feature,value,ctype,gene_name,ENTREZID,abs_value,weight_pos,datatype,rank,GO_group
ENSG00000203943,1.3314448595046997,Oligo.4,SAMD13,148418,1.3314448595046997,TRUE,snRNA-seq,44,Oligo4_F4+
ENSG00000235180,1.33143949508667,Oligo.4,LINC00601,101101772,1.33143949508667,TRUE,snRNA-seq,45,Oligo4_F4+
ENSG00000212694,1.3301879167556763,Oligo.4,LINC01089,338799,1.3301879167556763,TRUE,snRNA-seq,46,Oligo4_F4+
ENSG00000171840,1.3298420906066895,vWMpv,NINJ2,4815,1.3298420906066895,TRUE,Visium,30,vWMpv_F4+
ENSG00000154678,1.3294267654418945,vWMpv,PDE1C,5137,1.3294267654418945,TRUE,Visium,31,vWMpv_F4+
ENSG00000187607,1.326557993888855,Oligo.4,ZNF286A,57335,1.326557993888855,TRUE,snRNA-seq,47,Oligo4_F4+
ENSG00000178057,1.3258332014083862,Oligo.4,NDUFAF3,25915,1.3258332014083862,TRUE,snRNA-seq,48,Oligo4_F4+
ENSG00000154864,1.325189232826233,Oligo.4,PIEZO2,63895,1.325189232826233,TRUE,snRNA-seq,49,Oligo4_F4+
ENSG00000128591,1.3234719038009644,vWMpv,FLNC,2318,1.3234719038009644,TRUE,Visium,32,vWMpv_F4+
ENSG00000170677,1.3220007419586182,vWMpv,SOCS6,9306,1.3220007419586182,TRUE,Visium,33,vWMpv_F4+
ENSG00000065361,1.3206093311309814,vWMpv,ERBB3,2065,1.3206093311309814,TRUE,Visium,34,vWMpv_F4+
ENSG00000197580,1.3182594776153564,Oligo.4,BCO2,83875,1.3182594776153564,TRUE,snRNA-seq,50,Oligo4_F4+
ENSG00000126822,1.3155186176300049,vWMpv,PLEKHG3,26030,1.3155186176300049,TRUE,Visium,35,vWMpv_F4+
ENSG00000165959,1.3091057538986206,vWMpv,CLMN,79789,1.3091057538986206,TRUE,Visium,36,vWMpv_F4+
ENSG00000145794,1.2894933223724365,vWMpv,MEGF10,84466,1.2894933223724365,TRUE,Visium,37,vWMpv_F4+
ENSG00000147488,1.2880525588989258,vWMpv,ST18,9705,1.2880525588989258,TRUE,Visium,38,vWMpv_F4+
ENSG00000235034,1.2847548723220825,vWMpv,C19orf81,342918,1.2847548723220825,TRUE,Visium,39,vWMpv_F4+
ENSG00000132846,1.2675895690917969,vWMpv,ZBED3,84327,1.2675895690917969,TRUE,Visium,40,vWMpv_F4+
ENSG00000176912,1.2675526142120361,vWMpv,TYMSOS,NA,1.2675526142120361,TRUE,Visium,41,vWMpv_F4+
ENSG00000126803,1.2674976587295532,vWMpv,HSPA2,3306,1.2674976587295532,TRUE,Visium,42,vWMpv_F4+
ENSG00000176658,1.251314401626587,vWMpv,MYO1D,4642,1.251314401626587,TRUE,Visium,43,vWMpv_F4+
ENSG00000227544,1.2497845888137817,vWMpv,AC018647.1,100506725,1.2497845888137817,TRUE,Visium,44,vWMpv_F4+
ENSG00000176463,1.241902470588684,vWMpv,SLCO3A1,28232,1.241902470588684,TRUE,Visium,45,vWMpv_F4+
ENSG00000021574,1.2406281232833862,vWMpv,SPAST,6683,1.2406281232833862,TRUE,Visium,46,vWMpv_F4+
ENSG00000128242,1.2355387210845947,vWMpv,GAL3ST1,9514,1.2355387210845947,TRUE,Visium,47,vWMpv_F4+
ENSG00000240583,1.231127381324768,vWMpv,AQP1,358,1.231127381324768,TRUE,Visium,48,vWMpv_F4+
ENSG00000137221,1.2243019342422485,vWMpv,TJAP1,93643,1.2243019342422485,TRUE,Visium,49,vWMpv_F4+
ENSG00000139323,1.221658706665039,vWMpv,POC1B,282809,1.221658706665039,TRUE,Visium,50,vWMpv_F4+
ENSG00000008853,-1.124967098236084,vWMpv,RHOBTB2,23221,1.124967098236084,FALSE,Visium,1,vWMpv_F4-
ENSG00000181418,-1.1094955205917358,vWMpv,DDN,23109,1.1094955205917358,FALSE,Visium,2,vWMpv_F4-
ENSG00000090975,-1.0801817178726196,vWMpv,PITPNM2,57605,1.0801817178726196,FALSE,Visium,3,vWMpv_F4-
ENSG00000128564,-1.0614967346191406,vWMpv,VGF,7425,1.0614967346191406,FALSE,Visium,4,vWMpv_F4-
ENSG00000095203,-1.0579124689102173,vWMpv,EPB41L4B,54566,1.0579124689102173,FALSE,Visium,5,vWMpv_F4-
ENSG00000106236,-1.0446442365646362,vWMpv,NPTX2,4885,1.0446442365646362,FALSE,Visium,6,vWMpv_F4-
ENSG00000108947,-1.0398091077804565,vWMpv,EFNB3,1949,1.0398091077804565,FALSE,Visium,7,vWMpv_F4-
ENSG00000067840,-1.0296629667282104,vWMpv,PDZD4,57595,1.0296629667282104,FALSE,Visium,8,vWMpv_F4-
ENSG00000070808,-1.0216776132583618,vWMpv,CAMK2A,815,1.0216776132583618,FALSE,Visium,9,vWMpv_F4-
ENSG00000167535,-1.0185545682907104,vWMpv,CACNB3,784,1.0185545682907104,FALSE,Visium,10,vWMpv_F4-
ENSG00000059915,-1.0140198469161987,vWMpv,PSD,5662,1.0140198469161987,FALSE,Visium,11,vWMpv_F4-
ENSG00000171450,-1.0116075277328491,vWMpv,CDK5R2,8941,1.0116075277328491,FALSE,Visium,12,vWMpv_F4-
ENSG00000107954,-1.0046404600143433,vWMpv,NEURL1,9148,1.0046404600143433,FALSE,Visium,13,vWMpv_F4-
ENSG00000107130,-1.0037585496902466,vWMpv,NCS1,23413,1.0037585496902466,FALSE,Visium,14,vWMpv_F4-
ENSG00000116544,-1.0010581016540527,vWMpv,DLGAP3,58512,1.0010581016540527,FALSE,Visium,15,vWMpv_F4-
ENSG00000125744,-0.9989342093467712,vWMpv,RTN2,6253,0.9989342093467712,FALSE,Visium,16,vWMpv_F4-
ENSG00000145824,-0.9885103702545166,vWMpv,CXCL14,9547,0.9885103702545166,FALSE,Visium,17,vWMpv_F4-
ENSG00000187094,-0.9837443828582764,vWMpv,CCK,885,0.9837443828582764,FALSE,Visium,18,vWMpv_F4-
ENSG00000168135,-0.9837340116500854,vWMpv,KCNJ4,3761,0.9837340116500854,FALSE,Visium,19,vWMpv_F4-
ENSG00000101746,-0.9505547285079956,vWMpv,NOL4,8715,0.9505547285079956,FALSE,Visium,20,vWMpv_F4-
ENSG00000137843,-0.9489732980728149,vWMpv,PAK6,56924,0.9489732980728149,FALSE,Visium,21,vWMpv_F4-
ENSG00000137843,-0.9489732980728149,vWMpv,PAK6,106821730,0.9489732980728149,FALSE,Visium,22,vWMpv_F4-
ENSG00000187676,-0.9446591734886169,Excit.L2_5.RELN,B3GLCT,145173,0.9446591734886169,FALSE,snRNA-seq,1,ExcitL2_5RELN_F4-
ENSG00000161082,-0.9399586319923401,vWMpv,CELF5,60680,0.9399586319923401,FALSE,Visium,23,vWMpv_F4-
ENSG00000135439,-0.9322904944419861,vWMpv,AGAP2,116986,0.9322904944419861,FALSE,Visium,24,vWMpv_F4-
ENSG00000137825,-0.9290567636489868,vWMpv,ITPKA,3706,0.9290567636489868,FALSE,Visium,25,vWMpv_F4-
ENSG00000170275,-0.9264588952064514,Excit.L2_5.RELN,CRTAP,10491,0.9264588952064514,FALSE,snRNA-seq,2,ExcitL2_5RELN_F4-
ENSG00000145920,-0.9234331250190735,vWMpv,CPLX2,10814,0.9234331250190735,FALSE,Visium,26,vWMpv_F4-
ENSG00000198742,0.9213438034057617,Excit.L2_5.RELN,SMURF1,57154,0.9213438034057617,TRUE,snRNA-seq,1,ExcitL2_5RELN_F4+
ENSG00000159409,-0.9209849834442139,vWMpv,CELF3,11189,0.9209849834442139,FALSE,Visium,27,vWMpv_F4-
ENSG00000203618,-0.9209084510803223,vWMpv,GP1BB,2812,0.9209084510803223,FALSE,Visium,28,vWMpv_F4-
ENSG00000114923,-0.9139629602432251,vWMpv,SLC4A3,6508,0.9139629602432251,FALSE,Visium,29,vWMpv_F4-
ENSG00000171992,-0.9125496745109558,vWMpv,SYNPO,11346,0.9125496745109558,FALSE,Visium,30,vWMpv_F4-
ENSG00000221890,-0.9112069606781006,vWMpv,NPTXR,23467,0.9112069606781006,FALSE,Visium,31,vWMpv_F4-
ENSG00000196700,-0.9005274772644043,vWMpv,ZNF512B,57473,0.9005274772644043,FALSE,Visium,32,vWMpv_F4-
ENSG00000273238,-0.8985176682472229,vWMpv,TMEM271,112441426,0.8985176682472229,FALSE,Visium,33,vWMpv_F4-
ENSG00000167889,-0.8886868953704834,vWMpv,MGAT5B,146664,0.8886868953704834,FALSE,Visium,34,vWMpv_F4-
ENSG00000077585,-0.876941978931427,Excit.L2_5.RELN,GPR137B,7107,0.876941978931427,FALSE,snRNA-seq,3,ExcitL2_5RELN_F4-
ENSG00000179388,-0.8767780661582947,vWMpv,EGR3,1960,0.8767780661582947,FALSE,Visium,35,vWMpv_F4-
ENSG00000099625,-0.875718355178833,vWMpv,CBARP,255057,0.875718355178833,FALSE,Visium,36,vWMpv_F4-
ENSG00000135519,-0.8729647397994995,vWMpv,KCNH3,23416,0.8729647397994995,FALSE,Visium,37,vWMpv_F4-
ENSG00000091622,-0.8729634284973145,vWMpv,PITPNM3,83394,0.8729634284973145,FALSE,Visium,38,vWMpv_F4-
ENSG00000196972,-0.8664125800132751,vWMpv,SMIM10L2B,644596,0.8664125800132751,FALSE,Visium,39,vWMpv_F4-
ENSG00000134343,-0.8625788688659668,vWMpv,ANO3,63982,0.8625788688659668,FALSE,Visium,40,vWMpv_F4-
ENSG00000118432,-0.8592414855957031,vWMpv,CNR1,1268,0.8592414855957031,FALSE,Visium,41,vWMpv_F4-
ENSG00000088899,-0.8581321835517883,vWMpv,LZTS3,9762,0.8581321835517883,FALSE,Visium,42,vWMpv_F4-
ENSG00000176182,-0.8504346609115601,vWMpv,MYPOP,339344,0.8504346609115601,FALSE,Visium,43,vWMpv_F4-
ENSG00000141404,-0.8496606349945068,vWMpv,GNAL,2774,0.8496606349945068,FALSE,Visium,44,vWMpv_F4-
ENSG00000105419,-0.8382546901702881,vWMpv,MEIS3,56917,0.8382546901702881,FALSE,Visium,45,vWMpv_F4-
ENSG00000108309,-0.8304652571678162,vWMpv,RUNDC3A,10900,0.8304652571678162,FALSE,Visium,46,vWMpv_F4-
ENSG00000179841,-0.8290725350379944,vWMpv,AKAP5,9495,0.8290725350379944,FALSE,Visium,47,vWMpv_F4-
ENSG00000144040,-0.824957013130188,vWMpv,SFXN5,94097,0.824957013130188,FALSE,Visium,48,vWMpv_F4-
ENSG00000138944,-0.822756826877594,vWMpv,SHISAL1,85352,0.822756826877594,FALSE,Visium,49,vWMpv_F4-
ENSG00000151948,-0.8206877708435059,vWMpv,GLT1D1,144423,0.8206877708435059,FALSE,Visium,50,vWMpv_F4-
ENSG00000154162,0.8074581623077393,Excit.L2_5.RELN,CDH12,1010,0.8074581623077393,TRUE,snRNA-seq,2,ExcitL2_5RELN_F4+
ENSG00000196116,-0.7920255064964294,Excit.L2_5.RELN,TDRD7,23424,0.7920255064964294,FALSE,snRNA-seq,4,ExcitL2_5RELN_F4-
ENSG00000008283,0.7733867168426514,Excit.L2_5.RELN,CYB561,1534,0.7733867168426514,TRUE,snRNA-seq,3,ExcitL2_5RELN_F4+
ENSG00000120756,0.7593759298324585,Excit.L2_5.RELN,PLS1,5357,0.7593759298324585,TRUE,snRNA-seq,4,ExcitL2_5RELN_F4+
ENSG00000085511,-0.7589031457901001,Excit.L2_5.RELN,MAP3K4,4216,0.7589031457901001,FALSE,snRNA-seq,5,ExcitL2_5RELN_F4-
ENSG00000286536,-0.7544239163398743,Excit.L2_5.RELN,AL591506.1,NA,0.7544239163398743,FALSE,snRNA-seq,6,ExcitL2_5RELN_F4-
ENSG00000128536,-0.7476520538330078,Excit.L2_5.RELN,CDHR3,222256,0.7476520538330078,FALSE,snRNA-seq,7,ExcitL2_5RELN_F4-
ENSG00000062598,-0.7422932386398315,Excit.L2_5.RELN,ELMO2,63916,0.7422932386398315,FALSE,snRNA-seq,8,ExcitL2_5RELN_F4-
ENSG00000080823,-0.73056793212890625,Excit.L2_5.RELN,MOK,5891,0.73056793212890625,FALSE,snRNA-seq,9,ExcitL2_5RELN_F4-
ENSG00000119866,0.7296775579452515,Excit.L2_5.RELN,BCL11A,53335,0.7296775579452515,TRUE,snRNA-seq,5,ExcitL2_5RELN_F4+
ENSG00000109083,0.72492915391922,Excit.L2_5.RELN,IFT20,90410,0.72492915391922,TRUE,snRNA-seq,6,ExcitL2_5RELN_F4+
ENSG00000134490,-0.7234617471694946,Excit.L2_5.RELN,TMEM241,85019,0.7234617471694946,FALSE,snRNA-seq,10,ExcitL2_5RELN_F4-
ENSG00000135966,0.7195125818252563,Excit.L2_5.RELN,TGFBRAP1,9392,0.7195125818252563,TRUE,snRNA-seq,7,ExcitL2_5RELN_F4+
ENSG00000115170,0.7083848714828491,Excit.L2_5.RELN,ACVR1,90,0.7083848714828491,TRUE,snRNA-seq,8,ExcitL2_5RELN_F4+
ENSG00000219626,-0.7054866552352905,Excit.L2_5.RELN,FAM228B,375190,0.7054866552352905,FALSE,snRNA-seq,11,ExcitL2_5RELN_F4-
ENSG00000100271,-0.69599848985672,Excit.L2_5.RELN,TTLL1,25809,0.69599848985672,FALSE,snRNA-seq,12,ExcitL2_5RELN_F4-
ENSG00000248932,-0.692660927772522,Excit.L2_5.RELN,AC046134.2,100507291,0.692660927772522,FALSE,snRNA-seq,13,ExcitL2_5RELN_F4-
ENSG00000080298,-0.6924841403961182,Excit.L2_5.RELN,RFX3,5991,0.6924841403961182,FALSE,snRNA-seq,14,ExcitL2_5RELN_F4-
ENSG00000038295,-0.6919425129890442,Excit.L2_5.RELN,TLL1,7092,0.6919425129890442,FALSE,snRNA-seq,15,ExcitL2_5RELN_F4-
ENSG00000185630,0.6915377378463745,Excit.L2_5.RELN,PBX1,5087,0.6915377378463745,TRUE,snRNA-seq,9,ExcitL2_5RELN_F4+
ENSG00000196090,-0.6894106268882751,Excit.L2_5.RELN,PTPRT,11122,0.6894106268882751,FALSE,snRNA-seq,16,ExcitL2_5RELN_F4-
ENSG00000095397,-0.6853278279304504,Excit.L2_5.RELN,WHRN,25861,0.6853278279304504,FALSE,snRNA-seq,17,ExcitL2_5RELN_F4-
ENSG00000141404,-0.6845716834068298,Excit.L2_5.RELN,GNAL,2774,0.6845716834068298,FALSE,snRNA-seq,18,ExcitL2_5RELN_F4-
ENSG00000140577,-0.6813979148864746,Excit.L2_5.RELN,CRTC3,64784,0.6813979148864746,FALSE,snRNA-seq,19,ExcitL2_5RELN_F4-
ENSG00000196482,0.6800896525382996,Excit.L2_5.RELN,ESRRG,2104,0.6800896525382996,TRUE,snRNA-seq,10,ExcitL2_5RELN_F4+
ENSG00000114656,-0.67914879322052,Excit.L2_5.RELN,KIAA1257,57501,0.67914879322052,FALSE,snRNA-seq,20,ExcitL2_5RELN_F4-
ENSG00000254093,0.6786507964134216,Excit.L2_5.RELN,PINX1,54984,0.6786507964134216,TRUE,snRNA-seq,11,ExcitL2_5RELN_F4+
ENSG00000144893,-0.6783069372177124,Excit.L2_5.RELN,MED12L,116931,0.6783069372177124,FALSE,snRNA-seq,21,ExcitL2_5RELN_F4-
ENSG00000170234,0.6741095185279846,Excit.L2_5.RELN,PWWP2A,114825,0.6741095185279846,TRUE,snRNA-seq,12,ExcitL2_5RELN_F4+
ENSG00000122870,-0.6724188327789307,Excit.L2_5.RELN,BICC1,80114,0.6724188327789307,FALSE,snRNA-seq,22,ExcitL2_5RELN_F4-
ENSG00000177694,-0.6688080430030823,Excit.L2_5.RELN,NAALADL2,254827,0.6688080430030823,FALSE,snRNA-seq,23,ExcitL2_5RELN_F4-
ENSG00000007944,0.6582407355308533,Excit.L2_5.RELN,MYLIP,29116,0.6582407355308533,TRUE,snRNA-seq,13,ExcitL2_5RELN_F4+
ENSG00000148143,0.6552078723907471,Excit.L2_5.RELN,ZNF462,58499,0.6552078723907471,TRUE,snRNA-seq,14,ExcitL2_5RELN_F4+
ENSG00000006831,0.6539121270179749,Excit.L2_5.RELN,ADIPOR2,79602,0.6539121270179749,TRUE,snRNA-seq,15,ExcitL2_5RELN_F4+
ENSG00000136040,-0.65218186378479,Excit.L2_5.RELN,PLXNC1,10154,0.65218186378479,FALSE,snRNA-seq,24,ExcitL2_5RELN_F4-
ENSG00000173705,-0.6504615545272827,Excit.L2_5.RELN,SUSD5,26032,0.6504615545272827,FALSE,snRNA-seq,25,ExcitL2_5RELN_F4-
ENSG00000130227,-0.6501066088676453,Excit.L2_5.RELN,XPO7,23039,0.6501066088676453,FALSE,snRNA-seq,26,ExcitL2_5RELN_F4-
ENSG00000170522,0.6496098041534424,Excit.L2_5.RELN,ELOVL6,79071,0.6496098041534424,TRUE,snRNA-seq,16,ExcitL2_5RELN_F4+
ENSG00000086717,0.6483669281005859,Excit.L2_5.RELN,PPEF1,5475,0.6483669281005859,TRUE,snRNA-seq,17,ExcitL2_5RELN_F4+
ENSG00000173757,0.6477482318878174,Excit.L2_5.RELN,STAT5B,6777,0.6477482318878174,TRUE,snRNA-seq,18,ExcitL2_5RELN_F4+
ENSG00000136243,0.6440610289573669,Excit.L2_5.RELN,NUP42,11097,0.6440610289573669,TRUE,snRNA-seq,19,ExcitL2_5RELN_F4+
ENSG00000182985,-0.6436503529548645,Excit.L2_5.RELN,CADM1,23705,0.6436503529548645,FALSE,snRNA-seq,27,ExcitL2_5RELN_F4-
ENSG00000169891,-0.6434201002120972,Excit.L2_5.RELN,REPS2,9185,0.6434201002120972,FALSE,snRNA-seq,28,ExcitL2_5RELN_F4-
ENSG00000187950,0.6381885409355164,Excit.L2_5.RELN,OVCH1,341350,0.6381885409355164,TRUE,snRNA-seq,20,ExcitL2_5RELN_F4+
ENSG00000179097,0.6369093656539917,Excit.L2_5.RELN,HTR1F,3355,0.6369093656539917,TRUE,snRNA-seq,21,ExcitL2_5RELN_F4+
ENSG00000116396,-0.6311824321746826,Excit.L2_5.RELN,KCNC4,3749,0.6311824321746826,FALSE,snRNA-seq,29,ExcitL2_5RELN_F4-
ENSG00000079102,0.629890501499176,Excit.L2_5.RELN,RUNX1T1,862,0.629890501499176,TRUE,snRNA-seq,22,ExcitL2_5RELN_F4+
ENSG00000267575,0.6281744241714478,Excit.L2_5.RELN,AC006504.5,101927151,0.6281744241714478,TRUE,snRNA-seq,23,ExcitL2_5RELN_F4+
ENSG00000085415,-0.6236826777458191,Excit.L2_5.RELN,SEH1L,81929,0.6236826777458191,FALSE,snRNA-seq,30,ExcitL2_5RELN_F4-
ENSG00000177479,0.6235204935073853,Excit.L2_5.RELN,ARIH2,10425,0.6235204935073853,TRUE,snRNA-seq,24,ExcitL2_5RELN_F4+
ENSG00000165443,-0.6201179623603821,Excit.L2_5.RELN,PHYHIPL,84457,0.6201179623603821,FALSE,snRNA-seq,31,ExcitL2_5RELN_F4-
ENSG00000198929,-0.6198978424072266,Excit.L2_5.RELN,NOS1AP,9722,0.6198978424072266,FALSE,snRNA-seq,32,ExcitL2_5RELN_F4-
ENSG00000122574,-0.6182025671005249,Excit.L2_5.RELN,WIPF3,644150,0.6182025671005249,FALSE,snRNA-seq,33,ExcitL2_5RELN_F4-
ENSG00000248905,0.6160946488380432,Excit.L2_5.RELN,FMN1,342184,0.6160946488380432,TRUE,snRNA-seq,25,ExcitL2_5RELN_F4+
ENSG00000127955,0.613140344619751,Excit.L2_5.RELN,GNAI1,2770,0.613140344619751,TRUE,snRNA-seq,26,ExcitL2_5RELN_F4+
ENSG00000011114,0.6123089790344238,Excit.L2_5.RELN,BTBD7,55727,0.6123089790344238,TRUE,snRNA-seq,27,ExcitL2_5RELN_F4+
ENSG00000070182,-0.61223602294921875,Excit.L2_5.RELN,SPTB,6710,0.61223602294921875,FALSE,snRNA-seq,34,ExcitL2_5RELN_F4-
ENSG00000110844,0.6114788055419922,Excit.L2_5.RELN,PRPF40B,25766,0.6114788055419922,TRUE,snRNA-seq,28,ExcitL2_5RELN_F4+
ENSG00000136895,-0.6112984418869019,Excit.L2_5.RELN,GARNL3,84253,0.6112984418869019,FALSE,snRNA-seq,35,ExcitL2_5RELN_F4-
ENSG00000158220,-0.6088055372238159,Excit.L2_5.RELN,ESYT3,83850,0.6088055372238159,FALSE,snRNA-seq,36,ExcitL2_5RELN_F4-
ENSG00000133107,0.6078765988349915,Excit.L2_5.RELN,TRPC4,7223,0.6078765988349915,TRUE,snRNA-seq,29,ExcitL2_5RELN_F4+
ENSG00000150054,-0.6076423525810242,Excit.L2_5.RELN,MPP7,143098,0.6076423525810242,FALSE,snRNA-seq,37,ExcitL2_5RELN_F4-
ENSG00000136144,0.6072067022323608,Excit.L2_5.RELN,RCBTB1,55213,0.6072067022323608,TRUE,snRNA-seq,30,ExcitL2_5RELN_F4+
ENSG00000144057,-0.6069771647453308,Excit.L2_5.RELN,ST6GAL2,84620,0.6069771647453308,FALSE,snRNA-seq,38,ExcitL2_5RELN_F4-
ENSG00000119698,-0.6030935645103455,Excit.L2_5.RELN,PPP4R4,57718,0.6030935645103455,FALSE,snRNA-seq,39,ExcitL2_5RELN_F4-
ENSG00000163605,0.6009073257446289,Excit.L2_5.RELN,PPP4R2,151987,0.6009073257446289,TRUE,snRNA-seq,31,ExcitL2_5RELN_F4+
ENSG00000133195,-0.5954141616821289,Excit.L2_5.RELN,SLC39A11,201266,0.5954141616821289,FALSE,snRNA-seq,40,ExcitL2_5RELN_F4-
ENSG00000047249,-0.5938320159912109,Excit.L2_5.RELN,ATP6V1H,51606,0.5938320159912109,FALSE,snRNA-seq,41,ExcitL2_5RELN_F4-
ENSG00000133983,0.5931942462921143,Excit.L2_5.RELN,COX16,51241,0.5931942462921143,TRUE,snRNA-seq,32,ExcitL2_5RELN_F4+
ENSG00000033327,0.5921505689620972,Excit.L2_5.RELN,GAB2,9846,0.5921505689620972,TRUE,snRNA-seq,33,ExcitL2_5RELN_F4+
ENSG00000084072,0.590060830116272,Excit.L2_5.RELN,PPIE,10450,0.590060830116272,TRUE,snRNA-seq,34,ExcitL2_5RELN_F4+
ENSG00000139174,0.5889422297477722,Excit.L2_5.RELN,PRICKLE1,144165,0.5889422297477722,TRUE,snRNA-seq,35,ExcitL2_5RELN_F4+
ENSG00000072422,0.5878616571426392,Excit.L2_5.RELN,RHOBTB1,9886,0.5878616571426392,TRUE,snRNA-seq,36,ExcitL2_5RELN_F4+
ENSG00000167005,-0.5837572813034058,Excit.L2_5.RELN,NUDT21,11051,0.5837572813034058,FALSE,snRNA-seq,42,ExcitL2_5RELN_F4-
ENSG00000181544,-0.576654314994812,Excit.L2_5.RELN,FANCB,2187,0.576654314994812,FALSE,snRNA-seq,43,ExcitL2_5RELN_F4-
ENSG00000147274,0.5741392374038696,Excit.L2_5.RELN,RBMX,27316,0.5741392374038696,TRUE,snRNA-seq,37,ExcitL2_5RELN_F4+
ENSG00000078725,0.5722307562828064,Excit.L2_5.RELN,BRINP1,1620,0.5722307562828064,TRUE,snRNA-seq,38,ExcitL2_5RELN_F4+
ENSG00000197045,-0.5719773769378662,Excit.L2_5.RELN,GMFB,2764,0.5719773769378662,FALSE,snRNA-seq,44,ExcitL2_5RELN_F4-
ENSG00000130066,0.5703485608100891,Excit.L2_5.RELN,SAT1,6303,0.5703485608100891,TRUE,snRNA-seq,39,ExcitL2_5RELN_F4+
ENSG00000150995,0.5699592232704163,Excit.L2_5.RELN,ITPR1,3708,0.5699592232704163,TRUE,snRNA-seq,40,ExcitL2_5RELN_F4+
ENSG00000100490,-0.5689951777458191,Excit.L2_5.RELN,CDKL1,8814,0.5689951777458191,FALSE,snRNA-seq,45,ExcitL2_5RELN_F4-
ENSG00000286163,-0.5661747455596924,Excit.L2_5.RELN,AC002377.1,NA,0.5661747455596924,FALSE,snRNA-seq,46,ExcitL2_5RELN_F4-
ENSG00000126870,-0.5647947788238525,Excit.L2_5.RELN,WDR60,55112,0.5647947788238525,FALSE,snRNA-seq,47,ExcitL2_5RELN_F4-
ENSG00000103415,-0.5646210312843323,Excit.L2_5.RELN,HMOX2,3163,0.5646210312843323,FALSE,snRNA-seq,48,ExcitL2_5RELN_F4-
ENSG00000158092,0.564213216304779,Excit.L2_5.RELN,NCK1,4690,0.564213216304779,TRUE,snRNA-seq,41,ExcitL2_5RELN_F4+
ENSG00000198879,-0.5642112493515015,Excit.L2_5.RELN,SFMBT2,57713,0.5642112493515015,FALSE,snRNA-seq,49,ExcitL2_5RELN_F4-
ENSG00000068878,0.5631628632545471,Excit.L2_5.RELN,PSME4,23198,0.5631628632545471,TRUE,snRNA-seq,42,ExcitL2_5RELN_F4+
ENSG00000148219,0.5607388615608215,Excit.L2_5.RELN,ASTN2,23245,0.5607388615608215,TRUE,snRNA-seq,43,ExcitL2_5RELN_F4+
ENSG00000165355,0.5596270561218262,Excit.L2_5.RELN,FBXO33,254170,0.5596270561218262,TRUE,snRNA-seq,44,ExcitL2_5RELN_F4+
ENSG00000179241,-0.5587331652641296,Excit.L2_5.RELN,LDLRAD3,143458,0.5587331652641296,FALSE,snRNA-seq,50,ExcitL2_5RELN_F4-
ENSG00000179104,0.5569548010826111,Excit.L2_5.RELN,TMTC2,160335,0.5569548010826111,TRUE,snRNA-seq,45,ExcitL2_5RELN_F4+
ENSG00000198369,0.5561003684997559,Excit.L2_5.RELN,SPRED2,200734,0.5561003684997559,TRUE,snRNA-seq,46,ExcitL2_5RELN_F4+
ENSG00000197062,0.5525095462799072,Excit.L2_5.RELN,ZSCAN26,7741,0.5525095462799072,TRUE,snRNA-seq,47,ExcitL2_5RELN_F4+
ENSG00000174151,0.5522650480270386,Excit.L2_5.RELN,CYB561D1,284613,0.5522650480270386,TRUE,snRNA-seq,48,ExcitL2_5RELN_F4+
ENSG00000172318,0.5515064597129822,Excit.L2_5.RELN,B3GALT1,8708,0.5515064597129822,TRUE,snRNA-seq,49,ExcitL2_5RELN_F4+
ENSG00000176658,0.5513781905174255,Excit.L2_5.RELN,MYO1D,4642,0.5513781905174255,TRUE,snRNA-seq,50,ExcitL2_5RELN_F4+
