Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000106665,CLIP2,71,-0.7240,141,0.36781,57,-1.1410,90,-0.3499,133,0.36341,151,0.48206,157,0.54899
ENSG00000263001,GTF2I,238,-1.0060,464,0.03571,395,-0.2469,406,-0.1789,556,0.43635,463,0.03011,513,0.19710
ENSG00000274070,CASTOR2,3,-4.3611,76,0.21935,51,-0.4439,78,0.25819,92,0.74249,84,0.38220,42,-0.7140
ENSG00000274523,RCC1L,3,-2.4281,20,0.26304,22,0.42010,15,-0.1922,17,-0.0198,23,0.43967,16,-0.0860
ENSG00000272391,POM121C,3,-3.3384,57,0.92923,21,-0.7158,30,-0.1204,48,0.85361,39,0.28009,11,-1.6435
ENSG00000127946,HIP1,3,-2.2352,10,-0.5698,1,-3.5455,8,-0.9722,12,-0.3717,25,0.80797,65,2.71066
ENSG00000005486,RHBDD2,334,-0.5972,729,0.65864,679,0.62140,370,-0.4392,521,0.13319,394,-0.3387,138,-1.9293
ENSG00000127948,POR,3,-3.7732,68,0.69997,62,0.63193,27,-0.7569,40,-0.2111,87,1.13207,14,-1.7450
ENSG00000189077,TMEM120A,3,-3.7915,54,0.29906,64,0.69038,42,-0.1080,42,-0.1263,64,0.59064,29,-0.6629
ENSG00000127952,STYXL1,45,1.32176,20,-0.0085,20,-0.0226,18,-0.2314,15,-0.5611,23,0.21079,12,-0.7949
ENSG00000146701,MDH2,171,-0.3733,237,0.14445,300,0.61863,152,-0.5501,240,0.21911,195,-0.1642,88,-1.3901
ENSG00000177679,SRRM3,3,-3.2252,44,0.61468,29,-0.0866,31,0.06776,42,0.72078,34,0.17716,6,-2.2749
ENSG00000106211,HSPB1,240,0.73062,85,-0.9139,112,-0.5559,83,-0.9574,91,-0.9938,396,1.63877,239,0.72362
ENSG00000170027,YWHAG,163,-2.4859,1517,0.98244,944,0.20836,655,-0.3975,1218,0.83809,370,-1.2726,175,-2.3817
ENSG00000127947,PTPN12,3,-2.6149,20,0.03350,20,-0.0080,13,-0.6448,19,-0.0272,39,1.14259,24,0.31697
ENSG00000187257,RSBN1L,111,2.00727,27,-0.4225,34,-0.1094,23,-0.6876,29,-0.3823,15,-1.3263,26,-0.5149
ENSG00000135211,TMEM60,39,1.09676,36,0.97787,24,0.29736,14,-0.5341,12,-0.8827,13,-0.6136,13,-0.6559
ENSG00000187391,MAGI2,57,0.24137,61,0.36354,66,0.57828,42,-0.2479,40,-0.3714,24,-1.0512,49,0.02729
ENSG00000234456,MAGI2-AS3,159,2.55168,11,-1.9639,32,-0.3870,29,-0.5203,17,-1.5195,25,-0.7485,62,0.70518
ENSG00000127955,GNAI1,8,-3.2402,116,0.77876,72,-0.0057,45,-0.7521,72,-0.0167,36,-1.0820,159,1.34045
ENSG00000075223,SEMA3C,3,-2.5071,6,-1.5889,10,-0.9716,3,-2.7187,39,1.97463,8,-1.2464,26,0.59053
ENSG00000153956,CACNA2D1,3,-4.2645,107,0.89855,136,1.62818,36,-0.8285,54,-0.2738,30,-1.1120,10,-2.6619
ENSG00000186472,PCLO,3,-5.4406,185,0.45321,108,-0.4578,120,-0.2421,267,1.63394,54,-1.4724,22,-2.7532
ENSG00000170381,SEMA3E,3,-2.8767,7,-1.8620,0,-7.0231,4,-2.4624,64,3.23690,4,-2.6722,27,0.22619
ENSG00000198822,GRM3,3,-5.0893,126,0.21826,97,-0.2291,113,0.04729,137,0.48484,65,-0.8178,186,0.87524
ENSG00000164659,KIAA1324L,29,0.36642,28,0.32009,15,-0.7091,10,-1.1739,28,0.40640,7,-1.8394,42,0.99157
ENSG00000135164,DMTF1,5,-2.2585,40,0.81292,16,-0.7077,15,-0.7633,31,0.55469,33,0.49504,24,-0.0308
ENSG00000182165,TP53TG1,92,1.99360,15,-0.9892,28,-0.1103,20,-0.5712,14,-1.3956,40,0.50317,31,0.10137
ENSG00000105784,RUNDC3B,3,-2.9955,34,0.44754,32,0.37880,25,-0.0304,35,0.71071,22,-0.2733,3,-2.8869
ENSG00000075303,SLC25A40,3,-2.8349,27,0.27179,30,0.52195,18,-0.3480,33,0.78264,12,-0.9191,9,-1.3390
ENSG00000008277,ADAM22,3,-4.0706,98,0.99056,76,0.62626,37,-0.5757,64,0.35550,31,-0.8845,29,-0.9649
ENSG00000075142,SRI,132,-0.2628,118,-0.4415,168,0.13305,177,0.20116,148,-0.1054,217,0.53925,136,-0.2164
ENSG00000157214,STEAP2,3,-2.7903,35,0.74637,37,1.00801,18,-0.3199,27,0.39314,6,-1.9612,5,-2.2448
ENSG00000157224,CLDN12,3,-3.0192,50,1.08843,37,0.63927,19,-0.5029,27,0.08697,20,-0.4212,14,-0.9901
ENSG00000058091,CDK14,3,-5.3239,312,1.51199,111,-0.2736,117,-0.1634,196,0.95822,39,-1.8148,12,-3.4586
ENSG00000127914,AKAP9,234,1.65079,75,-0.2898,94,0.07799,48,-0.9655,79,-0.2634,64,-0.5349,55,-0.7723
ENSG00000001630,CYP51A1,3,-4.7610,150,0.89609,101,0.26098,74,-0.2609,90,0.05971,90,0.04393,85,-0.0379
ENSG00000001629,ANKIB1,3,-3.5380,28,-0.4581,36,-0.0784,31,-0.3161,32,-0.3304,52,0.52992,94,1.58404
ENSG00000157259,GATAD1,116,2.11528,30,-0.2658,26,-0.5246,11,-1.7065,26,-0.6301,28,-0.3679,40,0.20199
ENSG00000127993,RBM48,3,-2.2818,19,0.32520,17,0.11461,8,-0.9701,21,0.64159,13,-0.2425,16,0.03547
ENSG00000234545,FAM133B,112,1.57145,28,-0.7040,38,-0.3008,50,0.18516,33,-0.5561,28,-0.7356,53,0.27878
ENSG00000004766,VPS50,3,-3.4329,56,0.77580,58,0.97755,24,-0.5933,41,0.35491,13,-1.4670,13,-1.4600
ENSG00000127920,GNG11,110,1.56135,11,-2.1288,17,-1.5501,18,-1.4042,22,-1.3003,162,2.35704,44,-0.0263
ENSG00000127995,CASD1,3,-4.5804,131,0.87042,68,-0.2355,67,-0.2223,118,0.97055,57,-0.4721,26,-1.6672
ENSG00000127990,SGCE,126,2.03010,34,-0.2765,40,-0.0087,15,-1.4525,32,-0.4493,43,0.10355,8,-2.4268
ENSG00000242265,PEG10,3,-5.1274,174,0.71560,231,1.46639,119,0.08956,78,-0.7076,97,-0.2383,38,-1.6467
ENSG00000158528,PPP1R9A,3,-4.2298,89,0.62766,62,0.05430,56,-0.1100,95,1.04484,18,-1.8382,29,-1.1163
ENSG00000105854,PON2,3,-5.1878,14,-3.1118,91,-0.4444,126,0.10652,81,-0.7124,403,2.22313,204,0.91598
ENSG00000158560,DYNC1I1,3,-5.5525,293,1.10421,182,0.34006,136,-0.1704,195,0.55618,76,-1.0600,56,-1.5147
ENSG00000127922,SEM1,73,-0.6441,90,-0.3185,108,-0.0329,87,-0.3750,108,-0.0416,173,0.74331,139,0.37212
ENSG00000231764,DLX6-AS1,3,-2.4929,8,-1.2999,27,0.71752,27,0.65785,15,-0.4099,46,1.58588,0,-5.2202
ENSG00000006128,TAC1,3,-3.6359,27,-0.6370,71,1.10904,18,-1.2023,59,0.86868,11,-1.9501,24,-0.7718
ENSG00000164715,LMTK2,3,-3.4612,74,1.22960,53,0.76532,33,-0.1041,35,-0.0406,32,-0.1531,2,-4.0957
ENSG00000205356,TECPR1,47,-0.0044,69,0.59371,53,0.19366,40,-0.2650,58,0.43101,25,-0.9694,14,-1.8552
ENSG00000164713,BRI3,79,-0.4337,70,-0.6201,134,0.45909,86,-0.3100,89,-0.3119,183,0.92771,91,-0.2137
ENSG00000106236,NPTX2,3,-4.9033,110,0.21112,275,2.38783,38,-1.4093,70,-0.6134,45,-1.1838,9,-3.4704
ENSG00000166448,TMEM130,15,-4.3537,535,1.03858,543,1.27526,196,-0.6058,274,-0.1038,192,-0.6329,33,-3.2218
ENSG00000196367,TRRAP,3,-2.3532,10,-0.7397,20,0.39198,11,-0.5402,24,0.87181,12,-0.5148,14,-0.2282
ENSG00000198742,SMURF1,3,-2.7269,31,0.58692,20,-0.1378,24,0.21411,29,0.69860,15,-0.5122,12,-0.8344
ENSG00000241685,ARPC1A,92,-0.6308,175,0.38788,167,0.35460,116,-0.2793,167,0.41128,81,-0.8232,80,-0.8544
ENSG00000130429,ARPC1B,3,-2.2642,17,0.14641,13,-0.2961,13,-0.2290,7,-1.3506,56,2.31441,17,0.18722
ENSG00000106244,PDAP1,3,-4.5487,92,0.30980,77,0.03074,85,0.18795,85,0.25564,106,0.54744,61,-0.3485
ENSG00000106245,BUD31,90,0.29795,96,0.41341,76,0.04425,89,0.29152,57,-0.5156,73,-0.0275,72,-0.0434
ENSG00000160917,CPSF4,3,-2.7715,27,0.35827,30,0.57725,30,0.51755,22,0.04496,15,-0.5578,16,-0.4829
ENSG00000241468,ATP5MF,337,-0.1518,334,-0.1662,482,0.48863,345,-0.1156,342,-0.1655,488,0.44660,216,-0.8437
ENSG00000197343,ZNF655,3,-3.4469,55,0.72060,35,-0.0202,34,-0.0350,32,-0.2133,53,0.65734,42,0.30288
ENSG00000106261,ZKSCAN1,3,-4.1133,38,-0.6097,40,-0.5798,38,-0.5936,78,0.74035,67,0.29666,99,0.94833
ENSG00000168090,COPS6,54,-1.0555,159,0.65027,104,-0.0555,98,-0.1367,113,0.11024,120,0.19154,92,-0.2365
ENSG00000166508,MCM7,3,-2.3336,6,-1.3591,8,-1.1790,16,-0.0309,11,-0.7097,30,0.98420,58,2.28676
ENSG00000106290,TAF6,3,-3.8257,58,0.37849,67,0.71429,53,0.25073,54,0.37300,29,-0.7219,17,-1.4783
ENSG00000188186,LAMTOR4,44,-2.1456,172,-0.0695,182,0.03305,165,-0.1290,167,-0.1443,310,0.91242,236,0.44592
ENSG00000146826,MAP11,3,-2.7562,35,0.75823,28,0.46691,9,-1.3305,27,0.49973,26,0.31159,6,-1.9480
ENSG00000239521,CASTOR3,135,1.21521,71,0.11734,35,-1.0624,40,-0.7794,59,-0.2028,49,-0.4658,114,0.92156
ENSG00000146834,MEPCE,3,-3.0938,25,-0.1397,37,0.52458,27,-0.0551,25,-0.2070,50,0.97409,23,-0.2673
ENSG00000160813,PPP1R35,8,-1.1524,27,0.63857,11,-0.8304,14,-0.4294,24,0.60317,27,0.65434,11,-0.7422
ENSG00000166925,TSC22D4,167,-0.9477,95,-1.7959,224,-0.5420,268,-0.2122,183,-0.9719,597,1.12355,938,1.99021
ENSG00000166924,NYAP1,3,-2.6254,43,1.29427,35,1.09764,26,0.41925,14,-0.6663,5,-1.9632,10,-1.0799
ENSG00000106351,AGFG2,20,0.07486,18,-0.0577,7,-1.4943,18,-0.0552,22,0.32876,21,0.17851,30,0.76741
ENSG00000077080,ACTL6B,44,-0.2711,49,-0.0830,75,0.68909,52,-0.0097,64,0.45125,33,-0.7104,0,-6.7473
ENSG00000172354,GNB2,8,-4.5134,223,0.37602,226,0.45230,145,-0.3122,217,0.43837,190,0.10883,102,-0.8585
ENSG00000146830,GIGYF1,64,1.76134,17,-0.4780,11,-1.1755,24,0.04047,22,-0.0664,21,-0.1080,15,-0.6432
ENSG00000172336,POP7,3,-3.8541,50,0.12805,76,0.93574,33,-0.5269,57,0.42399,39,-0.2826,18,-1.4066
ENSG00000146828,SLC12A9,47,1.48554,12,-0.6956,11,-0.9122,5,-2.0638,16,-0.3889,36,1.01136,25,0.37261
ENSG00000087077,TRIP6,44,1.20733,9,-1.3035,8,-1.6620,13,-0.7203,11,-1.2655,58,1.72150,43,1.14182
ENSG00000087087,SRRT,3,-2.9533,27,0.11727,32,0.45518,20,-0.3289,25,0.02891,39,0.73836,20,-0.3307
ENSG00000087085,ACHE,83,1.70360,39,0.38956,20,-0.7540,17,-0.8670,29,-0.1490,28,-0.1359,15,-1.0752
ENSG00000106367,AP1S1,3,-5.7251,214,0.36276,400,1.81185,102,-0.8068,147,-0.3033,113,-0.6525,37,-2.3090
ENSG00000128564,VGF,32,-2.3437,272,0.98132,269,1.14316,131,-0.2249,136,-0.2075,124,-0.3141,5,-5.0248
ENSG00000106400,ZNHIT1,136,-0.0682,115,-0.3267,163,0.25159,115,-0.3235,105,-0.5806,224,0.75725,186,0.44056
ENSG00000214253,FIS1,330,0.29793,200,-0.5003,243,-0.2158,190,-0.5754,220,-0.4385,373,0.50082,506,1.02447
ENSG00000128581,IFT22,3,-3.6505,72,0.94598,43,0.09438,60,0.63101,36,-0.2308,49,0.30169,28,-0.5738
ENSG00000160963,COL26A1,3,-3.4647,62,0.91699,68,1.30797,33,-0.1317,35,-0.0168,13,-1.4799,2,-4.1188
ENSG00000233123,LINC01007,3,-2.6238,22,0.19061,36,1.16349,19,-0.0245,26,0.57276,4,-2.2633,0,-8.1348
ENSG00000257923,CUX1,3,-3.6176,30,-0.4106,31,-0.4145,53,0.48697,44,0.22622,48,0.31628,66,0.83850
ENSG00000128563,PRKRIP1,3,-2.6902,22,0.08738,22,0.13753,16,-0.4389,24,0.29530,24,0.26143,26,0.34745
ENSG00000160991,ORAI2,55,0.21200,36,-0.4605,58,0.33679,55,0.22628,52,0.15525,50,0.06120,14,-1.8798
ENSG00000160993,ALKBH4,3,-2.5594,22,0.24160,23,0.36435,18,-0.0651,23,0.41718,18,-0.1035,13,-0.6021
ENSG00000161036,LRWD1,3,-2.1486,24,0.81778,18,0.41674,16,0.15385,12,-0.3378,18,0.36120,10,-0.4878
ENSG00000005075,POLR2J,3,-4.6014,83,0.09267,96,0.35675,65,-0.3063,57,-0.6359,156,1.14637,119,0.67863
ENSG00000267368,UPK3BL1,47,-0.6143,78,0.18558,89,0.46579,80,0.23216,56,-0.4380,77,0.15622,68,-0.0397
ENSG00000170632,ARMC10,85,0.16518,126,0.80572,87,0.22860,61,-0.3719,79,0.03996,42,-0.9345,46,-0.7957
ENSG00000161048,NAPEPLD,52,0.31022,59,0.52725,35,-0.3564,24,-0.8773,49,0.27024,20,-1.1856,57,0.46740
ENSG00000105819,PMPCB,13,-1.9468,71,0.66386,80,1.03875,55,0.24004,39,-0.3977,41,-0.2092,16,-1.6661
ENSG00000105821,DNAJC2,66,1.32379,14,-1.1917,32,0.11260,21,-0.5133,34,0.25199,13,-1.2050,20,-0.6270
ENSG00000161057,PSMC2,3,-4.1351,61,0.12774,102,1.17242,43,-0.4161,43,-0.5308,65,0.23257,59,0.06220
ENSG00000189056,RELN,30,-1.5002,77,-0.0388,9,-3.3750,72,-0.1515,119,0.92411,230,1.87149,10,-3.1224
ENSG00000005483,KMT2E,7,-2.7426,38,-0.3297,31,-0.7238,47,0.01029,54,0.30902,73,0.71252,80,0.87717
ENSG00000135250,SRPK2,3,-5.3110,239,1.04338,109,-0.2781,132,0.04787,182,0.79536,67,-0.9940,74,-0.8635
ENSG00000008282,SYPL1,73,0.95081,18,-1.2819,18,-1.3790,10,-2.1330,18,-1.4505,92,1.38516,126,1.99270
ENSG00000105835,NAMPT,187,2.41624,38,-0.4368,36,-0.5679,26,-0.9938,40,-0.4435,39,-0.3876,18,-1.5402
ENSG00000005249,PRKAR2B,3,-4.2443,85,0.54129,132,1.60163,44,-0.5132,57,-0.1400,29,-1.1225,14,-2.2525
ENSG00000105856,HBP1,3,-2.2992,14,-0.1963,19,0.29021,9,-0.8505,13,-0.3852,10,-0.7330,46,1.86148
ENSG00000164597,COG5,3,-2.3000,18,0.20253,14,-0.2176,12,-0.4254,20,0.51145,25,0.74833,12,-0.4611
ENSG00000172209,GPR22,3,-2.8498,37,0.74753,41,1.09313,30,0.40254,25,0.19849,3,-2.7026,1,-4.3914
ENSG00000075790,BCAP29,3,-4.7156,147,0.91586,109,0.47286,66,-0.3915,107,0.51096,37,-1.2790,54,-0.7035
ENSG00000233705,SLC26A4-AS1,3,-4.7421,168,1.11130,146,1.02414,74,-0.2380,87,0.00434,30,-1.6003,37,-1.3011
ENSG00000105879,CBLL1,51,1.42018,27,0.35786,17,-0.4421,13,-0.7366,17,-0.5223,19,-0.2023,24,0.15869
ENSG00000091140,DLD,90,0.24024,121,0.72693,75,-0.0481,70,-0.1647,80,0.07051,62,-0.3498,41,-0.9836
ENSG00000091129,NRCAM,8,-4.9725,410,0.88885,301,0.42113,195,-0.3314,286,0.37440,209,-0.2186,119,-1.0903
ENSG00000135241,PNPLA8,58,-0.0028,41,-0.5546,43,-0.5492,56,-0.0787,76,0.58152,71,0.32102,44,-0.4314
ENSG00000177683,THAP5,85,1.22805,35,-0.2353,36,-0.2277,21,-1.0005,42,0.04858,25,-0.7612,45,0.15425
ENSG00000128590,DNAJB9,3,-3.4285,98,1.80042,36,0.07724,31,-0.1934,26,-0.5362,42,0.28358,23,-0.6473
ENSG00000173114,LRRN3,3,-3.8433,91,1.12871,27,-0.9057,44,-0.0654,76,1.16398,15,-1.6547,27,-0.8211
ENSG00000128512,DOCK4,3,-4.1967,78,0.45106,103,1.08581,43,-0.5106,51,-0.2836,57,-0.0672,51,-0.2250
ENSG00000006652,IFRD1,3,-3.2107,32,0.10400,42,0.63578,12,-1.4162,32,0.12920,37,0.36702,35,0.25750
ENSG00000164603,BMT2,3,-2.1802,35,1.47697,12,-0.2677,10,-0.5306,17,0.37494,6,-1.2127,14,-0.1074
ENSG00000164604,GPR85,3,-2.2657,30,1.07584,19,0.36216,26,0.82329,12,-0.4607,11,-0.4934,11,-0.5720
ENSG00000214194,SMIM30,57,0.80658,19,-0.9497,34,-0.0389,26,-0.4217,35,0.01896,43,0.34918,29,-0.2803
ENSG00000105976,MET,3,-3.1202,15,-0.9675,106,3.55992,5,-2.3678,6,-2.5035,14,-1.0837,13,-1.2129
ENSG00000198898,CAPZA2,36,-2.0250,250,0.99362,185,0.55557,116,-0.2693,153,0.21664,78,-0.8828,68,-1.0817
ENSG00000004866,ST7,3,-2.1107,28,1.15234,13,-0.0853,10,-0.4725,16,0.24723,13,-0.0649,11,-0.3767
ENSG00000077063,CTTNBP2,3,-2.3613,27,0.77442,16,-0.0790,12,-0.4564,15,-0.1599,15,-0.1122,30,1.00553
ENSG00000128534,LSM8,3,-2.8044,19,-0.2580,27,0.35883,14,-0.6900,24,0.17985,30,0.44412,30,0.47779
ENSG00000184408,KCND2,16,-0.9389,40,0.46332,32,0.15614,26,-0.1928,43,0.85942,11,-1.5163,9,-1.7923
ENSG00000196937,FAM3C,10,-3.7468,203,0.68534,267,1.41445,97,-0.5035,139,0.07805,51,-1.4853,24,-2.6026
ENSG00000106278,PTPRZ1,3,-5.1240,62,-0.9223,72,-0.7744,130,0.23819,97,-0.2930,276,1.54557,219,1.11518
ENSG00000081803,CADPS2,3,-2.9707,68,1.71589,14,-1.0288,14,-0.8625,41,1.11760,14,-0.9469,3,-2.8151
ENSG00000128609,NDUFA5,177,-0.7378,415,0.62712,289,0.03484,282,-0.0048,358,0.50785,189,-0.6358,119,-1.3386
ENSG00000106299,WASL,3,-5.0485,163,0.69039,124,0.27001,86,-0.3369,151,0.77342,68,-0.6974,48,-1.2314
ENSG00000170775,GPR37,3,-3.7598,22,-1.0674,9,-2.4634,20,-1.2032,22,-1.2617,57,0.42303,251,3.58146
ENSG00000004059,ARF5,75,-0.1108,124,0.70327,141,1.09552,60,-0.4609,60,-0.5683,72,-0.1916,14,-2.6213
ENSG00000197157,SND1,127,1.45301,51,-0.1018,47,-0.2319,38,-0.5625,36,-0.7633,71,0.43424,51,-0.0764
ENSG00000128594,LRRC4,3,-3.8675,76,0.78579,57,0.35903,40,-0.2687,67,0.80978,29,-0.7725,6,-2.9275
ENSG00000106348,IMPDH1,39,0.67559,20,-0.3693,17,-0.6608,18,-0.5392,27,0.11969,50,1.12052,13,-1.0712
ENSG00000165055,METTL2B,3,-2.3148,16,-0.0338,21,0.46517,18,0.16937,22,0.74519,1,-3.6930,14,-0.2393
ENSG00000128595,CALU,3,-3.8438,46,-0.0135,75,0.93011,35,-0.4148,47,0.03374,33,-0.5346,54,0.25956
ENSG00000128596,CCDC136,17,-2.1337,84,0.33343,57,-0.3212,82,0.28694,109,1.08791,42,-0.7646,19,-1.9321
ENSG00000128524,ATP6V1F,171,-0.5421,258,0.10608,396,0.96551,185,-0.4157,217,-0.2099,243,0.01402,111,-1.2002
ENSG00000064419,TNPO3,3,-2.6020,36,0.99969,17,-0.2419,26,0.45568,24,0.41282,11,-0.8633,14,-0.5039
ENSG00000158467,AHCYL2,162,2.49546,20,-1.1275,29,-0.5982,37,-0.2067,23,-1.0701,48,0.21722,22,-0.9910
ENSG00000128578,STRIP2,51,1.65271,18,-0.1071,38,1.30620,10,-1.0348,5,-2.2857,17,-0.1902,8,-1.2521
ENSG00000186591,UBE2H,8,-3.0972,98,0.68957,68,0.09860,76,0.26297,67,0.07977,49,-0.4204,76,0.26815
ENSG00000128607,KLHDC10,3,-3.9395,58,0.24790,44,-0.1929,51,0.05498,79,1.07652,32,-0.6846,26,-0.9634
ENSG00000106477,CEP41,3,-2.8105,41,0.96802,22,-0.0607,13,-0.8437,28,0.42379,19,-0.2438,23,0.05349
ENSG00000106484,MEST,45,1.02190,33,0.48032,23,-0.1133,15,-0.7209,32,0.56592,4,-2.4685,5,-2.2397
ENSG00000286214,AUXG01000058.1,86,-1.3102,325,0.80109,213,0.11297,163,-0.3293,288,0.82332,105,-0.9955,33,-2.7035
ENSG00000231721,LINC-PINT,3,-2.3330,23,0.58008,21,0.43601,12,-0.4344,13,-0.4544,23,0.57344,21,0.39059
ENSG00000128585,MKLN1,14,-1.6369,39,-0.0393,44,0.14625,32,-0.3667,39,-0.0550,61,0.67628,52,0.41534
ENSG00000128567,PODXL,49,1.12343,13,-0.9758,18,-0.6070,24,-0.0533,11,-1.4319,88,2.24829,8,-1.7799
ENSG00000221866,PLXNA4,3,-3.0355,33,0.34721,61,1.74218,13,-1.0650,26,-0.0360,15,-0.9043,1,-4.1766
ENSG00000106554,CHCHD3,3,-2.7397,14,-0.6095,29,0.53308,12,-0.8824,25,0.33834,40,1.01322,12,-0.8346
ENSG00000131558,EXOC4,3,-3.9729,74,0.61998,51,0.00695,40,-0.3677,65,0.53079,57,0.18287,37,-0.5038
ENSG00000205060,SLC35B4,33,-0.2710,51,0.43558,28,-0.5568,31,-0.3498,57,0.83157,21,-0.9634,28,-0.4969
ENSG00000085662,AKR1B1,3,-5.0482,136,0.38783,151,0.65594,112,0.07119,113,0.12143,117,0.14453,59,-0.9260
ENSG00000172331,BPGM,3,-2.5376,21,0.21154,23,0.35916,18,-0.0367,22,0.35311,13,-0.5776,19,0.05740
ENSG00000122786,CALD1,443,3.82276,16,-2.2309,10,-3.1371,14,-2.3997,18,-2.4012,128,0.95026,47,-0.6621
ENSG00000080802,CNOT4,38,0.34071,21,-0.5974,32,0.07991,20,-0.6857,42,0.70494,16,-0.9954,21,-0.5498
ENSG00000243317,STMP1,3,-3.4127,35,0.03357,20,-0.9381,35,0.03544,31,-0.2080,71,1.22657,67,1.10538
ENSG00000105887,MTPN,87,-1.6099,362,0.61845,293,0.30643,218,-0.2096,326,0.59848,156,-0.7267,96,-1.4575
ENSG00000105894,PTN,2627,3.37277,70,-2.9417,219,-1.3488,212,-1.2997,153,-2.0548,896,1.00684,206,-1.3394
ENSG00000157680,DGKI,3,-3.0755,36,0.46419,32,0.27888,14,-0.9969,41,0.93686,21,-0.4206,11,-1.3673
ENSG00000122779,TRIM24,3,-3.0012,38,0.63758,28,0.14357,15,-0.7952,30,0.28974,23,-0.1815,33,0.41900
ENSG00000122778,KIAA1549,3,-2.5634,61,2.05656,19,-0.0210,16,-0.2616,18,-0.0511,15,-0.3776,2,-3.2492
ENSG00000157741,UBN2,3,-2.2794,13,-0.2396,13,-0.3364,14,-0.1749,18,0.27837,3,-2.3540,43,1.76015
ENSG00000164898,FMC1,3,-3.4439,17,-1.0614,49,0.61937,34,-0.0321,27,-0.4988,63,0.96426,54,0.70090
ENSG00000146963,LUC7L2,42,-0.4264,63,0.20671,46,-0.3265,42,-0.4450,61,0.18843,65,0.23918,69,0.35244
ENSG00000236279,CLEC2L,3,-3.4831,40,0.16566,54,0.75127,36,0.00889,49,0.68470,24,-0.6576,3,-3.6263
ENSG00000064393,HIPK2,3,-5.8084,46,-2.0777,61,-1.7909,148,-0.3196,119,-0.8041,135,-0.4572,1000,3.46703
ENSG00000157800,SLC37A3,3,-2.6179,42,1.24647,15,-0.4650,20,0.00883,23,0.29823,22,0.14649,13,-0.6748
ENSG00000133606,MKRN1,63,0.07798,60,-0.0086,84,0.61412,44,-0.4927,61,0.02255,60,-0.0142,26,-1.2984
ENSG00000146966,DENND2A,3,-2.2164,10,-0.6704,9,-0.7536,13,-0.2045,17,0.27497,23,0.72660,30,1.14755
ENSG00000133597,ADCK2,64,1.04799,24,-0.5112,44,0.49289,20,-0.8102,32,-0.1117,21,-0.7403,25,-0.4615
ENSG00000090266,NDUFB2,406,0.20338,271,-0.4410,500,0.62982,375,0.07326,269,-0.5582,380,0.09603,343,-0.0697
ENSG00000157764,BRAF,3,-3.3827,56,0.83501,41,0.38234,25,-0.4591,44,0.60396,19,-0.8407,17,-1.0591
ENSG00000090263,MRPS33,3,-3.9696,60,0.28344,73,0.68723,47,-0.1208,46,-0.2005,57,0.20348,55,0.13936
ENSG00000261115,TMEM178B,3,-3.9150,95,1.12060,67,0.60536,48,-0.0269,51,0.10701,37,-0.4172,15,-1.7672
ENSG00000006530,AGK,3,-3.1701,59,1.17389,41,0.63128,27,-0.0993,37,0.50708,6,-2.2398,3,-3.1056
ENSG00000257093,DENND11,3,-3.2936,27,-0.2473,36,0.24642,27,-0.2723,31,-0.0504,37,0.23251,58,1.00225
ENSG00000106028,SSBP1,3,-4.4236,64,-0.2118,102,0.63243,71,-0.0462,80,0.18411,90,0.32993,59,-0.3371
ENSG00000106123,EPHB6,80,0.35635,103,0.77839,80,0.40041,52,-0.3444,68,0.12020,38,-0.8167,6,-3.5028
ENSG00000197448,GSTK1,74,1.26548,35,-0.0220,28,-0.4108,22,-0.7357,18,-1.1921,52,0.64945,58,0.81342
ENSG00000159784,FAM131B,3,-4.3262,107,0.82013,86,0.51430,52,-0.3634,63,-0.0576,60,-0.1398,68,0.07199
ENSG00000159840,ZYX,3,-3.5681,49,0.39562,48,0.41301,27,-0.5614,43,0.22707,63,0.80966,17,-1.1921
ENSG00000198420,TCAF1,3,-4.9296,193,1.12718,106,0.14240,80,-0.3226,150,0.96870,20,-2.3945,26,-2.0368
ENSG00000174469,CNTNAP2,3,-4.4898,79,0.14061,123,1.04049,70,-0.0548,85,0.33316,38,-0.9942,33,-1.1948
ENSG00000055130,CUL1,3,-4.2020,75,0.36473,87,0.71153,49,-0.3156,72,0.41664,59,-0.0225,20,-1.6626
ENSG00000155660,PDIA4,3,-3.2709,46,0.64731,22,-0.5558,18,-0.7997,30,-0.0500,52,0.83986,55,0.94675
ENSG00000204946,ZNF783,184,3.33118,14,-1.3793,25,-0.5647,15,-1.2611,13,-1.7315,26,-0.4576,18,-0.9870
ENSG00000181220,ZNF746,3,-2.3843,21,0.37779,17,0.04889,8,-1.1127,24,0.82489,24,0.60923,3,-2.2926
ENSG00000171130,ATP6V0E2,82,-2.1584,479,0.56251,351,0.05751,379,0.17581,407,0.38830,320,-0.0945,214,-0.7205
ENSG00000106538,RARRES2,348,2.63645,18,-2.3056,14,-2.8671,42,-1.0906,62,-0.6196,143,0.85959,86,0.01324
ENSG00000214022,REPIN1,150,2.03983,13,-1.9493,32,-0.6790,23,-1.1396,38,-0.4437,57,0.28064,56,0.25191
