Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000103018,CYB5B,284,2.75311,1,-5.0854,73,0.26065,28,-1.4525,15,-2.1431,39,-0.7079,100,0.76473,2,-4.6223,115,1.00500
ENSG00000223496,EXOSC6,284,2.42686,11,-2.7229,21,-1.8011,52,-0.6591,39,-0.9235,29,-1.3605,125,0.89620,97,0.48131,47,-0.6455
ENSG00000090861,AARS,284,1.59976,100,-0.1424,82,-0.4480,47,-1.5677,146,0.46461,89,-0.3077,130,0.27876,253,1.39506,38,-1.6104
ENSG00000132613,MTSS2,284,1.67697,100,-0.0679,43,-1.3580,70,-0.8083,77,-0.4819,75,-0.5240,65,-0.7274,236,1.34121,99,-0.0879
ENSG00000182149,IST1,284,2.12013,1,-5.5102,104,0.35608,31,-1.8062,150,0.95508,84,0.01165,64,-0.3925,155,1.01816,31,-1.4885
ENSG00000103035,PSMD7,284,2.13504,1,-5.4995,113,0.50467,39,-1.4027,93,0.19209,114,0.51780,114,0.52163,52,-0.6988,61,-0.4693
ENSG00000090863,GLG1,284,1.03876,33,-2.2650,97,-0.6651,82,-1.1681,275,0.98556,131,-0.2049,223,0.63724,283,1.03280,147,-0.0354
ENSG00000103089,FA2H,284,1.81218,1,-5.7377,122,0.35455,13,-3.3279,480,2.92983,206,1.23192,0,-10.168,20,-2.3773,2,-5.3215
ENSG00000050820,BCAR1,284,2.31293,1,-5.3743,2,-4.9026,26,-1.9084,134,0.92926,67,-0.1985,108,0.57225,117,0.69583,89,0.25189
ENSG00000153774,CFDP1,284,2.13836,1,-5.4971,117,0.55753,32,-1.7102,54,-0.6589,64,-0.3901,42,-1.0160,237,1.79216,59,-0.5149
ENSG00000034713,GABARAPL2,284,0.15029,36,-2.9184,386,0.64787,172,-0.8071,389,0.65905,242,-0.0979,191,-0.4627,566,1.29798,313,0.30794
ENSG00000166848,TERF2IP,284,0.99770,68,-1.2374,51,-1.6609,90,-1.0426,76,-1.0659,83,-0.9492,322,1.21681,507,2.05650,93,-0.7714
ENSG00000152910,CNTNAP4,284,1.71452,216,1.22310,3,-5.0772,20,-2.8514,270,1.62398,120,0.24540,11,-3.3155,225,1.29443,24,-2.1459
ENSG00000103111,MON1B,284,2.57866,33,-1.0558,118,0.92359,27,-1.6825,115,0.87092,85,0.39092,52,-0.3782,0,-6.8478,7,-3.3097
ENSG00000103121,CMC2,284,2.56909,2,-5.1997,14,-2.3555,32,-1.3974,134,1.13474,53,-0.3672,44,-0.6331,100,0.63338,47,-0.5378
ENSG00000166454,ATMIN,284,2.38435,23,-1.7591,187,1.56950,29,-1.6774,112,0.68105,22,-1.8222,103,0.54986,0,-6.9872,29,-1.3752
ENSG00000140905,GCSH,284,0.79170,78,-1.2120,153,-0.1937,146,-0.3578,324,1.01462,360,1.19954,83,-1.1193,137,-0.3633,79,-1.2061
ENSG00000153815,CMIP,284,1.90601,52,-0.8898,132,0.57081,46,-1.3190,63,-0.5945,41,-1.2462,242,1.60587,55,-0.8128,59,-0.6836
ENSG00000197943,PLCG2,284,1.60001,143,0.43422,541,2.94551,55,-1.3148,12,-3.2229,80,-0.4737,21,-2.4575,9,-3.6287,0,-7.0748
ENSG00000230989,HSBP1,284,0.04619,47,-2.6274,674,1.49370,145,-1.2266,409,0.63304,319,0.23246,146,-0.9756,645,1.41425,200,-0.4964
ENSG00000135709,KIAA0513,284,2.96766,1,-4.9558,21,-1.5072,31,-1.1645,26,-1.1916,9,-2.6217,168,1.84611,22,-1.4069,24,-1.2917
ENSG00000131143,COX4I1,284,-1.4408,569,-0.3875,1356,1.00927,516,-0.6985,891,0.31707,1094,0.64917,536,-0.4788,1151,0.73384,818,0.17924
ENSG00000140941,MAP1LC3B,284,0.92223,60,-1.5009,201,0.35593,81,-1.3038,217,0.47907,118,-0.4816,170,0.09311,383,1.44360,172,0.10461
ENSG00000154118,JPH3,284,2.32459,35,-1.1493,2,-4.8946,104,0.77087,7,-3.4873,5,-3.9599,145,1.06975,0,-7.0111,8,-3.2434
ENSG00000103257,SLC7A5,284,1.79292,76,-0.3965,2,-5.2809,28,-2.2253,16,-2.6654,12,-3.1429,72,-0.4803,94,-0.0707,512,3.06318
ENSG00000167508,MVD,284,2.59475,7,-3.3540,2,-4.7139,34,-1.2522,91,0.51093,40,-0.7717,80,0.29636,76,0.22009,78,0.26263
ENSG00000198931,APRT,284,2.31064,31,-1.3291,195,1.58103,15,-2.7377,40,-0.9593,42,-0.9118,82,0.11786,39,-1.0273,134,0.92794
ENSG00000167515,TRAPPC2L,284,1.77351,49,-1.0751,143,0.58037,24,-2.4947,119,0.29131,74,-0.4624,65,-0.6413,245,1.50582,117,0.25890
ENSG00000167522,ANKRD11,284,1.66720,170,0.76997,42,-1.4002,64,-0.9762,133,0.37176,92,-0.2044,145,0.51084,98,-0.1049,44,-1.3340
ENSG00000197912,SPG7,284,2.19116,1,-5.4595,148,0.99898,39,-1.3604,63,-0.3792,22,-1.9208,89,0.16835,107,0.46275,92,0.20799
ENSG00000167526,RPL13,284,-2.7984,2255,0.32739,1958,0.10284,1325,-0.6576,2225,0.30586,3783,1.19008,872,-1.1398,2499,0.49349,2845,0.70657
ENSG00000131165,CHMP1A,284,2.10164,194,1.38774,9,-3.2186,30,-1.8659,109,0.41661,41,-1.1058,134,0.74882,82,-0.0370,34,-1.3595
ENSG00000141002,TCF25,284,1.71034,15,-2.8817,232,1.34695,57,-1.1221,81,-0.3599,39,-1.4734,162,0.73128,109,0.09197,82,-0.3493
ENSG00000258947,TUBB3,284,1.39541,28,-2.2111,2,-5.5923,49,-1.6824,6,-4.2839,3,-5.3425,557,2.74459,301,1.50436,89,-0.4954
ENSG00000140995,DEF8,284,2.75482,1,-5.0843,2,-4.6026,31,-1.3220,41,-0.6364,44,-0.5297,87,0.54609,116,1.02571,43,-0.5407
ENSG00000141252,VPS53,284,2.80424,9,-2.7148,105,0.88639,30,-1.3306,47,-0.3785,23,-1.4697,79,0.42112,55,-0.1592,5,-3.6218
ENSG00000159842,ABR,284,0.98745,50,-1.6993,95,-0.7475,95,-0.9508,16,-3.3639,26,-2.6283,342,1.31208,455,1.83336,206,0.45897
ENSG00000108953,YWHAE,284,-1.1392,324,-0.9386,686,0.21980,444,-0.6017,781,0.42875,870,0.60385,815,0.49751,1104,1.00355,524,-0.2031
ENSG00000167193,CRK,284,1.25049,283,1.24580,282,1.23845,57,-1.5745,66,-1.0670,78,-0.8111,143,0.12318,181,0.49540,47,-1.5593
ENSG00000174238,PITPNA,284,2.61239,1,-5.1744,152,1.37935,36,-1.1625,37,-0.8684,27,-1.3394,97,0.61684,5,-3.6177,43,-0.6564
ENSG00000174231,PRPF8,284,2.19629,39,-1.0972,2,-4.9723,34,-1.5931,42,-0.9955,25,-1.7587,113,0.54434,233,1.81261,88,0.14285
ENSG00000141258,SGSM2,284,2.88727,13,-2.2269,2,-4.5313,43,-0.5977,12,-2.3941,24,-1.3700,99,0.85365,64,0.13709,30,-0.9958
ENSG00000007168,PAFAH1B1,284,1.59044,121,0.15413,3,-5.2068,43,-1.7080,242,1.30738,87,-0.3572,194,0.92341,132,0.28875,80,-0.4827
ENSG00000132361,CLUH,284,2.83460,22,-1.5168,42,-0.5425,22,-1.8329,48,-0.3416,19,-1.7361,130,1.28325,78,0.42946,7,-3.1334
ENSG00000108381,ASPA,284,2.43226,2,-5.2718,22,-1.7439,22,-2.1258,269,2.31769,159,1.32151,0,-9.7250,27,-1.4454,8,-3.1899
ENSG00000004660,CAMKK1,284,3.25047,1,-4.7968,2,-4.3244,14,-2.2668,13,-2.0376,0,-9.2067,217,2.59841,17,-1.6453,17,-1.5994
ENSG00000142507,PSMB6,284,1.53152,27,-2.1267,10,-3.5815,65,-1.0833,191,0.84526,92,-0.3212,106,-0.1098,257,1.35172,134,0.26999
ENSG00000141503,MINK1,284,2.06727,85,-0.0134,6,-3.8170,58,-0.7697,92,0.11299,50,-0.8285,160,1.02675,80,-0.1007,36,-1.2965
ENSG00000108528,SLC25A11,284,1.53310,93,-0.3062,51,-1.2017,42,-1.8259,152,0.47183,38,-1.6290,232,1.17416,249,1.30163,92,-0.3221
ENSG00000108523,RNF167,284,2.31669,29,-1.4211,33,-1.2438,24,-2.0676,150,1.12221,49,-0.6776,82,0.13789,118,0.71702,65,-0.2286
ENSG00000108518,PFN1,284,0.32286,92,-1.4078,313,0.48254,99,-1.5888,530,1.37346,218,-0.0947,149,-0.6835,342,0.62530,456,1.10853
ENSG00000108509,CAMTA2,284,2.60677,30,-1.1977,91,0.50540,39,-1.0387,22,-1.6726,10,-2.7585,133,1.14752,0,-6.8400,68,0.05031
ENSG00000129250,KIF1C,284,1.06547,177,0.28412,131,-0.1809,98,-0.8074,158,0.10928,323,1.29111,26,-2.5610,181,0.32183,98,-0.6283
ENSG00000029725,RABEP1,284,1.90139,2,-5.6666,55,-0.8130,51,-1.1588,150,0.76824,161,0.89266,106,0.20508,118,0.38549,37,-1.4114
ENSG00000108561,C1QBP,284,2.32103,1,-5.3688,175,1.39932,29,-1.7288,57,-0.4318,23,-1.7966,93,0.34181,76,0.00558,77,0.03800
ENSG00000091622,PITPNM3,284,3.02105,126,1.35981,2,-4.3930,44,-0.4542,0,-8.0909,0,-9.3648,64,0.22155,11,-2.3454,0,-7.1275
ENSG00000219200,RNASEK,284,-0.0951,4,-6.0491,900,1.86376,187,-0.9370,221,-0.4832,198,-0.6526,311,0.05204,444,0.62158,506,0.83983
ENSG00000258315,C17orf49,284,2.42918,1,-5.2951,16,-2.2148,32,-1.5152,62,-0.2108,60,-0.2707,78,0.14124,61,-0.2522,169,1.42286
ENSG00000132535,DLG4,284,2.08371,3,-4.5533,2,-5.0648,76,-0.2277,7,-3.5579,0,-9.8462,190,1.33825,189,1.32591,36,-1.2921
ENSG00000072778,ACADVL,284,1.33444,1,-6.1141,416,2.05057,68,-1.1776,81,-0.6887,68,-0.9572,81,-0.6837,84,-0.6360,229,0.96430
ENSG00000170296,GABARAP,284,-0.4569,137,-1.5529,784,1.18841,222,-1.0495,593,0.71379,319,-0.2748,289,-0.4274,770,1.15528,504,0.44756
ENSG00000175826,CTDNEP1,284,1.55412,52,-1.1661,187,0.82712,44,-1.7266,154,0.50926,69,-0.7506,93,-0.2928,255,1.36093,75,-0.6154
ENSG00000132507,EIF5A,284,1.34594,66,-0.9905,258,1.17868,46,-1.8500,196,0.71388,90,-0.5186,223,0.92748,197,0.72396,13,-3.3771
ENSG00000132522,GPS2,284,2.31560,98,0.41437,104,0.50274,27,-1.8825,52,-0.5620,56,-0.4701,59,-0.3823,91,0.29970,56,-0.4739
ENSG00000205544,TMEM256,284,1.83029,16,-2.6349,169,0.91318,49,-1.2945,130,0.47270,150,0.71181,67,-0.5654,14,-2.8002,131,0.49253
ENSG00000169992,NLGN2,284,2.62101,2,-5.0957,32,-1.0925,42,-0.8860,69,0.08136,41,-0.7084,114,0.89583,35,-0.9632,43,-0.6384
ENSG00000174282,ZBTB4,284,2.04617,73,-0.2574,2,-5.0768,40,-1.4315,118,0.49445,54,-0.7115,102,0.26767,185,1.25852,56,-0.6752
ENSG00000181222,POLR2A,284,2.00518,1,-5.5936,49,-0.8996,53,-0.9768,102,0.22772,78,-0.1869,199,1.34965,91,0.05222,39,-1.2306
ENSG00000161960,EIF4A1,284,0.67999,148,-0.3488,217,0.24894,94,-1.3018,179,-0.0615,88,-1.1392,250,0.47350,435,1.41203,253,0.49385
ENSG00000129245,FXR2,284,2.42965,1,-5.2948,2,-4.8230,27,-1.7706,126,0.91057,38,-0.9574,110,0.68414,105,0.60994,84,0.25636
ENSG00000141504,SAT2,284,1.53190,1,-5.9554,458,2.47688,48,-1.5857,101,-0.1834,18,-2.6977,74,-0.6546,136,0.28608,94,-0.2893
ENSG00000129244,ATP1B2,284,-0.1307,125,-1.3779,83,-1.9772,449,0.91599,31,-3.3924,19,-4.0907,331,0.11006,586,1.04729,445,0.58660
ENSG00000183011,NAA38,284,0.23469,390,0.75438,105,-1.2928,176,-0.6568,388,0.74257,189,-0.3976,183,-0.4520,392,0.76153,298,0.31220
ENSG00000170004,CHD3,284,2.49552,3,-4.2583,43,-0.7351,64,-0.1828,0,-8.4162,1,-5.8841,143,1.18172,1,-6.1004,104,0.64788
ENSG00000170043,TRAPPC1,284,1.56855,45,-1.3562,119,0.10923,45,-1.6608,138,0.34344,43,-1.4411,122,0.14874,261,1.41915,139,0.36116
ENSG00000179094,PER1,284,2.26160,76,-0.0363,181,1.40738,24,-2.1167,22,-1.8975,34,-1.2491,99,0.38527,38,-1.0948,102,0.43887
ENSG00000220205,VAMP2,284,0.17340,57,-2.2375,4,-5.8622,204,-0.4467,375,0.62429,206,-0.3252,908,2.21984,199,-0.3837,198,-0.3880
ENSG00000161970,RPL26,284,-2.3955,1294,-0.1158,2906,1.20970,834,-1.0049,1986,0.56815,3996,1.78775,336,-2.1474,1187,-0.2508,1399,0.00632
ENSG00000007237,GAS7,284,0.95154,223,0.55385,20,-3.0300,67,-1.6022,270,0.86611,187,0.26929,455,1.79397,137,-0.2198,51,-1.6931
ENSG00000065559,MAP2K4,284,2.77052,1,-5.0745,2,-4.6025,20,-1.9940,53,-0.2363,26,-1.2996,162,1.62280,107,0.90113,20,-1.6530
ENSG00000109099,PMP22,284,0.23919,135,-0.9064,197,-0.3282,63,-2.3970,1255,3.04354,361,0.63093,67,-1.9453,127,-0.9994,246,0.01689
ENSG00000141027,NCOR1,284,0.98432,176,0.20124,13,-3.6704,98,-0.8993,277,0.94575,258,0.82576,291,1.02702,113,-0.4846,54,-1.5879
ENSG00000170315,UBB,284,-1.9265,702,-0.5676,1664,0.80201,715,-0.6993,1803,0.93751,674,-0.6312,1533,0.66609,1668,0.80609,968,-0.0708
ENSG00000175061,SNHG29,284,0.35985,279,0.33119,421,1.01337,159,-0.7078,270,0.28261,285,0.36601,126,-0.8978,163,-0.5050,250,0.16152
ENSG00000133030,MPRIP,284,1.06796,42,-1.8797,21,-2.8695,92,-0.9285,195,0.44785,149,0.01512,264,0.94554,207,0.54612,239,0.77775
ENSG00000072310,SREBF1,284,2.15734,53,-0.6521,178,1.28342,43,-1.2031,114,0.52735,50,-0.7400,43,-0.9807,22,-1.9906,62,-0.4275
ENSG00000175662,TOM1L2,284,2.28442,2,-5.3551,6,-3.6306,39,-1.2768,155,1.15023,30,-1.4207,70,-0.1442,157,1.16861,61,-0.3615
ENSG00000091542,ALKBH5,284,2.11797,130,0.71473,2,-4.9286,26,-2.0853,110,0.44987,45,-0.9300,68,-0.3039,195,1.41214,59,-0.5246
ENSG00000072134,EPN2,284,1.51214,97,-0.2589,188,0.79909,52,-1.4784,271,1.43168,99,-0.2236,64,-0.8932,17,-2.8583,147,0.39164
ENSG00000128487,SPECC1,284,1.69913,128,0.33720,339,2.04278,19,-2.8977,100,-0.0557,104,0.01002,33,-1.7159,132,0.38178,45,-1.2602
ENSG00000124422,USP22,284,0.77584,1,-6.5839,114,-0.6583,95,-1.1808,177,0.01459,72,-1.3578,396,1.34916,601,2.13215,79,-1.2092
ENSG00000256618,MTRNR2L1,284,-0.0342,102,-1.5838,4,-6.1940,533,1.65788,171,-0.8103,210,-0.4959,183,-0.7062,137,-1.1452,256,-0.1940
ENSG00000109046,WSB1,284,1.34239,186,0.62128,85,-0.6046,47,-1.7876,272,1.27069,91,-0.4997,36,-1.8798,250,1.11866,117,-0.1077
ENSG00000004142,POLDIP2,284,2.80399,1,-5.0539,61,0.01562,29,-1.3975,87,0.58721,18,-1.8431,78,0.40166,60,-0.0093,22,-1.5397
ENSG00000109103,UNC119,284,2.51861,1,-5.2355,2,-4.7591,39,-1.0993,11,-2.7207,3,-4.5030,124,0.96142,194,1.75249,49,-0.5089
ENSG00000109107,ALDOC,284,-1.1159,128,-2.2979,293,-1.0693,910,1.09344,104,-2.5972,80,-2.9802,923,0.72834,923,0.72737,677,0.22380
ENSG00000198242,RPL23A,284,-2.1654,1320,0.16171,1633,0.50374,787,-0.8229,1489,0.35491,3395,1.77602,463,-1.4412,1241,0.06433,1323,0.16539
ENSG00000132589,FLOT2,284,2.45451,1,-5.2781,2,-4.8014,28,-1.7184,35,-1.0617,19,-1.9929,171,1.47057,169,1.44262,56,-0.3519
ENSG00000063015,SEZ6,284,2.76241,1,-5.0796,2,-4.6075,37,-0.9756,11,-2.5051,8,-2.9386,233,2.33132,0,-6.7417,49,-0.3368
ENSG00000108256,NUFIP2,284,2.47311,1,-5.2657,55,-0.3697,17,-2.4570,113,0.76225,26,-1.4962,58,-0.3032,152,1.27673,83,0.27450
ENSG00000160551,TAOK1,284,1.85707,2,-5.6652,17,-2.5259,37,-1.7532,158,0.81529,115,0.29669,116,0.31849,217,1.36418,87,-0.1456
ENSG00000108262,GIT1,284,1.26362,94,-0.5183,201,0.67912,103,-0.4984,87,-0.6329,43,-1.6746,219,0.82318,140,0.09852,98,-0.4511
ENSG00000126653,NSRP1,284,1.56674,375,2.09817,172,0.70485,41,-1.8379,52,-1.1446,154,0.52010,25,-2.2462,89,-0.3464,20,-2.5261
ENSG00000108582,CPD,284,2.39832,203,1.73409,11,-2.7773,16,-2.6333,164,1.34437,38,-0.9931,55,-0.4194,0,-6.7258,52,-0.4994
ENSG00000196712,NF1,284,2.09074,2,-5.5233,73,-0.2254,35,-1.6323,129,0.67897,51,-0.7578,167,1.11405,91,0.11724,76,-0.1525
ENSG00000126861,OMG,284,1.51783,1,-5.9665,34,-1.8162,62,-1.1749,390,2.12529,115,0.00571,122,0.11105,114,0.00446,61,-0.9504
ENSG00000126860,EVI2A,284,1.11525,1,-6.2951,2,-5.7989,15,-3.7903,968,3.81279,333,1.39574,6,-4.5585,29,-2.3745,39,-1.9641
ENSG00000131242,RAB11FIP4,284,1.34004,22,-2.5747,5,-4.6796,92,-0.6352,178,0.54828,152,0.29935,264,1.21123,187,0.63068,54,-1.3002
ENSG00000172301,COPRS,284,1.12861,62,-1.2525,318,1.32824,55,-1.7409,39,-1.9495,53,-1.5069,421,1.84156,248,0.90237,62,-1.2635
ENSG00000010244,ZNF207,284,2.24457,2,-5.3669,67,-0.2497,23,-2.1884,81,0.05452,56,-0.5154,100,0.39715,150,1.05975,108,0.50869
ENSG00000176749,CDK5R1,284,2.57504,1,-5.1986,2,-4.7267,39,-1.0570,36,-0.9290,7,-3.2577,253,2.32816,32,-1.1260,32,-1.1035
ENSG00000006042,TMEM98,284,2.73634,7,-3.1067,3,-4.4928,9,-3.2134,295,2.82978,76,0.32118,1,-5.5856,0,-6.7579,45,-0.5148
ENSG00000006125,AP2B1,284,1.29713,210,0.78197,50,-1.4369,68,-1.2241,142,0.15442,72,-0.8891,348,1.66461,110,-0.2445,61,-1.1345
ENSG00000270647,TAF15,284,2.41269,96,0.45387,3,-4.6877,31,-1.5637,32,-1.2445,67,-0.1047,79,0.14835,119,0.80835,61,-0.2473
ENSG00000275832,ARHGAP23,284,1.83647,72,-0.4458,2,-5.2474,59,-0.9400,317,2.05153,123,0.38521,24,-2.0738,0,-7.3729,94,-0.0312
ENSG00000277363,SRCIN1,284,1.45636,9,-3.8121,32,-1.9743,50,-1.6092,479,2.48344,197,0.82933,171,0.58927,26,-2.2398,21,-2.5606
ENSG00000275023,MLLT6,284,2.23013,2,-5.0435,107,0.49468,58,-0.6201,76,-0.0498,84,0.10012,53,-0.5996,54,-0.5856,53,-0.6152
ENSG00000277972,CISD3,284,2.34820,99,0.45349,65,-0.2033,32,-1.5825,14,-2.4792,58,-0.3911,89,0.29133,125,0.84311,31,-1.3074
ENSG00000277791,PSMB3,284,1.43667,148,0.34497,191,0.75357,41,-1.9299,86,-0.4994,62,-0.9938,104,-0.2108,150,0.36389,242,1.15608
ENSG00000276293,PIP4K2B,284,1.54981,1,-5.9410,2,-5.4495,94,-0.3561,126,0.18207,75,-0.6278,310,1.71177,74,-0.6410,96,-0.2344
ENSG00000125691,RPL23,284,-0.8561,441,-0.1806,1298,1.62195,270,-1.1667,518,0.07353,799,0.77519,228,-1.1870,468,-0.0852,819,0.81493
ENSG00000067191,CACNB1,284,3.13553,1,-4.8597,46,-0.2212,14,-2.3734,0,-6.9900,9,-2.6051,187,2.18948,47,-0.1835,6,-3.2062
ENSG00000108298,RPL19,284,-2.3232,1790,0.47869,2523,1.05085,740,-1.1295,1764,0.45522,3648,1.70895,411,-1.7784,910,-0.5840,1628,0.32583
ENSG00000171532,NEUROD2,284,2.62149,1,-5.1686,2,-4.6967,44,-0.7985,7,-3.1687,0,-9.6082,317,2.87674,0,-6.8306,0,-7.0950
ENSG00000131771,PPP1R1B,284,1.13850,1,-6.2757,691,2.91044,93,-0.8311,21,-2.8505,20,-2.8951,78,-0.9136,185,0.42816,46,-1.7043
ENSG00000141741,MIEN1,284,2.01499,1,-5.5860,156,0.93893,32,-1.8209,87,-0.0126,74,-0.2599,66,-0.4457,121,0.51181,133,0.67146
ENSG00000108344,PSMD3,284,2.75525,1,-5.0840,71,0.22905,27,-1.5147,77,0.34552,27,-1.2447,93,0.64688,0,-6.1618,78,0.37413
ENSG00000126351,THRA,284,0.82745,87,-1.0249,92,-0.9339,108,-0.8953,150,-0.1960,85,-1.0574,193,0.20117,565,2.07272,152,-0.1775
ENSG00000188895,MSL1,284,2.37161,18,-2.0901,22,-1.8302,24,-2.0392,88,0.28039,57,-0.4005,93,0.37342,162,1.29786,65,-0.1888
ENSG00000108349,CASC3,284,1.73391,185,0.97158,158,0.71442,38,-1.8050,147,0.59792,133,0.42616,37,-1.5173,89,-0.2023,33,-1.6726
ENSG00000171475,WIPF2,284,2.40966,2,-5.2896,139,1.06675,36,-1.3236,51,-0.5260,65,-0.1607,118,0.78664,9,-3.0757,56,-0.3945
ENSG00000186395,KRT10,284,1.47976,28,-2.1475,279,1.45152,52,-1.5024,146,0.35471,36,-1.7884,89,-0.4207,152,0.42316,177,0.67144
ENSG00000173812,EIF1,284,-1.6019,431,-0.9763,1547,1.04941,407,-1.3220,1625,1.13439,1094,0.47198,1233,0.66839,679,-0.2824,1246,0.68630
ENSG00000141698,NT5C3B,284,3.49953,2,-4.5100,2,-4.1956,27,-1.0546,26,-0.8998,22,-1.1491,101,1.28162,0,-5.8818,12,-2.0319
ENSG00000173786,CNP,284,-2.0102,505,-1.1547,437,-1.3693,255,-2.5328,7217,3.81121,2508,1.41242,131,-3.1360,316,-1.8501,448,-1.3317
ENSG00000168259,DNAJC7,284,1.97351,23,-2.0468,3,-4.9934,49,-1.1517,97,0.11873,54,-0.7803,208,1.40041,141,0.73560,68,-0.4178
ENSG00000108773,KAT2A,284,2.68157,1,-5.1302,130,1.16173,18,-2.1942,49,-0.4003,23,-1.5151,111,0.88809,62,-0.0432,31,-1.0822
ENSG00000108774,RAB5C,284,1.92366,2,-5.6156,41,-1.2134,60,-0.8438,91,-0.0085,48,-0.9748,93,0.02610,60,-0.6515,243,1.62984
ENSG00000177469,CAVIN1,284,1.69499,151,0.60368,372,2.22629,9,-3.9722,120,0.22666,120,0.23812,1,-6.2528,5,-4.3149,153,0.62791
ENSG00000033627,ATP6V0A1,284,1.11682,2,-6.1326,3,-5.5987,114,-0.4724,129,-0.1692,64,-1.2314,583,2.48947,95,-0.6368,106,-0.4609
ENSG00000037042,TUBG2,284,2.22573,94,0.27716,2,-4.9634,54,-0.7555,68,-0.2227,47,-0.7761,79,0.01001,147,1.00793,9,-3.1839
ENSG00000108797,CNTNAP1,284,1.92142,76,-0.2919,126,0.50225,61,-0.7960,1,-5.7872,6,-4.0475,252,1.69386,55,-0.7997,58,-0.6981
ENSG00000183978,COA3,284,1.43599,21,-2.6083,110,-0.1229,58,-1.3747,112,-0.0965,51,-1.3033,80,-0.6141,376,1.96241,169,0.55254
ENSG00000131469,RPL27,284,-1.4519,568,-0.4035,1141,0.70639,520,-0.6973,806,0.14432,1522,1.19610,367,-1.0646,825,0.18204,1235,0.83863
ENSG00000108828,VAT1,284,2.16978,1,-5.4747,200,1.50554,21,-2.3723,58,-0.5083,37,-1.1734,75,-0.1152,75,-0.1122,157,1.07359
ENSG00000188554,NBR1,284,2.00239,8,-3.5772,85,-0.0604,41,-1.4348,180,1.16497,35,-1.4085,54,-0.7535,172,1.09054,78,-0.1988
ENSG00000108861,DUSP3,284,2.54749,53,-0.3894,4,-3.9565,36,-1.1893,41,-0.7707,34,-1.0408,123,0.96541,52,-0.4117,77,0.20415
ENSG00000108852,MPP2,284,3.08904,1,-4.8859,2,-4.4136,17,-2.0759,70,0.41580,90,0.82241,126,1.41012,1,-5.3231,4,-3.6892
ENSG00000141349,G6PC3,284,1.79534,1,-5.7506,290,1.83996,40,-1.6618,121,0.33143,45,-1.1855,57,-0.8266,112,0.20905,108,0.14828
ENSG00000108840,HDAC5,284,1.35738,81,-0.6634,35,-1.8951,81,-0.8574,222,0.93721,65,-0.9957,107,-0.2431,193,0.69840,187,0.65094
ENSG00000087152,ATXN7L3,284,2.41362,1,-5.3056,2,-4.8338,55,-0.5308,38,-0.9847,34,-1.1270,194,1.66001,42,-0.8250,48,-0.6363
ENSG00000108312,UBTF,284,2.08194,22,-2.0293,67,-0.3724,40,-1.4096,119,0.53785,84,-0.0087,161,1.04261,72,-0.2547,49,-0.8412
ENSG00000108309,RUNDC3A,284,1.10542,21,-2.8326,14,-3.4155,175,0.43525,79,-0.9130,31,-2.2792,492,2.12440,101,-0.5478,8,-4.1381
ENSG00000030582,GRN,284,2.61681,1,-5.1716,2,-4.6997,23,-1.9202,41,-0.7263,18,-1.9393,67,0.02979,106,0.76213,178,1.67980
ENSG00000073670,ADAM11,284,2.83259,1,-5.0365,18,-1.8216,36,-0.9951,15,-2.0342,1,-5.7754,209,2.16610,0,-6.6977,46,-0.3978
ENSG00000131097,HIGD1B,284,1.28155,261,1.13532,2,-5.6861,22,-3.0357,0,-9.3213,8,-4.0118,9,-3.9415,16,-3.1044,896,3.87327
ENSG00000131095,GFAP,284,-4.2739,3890,-0.4097,12781,1.55172,2405,-1.4094,3510,-0.5676,5100,0.01218,525,-3.3807,22502,2.69449,2523,-1.0687
ENSG00000131094,C1QL1,284,1.58817,1,-5.9106,2,-5.4396,45,-1.6468,45,-1.3402,43,-1.4158,36,-1.6977,646,3.39454,79,-0.4992
ENSG00000136448,NMT1,284,2.14836,1,-5.4899,81,-0.0127,35,-1.5658,77,-0.0937,45,-0.9099,154,1.02447,186,1.35590,13,-2.6686
ENSG00000161714,PLCD3,284,2.05390,89,0.05615,69,-0.3492,47,-1.1548,6,-3.8372,53,-0.7279,24,-1.9278,297,2.14471,21,-2.0700
ENSG00000186868,MAPT,284,1.21377,185,0.49786,19,-2.9238,62,-1.4682,165,0.30802,113,-0.2765,313,1.39031,270,1.13026,29,-2.3255
ENSG00000073969,NSF,284,1.37364,32,-2.0376,64,-1.0114,59,-1.3896,30,-2.0997,18,-2.8573,691,3.25198,42,-1.6342,87,-0.5473
ENSG00000141279,NPEPPS,284,2.28127,87,0.20321,63,-0.3061,50,-0.8431,64,-0.2921,18,-2.1741,66,-0.2306,125,0.78656,14,-2.4831
ENSG00000108424,KPNB1,284,1.61308,28,-2.0262,14,-3.0031,46,-1.6024,260,1.45781,66,-0.7529,114,0.07828,208,1.06176,143,0.44191
ENSG00000082641,NFE2L1,284,1.24616,108,-0.3195,169,0.37699,34,-2.3879,57,-1.2966,87,-0.6621,146,0.14522,500,2.32273,108,-0.3189
