Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000095139,ARCN1,65,0.29511,47,-0.2307,34,-0.6919,75,0.50567,51,-0.1330,64,0.26692,54,-0.0123
ENSG00000019144,PHLDB1,2,-3.6575,119,2.26519,26,-0.3261,5,-2.6136,41,0.52358,29,-0.1731,14,-1.3777
ENSG00000110367,DDX6,121,-0.1065,112,-0.2364,109,-0.2705,133,0.03429,164,0.53704,111,-0.2495,106,-0.3814
ENSG00000278376,AP004609.3,18,0.16398,43,1.58720,26,0.73585,12,-0.4892,11,-0.8325,17,0.01523,13,-0.4391
ENSG00000118181,RPS25,1440,0.67504,2027,1.25554,1218,0.40196,454,-1.1253,710,-0.5842,950,0.00542,810,-0.2924
ENSG00000196655,TRAPPC4,29,-0.6960,45,-0.0099,35,-0.3910,47,0.04225,41,-0.2206,66,0.60890,53,0.30446
ENSG00000149428,HYOU1,8,-2.9763,30,-1.1515,34,-0.9637,86,0.46268,80,0.51932,63,-0.0160,75,0.31722
ENSG00000160695,VPS11,18,-0.6627,12,-1.3143,21,-0.4007,39,0.52021,18,-0.8496,44,0.73290,43,0.89216
ENSG00000188486,H2AFX,0,-5.3164,36,0.24071,29,-0.1201,20,-0.6996,29,-0.1616,39,0.35125,45,0.74047
ENSG00000172269,DPAGT1,16,0.00713,8,-0.9817,11,-0.6139,23,0.51407,13,-0.3744,15,-0.0796,22,0.65205
ENSG00000172375,C2CD2L,110,0.26393,19,-2.3350,61,-0.6543,149,0.75544,85,-0.2070,63,-0.5945,126,0.61003
ENSG00000110395,CBL,38,0.29652,31,-0.0146,22,-0.5112,36,0.23782,39,0.54314,19,-0.7098,23,-0.5440
ENSG00000173456,RNF26,37,0.50739,7,-1.8966,15,-0.8849,42,0.71463,26,-0.0691,31,0.21552,29,0.12610
ENSG00000036672,USP2,33,0.32847,23,-0.2286,18,-0.6380,34,0.37544,28,0.09560,25,-0.0922,26,-0.0933
ENSG00000154096,THY1,491,-1.2256,148,-2.9957,629,-0.8529,1696,0.70637,1369,0.51742,825,-0.4396,1288,0.32285
ENSG00000110400,NECTIN1,59,-0.3326,36,-1.0545,32,-1.2359,116,0.74292,102,0.79151,93,0.38099,44,-0.8979
ENSG00000184232,OAF,8,-2.0770,82,1.51226,58,0.90164,0,-5.2267,39,0.40575,24,-0.4868,22,-0.7437
ENSG00000181264,TLCD5,9,-0.9041,25,0.59172,23,0.43397,5,-1.8806,23,0.65588,10,-0.8779,15,-0.3098
ENSG00000196914,ARHGEF12,206,0.73044,84,-0.6857,98,-0.4405,125,-0.0644,137,0.10226,134,0.03600,125,-0.0926
ENSG00000149403,GRIK4,43,1.48529,25,0.55248,12,-0.6031,17,-0.0293,8,-1.4365,11,-0.6587,23,0.56878
ENSG00000109929,SC5D,257,1.27410,83,-0.5589,79,-0.6258,149,0.36585,111,-0.1441,126,0.09682,95,-0.4058
ENSG00000137642,SORL1,153,-0.3527,185,-0.0589,122,-0.7014,232,0.29482,276,0.87306,138,-0.5106,125,-0.7859
ENSG00000255248,MIR100HG,78,0.19855,64,-0.0973,46,-0.5969,61,-0.1808,79,0.32636,40,-0.8094,72,0.08798
ENSG00000154127,UBASH3B,23,0.69794,6,-1.3207,13,-0.1255,10,-0.5612,8,-1.1583,45,1.88680,16,0.12638
ENSG00000109971,HSPA8,329,-1.1683,614,-0.2205,551,-0.3875,971,0.50799,592,-0.3665,1111,0.72942,845,0.35476
ENSG00000023171,GRAMD1B,110,0.49852,33,-1.3250,48,-0.7885,84,0.07848,80,-0.0045,111,0.51773,85,0.11904
ENSG00000166257,SCN3B,113,-2.2796,52,-3.4175,238,-1.1791,844,0.79673,668,0.60546,401,-0.3887,621,0.37094
ENSG00000110002,VWA5A,0,-4.3931,14,-0.2221,16,0.00408,29,0.91545,11,-0.7665,33,1.11917,20,0.37226
ENSG00000154144,TBRG1,19,-1.6469,29,-1.0362,37,-0.6468,51,-0.1853,78,0.72253,92,0.77004,49,-0.2906
ENSG00000110013,SIAE,0,-5.1704,15,-0.9470,12,-1.2948,38,0.44666,35,0.47694,48,0.82474,29,0.05678
ENSG00000064199,SPA17,6,-1.3950,20,0.37659,18,0.17375,34,1.20233,12,-0.6304,8,-1.0338,20,0.41963
ENSG00000154146,NRGN,1108,-0.6317,192,-3.2218,1167,-0.5528,1801,0.12296,2503,1.00453,880,-0.9816,1611,-0.0645
ENSG00000154134,ROBO3,0,-3.9169,29,1.50445,15,0.43746,16,0.47532,15,0.54234,9,-0.3176,3,-1.9818
ENSG00000165478,HEPACAM,33,-1.5329,280,1.89187,133,0.58194,28,-1.7789,80,-0.3021,96,0.06391,72,-0.4478
ENSG00000165495,PKNOX2,24,0.35360,5,-2.0207,18,-0.0427,22,0.21336,20,0.07512,24,0.34973,19,-0.0096
ENSG00000149557,FEZ1,170,-0.4079,472,1.24900,201,-0.1534,211,-0.0760,180,-0.4236,212,-0.0684,223,0.01473
ENSG00000149547,EI24,16,-2.4881,47,-0.9537,69,-0.3624,84,-0.0564,113,0.58595,89,0.02932,98,0.21628
ENSG00000134910,STT3A,1,-4.0408,35,0.71485,15,-0.6019,19,-0.2004,25,0.24887,31,0.52404,22,-0.0268
ENSG00000109832,DDX25,0,-5.4122,22,-0.7998,26,-0.5704,46,0.31281,42,0.23615,30,-0.3521,54,0.70429
ENSG00000165526,RPUSD4,0,-4.0542,8,-0.7173,10,-0.3071,27,1.22315,13,0.09780,16,0.30647,13,-0.0076
ENSG00000197798,FAM118B,1,-3.6960,31,0.62488,18,-0.2291,25,0.26620,16,-0.5266,24,0.20859,30,0.67178
ENSG00000182934,SRPRA,31,0.00071,32,0.02046,14,-1.1882,41,0.43774,30,-0.1143,24,-0.4075,38,0.39072
ENSG00000110074,FOXRED1,22,-0.8279,29,-0.4403,24,-0.6883,60,0.72024,43,0.26701,28,-0.4725,41,0.13311
ENSG00000110080,ST3GAL4,0,-4.4642,35,1.13867,10,-0.7418,14,-0.2862,13,-0.5889,24,0.52721,24,0.64641
ENSG00000149571,KIRREL3,46,-0.0843,11,-2.1725,33,-0.5639,88,0.97143,38,-0.4563,72,0.64443,58,0.36624
ENSG00000134909,ARHGAP32,69,-0.0970,26,-1.5752,46,-0.7063,100,0.49541,71,-0.0755,42,-0.8370,104,0.72635
ENSG00000170322,NFRKB,0,-4.1867,10,-0.5001,9,-0.6253,15,0.05217,18,0.45174,22,0.66425,15,0.08195
ENSG00000084234,APLP2,428,0.20634,280,-0.4589,194,-1.0125,496,0.44151,364,-0.0666,625,0.82350,343,-0.1721
ENSG00000196323,ZBTB44,79,0.46594,26,-1.2542,36,-0.7374,50,-0.2625,93,1.13306,22,-1.4783,41,-0.6526
ENSG00000134917,ADAMTS8,5,-2.1943,0,-5.2291,19,-0.2999,42,0.91928,14,-0.9474,10,-1.2714,50,1.70305
ENSG00000255455,AP003486.1,0,-4.2506,4,-1.9904,11,-0.4114,11,-0.4043,24,1.17626,4,-1.8289,17,0.28737
ENSG00000120451,SNX19,43,0.53853,33,0.10728,24,-0.3525,28,-0.1272,27,-0.2697,42,0.49111,30,-0.0433
ENSG00000182667,NTM,112,-0.4745,146,-0.0579,125,-0.2976,174,0.22051,219,0.88658,110,-0.4998,93,-0.8853
ENSG00000183715,OPCML,118,-0.3987,14,-3.5304,59,-1.4499,196,0.39564,226,0.95905,102,-0.6222,146,-0.0780
ENSG00000080854,IGSF9B,24,-0.1328,5,-2.4583,21,-0.2996,45,0.89218,30,0.32766,29,0.16674,22,-0.2760
ENSG00000166086,JAM3,0,-5.3105,81,1.57974,16,-0.9787,39,0.35635,30,-0.0885,16,-0.9920,34,0.16574
ENSG00000151502,VPS26B,67,-0.7980,51,-1.2035,93,-0.2923,152,0.48016,111,-0.0213,69,-0.7396,157,0.68562
ENSG00000151500,THYN1,17,-1.8434,49,-0.2879,61,0.04340,66,0.17091,51,-0.3068,55,-0.1193,86,0.76998
ENSG00000151498,ACAD8,0,-4.8671,15,-0.6363,26,0.18260,44,1.07067,25,0.17438,19,-0.3159,24,0.06853
ENSG00000109956,B3GAT1,22,-3.0431,129,-0.4231,249,0.62476,178,0.08060,173,0.05620,182,0.11452,191,0.24593
ENSG00000120645,IQSEC3,48,0.20594,20,-1.1333,43,0.04027,18,-1.2570,56,0.68098,66,0.73088,28,-0.7321
ENSG00000060237,WNK1,140,0.10929,181,0.52278,117,-0.1733,74,-0.8778,162,0.49259,109,-0.2762,99,-0.5010
ENSG00000082805,ERC1,45,0.14160,43,0.06985,29,-0.5347,52,0.38912,23,-1.0957,64,0.71035,55,0.61022
ENSG00000006831,ADIPOR2,0,-5.1254,48,0.88957,20,-0.4479,34,0.32515,31,0.27371,29,0.07810,25,-0.2056
ENSG00000166159,LRTM2,2,-3.4733,0,-5.8921,14,-0.8852,57,1.39520,19,-0.5168,30,0.29996,39,0.94481
ENSG00000151067,CACNA1C,20,-1.0463,8,-2.3789,21,-0.9707,58,0.60225,52,0.65876,31,-0.3727,42,0.13767
ENSG00000004478,FKBP4,81,-0.1343,60,-0.6024,49,-0.9143,95,0.10486,90,0.04260,164,0.99850,84,-0.0914
ENSG00000171792,RHNO1,33,0.55849,10,-1.2065,19,-0.2578,19,-0.3263,25,0.17021,41,0.91600,18,-0.4213
ENSG00000111218,PRMT8,25,-0.1446,3,-3.0661,16,-0.8183,54,1.08306,22,-0.4721,41,0.61217,35,0.46957
ENSG00000118971,CCND2,76,-1.1952,77,-1.1761,156,-0.0965,181,0.13399,175,0.11189,170,0.03592,211,0.48441
ENSG00000078237,TIGAR,0,-4.1838,10,-0.5040,12,-0.2785,17,0.30346,15,0.17806,11,-0.4033,19,0.61880
ENSG00000047621,C12orf4,0,-4.6395,17,-0.2030,11,-0.8887,29,0.61118,20,0.07856,31,0.75392,21,0.19340
ENSG00000010219,DYRK4,0,-4.4266,29,0.88460,16,-0.0349,20,0.29904,15,-0.1839,22,0.39792,17,0.05626
ENSG00000139180,NDUFA9,9,-2.8797,46,-0.5122,53,-0.2936,102,0.73740,58,-0.2151,95,0.61617,79,0.38897
ENSG00000130035,GALNT8,15,-1.5046,16,-1.4327,22,-0.9401,30,-0.4765,69,1.36104,58,0.54492,24,-0.9121
ENSG00000111262,KCNA1,0,-4.6039,0,-4.9197,8,-1.2328,34,0.92171,28,0.94042,18,-0.0841,18,-0.0743
ENSG00000110799,VWF,44,0.73279,108,2.36651,11,-1.3712,3,-3.0543,25,-0.2041,12,-1.2432,18,-0.7526
ENSG00000010278,CD9,33,-0.0852,163,2.76240,9,-2.0630,5,-2.6887,42,0.41371,13,-1.4447,10,-2.0973
ENSG00000215039,CD27-AS1,48,-0.0098,43,-0.1902,43,-0.1951,46,-0.0982,47,-0.0898,45,-0.1157,57,0.32461
ENSG00000139190,VAMP1,13,-0.5419,12,-0.7084,16,-0.2931,18,-0.0882,22,0.29391,44,1.39509,13,-0.7263
ENSG00000111639,MRPL51,228,0.60695,164,0.07922,163,0.06315,82,-0.9798,167,0.14297,126,-0.3319,148,-0.1027
ENSG00000111640,GAPDH,1719,-0.5476,2471,0.01510,2371,-0.0495,2467,0.01254,1565,-0.8842,4122,0.84497,3319,0.62191
ENSG00000010295,IFFO1,8,-1.5942,30,0.32107,21,-0.2181,38,0.69563,17,-0.6905,26,0.05447,34,0.66114
ENSG00000111642,CHD4,39,-1.0535,82,0.07259,66,-0.2502,88,0.18845,70,-0.2267,105,0.47474,92,0.32373
ENSG00000111653,ING4,55,0.87393,26,-0.3474,32,0.01991,43,0.47573,25,-0.5337,23,-0.4839,35,0.19456
ENSG00000126746,ZNF384,0,-4.5918,20,0.04493,12,-0.7115,25,0.40234,25,0.61693,28,0.57016,15,-0.4357
ENSG00000139200,PIANP,27,-2.3323,18,-2.8850,114,-0.1926,210,0.78494,144,0.23740,109,-0.2631,165,0.49574
ENSG00000111652,COPS7A,148,0.47907,66,-0.7727,65,-0.8099,152,0.52175,105,-0.0860,115,0.07844,116,0.10931
ENSG00000089693,MLF2,226,-0.4975,172,-0.9079,242,-0.3890,427,0.50491,328,0.11630,271,-0.2161,361,0.29356
ENSG00000159335,PTMS,591,0.53306,229,-0.9481,407,-0.0626,450,0.09583,378,-0.2425,305,-0.5083,531,0.45063
ENSG00000250510,GPR162,55,-1.1504,82,-0.5636,95,-0.3364,191,0.77256,109,-0.1632,154,0.42147,134,0.25029
ENSG00000111667,USP5,170,0.39709,43,-1.7148,78,-0.8239,176,0.45142,148,0.24365,150,0.19549,128,-0.0733
ENSG00000111669,TPI1,633,-0.4938,301,-1.6127,747,-0.2373,1205,0.52210,875,0.01302,1009,0.23531,1013,0.30304
ENSG00000010626,LRRC23,54,1.35988,36,0.66253,15,-0.6668,14,-0.7956,21,-0.1831,27,0.23188,17,-0.6136
ENSG00000111674,ENO2,296,-1.2209,130,-2.4337,376,-0.8635,1167,0.93022,752,0.29645,854,0.41450,691,0.09209
ENSG00000111676,ATN1,109,0.31275,86,-0.0572,85,-0.0799,86,-0.0692,93,0.09283,111,0.34606,74,-0.3449
ENSG00000111678,C12orf57,260,0.19112,388,0.83932,290,0.36585,131,-0.8747,186,-0.4442,280,0.30556,225,-0.0446
ENSG00000215021,PHB2,19,-2.3408,93,-0.0028,75,-0.3357,119,0.37433,94,0.00381,158,0.84253,95,0.01911
ENSG00000126749,EMG1,45,1.18936,28,0.39552,12,-0.8143,13,-0.7959,17,-0.4473,27,0.37277,21,-0.0081
ENSG00000139182,CLSTN3,8,-4.4691,25,-2.8833,81,-1.1814,331,1.03561,254,0.90001,198,0.19017,148,-0.3137
ENSG00000139197,PEX5,82,0.69557,30,-0.8964,41,-0.4184,95,0.93272,52,-0.0328,53,0.00498,43,-0.4002
ENSG00000059804,SLC2A3,69,-0.8381,26,-2.2730,48,-1.3939,217,0.97032,158,0.66105,105,-0.2051,112,-0.1267
ENSG00000065970,FOXJ2,0,-4.5682,9,-1.1068,13,-0.5269,25,0.47590,27,0.91065,13,-0.5745,18,-0.0619
ENSG00000089818,NECAP1,81,-1.0532,23,-2.8786,74,-1.1906,246,0.66818,231,0.84569,160,-0.0221,147,-0.1923
ENSG00000166532,RIMKLB,7,-2.3172,55,0.84760,40,0.33302,20,-0.7060,39,0.45057,33,0.05900,25,-0.4741
ENSG00000111752,PHC1,14,-0.5811,32,0.68094,20,-0.0442,10,-1.0641,20,-0.0474,40,1.05530,17,-0.3451
ENSG00000003056,M6PR,40,-0.6379,50,-0.3030,47,-0.4245,116,1.02974,52,-0.3306,54,-0.1931,73,0.34912
ENSG00000175899,A2M,77,-0.9001,594,2.59352,119,-0.2521,37,-2.0009,111,-0.4706,84,-0.7780,106,-0.5010
ENSG00000139112,GABARAPL1,125,-1.2862,70,-2.1487,202,-0.5618,449,0.70154,366,0.53123,262,-0.1615,305,0.09480
ENSG00000111196,MAGOHB,47,1.75186,14,-0.2820,14,-0.2049,16,-0.0610,10,-0.8818,15,-0.1854,17,0.04059
ENSG00000060140,STYK1,45,1.35180,0,-8.8673,9,-1.0807,42,1.21186,14,-0.7270,16,-0.2721,23,0.32326
ENSG00000256537,SMIM10L1,80,0.22875,41,-0.7914,58,-0.2714,65,-0.0911,76,0.21217,72,0.06354,70,0.01239
ENSG00000070018,LRP6,25,0.43877,33,0.92747,10,-0.9201,16,-0.2090,23,0.45659,18,-0.0629,10,-1.0685
ENSG00000111261,MANSC1,24,-0.2157,16,-0.8687,20,-0.4803,36,0.40297,30,0.16857,23,-0.2897,31,0.24020
ENSG00000111269,CREBL2,125,0.78831,61,-0.3414,77,0.01698,84,0.14435,65,-0.3210,47,-0.7449,87,0.25464
ENSG00000111276,CDKN1B,0,-6.3721,109,0.82404,45,-0.5912,55,-0.2687,83,0.53276,77,0.25452,56,-0.2780
ENSG00000013583,HEBP1,0,-5.2379,61,1.15832,19,-0.6614,37,0.33954,32,0.14066,37,0.33346,25,-0.2981
ENSG00000084444,FAM234B,56,-0.0252,14,-2.0298,33,-0.8208,61,0.10764,70,0.47196,64,0.17440,58,0.04208
ENSG00000273079,GRIN2B,18,-2.9990,21,-2.7742,84,-0.7618,187,0.47699,171,0.48079,89,-0.6879,193,0.67941
ENSG00000171681,ATF7IP,9,-1.5177,56,1.36838,21,-0.2546,11,-1.1783,23,-0.1644,34,0.52983,24,-0.0372
ENSG00000246705,H2AFJ,0,-4.1493,63,2.70283,17,0.35550,5,-1.4936,9,-0.8059,13,-0.1363,10,-0.5179
ENSG00000084463,WBP11,146,1.03292,54,-0.5588,52,-0.6218,90,0.24154,75,-0.0703,73,-0.1030,72,-0.1454
ENSG00000111348,ARHGDIB,38,0.96312,78,2.27754,20,-0.0550,3,-2.5724,12,-0.9921,16,-0.4430,15,-0.5595
ENSG00000151490,PTPRO,1,-5.2315,13,-1.4805,29,-0.2541,72,1.19510,28,-0.4737,34,-0.0303,53,0.85696
ENSG00000151491,EPS8,0,-4.2889,58,2.28435,19,0.35724,4,-2.0148,12,-0.5589,44,1.72130,4,-1.9761
ENSG00000023734,STRAP,51,-1.6705,73,-1.1283,114,-0.4548,220,0.58828,157,0.05576,202,0.44778,182,0.34587
ENSG00000008394,MGST1,169,0.74913,155,0.60338,138,0.41921,61,-0.8430,103,-0.0691,69,-0.6542,90,-0.3083
ENSG00000048540,LMO3,107,-1.5250,72,-2.1191,265,-0.1608,438,0.64440,258,-0.2657,250,-0.2512,452,0.90659
ENSG00000052126,PLEKHA5,158,2.10638,48,0.05675,34,-0.4855,58,0.34178,19,-1.6603,30,-0.6625,52,0.20164
ENSG00000139154,AEBP2,59,0.89169,9,-1.8924,16,-1.1252,33,-0.0538,34,0.01303,62,0.97327,31,-0.2039
ENSG00000139155,SLCO1C1,0,-4.9088,39,0.81094,43,0.98250,3,-2.9645,28,0.40414,32,0.47051,17,-0.5487
ENSG00000084453,SLCO1A2,0,-4.1586,48,2.10073,8,-0.7192,0,-6.8870,23,1.27678,5,-1.4333,4,-1.9206
ENSG00000111711,GOLT1B,6,-2.2473,18,-0.7254,20,-0.5970,58,1.11320,30,0.04386,37,0.38017,31,0.09193
ENSG00000134548,SPX,5,-2.0740,82,2.28166,27,0.29439,13,-0.8031,21,-0.0934,19,-0.2630,11,-1.1198
ENSG00000111716,LDHB,421,-0.5360,533,-0.1692,685,0.22550,707,0.27599,539,-0.2075,756,0.38359,625,0.09673
ENSG00000111726,CMAS,62,-1.6572,30,-2.7111,103,-0.9033,361,1.09111,209,0.27020,160,-0.2316,224,0.37400
ENSG00000111728,ST8SIA1,0,-4.5645,9,-0.9991,7,-1.3847,4,-2.1190,32,1.45043,36,1.09755,11,-0.8262
ENSG00000111731,C2CD5,1,-5.0956,10,-1.6795,16,-1.0624,31,-0.0708,38,0.34836,67,1.20301,37,0.26753
ENSG00000139163,ETNK1,61,-0.5746,30,-1.6306,43,-1.1004,166,1.01694,103,0.33596,107,0.29330,82,-0.1522
ENSG00000134532,SOX5,2,-2.3283,16,0.26219,11,-0.3422,18,0.42107,15,0.25676,7,-0.9025,16,0.28006
ENSG00000060982,BCAT1,0,-4.8902,14,-0.7914,13,-0.9053,23,-0.0652,30,0.46659,60,1.47856,20,-0.3258
ENSG00000118308,LRMP,0,-4.1821,11,-0.4211,4,-1.6982,22,0.72723,16,0.28697,6,-1.3264,20,0.75174
ENSG00000205707,ETFRF1,37,-0.5564,74,0.49991,49,-0.1278,45,-0.2882,45,-0.3626,47,-0.2054,71,0.55482
ENSG00000133703,KRAS,48,-0.3314,21,-1.5400,39,-0.6450,73,0.32472,74,0.48121,56,-0.0938,61,0.04273
ENSG00000246695,RASSF8-AS1,0,-4.4725,29,0.83314,14,-0.2768,2,-2.7191,15,-0.2256,32,0.96473,22,0.51674
ENSG00000123094,RASSF8,1,-4.2047,42,1.38790,15,-0.3054,5,-1.7826,16,-0.2339,32,0.88950,19,0.12196
ENSG00000123095,BHLHE41,32,-0.7179,130,1.56633,58,0.20374,20,-1.3872,21,-1.5882,40,-0.3654,81,0.99191
ENSG00000123096,SSPN,0,-4.5025,102,3.30677,17,-0.0627,5,-1.8916,11,-0.8854,4,-2.1784,13,-0.5471
ENSG00000123104,ITPR2,26,0.17007,103,2.66659,22,-0.0622,8,-1.5435,15,-0.8352,8,-1.5059,16,-0.5929
ENSG00000111790,FGFR1OP2,58,-0.7947,23,-2.1279,72,-0.4654,130,0.46697,130,0.68200,73,-0.4459,97,-0.0096
ENSG00000064115,TM7SF3,11,-2.2402,51,0.07621,28,-0.8485,61,0.34935,61,0.51671,42,-0.2205,49,0.01844
ENSG00000152944,MED21,50,1.01540,23,-0.2352,27,0.02390,27,-0.0078,23,-0.3052,23,-0.2376,26,-0.0319
ENSG00000211455,STK38L,27,0.39924,24,0.21222,7,-1.5658,25,0.24767,24,0.23054,16,-0.3917,20,-0.1105
ENSG00000029153,ARNTL2,0,-4.2562,2,-2.8828,13,-0.2459,9,-0.6920,23,1.01449,17,0.19843,15,0.08825
ENSG00000110841,PPFIBP1,160,1.84353,58,0.10266,16,-1.8218,40,-0.4414,66,0.44694,24,-1.2397,29,-1.0964
ENSG00000061794,MRPS35,80,0.58944,25,-1.1940,43,-0.3878,79,0.56255,40,-0.6354,54,-0.0398,74,0.58525
ENSG00000087448,KLHL42,4,-4.1754,22,-1.7220,41,-0.8096,76,0.15642,103,0.96749,107,0.69140,56,-0.3748
ENSG00000087494,PTHLH,0,-4.7505,1,-4.1843,13,-0.6924,16,-0.4513,11,-1.2379,120,3.25974,20,-0.1122
ENSG00000123106,CCDC91,87,0.52780,72,0.22895,60,-0.0745,71,0.19386,53,-0.3262,89,0.56057,53,-0.3191
ENSG00000064763,FAR2,7,-1.6968,4,-2.4338,12,-0.8933,34,0.76418,20,-0.0628,33,0.70141,27,0.51898
ENSG00000087502,ERGIC2,86,0.84684,42,-0.2761,29,-0.8773,62,0.31759,46,-0.2038,50,-0.0184,52,0.04317
ENSG00000133687,TMTC1,33,-0.6392,13,-1.9998,24,-1.1407,60,0.27415,51,0.00314,60,0.26241,71,0.70352
ENSG00000133704,IPO8,54,1.41692,14,-0.7183,23,0.01754,18,-0.3179,21,-0.1783,12,-0.9051,22,-0.0205
ENSG00000110888,CAPRIN2,6,-2.6337,22,-0.6803,19,-0.8867,49,0.52943,50,0.85840,28,-0.3551,32,-0.1812
ENSG00000170456,DENND5B,20,-1.1815,20,-1.2458,29,-0.6470,50,0.18107,51,0.27733,74,0.80403,47,0.09042
ENSG00000151743,AMN1,41,-0.4180,18,-1.6526,44,-0.3133,75,0.51443,59,0.19500,54,-0.0090,60,0.20959
ENSG00000151746,BICD1,71,1.25117,43,0.42030,13,-1.3919,22,-0.6274,42,0.54443,34,0.04383,15,-1.3282
ENSG00000139132,FGD4,0,-4.5743,46,1.48151,19,0.06560,15,-0.2739,19,0.06389,7,-1.4563,19,0.08808
ENSG00000087470,DNM1L,189,0.35412,55,-1.5360,98,-0.6744,215,0.55854,171,0.27109,151,0.00024,142,-0.1268
ENSG00000139116,KIF21A,178,-0.0204,50,-1.9256,97,-0.9476,262,0.60132,275,1.05172,180,0.00079,98,-1.0846
ENSG00000173208,ABCD2,0,-4.1079,10,-0.4707,12,-0.1530,11,-0.2304,18,0.69987,23,0.87368,10,-0.4630
ENSG00000151229,SLC2A13,76,-0.9403,13,-3.5146,77,-0.9283,291,1.18832,140,-0.0215,239,0.85383,146,0.06491
ENSG00000188906,LRRK2,0,-4.1859,13,-0.1608,11,-0.3668,9,-0.6876,19,0.73435,15,0.07729,15,0.06791
ENSG00000018236,CNTN1,335,-0.3328,149,-1.5514,179,-1.2803,692,0.82796,545,0.63758,545,0.43577,299,-0.5974
ENSG00000015153,YAF2,110,0.72136,38,-0.9463,37,-0.9811,87,0.34879,75,0.15368,77,0.14339,64,-0.1732
ENSG00000134283,PPHLN1,1,-4.9754,27,-1.0130,29,-0.8720,79,0.67052,56,0.16278,52,-0.0138,71,0.62047
ENSG00000139168,ZCRB1,224,0.96301,180,0.60064,94,-0.4334,78,-0.7047,108,-0.2875,116,-0.0995,121,-0.0496
ENSG00000139174,PRICKLE1,12,-1.3770,3,-3.3162,20,-0.6922,57,0.96382,35,0.23768,23,-0.4752,40,0.50406
ENSG00000151239,TWF1,91,1.29996,59,0.57777,24,-0.8435,38,-0.1235,41,-0.0271,33,-0.3539,29,-0.6340
ENSG00000184613,NELL2,116,-1.5932,21,-4.0792,152,-1.1907,874,1.63078,327,-0.0269,201,-0.7670,434,0.54700
ENSG00000139218,SCAF11,61,0.60311,96,1.35701,26,-0.7587,30,-0.5131,34,-0.4325,41,-0.0252,38,-0.1863
ENSG00000111371,SLC38A1,255,1.44273,295,1.71404,31,-1.8431,69,-0.6763,90,-0.3582,104,-0.0474,56,-1.1307
ENSG00000134294,SLC38A2,58,-0.5360,114,0.51573,38,-1.1803,95,0.21790,105,0.54354,105,0.38434,54,-0.7631
ENSG00000005175,RPAP3,23,0.19848,16,-0.3127,14,-0.5668,21,0.05639,22,0.23237,18,-0.1500,20,-0.0201
ENSG00000079337,RAPGEF3,1,-4.2085,59,1.78614,26,0.39944,4,-2.3238,24,0.39511,12,-0.7678,15,-0.5626
ENSG00000211584,SLC48A1,117,0.58249,111,0.50338,87,0.10768,76,-0.1007,79,-0.0468,78,-0.0651,62,-0.4831
ENSG00000134291,TMEM106C,38,-0.1624,51,0.28990,27,-0.6752,45,0.10350,43,0.00675,43,0.00526,45,0.10594
ENSG00000152556,PFKM,95,-0.4364,93,-0.4724,110,-0.2139,144,0.21123,95,-0.5730,281,1.32888,136,0.15144
ENSG00000177981,ASB8,0,-5.9973,41,-0.3320,41,-0.3236,49,-0.0409,60,0.37718,67,0.45146,56,0.20822
ENSG00000177875,CCDC184,39,-0.1093,9,-2.2087,39,-0.0919,50,0.28911,44,0.13202,82,1.11094,34,-0.3586
ENSG00000139620,KANSL2,0,-4.2812,9,-0.6845,7,-1.1430,14,-0.0710,20,0.60690,17,0.20151,18,0.33280
ENSG00000174233,ADCY6,21,0.41872,18,0.19850,11,-0.5640,19,0.30787,18,0.24500,17,0.15530,11,-0.6611
ENSG00000167535,CACNB3,11,-3.1193,31,-1.6654,103,0.16232,163,0.91997,89,-0.0803,72,-0.3917,125,0.60749
ENSG00000174243,DDX23,36,0.27360,44,0.59949,19,-0.6885,26,-0.2307,34,0.24488,32,0.07911,24,-0.4610
ENSG00000172602,RND1,30,-0.5238,15,-1.5252,19,-1.1463,65,0.71451,41,-0.0333,34,-0.3181,58,0.65674
ENSG00000134287,ARF3,204,-1.2952,170,-1.5650,326,-0.5836,574,0.29841,574,0.43014,519,0.13767,539,0.24583
ENSG00000169884,WNT10B,5,-2.5910,7,-2.1089,30,-0.0137,56,0.99659,27,-0.2766,47,0.70777,37,0.40969
ENSG00000181418,DDN,188,-0.6926,167,-0.8679,508,0.88471,239,-0.3232,238,-0.4412,239,-0.3271,414,0.69899
ENSG00000181929,PRKAG1,12,-1.6382,26,-0.5339,22,-0.8159,42,0.15674,38,-3.7987,46,0.32363,51,0.60191
ENSG00000167548,KMT2D,19,-0.5906,11,-1.3998,20,-0.4433,23,-0.2755,34,0.46902,22,-0.3303,33,0.36805
ENSG00000123416,TUBA1B,951,-1.2000,589,-1.9122,1448,-0.5640,2245,0.11827,3060,0.94103,2041,-0.0317,1826,-0.2480
ENSG00000167552,TUBA1A,486,-1.1741,1145,0.14233,726,-0.5666,1500,0.57700,1093,0.09427,937,-0.1723,1131,0.15135
