Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000126698,DNAJC8,98,-0.2000,112,0.02895,126,0.21330,122,0.16380,113,0.03740,118,0.10706,107,-0.0553,85,-0.4064,126,0.21577
ENSG00000130770,ATP5IF1,407,-0.3620,748,0.64855,445,-0.1894,660,0.44183,421,-0.2769,402,-0.3496,443,-0.2164,545,0.13256,599,0.28339
ENSG00000180098,TRNAU1AP,12,-1.0760,24,0.07335,58,1.52798,25,0.14587,25,0.12197,11,-1.0897,22,-0.0853,19,-0.3357,25,0.09294
ENSG00000198492,YTHDF2,39,-1.1433,49,-0.7047,47,-0.7517,80,0.05902,108,0.53787,116,0.65387,119,0.80931,74,-0.0591,59,-0.4142
ENSG00000116350,SRSF4,27,-0.7578,29,-0.5745,52,0.34110,21,-1.0665,44,0.05632,52,0.33430,72,0.98991,43,0.01022,27,-0.6716
ENSG00000116353,MECR,26,-0.0699,34,0.33348,20,-0.4858,15,-0.9495,24,-0.1712,45,0.79490,30,0.15149,35,0.37055,17,-0.7630
ENSG00000162511,LAPTM5,36,1.00843,7,-1.5206,33,0.72985,16,-0.3645,24,0.19272,6,-1.7049,20,-0.0436,10,-1.0733,20,-0.0515
ENSG00000162512,SDC3,125,0.05753,75,-0.7415,109,-0.1646,175,0.59670,153,0.36954,79,-0.6696,124,0.04525,147,0.31039,96,-0.3648
ENSG00000134644,PUM1,85,-0.9418,93,-0.7435,88,-0.8139,217,0.60148,188,0.36819,184,0.33459,196,0.48677,194,0.42049,119,-0.3533
ENSG00000060688,SNRNP40,17,0.28018,12,-0.3874,9,-0.6724,29,1.09724,15,0.05970,27,0.94666,10,-0.6841,6,-1.4067,11,-0.4694
ENSG00000121766,ZCCHC17,88,-0.6234,145,0.21207,150,0.26538,105,-0.2921,148,0.24342,115,-0.1596,132,0.06401,185,0.61023,109,-0.2340
ENSG00000121769,FABP3,88,-0.7103,132,-0.0250,84,-0.7244,200,0.65340,96,-0.5095,208,0.71425,129,-0.0668,169,0.37253,150,0.17965
ENSG00000162517,PEF1,63,-0.6997,63,-0.6411,116,0.32035,121,0.38018,119,0.35688,110,0.23341,89,-0.1233,141,0.64097,73,-0.4062
ENSG00000084636,COL16A1,30,0.13504,14,-1.0202,24,-0.1955,5,-2.5916,32,0.19991,23,-0.3003,40,0.67151,19,-0.5903,49,0.91227
ENSG00000121753,ADGRB2,209,-0.4618,201,-0.4817,231,-0.2644,382,0.54081,370,0.48844,261,-0.0688,279,0.03611,295,0.12363,290,0.09500
ENSG00000184007,PTP4A2,114,-0.0680,174,0.62584,110,-0.1109,81,-0.5833,109,-0.1356,168,0.56902,125,0.09323,96,-0.3318,86,-0.4953
ENSG00000121774,KHDRBS1,98,-0.2620,83,-0.5035,146,0.39818,106,-0.1089,160,0.54628,103,-0.1654,143,0.40282,93,-0.3141,82,-0.5091
ENSG00000121775,TMEM39B,9,-1.0279,10,-0.7682,23,0.42158,26,0.63959,36,1.16902,13,-0.4705,13,-0.4726,28,0.78122,11,-0.7057
ENSG00000025800,KPNA6,36,-0.4607,32,-0.6019,34,-0.5136,63,0.43927,53,0.17075,71,0.65033,44,-0.1365,54,0.19639,56,0.25330
ENSG00000084652,TXLNA,11,-1.1185,7,-1.7185,46,1.13996,22,-0.0655,27,0.25013,28,0.31354,25,0.16590,20,-0.1835,28,0.34285
ENSG00000160050,CCDC28B,23,0.43123,19,0.12735,17,-0.1007,3,-2.5250,23,0.41998,12,-0.5671,16,-0.2204,29,0.78911,16,-0.2047
ENSG00000084623,EIF3I,84,-0.4154,105,-0.0242,139,0.41612,108,0.01226,126,0.25620,139,0.42470,99,-0.1375,93,-0.2113,101,-0.0932
ENSG00000175130,MARCKSL1,260,0.83757,129,-0.3976,234,0.54978,132,-0.3623,119,-0.5238,98,-0.8118,141,-0.2866,145,-0.2196,171,0.03997
ENSG00000160058,BSDC1,57,-0.2369,52,-0.3423,63,-0.0414,100,0.69672,73,0.19199,74,0.19691,53,-0.3388,76,0.24561,57,-0.2132
ENSG00000176261,ZBTB8OS,29,-0.2053,28,-0.2280,38,0.22579,45,0.48763,27,-0.2846,35,0.09529,14,-1.4167,22,-0.6078,81,1.50660
ENSG00000162521,RBBP4,67,-0.5031,69,-0.4096,85,-0.0840,76,-0.2568,122,0.48045,87,-0.0564,117,0.46550,98,0.13883,86,-0.0719
ENSG00000162522,KIAA1522,35,0.48331,33,0.34109,29,0.12656,11,-1.3205,35,0.45780,15,-0.8343,27,0.03758,27,0.02750,18,-0.6088
ENSG00000134684,YARS,65,-0.8398,86,-0.3411,94,-0.1990,192,0.96163,114,0.10022,151,0.55879,105,-0.0251,103,-0.0583,95,-0.1784
ENSG00000160097,FNDC5,19,-0.6966,16,-0.9694,54,0.97470,20,-0.6325,23,-0.3610,61,1.17591,36,0.34896,26,-0.1968,16,-0.9686
ENSG00000121905,HPCA,216,-0.4798,447,0.72769,279,-0.0362,235,-0.3089,298,0.06603,395,0.52228,248,-0.2491,302,0.08656,261,-0.1423
ENSG00000121900,TMEM54,82,0.29206,76,0.13775,42,-0.7676,55,-0.3812,45,-0.6890,86,0.34149,71,0.02563,98,0.54062,60,-0.2435
ENSG00000116514,RNF19B,18,-0.5087,24,-0.0072,23,-0.0725,33,0.47409,32,0.42097,20,-0.3078,27,0.17621,19,-0.4109,28,0.18614
ENSG00000004455,AK2,20,0.57353,18,0.34686,14,-0.0385,2,-2.5547,13,-0.1664,15,0.02589,14,-0.0753,8,-0.9552,22,0.65151
ENSG00000142920,AZIN2,20,-0.7969,22,-0.5729,28,-0.2084,42,0.44564,31,-0.0539,30,-0.0585,40,0.43055,43,0.49866,33,0.05898
ENSG00000160094,ZNF362,15,-0.5872,24,0.20742,30,0.56900,9,-1.1775,17,-0.3333,16,-0.4241,22,0.08680,41,1.09782,20,-0.0882
ENSG00000134686,PHC2,47,-0.2984,69,0.32206,31,-0.9267,48,-0.2498,61,0.13194,78,0.51880,48,-0.2811,84,0.64364,58,0.06139
ENSG00000163866,SMIM12,34,-0.8850,63,0.11808,49,-0.2693,17,-1.8471,69,0.26622,80,0.50830,60,0.05406,98,0.83629,77,0.45021
ENSG00000116544,DLGAP3,79,0.21785,31,-1.2434,95,0.48940,95,0.49070,92,0.44191,23,-1.6586,58,-0.3192,32,-1.1776,126,0.97200
ENSG00000116560,SFPQ,111,-0.2672,116,-0.1659,132,0.03223,77,-0.7927,160,0.34104,133,0.04714,152,0.28599,125,-0.0531,153,0.27265
ENSG00000146463,ZMYM4,32,-0.0934,15,-1.2864,21,-0.7286,93,1.70264,31,-0.1696,36,0.07596,32,-0.1155,29,-0.2715,23,-0.5961
ENSG00000142687,KIAA0319L,50,-0.3417,61,-0.0107,74,0.31080,42,-0.5833,79,0.41152,79,0.41430,62,0.02545,67,0.15269,46,-0.4522
ENSG00000020129,NCDN,469,-0.9863,560,-0.6439,1189,0.54881,1467,0.90176,1318,0.72072,566,-0.6287,833,-0.0282,815,-0.0605,795,-0.1006
ENSG00000126067,PSMB2,66,-0.9889,97,-0.3303,127,0.09144,142,0.27146,137,0.21200,131,0.13528,120,-0.0027,161,0.46724,153,0.39046
ENSG00000142686,C1orf216,60,-1.0340,92,-0.2985,150,0.47784,211,1.05475,160,0.58860,125,0.19055,103,-0.1269,86,-0.3950,73,-0.6541
ENSG00000092847,AGO1,27,0.10268,13,-1.0194,24,-0.0669,3,-3.0013,32,0.36360,34,0.49171,23,-0.1168,37,0.61833,33,0.45331
ENSG00000126070,AGO3,11,-0.7167,15,-0.1423,27,0.73199,15,-0.2179,10,-0.7601,18,0.07756,13,-0.3950,35,1.19015,17,0.06435
ENSG00000116863,ADPRHL2,15,-0.6300,18,-0.3284,24,0.13809,5,-2.0370,39,0.89680,18,-0.3028,31,0.61841,21,-0.1229,26,0.26564
ENSG00000054116,TRAPPC3,42,-0.5159,54,-0.0970,69,0.28664,35,-0.7706,60,0.06680,51,-0.1825,61,0.11296,93,0.78716,63,0.13895
ENSG00000116871,MAP7D1,145,-0.4062,202,0.14750,256,0.53599,198,0.11742,226,0.32978,146,-0.3592,173,-0.1088,193,0.08006,165,-0.1677
ENSG00000054118,THRAP3,55,-0.1077,69,0.27330,65,0.16623,17,-1.8273,76,0.42721,39,-0.6055,55,-0.1100,83,0.55876,73,0.35770
ENSG00000196182,STK40,14,-0.2317,17,0.12146,15,-0.1103,8,-1.0792,13,-0.2590,20,0.39856,13,-0.3961,39,1.47970,10,-0.7355
ENSG00000181817,LSM10,29,-0.5421,51,0.40051,37,-0.1317,74,1.01068,25,-0.7351,60,0.66162,33,-0.3255,36,-0.1587,32,-0.3326
ENSG00000116885,OSCP1,17,-0.3439,3,-2.5444,14,-0.5372,28,0.50618,30,0.61325,20,-0.0127,17,-0.3501,44,1.25080,18,-0.1670
ENSG00000116898,MRPS15,47,0.03086,44,-0.0997,36,-0.4137,62,0.45927,44,-0.0882,48,0.05145,44,-0.0738,42,-0.1433,52,0.17907
ENSG00000163873,GRIK3,6,-1.7781,27,0.53559,21,0.17223,18,-0.0715,5,-2.0637,51,1.65874,16,-0.2556,15,-0.4041,28,0.62813
ENSG00000163875,MEAF6,69,-0.6819,88,-0.2500,86,-0.2931,144,0.53271,99,-0.0617,145,0.54965,71,-0.6342,128,0.34767,166,0.77002
ENSG00000183317,EPHA10,14,-0.5019,12,-0.6847,25,0.40387,26,0.48884,26,0.46881,9,-1.1772,23,0.32909,28,0.57306,11,-0.8024
ENSG00000185090,MANEAL,16,-1.4350,53,0.45325,66,0.79881,18,-1.2177,52,0.40987,43,0.10541,45,0.20676,44,0.12628,43,0.10802
ENSG00000197982,C1orf122,225,0.45327,198,0.19344,252,0.58463,131,-0.4616,101,-0.8544,151,-0.2396,131,-0.4986,183,0.06370,203,0.23018
ENSG00000183431,SF3A3,29,-0.5143,18,-1.2097,17,-1.3074,32,-0.3295,50,0.35764,39,-0.0546,50,0.41415,68,0.85321,57,0.56020
ENSG00000183520,UTP11,26,-0.2316,19,-0.7429,41,0.47840,27,-0.1847,32,0.08380,31,0.04649,32,0.09125,53,0.90556,14,-1.1646
ENSG00000116954,RRAGC,24,-0.7206,13,-1.5455,32,-0.2586,49,0.43129,44,0.24730,31,-0.2867,37,-0.0334,49,0.42836,72,1.06703
ENSG00000174574,AKIRIN1,47,-0.7761,54,-0.4876,78,0.07460,88,0.26078,81,0.13436,115,0.69915,66,-0.2080,96,0.40293,82,0.14553
ENSG00000168653,NDUFS5,587,-0.2985,766,0.14965,967,0.52733,910,0.42812,580,-0.2908,617,-0.1935,663,-0.0881,592,-0.2590,741,0.09582
ENSG00000127603,MACF1,94,0.03961,70,-0.4231,117,0.39775,69,-0.4458,93,0.01871,126,0.51940,109,0.30703,47,-1.0123,80,-0.2090
ENSG00000090621,PABPC4,53,0.21248,41,-0.2256,45,-0.0799,67,0.55291,40,-0.2551,37,-0.3800,53,0.18975,44,-0.1058,34,-0.4965
ENSG00000116983,HPCAL4,283,-0.4446,360,-0.0279,472,0.40639,461,0.36559,488,0.45955,283,-0.4037,345,-0.1075,321,-0.2122,394,0.11213
ENSG00000084072,PPIE,31,-0.2935,40,0.14978,53,0.59832,30,-0.3215,31,-0.2745,50,0.50922,28,-0.4364,36,-0.0365,44,0.30910
ENSG00000131236,CAP1,96,-0.6449,84,-0.7935,136,-0.0447,164,0.25079,150,0.10792,156,0.17049,156,0.18610,211,0.66737,137,-0.0334
ENSG00000131238,PPT1,99,-0.2877,114,-0.0357,85,-0.4962,191,0.80612,135,0.23603,129,0.16325,113,-0.0488,81,-0.5637,123,0.08355
ENSG00000259943,AL050341.2,14,-0.6258,17,-0.2233,11,-0.8325,10,-1.0186,23,0.21933,18,-0.1722,30,0.74420,29,0.61979,23,0.22683
ENSG00000084073,ZMPSTE24,16,-0.8559,17,-0.7717,20,-0.5232,27,-0.0004,36,0.42409,32,0.23267,40,0.69075,36,0.42766,22,-0.3365
ENSG00000084070,SMAP2,84,-0.8518,123,-0.1893,151,0.13488,164,0.25824,169,0.30930,136,-0.0320,132,-0.0921,211,0.67815,144,0.05650
ENSG00000117016,RIMS3,113,-0.6458,151,-0.1397,105,-0.6950,100,-0.7734,96,-0.8344,181,0.15101,278,0.99519,205,0.34979,192,0.24443
ENSG00000066136,NFYC,29,-0.7309,55,0.30395,40,-0.1868,45,-0.0138,55,0.30704,56,0.34502,60,0.51089,51,0.20218,17,-1.4767
ENSG00000179862,CITED4,23,-0.3079,20,-0.4839,31,0.17941,30,0.10482,29,0.04748,32,0.20825,38,0.54217,21,-0.4147,22,-0.3930
ENSG00000171793,CTPS1,11,-0.4912,16,0.21930,26,1.00377,13,-0.1289,20,0.56140,18,0.33307,10,-0.5610,8,-0.8887,13,-0.0918
ENSG00000127124,HIVEP3,17,-0.3581,21,0.00315,26,0.38682,3,-2.5465,25,0.28568,36,0.89234,25,0.32837,17,-0.3026,16,-0.4024
ENSG00000198815,FOXJ3,37,-0.6792,32,-0.8456,33,-0.7715,64,0.23972,86,0.71232,77,0.52353,61,0.18606,60,0.12203,60,0.12087
ENSG00000177181,RIMKLA,20,-0.5027,36,0.50226,16,-0.7275,8,-1.7324,25,-0.1249,31,0.23277,26,-0.0615,49,0.98375,37,0.50618
ENSG00000127125,PPCS,56,-0.2294,50,-0.3668,49,-0.3981,82,0.41070,71,0.17091,59,-0.1154,74,0.27355,63,-0.0240,66,0.05057
ENSG00000171960,PPIH,16,0.32142,14,0.01481,13,-0.1033,7,-0.8969,14,0.08629,26,1.06045,8,-0.9080,19,0.53372,8,-0.8118
ENSG00000065978,YBX1,87,0.67655,59,-0.0285,113,1.03259,65,0.10917,50,-0.3018,25,-1.3402,48,-0.4011,33,-0.9286,49,-0.3139
ENSG00000164008,C1orf50,23,0.25161,15,-0.3695,24,0.32955,18,-0.1342,20,0.04419,22,0.19992,18,-0.1281,22,0.17913,12,-0.7363
ENSG00000177868,SVBP,32,-0.1280,34,-0.0107,40,0.23934,40,0.26888,28,-0.2991,41,0.29824,33,-0.0459,34,-0.0084,28,-0.2944
ENSG00000117394,SLC2A1,57,0.79319,14,-1.4243,57,0.69959,36,-0.0301,34,-0.1141,28,-0.4521,32,-0.2459,29,-0.3801,31,-0.2967
ENSG00000117395,EBNA1BP2,62,-0.5976,97,0.14255,136,0.68537,66,-0.4552,105,0.27023,78,-0.1965,73,-0.3264,99,0.17095,124,0.53317
ENSG00000066322,ELOVL1,24,1.18228,4,-1.5188,34,1.60826,0,-6.0338,13,0.02341,9,-0.5992,8,-0.6996,5,-1.4750,12,-0.0767
ENSG00000159479,MED8,10,-1.0778,21,0.07028,21,0.00385,29,0.57382,34,0.83067,19,-0.0926,13,-0.6968,33,0.78688,19,-0.1137
ENSG00000178922,HYI,31,1.03890,16,-0.1693,19,0.05057,3,-2.7149,18,-0.0035,17,-0.0960,17,-0.0595,16,-0.1447,12,-0.6210
ENSG00000142949,PTPRF,110,-0.4322,76,-0.9622,152,0.11464,278,1.11511,206,0.60592,138,-0.0393,130,-0.1550,122,-0.2349,107,-0.4418
ENSG00000066135,KDM4A,12,-0.3301,12,-0.3364,13,-0.2270,12,-0.3527,34,1.41871,20,0.47979,16,0.14715,5,-1.4503,9,-0.6750
ENSG00000126091,ST3GAL3,36,-0.4612,25,-1.0068,50,0.08400,82,0.87780,56,0.26724,34,-0.5086,57,0.30937,53,0.16416,38,-0.3494
ENSG00000117408,IPO13,46,-0.1061,48,-0.0468,70,0.57948,41,-0.2886,77,0.72327,35,-0.5230,44,-0.1982,39,-0.3682,51,0.05325
ENSG00000117410,ATP6V0B,267,-0.9826,337,-0.5550,295,-0.7612,645,0.47194,665,0.52365,566,0.26001,633,0.50103,545,0.19896,438,-0.1472
ENSG00000117411,B4GALT2,76,0.21215,53,-0.3636,85,0.37454,56,-0.2826,67,-0.0129,67,-0.0174,63,-0.1110,75,0.17959,59,-0.2021
ENSG00000159214,CCDC24,21,0.03703,14,-0.5277,36,0.91865,6,-1.8173,23,0.18705,32,0.72591,9,-1.2720,30,0.59201,23,0.20739
ENSG00000178028,DMAP1,44,-0.3558,60,0.17806,58,0.12527,21,-1.4321,69,0.39431,50,-0.1185,74,0.58127,40,-0.4634,59,0.13073
ENSG00000117419,ERI3,151,-0.3670,134,-0.5233,126,-0.6136,269,0.58893,198,0.09539,248,0.45609,202,0.13528,179,-0.0647,196,0.07442
ENSG00000187147,RNF220,72,-0.8746,140,0.23362,96,-0.3552,98,-0.3184,129,0.10270,158,0.43227,171,0.64406,122,0.01318,99,-0.3096
ENSG00000126106,TMEM53,13,-0.1430,13,-0.0334,10,-0.4678,13,-0.1007,35,1.55739,10,-0.4570,10,-0.4572,10,-0.3954,13,-0.0975
ENSG00000142937,RPS8,1024,0.44909,1185,0.63913,813,0.02647,810,0.02030,550,-0.5841,623,-0.3913,664,-0.3212,676,-0.2639,763,-0.0747
ENSG00000070785,EIF2B3,21,-0.2409,16,-0.6183,28,0.18037,13,-0.9963,43,0.90536,37,0.65646,32,0.44404,14,-0.8252,14,-0.8789
ENSG00000126107,HECTD3,12,-0.6693,16,-0.1492,10,-0.8601,32,0.99688,21,0.30682,18,0.07956,18,0.04946,20,0.17219,16,-0.1588
ENSG00000126088,UROD,67,-0.2342,87,0.18712,53,-0.5758,87,0.18962,97,0.35603,99,0.39302,73,-0.1069,71,-0.1334,76,-0.0247
ENSG00000117450,PRDX1,320,0.14112,212,-0.5181,302,0.03475,298,0.01295,311,0.08305,300,0.02418,327,0.18018,190,-0.6857,343,0.23932
ENSG00000117448,AKR1A1,39,-0.2465,60,0.46650,47,0.08160,37,-0.3096,54,0.30106,39,-0.2113,45,0.00025,46,0.02905,43,-0.0721
ENSG00000132780,NASP,28,0.01923,17,-0.7799,29,0.07087,15,-0.9729,19,-0.5841,18,-0.6943,36,0.48293,55,1.11555,25,-0.1661
ENSG00000159592,GPBP1L1,30,0.12792,32,0.24920,22,-0.3376,4,-2.6164,18,-0.6932,30,0.12307,45,0.90073,13,-1.1339,35,0.38840
ENSG00000159596,TMEM69,8,-1.2027,10,-0.9161,24,0.42500,28,0.67598,24,0.43767,23,0.38148,23,0.44354,9,-0.9847,18,-0.0020
ENSG00000086015,MAST2,27,0.10085,21,-0.2830,25,-0.0396,28,0.15413,31,0.27190,39,0.66640,13,-1.0848,22,-0.2401,36,0.51743
ENSG00000117461,PIK3R3,20,0.05317,13,-0.5610,25,0.43114,6,-1.7238,26,0.45239,22,0.23456,18,-0.1166,25,0.40450,19,-0.0454
ENSG00000085998,POMGNT1,50,-0.2899,33,-0.9159,81,0.48521,49,-0.3094,87,0.61699,59,-0.0194,59,-0.0088,52,-0.1999,75,0.37271
ENSG00000132128,LRRC41,36,-0.6615,33,-0.7154,56,0.08774,77,0.60329,60,0.19395,52,-0.0239,62,0.26869,54,0.03231,56,0.07532
ENSG00000173660,UQCRH,467,-0.2763,667,0.31420,619,0.19282,558,0.02849,358,-0.6650,710,0.41670,532,-0.0535,573,0.07014,547,-0.0021
ENSG00000117480,FAAH,27,-0.7446,28,-0.6297,68,0.75572,52,0.30423,63,0.61728,22,-1.0092,50,0.26297,42,-0.0122,41,-0.0735
ENSG00000079277,MKNK1,18,-0.5282,13,-0.9307,31,0.39621,26,0.10251,40,0.79242,12,-1.0159,28,0.26639,37,0.66836,16,-0.6325
ENSG00000123472,ATPAF1,129,-0.0040,111,-0.2329,73,-0.8798,165,0.40011,114,-0.1979,125,-0.0500,165,0.45280,107,-0.2951,135,0.07360
ENSG00000159658,EFCAB14,56,0.67772,40,0.03758,30,-0.4043,20,-0.9864,52,0.48704,40,0.04271,40,0.04300,30,-0.3782,22,-0.8570
ENSG00000186377,CYP4X1,12,-1.3551,17,-0.8127,14,-1.0574,34,0.28922,34,0.25017,48,0.83085,29,0.05453,36,0.34751,49,0.86186
ENSG00000162368,CMPK1,64,-0.3186,71,-0.1172,77,0.01226,70,-0.1353,66,-0.2391,136,0.93255,62,-0.3797,99,0.41284,74,-0.0596
ENSG00000162373,BEND5,13,-1.2427,23,-0.3215,17,-0.7658,51,0.95797,5,-2.5710,70,1.49270,22,-0.4023,36,0.37175,40,0.54338
ENSG00000162374,ELAVL4,84,-0.9639,131,-0.1961,93,-0.7349,94,-0.7135,73,-1.0922,380,1.58961,185,0.39082,175,0.25465,156,0.06891
ENSG00000185104,FAF1,23,-0.9293,41,0.01552,47,0.22852,79,1.10090,32,-0.3707,33,-0.3112,35,-0.2609,52,0.39696,46,0.20029
ENSG00000123091,RNF11,304,-0.5987,310,-0.5168,212,-1.0934,553,0.39763,451,0.06973,714,0.82229,548,0.43359,344,-0.3557,460,0.10284
ENSG00000085832,EPS15,129,-0.2305,105,-0.5275,96,-0.6590,102,-0.5734,87,-0.8172,293,1.14108,177,0.33574,156,0.09111,168,0.20989
ENSG00000078618,NRDC,38,-0.9039,59,-0.1616,70,0.10130,31,-1.1227,89,0.49034,86,0.42785,71,0.12985,73,0.17771,96,0.60528
ENSG00000169213,RAB3B,27,-0.6250,60,0.69502,39,-0.0079,20,-1.0198,4,-3.1733,78,1.13966,38,-0.0400,59,0.64948,40,0.02657
ENSG00000117862,TXNDC12,26,-0.2833,22,-0.5121,42,0.50845,34,0.16729,32,0.04253,38,0.32766,36,0.25077,18,-0.8228,30,-0.0682
ENSG00000134717,BTF3L4,46,-0.7657,66,-0.1592,46,-0.7250,81,0.16302,86,0.26289,119,0.79179,88,0.33721,57,-0.3830,80,0.14164
ENSG00000157077,ZFYVE9,20,-0.8125,37,0.17577,40,0.30375,24,-0.5076,20,-0.7413,27,-0.2945,44,0.51359,37,0.19217,49,0.64716
ENSG00000134748,PRPF38A,27,0.68408,14,-0.4605,13,-0.6043,9,-1.0972,22,0.24385,21,0.21533,23,0.37082,20,0.09869,6,-1.5534
ENSG00000134744,TUT4,15,-0.5069,15,-0.4423,46,1.40807,14,-0.5096,19,-0.0392,19,-0.0797,24,0.37078,7,-1.6203,20,0.00210
ENSG00000162377,COA7,11,-0.7260,9,-0.8507,16,-0.0064,10,-0.7000,21,0.38097,16,-0.0026,27,0.88931,12,-0.4773,21,0.39078
ENSG00000162378,ZYG11B,83,-0.8806,166,0.26822,124,-0.1920,107,-0.4224,160,0.21104,202,0.59013,149,0.10424,184,0.43348,137,-0.0423
ENSG00000116171,SCP2,81,0.11332,62,-0.3067,60,-0.3764,70,-0.1223,116,0.68388,77,0.02150,71,-0.1059,66,-0.2134,79,0.06384
ENSG00000162384,CZIB,51,-0.4046,66,0.01685,34,-0.9984,104,0.75940,69,0.09877,54,-0.3054,79,0.34105,72,0.15047,58,-0.1861
ENSG00000162385,MAGOH,25,-0.5673,35,0.00252,23,-0.6202,35,0.02270,38,0.11554,36,0.06687,46,0.51393,25,-0.4980,48,0.52338
ENSG00000157193,LRP8,15,-1.1649,32,0.02515,42,0.45658,36,0.20478,21,-0.6057,37,0.23806,51,0.90582,28,-0.2020,18,-0.8558
ENSG00000058799,YIPF1,13,-0.5929,15,-0.3071,13,-0.5619,20,0.05975,33,0.88967,25,0.44170,18,-0.0809,25,0.43157,14,-0.3961
ENSG00000081870,HSPB11,24,-0.6857,52,0.57167,52,0.55205,35,-0.0579,35,-0.0856,35,-0.0899,32,-0.2413,47,0.38966,35,-0.0582
ENSG00000116209,TMEM59,137,-0.6034,151,-0.4047,186,-0.0820,263,0.47669,215,0.14925,242,0.33765,222,0.22260,209,0.10769,169,-0.2313
ENSG00000116221,MRPL37,43,-0.6065,51,-0.3193,67,0.11190,75,0.29590,72,0.23621,81,0.41954,41,-0.7011,108,0.89217,63,0.00911
ENSG00000157216,SSBP3,109,-0.8141,229,0.41554,163,-0.1316,132,-0.4631,137,-0.4058,282,0.75934,184,0.06443,186,0.07660,234,0.44656
ENSG00000243725,TTC4,13,-0.3470,10,-0.6134,13,-0.3271,10,-0.6387,25,0.77480,29,0.96725,12,-0.3946,14,-0.1331,20,0.41926
ENSG00000116133,DHCR24,86,-1.0042,91,-0.8499,58,-1.5075,236,0.66180,221,0.55005,289,1.00481,191,0.35374,139,-0.1954,140,-0.1859
ENSG00000162402,USP24,27,0.08946,23,-0.1376,22,-0.2442,24,-0.1272,27,0.10361,22,-0.2566,38,0.72877,17,-0.6331,17,-0.6544
ENSG00000162407,PLPP3,202,1.68521,42,-1.1278,131,0.64693,37,-1.3233,166,1.03926,14,-2.7141,45,-1.0973,18,-2.3975,65,-0.4675
ENSG00000162409,PRKAA2,26,-0.8617,37,-0.2893,23,-1.0169,35,-0.3518,83,1.03119,51,0.22168,54,0.38051,48,0.12775,48,0.13015
ENSG00000162601,MYSM1,14,-1.1883,13,-1.2526,20,-0.6556,48,0.75789,29,-0.0385,25,-0.2919,52,1.02194,46,0.66758,18,-0.8006
ENSG00000177606,JUN,60,-0.6069,53,-0.7330,110,0.39214,77,-0.1662,190,1.32570,29,-1.6628,106,0.37614,38,-1.2448,116,0.48413
ENSG00000134709,HOOK1,11,-1.4946,25,-0.2138,30,0.06436,79,1.69859,37,0.37976,25,-0.2004,30,0.08632,18,-0.7154,20,-0.5405
ENSG00000162599,NFIA,97,1.26111,37,-0.4876,68,0.49149,10,-2.4528,58,0.21753,23,-1.1794,51,0.03069,24,-1.1550,39,-0.4037
ENSG00000162604,TM2D1,48,-0.4179,42,-0.6100,36,-0.8468,104,0.84132,83,0.46311,81,0.43524,54,-0.2430,58,-0.0913,73,0.26282
ENSG00000162607,USP1,23,-0.2215,11,-1.2588,21,-0.3446,32,0.35852,42,0.80175,26,0.02999,29,0.23497,29,0.19784,17,-0.6005
ENSG00000116641,DOCK7,26,0.14805,16,-0.6651,32,0.43484,12,-1.0412,43,0.92821,28,0.25044,22,-0.1538,28,0.20867,11,-1.2110
ENSG00000125703,ATG4C,11,-0.5314,11,-0.5235,9,-0.8904,16,0.07608,21,0.46138,34,1.27484,11,-0.5478,17,0.17647,18,0.24292
ENSG00000079739,PGM1,34,0.35612,22,-0.3874,33,0.25108,13,-1.1734,38,0.46502,35,0.34896,30,0.08720,26,-0.1267,15,-0.9390
ENSG00000158966,CACHD1,28,0.31066,16,-0.5286,31,0.45621,7,-1.8093,35,0.64925,23,-0.0069,29,0.36364,13,-0.8562,18,-0.4112
ENSG00000162437,RAVER2,10,-0.6906,7,-1.1656,37,1.43484,8,-1.0408,21,0.47609,17,0.10865,16,0.00235,18,0.21670,12,-0.3763
ENSG00000162434,JAK1,39,-0.8131,41,-0.6576,53,-0.2757,47,-0.4648,67,0.08311,76,0.27620,82,0.47271,93,0.62168,78,0.32619
ENSG00000162433,AK4,57,-0.0548,49,-0.3100,62,0.07318,22,-1.4820,74,0.34989,62,0.06060,83,0.61340,44,-0.4475,59,-0.0183
ENSG00000116675,DNAJC6,199,-0.9550,322,-0.1397,229,-0.6663,425,0.30541,355,0.01705,670,1.06760,396,0.21556,371,0.08573,303,-0.2319
ENSG00000213625,LEPROT,32,1.28845,23,0.59429,23,0.55263,5,-1.6022,26,0.76087,9,-0.8137,6,-1.4374,7,-1.3014,7,-1.1313
ENSG00000184588,PDE4B,28,-0.8794,20,-1.2976,25,-0.9871,72,0.66646,53,0.16064,42,-0.2020,59,0.37355,70,0.62651,68,0.58370
ENSG00000118473,SGIP1,51,-0.8243,81,-0.0487,91,0.12918,104,0.33885,101,0.29684,128,0.67985,79,-0.1117,64,-0.4292,95,0.18835
