Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000168283,BMI1,35,-0.3000,33,-0.4353,54,0.39406,38,-0.1985,48,0.32396
ENSG00000150867,PIP4K2A,138,1.73272,55,0.13555,58,0.20043,33,-0.7449,34,-0.8366
ENSG00000148450,MSRB2,47,-0.5091,91,0.61952,67,0.04645,43,-0.7022,68,0.08342
ENSG00000165312,OTUD1,13,-0.9873,12,-1.1258,13,-0.9296,30,0.40283,33,0.81984
ENSG00000120549,KIAA1217,21,0.54345,7,-1.2662,47,1.98275,3,-2.3832,16,0.09320
ENSG00000107863,ARHGAP21,103,0.01746,100,-0.0397,141,0.52321,105,0.05388,92,-0.2480
ENSG00000099256,PRTFDC1,5,-1.5212,21,0.78931,13,-0.1271,14,0.09498,12,-0.2580
ENSG00000151023,ENKUR,33,1.89431,12,0.08388,3,-1.6891,8,-0.5763,9,-0.4937
ENSG00000185875,THNSL1,5,-1.0905,7,-0.6786,16,0.64267,18,0.89552,10,-0.3077
ENSG00000151025,GPR158,21,-0.8018,16,-1.3003,64,0.98816,48,0.58803,35,-0.0350
ENSG00000136750,GAD2,52,-0.8246,52,-0.8839,172,1.11259,16,-2.6546,130,1.10862
ENSG00000136754,ABI1,54,-0.8380,78,-0.2971,68,-0.4715,116,0.42305,103,0.27901
ENSG00000107890,ANKRD26,30,-0.1650,32,-0.0404,74,1.36137,31,-0.0931,25,-0.6213
ENSG00000136758,YME1L1,85,0.29701,49,-0.6220,67,-0.0754,76,0.14130,76,0.17025
ENSG00000107897,ACBD5,48,0.40239,38,0.03485,53,0.56604,27,-0.5719,36,-0.1040
ENSG00000099246,RAB18,108,-0.1186,90,-0.4587,91,-0.3968,153,0.51165,120,0.07573
ENSG00000150054,MPP7,11,-0.5365,9,-0.9075,10,-0.7357,20,0.39309,20,0.59384
ENSG00000254635,WAC-AS1,22,-0.7682,22,-0.8779,56,0.68862,48,0.47828,38,0.05281
ENSG00000095787,WAC,127,0.05149,91,-0.5189,145,0.26992,121,-0.0258,133,0.19539
ENSG00000165757,JCAD,28,0.66805,11,-0.8405,23,0.35786,14,-0.4135,20,0.26491
ENSG00000107951,MTPAP,23,0.68929,11,-0.4649,23,0.66799,7,-1.1734,17,0.26557
ENSG00000148516,ZEB1,61,0.61546,42,-0.0064,33,-0.3802,46,0.16353,37,-0.2586
ENSG00000165322,ARHGAP12,12,-1.0527,21,-0.2530,41,0.87277,13,-0.9490,29,0.53908
ENSG00000170759,KIF5B,184,1.05826,111,0.22969,124,0.38834,52,-1.0739,86,-0.2936
ENSG00000120616,EPC1,11,-0.4816,12,-0.3738,19,0.29281,20,0.49896,15,-0.0987
ENSG00000216937,CCDC7,48,0.68983,64,1.45115,16,-1.0070,6,-2.6463,27,-0.3005
ENSG00000150093,ITGB1,228,3.95168,22,-0.7970,19,-0.9864,1,-4.8969,16,-1.5973
ENSG00000099250,NRP1,5,-0.9322,13,0.36122,12,0.28049,10,-0.0805,10,-0.0495
ENSG00000148498,PARD3,9,-0.6030,13,-0.0958,6,-1.1667,9,-0.7757,20,0.97798
ENSG00000108094,CUL2,23,-1.2944,31,-0.8917,39,-0.4704,81,0.82252,60,0.33680
ENSG00000095794,CREM,212,1.92798,59,-0.3300,38,-0.9818,61,-0.2713,55,-0.5552
ENSG00000108100,CCNY,67,-0.4947,82,-0.1986,89,-0.0611,101,0.16804,100,0.19302
ENSG00000177283,FZD8,2,-1.8992,13,0.49106,7,-0.3914,6,-0.6757,12,0.57138
ENSG00000198105,ZNF248,20,-0.1140,15,-0.6380,23,0.06904,31,0.68206,20,-0.1347
ENSG00000175395,ZNF25,38,-0.7313,26,-1.3845,80,0.44981,75,0.39265,72,0.41753
ENSG00000189180,ZNF33A,36,0.47306,22,-0.2974,21,-0.3705,33,0.36861,25,-0.1570
ENSG00000075407,ZNF37A,9,-0.7822,14,-0.1735,26,0.81258,20,0.43781,14,-0.3616
ENSG00000185904,LINC00839,10,-0.4907,15,0.10036,14,0.00882,14,-0.0798,15,0.14007
ENSG00000196693,ZNF33B,13,0.24506,11,-0.0177,14,0.30791,10,-0.1617,11,-0.1089
ENSG00000165733,BMS1,30,0.56472,14,-0.6790,35,0.84832,17,-0.3953,21,-0.0157
ENSG00000169826,CSGALNACT2,24,1.25237,13,0.22713,9,-0.3107,10,-0.1618,8,-0.6412
ENSG00000198915,RASGEF1A,25,-0.6568,29,-0.5166,38,-0.0221,56,0.69739,38,-0.0100
ENSG00000169813,HNRNPF,74,1.85527,21,-0.3736,26,-0.0088,20,-0.4102,19,-0.6808
ENSG00000169740,ZNF32,47,0.13152,34,-0.4067,31,-0.5348,52,0.32280,46,0.13940
ENSG00000107551,RASSF4,41,1.02324,25,0.23740,31,0.53790,5,-2.3215,22,0.00962
ENSG00000165507,DEPP1,165,4.65947,8,-1.5652,4,-2.5314,2,-3.4476,8,-1.9930
ENSG00000165512,ZNF22,24,1.15704,12,0.05944,10,-0.2117,10,-0.2449,10,-0.4171
ENSG00000172661,WASHC2C,29,1.30912,5,-1.4552,10,-0.3298,18,0.55775,11,-0.3059
ENSG00000265354,TIMM23,41,-0.2057,42,-0.1793,48,0.02954,48,0.02925,50,0.15567
ENSG00000266412,NCOA4,86,0.55450,51,-0.3269,72,0.25121,59,-0.0686,59,-0.0954
ENSG00000204179,PTPN20,13,-0.2852,10,-0.7343,19,0.32395,20,0.45938,16,0.04724
ENSG00000265763,ZNF488,24,0.66614,5,-1.7667,8,-1.0505,27,1.01406,16,-0.0285
ENSG00000170324,FRMPD2,11,-1.7373,9,-2.1201,24,-0.5389,35,0.06043,54,1.38720
ENSG00000107643,MAPK8,21,-1.3890,33,-0.7330,70,0.49708,58,0.21987,60,0.39712
ENSG00000197444,OGDHL,57,-0.1545,46,-0.5363,100,0.78342,69,0.19674,59,-0.1277
ENSG00000227345,PARG,23,0.20581,16,-0.4573,27,0.42495,23,0.16579,20,-0.0996
ENSG00000099290,WASHC2A,29,0.49214,14,-0.7368,14,-0.6136,22,0.04343,24,0.36430
ENSG00000198964,SGMS1,17,-0.1452,25,0.57636,20,0.13815,14,-0.4712,17,-0.1494
ENSG00000177613,CSTF2T,43,0.75194,17,-0.7394,20,-0.4629,28,0.04249,29,0.19471
ENSG00000122873,CISD1,138,-0.4633,127,-0.6547,238,0.40319,220,0.31477,196,0.13749
ENSG00000072401,UBE2D1,23,-0.3115,17,-0.8364,20,-0.5175,39,0.64828,31,0.24563
ENSG00000108064,TFAM,32,0.85993,15,-0.4428,17,-0.1976,21,0.15792,18,-0.1803
ENSG00000237949,LINC00844,131,1.45133,102,1.20014,69,0.32710,26,-1.2576,26,-1.5531
ENSG00000165443,PHYHIPL,153,-0.1252,107,-0.7516,170,0.03803,183,0.17875,189,0.32633
ENSG00000148541,FAM13C,38,0.42426,21,-0.5465,46,0.71940,44,0.78513,19,-0.8620
ENSG00000108091,CCDC6,73,-0.0406,47,-0.7773,65,-0.2328,94,0.42311,82,0.22405
ENSG00000151150,ANK3,73,-0.8203,108,-0.2407,168,0.49680,128,0.05209,132,0.14768
ENSG00000150347,ARID5B,57,0.97301,23,-0.5847,33,0.06563,47,0.73481,22,-0.7769
ENSG00000138311,ZNF365,59,-0.4544,43,-1.0231,65,-0.3181,115,0.69543,88,0.26891
ENSG00000181915,ADO,47,0.58612,17,-1.0370,28,-0.2550,49,0.76728,29,-0.2153
ENSG00000122877,EGR2,16,-1.1459,14,-1.3765,1,-4.8005,31,-0.1154,57,1.62553
ENSG00000148572,NRBF2,23,-0.5682,18,-1.0318,26,-0.4138,52,0.83408,37,0.21399
ENSG00000171988,JMJD1C,58,0.61831,34,-0.2713,54,0.48483,44,0.17428,33,-0.4491
ENSG00000165476,REEP3,63,2.48999,14,-0.3043,27,0.86249,6,-1.6749,8,-1.3557
ENSG00000198739,LRRTM3,45,0.01612,29,-0.7353,29,-0.6462,56,0.40629,51,0.31452
ENSG00000108176,DNAJC12,56,-0.6761,54,-0.8094,34,-1.4301,117,0.57078,108,0.58360
ENSG00000096717,SIRT1,0,-5.1303,10,-0.0407,13,0.36826,13,0.48398,11,0.10047
ENSG00000148634,HERC4,18,-0.6949,13,-1.2571,28,0.04389,42,0.80905,30,0.20018
ENSG00000096746,HNRNPH3,118,0.51392,84,-0.0321,102,0.27757,88,0.04331,73,-0.3523
ENSG00000204130,RUFY2,42,-0.1247,31,-0.6793,58,0.36700,50,0.17124,49,0.16350
ENSG00000122912,SLC25A16,6,-1.3653,13,-0.2996,26,0.82438,18,0.20661,16,0.00914
ENSG00000060339,CCAR1,73,0.24207,64,0.04963,113,0.98291,56,-0.2078,50,-0.5005
ENSG00000165730,STOX1,5,-1.6277,29,1.03518,22,0.43070,8,-1.2892,17,0.02078
ENSG00000107625,DDX50,38,0.77922,20,-0.2919,26,0.15086,26,0.17559,20,-0.3701
ENSG00000165732,DDX21,152,2.25982,30,-0.6077,30,-0.5696,26,-0.8366,34,-0.5071
ENSG00000198954,KIF1BP,48,-0.4764,41,-0.7979,51,-0.3808,81,0.40081,77,0.43221
ENSG00000122862,SRGN,1060,3.69509,154,-0.2714,31,-2.6535,22,-3.2847,88,-1.4509
ENSG00000122958,VPS26A,39,-0.3013,39,-0.3367,75,0.75498,41,-0.2661,50,0.13138
ENSG00000156502,SUPV3L1,10,-0.9482,14,-0.5380,33,0.92795,22,0.26614,18,-0.0421
ENSG00000156515,HK1,156,-0.5619,124,-0.9976,346,0.72619,318,0.67900,210,-0.1359
ENSG00000171224,FAM241B,23,-1.1172,34,-0.5919,46,-0.0633,54,0.22922,58,0.50566
ENSG00000079332,SAR1A,105,0.38370,70,-0.2876,100,0.30179,90,0.14818,76,-0.2077
ENSG00000180817,PPA1,285,0.41692,175,-0.4035,231,0.07584,212,-0.0682,228,0.08664
ENSG00000172731,LRRC20,24,-0.0944,18,-0.5987,31,0.28563,28,0.13512,28,0.17457
ENSG00000148730,EIF4EBP2,104,1.08144,64,0.29579,58,0.11833,34,-0.8151,46,-0.3541
ENSG00000166224,SGPL1,16,1.01819,12,0.67472,10,0.24171,6,-0.4142,5,-0.9468
ENSG00000166228,PCBD1,51,-0.3627,53,-0.3257,77,0.30149,54,-0.2966,74,0.38036
ENSG00000107731,UNC5B,27,1.10314,9,-0.6404,10,-0.5282,10,-0.4905,15,0.27503
ENSG00000107738,VSIR,43,0.95374,40,0.94311,20,-0.2907,7,-1.9630,21,-0.2780
ENSG00000197746,PSAP,1395,0.37189,805,-0.5576,1053,-0.0840,1369,0.39040,1074,-0.0760
ENSG00000107742,SPOCK2,203,-0.0218,145,-0.6077,385,1.04684,161,-0.4363,215,0.10613
ENSG00000138303,ASCC1,15,0.23584,13,-0.0952,11,-0.2629,12,-0.1123,14,0.13155
ENSG00000166295,ANAPC16,105,0.89007,63,0.05681,53,-0.2089,48,-0.4112,57,-0.1401
ENSG00000168209,DDIT4,54,0.13385,53,0.11889,27,-0.9561,31,-0.8211,62,0.58321
ENSG00000148719,DNAJB12,11,-1.1901,21,-0.2332,27,0.16081,23,-0.1301,30,0.47960
ENSG00000107745,MICU1,36,-0.4455,35,-0.5432,55,0.22814,61,0.43985,49,0.05830
ENSG00000122884,P4HA1,34,1.10548,20,0.23148,20,0.21667,5,-1.8896,17,0.01552
ENSG00000122882,ECD,9,-0.4469,12,-0.0021,18,0.75082,5,-1.3344,14,0.45304
ENSG00000138286,FAM149B1,5,-0.8952,12,0.56279,13,0.66567,5,-0.9293,9,0.04823
ENSG00000213551,DNAJC9,21,0.15039,14,-0.4790,25,0.45131,16,-0.2194,20,0.17525
ENSG00000182180,MRPS16,29,-0.8562,41,-0.3488,70,0.53734,50,0.00385,55,0.22992
ENSG00000138279,ANXA7,95,-0.5709,96,-0.6251,143,0.06371,149,0.15173,161,0.40886
ENSG00000107758,PPP3CB,228,-0.5164,198,-0.8006,317,0.00250,498,0.87833,306,-0.0761
ENSG00000166348,USP54,33,1.59022,18,0.61639,21,0.76582,5,-1.3343,7,-1.2147
ENSG00000176986,SEC24C,25,-0.1593,16,-0.8514,25,-0.0982,45,0.96911,25,-0.2127
ENSG00000196968,FUT11,5,-1.1081,13,0.38099,27,1.61662,7,-0.5222,8,-0.6169
ENSG00000172586,CHCHD1,60,-0.3394,68,-0.1457,49,-0.6363,87,0.28803,81,0.20409
ENSG00000214655,ZSWIM8,17,-0.2454,12,-0.7864,13,-0.6951,26,0.48388,23,0.37940
ENSG00000166507,NDST2,18,-0.1783,19,-0.1624,27,0.43665,18,-0.2186,21,0.12182
ENSG00000148660,CAMK2G,132,-0.0140,90,-0.6612,192,0.60449,157,0.30961,127,-0.1011
ENSG00000035403,VCL,126,2.46977,20,-0.8609,13,-1.3884,23,-0.5944,26,-0.5341
ENSG00000185009,AP3M1,14,-0.1376,15,-0.0238,11,-0.4495,17,0.19928,16,0.07558
ENSG00000156110,ADK,19,-0.3391,27,0.22693,22,-0.1421,22,-0.1317,25,0.09342
ENSG00000156650,KAT6B,46,0.34021,47,0.40153,65,0.90798,32,-0.2706,26,-0.7472
ENSG00000156671,SAMD8,49,0.28642,39,-0.0864,37,-0.1601,54,0.51814,35,-0.3977
ENSG00000165637,VDAC2,135,-0.3953,118,-0.6739,163,-0.1000,183,0.09564,210,0.48036
ENSG00000165644,COMTD1,6,-1.5921,9,-1.0433,12,-0.4665,19,0.19862,23,0.92652
ENSG00000165655,ZNF503,32,0.69435,14,-0.6957,41,1.15319,35,1.04234,9,-1.6435
ENSG00000156113,KCNMA1,86,-0.4277,81,-0.5662,171,0.68093,140,0.39508,107,-0.1174
ENSG00000148606,POLR3A,25,-0.5209,21,-0.8124,46,0.46223,44,0.46135,36,0.08783
ENSG00000138326,RPS24,1814,0.74505,1361,0.30247,671,-0.8481,736,-0.7744,1218,0.12936
ENSG00000108175,ZMIZ1,56,-0.1138,47,-0.4208,91,0.67439,61,0.03441,59,-0.0297
ENSG00000108179,PPIF,39,0.12636,33,-0.1882,48,0.43424,33,-0.1702,36,-0.0025
ENSG00000165424,ZCCHC24,60,1.18903,52,1.11775,28,-0.0666,12,-1.5135,20,-0.8519
ENSG00000253626,EIF5AL1,24,0.20775,22,0.12237,21,0.04303,21,0.00652,19,-0.1895
ENSG00000225484,NUTM2B-AS1,3,-2.0500,11,-0.2757,20,0.75089,15,0.32601,13,0.03939
ENSG00000133678,TMEM254,16,-0.2097,15,-0.3661,12,-0.6095,16,-0.2837,24,0.65216
ENSG00000189129,PLAC9,96,1.72954,44,0.41474,7,-2.3897,16,-1.3277,33,-0.1863
ENSG00000122359,ANXA11,99,-0.3409,69,-0.9862,90,-0.4868,200,0.94500,126,0.05340
ENSG00000122378,PRXL2A,220,0.09866,235,0.24028,265,0.40580,172,-0.3257,192,-0.1762
ENSG00000108219,TSPAN14,55,0.21085,37,-0.4347,23,-1.1072,65,0.55005,50,0.07756
ENSG00000185737,NRG3,17,-0.7590,17,-0.7978,38,0.48107,41,0.71217,27,-0.0735
ENSG00000165678,GHITM,323,-0.4413,302,-0.5997,467,0.14434,565,0.52436,436,0.05332
ENSG00000148600,CDHR1,10,-0.2910,6,-1.1425,35,1.85723,16,0.54150,7,-0.9149
ENSG00000107771,CCSER2,127,0.49765,95,0.01758,114,0.31330,90,-0.0779,82,-0.3104
ENSG00000182771,GRID1,19,0.11676,12,-0.6209,23,0.40253,25,0.62046,15,-0.3274
ENSG00000062650,WAPL,13,-0.4760,18,-0.0470,19,0.07055,20,0.19285,18,0.02677
ENSG00000107779,BMPR1A,15,0.12569,13,-0.1350,15,0.17440,15,0.09718,13,-0.0967
ENSG00000173267,SNCG,394,-0.2999,378,-0.4078,513,0.11779,470,-0.0262,541,0.31855
ENSG00000148671,ADIRF,827,2.40397,256,0.25244,134,-0.7986,63,-2.0426,158,-0.7563
ENSG00000148672,GLUD1,184,-0.3434,340,0.75565,239,0.07101,136,-0.8895,228,-0.0045
ENSG00000223482,NUTM2A-AS1,29,0.42215,13,-0.8484,25,0.18554,31,0.63509,19,-0.2662
ENSG00000107789,MINPP1,3,-1.8041,8,-0.4386,12,0.25054,13,0.39825,12,0.28877
ENSG00000138138,ATAD1,62,-0.2383,47,-0.7407,94,0.42956,91,0.42536,72,0.01359
ENSG00000171862,PTEN,114,0.52414,65,-0.4223,103,0.35865,87,0.08953,77,-0.1817
ENSG00000138134,STAMBPL1,6,-0.9837,7,-0.7736,17,0.65396,13,0.25001,13,0.24432
ENSG00000107798,LIPA,96,1.62398,33,-0.2129,47,0.39027,37,0.00906,22,-1.0832
ENSG00000119917,IFIT3,41,1.46967,17,-0.0636,27,0.71623,7,-1.4542,14,-0.4128
ENSG00000185745,IFIT1,57,-0.0612,41,-0.6483,82,0.52086,74,0.41717,56,-0.1310
ENSG00000152778,IFIT5,18,0.13993,14,-0.3270,19,0.25601,12,-0.4738,19,0.32490
ENSG00000148688,RPP30,27,0.08541,22,-0.2267,28,0.15165,24,-0.0762,27,0.10131
ENSG00000180628,PCGF5,84,0.45094,61,-0.0843,77,0.31304,47,-0.5379,65,0.05476
ENSG00000165338,HECTD2,12,-0.5605,14,-0.4241,22,0.38964,25,0.68516,16,-0.2507
ENSG00000119938,PPP1R3C,19,-0.2860,39,0.98260,25,0.08157,14,-0.9040,21,-0.2277
ENSG00000107854,TNKS2,59,0.27675,35,-0.6009,33,-0.6263,69,0.62034,49,-0.0295
ENSG00000107864,CPEB3,47,0.07271,34,-0.4697,91,1.18369,43,-0.0790,39,-0.3110
ENSG00000198060,MARCH5,36,0.31577,25,-0.3049,32,0.15252,31,0.08197,29,-0.0541
ENSG00000138190,EXOC6,30,-0.2938,20,-1.0224,42,0.23095,46,0.41708,40,0.24689
ENSG00000138207,RBP4,50,-1.1153,73,-0.6009,56,-0.9541,156,0.79325,117,0.31405
ENSG00000148690,FRA10AC1,77,-0.0583,87,0.13633,92,0.21604,66,-0.3400,82,0.05265
ENSG00000108231,LGI1,23,-0.9841,43,-0.0574,63,0.57008,37,-0.3096,49,0.25851
ENSG00000108239,TBC1D12,23,1.10112,12,-0.0295,14,0.26756,7,-0.9164,11,-0.1467
ENSG00000095637,SORBS1,96,0.77640,43,-0.5706,53,-0.2093,52,-0.2572,65,0.20991
ENSG00000059573,ALDH18A1,16,0.23812,10,-0.6206,20,0.54489,14,0.01327,14,0.01987
ENSG00000119977,TCTN3,17,0.24314,13,-0.2141,8,-0.8948,10,-0.5061,18,0.58737
ENSG00000177853,ZNF518A,6,-0.7968,10,0.01524,18,0.93895,8,-0.3747,10,0.00568
ENSG00000197430,OPALIN,78,1.84054,40,0.74164,57,1.26734,8,-1.8379,9,-1.9846
ENSG00000077147,TM9SF3,103,0.17575,72,-0.4407,142,0.70638,97,0.07808,86,-0.1787
ENSG00000196233,LCOR,20,0.15349,13,-0.5956,40,1.30418,26,0.63198,11,-0.9730
ENSG00000187122,SLIT1,105,-0.3414,51,-1.5417,300,1.42023,181,0.61245,109,-0.4070
ENSG00000052749,RRP12,13,-0.1086,11,-0.4475,15,0.10454,20,0.64864,13,-0.2240
ENSG00000171314,PGAM1,442,-0.4639,431,-0.5534,723,0.32251,682,0.25837,634,0.16483
ENSG00000171311,EXOSC1,17,-0.3357,17,-0.4256,18,-0.2862,25,0.23324,25,0.30440
ENSG00000171307,ZDHHC16,21,0.52694,8,-1.0156,13,-0.3066,21,0.61096,15,-0.0409
ENSG00000155229,MMS19,25,-0.5710,25,-0.6520,62,0.89456,48,0.54559,32,-0.2789
ENSG00000171160,MORN4,18,-1.1250,32,-0.2639,43,0.22248,45,0.32564,40,0.15407
ENSG00000155252,PI4K2A,24,-0.7648,29,-0.5667,33,-0.2701,48,0.34987,47,0.40133
ENSG00000119986,AVPI1,26,0.19701,17,-0.5245,36,0.76324,17,-0.5019,24,0.17979
ENSG00000155256,ZFYVE27,29,-0.1590,16,-1.1630,35,0.15334,42,0.50028,35,0.22441
ENSG00000155265,GOLGA7B,20,-0.9831,35,-0.1036,45,0.30757,53,0.65617,33,-0.2795
ENSG00000095713,CRTAC1,18,0.28298,8,-1.1098,63,2.62908,5,-1.5909,11,-0.6851
ENSG00000107521,HPS1,21,0.06534,15,-0.5505,33,0.77235,19,-0.1119,21,0.01598
ENSG00000119946,CNNM1,20,-0.7679,16,-1.1734,56,0.87362,39,0.33268,35,0.18047
ENSG00000120053,GOT1,149,-1.0148,125,-1.3779,298,0.06277,399,0.62647,342,0.45602
ENSG00000155287,SLC25A28,44,0.48389,26,-0.3727,21,-0.7068,43,0.49482,31,-0.1247
ENSG00000119929,CUTC,11,-0.8656,15,-0.4578,9,-1.1424,23,0.29067,25,0.62207
ENSG00000014919,COX15,18,0.20170,13,-0.3476,26,0.77913,17,0.10756,14,-0.3071
ENSG00000107566,ERLIN1,9,-0.6471,5,-1.5483,7,-1.0330,25,1.20239,15,0.22710
ENSG00000213341,CHUK,14,0.13615,9,-0.5713,10,-0.3400,18,0.63118,13,-0.0765
ENSG00000095485,CWF19L1,6,-1.2547,8,-0.8712,16,0.24073,20,0.68422,15,0.19382
ENSG00000196072,BLOC1S2,63,-0.0248,47,-0.5502,59,-0.1251,65,0.03127,74,0.35226
ENSG00000099194,SCD,483,1.17794,360,0.77355,346,0.59803,102,-1.4234,162,-0.8465
ENSG00000235823,OLMALINC,33,1.18601,24,0.73805,22,0.48220,5,-1.7593,12,-0.6318
ENSG00000166136,NDUFB8,374,-0.3546,428,-0.1577,355,-0.4352,444,-0.0918,551,0.41759
ENSG00000166135,HIF1AN,15,-0.3646,22,0.29311,22,0.29001,22,0.28280,15,-0.4155
ENSG00000119906,SLF2,39,0.81338,24,0.02458,26,0.15589,24,0.05687,19,-0.5200
ENSG00000055950,MRPL43,92,0.64699,50,-0.3808,50,-0.3448,60,-0.0562,64,0.09820
ENSG00000107816,LZTS2,45,1.28828,14,-0.6369,32,0.70696,18,-0.2364,17,-0.5061
ENSG00000107819,SFXN3,35,-0.2297,34,-0.3238,51,0.35721,43,0.09455,42,0.06985
ENSG00000166167,BTRC,37,-0.8104,38,-0.8614,92,0.62975,82,0.50261,64,0.06707
ENSG00000166171,DPCD,39,-0.1947,48,0.11362,39,-0.2045,49,0.16951,44,-0.0530
ENSG00000166169,POLL,4,-1.8047,11,-0.3153,15,0.17949,16,0.24264,16,0.36429
ENSG00000107829,FBXW4,41,0.46893,33,0.15765,27,-0.2042,34,0.20162,26,-0.3887
ENSG00000107833,NPM3,18,0.08242,14,-0.4160,20,0.20379,18,0.03180,18,0.11889
ENSG00000198408,OGA,150,-0.0895,122,-0.4606,179,0.19430,210,0.53000,148,-0.1600
ENSG00000120049,KCNIP2,43,-0.4281,40,-0.5999,25,-1.2599,69,0.36338,70,0.55291
ENSG00000120029,ARMH3,4,-1.3027,11,0.15901,13,0.38964,14,0.58293,9,-0.3773
ENSG00000166189,HPS6,20,0.77977,5,-1.5325,11,-0.1803,13,0.16055,14,0.31036
ENSG00000166197,NOLC1,74,0.28590,39,-0.7841,64,0.04826,75,0.33704,64,0.06510
ENSG00000107862,GBF1,32,-0.2527,22,-0.9412,39,0.04950,56,0.75407,38,-0.0013
ENSG00000059915,PSD,146,-0.9397,293,0.17008,202,-0.4401,324,0.36207,271,0.04100
ENSG00000107872,FBXL15,40,-1.1761,76,-0.2451,78,-0.1683,102,0.28314,99,0.32873
ENSG00000107874,CUEDC2,113,-0.1556,99,-0.4079,80,-0.6976,137,0.16488,146,0.39843
ENSG00000269609,RPARP-AS1,10,-1.0855,20,-0.0086,20,-0.0253,26,0.49927,20,-0.0502
ENSG00000138111,MFSD13A,9,-0.9301,7,-1.5169,18,0.07111,17,-0.0177,24,0.94459
ENSG00000138107,ACTR1A,142,0.13898,84,-0.7529,139,0.10786,179,0.60608,123,-0.1260
ENSG00000171206,TRIM8,53,-0.0792,55,-0.0416,74,0.44751,43,-0.4777,60,0.15256
ENSG00000138175,ARL3,115,-0.0178,99,-0.2872,65,-0.9094,128,0.17699,132,0.32380
ENSG00000166272,WBP1L,32,0.61575,20,-0.1298,23,0.10566,13,-0.8392,24,0.23195
ENSG00000166275,BORCS7,97,0.37939,67,-0.2292,85,0.17346,75,-0.0308,75,-0.0604
ENSG00000148842,CNNM2,36,0.94961,11,-0.9995,28,0.52014,28,0.58182,15,-0.6207
ENSG00000076685,NT5C2,26,0.11929,21,-0.2434,22,-0.1278,32,0.54099,22,-0.2519
ENSG00000148798,INA,110,-0.4708,96,-0.7533,131,-0.2001,194,0.49171,167,0.28575
ENSG00000173915,ATP5MD,640,-0.4301,829,-0.0259,496,-0.8241,863,0.04749,972,0.36706
ENSG00000148843,PDCD11,8,-0.2939,8,-0.2449,17,0.95981,11,0.31962,8,-0.4551
ENSG00000107954,NEURL1,71,0.10449,66,-0.0210,45,-0.6105,83,0.39721,63,-0.1207
ENSG00000107957,SH3PXD2A,16,-1.1343,24,-0.6271,38,0.12683,49,0.64825,37,0.13585
ENSG00000065613,SLK,68,0.22010,41,-0.6261,40,-0.6050,74,0.40629,64,0.17286
ENSG00000148834,GSTO1,114,-0.4032,143,-0.0458,121,-0.3140,145,-0.0296,165,0.28819
ENSG00000065621,GSTO2,23,0.30427,13,-0.6647,24,0.34485,18,-0.0941,21,0.17659
ENSG00000156395,SORCS3,7,-1.4837,10,-1.0370,32,0.87533,33,1.15224,15,-0.4583
ENSG00000108018,SORCS1,2,-2.0810,4,-1.6115,39,2.41773,10,0.01299,8,-0.4707
ENSG00000108039,XPNPEP1,59,1.07281,13,-1.4428,29,-0.1067,31,0.01796,33,0.18304
ENSG00000148700,ADD3,142,0.45123,167,0.84501,144,0.46893,62,-0.9475,83,-0.5682
ENSG00000119950,MXI1,107,0.99287,50,-0.2666,72,0.32368,34,-0.9034,60,0.04120
ENSG00000119953,SMNDC1,28,0.52996,17,-0.3007,15,-0.4749,26,0.46565,18,-0.2303
ENSG00000138166,DUSP5,83,2.01786,10,-1.5010,8,-1.7738,8,-1.9654,34,0.68237
ENSG00000108055,SMC3,69,1.41803,25,-0.3245,43,0.58468,27,-0.1770,21,-0.7723
ENSG00000150593,PDCD4,44,0.55744,24,-0.4662,28,-0.1439,31,-0.0171,33,0.10001
ENSG00000214413,BBIP1,42,0.68951,23,-0.3145,23,-0.2986,22,-0.3694,30,0.21163
ENSG00000108061,SHOC2,95,0.26005,55,-0.6505,122,0.67626,94,0.26959,73,-0.2274
ENSG00000119927,GPAM,21,0.30767,28,0.90898,27,0.72404,8,-1.3278,14,-0.5425
ENSG00000023041,ZDHHC6,6,-1.6287,12,-0.6666,17,-0.0068,30,1.02702,17,-0.0472
ENSG00000148737,TCF7L2,22,1.13619,16,0.70199,13,0.29382,4,-1.6633,9,-0.4921
ENSG00000043591,ADRB1,18,-0.4540,16,-0.6796,11,-1.0943,46,1.32677,21,-0.2759
ENSG00000165813,CCDC186,20,-0.3610,19,-0.4566,58,1.40161,25,-0.0322,21,-0.3533
ENSG00000169129,AFAP1L2,19,-0.1735,11,-1.0342,17,-0.3794,31,0.69058,23,0.20976
ENSG00000099204,ABLIM1,97,0.61249,71,0.11355,88,0.44923,45,-0.6828,62,-0.1493
ENSG00000151553,FAM160B1,26,0.07768,13,-1.0711,31,0.35480,37,0.77133,22,-0.2125
ENSG00000165832,TRUB1,17,-1.5451,25,-1.0436,89,1.05710,57,0.33454,50,0.16479
ENSG00000107518,ATRNL1,67,-0.8922,79,-0.7197,90,-0.4502,180,0.77670,131,0.21740
ENSG00000165868,HSPA12A,91,-0.6720,94,-0.6755,147,0.08441,203,0.71689,141,0.01709
