Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000110921,MVK,15,-0.0246,11,-0.5594,12,-0.4511,24,0.91535,13,-0.4317
ENSG00000139433,GLTP,42,1.15187,31,0.61342,21,-0.0373,20,-0.1179,13,-1.0679
ENSG00000139437,TCHP,16,0.53001,8,-0.5368,11,-0.0850,11,-0.0483,12,0.01164
ENSG00000139436,GIT2,35,0.55673,10,-1.4500,12,-1.1320,34,0.64372,25,-0.0121
ENSG00000174456,C12orf76,111,-0.4664,121,-0.3303,118,-0.3645,186,0.45349,154,0.09764
ENSG00000122970,IFT81,12,0.20005,11,0.02407,5,-1.0920,9,-0.1697,12,0.39365
ENSG00000174437,ATP2A2,205,-0.7130,201,-0.7441,243,-0.4418,240,-0.5303,476,1.07651
ENSG00000196510,ANAPC7,38,-0.2073,25,-0.8795,44,0.01396,44,0.04328,51,0.36624
ENSG00000111229,ARPC3,167,-0.3961,156,-0.5092,220,0.05356,147,-0.6794,290,0.79159
ENSG00000111231,GPN3,13,-0.2252,18,0.23540,8,-1.0683,13,-0.2929,19,0.56058
ENSG00000204856,FAM216A,34,-0.2489,24,-0.7685,46,0.23725,42,0.09984,43,0.19991
ENSG00000111237,VPS29,108,-0.5597,153,-0.0029,161,0.08386,144,-0.1148,172,0.27125
ENSG00000196850,PPTC7,16,-0.1267,10,-0.8696,20,0.24578,17,-0.0605,20,0.29922
ENSG00000204852,TCTN1,19,0.37952,19,0.31134,7,-1.2182,12,-0.3956,18,0.34620
ENSG00000186298,PPP1CC,96,0.49165,62,-0.2468,73,0.03870,69,-0.0737,68,-0.1133
ENSG00000111249,CUX2,2,-3.7069,13,-1.4802,43,0.42120,5,-3.0512,67,2.25525
ENSG00000111252,SH2B3,12,0.11178,11,0.04570,12,0.09884,7,-0.6941,13,0.35536
ENSG00000204842,ATXN2,43,-0.2338,47,-0.1110,50,0.02013,61,0.39435,46,-0.1963
ENSG00000089234,BRAP,12,-0.4708,17,0.03310,16,-0.0012,23,0.71331,13,-0.4804
ENSG00000111275,ALDH2,470,0.95305,394,0.63250,340,0.38002,200,-0.5581,188,-0.7669
ENSG00000234608,MAPKAPK5-AS1,33,-0.7327,41,-0.3732,78,0.69710,48,-0.1575,56,0.17218
ENSG00000089022,MAPKAPK5,12,-1.3005,28,-0.0503,36,0.35193,30,0.07046,32,0.21467
ENSG00000089248,ERP29,99,-0.0248,70,-0.5856,126,0.37036,94,-0.1286,108,0.15448
ENSG00000111300,NAA25,17,-0.0403,11,-0.6927,11,-0.7221,23,0.53227,19,0.10286
ENSG00000135148,TRAFD1,20,1.21981,7,-0.4544,4,-1.4230,9,-0.1608,10,0.00409
ENSG00000173064,HECTD4,67,-0.2948,44,-0.9366,87,0.13174,104,0.53001,78,-0.0557
ENSG00000089009,RPL6,1105,0.32161,1422,0.76031,1096,0.30730,826,-0.1881,674,-0.6463
ENSG00000179295,PTPN11,116,0.00123,113,-0.0358,132,0.22309,107,-0.1475,117,0.02065
ENSG00000089169,RPH3A,118,0.21838,68,-0.6694,131,0.39074,147,0.72783,72,-0.7598
ENSG00000135144,DTX1,40,0.19839,41,0.25964,35,-0.0088,27,-0.4926,37,0.13550
ENSG00000111344,RASAL1,23,-0.5254,21,-0.6559,23,-0.5668,45,0.67726,34,0.09722
ENSG00000123064,DDX54,57,-0.4743,70,-0.1625,80,0.07181,34,-1.4189,114,1.03923
ENSG00000139405,RITA1,31,-0.2357,21,-0.8427,35,-0.0411,28,-0.4173,47,0.71603
ENSG00000186815,TPCN1,72,1.46830,34,0.11629,35,0.20326,23,-0.5887,22,-0.7724
ENSG00000151176,PLBD2,38,-0.2251,19,-1.2616,38,-0.2424,73,1.11028,36,-0.4265
ENSG00000122965,RBM19,11,0.26280,6,-0.7435,3,-1.5151,7,-0.4777,14,0.93533
ENSG00000123066,MED13L,24,0.06659,15,-0.7066,19,-0.3217,31,0.56787,22,-0.1176
ENSG00000111412,C12orf49,59,0.46455,35,-0.3779,57,0.39577,54,0.39309,32,-0.6716
ENSG00000135119,RNFT2,29,-0.0278,21,-0.5050,26,-0.1940,39,0.59563,26,-0.2222
ENSG00000135116,HRK,24,0.07066,13,-0.8683,14,-0.8067,47,1.61702,13,-1.1236
ENSG00000088992,TESC,23,-1.1406,51,0.12671,36,-0.4620,27,-1.0210,73,1.13877
ENSG00000135108,FBXO21,93,0.01843,67,-0.5027,63,-0.5995,112,0.39528,96,0.09809
ENSG00000171435,KSR2,23,-0.3858,19,-0.7036,32,0.14259,33,0.23259,32,0.17096
ENSG00000176871,WSB2,199,-0.4571,168,-0.7241,218,-0.3184,325,0.41209,294,0.24818
ENSG00000089220,PEBP1,1595,0.07734,1235,-0.3400,1750,0.23179,1502,-0.0253,1531,0.01368
ENSG00000135090,TAOK3,54,0.00879,52,-0.0557,61,0.21453,57,0.12166,50,-0.1869
ENSG00000111707,SUDS3,43,0.00861,39,-0.1457,30,-0.5479,41,-0.0922,50,0.34662
ENSG00000139767,SRRM4,38,-0.5939,36,-0.6760,35,-0.7107,79,0.72407,58,0.12848
ENSG00000152137,HSPB8,97,1.75996,62,0.89127,15,-1.3736,24,-0.7451,24,-0.8764
ENSG00000224982,TMEM233,57,2.04587,9,-1.1225,11,-0.8310,32,1.11647,3,-2.9180
ENSG00000111725,PRKAB1,16,-0.1875,12,-0.6647,16,-0.2135,21,0.32572,19,0.16116
ENSG00000122966,CIT,37,-1.3367,63,-0.4901,86,-0.0061,67,-0.4581,123,0.93552
ENSG00000135127,BICDL1,11,-1.0827,13,-0.8465,13,-0.8057,24,0.17513,30,0.81905
ENSG00000111737,RAB35,31,-0.0808,26,-0.3155,33,0.02668,34,0.08687,33,0.08881
ENSG00000089154,GCN1,18,-0.4211,17,-0.4717,25,0.10246,27,0.24472,25,0.11641
ENSG00000089157,RPLP0,593,0.51410,737,0.90105,415,-0.0851,354,-0.3903,348,-0.4955
ENSG00000089159,PXN,21,1.07494,17,0.61999,2,-2.6942,13,0.31622,8,-0.6706
ENSG00000135097,MSI1,17,0.85380,18,0.89577,5,-1.0974,6,-0.8396,10,-0.0605
ENSG00000111775,COX6A1,2022,-0.0601,3053,0.63835,2733,0.44526,1821,-0.2656,1777,-0.3660
ENSG00000170855,TRIAP1,16,-0.3120,17,-0.2472,19,-0.0282,18,-0.1809,23,0.38480
ENSG00000257218,GATC,32,0.29014,30,0.20133,30,0.21095,26,-0.0687,23,-0.3033
ENSG00000111786,SRSF9,132,-0.0235,129,-0.0693,168,0.37780,114,-0.3104,139,0.08267
ENSG00000088986,DYNLL1,1782,-0.0322,1731,-0.0797,1722,-0.0886,1844,0.02818,1872,0.06874
ENSG00000248008,NRAV,7,-0.4192,11,0.23784,11,0.22305,9,-0.0774,9,0.00810
ENSG00000110871,COQ5,19,0.17989,12,-0.5286,21,0.36875,16,-0.0229,16,-0.0442
ENSG00000022840,RNF10,74,0.09558,62,-0.1782,89,0.41236,69,-0.0178,64,-0.1686
ENSG00000167272,POP5,31,-0.0749,34,0.08828,32,-0.0542,27,-0.3754,37,0.29116
ENSG00000157782,CABP1,160,-0.5854,133,-0.8767,230,-0.0068,259,0.22956,268,0.36210
ENSG00000110917,MLEC,58,0.09875,47,-0.2653,46,-0.3035,71,0.52344,49,-0.2624
ENSG00000175970,UNC119B,18,-0.1870,15,-0.4679,21,0.04420,29,0.73596,17,-0.4206
ENSG00000122971,ACADS,33,1.24944,14,-0.2688,7,-1.3039,13,-0.4336,17,0.07844
ENSG00000157837,SPPL3,90,-0.0265,56,-0.7738,77,-0.2716,128,0.68699,84,-0.1889
ENSG00000157895,C12orf43,26,-0.2605,25,-0.3326,19,-0.7515,34,0.20704,36,0.36264
ENSG00000089041,P2RX7,12,-0.3414,18,0.35907,7,-1.1048,12,-0.3920,19,0.61555
ENSG00000135124,P2RX4,8,-0.8491,15,0.22565,7,-1.0473,11,-0.3034,18,0.77206
ENSG00000110931,CAMKK2,65,-1.0948,108,-0.3042,111,-0.2463,112,-0.2775,177,0.79722
ENSG00000089053,ANAPC5,59,-0.4303,67,-0.2191,65,-0.2725,69,-0.2049,95,0.53330
ENSG00000170633,RNF34,33,-0.5228,38,-0.2831,54,0.28281,46,0.01164,49,0.18151
ENSG00000089094,KDM2B,21,0.01656,13,-0.6816,21,0.02441,29,0.67097,17,-0.3612
ENSG00000188735,TMEM120B,14,-0.2902,14,-0.3455,12,-0.5141,16,-0.0587,21,0.51117
ENSG00000139725,RHOF,7,-1.4588,14,-0.4090,30,0.88494,20,0.18253,18,-0.0293
ENSG00000212694,LINC01089,23,0.48739,16,-0.1226,7,-1.3939,21,0.47976,16,-0.1671
ENSG00000139718,SETD1B,14,-0.1016,11,-0.4158,5,-1.5674,15,0.01413,19,0.66743
ENSG00000110801,PSMD9,44,0.17402,42,0.08606,33,-0.3171,38,-0.0719,41,0.06667
ENSG00000110987,BCL7A,27,-0.6568,16,-1.4540,32,-0.4013,54,0.52396,49,0.42266
ENSG00000175727,MLXIP,17,-0.0143,18,0.07044,17,-0.0150,20,0.28103,15,-0.2618
ENSG00000176383,B3GNT4,9,-0.5852,8,-0.7046,9,-0.6006,10,-0.4375,19,1.01980
ENSG00000139719,VPS33A,21,-0.1835,17,-0.4955,19,-0.3006,18,-0.4314,31,0.70318
ENSG00000130779,CLIP1,48,-0.5772,64,-0.1137,59,-0.2434,84,0.38547,71,0.06099
ENSG00000111011,RSRC2,66,-0.3077,65,-0.3123,73,-0.1330,67,-0.3158,99,0.54544
ENSG00000139726,DENR,75,-0.0741,42,-0.9774,77,-0.0207,107,0.64023,73,-0.1717
ENSG00000130787,HIP1R,108,1.16522,62,0.17738,54,-0.0502,53,-0.0955,38,-0.7776
ENSG00000139722,VPS37B,27,-0.1862,20,-0.6310,28,-0.1309,22,-0.5417,40,0.75007
ENSG00000150967,ABCB9,34,0.52470,22,-0.1664,14,-0.8438,24,-0.0509,26,0.14859
ENSG00000111325,OGFOD2,10,-0.4021,9,-0.5026,14,0.15183,15,0.38718,12,-0.0291
ENSG00000182196,ARL6IP4,213,-0.2398,320,0.43763,315,0.40918,193,-0.4579,247,0.00136
ENSG00000090975,PITPNM2,34,-0.6182,42,-0.2760,53,0.09973,49,-0.0234,57,0.32804
ENSG00000051825,MPHOSPH9,9,-0.5687,15,0.28694,8,-0.6248,17,0.55990,12,-0.1595
ENSG00000130921,C12orf65,21,-0.3233,18,-0.5386,26,0.00210,30,0.26103,28,0.13631
ENSG00000111328,CDK2AP1,228,0.62058,299,1.11059,169,0.10879,94,-0.9228,127,-0.4776
ENSG00000139697,SBNO1,50,-0.1092,43,-0.3516,37,-0.5990,73,0.60878,52,-0.0982
ENSG00000183955,KMT5A,24,-0.0238,14,-0.8296,16,-0.6210,25,0.07043,30,0.49482
ENSG00000150977,RILPL2,10,-1.0794,15,-0.4519,11,-0.9906,22,0.17341,27,0.74757
ENSG00000184209,SNRNP35,23,0.83412,19,0.44682,10,-0.5217,11,-0.4105,13,-0.2005
ENSG00000188026,RILPL1,24,-0.7368,32,-0.2878,27,-0.5672,35,-0.1783,51,0.74161
ENSG00000086598,TMED2,63,-0.4872,74,-0.2213,67,-0.3721,82,-0.0572,103,0.48420
ENSG00000111361,EIF2B1,32,-0.2519,30,-0.3470,21,-0.9327,35,-0.1507,49,0.68710
ENSG00000111358,GTF2H3,21,-0.0385,17,-0.3954,20,-0.1115,22,0.03150,24,0.20605
ENSG00000119242,CCDC92,180,-0.1738,144,-0.5329,160,-0.3599,290,0.76732,179,-0.2484
ENSG00000250091,DNAH10OS,10,0.01230,9,-0.1164,23,1.44870,5,-1.0595,9,-0.2250
ENSG00000179195,ZNF664,55,0.27742,53,0.21464,69,0.67095,50,0.15309,31,-0.8136
ENSG00000196498,NCOR2,66,-0.2598,58,-0.4529,45,-0.8457,72,-0.1164,101,0.67982
ENSG00000073060,SCARB1,60,0.27415,49,-0.0556,46,-0.1678,50,-0.0502,51,0.00308
ENSG00000150991,UBC,1008,-0.1982,931,-0.3263,1192,0.07630,848,-0.5411,1426,0.56198
ENSG00000184992,BRI3BP,50,-0.5118,44,-0.6947,66,-0.0545,91,0.58155,68,-0.0055
ENSG00000081760,AACS,28,-1.0414,27,-1.1123,45,-0.2959,78,0.75679,59,0.20338
ENSG00000139364,TMEM132B,57,-0.6950,63,-0.5273,85,-0.0505,75,-0.2839,115,0.69415
ENSG00000256193,LINC00507,0,-5.1897,2,-2.6913,13,-0.3768,0,-6.0700,40,3.48472
ENSG00000181234,TMEM132C,22,0.86326,12,-0.1204,15,0.27921,11,-0.2471,11,-0.4135
ENSG00000139370,SLC15A4,27,1.08987,8,-0.9136,8,-0.9193,17,0.28517,13,-0.2376
ENSG00000151948,GLT1D1,19,-0.7341,23,-0.4914,31,0.00801,39,0.46932,32,0.07520
ENSG00000151952,TMEM132D,7,-1.2151,8,-1.0653,6,-1.3373,21,0.59619,20,0.67668
ENSG00000060709,RIMBP2,35,-0.9960,44,-0.6228,52,-0.3788,69,0.08759,85,0.66607
ENSG00000111450,STX2,14,-0.0217,19,0.51943,7,-1.0296,14,0.09840,14,0.02007
ENSG00000132341,RAN,253,-0.4832,242,-0.5545,389,0.21694,320,-0.1208,402,0.39851
ENSG00000061936,SFSWAP,43,0.94222,19,-0.4239,16,-0.6347,26,0.09327,22,-0.2082
ENSG00000198598,MMP17,44,-0.4634,38,-0.6864,62,0.07476,70,0.34114,62,0.13342
ENSG00000177169,ULK1,52,-0.3895,43,-0.6837,62,-0.1015,58,-0.2294,84,0.62793
ENSG00000177192,PUS1,13,-0.2978,18,0.24861,14,-0.1418,14,-0.2218,17,0.23488
ENSG00000183495,EP400,23,-0.4312,18,-0.8257,31,0.06199,29,-0.0487,37,0.48307
ENSG00000185163,DDX51,21,-0.2722,26,0.09549,13,-1.0150,29,0.33894,26,0.14726
ENSG00000184967,NOC4L,17,-0.3393,21,-0.0027,22,0.07421,15,-0.5818,26,0.51071
ENSG00000182870,GALNT9,75,0.02720,46,-0.7682,74,0.00245,90,0.37179,73,-0.0370
ENSG00000112787,FBRSL1,50,0.29510,44,0.08913,69,0.85774,39,-0.1514,31,-0.6080
ENSG00000176894,PXMP2,55,0.79878,47,0.50726,42,0.33028,26,-0.5126,27,-0.5511
ENSG00000247077,PGAM5,14,-1.1284,22,-0.4175,30,0.05856,32,0.22393,33,0.34397
ENSG00000176915,ANKLE2,37,-0.1186,26,-0.6984,51,0.42667,39,-0.0535,42,0.14370
ENSG00000090615,GOLGA3,63,-0.0298,43,-0.6115,79,0.35226,74,0.28193,59,-0.1618
ENSG00000072609,CHFR,16,0.09304,11,-0.4703,4,-1.9448,13,-0.2271,21,0.83436
ENSG00000196458,ZNF605,10,0.13597,9,-0.0872,7,-0.5130,14,0.77464,7,-0.5433
ENSG00000198393,ZNF26,8,-0.6553,15,0.32980,3,-1.9227,13,0.14933,15,0.49638
ENSG00000198040,ZNF84,20,-0.6254,24,-0.3018,25,-0.2538,47,0.98636,24,-0.4398
ENSG00000256223,ZNF10,9,-0.5588,14,0.11917,5,-1.4767,12,-0.1403,17,0.71533
ENSG00000090612,ZNF268,10,-0.0175,10,0.02342,11,0.10198,10,0.02232,10,-0.0700
ENSG00000196199,MPHOSPH8,71,-0.1975,68,-0.2616,75,-0.1101,126,0.96845,58,-0.6899
ENSG00000121390,PSPC1,46,-0.3369,31,-0.9601,51,-0.1545,63,0.22049,66,0.36853
ENSG00000121741,ZMYM2,50,0.13093,40,-0.2548,36,-0.4150,58,0.43649,43,-0.1550
ENSG00000121742,GJB6,315,2.30059,57,-0.7972,67,-0.5534,74,-0.4456,57,-1.0420
ENSG00000165475,CRYL1,104,0.46249,124,0.76932,96,0.32892,64,-0.3830,60,-0.5970
ENSG00000032742,IFT88,12,-0.2858,18,0.42785,14,0.02900,14,-0.0527,14,-0.0712
ENSG00000278291,AL161772.1,101,0.46497,62,-0.3514,78,0.03701,71,-0.1319,76,-0.0090
ENSG00000172458,IL17D,101,0.95926,131,1.46842,44,-0.4284,45,-0.4689,32,-1.1810
ENSG00000150456,EEF1AKMT1,27,0.65013,23,0.38257,10,-0.8434,11,-0.8548,21,0.33327
ENSG00000150459,SAP18,297,0.19000,264,-0.0067,296,0.18511,282,0.11851,233,-0.2850
ENSG00000173141,MRPL57,145,-0.4031,171,-0.1306,214,0.23775,153,-0.3596,216,0.36966
ENSG00000180776,ZDHHC20,45,1.05794,20,-0.2969,28,0.26625,23,-0.0594,18,-0.6427
ENSG00000165487,MICU2,46,0.10729,33,-0.4301,29,-0.6546,42,-0.0628,51,0.42211
ENSG00000102678,FGF9,6,-1.5850,6,-1.4940,27,0.77778,16,-0.1273,22,0.59676
ENSG00000151835,SACS,28,-0.8715,19,-1.4504,46,-0.1029,55,0.23409,62,0.61491
ENSG00000182957,SPATA13,23,1.16318,21,1.00786,6,-0.9819,5,-1.4340,11,-0.1107
ENSG00000165566,AMER2,185,1.57611,91,0.26380,47,-0.7990,62,-0.4004,57,-0.6443
ENSG00000139505,MTMR6,57,-0.5189,37,-1.2119,53,-0.6355,117,0.80082,84,0.15004
ENSG00000139496,NUP58,33,-0.0913,20,-0.8793,40,0.24215,42,0.38109,34,-0.0777
ENSG00000132932,ATP8A2,54,-0.5181,39,-1.0399,71,-0.0921,119,0.97064,66,-0.2780
ENSG00000127870,RNF6,38,-0.2750,28,-0.7501,36,-0.3544,46,0.04022,55,0.50767
ENSG00000132964,CDK8,9,-0.3512,6,-1.0489,6,-0.8904,19,1.03617,11,-0.1111
ENSG00000132970,WASF3,134,0.14828,128,0.06311,139,0.19957,139,0.24473,101,-0.4214
ENSG00000132975,GPR12,12,-0.8503,24,0.25420,19,-0.0739,20,-0.0503,23,0.25935
ENSG00000152484,USP12,28,-0.7067,36,-0.3134,35,-0.3670,39,-0.2119,58,0.69777
ENSG00000122026,RPL21,1755,0.34094,2865,1.22292,1434,0.00226,1151,-0.4059,1033,-0.6940
ENSG00000122034,GTF3A,98,-0.1317,89,-0.2922,157,0.65478,92,-0.2747,108,0.03407
ENSG00000122033,MTIF3,67,0.16148,58,-0.0704,65,0.09708,55,-0.1833,62,0.04899
ENSG00000186184,POLR1D,99,0.12987,76,-0.3001,88,-0.0650,96,0.09986,92,0.01540
ENSG00000152520,PAN3,11,-0.3901,15,0.06263,13,-0.1719,13,-0.1381,17,0.31191
ENSG00000132963,POMP,271,0.11836,243,-0.0625,261,0.05220,222,-0.2407,267,0.13015
ENSG00000132938,MTUS2,11,-0.3783,10,-0.4907,8,-0.8948,12,-0.2780,20,0.86236
ENSG00000139514,SLC7A1,22,-0.3444,33,0.25525,26,-0.1223,39,0.65600,22,-0.5351
ENSG00000122042,UBL3,191,0.77295,108,-0.1961,110,-0.1674,129,0.12047,102,-0.3898
ENSG00000102781,KATNAL1,31,-0.1305,19,-0.9136,28,-0.2602,55,1.05066,26,-0.4919
ENSG00000189403,HMGB1,442,-0.0397,491,0.13291,398,-0.2104,472,0.07818,450,-0.0162
ENSG00000132952,USPL1,7,-0.5896,15,0.54853,6,-0.9766,12,0.22991,11,0.10213
ENSG00000132965,ALOX5AP,16,1.00403,30,2.32799,4,-1.1881,6,-0.7497,3,-1.9406
ENSG00000120694,HSPH1,113,-1.2545,127,-1.0805,177,-0.5621,246,-0.0368,366,1.00769
ENSG00000187676,B3GLCT,39,1.11705,18,-0.2038,10,-1.1751,28,0.61228,14,-0.8018
ENSG00000073910,FRY,39,-1.0492,39,-1.0428,41,-0.9982,100,0.53367,98,0.61202
ENSG00000139597,N4BP2L1,32,-0.5678,23,-1.0390,23,-1.0402,50,0.21186,61,0.75781
ENSG00000244754,N4BP2L2,53,0.01479,67,0.40121,46,-0.2428,54,0.04055,50,-0.1426
ENSG00000083642,PDS5B,70,-0.2532,42,-1.0564,74,-0.1545,113,0.67414,80,-0.0448
ENSG00000172915,NBEA,71,-0.3564,44,-1.1128,76,-0.2452,117,0.55268,95,0.16230
ENSG00000133083,DCLK1,176,-0.3381,114,-1.0238,138,-0.7223,386,1.26401,178,-0.4273
ENSG00000133104,SPART,64,0.58094,49,0.12158,38,-0.3129,39,-0.3109,46,-0.0031
ENSG00000133101,CCNA1,5,-1.6242,13,-0.2404,9,-0.8681,8,-1.0991,27,1.57085
ENSG00000180440,SERTM1,39,-0.6107,38,-0.6478,55,-0.0461,50,-0.2433,74,0.67709
ENSG00000120697,ALG5,25,-0.2541,20,-0.6010,21,-0.4902,28,-0.0426,36,0.56444
ENSG00000120699,EXOSC8,25,0.63596,22,0.44463,14,-0.3373,10,-0.8680,18,0.14926
ENSG00000102710,SUPT20H,8,-1.1692,14,-0.3078,12,-0.5534,27,1.06480,15,-0.2375
ENSG00000120686,UFM1,81,-0.2396,89,-0.0888,106,0.19774,91,-0.0605,98,0.09560
ENSG00000120685,PROSER1,10,-0.2616,6,-1.0066,8,-0.5309,10,-0.3317,17,0.89742
ENSG00000188811,NHLRC3,12,-0.3451,12,-0.3179,15,0.10119,16,0.15484,15,0.10711
ENSG00000183722,LHFPL6,39,0.01801,39,0.02080,10,-1.9582,73,1.46000,24,-0.9801
ENSG00000133103,COG6,20,-0.6111,19,-0.7177,18,-0.7388,29,-0.0137,40,0.78011
ENSG00000150907,FOXO1,25,1.15292,21,0.86206,12,-0.1019,6,-1.3270,11,-0.3635
ENSG00000102738,MRPS31,17,0.13739,15,-0.0460,9,-0.8896,12,-0.4514,20,0.59303
ENSG00000120688,WBP4,31,-0.5012,35,-0.3025,42,-0.0309,43,0.01251,49,0.33157
ENSG00000165572,KBTBD6,59,-0.5614,59,-0.5688,64,-0.4328,119,0.72197,84,-0.0096
ENSG00000120696,KBTBD7,30,0.79701,8,-1.2720,13,-0.5859,16,-0.2699,22,0.39967
ENSG00000172766,NAA16,10,0.06925,15,0.81183,8,-0.2488,12,0.43169,6,-0.8351
ENSG00000102760,RGCC,312,1.54173,130,-0.0296,132,-0.0055,115,-0.2586,85,-0.9182
ENSG00000102780,DGKH,29,0.72565,7,-1.5600,18,-0.0411,32,1.10218,11,-1.0583
ENSG00000023516,AKAP11,159,-0.2842,120,-0.7258,141,-0.4794,227,0.35854,214,0.28989
ENSG00000120675,DNAJC15,65,-0.1765,97,0.48989,71,-0.0499,58,-0.4046,77,0.14162
ENSG00000120658,ENOX1,15,-0.2344,9,-0.9370,6,-1.5365,30,1.18108,16,-0.1886
ENSG00000226519,LINC00390,0,-5.9250,4,-1.3506,5,-1.0663,0,-6.2596,25,3.56308
ENSG00000151778,SERP2,106,-0.7770,138,-0.3682,236,0.52198,142,-0.3704,207,0.43696
ENSG00000102804,TSC22D1,478,-0.5353,545,-0.3248,348,-1.0306,627,-0.1139,901,0.77769
ENSG00000133114,GPALPP1,23,-0.2906,23,-0.2937,20,-0.4783,23,-0.3159,36,0.66094
ENSG00000188342,GTF2F2,30,-0.0270,36,0.27633,28,-0.1353,26,-0.3136,33,0.16983
ENSG00000180332,KCTD4,13,-2.2379,31,-1.0056,41,-0.5733,12,-2.6283,120,2.44326
ENSG00000133112,TPT1,1519,0.27996,2406,1.09676,1429,0.17609,1073,-0.3366,926,-0.6953
ENSG00000170919,TPT1-AS1,15,-0.1479,20,0.26514,14,-0.2551,18,0.15787,16,-0.0850
ENSG00000136152,COG3,25,0.39956,11,-0.9057,12,-0.7877,25,0.47826,20,0.01265
ENSG00000123200,ZC3H13,66,0.05346,76,0.27685,45,-0.5581,89,0.66504,49,-0.5609
ENSG00000139684,ESD,109,0.09734,75,-0.5025,102,-0.0071,71,-0.6597,131,0.60495
ENSG00000102468,HTR2A,35,-1.0011,14,-2.3239,29,-1.2709,110,1.09614,76,0.35183
ENSG00000136143,SUCLA2,60,-0.8893,76,-0.5010,90,-0.2429,94,-0.2018,141,0.76177
ENSG00000136159,NUDT15,12,-0.2130,10,-0.4634,16,0.20625,13,-0.1031,16,0.25989
ENSG00000136146,MED4,61,0.15397,40,-0.5355,61,0.13615,62,0.20818,54,-0.0967
ENSG00000136156,ITM2B,1246,-0.1359,1330,-0.0288,857,-0.7320,1035,-0.4963,1775,0.68957
ENSG00000139687,RB1,21,-0.1926,22,-0.0757,20,-0.2406,32,0.60381,20,-0.3147
ENSG00000136161,RCBTB2,15,0.39973,11,-0.0631,8,-0.5839,18,0.86422,8,-0.7985
ENSG00000102531,FNDC3A,45,-0.3031,45,-0.3282,65,0.28150,49,-0.2210,62,0.29339
ENSG00000102543,CDADC1,16,-0.1914,16,-0.2206,15,-0.2713,16,-0.1947,22,0.43702
ENSG00000102547,CAB39L,36,-0.2145,42,0.02228,58,0.54932,31,-0.5138,44,0.16108
ENSG00000136169,SETDB2,7,-0.5835,7,-0.6366,8,-0.3361,13,0.47982,11,0.21075
ENSG00000136147,PHF11,18,0.94686,17,0.83453,6,-0.7944,12,0.31858,6,-1.1631
ENSG00000136144,RCBTB1,30,0.71811,24,0.37056,11,-0.8429,20,0.02015,17,-0.3016
ENSG00000123179,EBPL,34,-0.2125,42,0.12611,38,-0.0108,32,-0.3454,43,0.29117
ENSG00000102753,KPNA3,38,-0.4658,47,-0.1032,42,-0.3078,51,0.01186,59,0.35308
ENSG00000123178,SPRYD7,68,-0.0178,37,-0.9601,80,0.24420,59,-0.2827,82,0.43664
ENSG00000204977,TRIM13,25,0.62787,12,-0.6430,22,0.36775,18,0.00442,15,-0.2903
ENSG00000186047,DLEU7,5,-0.9667,2,-2.0633,14,0.48174,9,-0.2774,14,0.83410
ENSG00000136104,RNASEH2B,28,-0.5362,47,0.27258,42,0.09580,33,-0.3542,45,0.29428
ENSG00000150510,FAM124A,10,-0.1377,14,0.45376,7,-0.5665,7,-0.7259,13,0.53884
ENSG00000102786,INTS6,19,0.38382,13,-0.2189,7,-1.0799,17,0.18701,16,0.12295
ENSG00000102796,DHRS12,13,0.09051,11,-0.1569,6,-1.0023,11,-0.1141,15,0.46132
ENSG00000136114,THSD1,23,1.23775,13,0.21370,5,-1.2414,11,-0.1249,9,-0.3852
ENSG00000136100,VPS36,30,-0.5341,22,-0.9769,28,-0.6316,52,0.44953,49,0.42008
ENSG00000136108,CKAP2,12,-0.2110,14,0.06450,21,0.68067,15,0.13079,11,-0.4412
ENSG00000165416,SUGT1,79,-0.2067,74,-0.3093,108,0.30972,71,-0.4370,105,0.38014
ENSG00000136099,PCDH8,15,-3.3573,79,-0.9116,112,-0.3557,20,-3.1167,290,2.54815
ENSG00000118946,PCDH17,135,0.80981,40,-1.1635,88,0.06425,131,0.92520,50,-1.0705
ENSG00000083544,TDRD3,14,0.01702,15,0.16605,14,0.04713,14,-0.0203,13,-0.0957
ENSG00000280165,PCDH20,23,-0.4341,13,-1.3498,7,-2.1368,49,0.98012,34,0.28992
ENSG00000184226,PCDH9,201,0.49839,139,-0.1169,128,-0.2545,172,0.26622,129,-0.3334
ENSG00000204899,MZT1,70,-0.3216,52,-0.7798,52,-0.7792,89,0.09066,110,0.63187
ENSG00000083520,DIS3,19,-0.2968,20,-0.2132,25,0.14595,23,-0.0081,24,0.15610
ENSG00000118922,KLF12,17,0.48905,5,-1.3590,26,1.22642,16,0.41689,7,-1.0744
ENSG00000136111,TBC1D4,8,-0.6652,16,0.40291,3,-2.1027,14,0.24305,14,0.40895
ENSG00000188243,COMMD6,293,0.31685,342,0.58167,246,0.02328,218,-0.2051,208,-0.3391
ENSG00000118939,UCHL3,35,-0.1705,28,-0.5528,40,0.03239,35,-0.2327,47,0.44841
ENSG00000136153,LMO7,47,-0.3541,31,-1.0000,49,-0.2784,70,0.35466,67,0.32202
