Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000154429,CCSAP,11,-2.7048,17,-2.1748,2,-5.2542,34,-1.1164,187,1.95111,125,1.09755,99,0.66443
ENSG00000177614,PGBD5,11,-2.7447,0,-7.6508,17,-2.1692,84,0.31158,55,-0.3870,109,0.77821,212,2.19272
ENSG00000135744,AGT,111,-0.4638,29,-2.5178,719,3.78193,85,-0.8865,64,-1.3146,1,-6.5679,21,-3.0021
ENSG00000119280,C1orf198,626,3.61367,133,0.00734,122,-0.1463,35,-2.0694,1,-6.5172,4,-5.1972,9,-4.0400
ENSG00000116906,GNPAT,12,-2.5177,40,-0.6540,32,-1.0273,40,-0.6556,128,1.37488,112,1.11872,58,-0.0685
ENSG00000135766,EGLN1,11,-2.2952,73,0.59728,33,-0.7150,45,-0.2150,22,-1.3505,96,1.11956,80,0.76617
ENSG00000116918,TSNAX,11,-1.9906,17,-1.4305,27,-0.6868,53,0.40291,2,-4.4745,66,0.80269,116,1.96651
ENSG00000135778,NTPCR,11,-2.5859,60,-0.0807,133,1.37847,42,-0.6567,57,-0.1573,65,0.06343,70,0.19883
ENSG00000135749,PCNX2,11,-1.5818,0,-6.5319,1,-4.9710,56,1.00161,1,-4.4628,87,1.92746,66,1.32436
ENSG00000135750,KCNK1,279,1.85042,13,-3.2141,24,-2.2694,33,-1.8171,64,-0.8195,81,-0.4340,247,1.57814
ENSG00000168275,COA6,11,-1.6912,0,-6.6259,40,0.25010,32,-0.0834,22,-0.6915,30,-0.2349,104,2.18014
ENSG00000168264,IRF2BP2,212,1.25298,51,-1.1719,161,0.72842,51,-1.1655,145,0.53763,86,-0.3458,37,-1.6465
ENSG00000173726,TOMM20,332,0.03515,175,-0.9990,247,-0.4509,181,-0.9502,404,0.37204,448,0.55578,490,0.71550
ENSG00000054267,ARID4B,11,-2.6950,186,1.95458,161,1.61964,47,-0.5834,1,-5.5417,33,-1.1554,33,-1.1364
ENSG00000168243,GNG4,11,-2.9138,0,-7.8182,20,-2.0994,77,-0.0364,279,2.63161,153,1.21616,7,-3.6406
ENSG00000116977,LGALS8,11,-1.7804,0,-6.4475,13,-1.6392,29,-0.3956,64,0.98862,87,1.62849,51,0.58492
ENSG00000077522,ACTN2,11,-1.5150,63,1.32159,7,-2.1773,9,-1.7996,1,-4.3990,7,-2.1723,113,2.73580
ENSG00000198626,RYR2,11,-1.6677,1,-5.2877,1,-4.4450,52,0.75402,15,-1.2197,18,-1.0305,137,3.03104
ENSG00000133019,CHRM3,11,-1.6310,0,-5.7456,18,-0.9858,23,-0.5611,44,0.48294,43,0.43996,91,1.96021
ENSG00000155816,FMN2,11,-1.3795,0,-6.3345,47,0.91512,39,0.56368,2,-3.9767,31,0.20268,65,1.56028
ENSG00000182901,RGS7,11,-1.8414,0,-6.7762,7,-2.5817,25,-0.6560,7,-2.5086,149,2.92542,65,0.95445
ENSG00000091483,FH,11,-1.6312,0,-6.5760,32,-0.0399,20,-0.7998,21,-0.7138,74,1.50398,71,1.41108
ENSG00000143702,CEP170,11,-1.9901,62,0.68549,52,0.36975,19,-1.2708,19,-1.2082,60,0.62076,69,0.88432
ENSG00000054282,SDCCAG8,11,-2.0024,63,0.71026,131,2.23222,45,0.12810,1,-4.8652,25,-0.8053,17,-1.3897
ENSG00000117020,AKT3,159,0.87335,24,-2.1448,39,-1.4525,88,-0.1531,32,-1.7203,161,0.90455,174,1.04647
ENSG00000179456,ZBTB18,11,-3.4414,0,-8.3328,8,-3.9826,108,-0.0604,15,-3.0255,374,2.43461,270,1.64155
ENSG00000035687,ADSS,190,1.92926,57,-0.3245,23,-1.7028,42,-0.8274,24,-1.6492,52,-0.4742,99,0.60395
ENSG00000203667,COX20,11,-3.3856,77,-0.5565,186,0.96390,78,-0.5423,200,1.10579,121,0.19182,84,-0.4230
ENSG00000153187,HNRNPU,392,0.91393,192,-0.3290,301,0.43174,126,-1.0023,201,-0.2513,225,-0.0681,202,-0.2416
ENSG00000162852,CNST,11,-1.4034,0,-6.3626,49,0.95998,27,-0.0455,1,-4.2805,53,1.10921,56,1.23577
ENSG00000143653,SCCPDH,11,-2.7664,83,0.26988,116,0.86137,20,-1.9441,62,-0.2297,101,0.60638,104,0.65607
ENSG00000143727,ACP1,287,1.97027,13,-3.1789,71,-0.6071,47,-1.2627,66,-0.7228,117,0.21102,123,0.29587
ENSG00000151353,TMEM18,286,3.50925,46,-0.4950,1,-5.8842,22,-1.6489,1,-5.4196,26,-1.3850,53,-0.2596
ENSG00000186487,MYT1L,11,-3.6109,0,-8.5070,42,-1.7395,104,-0.3274,317,1.73651,178,0.59732,233,1.09727
ENSG00000032389,EIPR1,13,-1.4392,0,-6.5769,28,-0.2364,46,0.57554,5,-2.7450,70,1.37683,68,1.30106
ENSG00000171853,TRAPPC12,11,-1.4573,4,-2.9119,24,-0.3541,29,-0.0006,1,-4.2717,84,2.04156,51,0.98055
ENSG00000182551,ADI1,454,2.82788,33,-1.9965,116,-0.0418,31,-2.1083,126,0.09653,41,-1.6945,34,-1.9578
ENSG00000171863,RPS7,300,-1.3121,885,0.45139,1476,1.42823,470,-0.6067,819,0.31686,378,-0.9507,438,-0.7193
ENSG00000115738,ID2,275,1.47377,21,-2.7085,146,0.28225,67,-0.9877,246,1.24026,4,-5.0641,109,-0.2199
ENSG00000134313,KIDINS220,11,-3.5313,69,-0.8879,81,-0.6371,64,-1.0040,252,1.36521,211,1.01935,148,0.36526
ENSG00000143797,MBOAT2,11,-2.8394,69,-0.1170,169,1.51931,25,-1.7068,150,1.26932,44,-0.8509,52,-0.5695
ENSG00000119185,ITGB1BP1,273,1.58206,43,-1.5842,45,-1.5006,87,-0.4765,63,-0.9881,135,0.24718,172,0.66668
ENSG00000134330,IAH1,154,1.47505,10,-2.8653,86,0.37150,39,-0.9280,86,0.36255,42,-0.8150,68,-0.0326
ENSG00000134308,YWHAQ,391,0.16431,251,-0.5697,288,-0.3467,225,-0.7406,523,0.67563,377,0.10003,431,0.33078
ENSG00000115756,HPCAL1,400,1.49339,9,-4.4836,32,-2.6492,217,0.33387,228,0.41719,43,-2.2022,322,1.05150
ENSG00000143870,PDIA6,30,-1.6808,0,-7.9719,206,1.59816,30,-1.6922,151,0.97197,74,-0.2699,121,0.56409
ENSG00000162975,KCNF1,11,-3.1672,0,-8.0670,54,-0.8686,109,0.26021,2,-5.1945,182,1.21250,293,2.28365
ENSG00000134318,ROCK2,109,0.49814,7,-3.6430,67,-0.3405,63,-0.4379,77,-0.0929,128,0.77996,122,0.69750
ENSG00000134324,LPIN1,11,-1.6967,56,0.83575,26,-0.4526,28,-0.3260,23,-0.6822,65,1.13979,32,-0.1168
ENSG00000162981,LRATD1,102,1.59865,6,-2.8996,5,-3.0764,33,-0.4259,62,0.62363,42,-0.0468,51,0.29444
ENSG00000151779,NBAS,11,-1.9598,0,-5.6482,4,-3.3807,34,-0.3066,137,2.43768,49,0.31413,50,0.34754
ENSG00000079785,DDX1,11,-3.2439,34,-1.6743,27,-2.0252,75,-0.4436,217,1.45733,133,0.51794,192,1.20761
ENSG00000197872,FAM49A,283,1.04937,4,-5.3078,14,-3.6634,97,-0.7823,295,1.12712,142,-0.1724,268,0.94011
ENSG00000163032,VSNL1,134,-2.5296,3,-7.6984,202,-1.9222,596,-0.2331,470,-0.6196,1206,1.00826,2191,2.32983
ENSG00000068697,LAPTM4A,141,0.56063,80,-0.3953,159,0.77877,34,-1.7137,155,0.73057,58,-0.9212,87,-0.2627
ENSG00000055917,PUM2,11,-2.9919,27,-1.7719,85,0.05339,60,-0.5176,117,0.60841,149,1.05718,128,0.76824
ENSG00000143878,RHOB,1056,2.58516,193,-0.7258,235,-0.4108,92,-1.8573,76,-2.1428,275,-0.1535,182,-0.8181
ENSG00000119782,FKBP1B,122,0.56718,7,-3.6865,35,-1.4655,61,-0.6100,193,1.44702,53,-0.8259,146,0.88579
ENSG00000115128,SF3B6,11,-2.8372,75,0.02769,62,-0.3020,88,0.29262,90,0.32577,111,0.69871,82,0.16730
ENSG00000198399,ITSN2,11,-1.6489,58,0.99001,40,0.31389,46,0.55939,1,-4.5142,19,-0.8915,57,0.94057
ENSG00000084676,NCOA1,217,1.43314,35,-1.6328,26,-2.0613,68,-0.6138,190,1.17040,69,-0.5908,90,-0.1627
ENSG00000184924,PTRHD1,12,-2.2020,0,-6.1858,172,2.58886,45,-0.1158,1,-5.0722,63,0.43138,48,-0.0298
ENSG00000138031,ADCY3,149,1.52260,24,-1.5757,123,1.12677,20,-1.8714,57,-0.2215,18,-1.9969,68,0.05637
ENSG00000084710,EFR3B,11,-3.0270,3,-4.6344,44,-1.0524,85,-0.0003,121,0.62388,164,1.18845,164,1.19694
ENSG00000138101,DTNB,11,-2.4570,70,0.34676,9,-2.7861,62,0.14158,82,0.62701,89,0.77540,77,0.49399
ENSG00000084731,KIF3C,14,-4.1539,5,-5.4580,43,-2.4758,251,0.26050,258,0.31226,391,1.07251,544,1.75759
ENSG00000084733,RAB10,11,-2.3721,20,-1.5863,95,0.99797,52,-0.0639,34,-0.7403,78,0.64279,88,0.85607
ENSG00000084754,HADHA,99,0.59096,111,0.79911,130,1.09901,44,-0.7493,14,-2.5053,42,-0.8408,53,-0.4672
ENSG00000138029,HADHB,11,-2.3188,72,0.55249,118,1.49239,60,0.21887,50,-0.0868,26,-1.0916,30,-0.9114
ENSG00000138018,SELENOI,65,0.31455,9,-2.7137,52,-0.0461,17,-1.8147,110,1.30592,49,-0.1386,74,0.54878
ENSG00000157851,DPYSL5,255,2.12073,137,0.81192,10,-3.2546,25,-1.9402,113,0.45567,10,-3.2430,55,-0.7307
ENSG00000084764,MAPRE3,247,0.03770,0,-8.7311,118,-1.1547,177,-0.5072,386,0.82745,331,0.54294,432,1.04043
ENSG00000228474,OST4,397,1.05198,119,-0.9992,500,1.51818,169,-0.4397,80,-1.6099,121,-0.9731,160,-0.5276
ENSG00000138028,CGREF1,11,-1.8864,11,-1.8987,1,-5.3120,36,-0.1262,37,-0.0757,96,1.67354,81,1.31948
ENSG00000138085,ATRAID,11,-2.2078,19,-1.4392,180,2.74160,25,-1.0578,26,-0.9843,29,-0.8083,48,-0.0167
ENSG00000115194,SLC30A3,11,-1.8567,0,-6.7947,1,-5.2170,27,-0.5566,1,-4.7135,29,-0.4569,198,4.04700
ENSG00000115204,MPV17,11,-2.3689,35,-0.7063,57,0.08241,39,-0.5128,114,1.36276,54,0.01337,67,0.37235
ENSG00000115234,SNX17,73,-0.6158,94,-0.2062,106,-0.0065,70,-0.6898,74,-0.5863,154,0.63800,174,0.87311
ENSG00000115241,PPM1G,11,-1.6313,12,-1.5234,57,0.96021,40,0.30755,1,-4.5152,44,0.47789,66,1.24141
ENSG00000115216,NRBP1,11,-2.6856,16,-2.2309,96,0.61438,46,-0.6165,139,1.32722,85,0.39844,77,0.23664
ENSG00000115226,FNDC4,11,-2.5800,18,-1.9362,61,-0.0485,94,0.71003,54,-0.2342,104,0.91211,94,0.71900
ENSG00000119760,SUPT7L,11,-1.7136,1,-4.6990,30,-0.2352,17,-1.1584,55,0.79382,86,1.68809,43,0.37959
ENSG00000163798,SLC4A1AP,11,-1.7002,29,-0.3024,43,0.35309,28,-0.3713,1,-4.5756,63,1.06936,67,1.19678
ENSG00000243147,MRPL33,14,-3.0570,19,-2.6090,249,1.58060,94,-0.2179,115,0.11788,180,0.92027,77,-0.5400
ENSG00000213639,PPP1CB,155,-0.2573,212,0.26862,100,-0.9585,180,-0.0087,132,-0.5133,246,0.53304,242,0.49723
ENSG00000115295,CLIP4,12,-2.8095,46,-0.7663,72,-0.0215,32,-1.3173,250,2.49875,38,-1.0347,63,-0.2420
ENSG00000119801,YPEL5,11,-3.6626,23,-2.6797,131,-0.0044,103,-0.3984,267,1.29605,218,0.90338,164,0.38620
ENSG00000013016,EHD3,136,0.59418,35,-1.5878,28,-1.9194,54,-0.9344,77,-0.3728,99,0.04549,247,1.77510
ENSG00000162961,DPY30,208,1.52251,56,-0.8060,43,-1.2115,33,-1.5982,132,0.63904,101,0.17612,67,-0.5012
ENSG00000119820,YIPF4,11,-3.0618,80,-0.1435,79,-0.1570,62,-0.5530,201,1.56358,71,-0.3400,104,0.30644
ENSG00000119812,FAM98A,11,-1.7749,40,0.17404,10,-1.9216,31,-0.2756,1,-4.6389,33,-0.1755,127,2.56699
ENSG00000260025,CRIM1-DT,12,-1.3973,7,-2.1200,52,0.96158,42,0.59410,1,-4.3764,52,0.97796,43,0.60655
ENSG00000150938,CRIM1,380,2.73148,15,-2.9174,71,-0.6003,34,-1.7168,22,-2.3777,127,0.35609,71,-0.6033
ENSG00000171055,FEZ2,78,0.07318,33,-1.2840,158,1.37788,34,-1.2643,91,0.34538,44,-0.8494,84,0.19518
ENSG00000055332,EIF2AK2,95,1.25066,0,-7.1038,91,1.17054,40,-0.3069,36,-0.4459,28,-0.8593,43,-0.1558
ENSG00000218739,CEBPZOS,11,-1.7784,37,0.01766,27,-0.4674,35,-0.0698,40,0.15778,45,0.37430,59,0.84391
ENSG00000143889,HNRNPLL,11,-1.3372,0,-6.2844,46,0.94697,23,-0.2298,4,-2.7457,51,1.12432,53,1.20539
ENSG00000115875,SRSF7,11,-2.3949,19,-1.6396,29,-1.0408,51,-0.1352,123,1.49353,74,0.50094,78,0.59911
ENSG00000188010,MORN2,11,-2.2242,25,-1.0940,166,2.46542,30,-0.8035,1,-4.9757,53,0.12288,58,0.27479
ENSG00000152154,TMEM178A,111,-0.1547,51,-1.3829,4,-5.0102,102,-0.2789,158,0.44928,161,0.48416,263,1.42635
ENSG00000183023,SLC8A1,11,-2.6061,28,-1.3147,38,-0.8452,68,0.11195,1,-5.3827,113,1.02761,186,2.09238
ENSG00000115944,COX7A2L,255,0.26778,75,-1.6763,119,-0.9760,172,-0.3886,403,1.10520,203,-0.1165,298,0.54040
ENSG00000057935,MTA3,11,-2.1761,0,-7.1003,73,0.75930,36,-0.4573,52,0.14667,107,1.49851,53,0.18209
ENSG00000138095,LRPPRC,11,-2.9607,21,-2.0564,51,-0.7495,60,-0.4842,144,1.02895,126,0.77720,152,1.13467
ENSG00000138032,PPM1B,11,-2.6109,92,0.63143,15,-2.2296,53,-0.2943,117,1.09292,85,0.49736,72,0.20914
ENSG00000138078,PREPL,11,-5.1911,15,-4.8156,99,-2.0851,216,-0.8900,681,1.07161,693,1.10594,908,1.66533
ENSG00000171132,PRKCE,11,-2.7689,1,-5.8616,17,-2.1758,61,-0.2604,12,-2.7386,84,0.29455,310,3.30024
ENSG00000116016,EPAS1,863,3.02231,45,-2.4066,481,1.50023,63,-1.9277,2,-6.9450,25,-3.2840,20,-3.5785
ENSG00000119729,RHOQ,137,0.91344,34,-1.3649,209,1.78924,50,-0.7937,51,-0.7492,75,-0.1407,14,-2.6676
ENSG00000119878,CRIPT,179,1.61487,55,-0.4986,42,-0.9239,25,-1.7063,106,0.59674,31,-1.3911,88,0.25745
ENSG00000180398,MCFD2,100,0.54005,35,-1.1941,17,-2.2524,40,-0.9537,162,1.45364,70,-0.0679,89,0.33191
ENSG00000143933,CALM2,838,-0.8944,712,-1.1487,912,-0.7620,1205,-0.3135,1428,-0.0319,1950,0.50560,3144,1.42089
ENSG00000184261,KCNK12,11,-1.5415,4,-2.8840,3,-3.2696,31,0.00581,38,0.35896,106,2.47262,23,-0.4794
ENSG00000138081,FBXO11,11,-2.3516,0,-7.2717,3,-4.0914,44,-0.3264,106,1.24717,97,1.06109,112,1.35428
ENSG00000162869,PPP1R21,11,-1.3404,24,-0.1934,7,-2.0772,21,-0.4265,33,0.31712,42,0.75518,52,1.15896
ENSG00000179915,NRXN1,11,-3.9841,0,-8.5500,138,-0.2798,81,-1.1206,346,1.38148,274,0.92103,291,1.03513
ENSG00000068912,ERLEC1,11,-2.8384,47,-0.7561,44,-0.8421,49,-0.6903,42,-0.9319,159,1.39452,169,1.52210
ENSG00000170634,ACYP2,452,1.71745,106,-0.8699,171,-0.1072,97,-1.0080,183,0.01105,162,-0.1953,103,-0.9190
ENSG00000115306,SPTBN1,1150,1.09188,782,0.37981,381,-0.8082,548,-0.2239,280,-1.2869,634,0.02059,611,-0.0421
ENSG00000115310,RTN4,12,-6.2820,471,-0.8694,340,-1.3776,479,-0.8427,1356,0.92536,1255,0.78033,1726,1.40347
ENSG00000143947,RPS27A,2057,0.17523,4016,1.42544,3061,0.88782,1152,-0.7754,1192,-0.7206,769,-1.4037,738,-1.4673
ENSG00000115355,CCDC88A,11,-3.9366,586,2.75106,144,-0.1572,84,-1.0108,73,-1.2323,119,-0.4700,89,-0.9302
ENSG00000163001,CFAP36,305,1.44724,0,-8.6070,127,-0.1567,77,-0.9448,151,0.13093,168,0.31665,147,0.09521
ENSG00000275052,PPP4R3B,11,-2.2323,43,-0.2076,110,1.48217,35,-0.5564,75,0.72750,42,-0.2605,28,-0.9050
ENSG00000055813,CCDC85A,11,-1.8983,2,-4.4172,1,-5.3293,23,-0.8444,142,2.65233,57,0.63029,40,0.00937
ENSG00000119866,BCL11A,11,-2.6443,9,-2.9636,20,-1.8634,104,0.81904,34,-1.0205,142,1.41798,137,1.34913
ENSG00000237651,C2orf74,94,1.30606,32,-0.5898,21,-1.2192,37,-0.3387,41,-0.1867,41,-0.1833,55,0.29234
ENSG00000115464,USP34,126,1.51966,33,-0.8318,19,-1.6953,47,-0.2627,44,-0.3743,61,0.15675,58,0.07674
ENSG00000082898,XPO1,115,0.47572,38,-1.3242,76,-0.2245,13,-2.8622,189,1.42309,74,-0.2677,105,0.31473
ENSG00000115484,CCT4,254,1.13428,46,-1.6850,50,-1.5660,52,-1.5184,211,0.78399,150,0.17259,183,0.52534
ENSG00000115504,EHBP1,11,-1.1300,14,-0.8542,1,-4.5981,32,0.50664,4,-2.7188,34,0.62258,70,2.10532
ENSG00000014641,MDH1,50,-3.3843,52,-3.3263,86,-2.6045,226,-1.1399,832,1.05998,940,1.30349,1037,1.50819
ENSG00000169764,UGP2,144,0.09271,34,-2.1439,74,-0.9930,141,0.05675,137,0.01011,193,0.59785,232,0.94242
ENSG00000119844,AFTPH,11,-1.9835,0,-6.6949,53,0.41254,23,-0.9442,89,1.37791,56,0.51281,59,0.60581
ENSG00000115902,SLC1A4,11,-1.9642,0,-6.8971,8,-2.4838,65,0.81260,1,-4.8236,117,2.01212,85,1.32385
ENSG00000011523,CEP68,137,2.04176,0,-7.1134,72,0.70297,26,-1.0005,8,-2.7654,37,-0.4392,56,0.27822
ENSG00000138069,RAB1A,49,-1.9438,14,-3.8077,166,-0.0531,86,-1.0968,420,1.69330,206,0.32121,256,0.70330
ENSG00000138071,ACTR2,44,-2.0160,83,-1.0703,195,0.32684,95,-0.8568,247,0.75055,210,0.46117,252,0.79324
ENSG00000197223,C1D,11,-1.9040,9,-2.2151,33,-0.3031,45,0.21739,27,-0.5846,76,1.16529,75,1.14473
ENSG00000221823,PPP3R1,12,-3.5408,0,-8.4472,95,-0.3931,149,0.35402,16,-3.1130,145,0.31049,432,2.62529
ENSG00000119865,CNRIP1,11,-3.2256,0,-8.1220,26,-2.0626,113,0.26033,226,1.58145,116,0.30568,186,1.17567
ENSG00000198380,GFPT1,11,-2.1161,0,-7.0476,48,0.06729,23,-1.0598,118,1.79114,71,0.77771,48,0.09355
ENSG00000169599,NFU1,12,-1.8058,13,-1.7088,39,-0.0542,22,-0.9314,67,0.91696,80,1.25001,46,0.23588
ENSG00000115977,AAK1,12,-3.2224,0,-8.1586,29,-1.9758,111,0.13237,102,-0.0109,276,1.90185,187,1.08378
ENSG00000124380,SNRNP27,13,-1.9088,42,-0.1226,88,1.19566,53,0.27318,5,-3.1962,65,0.63455,50,0.16454
ENSG00000169564,PCBP1,76,-1.3007,158,-0.1467,165,-0.0746,139,-0.3504,217,0.39495,212,0.35910,238,0.56379
ENSG00000116005,PCYOX1,12,-2.0832,6,-2.9787,42,-0.1120,31,-0.6008,37,-0.3217,96,1.38423,91,1.27920
ENSG00000143977,SNRPG,170,1.64745,45,-0.7109,133,1.13235,47,-0.6716,3,-4.6777,41,-0.8729,55,-0.3968
ENSG00000075340,ADD2,11,-3.1071,0,-7.8791,19,-2.3725,117,0.47031,22,-2.1538,221,1.71232,233,1.83083
ENSG00000124357,NAGK,11,-2.0165,53,0.38958,16,-1.4945,28,-0.6550,65,0.74919,57,0.49437,66,0.76483
ENSG00000124374,PAIP2B,11,-3.6585,650,3.87230,138,0.09820,50,-1.5076,4,-5.0732,30,-2.2617,29,-2.3186
ENSG00000075292,ZNF638,11,-2.6821,97,0.63456,117,0.99745,25,-1.5561,86,0.42637,77,0.23784,55,-0.3090
ENSG00000003137,CYP26B1,11,-1.0058,0,-5.9865,1,-4.4820,20,-0.1375,1,-3.9179,17,-0.3732,102,3.52173
ENSG00000144036,EXOC6B,11,-1.8829,53,0.51661,15,-1.4909,34,-0.2125,21,-0.9577,69,1.01834,69,1.00837
ENSG00000144040,SFXN5,159,0.78963,39,-1.5190,154,0.74167,157,0.76868,30,-1.8709,111,0.16038,58,-0.9060
ENSG00000135631,RAB11FIP5,11,-2.0718,1,-5.1600,39,-0.2045,49,0.18452,69,0.78040,72,0.86280,67,0.72917
ENSG00000135624,CCT7,178,0.39547,39,-2.0038,102,-0.5324,74,-1.0298,177,0.39357,188,0.49786,229,0.85291
ENSG00000163013,FBXO41,128,0.79817,0,-7.8708,9,-3.3567,135,0.90356,18,-2.3106,127,0.77864,152,1.12103
ENSG00000114956,DGUOK,11,-2.4146,13,-2.2282,122,1.42558,48,-0.2462,74,0.48011,47,-0.2736,76,0.52188
ENSG00000163170,BOLA3,11,-2.5514,24,-1.4843,88,0.63293,54,-0.2016,84,0.55432,93,0.72586,73,0.31237
ENSG00000204843,DCTN1,58,-2.3939,260,-0.0806,176,-0.7101,212,-0.4187,188,-0.6104,558,1.30816,457,0.91596
ENSG00000239779,WBP1,499,2.66567,89,-0.7230,49,-1.6381,88,-0.7273,110,-0.3807,63,-1.2502,70,-1.0802
ENSG00000115307,AUP1,299,2.44965,41,-1.2373,51,-0.8977,30,-1.7028,57,-0.7322,66,-0.4998,81,-0.1578
ENSG00000115317,HTRA2,11,-1.7942,19,-1.0160,102,1.96473,22,-0.8173,1,-4.6654,70,1.16842,30,-0.3113
ENSG00000115350,POLE4,208,1.67184,93,0.14597,57,-0.6564,76,-0.1886,13,-2.8328,35,-1.4063,115,0.51386
ENSG00000066032,CTNNA2,148,0.90321,0,-7.9997,49,-0.9516,77,-0.2337,95,0.11202,102,0.23788,150,0.93264
ENSG00000162951,LRRTM1,11,-1.8364,0,-6.7739,1,-5.2577,25,-0.6817,1,-4.6356,167,3.32345,59,0.78847
ENSG00000163541,SUCLG1,11,-3.1906,33,-1.6716,89,-0.0962,58,-0.7813,278,2.11224,72,-0.4474,120,0.41053
ENSG00000034510,TMSB10,3941,1.00155,607,-2.0556,2526,0.19653,2054,-0.1522,638,-1.9802,1505,-0.6581,4481,1.25391
ENSG00000176407,KCMF1,166,2.17441,0,-7.3110,46,-0.2960,55,0.00260,3,-4.3136,41,-0.4716,74,0.50618
ENSG00000152291,TGOLN2,51,-1.1229,109,0.08758,70,-0.6319,79,-0.4429,89,-0.2511,130,0.38494,197,1.15420
ENSG00000168906,MAT2A,56,-1.1966,28,-2.2094,86,-0.5248,40,-1.7081,445,2.79950,85,-0.5299,86,-0.5143
ENSG00000168894,RNF181,11,-2.7357,67,-0.0644,102,0.66121,50,-0.5286,129,1.11296,60,-0.2368,67,-0.0692
ENSG00000115525,ST3GAL5,107,0.14042,80,-0.3388,51,-1.0519,45,-1.2601,250,1.76813,72,-0.5150,84,-0.2576
ENSG00000132300,PTCD3,11,-2.3117,43,-0.3266,48,-0.1366,35,-0.6368,137,1.85089,41,-0.3886,48,-0.1152
ENSG00000132305,IMMT,177,1.60603,13,-2.6884,40,-1.0185,48,-0.7080,42,-0.9200,85,0.21893,119,0.81061
ENSG00000132313,MRPL35,11,-1.7952,24,-0.6504,1,-4.4729,25,-0.5898,87,1.59908,63,0.94072,45,0.32943
ENSG00000068615,REEP1,320,1.68650,0,-8.5549,64,-1.1387,56,-1.3409,160,0.34726,184,0.59894,130,-0.0122
ENSG00000115561,CHMP3,147,0.43840,52,-1.2639,238,1.34534,103,-0.1768,4,-4.9547,107,-0.1074,149,0.45096
ENSG00000239305,RNF103,11,-1.7027,6,-2.6961,15,-1.2698,19,-0.9231,74,1.40352,49,0.60448,66,1.16905
ENSG00000153561,RMND5A,11,-2.9805,63,-0.4290,33,-1.4474,39,-1.1890,287,2.57412,91,0.17611,50,-0.8089
ENSG00000172005,MAL,11,-2.7641,412,4.86588,14,-2.4797,26,-1.5610,9,-3.1451,10,-2.9076,11,-2.7601
ENSG00000144029,MRPS5,149,2.26259,46,-0.0533,2,-4.5268,29,-0.8152,1,-5.0371,53,0.19370,53,0.17531
ENSG00000115041,KCNIP3,11,-1.5757,21,-0.6332,17,-0.9990,43,0.54354,1,-4.4175,39,0.36652,88,1.95779
ENSG00000115042,FAHD2A,11,-1.3146,0,-6.2746,52,1.21725,39,0.64148,6,-2.3042,39,0.63563,40,0.68311
ENSG00000084090,STARD7,81,-0.9311,133,-0.1322,71,-1.1352,110,-0.4492,206,0.61256,247,0.95446,163,0.20445
ENSG00000135956,TMEM127,11,-2.3630,38,-0.5496,56,0.07808,38,-0.5525,27,-1.1131,135,1.73561,70,0.45786
ENSG00000144021,CIAO1,11,-2.4457,53,-0.1164,54,-0.1078,66,0.25105,8,-2.9355,135,1.60610,72,0.39416
ENSG00000144028,SNRNP200,11,-2.9863,36,-1.3339,106,0.42220,38,-1.2338,286,2.54950,55,-0.6605,46,-0.9501
ENSG00000135940,COX5B,1106,0.69600,376,-1.0932,647,-0.2297,791,0.10578,690,-0.1220,978,0.47430,611,-0.3224
ENSG00000115073,ACTR1B,34,-1.3719,51,-0.7562,67,-0.3040,73,-0.1617,100,0.35727,153,1.13940,89,0.15567
ENSG00000075568,TMEM131,11,-1.3055,30,0.18644,22,-0.3175,21,-0.3621,1,-4.2018,24,-0.1537,76,2.03231
ENSG00000040933,INPP4A,323,2.53188,0,-8.0769,4,-4.7110,43,-1.2313,66,-0.5727,131,0.58437,89,-0.0913
ENSG00000183513,COA5,11,-2.0548,25,-0.9132,69,0.79431,48,0.16202,46,0.09471,52,0.28121,55,0.38974
ENSG00000196872,KIAA1211L,11,-1.8206,0,-6.7581,13,-1.6818,27,-0.5017,1,-4.6909,99,1.86325,109,2.08857
ENSG00000158417,EIF5B,11,-3.8691,624,3.10097,101,-0.6502,134,-0.1962,27,-2.6399,49,-1.7542,110,-0.5199
ENSG00000144218,AFF3,11,-1.2837,2,-3.7608,19,-0.4970,35,0.50460,35,0.52238,18,-0.5570,61,1.57646
ENSG00000170500,LONRF2,11,-3.6924,0,-8.5790,25,-2.5484,108,-0.3408,338,1.76163,192,0.63180,259,1.19741
ENSG00000170485,NPAS2,12,-1.4079,3,-3.2396,29,0.03341,43,0.70266,8,-1.9363,36,0.37677,70,1.65903
ENSG00000071082,RPL31,880,-0.5971,2499,1.23384,2491,1.22738,1026,-0.3497,424,-1.7314,783,-0.7828,769,-0.8122
ENSG00000175874,CREG2,11,-3.5573,0,-8.4551,3,-5.2234,128,0.08773,64,-1.0341,249,1.29750,398,2.38140
ENSG00000071054,MAP4K4,11,-4.8789,1639,4.35308,158,-1.0439,125,-1.4063,21,-4.0071,81,-2.0513,81,-2.0587
