"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Excit.L2","Excit","GO:0031252","cell leading edge","104/2242","379/13172",0.274406332453826,1.61216780155299,5.47672565191223,1.79834253373643e-07,1.06919637914875e-05,9.39612462602959e-06,"SPTBN1/AKAP5/ACAP2/RAPH1/PSD3/LAMP5/DDN/GABRA2/CNTNAP2/PRKCI/ROCK1/PTPN13/ABI1/SPATA13/MYO6/PODXL/TPM1/SH3YL1/ITGAV/PAK1/GABRA4/FAM107A/APBB2/ACTN1/MKLN1/VEZT/NDEL1/MTM1/AMOT/KCNC1/SNX1/NCKAP1/SHTN1/PTK2B/SLC12A5/FGD6/SHISA7/PTPRO/EPB41L3/SLK/PACSIN2/BLOC1S6/BAIAP2/WASF1/PIP5K1A/LDB2/GABRA6/CORO1A/UNC5A/SSX2IP/TESC/SORBS2/SGCE/RUFY3/DPP4/CYTH3/RAPGEF3/ITGB1/ITGB1BP1/SPRY2/STMN2/SLC1A2/PARVA/INPP5J/CDC42/PSD2/FLOT2/SWAP70/GABRG1/ANK1/WASF2/GSN/ARHGEF4/CCDC88A/EPB41L5/CARMIL1/LIMA1/SRGAP2/CD2AP/DST/NHS/EPS8L2/APPL2/SPRY4/RAB3IP/MYO1C/PDLIM7/WASF3/KSR1/EVL/MCC/ABLIM3/LIMK1/INSR/WIPF1/MACF1/CADM4/HIP1R/DLC1/MTSS1/PHLDB2/CARMIL3/GABRG3/PDE4A",104,"CC"
"Excit.L2","Excit","GO:0043025","neuronal cell body","116/2242","439/13172",0.264236902050114,1.55242126396258,5.33156091857077,3.12442101819872e-07,1.7028094549183e-05,1.4964332245057e-05,"DTNBP1/PRKAA2/P2RX2/DDN/RGS8/CALB1/GABRA2/CNTNAP2/RTN4/HOMER1/GRIA2/PDE1C/ENC1/PSEN1/TMEM50A/ASTN1/FYN/RAPGEF2/KCNN3/OPN4/PTPRF/GABRD/GRIA4/KCNJ2/SEMA4F/RIN3/ATP1A2/GLRA3/RTN4RL1/CACNA1C/NDEL1/KCNH1/GRIK2/EPHA4/SRSF10/NCDN/KCNC1/KNDC1/KCNK1/SHTN1/SLC25A27/PTK2B/BRINP2/SLC12A5/SIRT2/PCSK2/PDE1B/SPTBN2/KCNN2/CNKSR2/KCND3/SLC6A6/KCND2/BAIAP2/MAP2K4/OPRK1/LRRK2/ITGA4/UNC5A/ELK1/P2RX7/SORBS2/KCNIP4/RUFY3/BMPR1A/SYNPO/CPLX2/RTN4R/PLXDC1/SEZ6/POLR2M/TMC7/GRIK3/C9orf72/DNER/EFNA2/STMN2/HCN3/SLC1A4/CDC42/PSD2/PCSK1/GFRA1/STAU2/INPP5F/SOS1/BACE1/TRPM2/DIP2B/NTSR1/NMNAT3/GRIN3A/CSNK1E/SLC3A2/WHRN/ELOVL5/CNTN2/SLC38A1/PTK7/SMURF1/ZNF385A/LRP8/INSR/DPYSL5/GRIP1/SLC8A3/CHRM2/PDE10A/SEPTIN4/ELAVL4/CPLX1/HIP1R/TRPM4/ASTN2/CHRNA4/DSCAM",116,"CC"
"Excit.L2","Excit","GO:0043235","receptor complex","81/2242","282/13172",0.287234042553192,1.6875320287737,5.28576837430597,5.60339093344707e-07,2.81893666959568e-05,2.47728862320818e-05,"TEK/P2RX2/MET/ACVR1/GABRA2/ACVR1C/LTK/GRIA2/CRLF1/SLITRK5/ARNT2/RYK/GRM1/GRIN2B/PPARG/ITGAV/GABRD/GABRA4/KCTD16/GRIA4/GRIN2A/NR3C2/GABBR2/AHR/FGFR2/GABRB3/PTPRQ/GRIK2/RAMP1/TGFBR3/ITGBL1/PTK2B/IL6R/HTR3B/CACNG4/LRP1/PLXNA4/SMAD3/NT5DC3/KCTD12/ITGA9/OLFM3/GABRA6/ITGA4/ITGB8/TRIL/VLDLR/NTRK3/BMPR1A/CD36/PLXDC1/HTR2C/ITGB1/ROR1/FLT3/GRIK3/GABRQ/ACVR2A/PLXNB1/GFRA1/TLR1/GABRG1/ITPR2/RAMP3/LRP1B/PKD2L1/B2M/ACVR1B/ABHD6/GRIN3A/CALCRL/TRAF2/RXRA/FGFR1/ADCYAP1R1/CNIH3/LRP8/INSR/VWC2L/GABRG3/CHRNA4",81,"CC"
"Excit.L2","Excit","GO:0044297","cell body","125/2242","489/13172",0.255623721881391,1.50181787003643,5.12161176118798,7.53841798726931e-07,3.52151811691009e-05,3.09471896319477e-05,"DTNBP1/PRKAA2/P2RX2/DDN/RGS8/CALB1/GABRA2/CNTNAP2/RTN4/PTPN13/HOMER1/GRIA2/PDE1C/ENC1/PSEN1/TMEM50A/ASTN1/FYN/RAPGEF2/KCNN3/OPN4/PTPRF/GABRD/GRIA4/KCNJ2/SEMA4F/RIN3/ATP1A2/GLRA3/RTN4RL1/CACNA1C/NDEL1/KCNH1/DISC1/GRIK2/EPHA4/SRSF10/NCDN/KCNC1/KNDC1/KCNK1/SHTN1/SLC25A27/PTK2B/BRINP2/SLC12A5/SIRT2/PCSK2/PDE1B/SPTBN2/KCNN2/CACNG4/CNKSR2/KCND3/SLC6A6/KCND2/BAIAP2/MAP2K4/OPRK1/LRRK2/ITGA4/UNC5A/ELK1/P2RX7/SORBS2/KCNIP4/RUFY3/TMEM132E/BMPR1A/SYNPO/CPLX2/RTN4R/PLXDC1/SEZ6/POLR2M/TMC7/GRIK3/C9orf72/DNER/EFNA2/STMN2/SLC1A2/HCN3/SLC1A4/CDC42/PSD2/PCSK1/GFRA1/STAU2/INPP5F/SOS1/PACRG/BACE1/TRPM2/DIP2B/TACR1/NTSR1/PITPNM1/NMNAT3/GRIN3A/CSNK1E/SLC3A2/WHRN/ELOVL5/CNTN2/SLC38A1/PTK7/GNB4/SMURF1/ZNF385A/LRP8/INSR/DPYSL5/GRIP1/SLC8A3/CHRM2/PDE10A/SEPTIN4/ELAVL4/CPLX1/HIP1R/TRPM4/ASTN2/CHRNA4/DSCAM",125,"CC"
"Excit.L2","Excit","GO:0034703","cation channel complex","58/2242","184/13172",0.315217391304348,1.85193732304231,5.27062981584337,8.89264399519062e-07,3.87719278190311e-05,3.40728675184146e-05,"CACNA2D1/KCNV2/FKBP1A/CNTNAP2/KCNJ16/CNGB1/KCNG3/KCNIP2/CACNA1D/CACNB2/CACHD1/KCNS1/KCNJ2/CACNA2D4/CACNA1C/KCNA3/KCNH1/GRIK2/CALM2/KCNC1/MICU2/KCNK1/KCNAB2/KCNV1/CACNB3/HTR3B/KCNS2/CACNG4/KCND3/KCND2/DPP6/HCN4/KCNIP4/UNC80/GRIK3/HCN3/KCNIP3/PKD1L1/SCN9A/CATSPERG/KCNF1/PKD2L1/KCNMB4/LRRC55/KCNH5/CACNA1I/ASPH/KCNJ8/KCNK6/KCNIP1/ABCC9/KCNAB3/DPP10/KCNG2/TRPC3/SCN7A/KCNQ3/TRPM4",58,"CC"
"Excit.L2","Excit","GO:0031256","leading edge membrane","48/2242","159/13172",0.30188679245283,1.7736185683268,4.44481644016202,2.71116838844581e-05,0.00110819007877723,0.000973880223744351,"SPTBN1/AKAP5/PSD3/LAMP5/DDN/GABRA2/CNTNAP2/SPATA13/MYO6/TPM1/SH3YL1/ITGAV/PAK1/GABRA4/FAM107A/VEZT/KCNC1/NCKAP1/SLC12A5/SHISA7/EPB41L3/PACSIN2/PIP5K1A/GABRA6/UNC5A/TESC/SGCE/DPP4/ITGB1/SPRY2/SLC1A2/CDC42/PSD2/GABRG1/ANK1/ARHGEF4/EPB41L5/EPS8L2/APPL2/SPRY4/MYO1C/KSR1/INSR/MACF1/HIP1R/DLC1/GABRG3/PDE4A",48,"CC"
"Excit.L2","Excit","GO:0005911","cell-cell junction","102/2242","412/13172",0.247572815533981,1.45451789750829,4.24513355408203,3.28305339800595e-05,0.00122560330864268,0.0010770632649588,"EPB41L4B/CDH9/TEK/ADGRL3/NPHP1/CDH22/DSP/JAG1/MPP7/CNTNAP2/PRKCI/PARD3/YWHAH/RAP2B/IGSF11/STEAP1/CCDC88C/TMEM47/PDZD2/PODXL/SYNM/RAPGEF2/LIMS2/PAK1/STXBP6/TENM2/KCNJ2/ABCB4/CADM3/ACTN1/SORBS1/ATP1A2/CADM1/FLCN/PRKCG/VEZT/NPHP4/AMOT/EPHA4/SIRT2/ITK/ATP1B1/TJP3/EPB41L3/SPTBN2/PACSIN2/LIN7A/MPDZ/RPGRIP1L/FRMD6/BLOC1S6/BAIAP2/KIRREL3/MAGI2/NECTIN3/CORO1A/MAGI1/SSX2IP/P2RX7/FGFRL1/ADGRB1/SYNPO/DPP4/PLXDC1/CYTH3/CDH7/NECTIN2/POPDC1/PTPRU/ITGB1/PVR/WWTR1/CDC42/FRMD4A/NFASC/FLOT2/WASF2/VAV1/JUP/NDRG1/F11R/NCK1/EPB41L5/ADAM10/CD2AP/NHS/PRKD1/GJC1/CLMP/CDH6/DLG5/ANK2/PTK7/PDLIM7/AFDN/ADCYAP1R1/LIMS1/CGN/CADM4/VANGL2/EFNA5/KAZN",102,"CC"
"Excit.L2","Excit","GO:0043197","dendritic spine","50/2242","169/13172",0.29585798816568,1.7381986708824,4.37433387595997,3.37322011553032e-05,0.00122560330864268,0.0010770632649588,"DTNBP1/SIPA1L1/AKAP5/PPFIA2/DDN/CALB1/CAMK2A/HOMER1/GRIA2/CPEB4/LZTS3/TENM2/GRIA4/GRIN2A/KCNJ2/MTMR2/ATP1A2/ITPKA/GABRB3/PTK2/ARHGAP32/MT3/EPHA4/PALMD/PTK2B/SHISA7/PTPRO/KCNN2/RGS14/USP8/BCR/KCND3/KCND2/BAIAP2/SYNE1/ADGRB1/DOCK10/ZMYND8/SYNPO/CTTNBP2/SEZ6/ITGB1/CDC42/DIP2A/SRGAP2/NTSR1/RPH3A/SLC8A3/HIP1R/GRM3",50,"CC"
"Excit.L2","Excit","GO:0044309","neuron spine","50/2242","171/13172",0.292397660818713,1.71786886186623,4.27929168588039,4.73527164090155e-05,0.00162993034376296,0.00143238687863283,"DTNBP1/SIPA1L1/AKAP5/PPFIA2/DDN/CALB1/CAMK2A/HOMER1/GRIA2/CPEB4/LZTS3/TENM2/GRIA4/GRIN2A/KCNJ2/MTMR2/ATP1A2/ITPKA/GABRB3/PTK2/ARHGAP32/MT3/EPHA4/PALMD/PTK2B/SHISA7/PTPRO/KCNN2/RGS14/USP8/BCR/KCND3/KCND2/BAIAP2/SYNE1/ADGRB1/DOCK10/ZMYND8/SYNPO/CTTNBP2/SEZ6/ITGB1/CDC42/DIP2A/SRGAP2/NTSR1/RPH3A/SLC8A3/HIP1R/GRM3",50,"CC"
"Excit.L2","Excit","GO:0043204","perikaryon","41/2242","133/13172",0.308270676691729,1.81112460008183,4.25802639148877,6.01886178230489e-05,0.0019681678028137,0.00172963080691498,"DDN/RGS8/CNTNAP2/ASTN1/FYN/OPN4/SEMA4F/GLRA3/RTN4RL1/CACNA1C/KCNH1/EPHA4/NCDN/KNDC1/KCNK1/SHTN1/SLC12A5/SIRT2/PCSK2/KCND2/MAP2K4/OPRK1/LRRK2/RUFY3/SYNPO/CPLX2/RTN4R/GRIK3/C9orf72/EFNA2/PCSK1/TRPM2/DIP2B/NTSR1/GRIP1/SLC8A3/PDE10A/SEPTIN4/ELAVL4/CPLX1/ASTN2",41,"CC"
"Excit.L2","Excit","GO:1902495","transmembrane transporter complex","97/2242","399/13172",0.243107769423559,1.42828525372307,3.93450599390983,0.000106111346060994,0.00330461049161382,0.00290409999745879,"ATP6V1H/CACNA2D1/KCNV2/COX7A2L/LRRC8B/FKBP1A/GABRA2/CNTNAP2/GRIA2/KCNJ16/CNGB1/KCNG3/KCNIP2/CACNA1D/GRIN2B/CACNB2/ATP6V1C1/CACHD1/KCNS1/GABRD/GABRA4/LRRC8C/GRIA4/GRIN2A/KCNJ2/CACNA2D4/ATP1A2/NDUFA10/TTYH1/GLRA3/CACNA1C/GABRB3/KCNA3/KCNH1/GRIK2/CALM2/KCNC1/MICU2/KCNK1/KCNAB2/PTK2B/ATP1B1/KCNV1/CACNB3/HTR3B/KCNS2/CACNG4/HVCN1/KCND3/KCND2/OLFM3/DPP6/SLC17A6/GABRA6/HCN4/UQCRC2/ATP1A1/ATP6V1E1/KCNIP4/KCNK13/UNC80/ABCB6/GRIK3/GABRQ/CLIC6/HCN3/KCNIP3/PKD1L1/TTYH2/SCN9A/GABRG1/CATSPERG/KCNF1/PKD2L1/KCNMB4/LRRC55/ABHD6/GRIN3A/ABCD4/KCNH5/CACNA1I/ASPH/KCNJ8/KCNK6/CNIH3/KCNIP1/ABCC9/KCNAB3/DPP10/KCNG2/TRPC3/SCN7A/VWC2L/KCNQ3/TRPM4/GABRG3/CHRNA4",97,"CC"
"Excit.L2","Excit","GO:0001726","ruffle","45/2242","157/13172",0.286624203821656,1.68394915822429,3.90452904125524,0.000183851808988563,0.00546541286720547,0.00480301855061031,"ACAP2/PSD3/ROCK1/SPATA13/MYO6/PODXL/TPM1/SH3YL1/ITGAV/PAK1/FAM107A/ACTN1/MKLN1/MTM1/AMOT/NCKAP1/FGD6/PACSIN2/BLOC1S6/BAIAP2/PIP5K1A/TESC/CYTH3/ITGB1/ITGB1BP1/SPRY2/INPP5J/PSD2/WASF2/ARHGEF4/EPB41L5/LIMA1/CD2AP/EPS8L2/APPL2/SPRY4/MYO1C/PDLIM7/KSR1/WIPF1/MACF1/HIP1R/DLC1/MTSS1/PDE4A",45,"CC"
"Excit.L2","Excit","GO:0031253","cell projection membrane","72/2242","288/13172",0.25,1.46877787689563,3.64296577887932,0.000332999265839406,0.00946876173299876,0.00832117158573527,"SPTBN1/TTC8/AKAP5/PSD3/LAMP5/DDN/GABRA2/CNTNAP2/CA4/CNGB1/SPATA13/MYO6/PODXL/TPM1/SH3YL1/ITGAV/PAK1/GABRA4/FAM107A/TTYH1/TMEM67/SLC38A4/VEZT/GPR88/KCNC1/SLC20A2/NCKAP1/KCNK1/SLC12A5/SHISA7/BBS2/EPB41L3/PACSIN2/PHLPP2/SLC6A6/PIP5K1A/GABRA6/UNC5A/CYS1/TESC/SGCE/CD36/DPP4/BBIP1/POPDC1/GPI/ITGB1/SPRY2/SLC1A2/RAB35/PKD1L1/PSD2/SLC11A2/GABRG1/ANK1/ARHGEF4/EPB41L5/PKD2L1/LIMA1/BBS9/GPR161/EPS8L2/APPL2/SPRY4/MYO1C/KSR1/INSR/MACF1/HIP1R/DLC1/GABRG3/PDE4A",72,"CC"
