Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000164077,MON1A,23,-0.0948,22,-0.1850,31,0.38075,25,0.02974,35,0.59761,14,-0.8476
ENSG00000004534,RBM6,24,-0.3692,34,0.31966,26,-0.1977,34,0.22902,33,0.17817,25,-0.2424
ENSG00000003756,RBM5,39,-0.4160,53,0.12114,41,-0.3204,78,0.78341,20,-1.3979,73,0.64504
ENSG00000114353,GNAI2,132,-0.6644,152,-0.4185,120,-0.7294,135,-0.5461,416,1.39625,281,0.66724
ENSG00000012171,SEMA3B,15,-1.8989,6,-3.3255,4,-3.4271,24,-1.0472,46,-0.0261,257,3.92793
ENSG00000114383,TUSC2,104,0.19056,107,0.24135,124,0.45921,100,0.10028,49,-1.0334,60,-0.7246
ENSG00000114388,NPRL2,13,-0.6783,22,0.34428,39,1.28974,21,0.19499,0,-4.5829,19,-0.0007
ENSG00000126062,TMEM115,20,-0.8307,25,-0.4509,46,0.60186,44,0.53503,52,0.82483,24,-0.4529
ENSG00000088543,C3orf18,19,0.06833,18,-0.0946,28,0.67056,30,0.82515,2,-3.0985,15,-0.3711
ENSG00000088538,DOCK3,55,-0.7821,88,0.07757,158,1.08114,169,1.21023,31,-1.5824,34,-1.3994
ENSG00000145050,MANF,22,-0.5029,23,-0.4002,39,0.49898,35,0.27547,28,-0.0708,41,0.54833
ENSG00000259956,RBM15B,22,-0.6346,35,0.21950,44,0.58447,41,0.42497,8,-2.0966,44,0.56014
ENSG00000164081,TEX264,32,-0.2003,33,-0.1278,49,0.54961,20,-0.8568,41,0.25544,42,0.30077
ENSG00000164082,GRM2,16,-0.2871,8,-1.4039,58,2.18641,39,1.33112,0,-5.1465,1,-3.6660
ENSG00000090097,PCBP4,23,-1.0745,35,-0.3323,26,-0.7516,50,0.26232,22,-1.0573,125,2.01034
ENSG00000248487,ABHD14A,69,-0.5753,100,0.10209,148,0.75829,82,-0.2395,119,0.38491,71,-0.4628
ENSG00000162244,RPL29,762,-0.2872,863,-0.0540,468,-1.0162,440,-1.1124,1715,1.15531,1230,0.55109
ENSG00000164086,DUSP7,23,-0.1582,30,0.37097,32,0.42064,28,0.17621,24,-0.0571,9,-1.4856
ENSG00000023330,ALAS1,14,-0.7701,26,0.41059,44,1.27864,12,-0.9098,10,-1.1321,24,0.19125
ENSG00000247596,TWF2,25,-1.1392,45,-0.1322,72,0.68918,70,0.62673,76,0.77791,27,-0.9098
ENSG00000164088,PPM1M,10,-0.6804,18,0.33366,12,-0.3868,29,1.17140,14,-0.0899,8,-0.8862
ENSG00000164091,WDR82,86,-0.7381,133,0.05236,188,0.63350,271,1.30975,83,-0.7120,55,-1.3395
ENSG00000163930,BAP1,99,0.30219,74,-0.2553,92,0.13365,137,0.81318,53,-0.7346,51,-0.8127
ENSG00000010322,NISCH,133,-0.3499,175,0.16917,241,0.69139,196,0.33294,95,-0.8291,136,-0.2736
ENSG00000168268,NT5DC2,24,-0.0553,13,-1.0884,34,0.52430,9,-1.5428,59,1.54831,22,-0.2128
ENSG00000168273,SMIM4,45,0.15645,54,0.53723,24,-0.8289,36,-0.2268,51,0.36736,21,-1.0567
ENSG00000163939,PBRM1,25,0.14488,16,-0.6277,21,-0.0903,31,0.52894,32,0.55935,16,-0.5280
ENSG00000163938,GNL3,24,-0.1928,28,0.08131,43,0.79018,39,0.62261,17,-0.6845,11,-1.3382
ENSG00000016864,GLT8D1,16,-0.8764,23,-0.1673,27,0.10455,24,-0.0932,46,1.00352,29,0.23053
ENSG00000114902,SPCS1,113,-0.1758,123,-0.0221,161,0.43211,102,-0.3199,110,-0.2021,149,0.30800
ENSG00000114904,NEK4,16,-0.0620,16,-0.1495,13,-0.4770,22,0.42934,22,0.41291,15,-0.1697
ENSG00000272573,MUSTN1,14,-3.2028,9,-3.8815,7,-3.9914,3,-4.9758,547,3.78882,219,1.34092
ENSG00000163932,PRKCD,14,-0.1285,15,0.11035,34,1.47948,24,0.86251,1,-3.9404,0,-6.6370
ENSG00000163931,TKT,73,-0.2731,69,-0.3867,95,0.18217,127,0.68641,70,-0.3061,102,0.31241
ENSG00000016391,CHDH,25,0.94232,11,-0.6318,4,-2.1454,20,0.38238,8,-1.0250,23,0.60665
ENSG00000113811,SELENOK,130,-0.0012,132,0.02902,99,-0.4481,101,-0.4062,115,-0.2034,202,0.75171
ENSG00000157445,CACNA2D3,13,-1.0013,22,-0.1599,50,1.27098,50,1.26632,7,-1.8379,15,-0.7776
ENSG00000187672,ERC2,69,-0.3029,113,0.66751,97,0.28932,141,0.94706,28,-1.6595,21,-2.0537
ENSG00000163946,TASOR,17,-0.2919,22,0.20858,19,-0.1110,20,-0.0225,27,0.45372,17,-0.2969
ENSG00000163947,ARHGEF3,28,-0.0582,8,-2.1034,109,2.58903,24,-0.3067,26,-0.1606,1,-4.4674
ENSG00000157500,APPL1,40,-0.6006,80,0.76345,63,0.21212,69,0.37213,26,-1.1454,44,-0.3668
ENSG00000174840,PDE12,17,0.11035,15,-0.1953,17,0.10242,26,0.79262,5,-1.8010,18,0.17859
ENSG00000168374,ARF4,51,-0.7143,87,0.26147,88,0.24089,77,0.01712,86,0.19543,82,0.11931
ENSG00000163681,SLMAP,24,-0.4787,38,0.37049,30,-0.0719,28,-0.2038,49,0.75587,20,-0.6876
ENSG00000163686,ABHD6,27,-0.6976,13,-1.9042,86,1.35566,82,1.26898,19,-1.1616,52,0.45655
ENSG00000168297,PXK,18,-0.6198,18,-0.6366,22,-0.2874,44,0.88883,0,-5.2880,69,1.76986
ENSG00000168291,PDHB,63,0.00925,35,-1.0255,115,1.05654,78,0.37268,60,-0.0816,52,-0.2997
ENSG00000168301,KCTD6,19,0.01190,13,-0.6664,38,1.26061,19,0.07121,0,-4.4750,27,0.64882
ENSG00000168309,FAM107A,684,0.05784,607,-0.1718,306,-1.2243,377,-0.9017,984,0.66969,1065,0.80966
ENSG00000144724,PTPRG,33,-0.5220,29,-0.7217,76,0.96144,33,-0.4421,102,1.52460,13,-1.8005
ENSG00000114405,C3orf14,61,-0.3420,101,0.64912,90,0.32854,97,0.46042,63,-0.2530,14,-2.4742
ENSG00000153266,FEZF2,4,-2.7827,40,0.95181,7,-1.8610,96,2.62649,0,-5.6349,10,-1.3696
ENSG00000163618,CADPS,63,-0.7981,92,-0.1315,208,1.32895,214,1.38603,43,-1.3081,12,-3.1977
ENSG00000163630,SYNPR,109,-1.0652,274,0.66345,107,-0.9791,634,2.22058,57,-1.9142,21,-3.4093
ENSG00000163634,THOC7,75,-0.4291,108,0.26814,116,0.35400,74,-0.3972,139,0.66601,59,-0.7541
ENSG00000163636,PSMD6,35,-0.5603,53,0.19223,66,0.53856,62,0.42703,44,-0.1420,35,-0.4915
ENSG00000163637,PRICKLE2,49,-0.4736,65,0.05614,73,0.25223,156,1.63297,27,-1.2964,21,-1.7168
ENSG00000151276,MAGI1,46,-0.3373,91,1.05729,72,0.43959,48,-0.2223,26,-1.1725,22,-1.4201
ENSG00000144741,SLC25A26,30,0.00542,29,-0.0641,37,0.33809,34,0.19311,25,-0.2860,26,-0.2191
ENSG00000144749,LRIG1,111,0.63458,46,-0.9927,16,-2.4799,54,-0.6433,43,-0.9830,220,1.84614
ENSG00000183662,TAFA1,26,-0.0328,23,-0.2918,79,1.99431,5,-2.4889,26,-0.0666,7,-2.0812
ENSG00000144747,TMF1,11,-1.2117,18,-0.4538,33,0.56473,32,0.54784,30,0.44480,32,0.50397
ENSG00000144744,UBA3,22,-0.7888,31,-0.2026,50,0.61677,45,0.46318,5,-2.7408,69,1.21089
ENSG00000144746,ARL6IP5,110,-0.6346,127,-0.3790,256,0.85978,168,0.13222,170,0.14258,176,0.20950
ENSG00000114861,FOXP1,18,-1.4151,52,0.51865,35,-0.2135,79,1.18935,42,0.08537,25,-0.7426
ENSG00000163412,EIF4E3,25,-0.8266,67,1.14690,46,0.23449,59,0.67368,0,-6.0770,27,-0.6110
ENSG00000170837,GPR27,23,-0.3507,38,0.62459,37,0.48674,34,0.34674,0,-5.7641,29,0.06682
ENSG00000163602,RYBP,24,-0.6559,47,0.61550,39,0.18803,61,0.97154,15,-1.2808,20,-0.8590
ENSG00000163605,PPP4R2,20,-0.6733,34,0.27416,47,0.78015,37,0.39958,7,-2.0575,36,0.31710
ENSG00000121440,PDZRN3,21,0.02852,4,-2.5645,32,0.76693,3,-2.5993,49,1.55429,29,0.60788
ENSG00000185008,ROBO2,28,-0.8061,57,0.55589,82,1.09503,71,0.83824,20,-1.1785,5,-3.2913
ENSG00000169855,ROBO1,15,-1.0136,26,-0.0344,20,-0.4301,42,0.77582,48,1.00914,21,-0.4105
ENSG00000175161,CADM2,190,-0.2267,202,-0.1188,386,1.01627,416,1.16022,59,-2.0021,73,-1.6755
ENSG00000083937,CHMP2B,33,-0.7277,45,-0.1756,55,0.17133,64,0.42607,84,0.90732,37,-0.4675
ENSG00000163320,CGGBP1,58,0.03393,57,-0.0286,65,0.21659,102,0.99393,39,-0.6264,23,-1.4191
ENSG00000269028,MTRNR2L12,7745,0.89300,4064,-0.4094,1962,-1.4885,3483,-0.6029,6578,0.44037,4872,-0.0637
ENSG00000261292,AC110491.1,17,0.46600,11,-0.3430,38,1.90860,5,-1.4213,8,-0.8198,0,-6.1429
ENSG00000113966,ARL6,16,-0.0218,15,-0.1906,39,1.52772,16,-0.0160,1,-3.8253,13,-0.3423
ENSG00000080822,CLDND1,55,-2.3335,142,-0.8097,101,-1.2359,191,-0.2423,47,-2.3775,1042,3.31163
ENSG00000080819,CPOX,8,-1.4166,21,0.16980,21,0.14360,25,0.41744,3,-2.5025,47,1.55165
ENSG00000184220,CMSS1,41,-0.2628,82,1.17993,63,0.47537,49,0.05270,6,-2.9442,15,-1.8026
ENSG00000036054,TBC1D23,11,-0.6768,17,0.11635,29,1.01647,13,-0.3724,0,-4.9738,30,1.09593
ENSG00000114021,NIT2,30,-0.1628,32,-0.0307,50,0.74551,36,0.15725,42,0.42377,8,-2.0620
ENSG00000154174,TOMM70,45,-0.7561,70,0.06704,122,1.01010,100,0.65042,41,-0.7938,51,-0.4677
ENSG00000114354,TFG,47,-0.4617,55,-0.1911,73,0.31029,66,0.14417,68,0.19480,73,0.32504
ENSG00000174173,TRMT10C,13,-0.7532,22,0.17587,37,1.02512,30,0.61280,17,-0.2553,8,-1.4431
ENSG00000081154,PCNP,118,-0.1509,149,0.31069,109,-0.2459,152,0.29829,123,-0.0576,101,-0.3791
ENSG00000066422,ZBTB11,15,-1.2959,35,0.11943,55,0.90620,60,1.05909,27,-0.2715,17,-0.9639
ENSG00000114391,RPL24,794,-0.2014,917,0.07174,470,-1.0035,571,-0.6997,1565,0.99280,1040,0.27176
ENSG00000182504,CEP97,14,-0.1670,9,-0.8993,19,0.43786,32,1.35299,8,-0.9402,14,-0.0578
ENSG00000144815,NXPE3,19,-0.7730,24,-0.3445,35,0.30185,67,1.45033,0,-5.8459,46,0.76968
ENSG00000170017,ALCAM,56,-0.9031,77,-0.3349,104,0.19447,118,0.41614,88,-0.0745,163,0.97831
ENSG00000114439,BBX,19,-0.6253,30,0.26652,13,-1.1244,22,-0.2636,14,-1.0347,65,1.60603
ENSG00000196776,CD47,44,-1.4691,104,0.00651,166,0.79271,236,1.45910,50,-1.1507,84,-0.3489
ENSG00000114446,IFT57,20,-0.6578,33,0.20055,39,0.46645,54,1.05262,13,-1.2135,23,-0.4088
ENSG00000198919,DZIP3,34,-0.4421,39,-0.1561,92,1.35734,81,1.11389,2,-4.5486,21,-1.0984
ENSG00000240891,PLCXD2,5,-1.9208,13,-0.4137,22,0.52085,67,2.86121,0,-4.9593,4,-1.9804
ENSG00000144827,ABHD10,41,-0.3373,66,0.56368,62,0.37486,80,0.81884,16,-1.7472,25,-1.0921
ENSG00000144834,TAGLN3,242,-0.6414,487,0.71445,526,0.72516,588,0.92572,127,-1.5611,54,-2.8295
ENSG00000091972,CD200,51,-0.5227,54,-0.4280,174,1.70711,110,0.82454,33,-1.1239,17,-2.1300
ENSG00000144848,ATG3,42,-0.0980,42,-0.1122,32,-0.5449,29,-0.6633,33,-0.4941,94,1.31939
ENSG00000138459,SLC35A5,16,-0.8311,12,-1.2613,39,0.68209,25,-0.0444,13,-1.0471,72,1.89728
ENSG00000163608,NEPRO,10,-0.7004,24,0.92197,13,-0.2725,14,-0.2154,9,-0.8891,19,0.36905
ENSG00000072858,SIDT1,8,-1.5484,24,0.27315,29,0.52361,31,0.65876,36,0.91424,7,-1.6330
ENSG00000176542,USF3,11,-0.8470,20,0.30647,22,0.39056,25,0.65887,16,-0.0829,12,-0.5104
ENSG00000121579,NAA50,32,-0.1739,36,0.04043,48,0.51614,45,0.38794,40,0.17622,14,-1.4251
ENSG00000114573,ATP6V1A,129,-0.5164,159,-0.1370,353,1.28348,231,0.50870,148,-0.2355,59,-1.6600
ENSG00000184307,ZDHHC23,10,-0.3595,9,-0.6324,32,1.67606,20,0.73562,9,-0.5408,2,-2.6806
ENSG00000172020,GAP43,678,0.66702,492,0.01105,947,1.15791,382,-0.4025,168,-1.6709,79,-2.7865
ENSG00000185565,LSAMP,122,0.13194,84,-0.5639,144,0.39329,196,0.93357,98,-0.2429,62,-0.9600
ENSG00000113845,TIMMDC1,42,-0.0264,42,-0.0056,43,0.02701,37,-0.2383,9,-2.2855,82,1.14918
ENSG00000138495,COX17,157,-0.0508,166,0.06121,118,-0.5032,100,-0.7569,284,0.98418,140,-0.2285
ENSG00000082701,GSK3B,62,-0.0776,61,-0.1039,117,1.02434,87,0.50363,42,-0.7033,25,-1.4717
ENSG00000163428,LRRC58,22,-0.1923,25,0.08162,15,-0.7616,27,0.14896,17,-0.5228,41,0.88291
ENSG00000163430,FSTL1,21,-0.0931,10,-1.4383,5,-2.2933,13,-0.8912,54,1.57057,46,1.25791
ENSG00000065518,NDUFB4,372,0.27291,361,0.20973,270,-0.2962,253,-0.4017,320,-0.0211,284,-0.2170
ENSG00000144840,RABL3,19,-0.7146,28,0.02186,29,0.05687,28,-0.0123,57,1.24283,16,-0.8761
ENSG00000145087,STXBP5L,24,-1.0922,52,0.29845,82,1.04202,101,1.44042,11,-2.1249,12,-1.9506
ENSG00000173230,GOLGB1,30,-0.8725,60,0.39854,48,-0.0613,68,0.54802,67,0.50175,31,-0.7305
ENSG00000163406,SLC15A2,41,0.83820,19,-0.5859,9,-1.6116,36,0.49034,0,-5.7149,50,1.06707
ENSG00000114023,FAM162A,106,-0.2155,138,0.29617,136,0.22174,145,0.33368,92,-0.4133,90,-0.4566
ENSG00000114030,KPNA1,33,-0.7485,58,0.30683,56,0.18693,84,0.89616,31,-0.7467,45,-0.1489
ENSG00000173175,ADCY5,41,-0.5632,54,-0.0802,39,-0.5675,82,0.63484,54,-0.0579,84,0.67834
ENSG00000206527,HACD2,29,-0.9085,55,0.29465,61,0.41582,77,0.82385,18,-1.4789,57,0.28588
ENSG00000065534,MYLK,27,-0.8772,21,-1.3012,16,-1.5205,17,-1.4860,149,2.35210,74,0.89193
ENSG00000160145,KALRN,83,-0.4429,130,0.42371,174,0.85814,177,0.89338,44,-1.3755,22,-2.3907
ENSG00000082781,ITGB5,30,0.26034,17,-0.8394,3,-3.1044,27,0.03444,25,-0.1205,64,1.56786
ENSG00000163848,ZNF148,20,-0.8158,37,0.36096,35,0.20064,38,0.32357,38,0.32175,24,-0.4138
ENSG00000114520,SNX4,23,0.06407,23,0.02770,44,1.15643,22,-0.0674,4,-2.4139,18,-0.3569
ENSG00000114544,SLC41A3,61,-0.3195,50,-0.7005,157,1.35623,88,0.31221,46,-0.7351,71,-0.0465
ENSG00000144908,ALDH1L1,87,0.65207,53,-0.3244,22,-1.6486,44,-0.5931,17,-2.0468,144,1.46274
ENSG00000159685,CHCHD6,62,0.21185,87,0.93881,80,0.62778,40,-0.5363,18,-1.6940,8,-2.8965
ENSG00000114554,PLXNA1,25,-1.0300,45,-0.0196,66,0.63017,99,1.36620,54,0.26710,5,-3.1998
ENSG00000163870,TPRA1,18,-0.7205,22,-0.2909,24,-0.1352,28,0.09309,39,0.66032,39,0.67866
ENSG00000114631,PODXL2,117,-0.4620,118,-0.4415,224,0.68356,301,1.22856,153,0.03689,51,-1.6745
ENSG00000114626,ABTB1,39,-0.2208,29,-0.7628,56,0.37760,82,1.06451,66,0.66714,15,-1.7076
ENSG00000074416,MGLL,197,0.25970,175,0.02891,138,-0.3622,232,0.49773,165,-0.0776,102,-0.8407
ENSG00000058262,SEC61A1,46,-0.4912,41,-0.7023,42,-0.6033,66,0.14041,65,0.10360,138,1.46779
ENSG00000175792,RUVBL1,13,-0.1940,14,-0.1667,24,0.79198,26,0.96080,0,-4.2808,15,-0.0367
ENSG00000163902,RPN1,67,-0.2853,85,0.17538,80,0.05533,92,0.28035,51,-0.6810,95,0.33664
ENSG00000075785,RAB7A,121,-0.6807,164,-0.1331,209,0.29078,203,0.23785,237,0.50587,187,0.10490
ENSG00000177646,ACAD9,18,-0.3873,16,-0.5532,24,0.15229,28,0.41080,37,0.91320,18,-0.3121
ENSG00000240682,ISY1,14,-0.3755,12,-0.6489,17,0.00458,16,-0.1131,29,0.94403,22,0.44343
ENSG00000169714,CNBP,134,-0.4872,205,0.32334,143,-0.3192,172,-0.0154,192,0.16302,208,0.29470
ENSG00000181789,COPG1,29,-1.0154,35,-0.6619,93,1.03535,93,1.03228,51,-0.0080,44,-0.2470
ENSG00000183624,HMCES,33,0.23027,34,0.27956,54,1.06368,24,-0.3319,4,-3.0493,19,-0.6773
ENSG00000184897,H1FX,134,-0.5432,190,0.11108,186,0.05659,189,0.08468,244,0.51586,171,-0.0863
ENSG00000129071,MBD4,18,-0.3166,23,0.13800,28,0.45213,19,-0.2099,30,0.54648,13,-0.8283
ENSG00000163913,IFT122,18,-0.1146,27,0.64792,40,1.21495,14,-0.4978,0,-4.7867,12,-0.8077
ENSG00000004399,PLXND1,39,0.53310,12,-1.5941,49,0.85494,19,-0.6669,36,0.31416,33,0.14576
ENSG00000172765,TMCC1,26,0.13027,37,0.88964,27,0.21916,22,-0.1393,5,-2.3586,13,-1.0061
ENSG00000017260,ATP2C1,45,-1.2115,104,0.26950,156,0.93273,149,0.84861,64,-0.5467,58,-0.7244
ENSG00000198585,NUDT16,45,0.53163,36,0.10825,37,0.13379,27,-0.3725,12,-1.6119,36,0.07717
ENSG00000114686,MRPL3,35,-0.3691,37,-0.2443,72,0.88770,52,0.33989,52,0.32985,20,-1.1405
ENSG00000196353,CPNE4,26,-0.2375,7,-2.2746,104,2.42906,54,1.02803,10,-1.6218,2,-3.7689
ENSG00000138246,DNAJC13,19,0.04000,22,0.32341,31,0.86017,28,0.71715,3,-2.7497,5,-2.0418
ENSG00000081307,UBA5,18,-0.3734,37,1.08552,23,0.09391,25,0.22798,2,-3.0828,15,-0.5513
ENSG00000144868,TMEM108,19,0.04728,11,-0.9188,48,1.66558,33,0.92614,0,-5.2219,10,-1.0452
ENSG00000091527,CDV3,49,-0.3880,47,-0.4869,70,0.23727,46,-0.4446,105,0.94674,73,0.30279
ENSG00000163781,TOPBP1,11,-0.1334,11,-0.2611,23,1.08635,28,1.45755,0,-4.6137,2,-2.2579
ENSG00000091513,TF,4,-5.6806,76,-1.3533,22,-3.0598,98,-0.8247,26,-2.8235,1013,4.52530
ENSG00000144867,SRPRB,33,-0.7183,44,-0.2254,69,0.56778,46,-0.1280,84,0.91531,42,-0.2524
ENSG00000154917,RAB6B,350,-0.2402,408,0.05252,748,1.10682,597,0.69526,241,-0.7969,76,-2.5445
ENSG00000114019,AMOTL2,4,-2.3230,20,0.21480,19,0.06054,26,0.55204,0,-5.1739,52,1.92581
ENSG00000129055,ANAPC13,74,-0.0464,78,0.06513,94,0.36482,86,0.22300,65,-0.2440,55,-0.5042
ENSG00000182923,CEP63,15,0.05359,13,-0.1777,14,-0.0268,9,-0.6461,9,-0.6456,26,1.02354
ENSG00000154928,EPHB1,19,0.77939,9,-0.5635,18,0.52853,15,0.20893,3,-1.9482,11,-0.3031
ENSG00000114054,PCCB,15,-0.6394,31,0.82052,21,0.00924,18,-0.2425,9,-1.3196,28,0.47437
ENSG00000168917,SLC35G2,19,0.40041,12,-0.3704,20,0.47172,12,-0.3200,0,-4.6018,26,0.94404
ENSG00000114098,ARMC8,21,-0.9362,42,0.35934,56,0.78942,59,0.90206,30,-0.2516,10,-1.9252
ENSG00000158186,MRAS,69,-0.5556,125,0.59109,93,-0.0094,141,0.69957,60,-0.6927,65,-0.5832
ENSG00000114107,CEP70,13,-0.9337,12,-1.1057,15,-0.6393,32,0.63983,50,1.46272,30,0.50670
ENSG00000051382,PIK3CB,43,-0.1013,51,0.22827,64,0.55789,72,0.76133,18,-1.4743,23,-1.0507
ENSG00000175110,MRPS22,20,-0.5555,25,-0.0950,30,0.18061,23,-0.2351,34,0.42137,36,0.51057
ENSG00000184432,COPB2,20,-0.6765,26,-0.2088,27,-0.1071,38,0.48401,42,0.63611,32,0.16763
ENSG00000114115,RBP1,19,-0.6298,24,-0.2040,10,-1.5066,18,-0.6461,62,1.49677,38,0.61487
ENSG00000158258,CLSTN2,17,-2.5123,77,-0.0940,73,-0.1688,362,3.14809,4,-4.4847,18,-2.2601
ENSG00000114120,SLC25A36,38,-0.6385,47,-0.2239,85,0.80224,81,0.71664,70,0.46214,20,-1.5150
ENSG00000155893,PXYLP1,9,-0.9425,20,0.55551,10,-0.6000,22,0.59100,10,-0.5872,21,0.55370
ENSG00000177311,ZBTB38,29,-0.4103,35,-0.0603,52,0.58837,65,1.00500,20,-0.9701,26,-0.5369
ENSG00000114125,RNF7,95,-0.2323,130,0.38085,85,-0.3734,65,-0.8057,157,0.64204,102,-0.0789
ENSG00000069849,ATP1B3,57,-0.5720,62,-0.4333,115,0.64797,84,0.10779,77,-0.0372,113,0.62314
ENSG00000114126,TFDP2,14,-0.6213,24,0.34274,17,-0.2605,25,0.36959,22,0.15186,20,0.00587
ENSG00000144935,TRPC1,17,-0.5524,16,-0.7249,47,1.19843,55,1.47750,8,-1.6267,13,-0.8966
ENSG00000163714,U2SURP,33,-0.5234,39,-0.2235,51,0.22975,67,0.71350,61,0.54514,29,-0.6414
ENSG00000175040,CHST2,33,-0.3127,29,-0.5531,87,1.39793,24,-0.8050,50,0.39007,30,-0.4193
ENSG00000114698,PLSCR4,26,-0.1603,13,-1.3025,5,-2.6528,21,-0.5001,39,0.53075,85,2.01586
ENSG00000163754,GYG1,30,-0.3720,23,-0.8405,61,0.87514,34,-0.1499,54,0.63002,40,0.13391
ENSG00000071794,HLTF,21,-0.1718,15,-0.7740,28,0.35640,48,1.30873,11,-1.0735,23,0.05167
ENSG00000114744,COMMD2,10,-0.9734,13,-0.5820,18,0.00063,23,0.43396,31,0.94147,24,0.52632
ENSG00000082996,RNF13,26,-1.3422,30,-1.0736,56,0.01663,58,0.06752,21,-1.4964,199,2.47361
ENSG00000070087,PFN2,265,-0.3847,422,0.51841,459,0.57622,373,0.22065,200,-0.7798,204,-0.7490
ENSG00000196428,TSC22D2,27,-0.1417,26,-0.2052,43,0.66677,42,0.62997,23,-0.3667,18,-0.7552
ENSG00000120742,SERP1,103,0.02570,101,-0.0153,71,-0.5783,83,-0.3412,100,-0.0279,153,0.68796
ENSG00000144895,EIF2A,27,-0.5462,45,0.37830,40,0.11843,17,-1.1823,62,0.88600,32,-0.2160
ENSG00000198843,SELENOT,97,-0.5974,132,-0.0460,173,0.41379,208,0.74001,76,-0.9040,164,0.32677
ENSG00000181788,SIAH2,16,-0.6411,26,0.23243,35,0.72690,31,0.53124,18,-0.3851,15,-0.6861
ENSG00000152601,MBNL1,40,-0.5134,54,0.04725,77,0.65096,71,0.50966,43,-0.3188,42,-0.3705
ENSG00000181467,RAP2B,17,-0.6306,46,1.32059,43,0.91541,24,-0.0572,0,-5.4869,6,-2.0940
ENSG00000114790,ARHGEF26,21,0.43794,13,-0.4694,3,-2.3600,16,-0.0602,4,-2.1612,43,1.69560
ENSG00000174953,DHX36,35,-0.6709,38,-0.5173,88,0.94189,54,0.09738,80,0.76118,39,-0.4421
ENSG00000114805,PLCH1,16,0.12342,2,-2.7922,54,2.44363,30,1.17827,0,-4.9150,0,-6.6911
ENSG00000174928,C3orf33,11,-0.2785,12,-0.0845,18,0.58102,28,1.33589,2,-2.7716,8,-0.6460
ENSG00000163655,GMPS,14,-0.8352,25,0.13136,40,0.93379,42,1.01922,18,-0.3689,6,-1.9110
ENSG00000169282,KCNAB1,31,-0.6785,43,-0.0574,91,1.24538,86,1.14035,22,-1.0741,10,-2.2580
ENSG00000114850,SSR3,82,0.17131,54,-0.5946,65,-0.2269,71,-0.0907,70,-0.1074,121,0.82639
ENSG00000174891,RSRC1,24,-0.8327,41,0.12619,37,-0.0499,50,0.43833,56,0.63425,34,-0.1992
ENSG00000178053,MLF1,16,-0.2796,26,0.64862,19,0.04368,12,-0.7599,11,-0.8256,24,0.42157
ENSG00000168827,GFM1,23,-0.4557,34,0.22268,30,0.01428,51,0.91983,31,0.08068,13,-1.3139
ENSG00000118855,MFSD1,12,-1.1427,17,-0.5928,30,0.38260,13,-0.9622,54,1.49157,33,0.57962
ENSG00000180044,C3orf80,17,-1.1244,42,0.51436,81,1.63338,54,0.86605,7,-2.2588,0,-6.0384
ENSG00000068885,IFT80,13,-0.6491,16,-0.2537,32,0.90304,47,1.66788,2,-3.2087,10,-0.9700
ENSG00000186432,KPNA4,58,-0.2925,89,0.54218,81,0.28279,106,0.75004,29,-1.3308,34,-1.0685
ENSG00000163590,PPM1L,49,-0.4938,55,-0.2735,112,0.98204,135,1.33431,34,-0.9860,20,-1.7675
ENSG00000169255,B3GALNT1,48,-0.1964,64,0.38740,83,0.76307,85,0.80716,13,-2.1841,19,-1.5854
ENSG00000169251,NMD3,20,-0.5217,22,-0.4214,18,-0.6244,30,0.12675,59,1.34817,28,0.01116
ENSG00000121871,SLITRK3,5,-1.6041,23,1.21749,27,1.27763,20,0.74369,0,-4.6879,0,-4.0191
ENSG00000114209,PDCD10,28,-0.5831,29,-0.4999,34,-0.1861,18,-1.2188,86,1.43577,55,0.61107
ENSG00000163536,SERPINI1,243,-0.7372,312,-0.2906,1096,2.07369,465,0.40918,109,-1.8764,136,-1.5417
ENSG00000173905,GOLIM4,48,-0.1204,28,-1.0804,5,-3.4313,36,-0.5378,86,0.89222,130,1.69948
ENSG00000008952,SEC62,273,-0.3516,338,0.04415,281,-0.2646,389,0.27119,436,0.46685,314,-0.0824
ENSG00000173889,PHC3,12,-1.1397,15,-0.6871,22,-0.0228,25,0.17725,59,1.73857,20,-0.1809
ENSG00000163558,PRKCI,38,-0.4486,42,-0.2572,124,1.72827,73,0.70385,11,-2.1616,17,-1.6118
ENSG00000136603,SKIL,20,-0.8079,16,-1.1186,39,0.36970,37,0.28352,94,2.03648,8,-2.0423
ENSG00000013297,CLDN11,2,-5.3535,32,-1.2850,6,-3.4666,38,-0.9329,4,-4.0002,427,4.63639
ENSG00000013293,SLC7A14,11,-2.0260,64,1.08587,38,-0.0259,92,1.55666,17,-1.3062,11,-1.9177
ENSG00000163584,RPL22L1,34,-0.3167,32,-0.4543,18,-1.3138,27,-0.6396,98,1.56656,52,0.38844
ENSG00000154310,TNIK,47,0.01545,38,-0.3684,22,-1.1684,92,1.17687,52,0.16410,38,-0.3482
ENSG00000144959,NCEH1,33,-0.4011,41,-0.0063,113,1.82055,69,0.85904,0,-6.0968,2,-4.5580
