Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000170606,HSPA4,96,0.81345,72,-0.3046,37,-1.3415
ENSG00000113583,C5orf15,32,-0.1114,27,-0.2713,41,0.40625
ENSG00000213585,VDAC1,389,1.48332,159,-1.1698,118,-1.6145
ENSG00000113558,SKP1,799,0.34686,655,-0.2454,601,-0.3816
ENSG00000113575,PPP2CA,330,1.27723,154,-0.9877,117,-1.3984
ENSG00000119048,UBE2B,225,1.36669,98,-1.0898,76,-1.4620
ENSG00000237190,CDKN2AIPNL,62,0.86484,36,-0.6757,31,-0.9142
ENSG00000043143,JADE2,57,0.73941,34,-0.6650,34,-0.6823
ENSG00000152700,SAR1B,45,-0.4923,48,-0.0287,79,0.79851
ENSG00000164615,CAMLG,169,0.96596,101,-0.6425,71,-1.1713
ENSG00000145833,DDX46,24,-0.4419,27,0.08847,38,0.64297
ENSG00000181904,C5orf24,49,0.22399,25,-1.0024,59,0.34614
ENSG00000113621,TXNDC15,48,0.37863,44,-0.0423,29,-0.7030
ENSG00000113648,H2AFY,106,0.66335,54,-0.9309,79,-0.3290
ENSG00000145824,CXCL14,194,0.49850,222,0.31989,52,-1.9184
ENSG00000120708,TGFBI,55,2.09575,9,-2.4076,16,-1.6261
ENSG00000113658,SMAD5,17,-1.0644,23,0.17536,48,1.44174
ENSG00000271824,SMIM32,23,4.04837,2,-2.9442,0,-7.4075
ENSG00000152377,SPOCK1,239,0.59086,156,-0.5642,161,-0.5081
ENSG00000146021,KLHL3,30,0.43466,19,-0.5739,24,-0.2281
ENSG00000177733,HNRNPA0,142,0.74888,65,-1.0841,104,-0.3594
ENSG00000031003,FAM13B,47,1.00984,21,-1.1025,26,-0.7682
ENSG00000112981,NME5,39,1.55692,20,-0.7606,5,-2.7035
ENSG00000112983,BRD8,54,0.70724,27,-0.9094,38,-0.4147
ENSG00000094880,CDC23,24,-0.1198,24,-0.0341,28,0.23634
ENSG00000120709,FAM53C,45,0.50600,36,-0.2415,27,-0.7056
ENSG00000120733,KDM3B,35,-0.1560,31,-0.2482,47,0.45677
ENSG00000132563,REEP2,257,1.01115,161,-0.5687,94,-1.3904
ENSG00000120738,EGR1,78,0.82588,22,-1.7468,65,-0.1407
ENSG00000120705,ETF1,61,0.65991,32,-0.8542,44,-0.3791
ENSG00000113013,HSPA9,229,0.66386,155,-0.4930,134,-0.7217
ENSG00000044115,CTNNA1,55,-1.1759,83,0.27848,169,1.52433
ENSG00000146006,LRRTM2,36,1.06937,17,-0.9953,17,-0.9705
ENSG00000120725,SIL1,24,-0.2598,28,0.14685,31,0.30684
ENSG00000120727,PAIP2,185,0.43193,129,-0.4905,146,-0.2947
ENSG00000170464,DNAJC18,53,0.65409,23,-1.1611,44,-0.1722
ENSG00000131508,UBE2D2,151,0.30578,139,-0.0701,105,-0.5070
ENSG00000171604,CXXC5,136,-0.0284,104,-0.4275,173,0.38690
ENSG00000146005,PSD2,42,-0.4043,81,0.98817,30,-0.6064
ENSG00000185129,PURA,27,-0.2452,36,0.42464,27,-0.0192
ENSG00000182700,IGIP,100,0.76385,52,-0.8779,65,-0.5327
ENSG00000120306,CYSTM1,102,-0.3719,138,0.40608,125,0.24155
ENSG00000113068,PFDN1,118,0.52299,81,-0.4955,83,-0.4515
ENSG00000131503,ANKHD1,26,-1.0835,39,0.30537,73,1.39061
ENSG00000213523,SRA1,35,-0.0250,39,0.19832,31,-0.1727
ENSG00000113108,APBB3,54,0.65426,39,-0.3883,29,-0.8299
ENSG00000176087,SLC35A4,24,0.43048,25,0.14624,10,-1.1726
ENSG00000170458,CD14,14,-1.9903,32,0.54080,82,2.33473
ENSG00000131495,NDUFA2,273,-0.0041,290,0.09429,258,-0.0916
ENSG00000113141,IK,76,-0.0044,65,-0.2530,88,0.22883
ENSG00000170445,HARS,100,1.35818,37,-1.3341,41,-1.1833
ENSG00000146007,ZMAT2,166,0.58385,111,-0.5241,110,-0.5348
ENSG00000178913,TAF7,110,0.57633,65,-0.7081,82,-0.3553
ENSG00000131504,DIAPH1,28,0.72770,18,-0.5575,15,-0.7751
ENSG00000171720,HDAC3,35,0.58443,28,-0.2700,19,-0.8377
ENSG00000164620,RELL2,68,1.13913,36,-0.7935,25,-1.3525
ENSG00000081791,DELE1,26,-0.7763,31,0.10663,57,1.10558
ENSG00000013561,RNF14,52,0.97536,21,-1.2409,32,-0.6088
ENSG00000113552,GNPDA1,50,1.08766,36,-0.3503,11,-2.1105
ENSG00000131507,NDFIP1,919,1.44954,432,-0.9645,240,-1.8456
ENSG00000113578,FGF1,29,-2.8533,132,1.15400,298,2.85397
ENSG00000145819,ARHGAP26,83,1.06158,41,-0.9211,38,-1.0318
ENSG00000113580,NR3C1,31,-0.1051,18,-0.8762,49,0.72146
ENSG00000145817,YIPF5,39,0.85699,11,-1.6911,31,-0.2031
ENSG00000183775,KCTD16,66,1.63087,28,-1.0755,14,-2.1385
ENSG00000133706,LARS,76,0.16377,67,-0.1507,68,-0.1421
ENSG00000091009,RBM27,17,-0.5013,19,0.04047,29,0.76508
ENSG00000113649,TCERG1,40,0.16822,35,-0.1760,36,-0.1252
ENSG00000156475,PPP2R2B,192,0.89143,116,-0.6327,90,-1.0215
ENSG00000113657,DPYSL3,47,-1.1269,117,1.19452,87,0.67218
ENSG00000176049,JAKMIP2,32,0.51315,18,-0.7468,26,-0.2223
ENSG00000173210,ABLIM3,21,-0.3702,25,0.14915,31,0.48426
ENSG00000145882,PCYOX1L,30,0.69699,19,-0.6080,18,-0.6607
ENSG00000113712,CSNK1A1,130,0.10027,93,-0.5039,149,0.24634
ENSG00000113716,HMGXB3,20,0.14140,18,-0.1721,19,-0.0817
ENSG00000182578,CSF1R,32,-2.0349,104,1.15536,161,1.99977
ENSG00000113721,PDGFRB,10,-2.5198,32,0.83742,83,2.72475
ENSG00000011083,SLC6A7,46,1.58042,21,-1.0021,9,-2.1400
ENSG00000070808,CAMK2A,181,1.12015,119,-0.4736,46,-1.8922
ENSG00000070814,TCOF1,33,0.23204,15,-1.1319,41,0.39197
ENSG00000019582,CD74,134,-2.6650,484,0.92625,1220,2.81556
ENSG00000164587,RPS14,818,-1.0234,1414,0.59035,1911,1.11186
ENSG00000070614,NDST1,34,-0.2052,34,-0.0395,44,0.37805
ENSG00000171992,SYNPO,145,0.33498,159,0.21169,71,-1.0357
ENSG00000086589,RBM22,36,-0.4544,34,-0.2161,66,0.86033
ENSG00000132912,DCTN4,58,-0.0890,48,-0.3222,76,0.40743
ENSG00000211445,GPX3,64,0.20278,46,-0.4790,65,0.07264
ENSG00000145901,TNIP1,41,0.35276,46,0.24372,19,-1.1572
ENSG00000197043,ANXA6,388,1.57020,146,-1.2914,115,-1.6483
ENSG00000196743,GM2A,14,-1.6375,37,0.98339,53,1.64140
ENSG00000123643,SLC36A1,24,1.00923,12,-0.8376,11,-1.0199
ENSG00000113140,SPARC,122,-2.2046,450,1.28976,678,2.09422
ENSG00000177556,ATOX1,251,-0.2361,275,0.08790,317,0.32061
ENSG00000145907,G3BP1,52,-0.0904,42,-0.3291,68,0.41413
ENSG00000155511,GRIA1,131,1.37641,76,-0.6401,24,-2.3530
ENSG00000164576,SAP30L,24,-0.1377,23,-0.1484,31,0.35729
ENSG00000155506,LARP1,197,0.76292,129,-0.5347,103,-0.8736
ENSG00000170271,FAXDC2,19,-2.3511,54,0.71158,144,2.62458
ENSG00000155508,CNOT8,36,0.40126,29,-0.2717,26,-0.4568
ENSG00000082515,MRPL22,36,0.11482,31,-0.2279,36,0.01464
ENSG00000155868,MED7,23,1.47671,16,-0.3284,0,-6.6169
ENSG00000055163,CYFIP2,421,1.18716,245,-0.6596,124,-1.6933
ENSG00000155858,LSM11,34,1.72893,16,-0.9205,4,-2.8983
ENSG00000113282,CLINT1,33,1.05477,18,-0.7455,13,-1.2287
ENSG00000145860,RNF145,105,1.29072,38,-1.3850,48,-1.0211
ENSG00000164332,UBLCP1,59,0.66645,30,-0.9293,44,-0.3350
ENSG00000113312,TTC1,103,0.27401,93,-0.1057,77,-0.3986
ENSG00000170231,FABP6,36,-0.0395,40,0.15901,34,-0.0979
ENSG00000164609,SLU7,112,0.83702,68,-0.6365,57,-0.9036
ENSG00000164611,PTTG1,28,1.66944,14,-0.8565,3,-2.8622
ENSG00000145864,GABRB2,300,2.12042,66,-2.0415,71,-1.9427
ENSG00000022355,GABRA1,475,2.25343,128,-1.7442,70,-2.6229
ENSG00000280776,LINC01202,24,1.34634,10,-1.1929,9,-1.3002
ENSG00000113327,GABRG2,216,2.29472,70,-1.4631,17,-3.4975
ENSG00000113328,CCNG1,22,-0.4752,19,-0.3617,43,0.96583
ENSG00000170584,NUDCD2,40,-0.3432,48,0.17762,55,0.41646
ENSG00000038274,MAT2B,86,0.87300,52,-0.6527,42,-0.9580
ENSG00000145934,TENM2,54,2.23696,22,-1.1224,0,-5.9419
ENSG00000113645,WWC1,28,-0.0909,43,0.64852,18,-0.7507
ENSG00000113643,RARS,52,1.41943,34,-0.4199,4,-3.6464
ENSG00000188573,FBLL1,100,0.99012,72,-0.3576,28,-1.7491
ENSG00000120137,PANK3,63,0.92995,30,-0.9595,35,-0.7505
ENSG00000184347,SLIT3,43,1.01794,13,-1.6089,29,-0.4599
ENSG00000182132,KCNIP1,29,0.38518,38,0.51802,6,-2.2135
ENSG00000181163,NPM1,179,-0.0670,205,0.21030,169,-0.1050
ENSG00000072803,FBXW11,109,0.47111,74,-0.5220,83,-0.3346
ENSG00000214357,NEURL1B,33,1.16959,9,-1.7234,20,-0.6189
ENSG00000120129,DUSP1,61,-2.2405,49,-1.2125,534,3.14587
ENSG00000113719,ERGIC1,47,0.75129,22,-1.0195,33,-0.4063
ENSG00000037241,RPL26L1,65,0.96846,31,-0.9742,35,-0.8058
ENSG00000113732,ATP6V0E1,45,-1.2118,93,0.79084,119,1.21886
ENSG00000164463,CREBRF,27,-0.0203,17,-0.7341,38,0.54690
ENSG00000145919,BOD1,40,-0.1227,36,-0.2153,52,0.38378
ENSG00000113742,CPEB4,66,0.80172,30,-1.0425,44,-0.4703
ENSG00000170091,NSG2,517,1.44656,213,-1.1620,165,-1.5436
ENSG00000164466,SFXN1,63,0.43728,52,-0.2215,41,-0.5874
ENSG00000113749,HRH2,24,1.91186,6,-1.7265,6,-1.8542
ENSG00000145920,CPLX2,525,0.03442,761,0.61880,263,-1.0642
ENSG00000051596,THOC3,25,0.63314,22,-0.0629,10,-1.3175
ENSG00000122203,KIAA1191,134,0.84118,76,-0.7468,73,-0.7905
ENSG00000175414,ARL10,22,0.22991,19,-0.1578,18,-0.2557
ENSG00000048162,NOP16,26,1.03133,11,-1.0598,13,-0.8415
ENSG00000146066,HIGD2A,155,0.17487,166,0.14809,108,-0.5249
ENSG00000175416,CLTB,272,0.53848,206,-0.3431,169,-0.6456
ENSG00000113194,FAF2,25,0.18095,19,-0.3828,25,0.03434
ENSG00000146083,RNF44,73,0.75543,40,-0.7935,46,-0.5898
ENSG00000169258,GPRIN1,62,1.40749,34,-0.7247,12,-2.2307
ENSG00000074317,SNCB,777,1.56148,320,-1.1536,205,-1.8194
ENSG00000048140,TSPAN17,34,0.61156,34,0.11037,10,-1.6799
ENSG00000113763,UNC5A,74,1.22100,36,-0.9177,27,-1.3666
ENSG00000165671,NSD1,28,0.39941,16,-0.8191,27,0.00154
ENSG00000169230,PRELID1,148,0.46421,108,-0.4105,106,-0.4283
ENSG00000169223,LMAN2,63,0.06371,35,-0.8988,86,0.51215
ENSG00000169220,RGS14,42,1.41394,24,-0.6699,7,-2.4088
ENSG00000131187,F12,35,0.55131,22,-0.5902,25,-0.4133
ENSG00000198055,GRK6,34,0.76415,19,-0.7593,21,-0.6362
ENSG00000131188,PRR7,65,1.14650,41,-0.5418,17,-1.8173
ENSG00000113758,DBN1,79,0.82334,54,-0.4504,35,-1.1212
ENSG00000196923,PDLIM7,18,-0.6701,12,-0.7523,46,1.36674
ENSG00000183258,DDX41,56,0.24347,57,0.06235,38,-0.5530
ENSG00000146067,FAM193B,28,0.09166,15,-0.9081,37,0.47938
ENSG00000184840,TMED9,114,0.34556,80,-0.4833,99,-0.1543
ENSG00000027847,B4GALT7,45,1.11168,23,-0.8415,18,-1.2272
ENSG00000204677,FAM153CP,23,0.36497,15,-0.5957,20,-0.0975
ENSG00000145916,RMND5B,40,0.58856,34,-0.1454,19,-1.0399
ENSG00000145912,NHP2,240,0.49650,211,-0.1116,129,-0.8706
ENSG00000197451,HNRNPAB,62,0.01851,46,-0.4777,77,0.35017
ENSG00000113240,CLK4,16,-0.8779,18,-0.0807,42,1.34168
ENSG00000176783,RUFY1,19,0.23356,15,-0.2655,16,-0.1549
ENSG00000169045,HNRNPH1,112,-0.0366,98,-0.2296,133,0.26152
ENSG00000127022,CANX,284,-0.1116,293,0.02083,322,0.17368
ENSG00000213316,LTC4S,10,-2.3641,35,1.13099,67,2.38381
ENSG00000161013,MGAT4B,72,0.42212,67,-0.0467,41,-0.7966
ENSG00000161011,SQSTM1,247,-0.2595,228,-0.1919,364,0.57116
ENSG00000197226,TBC1D9B,94,-0.2011,117,0.30909,99,0.03560
ENSG00000113269,RNF130,73,-1.4497,121,0.32085,281,1.83523
ENSG00000050748,MAPK9,201,1.85923,52,-1.8291,58,-1.6522
ENSG00000248367,AC008610.1,22,-0.3350,39,0.82833,17,-0.4551
ENSG00000131446,MGAT1,34,-0.6740,38,0.02274,70,1.01835
ENSG00000278970,HEIH,29,-0.2287,34,0.21773,33,0.18513
ENSG00000250222,AC008443.5,35,-0.6226,58,0.64280,51,0.42879
ENSG00000146063,TRIM41,35,-0.2594,37,0.04365,46,0.39613
ENSG00000204628,RACK1,300,-0.8741,421,0.30049,679,1.11395
ENSG00000112679,DUSP22,40,-0.0599,30,-0.4417,53,0.44152
ENSG00000112685,EXOC2,26,1.26520,11,-1.0815,10,-1.2603
ENSG00000112699,GMDS,28,0.32605,27,0.02884,17,-0.6894
ENSG00000124535,WRNIP1,75,0.59735,48,-0.5682,50,-0.5160
ENSG00000124570,SERPINB6,22,-2.2127,62,0.75557,149,2.45652
ENSG00000244041,LINC01011,18,0.22785,23,0.47393,7,-1.3333
ENSG00000124588,NQO2,59,0.26012,57,0.01278,41,-0.5202
ENSG00000137274,BPHL,21,0.15098,23,0.13926,15,-0.4597
ENSG00000137267,TUBB2A,1819,1.48461,973,-0.7646,327,-2.3994
ENSG00000137285,TUBB2B,272,-0.2314,484,0.89893,156,-0.9252
ENSG00000180822,PSMG4,31,0.34159,27,-0.1635,22,-0.4642
ENSG00000137266,SLC22A23,36,0.25148,33,-0.0519,26,-0.4184
ENSG00000145945,FAM50B,32,0.33884,21,-0.5482,29,-0.0916
ENSG00000112739,PRPF4B,50,-0.1127,30,-0.8112,78,0.70387
ENSG00000198721,ECI2,26,-0.4855,42,0.64538,31,0.17143
ENSG00000214113,LYRM4,50,0.45569,40,-0.2777,33,-0.5569
ENSG00000124785,NRN1,261,1.42965,137,-0.7971,56,-2.1260
ENSG00000124783,SSR1,77,-0.2889,95,0.26483,93,0.24278
ENSG00000239264,TXNDC5,25,-0.3262,24,-0.1316,38,0.62804
ENSG00000124802,EEF1E1,82,0.97676,42,-0.8801,41,-0.9113
ENSG00000111843,TMEM14C,91,-0.3621,91,-0.0924,143,0.65386
ENSG00000137210,TMEM14B,105,0.22384,101,-0.0068,78,-0.4185
ENSG00000224531,SMIM13,124,1.04192,55,-1.1004,66,-0.8253
ENSG00000205269,TMEM170B,58,1.33821,35,-0.5687,10,-2.4234
ENSG00000112137,PHACTR1,146,0.49192,161,0.25196,47,-1.6547
ENSG00000145979,TBC1D7,27,1.07645,15,-0.6904,10,-1.3572
ENSG00000145990,GFOD1,101,1.34007,37,-1.3260,42,-1.1577
ENSG00000124523,SIRT5,32,0.47547,25,-0.3290,21,-0.5367
ENSG00000225921,NOL7,84,-0.0604,82,-0.0625,94,0.16284
ENSG00000010017,RANBP9,80,0.94949,52,-0.5057,30,-1.3401
ENSG00000050393,MCUR1,45,-0.4044,46,-0.0489,73,0.68596
ENSG00000112149,CD83,49,1.62267,20,-1.1749,12,-1.9377
ENSG00000047579,DTNBP1,61,0.96756,36,-0.6589,26,-1.1524
ENSG00000007944,MYLIP,22,0.63252,12,-0.7458,15,-0.4190
ENSG00000124788,ATXN1,64,0.47603,58,-0.0510,33,-0.9191
ENSG00000112186,CAP2,309,2.34298,74,-1.9074,47,-2.5839
ENSG00000137414,FAM8A1,44,0.28570,38,-0.1692,34,-0.3486
ENSG00000124789,NUP153,23,0.76910,12,-0.8742,15,-0.5446
ENSG00000137364,TPMT,27,0.71609,24,-0.0886,9,-1.5126
ENSG00000124795,DEK,38,-0.4128,41,0.01796,61,0.65140
ENSG00000172201,ID4,29,-1.2824,113,1.94878,29,-0.3938
ENSG00000272168,CASC15,19,-0.2086,28,0.59749,15,-0.3492
ENSG00000152954,NRSN1,153,1.16234,85,-0.7280,51,-1.5074
ENSG00000124532,MRS2,20,-0.1093,15,-0.4352,27,0.50831
ENSG00000112294,ALDH5A1,78,0.74575,73,0.03386,19,-1.9682
ENSG00000137261,KIAA0319,42,1.81005,19,-0.9812,4,-3.0469
ENSG00000111802,TDP2,48,0.58557,33,-0.4558,30,-0.6098
ENSG00000112304,ACOT13,73,0.71539,63,-0.1056,26,-1.4707
ENSG00000112308,C6orf62,165,0.36796,129,-0.3154,126,-0.3474
ENSG00000111913,RIPOR2,59,1.74437,25,-1.0906,10,-2.4558
ENSG00000112763,BTN2A1,22,0.72580,15,-0.5178,12,-0.8177
ENSG00000182952,HMGN4,28,0.09425,31,0.17132,22,-0.3824
ENSG00000269293,ZSCAN16-AS1,73,-1.0292,141,0.76164,159,0.97586
ENSG00000204713,TRIM27,47,0.51148,36,-0.3311,30,-0.6056
ENSG00000204681,GABBR1,347,0.52160,294,-0.1672,190,-0.8442
ENSG00000204655,MOG,6,-4.3671,42,0.37985,238,4.47096
ENSG00000206503,HLA-A,141,-1.7245,291,0.56958,641,2.02140
ENSG00000204619,PPP1R11,82,0.36292,73,-0.1125,54,-0.5715
ENSG00000231074,HCG18,22,-0.0088,13,-0.8429,31,0.58249
ENSG00000241370,RPP21,66,0.34636,58,-0.1354,45,-0.5080
ENSG00000204592,HLA-E,40,-2.9010,116,0.36301,490,3.32141
ENSG00000204590,GNL1,90,0.61198,65,-0.4156,53,-0.7080
ENSG00000204576,PRR3,22,0.51551,6,-1.9458,26,0.30665
ENSG00000204574,ABCF1,36,-0.3325,32,-0.2697,58,0.72373
ENSG00000204569,PPP1R10,31,0.38684,28,-0.1016,19,-0.6372
ENSG00000204568,MRPS18B,56,0.14437,43,-0.3693,57,0.08253
ENSG00000137343,ATAT1,52,0.08782,44,-0.2521,54,0.08005
ENSG00000204564,C6orf136,70,0.94497,34,-0.9628,39,-0.7741
ENSG00000196230,TUBB,694,1.06624,377,-0.7839,286,-1.2031
ENSG00000137312,FLOT1,257,0.52729,176,-0.5019,181,-0.4531
ENSG00000204580,DDR1,34,-2.2884,171,1.82937,161,1.71091
ENSG00000137411,VARS2,23,-0.1590,21,-0.2013,31,0.42873
ENSG00000204525,HLA-C,154,-1.3821,242,0.28512,560,1.77346
ENSG00000234745,HLA-B,110,-2.3796,230,0.20489,918,2.89135
ENSG00000198563,DDX39B,102,-0.0719,87,-0.2703,128,0.34591
ENSG00000213760,ATP6V1G2,361,1.33759,187,-0.8259,98,-1.7946
ENSG00000204498,NFKBIL1,15,-0.2046,16,0.03081,19,0.31889
ENSG00000204482,LST1,8,-2.6439,54,2.14262,46,1.81186
ENSG00000204472,AIF1,18,-2.6958,84,1.31615,156,2.59453
ENSG00000204469,PRRC2A,116,-0.1127,138,0.26003,112,-0.0758
ENSG00000204463,BAG6,122,0.24546,105,-0.1857,101,-0.2552
ENSG00000204435,CSNK2B,153,0.18258,123,-0.3165,148,-0.0225
ENSG00000204427,ABHD16A,67,0.49842,53,-0.2847,42,-0.6349
ENSG00000213722,DDAH2,16,-1.8947,53,1.26540,68,1.74213
ENSG00000204394,VARS,44,0.47915,30,-0.4946,32,-0.3737
ENSG00000204392,LSM2,37,-0.5085,43,0.11541,63,0.72229
ENSG00000204389,HSPA1A,75,-1.7087,83,-0.4295,407,2.42360
ENSG00000204388,HSPA1B,59,-0.5324,48,-0.4445,122,1.07878
ENSG00000204387,SNHG32,52,-1.3423,98,0.58199,169,1.54909
ENSG00000204386,NEU1,54,1.19076,32,-0.6133,14,-1.7963
ENSG00000204371,EHMT2,49,-0.0257,50,0.03553,49,0.01013
ENSG00000204356,NELFE,73,-0.0596,72,-0.0241,80,0.12681
ENSG00000204351,SKIV2L,29,0.13834,34,0.28011,19,-0.6479
ENSG00000204344,STK19,25,0.32692,27,0.20853,12,-1.0066
ENSG00000213676,ATF6B,19,0.49269,11,-0.6953,15,-0.2278
ENSG00000204314,PRRT1,226,1.51293,118,-0.8053,40,-2.3896
ENSG00000221988,PPT2,20,0.13049,7,-1.5122,30,0.64957
ENSG00000204310,AGPAT1,144,0.49885,104,-0.4077,99,-0.4958
ENSG00000204308,RNF5,71,0.06219,60,-0.2488,76,0.11913
ENSG00000204287,HLA-DRA,38,-2.9430,185,1.24680,399,2.87562
ENSG00000196126,HLA-DRB1,51,-2.1949,128,0.62053,342,2.51138
ENSG00000179344,HLA-DQB1,19,-2.4108,45,0.35919,161,2.85689
ENSG00000204256,BRD2,78,-0.1321,92,0.23673,79,-0.0114
ENSG00000231389,HLA-DPA1,24,-2.9113,95,0.84935,277,3.08952
ENSG00000223865,HLA-DPB1,29,-2.2611,76,0.64701,203,2.56645
ENSG00000204231,RXRB,82,0.41190,68,-0.2036,54,-0.5576
ENSG00000112473,SLC39A7,20,-0.2506,21,0.06102,26,0.36747
ENSG00000204227,RING1,50,-0.1326,34,-0.6142,75,0.63828
ENSG00000223501,VPS52,28,-0.3755,40,0.47692,33,0.16785
ENSG00000231500,RPS18,691,-1.3888,1556,0.88362,2063,1.38995
ENSG00000227057,WDR46,29,-0.0469,26,-0.1741,33,0.23444
ENSG00000204220,PFDN6,77,0.60162,69,-0.0569,32,-1.2393
ENSG00000237441,RGL2,32,0.34858,30,-0.0574,21,-0.6149
ENSG00000231925,TAPBP,103,-0.2655,124,0.23008,124,0.23688
ENSG00000236104,ZBTB22,21,0.45430,17,-0.2616,14,-0.5732
ENSG00000204209,DAXX,25,0.26010,18,-0.4736,24,-0.0223
ENSG00000112511,PHF1,50,0.01074,44,-0.2015,56,0.16394
ENSG00000112514,CUTA,272,0.26505,230,-0.2134,223,-0.2626
ENSG00000197283,SYNGAP1,84,1.32678,41,-0.9045,25,-1.6322
ENSG00000137288,UQCC2,116,-0.0657,135,0.23102,107,-0.1324
ENSG00000161904,LEMD2,15,-0.9575,24,0.46816,35,1.11150
ENSG00000124493,GRM4,17,1.25566,8,-0.8681,5,-1.5159
ENSG00000137309,HMGA1,66,0.48803,49,-0.3921,46,-0.4919
ENSG00000186577,SMIM29,223,0.59350,157,-0.4413,138,-0.6414
ENSG00000272325,NUDT3,162,-0.0758,208,0.39330,133,-0.3303
ENSG00000124614,RPS10,481,-0.8273,762,0.51530,946,0.88485
ENSG00000124507,PACSIN1,246,0.76819,212,-0.1008,77,-1.6534
ENSG00000196821,ILRUN,43,-0.4603,71,0.69569,48,0.05407
ENSG00000124562,SNRPC,84,0.25156,75,-0.1368,67,-0.3192
ENSG00000064995,TAF11,31,0.03023,41,0.45058,20,-0.6803
ENSG00000064999,ANKS1A,33,0.26033,14,-1.2485,42,0.40181
ENSG00000065029,ZNF76,18,-0.3305,15,-0.2933,29,0.73484
ENSG00000112033,PPARD,20,-0.1367,13,-0.6939,31,0.68237
ENSG00000198755,RPL10A,361,-0.9834,579,0.48009,848,1.13909
ENSG00000096063,SRPK1,20,1.08184,9,-1.1173,10,-0.8807
ENSG00000112062,MAPK14,46,1.09690,25,-0.7779,18,-1.2785
ENSG00000096070,BRPF3,36,0.96036,24,-0.5086,13,-1.3628
ENSG00000112078,KCTD20,27,0.39137,21,-0.2885,20,-0.4195
ENSG00000112081,SRSF3,125,-0.3759,119,-0.1717,206,0.72515
ENSG00000124772,CPNE5,107,1.34426,49,-1.0034,34,-1.5269
ENSG00000137168,PPIL1,36,1.25831,23,-0.5301,7,-2.2275
ENSG00000198663,C6orf89,80,0.32468,53,-0.5769,74,-0.0474
ENSG00000137409,MTCH1,853,0.85827,553,-0.5354,388,-1.0782
ENSG00000065491,TBC1D22B,21,1.08208,13,-0.5540,6,-1.6041
ENSG00000112130,RNF8,45,0.79772,23,-0.8633,28,-0.6029
ENSG00000137200,CMTR1,31,0.36138,27,-0.1198,20,-0.5588
ENSG00000198937,CCDC167,29,-0.9713,54,0.68331,63,0.95793
ENSG00000156639,ZFAND3,58,-0.4055,63,0.03133,91,0.63087
ENSG00000183826,BTBD9,49,0.54244,55,0.30213,12,-2.0565
ENSG00000124767,GLO1,141,0.72670,90,-0.5608,79,-0.7693
ENSG00000146122,DAAM2,12,-3.6116,104,1.56790,213,3.20264
ENSG00000156564,LRFN2,21,1.63090,8,-1.1889,5,-1.9359
ENSG00000124596,OARD1,29,-0.3680,43,0.54007,32,0.07609
ENSG00000137166,FOXP4,23,0.13354,23,0.04589,18,-0.3015
ENSG00000137218,FRS3,17,0.23414,15,-0.1396,13,-0.2831
ENSG00000214736,TOMM6,175,0.16703,151,-0.2061,162,-0.0943
ENSG00000112576,CCND3,87,0.10073,72,-0.2725,90,0.07578
ENSG00000048544,MRPS10,47,0.94328,24,-0.8398,24,-0.8889
ENSG00000024048,UBR2,27,-0.1631,22,-0.3863,39,0.55530
ENSG00000124659,TBCC,43,1.05850,23,-0.7723,17,-1.2013
ENSG00000146223,RPL7L1,99,0.70255,61,-0.6214,60,-0.6575
ENSG00000221821,C6orf226,15,-0.6632,28,0.81525,21,0.29666
ENSG00000137161,CNPY3,26,-1.5018,65,0.98607,85,1.46018
ENSG00000124587,PEX6,38,0.05839,47,0.35471,26,-0.5797
ENSG00000112640,PPP2R5D,54,0.60622,37,-0.4940,34,-0.6082
ENSG00000124733,MEA1,132,0.08150,111,-0.2593,139,0.09626
ENSG00000124702,KLHDC3,319,1.21188,187,-0.6501,88,-1.7822
ENSG00000124541,RRP36,30,0.40588,21,-0.5152,25,-0.2287
ENSG00000044090,CUL7,18,0.44093,15,-0.1342,10,-0.7102
ENSG00000137171,KLC4,26,1.01602,12,-0.9667,13,-0.8991
ENSG00000112651,MRPL2,52,0.00733,59,0.18895,45,-0.2258
ENSG00000112658,SRF,33,0.27625,27,-0.2611,28,-0.2350
ENSG00000112659,CUL9,33,0.22966,40,0.35935,16,-1.0484
ENSG00000112667,DNPH1,60,-0.4685,90,0.52132,78,0.28832
ENSG00000146216,TTBK1,31,1.38188,14,-1.0436,10,-1.5569
ENSG00000204052,LRRC73,55,1.09802,34,-0.5586,17,-1.6396
ENSG00000171453,POLR1C,25,1.31418,13,-0.7997,7,-1.7792
ENSG00000137207,YIPF3,112,0.25753,79,-0.4924,108,-0.0038
ENSG00000124571,XPO5,19,0.49757,17,-0.1141,10,-0.8693
ENSG00000096080,MRPS18A,66,0.33359,57,-0.1652,48,-0.4464
ENSG00000112715,VEGFA,20,-1.1989,61,1.54112,30,0.29957
ENSG00000180992,MRPL14,66,0.03040,67,0.04848,61,-0.1059
ENSG00000137216,TMEM63B,93,1.24451,33,-1.3933,45,-0.9367
ENSG00000112759,SLC29A1,34,0.58454,24,-0.3952,20,-0.6768
ENSG00000096384,HSP90AB1,1996,1.31241,834,-1.1562,773,-1.2725
ENSG00000157593,SLC35B2,22,-0.9946,32,0.35664,54,1.24062
