Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000163930,BAP1,106,0.07326,65,-0.6869,119,0.24902,65,-0.6928,123,0.44456,92,-0.1978
ENSG00000010322,NISCH,85,-1.1531,90,-1.0687,164,-0.1628,274,0.65713,211,0.33293,181,-0.0068
ENSG00000168268,NT5DC2,0,-4.3498,35,1.29393,16,-0.0269,4,-1.8971,25,1.06933,9,-1.0406
ENSG00000168273,SMIM4,21,-0.8497,66,0.92699,47,0.37591,27,-0.5053,22,-0.9930,49,0.64106
ENSG00000163939,PBRM1,2,-3.0887,23,0.04755,18,-0.2558,25,0.21429,28,0.60080,20,-0.1805
ENSG00000163938,GNL3,84,1.07028,20,-1.1650,25,-0.8383,54,0.35730,47,0.19888,37,-0.3382
ENSG00000016864,GLT8D1,0,-5.0490,30,0.21192,26,-0.0211,40,0.68976,22,-0.3660,32,0.48905
ENSG00000114902,SPCS1,136,-0.2232,162,0.05080,125,-0.3555,179,0.20281,128,-0.4230,193,0.46898
ENSG00000114904,NEK4,0,-4.5306,28,0.67941,19,0.05091,21,0.21574,23,0.53727,14,-0.4574
ENSG00000272573,MUSTN1,9,-1.6424,279,5.40689,5,-2.4591,4,-2.8802,7,-2.3871,5,-2.9219
ENSG00000163932,PRKCD,0,-5.4313,8,-2.1148,22,-0.6324,62,0.96706,26,-0.5308,53,1.08053
ENSG00000163931,TKT,61,-0.6364,79,-0.2419,94,0.02910,102,0.17077,90,-0.0481,102,0.23017
ENSG00000272886,DCP1A,21,0.28201,17,-0.0653,10,-0.9103,14,-0.3925,23,0.54893,15,-0.3117
ENSG00000157388,CACNA1D,12,-0.5689,4,-2.0598,9,-0.9534,15,-0.2683,18,0.04264,25,0.80327
ENSG00000016391,CHDH,19,0.01429,32,0.80788,25,0.39881,1,-4.2770,23,0.38101,16,-0.4162
ENSG00000113811,SELENOK,73,-0.8982,264,1.15677,148,0.20282,85,-0.6688,92,-0.6979,157,0.41832
ENSG00000157445,CACNA2D3,26,-0.2544,5,-2.5912,27,-0.2025,75,1.47021,22,-0.6704,37,0.42019
ENSG00000187672,ERC2,170,0.89582,38,-1.4131,90,-0.1265,110,0.18425,107,0.19421,84,-0.3063
ENSG00000163946,TASOR,0,-5.0066,23,-0.1287,18,-0.5177,26,0.06248,28,0.23805,31,0.43339
ENSG00000163947,ARHGEF3,7,-2.6196,9,-2.2476,24,-0.8720,98,1.33837,58,0.70475,37,-0.3383
ENSG00000157500,APPL1,47,-0.2005,49,-0.1386,34,-0.6774,51,-0.0868,74,0.77318,41,-0.5316
ENSG00000174840,PDE12,0,-4.9419,15,-0.6827,21,-0.1839,35,0.57286,31,0.59206,23,-0.0844
ENSG00000168374,ARF4,10,-3.1258,80,-0.1069,57,-0.6159,152,0.93083,81,-0.1103,101,0.36429
ENSG00000163681,SLMAP,33,-0.2882,54,0.46243,35,-0.2097,36,-0.1859,35,-0.3121,47,0.32677
ENSG00000163686,ABHD6,9,-2.4381,29,-0.7804,28,-0.8125,101,1.19771,36,-0.6244,68,0.80683
ENSG00000163684,RPP14,22,0.38517,4,-2.2039,9,-0.9549,22,0.33802,20,0.26744,18,0.11287
ENSG00000168297,PXK,0,-5.1121,40,0.60439,19,-0.5735,19,-0.5735,32,0.35116,30,0.24071
ENSG00000168291,PDHB,47,-0.8561,60,-0.4970,43,-0.9877,105,0.37959,80,-0.0609,104,0.52283
ENSG00000168301,KCTD6,21,-0.7076,20,-0.7246,23,-0.5138,40,0.29969,40,0.46878,32,-0.0501
ENSG00000168309,FAM107A,749,0.38886,1291,1.30206,821,0.53745,285,-1.1066,429,-0.6341,546,-0.1558
ENSG00000189283,FHIT,970,6.35694,60,-0.6481,8,-3.5821,1,-5.9390,7,-4.1562,7,-4.1602
ENSG00000144724,PTPRG,20,-1.2466,35,-0.4331,36,-0.3955,56,0.29375,56,0.42891,46,-0.0034
ENSG00000114405,C3orf14,15,-2.5937,38,-1.2338,91,0.10247,92,0.12966,101,0.39132,95,0.24764
ENSG00000153266,FEZF2,26,0.55170,4,-2.0582,5,-1.7833,8,-1.2925,41,2.46316,3,-2.8299
ENSG00000163618,CADPS,151,-0.0870,26,-2.7145,83,-0.9929,228,0.56946,177,0.22709,180,0.26774
ENSG00000163630,SYNPR,30,-2.5800,20,-3.1432,128,-0.4363,149,-0.1991,190,0.24440,238,0.80657
ENSG00000163634,THOC7,50,-1.2018,75,-0.5893,124,0.20339,142,0.42103,93,-0.3311,137,0.51846
ENSG00000163636,PSMD6,77,0.18747,51,-0.4647,56,-0.3236,88,0.38812,58,-0.3642,81,0.35812
ENSG00000163637,PRICKLE2,48,-0.4965,18,-1.9598,41,-0.7399,92,0.50385,100,0.99884,50,-0.5771
ENSG00000151276,MAGI1,41,-0.8932,14,-2.4177,56,-0.4308,78,0.08890,96,0.59376,79,0.13979
ENSG00000144741,SLC25A26,18,-1.1157,27,-0.5351,33,-0.2215,48,0.36966,43,0.25949,40,0.09956
ENSG00000144749,LRIG1,7,-3.5838,269,2.01479,95,0.20304,19,-2.1725,78,-0.1446,74,-0.2370
ENSG00000172340,SUCLG2,2,-2.9272,48,2.01463,22,0.66475,5,-1.4547,14,-0.0097,10,-0.7461
ENSG00000183662,TAFA1,13,-2.0698,5,-3.3901,34,-0.7268,164,1.88975,60,0.22341,48,-0.2391
ENSG00000144747,TMF1,59,1.15102,30,0.08820,29,-0.0065,29,0.03185,27,-0.1332,23,-0.4884
ENSG00000144744,UBA3,0,-5.7508,45,0.09604,30,-0.5423,58,0.48255,36,-0.3207,58,0.72457
ENSG00000144746,ARL6IP5,99,-1.0421,120,-0.7550,123,-0.7201,387,1.11215,154,-0.4984,253,0.58545
ENSG00000114861,FOXP1,77,0.45194,37,-0.6645,12,-2.3434,48,-0.2716,99,1.42437,30,-1.2418
ENSG00000163412,EIF4E3,91,0.68005,16,-1.9254,41,-0.5561,37,-0.7248,82,0.76427,50,-0.3634
ENSG00000170837,GPR27,1,-5.1171,23,-0.7276,37,0.03360,49,0.48405,29,-0.4610,53,0.89008
ENSG00000163602,RYBP,30,-0.6402,24,-0.9659,22,-1.1095,53,0.23366,62,0.70916,43,-0.1298
ENSG00000163605,PPP4R2,47,-0.0631,27,-0.9220,30,-0.7558,58,0.27849,64,0.60780,43,-0.2825
ENSG00000121440,PDZRN3,7,-1.6229,34,0.70336,14,-0.6669,16,-0.4447,32,0.93737,15,-0.6909
ENSG00000113805,CNTN3,19,-0.6812,4,-2.8668,20,-0.6282,74,1.46615,31,0.01602,31,0.05551
ENSG00000185008,ROBO2,19,-1.4522,14,-1.8339,33,-0.6308,76,0.68750,69,0.77963,44,-0.2366
ENSG00000169855,ROBO1,0,-5.2357,30,0.00853,21,-0.5162,25,-0.2703,34,0.32503,35,0.40799
ENSG00000175161,CADM2,202,-0.3970,102,-1.4226,187,-0.5135,397,0.67599,321,0.47574,239,-0.1828
ENSG00000083937,CHMP2B,41,-0.4084,56,0.08943,38,-0.5269,62,0.24003,62,0.33080,49,-0.1859
ENSG00000163320,CGGBP1,68,-0.0473,66,-0.1076,47,-0.6184,99,0.54974,85,0.43852,56,-0.4786
ENSG00000269028,MTRNR2L12,13541,1.14061,15077,1.32889,12377,0.98636,1854,-1.9575,4588,-0.7735,4974,-0.6211
ENSG00000261292,AC110491.1,0,-5.2386,2,-3.9712,28,-0.0987,52,0.89944,14,-1.3558,54,1.61611
ENSG00000113966,ARL6,55,0.76413,6,-2.5947,21,-0.7330,50,0.62207,33,-0.0931,37,0.15544
ENSG00000170854,RIOX2,1,-3.8962,22,0.40302,12,-0.4711,18,0.12006,13,-0.5055,24,0.85385
ENSG00000080822,CLDND1,72,-1.0780,425,1.81880,75,-1.0067,82,-0.8807,192,0.64968,81,-1.1301
ENSG00000080819,CPOX,53,1.56067,13,-0.6277,8,-1.3514,34,0.80618,22,0.18468,12,-1.0086
ENSG00000184220,CMSS1,68,-0.0106,32,-1.1297,53,-0.3980,96,0.55163,54,-0.4876,88,0.60725
ENSG00000036054,TBC1D23,23,-0.0150,17,-0.4815,9,-1.3118,22,-0.0612,22,-0.0578,29,0.51280
ENSG00000114021,NIT2,25,-0.3968,29,-0.1476,27,-0.2850,58,0.93363,29,-0.2104,33,0.04595
ENSG00000154174,TOMM70,7,-3.4674,20,-1.9841,62,-0.2779,126,0.85600,89,0.41256,80,0.16210
ENSG00000206535,LNP1,0,-4.4108,4,-2.0466,16,-0.0643,17,0.07895,17,0.07360,23,0.77942
ENSG00000114354,TFG,40,-0.7053,74,0.26012,52,-0.3013,73,0.24329,66,0.10445,63,0.00133
ENSG00000174173,TRMT10C,12,-1.4461,28,-0.1314,19,-0.7689,36,0.22338,33,0.16241,36,0.32843
ENSG00000081154,PCNP,142,0.00680,126,-0.1892,126,-0.1869,116,-0.3111,154,0.18028,144,0.03392
ENSG00000066422,ZBTB11,7,-2.4305,10,-2.0016,23,-0.7553,66,0.88742,49,0.60624,38,0.00411
ENSG00000114391,RPL24,1351,0.80438,1437,0.90763,923,0.18376,471,-0.8576,642,-0.5039,777,-0.1190
ENSG00000182504,CEP97,4,-2.0965,17,0.01623,6,-1.4559,27,0.73297,20,0.38764,17,0.01856
ENSG00000144815,NXPE3,29,0.08560,28,0.05691,15,-0.8511,32,0.26878,31,0.27170,25,-0.2051
ENSG00000170017,ALCAM,198,1.07888,162,0.74289,31,-1.8004,65,-0.7020,64,-0.9290,129,0.53737
ENSG00000114439,BBX,60,0.79670,90,1.48607,27,-0.4653,29,-0.3372,22,-0.9480,36,-0.0484
ENSG00000196776,CD47,53,-1.3274,58,-1.1819,65,-1.0274,180,0.56550,170,0.70255,120,-0.1100
ENSG00000114446,IFT57,22,-0.7033,47,0.46673,21,-0.7718,53,0.65982,37,0.10368,33,-0.1551
ENSG00000198919,DZIP3,35,-1.0541,44,-0.6910,47,-0.6122,115,0.80025,79,0.28016,70,0.00533
ENSG00000177707,NECTIN3,6,-1.2414,10,-0.4747,10,-0.5040,37,1.64702,13,-0.1455,12,-0.1650
ENSG00000144827,ABHD10,4,-3.9370,42,-0.5959,33,-0.9918,87,0.52760,85,0.71604,61,-0.0423
ENSG00000144834,TAGLN3,224,-1.1037,53,-3.2179,276,-0.7891,685,0.63619,537,0.34451,536,0.34028
ENSG00000091972,CD200,27,-2.0503,27,-2.0682,55,-1.0290,216,1.14614,125,0.33511,116,0.17229
ENSG00000144848,ATG3,0,-5.7247,75,0.95398,56,0.46178,48,0.23524,34,-0.4261,46,0.22846
ENSG00000138459,SLC35A5,0,-5.2448,48,0.76099,26,-0.2143,23,-0.3639,25,-0.3185,39,0.64782
ENSG00000163608,NEPRO,42,0.73332,19,-0.4738,19,-0.4870,26,0.01400,24,-0.1697,28,0.13581
ENSG00000206530,CFAP44,0,-4.7569,9,-1.1969,20,-0.0652,35,0.79425,17,-0.4826,31,0.87789
ENSG00000072858,SIDT1,24,0.02636,5,-2.0872,8,-1.6069,40,0.86532,31,0.67127,20,-0.3627
ENSG00000176542,USF3,4,-2.1968,19,-0.0610,17,-0.1931,32,0.77558,24,0.44561,17,-0.3130
ENSG00000121579,NAA50,65,0.37683,41,-0.3468,38,-0.4694,43,-0.2805,52,0.01633,56,0.17373
ENSG00000114573,ATP6V1A,142,-0.9525,84,-1.7382,132,-1.0716,456,0.87886,309,0.35053,282,0.13598
ENSG00000184307,ZDHHC23,17,-0.9008,0,-5.1930,16,-1.0134,64,1.18396,48,1.09702,20,-0.8259
ENSG00000181722,ZBTB20,117,3.11177,76,2.15137,15,-0.5729,0,-6.8692,9,-1.6645,5,-2.5699
ENSG00000172020,GAP43,536,-0.4117,74,-3.3426,502,-0.5146,936,0.46660,869,0.50113,716,0.05154
ENSG00000185565,LSAMP,42,-1.8045,98,-0.5428,147,0.08556,150,0.11651,183,0.62885,127,-0.2075
ENSG00000144847,IGSF11,11,-0.8183,19,0.05250,15,-0.3438,22,0.28186,14,-0.6128,25,0.72246
ENSG00000113845,TIMMDC1,20,-1.3311,70,0.58522,56,0.22547,55,0.21138,41,-0.3489,54,0.24387
ENSG00000138495,COX17,147,0.11110,200,0.60809,182,0.45397,97,-0.5237,104,-0.5548,150,0.19956
ENSG00000082701,GSK3B,77,-0.3210,25,-1.9816,50,-0.9878,87,-0.1342,111,0.34944,114,0.41625
ENSG00000163428,LRRC58,103,1.79903,57,0.74779,27,-0.4449,23,-0.6581,25,-0.7090,29,-0.3917
ENSG00000163430,FSTL1,26,0.82870,56,2.17832,13,-0.2867,0,-5.2673,16,0.09158,7,-1.5006
ENSG00000065518,NDUFB4,430,0.26765,376,0.05339,428,0.26131,303,-0.2852,274,-0.5744,432,0.39156
ENSG00000144840,RABL3,0,-4.9040,34,0.57706,26,0.19030,37,0.74190,26,0.22296,20,-0.3405
ENSG00000145087,STXBP5L,26,-1.0010,10,-2.4106,33,-0.6328,101,1.12722,63,0.49630,46,-0.1875
ENSG00000173230,GOLGB1,313,2.52136,83,0.13823,42,-0.8936,59,-0.3820,49,-0.8510,54,-0.6850
ENSG00000163406,SLC15A2,0,-5.0074,55,1.27242,49,1.08822,13,-0.9997,28,0.21449,18,-0.6275
ENSG00000114023,FAM162A,129,-0.1728,96,-0.6273,157,0.13791,141,-0.0326,138,-0.0891,163,0.27835
ENSG00000114030,KPNA1,51,-0.3270,29,-1.1748,38,-0.7770,92,0.58931,62,-0.0403,75,0.39020
ENSG00000138463,SLC49A4,4,-1.7624,22,0.81692,11,-0.2166,18,0.48150,15,0.24923,11,-0.3775
ENSG00000082684,SEMA5B,3,-2.0586,7,-1.0831,13,-0.0859,19,0.47122,12,-0.2555,19,0.71917
ENSG00000173175,ADCY5,1,-5.5744,54,0.21613,37,-0.3758,51,0.11688,55,0.35175,51,0.15646
ENSG00000206527,HACD2,10,-2.2842,31,-0.7265,34,-0.5580,83,0.85171,46,-0.1395,62,0.52431
ENSG00000065534,MYLK,0,-4.8932,103,2.65994,17,-0.4419,7,-1.8297,21,-0.2237,17,-0.6269
ENSG00000160145,KALRN,63,-1.0231,9,-3.7773,75,-0.7471,203,0.81751,155,0.55069,124,0.03252
ENSG00000082781,ITGB5,0,-4.8983,72,1.91332,24,0.05207,3,-2.7012,29,0.47065,16,-0.7215
ENSG00000221955,SLC12A8,26,0.64893,0,-8.6803,7,-1.3576,27,0.71907,10,-1.0282,27,1.07911
ENSG00000163848,ZNF148,41,0.14496,22,-0.8082,28,-0.4519,49,0.40697,38,-0.0053,40,0.15051
ENSG00000114520,SNX4,40,0.11058,36,-0.0262,16,-1.2825,66,0.94360,38,0.05542,33,-0.2094
ENSG00000114544,SLC41A3,103,-0.1272,72,-0.6891,74,-0.6362,167,0.63350,104,-0.1537,128,0.29885
ENSG00000144908,ALDH1L1,0,-5.5014,87,1.27461,75,1.02553,8,-2.3420,44,0.20989,33,-0.3803
ENSG00000159685,CHCHD6,73,-0.2625,31,-1.5401,84,-0.0324,97,0.18674,80,-0.1433,106,0.48808
ENSG00000114554,PLXNA1,25,-1.3888,16,-1.9855,37,-0.7752,90,0.59581,81,0.61070,63,0.04196
ENSG00000163870,TPRA1,64,1.22593,31,0.01399,20,-0.6029,30,-0.0381,23,-0.5245,31,0.07400
ENSG00000114631,PODXL2,70,-0.8780,65,-0.9944,108,-0.2208,104,-0.2855,130,0.09786,157,0.52773
ENSG00000114626,ABTB1,60,0.78420,27,-0.4830,22,-0.7768,44,0.28519,39,0.15044,32,-0.2461
ENSG00000074416,MGLL,39,-1.6328,132,0.21459,149,0.40481,66,-0.8433,187,1.23240,62,-1.1850
ENSG00000058262,SEC61A1,14,-2.0081,95,0.96170,51,-0.0388,49,-0.1205,45,-0.2980,60,0.29315
ENSG00000175792,RUVBL1,0,-4.3808,16,-0.0177,8,-0.9946,33,1.13333,16,-0.0716,19,0.29968
ENSG00000163902,RPN1,23,-1.8120,58,-0.4341,54,-0.5427,132,0.87093,82,0.14111,82,0.13859
ENSG00000075785,RAB7A,195,0.04404,160,-0.2651,131,-0.5737,239,0.36653,204,0.16203,184,-0.0691
ENSG00000177646,ACAD9,33,0.46382,20,-0.3327,18,-0.4663,30,0.30157,18,-0.6334,30,0.50480
ENSG00000240682,ISY1,0,-4.5663,24,0.42474,17,-0.0970,21,0.16998,23,0.45521,17,-0.1570
ENSG00000169714,CNBP,334,0.91533,192,0.01370,168,-0.1879,163,-0.2390,178,-0.1325,177,-0.1481
ENSG00000181789,COPG1,54,-0.3202,24,-1.5489,37,-0.9021,97,0.59998,77,0.31773,70,0.11057
ENSG00000183624,HMCES,39,-0.0357,24,-0.7606,25,-0.7231,46,0.21673,40,0.04610,45,0.29004
ENSG00000184897,H1FX,197,0.08794,139,-0.4484,168,-0.1573,188,0.01788,152,-0.4187,233,0.51981
ENSG00000129071,MBD4,31,0.06373,18,-0.7668,20,-0.5867,50,0.84351,27,-0.1517,31,0.13727
ENSG00000163913,IFT122,0,-5.3948,22,-0.5854,23,-0.5290,47,0.56613,36,0.17984,40,0.42247
ENSG00000004399,PLXND1,0,-5.5008,32,-0.1560,30,-0.2622,43,0.30943,45,0.53595,35,-0.0179
ENSG00000172765,TMCC1,32,-0.2479,17,-1.2019,22,-0.8528,30,-0.3755,49,0.62193,39,0.05981
ENSG00000196455,PIK3R4,24,0.12432,15,-0.6539,9,-1.3354,37,0.78281,19,-0.3970,28,0.47484
ENSG00000017260,ATP2C1,82,-0.4599,57,-1.0048,78,-0.5397,187,0.84467,119,0.16667,111,0.01715
ENSG00000198585,NUDT16,18,-1.3549,42,-0.0601,39,-0.1986,44,-0.0003,61,0.76826,35,-0.4435
ENSG00000114686,MRPL3,17,-1.5974,39,-0.3536,25,-1.0479,79,0.76083,54,0.21770,53,0.17713
ENSG00000196353,CPNE4,8,-2.8117,2,-4.2945,9,-2.6328,105,1.11773,105,1.97118,22,-1.6048
ENSG00000138246,DNAJC13,0,-5.0360,34,0.45263,14,-0.9422,24,-0.0982,36,0.79035,23,-0.2264
ENSG00000081307,UBA5,28,-0.3720,19,-0.9662,29,-0.2966,35,-0.0235,35,-0.0253,44,0.47163
ENSG00000144868,TMEM108,21,-0.4502,9,-1.6985,20,-0.5013,37,0.41683,30,0.16413,32,0.31034
ENSG00000091527,CDV3,256,2.21945,77,0.11824,38,-0.9746,47,-0.6492,55,-0.5347,55,-0.5304
ENSG00000163781,TOPBP1,46,0.87826,13,-1.0645,18,-0.5964,35,0.46165,25,-0.1002,26,-0.0275
ENSG00000091513,TF,1,-5.8132,451,3.58629,32,-1.2098,11,-2.7888,73,0.05551,18,-2.4529
ENSG00000144867,SRPRB,14,-1.9233,26,-1.0401,38,-0.4551,77,0.65723,58,0.29023,56,0.21510
ENSG00000154917,RAB6B,273,-1.1462,109,-2.5055,429,-0.4593,795,0.51434,757,0.63908,571,-0.0212
ENSG00000163785,RYK,3,-2.0644,27,1.33006,15,0.36797,14,0.21763,14,0.29156,7,-0.8903
ENSG00000114019,AMOTL2,0,-4.6291,40,1.16748,8,-1.3238,18,-0.1629,27,0.72447,15,-0.4775
ENSG00000129055,ANAPC13,74,-0.0020,52,-0.5604,53,-0.5263,82,0.14680,78,0.10789,80,0.15578
ENSG00000182923,CEP63,89,2.32242,26,0.16820,23,-0.0520,26,0.14740,14,-0.9789,15,-0.8234
ENSG00000154928,EPHB1,0,-4.1258,10,-0.3827,13,-0.0967,4,-1.7337,20,0.87692,14,0.08143
ENSG00000174579,MSL2,0,-4.1276,16,0.29210,11,-0.3500,15,0.18206,18,0.60232,12,-0.2013
ENSG00000114054,PCCB,1,-3.9808,24,-0.0297,22,-0.1454,21,-0.2194,20,-0.4234,37,0.95701
ENSG00000168917,SLC35G2,3,-2.3734,18,0.04857,21,0.26708,7,-1.4147,20,0.28527,21,0.33410
ENSG00000158092,NCK1,17,-0.1991,18,-0.0765,18,-0.0830,14,-0.5030,21,0.15694,20,0.10694
ENSG00000114098,ARMC8,5,-3.2155,29,-0.7054,28,-0.7695,62,0.47589,48,0.06774,60,0.59797
ENSG00000158186,MRAS,132,0.02367,87,-0.6123,134,0.04294,132,0.02249,140,0.16228,129,-0.0195
ENSG00000114107,CEP70,5,-1.6149,27,0.84035,14,-0.2046,12,-0.4362,18,0.22858,16,-0.0498
ENSG00000158234,FAIM,0,-4.2901,33,1.10833,13,-0.3889,8,-0.9791,16,0.00870,19,0.34144
ENSG00000051382,PIK3CB,48,-0.3496,23,-1.4576,51,-0.2464,72,0.28564,70,0.34310,61,0.05803
ENSG00000175110,MRPS22,0,-5.2551,30,-0.0200,29,-0.0618,27,-0.1838,25,-0.3625,43,0.89100
ENSG00000184432,COPB2,0,-5.4306,46,0.45866,42,0.32383,39,0.20508,29,-0.3181,41,0.43649
ENSG00000114115,RBP1,178,2.88955,77,1.22016,31,-0.2636,3,-3.7404,18,-1.2948,19,-1.2244
ENSG00000158258,CLSTN2,60,-0.8189,12,-3.1196,13,-3.0416,100,-0.0372,232,2.63148,28,-2.2971
ENSG00000114120,SLC25A36,22,-1.5664,32,-0.9951,30,-1.0672,83,0.47091,88,0.84684,55,-0.2248
ENSG00000155893,PXYLP1,39,1.04371,12,-0.7747,15,-0.4807,33,0.77294,14,-0.7554,23,0.21728
ENSG00000177311,ZBTB38,61,0.12906,45,-0.3245,27,-1.0901,77,0.50623,66,0.37406,49,-0.2681
ENSG00000155903,RASA2,55,1.49832,8,-1.4569,9,-1.3406,26,0.23850,26,0.30780,17,-0.5866
ENSG00000114125,RNF7,216,0.90465,72,-0.8188,98,-0.3522,111,-0.1642,118,-0.0907,128,0.07208
ENSG00000069849,ATP1B3,37,-1.2250,147,0.93332,38,-1.1867,99,0.28545,104,0.53889,63,-0.5412
ENSG00000114126,TFDP2,20,-0.4284,28,0.06566,21,-0.3381,23,-0.2385,34,0.56644,23,-0.3214
ENSG00000114127,XRN1,50,1.90285,16,0.00902,10,-0.6452,11,-0.6178,14,-0.2444,12,-0.5480
ENSG00000175054,ATR,0,-4.5886,10,-0.9375,14,-0.4184,25,0.45200,19,-0.0027,25,0.67388
ENSG00000144935,TRPC1,58,0.89795,8,-2.0535,17,-1.0267,49,0.59552,37,0.20484,30,-0.1907
ENSG00000163714,U2SURP,123,1.24906,50,-0.1995,43,-0.4584,75,0.43336,57,-0.0104,42,-0.6171
ENSG00000175040,CHST2,11,-2.0745,23,-1.0496,40,-0.2180,74,0.77598,30,-0.8486,70,1.07095
ENSG00000181744,DIPK2A,0,-4.1243,14,0.02361,9,-0.5830,20,0.61410,19,0.78832,11,-0.4534
ENSG00000114698,PLSCR4,4,-2.3438,80,2.33356,26,0.32610,0,-4.8915,29,0.83088,5,-2.3015
ENSG00000163754,GYG1,45,0.29732,43,0.23169,27,-0.4575,35,-0.0923,46,0.48811,28,-0.5835
ENSG00000071794,HLTF,0,-5.0944,35,0.37061,15,-0.9249,37,0.47170,33,0.37283,28,0.05285
ENSG00000114744,COMMD2,0,-4.5746,20,0.08194,12,-0.7013,26,0.52763,26,0.83139,15,-0.4438
ENSG00000082996,RNF13,66,0.29403,81,0.63782,46,-0.2734,48,-0.1944,69,0.52215,35,-0.8743
ENSG00000070087,PFN2,334,-0.3993,188,-1.2684,327,-0.4315,549,0.38283,472,0.19395,475,0.20849
ENSG00000196428,TSC22D2,42,-0.0571,23,-0.9605,31,-0.4941,51,0.24355,40,-0.1415,53,0.44698
ENSG00000120742,SERP1,101,-0.2120,143,0.34121,145,0.35818,100,-0.2276,117,0.03387,107,-0.1612
ENSG00000144895,EIF2A,21,-0.6992,44,0.47956,37,0.19509,31,-0.0747,22,-0.7685,43,0.61604
ENSG00000198843,SELENOT,148,-0.2520,118,-0.6021,120,-0.5698,221,0.37703,188,0.17478,182,0.09732
ENSG00000181788,SIAH2,0,-5.1265,23,-0.2338,15,-0.9376,56,1.14757,32,0.35069,27,-0.0653
ENSG00000144893,MED12L,1,-3.4443,7,-1.3880,15,-0.3179,25,0.48285,24,0.62763,19,0.05348
ENSG00000152601,MBNL1,20,-2.0821,72,-0.1829,52,-0.6826,112,0.51916,108,0.67143,71,-0.2731
ENSG00000181467,RAP2B,26,-1.0458,11,-2.2206,39,-0.4415,76,0.61155,64,0.48335,53,0.05958
ENSG00000243069,ARHGEF26-AS1,0,-3.8738,30,1.63358,21,0.98070,2,-2.4894,12,0.18785,8,-0.6400
ENSG00000114790,ARHGEF26,0,-4.4433,51,1.83755,31,0.98641,7,-1.3264,20,0.34189,9,-1.2359
ENSG00000174953,DHX36,94,0.69897,29,-1.1185,42,-0.5666,75,0.32004,55,-0.2193,68,0.23852
ENSG00000174928,C3orf33,0,-4.4872,6,-1.6420,11,-0.7282,22,0.33511,23,0.68378,19,0.21565
ENSG00000169359,SLC33A1,0,-4.5879,29,0.70971,13,-0.5447,31,0.79683,19,0.02733,19,0.00550
ENSG00000163655,GMPS,52,0.83171,42,0.50123,19,-0.7269,30,-0.0686,25,-0.3921,31,0.03668
ENSG00000169282,KCNAB1,4,-4.1600,20,-1.8796,17,-2.1119,61,-0.2205,128,1.60710,58,-0.4044
ENSG00000114850,SSR3,60,-0.4945,139,0.82586,57,-0.5885,84,0.01068,94,0.28431,70,-0.3537
ENSG00000163660,CCNL1,0,-4.5703,46,1.35868,5,-1.9353,28,0.52296,20,-0.0632,21,0.07322
ENSG00000174891,RSRC1,139,1.83320,61,0.41197,29,-0.7105,24,-1.0211,32,-0.7758,46,-0.0485
ENSG00000178053,MLF1,94,1.83640,27,-0.2441,26,-0.3253,34,0.08823,15,-1.4039,35,0.22562
ENSG00000168827,GFM1,0,-5.3562,21,-0.6812,35,0.12043,31,-0.0510,40,0.47059,35,0.19647
ENSG00000118855,MFSD1,41,0.83214,54,1.30127,15,-0.7651,24,-0.0067,23,-0.1487,17,-0.7181
ENSG00000180044,C3orf80,12,-2.1392,3,-4.0799,20,-1.4249,89,0.90582,73,0.87049,48,-0.0969
ENSG00000068885,IFT80,0,-5.2786,21,-0.5818,18,-0.7856,54,0.89735,39,0.51650,30,-0.0314
ENSG00000186432,KPNA4,91,-0.0322,64,-0.5820,78,-0.2753,140,0.66287,96,0.07498,89,-0.0845
ENSG00000163590,PPM1L,42,-0.7682,19,-1.9740,40,-0.8517,98,0.54196,96,0.74387,64,-0.1804
ENSG00000169255,B3GALNT1,21,-1.9272,33,-1.2895,54,-0.5612,114,0.62828,81,0.11437,95,0.46524
ENSG00000169251,NMD3,0,-4.9442,50,1.16740,16,-0.6012,25,0.08189,26,0.18984,23,-0.0875
ENSG00000121871,SLITRK3,0,-4.4394,1,-3.2828,11,-0.6760,24,0.55801,19,0.25050,22,0.66220
ENSG00000114209,PDCD10,4,-2.9892,51,0.61793,31,-0.1827,33,-0.0909,31,-0.2387,43,0.50961
ENSG00000163536,SERPINI1,125,-2.1994,80,-2.8491,281,-0.9931,1197,1.32670,637,0.38729,553,0.06471
ENSG00000173905,GOLIM4,56,0.28978,197,2.54575,46,-0.0317,7,-2.6906,33,-0.6710,31,-0.8369
ENSG00000008952,SEC62,597,0.84467,421,0.27399,281,-0.3636,365,0.04505,365,0.06556,282,-0.4690
ENSG00000173889,PHC3,0,-4.6614,44,1.29926,18,-0.1614,27,0.50608,19,-0.1233,18,-0.1579
ENSG00000163558,PRKCI,35,-0.8474,27,-1.2405,22,-1.5158,91,0.62447,61,-0.0222,79,0.60049
ENSG00000136603,SKIL,64,0.91021,31,-0.2598,26,-0.4780,54,0.63725,33,-0.1972,32,-0.2589
ENSG00000013297,CLDN11,0,-5.0352,155,3.43380,8,-1.7269,2,-3.4049,30,0.32182,6,-2.4878
