Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000175772,LINC01106,10,-1.4763,0,-8.5038,16,-0.8933,46,0.93928,26,-0.0783,18,-0.6506,50,1.09273
ENSG00000153107,ANAPC1,46,0.65318,14,-1.1349,18,-0.8763,26,-0.2521,23,-0.4869,50,0.78200,49,0.85615
ENSG00000188177,ZC3H6,157,1.58353,87,0.57462,81,0.49997,48,-0.4074,34,-1.0389,47,-0.3984,40,-0.6793
ENSG00000114999,TTL,40,-0.7966,82,0.31706,43,-0.7564,49,-0.5442,59,-0.2416,168,1.51937,79,0.28018
ENSG00000125611,CHCHD5,98,1.91349,26,-0.3336,22,-0.5748,18,-0.9601,35,0.19641,32,-0.0114,20,-0.7406
ENSG00000144136,SLC20A1,18,-1.5245,22,-1.2299,41,-0.3047,55,0.20747,56,0.24744,27,-0.8749,81,0.91871
ENSG00000144134,RABL2A,0,-5.4943,5,-1.6083,14,-0.1863,18,0.26030,17,0.13711,12,-0.4616,28,1.07279
ENSG00000115084,SLC35F5,0,-5.9802,29,0.39198,21,-0.1031,19,-0.2645,27,0.33913,20,-0.2039,30,0.51716
ENSG00000115091,ACTR3,142,0.79639,86,-0.0180,61,-0.6001,78,-0.1919,78,-0.2093,92,0.09827,106,0.35077
ENSG00000175497,DPP10,1,-6.1811,19,-2.0025,58,-0.3887,124,0.98222,76,0.08712,52,-0.5032,104,0.65167
ENSG00000088205,DDX18,48,-0.1167,62,0.27994,40,-0.4502,69,0.49579,55,0.09090,16,-1.7860,59,0.21009
ENSG00000125629,INSIG2,15,-1.1231,20,-0.7215,24,-0.4522,29,-0.1790,34,0.13434,38,0.28882,51,0.82930
ENSG00000144119,C1QL2,0,-6.1119,16,-0.6558,24,-0.0249,17,-0.6093,45,1.30640,30,0.33947,16,-0.7105
ENSG00000155368,DBI,196,-0.3329,619,1.56702,239,-0.0293,168,-0.6129,286,0.32320,209,-0.2337,109,-1.3043
ENSG00000088179,PTPN4,0,-7.0079,19,-1.3387,36,-0.4247,52,0.22195,60,0.53393,45,-0.0502,66,0.65544
ENSG00000115109,EPB41L5,0,-5.4527,14,-0.1630,18,0.30376,18,0.28170,28,1.32059,5,-1.6495,4,-2.0267
ENSG00000226479,TMEM185B,33,1.01006,15,-0.2883,12,-0.6116,23,0.43071,17,-0.1163,8,-1.1716,18,0.07393
ENSG00000144118,RALB,77,0.29700,26,-1.3772,71,0.18100,86,0.51321,65,0.02873,18,-1.8993,70,0.14686
ENSG00000074054,CLASP1,17,-2.2269,22,-1.8369,63,-0.3359,94,0.36410,64,-0.3250,106,0.52466,133,1.02185
ENSG00000155438,NIFK,0,-5.9745,36,0.77104,15,-0.6197,19,-0.2468,9,-1.4910,65,1.81175,35,0.78955
ENSG00000211460,TSN,40,-0.9623,61,-0.3248,67,-0.2072,85,0.20744,87,0.29211,34,-1.2112,102,0.53652
ENSG00000136717,BIN1,34,-2.6748,545,1.62262,177,-0.2710,195,-0.1002,149,-0.6019,183,-0.1903,266,0.44464
ENSG00000169967,MAP3K2,26,0.15897,36,0.65901,18,-0.4651,13,-0.9699,27,0.27996,15,-0.7157,32,0.51747
ENSG00000163166,IWS1,18,-0.7251,63,1.24323,23,-0.4266,24,-0.3781,42,0.68998,5,-2.5422,25,-0.2634
ENSG00000072163,LIMS2,340,4.63198,23,-0.8859,18,-1.3328,13,-1.8108,14,-1.7808,0,-8.6737,10,-2.1100
ENSG00000144230,GPR17,0,-5.8494,95,2.76049,15,-0.5167,18,-0.2273,27,0.56754,0,-7.6990,2,-3.4827
ENSG00000136709,WDR33,79,0.84190,35,-0.4365,30,-0.7013,37,-0.3726,58,0.42871,22,-1.1368,57,0.35939
ENSG00000144231,POLR2D,10,-1.5113,35,0.36206,23,-0.3215,16,-0.8924,42,0.87566,35,0.35216,24,-0.2290
ENSG00000136715,SAP130,0,-5.9360,6,-1.8217,18,-0.3245,27,0.37220,27,0.40714,17,-0.3721,34,0.79743
ENSG00000136731,UGGT1,23,-0.1495,41,0.76718,15,-0.8395,18,-0.5569,28,0.16291,14,-0.8782,38,0.74591
ENSG00000136720,HS6ST1,17,-2.3123,38,-1.1188,88,0.15841,59,-0.5235,73,-0.1670,136,0.84975,129,0.86887
ENSG00000136699,SMPD4,59,0.64799,64,0.77918,30,-0.4505,42,0.09820,24,-0.8594,36,-0.1290,48,0.36116
ENSG00000152082,MZT2B,466,0.76191,376,0.40838,291,0.00308,150,-1.0792,261,-0.2018,619,1.24565,180,-0.7958
ENSG00000136710,CCDC115,42,-0.2012,55,0.20064,28,-0.8704,41,-0.2940,65,0.59421,45,-0.1123,52,0.14357
ENSG00000136718,IMP4,0,-6.7858,44,0.16395,51,0.46109,46,0.27878,31,-0.4384,22,-0.8844,60,0.74660
ENSG00000072135,PTPN18,42,0.77442,36,0.48587,18,-0.6093,26,-0.0081,28,0.11339,28,0.13514,18,-0.6234
ENSG00000178171,AMER3,0,-5.9637,0,-8.0395,24,0.14145,21,-0.0442,18,-0.3231,49,1.31730,35,0.81238
ENSG00000136002,ARHGEF4,0,-8.5264,70,-0.9766,146,0.16466,146,0.16662,130,-0.0410,203,0.68289,173,0.47134
ENSG00000152102,FAM168B,61,-1.3436,133,-0.1643,129,-0.2341,154,0.07514,119,-0.3937,175,0.27329,239,0.88447
ENSG00000115762,PLEKHB2,81,-1.4932,115,-0.9763,149,-0.6343,261,0.32006,233,0.13143,331,0.67462,283,0.46576
ENSG00000173272,MZT2A,96,-0.4632,146,0.18901,125,-0.0721,86,-0.6911,147,0.24423,255,1.10198,99,-0.4482
ENSG00000150551,LYPD1,0,-5.7613,17,-0.1845,14,-0.4879,21,0.17215,42,1.84869,1,-4.0466,7,-1.5364
ENSG00000152127,MGAT5,74,0.43009,67,0.26992,47,-0.2837,65,0.25605,34,-0.8933,80,0.56153,63,0.20879
ENSG00000152128,TMEM163,0,-5.9761,12,-0.8788,21,-0.1192,42,1.16297,20,-0.1607,2,-3.5193,33,0.72982
ENSG00000082258,CCNT2,0,-6.3933,34,0.22010,24,-0.3737,44,0.71239,31,0.08929,22,-0.4631,36,0.31270
ENSG00000115839,RAB3GAP1,68,-0.1127,45,-0.7627,54,-0.5022,80,0.14382,67,-0.1750,49,-0.6090,125,0.97854
ENSG00000048991,R3HDM1,0,-6.8826,30,-1.8877,110,0.09469,109,0.08927,100,-0.0634,128,0.32653,175,0.95684
ENSG00000144224,UBXN4,155,1.12915,123,0.74023,69,-0.2091,83,0.10678,56,-0.6033,39,-1.0587,73,-0.1154
ENSG00000076003,MCM6,72,2.22169,4,-2.3053,17,-0.2582,19,-0.0907,13,-0.7063,0,-7.6657,25,0.43389
ENSG00000115866,DARS,143,0.94199,67,-0.2780,80,-0.0068,76,-0.0897,88,0.18453,69,-0.2332,53,-0.6822
ENSG00000150540,HNMT,87,2.25149,23,-0.0621,12,-1.1191,19,-0.3735,26,0.17457,0,-6.1791,18,-0.4837
ENSG00000168702,LRP1B,3,-3.4988,12,-1.6975,25,-0.7269,87,1.60078,30,-0.4478,35,-0.1491,48,0.38619
ENSG00000121964,GTDC1,58,0.40928,52,0.23800,31,-0.6376,42,-0.1281,39,-0.2480,49,0.12439,59,0.47498
ENSG00000169554,ZEB2,65,-0.8130,535,2.87080,82,-0.5018,67,-0.8435,92,-0.3437,53,-1.1414,53,-1.2061
ENSG00000121989,ACVR2A,0,-6.2387,19,-0.5240,24,-0.1946,65,1.74207,15,-1.0461,3,-2.9346,39,0.65095
ENSG00000115947,ORC4,64,0.18920,23,-1.3405,41,-0.5331,42,-0.5102,56,-0.0292,116,1.17160,72,0.41630
ENSG00000204406,MBD5,0,-5.6299,23,0.42019,14,-0.3393,19,0.11290,25,0.74024,0,-5.9962,23,0.46465
ENSG00000135999,EPC2,33,0.88826,14,-0.4941,10,-0.9750,20,0.10554,28,0.74253,1,-4.3478,19,-0.0337
ENSG00000168280,KIF5C,24,-4.1376,403,0.02857,449,0.22149,551,0.59571,368,-0.1363,404,0.03476,406,0.04369
ENSG00000168288,MMADHC,30,-0.6994,24,-1.0281,40,-0.2582,34,-0.5370,44,-0.1161,95,1.15194,67,0.63221
ENSG00000115963,RND3,0,-6.4394,0,-8.5080,23,-0.5132,12,-1.4714,76,2.24775,39,0.38527,16,-1.0244
ENSG00000080345,RIF1,1,-4.6945,64,0.66625,31,-0.4989,35,-0.2844,44,0.07385,39,-0.1131,68,0.87334
ENSG00000162980,ARL5A,94,1.24689,38,-0.2194,31,-0.5853,31,-0.5845,46,0.08800,60,0.50300,37,-0.3081
ENSG00000182389,CACNB4,0,-8.1967,11,-3.3116,100,-0.0958,112,0.10273,157,0.82668,55,-0.9814,152,0.66384
ENSG00000115145,STAM2,3,-2.6720,25,0.20654,19,-0.2196,14,-0.7265,35,0.92695,10,-1.1300,28,0.39986
ENSG00000157827,FMNL2,34,-1.5315,370,2.39809,61,-0.7312,77,-0.3428,98,0.07078,43,-1.1927,59,-0.7810
ENSG00000196504,PRPF40A,134,1.83203,55,0.29773,33,-0.5357,40,-0.2000,32,-0.6231,21,-1.1889,46,0.02590
ENSG00000162989,KCNJ3,0,-7.9746,7,-3.7968,65,-0.5601,121,0.51954,128,0.71443,105,0.23665,109,0.32698
ENSG00000153234,NR4A2,194,1.93805,16,-2.0625,8,-3.1337,242,3.16907,5,-3.8923,0,-9.2920,12,-2.5399
ENSG00000115159,GPD2,0,-7.1718,16,-1.7671,44,-0.2756,98,1.20904,58,0.21229,30,-0.8294,58,0.21239
ENSG00000136541,ERMN,0,-6.7501,995,6.33977,25,-2.0573,28,-1.9039,2,-5.5114,0,-9.8767,8,-3.7349
ENSG00000123612,ACVR1C,25,0.23891,4,-2.5565,7,-1.6534,1,-4.6754,10,-1.2377,144,3.72560,19,-0.1747
ENSG00000115170,ACVR1,98,2.01438,18,-0.7929,11,-1.6105,13,-1.2985,36,0.35577,45,0.64652,22,-0.5352
ENSG00000144283,PKP4,4,-4.6116,470,2.68873,75,-0.5755,124,0.28261,56,-1.1206,85,-0.3437,71,-0.6508
ENSG00000115183,TANC1,49,1.08089,33,0.42384,10,-1.3833,5,-2.4195,31,0.39476,78,1.92276,9,-1.6038
ENSG00000123636,BAZ2B,89,1.64823,92,1.71060,27,-0.3586,24,-0.5353,23,-0.6316,10,-1.7523,17,-1.0265
ENSG00000136536,MARCH7,41,-0.0273,26,-0.6976,26,-0.7421,34,-0.3185,53,0.49850,44,0.08953,53,0.42495
ENSG00000136560,TANK,0,-6.1671,23,-0.1432,22,-0.2514,37,0.67692,36,0.67671,1,-4.0693,28,0.16884
ENSG00000115233,PSMD14,46,-0.7421,68,-0.1570,61,-0.3591,60,-0.3939,88,0.29645,93,0.33114,96,0.43625
ENSG00000136535,TBR1,0,-8.1164,7,-3.8604,57,-0.9260,349,2.79635,16,-2.9387,15,-2.7829,157,0.82819
ENSG00000144290,SLC4A10,0,-8.1330,10,-3.4111,59,-0.8900,76,-0.4807,127,0.45982,266,1.62494,142,0.61998
ENSG00000115271,GCA,5,-3.1368,89,1.26896,24,-0.8554,36,-0.2285,63,0.88322,2,-4.0419,44,0.11943
ENSG00000115290,GRB14,0,-6.0778,10,-1.2436,20,-0.3302,3,-2.8914,46,1.42287,15,-0.6809,39,0.90586
ENSG00000082438,COBLL1,337,5.08391,1,-4.5174,14,-1.5165,7,-2.5207,16,-1.4392,0,-8.5368,7,-2.5866
ENSG00000153253,SCN3A,0,-7.2950,16,-1.8362,41,-0.5062,69,0.36280,72,0.48745,80,0.57046,71,0.40317
ENSG00000136531,SCN2A,22,-3.9179,26,-3.6868,265,-0.3212,509,0.85101,279,-0.2586,431,0.47301,488,0.76728
ENSG00000178662,CSRNP3,4,-5.1995,19,-3.0410,107,-0.5137,240,0.92633,163,0.22924,74,-1.0380,231,0.84998
ENSG00000123607,TTC21B,71,2.12195,13,-0.6900,8,-1.5375,13,-0.7635,22,0.10885,6,-1.8288,25,0.35707
ENSG00000144285,SCN1A,0,-7.0744,7,-2.8647,44,-0.1378,30,-0.7896,108,1.93113,4,-3.6263,47,-0.0439
ENSG00000198648,STK39,30,-1.2368,104,0.68745,74,0.15691,105,0.80657,52,-0.4947,16,-2.1359,74,0.15477
ENSG00000172292,CERS6,11,-2.8013,4,-4.1873,55,-0.4895,60,-0.3487,106,0.74900,70,-0.0748,125,0.98231
ENSG00000163093,BBS5,0,-5.4694,16,0.08341,11,-0.4875,15,-0.0056,24,0.92332,1,-3.7811,21,0.53973
ENSG00000138398,PPIG,219,1.36106,93,-0.0429,90,-0.1118,92,-0.0698,73,-0.5085,121,0.36221,68,-0.5674
ENSG00000213160,KLHL23,0,-6.8200,9,-2.1661,32,-0.3830,43,0.10068,40,0.00328,83,1.17171,61,0.73210
ENSG00000138385,SSB,147,1.03688,36,-1.1849,58,-0.4860,59,-0.4780,72,-0.1589,155,1.12220,74,-0.0841
ENSG00000138382,METTL5,39,-0.4488,25,-1.0949,43,-0.3216,30,-0.8833,59,0.24901,122,1.42470,56,0.14450
ENSG00000144357,UBR3,7,-3.6003,42,-1.0535,65,-0.4329,72,-0.2615,92,0.18365,139,0.81909,134,0.85566
ENSG00000128683,GAD1,0,-8.2451,2,-5.3265,44,-1.4619,19,-2.6829,387,4.51126,4,-4.6753,8,-4.0099
ENSG00000115806,GORASP2,49,0.03997,74,0.68584,27,-0.9291,40,-0.2975,48,-0.0230,50,0.05119,64,0.48614
ENSG00000198586,TLK1,15,-2.2148,13,-2.3852,61,-0.1566,79,0.28902,66,-0.0424,75,0.17114,113,0.94367
ENSG00000071967,CYBRD1,209,3.51056,13,-1.4530,17,-1.1475,8,-2.1677,39,0.27499,7,-2.3867,5,-2.7387
ENSG00000077380,DYNC1I2,109,-0.1128,322,1.70052,74,-0.7566,131,0.19169,108,-0.1537,68,-0.8307,87,-0.5066
ENSG00000115840,SLC25A12,0,-6.7629,11,-1.9031,24,-0.7801,45,0.24188,58,0.82380,40,0.05362,52,0.51735
ENSG00000144355,DLX1,0,-6.7295,0,-8.1149,23,-0.8353,10,-2.1187,126,3.80962,4,-3.0967,4,-3.3128
ENSG00000091409,ITGA6,130,3.31647,28,0.36098,14,-0.7519,7,-1.7124,17,-0.5452,0,-7.8376,9,-1.4056
ENSG00000091428,RAPGEF4,53,-1.9239,376,1.11973,233,0.36488,302,0.85324,136,-0.6094,104,-0.9154,132,-0.6061
ENSG00000091436,MAP3K20,219,4.07640,16,-0.9092,14,-1.1699,15,-1.1177,15,-1.1847,0,-8.2380,9,-1.8000
ENSG00000172845,SP3,0,-6.3946,35,0.26620,17,-0.9221,44,0.70242,37,0.44786,12,-1.3218,38,0.42526
ENSG00000138430,OLA1,38,-1.9650,41,-1.8320,100,-0.5659,161,0.24440,158,0.23754,171,0.31191,217,0.79980
ENSG00000138433,CIR1,132,1.66789,45,-0.1227,40,-0.3121,45,-0.1431,34,-0.6275,36,-0.4624,49,0.00733
ENSG00000163328,GPR155,31,-1.2240,43,-0.7464,55,-0.4078,132,1.16801,67,-0.0953,60,-0.2457,68,-0.0591
ENSG00000115935,WIPF1,72,2.03731,121,3.19036,7,-1.6915,12,-0.9920,8,-1.6286,0,-7.8016,3,-2.8304
ENSG00000128656,CHN1,55,-4.7912,65,-4.5579,1062,-0.4955,2114,0.71470,989,-0.6669,1536,0.11763,3064,1.48080
ENSG00000115966,ATF2,81,0.49358,36,-0.7599,35,-0.8800,59,-0.0111,64,0.14794,51,-0.2233,82,0.57877
ENSG00000154518,ATP5MC3,211,-0.0220,152,-0.5235,160,-0.4911,138,-0.7221,262,0.40304,346,0.77818,237,0.18121
ENSG00000144320,LNPK,52,0.19459,33,-0.4942,35,-0.4384,52,0.21323,50,0.16628,47,0.03211,47,0.04495
ENSG00000128654,MTX2,0,-7.8364,38,-1.1530,44,-1.0222,95,0.25517,101,0.42140,73,-0.1907,146,1.06902
ENSG00000170144,HNRNPA3,302,0.69629,242,0.33728,142,-0.5452,192,-0.0390,226,0.27901,120,-0.7589,172,-0.2246
ENSG00000116044,NFE2L2,92,1.23031,109,1.52558,39,-0.1984,25,-0.9108,43,-0.0101,30,-0.5660,17,-1.5092
ENSG00000018510,AGPS,0,-6.0987,31,0.37334,19,-0.3787,21,-0.2619,37,0.85992,18,-0.4750,26,0.12187
ENSG00000079156,OSBPL6,0,-6.3365,5,-2.3945,30,0.06538,30,0.08076,32,0.23400,28,-0.0204,47,0.88960
ENSG00000180228,PRKRA,58,-0.0497,46,-0.3990,46,-0.4527,41,-0.6521,58,-0.0692,64,0.09449,103,0.99345
ENSG00000116095,PLEKHA3,33,-0.5895,21,-1.2933,38,-0.4225,41,-0.2943,47,-0.0817,92,1.03381,71,0.66485
ENSG00000187231,SESTD1,53,0.71101,86,1.54397,19,-0.9005,30,-0.2213,26,-0.4889,41,0.31579,25,-0.4967
ENSG00000144331,ZNF385B,0,-5.4205,5,-1.5119,12,-0.3382,49,2.51385,4,-2.1780,0,-7.2707,21,0.56233
ENSG00000170035,UBE2E3,65,-0.6314,59,-0.7723,54,-0.9640,59,-0.8228,121,0.41940,160,0.78871,150,0.77819
ENSG00000162992,NEUROD1,13,-0.4563,0,-7.8909,9,-1.0630,1,-3.5517,16,-0.2578,56,1.91245,39,1.49418
ENSG00000138434,ITPRID2,213,1.85922,157,1.29397,41,-0.9136,23,-1.8226,59,-0.3684,81,0.20515,51,-0.5508
ENSG00000115252,PDE1A,3,-5.2142,24,-2.2432,53,-1.1577,181,0.96196,56,-1.1327,173,0.76138,227,1.43267
ENSG00000077232,DNAJC10,123,1.22127,35,-0.7650,37,-0.7609,62,0.10392,51,-0.2453,19,-1.6851,86,0.69729
ENSG00000162998,FRZB,637,5.81482,12,-2.5063,13,-2.4000,13,-2.4042,17,-2.1836,0,-9.3082,2,-4.9776
ENSG00000061676,NCKAP1,174,-0.9189,87,-1.9545,231,-0.5295,364,0.24974,327,0.06590,539,0.86490,411,0.46796
ENSG00000065548,ZC3H15,115,-0.2069,51,-1.4381,95,-0.5323,136,0.06513,165,0.45626,95,-0.4958,178,0.54289
ENSG00000138448,ITGAV,53,-0.8051,145,0.76560,60,-0.6787,36,-1.4582,124,0.64249,242,1.65405,39,-1.3434
ENSG00000144369,FAM171B,22,-3.3945,34,-2.7323,160,-0.4918,312,0.68579,232,0.15918,174,-0.3223,348,0.89413
ENSG00000144366,GULP1,7,-1.1069,2,-2.8638,12,-0.3660,5,-1.7452,21,0.59270,29,0.97568,26,0.88948
ENSG00000204262,COL5A2,31,0.53400,0,-8.1969,21,-0.0576,4,-2.6049,40,1.28802,0,-7.8036,32,0.66860
ENSG00000115368,WDR75,0,-5.4846,12,-0.4135,17,0.10493,17,0.08860,18,0.29970,1,-3.1707,27,0.96487
ENSG00000138381,ASNSD1,51,0.80989,25,-0.3042,25,-0.3277,17,-0.9895,35,0.26457,43,0.52240,30,-0.0324
ENSG00000128699,ORMDL1,0,-7.3853,59,-0.0132,33,-0.9503,64,0.10640,80,0.59243,49,-0.3198,88,0.68645
ENSG00000064933,PMS1,0,-5.4142,16,0.14500,12,-0.3531,23,0.79717,19,0.41841,2,-2.9734,17,0.26365
ENSG00000198130,HIBCH,16,-0.1958,35,1.00914,13,-0.6295,7,-1.5667,29,0.86892,4,-2.0455,22,0.26831
ENSG00000151689,INPP1,0,-6.3226,88,1.91055,17,-0.8796,9,-1.8303,35,0.41243,41,0.59272,28,-0.0175
ENSG00000151690,MFSD6,4,-4.8287,126,0.23240,64,-0.8784,138,0.41782,89,-0.3703,152,0.53086,176,0.88886
ENSG00000138386,NAB1,92,2.04526,42,0.66436,12,-1.3383,44,0.80763,17,-0.8519,0,-8.1402,19,-0.6591
ENSG00000115419,GLS,22,-3.1766,44,-2.1756,116,-0.7793,171,-0.1425,175,-0.1147,331,0.93291,368,1.29559
ENSG00000115415,STAT1,178,1.99552,41,-0.4520,42,-0.4496,28,-1.1300,48,-0.2786,49,-0.1807,57,0.03806
ENSG00000128641,MYO1B,138,2.67009,1,-4.2911,25,-0.3244,4,-3.0316,46,0.81880,9,-1.8476,13,-1.3587
ENSG00000144339,TMEFF2,0,-7.8602,119,0.57335,42,-1.0994,104,0.39658,77,-0.1399,90,0.11152,133,0.85007
ENSG00000196950,SLC39A10,81,-1.3072,23,-3.1659,118,-0.8092,146,-0.4624,223,0.29096,313,0.78719,346,1.09986
ENSG00000138411,HECW2,0,-6.1943,22,-0.2858,15,-0.8434,41,0.83468,24,-0.1502,11,-1.2835,47,1.09396
ENSG00000119041,GTF3C3,0,-4.6249,16,0.13946,12,-0.2863,10,-0.6162,14,-0.1025,45,1.88892,14,-0.0681
ENSG00000197121,PGAP1,0,-6.8446,16,-2.4002,42,-1.0822,91,0.17924,119,0.77198,101,0.34190,121,0.70039
ENSG00000115524,SF3B1,177,1.05427,148,0.74672,47,-1.1062,76,-0.3311,96,0.05836,65,-0.5454,95,0.03805
ENSG00000115520,COQ10B,0,-6.9179,20,-1.1472,42,-0.0492,49,0.21518,49,0.26577,15,-1.5872,77,1.05773
ENSG00000144381,HSPD1,135,-0.0327,121,-0.2139,95,-0.6244,139,0.01466,164,0.33637,146,0.08115,148,0.12298
ENSG00000115541,HSPE1,135,-0.4149,251,0.56196,115,-0.7088,87,-1.1638,245,0.67008,287,0.78322,154,-0.2378
ENSG00000115540,MOB4,61,-0.2446,27,-1.4551,46,-0.7266,89,0.39089,88,0.42260,37,-0.9785,97,0.56356
ENSG00000162944,RFTN2,59,1.02185,113,2.21772,16,-1.1116,12,-1.4728,43,0.65181,0,-8.3129,9,-1.8941
ENSG00000115896,PLCL1,39,0.37364,102,2.02670,14,-1.2579,4,-2.9103,29,-0.1573,35,0.19144,37,0.29544
ENSG00000119042,SATB2,0,-6.4956,12,-1.5151,32,0.00465,88,2.04573,8,-2.2244,6,-2.4518,51,0.85643
ENSG00000178074,C2orf69,10,-2.5864,20,-1.5402,49,-0.2525,92,0.87994,46,-0.3958,14,-2.0918,109,1.22764
ENSG00000196141,SPATS2L,83,0.33689,21,-1.7508,57,-0.2958,36,-1.0440,80,0.35044,111,0.80365,84,0.38425
ENSG00000082153,BZW1,23,-2.0423,66,-0.5127,86,-0.1046,111,0.33519,93,0.03622,64,-0.5440,136,0.71201
ENSG00000013441,CLK1,312,2.09211,214,1.38246,49,-1.0473,79,-0.2764,65,-0.6458,19,-2.3611,59,-0.7527
ENSG00000196290,NIF3L1,0,-5.6016,15,-0.1558,12,-0.5665,11,-0.6901,22,0.52686,27,0.70387,25,0.65898
ENSG00000155744,FAM126B,0,-7.3087,16,-1.8639,39,-0.6266,49,-0.2618,94,1.08812,72,0.38674,67,0.28966
ENSG00000119013,NDUFB3,96,0.03204,111,0.24825,64,-0.6373,37,-1.5193,112,0.32786,234,1.51268,78,-0.3283
ENSG00000003402,CFLAR,90,2.19029,39,0.66528,21,-0.3290,15,-0.7988,18,-0.6222,20,-0.3563,14,-0.9132
ENSG00000115993,TRAK2,51,-0.3641,147,1.36753,49,-0.4623,84,0.46657,38,-0.9441,55,-0.2519,70,0.15522
ENSG00000082146,STRADB,0,-5.9299,20,-0.1127,17,-0.3938,23,0.09001,23,0.13906,17,-0.3378,36,0.94305
ENSG00000155755,TMEM237,11,-1.3201,13,-1.1441,17,-0.7349,16,-0.9199,57,1.69000,26,-0.1083,21,-0.4655
ENSG00000003393,ALS2,41,0.54493,11,-1.4427,21,-0.5368,24,-0.3111,31,0.11229,26,-0.1862,44,0.75003
ENSG00000116030,SUMO1,113,-0.2196,71,-0.9362,79,-0.8294,93,-0.5768,161,0.41024,240,0.99142,159,0.34682
ENSG00000055044,NOP58,22,-1.0568,31,-0.5082,34,-0.3988,44,0.03532,52,0.33273,55,0.38225,51,0.27305
ENSG00000204217,BMPR2,163,0.39486,30,-2.1615,100,-0.4107,108,-0.2874,106,-0.3490,248,1.08591,178,0.59961
ENSG00000138439,FAM117B,0,-5.7638,12,-0.6757,10,-1.0713,18,-0.1300,26,0.64796,12,-0.7473,36,1.15800
ENSG00000163596,ICA1L,0,-6.2831,30,0.11964,28,0.01820,28,0.01616,30,0.14365,15,-0.8991,43,0.78788
ENSG00000138442,WDR12,0,-5.9293,9,-1.2811,22,0.04185,17,-0.3872,27,0.46310,11,-1.0376,39,1.11216
ENSG00000138443,ABI2,8,-4.9763,92,-1.4415,196,-0.3163,306,0.45993,207,-0.2526,400,0.85244,356,0.74449
ENSG00000173166,RAPH1,36,-0.1517,5,-3.0685,31,-0.4230,32,-0.3343,36,-0.1641,53,0.45997,73,1.14390
ENSG00000118257,NRP2,69,1.23386,8,-1.9774,23,-0.5880,28,-0.2221,36,0.18385,25,-0.3725,38,0.29687
ENSG00000114933,INO80D,30,0.56857,22,0.09190,14,-0.6322,13,-0.8195,12,-0.9791,60,1.76155,25,0.29054
ENSG00000023228,NDUFS1,80,-0.6770,84,-0.6105,109,-0.2188,93,-0.4905,145,0.30028,170,0.49932,159,0.44379
ENSG00000114942,EEF1B2,702,1.64314,631,1.44782,215,-0.3494,115,-1.3565,179,-0.7118,391,0.62741,126,-1.2063
ENSG00000204186,ZDBF2,0,-6.4144,7,-2.1589,28,-0.1427,24,-0.3891,33,0.14530,59,1.07341,48,0.83675
ENSG00000114948,ADAM23,13,-2.6250,13,-2.6960,52,-0.7007,108,0.55986,82,0.06412,84,0.09288,136,1.01306
ENSG00000118246,FASTKD2,0,-6.3111,20,-0.5528,26,-0.1285,39,0.58574,30,0.13570,27,-0.0498,35,0.37719
ENSG00000118263,KLF7,77,0.90000,25,-0.8301,32,-0.5427,112,1.87963,25,-0.9594,0,-8.6528,30,-0.6209
ENSG00000118260,CREB1,44,0.36184,44,0.35010,19,-1.0051,39,0.20510,31,-0.2232,12,-1.5374,55,0.82104
ENSG00000144401,METTL21A,37,1.09979,17,-0.1918,15,-0.4148,12,-0.7535,23,0.42757,11,-0.7861,19,0.00439
ENSG00000178385,PLEKHM3,0,-6.4076,21,-0.7003,19,-0.9045,42,0.36426,29,-0.2913,38,0.20336,68,1.33830
ENSG00000188674,C2orf80,0,-7.7602,16,-2.3026,52,-0.6771,41,-1.0346,83,0.12121,223,1.78136,130,0.93920
ENSG00000138413,IDH1,0,-5.8782,32,0.66300,16,-0.4658,19,-0.1888,35,1.06985,4,-2.4129,21,0.01806
ENSG00000115020,PIKFYVE,35,0.06334,33,-0.0414,26,-0.4621,26,-0.4705,40,0.30343,46,0.48352,36,0.08434
ENSG00000078018,MAP2,120,-2.8220,94,-3.1719,998,0.41319,1176,0.71972,755,-0.0884,1073,0.48725,795,0.00898
ENSG00000144406,UNC80,0,-7.2693,17,-1.7346,50,-0.1519,77,0.58705,46,-0.3357,97,0.90580,78,0.61735
ENSG00000197713,RPE,0,-5.0007,29,0.17078,12,-1.1978,25,-0.0188,40,0.89498,41,0.74791,22,-0.2475
ENSG00000115365,LANCL1,39,-1.8555,366,1.71152,66,-1.1433,74,-0.9625,163,0.41163,182,0.50546,118,-0.1979
ENSG00000178568,ERBB4,0,-7.5179,13,-2.4424,28,-1.3535,29,-1.3242,218,3.82898,4,-3.9272,1,-5.3524
ENSG00000144451,SPAG16,30,-0.0061,49,0.77461,30,0.01726,22,-0.4797,32,0.10417,27,-0.1756,27,-0.1765
ENSG00000138363,ATIC,24,-0.4546,46,0.58874,24,-0.4583,28,-0.2147,38,0.33724,47,0.61394,24,-0.4857
ENSG00000115414,FN1,2247,6.17788,40,-2.5009,48,-2.3514,36,-2.7717,34,-2.9835,0,-8.9619,12,-4.4125
