Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000178149,DALRD3,16,-0.4339,28,0.55782,21,0.05751,24,0.21443,18,-0.2770
ENSG00000178057,NDUFAF3,122,-0.0649,172,0.55156,153,0.33358,79,-0.7382,106,-0.3892
ENSG00000178035,IMPDH2,39,-0.2985,31,-0.6519,63,0.56831,46,-0.0035,49,0.12871
ENSG00000198218,QRICH1,36,-0.3336,25,-0.9139,33,-0.4756,65,0.64170,57,0.64472
ENSG00000172053,QARS,32,0.35400,32,0.30879,21,-0.3774,35,0.45061,22,-0.4381
ENSG00000172046,USP19,17,-0.4035,27,0.37174,18,-0.3236,22,0.03786,23,0.15568
ENSG00000172037,LAMB2,36,1.69218,18,0.33017,11,-0.4999,2,-2.5664,9,-1.0931
ENSG00000185909,KLHDC8B,27,0.04587,20,-0.4963,40,0.74921,22,-0.2931,24,-0.2149
ENSG00000114316,USP4,19,-0.9763,22,-0.7536,51,0.68971,42,0.27456,40,0.28399
ENSG00000067560,RHOA,193,0.05377,154,-0.3346,191,0.03671,199,0.09161,196,0.10611
ENSG00000145022,TCTA,22,-0.5461,29,-0.1500,40,0.43217,26,-0.2546,34,0.18048
ENSG00000145029,NICN1,41,-0.5468,46,-0.3489,59,0.08525,50,-0.2002,70,0.50948
ENSG00000173402,DAG1,46,0.14320,22,-1.0871,50,0.27248,31,-0.4742,50,0.39770
ENSG00000164061,BSN,199,-0.5920,219,-0.4313,257,-0.1635,352,0.35676,350,0.52350
ENSG00000164062,APEH,56,-0.1830,39,-0.7582,50,-0.3777,90,0.59955,76,0.47429
ENSG00000164068,RNF123,21,-0.5686,33,0.22872,29,-0.0199,34,0.22402,31,0.09332
ENSG00000176095,IP6K1,66,-0.8324,84,-0.4381,141,0.47760,109,0.02035,125,0.34023
ENSG00000164076,CAMKV,192,-0.8521,333,0.07656,385,0.34133,316,-0.0152,343,0.16696
ENSG00000164077,MON1A,30,0.25461,20,-0.4299,29,0.16877,44,0.84322,21,-0.4367
ENSG00000004534,RBM6,31,-0.3083,40,0.14614,41,0.20379,40,0.13558,35,-0.1003
ENSG00000003756,RBM5,39,-0.9907,59,-0.3395,104,0.68563,80,0.18939,75,0.12779
ENSG00000114353,GNAI2,165,0.32835,139,0.01487,169,0.36279,98,-0.5378,118,-0.3348
ENSG00000214706,IFRD2,14,-0.2597,15,-0.1651,14,-0.2793,17,0.06430,19,0.39257
ENSG00000243477,NAA80,15,-0.3248,18,-0.0571,17,-0.1501,22,0.28193,20,0.21081
ENSG00000114383,TUSC2,89,-0.2681,74,-0.5628,108,0.06648,131,0.37255,117,0.28257
ENSG00000114388,NPRL2,14,-1.2114,47,0.81823,14,-1.2821,29,-0.0828,38,0.58135
ENSG00000126062,TMEM115,24,-0.4188,36,0.29390,43,0.63040,34,0.18273,24,-0.5162
ENSG00000088543,C3orf18,18,-0.6046,29,0.16146,29,0.19074,28,0.08589,27,0.07139
ENSG00000088538,DOCK3,65,-0.8449,98,-0.1617,152,0.63979,178,0.82630,93,-0.3042
ENSG00000145050,MANF,15,-0.9641,27,-0.0281,27,-0.0804,20,-0.4954,37,0.68553
ENSG00000259956,RBM15B,22,-1.0227,32,-0.4314,33,-0.3702,37,-0.1494,60,0.98379
ENSG00000164080,RAD54L2,12,-0.2990,15,0.01598,13,-0.2173,13,-0.1523,17,0.34479
ENSG00000164081,TEX264,43,-0.0077,42,-0.0546,52,0.33519,34,-0.3445,41,-0.0808
ENSG00000164082,GRM2,7,-1.5229,19,-0.0358,20,0.06659,26,0.50996,23,0.43973
ENSG00000090097,PCBP4,48,0.64121,39,0.23484,18,-1.0284,31,-0.1478,33,-0.0585
ENSG00000248487,ABHD14A,88,-0.7396,124,-0.1682,177,0.46995,121,-0.1916,151,0.23185
ENSG00000162244,RPL29,779,0.56588,668,0.27661,460,-0.3768,350,-0.7638,533,-0.1584
ENSG00000164086,DUSP7,27,-0.2314,28,-0.1581,50,0.91058,42,0.49500,22,-0.7273
ENSG00000023330,ALAS1,23,-0.6939,25,-0.5802,57,0.89455,32,-0.1468,37,0.06814
ENSG00000247596,TWF2,39,-0.5249,36,-0.6776,59,0.17142,79,0.62269,60,0.28610
ENSG00000164088,PPM1M,14,-0.3443,11,-0.7928,31,1.01145,16,-0.2039,17,-0.0979
ENSG00000164091,WDR82,101,-0.6690,116,-0.4347,172,0.25095,187,0.35992,170,0.30198
ENSG00000163930,BAP1,107,0.18727,109,0.21765,80,-0.3149,79,-0.3197,97,0.02077
ENSG00000010322,NISCH,166,-0.5280,196,-0.2537,259,0.23741,262,0.23038,247,0.20298
ENSG00000168268,NT5DC2,20,0.48847,17,0.24338,12,-0.4042,10,-0.5521,14,-0.1084
ENSG00000168273,SMIM4,34,0.39799,34,0.39452,22,-0.3471,23,-0.2416,24,-0.2752
ENSG00000163939,PBRM1,17,-0.4156,33,0.76410,17,-0.4257,25,0.26008,20,-0.1864
ENSG00000163938,GNL3,23,-0.8015,44,0.30376,38,0.01907,58,0.70418,36,-0.0998
ENSG00000016864,GLT8D1,19,-0.4617,18,-0.6136,48,1.23432,42,0.81292,17,-0.8437
ENSG00000114902,SPCS1,126,-0.1536,112,-0.3527,141,0.04455,184,0.46668,143,0.08510
ENSG00000114904,NEK4,15,-0.2260,21,0.30006,18,0.05938,27,0.69464,14,-0.4275
ENSG00000272573,MUSTN1,32,1.86269,22,1.02009,5,-1.3461,4,-1.5355,4,-1.9525
ENSG00000163932,PRKCD,17,-0.6597,20,-0.3278,27,0.14051,13,-0.9214,33,0.68816
ENSG00000163931,TKT,89,-0.1409,97,0.01071,102,0.09566,89,-0.1298,99,0.06244
ENSG00000272886,DCP1A,12,-0.7119,17,-0.0474,19,0.12440,30,0.85325,17,-0.0506
ENSG00000157388,CACNA1D,8,-1.3074,29,0.77004,18,-0.0728,18,-0.1309,20,0.12973
ENSG00000016391,CHDH,25,1.16224,25,1.16522,11,-0.2889,2,-2.6450,6,-1.5256
ENSG00000113811,SELENOK,98,0.00726,96,-0.0312,62,-0.7731,70,-0.5152,124,0.56644
ENSG00000157445,CACNA2D3,23,-0.9070,29,-0.5219,37,-0.0969,54,0.48439,51,0.60658
ENSG00000187672,ERC2,54,-0.6977,97,0.31922,77,-0.0898,137,0.84950,76,-0.1688
ENSG00000163946,TASOR,22,-0.2857,26,0.00158,42,0.93580,20,-0.4028,21,-0.4480
ENSG00000163947,ARHGEF3,24,-0.7220,16,-1.3600,41,0.22242,67,0.99472,43,0.39809
ENSG00000157500,APPL1,31,-0.9042,51,-0.0718,60,0.20046,70,0.43548,58,0.20313
ENSG00000174840,PDE12,20,0.02299,11,-0.9257,25,0.36049,28,0.50183,20,0.00887
ENSG00000168374,ARF4,37,-1.1405,69,-0.1468,107,0.65972,101,0.48791,74,-0.0324
ENSG00000163681,SLMAP,33,0.20707,25,-0.2521,38,0.44567,28,-0.0905,26,-0.2773
ENSG00000163686,ABHD6,17,-0.9543,36,0.27055,28,-0.1672,53,0.86587,31,0.01698
ENSG00000163684,RPP14,11,-0.3385,14,0.03183,28,1.34018,20,0.57341,6,-1.4215
ENSG00000168297,PXK,25,-0.1039,26,-0.0900,29,0.10147,21,-0.3609,29,0.16917
ENSG00000168291,PDHB,53,-0.7857,60,-0.5809,128,0.76716,118,0.52836,83,-0.0477
ENSG00000168301,KCTD6,21,-0.5572,22,-0.5213,51,1.01234,23,-0.4233,29,-0.0490
ENSG00000168309,FAM107A,789,1.05823,493,0.14930,354,-0.4241,128,-1.9170,396,-0.2931
ENSG00000144724,PTPRG,25,-0.6292,32,-0.2312,54,0.73509,22,-0.7840,39,0.16382
ENSG00000114405,C3orf14,63,-0.5084,85,-0.0007,100,0.28953,103,0.30053,84,-0.0233
ENSG00000163618,CADPS,86,-1.0446,129,-0.3731,191,0.31425,256,0.75683,175,0.19389
ENSG00000163630,SYNPR,138,-1.1572,243,-0.2260,304,0.16820,356,0.40251,330,0.41938
ENSG00000163634,THOC7,79,-0.5670,99,-0.1891,112,0.02203,113,0.02843,131,0.39948
ENSG00000163636,PSMD6,45,-0.4703,60,0.00738,70,0.28687,77,0.39521,58,-0.0877
ENSG00000163637,PRICKLE2,30,-0.9609,41,-0.4686,78,0.69617,69,0.40239,56,0.08697
ENSG00000151276,MAGI1,49,-0.8166,68,-0.2646,106,0.52701,62,-0.3709,91,0.32710
ENSG00000144741,SLC25A26,15,-0.7933,30,0.33847,30,0.34116,45,0.95257,19,-0.5183
ENSG00000144749,LRIG1,72,1.26068,29,-0.4150,53,0.63255,9,-2.0433,23,-0.9377
ENSG00000183662,TAFA1,24,-1.4938,40,-0.7210,82,0.52962,108,0.94050,68,0.24745
ENSG00000144747,TMF1,20,-0.2234,24,0.09340,24,0.03896,29,0.36530,22,-0.0954
ENSG00000144744,UBA3,29,-0.7833,30,-0.7394,45,-0.0581,57,0.31115,62,0.70287
ENSG00000144746,ARL6IP5,150,-0.9258,209,-0.3843,387,0.73020,305,0.24797,269,0.06607
ENSG00000114861,FOXP1,58,-0.8182,73,-0.4372,114,0.35230,104,0.16606,110,0.37250
ENSG00000163412,EIF4E3,39,-0.7158,46,-0.4164,38,-0.7533,71,0.28185,84,0.88363
ENSG00000170837,GPR27,34,-0.1754,33,-0.2003,36,-0.0735,34,-0.1758,43,0.32887
ENSG00000163602,RYBP,22,-0.9995,28,-0.6041,65,0.90840,53,0.44618,39,-0.0341
ENSG00000163605,PPP4R2,26,-0.7107,27,-0.6433,44,0.19088,56,0.57056,46,0.36688
ENSG00000121440,PDZRN3,19,-0.9245,17,-1.0769,33,-0.0400,41,0.30949,48,0.87609
ENSG00000113805,CNTN3,20,-1.0691,23,-0.8441,52,0.54046,48,0.34422,46,0.44284
ENSG00000185008,ROBO2,34,-0.5860,38,-0.3802,77,0.87925,62,0.41866,42,-0.2990
ENSG00000169855,ROBO1,19,-0.0009,19,-0.0223,31,0.85544,9,-1.0640,16,-0.3717
ENSG00000175161,CADM2,170,-0.7340,196,-0.4981,288,0.16292,410,0.72803,292,0.25164
ENSG00000083937,CHMP2B,26,-0.7752,21,-1.0895,43,0.08068,54,0.45449,54,0.69029
ENSG00000163320,CGGBP1,37,-1.0640,64,-0.1561,78,0.18840,90,0.39114,81,0.33969
ENSG00000269028,MTRNR2L12,9055,1.54880,3235,-0.4397,2004,-1.2177,1650,-1.4249,3931,-0.1360
ENSG00000261292,AC110491.1,19,-0.1872,14,-0.6806,36,0.98088,9,-1.2424,22,0.03650
ENSG00000113966,ARL6,19,-0.7610,14,-1.2182,50,0.96683,36,0.28903,32,0.13278
ENSG00000170854,RIOX2,15,-0.1030,9,-0.9661,16,0.01233,22,0.56740,18,0.30777
ENSG00000080822,CLDND1,95,0.22824,61,-0.5338,71,-0.2968,129,0.69565,85,0.02601
ENSG00000080819,CPOX,9,-0.9626,8,-1.2202,28,0.96712,19,0.20130,18,0.24994
ENSG00000184220,CMSS1,46,-0.6779,97,0.64963,68,-0.0024,55,-0.3251,68,0.00259
ENSG00000036054,TBC1D23,16,-0.2681,9,-1.1507,21,0.18019,25,0.39071,23,0.43710
ENSG00000114021,NIT2,19,-0.8780,29,-0.2138,38,0.24778,56,0.86160,33,0.03204
ENSG00000154174,TOMM70,35,-1.3605,86,0.14058,81,0.03436,130,0.78938,86,0.16706
ENSG00000206535,LNP1,16,0.08696,24,0.89731,11,-0.5186,13,-0.1680,12,-0.4130
ENSG00000114354,TFG,37,-0.7556,70,0.32192,78,0.50049,64,0.14240,53,-0.2292
ENSG00000174173,TRMT10C,18,-0.8143,23,-0.4263,30,-0.0241,54,0.94514,33,0.25307
ENSG00000081154,PCNP,124,-0.0551,127,-0.0151,119,-0.1241,150,0.25814,129,0.02314
ENSG00000066422,ZBTB11,22,-0.8573,18,-1.1301,43,0.26952,51,0.50781,47,0.59232
ENSG00000114391,RPL24,788,0.29433,957,0.66079,535,-0.3837,481,-0.5161,579,-0.3135
ENSG00000144815,NXPE3,20,-0.4791,24,-0.1363,13,-1.1826,37,0.57786,34,0.66458
ENSG00000170017,ALCAM,53,-0.3012,70,0.18812,32,-1.1066,109,0.89638,68,0.19055
ENSG00000114439,BBX,34,0.38391,20,-0.5173,28,0.02707,11,-1.3051,31,0.32565
ENSG00000196776,CD47,90,-0.9457,114,-0.5697,185,0.27647,219,0.51672,187,0.39541
ENSG00000114446,IFT57,39,-0.4494,40,-0.4100,55,0.14906,49,-0.0661,60,0.41171
ENSG00000198919,DZIP3,50,-0.8141,74,-0.1638,99,0.35127,122,0.65905,82,0.00860
ENSG00000177707,NECTIN3,14,-0.5749,11,-0.9468,31,0.84934,5,-2.1199,25,0.56690
ENSG00000240891,PLCXD2,3,-2.1164,15,0.13610,4,-1.8165,53,2.40184,13,-0.0865
ENSG00000144827,ABHD10,29,-0.8174,28,-0.9014,57,0.31927,101,1.24143,49,0.06056
ENSG00000144834,TAGLN3,294,-0.8195,454,-0.0916,467,-0.0425,617,0.40873,554,0.34726
ENSG00000091972,CD200,50,-1.4261,91,-0.4551,161,0.56057,174,0.62370,132,0.24510
ENSG00000144848,ATG3,41,-0.2491,53,0.21442,42,-0.2085,59,0.34476,47,-0.0007
ENSG00000138459,SLC35A5,20,-0.5581,23,-0.3449,41,0.67657,31,0.13153,28,-0.0281
ENSG00000163608,NEPRO,20,-0.0431,11,-1.0690,35,0.94596,24,0.23783,18,-0.2697
ENSG00000072858,SIDT1,24,-0.2986,27,-0.0466,37,0.50822,39,0.53784,23,-0.3946
ENSG00000176542,USF3,10,-0.5088,17,0.34085,15,0.12910,16,0.12891,14,-0.0780
ENSG00000121579,NAA50,40,-0.2649,38,-0.3469,73,0.81542,60,0.40059,38,-0.4326
ENSG00000114573,ATP6V1A,139,-1.0522,242,-0.1385,244,-0.1221,561,1.27303,267,0.04607
ENSG00000184307,ZDHHC23,11,-1.0750,13,-0.7885,38,1.16722,25,0.32268,20,-0.1078
ENSG00000181722,ZBTB20,27,1.22471,14,-0.0041,18,0.43488,7,-0.9358,7,-1.2280
ENSG00000172020,GAP43,505,-0.6327,756,0.05544,679,-0.1334,830,0.20007,837,0.31521
ENSG00000185565,LSAMP,126,-0.1845,174,0.39766,93,-0.6906,167,0.28225,146,0.10443
ENSG00000113845,TIMMDC1,40,-0.1721,50,0.22236,50,0.23802,40,-0.1431,41,-0.1579
ENSG00000138495,COX17,135,0.25926,161,0.58763,70,-0.8465,129,0.15565,106,-0.2186
ENSG00000082701,GSK3B,43,-1.0551,52,-0.7353,108,0.52799,127,0.73416,89,0.22441
ENSG00000163428,LRRC58,20,-0.3019,26,0.15974,23,-0.0374,13,-0.9380,27,0.34647
ENSG00000065518,NDUFB4,309,-0.0899,425,0.48556,283,-0.2404,288,-0.1938,314,-0.0778
ENSG00000144840,RABL3,21,-0.2018,17,-0.5095,19,-0.3295,16,-0.5623,32,0.74596
ENSG00000145087,STXBP5L,24,-1.2674,45,-0.2390,66,0.43162,72,0.50500,58,0.23536
ENSG00000173230,GOLGB1,60,-0.2144,84,0.39374,67,-0.0333,63,-0.1071,65,-0.0862
ENSG00000163406,SLC15A2,27,1.11877,17,0.21023,18,0.35562,9,-0.7102,7,-1.2752
ENSG00000114023,FAM162A,105,-0.2948,125,0.00500,157,0.41746,144,0.23625,113,-0.2140
ENSG00000114030,KPNA1,40,-0.4842,46,-0.2569,75,0.62775,72,0.48668,48,-0.2300
ENSG00000173175,ADCY5,39,-0.2525,38,-0.3260,29,-0.7768,41,-0.1528,62,0.77783
ENSG00000206527,HACD2,30,-0.7882,41,-0.2465,92,1.25763,33,-0.5876,42,-0.2876
ENSG00000065534,MYLK,23,0.73978,14,-0.0993,4,-1.9105,13,-0.2023,18,0.35218
ENSG00000160145,KALRN,99,-0.8520,143,-0.2469,218,0.51717,213,0.41194,169,0.06384
ENSG00000082781,ITGB5,28,1.19629,16,0.09047,13,-0.2665,6,-1.2935,11,-0.5830
ENSG00000163848,ZNF148,21,-0.6031,33,0.10094,34,0.14960,49,0.73463,29,-0.1527
ENSG00000114520,SNX4,24,-0.5765,28,-0.3482,34,-0.0081,37,0.12009,41,0.47517
ENSG00000114544,SLC41A3,75,-0.8541,137,0.16371,173,0.60127,130,0.05939,118,-0.1193
ENSG00000144908,ALDH1L1,94,1.40305,35,-0.4439,60,0.50223,14,-1.8024,28,-1.0006
ENSG00000159685,CHCHD6,57,-0.5659,72,-0.1533,68,-0.2511,93,0.25244,96,0.45450
ENSG00000114554,PLXNA1,35,-0.6456,55,0.14473,47,-0.1436,67,0.43995,55,0.17098
ENSG00000163870,TPRA1,22,-0.3458,17,-0.7049,38,0.66377,30,0.17854,27,0.03427
ENSG00000114631,PODXL2,117,-0.3397,173,0.34773,103,-0.5426,162,0.20659,154,0.18843
ENSG00000114626,ABTB1,46,-0.3142,58,0.09232,41,-0.4928,72,0.43102,61,0.23238
ENSG00000074416,MGLL,156,0.44020,157,0.45634,47,-1.5598,181,0.64018,111,-0.2159
ENSG00000058262,SEC61A1,50,0.08290,36,-0.4975,49,0.02361,55,0.20669,51,0.13619
ENSG00000175792,RUVBL1,12,-0.5497,20,0.32428,14,-0.2914,16,-0.1151,19,0.29615
ENSG00000163902,RPN1,75,-0.2767,64,-0.5578,98,0.19205,105,0.28049,98,0.24078
ENSG00000075785,RAB7A,132,-0.2961,139,-0.2108,168,0.11848,181,0.22966,167,0.13995
ENSG00000177646,ACAD9,19,-0.5015,34,0.50101,37,0.66555,29,0.17338,19,-0.6783
ENSG00000240682,ISY1,13,-0.6395,14,-0.5422,18,-0.1171,23,0.25755,25,0.61047
ENSG00000169714,CNBP,137,-0.3957,204,0.30049,225,0.48178,166,-0.0657,151,-0.3028
ENSG00000181789,COPG1,50,-0.4917,66,-0.0331,67,-0.0056,76,0.20308,74,0.22621
ENSG00000183624,HMCES,40,-0.0686,38,-0.1776,70,0.95532,48,0.20750,29,-0.7295
ENSG00000184897,H1FX,197,-0.5610,339,0.38525,258,-0.1010,194,-0.5329,307,0.26950
ENSG00000129071,MBD4,23,-0.3402,27,-0.0493,30,0.16820,37,0.46439,27,-0.0677
ENSG00000163913,IFT122,21,-0.8726,45,0.46048,52,0.71437,25,-0.5427,31,-0.2394
ENSG00000004399,PLXND1,30,-0.4718,21,-1.0293,58,0.69966,37,-0.1273,46,0.30988
ENSG00000172765,TMCC1,19,-0.8321,26,-0.2851,37,0.32795,28,-0.1456,37,0.42300
ENSG00000196455,PIK3R4,15,-0.7515,23,-0.0861,22,-0.1183,41,0.87027,25,0.13657
ENSG00000017260,ATP2C1,68,-0.7097,101,-0.0392,123,0.31898,136,0.44223,104,0.01416
ENSG00000114670,NEK11,12,-0.2912,11,-0.3080,1,-3.7672,33,1.42947,18,0.61010
ENSG00000198585,NUDT16,43,-0.4310,47,-0.2821,67,0.35998,62,0.19143,58,0.09853
ENSG00000114686,MRPL3,40,-0.3592,46,-0.1146,49,0.00093,84,0.87359,47,-0.1157
ENSG00000196353,CPNE4,15,-1.5869,41,0.05457,14,-1.6893,177,2.76549,30,-0.5955
ENSG00000138246,DNAJC13,16,-0.6528,17,-0.5457,14,-0.8532,32,0.48874,33,0.87347
ENSG00000081307,UBA5,32,-0.0716,18,-0.9738,41,0.37890,39,0.28214,35,0.16932
ENSG00000144868,TMEM108,14,-0.8580,27,0.26600,26,0.19698,12,-1.0190,28,0.39999
ENSG00000091527,CDV3,50,-0.1273,66,0.35398,63,0.25660,65,0.29169,43,-0.4780
ENSG00000163781,TOPBP1,10,-1.1260,10,-1.1109,20,0.07825,23,0.30229,27,0.89106
ENSG00000091513,TF,71,1.43447,31,-0.1675,3,-3.4548,22,-0.6521,36,0.10039
ENSG00000144867,SRPRB,28,-1.0647,32,-0.8385,86,0.90270,46,-0.2160,62,0.34557
ENSG00000154917,RAB6B,327,-0.8034,520,-0.0223,520,-0.0240,825,0.72964,559,0.13740
ENSG00000114019,AMOTL2,14,-0.7615,13,-0.8903,26,0.33765,33,0.64519,25,0.35689
ENSG00000129055,ANAPC13,50,-0.0171,51,-0.0046,43,-0.2752,72,0.55032,50,-0.0494
ENSG00000182923,CEP63,10,-0.6307,18,0.32112,10,-0.6726,26,0.84852,16,0.11485
ENSG00000114054,PCCB,24,0.27393,25,0.36048,15,-0.5659,36,0.87628,16,-0.5507
ENSG00000168917,SLC35G2,23,0.33707,9,-1.2079,36,1.19388,17,-0.2183,15,-0.5776
ENSG00000158092,NCK1,11,-0.6072,17,0.13114,16,0.08770,18,0.26766,16,0.09174
ENSG00000114098,ARMC8,29,-1.0164,63,0.28047,49,-0.1690,71,0.43318,60,0.24929
ENSG00000158186,MRAS,107,-0.3495,103,-0.4251,197,0.75274,112,-0.2461,130,-0.0271
ENSG00000051382,PIK3CB,29,-1.0848,45,-0.3643,68,0.36400,84,0.68126,60,0.20657
ENSG00000175110,MRPS22,20,-0.7184,31,0.03108,32,0.10431,39,0.41484,32,0.13474
ENSG00000184432,COPB2,29,-0.6696,21,-1.1842,35,-0.3353,44,0.06036,64,1.06286
ENSG00000114115,RBP1,23,0.49820,22,0.37176,15,-0.3057,7,-1.3938,17,-0.0937
ENSG00000158258,CLSTN2,21,-1.8977,71,0.10160,16,-2.2823,375,3.33564,38,-1.1468
ENSG00000114120,SLC25A36,34,-0.9621,57,-0.0868,61,0.02198,108,0.95342,63,0.09039
ENSG00000155893,PXYLP1,12,-0.2441,11,-0.4365,18,0.52570,16,0.23776,13,-0.0659
ENSG00000177311,ZBTB38,40,-0.4770,37,-0.5962,67,0.44672,53,0.02843,59,0.27719
ENSG00000155903,RASA2,9,-1.1245,13,-0.6011,10,-1.0119,29,0.73139,28,1.02755
ENSG00000114125,RNF7,72,-0.2143,108,0.53108,88,0.14873,85,0.07749,67,-0.3939
ENSG00000069849,ATP1B3,52,-0.4050,54,-0.3572,75,0.21074,106,0.75780,65,-0.0273
ENSG00000114126,TFDP2,36,0.84632,22,-0.1108,22,-0.0789,21,-0.1150,18,-0.5160
ENSG00000175054,ATR,10,-0.7705,11,-0.6976,12,-0.4658,30,0.95033,21,0.59753
ENSG00000144935,TRPC1,14,-0.6140,15,-0.5928,21,0.00827,42,1.14402,22,0.10797
ENSG00000163714,U2SURP,44,-0.7158,67,-0.0040,91,0.56553,56,-0.2816,69,0.07612
ENSG00000175040,CHST2,31,-0.5258,41,-0.0687,55,0.45082,57,0.46334,39,-0.1668
ENSG00000181744,DIPK2A,9,-1.4665,25,0.18851,18,-0.3552,18,-0.3103,31,0.81238
ENSG00000114698,PLSCR4,27,1.13650,18,0.35610,12,-0.4147,9,-0.7524,10,-0.7666
ENSG00000163754,GYG1,31,0.02414,22,-0.5542,32,0.09729,71,1.39282,24,-0.5253
ENSG00000071794,HLTF,19,-0.6687,21,-0.4507,23,-0.3173,31,0.14471,37,0.73006
ENSG00000114744,COMMD2,15,-0.0046,9,-0.8159,16,0.09541,32,1.21619,13,-0.2392
ENSG00000082996,RNF13,36,-0.2556,28,-0.6519,51,0.36047,66,0.72196,41,-0.0503
ENSG00000070087,PFN2,329,-0.9193,360,-0.7715,506,-0.2026,727,0.39646,784,0.81606
ENSG00000196428,TSC22D2,26,-0.5007,29,-0.3042,28,-0.3485,55,0.75079,40,0.33648
ENSG00000120742,SERP1,132,0.41717,81,-0.4496,122,0.26842,93,-0.1927,98,-0.1520
ENSG00000144895,EIF2A,24,-1.0482,57,0.43857,36,-0.3778,54,0.31518,51,0.31090
ENSG00000198843,SELENOT,95,-0.6388,120,-0.2589,177,0.43309,177,0.38904,142,0.05134
ENSG00000181788,SIAH2,16,-0.8849,17,-0.8105,32,0.28574,33,0.33628,34,0.54628
ENSG00000144893,MED12L,12,-1.1792,14,-0.8800,25,0.04108,25,0.05350,35,0.93896
ENSG00000152601,MBNL1,47,-0.7653,49,-0.6815,121,0.91832,81,0.15019,75,0.02111
ENSG00000181467,RAP2B,23,-0.7928,26,-0.5449,53,0.69391,40,0.12252,39,0.17132
ENSG00000114790,ARHGEF26,29,1.12808,12,-0.4182,8,-1.0289,7,-1.2222,17,0.16921
ENSG00000174953,DHX36,35,-0.8599,54,-0.1627,68,0.23512,68,0.21519,67,0.30572
ENSG00000114805,PLCH1,8,-1.1749,18,0.07300,4,-2.0771,60,2.20417,17,-0.0512
ENSG00000169359,SLC33A1,15,-0.3664,8,-1.2614,21,0.26168,27,0.60397,22,0.37616
ENSG00000163655,GMPS,22,-0.8607,46,0.40520,33,-0.1898,35,-0.0807,42,0.30699
ENSG00000169282,KCNAB1,38,-0.5404,39,-0.4764,19,-1.5972,130,1.53622,63,0.43887
ENSG00000114850,SSR3,90,0.52092,57,-0.2933,43,-0.7458,83,0.34014,70,0.07257
ENSG00000163660,CCNL1,14,-0.2149,14,-0.2017,21,0.47760,26,0.74385,13,-0.4314
ENSG00000174891,RSRC1,44,0.21156,37,-0.0728,47,0.35537,43,0.16299,32,-0.4228
ENSG00000178053,MLF1,18,-0.1607,18,-0.1471,20,0.07098,17,-0.2089,21,0.21129
ENSG00000168827,GFM1,26,-0.3587,33,0.01698,22,-0.6265,54,0.83824,35,0.16947
ENSG00000118855,MFSD1,16,0.05162,9,-0.8859,16,0.04455,20,0.42383,17,0.22670
ENSG00000180044,C3orf80,26,-1.3100,38,-0.7161,75,0.43570,83,0.55623,71,0.45529
ENSG00000068885,IFT80,19,-0.9975,21,-0.8164,36,0.06741,53,0.70737,43,0.56765
ENSG00000186432,KPNA4,53,-0.5575,63,-0.2721,74,0.02356,99,0.48368,82,0.26114
ENSG00000163590,PPM1L,48,-0.9289,74,-0.2162,98,0.26884,120,0.56806,92,0.18982
ENSG00000169255,B3GALNT1,53,-0.6904,77,-0.0713,82,0.03460,108,0.47702,87,0.20305
ENSG00000169251,NMD3,16,-0.5689,21,-0.0709,19,-0.2968,21,-0.1054,28,0.55783
ENSG00000121871,SLITRK3,12,-0.8691,19,-0.1954,19,-0.1292,16,-0.3934,28,0.74613
ENSG00000114209,PDCD10,25,-0.9500,39,-0.2071,62,0.64858,37,-0.2790,48,0.22789
ENSG00000163536,SERPINI1,311,-1.4100,569,-0.4391,715,-0.0471,1338,0.98860,888,0.45610
ENSG00000173905,GOLIM4,53,0.77637,28,-0.3510,35,0.00788,25,-0.5280,31,-0.2244
ENSG00000008952,SEC62,349,-0.0518,489,0.56212,365,0.02401,368,0.03465,296,-0.4205
ENSG00000173889,PHC3,13,-0.6851,18,-0.1876,14,-0.6064,12,-0.8364,30,1.00913
ENSG00000163558,PRKCI,30,-0.8979,43,-0.3510,51,-0.0455,73,0.53734,63,0.46633
ENSG00000136603,SKIL,16,-0.6978,22,-0.2384,34,0.57763,22,-0.2063,27,0.17530
ENSG00000013293,SLC7A14,31,-1.2550,70,0.09498,121,1.15693,77,0.22841,52,-0.5069
ENSG00000163584,RPL22L1,25,0.25400,28,0.46684,10,-1.1725,23,0.13707,22,0.01929
ENSG00000163577,EIF5A2,13,-0.5838,8,-1.3957,8,-1.3706,47,1.58845,24,0.70730
ENSG00000154310,TNIK,48,0.75537,30,-0.0710,27,-0.2923,31,-0.0413,27,-0.3439
ENSG00000144959,NCEH1,30,-1.8157,53,-0.9542,126,0.53073,92,-0.0402,131,0.84247
ENSG00000169760,NLGN1,18,-0.6440,27,0.01659,42,0.86486,23,-0.2073,24,-0.2526
ENSG00000177565,TBL1XR1,83,-0.4887,81,-0.5319,110,-0.0142,131,0.26005,135,0.47561
ENSG00000172667,ZMAT3,74,-0.5020,82,-0.3359,107,0.13922,136,0.50357,107,0.18549
ENSG00000121879,PIK3CA,22,-0.0628,11,-1.1383,28,0.34627,39,0.82104,23,-0.0073
