Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000148334,PTGES2,27,-1.9806,86,-0.2290,116,0.25989,130,0.44588,106,0.24647
ENSG00000171159,C9orf16,272,-0.8375,593,0.40642,560,0.31308,521,0.19254,444,-0.1307
ENSG00000148337,CIZ1,36,-0.1316,34,-0.2243,55,0.53211,32,-0.3143,40,0.00553
ENSG00000106976,DNM1,115,-3.1190,456,-1.0776,1037,0.22002,1388,0.71422,1032,0.46224
ENSG00000167110,GOLGA2,34,-0.8626,32,-0.9500,59,-0.0213,51,-0.2570,72,0.70341
ENSG00000175854,SWI5,32,0.96600,24,0.45571,10,-0.8095,18,0.02302,15,-0.4482
ENSG00000167112,TRUB2,52,-0.4359,41,-0.8066,64,-0.1206,88,0.40607,75,0.28413
ENSG00000167113,COQ4,46,-0.6794,65,-0.1135,66,-0.0950,55,-0.3757,80,0.45452
ENSG00000167114,SLC27A4,33,-1.1404,38,-0.9600,50,-0.5172,103,0.65329,80,0.51659
ENSG00000167118,URM1,40,0.05287,30,-0.3779,38,-0.0058,40,0.07280,39,0.08799
ENSG00000207955,AL359091.1,138,3.66604,21,-0.2881,19,-0.4264,10,-1.3076,7,-2.7082
ENSG00000167123,CERCAM,225,4.00913,30,-0.3289,30,-0.3157,9,-2.0332,8,-3.1892
ENSG00000197694,SPTAN1,202,-1.2263,368,-0.2963,423,-0.0735,606,0.52087,477,0.25490
ENSG00000119333,WDR34,20,0.44096,14,-0.1217,12,-0.3341,9,-0.7812,16,0.22625
ENSG00000119335,SET,273,0.53277,167,-0.2674,218,0.15726,183,-0.1266,188,-0.1619
ENSG00000160445,ZER1,39,-1.8869,95,-0.5523,167,0.35653,150,0.17506,152,0.42816
ENSG00000107021,TBC1D13,23,-0.8566,31,-0.4028,40,0.02802,53,0.47391,42,0.19170
ENSG00000167136,ENDOG,31,-1.0252,49,-0.3257,53,-0.1978,32,-1.0030,75,0.86269
ENSG00000198917,SPOUT1,17,0.31908,12,-0.1825,13,-0.1641,16,0.24229,14,-0.1096
ENSG00000136802,LRRC8A,61,-0.1818,72,0.09732,95,0.54763,47,-0.5956,67,-0.0213
ENSG00000175283,DOLK,8,-0.9417,13,-0.1317,17,0.25617,13,-0.2049,16,0.31588
ENSG00000095319,NUP188,17,0.55482,8,-0.6207,24,1.13110,15,0.31012,9,-0.7842
ENSG00000148341,SH3GLB2,122,-0.3192,123,-0.3059,152,0.03470,260,0.94304,136,-0.2651
ENSG00000148343,MIGA2,18,-0.7351,18,-0.7211,30,0.06653,31,0.08781,33,0.42524
ENSG00000167130,DOLPP1,16,0.03367,4,-1.8435,19,0.30553,18,0.20222,17,0.22324
ENSG00000095321,CRAT,32,-0.6167,41,-0.2388,64,0.46282,47,-0.0197,49,0.09716
ENSG00000119383,PTPA,83,-1.0798,144,-0.2158,165,-0.0001,179,0.13375,183,0.35554
ENSG00000188483,IER5L,16,-0.5940,12,-0.9912,29,0.34728,17,-0.5264,28,0.55412
ENSG00000148335,NTMT1,28,-0.2524,27,-0.3213,21,-0.6880,29,-0.1747,38,0.52313
ENSG00000148331,ASB6,11,-1.4652,20,-0.5943,27,-0.0723,43,0.67267,31,0.31022
ENSG00000136827,TOR1A,20,-1.3704,20,-1.3228,29,-0.7775,75,0.74422,57,0.66853
ENSG00000136819,C9orf78,91,0.22063,48,-0.8032,99,0.35228,126,0.76280,71,-0.3598
ENSG00000136878,USP20,20,-0.7627,26,-0.4074,46,0.52807,41,0.33919,33,0.00257
ENSG00000187239,FNBP1,123,2.36844,31,-0.1622,23,-0.6302,24,-0.5574,22,-1.1882
ENSG00000148358,GPR107,36,0.19336,23,-0.4944,15,-1.1645,34,0.10345,35,0.39804
ENSG00000107130,NCS1,97,-1.3790,333,0.57572,196,-0.2910,221,-0.0997,254,0.26266
ENSG00000130707,ASS1,15,-2.9109,67,-0.7309,2,-5.3571,93,-0.2061,155,1.79646
ENSG00000107164,FUBP3,41,0.88085,18,-0.4920,25,0.04082,16,-0.6598,24,-0.0672
ENSG00000130713,EXOSC2,12,-0.3671,11,-0.4418,19,0.34063,18,0.24086,15,0.03782
ENSG00000097007,ABL1,49,1.61424,22,0.18729,14,-0.4758,26,0.49416,13,-1.1117
ENSG00000126878,AIF1L,311,4.08695,46,-0.1305,28,-0.8962,10,-2.3493,11,-3.0552
ENSG00000126883,NUP214,13,-0.1340,9,-0.6940,21,0.64907,12,-0.3072,15,0.08684
ENSG00000160539,PLPP7,10,-1.0454,7,-1.4124,20,0.05685,26,0.50330,22,0.46118
ENSG00000130723,PRRC2B,83,-0.8555,85,-0.8067,173,0.31849,137,-0.0678,161,0.42909
ENSG00000130714,POMT1,36,0.00179,31,-0.2175,35,-0.0198,67,1.05359,31,-0.4609
ENSG00000130717,UCK1,58,0.70719,37,-0.0417,40,0.08627,40,0.10880,33,-0.4010
ENSG00000107263,RAPGEF1,33,-0.5384,51,0.13801,61,0.42993,44,-0.0890,47,-0.0292
ENSG00000160563,MED27,5,-2.3424,20,-0.1852,13,-0.8482,36,0.78646,26,0.47451
ENSG00000196358,NTNG2,11,-0.6463,40,1.42666,0,-5.9338,47,1.75269,12,-1.0521
ENSG00000107290,SETX,41,0.34927,20,-0.7930,48,0.62676,39,0.26967,30,-0.3068
ENSG00000125484,GTF3C4,6,-1.8570,13,-0.6968,31,0.66565,33,0.82106,20,-0.0400
ENSG00000165698,SPACA9,27,-0.1563,22,-0.4769,31,0.03695,20,-0.6222,34,0.43332
ENSG00000165699,TSC1,9,-1.8282,28,-0.1057,41,0.50578,29,-0.0385,32,0.27922
ENSG00000148308,GTF3C5,38,0.83144,19,-0.2898,36,0.71032,38,0.82347,16,-1.0629
ENSG00000160271,RALGDS,75,0.88679,34,-0.3928,70,0.77108,64,0.61916,31,-0.9767
ENSG00000148296,SURF6,48,0.54071,25,-0.5021,52,0.66964,36,0.05533,30,-0.4129
ENSG00000148297,MED22,24,0.15560,18,-0.3177,20,-0.1516,30,0.46840,21,-0.1019
ENSG00000148303,RPL7A,1060,0.61772,761,0.06326,766,0.07526,687,-0.1005,662,-0.3059
ENSG00000148290,SURF1,102,0.81387,79,0.39361,66,0.08974,42,-0.6313,55,-0.3985
ENSG00000148291,SURF2,37,-0.3529,40,-0.2487,23,-1.1049,71,0.68906,50,0.22116
ENSG00000148248,SURF4,44,-0.2601,33,-0.6966,68,0.44379,73,0.55910,50,-0.1309
ENSG00000148300,REXO4,21,0.23782,13,-0.4482,15,-0.2652,22,0.32524,18,0.01426
ENSG00000160326,SLC2A6,7,-2.6548,19,-1.1890,34,-0.3267,63,0.68017,51,0.70671
ENSG00000160293,VAV2,11,-0.2641,11,-0.3432,34,1.61005,11,-0.2618,11,-0.6381
ENSG00000235106,BRD3OS,16,-1.9225,55,-0.0615,66,0.21474,67,0.25768,63,0.28959
ENSG00000169925,BRD3,48,0.86329,28,0.00549,33,0.26115,26,-0.1120,24,-0.4993
ENSG00000196363,WDR5,26,-0.3344,17,-0.9795,24,-0.4654,37,0.20136,38,0.51762
ENSG00000186350,RXRA,38,0.27606,44,0.54155,46,0.63103,28,-0.1973,26,-0.5874
ENSG00000130558,OLFM1,156,-3.0686,762,-0.6990,706,-0.8177,1708,0.61073,1465,0.81438
ENSG00000196422,PPP1R26,16,-0.9251,31,0.14783,16,-0.9407,16,-0.9142,36,0.85440
ENSG00000160345,C9orf116,2,-2.8799,25,1.06919,12,-0.1971,28,1.29068,10,-0.6521
ENSG00000122140,MRPS2,24,-0.9799,27,-0.7673,50,0.16727,56,0.35584,50,0.32941
ENSG00000107147,KCNT1,11,-2.2652,31,-0.7901,51,-0.0011,43,-0.2618,64,0.91287
ENSG00000130559,CAMSAP1,18,-1.7756,38,-0.6236,53,-0.1128,99,0.94291,60,0.21731
ENSG00000130560,UBAC1,59,0.05818,55,-0.0674,37,-0.6855,60,0.08763,61,0.19660
ENSG00000148411,NACC2,114,1.71389,74,0.90528,37,-0.2443,16,-1.5083,29,-1.0162
ENSG00000238227,TMEM250,19,-0.8678,24,-0.4797,26,-0.3587,56,0.86193,35,0.14184
ENSG00000165661,QSOX2,8,-0.6939,7,-0.9326,11,-0.2481,27,1.22957,13,-0.0620
ENSG00000160360,GPSM1,26,-0.5174,39,0.12169,48,0.45975,42,0.25111,34,-0.1846
ENSG00000165684,SNAPC4,8,-1.0556,11,-0.4795,19,0.30356,12,-0.3530,18,0.49691
ENSG00000165688,PMPCA,28,-0.4701,34,-0.1910,57,0.65598,48,0.38342,35,-0.2423
ENSG00000148384,INPP5E,10,-1.0769,16,-0.3871,23,0.16547,29,0.52801,22,0.15055
ENSG00000148396,SEC16A,20,-1.2939,23,-1.0416,57,0.34135,58,0.38560,51,0.36693
ENSG00000148400,NOTCH1,54,2.44743,20,0.52626,19,0.44147,2,-2.8612,7,-1.6844
ENSG00000172889,EGFL7,51,-1.1071,70,-0.6390,105,0.00224,169,0.79993,110,0.14881
ENSG00000169692,AGPAT2,14,0.04279,12,-0.2265,24,0.95747,15,0.12740,12,-0.4724
ENSG00000165716,DIPK1B,23,-2.0442,52,-0.8307,60,-0.5989,106,0.31104,110,0.86235
ENSG00000233016,SNHG7,23,0.61814,9,-0.8735,22,0.53081,21,0.49224,13,-0.4798
ENSG00000244187,TMEM141,81,-0.4582,96,-0.1876,63,-0.8626,121,0.17612,123,0.44362
ENSG00000196642,RABL6,115,-0.2144,141,0.11352,66,-1.0857,143,0.12829,144,0.31008
ENSG00000232434,AJM1,13,-1.7198,51,0.41111,53,0.44728,46,0.21521,39,-0.0407
ENSG00000054148,PHPT1,305,0.38541,274,0.20738,189,-0.3928,159,-0.6621,250,0.10462
ENSG00000107223,EDF1,390,0.17991,367,0.08089,274,-0.3908,443,0.39221,334,-0.1415
ENSG00000159069,FBXW5,89,0.05076,87,0.00501,98,0.20386,63,-0.5036,88,0.06726
ENSG00000107317,PTGDS,8394,3.67282,1661,0.14735,1069,-0.5565,655,-1.3095,375,-2.9706
ENSG00000214402,LCNL1,51,2.33556,11,-0.3788,7,-1.0931,5,-1.5684,11,-0.7305
ENSG00000148362,PAXX,117,0.77058,84,0.20895,62,-0.2822,75,0.01486,66,-0.3643
ENSG00000107331,ABCA2,492,1.99851,115,-0.5588,133,-0.3321,89,-0.9509,129,-0.6837
ENSG00000107281,NPDC1,133,-1.4036,226,-0.5913,365,0.17597,503,0.71482,345,0.16923
ENSG00000177239,MAN1B1,37,-0.3500,35,-0.4419,45,-0.0315,80,0.91605,44,-0.1683
ENSG00000176978,DPP7,127,0.72084,84,0.03084,55,-0.6461,45,-0.9461,86,0.14993
ENSG00000176884,GRIN1,93,-2.3897,243,-0.9541,513,0.23108,530,0.28644,526,0.60851
ENSG00000176101,SSNA1,140,0.71096,91,-0.0094,61,-0.6400,81,-0.1908,90,-0.0515
ENSG00000176058,TPRN,77,1.44224,27,-0.3122,28,-0.2851,43,0.39498,25,-0.7829
ENSG00000187713,TMEM203,28,-0.9197,40,-0.3838,49,-0.0397,67,0.47122,54,0.22996
ENSG00000212864,RNF208,44,-1.2746,95,-0.0718,103,0.06151,90,-0.1583,112,0.43641
ENSG00000188229,TUBB4B,102,-1.8570,214,-0.7347,336,-0.0269,594,0.93744,365,0.22914
ENSG00000188986,NELFB,69,0.04163,58,-0.2377,69,0.04205,56,-0.2989,70,0.16686
ENSG00000187609,EXD3,22,0.37998,12,-0.5858,8,-1.1554,19,0.13309,19,0.32053
ENSG00000188747,NOXA1,14,-1.2191,22,-0.5271,17,-0.9530,37,0.27074,38,0.74921
ENSG00000165802,NSMF,200,-0.4149,509,1.15373,293,0.19444,206,-0.3692,226,-0.4182
ENSG00000182154,MRPL41,174,-0.4251,246,0.12759,186,-0.3229,227,-0.0035,242,0.22082
ENSG00000148399,DPH7,18,0.36287,8,-0.7895,14,-0.0454,9,-0.7394,16,0.36224
ENSG00000165724,ZMYND19,7,-1.8866,17,-0.6082,15,-0.7683,31,0.35310,31,0.80196
ENSG00000197070,ARRDC1,12,-0.7998,15,-0.5131,8,-1.3612,28,0.53521,24,0.58839
ENSG00000181090,EHMT1,31,0.96970,7,-1.3345,26,0.70145,10,-0.7926,16,-0.2071
ENSG00000148408,CACNA1B,7,-2.9173,24,-1.1918,82,0.73588,73,0.55653,57,0.28859
ENSG00000015171,ZMYND11,80,-0.1123,64,-0.4674,134,0.75079,110,0.41484,76,-0.3403
ENSG00000151240,DIP2C,45,0.04080,32,-0.5043,49,0.17278,47,0.10663,45,0.04330
ENSG00000107929,LARP4B,25,-0.9466,27,-0.7747,39,-0.2182,73,0.80435,48,0.23187
ENSG00000107937,GTPBP4,34,0.04597,15,-1.2084,34,0.04971,40,0.31170,35,0.17647
ENSG00000067064,IDI1,95,-0.6190,96,-0.5916,90,-0.6966,255,1.01900,145,0.11078
ENSG00000047056,WDR37,15,-1.3630,25,-0.5993,24,-0.6617,41,0.16588,45,0.77366
ENSG00000185736,ADARB2,33,1.61146,18,0.53051,0,-4.4986,9,-0.5991,11,-0.3857
ENSG00000067057,PFKP,78,-2.2597,197,-0.8741,241,-0.5561,681,1.17899,377,0.33418
ENSG00000107959,PITRM1,30,-0.9705,34,-0.7468,59,0.10185,55,-0.0132,64,0.52213
ENSG00000067082,KLF6,35,0.07143,17,-1.0382,12,-1.5255,55,0.84302,36,0.27364
ENSG00000151632,AKR1C2,5,-1.9231,9,-0.9810,0,-6.9165,24,0.51565,24,1.30872
ENSG00000173848,NET1,63,2.08520,25,0.34702,13,-0.6287,14,-0.5568,13,-1.1325
ENSG00000196372,ASB13,22,-0.9812,22,-1.0215,42,0.00656,27,-0.6840,53,0.89157
ENSG00000108021,TASOR2,20,-0.0886,13,-0.6927,17,-0.3516,24,0.19257,23,0.31623
ENSG00000057608,GDI2,103,-0.0681,58,-0.9487,110,0.04866,131,0.33060,112,0.15748
ENSG00000134452,FBH1,20,-0.6929,18,-0.8818,43,0.48212,22,-0.5844,37,0.50255
ENSG00000134453,RBM17,74,0.69196,49,0.03084,33,-0.6270,49,0.02087,46,-0.1409
ENSG00000170525,PFKFB3,45,0.29365,23,-0.7585,23,-0.7674,34,-0.1844,43,0.45106
ENSG00000165629,ATP5F1C,87,-1.5892,146,-0.8023,223,-0.1356,253,0.06824,296,0.73385
ENSG00000165632,TAF3,45,1.93524,13,-0.2046,5,-1.5069,8,-0.9977,13,-0.4508
ENSG00000270111,CELF2-DT,2,-3.2895,17,-0.2827,18,-0.1941,10,-1.1106,27,1.19445
ENSG00000048740,CELF2,63,-1.5107,89,-0.9773,191,0.22518,298,0.98562,172,0.09872
ENSG00000151461,UPF2,61,1.20965,19,-0.6943,30,-0.0004,28,-0.1074,26,-0.3855
ENSG00000065665,SEC61A2,21,-1.6529,37,-0.8306,44,-0.5682,102,0.80557,73,0.50217
ENSG00000165609,NUDT5,24,0.47493,10,-0.8589,14,-0.4469,30,0.79447,17,-0.1756
ENSG00000151465,CDC123,40,-0.7358,33,-1.0228,65,0.01956,82,0.41598,71,0.36499
ENSG00000183049,CAMK1D,28,-1.4692,69,-0.0789,106,0.63531,101,0.56021,69,-0.1325
ENSG00000151468,CCDC3,10,-0.9545,12,-0.6855,9,-1.1861,28,0.64759,22,0.58044
ENSG00000123240,OPTN,131,-0.4927,131,-0.4984,167,-0.1116,259,0.61800,184,0.09924
ENSG00000107537,PHYH,14,-0.9772,20,-0.4247,21,-0.3076,25,-0.0379,30,0.60192
ENSG00000086475,SEPHS1,37,0.29889,26,-0.3001,31,0.01246,32,0.03658,31,-0.0385
ENSG00000151474,FRMD4A,16,-0.5541,18,-0.3824,18,-0.3438,25,0.13618,26,0.40644
ENSG00000065809,FAM107B,247,4.09076,42,0.07448,27,-0.6185,5,-3.1540,8,-3.2794
ENSG00000187522,HSPA14,2,-2.7830,5,-1.5835,24,0.73730,18,0.24322,18,0.51311
ENSG00000176244,ACBD7,67,1.08977,88,1.60199,36,0.04593,9,-2.0596,23,-1.0812
ENSG00000152465,NMT2,20,-0.7932,35,0.02965,28,-0.3070,36,0.07156,38,0.33369
ENSG00000148468,FAM171A1,110,-0.0783,73,-0.7077,172,0.67288,159,0.53706,104,-0.3025
ENSG00000148481,MINDY3,24,-0.3977,15,-1.0874,18,-0.8327,18,-0.8584,40,1.09630
ENSG00000148484,RSU1,32,0.42948,17,-0.5188,20,-0.2684,43,0.96280,21,-0.4042
ENSG00000026025,VIM,564,2.91323,184,0.58849,93,-0.5096,96,-0.4742,45,-2.3808
ENSG00000136738,STAM,21,-1.3371,26,-1.0563,44,-0.2295,57,0.18767,61,0.73378
ENSG00000148482,SLC39A12,11,0.01599,22,1.13245,13,0.23409,11,-0.0227,9,-0.6994
ENSG00000165995,CACNB2,1,-5.2174,15,-1.8451,63,0.35759,77,0.69852,60,0.61149
ENSG00000165997,ARL5B,2,-3.0762,12,-0.3538,19,0.36825,12,-0.3942,18,0.70315
ENSG00000120594,PLXDC2,34,1.95361,14,0.27948,23,1.13852,8,-0.5496,5,-1.9257
ENSG00000078114,NEBL,107,0.46853,109,0.50161,56,-0.5820,48,-0.8107,81,0.01775
ENSG00000078403,MLLT10,16,0.33087,5,-1.3477,17,0.45005,8,-0.6673,14,0.25405
ENSG00000148444,COMMD3,32,-0.0763,24,-0.5330,34,0.06003,42,0.40340,33,0.01039
ENSG00000168283,BMI1,88,1.13949,27,-0.7727,38,-0.2662,38,-0.2552,43,-0.1662
ENSG00000150867,PIP4K2A,449,2.91611,54,-1.0120,67,-0.6615,54,-0.9983,60,-1.3826
ENSG00000148450,MSRB2,95,0.44367,89,0.34956,66,-0.1330,53,-0.4805,69,-0.1326
ENSG00000165312,OTUD1,12,-0.3669,6,-1.3995,19,0.29282,14,-0.1452,18,0.45864
ENSG00000120549,KIAA1217,16,-1.5104,16,-1.5213,141,2.17414,23,-0.9790,39,-0.3453
ENSG00000107863,ARHGAP21,288,1.60220,91,-0.3829,159,0.52357,104,-0.1775,80,-0.9941
ENSG00000151025,GPR158,10,-2.4707,26,-1.0562,163,2.09866,84,0.80084,37,-0.9447
ENSG00000136750,GAD2,40,-2.1953,73,-1.3125,29,-2.6962,6,-4.8761,277,2.88619
ENSG00000136754,ABI1,39,-0.8202,44,-0.6032,70,0.12448,77,0.27673,71,0.30173
ENSG00000107890,ANKRD26,47,1.70479,18,0.04677,20,0.15602,22,0.34988,11,-1.3016
ENSG00000136758,YME1L1,41,-0.6895,43,-0.6105,87,0.53828,95,0.69490,60,-0.1459
ENSG00000107897,ACBD5,62,0.76780,43,0.14648,31,-0.3624,31,-0.3594,37,-0.1741
ENSG00000099246,RAB18,52,-1.2610,92,-0.3755,107,-0.1363,148,0.39665,130,0.37901
ENSG00000254635,WAC-AS1,24,-0.1189,20,-0.3675,24,-0.1170,32,0.36664,26,0.06293
ENSG00000095787,WAC,125,0.22569,74,-0.6137,129,0.28167,78,-0.5381,115,0.17808
ENSG00000165757,JCAD,19,-0.7750,19,-0.7332,13,-1.3386,76,1.58731,30,-0.0799
ENSG00000107951,MTPAP,15,0.12907,7,-0.9369,20,0.59235,15,0.13113,14,-0.0937
ENSG00000148516,ZEB1,46,0.44016,39,0.18286,23,-0.6742,51,0.60360,32,-0.3307
ENSG00000165322,ARHGAP12,37,0.57289,22,-0.2743,18,-0.5894,6,-2.0943,30,0.53580
ENSG00000170759,KIF5B,349,2.32560,81,-0.3359,65,-0.6805,62,-0.7558,69,-1.0074
ENSG00000120616,EPC1,24,1.12613,9,-0.4081,15,0.34546,26,1.29400,7,-1.3573
ENSG00000216937,CCDC7,37,1.87765,28,1.32535,10,-0.4532,5,-1.3864,7,-1.4265
ENSG00000150093,ITGB1,102,2.65712,20,-0.3878,12,-1.1662,12,-1.1449,17,-1.1165
ENSG00000108094,CUL2,22,-1.3302,22,-1.3056,51,-0.0211,76,0.64516,58,0.45401
ENSG00000095794,CREM,22,-0.8466,31,-0.3441,70,1.01393,45,0.25998,36,-0.2433
ENSG00000108100,CCNY,47,-1.0518,78,-0.2461,87,-0.0737,90,-0.0241,104,0.45930
ENSG00000198105,ZNF248,6,-2.0716,8,-1.7482,28,0.18662,32,0.40769,30,0.68979
ENSG00000175395,ZNF25,24,-1.8046,35,-1.2455,68,-0.2085,130,0.87989,88,0.45053
ENSG00000189180,ZNF33A,50,0.15323,26,-0.8443,41,-0.1536,41,-0.1803,50,0.33856
ENSG00000075407,ZNF37A,28,0.93876,13,-0.2820,25,0.71101,21,0.42853,11,-0.9091
ENSG00000185904,LINC00839,3,-2.3323,10,-0.8774,7,-1.3947,43,1.53086,19,0.27109
ENSG00000165733,BMS1,20,-0.5263,24,-0.2394,38,0.48471,29,0.08174,28,0.01832
ENSG00000198915,RASGEF1A,2,-4.4148,30,-0.4317,55,0.57600,25,-0.6987,48,0.77073
ENSG00000169813,HNRNPF,63,1.52384,19,-0.5467,31,0.28154,12,-1.1424,22,-0.4878
ENSG00000169740,ZNF32,56,0.08235,30,-0.8851,66,0.34923,40,-0.4664,58,0.25948
ENSG00000107551,RASSF4,47,1.13180,32,0.44690,39,0.77546,4,-2.7024,19,-0.6446
ENSG00000172661,WASHC2C,11,-1.1234,9,-1.4752,23,-0.0728,31,0.40354,28,0.60048
ENSG00000265354,TIMM23,20,-1.6145,32,-0.9263,52,-0.1866,57,-0.0148,72,0.83245
ENSG00000266412,NCOA4,81,0.13971,53,-0.5405,73,-0.0328,81,0.15197,76,0.07875
ENSG00000204179,PTPN20,0,-6.8137,10,-0.9239,18,0.01177,33,1.00605,20,0.41188
ENSG00000265763,ZNF488,31,0.98970,9,-0.9174,43,1.61258,12,-0.5183,12,-1.0143
ENSG00000170324,FRMPD2,2,-4.4161,19,-1.5140,1,-5.5764,35,-0.6038,81,2.46751
ENSG00000107643,MAPK8,24,-1.3597,33,-0.8839,58,-0.0040,79,0.51215,65,0.43343
ENSG00000197444,OGDHL,14,-2.8507,76,-0.2885,73,-0.3663,113,0.35003,110,0.66275
ENSG00000227345,PARG,5,-1.7499,13,-0.4528,10,-0.9206,15,-0.2202,23,1.05234
ENSG00000099290,WASHC2A,15,-1.0902,20,-0.6563,45,0.64679,34,0.17508,32,0.16573
ENSG00000198964,SGMS1,37,1.63513,19,0.44911,20,0.47540,16,0.16339,8,-1.5190
ENSG00000177613,CSTF2T,18,-0.4253,7,-1.7094,30,0.41241,24,0.06657,26,0.38214
ENSG00000122873,CISD1,44,-2.0971,89,-1.0597,217,0.35738,196,0.18585,206,0.58717
ENSG00000072401,UBE2D1,17,-1.2523,13,-1.6351,21,-0.9674,30,-0.3632,53,1.36332
ENSG00000108064,TFAM,18,-0.4317,10,-1.2826,31,0.36975,14,-0.8176,29,0.64168
ENSG00000237949,LINC00844,972,3.96394,162,-0.0085,135,-0.2994,21,-3.0775,35,-3.1748
ENSG00000165443,PHYHIPL,104,-0.7262,106,-0.6924,319,1.13130,188,0.21881,153,-0.2295
ENSG00000148541,FAM13C,52,1.04783,11,-1.3297,28,0.02295,43,0.73142,23,-0.5375
ENSG00000108091,CCDC6,13,-2.5039,47,-0.5844,87,0.38300,100,0.63513,74,0.25556
ENSG00000151150,ANK3,135,0.01722,97,-0.5023,137,0.04239,159,0.29560,134,0.02335
ENSG00000150347,ARID5B,36,0.98485,11,-0.9437,10,-1.1019,18,-0.1855,21,0.18288
ENSG00000138311,ZNF365,36,-1.2266,23,-1.9185,138,0.90875,86,0.10324,88,0.31636
ENSG00000181915,ADO,45,0.18407,16,-1.4286,18,-1.2850,25,-0.7436,52,0.99103
ENSG00000148572,NRBF2,12,-1.6113,15,-1.2143,26,-0.3825,37,0.16631,42,0.89404
ENSG00000171988,JMJD1C,44,0.51873,26,-0.3239,29,-0.1877,36,0.17798,31,-0.1223
ENSG00000165476,REEP3,102,3.25854,11,-0.8815,11,-0.9988,8,-1.3958,10,-1.6308
ENSG00000198739,LRRTM3,16,-0.6217,10,-1.3930,65,1.73601,31,0.37469,20,-0.6348
ENSG00000108176,DNAJC12,29,-1.2959,31,-1.1995,65,-0.0695,116,0.89482,74,0.29263
ENSG00000148634,HERC4,19,-0.3846,16,-0.6472,27,0.12172,37,0.67261,25,-0.0158
ENSG00000096746,HNRNPH3,133,0.84030,70,-0.2346,85,0.08888,74,-0.1461,73,-0.3089
ENSG00000204130,RUFY2,45,0.41954,30,-0.2265,31,-0.1638,26,-0.4820,36,0.13019
ENSG00000122912,SLC25A16,5,-2.3495,14,-0.8728,21,-0.2730,42,0.88982,28,0.44809
ENSG00000060339,CCAR1,63,0.52485,28,-0.7738,59,0.40097,39,-0.2553,45,-0.0732
ENSG00000165730,STOX1,13,-0.0033,19,0.57928,28,1.27019,4,-1.7037,11,-0.5350
ENSG00000107625,DDX50,27,-0.0753,20,-0.5753,27,-0.0929,40,0.54779,29,0.00925
ENSG00000165732,DDX21,53,1.36023,17,-0.5424,15,-0.7043,29,0.31770,20,-0.4838
ENSG00000198954,KIF1BP,17,-2.0114,30,-1.1458,82,0.40307,81,0.39634,73,0.46658
ENSG00000122862,SRGN,71,3.33909,17,0.34515,2,-2.4682,8,-0.9005,5,-2.1509
ENSG00000122958,VPS26A,54,-0.2459,38,-0.7801,87,0.52438,71,0.19002,64,0.02367
ENSG00000156502,SUPV3L1,7,-1.6745,10,-1.0899,17,-0.3312,16,-0.3836,27,1.10597
ENSG00000156515,HK1,38,-2.9314,165,-0.7364,342,0.43216,474,1.00263,270,0.08162
ENSG00000099282,TSPAN15,105,4.23793,9,-0.8840,9,-0.8808,2,-2.7600,4,-2.7949
ENSG00000171224,FAM241B,14,-2.1180,41,-0.4933,34,-0.7973,44,-0.3808,75,1.15550
ENSG00000079332,SAR1A,76,-0.0583,47,-0.8008,89,0.19736,95,0.30452,80,0.06579
ENSG00000180817,PPA1,134,-1.1102,133,-1.1160,257,-0.0874,274,0.01121,330,0.72332
ENSG00000172731,LRRC20,8,-2.0382,25,-0.2890,31,0.04816,47,0.76912,31,0.18877
ENSG00000148730,EIF4EBP2,50,0.27401,55,0.44617,47,0.18424,27,-0.6834,40,-0.1682
ENSG00000166228,PCBD1,59,0.07832,53,-0.0894,88,0.74613,39,-0.5827,54,-0.1606
ENSG00000107738,VSIR,35,1.05575,39,1.23652,11,-0.8326,6,-1.5730,15,-0.5513
ENSG00000197746,PSAP,1128,-0.0654,712,-0.7903,1644,0.55932,1511,0.41583,1115,-0.1635
ENSG00000107742,SPOCK2,121,-1.2024,172,-0.6692,280,0.10477,247,-0.0947,308,0.58592
ENSG00000138303,ASCC1,21,0.54039,13,-0.2510,16,0.07475,12,-0.3826,15,-0.0481
ENSG00000166295,ANAPC16,93,0.67993,55,-0.1779,73,0.27984,36,-0.8223,59,-0.1145
ENSG00000168209,DDIT4,72,1.94294,26,0.10111,46,1.05142,15,-0.7459,12,-1.6699
ENSG00000148719,DNAJB12,23,-0.1518,22,-0.2607,23,-0.1680,33,0.40708,26,0.03824
ENSG00000107745,MICU1,32,-1.4223,44,-0.9676,73,-0.1600,105,0.42237,95,0.57920
ENSG00000156026,MCU,11,-0.3698,6,-1.2824,5,-1.4704,23,0.77075,16,0.53313
ENSG00000122882,ECD,13,-0.3949,8,-1.1429,18,0.08567,20,0.31194,18,0.31234
ENSG00000138286,FAM149B1,18,0.34555,12,-0.3214,8,-0.8978,10,-0.5027,16,0.43392
ENSG00000213551,DNAJC9,20,-0.2030,11,-1.0752,24,0.09148,31,0.47657,24,0.14583
ENSG00000182180,MRPS16,44,0.23120,44,0.23714,24,-0.7120,41,0.10452,38,-0.0075
ENSG00000138279,ANXA7,71,-1.1036,64,-1.2756,156,0.12529,185,0.40748,165,0.46906
