cluster_sn,cluster_xenium,n_genes,cor,p_value,n_genes_p01,cor_p01,p_value_p01,cluster_match,FDR,FDR_p01
Micro.5,Inhib.Lamp5_Lhx6,60,-0.04868018894137261,0.7111937829539013,14,-0.35824175824175825,0.20893105922758012,FALSE,0.8824661293736283,0.5886771259387116
Micro.5,Inhib.Pvalb,61,-0.10624008461131676,0.4141412339076572,14,-0.12527472527472527,0.6706043707948159,FALSE,0.7086416669086579,0.9024412539306178
Micro.5,Inhib.Vip,67,0.006704445686008461,0.9570660170207942,14,-0.08131868131868132,0.7848608406147893,FALSE,0.9935324780489085,0.9450792176982065
Micro.5,Inhib.Chandelier,47,0.13251618871415358,0.37338830985032223,10,0.39393939393939387,0.2628867835246895,FALSE,0.6710006456607363,0.6575110156165613
Micro.5,Inhib.Sst,55,-0.04812409812409812,0.7264984787506745,13,-0.2142857142857143,0.4818513093344225,FALSE,0.889825814376489,0.8209308489494117
OPC.1,Astro.1,234,0.08488488347861924,0.1955608052868016,51,0.3585520361990949,0.010138203932251493,FALSE,0.49080282088682975,0.1039863485895153
OPC.1,Astro.2,236,0.08270985588883766,0.20534191060193027,52,0.27900623239136,0.04551733992198237,FALSE,0.49734524796351426,0.2536044961374287
OPC.1,Astro.3,163,0.1979345049074213,0.011424918445451498,32,0.594208211143695,4.3343308918248236e-4,FALSE,0.08722752648553517,0.019383127748240612
OPC.1,Astro.4,220,0.1860218749823907,0.005708947315993568,49,0.2603061224489796,0.07106771233012756,FALSE,0.053608407723354234,0.3408828252866251
OPC.1,Astro.5,238,0.029156072152922388,0.6542706796588802,52,0.11192691880816187,0.4284062822364636,FALSE,0.8562872931692366,0.7838071553697987
OPC.1,Macro,122,0.05027080077060085,0.5819093956147472,26,0.2519658119658119,0.2134721686998957,FALSE,0.8287365621886966,0.5886771259387116
OPC.1,Micro.2,229,0.06833711390684798,0.302920212875362,49,0.3397959183673469,0.01733709837656804,FALSE,0.6091546168709573,0.1414808466058618
OPC.1,Micro.3,121,0.19437068147947434,0.03280193579190737,23,0.6195652173913043,0.0020166132854205704,FALSE,0.17143093140114485,0.04579040350352198
OPC.1,Micro.5,231,-0.004355614400591912,0.9474691838686398,49,0.23214285714285712,0.10842795856162783,FALSE,0.9921368153837524,0.411230607530084
OPC.1,OPC.2,235,0.20160429785384712,0.0019307924378432271,50,0.4225210084033614,0.0024310089193042405,FALSE,0.025056913097853115,0.050040958870574866
OPC.1,OPC.4,194,0.21832249263476225,0.00227242365084689,39,0.45161943319838055,0.0042422532441008945,FALSE,0.028222035663743632,0.0631804596099337
OPC.1,OPC.5,235,0.29446031790063526,4.850461179521944e-6,50,0.5712845138055221,2.0982060650772094e-5,FALSE,5.173085180939166e-4,0.003909657301260533
OPC.1,Oligo.1,226,0.021578366015619924,0.7467893279470159,51,0.11248868778280541,0.4307683227978224,FALSE,0.9022321501805584,0.7838071553697987
OPC.1,Oligo.2,218,0.034326787589283175,0.6139520741367074,50,0.007442977190876351,0.9591966037095,FALSE,0.8450233429930453,0.9947883144222829
OPC.1,Oligo.3,239,0.12366302169403326,0.056293014376986264,52,0.2740544693929821,0.04961602909047388,FALSE,0.24816195269243946,0.2666861563612971
OPC.1,Oligo.4,239,-0.09339158257445238,0.1499520518886932,52,-0.2201827029795953,0.11665665100438874,FALSE,0.42976332489191227,0.4253241143110221
OPC.1,Oligo.5,190,0.039070625954064915,0.5921976373524512,46,0.1257477644156645,0.40377904256131214,FALSE,0.8341320379781477,0.7683946623615386
OPC.1,Vasc.Endo,238,0.17434582540182003,0.007076148273825574,52,0.28882438316400577,0.038212809430486064,FALSE,0.06219449746487445,0.23734400524046345
OPC.1,Vasc.PC,234,0.12030607203650763,0.06621710275730508,52,0.2457952702125843,0.07915199427419954,FALSE,0.2731455488738834,0.36014676430928744
OPC.1,Vasc.VLMC,199,0.12806761078117862,0.07146727570413315,46,0.3863706444650015,0.008376542099685141,FALSE,0.28021419330368535,0.092722515519287
OPC.1,Excit.L2,238,-0.01901827411754914,0.7702168422925413,52,0.08076496200802527,0.5681954713401585,FALSE,0.9157667621759109,0.8489501094789784
OPC.1,Excit.L2_5.1,228,-0.24477334189213681,1.9776441925459977e-4,50,-0.18194477791116445,0.2053903849805072,FALSE,0.0050759534275347275,0.5872799243176652
OPC.1,Excit.L2_5.2,228,0.012519275026147213,0.8507622030477062,49,0.1093877551020408,0.45315252931936145,FALSE,0.9439292454563887,0.8019967461026782
OPC.1,Excit.L5.1,226,-8.124439592998323e-4,0.9903075405716709,49,0.04540816326530612,0.7560873752349574,FALSE,0.9950308319466985,0.9369234925166757
OPC.1,Excit.L5.2,212,-0.054539523648193367,0.4292199349719216,42,0.11271371849931125,0.47594760615385917,FALSE,0.7151260233547356,0.817372386605245
OPC.1,Excit.L6_CT,200,-0.09928148203705094,0.16177358717149726,43,-0.07022047719722138,0.6535633411982847,FALSE,0.44616560096195423,0.8956395276774328
OPC.1,Excit.L6b,207,0.009255501076944724,0.8946156180154515,45,0.09393939393939392,0.5381503664343243,FALSE,0.962946702180319,0.8355759340891984
OPC.1,Inhib.Pax6,189,0.058934570468725016,0.4201641291155767,39,0.15303643724696356,0.35099908518844,FALSE,0.7113491026798057,0.7346484016563853
OPC.1,Inhib.Lamp5_Lhx6,227,-0.039748116929882706,0.5510362679783721,49,0.28887755102040813,0.044480101714961154,FALSE,0.8159575506602819,0.2502122987245053
OPC.1,Inhib.Pvalb,227,-0.07368646754307313,0.26868916543378285,48,-0.06144159791576204,0.6773900974076408,FALSE,0.5768326878736416,0.906015119125478
OPC.1,Inhib.Vip,233,0.017371348990410703,0.7918184662456083,51,0.3547511312217194,0.011010977058155612,FALSE,0.9265960775214565,0.10991314599123192
OPC.1,Inhib.Chandelier,192,-0.06891903805984322,0.341868740665733,40,0.14559099437148215,0.36872191369555013,FALSE,0.6515815106747881,0.7386653553544611
OPC.1,Inhib.Sst,219,0.026629497183726165,0.6949138036128453,45,0.3852437417654808,0.009373822741665943,FALSE,0.8752731114207593,0.09886730023757098
OPC.2,Astro.1,195,0.08185113855216947,0.2550632123521339,29,0.12266009852216746,0.5245947739995297,FALSE,0.5558453023900276,0.8319105777751414
OPC.2,Astro.2,195,0.10861156516532067,0.13060684723541782,29,0.08866995073891625,0.6462372800489762,FALSE,0.4011992248853925,0.8956395276774328
OPC.2,Astro.3,146,0.0959868122969547,0.2487966837725752,18,0.17440660474716202,0.48735209558571013,FALSE,0.5493977144543624,0.8209308489494117
OPC.2,Astro.4,187,0.06990409566209962,0.3414473560497988,27,0.20940170940170938,0.29313137014011725,FALSE,0.6515815106747881,0.6830532380259776
OPC.2,Astro.5,197,0.04066250404176437,0.570180814894202,29,0.238423645320197,0.2120860028433347,FALSE,0.8240506820279303,0.5886771259387116
OPC.2,Macro,105,0.11266846361185982,0.25204690662319656,15,0.23571428571428568,0.39655327890618347,FALSE,0.5513526082382425,0.7643906307191606
OPC.2,Micro.2,192,0.0683374928790386,0.34596499441831174,28,0.2857142857142857,0.14034434325069461,FALSE,0.6550648664805738,0.471186113376206
OPC.2,Micro.3,105,0.13532034003732116,0.16846266739152851,17,0.4093137254901961,0.10403902112266854,FALSE,0.45144867943669476,0.40081559190654403
OPC.2,Micro.5,192,0.0668607411225348,0.35650584294284854,28,0.02134646962233169,0.91464118172273,FALSE,0.6600114641869075,0.9877191193849288
OPC.2,OPC.2,195,0.18584537700885267,0.00937380266600079,28,0.37602627257799665,0.04941494398979388,TRUE,0.07571148307154484,0.2666861563612971
OPC.2,OPC.4,175,0.1675279892521272,0.026796750734461996,21,0.38571428571428573,0.08510539605540872,FALSE,0.15024391795293013,0.37168875712748234
OPC.2,OPC.5,196,0.2757389093864801,9.737925111052344e-5,29,0.37536945812807876,0.04559436826799925,FALSE,0.003124250973129294,0.2536044961374287
OPC.2,Oligo.1,190,0.08899473815428624,0.22185657818704185,28,0.06841817186644772,0.7286795312068427,FALSE,0.521882582089681,0.9285764456231973
OPC.2,Oligo.2,184,0.013569378359114636,0.8548102430019323,27,-0.009157509157509156,0.9647886114428791,FALSE,0.9441640776927565,0.9951670090841064
OPC.2,Oligo.3,197,0.15263742783684772,0.03233761217404134,29,0.3206896551724137,0.09021457190632373,FALSE,0.16977246391371703,0.384961417523931
OPC.2,Oligo.4,197,-0.04992952418623194,0.4856167113587321,29,-0.19359605911330047,0.31286349711761946,FALSE,0.7559128054168943,0.7041512289526038
OPC.2,Oligo.5,164,-0.028702406377103362,0.7149583809364174,24,0.20086956521739127,0.34499544834882545,FALSE,0.8824661293736283,0.7318878771422901
OPC.2,Vasc.Endo,197,0.1440186596096676,0.04355321056160724,29,0.44334975369458124,0.016827742016582933,FALSE,0.20616376310924742,0.13833393804808616
OPC.2,Vasc.PC,194,-0.009952624161266861,0.8903598510645051,28,0.07553366174055828,0.7015898928087451,FALSE,0.9627666876797015,0.9163288553273096
OPC.2,Vasc.VLMC,168,0.018870121127145544,0.8079876758844672,25,0.06384615384615386,0.7613511287393397,FALSE,0.9302310229507218,0.9384414782604179
OPC.2,Excit.L2,197,0.13389148922143845,0.06073516029632053,29,0.129064039408867,0.5030072825804636,FALSE,0.2588528049529528,0.8209308489494117
OPC.2,Excit.L2_5.1,191,-0.1823453430697162,0.01167000292429418,26,-0.020854700854700852,0.9201661457119885,FALSE,0.08775891655708723,0.9877191193849288
OPC.2,Excit.L2_5.2,191,0.06013192339487462,0.40827812590023305,27,0.2045177045177045,0.3047377785634818,FALSE,0.7043379788378482,0.7010326980245302
OPC.2,Excit.L5.1,190,-0.054181702073683335,0.457464539406857,26,-0.0030769230769230765,0.9893387836727703,FALSE,0.7332585466657981,0.9987267550761455
OPC.2,Excit.L5.2,181,-0.004282273895533564,0.954340193459042,24,0.17826086956521736,0.4028894329337467,FALSE,0.9935324780489085,0.7683946623615386
OPC.2,Excit.L6_CT,169,-0.03376758987618716,0.6626408614775589,23,0.18972332015810275,0.3841885940161099,FALSE,0.8562872931692366,0.7562021973767796
OPC.2,Excit.L6b,172,-0.02786641290684703,0.7164382307195141,24,0.21999999999999997,0.3001769891920367,FALSE,0.8824661293736283,0.6933840370179691
OPC.2,Inhib.Pax6,161,-0.07305325511847251,0.3566969204299057,21,0.15844155844155844,0.49108124191816027,FALSE,0.6600114641869075,0.8209308489494117
OPC.2,Inhib.Lamp5_Lhx6,190,-0.0738049311761078,0.3112411226685693,25,0.03538461538461539,0.8670448212421092,FALSE,0.623021658028072,0.9780524954762826
OPC.2,Inhib.Pvalb,191,0.004093758611187655,0.9551446208461837,27,-0.1166056166056166,0.5609615435646106,FALSE,0.9935324780489085,0.8475067644665333
OPC.2,Inhib.Vip,194,-0.015853032176946495,0.8261939153707141,28,0.1652983032293377,0.39890593055254303,FALSE,0.9320784136311613,0.7649688342328362
OPC.2,Inhib.Chandelier,162,-0.11333816001727445,0.15086280402211347,21,0.09090909090909091,0.6945583871146441,FALSE,0.43023836702602725,0.909269644958047
OPC.2,Inhib.Sst,185,0.08124028656987985,0.27135652019213546,25,0.22384615384615386,0.2807472124197864,FALSE,0.5800054536506487,0.6784383904381776
OPC.3,Astro.1,245,0.043642950982872165,0.4962699053634497,43,0.11733615221987316,0.45233640660691926,FALSE,0.766299118575915,0.8019967461026782
OPC.3,Astro.2,247,0.045092645976740564,0.48026484899738714,43,0.10797342192691031,0.4894111141359379,FALSE,0.7547019055673226,0.8209308489494117
OPC.3,Astro.3,165,0.14772526914754364,0.05834686987140596,28,0.455391351943076,0.015737338177003353,FALSE,0.2538811512558995,0.13674847894023398
OPC.3,Astro.4,231,0.13433867481843492,0.041419832265355255,41,0.2996515679442509,0.05738671200455102,FALSE,0.20016697182629842,0.2916288364594911
OPC.3,Astro.5,249,0.03661251457442674,0.5650285042420483,43,0.01812141347025068,0.9081544320736107,FALSE,0.8208904684271268,0.9862426188189516
OPC.3,Macro,129,0.01816301431127013,0.8379187076184932,18,0.36635706914344685,0.13539208407141012,FALSE,0.9349003834821276,0.46148887192633087
OPC.3,Micro.2,240,0.03966995954790881,0.5405410414041575,42,0.05761283526456527,0.7162519534262072,FALSE,0.8067116244553515,0.9213771272655639
OPC.3,Micro.3,124,0.2305712037765539,0.010122848765611597,16,0.29411764705882354,0.268071937636102,FALSE,0.07981046682210287,0.66529989216271
OPC.3,Micro.5,241,0.06232725215184665,0.33505670615808025,42,0.12729924641439105,0.4204301554631709,FALSE,0.6417752829396065,0.7838071553697987
OPC.3,OPC.2,246,0.20858646213496757,0.0010204637796825166,42,0.4355400696864111,0.004253855289159374,FALSE,0.01540304911647337,0.0631804596099337
OPC.3,OPC.4,200,0.22581714542863573,0.0013366645677885427,35,0.4719887955182074,0.004602609459857467,FALSE,0.018379137807092463,0.06593644040469168
OPC.3,OPC.5,245,0.2396469983435198,1.5893118631503194e-4,43,0.4386892177589853,0.0035316661447338652,FALSE,0.004589138004846547,0.056405753568749446
OPC.3,Oligo.1,237,0.03991641711393847,0.5406015561285212,42,-0.0602058180050239,0.7040375193520154,FALSE,0.8067116244553515,0.9172738124707845
OPC.3,Oligo.2,229,0.06000419693623653,0.36579036378371527,42,0.009966777408637873,0.9502295005278637,FALSE,0.6663846532652857,0.9937136084671272
OPC.3,Oligo.3,250,0.09258887342197475,0.1442755142064902,43,0.10450015101177891,0.503558163728221,FALSE,0.4236766822752967,0.8209308489494117
OPC.3,Oligo.4,250,-0.09878289252628042,0.11921407569811901,43,-0.25309574146783453,0.10154208381060773,FALSE,0.3867760040205827,0.40081559190654403
OPC.3,Oligo.5,199,0.0445743870869499,0.5315543003571591,37,0.12446657183499289,0.4615119318793269,FALSE,0.79920810798936,0.8071690254793182
OPC.3,Vasc.Endo,249,0.09090478041197046,0.15256871211552864,43,0.20280881908788886,0.1915122755221003,FALSE,0.43233108223660255,0.5655090666578284
OPC.3,Vasc.PC,245,0.024293955887032946,0.7049605962889823,42,-0.04027226318774815,0.79962007312864,FALSE,0.8824661293736283,0.9500268243972577
OPC.3,Vasc.VLMC,206,-0.00825500108103656,0.906181337688856,35,0.07086834733893559,0.684849688135901,FALSE,0.9673192652778454,0.9071824067961343
OPC.3,Excit.L2,249,7.46210649047804e-5,0.9990694073930121,43,0.10616128057988523,0.4967661029014222,FALSE,0.9990694073930121,0.8209308489494117
OPC.3,Excit.L2_5.1,238,-0.1617005045755392,0.012566210850429017,41,-0.3346689895470384,0.03298902975902769,FALSE,0.08959242921139207,0.21442869343367998
OPC.3,Excit.L2_5.2,237,-0.09036543173373189,0.16543899813175342,41,-0.1074912891986063,0.502207399809219,FALSE,0.44826595881532383,0.8209308489494117
OPC.3,Excit.L5.1,234,-0.05025978191899113,0.44387638134632906,41,-0.24686411149825788,0.11959600139354923,FALSE,0.7249814285532019,0.42996515163479543
OPC.3,Excit.L5.2,217,-0.028099559839719648,0.6803833530785093,37,0.011142721669037459,0.9480973062843454,FALSE,0.8683020524579423,0.9937136084671272
OPC.3,Excit.L6_CT,204,-0.06413270101985286,0.3618299906708864,38,-0.08874056242477295,0.5950246365148589,FALSE,0.663354982896625,0.8666375814007
OPC.3,Excit.L6b,212,-0.10308151331308964,0.13457303900207865,40,0.07335834896810506,0.6517863011131837,FALSE,0.40809534346031384,0.8956395276774328
OPC.3,Inhib.Pax6,194,0.07424570515217381,0.303258791948745,34,0.32314744079449964,0.06278801397505283,FALSE,0.6091546168709573,0.30923788380664785
OPC.3,Inhib.Lamp5_Lhx6,236,-0.10329807775703323,0.11344659039751206,40,-0.1097560975609756,0.4988379626575135,FALSE,0.37565121540446955,0.8209308489494117
OPC.3,Inhib.Pvalb,235,-0.050389747288413,0.4417156360816421,41,-0.09547038327526133,0.5514113531522821,FALSE,0.7226367700769074,0.8385986258320596
OPC.3,Inhib.Vip,243,-0.08940957848061672,0.16461639609801487,41,0.09041811846689897,0.5727558945809658,FALSE,0.44826595881532383,0.8489501094789784
OPC.3,Inhib.Chandelier,198,-0.07401489836507566,0.2997793457049284,33,0.12098930481283422,0.5008955085282766,FALSE,0.6091546168709573,0.8209308489494117
OPC.3,Inhib.Sst,227,-0.017768877380383245,0.7898857579284801,39,0.06801619433198382,0.679817309083916,FALSE,0.9265621203205707,0.906015119125478
OPC.4,Astro.1,205,0.09326656544692231,0.18332873433947391,37,0.2882882882882883,0.08380368079701694,FALSE,0.47476387480289767,0.37122662217456204
OPC.4,Astro.2,206,0.06127315219965201,0.3813181651560954,37,0.1339497392128971,0.4278469822242527,FALSE,0.6791897082970262,0.7838071553697987
OPC.4,Astro.3,149,0.18928713948848178,0.020903005491221854,25,0.49538461538461537,0.012735616206228378,FALSE,0.12774058911302244,0.12066456710646888
OPC.4,Astro.4,198,-0.0021048172720238637,0.9765087284470594,34,0.08449197860962566,0.6335580863634368,FALSE,0.9950308319466985,0.8853974256929029
OPC.4,Astro.5,208,0.03409824348039451,0.6246047278561734,37,0.13157894736842105,0.43613085918978794,FALSE,0.8457426268158034,0.7842572869337843
OPC.4,Macro,110,0.18647521583301396,0.051227465183423276,16,0.047058823529411764,0.8651057241574486,FALSE,0.22925223613273762,0.9780524954762826
OPC.4,Micro.2,202,0.1052594414650641,0.13590798462145132,37,0.17875770507349453,0.28861850118966814,FALSE,0.41006087873105734,0.6815908785355168
OPC.4,Micro.3,108,0.11686530052302152,0.22801581421898964,18,0.23219814241486067,0.3523304348791436,FALSE,0.5256652004449761,0.7346484016563853
OPC.4,Micro.5,202,0.09408233669481204,0.18276479521814645,37,0.155049786628734,0.3581246680704204,FALSE,0.47476387480289767,0.7346484016563853
OPC.4,OPC.2,205,0.17173043974871502,0.01390073292280095,37,0.16714082503556185,0.3214943154616132,FALSE,0.0938909153557608,0.7132589611609603
OPC.4,OPC.4,179,0.28287824576820875,1.3252929707601848e-4,27,0.5219780219780219,0.005839788181976498,TRUE,0.004028193108494772,0.07449712384050816
OPC.4,OPC.5,206,0.20119703349840592,0.003789015485850946,37,0.42769084874348035,0.008778458123103622,FALSE,0.04054529791311914,0.09352294848454332
OPC.4,Oligo.1,199,0.02797929039135069,0.6946024346904569,36,0.05534105534105535,0.7478413279015863,FALSE,0.8752731114207593,0.9338982306120621
OPC.4,Oligo.2,193,0.04102678809892634,0.5707385168704963,34,-0.025515660809778455,0.8861390350667238,FALSE,0.8240506820279303,0.9838167241356476
OPC.4,Oligo.3,208,0.1139484085708342,0.1012233440509866,37,0.265054528212423,0.1128416669204113,FALSE,0.34942341885157874,0.41516136118053504
OPC.4,Oligo.4,208,-0.02373808495089959,0.7333916701784549,37,-0.19013750592697962,0.25861880008088695,FALSE,0.892589440522777,0.6516585102021777
OPC.4,Oligo.5,172,0.0832549177756867,0.27726694028619775,30,0.0985539488320356,0.6030535488284082,FALSE,0.5854539598364871,0.8721009857777641
OPC.4,Vasc.Endo,208,0.12561142137801176,0.07065730324420409,37,0.2719298245614035,0.10354828270558504,FALSE,0.27918611351976796,0.40081559190654403
OPC.4,Vasc.PC,205,0.03448343107074703,0.6232527627102449,36,0.0731016731016731,0.6707769964368009,FALSE,0.8457426268158034,0.9024412539306178
OPC.4,Vasc.VLMC,178,-0.004456719603289185,0.9528821389506346,30,0.12658509454949943,0.5034721809386365,FALSE,0.9935324780489085,0.8209308489494117
OPC.4,Excit.L2,208,-0.00256170221845279,0.9706880001256832,37,-0.10407776197249881,0.5384982765314927,FALSE,0.9950308319466985,0.8355759340891984
OPC.4,Excit.L2_5.1,201,-0.21192256539086743,0.0025735515455222913,36,-0.32329472329472336,0.05494463582491755,FALSE,0.03128896879029733,0.28178028831310925
OPC.4,Excit.L2_5.2,201,-0.0035436677996157824,0.9601528127745561,36,0.010810810810810811,0.9504311314145566,FALSE,0.9935324780489085,0.9937136084671272
OPC.4,Excit.L5.1,199,-0.10927820922795796,0.12436003514189632,36,-0.06280566280566281,0.7151031894061611,FALSE,0.39352285092846645,0.9213771272655639
OPC.4,Excit.L5.2,185,-0.11038436753724273,0.13461846394664898,32,-0.16422287390029325,0.36759072501489204,FALSE,0.40809534346031384,0.7386653553544611
OPC.4,Excit.L6_CT,176,-0.11723970944309928,0.12116209016629284,32,-0.13599706744868034,0.4564066644604351,FALSE,0.39067946069675685,0.804830679600578
OPC.4,Excit.L6b,180,0.0037079333724291904,0.9605709601691876,33,0.20254010695187166,0.2572022409894992,FALSE,0.9935324780489085,0.6505703742675567
OPC.4,Inhib.Pax6,165,0.04618117703630487,0.5554780413476562,27,0.08913308913308912,0.6573244903732426,FALSE,0.8172957168873157,0.8983970418548719
OPC.4,Inhib.Lamp5_Lhx6,200,-0.019908497712442814,0.7794395458002684,36,-0.11583011583011585,0.49967773264688997,FALSE,0.9186251789788878,0.8209308489494117
OPC.4,Inhib.Pvalb,198,-0.015027452289906696,0.8334273866312811,35,-0.009523809523809525,0.9570968284338377,FALSE,0.9349003834821276,0.9937136084671272
OPC.4,Inhib.Vip,205,-0.015982504770792993,0.8199271148769799,37,-0.0519203413940256,0.7595834866664443,FALSE,0.9320784136311613,0.9373226689769147
OPC.4,Inhib.Chandelier,167,0.02936811403011533,0.7060796275081729,29,-0.062068965517241365,0.7484551114744254,FALSE,0.8824661293736283,0.9338982306120621
OPC.4,Inhib.Sst,191,0.14405828051804906,0.04685621910206816,34,0.22811306340718104,0.19375154409401557,FALSE,0.2151643637999766,0.5696596334541756
OPC.5,Astro.1,69,0.09919620021921814,0.41651694187537214,NA,NA,NA,FALSE,0.7106012819291799,NA
OPC.5,Astro.2,69,0.2663500182681769,0.027244503300269507,NA,NA,NA,FALSE,0.1512855832298619,NA
OPC.5,Astro.3,55,0.005988455988455987,0.9654794776637896,NA,NA,NA,FALSE,0.9947625305099705,NA
OPC.5,Astro.4,67,-0.08679862718493096,0.48399937357279027,NA,NA,NA,FALSE,0.7554314546980713,NA
OPC.5,Astro.5,69,0.21549141395688712,0.07545724492523066,NA,NA,NA,FALSE,0.2885864830749716,NA
OPC.5,Macro,30,-0.11190211345939934,0.554579500081311,NA,NA,NA,FALSE,0.8170144420840743,NA
OPC.5,Micro.2,67,0.2933993135924655,0.016263828949528762,NA,NA,NA,FALSE,0.10795817492359609,NA
OPC.5,Micro.3,32,-0.05498533724340176,0.7644346627386194,NA,NA,NA,FALSE,0.9146191843446038,NA
OPC.5,Micro.5,67,0.15939021470189163,0.19714554352096356,NA,NA,NA,FALSE,0.49113071040258544,NA
OPC.5,OPC.2,69,-0.2160029229082938,0.07475376008370137,NA,NA,NA,FALSE,0.2868458235769936,NA
OPC.5,OPC.4,67,-0.0620959374251736,0.616859104915028,NA,NA,NA,FALSE,0.8450233429930453,NA
OPC.5,OPC.5,69,-0.11983924004384364,0.32588757563520215,NA,NA,NA,TRUE,0.6368868863936692,NA
OPC.5,Oligo.1,65,0.04060314685314685,0.7475637815781769,NA,NA,NA,FALSE,0.9022321501805584,NA
OPC.5,Oligo.2,64,0.046291208791208786,0.7158124557611312,NA,NA,NA,FALSE,0.8824661293736283,NA
OPC.5,Oligo.3,69,0.1686152721958349,0.16572256659233184,NA,NA,NA,FALSE,0.44826595881532383,NA
OPC.5,Oligo.4,69,0.11264157837047864,0.3559431345135397,NA,NA,NA,FALSE,0.6600114641869075,NA
OPC.5,Oligo.5,56,0.06684894053315106,0.6235848234737333,NA,NA,NA,FALSE,0.8457426268158034,NA
OPC.5,Vasc.Endo,69,0.256083302886372,0.03395584707679821,NA,NA,NA,FALSE,0.17508483648974077,NA
OPC.5,Vasc.PC,69,0.1650347095359883,0.17499391622649435,NA,NA,NA,FALSE,0.4667851576018498,NA
OPC.5,Vasc.VLMC,58,0.11058476114306809,0.40755597745306943,NA,NA,NA,FALSE,0.7043379788378482,NA
OPC.5,Excit.L2,69,0.0025940811107051523,0.9831958817302405,NA,NA,NA,FALSE,0.9950308319466985,NA
OPC.5,Excit.L2_5.1,68,0.28213154177959304,0.02005421143247199,NA,NA,NA,FALSE,0.12520332002435217,NA
OPC.5,Excit.L2_5.2,68,0.07344352406764132,0.5508497723297151,NA,NA,NA,FALSE,0.8159575506602819,NA
OPC.5,Excit.L5.1,68,0.15058976218650988,0.21973594632668406,NA,NA,NA,FALSE,0.5190082167838856,NA
OPC.5,Excit.L5.2,62,0.10291858678955453,0.42505228923617,NA,NA,NA,FALSE,0.7115005711127194,NA
OPC.5,Excit.L6_CT,60,0.13564879133092528,0.3005626353584529,NA,NA,NA,FALSE,0.6091546168709573,NA
OPC.5,Excit.L6b,62,0.16481579411246255,0.1999871435070387,NA,NA,NA,FALSE,0.49355801442442243,NA
OPC.5,Inhib.Pax6,59,0.11431911163062539,0.38761215587363396,NA,NA,NA,FALSE,0.6859049923409316,NA
OPC.5,Inhib.Lamp5_Lhx6,68,0.22055960606176278,0.07082383658986321,NA,NA,NA,FALSE,0.27918611351976796,NA
OPC.5,Inhib.Pvalb,69,0.09824625502374865,0.4210111801952738,NA,NA,NA,FALSE,0.7113491026798057,NA
OPC.5,Inhib.Vip,69,0.08154914139568871,0.5044466582905246,NA,NA,NA,FALSE,0.7722751748939641,NA
OPC.5,Inhib.Chandelier,59,0.2643483343074226,0.04335052092559247,NA,NA,NA,FALSE,0.20604877230065555,NA
OPC.5,Inhib.Sst,66,0.06673624882580108,0.5936201192789485,NA,NA,NA,FALSE,0.8343923428337325,NA
Oligo.1,Astro.1,240,0.09196947863678187,0.15540507256005007,67,0.06030010375927848,0.627099750200363,FALSE,0.43355762996825564,0.8841078445447741
Oligo.1,Astro.2,241,0.08406518980830563,0.19326663695528315,66,-0.034672789896670504,0.7817946591031384,FALSE,0.4863245439724445,0.9428764065558886
Oligo.1,Astro.3,166,0.10403420978415569,0.18205725705936493,38,-0.0443155706313601,0.7911346181736172,FALSE,0.47476387480289767,0.9450792176982065
Oligo.1,Astro.4,225,0.11682785503581966,0.0803601772239253,60,0.13298138371769938,0.31023536160155774,FALSE,0.30233226284571246,0.7021116078351043
Oligo.1,Astro.5,243,0.053408735475302775,0.4069183754292867,67,-0.009098890573868626,0.941710045219317,FALSE,0.7043379788378482,0.9932375759954684
Oligo.1,Macro,134,-0.05799822940435667,0.5051592985459809,22,-0.1914172783738001,0.39173117757302894,FALSE,0.7722751748939641,0.7616616635246023
Oligo.1,Micro.2,235,0.034572387583566816,0.5977219282709945,65,0.021722027972027973,0.8633841879607178,FALSE,0.8358562978570914,0.9780524954762826
Oligo.1,Micro.3,123,0.1380415575705202,0.1277420605885576,23,-0.009881422924901186,0.9657926698177598,FALSE,0.3959683762169456,0.9951670090841064
Oligo.1,Micro.5,236,0.02371785800691113,0.7168012101076001,64,-0.0836996336996337,0.5098893555807109,FALSE,0.8824661293736283,0.8225920628271786
Oligo.1,OPC.2,238,0.18723771485184293,0.0037912486360319195,64,0.11199633699633699,0.3773507334784367,FALSE,0.04054529791311914,0.7453677032312583
Oligo.1,OPC.4,195,0.13986793765880656,0.051216050432380686,49,-0.09357142857142857,0.521350349419596,FALSE,0.22925223613273762,0.8302987046312085
Oligo.1,OPC.5,238,0.15337057973446247,0.017978777312704895,64,0.07078754578754579,0.5774525673749507,FALSE,0.11518476994686062,0.8494939950507298
Oligo.1,Oligo.1,234,0.17548520331827797,0.007188944294368718,60,0.12731314253959436,0.33145127574188826,TRUE,0.06219449746487445,0.7181444307740912
Oligo.1,Oligo.2,227,0.21782468724929166,9.788846366412505e-4,57,0.1469406274306456,0.274573463474633,FALSE,0.015074823404275258,0.670247013459912
Oligo.1,Oligo.3,244,0.22406932414738812,4.334653661887419e-4,67,0.22096735573469553,0.07246176062950942,FALSE,0.00910277268996358,0.341866162507027
Oligo.1,Oligo.4,244,-0.05049791622781474,0.4320371556139728,67,-0.013049724638837896,0.9164218177969964,FALSE,0.7151260233547356,0.9877191193849288
Oligo.1,Oligo.5,202,0.16836778891476384,0.016701241523964374,49,0.30887755102040815,0.031244857039697937,FALSE,0.10941702557354815,0.210432229942062
