Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000173258,ZNF483,392,0.54232,407,0.60675,829,1.94992,167,-0.9124,323,0.22159,1,-7.3738,128,-1.3520
ENSG00000148180,GSN,352,-1.2981,4011,3.28824,81,-3.4704,325,-1.5421,223,-1.9815,701,-0.2326,636,-0.4345
ENSG00000148175,STOM,16,-4.9704,407,-0.2163,3,-7.2197,166,-1.7245,840,1.00576,2543,3.62640,22,-4.6882
ENSG00000136942,RPL35,16,-6.9216,407,-2.2738,374,-2.3957,1093,-0.8673,3951,1.37302,2984,0.85795,3117,1.13696
ENSG00000197958,RPL12,16,-6.3154,407,-1.6487,29,-5.4785,584,-1.2063,3334,1.87267,1590,0.49501,2035,1.12142
ENSG00000136854,STXBP1,16,-4.3951,407,0.43463,1748,3.71158,239,-0.4803,16,-4.4308,85,-1.9963,31,-3.6288
ENSG00000160408,ST6GALNAC6,16,-4.1560,407,0.71645,1010,2.55219,288,0.15621,16,-4.1913,265,0.00035,48,-2.7703
ENSG00000171159,C9orf16,16,-4.5801,407,0.22155,704,1.17616,417,0.30745,16,-4.6133,421,0.28026,398,0.21658
ENSG00000106976,DNM1,16,-5.0585,407,-0.3132,3015,4.06806,493,-0.0065,16,-5.0944,10,-5.6617,0,-10.194
ENSG00000207955,AL359091.1,16,-4.1224,407,0.75591,40,-2.8278,42,-2.9319,757,1.94187,285,0.15816,371,0.70887
ENSG00000167123,CERCAM,16,-3.7373,407,1.23362,1,-7.4920,54,-2.1295,363,1.02309,98,-1.1061,397,1.48342
ENSG00000197694,SPTAN1,16,-4.2900,407,0.55712,550,1.08824,389,0.56660,16,-4.3251,700,1.54460,75,-2.2250
ENSG00000119335,SET,16,-4.4343,407,0.38819,439,0.51574,123,-1.6172,468,0.62767,408,0.39544,454,0.67835
ENSG00000160445,ZER1,16,-3.8480,407,1.09386,1036,3.20966,158,-0.5458,16,-3.8835,1,-7.0055,69,-1.8922
ENSG00000148341,SH3GLB2,16,-4.1118,407,0.76948,821,2.13559,221,-0.2740,16,-4.1474,273,0.09540,169,-0.7329
ENSG00000119383,PTPA,16,-4.2241,407,0.63494,1096,2.63917,279,0.00910,16,-4.2599,134,-1.1351,136,-1.2184
ENSG00000107130,NCS1,16,-3.5895,407,1.42538,4,-5.5288,531,2.73811,16,-3.6263,53,-1.8679,29,-2.9098
ENSG00000126878,AIF1L,16,-4.6361,407,0.15786,1,-8.3849,88,-2.3437,227,-0.7654,952,1.68183,772,1.60045
ENSG00000130723,PRRC2B,16,-4.0582,407,0.83395,522,1.28931,129,-1.1239,380,0.71485,362,0.62991,143,-0.9595
ENSG00000160271,RALGDS,16,-3.7245,407,1.25037,151,-0.4186,197,0.00473,16,-3.7605,158,-0.3470,314,0.94265
ENSG00000148303,RPL7A,639,-1.0935,407,-1.7762,189,-2.9108,646,-1.1820,3942,2.04904,2204,0.91439,1443,0.21978
ENSG00000130558,OLFM1,16,-5.3039,407,-0.5800,1946,2.22623,954,0.98892,16,-5.3394,365,-0.7473,307,-1.1170
ENSG00000148411,NACC2,16,-3.5355,407,1.49629,1,-7.2933,192,0.19150,16,-3.5728,256,0.65462,239,0.63277
ENSG00000172889,EGFL7,1284,1.22493,407,-0.6947,271,-1.3182,173,-2.1368,411,-0.6764,2911,3.07367,23,-5.1183
ENSG00000196642,RABL6,16,-3.7752,407,1.18473,1,-7.5298,256,0.43826,16,-3.8113,480,1.50062,202,-0.0203
ENSG00000054148,PHPT1,16,-4.0644,407,0.82542,133,-0.9817,257,0.05814,714,1.90024,177,-0.5459,140,-0.9942
ENSG00000107223,EDF1,16,-5.8322,3934,3.10169,1077,0.40246,366,-1.4213,479,-0.8932,445,-1.0060,457,-1.0621
ENSG00000107317,PTGDS,218,-3.3812,407,-2.4686,100,-4.5093,3589,1.15884,1053,-1.0437,2962,0.61510,3256,0.93494
ENSG00000107331,ABCA2,642,0.04650,407,-0.6786,567,-0.1547,201,-1.8888,372,-0.8146,174,-1.9671,1526,2.05800
ENSG00000107281,NPDC1,16,-4.5804,407,0.22047,1069,2.00496,335,-0.1099,16,-4.6164,803,1.42264,109,-1.9651
ENSG00000176978,DPP7,16,-3.5722,407,1.44842,1,-7.3286,245,0.62739,16,-3.6084,414,1.48509,127,-0.5969
ENSG00000176884,GRIN1,16,-5.7771,407,-1.0846,5335,4.43048,566,-0.6400,371,-1.2249,49,-4.1834,0,-10.911
ENSG00000176101,SSNA1,16,-3.5267,407,1.50933,1,-7.2830,142,-0.3477,415,1.55117,64,-1.5168,180,0.08607
ENSG00000212864,RNF208,16,-3.4499,407,1.61416,413,1.64750,247,0.82411,16,-3.4858,85,-1.0193,18,-3.4498
ENSG00000188229,TUBB4B,16,-4.5396,407,0.26648,911,1.72763,202,-0.9353,214,-0.7565,1000,1.92109,79,-2.4104
ENSG00000165802,NSMF,16,-4.4804,407,0.33518,1132,2.28737,609,1.27110,16,-4.5159,59,-2.6284,68,-2.5709
ENSG00000182154,MRPL41,16,-3.8836,407,1.04884,218,-0.0158,303,0.62635,261,0.28097,233,0.09370,119,-1.0603
ENSG00000067057,PFKP,16,-3.3362,407,1.77201,458,2.02483,194,0.49050,16,-3.3716,35,-2.2218,18,-3.3663
ENSG00000057608,GDI2,16,-3.5252,407,1.51051,1,-7.2828,153,-0.2059,277,0.80315,174,0.02046,182,0.11043
ENSG00000048740,CELF2,16,-3.8506,407,1.09023,1035,3.20148,224,0.08202,16,-3.8847,10,-4.5797,0,-8.9935
ENSG00000123240,OPTN,16,-3.6804,407,1.30730,560,1.94698,80,-1.4636,16,-3.7155,266,0.55093,147,-0.4722
ENSG00000065809,FAM107B,16,-4.0434,407,0.85141,30,-3.1514,52,-2.5211,379,0.72994,217,-0.1993,527,1.67603
ENSG00000148468,FAM171A1,16,-3.1211,407,2.08495,1,-6.8819,167,0.48626,20,-2.7853,1,-6.2866,195,0.80514
ENSG00000026025,VIM,16,-6.1634,407,-1.4903,54,-4.4444,811,-0.4827,4646,2.92002,2764,1.70315,22,-5.8944
ENSG00000150867,PIP4K2A,16,-4.6285,407,0.16651,1,-8.3771,123,-1.8202,199,-0.9627,49,-3.0271,1193,3.17954
ENSG00000107863,ARHGAP21,54,-2.6615,407,0.43420,245,-0.3894,195,-0.8304,16,-4.4308,348,0.17570,677,1.69829
ENSG00000170759,KIF5B,16,-4.7994,407,-0.0260,1,-8.5475,209,-1.1749,528,0.40301,436,0.08677,957,1.89103
ENSG00000237949,LINC00844,16,-5.2313,407,-0.5010,51,-3.5896,244,-1.4056,1014,1.01942,626,0.19188,1205,1.69650
ENSG00000151150,ANK3,16,-3.4994,407,1.54463,279,0.84584,123,-0.5687,16,-3.5368,43,-2.0804,257,0.83449
ENSG00000096746,HNRNPH3,16,-3.3531,407,1.74753,1,-7.1115,182,0.33246,16,-3.3891,154,0.01382,208,0.60512
ENSG00000156515,HK1,16,-3.6164,407,1.39021,633,2.31869,230,0.44398,16,-3.6528,113,-0.7619,0,-8.7617
ENSG00000180817,PPA1,16,-4.0680,407,0.82213,130,-1.0227,185,-0.5355,643,1.68109,466,1.06549,107,-1.4364
ENSG00000107738,VSIR,16,-4.1591,407,0.71234,16,-4.1483,222,-0.3243,1121,2.81680,349,0.44965,19,-4.1213
ENSG00000197746,PSAP,562,-0.9490,407,-1.4402,2928,1.89109,1250,0.37678,219,-2.3603,959,-0.1097,832,-0.3783
ENSG00000107742,SPOCK2,396,-0.3879,407,-0.3480,818,0.81107,377,-0.5253,482,-0.0755,1613,2.13548,39,-4.0190
ENSG00000168209,DDIT4,16,-4.4328,407,0.39056,17,-4.3861,230,-0.5893,909,1.87705,866,1.77416,106,-1.8433
ENSG00000107758,PPP3CB,16,-4.4106,407,0.41592,1950,4.11921,227,-0.5884,16,-4.4470,1,-7.5655,0,-9.4157
ENSG00000156113,KCNMA1,16,-3.7580,407,1.20688,968,3.18784,192,-0.0907,16,-3.7935,1,-6.9173,11,-4.4503
ENSG00000138326,RPS24,725,-1.7619,407,-2.6190,254,-3.3063,985,-1.4181,7324,2.16227,2755,0.31993,3487,0.86131
ENSG00000165424,ZCCHC24,16,-5.7920,3946,3.19567,1,-9.5374,264,-1.8918,603,-0.4928,363,-1.2731,966,0.30943
ENSG00000122378,PRXL2A,16,-3.6808,407,1.30660,389,1.22358,294,0.86426,16,-3.7160,230,0.30609,36,-2.6762
ENSG00000165678,GHITM,16,-4.5250,407,0.28358,702,1.24061,273,-0.4026,977,1.89286,279,-0.3246,75,-2.4709
ENSG00000173267,SNCG,16,-3.7212,407,1.25446,684,2.33240,221,0.22230,16,-3.7572,115,-0.8402,44,-2.4360
ENSG00000148671,ADIRF,585,0.14989,407,-0.4339,1,-8.9163,438,-0.3574,1394,1.70908,1521,1.88976,10,-6.0787
ENSG00000148672,GLUD1,16,-3.9821,407,0.92688,3,-6.2682,596,2.16884,56,-2.1811,178,-0.4472,132,-0.9947
ENSG00000171862,PTEN,16,-3.5806,407,1.43678,1,-7.3373,179,0.00287,245,0.52829,460,1.68045,60,-1.8235
ENSG00000197430,OPALIN,406,0.35738,407,0.35782,168,-1.0404,94,-2.0528,18,-4.2785,277,-0.2685,739,1.81756
ENSG00000187122,SLIT1,16,-4.2917,407,0.55278,1957,4.54770,112,-1.6084,16,-4.3298,1,-7.4489,1,-8.1316
ENSG00000171314,PGAM1,389,0.14119,407,0.21438,1017,1.88984,443,0.41699,59,-2.7328,211,-0.8270,120,-1.8131
ENSG00000099194,SCD,16,-6.0826,407,-1.4061,607,-0.7938,434,-1.4270,1769,0.96197,817,-0.3302,2275,1.82795
ENSG00000166136,NDUFB8,16,-4.4785,407,0.33675,208,-0.7323,338,0.03624,234,-0.5522,531,0.79366,455,0.61823
ENSG00000107829,FBXW4,16,-3.7519,407,1.21550,369,1.03679,64,-1.8880,16,-3.7866,250,0.36137,310,0.86789
ENSG00000198408,OGA,16,-3.6569,407,1.33696,505,1.76314,213,0.23981,16,-3.6932,47,-2.1056,137,-0.5611
ENSG00000059915,PSD,16,-4.6881,407,0.09854,1335,2.33711,717,1.32002,16,-4.7242,167,-1.2961,35,-3.7682
ENSG00000138107,ACTR1A,16,-3.8157,407,1.13426,963,3.05566,128,-0.8621,16,-3.8513,15,-3.8735,107,-1.1598
ENSG00000173915,ATP5MD,16,-5.0533,407,-0.3073,635,0.41817,412,-0.3215,1238,1.63077,544,0.16157,385,-0.4441
ENSG00000107957,SH3PXD2A,16,-3.4316,407,1.63853,260,0.80205,90,-0.9997,16,-3.4661,62,-1.4674,254,0.91424
ENSG00000148700,ADD3,16,-4.0735,407,0.81521,1,-7.8257,422,1.06666,261,0.06486,272,0.13491,227,-0.1829
ENSG00000119950,MXI1,16,-3.6594,407,1.33407,73,-1.4616,129,-0.6620,16,-3.6954,342,1.01696,291,0.86819
ENSG00000187164,SHTN1,16,-5.0591,407,-0.3135,337,-0.6091,165,-1.8358,18,-4.9163,362,-0.4967,1491,2.82595
ENSG00000198825,INPP5F,16,-4.6616,407,0.12851,1652,2.93133,175,-1.3017,821,1.35841,41,-3.3450,47,-3.3079
ENSG00000066468,FGFR2,16,-3.6176,407,1.38938,36,-2.4753,80,-1.3948,16,-3.6497,51,-1.9539,480,2.28566
ENSG00000166033,HTRA1,16,-5.1106,407,-0.3703,9,-5.8701,1043,1.52931,358,-0.5683,225,-1.2818,756,0.76919
ENSG00000065154,OAT,16,-3.4631,407,1.59408,435,1.73024,171,0.07150,16,-3.5000,20,-3.1566,123,-0.5214
ENSG00000107902,LHPP,16,-5.0503,407,-0.3038,56,-3.2638,166,-1.8087,16,-5.0858,355,-0.5164,1620,3.25704
ENSG00000188690,UROS,16,-3.2216,407,1.93453,76,-0.9467,172,0.39934,16,-3.2583,141,0.01334,128,-0.1574
ENSG00000176171,BNIP3,16,-3.8800,407,1.05328,347,0.76876,300,0.60976,35,-2.7646,218,-0.0048,175,-0.4042
ENSG00000148826,NKX6-2,16,-5.6460,3568,3.19713,1,-9.3914,49,-4.2521,764,0.04816,117,-2.8095,1057,0.69644
ENSG00000130643,CALY,16,-4.1073,407,0.77438,1369,3.53939,244,-0.0878,16,-4.1426,1,-7.2567,5,-5.9689
ENSG00000185201,IFITM2,16,-5.0658,407,-0.3222,1,-8.8144,148,-2.0100,1330,1.75756,2387,3.19032,19,-4.9988
ENSG00000142089,IFITM3,16,-6.8423,407,-2.1922,30,-5.9821,564,-1.8415,6598,2.60214,6981,2.74871,64,-5.0718
ENSG00000182272,B4GALNT4,16,-3.0072,407,2.26040,1,-6.7696,261,1.69833,16,-3.0432,1,-6.1742,60,-1.1914
ENSG00000184524,CEND1,16,-4.1014,407,0.78222,1033,2.70614,319,0.42565,16,-4.1368,71,-1.9578,58,-2.4100
ENSG00000177600,RPLP2,1333,-0.6826,407,-2.4703,418,-2.4309,1033,-1.1803,3805,1.05543,3870,1.08585,3277,0.94696
ENSG00000177700,POLR2L,16,-3.8732,407,1.06129,21,-3.5048,296,0.59481,16,-3.9084,517,1.51194,198,-0.1812
ENSG00000183020,AP2A2,16,-3.5828,407,1.43568,778,2.90134,177,-0.0149,16,-3.6184,1,-6.7430,18,-3.6403
ENSG00000078902,TOLLIP,16,-4.5274,407,0.28126,1171,2.29039,250,-0.5617,763,1.39495,125,-1.5583,50,-3.0659
ENSG00000174672,BRSK2,16,-2.8771,407,2.47020,1,-6.6417,195,1.18298,16,-2.9132,37,-1.6601,62,-1.0002
ENSG00000184545,DUSP8,16,-3.7435,407,1.22627,523,1.71363,213,0.12642,329,0.84158,32,-2.7665,31,-2.9810
ENSG00000117984,CTSD,16,-5.0364,407,-0.2885,696,0.59580,604,0.41370,876,0.99896,428,-0.2065,375,-0.4682
ENSG00000110651,CD81,16,-5.7948,407,-1.1037,556,-0.6208,1046,0.46320,1247,0.69667,2038,1.60328,523,-0.7959
ENSG00000129757,CDKN1C,16,-5.2028,3931,4.99416,1,-8.9492,52,-3.6990,16,-5.2381,71,-3.0908,387,-0.6094
ENSG00000205531,NAP1L4,16,-3.4567,407,1.60357,1,-7.2145,168,0.04741,16,-3.4936,202,0.34379,249,0.82955
ENSG00000244734,HBB,295135,7.91650,407,-6.5468,3,-13.302,275,-7.3031,7726,-2.2654,671,-5.8239,206,-7.7165
ENSG00000166313,APBB1,16,-6.0900,3824,2.53956,2338,1.47104,592,-0.9290,156,-2.8341,235,-2.2335,664,-0.7370
ENSG00000166337,TAF10,16,-3.5373,407,1.49585,1,-7.2932,174,0.00662,16,-3.5731,239,0.53297,266,0.85896
ENSG00000166340,TPP1,16,-3.5382,407,1.49466,1,-7.2945,232,0.56718,16,-3.5741,358,1.25370,148,-0.2785
ENSG00000166441,RPL27A,16,-6.3195,407,-1.6530,410,-1.6389,556,-1.2902,3236,1.80401,1954,0.84615,1755,0.78358
ENSG00000184014,DENND5A,16,-3.9795,407,0.93039,285,0.31747,111,-1.2834,336,0.59946,263,0.18606,292,0.41739
ENSG00000255823,MTRNR2L8,3103,-0.4214,645,-2.7886,374,-3.5868,8995,1.77783,1533,-1.5051,4433,0.15195,4136,0.04416
ENSG00000110321,EIF4G2,16,-4.7190,407,0.06410,627,0.79431,267,-0.6721,1342,2.30151,177,-1.2319,207,-1.0988
ENSG00000050165,DKK3,16,-5.5588,407,-0.8538,4219,4.02525,671,-0.0758,16,-5.5941,249,-1.5958,20,-5.4337
ENSG00000110700,RPS13,734,-1.1296,407,-2.0182,589,-1.4643,717,-1.2769,2593,0.91479,2272,0.68257,2783,1.27869
ENSG00000134333,LDHA,394,-0.1063,407,-0.0553,140,-1.7047,310,-0.5420,925,1.36907,1029,1.57572,136,-1.8788
ENSG00000198168,SVIP,16,-4.4851,407,0.33028,373,0.18697,87,-2.2035,1647,3.28746,11,-5.0597,183,-1.0362
ENSG00000110427,KIAA1549L,16,-3.7684,407,1.19404,1069,3.48957,159,-0.4396,16,-3.8048,1,-6.9271,0,-8.9124
ENSG00000085063,CD59,16,-5.3071,407,-0.5834,114,-2.5011,382,-0.7571,1412,1.54422,2432,2.76910,69,-3.3966
ENSG00000110436,SLC1A2,16,-5.9640,407,-1.2818,198,-2.3572,3817,5.27196,16,-5.9997,52,-4.3076,0,-11.095
ENSG00000121653,MAPK8IP1,16,-4.7777,407,-0.0020,826,1.21917,559,0.61774,16,-4.8127,325,-0.3592,478,0.30631
ENSG00000149091,DGKZ,16,-4.4074,407,0.41932,1496,3.15259,331,0.08796,16,-4.4437,123,-1.4576,60,-2.6926
ENSG00000110514,MADD,16,-3.6694,407,1.32152,889,3.11472,134,-0.6202,16,-3.7047,8,-4.6316,52,-2.1341
ENSG00000165916,PSMC3,16,-3.9908,407,0.91632,355,0.67808,217,-0.1547,274,0.24167,165,-0.5714,238,0.01531
ENSG00000149187,CELF1,16,-3.4481,407,1.61652,443,1.78811,154,-0.0965,16,-3.4836,157,-0.0621,59,-1.6927
ENSG00000172247,C1QTNF4,16,-3.7085,407,1.27099,830,2.84342,147,-0.5002,16,-3.7446,172,-0.2025,9,-4.7358
ENSG00000006118,TMEM132A,17,-3.4007,407,1.58291,398,1.54121,295,1.19388,16,-3.5087,54,-1.7177,4,-5.4803
ENSG00000167986,DDB1,454,1.09171,407,0.89395,485,1.21412,201,-0.3178,300,0.37052,1,-7.1585,53,-2.4446
ENSG00000011347,SYT7,16,-3.2965,407,1.82829,605,2.75454,137,-0.1220,16,-3.3324,1,-6.4595,0,-8.4449
ENSG00000124920,MYRF,16,-4.0745,407,0.81427,1,-7.8265,44,-2.7905,16,-4.1103,67,-2.0296,830,3.28165
ENSG00000134825,TMEM258,16,-3.9152,407,1.00903,1,-7.6684,133,-0.9137,510,1.43043,252,0.18528,285,0.45929
ENSG00000134824,FADS2,16,-3.0808,407,2.14602,1,-6.8425,261,1.56214,16,-3.1170,37,-1.8928,70,-1.0160
ENSG00000167996,FTH1,1066,-2.5271,407,-3.9360,1320,-2.2121,3210,-0.9637,7573,0.50538,4858,-0.2240,14304,2.20963
ENSG00000124942,AHNAK,16,-4.3054,407,0.53872,1,-8.0564,246,-0.3179,1063,2.42372,592,1.20588,36,-3.3183
ENSG00000254772,EEF1G,16,-5.0202,407,-0.2714,336,-0.5718,317,-0.7340,820,0.89968,935,1.13687,593,0.39749
ENSG00000168000,BSCL2,16,-4.2603,407,0.59224,1248,2.92193,250,-0.2356,16,-4.2958,324,0.21311,26,-3.7837
ENSG00000162188,GNG3,16,-5.5081,4017,3.96607,1272,1.08459,275,-1.5193,16,-5.5435,156,-2.2444,22,-5.2826
ENSG00000176485,PLAAT3,16,-4.9351,407,-0.1775,8,-5.8328,124,-2.1435,1527,2.25338,419,-0.1298,731,0.96173
ENSG00000133318,RTN3,16,-6.6575,7515,3.33941,3455,1.46717,663,-1.3841,16,-6.6930,156,-3.4095,483,-1.8831
ENSG00000176340,COX8A,16,-4.0557,407,0.83661,240,-0.0521,397,0.95642,16,-4.0914,255,0.04856,249,0.01494
ENSG00000173511,VEGFB,16,-3.2126,407,1.94790,1,-6.9733,283,1.53637,16,-3.2492,46,-1.7089,98,-0.6134
ENSG00000002330,BAD,16,-3.6143,407,1.39229,240,0.45364,201,0.17922,16,-3.6513,401,1.36734,81,-1.3861
ENSG00000126432,PRDX5,16,-3.9704,407,0.94072,71,-1.8284,269,0.26862,16,-4.0064,540,1.46606,256,0.17677
ENSG00000110076,NRXN2,16,-4.8269,407,-0.0564,2184,3.44057,476,0.23010,16,-4.8625,104,-2.1362,56,-3.2263
ENSG00000213465,ARL2,16,-4.2225,407,0.63625,634,1.44169,97,-1.7579,16,-4.2582,581,1.27684,325,0.30080
ENSG00000149806,FAU,741,-1.0864,407,-1.9885,187,-3.1344,1023,-0.6551,2074,0.56034,2238,0.69115,2817,1.35763
ENSG00000245532,NEAT1,16,-4.4667,407,0.35101,1,-8.2169,167,-1.1625,16,-4.5027,1160,2.36685,511,0.88735
ENSG00000251562,MALAT1,2626,-0.4882,1625,-1.2287,726,-2.4321,3348,-0.1157,1767,-1.1013,6683,1.07309,5985,1.05783
ENSG00000168056,LTBP3,16,-3.3813,407,1.70668,1,-7.1407,209,0.56964,199,0.40695,126,-0.3358,117,-0.5067
ENSG00000172757,CFL1,16,-6.0827,407,-1.4066,1965,1.15150,696,-0.6500,2479,1.59552,1355,0.49645,712,-0.6099
ENSG00000175602,CCDC85B,140,-2.8791,3839,2.74569,1183,0.38781,530,-0.9875,913,-0.0383,451,-1.1420,415,-1.3848
ENSG00000174903,RAB1B,16,-3.6743,407,1.31427,304,0.78809,164,-0.2719,31,-2.7638,358,1.07640,135,-0.6107
ENSG00000179292,TMEM151A,16,-5.3271,4019,4.58367,131,-2.3156,170,-2.0724,16,-5.3627,17,-5.2902,409,-0.6642
ENSG00000174684,B4GAT1,16,-4.1687,407,0.70077,1010,2.53019,263,-0.0320,16,-4.2045,244,-0.1473,94,-1.7484
ENSG00000174080,CTSF,16,-3.5031,407,1.54199,163,-0.0589,209,0.40715,16,-3.5388,156,-0.1283,173,0.04005
ENSG00000173898,SPTBN2,273,0.61095,407,1.32782,475,1.62909,258,0.60925,16,-3.7005,1,-6.8240,6,-5.1747
ENSG00000173020,GRK2,16,-3.9822,407,0.92597,583,1.60268,200,-0.2974,459,1.14710,227,-0.0566,13,-4.5162
ENSG00000172531,PPP1CA,16,-3.6677,407,1.32384,532,1.85626,149,-0.4247,16,-3.7030,254,0.48784,90,-1.2657
ENSG00000172508,CARNS1,16,-4.4094,407,0.41778,184,-0.8518,49,-2.9939,16,-4.4450,148,-1.1839,986,2.98747
ENSG00000084207,GSTP1,16,-4.6579,407,0.13279,1,-8.4071,242,-0.7666,809,1.33555,1152,2.05094,252,-0.7025
ENSG00000167792,NDUFV1,16,-3.6387,407,1.36148,252,0.50870,137,-0.5461,259,0.55538,198,0.10417,132,-0.5991
ENSG00000110717,NDUFS8,16,-3.7357,407,1.23454,1,-7.4914,203,0.04151,245,0.34727,412,1.25790,150,-0.4992
ENSG00000137497,NUMA1,16,-3.5511,407,1.47670,278,0.78157,176,0.00805,16,-3.5872,127,-0.5046,189,0.14457
ENSG00000149357,LAMTOR1,16,-3.8026,407,1.14983,193,-0.1222,163,-0.4372,402,1.13095,148,-0.5401,189,-0.1688
ENSG00000186642,PDE2A,16,-4.4172,407,0.40794,1147,2.42119,254,-0.4010,773,1.56721,1,-7.5722,2,-7.1051
ENSG00000054965,FAM168A,16,-3.2720,407,1.86218,304,1.28376,184,0.47252,16,-3.3076,1,-6.4359,93,-0.7684
ENSG00000021300,PLEKHB1,16,-5.9832,407,-1.3021,227,-2.1717,573,-0.8606,671,-0.5327,637,-0.6126,2665,2.58593
ENSG00000175582,RAB6A,16,-4.2212,407,0.63825,384,0.54212,154,-1.0136,1091,2.63291,65,-2.2061,111,-1.5409
ENSG00000118363,SPCS2,16,-3.5783,407,1.44077,214,0.30297,188,0.09759,19,-3.3777,105,-0.8283,233,0.52182
ENSG00000149273,RPS3,400,-1.7699,407,-1.7467,487,-1.4767,508,-1.5366,3264,1.69401,2080,0.84676,1839,0.75014
ENSG00000048649,RSF1,16,-4.0924,407,0.79253,266,0.07882,127,-1.1916,1098,2.88670,2,-7.1379,120,-1.2737
ENSG00000151366,NDUFC2,16,-4.0348,407,0.86265,114,-1.1813,172,-0.6161,615,1.63691,457,1.07079,120,-1.2092
ENSG00000073921,PICALM,360,0.66715,407,0.88165,130,-0.9685,101,-1.4780,76,-1.7771,339,0.56445,329,0.60497
ENSG00000137710,RDX,16,-4.3270,407,0.51355,1,-8.0777,78,-2.1973,703,1.50238,263,-0.1998,569,1.36305
ENSG00000109846,CRYAB,16,-6.6576,407,-2.0025,377,-2.1138,449,-1.9964,1440,-0.0599,806,-0.9714,4754,3.07553
ENSG00000149294,NCAM1,16,-5.2364,407,-0.5072,1411,1.63918,535,-0.0806,359,-0.7006,285,-1.0562,742,0.54895
ENSG00000160584,SIK3,16,-5.3477,4034,4.52492,381,-0.7273,85,-3.1402,210,-1.6311,66,-3.3457,278,-1.3261
ENSG00000168092,PAFAH1B2,16,-4.1965,407,0.66600,474,0.93566,134,-1.2200,357,0.44371,451,0.84617,241,-0.2224
ENSG00000137726,FXYD6,16,-4.3679,407,0.46572,1262,2.74950,332,0.14621,16,-4.4038,143,-1.1908,127,-1.4946
ENSG00000167283,ATP5MG,16,-4.4384,407,0.38408,220,-0.6067,307,-0.0896,475,0.64836,483,0.67752,342,0.11294
ENSG00000019144,PHLDB1,16,-4.0249,407,0.87426,1,-7.7777,142,-0.9291,253,0.06869,119,-1.1144,550,1.83295
ENSG00000110367,DDX6,16,-3.7772,407,1.18315,489,1.53601,223,0.16204,16,-3.8127,212,0.06401,126,-0.8453
ENSG00000118181,RPS25,1019,-1.0004,407,-2.3785,206,-3.3755,928,-1.2519,4378,1.43399,3066,0.78089,3203,1.03601
ENSG00000154096,THY1,16,-5.5739,407,-0.8701,4813,4.63746,482,-0.6745,16,-5.6102,3,-7.9237,69,-3.6858
ENSG00000137642,SORL1,16,-3.7182,407,1.25734,538,1.80562,226,0.26703,16,-3.7542,130,-0.6566,104,-1.0955
ENSG00000109971,HSPA8,16,-3.9698,407,0.94203,288,0.34834,369,0.92513,89,-1.4994,265,0.20969,147,-0.8020
ENSG00000166257,SCN3B,16,-4.8121,407,-0.0400,2608,4.18588,338,-0.3766,16,-4.8475,2,-7.8614,13,-5.2836
ENSG00000154146,NRGN,16,-6.6519,3739,1.62955,8027,3.57741,612,-1.5052,224,-2.8789,111,-3.8990,31,-5.9342
ENSG00000165478,HEPACAM,16,-4.0268,407,0.87207,1,-7.7795,286,0.31115,16,-4.0628,126,-1.0286,523,1.68471
ENSG00000149557,FEZ1,16,-4.6019,407,0.19661,202,-0.9135,232,-0.7755,16,-4.6372,377,0.07244,882,2.05695
ENSG00000149547,EI24,379,0.93165,407,1.05885,344,0.75977,122,-1.0028,16,-3.9078,287,0.44974,145,-0.7257
ENSG00000084234,APLP2,16,-4.1004,407,0.78234,385,0.68927,235,-0.1535,324,0.39196,539,1.29230,78,-1.9603
ENSG00000182667,NTM,16,-4.4595,407,0.35980,648,1.17561,383,0.30054,16,-4.4949,262,-0.3544,413,0.45233
ENSG00000166086,JAM3,16,-3.6525,407,1.34321,1,-7.4079,40,-2.5178,16,-3.6888,222,0.27896,473,2.15428
ENSG00000109956,B3GAT1,16,-4.3471,407,0.48990,227,-0.4584,324,0.13001,346,0.22100,240,-0.3708,419,0.63735
ENSG00000060237,WNK1,765,0.75256,407,-0.2937,204,-1.3553,178,-1.6934,16,-5.0767,326,-0.6390,1160,1.96771
ENSG00000110799,VWF,16,-5.2429,407,-0.5139,19,-5.0221,124,-2.4639,694,0.34792,3637,4.35614,17,-5.3843
ENSG00000010278,CD9,16,-3.3522,407,1.74919,1,-7.1107,114,-0.5208,16,-3.3880,95,-0.7445,305,1.48186
ENSG00000111640,GAPDH,255,-3.6615,1775,-0.7742,3424,0.27441,4118,0.69225,4386,0.69401,4158,0.60223,1919,-0.7267
ENSG00000111642,CHD4,16,-3.5214,407,1.51635,72,-1.3505,165,-0.0630,16,-3.5568,306,0.98613,197,0.26339
ENSG00000089693,MLF2,16,-4.5994,407,0.19866,1579,2.92370,250,-0.6452,237,-0.6657,190,-1.0004,156,-1.4225
ENSG00000159335,PTMS,16,-4.8558,407,-0.0891,1228,1.89443,434,0.01952,646,0.68027,596,0.54257,53,-3.3208
