Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000170837,GPR27,3,-3.0057,19,-0.2715,21,-0.1136,16,-0.4992,33,0.96263
ENSG00000163602,RYBP,3,-4.1234,18,-1.4715,59,0.47101,27,-0.8697,68,0.86357
ENSG00000163605,PPP4R2,48,-0.0457,21,-1.3081,64,0.55637,28,-0.8948,53,0.15241
ENSG00000185008,ROBO2,3,-3.6823,16,-1.2057,89,3.40427,8,-2.2221,7,-2.6935
ENSG00000169855,ROBO1,3,-3.5042,20,-0.6972,47,1.00945,16,-1.0332,33,0.15946
ENSG00000175161,CADM2,20,-3.2550,123,-0.5283,317,1.67190,155,-0.1617,99,-1.0692
ENSG00000083937,CHMP2B,206,2.43507,23,-1.3910,30,-1.2201,27,-1.1533,54,-0.0790
ENSG00000163320,CGGBP1,77,0.06832,30,-1.4185,116,1.12084,56,-0.4326,52,-0.7127
ENSG00000269028,MTRNR2L12,2668,-1.2758,12136,1.20159,3215,-1.2125,7625,0.38477,7425,0.47393
ENSG00000080822,CLDND1,312,-0.9977,159,-2.0157,133,-2.6158,291,-1.1081,1382,2.83340
ENSG00000080819,CPOX,4,-3.1172,14,-1.2457,17,-1.1316,32,0.04692,60,1.80240
ENSG00000184220,CMSS1,78,1.34121,27,-0.4425,46,0.56602,19,-0.9805,20,-1.0890
ENSG00000154174,TOMM70,123,1.07879,27,-1.3599,112,1.40904,6,-3.5094,32,-1.3560
ENSG00000114354,TFG,3,-4.1033,22,-1.1740,62,0.64437,44,-0.1081,56,0.40113
ENSG00000081154,PCNP,3,-5.3898,60,-1.0151,136,0.38085,150,0.44261,138,0.41048
ENSG00000066422,ZBTB11,121,1.86841,31,-0.4939,57,0.68559,4,-3.2896,18,-1.5397
ENSG00000114391,RPL24,1519,0.83628,444,-1.1492,403,-1.5544,773,-0.2864,1459,1.14877
ENSG00000182504,CEP97,3,-3.1145,10,-1.2682,24,0.06952,31,0.44910,32,0.69029
ENSG00000144815,NXPE3,141,1.57832,17,-1.8295,37,-0.8490,25,-1.2547,74,0.57670
ENSG00000170017,ALCAM,3,-4.9069,32,-1.7973,121,0.37831,106,0.05477,139,0.72396
ENSG00000114439,BBX,95,1.10484,19,-1.4390,25,-1.3000,18,-1.5345,80,1.19592
ENSG00000196776,CD47,5,-4.4801,49,-1.2874,164,0.92888,31,-1.9747,144,0.57697
ENSG00000198919,DZIP3,86,0.93610,27,-0.9363,77,1.09489,34,-0.5913,22,-1.4729
ENSG00000144827,ABHD10,122,1.31459,25,-1.2381,86,1.02505,28,-1.0677,26,-1.4812
ENSG00000144834,TAGLN3,31,-3.1183,136,-0.9159,572,2.86956,46,-2.5409,85,-1.9088
ENSG00000091972,CD200,3,-4.8101,42,-0.9922,182,2.69260,26,-1.7224,32,-1.6647
ENSG00000144848,ATG3,319,2.54192,32,-1.4868,28,-1.9532,45,-0.9724,91,0.18105
ENSG00000138459,SLC35A5,105,1.59694,18,-1.3112,28,-0.8113,31,-0.4912,48,0.25846
ENSG00000121579,NAA50,3,-3.5131,19,-0.7752,43,0.67306,27,-0.2683,37,0.31505
ENSG00000114573,ATP6V1A,128,-0.2469,72,-1.1413,321,2.34194,54,-1.5638,41,-2.2789
ENSG00000172020,GAP43,8,-4.5372,155,-0.2914,390,2.22618,69,-1.5241,89,-1.3947
ENSG00000185565,LSAMP,49,-1.3912,92,-0.4110,182,1.04122,157,0.45768,77,-0.8690
ENSG00000113845,TIMMDC1,3,-4.3452,21,-1.4828,47,-0.3610,65,0.26248,90,1.23411
ENSG00000138495,COX17,11,-2.9816,33,-1.3712,36,-1.5163,118,0.62814,152,1.75321
ENSG00000082701,GSK3B,103,1.03805,31,-0.9096,95,1.36171,21,-1.5207,21,-1.7519
ENSG00000163428,LRRC58,177,2.38390,19,-1.4512,22,-1.4868,47,-0.0887,45,-0.1890
ENSG00000163430,FSTL1,155,1.92231,9,-2.5950,30,-1.0994,119,1.39294,35,-0.8098
ENSG00000065518,NDUFB4,335,0.91118,87,-1.2510,162,-0.3891,353,1.00581,166,-0.3424
ENSG00000144840,RABL3,3,-3.1420,16,-0.6078,37,1.06206,24,0.02699,21,-0.3163
ENSG00000145087,STXBP5L,101,1.46525,24,-0.9529,80,1.62059,3,-3.9158,9,-2.7623
ENSG00000173230,GOLGB1,77,0.28887,33,-1.0409,68,0.12166,36,-0.8987,77,0.38543
ENSG00000114023,FAM162A,115,0.15049,50,-1.1535,167,1.16446,134,0.39806,49,-1.4459
ENSG00000114030,KPNA1,180,2.01507,24,-1.3980,34,-1.0565,79,0.48421,49,-0.3882
ENSG00000173175,ADCY5,86,0.72082,36,-0.7040,66,0.38033,0,-8.1819,61,0.19017
ENSG00000206527,HACD2,35,-0.4398,22,-1.1752,75,1.21306,18,-1.4406,39,-0.3461
ENSG00000065534,MYLK,3,-4.6303,33,-1.1276,22,-2.0376,96,0.56995,138,2.05967
ENSG00000160145,KALRN,3,-4.5879,51,-0.6385,182,2.85827,22,-1.8922,24,-2.1052
ENSG00000082781,ITGB5,251,2.51513,19,-1.9013,23,-1.9317,74,0.18220,62,-0.1490
ENSG00000173706,HEG1,3,-3.6508,16,-1.1537,11,-2.0753,45,0.44365,71,2.12472
ENSG00000163848,ZNF148,150,2.35944,21,-1.0739,44,0.08159,18,-1.2787,20,-1.4122
ENSG00000114544,SLC41A3,71,0.26716,46,-0.4299,101,1.36503,32,-0.9732,29,-1.3756
ENSG00000144908,ALDH1L1,190,2.28481,28,-1.0611,24,-1.5487,175,2.10305,11,-2.7411
ENSG00000159685,CHCHD6,3,-3.2352,12,-1.1978,43,1.34527,21,-0.3009,22,-0.3371
ENSG00000114554,PLXNA1,21,-0.8382,34,-0.1050,79,2.29324,30,-0.3442,3,-3.9815
ENSG00000163870,TPRA1,3,-2.9415,21,0.02831,26,0.53320,33,0.74088,17,-0.3746
ENSG00000114631,PODXL2,3,-5.7965,142,-0.1145,330,2.37739,53,-1.6136,60,-1.7054
ENSG00000114626,ABTB1,3,-3.8831,25,-0.7227,73,1.58932,12,-1.7809,34,-0.3244
ENSG00000074416,MGLL,3,-4.7342,73,-0.3606,124,0.70418,221,1.54093,52,-1.0827
ENSG00000058262,SEC61A1,267,1.76504,36,-1.5804,100,0.01452,70,-0.5600,74,-0.6006
ENSG00000163902,RPN1,187,1.13410,34,-1.6114,81,-0.3635,87,-0.1584,106,0.20004
ENSG00000075785,RAB7A,126,-0.3721,78,-1.1160,145,-0.1855,221,0.54648,189,0.40078
ENSG00000169714,CNBP,257,0.40377,87,-1.3099,176,-0.2823,207,0.05004,244,0.44001
ENSG00000181789,COPG1,59,0.14047,29,-0.9427,87,1.18974,14,-2.0732,41,-0.5379
ENSG00000184897,H1FX,147,-0.3028,117,-0.6654,238,0.68740,104,-0.8492,173,-0.0609
ENSG00000004399,PLXND1,3,-3.5392,39,0.32502,36,0.28884,15,-1.1585,40,0.54468
ENSG00000017260,ATP2C1,236,1.30035,55,-1.0970,148,0.67008,32,-1.8922,78,-0.7128
ENSG00000198585,NUDT16,3,-3.8952,30,-0.4945,23,-1.0738,28,-0.5666,78,1.83267
ENSG00000114686,MRPL3,89,1.47733,19,-1.0904,42,0.24539,17,-1.2543,30,-0.4758
ENSG00000196353,CPNE4,3,-2.3704,34,1.49610,29,2.00508,0,-5.7111,1,-3.3780
ENSG00000091527,CDV3,190,1.58243,27,-1.5950,68,-0.2739,65,-0.2888,70,-0.2050
ENSG00000091513,TF,31,-4.1546,95,-2.5376,82,-3.1054,105,-2.3797,1345,4.07007
ENSG00000144867,SRPRB,148,2.41265,19,-1.1424,30,-0.5895,21,-1.0257,29,-0.6664
ENSG00000154917,RAB6B,305,-0.0051,208,-0.6145,658,2.33606,62,-2.4208,68,-2.6314
ENSG00000114019,AMOTL2,3,-4.1225,20,-1.3170,24,-1.2888,29,-0.7944,102,2.27781
ENSG00000129055,ANAPC13,180,1.71523,32,-1.1838,80,0.33494,32,-1.1870,45,-0.8423
ENSG00000114098,ARMC8,3,-3.5630,20,-0.7672,55,1.38911,11,-1.6331,30,-0.1183
ENSG00000158186,MRAS,156,1.38190,39,-0.9177,99,0.82245,64,-0.1541,25,-1.8478
ENSG00000051382,PIK3CB,137,1.48436,24,-1.3851,80,0.73107,28,-1.1166,33,-1.1185
ENSG00000175110,MRPS22,3,-3.4178,11,-1.4777,47,1.18023,44,0.66116,22,-0.5907
ENSG00000184432,COPB2,3,-3.6225,22,-0.6617,39,0.30598,30,-0.1936,44,0.62975
ENSG00000114115,RBP1,44,-0.3822,30,-0.9459,28,-1.2804,49,-0.1840,97,1.47599
ENSG00000158258,CLSTN2,3,-4.4798,16,-2.0202,146,2.92717,29,-1.1273,21,-1.8935
ENSG00000114120,SLC25A36,131,1.21159,39,-0.7949,86,0.64812,31,-1.1495,42,-0.8629
ENSG00000177311,ZBTB38,3,-4.1285,30,-0.7046,58,0.42547,10,-2.3591,71,0.97775
ENSG00000114125,RNF7,3,-4.6141,47,-0.5871,78,0.32180,89,0.43799,79,0.34674
ENSG00000069849,ATP1B3,9,-2.9846,38,-0.9728,94,0.65611,69,-0.0355,80,0.26421
ENSG00000144935,TRPC1,3,-3.1215,13,-0.8889,38,1.17367,50,1.26468,11,-1.3754
ENSG00000163714,U2SURP,17,-1.6644,37,-0.4751,60,0.45136,27,-0.9145,61,0.48273
ENSG00000114698,PLSCR4,250,2.87288,19,-1.6979,21,-1.8387,101,0.93378,29,-1.2925
ENSG00000239922,AC092958.1,3,-3.1861,8,-1.6795,4,-3.0205,0,-5.9841,67,3.99997
ENSG00000163754,GYG1,210,2.28867,14,-2.1886,34,-1.1268,55,-0.1824,57,-0.1636
ENSG00000071794,HLTF,3,-3.1786,14,-0.8853,25,-0.0043,54,1.33339,26,0.11195
ENSG00000169908,TM4SF1,3,-4.6774,21,-1.8078,5,-4.3621,8,-3.1439,195,4.58315
ENSG00000018408,WWTR1,48,0.17904,13,-1.7889,16,-1.8132,24,-0.9277,86,1.92427
ENSG00000082996,RNF13,199,0.75664,39,-1.8103,54,-1.5841,131,0.04616,204,1.19639
ENSG00000070087,PFN2,351,0.90063,75,-1.5576,224,0.18929,273,0.46814,160,-0.5124
ENSG00000196428,TSC22D2,187,2.22435,13,-2.1441,57,0.03584,44,-0.3996,30,-1.2039
ENSG00000120742,SERP1,131,0.34756,55,-1.0164,81,-0.5294,189,0.98583,111,0.09971
ENSG00000144895,EIF2A,3,-3.4446,18,-0.7494,35,0.35810,29,-0.0287,38,0.53266
ENSG00000198843,SELENOT,13,-3.3447,44,-1.5683,185,1.01906,141,0.23403,116,-0.1145
ENSG00000152601,MBNL1,72,0.02157,33,-1.1670,95,0.68873,30,-1.3465,73,0.05302
ENSG00000114790,ARHGEF26,223,3.16711,17,-1.5235,18,-1.7085,82,0.96550,14,-2.1616
ENSG00000174953,DHX36,12,-1.5656,29,-0.2054,56,1.31919,15,-1.1825,25,-0.5513
ENSG00000163655,GMPS,94,1.60713,17,-1.2606,37,-0.0219,50,0.47081,22,-1.0270
ENSG00000169282,KCNAB1,3,-3.7884,14,-1.5203,82,2.34485,4,-3.1441,24,-0.8443
ENSG00000114850,SSR3,3,-4.8569,35,-1.2757,70,-0.2751,173,1.33878,99,0.49878
ENSG00000163660,CCNL1,87,1.48181,16,-1.2587,20,-1.1263,21,-0.8635,49,0.65754
ENSG00000174891,RSRC1,3,-3.0306,22,-0.0532,23,0.03538,30,0.50125,26,0.34420
ENSG00000168827,GFM1,3,-3.0842,20,-0.1971,19,-0.3870,42,1.01762,28,0.46658
ENSG00000118855,MFSD1,3,-2.9056,19,-0.0856,15,-0.6621,47,1.42538,24,0.33498
ENSG00000068885,IFT80,49,0.43086,18,-1.1466,55,0.92428,8,-2.2659,33,-0.2908
ENSG00000186432,KPNA4,3,-4.6003,31,-1.1736,96,0.88154,34,-1.0579,81,0.45248
ENSG00000163590,PPM1L,134,1.15352,32,-1.1941,98,0.86752,54,-0.3587,33,-1.3419
ENSG00000169255,B3GALNT1,58,0.21345,16,-1.7663,84,1.28497,101,1.17795,10,-2.7702
ENSG00000169251,NMD3,3,-3.4515,15,-1.0795,38,0.55614,31,0.04490,35,0.38461
ENSG00000163536,SERPINI1,3,-6.4100,158,-0.9654,710,3.10763,53,-2.5815,93,-2.0724
ENSG00000173905,GOLIM4,134,0.90927,30,-1.4454,46,-1.0306,206,1.73035,64,-0.3899
ENSG00000008952,SEC62,404,0.32218,219,-0.6596,285,-0.3157,280,-0.2711,409,0.48126
ENSG00000163558,PRKCI,3,-3.7061,19,-0.9677,89,3.24418,2,-4.0846,10,-2.2118
ENSG00000136603,SKIL,106,1.62458,23,-0.9573,45,0.14987,1,-4.9827,38,-0.2184
ENSG00000013297,CLDN11,68,-1.9147,44,-2.5767,37,-3.1844,125,-1.0156,599,3.36069
ENSG00000013293,SLC7A14,35,-0.2833,9,-2.2424,98,2.88723,0,-7.3127,11,-2.2834
ENSG00000163584,RPL22L1,14,-1.0533,17,-0.7749,19,-0.6780,71,1.67680,29,0.11628
ENSG00000154310,TNIK,3,-4.3101,25,-1.1751,85,1.11221,118,1.34580,29,-1.1804
ENSG00000144959,NCEH1,3,-3.4875,21,-0.5946,69,2.53659,10,-1.7354,12,-1.7085
ENSG00000177565,TBL1XR1,3,-4.6162,46,-0.6113,107,1.16949,67,0.00396,56,-0.3727
ENSG00000172667,ZMAT3,88,0.29037,33,-1.2231,94,0.57153,76,0.04725,61,-0.3920
ENSG00000114450,GNB4,3,-3.9760,13,-1.7681,100,2.72919,7,-2.6119,21,-1.3038
ENSG00000136522,MRPL47,3,-3.4115,23,-0.3517,41,0.79740,12,-1.3975,34,0.34816
ENSG00000136521,NDUFB5,108,0.26362,53,-0.8514,95,0.07678,149,0.81452,77,-0.3679
ENSG00000114757,PEX5L,3,-5.0260,54,-0.7994,131,0.93450,21,-2.1611,111,0.49473
ENSG00000163728,TTC14,133,1.50704,25,-1.2664,58,0.07818,67,0.29953,35,-0.9145
ENSG00000114416,FXR1,85,-0.0933,35,-1.4444,94,0.08580,36,-1.4404,125,0.77160
ENSG00000205981,DNAJC19,4,-3.3518,24,-0.9333,56,0.52902,67,0.68133,45,0.04554
ENSG00000242808,SOX2-OT,91,-1.8366,124,-1.3694,103,-1.9436,145,-1.1350,677,2.59390
ENSG00000181449,SOX2,398,1.76242,53,-1.5975,72,-1.3579,449,2.01561,73,-1.3543
ENSG00000043093,DCUN1D1,3,-3.7661,19,-1.0356,41,0.19731,71,1.09778,40,0.15721
ENSG00000114796,KLHL24,93,0.56997,34,-1.0193,52,-0.4977,46,-0.5774,88,0.69064
ENSG00000163872,YEATS2,135,1.59890,24,-1.2807,75,0.76650,22,-1.3646,28,-1.2824
ENSG00000180834,MAP6D1,16,-2.0757,17,-2.0544,31,-1.3660,24,-1.5476,144,2.49790
ENSG00000175193,PARL,3,-3.4021,15,-1.0125,52,1.55777,21,-0.4704,22,-0.5715
ENSG00000114770,ABCC5,3,-4.0369,38,-0.2496,107,2.89168,4,-3.3558,13,-2.2099
ENSG00000145191,EIF2B5,3,-3.2588,15,-0.8327,37,0.82278,5,-2.4625,34,0.59353
ENSG00000161202,DVL3,48,0.16622,24,-0.8823,40,-0.1775,78,0.98749,40,-0.1658
ENSG00000161203,AP2M1,361,-0.0863,197,-1.0292,670,1.50285,212,-0.9176,215,-1.1048
ENSG00000161204,ABCF3,3,-3.5597,17,-0.9847,66,2.10897,27,-0.2917,15,-1.4553
ENSG00000145198,VWA5B2,3,-2.9799,25,0.25268,47,2.35526,2,-3.3522,8,-1.8244
ENSG00000163888,CAMK2N2,3,-4.3512,53,-0.0927,130,2.73350,14,-2.1427,15,-2.2916
ENSG00000175166,PSMD2,3,-4.8691,55,-0.5824,124,1.09163,110,0.53227,60,-0.5871
ENSG00000114867,EIF4G1,123,0.94470,42,-0.8217,84,0.39995,39,-0.9136,59,-0.3604
ENSG00000175182,FAM131A,141,-0.3545,138,-0.3911,388,2.44052,15,-3.6970,44,-2.4541
ENSG00000163882,POLR2H,90,0.94508,39,-0.4396,78,1.02529,20,-1.4685,26,-1.2466
ENSG00000090539,CHRD,3,-3.0241,23,0.04524,56,3.24204,0,-6.9153,2,-3.4385
ENSG00000177383,MAGEF1,65,0.53641,16,-1.6114,70,0.97335,72,0.71782,20,-1.6032
ENSG00000156931,VPS8,3,-2.5546,24,0.64341,26,1.27311,0,-6.4535,13,-0.4555
ENSG00000187068,C3orf70,296,3.05755,34,-0.9832,43,-0.7906,34,-0.9930,28,-1.5339
ENSG00000073803,MAP3K13,3,-3.8838,33,-0.4499,61,0.73228,48,0.11890,45,0.00763
ENSG00000163904,SENP2,54,0.42824,26,-0.7116,45,0.19727,34,-0.3379,41,-0.0169
ENSG00000136527,TRA2B,3,-4.7588,35,-1.1504,89,0.41467,139,1.06997,74,0.00614
ENSG00000244405,ETV5,3,-4.2409,34,-0.6446,107,2.14046,51,-0.0322,19,-1.8401
ENSG00000090520,DNAJB11,3,-2.9962,17,-0.3565,29,0.68493,2,-3.0829,29,0.62555
ENSG00000156976,EIF4A2,376,-0.4064,224,-1.2051,868,1.56488,228,-1.1795,310,-0.8817
ENSG00000073849,ST6GAL1,3,-4.2643,32,-0.7534,41,-0.4978,52,-0.0222,88,1.30944
ENSG00000157005,SST,3,-6.3106,23,-3.3814,627,5.57063,16,-3.8925,12,-4.7205
ENSG00000113916,BCL6,15,-1.3915,22,-0.8456,42,0.21467,81,1.31900,32,-0.3299
ENSG00000152492,CCDC50,3,-3.6504,32,-0.1272,20,-1.0274,48,0.56253,55,1.20022
ENSG00000114279,FGF12,5,-3.8330,44,-0.8236,182,3.03050,8,-3.2608,24,-2.0295
ENSG00000127249,ATP13A4,3,-3.4382,18,-0.7802,13,-1.4879,182,4.05475,8,-2.2617
ENSG00000198836,OPA1,40,-0.9087,34,-1.1272,127,1.54487,34,-1.1580,50,-0.6860
ENSG00000114315,HES1,120,1.63093,33,-0.5954,9,-2.7948,133,1.83299,38,-0.4410
ENSG00000133657,ATP13A3,118,2.07557,13,-1.6096,31,-0.3774,13,-1.5837,34,-0.2388
ENSG00000114331,ACAP2,34,0.09608,29,-0.1484,29,-0.1569,32,0.02482,34,0.15960
ENSG00000184203,PPP1R2,82,0.78615,22,-1.3234,70,0.73825,55,0.12136,31,-0.9943
ENSG00000189058,APOD,239,-1.9273,379,-1.2389,323,-1.7608,467,-0.9194,1827,2.41539
ENSG00000061938,TNK2,55,-0.7075,81,-0.1117,131,1.03576,52,-0.8018,65,-0.5688
ENSG00000072274,TFRC,18,-0.9458,28,-0.3265,46,0.71858,93,1.78720,9,-2.2413
ENSG00000161217,PCYT1A,181,2.88152,14,-1.6882,30,-0.6509,12,-1.8930,26,-0.9193
ENSG00000174013,FBXO45,3,-3.2649,15,-0.8892,32,0.47751,33,0.36393,30,0.26260
ENSG00000163964,PIGX,63,1.13930,23,-0.5145,28,-0.2586,29,-0.1622,30,-0.1650
ENSG00000180370,PAK2,61,0.16410,25,-1.2531,39,-0.6762,62,0.19710,77,0.78987
ENSG00000119231,SENP5,73,1.14378,18,-1.1054,46,0.50190,5,-2.9881,33,-0.2318
ENSG00000114503,NCBP2,34,-0.5093,24,-1.0546,64,0.72278,58,0.33807,38,-0.4061
ENSG00000075711,DLG1,130,0.42603,66,-0.6645,75,-0.5792,21,-2.3521,153,1.04886
ENSG00000145016,RUBCN,3,-3.8833,22,-0.9270,59,0.92771,27,-0.6129,44,0.21281
ENSG00000122068,FYTTD1,92,1.24863,24,-0.9585,38,-0.3066,57,0.40782,37,-0.3594
ENSG00000182899,RPL35A,431,-1.1409,482,-0.9699,510,-1.0874,935,0.07379,1554,1.46343
ENSG00000182903,ZNF721,3,-3.1405,18,-0.4810,40,1.25783,0,-7.0305,26,0.15932
ENSG00000273238,TMEM271,3,-3.9151,32,-0.3835,107,3.65102,7,-2.6893,2,-4.4297
ENSG00000169020,ATP5ME,1049,0.56966,337,-1.2388,391,-1.2337,788,0.09165,1118,1.00193
ENSG00000168993,CPLX1,3,-5.2893,99,-0.1222,239,2.52657,72,-0.6297,24,-2.5891
ENSG00000178950,GAK,225,2.15377,26,-1.5130,88,0.53527,39,-0.9074,24,-1.9022
ENSG00000127419,TMEM175,40,0.21151,18,-1.0102,53,1.00163,0,-7.5634,33,-0.1261
ENSG00000159692,CTBP1,189,0.57872,85,-0.7038,202,1.02519,79,-0.8136,80,-0.9941
ENSG00000090316,MAEA,71,0.64252,26,-0.9407,77,1.20319,29,-0.7614,24,-1.2696
ENSG00000163950,SLBP,157,1.40894,30,-1.2795,113,1.23380,22,-1.7582,26,-1.7973
ENSG00000168936,TMEM129,330,3.19740,27,-1.4059,40,-1.0483,35,-1.0426,34,-1.2988
ENSG00000068078,FGFR3,680,1.67190,169,-0.7070,200,-0.5690,795,1.99972,46,-3.0043
ENSG00000168924,LETM1,118,0.99381,36,-0.9362,115,1.46129,14,-2.3764,27,-1.6600
ENSG00000109685,NSD2,6,-2.5728,21,-0.7599,67,1.88739,28,-0.3174,17,-1.2833
ENSG00000185049,NELFA,3,-3.3941,17,-0.7887,64,2.45468,0,-7.1207,16,-1.1184
ENSG00000243449,C4orf48,541,0.29994,175,-1.4714,323,-0.6694,484,0.11509,629,0.79817
ENSG00000185818,NAT8L,575,1.63824,193,-0.2641,218,-0.0909,389,0.90562,79,-1.9243
ENSG00000123933,MXD4,3,-4.0653,36,-0.3773,44,-0.0779,90,1.14607,50,0.21159
ENSG00000063978,RNF4,178,2.20425,24,-1.2708,51,-0.1013,34,-0.7218,32,-1.0282
ENSG00000087274,ADD1,112,-0.9512,115,-0.9072,261,0.55186,242,0.26945,199,-0.0683
ENSG00000109736,MFSD10,21,-1.0329,37,-0.1913,58,0.79373,56,0.47893,29,-0.7345
ENSG00000197386,HTT,3,-4.0388,39,-0.2259,67,0.98708,53,0.27628,36,-0.4595
ENSG00000159788,RGS12,3,-3.7006,32,-0.1646,71,1.97553,11,-1.8177,20,-1.0638
ENSG00000163956,LRPAP1,75,-0.8040,70,-0.9241,197,1.13160,91,-0.5086,101,-0.4508
ENSG00000132406,TMEM128,167,2.20631,12,-2.1443,48,-0.0998,8,-2.7225,41,-0.4352
ENSG00000168824,NSG1,3,-4.4415,25,-1.3085,145,3.06393,4,-3.9705,23,-1.7255
ENSG00000072832,CRMP1,24,-2.6421,83,-0.7881,312,2.64520,136,-0.0150,18,-3.4062
ENSG00000152969,JAKMIP1,3,-4.1008,29,-0.7652,114,3.05891,16,-1.6294,11,-2.5437
ENSG00000109501,WFS1,439,1.96407,69,-1.1869,143,-0.0748,279,1.07455,40,-2.3407
ENSG00000074211,PPP2R2C,6,-4.7111,111,-0.4367,297,2.04967,50,-1.6474,87,-1.0175
ENSG00000179010,MRFAP1,162,-1.0705,158,-1.1096,416,0.59900,292,-0.1533,344,0.15156
ENSG00000170846,AC093323.1,3,-3.0326,14,-0.7113,39,1.48715,21,-0.1266,15,-0.7622
ENSG00000178988,MRFAP1L1,347,2.00817,52,-1.2250,115,0.00455,40,-1.6232,83,-0.6501
ENSG00000170871,KIAA0232,174,1.27461,34,-1.3618,121,0.91634,40,-1.1534,45,-1.1612
ENSG00000132405,TBC1D14,20,-1.4651,36,-0.5319,87,1.39978,31,-0.7918,37,-0.6555
ENSG00000109519,GRPEL1,3,-3.3186,20,-0.4937,36,0.67514,32,0.26864,27,-0.0133
ENSG00000184985,SORCS2,3,-3.4602,14,-1.1654,33,0.21943,84,1.82061,23,-0.4959
ENSG00000071127,WDR1,218,1.53788,37,-1.3659,70,-0.5381,82,-0.1599,90,-0.0172
ENSG00000038219,BOD1L1,51,-0.4434,54,-0.3622,102,1.00199,41,-0.7887,52,-0.5137
ENSG00000137449,CPEB2,3,-4.0221,28,-0.9003,69,0.79127,24,-1.1465,62,0.48839
ENSG00000118564,FBXL5,83,0.08896,33,-1.3306,76,-0.0694,129,0.81975,78,-0.0097
ENSG00000237765,FAM200B,3,-5.1500,49,-1.0584,84,-0.3138,119,0.33199,151,1.09851
ENSG00000169762,TAPT1,161,2.12457,17,-1.6557,47,-0.1561,27,-0.9552,36,-0.6727
ENSG00000169744,LDB2,32,-0.3725,18,-1.2498,83,2.00823,0,-7.3731,24,-1.0609
ENSG00000151552,QDPR,13,-5.0863,252,-0.8030,248,-1.0242,265,-0.7264,834,1.96926
ENSG00000002549,LAP3,187,2.48185,30,-0.8153,25,-1.3136,46,-0.1329,38,-0.5640
ENSG00000118579,MED28,73,0.60247,21,-1.3316,49,-0.0984,89,0.93912,43,-0.3519
ENSG00000185774,KCNIP4,3,-3.3954,15,-1.0013,67,2.71785,15,-1.0229,9,-2.0966
ENSG00000152990,ADGRA3,414,3.59019,17,-2.2939,17,-2.5944,167,1.35222,12,-3.0782
ENSG00000109606,DHX15,64,0.33143,22,-1.3452,62,0.36171,29,-0.9400,57,0.20033
ENSG00000250317,SMIM20,3,-3.2721,17,-0.6745,22,-0.3857,68,1.65394,28,0.14171
ENSG00000168214,RBPJ,3,-4.8857,36,-1.2351,86,0.12583,32,-1.4160,133,1.27571
ENSG00000169851,PCDH7,3,-4.4737,51,-0.2897,140,2.72417,30,-1.1014,14,-2.5446
ENSG00000047365,ARAP2,3,-3.9984,21,-1.0952,22,-1.2976,47,0.11949,85,1.88288
ENSG00000109787,KLF3,3,-3.9097,16,-1.4665,31,-0.5720,60,0.61515,66,1.20869
ENSG00000109790,KLHL5,3,-4.0276,26,-0.8496,60,0.66880,40,-0.1749,52,0.32416
ENSG00000035928,RFC1,3,-3.3901,16,-0.8754,29,0.05880,28,-0.0458,41,0.84962
ENSG00000163682,RPL9,1242,-0.0275,596,-1.1753,561,-1.5236,1012,-0.3556,2280,1.59203
ENSG00000163683,SMIM14,3,-4.2498,29,-0.9137,50,-0.0662,19,-1.5696,89,1.39268
ENSG00000078140,UBE2K,3,-5.0015,72,-0.3236,177,2.04280,16,-2.5477,55,-0.9015
ENSG00000121892,PDS5A,92,0.99823,21,-1.3682,63,0.47834,2,-4.3398,52,0.02567
ENSG00000163697,APBB2,3,-4.5514,35,-0.9368,46,-0.6611,41,-0.7040,120,1.71795
ENSG00000154277,UCHL1,31,-4.7746,317,-1.3885,1922,3.25620,127,-2.7436,243,-2.0967
ENSG00000064042,LIMCH1,4,-4.9504,83,-0.7355,113,-0.3364,80,-0.8001,229,1.43900
ENSG00000109133,TMEM33,53,-0.2099,23,-1.4879,83,0.75871,73,0.31192,48,-0.4555
ENSG00000014824,SLC30A9,3,-3.9025,23,-0.8995,67,1.25473,16,-1.3978,42,0.04047
ENSG00000124406,ATP8A1,166,0.30703,48,-1.6321,173,0.51331,40,-1.9054,157,0.28490
ENSG00000163285,GABRG1,265,1.56321,37,-1.6613,113,0.07202,279,1.66365,21,-2.8694
ENSG00000151834,GABRA2,43,-0.3849,31,-0.9204,59,0.13629,208,2.51094,13,-2.5239
ENSG00000109158,GABRA4,3,-3.2870,24,-0.1822,65,3.01230,10,-1.4919,3,-3.4342
ENSG00000260918,AC107398.3,91,0.10047,44,-1.0304,158,1.64572,102,0.28121,21,-2.4805
ENSG00000075539,FRYL,3,-3.5894,22,-0.6507,22,-0.7983,1,-4.4560,68,2.13423
ENSG00000109180,OCIAD1,194,-0.0604,81,-1.4133,338,1.34049,127,-0.7293,132,-0.8319
ENSG00000145247,OCIAD2,3,-3.3523,18,-0.7006,34,0.47708,15,-0.9129,37,0.67471
ENSG00000109184,DCUN1D4,143,1.15436,31,-1.3218,98,0.69906,32,-1.2632,52,-0.6854
