Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000167526,RPL13,2278,0.40138,1094,-0.8578,2070,0.24188,1304,-0.5022,2924,0.83083,1112,-0.7500,1880,0.08359,2318,0.43079
ENSG00000178773,CPNE7,13,-1.5994,13,-1.7072,84,1.39773,101,1.75479,37,-0.0277,9,-2.0661,31,-0.2916,35,-0.0975
ENSG00000131165,CHMP1A,127,-0.0170,126,-0.0263,173,0.50379,173,0.50383,128,-0.0014,117,-0.1492,77,-0.8001,104,-0.3279
ENSG00000185324,CDK10,75,0.47456,56,-0.0155,60,0.08464,91,0.78857,39,-0.5986,42,-0.4737,20,-1.5615,70,0.35183
ENSG00000158792,SPATA2L,8,-1.7301,51,1.46049,22,-0.2519,20,-0.3855,22,-0.2307,18,-0.5169,12,-1.1683,26,0.01131
ENSG00000075399,VPS9D1,32,-0.9196,61,0.07685,81,0.54259,72,0.34545,53,-0.1352,38,-0.6614,44,-0.4571,82,0.56963
ENSG00000141002,TCF25,119,-0.4811,179,0.20785,246,0.70998,132,-0.3116,141,-0.2134,136,-0.2632,203,0.38491,110,-0.5941
ENSG00000258947,TUBB3,328,-0.3121,449,0.22272,526,0.45667,731,1.03172,381,-0.0727,245,-0.7668,280,-0.5599,200,-1.0838
ENSG00000140995,DEF8,46,-1.0008,84,-0.0934,76,-0.2368,112,0.39608,86,-0.0445,114,0.42555,88,0.00704,102,0.24954
ENSG00000003249,DBNDD1,16,-2.3672,94,0.36513,99,0.40296,85,0.15767,66,-0.2403,73,-0.0950,93,0.31300,75,-0.0422
ENSG00000272636,DOC2B,28,-0.0831,16,-1.0309,58,1.12974,52,0.92686,37,0.37478,8,-1.8868,18,-0.7599,33,0.18048
ENSG00000141252,VPS53,113,0.27516,104,0.15232,118,0.35334,113,0.27414,78,-0.3184,77,-0.3358,71,-0.4696,81,-0.2590
ENSG00000167699,GLOD4,58,-0.2506,88,0.50782,81,0.28612,98,0.61095,38,-0.9097,39,-0.8533,67,-0.0279,53,-0.3885
ENSG00000177370,TIMM22,30,-0.1407,33,0.01492,37,0.20014,55,0.83858,24,-0.5303,28,-0.2786,22,-0.6221,35,0.09386
ENSG00000159842,ABR,303,-0.5409,514,0.36190,399,-0.1036,428,0.00775,377,-0.1945,442,0.06129,547,0.41352,306,-0.5259
ENSG00000108953,YWHAE,934,-0.3175,1331,0.29683,1091,-0.0693,1140,0.00203,1030,-0.1618,873,-0.4250,1335,0.26079,1183,0.06162
ENSG00000167193,CRK,162,0.33922,104,-0.4172,223,0.88871,157,0.28974,101,-0.4121,78,-0.8207,129,-0.0315,125,-0.0795
ENSG00000132376,INPP5K,30,-0.5040,33,-0.4079,52,0.38030,65,0.77347,41,-0.0124,62,0.68001,18,-1.2773,37,-0.1752
ENSG00000174238,PITPNA,61,-0.4742,79,-0.0702,86,0.07895,127,0.72997,71,-0.2272,74,-0.1682,68,-0.3039,94,0.21422
ENSG00000167703,SLC43A2,38,-0.5911,68,0.41883,92,0.87549,68,0.34735,36,-0.6359,49,-0.1648,27,-1.0892,46,-0.2861
ENSG00000167705,RILP,30,0.17106,15,-1.0089,31,0.24797,20,-0.4575,12,-1.2301,25,-0.1256,62,1.43544,32,0.30253
ENSG00000174231,PRPF8,82,-0.0065,92,0.21615,113,0.52038,74,-0.1576,64,-0.4080,99,0.31213,57,-0.5744,66,-0.3472
ENSG00000132386,SERPINF1,54,0.11122,62,0.40799,33,-0.6531,94,1.05276,37,-0.4707,40,-0.3705,33,-0.6832,38,-0.4565
ENSG00000132383,RPA1,42,-0.4745,61,0.13608,56,-0.0188,82,0.61391,40,-0.5529,75,0.45600,52,-0.1515,42,-0.4833
ENSG00000185924,RTN4RL1,21,-1.2896,106,1.71695,21,-1.2865,36,-0.4848,26,-0.9876,45,-0.1094,52,0.11283,23,-1.1288
ENSG00000070366,SMG6,47,0.47268,35,-0.0189,36,0.03422,58,0.81484,29,-0.2957,24,-0.6221,20,-0.9036,35,-0.0411
ENSG00000141258,SGSM2,191,0.56765,107,-0.4286,189,0.54943,118,-0.2288,107,-0.3745,126,-0.1222,155,0.21241,122,-0.1683
ENSG00000070444,MNT,27,-0.9112,75,0.86511,41,-0.2795,55,0.21459,50,0.04883,56,0.23589,40,-0.3163,18,-1.5367
ENSG00000007168,PAFAH1B1,152,-0.3855,269,0.64347,179,-0.1234,228,0.26775,170,-0.2045,196,0.02435,130,-0.6323,148,-0.4269
ENSG00000132361,CLUH,30,-1.5166,71,-0.2272,95,0.26481,128,0.78083,66,-0.3202,110,0.51390,49,-0.7697,104,0.42633
ENSG00000132359,RAP1GAP2,28,-1.6721,75,-0.2084,65,-0.3971,185,1.37184,56,-0.6334,88,0.07689,131,0.74897,51,-0.7716
ENSG00000213977,TAX1BP3,42,0.36813,30,-0.1730,17,-1.0211,6,-2.5213,52,0.73892,53,0.76685,24,-0.4871,45,0.49402
ENSG00000127774,EMC6,8,-2.2702,31,-0.3118,20,-0.9144,20,-0.9384,28,-0.4448,56,0.71051,99,1.77777,36,-0.0123
ENSG00000083457,ITGAE,36,-0.2133,51,0.41012,28,-0.5763,18,-1.2424,24,-0.8329,59,0.60705,55,0.47594,47,0.21034
ENSG00000004660,CAMKK1,128,-0.6970,404,1.51494,117,-0.8440,190,-0.0781,163,-0.3193,157,-0.3780,155,-0.3979,76,-1.4937
ENSG00000167740,CYB5D2,24,-0.9702,42,-0.1138,26,-0.8590,58,0.43890,26,-0.8146,78,0.94969,70,0.76226,34,-0.4095
ENSG00000185722,ANKFY1,75,1.13319,22,-0.9582,24,-0.7205,17,-1.2932,24,-0.7347,64,0.85200,33,-0.2621,66,0.90083
ENSG00000132388,UBE2G1,100,1.16139,46,-0.1894,25,-1.0688,58,0.22859,54,0.10508,23,-1.2228,51,0.00943,53,0.07098
ENSG00000183018,SPNS2,13,-1.0545,37,0.63365,18,-0.5925,25,-0.1268,32,0.29430,31,0.25534,32,0.29226,15,-0.9359
ENSG00000132382,MYBBP1A,42,-0.3835,47,-0.2260,69,0.41968,74,0.54261,54,0.02118,20,-1.5374,82,0.71161,46,-0.2489
ENSG00000141456,PELP1,30,-1.0092,66,0.24696,62,0.09869,63,0.12864,61,0.09320,60,0.05557,58,-0.0125,56,-0.0585
ENSG00000141480,ARRB2,138,1.06460,76,0.05956,63,-0.2583,77,0.06780,67,-0.1530,48,-0.6693,72,-0.0372,47,-0.7245
ENSG00000142507,PSMB6,107,-0.2845,151,0.32020,111,-0.2260,122,-0.0653,102,-0.3532,181,0.58116,92,-0.5174,130,0.03802
ENSG00000141503,MINK1,78,-1.0847,241,0.85123,101,-0.6968,124,-0.3742,117,-0.4662,167,0.10249,191,0.31944,153,-0.0394
ENSG00000108528,SLC25A11,170,-0.0685,180,0.02436,244,0.52552,208,0.26113,184,0.05524,151,-0.2638,100,-0.9028,182,0.03675
ENSG00000108523,RNF167,78,0.06296,88,0.30454,74,-0.0108,81,0.13440,32,-1.3072,105,0.56103,37,-1.0796,90,0.29572
ENSG00000108518,PFN1,326,0.59642,208,-0.1704,159,-0.5699,295,0.42760,226,-0.0125,213,-0.1059,176,-0.4153,240,0.08353
ENSG00000091640,SPAG7,9,-2.3552,43,-0.0182,58,0.47493,35,-0.3532,61,0.55191,57,0.43337,53,0.32786,33,-0.4458
ENSG00000108509,CAMTA2,106,-0.4731,200,0.66034,135,-0.0866,156,0.14970,135,-0.0906,108,-0.4355,120,-0.2707,123,-0.2408
ENSG00000129250,KIF1C,106,0.36912,18,-2.5033,160,1.08760,69,-0.3273,233,1.82227,38,-1.2533,40,-1.1503,78,-0.1246
ENSG00000029725,RABEP1,106,-0.2346,160,0.51439,106,-0.2346,163,0.46573,124,0.02276,92,-0.4530,121,-0.0268,72,-0.8404
ENSG00000129197,RPAIN,46,-0.1257,65,0.50755,25,-1.0852,48,-0.0723,42,-0.2749,102,1.20559,19,-1.5023,39,-0.3953
ENSG00000108561,C1QBP,51,-0.9797,126,0.53365,67,-0.5487,112,0.26029,83,-0.2306,120,0.37184,119,0.36102,56,-0.8457
ENSG00000005100,DHX33,5,-2.3939,33,0.42944,23,-0.1903,29,0.20151,25,-0.0593,28,0.13298,14,-0.9413,44,0.86767
ENSG00000091592,NLRP1,82,-0.6973,145,0.23678,155,0.31720,173,0.50568,98,-0.4161,63,-1.1086,177,0.54378,111,-0.2269
ENSG00000179314,WSCD1,63,0.15672,83,0.74295,40,-0.5615,25,-1.2880,56,-0.0300,55,-0.0684,55,-0.0612,54,-0.0935
ENSG00000091622,PITPNM3,161,1.20158,60,-0.5143,106,0.45908,34,-1.3398,77,-0.0646,89,0.16705,95,0.28922,39,-1.1314
ENSG00000129235,TXNDC17,58,0.20399,54,0.10421,27,-0.9738,43,-0.2691,23,-1.2510,52,0.01811,107,1.26005,43,-0.2907
ENSG00000108590,MED31,29,-0.0414,30,0.05197,29,-0.0203,30,0.02262,22,-0.4718,29,-0.0377,39,0.48776,26,-0.1633
ENSG00000141485,SLC13A5,5,-2.5846,29,-0.1288,13,-1.2917,4,-3.0428,17,-0.9094,80,1.64065,43,0.53336,60,1.11326
ENSG00000219200,RNASEK,174,-0.9828,345,0.11017,271,-0.2931,285,-0.2132,331,0.03181,281,-0.2360,561,0.92339,333,0.04184
ENSG00000258315,C17orf49,73,-0.0416,72,-0.0754,88,0.25632,69,-0.1340,91,0.30749,57,-0.4469,72,-0.0777,83,0.15740
ENSG00000267532,MIR497HG,18,-0.7411,28,-0.0041,11,-1.4897,8,-1.8504,37,0.43188,50,0.92322,50,0.92432,27,-0.0926
ENSG00000132535,DLG4,325,-0.0262,341,0.05908,411,0.35826,387,0.26075,244,-0.4853,308,-0.1131,337,0.03162,280,-0.2676
ENSG00000072778,ACADVL,122,-0.1901,126,-0.1625,97,-0.5480,127,-0.1291,99,-0.5200,155,0.18770,169,0.33274,218,0.77036
ENSG00000040633,PHF23,29,-0.0942,33,0.08265,20,-0.7145,33,0.08722,33,0.09082,27,-0.2222,53,0.89322,20,-0.6837
ENSG00000170296,GABARAP,451,0.03832,404,-0.1604,385,-0.2157,374,-0.2628,451,0.03859,508,0.23217,413,-0.1071,577,0.44395
ENSG00000175826,CTDNEP1,12,-2.8311,88,0.14493,87,0.11016,87,0.10685,75,-0.1184,100,0.34452,73,-0.1748,121,0.66305
ENSG00000170291,ELP5,41,-0.0445,36,-0.2990,68,0.78394,41,-0.0782,40,-0.0969,52,0.32337,31,-0.5118,38,-0.1704
ENSG00000132507,EIF5A,213,0.43139,151,-0.1501,224,0.51266,208,0.39493,128,-0.3903,143,-0.2188,133,-0.3296,124,-0.4475
ENSG00000132522,GPS2,48,-0.3224,49,-0.3108,84,0.58713,65,0.16529,53,-0.1749,67,0.22548,59,0.01216,54,-0.1424
ENSG00000215041,NEURL4,18,-0.5071,8,-1.8073,44,0.91545,48,1.04781,12,-1.1941,17,-0.6310,43,0.85475,32,0.34092
ENSG00000205544,TMEM256,56,-0.4126,71,-0.0463,46,-0.7266,35,-1.1630,85,0.23653,65,-0.1979,122,0.85977,108,0.63754
ENSG00000169992,NLGN2,90,-0.4044,152,0.52557,105,-0.1567,126,0.13851,98,-0.2616,124,0.10724,91,-0.3783,104,-0.1750
ENSG00000174282,ZBTB4,150,0.18450,124,-0.1489,173,0.41466,146,0.13574,109,-0.3295,124,-0.1322,97,-0.5210,162,0.31009
ENSG00000181222,POLR2A,179,0.24902,173,0.22497,153,-0.0036,225,0.62959,140,-0.1494,106,-0.5841,61,-1.4289,173,0.18999
ENSG00000239697,TNFSF12,60,-0.1421,44,-0.6945,72,0.15073,56,-0.2593,51,-0.4218,80,0.30726,113,0.89980,73,0.17092
ENSG00000161955,TNFSF13,38,-0.6429,44,-0.4903,19,-1.6924,9,-2.7174,42,-0.5219,163,1.85707,69,0.28569,93,0.78263
ENSG00000161960,EIF4A1,234,-0.2482,341,0.42347,291,0.10045,276,0.01397,223,-0.3280,230,-0.2771,259,-0.0870,266,-0.0438
ENSG00000129255,MPDU1,23,-0.6276,40,0.26782,31,-0.2140,37,0.08449,8,-2.2754,67,1.10167,20,-0.8481,48,0.53427
ENSG00000129245,FXR2,110,0.15830,126,0.44216,82,-0.3155,119,0.28803,95,-0.0789,85,-0.2462,65,-0.6628,90,-0.1711
ENSG00000141504,SAT2,104,0.12695,88,-0.1628,61,-0.7341,70,-0.5056,79,-0.3102,114,0.27833,136,0.57015,127,0.45170
ENSG00000129244,ATP1B2,353,-0.8574,440,-0.5744,174,-1.9210,206,-1.6750,365,-0.8053,1560,1.67474,827,0.51218,1102,1.01398
ENSG00000108947,EFNB3,116,-0.4765,167,0.11146,203,0.42310,118,-0.4597,186,0.27499,150,-0.0725,167,0.10279,140,-0.1879
ENSG00000183011,NAA38,225,-0.3040,261,-0.0711,199,-0.4958,177,-0.6816,272,-0.0009,261,-0.0658,397,0.63318,393,0.61204
ENSG00000170004,CHD3,190,0.55342,112,-0.3459,181,0.47166,164,0.30552,160,0.26078,69,-1.0700,77,-0.8945,160,0.26328
ENSG00000170043,TRAPPC1,133,-0.2179,147,-0.0700,166,0.14137,260,0.90073,147,-0.0536,114,-0.4598,144,-0.0886,113,-0.4726
ENSG00000179094,PER1,27,-1.1961,78,0.53011,63,0.09260,67,0.20653,76,0.41080,71,0.30310,40,-0.6261,33,-0.9320
ENSG00000220205,VAMP2,789,-0.2839,820,-0.2507,1807,1.11581,1251,0.47060,668,-0.5461,655,-0.5772,871,-0.1260,793,-0.2766
ENSG00000108961,RANGRF,40,0.32316,29,-0.1751,21,-0.6582,32,-0.0208,24,-0.4890,51,0.74494,37,0.20798,29,-0.1929
ENSG00000161970,RPL26,834,0.58838,279,-1.2693,642,0.15113,389,-0.6477,1214,1.25937,264,-1.2403,674,0.23004,694,0.27798
ENSG00000166579,NDEL1,59,0.02133,104,1.18473,58,-0.0304,51,-0.2168,44,-0.4540,26,-1.2501,42,-0.5313,39,-0.6377
ENSG00000133026,MYH10,127,-0.1596,191,0.60651,130,-0.1110,173,0.35039,113,-0.3459,124,-0.1861,122,-0.2206,87,-0.7406
ENSG00000170310,STX8,72,0.33595,48,-0.3540,86,0.65457,41,-0.5673,47,-0.3285,67,0.23266,63,0.13697,52,-0.1799
ENSG00000007237,GAS7,279,-0.5440,514,0.51825,460,0.25950,545,0.54230,221,-0.9057,311,-0.3750,354,-0.1663,339,-0.2382
ENSG00000065559,MAP2K4,49,-1.7681,246,0.94247,273,0.97095,225,0.62757,88,-0.8764,90,-0.8477,104,-0.6221,66,-1.3201
ENSG00000006740,ARHGAP44,117,0.80044,83,0.25008,80,0.16114,116,0.77971,22,-1.7936,63,-0.2220,58,-0.3494,31,-1.3305
ENSG00000006744,ELAC2,79,0.63570,42,-0.4349,71,0.44785,67,0.35461,33,-0.7555,25,-1.2047,58,0.11547,68,0.37848
ENSG00000109099,PMP22,169,1.04171,69,-0.5037,35,-1.4914,24,-2.0560,55,-0.8085,183,1.17830,36,-1.4355,186,1.21223
ENSG00000214941,ZSWIM7,1,-5.2343,34,-0.1050,37,0.06086,40,0.16885,73,1.22455,19,-0.9834,50,0.56246,34,-0.0628
ENSG00000011295,TTC19,35,-0.6942,65,0.32601,49,-0.1867,63,0.20977,45,-0.3211,71,0.41287,58,0.07709,44,-0.3521
ENSG00000141027,NCOR1,294,0.13168,284,0.08883,331,0.32970,276,0.02617,350,0.42343,291,0.11441,144,-0.9975,186,-0.6009
ENSG00000166582,CENPV,25,-0.3077,39,0.46096,21,-0.5691,40,0.43017,36,0.24614,24,-0.3935,26,-0.2769,26,-0.2580
ENSG00000170315,UBB,1438,-0.0953,1612,0.10265,1383,-0.1576,1428,-0.1072,1406,-0.1317,1776,0.24919,1927,0.38510,1148,-0.4535
ENSG00000175061,SNHG29,228,0.12580,98,-1.3145,171,-0.3321,169,-0.3549,382,1.00703,165,-0.3934,287,0.50627,302,0.59827
ENSG00000133030,MPRIP,254,0.01910,257,0.04962,305,0.32116,279,0.17681,246,-0.0310,221,-0.1990,265,0.09129,171,-0.6089
ENSG00000154803,FLCN,82,0.84261,54,0.17676,50,0.00909,58,0.26996,27,-0.9532,49,-0.0077,26,-0.9739,44,-0.1860
ENSG00000141030,COPS3,7,-2.8124,48,0.05720,40,-0.2075,85,1.03396,56,0.32962,39,-0.2588,64,0.55270,27,-0.8088
ENSG00000141026,MED9,21,-0.2777,28,0.23010,10,-1.4139,33,0.47197,30,0.32515,31,0.34752,11,-1.2748,32,0.39556
ENSG00000108551,RASD1,44,-1.6172,265,1.59473,83,-0.6698,161,0.39215,69,-0.9493,120,-0.0842,82,-0.6853,52,-1.3921
ENSG00000133027,PEMT,14,-1.9751,42,-0.3760,55,0.10030,39,-0.4597,56,0.12503,56,0.12000,95,1.01780,68,0.44863
ENSG00000108557,RAI1,75,0.32695,60,-0.0503,76,0.34163,55,-0.1875,48,-0.4057,63,0.02258,50,-0.3430,69,0.17903
ENSG00000072310,SREBF1,36,-1.2746,53,-0.7403,37,-1.2105,38,-1.1972,49,-0.7860,281,2.30467,56,-0.5885,129,0.77052
ENSG00000175662,TOM1L2,140,0.33924,100,-0.2331,108,-0.0909,108,-0.0884,123,0.11584,149,0.44422,81,-0.5512,118,0.04783
ENSG00000108591,DRG2,31,-0.5103,55,0.47878,26,-0.7713,46,0.10737,42,-0.0214,57,0.46141,46,0.09024,28,-0.6515
ENSG00000091542,ALKBH5,63,-0.6524,142,0.78350,70,-0.5046,79,-0.3057,65,-0.6126,71,-0.4806,140,0.62916,90,-0.1061
ENSG00000177731,FLII,42,0.33928,37,0.17715,25,-0.4705,33,-0.0269,29,-0.2673,32,-0.0845,26,-0.4155,44,0.40536
ENSG00000273018,FAM106A,28,0.17869,46,1.21845,1,-4.2201,24,-0.0684,24,-0.0625,17,-0.6177,29,0.22714,12,-1.1401
ENSG00000141127,PRPSAP2,7,-2.3456,38,0.27734,27,-0.3254,56,0.92032,25,-0.4365,32,-0.0084,34,0.06052,37,0.21055
ENSG00000072134,EPN2,96,-0.5267,97,-0.5671,171,0.40333,128,-0.0694,224,0.87338,120,-0.1649,125,-0.1001,143,0.11322
ENSG00000108641,B9D1,2,-3.9646,84,1.83271,14,-1.4177,37,0.02541,12,-1.6879,60,0.83130,23,-0.6993,13,-1.6101
ENSG00000128482,RNF112,59,0.53760,52,0.38248,33,-0.3859,81,1.07974,29,-0.6290,30,-0.5692,27,-0.6885,21,-1.1226
ENSG00000072210,ALDH3A2,32,-0.4010,51,0.40189,27,-0.6951,35,-0.2697,36,-0.2227,64,0.72541,43,0.04908,34,-0.3147
ENSG00000083290,ULK2,27,-0.8499,61,0.50082,38,-0.3390,42,-0.1978,48,0.04296,43,-0.1476,48,0.02310,56,0.26839
ENSG00000128487,SPECC1,150,1.79363,51,-0.1414,24,-1.2630,23,-1.3318,36,-0.6523,57,0.05763,66,0.29764,36,-0.6635
ENSG00000124422,USP22,316,-0.8213,642,0.35751,605,0.21018,771,0.61870,460,-0.2345,495,-0.1163,377,-0.5497,481,-0.1619
ENSG00000212719,LINC02693,8,-2.4323,61,0.83830,48,0.30565,38,-0.0824,39,-0.0395,38,-0.0691,21,-1.0257,46,0.22006
ENSG00000256618,MTRNR2L1,687,0.28604,283,-1.2232,688,0.28986,242,-1.3536,1349,1.48766,351,-0.7842,564,-0.0375,747,0.42528
ENSG00000109046,WSB1,157,1.32246,41,-1.0112,73,-0.0066,38,-1.0228,74,0.02892,74,0.03410,67,-0.1371,92,0.38633
ENSG00000141068,KSR1,38,0.58851,27,0.00556,22,-0.2808,27,0.01441,29,0.13345,16,-0.7733,8,-1.7800,46,0.90473
ENSG00000232859,LYRM9,59,-0.4186,89,0.27545,58,-0.4394,115,0.67436,53,-0.5973,89,0.24151,90,0.26057,49,-0.6987
ENSG00000087095,NLK,92,-0.2698,157,0.71531,81,-0.4772,103,-0.0948,97,-0.1951,91,-0.2988,144,0.45218,62,-0.8981
ENSG00000109083,IFT20,3,-3.2029,26,-0.2189,32,0.14466,53,1.03745,19,-0.6568,25,-0.2302,47,0.81127,30,0.04562
ENSG00000109079,TNFAIP1,30,-0.4638,27,-0.7024,34,-0.2577,53,0.44577,43,0.11082,48,0.27637,43,0.11451,57,0.58385
ENSG00000004142,POLDIP2,30,-1.6542,88,-0.0212,125,0.56903,79,-0.1813,95,0.10255,128,0.59791,91,0.03422,76,-0.2434
ENSG00000244045,TMEM199,37,0.55559,25,-0.1232,22,-0.3067,33,0.36623,24,-0.1554,35,0.43738,19,-0.5410,19,-0.4914
ENSG00000004139,SARM1,48,0.74334,27,-0.2334,28,-0.1563,39,0.39113,33,0.09062,47,0.70560,15,-1.0822,13,-1.3352
ENSG00000109103,UNC119,62,-0.0854,74,0.24762,57,-0.2019,67,0.04192,64,-0.0387,57,-0.2002,72,0.16093,59,-0.1690
ENSG00000087111,PIGS,30,-0.0067,30,-0.0095,12,-1.3937,47,0.72579,21,-0.5448,35,0.26815,42,0.54810,24,-0.3868
ENSG00000109107,ALDOC,786,-0.8983,961,-0.6533,971,-0.5709,645,-1.2009,1093,-0.3847,2618,1.08196,2142,0.72525,2331,0.87367
ENSG00000007202,KIAA0100,22,-0.9357,40,-0.0175,23,-0.8867,55,0.49046,27,-0.6456,42,0.05696,74,1.01358,42,0.05958
ENSG00000132581,SDF2,17,-0.6724,29,0.19437,19,-0.4634,32,0.30465,33,0.34906,20,-0.3923,19,-0.4680,37,0.57363
ENSG00000109111,SUPT6H,41,-0.5989,83,0.63472,52,-0.2391,75,0.37310,34,-0.8922,51,-0.2517,60,-0.0101,61,0.02513
ENSG00000109113,RAB34,10,-1.6296,19,-0.6904,8,-1.8512,5,-2.5218,13,-1.2339,79,1.81748,33,0.22325,70,1.58210
ENSG00000198242,RPL23A,578,0.17517,290,-1.0105,266,-1.0469,301,-0.8609,1161,1.40226,421,-0.3351,628,0.31402,737,0.58267
ENSG00000132591,ERAL1,20,-0.4395,29,0.17644,27,0.01532,25,-0.1338,12,-1.2609,47,0.94715,24,-0.2020,28,0.06025
ENSG00000132589,FLOT2,138,-0.3634,174,0.01083,200,0.23848,254,0.63590,136,-0.3834,156,-0.1710,177,0.03741,149,-0.2405
ENSG00000063015,SEZ6,94,-0.4898,148,0.27160,159,0.35118,171,0.47395,145,0.20024,124,-0.0478,94,-0.4931,70,-0.9357
ENSG00000108256,NUFIP2,77,0.33072,67,0.10726,49,-0.4041,78,0.34114,57,-0.1747,69,0.14045,29,-1.1821,76,0.29282
ENSG00000160551,TAOK1,42,-1.4324,98,-0.1557,132,0.35667,117,0.16120,103,-0.0516,130,0.32679,137,0.41330,101,-0.0894
ENSG00000108262,GIT1,152,-0.7649,274,0.19341,300,0.31676,220,-0.1895,279,0.19654,303,0.32943,200,-0.3437,225,-0.1535
ENSG00000198720,ANKRD13B,15,-1.6490,77,1.08604,49,0.11723,44,-0.0538,40,-0.2032,49,0.13468,25,-0.8978,31,-0.6084
ENSG00000167549,CORO6,58,0.36388,49,0.10062,62,0.46916,58,0.36600,38,-0.3106,45,-0.0435,35,-0.4451,24,-1.0523
ENSG00000141298,SSH2,34,0.39080,26,-0.0621,40,0.63753,24,-0.2008,20,-0.4901,40,0.65488,26,-0.0637,7,-1.9934
ENSG00000126653,NSRP1,41,0.22613,19,-1.0864,29,-0.3294,35,-0.0139,75,1.27485,30,-0.2759,24,-0.6151,49,0.51958
ENSG00000108582,CPD,115,1.19901,36,-0.7892,43,-0.4334,88,0.72807,31,-0.9630,57,0.01051,74,0.42484,32,-0.8921
ENSG00000196712,NF1,75,-0.8414,137,0.13909,268,1.28696,124,-0.0376,85,-0.6329,115,-0.1665,112,-0.2064,92,-0.5114
ENSG00000126861,OMG,46,-1.1970,95,-0.0834,99,-0.0052,114,0.23171,98,-0.0115,208,1.27642,31,-1.7949,107,0.12068
ENSG00000131242,RAB11FIP4,118,-0.8392,165,-0.3561,333,0.85255,289,0.60452,194,-0.0576,174,-0.2339,138,-0.5890,232,0.23622
ENSG00000172301,COPRS,161,-1.1595,373,0.18557,474,0.56247,472,0.55635,251,-0.4710,355,0.08097,359,0.09909,222,-0.6649
ENSG00000178691,SUZ12,85,1.70229,21,-0.7137,29,-0.1698,13,-1.3809,31,-0.0473,30,-0.1171,32,-0.0130,28,-0.2485
ENSG00000126858,RHOT1,111,0.74396,96,0.58543,39,-0.9480,78,0.14295,55,-0.4126,65,-0.1438,50,-0.5588,51,-0.5433
ENSG00000010244,ZNF207,107,0.42203,92,0.19314,81,-0.0228,49,-0.8297,61,-0.4905,93,0.20043,79,-0.0807,91,0.15368
ENSG00000108671,PSMD11,47,-0.4305,67,0.12744,54,-0.2299,77,0.33718,54,-0.2370,71,0.20707,68,0.14287,57,-0.1491
ENSG00000176749,CDK5R1,189,-0.3879,381,0.92537,212,-0.2016,283,0.26794,161,-0.6333,251,0.07039,197,-0.3198,109,-1.2308
ENSG00000108684,ASIC2,19,-1.0317,35,-0.1706,51,0.48187,91,1.51142,47,0.34997,33,-0.2331,9,-2.1514,23,-0.7846
ENSG00000006125,AP2B1,189,-0.8456,356,0.17794,478,0.64770,474,0.63319,255,-0.3859,311,-0.0672,253,-0.3952,244,-0.4497
ENSG00000270647,TAF15,55,-0.5532,104,0.54099,105,0.47269,61,-0.3990,86,0.15159,63,-0.3485,66,-0.2718,62,-0.3676
ENSG00000270885,RASL10B,75,1.53024,8,-2.1987,60,1.11708,36,0.24262,26,-0.3093,13,-1.3691,31,-0.0202,24,-0.4009
ENSG00000271447,MMP28,26,-1.0707,33,-0.8050,20,-1.4667,17,-1.6829,35,-0.6473,157,1.98782,88,0.87086,62,0.27177
ENSG00000273611,ZNHIT3,37,-0.4695,40,-0.4137,34,-0.6142,44,-0.2108,45,-0.1675,37,-0.4961,122,1.55943,53,0.08187
ENSG00000278311,GGNBP2,30,-0.9058,39,-0.5410,100,1.07145,50,-0.0902,62,0.24918,65,0.33998,59,0.17702,34,-0.7223
ENSG00000278535,DHRS11,20,-0.8133,33,-0.0463,21,-0.7834,55,0.77604,13,-1.4337,27,-0.3797,63,1.02316,43,0.36178
ENSG00000278540,ACACA,21,-1.4009,50,-0.1062,72,0.49664,56,0.07780,57,0.11760,52,-0.0375,56,0.09288,64,0.29480
ENSG00000275066,SYNRG,48,0.85012,25,-0.2763,17,-0.8458,40,0.54424,6,-2.3252,39,0.50657,32,0.17680,28,-0.0598
ENSG00000274211,SOCS7,62,0.33639,39,-0.4366,86,0.91232,53,0.08378,41,-0.3388,65,0.41645,41,-0.3378,26,-0.9946
ENSG00000275832,ARHGAP23,64,-0.3293,52,-0.7188,72,-0.1395,49,-0.7275,83,0.09501,114,0.61182,99,0.37579,122,0.73038
ENSG00000277363,SRCIN1,68,-1.1448,88,-0.8132,368,1.70618,162,0.22572,149,0.08672,103,-0.5023,94,-0.6371,148,0.08029
ENSG00000273604,EPOP,57,-0.0903,79,0.54680,59,-0.0242,68,0.19932,40,-0.6262,52,-0.2140,77,0.41349,27,-1.2310
ENSG00000275023,MLLT6,62,-0.7652,76,-0.5129,135,0.47683,76,-0.4659,124,0.32707,118,0.25416,121,0.29674,123,0.32145
ENSG00000277972,CISD3,87,-0.0666,84,-0.1440,98,0.13493,62,-0.5949,112,0.34865,55,-0.7703,119,0.45141,114,0.37191
ENSG00000277791,PSMB3,120,-0.7061,226,0.35684,118,-0.7351,238,0.39343,200,0.10512,149,-0.3682,281,0.67380,130,-0.5831
