Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000139637,C12orf10,51,-0.4232,80,0.84804,39,-0.8038,35,-0.9811
ENSG00000205352,PRR13,57,-0.3715,69,-0.0663,97,0.52881,78,0.16816
ENSG00000197111,PCBP2,323,-0.0792,329,-0.0945,499,0.64149,259,-0.4186
ENSG00000139625,MAP3K12,24,-0.6104,38,0.45168,36,0.07393,28,-0.3092
ENSG00000135390,ATP5MC2,278,0.22733,221,-0.3508,329,0.47333,244,-0.0083
ENSG00000012822,CALCOCO1,21,-0.9948,41,0.29163,86,1.38449,6,-2.7472
ENSG00000123415,SMUG1,11,-0.9064,23,0.79854,30,0.73868,0,-5.2070
ENSG00000094916,CBX5,108,0.01622,98,-0.2775,102,-0.0796,160,0.66735
ENSG00000135486,HNRNPA1,294,-0.0286,245,-0.6214,672,1.38586,252,-0.2684
ENSG00000111481,COPZ1,67,-0.0848,77,0.34937,79,0.18746,28,-1.3982
ENSG00000161642,ZNF385A,79,0.46237,45,-0.9552,62,0.00375,129,1.23555
ENSG00000123360,PDE1B,28,-0.5914,55,1.61401,13,-1.6699,1,-5.3118
ENSG00000135447,PPP1R1A,94,-0.2349,136,1.09078,50,-1.1800,17,-2.7333
ENSG00000135426,TESPA1,8,-2.2527,49,2.13733,15,-1.2728,12,-1.5002
ENSG00000135424,ITGA7,44,1.36597,17,-0.7638,19,-0.2791,12,-0.9268
ENSG00000135441,BLOC1S1,234,0.27765,199,-0.0541,215,0.10279,141,-0.5648
ENSG00000135404,CD63,322,0.02054,242,-0.8390,796,1.58488,291,-0.1392
ENSG00000135414,GDF11,37,0.36653,27,-0.3756,37,0.31343,30,-0.0207
ENSG00000205323,SARNP,70,-0.0723,69,-0.1728,85,0.24806,87,0.30102
ENSG00000135392,DNAJC14,10,-1.0381,20,0.29151,39,1.22922,7,-1.5144
ENSG00000170473,PYM1,14,-0.2597,21,0.93885,14,-0.3291,0,-4.7784
ENSG00000111540,RAB5B,95,-0.4014,131,0.34783,122,0.02056,100,-0.2896
ENSG00000139531,SUOX,20,-0.0373,22,0.36412,29,0.58218,0,-5.3509
ENSG00000197728,RPS26,1629,0.45575,877,-1.0962,2365,1.03349,1877,0.63380
ENSG00000065361,ERBB3,36,2.25361,8,-1.4235,8,-0.6404,4,-1.7969
ENSG00000170515,PA2G4,64,-0.5771,88,-0.0168,75,-0.2705,156,0.93220
ENSG00000229117,RPL41,4195,0.57152,2171,-1.0472,5984,1.10771,3573,0.23094
ENSG00000139641,ESYT1,15,-0.7160,24,0.18554,35,0.72972,18,-0.3170
ENSG00000196465,MYL6B,207,0.22613,194,0.21946,119,-0.6756,133,-0.5007
ENSG00000092841,MYL6,434,-0.0216,299,-1.1200,1074,1.54158,657,0.66360
ENSG00000139613,SMARCC2,66,0.05134,62,-0.1351,109,0.87500,30,-1.1514
ENSG00000181852,RNF41,35,-0.6991,65,0.91953,27,-1.0046,39,-0.4609
ENSG00000139579,NABP2,45,-0.2686,58,0.46469,35,-0.6077,45,-0.2414
ENSG00000139645,ANKRD52,15,-0.1890,20,0.81059,6,-1.4412,9,-0.8984
ENSG00000062485,CS,49,-0.5367,82,0.86014,50,-0.4620,31,-1.1726
ENSG00000257727,CNPY2,80,-0.1309,87,0.03033,95,0.16202,85,-0.0238
ENSG00000170581,STAT2,26,-0.7024,35,-0.2932,55,0.55687,68,0.94241
ENSG00000135423,GLS2,15,-0.8800,33,1.27550,22,-0.2489,2,-3.3436
ENSG00000076108,BAZ2A,34,0.05141,30,-0.2737,73,1.35771,6,-2.5296
ENSG00000110955,ATP5F1B,380,-0.6969,712,1.00165,367,-0.6895,294,-1.0265
ENSG00000110958,PTGES3,182,-0.3420,250,0.49097,280,0.38759,66,-1.8402
ENSG00000196531,NACA,589,0.01472,420,-0.9814,1204,1.22226,940,0.78595
ENSG00000025423,HSD17B6,39,0.24197,40,0.63129,17,-1.0385,7,-2.3456
ENSG00000166886,NAB2,26,-0.5911,51,1.51694,14,-1.4699,3,-3.7771
ENSG00000123384,LRP1,216,-0.3284,201,-0.7872,804,2.01005,155,-0.8051
ENSG00000182199,SHMT2,14,-0.1829,18,0.48236,11,-0.5887,11,-0.4803
ENSG00000185633,NDUFA4L2,21,-1.5204,10,-3.4887,366,4.32346,59,0.18408
ENSG00000179912,R3HDM2,51,-0.3800,68,0.23208,84,0.44685,44,-0.5750
ENSG00000166986,MARS,45,-0.0425,53,0.52240,42,-0.1658,14,-1.7694
ENSG00000175197,DDIT3,38,-0.0451,41,0.14706,29,-0.4512,41,0.08762
ENSG00000175203,DCTN2,107,-0.3597,146,0.43684,190,0.61128,28,-2.3162
ENSG00000155980,KIF5A,217,-0.1945,301,0.97181,63,-2.0355,116,-1.1397
ENSG00000166908,PIP4K2C,20,-0.8765,38,0.33574,37,0.09455,41,0.29212
ENSG00000178498,DTX3,79,0.09176,84,0.47759,44,-0.8220,40,-0.9534
ENSG00000240771,ARHGEF25,24,-0.6305,42,0.85613,32,-0.1289,13,-1.4963
ENSG00000135454,B4GALNT1,24,-1.6782,96,2.06815,19,-1.9221,24,-1.5634
ENSG00000135506,OS9,106,0.01390,89,-0.5212,230,1.33839,71,-0.6051
ENSG00000135439,AGAP2,93,-0.2090,122,0.63217,38,-1.5552,90,-0.2304
ENSG00000135452,TSPAN31,31,-0.1107,34,0.19038,44,0.48060,15,-1.1859
ENSG00000135446,CDK4,42,1.10088,17,-1.0613,44,0.98932,12,-1.0174
ENSG00000139266,MARCH9,18,-0.5074,30,0.79536,11,-1.2374,20,-0.2966
ENSG00000123297,TSFM,23,-0.1254,32,1.07305,12,-1.1425,1,-4.1414
ENSG00000175215,CTDSP2,50,0.52507,27,-1.0249,79,1.23183,39,0.06513
ENSG00000257698,GIHCG,44,-0.0084,46,0.20892,34,-0.4045,39,-0.1804
ENSG00000198673,TAFA2,30,-1.2063,92,2.33125,11,-2.5692,0,-7.0241
ENSG00000135655,USP15,23,-0.4677,34,0.46202,20,-0.6350,32,0.09776
ENSG00000061987,MON2,23,-0.4137,36,0.87251,28,-0.0445,3,-3.2347
ENSG00000111110,PPM1H,13,-1.3331,35,0.63219,13,-1.3056,51,0.85640
ENSG00000184575,XPOT,61,0.18223,56,0.08965,51,-0.1079,39,-0.5456
ENSG00000183735,TBK1,10,-1.1604,29,1.61923,7,-1.6344,9,-1.3002
ENSG00000135677,GNS,18,-0.6895,29,0.11887,44,0.76489,24,-0.2149
ENSG00000111490,TBC1D30,11,-0.7381,24,1.57753,1,-3.5045,7,-1.3220
ENSG00000156076,WIF1,35,-1.3298,114,2.39233,16,-2.3358,0,-7.3413
ENSG00000174106,LEMD3,22,-0.3874,37,1.37160,4,-2.7309,7,-1.9504
ENSG00000139233,LLPH,29,0.31660,25,-0.0214,24,-0.0318,17,-0.6043
ENSG00000155957,TMBIM4,42,-0.2443,37,-0.8219,117,1.49658,62,0.40204
ENSG00000111530,CAND1,68,-0.5711,113,0.75267,70,-0.4672,61,-0.6747
ENSG00000127314,RAP1B,48,0.00020,37,-0.8083,110,1.42742,52,0.13161
ENSG00000175782,SLC35E3,12,-1.0154,25,0.38620,26,0.16761,27,0.25093
ENSG00000135679,MDM2,35,0.37240,27,-0.1869,26,-0.1254,27,-0.0899
ENSG00000111605,CPSF6,38,-0.3478,49,0.17873,62,0.46239,34,-0.4815
ENSG00000166225,FRS2,41,1.40931,17,-0.5740,18,-0.2107,2,-3.2603
ENSG00000166226,CCT2,76,-0.4418,118,0.77032,70,-0.5255,53,-0.9629
ENSG00000127328,RAB3IP,35,-0.2827,38,-0.2703,44,0.08429,71,0.88068
ENSG00000111596,CNOT2,31,-0.0373,31,-0.0227,33,0.06120,33,0.06311
ENSG00000135643,KCNMB4,112,0.50211,95,0.41762,30,-1.5769,30,-1.5921
ENSG00000153233,PTPRR,23,-0.8828,54,1.77719,11,-1.9332,5,-2.8504
ENSG00000133858,ZFC3H1,20,-0.5204,21,-0.7881,29,0.13878,76,1.79115
ENSG00000139291,TMEM19,22,0.03083,22,-0.0320,8,-1.4712,36,0.81342
ENSG00000080371,RAB21,59,-0.4915,82,0.14887,116,0.62806,61,-0.3936
ENSG00000121749,TBC1D15,26,0.07857,26,0.12981,35,0.52286,8,-1.7448
ENSG00000072657,TRHDE,6,-1.4613,22,1.73484,0,-4.4277,12,-0.3832
ENSG00000253719,ATXN7L3B,80,-0.7709,152,0.84436,104,-0.2865,74,-0.8128
ENSG00000166006,KCNC2,37,-1.6843,150,2.20999,26,-2.1019,29,-1.9191
ENSG00000111615,KRR1,31,-0.1808,40,0.57361,37,0.11997,7,-2.3773
ENSG00000139289,PHLDA1,43,-0.2510,37,-0.8695,80,0.79663,106,1.29108
ENSG00000187109,NAP1L1,292,-0.2396,280,-0.5635,510,0.69781,564,0.87057
ENSG00000091039,OSBPL8,46,-0.5982,82,1.08507,46,-0.5328,17,-2.0544
ENSG00000186908,ZDHHC17,42,-0.2018,57,0.82171,40,-0.2443,4,-3.5224
ENSG00000067798,NAV3,38,-0.0481,45,0.58510,20,-1.0087,24,-0.7838
ENSG00000067715,SYT1,422,-1.5958,1622,2.29767,216,-2.4750,258,-2.2120
ENSG00000058272,PPP1R12A,54,-0.9736,110,0.54776,112,0.24107,81,-0.2731
ENSG00000111052,LIN7A,14,-0.6254,28,1.62990,1,-4.2221,6,-1.7557
ENSG00000139220,PPFIA2,52,-1.2427,154,1.83493,16,-2.8949,51,-1.1659
ENSG00000133773,CCDC59,24,-0.1100,19,-0.9264,41,0.75172,56,1.28633
ENSG00000072041,SLC6A15,20,-1.4004,69,2.38471,9,-2.4388,3,-4.0615
ENSG00000182050,MGAT4C,19,-0.1037,23,0.61454,9,-1.1894,14,-0.6035
ENSG00000133641,C12orf29,38,-0.2185,52,0.75487,20,-1.1792,25,-0.8110
ENSG00000198707,CEP290,38,0.32416,27,-0.4391,15,-1.0876,59,1.04684
ENSG00000139324,TMTC3,19,0.07161,22,0.61386,17,-0.1239,0,-5.2793
ENSG00000049130,KITLG,14,-1.1922,38,1.46949,7,-2.0829,19,-0.5650
ENSG00000139318,DUSP6,18,-1.2231,54,2.23612,9,-2.1067,0,-5.7315
ENSG00000070961,ATP2B1,125,-1.6539,493,2.10738,82,-2.1714,124,-1.5599
ENSG00000271614,ATP2B1-AS1,17,-0.8665,37,1.16129,19,-0.6364,12,-1.3295
ENSG00000011465,DCN,91,-1.4208,77,-2.4392,1281,3.75661,208,-0.0378
ENSG00000133639,BTG1,29,-0.9110,38,-0.8271,118,1.45056,97,1.09276
ENSG00000102189,EEA1,35,-0.6217,55,0.30366,59,0.25179,47,-0.0971
ENSG00000173598,NUDT4,78,-1.2615,194,0.67038,177,0.11202,154,-0.1058
ENSG00000177889,UBE2N,101,-0.7050,198,1.24390,75,-1.1053,57,-1.5086
ENSG00000198015,MRPL42,42,0.05782,42,0.13225,35,-0.2107,34,-0.2746
ENSG00000136040,PLXNC1,19,-1.3768,38,-0.5263,99,1.35001,81,0.99510
ENSG00000184752,NDUFA12,117,-0.2752,152,0.41709,128,-0.1139,94,-0.5910
ENSG00000028203,VEZT,34,-0.5816,60,1.08961,18,-1.4703,27,-0.8825
ENSG00000111142,METAP2,63,0.09691,56,-0.2495,81,0.48307,58,-0.0529
ENSG00000074527,NTN4,16,-1.1088,38,1.04638,37,0.30038,6,-2.4605
ENSG00000139343,SNRPF,57,-0.2376,60,-0.2521,76,0.26384,98,0.66672
ENSG00000111144,LTA4H,18,-0.9922,34,0.01465,33,-0.0356,63,1.06035
ENSG00000059758,CDK17,33,-1.4423,104,1.24296,38,-1.1286,69,-0.2186
ENSG00000120802,TMPO,15,-0.3950,20,0.07010,12,-0.7637,33,0.85387
ENSG00000075415,SLC25A3,215,-0.4807,322,0.52902,299,0.09061,165,-0.8441
ENSG00000185046,ANKS1B,110,-0.7682,216,1.03307,51,-1.8588,151,-0.2033
ENSG00000111647,UHRF1BP1L,22,-0.3714,32,0.72754,12,-1.2505,21,-0.3442
ENSG00000075089,ACTR6,27,-0.4295,42,0.92568,27,-0.3618,8,-2.1983
ENSG00000136021,SCYL2,21,-0.7571,38,0.59965,36,0.13038,22,-0.6013
ENSG00000120805,ARL1,43,-0.7153,77,0.66552,64,-0.0402,43,-0.6467
ENSG00000196091,MYBPC1,103,0.74881,48,-1.0886,102,0.62171,101,0.60517
ENSG00000111666,CHPT1,94,0.57092,70,0.04233,56,-0.3373,28,-1.3653
ENSG00000111670,GNPTAB,69,-0.4373,113,1.09743,45,-1.0649,27,-1.7831
ENSG00000120860,WASHC3,57,0.18225,55,0.26250,51,-0.0116,19,-1.5330
ENSG00000017427,IGF1,14,-0.4951,25,1.34687,7,-1.4868,3,-2.5290
ENSG00000139352,ASCL1,59,1.31810,24,-0.7881,15,-1.0558,31,0.00685
ENSG00000111696,NT5DC3,34,-1.3778,105,1.54238,29,-1.4793,46,-0.7953
ENSG00000166598,HSP90B1,154,-0.7479,251,0.19816,349,0.62635,218,-0.1408
ENSG00000204954,C12orf73,13,-0.5970,24,1.20214,14,-0.3958,0,-4.4801
ENSG00000120837,NFYB,43,0.33193,37,0.12821,32,-0.1783,18,-1.0747
ENSG00000198431,TXNRD1,39,-0.3876,53,0.34687,86,0.93961,3,-3.8204
ENSG00000171310,CHST11,33,1.26085,13,-0.9164,13,-0.3994,18,0.07621
ENSG00000151131,C12orf45,27,-0.0656,31,0.38005,8,-1.7612,32,0.21435
ENSG00000136051,WASHC4,22,0.00123,19,-0.5875,62,1.74678,6,-1.9106
ENSG00000136044,APPL2,35,0.56292,23,-0.2740,22,-0.2477,23,-0.1495
ENSG00000074590,NUAK1,42,-1.2045,121,1.78883,23,-1.9922,31,-1.5439
ENSG00000136026,CKAP4,23,-1.0585,46,0.25643,74,0.91790,33,-0.4029
ENSG00000111783,RFX4,45,1.33375,15,-1.2208,33,0.58013,18,-0.3648
ENSG00000151135,TMEM263,24,-0.6882,38,0.21457,49,0.47511,35,-0.0521
ENSG00000151136,BTBD11,10,-1.3224,33,2.09383,7,-1.7634,2,-3.1330
ENSG00000136045,PWP1,21,-0.5426,34,0.69810,21,-0.4906,20,-0.5295
ENSG00000110851,PRDM4,12,-0.2675,18,0.86137,13,-0.1170,0,-4.9645
ENSG00000075035,WSCD2,23,-0.2774,32,0.62595,1,-4.2205,34,0.35934
ENSG00000075856,SART3,16,-1.0277,34,0.45999,43,0.54977,24,-0.4069
ENSG00000136003,ISCU,134,-0.4546,217,0.98053,115,-0.6515,56,-1.7395
ENSG00000110880,CORO1C,22,-0.4831,37,0.98910,23,-0.3884,6,-2.3408
ENSG00000084112,SSH1,12,-0.7167,26,1.38086,13,-0.5824,0,-5.3564
ENSG00000166111,SVOP,33,-1.5886,119,1.62351,26,-1.8397,62,-0.5392
ENSG00000135093,USP30,13,-0.4594,22,0.96005,17,-0.0250,0,-5.2386
ENSG00000110906,KCTD10,25,-0.5794,37,0.21342,40,0.22088,37,0.11036
ENSG00000151148,UBE3B,15,-0.4085,22,0.71131,24,0.37809,0,-4.5633
ENSG00000139428,MMAB,32,-0.3849,46,0.54626,49,0.31148,12,-1.7689
ENSG00000110921,MVK,10,-0.7164,19,0.56591,15,-0.0921,13,-0.2758
ENSG00000139433,GLTP,44,0.67252,15,-1.7520,79,1.63667,46,0.66946
ENSG00000139436,GIT2,15,-1.0396,32,0.52243,38,0.46219,21,-0.4375
ENSG00000174456,C12orf76,74,-0.3310,108,0.78397,61,-0.6086,41,-1.2240
ENSG00000174437,ATP2A2,134,-0.9490,316,1.48726,95,-1.3836,85,-1.5475
ENSG00000196510,ANAPC7,26,-0.2807,37,0.79566,31,0.02165,1,-4.3401
ENSG00000111229,ARPC3,124,-0.4839,173,0.21576,175,0.10722,174,0.09618
ENSG00000204856,FAM216A,18,-0.7495,38,1.73031,10,-1.5802,0,-5.7687
ENSG00000111237,VPS29,70,-0.6086,114,0.55535,107,0.12032,63,-0.7134
ENSG00000196850,PPTC7,9,-1.1618,23,0.98440,6,-1.6696,22,0.26483
ENSG00000186298,PPP1CC,86,-0.0332,87,-0.0308,86,-0.0261,97,0.16000
ENSG00000111249,CUX2,11,-1.3346,39,2.43698,4,-2.7164,0,-5.2995
ENSG00000204842,ATXN2,48,-0.5845,74,0.35880,60,-0.1856,74,0.15594
ENSG00000089234,BRAP,17,-0.2461,22,0.49604,16,-0.2939,12,-0.7056
ENSG00000111275,ALDH2,385,0.43259,241,-0.7387,554,0.99770,283,-0.1201
ENSG00000234608,MAPKAPK5-AS1,25,-0.3797,37,0.68587,22,-0.5603,19,-0.7554
ENSG00000089022,MAPKAPK5,22,0.19318,21,0.16010,9,-1.1658,21,0.06625
ENSG00000089248,ERP29,57,-0.5549,84,0.23629,129,0.80535,42,-0.9784
ENSG00000173064,HECTD4,46,-0.6590,79,0.66138,65,-0.0401,42,-0.7414
ENSG00000089009,RPL6,835,0.19307,568,-0.8519,1215,0.79524,1219,0.80119
ENSG00000179295,PTPN11,133,0.22590,123,0.16972,77,-0.6732,95,-0.3389
ENSG00000089169,RPH3A,115,-0.0528,146,0.93841,27,-2.2030,47,-1.4028
ENSG00000135144,DTX1,33,0.32843,29,0.21759,17,-0.7325,17,-0.7293
ENSG00000111344,RASAL1,15,-0.2491,23,1.57345,0,-5.9564,1,-3.8907
ENSG00000123064,DDX54,24,-0.6307,46,1.44544,11,-1.7238,8,-2.1102
ENSG00000139405,RITA1,20,-0.4680,32,0.75370,21,-0.3794,13,-1.0302
ENSG00000186815,TPCN1,27,-0.1217,31,0.34440,36,0.37202,9,-1.7610
ENSG00000151176,PLBD2,38,-0.5726,65,0.86356,35,-0.6506,31,-0.8478
ENSG00000123066,MED13L,23,-0.4848,33,0.22187,52,0.85667,14,-1.2493
ENSG00000111412,C12orf49,24,-0.7492,54,1.88135,8,-2.3801,1,-5.2790
ENSG00000135119,RNFT2,21,-0.6888,37,0.74758,6,-2.3316,40,0.40628
ENSG00000135116,HRK,15,-0.6577,30,1.60522,9,-1.3988,0,-5.4629
ENSG00000088992,TESC,22,-1.5682,75,1.27732,18,-1.7447,61,0.09175
ENSG00000135108,FBXO21,48,-0.9874,108,1.08275,48,-0.8861,60,-0.5460
ENSG00000171435,KSR2,15,-0.5550,30,1.89533,0,-5.4812,0,-4.7631
ENSG00000176871,WSB2,179,-0.2263,245,0.80857,87,-1.3028,115,-0.8909
ENSG00000089220,PEBP1,1025,-0.3023,1385,0.52433,1020,-0.2782,781,-0.6949
ENSG00000135090,TAOK3,56,-0.1466,62,0.07241,69,0.21787,54,-0.1794
ENSG00000111707,SUDS3,21,-0.9258,43,0.72790,25,-0.5468,36,0.00046
ENSG00000139767,SRRM4,21,-1.1463,59,1.73253,10,-2.1762,17,-1.3553
ENSG00000152137,HSPB8,86,1.34260,28,-1.2574,59,0.46684,41,-0.1101
ENSG00000122966,CIT,35,-1.0296,86,1.32675,15,-2.2216,50,-0.4012
ENSG00000135127,BICDL1,13,-0.2953,18,0.64809,11,-0.5182,9,-0.8724
ENSG00000111737,RAB35,20,-0.5709,36,1.20778,11,-1.3696,10,-1.4647
ENSG00000089154,GCN1,16,-0.4117,19,-0.3478,44,1.21759,20,-0.0740
ENSG00000089157,RPLP0,440,0.07516,259,-1.3626,1345,2.06941,444,0.07989
ENSG00000111775,COX6A1,1563,0.14008,1562,0.29189,851,-0.8308,1126,-0.3977
ENSG00000257218,GATC,19,-0.8221,32,0.16736,30,-0.0540,47,0.68937
ENSG00000111786,SRSF9,72,-0.2004,81,-0.0275,115,0.56092,69,-0.2569
ENSG00000088986,DYNLL1,583,-0.4454,922,0.89248,385,-1.0416,435,-0.8540
ENSG00000022840,RNF10,53,-0.4122,64,-0.1733,68,0.02276,115,0.87803
ENSG00000167272,POP5,19,-0.1670,20,-0.1996,52,1.55688,1,-4.4274
ENSG00000157782,CABP1,92,-0.7033,175,1.06656,47,-1.6331,102,-0.4804
ENSG00000110917,MLEC,51,-0.2405,63,0.25957,70,0.28721,37,-0.7089
ENSG00000175970,UNC119B,20,0.22915,18,0.02898,21,0.25401,9,-1.0312
ENSG00000157837,SPPL3,63,-0.5739,105,0.80763,97,0.16411,18,-2.3510
ENSG00000157895,C12orf43,15,-0.9255,31,0.67921,15,-0.8443,32,0.28682
ENSG00000110931,CAMKK2,36,-1.4020,115,1.66130,69,-0.2883,3,-4.6983
ENSG00000089053,ANAPC5,61,0.07335,58,0.01463,69,0.26568,41,-0.5295
ENSG00000170633,RNF34,36,0.26039,38,0.91964,7,-2.0949,1,-4.5272
ENSG00000089094,KDM2B,17,-0.0730,20,0.51059,7,-1.4027,15,-0.2320
ENSG00000188735,TMEM120B,10,-0.8131,20,1.04643,18,0.24244,0,-5.0788
ENSG00000139725,RHOF,16,0.10519,17,0.64286,11,-0.5134,2,-2.8603
ENSG00000110801,PSMD9,22,-0.3355,28,0.23426,27,0.04164,25,-0.1031
ENSG00000110987,BCL7A,20,-0.3768,31,0.99790,13,-1.0077,9,-1.5540
ENSG00000175727,MLXIP,10,-1.1534,20,-0.1643,43,1.24079,24,0.27636
ENSG00000139719,VPS33A,16,-0.6094,26,0.55061,13,-0.8456,26,0.20824
ENSG00000130779,CLIP1,58,-0.2751,71,0.19819,71,0.07065,62,-0.1363
ENSG00000111011,RSRC2,71,-0.1573,80,0.09186,109,0.54861,48,-0.7518
ENSG00000139726,DENR,53,-0.0517,64,0.61513,26,-1.1205,33,-0.7916
ENSG00000130787,HIP1R,127,1.76699,29,-1.7072,59,0.11386,65,0.27051
ENSG00000139722,VPS37B,23,-0.2326,27,0.00351,48,0.95557,12,-1.1816
ENSG00000150967,ABCB9,23,-0.0351,21,-0.2379,20,-0.1884,36,0.72532
ENSG00000182196,ARL6IP4,245,0.04690,242,0.05925,300,0.37230,141,-0.8205
ENSG00000090975,PITPNM2,17,-1.1271,38,0.56385,36,0.16166,32,-0.0394
ENSG00000130921,C12orf65,11,-1.2614,29,0.66673,19,-0.3594,30,0.31740
ENSG00000111328,CDK2AP1,277,0.86092,118,-1.1621,331,1.04198,178,0.00417
ENSG00000139697,SBNO1,29,-1.1092,71,1.06753,39,-0.5722,38,-0.6081
ENSG00000183955,KMT5A,21,-0.7691,36,0.34774,28,-0.2736,44,0.44864
ENSG00000150977,RILPL2,17,-0.0638,17,-0.1497,20,0.13238,22,0.34370
ENSG00000188026,RILPL1,26,-0.2087,37,0.96544,14,-1.1275,8,-1.9331
ENSG00000086598,TMED2,54,-0.4055,77,0.45730,89,0.41497,26,-1.4507
ENSG00000111361,EIF2B1,26,0.06576,20,-0.5710,40,0.79346,32,0.41093
ENSG00000111358,GTF2H3,21,0.23803,21,0.42239,10,-0.9488,9,-1.0760
ENSG00000119242,CCDC92,94,-0.9122,206,1.17064,65,-1.3846,112,-0.5528
ENSG00000179195,ZNF664,55,0.21230,43,-0.4252,33,-0.5997,88,0.97698
ENSG00000196498,NCOR2,75,-0.0698,82,0.16462,65,-0.2818,76,-0.0513
ENSG00000073060,SCARB1,47,0.37579,38,-0.1030,40,0.05632,26,-0.5896
ENSG00000150991,UBC,795,-0.1993,982,0.38890,795,-0.1775,614,-0.5816
ENSG00000184992,BRI3BP,32,-1.0242,80,1.68497,29,-1.0867,7,-3.1276
ENSG00000081760,AACS,23,-1.1308,64,1.92139,18,-1.3894,2,-4.0845
ENSG00000139364,TMEM132B,70,-0.4257,108,0.81500,38,-1.3113,67,-0.4536
ENSG00000181234,TMEM132C,10,-1.0073,23,0.93198,27,0.61582,0,-5.2865
ENSG00000151948,GLT1D1,8,-1.3896,27,1.69708,2,-3.3211,14,-0.5085
ENSG00000060709,RIMBP2,34,-0.7511,73,1.64347,13,-2.1222,11,-2.3274
ENSG00000132341,RAN,163,-0.3660,239,0.74615,166,-0.3028,79,-1.4406
ENSG00000061936,SFSWAP,30,0.10057,24,-0.5431,32,0.19022,48,0.87064
ENSG00000198598,MMP17,24,-1.0260,57,1.19948,25,-0.8513,25,-0.8615
ENSG00000177169,ULK1,37,-0.7676,71,0.84290,26,-1.2583,58,-0.0235
ENSG00000183495,EP400,27,0.30931,24,0.30270,11,-1.1343,15,-0.6491
ENSG00000185163,DDX51,22,0.16214,18,-0.3315,16,-0.4172,33,0.78617
ENSG00000182870,GALNT9,39,-0.5993,71,1.16227,9,-2.7561,39,-0.5248
ENSG00000112787,FBRSL1,52,0.69963,35,-0.1129,27,-0.4378,19,-0.9511
ENSG00000176894,PXMP2,28,0.08433,26,-0.0916,49,0.96157,7,-1.9514
ENSG00000247077,PGAM5,15,-0.8405,32,1.35986,9,-1.5002,11,-1.2079
ENSG00000176915,ANKLE2,19,-0.7656,37,1.02051,26,-0.1993,9,-1.8002
ENSG00000090615,GOLGA3,47,-0.3563,64,0.43878,34,-0.8273,62,0.11456
ENSG00000198040,ZNF84,20,-0.5747,33,0.73691,28,0.02348,11,-1.3956
ENSG00000196199,MPHOSPH8,95,-0.1087,106,0.18562,96,-0.0734,87,-0.2428
ENSG00000121390,PSPC1,25,-1.0460,54,0.49749,37,-0.3949,64,0.48818
ENSG00000121741,ZMYM2,47,-0.1672,56,0.29319,62,0.30276,25,-1.0862
ENSG00000121742,GJB6,55,-1.0875,70,-1.1282,480,2.93803,29,-1.9539
ENSG00000165475,CRYL1,61,1.10954,24,-1.0471,64,1.01347,16,-1.2113
ENSG00000278291,AL161772.1,51,-0.0236,63,0.84956,37,-0.5312,0,-6.4427
ENSG00000172458,IL17D,128,1.22320,48,-1.0550,115,0.83671,32,-1.1845
ENSG00000150459,SAP18,192,-0.0388,198,0.04004,159,-0.3259,228,0.24300
ENSG00000173141,MRPL57,81,-0.3139,109,0.48438,91,-0.0974,59,-0.7687
ENSG00000180776,ZDHHC20,28,0.29155,23,-0.0566,20,-0.2494,21,-0.1734
ENSG00000165487,MICU2,38,0.28857,31,-0.1690,52,0.75736,12,-1.5575
ENSG00000151835,SACS,16,-1.6225,57,1.49026,24,-0.8559,25,-0.8292
ENSG00000165566,AMER2,150,1.23220,68,-0.5570,49,-0.7795,52,-0.6916
ENSG00000139505,MTMR6,29,-1.3536,90,1.71191,23,-1.5891,29,-1.2588
ENSG00000139496,NUP58,21,-0.8198,40,0.69711,13,-1.4650,44,0.41002
ENSG00000132932,ATP8A2,25,-1.6642,99,1.79826,15,-2.2827,46,-0.6667
ENSG00000127870,RNF6,33,-0.5394,60,1.32591,21,-1.1963,7,-2.6787
ENSG00000132970,WASF3,155,0.43170,132,0.29411,64,-0.9992,58,-1.1594
ENSG00000132975,GPR12,9,-1.1016,25,2.18588,3,-2.4156,0,-5.1790
ENSG00000152484,USP12,39,-0.6438,67,0.72702,35,-0.7305,48,-0.2319
ENSG00000122026,RPL21,1928,0.61148,922,-1.1899,2308,0.83477,2254,0.79400
ENSG00000122034,GTF3A,69,-0.4980,101,0.35557,64,-0.5761,113,0.33337
ENSG00000122033,MTIF3,44,-0.2183,51,0.09042,38,-0.4139,65,0.44264
ENSG00000186184,POLR1D,42,-0.6569,65,0.24668,63,0.04190,74,0.29882
ENSG00000132963,POMP,171,-0.0079,165,-0.1414,188,0.14317,198,0.23059
ENSG00000139514,SLC7A1,34,-0.6916,59,0.61241,20,-1.4018,65,0.41798
ENSG00000122042,UBL3,175,0.08513,196,0.66347,76,-1.2119,68,-1.3836
ENSG00000102781,KATNAL1,19,-0.9954,48,1.59644,12,-1.6666,12,-1.5982
ENSG00000189403,HMGB1,372,-0.0830,379,-0.1030,493,0.37967,390,0.00021
ENSG00000120694,HSPH1,85,-1.5111,302,2.00415,73,-1.6369,58,-1.9809
