"Cluster","DE_class_cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Oligo-3_up","Oligo-3_up","GO:0001764","neuron migration","18/596","176/14337",0.102272727272727,2.46020820622331,4.05930901766872,0.000391037576955556,0.0132285890374732,0.0109860659115298,"GPM6A/VEGFA/MEF2C/FLNA/CAMK2A/FOXG1/ASTN1/FZD3/CX3CL1/AXL/UNC5D/NRG3/DCLK1/NR4A2/NRCAM/PRKG1/CAMK2B/CHL1",18,"BP"
"Oligo-3_up","Oligo-3_up","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","9/596","55/14337",0.163636363636364,3.93633312995729,4.54380946414455,0.000400713409066303,0.0134516409012719,0.0111713058090306,"MEF2C/IGFBP5/JUN/CALCRL/NR4A3/PPARG/MAP3K5/PRKG1/FGF2",9,"BP"
"Oligo-3_up","Oligo-3_up","GO:0046847","filopodium assembly","10/596","67/14337",0.149253731343284,3.59035360112191,4.42601033130388,0.000417434049138517,0.0136158607543709,0.0113076869548215,"GPM6A/DPYSL3/FNBP1L/EZR/PALM/NRXN1/RIPOR2/ARHGEF4/TENM2/ITGB4",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:1902414","protein localization to cell junction","14/596","119/14337",0.117647058823529,2.83004342676668,4.1748759689707,0.000417952423852328,0.0136158607543709,0.0113076869548215,"FLNA/CLSTN3/BAIAP2/CGNL1/GRIP1/PCLO/OLFM1/LGI1/HOMER1/MPP7/GRIP2/GPC6/NRXN1/CACNA2D2",14,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007212","G protein-coupled dopamine receptor signaling pathway","7/596","34/14337",0.205882352941176,4.95257599684169,4.80545012747099,0.000418085550202956,0.0136158607543709,0.0113076869548215,"FLNA/GNG2/LRRK2/RGS4/GNB5/PALM/SLC1A1",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0014888","striated muscle adaptation","7/596","34/14337",0.205882352941176,4.95257599684169,4.80545012747099,0.000418085550202956,0.0136158607543709,0.0113076869548215,"SMAD3/CAMK2G/IGFBP5/INPP5F/PPARG/TRPC3/CAMK2B",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051953","negative regulation of amine transport","6/596","25/14337",0.24,5.77328859060403,4.97468388882738,0.000452878174508318,0.0145514114099208,0.0120846421642041,"SYT4/CNR1/RGS4/PRKG1/GRM7/ABAT",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0045055","regulated exocytosis","20/596","209/14337",0.0956937799043062,2.30194919880543,3.9487059563269,0.000456106562505512,0.0145514114099208,0.0120846421642041,"RAPGEF4/PIK3CD/STX1A/LYN/STXBP1/PCLO/SYT4/NR4A3/SNAP25/RAB26/LRRK2/CACNB4/SYT13/ERC2/RAB31/SYT12/PPFIA3/DOC2A/BCR/SYN2",20,"BP"
"Oligo-3_up","Oligo-3_up","GO:0050767","regulation of neurogenesis","28/596","340/14337",0.0823529411764706,1.98103039873668,3.81269792721557,0.000459325434536411,0.0145514114099208,0.0120846421642041,"SLC7A5/VEGFA/BHLHE40/ID2/LYN/GFAP/BAIAP2/FOXG1/GRM5/TNFRSF1B/TRAK1/EPHA4/FZD3/CX3CL1/SYT4/TENM4/MAP2/CAPRIN2/BMAL1/LRP8/BMPR2/YAP1/TLR2/YWHAH/CAMK2B/RTN4R/FGF2/BTG2",28,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051480","regulation of cytosolic calcium ion concentration","9/596","56/14337",0.160714285714286,3.86604146692234,4.47533067113002,0.00046015004000208,0.0145514114099208,0.0120846421642041,"CACNB2/ADCY8/GRM5/ATP2B2/TRPC3/CNR1/CACNB4/ERC2/ASPH",9,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007405","neuroblast proliferation","10/596","68/14337",0.147058823529412,3.53755428345835,4.36818461650101,0.000471535269723798,0.0146267023449666,0.0121471697075884,"VEGFA/SOX5/TAFA1/FOXG1/FZD3/CX3CL1/LRRK2/FGF2/BTG2/ACSL6",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0150076","neuroinflammatory response","10/596","68/14337",0.147058823529412,3.53755428345835,4.36818461650101,0.000471535269723798,0.0146267023449666,0.0121471697075884,"VPS13A/LYN/PTPRC/ADCY8/TNFRSF1B/CX3CL1/CLU/LRRK2/TLR2/LRP1",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0002683","negative regulation of immune system process","34/596","445/14337",0.0764044943820225,1.83793831536083,3.73970739996084,0.000473182900354596,0.0146267023449666,0.0121471697075884,"RHBDF2/EZR/ID2/LYN/PLCB1/CEBPB/DUSP1/PTPRC/HLA-E/RUNX3/CX3CL1/LRFN5/AXL/NBL1/MICOS10-NBL1/PPARG/CD59/CNR1/INPP5D/BMP5/CD96/SAMSN1/MERTK/THBS1/SERPINB9/PARP14/A2M/RIPOR2/BCR/FBXL2/CD69/RIN3/KITLG/ILDR2",34,"BP"
"Oligo-3_up","Oligo-3_up","GO:0046942","carboxylic acid transport","26/596","307/14337",0.0846905537459283,2.0372625319721,3.82610601143436,0.000475937610674899,0.0146267023449666,0.0121471697075884,"EMB/SLC7A5/LYN/GFAP/PLA2R1/SLC6A17/SLC1A2/SLC7A2/STXBP1/SLC6A7/SLC19A2/ATP1A2/SYT4/PPARG/SLCO2B1/CACNB4/SLCO1C1/RGS4/THBS1/SLC16A9/SLC6A13/SLC17A7/PRKG1/GRM7/SLC1A1/ABAT",26,"BP"
"Oligo-3_up","Oligo-3_up","GO:0043270","positive regulation of monoatomic ion transport","18/596","179/14337",0.100558659217877,2.4189756664542,3.97858339439828,0.000479797193086943,0.014642202451968,0.0121600422215557,"PDGFRB/FLNA/CACNB2/CAMK2A/STIM1/CX3CL1/WFS1/SCN3B/TRPC3/HOMER1/ASPH/WNK2/TESC/FXYD1/CALM3/CACNA1D/CHRM1/FHL1",18,"BP"
"Oligo-3_up","Oligo-3_up","GO:0002062","chondrocyte differentiation","13/596","107/14337",0.121495327102804,2.92261494072634,4.15728413491071,0.000486795603818382,0.0146904800250371,0.0122001357340447,"MAF/COL11A1/SMAD3/MEF2C/SOX5/CHST11/FOSL2/RUNX3/COL27A1/RARB/BMPR2/SULF2/SOX6",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0010720","positive regulation of cell development","31/596","393/14337",0.0788804071246819,1.89749731031303,3.75719469175916,0.000488111733187529,0.0146904800250371,0.0122001357340447,"FOS/ZFP36L1/SLC7A5/VEGFA/ID2/LYN/GFAP/BAIAP2/FOXG1/TESPA1/PPARGC1B/PTPRC/GRM5/TNFRSF1B/TRAK1/RUNX3/EPHA4/FZD3/CX3CL1/AXL/INPP5D/TENM4/CAPRIN2/LRP8/BMPR2/TLR2/TESC/CAMK2B/FGF2/NOTCH2/KITLG",31,"BP"
"Oligo-3_up","Oligo-3_up","GO:0015849","organic acid transport","26/596","308/14337",0.0844155844155844,2.03064804323194,3.80802981392734,0.000500003753552555,0.0149453176746805,0.0124117730604286,"EMB/SLC7A5/LYN/GFAP/PLA2R1/SLC6A17/SLC1A2/SLC7A2/STXBP1/SLC6A7/SLC19A2/ATP1A2/SYT4/PPARG/SLCO2B1/CACNB4/SLCO1C1/RGS4/THBS1/SLC16A9/SLC6A13/SLC17A7/PRKG1/GRM7/SLC1A1/ABAT",26,"BP"
"Oligo-3_up","Oligo-3_up","GO:0098870","action potential propagation","4/596","10/14337",0.4,9.62214765100671,5.68022817236128,0.000508069986965758,0.0149811988048552,0.0124415715869353,"ATP1A2/SCN9A/CACNB4/NRCAM",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:1901741","positive regulation of myoblast fusion","4/596","10/14337",0.4,9.62214765100671,5.68022817236128,0.000508069986965758,0.0149811988048552,0.0124415715869353,"CAPN2/CD53/ADGRB1/RIPOR2",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:1990874","vascular associated smooth muscle cell proliferation","9/596","57/14337",0.157894736842105,3.79821617802896,4.40841573137674,0.000526642542490721,0.0153685229649515,0.0127632361832042,"MEF2C/IGFBP5/JUN/CALCRL/NR4A3/PPARG/MAP3K5/PRKG1/FGF2",9,"BP"
"Oligo-3_up","Oligo-3_up","GO:0032890","regulation of organic acid transport","10/596","69/14337",0.144927536231884,3.48628538079953,4.31143584016625,0.000531328463795397,0.0153685229649515,0.0127632361832042,"SLC7A5/PLA2R1/STXBP1/ATP1A2/SYT4/RGS4/THBS1/PRKG1/GRM7/ABAT",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0015711","organic anion transport","31/596","395/14337",0.0784810126582278,1.88788972899499,3.72668767425208,0.000531770615881687,0.0153685229649515,0.0127632361832042,"SLC2A3/EMB/SLC7A5/LYN/GFAP/PLA2R1/SLC6A17/SLC1A2/SLC7A2/STXBP1/SLC6A7/SLC4A7/SLC19A2/SLC4A4/ATP1A2/SYT4/PPARG/MGST1/SLCO2B1/CACNB4/SLCO1C1/RGS4/THBS1/SLC16A9/SLC6A13/SLC17A7/PRKG1/SLC4A10/GRM7/SLC1A1/ABAT",31,"BP"
"Oligo-3_up","Oligo-3_up","GO:0001666","response to hypoxia","24/596","278/14337",0.0863309352517986,2.07672251460577,3.77552137275154,0.000590659961198002,0.0169251367062987,0.0140559712672552,"FOS/ZFP36L1/HIF3A/SMAD3/TFRC/VEGFA/DDAH1/RORA/FOSL2/ARNT2/EPHA4/CAPN2/EPAS1/PPARG/LIMD1/GAD2/THBS1/NR4A2/ABCC9/SCN2A/ROCK2/ANGPTL4/TLR2/ABAT",24,"BP"
"Oligo-3_up","Oligo-3_up","GO:0015800","acidic amino acid transport","10/596","70/14337",0.142857142857143,3.43648130393097,4.25572668779162,0.000597266510717233,0.0169251367062987,0.0140559712672552,"SLC1A2/STXBP1/ATP1A2/SYT4/SLC6A13/SLC17A7/PRKG1/GRM7/SLC1A1/ABAT",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0043502","regulation of muscle adaptation","10/596","70/14337",0.142857142857143,3.43648130393097,4.25572668779162,0.000597266510717233,0.0169251367062987,0.0140559712672552,"SMAD3/CAMK2G/IGFBP5/TNFRSF1B/NR4A3/PPARG/TRPC3/RGS4/ROCK2/CAMK2B",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0052652","cyclic purine nucleotide metabolic process","7/596","36/14337",0.194444444444444,4.67743288590604,4.60087843856532,0.00060365331520681,0.0169957617262098,0.0141146238659222,"RORA/PDE4A/ADCY8/PDE8B/PDE7B/CACNB4/PDE4D",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007612","learning","16/596","153/14337",0.104575163398693,2.51559415712594,3.92515880894069,0.000633937924271991,0.0176210516020571,0.0146339140011295,"FOS/PLCB1/GRM5/SORCS3/ATP1A2/PDE8B/SNAP25/SLC12A5/NDRG4/TLR2/NRXN1/PDE1B/JPH3/SLC1A1/BTG2/NLGN4X",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048771","tissue remodeling","16/596","153/14337",0.104575163398693,2.51559415712594,3.92515880894069,0.000633937924271991,0.0176210516020571,0.0146339140011295,"TFRC/COL6A1/MEF2C/FLNA/IGFBP5/PPARGC1B/FOSL2/AXL/EPAS1/PPARG/INPP5D/JAG1/BMPR2/ROCK2/BCR/NOTCH2",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099504","synaptic vesicle cycle","20/596","215/14337",0.0930232558139535,2.23770875604807,3.80818068459718,0.000654916778852703,0.0180889672336278,0.0150225081251823,"RAPGEF4/STX1A/AMPH/STXBP1/CAPN2/AP3B2/PCLO/SYT4/DNM1/SNAP25/LRRK2/CACNB4/SYT13/ERC2/SYT12/PPFIA3/SLC17A7/NRXN1/DOC2A/SYN2",20,"BP"
"Oligo-3_up","Oligo-3_up","GO:0002028","regulation of sodium ion transport","10/596","71/14337",0.140845070422535,3.38808015880518,4.20102166332904,0.000669825206177045,0.0183774263283194,0.0152620673569405,"UTRN/PER1/SCN3B/SNTA1/YWHAH/WNK2/TESC/FXYD1/FGF14/NKAIN3",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0016079","synaptic vesicle exocytosis","12/596","97/14337",0.123711340206186,2.9759219539196,4.06657339756972,0.000673782816803645,0.0183774263283194,0.0152620673569405,"STX1A/STXBP1/PCLO/SYT4/SNAP25/LRRK2/CACNB4/SYT13/ERC2/SYT12/PPFIA3/DOC2A",12,"BP"
"Oligo-3_up","Oligo-3_up","GO:0010976","positive regulation of neuron projection development","16/596","154/14337",0.103896103896104,2.49925913013161,3.89565929450622,0.000680927568180405,0.0184569435250887,0.0153281047220996,"CAMK1D/DPYSL3/ITGA6/FLNA/LYN/BAIAP2/NTRK3/CX3CL1/ENC1/CNR1/BMP5/CAPRIN2/LRP8/NDRG4/CAMK2B/STK24",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0009187","cyclic nucleotide metabolic process","7/596","37/14337",0.189189189189189,4.55101578088155,4.50415577287087,0.000718187453792196,0.0193467286935132,0.0160670526537137,"RORA/PDE4A/ADCY8/PDE8B/PDE7B/CACNB4/PDE4D",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0060627","regulation of vesicle-mediated transport","36/596","492/14337",0.0731707317073171,1.76014896055001,3.57324449693832,0.00072536452682518,0.0194201889267797,0.0161280598376435,"VEGFA/RAPGEF4/CAMK1D/TUB/STX1A/EZR/LYN/RAB3C/PTPRC/STXBP1/INPP5F/NSF/SYNE1/PCLO/SYT4/AXL/CLU/MCTP1/RAB26/LRRK2/CACNB4/MERTK/SYT13/NECAB2/ERC2/SYTL4/RAB31/NDRG4/SYT12/SLC17A7/TLR2/DOC2A/BCR/GSG1L/LRP1/RIN3",36,"BP"
"Oligo-3_up","Oligo-3_up","GO:0043010","camera-type eye development","26/596","316/14337",0.0822784810126582,1.97923923201087,3.66581722451782,0.000734200079354869,0.019536885038443,0.0162249735123159,"FOS/MAF/GPM6A/SMAD3/VEGFA/BCL11B/PDGFRB/TUB/ZEB1/THRB/NHS/ADAMTS9/ATP2B2/PER1/VIM/HCN1/MERTK/JAG1/BMPR2/COL4A1/CACNA1C/SLC17A7/FGF2/NOTCH2/SLC1A1/LAMA1",26,"BP"
"Oligo-3_up","Oligo-3_up","GO:2000177","regulation of neural precursor cell proliferation","11/596","85/14337",0.129411764705882,3.11304776944335,4.06919804760132,0.00076262944428157,0.0201355207135744,0.0167221278925266,"VEGFA/FLNA/ID2/LYN/TAFA1/FOXG1/FZD3/CX3CL1/LRRK2/FGF2/BTG2",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0090257","regulation of muscle system process","19/596","202/14337",0.0940594059405941,2.26263372981593,3.76385705560087,0.000774156976347425,0.0201355207135744,0.0167221278925266,"SMAD3/CAMK2G/CACNB2/IGFBP5/TNFRSF1B/ATP1A2/NR4A3/PPARG/TRPC3/RGS4/ASPH/NR4A1/ROCK2/CACNA1C/PDE4D/PRKG1/CAMK2B/CALM3/ABAT",19,"BP"
"Oligo-3_up","Oligo-3_up","GO:0060078","regulation of postsynaptic membrane potential","15/596","141/14337",0.106382978723404,2.55908182207625,3.87456922998635,0.000775365044610563,0.0201355207135744,0.0167221278925266,"MEF2C/STX1A/KCTD16/BAIAP2/GRM5/BEGAIN/SYNE1/HCN1/LRRK2/RGS4/NRXN1/GRIK1/CHRM1/ABAT/NLGN4X",15,"BP"
"Oligo-3_up","Oligo-3_up","GO:0016358","dendrite development","21/596","234/14337",0.0897435897435897,2.15881517811048,3.72215373681884,0.000775819989540892,0.0201355207135744,0.0167221278925266,"FARP1/CAMK1D/MEF2C/CAMK2A/BAIAP2/TRAK1/EPHA4/SYNE1/SLC12A5/BMP5/DCLK1/LRRK2/MAP2/CAPRIN2/LRP8/PAK3/YWHAH/PRKG1/ASAP1/CAMK2B/SULT4A1",21,"BP"
"Oligo-3_up","Oligo-3_up","GO:0050769","positive regulation of neurogenesis","20/596","218/14337",0.0917431192660551,2.20691459885475,3.73964842161475,0.000779766957056387,0.0201355207135744,0.0167221278925266,"SLC7A5/VEGFA/ID2/LYN/GFAP/BAIAP2/FOXG1/GRM5/TNFRSF1B/TRAK1/EPHA4/FZD3/CX3CL1/TENM4/CAPRIN2/LRP8/BMPR2/TLR2/CAMK2B/FGF2",20,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051966","regulation of synaptic transmission, glutamatergic","10/596","73/14337",0.136986301369863,3.29525604486531,4.09449043619395,0.000836823655887415,0.0214817554958393,0.0178401476608072,"MEF2C/GRM5/STXBP1/ATP1A2/CNR1/HOMER1/LRRK2/NRXN1/GRM7/GRIK1",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:1903829","positive regulation of protein localization","34/596","460/14337",0.0739130434782609,1.77800554420776,3.53217140042926,0.000849002436887999,0.0216669393835043,0.0179939389978786,"DZIP1/SMAD3/TFRC/VEGFA/RAPGEF4/FARP1/SORBS1/FLNA/EZR/CLSTN3/PLCB1/ADCY8/DPP10/BAG3/PPARG/MTCL1/SNAP25/CACNB4/NECAB2/MYH10/PRKAA2/SYTL4/ASPH/ROCK2/YAP1/EPB41/MYRIP/TLR2/NRXN1/RIPOR1/LRP1/CHRM1/ABAT/STOM",34,"BP"
"Oligo-3_up","Oligo-3_up","GO:1903169","regulation of calcium ion transmembrane transport","15/596","143/14337",0.104895104895105,2.52329046792134,3.81264438115594,0.000897566900883736,0.0227731509038176,0.0189126244782295,"DIAPH1/CACNB2/LYN/STIM1/CX3CL1/ATP1A2/TRPC3/CACNB4/GNB5/ASPH/CACNA1C/PDE4D/CALM3/JPH3/AHNAK",15,"BP"
"Oligo-3_up","Oligo-3_up","GO:0035418","protein localization to synapse","11/596","87/14337",0.126436781609195,3.04148345290442,3.97764494714146,0.000928967007857909,0.0234335955045775,0.0194611098755995,"CLSTN3/BAIAP2/GRIP1/PCLO/OLFM1/LGI1/HOMER1/GRIP2/GPC6/NRXN1/CACNA2D2",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0034329","cell junction assembly","35/596","481/14337",0.0727650727650728,1.75039068495444,3.48633399997083,0.000943870350810527,0.0236727023617077,0.0196596831085338,"GPM6A/SMAD3/VEGFA/FARP1/SORBS1/MEF2C/ITGA6/CYFIP2/CLSTN3/PLXNA2/LRFN5/PCLO/NRG3/CDH10/SNAP25/SLC12A5/DCLK1/MPP7/THBS1/NRCAM/PARD3/ROCK2/CASKIN1/ADGRB1/CBLN2/TLR2/LAMC1/NRXN1/GABRB3/BCR/RTN4R/CDH7/NLGN4X/SPOCK2/ITGB4",35,"BP"
"Oligo-3_up","Oligo-3_up","GO:0001654","eye development","28/596","357/14337",0.0784313725490196,1.88669561784445,3.533320561476,0.000982694695652742,0.0245055980104489,0.0203513854865106,"FOS/MAF/GPM6A/SMAD3/VEGFA/BCL11B/PDGFRB/TUB/ZEB1/THRB/NHS/ADAMTS9/ATP2B2/PER1/VIM/HCN1/MERTK/JAG1/RARB/BMPR2/COL4A1/CACNA1C/PXDN/SLC17A7/FGF2/NOTCH2/SLC1A1/LAMA1",28,"BP"
"Oligo-3_up","Oligo-3_up","GO:0001974","blood vessel remodeling","7/596","39/14337",0.179487179487179,4.31763035622096,4.32066514579604,0.000998494856050816,0.0246089421638886,0.0204372106397483,"MEF2C/FLNA/AXL/EPAS1/JAG1/BMPR2/BCR",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0019933","cAMP-mediated signaling","7/596","39/14337",0.179487179487179,4.31763035622096,4.32066514579604,0.000998494856050816,0.0246089421638886,0.0204372106397483,"PDE4A/PDE3B/PDE8B/PDE7B/PDE4D/NRXN1/PDE1B",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048705","skeletal system morphogenesis","17/596","175/14337",0.0971428571428571,2.33680728667306,3.70555692817306,0.0010065308353789,0.0246089421638886,0.0204372106397483,"COL11A1/SMAD3/VEGFA/MEF2C/SOX5/CHST11/ZEB1/DHRS3/PPARGC1B/LAMA5/FOSL2/PRRX1/COL27A1/RARB/BMPR2/MTHFD1L/SOX6",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0002695","negative regulation of leukocyte activation","16/596","160/14337",0.1,2.40553691275168,3.72338576089295,0.00102997609050728,0.0246089421638886,0.0204372106397483,"ID2/LYN/CEBPB/PTPRC/HLA-E/RUNX3/CX3CL1/LRFN5/AXL/CNR1/INPP5D/SAMSN1/MERTK/RIPOR2/CD69/ILDR2",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071248","cellular response to metal ion","16/596","160/14337",0.1,2.40553691275168,3.72338576089295,0.00102997609050728,0.0246089421638886,0.0204372106397483,"FOS/MEF2C/JUNB/ADCY8/LRRK2/CPNE8/ADGRV1/PRKAA2/KCNQ3/ABCC9/CPNE4/ASPH/NRXN1/CPNE7/SLC1A1/CPNE5",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099175","regulation of postsynapse organization","15/596","145/14337",0.103448275862069,2.48848646146725,3.75175996701759,0.00103568826034615,0.0246089421638886,0.0204372106397483,"CYFIP2/BAIAP2/EPHA4/SLC12A5/HOMER1/DCLK1/LRRK2/CAPRIN2/LRP8/NRCAM/PAK3/CASKIN1/ASAP1/CAMK2B/RTN4R",15,"BP"
"Oligo-3_up","Oligo-3_up","GO:2001257","regulation of cation channel activity","10/596","75/14337",0.133333333333333,3.20738255033557,3.99159046874798,0.00103659605016047,0.0246089421638886,0.0204372106397483,"CACNB2/STIM1/HOMER1/CACNB4/GNB5/ASPH/CALM3/FGF14/JPH3/AHNAK",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0030099","myeloid cell differentiation","29/596","376/14337",0.0771276595744681,1.85533432100528,3.50025362417902,0.00104437542170274,0.0246089421638886,0.0204372106397483,"FOS/MAF/ZFP36L1/TFRC/VEGFA/ZFP36/PIK3CD/MEF2C/CAMK4/IKZF1/JUNB/FLNA/ID2/VPS13A/LYN/PRXL2A/CEBPB/PPARGC1B/FOSL2/EPAS1/PPARG/INPP5D/JAG1/TLR2/TESC/PDE1B/STAT1/NOTCH2/KITLG",29,"BP"
"Oligo-3_up","Oligo-3_up","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","6/596","29/14337",0.206896551724138,4.97697292293451,4.46467780712129,0.00105450783332886,0.0246089421638886,0.0204372106397483,"STXBP1/SYT4/SNAP25/SYT13/ERC2/DOC2A",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051491","positive regulation of filopodium assembly","6/596","29/14337",0.206896551724138,4.97697292293451,4.46467780712129,0.00105450783332886,0.0246089421638886,0.0204372106397483,"GPM6A/DPYSL3/FNBP1L/PALM/RIPOR2/TENM2",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099500","vesicle fusion to plasma membrane","6/596","29/14337",0.206896551724138,4.97697292293451,4.46467780712129,0.00105450783332886,0.0246089421638886,0.0204372106397483,"STXBP1/SYT4/SNAP25/SYT13/ERC2/DOC2A",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:2000649","regulation of sodium ion transmembrane transporter activity","6/596","29/14337",0.206896551724138,4.97697292293451,4.46467780712129,0.00105450783332886,0.0246089421638886,0.0204372106397483,"UTRN/YWHAH/WNK2/TESC/FXYD1/FGF14",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0017156","calcium-ion regulated exocytosis","9/596","63/14337",0.142857142857143,3.43648130393097,4.03634674908653,0.00111085218777656,0.0254401513927422,0.0211275124813573,"RAPGEF4/STX1A/STXBP1/SYT4/SNAP25/SYT13/SYT12/DOC2A/SYN2",9,"BP"
"Oligo-3_up","Oligo-3_up","GO:1901019","regulation of calcium ion transmembrane transporter activity","8/596","51/14337",0.156862745098039,3.77339123568891,4.13208132236882,0.00111550970509502,0.0254401513927422,0.0211275124813573,"CACNB2/STIM1/CACNB4/GNB5/ASPH/CALM3/JPH3/AHNAK",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0042921","nuclear receptor-mediated glucocorticoid signaling pathway","4/596","12/14337",0.333333333333333,8.01845637583893,5.065389768027,0.00112045236068283,0.0254401513927422,0.0211275124813573,"PER1/BMAL1/LMO3/YWHAH",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0021954","central nervous system neuron development","11/596","89/14337",0.123595505617978,2.97313551014252,3.8886863789752,0.00112422950147797,0.0254401513927422,0.0211275124813573,"DCLK2/FOXG1/EPHA4/DCLK1/MAP2/NR4A2/ADARB1/AGBL4/SLC4A10/B4GALT6/BTG2",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","5/596","20/14337",0.25,6.0138422818792,4.67291208088086,0.00112510293739671,0.0254401513927422,0.0211275124813573,"STXBP1/SYT4/SYT13/ERC2/DOC2A",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:1901632","regulation of synaptic vesicle membrane organization","5/596","20/14337",0.25,6.0138422818792,4.67291208088086,0.00112510293739671,0.0254401513927422,0.0211275124813573,"STXBP1/SYT4/SYT13/ERC2/DOC2A",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:0097529","myeloid leukocyte migration","17/596","177/14337",0.096045197740113,2.31040268456376,3.65332018888204,0.00114176675927321,0.0256838666879808,0.0213299129255434,"VEGFA/CAMK1D/PIK3CD/LYN/PLCB1/DUSP1/CX3CL1/NBL1/MICOS10-NBL1/THBS1/ITGA9/RIPOR2/BCR/VAV3/RIN3/KITLG/SCG2",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0150063","visual system development","28/596","361/14337",0.0775623268698061,1.8657904032423,3.46978750534775,0.00116341725458641,0.0260366815334106,0.0216229182593306,"FOS/MAF/GPM6A/SMAD3/VEGFA/BCL11B/PDGFRB/TUB/ZEB1/THRB/NHS/ADAMTS9/ATP2B2/PER1/VIM/HCN1/MERTK/JAG1/RARB/BMPR2/COL4A1/CACNA1C/PXDN/SLC17A7/FGF2/NOTCH2/SLC1A1/LAMA1",28,"BP"
"Oligo-3_up","Oligo-3_up","GO:0061351","neural precursor cell proliferation","15/596","147/14337",0.102040816326531,2.45462950280783,3.69188205023096,0.00119133493547809,0.0265254370327877,0.0220288194567726,"VEGFA/RORA/SOX5/FLNA/ID2/LYN/TAFA1/FOXG1/FZD3/CX3CL1/LRRK2/RARB/FGF2/BTG2/ACSL6",15,"BP"
"Oligo-3_up","Oligo-3_up","GO:0030073","insulin secretion","17/596","178/14337",0.0955056179775281,2.29742289420104,3.62746494059569,0.00121497390460992,0.0269144473082116,0.0223518843364785,"RAPGEF4/CAMK2G/STX1A/PLCB1/VGF/ADCY8/PTPRN/PCLO/PDE8B/SNAP25/CNR1/BMAL1/SYTL4/PTPRN2/MYRIP/ABAT/ILDR2",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0043500","muscle adaptation","11/596","90/14337",0.122222222222222,2.94010067114094,3.84513652738721,0.00123385169340331,0.0269252736442327,0.0223608753816135,"SMAD3/CAMK2G/IGFBP5/TNFRSF1B/INPP5F/NR4A3/PPARG/TRPC3/RGS4/ROCK2/CAMK2B",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0009154","purine ribonucleotide catabolic process","13/596","118/14337",0.110169491525424,2.6501677852349,3.74854334719831,0.00123397221100975,0.0269252736442327,0.0223608753816135,"COL6A1/PFKP/PDE4A/HK1/SLC4A4/PDE8B/PDE7B/PKM/PRKAA2/GDA/UCHL1/PDE4D/PGM1",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0031644","regulation of nervous system process","13/596","118/14337",0.110169491525424,2.6501677852349,3.74854334719831,0.00123397221100975,0.0269252736442327,0.0223608753816135,"STX1A/BAIAP2/TNFRSF1B/SYNE1/LRRK2/TENM4/RGS4/PARD3/ROCK2/NRXN1/ABAT/ITGAX/NLGN4X",13,"BP"
