Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000135655,USP15,23,-0.2412,36,0.50830,16,-0.9132,18,-0.6743,31,0.36299
ENSG00000061987,MON2,39,0.45058,21,-0.5237,26,-0.2172,42,0.56452,29,0.01182
ENSG00000111110,PPM1H,15,-0.7139,22,-0.1042,16,-0.7027,30,0.33678,28,0.48831
ENSG00000118600,RXYLT1,17,0.14548,8,-1.0001,12,-0.4105,26,0.85171,17,0.28785
ENSG00000184575,XPOT,38,-0.0404,20,-1.0980,35,-0.1736,65,0.80810,44,0.28463
ENSG00000183735,TBK1,12,-0.7985,9,-1.2108,9,-1.2985,22,0.12778,30,1.32858
ENSG00000135677,GNS,34,0.57571,15,-0.8043,18,-0.4403,26,0.15308,27,0.35896
ENSG00000111490,TBC1D30,6,-1.4640,9,-0.9581,6,-1.4807,7,-1.0773,26,1.79747
ENSG00000156076,WIF1,29,-0.2458,44,0.47772,50,0.74096,0,-7.0257,31,-0.2363
ENSG00000174106,LEMD3,4,-2.9661,20,-0.5756,17,-0.8299,31,0.12165,41,1.14577
ENSG00000139233,LLPH,59,1.09574,19,-0.7693,30,-0.0452,47,0.69729,26,-0.3710
ENSG00000155957,TMBIM4,78,0.93749,22,-1.1005,49,0.19005,83,1.04724,36,-0.4932
ENSG00000111530,CAND1,70,-0.5095,75,-0.4437,44,-1.2976,127,0.42442,127,0.80424
ENSG00000127314,RAP1B,77,0.85209,35,-0.4295,26,-0.9078,94,1.20288,41,-0.2475
ENSG00000175782,SLC35E3,37,0.71102,12,-1.0803,20,-0.3016,62,1.62130,20,-0.4664
ENSG00000135679,MDM2,18,-0.5077,16,-0.6988,23,-0.1163,37,0.63873,28,0.31509
ENSG00000111605,CPSF6,29,-0.7251,36,-0.3968,34,-0.5054,59,0.38703,56,0.53824
ENSG00000127337,YEATS4,22,0.66673,9,-0.7457,12,-0.2351,14,-0.0761,16,0.26609
ENSG00000166225,FRS2,10,-0.4340,14,0.05969,19,0.61181,28,1.18826,9,-0.9324
ENSG00000166226,CCT2,88,-0.3281,89,-0.3457,53,-1.1764,101,-0.1211,145,0.87007
ENSG00000127328,RAB3IP,62,0.61726,32,-0.4747,39,-0.1203,93,1.32926,33,-0.5758
ENSG00000111596,CNOT2,61,1.13799,16,-1.0654,20,-0.6603,39,0.39981,32,0.16953
ENSG00000135643,KCNMB4,75,-0.7669,103,-0.3166,86,-0.6210,274,1.32757,127,0.06772
ENSG00000153233,PTPRR,18,-1.7147,43,-0.4175,19,-1.7239,32,-0.8202,86,1.56296
ENSG00000133858,ZFC3H1,28,0.71533,12,-0.6321,17,-0.0324,34,1.05900,15,-0.4270
ENSG00000139291,TMEM19,18,-0.7333,18,-0.7807,22,-0.4917,60,1.17407,33,0.31010
ENSG00000080371,RAB21,109,0.62052,51,-0.6226,58,-0.4267,128,0.88896,72,-0.0702
ENSG00000121749,TBC1D15,35,0.29724,11,-1.4910,22,-0.4690,58,1.12184,32,0.26441
ENSG00000253719,ATXN7L3B,70,-1.0438,132,-0.0673,74,-1.0355,161,0.25431,174,0.69555
ENSG00000166006,KCNC2,19,-2.3749,52,-0.9593,35,-1.5519,53,-0.8417,154,1.88846
ENSG00000139278,GLIPR1,28,0.94823,6,-1.4060,13,-0.3469,8,-0.9560,20,0.62931
ENSG00000111615,KRR1,33,-0.2145,37,-0.0273,35,-0.1403,54,0.57120,37,-0.0586
ENSG00000139289,PHLDA1,29,0.07383,14,-1.1717,26,-0.1371,41,0.61576,32,0.34390
ENSG00000187109,NAP1L1,486,0.64630,227,-0.6166,305,-0.1187,535,0.80730,301,-0.2070
ENSG00000091039,OSBPL8,71,0.19394,42,-0.6833,36,-0.9038,66,0.07551,79,0.69499
ENSG00000186908,ZDHHC17,18,-1.3172,24,-0.9447,29,-0.6743,36,-0.2586,62,1.21068
ENSG00000067798,NAV3,25,-0.7044,29,-0.5315,24,-0.8619,90,1.33397,44,0.25519
ENSG00000067715,SYT1,301,-1.8520,789,-0.4338,282,-2.0594,1224,0.30037,1500,1.29466
ENSG00000058272,PPP1R12A,117,0.38215,93,0.01281,55,-0.8613,170,0.99953,87,-0.1674
ENSG00000111052,LIN7A,27,0.27671,27,0.33318,14,-0.7849,14,-0.7633,25,0.28234
ENSG00000139220,PPFIA2,53,-1.4402,111,-0.3681,69,-1.1412,90,-0.6633,202,1.26298
ENSG00000133773,CCDC59,51,1.17240,21,-0.3149,17,-0.6591,25,-0.0055,25,-0.0232
ENSG00000072041,SLC6A15,13,-2.4557,45,-0.6642,25,-1.5933,44,-0.6303,108,1.69679
ENSG00000133641,C12orf29,26,-0.3774,24,-0.5502,29,-0.1902,11,-1.5974,43,0.85857
ENSG00000198707,CEP290,40,0.77814,25,0.03339,18,-0.5079,69,1.74582,15,-1.0851
ENSG00000139324,TMTC3,26,0.74352,10,-0.7469,9,-0.9173,16,-0.0585,20,0.53373
ENSG00000049130,KITLG,22,-0.1188,20,-0.3249,11,-1.3025,8,-1.5506,34,1.15197
ENSG00000139318,DUSP6,33,-0.5133,30,-0.6834,14,-1.9203,28,-0.7742,71,1.50113
ENSG00000070961,ATP2B1,96,-2.0308,315,-0.2713,106,-2.0100,637,0.89752,496,0.91629
ENSG00000271614,ATP2B1-AS1,19,-0.6421,26,-0.1958,15,-1.0645,49,0.81780,34,0.44442
ENSG00000011465,DCN,884,3.89398,25,-2.6193,30,-2.3583,113,-0.2725,73,-1.3276
ENSG00000133639,BTG1,151,2.35648,33,-0.3382,23,-0.9108,47,0.25398,26,-0.9622
ENSG00000102189,EEA1,58,0.48173,26,-0.8295,35,-0.3503,61,0.54481,47,0.20863
ENSG00000173598,NUDT4,124,-0.6102,173,-0.1055,79,-1.3930,223,0.30964,235,0.72306
ENSG00000177889,UBE2N,101,-0.7316,145,-0.1793,81,-1.1430,145,-0.1680,215,0.88410
ENSG00000198015,MRPL42,18,-1.0142,35,0.02766,29,-0.3067,48,0.55462,37,0.19249
ENSG00000136040,PLXNC1,42,0.36655,14,-1.3917,13,-1.5279,64,1.04928,42,0.63854
ENSG00000184752,NDUFA12,155,-0.1999,174,-0.0153,167,-0.0870,96,-0.9266,200,0.35932
ENSG00000028203,VEZT,40,-0.3738,34,-0.6935,21,-1.3998,49,-0.0481,72,1.10368
ENSG00000111142,METAP2,93,0.64190,32,-1.0909,82,0.48010,138,1.31410,46,-0.7274
ENSG00000074527,NTN4,52,1.16184,6,-2.1872,15,-0.9081,13,-0.9786,35,0.94770
ENSG00000139343,SNRPF,92,0.52897,58,-0.2219,62,-0.1075,45,-0.5832,70,0.14925
ENSG00000111144,LTA4H,58,0.94881,14,-1.3611,17,-1.0739,29,-0.1683,42,0.73692
ENSG00000059758,CDK17,55,-0.6950,62,-0.5605,28,-1.8067,111,0.41040,120,1.05467
ENSG00000120802,TMPO,35,1.07748,13,-0.5316,16,-0.1855,26,0.55343,16,-0.3155
ENSG00000075415,SLC25A3,251,-0.4595,280,-0.3171,243,-0.5540,308,-0.1386,419,0.64673
ENSG00000185046,ANKS1B,102,-0.9870,122,-0.7671,101,-1.0689,348,0.96886,245,0.71099
ENSG00000111647,UHRF1BP1L,11,-1.1961,22,-0.2188,17,-0.6948,17,-0.5883,34,0.93739
ENSG00000075089,ACTR6,27,-0.5136,25,-0.6559,29,-0.4575,56,0.65483,44,0.46895
ENSG00000136021,SCYL2,28,0.17475,18,-0.5692,14,-0.9775,41,0.81807,28,0.36131
ENSG00000151572,ANO4,9,-0.5743,10,-0.4572,12,-0.1730,17,0.35746,15,0.37584
ENSG00000120805,ARL1,56,-0.3325,51,-0.5122,42,-0.8404,100,0.59845,83,0.55090
ENSG00000196091,MYBPC1,88,1.32318,36,-0.1498,66,0.96703,34,-0.2391,22,-1.3063
ENSG00000111666,CHPT1,29,-0.6394,37,-0.2944,50,0.23335,44,-0.0076,47,0.19765
ENSG00000111670,GNPTAB,56,-0.8126,78,-0.3468,68,-0.5640,136,0.57128,113,0.47902
ENSG00000120860,WASHC3,79,0.36984,43,-0.6400,51,-0.3677,67,0.09464,72,0.36331
ENSG00000139352,ASCL1,1,-4.5504,10,-1.2232,36,0.94421,42,1.06506,21,-0.1065
ENSG00000111696,NT5DC3,37,-1.1683,69,-0.2331,42,-1.0597,23,-1.8576,118,1.31886
ENSG00000166598,HSP90B1,358,0.30192,186,-0.7826,179,-0.8481,419,0.55755,351,0.48089
ENSG00000204954,C12orf73,10,-1.5928,30,0.11749,25,-0.2305,52,0.99382,28,-0.0360
ENSG00000120837,NFYB,29,-0.3673,28,-0.4618,47,0.41989,54,0.59830,35,-0.1525
ENSG00000198431,TXNRD1,51,0.05798,27,-0.9946,32,-0.7066,38,-0.3900,66,0.93650
ENSG00000151131,C12orf45,30,-0.2424,44,0.42067,25,-0.5343,28,-0.3587,37,0.19048
ENSG00000136051,WASHC4,28,0.65121,14,-0.4944,18,-0.0530,37,1.12704,15,-0.4902
ENSG00000136044,APPL2,34,1.55238,6,-1.2207,20,0.71370,20,0.66687,8,-1.0848
ENSG00000235162,C12orf75,34,1.42458,13,-0.2444,20,0.52511,36,1.51992,5,-2.0736
ENSG00000074590,NUAK1,37,-1.4927,87,-0.2297,33,-1.7705,148,0.63967,134,0.91097
ENSG00000136026,CKAP4,37,0.32246,17,-0.9844,22,-0.5592,26,-0.2429,39,0.72226
ENSG00000111785,RIC8B,8,-0.7671,12,-0.3163,8,-0.8924,10,-0.4512,19,0.95701
ENSG00000151135,TMEM263,45,0.42432,27,-0.4275,28,-0.3777,30,-0.2323,39,0.35190
ENSG00000120832,MTERF2,15,0.22201,10,-0.4138,13,0.04599,10,-0.3334,14,0.21944
ENSG00000151136,BTBD11,0,-5.1807,6,-1.5675,6,-1.4508,3,-2.5407,30,2.60684
ENSG00000136045,PWP1,34,-0.2182,31,-0.3960,18,-1.2457,25,-0.6742,54,1.04152
ENSG00000110851,PRDM4,24,0.34092,16,-0.3036,16,-0.2941,15,-0.3480,21,0.31344
ENSG00000075035,WSCD2,19,-0.4674,20,-0.4432,15,-0.8771,13,-0.9951,37,1.07044
ENSG00000075856,SART3,29,0.20770,23,-0.1933,11,-1.3986,36,0.51052,30,0.44400
ENSG00000136003,ISCU,228,-0.0551,200,-0.2824,163,-0.6300,144,-0.7604,299,0.70749
ENSG00000110876,SELPLG,19,0.63595,9,-0.5976,24,1.22306,25,1.09868,6,-1.5671
ENSG00000110880,CORO1C,54,0.73324,28,-0.3137,17,-1.1613,54,0.74410,36,0.10098
ENSG00000084112,SSH1,37,0.84666,16,-0.5582,11,-1.1060,30,0.50096,24,0.25668
ENSG00000166111,SVOP,55,-1.0003,93,-0.2228,42,-1.4951,90,-0.2471,149,1.10348
ENSG00000135093,USP30,4,-1.7524,9,-0.5265,10,-0.2781,14,0.24051,16,0.71090
ENSG00000076248,UNG,14,0.17999,8,-0.7790,22,1.10158,8,-0.6467,11,-0.3179
ENSG00000110906,KCTD10,57,0.72144,18,-1.1175,18,-1.1342,55,0.65922,43,0.47831
ENSG00000151148,UBE3B,16,-0.5030,20,-0.1135,21,-0.0558,13,-0.7583,26,0.44644
ENSG00000139428,MMAB,36,0.10644,28,-0.3481,32,-0.1215,69,1.17805,30,-0.3216
ENSG00000110921,MVK,7,-1.3437,11,-0.6983,13,-0.3353,40,1.47864,17,0.11249
ENSG00000139433,GLTP,30,0.05060,7,-2.2215,43,0.70241,145,2.97480,10,-2.1841
ENSG00000139436,GIT2,11,-0.9179,7,-1.7378,14,-0.7068,24,0.23912,31,1.23203
ENSG00000174456,C12orf76,37,-1.5485,97,-0.0783,80,-0.4055,157,0.70492,114,0.31639
ENSG00000174437,ATP2A2,157,-0.9832,168,-0.9523,150,-1.1276,167,-0.8816,460,1.52024
ENSG00000196510,ANAPC7,48,0.64275,21,-0.7139,26,-0.3367,39,0.34029,34,0.16855
ENSG00000111229,ARPC3,236,0.19544,203,-0.0482,148,-0.5878,157,-0.4510,241,0.39810
ENSG00000111231,GPN3,4,-1.5586,8,-0.7039,10,-0.4705,23,0.90005,16,0.56216
ENSG00000204856,FAM216A,16,-1.0456,30,-0.1411,18,-0.9858,26,-0.3352,44,0.91898
ENSG00000111237,VPS29,121,0.12451,102,-0.1549,85,-0.4665,109,-0.0440,125,0.31125
ENSG00000196850,PPTC7,10,-0.6311,17,0.18524,9,-0.9006,14,-0.1217,19,0.53566
ENSG00000186298,PPP1CC,124,0.79794,61,-0.3851,63,-0.3350,82,0.11956,77,0.02415
ENSG00000111249,CUX2,33,0.17893,23,-0.3866,6,-2.4208,0,-9.5686,46,1.57618
ENSG00000204842,ATXN2,59,-0.0815,56,-0.1678,42,-0.6431,96,0.70700,66,0.16840
ENSG00000089234,BRAP,6,-1.6373,12,-0.6749,17,-0.1341,25,0.53546,22,0.56237
ENSG00000111275,ALDH2,255,0.47076,175,-0.1489,339,1.10409,143,-0.4463,134,-0.8265
ENSG00000234608,MAPKAPK5-AS1,24,-0.8321,53,0.45206,33,-0.3691,16,-1.3897,48,0.43714
ENSG00000089022,MAPKAPK5,8,-1.6942,21,-0.3333,28,0.17576,28,0.15895,29,0.37277
ENSG00000089248,ERP29,121,0.37222,74,-0.4467,72,-0.4999,105,0.13956,108,0.32178
ENSG00000111300,NAA25,1,-3.5152,9,-0.6840,11,-0.4771,23,0.80336,18,0.74986
ENSG00000173064,HECTD4,39,-0.7630,58,-0.1812,52,-0.3744,45,-0.5694,81,0.67561
ENSG00000089009,RPL6,1369,0.99022,690,-0.1477,954,0.43430,978,0.42631,525,-0.8390
ENSG00000179295,PTPN11,127,0.14013,100,-0.2587,105,-0.1647,165,0.57043,115,-0.0302
ENSG00000089169,RPH3A,32,-1.7972,112,0.10689,86,-0.3529,115,0.14600,123,0.44270
ENSG00000135144,DTX1,8,-1.7671,35,0.39659,30,0.09117,32,0.22041,28,-0.0301
ENSG00000111344,RASAL1,6,-2.1238,20,-0.4778,15,-0.9627,37,0.53216,36,0.91608
ENSG00000123064,DDX54,38,-0.7663,74,0.32719,38,-0.8212,34,-0.9194,77,0.63747
ENSG00000139405,RITA1,8,-2.0384,37,0.17090,30,-0.1679,24,-0.5270,40,0.52981
ENSG00000186815,TPCN1,47,0.58178,17,-1.0613,42,0.46025,34,0.07178,32,-0.0595
ENSG00000151176,PLBD2,46,-0.4020,55,-0.1240,27,-1.2734,73,0.33139,74,0.63630
ENSG00000123066,MED13L,67,1.46350,19,-0.6707,21,-0.4720,42,0.65958,24,-0.4015
ENSG00000111412,C12orf49,10,-2.1465,49,0.19671,35,-0.4057,35,-0.3595,54,0.60497
ENSG00000135119,RNFT2,14,-1.1931,38,0.34058,18,-0.8920,32,0.04468,37,0.48309
ENSG00000135116,HRK,18,-0.2811,21,-0.0433,14,-0.7094,27,0.34679,25,0.34444
ENSG00000088992,TESC,66,-0.2512,74,-0.0610,32,-1.4116,3,-4.4743,113,1.25430
ENSG00000135108,FBXO21,27,-1.6326,67,-0.3096,44,-1.0109,106,0.43230,107,0.83904
ENSG00000171435,KSR2,0,-4.7964,24,0.26062,15,-0.5495,24,0.22758,25,0.54985
ENSG00000176871,WSB2,132,-0.8252,268,0.31482,169,-0.4886,161,-0.5203,261,0.42547
ENSG00000089220,PEBP1,1122,-0.3613,1300,-0.1452,1078,-0.4641,1510,0.10555,1630,0.40501
ENSG00000135090,TAOK3,33,-0.7823,38,-0.6392,52,-0.1211,107,1.07196,58,0.12916
ENSG00000111707,SUDS3,15,-1.2111,25,-0.5489,17,-1.1477,54,0.72306,45,0.81140
ENSG00000139767,SRRM4,11,-2.0388,33,-0.4123,12,-1.9410,49,0.22281,63,1.31054
ENSG00000152137,HSPB8,125,1.35174,37,-0.6744,88,0.86001,79,0.56784,31,-1.2614
ENSG00000122966,CIT,39,-0.5597,65,0.24813,41,-0.5572,13,-2.1560,72,0.69621
ENSG00000135127,BICDL1,17,-0.1280,18,-0.0437,11,-0.7756,6,-1.5206,24,0.78956
ENSG00000111737,RAB35,49,0.34099,33,-0.3291,26,-0.7014,31,-0.3998,48,0.53271
ENSG00000089154,GCN1,1,-3.6532,10,-0.8219,19,0.15945,9,-0.9199,24,1.03955
ENSG00000089157,RPLP0,634,0.88388,344,-0.1266,528,0.65878,442,0.28727,249,-0.9141
ENSG00000111775,COX6A1,1359,-0.2547,2230,0.61323,1938,0.34785,809,-1.0516,1415,-0.3069
ENSG00000170855,TRIAP1,4,-1.6946,22,0.69798,14,-0.0755,13,-0.2213,15,-0.0153
ENSG00000257218,GATC,24,-0.2717,24,-0.3434,27,-0.1135,36,0.35982,31,0.20724
ENSG00000111786,SRSF9,133,0.64263,67,-0.4918,83,-0.1344,107,0.29127,89,-0.0199
ENSG00000088986,DYNLL1,964,-0.0545,1087,0.15264,743,-0.5043,1184,0.27385,1033,0.09418
ENSG00000110871,COQ5,1,-3.1094,10,-0.4861,18,0.44921,12,-0.2027,16,0.48796
ENSG00000022840,RNF10,52,-0.1595,57,-0.0325,35,-0.8542,75,0.41681,65,0.33288
ENSG00000167272,POP5,60,1.88045,17,-0.2573,23,0.27482,9,-1.2431,14,-0.8131
ENSG00000157782,CABP1,81,-1.0361,221,0.59388,96,-0.8470,53,-1.6814,197,0.62357
ENSG00000110917,MLEC,57,-0.0517,43,-0.5212,44,-0.4934,81,0.51605,66,0.35821
ENSG00000175970,UNC119B,9,-0.9243,13,-0.4803,10,-0.8127,16,-0.0996,23,0.93807
ENSG00000157837,SPPL3,29,-1.5334,59,-0.4829,36,-1.2821,82,0.05988,113,1.16437
ENSG00000157895,C12orf43,20,-0.8084,37,0.16819,20,-0.8111,42,0.34651,38,0.38402
ENSG00000089041,P2RX7,26,0.72744,5,-1.8718,20,0.32928,78,2.82514,6,-2.0482
ENSG00000110931,CAMKK2,66,-0.4049,98,0.23815,39,-1.3042,25,-1.8657,116,0.92562
ENSG00000089053,ANAPC5,51,-0.5398,46,-0.7535,60,-0.3096,93,0.40874,87,0.55223
ENSG00000170633,RNF34,46,0.32822,24,-0.7749,26,-0.6323,46,0.32708,44,0.47499
ENSG00000089094,KDM2B,2,-2.8612,11,-0.4445,5,-1.6615,36,1.56650,17,0.56368
ENSG00000139725,RHOF,11,-0.4753,18,0.26482,11,-0.4897,8,-0.9019,18,0.46379
ENSG00000110801,PSMD9,67,1.26544,22,-0.5847,24,-0.4410,43,0.50604,28,-0.2493
ENSG00000110987,BCL7A,14,-1.1098,29,-0.0375,12,-1.4761,47,0.76829,36,0.60062
ENSG00000175727,MLXIP,19,0.29897,13,-0.3380,11,-0.6101,32,1.20562,14,-0.1645
ENSG00000139719,VPS33A,9,-1.0909,20,0.03191,12,-0.7957,21,0.09353,24,0.61175
ENSG00000130779,CLIP1,69,0.14564,56,-0.1916,44,-0.6103,104,0.81574,64,0.03616
ENSG00000111011,RSRC2,124,0.64968,72,-0.2501,61,-0.5299,99,0.28156,85,0.06190
ENSG00000139726,DENR,72,0.02540,51,-0.5480,39,-0.9738,77,0.14196,89,0.69720
ENSG00000130787,HIP1R,43,-0.0676,29,-0.6914,78,1.07075,94,1.24377,27,-1.0836
ENSG00000139722,VPS37B,13,-0.9581,22,-0.1121,14,-0.8537,18,-0.4733,32,0.87097
ENSG00000150967,ABCB9,8,-1.2270,11,-0.8716,13,-0.6291,18,-0.1154,27,1.09682
ENSG00000182196,ARL6IP4,378,0.58488,260,-0.0207,342,0.47489,198,-0.4478,223,-0.4089
ENSG00000090975,PITPNM2,16,-1.2977,45,0.29161,25,-0.7281,33,-0.2106,46,0.54819
ENSG00000130921,C12orf65,31,0.47383,19,-0.3081,16,-0.6669,41,0.91100,23,-0.0566
ENSG00000111328,CDK2AP1,263,1.15006,110,-0.3067,217,0.95190,106,-0.3373,84,-1.0140
ENSG00000139697,SBNO1,33,-1.1287,57,-0.3479,38,-0.9913,86,0.34199,91,0.81557
ENSG00000183955,KMT5A,16,-0.8361,34,0.32716,22,-0.3956,19,-0.5900,33,0.39087
ENSG00000150977,RILPL2,42,1.20187,20,-0.0515,8,-1.4694,9,-1.1662,23,0.37545
ENSG00000184209,SNRNP35,43,1.66767,14,-0.2139,17,0.11929,11,-0.5190,12,-0.7039
ENSG00000188026,RILPL1,51,0.38357,34,-0.2721,35,-0.2174,45,0.19678,41,0.06589
ENSG00000086598,TMED2,103,0.51586,61,-0.3538,42,-0.9677,64,-0.2517,90,0.53657
ENSG00000111361,EIF2B1,22,-0.0789,16,-0.6781,20,-0.2778,21,-0.1529,29,0.57675
ENSG00000111358,GTF2H3,11,-0.8818,16,-0.3495,18,-0.0820,30,0.70847,21,0.18256
ENSG00000119242,CCDC92,91,-0.8495,205,0.47316,83,-1.0726,180,0.20796,178,0.33555
ENSG00000179195,ZNF664,72,0.76082,39,-0.2432,61,0.57403,65,0.60887,31,-0.8501
ENSG00000196498,NCOR2,64,-0.1063,47,-0.6208,77,0.20345,53,-0.3902,78,0.34445
ENSG00000073060,SCARB1,39,-0.0856,31,-0.4777,42,0.04495,40,-0.0433,46,0.27056
ENSG00000150991,UBC,1074,0.14519,1014,0.05938,689,-0.6019,886,-0.1610,1085,0.27802
ENSG00000184992,BRI3BP,41,-0.5954,48,-0.4058,29,-1.1830,55,-0.1562,83,0.98642
ENSG00000081760,AACS,29,-0.6053,31,-0.5490,16,-1.6303,33,-0.4192,64,1.28419
ENSG00000139364,TMEM132B,30,-1.5604,64,-0.4513,43,-1.0884,66,-0.3588,121,1.22285
ENSG00000151948,GLT1D1,14,-1.1618,36,0.33751,15,-1.0570,29,-0.0321,36,0.56657
ENSG00000060709,RIMBP2,46,-0.3416,38,-0.6579,22,-1.5569,35,-0.7581,85,1.33305
ENSG00000132341,RAN,262,-0.0023,219,-0.3096,161,-0.8214,216,-0.3069,329,0.67376
ENSG00000061936,SFSWAP,8,-1.3341,9,-1.1834,16,-0.3419,62,2.03196,18,-0.1241
ENSG00000198598,MMP17,43,-0.1579,44,-0.1392,28,-0.8580,28,-0.7900,61,0.76404
ENSG00000177169,ULK1,51,-0.1474,62,0.16246,37,-0.6908,46,-0.3081,65,0.39167
ENSG00000183495,EP400,11,-1.0580,12,-0.9852,19,-0.1944,29,0.48309,27,0.65786
ENSG00000185163,DDX51,16,0.04601,13,-0.2844,12,-0.4286,12,-0.3200,18,0.47258
ENSG00000184967,NOC4L,20,0.18187,10,-0.8750,11,-0.7958,14,-0.3300,23,0.86539
ENSG00000182870,GALNT9,37,-0.9556,61,-0.1811,32,-1.2293,38,-0.8811,97,1.14984
ENSG00000112787,FBRSL1,34,0.12566,39,0.38456,37,0.26188,28,-0.1879,27,-0.4086
ENSG00000176894,PXMP2,26,0.26784,24,0.12633,33,0.70985,24,0.09901,16,-0.7326
ENSG00000247077,PGAM5,23,-0.4453,27,-0.2391,18,-0.9223,21,-0.5540,41,0.87463
ENSG00000176915,ANKLE2,9,-1.6332,24,-0.2749,29,0.08449,29,0.06059,32,0.42752
ENSG00000090615,GOLGA3,18,-1.2857,33,-0.4077,39,-0.1224,57,0.51847,48,0.39178
ENSG00000198040,ZNF84,35,0.61668,19,-0.4218,16,-0.7232,34,0.54804,25,0.13930
ENSG00000196199,MPHOSPH8,138,0.38852,75,-0.6178,63,-0.9004,263,1.49531,103,-0.1350
ENSG00000121390,PSPC1,28,-0.7373,46,0.05921,23,-1.0874,53,0.27448,54,0.56903
ENSG00000121741,ZMYM2,41,-0.2000,32,-0.6270,23,-1.1468,55,0.26079,61,0.82358
ENSG00000121742,GJB6,25,-0.0069,19,-0.4459,63,1.90737,3,-2.8197,16,-0.9549
ENSG00000165475,CRYL1,69,0.73056,27,-0.8069,72,0.92727,65,0.62440,30,-0.8620
ENSG00000278291,AL161772.1,52,0.15122,50,0.10198,36,-0.4716,49,0.05307,49,0.12075
ENSG00000172458,IL17D,87,0.97496,36,-0.5057,88,1.14450,56,0.23559,28,-1.2039
ENSG00000150459,SAP18,207,-0.0916,188,-0.2630,192,-0.2341,272,0.34542,235,0.18407
ENSG00000173141,MRPL57,151,0.30752,143,0.24691,113,-0.1646,68,-0.9397,128,0.06764
ENSG00000180776,ZDHHC20,16,-0.7788,8,-1.8585,21,-0.3800,77,1.83559,28,0.13771
ENSG00000165487,MICU2,42,0.60065,22,-0.4480,25,-0.2230,33,0.22166,30,0.05420
ENSG00000151835,SACS,24,-0.8959,24,-0.9709,19,-1.3031,49,0.21046,63,1.22542
ENSG00000165566,AMER2,46,-0.8171,32,-1.4857,111,0.61682,300,2.39312,47,-1.1411
ENSG00000139505,MTMR6,26,-1.6488,64,-0.3491,32,-1.4763,83,0.07477,113,1.16444
ENSG00000139496,NUP58,6,-2.1707,20,-0.4804,12,-1.2727,37,0.55981,36,1.01963
ENSG00000132932,ATP8A2,18,-2.1515,57,-0.4817,32,-1.3737,72,-0.0609,112,1.31250
ENSG00000127870,RNF6,33,-0.5670,45,-0.0642,30,-0.7695,28,-0.8120,62,0.80168
ENSG00000132964,CDK8,0,-5.7662,10,-0.4256,7,-0.9727,20,0.65155,18,0.96155
ENSG00000132970,WASF3,123,0.16435,107,-0.0625,110,-0.0175,148,0.46518,103,-0.1880
ENSG00000132975,GPR12,3,-2.4688,10,-0.7008,6,-1.4628,33,1.16800,21,0.87155
ENSG00000152484,USP12,42,-0.4865,71,0.36056,32,-0.9624,33,-0.8756,71,0.59542
ENSG00000122026,RPL21,2883,1.19356,1096,-0.4305,2329,0.95284,1691,0.29364,812,-1.2283
ENSG00000122034,GTF3A,94,0.12287,76,-0.2295,72,-0.3157,76,-0.2042,98,0.32714
ENSG00000122033,MTIF3,67,0.15988,51,-0.2997,53,-0.2454,69,0.20530,65,0.17843
ENSG00000186184,POLR1D,73,0.34939,51,-0.2342,46,-0.4292,57,-0.0320,64,0.24770
ENSG00000132963,POMP,282,0.45557,196,-0.1373,205,-0.0603,207,-0.0439,209,-0.0426
ENSG00000139514,SLC7A1,10,-2.0061,25,-0.7252,25,-0.6761,21,-0.8655,57,1.37106
ENSG00000122042,UBL3,75,-0.8714,109,-0.3318,115,-0.2352,177,0.47239,150,0.36384
ENSG00000102781,KATNAL1,24,-0.4365,32,0.00787,18,-0.9679,31,-0.0211,39,0.59246
ENSG00000189403,HMGB1,513,0.40096,305,-0.4655,356,-0.2017,713,0.95181,370,-0.1983
ENSG00000120694,HSPH1,175,-0.7811,232,-0.3831,116,-1.4900,328,0.20102,397,0.98780
ENSG00000187676,B3GLCT,3,-2.3855,18,0.02299,6,-1.7453,39,1.25590,22,0.50645
ENSG00000073910,FRY,42,-0.7034,47,-0.5973,24,-1.6658,77,0.21509,95,1.12210
ENSG00000139597,N4BP2L1,34,0.15864,32,0.03663,15,-1.1847,41,0.43460,35,0.29677
ENSG00000244754,N4BP2L2,71,0.45780,45,-0.2854,53,0.00340,88,0.82256,46,-0.3666
ENSG00000083642,PDS5B,25,-1.4979,52,-0.4106,34,-1.1123,138,1.22814,78,0.49183
ENSG00000172915,NBEA,68,-0.4068,76,-0.2586,38,-1.3768,96,0.12755,117,0.82343
ENSG00000133083,DCLK1,169,-0.9866,251,-0.4174,151,-1.2425,302,-0.0876,448,1.07710
ENSG00000133104,SPART,113,1.28116,30,-0.9184,53,0.03269,87,0.82858,42,-0.5467
ENSG00000133101,CCNA1,5,-2.1329,10,-1.1021,7,-1.5869,7,-1.5569,35,2.10720
ENSG00000180440,SERTM1,18,-1.0626,36,-0.0269,24,-0.6946,45,0.29092,45,0.52648
ENSG00000120697,ALG5,17,-0.2870,15,-0.5698,22,0.08098,19,-0.1585,24,0.38715
ENSG00000120686,UFM1,77,-0.0149,72,-0.1220,59,-0.4638,95,0.32822,84,0.20576
