"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"OPC","OPC","GO:0015833","peptide transport","117/6112","148/9726",0.790540540540541,1.25798385099759,4.11271264386266,1.41005410860563e-05,0.000594798952307358,0.00046742777275743,"ILDR2/DISP1/PDE8B/TCF7L2/ABAT/RAPGEF4/PRKCA/RIMS2/PLCB1/ADCY8/PRKCE/SOX4/PRKD1/PTPRN2/PPP3CB/RFX3/HIF1A/SLC16A10/EPHA5/CPE/KCNB1/PPP3CA/ABCC8/STXBP4/GPLD1/JAK2/ENSA/PRKN/NLGN2/EGFR/SNAP25/IRS1/HTR2C/CAMK2G/SMPD3/MYRIP/PCLO/TM7SF3/MCU/PFKM/BMAL1/MIDN/SLC9B2/CHD7/SERP1/ABCC4/ABCC5/SLC15A2/SLC16A2/SRI/GNAS/SYBU/RAF1/CPT1A/SLC15A4/LRP5/SYTL4/SMAD2/MGST1/PER2/ABCA1/SLC25A40/UQCC2/TAP2/CLOCK/CNR1/EIPR1/ABCC1/IRS2/PRKCB/BRSK2/VSNL1/RBM4/MPC2/NDUFAF2/CD74/C2CD2L/UBE2Q1/GNA11/RAB1A/GJA1/SLC7A11/PFKFB2/PFKL/REST/ACSL4/TARDBP/STX4/RAB11FIP2/CFTR/NHERF1/KLF7/PSMD9/ABCB9/PRKAR1A/PPARD/SFRP1/SNX19/RAB11B/SLC16A1/FOXO1/CRHBP/TRPV1/GNAZ/PICK1/PLA2G6/PIM3/STXBP3/PTPN11/SLC13A3/ADCY5/GIPR/RAPGEF3/SREBF1/GNAO1/ACVR1C/CA2",117,"BP"
"OPC","OPC","GO:0035640","exploration behavior","24/6112","24/9726",1,1.59129581151832,3.77157016886743,1.41473607684342e-05,0.000594798952307358,0.00046742777275743,"LSAMP/TNR/CHL1/ABAT/LRRK2/BRINP1/PRKCE/VPS13A/GAD1/SLC4A10/NLGN2/ABTB3/JPH3/ABL2/ATP1A2/UBE3A/DLG4/APOE/CRBN/KMT2A/COMT/NAGLU/TUBA1A/NDP",24,"BP"
"OPC","OPC","GO:0048705","skeletal system morphogenesis","89/6112","109/9726",0.81651376146789,1.29931492867093,4.08661968768444,1.43312091739232e-05,0.00059737869351473,0.000469455084140839,"SOX6/MMP16/SOX5/PDGFRA/CHST11/HAS2/FGFR1/COL11A1/GHR/FOXN3/CSGALNACT1/PRRX1/FBN2/ZEB1/VEGFA/SOX11/TEK/BMP7/RARG/BMPR2/SFRP4/SMAD3/DYNC2I1/RFLNA/ZNF664-RFLNA/TGFBR1/PCGF2/SMPD3/RYK/COL27A1/MTHFD1L/PPARGC1B/FGFR3/EXT1/MEF2C/INSIG2/ALPL/RARB/FREM1/LRP5/EXT2/LAMA5/SMAD2/INPPL1/CTNNB1/WWOX/MTHFD1/SPEF2/SGPL1/EYA1/FLVCR1/IFT140/BMP1/CBS/LOC102724560/PRKRA/ATF2/BMP6/GLI3/NIPBL/TIPARP/SETD2/MEF2D/TRIP11/P2RX7/MAPK14/SOX9/GLG1/BMI1/FMN1/THRA/PAPPA2/RUNX2/BPNT2/ZFAND5/SFRP1/TGFBR2/ARID5B/SATB2/NDST1/DLG1/GREM1/PLEKHA1/IFT80/TULP3/PSEN1/INSIG1/HHIP/FGFR2",89,"BP"
"OPC","OPC","GO:0032970","regulation of actin filament-based process","193/6112","257/9726",0.750972762645914,1.19501981176279,4.12036453060897,1.55578950883507e-05,0.000643015714795648,0.000505319322182739,"SEMA5A/MTSS1/TENM1/CYFIP2/PDGFRA/CRACD/FER/LRP1/PLEKHH2/NCKAP1/PPM1E/PRKCE/HIP1R/PRKD1/LIMA1/PDE4D/CACNA1C/ARHGEF26/CIT/WASF3/PIK3R1/EPHA5/CTNNA2/CYRIA/PDPN/PAK3/SMAD3/ARHGAP44/PIK3CA/ROCK2/TTC8/STAU2/PRKN/TMOD1/SPTAN1/ABI2/FRMD6/ADD2/TGFBR1/RHPN2/COTL1/ARHGAP6/EVL/SPTBN4/SPTB/AKAP13/CXCL12/RHOC/LMOD1/SORBS3/ARHGEF10L/CAMK2D/SHANK1/KIRREL1/EPS8/ARHGAP28/RHOBTB2/ABL2/SRI/TPM1/FGF13/BRAF/ATP1A2/ARFGEF1/MTOR/TMOD2/ASAP3/INPPL1/ATP2A2/PPM1F/CYRIB/CYFIP1/LIMK1/CX3CL1/NCK2/NEDD9/NF2/SWAP70/SVIL/PPFIA1/FLNA/CLASP1/GBA2/WASF1/SPTBN2/RALA/PIK3R2/ELN/BBS4/ARHGAP18/NCK1/DVL3/CAPZA2/CDC42EP4/PDGFRB/CGNL1/MKKS/BAIAP2/ACTG1/KANK1/TRIM27/PKP2/WDR1/CD47/ARF1/SHANK3/NAA20/ROCK1/WHAMM/LATS1/WASHC4/INPP5K/ITGB1BP1/ARHGEF10/CAPZA1/C9orf72/FLII/ARHGAP17/RGCC/ARHGAP35/SNX9/BAIAP2L2/CAV1/ABL1/ALMS1/PTK2B/PAK2/FMN1/ARAP1/CDC42/CLASP2/ARHGEF18/MYADM/ANKRD23/PDE4B/SSH3/SFRP1/TAOK1/PFN1/BST1/JUP/TWF1/RAC1/MYH7B/WASHC3/PDGFA/RHOA/EPHA3/SLC4A2/CTTN/RDX/DLC1/RHOG/BCAS3/PICK1/STMN1/TJP1/RNH1/CDC42EP2/ARPC5/SPTBN1/CFL2/ADD1/GPM6B/WASF2/PROX1/CCDC88A/WASHC5/CDC42EP1/PREX1/DLG1/JAM3/SLIT2/ANK2/MYH9/MET/ZEB2/RAPGEF3/FSCN1/ARAP2/SSH2/DIXDC1/RYR2/TMEFF2/GSN/KCNJ2/CORO2B/CTNNA3/RHOBTB1/LPAR1/BIN1/LIMCH1/DAAM2",193,"BP"
"OPC","OPC","GO:0008016","regulation of heart contraction","86/6112","105/9726",0.819047619047619,1.30334704562453,4.06412180359085,1.57726984344277e-05,0.00064384794234864,0.000505973335223638,"KCND2/ATP2B4/THRB/ASPH/SLC8A1/SLC1A1/CACNA1D/KCNN2/KCNIP1/KCND3/ADRA1A/SLC8A3/CACNA1G/PDE4D/NOS1/EHD3/ATP2B1/CACNA1C/EDNRB/DMD/ATP2B2/SRC/CACNB2/NOS1AP/GSTM2/ATP1B2/SPTBN4/KCNJ3/CELF2/TMEM38B/CAMK2D/SRI/TPM1/FGF13/DMPK/ATP1A2/PDE5A/EPAS1/ATP2A2/TMEM65/TMEM38A/FLNA/TRPC1/ATP1A1/TGFB2/GLRX3/PKP2/TMEM161B/CXADR/GSK3A/SNTA1/TBX18/GJA1/P2RX4/POPDC1/RNLS/GPD1L/MEF2A/CAV1/MDM2/THRA/CALM1/HBEGF/CACNA2D1/SCN1B/TACR3/GSTO1/PDE4B/CYP2J2/JUP/MYH7B/CALM2/TRPV1/SMAD7/HEY2/ADA/DLG1/ANK2/HSP90AA1/RYR2/ATP1B1/SREBF1/GNAO1/KCNJ2/CTNNA3/BIN1",86,"BP"
"OPC","OPC","GO:0150063","visual system development","184/6112","244/9726",0.754098360655738,1.19999356278431,4.11437013160879,1.58420654258431e-05,0.00064384794234864,0.000505973335223638,"DSCAM/NFIB/MEGF11/ATP2B4/SMOC1/THRB/PLAAT1/NTRK2/PDGFRA/SPRED1/CRB1/SPRED2/WNT5A/GPM6A/SLC1A1/LARGE1/SOX1/PXDN/HES5/TSPAN12/DCX/FBN2/SOX4/FAT3/NECTIN3/ZEB1/VEGFA/SOX11/PRICKLE1/SDK1/CACNA1C/NOTCH2/BMP7/WNT7B/PROM1/RARG/HIF1A/BMPR2/COL8A1/CC2D2A/PTPRM/FGF2/VSX1/SMAD3/SOS1/ATP2B2/NKD1/EPHB1/MYOM1/TTC8/NF1/ATP8A2/STAU2/EGFR/TMOD1/ALDH1A3/SIPA1L3/ABI2/TGFBR1/RCN1/TUB/HMGN1/ADAMTS9/COL5A1/NFIA/SALL2/RHOJ/TBC1D32/SMARCD3/SPRY2/JAG1/CHD7/KDM5B/SLC25A25/CDON/MEIS3/HES1/GDF11/BCL11B/THY1/LPCAT1/RARB/LRP5/P2RY12/PRKCI/MAF/MERTK/PER2/CTNNB1/WNT2B/SHROOM2/ZHX2/NF2/RPGRIP1L/USP45/SDK2/MEIS2/RPL24/DTNBP1/PBX1/CELF4/B9D1/ARSG/VSTM4/TGFB2/NPHP1/SP3/NHS/BBS4/IFT140/WNT5B/PDGFRB/BBS7/SOX12/BBS1/SCAPER/CRYGS/B3GLCT/BCAR3/SMARCA4/BCL2/BMP6/STAT3/GLI3/IFT122/CASP2/NIPBL/BSG/MFN2/NAGLU/PER1/GJA1/PHACTR4/MTERF4/SLC7A11/PKNOX1/CTNS/YY1/ARHGAP35/CLN8/SOX9/FZR1/RORB/TMEM135/ATF4/CEP290/MYH15/CDKN1B/GNB1/FKBP8/TTLL5/MEIS1/CLCN2/USH1C/FZD5/TGFBR2/WDPCP/POC5/KDR/SH3PXD2B/FBN1/ADAMTS18/PPP2R3A/CDKN1C/EPHB2/TENM3/NECTIN1/ALDH1A2/NDP/PDE6B/PROX1/HIPK2/CRB2/DLG1/SLC4A5/CLIC4/CRYBG3/RAB11FIP4/CRYAB/TULP3/AGTPBP1/PSEN1/MAN2A1/PLAAT3",184,"BP"
"OPC","OPC","GO:0048167","regulation of synaptic plasticity","114/6112","144/9726",0.791666666666667,1.25977585078534,4.08408095667321,1.60570242699248e-05,0.000647190969953911,0.000508600481659819,"GRIK2/SERPINE2/GRM5/TNR/SORCS3/NTRK2/GRIA3/SHISA9/SLC1A1/LARGE1/ADCY8/SHISA6/NETO1/SLC8A3/CNTN4/VPS13A/ADGRB1/SLC4A10/TSHZ3/GRIN2B/ADCY1/PPP3CB/GRIN2D/KCNQ3/GRID2/RAB5A/KCNB1/MCTP1/JPH4/NF1/PRKAR1B/STAU2/PDE9A/SNAP25/GRIA1/JPH3/CAMK2G/GSK3B/SYNGR1/DAG1/CAMK2D/STXBP1/EIF4EBP2/PPFIA3/IQSEC2/MEF2C/KRAS/PTN/SHANK2/BRAF/SHISA7/SLC38A1/CYP46A1/EIF2AK4/UBE3A/PRRT2/CPEB3/CAMK2B/SYNGAP1/CX3CL1/NSMF/MAPK1/UNC13C/LRRTM2/KAT2A/HMGCR/RAPGEF2/NPTN/DLG4/KIT/APOE/CPLX2/BAIAP2/ARF1/SHANK3/FXR1/STAU1/ANAPC2/KMT2A/FXR2/NCSTN/STX4/SYAP1/ABL1/ATF4/PTK2B/MAP1B/PRNP/MECP2/VAMP2/MAPT/ABHD6/BRSK1/PAIP2/YWHAG/BEST1/RELN/GRIN2A/SORCS2/KCNJ10/EPHB2/APP/PICK1/GIPC1/SQSTM1/PRKCZ/IGSF11/RASGRF1/MAP1A/MPP2/RASGRF2/PSEN1/SLC24A2/CNTN2",114,"BP"
"OPC","OPC","GO:0060560","developmental growth involved in morphogenesis","133/6112","171/9726",0.777777777777778,1.23767452006981,4.07762927707315,1.73888978318672e-05,0.000694219631085321,0.00054555835161427,"DISC1/SEMA5A/DSCAM/KIF26B/DCC/MAP2/RIMS1/TNR/NRCAM/CYFIP2/EPB41L5/WNT5A/RIMS2/TMEM108/NTN1/SEMA5B/MAP3K13/SYT17/VEGFA/RAPH1/PRICKLE1/ESR1/PPP3CB/WNT7B/RARG/PLXNA4/BMPR2/CDH4/CPNE5/SLIT1/NLGN3/NKD1/CACNG7/PRKN/MACF1/MT3/RYK/FLRT3/SH3GL2/GSK3B/RGMA/CXCL12/UNC13A/SPRY2/EXT1/SEMA6C/KDM5B/NIN/RNF157/CLSTN3/FGF13/NRN1/ITGA4/PLXNA1/TNC/SLC23A2/PTK7/EIF2AK4/CTNNB1/OLFM1/CYFIP1/LIMK1/FSTL4/VCL/SEMA6D/IMPACT/FLRT1/WASF1/APOE/PLXNA3/DDR1/NDEL1/YAP1/ALCAM/SPG21/SPART/IFRD1/RNF6/ANAPC2/CDKL3/TRPC5/PTPRS/TSC22D4/PLAA/C9orf72/CSF1/RUFY3/SSNA1/USP9X/EPHA7/RAB21/SOX9/GDI1/ABL1/FMN1/MAP1B/SPAG9/CLASP2/CDKL5/NRP2/SEMA7A/ITSN2/ULK2/MECP2/MAPT/SFRP1/TGFBR2/SPG11/GOLGA4/PAFAH1B1/CTTN/PPP2R3A/SMURF1/APP/PRKCZ/TTL/SLIT2/SALL1/NEDD4L/DNM2/LZTS2/RTN4/DIP2B/FGF1/SPP1/RASAL1/AUTS2/MAG/CDH1/SEMA4D/IQGAP1/SHTN1/FGFR2",133,"BP"
"OPC","OPC","GO:0007613","memory","72/6112","86/9726",0.837209302325581,1.33224765615488,4.02452878729988,1.75085123279669e-05,0.000694219631085321,0.00054555835161427,"CSMD1/TAFA2/KAT2B/SORCS3/SLC1A1/LARGE1/PLCB1/BRINP1/ADCY8/NETO1/SLC8A3/SCN2A/ASIC1/ADCY1/PPP3CB/ITGA8/CUX2/ABCC8/CCND2/CAMK4/SNAP25/GRIA1/JPH3/PAK5/SHANK1/EIF4EBP2/KCNK2/PTN/FGF13/SHISA7/VPS13B/EIF2AK4/ATAD1/CPEB3/CNR1/KAT2A/DTNBP1/SLC6A1/CHST10/CREB1/APOE/CIC/SHANK3/PJA2/SYT11/COMT/VLDLR/CTNS/SGK1/ATXN1/ATXN1L/PRNP/RPS6KB1/MECP2/MAPT/PAIP2/SPG11/RELN/LDLR/GRIN2A/APP/ROGDI/PRKCZ/TUBA1A/RASGRF1/MUSK/MAP1A/INSR/ACSS2/CAMK2N1/PSEN1/SLC24A2",72,"BP"
"OPC","OPC","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","88/6112","108/9726",0.814814814814815,1.29661140197789,4.03087876890775,1.87974051200329e-05,0.000739314070729038,0.000580996197300849,"SEMA5A/NRXN1/TCF7L2/TMEM100/NTRK2/PDGFRA/FGFR1/FER/PDGFC/PRKD1/VEGFA/NEDD4/NTRK3/TEK/AKR1C3/SEMA3E/FGF2/PIK3CA/JAK2/SRC/VAV2/EGFR/IRS1/TGFBR1/GCNT2/RYK/FGFR3/MFHAS1/VAV3/SPRY2/ERBB4/MEIS3/AXL/PROS1/P2RY12/MTOR/OSBPL8/MERTK/UBE3A/IGFBP5/VEGFB/RGL2/STOX1/CX3CL1/BTBD10/CBL/TGFB2/IRS2/IGF1R/KIT/PTPRJ/PDGFRB/DDR1/ARRB2/MAZ/HIP1/EXTL3/ITGB1BP1/CAT/P2RX4/ANGPT1/MTDH/PDGFD/DCN/SIRT1/PTK2B/CDC42/PPARD/HBEGF/NOX4/GAS6/TYRO3/KDR/RELN/PDGFA/AMBRA1/APP/PLXNB1/NDP/ERBB3/PTK2/CCDC88A/STK3/INSR/PRR5L/RTN4/UNC5B/SEMA4D",88,"BP"
"OPC","OPC","GO:0001654","eye development","183/6112","243/9726",0.753086419753086,1.19838326546442,4.07265572999512,1.92219052939977e-05,0.000749961856950613,0.000589363849898488,"DSCAM/NFIB/MEGF11/ATP2B4/SMOC1/THRB/PLAAT1/NTRK2/PDGFRA/SPRED1/CRB1/SPRED2/WNT5A/GPM6A/SLC1A1/LARGE1/SOX1/PXDN/HES5/TSPAN12/DCX/FBN2/SOX4/FAT3/NECTIN3/ZEB1/VEGFA/SOX11/PRICKLE1/SDK1/CACNA1C/NOTCH2/BMP7/WNT7B/PROM1/RARG/HIF1A/BMPR2/COL8A1/CC2D2A/PTPRM/FGF2/VSX1/SMAD3/SOS1/ATP2B2/NKD1/EPHB1/MYOM1/TTC8/NF1/ATP8A2/STAU2/EGFR/TMOD1/ALDH1A3/SIPA1L3/ABI2/TGFBR1/RCN1/TUB/HMGN1/ADAMTS9/COL5A1/NFIA/SALL2/RHOJ/TBC1D32/SMARCD3/SPRY2/JAG1/CHD7/KDM5B/SLC25A25/CDON/MEIS3/HES1/GDF11/BCL11B/THY1/LPCAT1/RARB/LRP5/PRKCI/MAF/MERTK/PER2/CTNNB1/WNT2B/SHROOM2/ZHX2/NF2/RPGRIP1L/USP45/SDK2/MEIS2/RPL24/DTNBP1/PBX1/CELF4/B9D1/ARSG/VSTM4/TGFB2/NPHP1/SP3/NHS/BBS4/IFT140/WNT5B/PDGFRB/BBS7/SOX12/BBS1/SCAPER/CRYGS/B3GLCT/BCAR3/SMARCA4/BCL2/BMP6/STAT3/GLI3/IFT122/CASP2/NIPBL/BSG/MFN2/NAGLU/PER1/GJA1/PHACTR4/MTERF4/SLC7A11/PKNOX1/CTNS/YY1/ARHGAP35/CLN8/SOX9/FZR1/RORB/TMEM135/ATF4/CEP290/MYH15/CDKN1B/GNB1/FKBP8/TTLL5/MEIS1/CLCN2/USH1C/FZD5/TGFBR2/WDPCP/POC5/KDR/SH3PXD2B/FBN1/ADAMTS18/PPP2R3A/CDKN1C/EPHB2/TENM3/NECTIN1/ALDH1A2/NDP/PDE6B/PROX1/HIPK2/CRB2/DLG1/SLC4A5/CLIC4/CRYBG3/RAB11FIP4/CRYAB/TULP3/AGTPBP1/PSEN1/MAN2A1/PLAAT3",183,"BP"
"OPC","OPC","GO:0030856","regulation of epithelial cell differentiation","63/6112","74/9726",0.851351351351351,1.35475183953587,3.98358660210879,1.98446780261157e-05,0.0007681150375664,0.000603629679975667,"TMEM100/ZDHHC21/SPRED1/ASCL1/SPRED2/PLCB1/HES5/ZEB1/VEGFA/CCND1/BMP7/RFX3/PROM1/PTCH1/SFRP4/STAT1/FGF2/ROCK2/ZFP36L1/SPRY2/JAG1/EZH2/HES1/KRAS/ATOH8/MACROH2A2/PTCH2/CTNNB1/FRZB/VCL/SRSF6/BTG1/PRKX/NME2/STAT5B/TRIM16/IPO7/YAP1/CLDN5/BMP6/ZFP36/ROCK1/MAFG/LEF1/EXTL3/KEAP1/IKBKB/SOX9/CAV1/SGPP1/KLF7/VEZF1/BLTP1/RPTOR/ERRFI1/CDKN1B/NFE2L1/WWTR1/CDKN1C/APOLD1/HEY2/NUMA1/ADD1",63,"BP"
"OPC","OPC","GO:0045597","positive regulation of cell differentiation","351/6112","491/9726",0.714867617107943,1.13756584489396,4.0679473154398,2.16545884067134e-05,0.000831570296531822,0.000653496530367539,"DISC1/SEMA5A/SOX6/BRINP3/PTPRZ1/DAB1/DSCAM/SERPINE2/GRM5/NRCAM/TCF7L2/TMEM100/SOX13/NTRK2/SOX5/PRKCA/TRAK1/ACVR2A/NELL1/ASCL1/RPS6KA3/FGFR1/RIN2/ETV5/PRKG2/GHR/NTN1/PLCB1/VWC2/BRINP2/BRINP1/TOX/NCOA1/OLFM2/FBN2/SOX4/SMAP1/MAP3K13/PRKD1/AR/ZEB1/VEGFA/SOX11/KDM1A/MMD2/NOTCH2/LMO3/BMP7/BMPR1A/RFX3/NGF/WNT7B/PROM1/PTCH1/ZMIZ1/FZD3/HIF1A/MAP3K5/BMPR2/CAPRIN2/SMAD1/CUX2/CDH4/HAP1/SFRP4/PPP3CA/DMD/RARRES2/PDPN/STAT1/FGF2/TENT5A/SMAD3/BCL6/JAK2/PPARG/FOXG1/OBSL1/EEF2K/OLIG2/STAU2/EGFR/ZFP36L1/HTR2C/ZBTB7C/MACF1/TGFBR1/GCNT2/BEND6/KLHL25/FBXW8/ADAMTS9/TCF4/TENM4/IL7/GSK3B/SMARCA2/RNF112/MALT1/ROR2/PPARGC1B/DPF1/ZFHX3/LPL/CXCL12/PDE3A/TIAM2/ZNF219/BAMBI/TBC1D24/LRP8/BMAL1/DAG1/SMARCD3/DAB2/SLC9B2/PIEZO1/JAG1/EZH2/LAMC1/CDON/NIN/AXL/MEF2C/PLXNC1/HES1/KRAS/KITLG/PTN/BOC/ETS1/VSTM2A/BRAF/DHX36/RCOR1/ATOH8/LRP5/MTOR/PDE5A/ACVR1/MACROH2A2/ZC4H2/SMAD2/PRKCI/LYN/EMP2/PTCH2/CTNNB1/GPC1/CAMK2B/OLFM1/FRZB/MTCH2/CYFIP1/ZBTB46/LIMK1/CX3CL1/NEDD9/ID2/SLC30A1/NF2/PLXNB2/ACVR1B/NAP1L2/KAT2A/IMPACT/RIPK1/DPF3/SLC7A5/BTG1/RAPGEF2/NPTN/TGFB2/MAP2K1/NUMBL/CYB5D2/CTH/SMARCC1/CREBL2/SDCBP/SUCO/RB1/IL6ST/RIPK2/RBM4/NID1/KIT/CEBPD/CREB1/SOX10/EP300/METRN/ZHX3/BAIAP2/SOX12/NME2/ARID1B/STAT5B/ARRB2/TRIM16/SMARCA4/ZNHIT1/BCL2/CD74/TSPO/IPO7/ANKRD27/STK4/YAP1/CLDN5/BMP6/RELA/STAT3/GLI3/SS18L1/KAT8/BRD4/SNW1/NKAP/ZFP36/INPP5D/SHANK3/NRDC/PCID2/FXR1/CD36/ANAPC2/AAMDC/VHL/LEF1/RREB1/PLXNB3/FXR2/GJA1/CDKL3/TRPC5/ZBTB16/ACTB/DDRGK1/PPP2R3C/FOXO3/STK25/REST/HSPA1B/CSF1/RUFY3/PITHD1/UFL1/PBRM1/MAPK14/RGCC/PARP6/RAB21/HSPA1A/ROBO1/HSP90AB1/SIRT1/ZNF488/HNRNPU/SOX9/SYAP1/NFKB1/VEZF1/MDM2/GDI1/RPTOR/PARP1/MAP1B/MAP2K2/SPAG9/ARID1A/CDKL5/PPARD/SLC6A6/SEMA7A/RUNX2/MCUB/MECP2/TRAF6/MAPT/SFRP1/CLCN2/GAS6/WWTR1/CYLD/ZBTB7B/SPEN/HMG20B/TGFBR2/GOLGA4/ZBTB1/CR1/TCF12/AKIRIN1/KDR/PAFAH1B1/RELN/RHOA/CHODL/WDFY2/DUSP10/AMBRA1/QKI/SAV1/GLIPR2/SMAD7/SMURF1/AP3B1/EPHB2/APP/PLXNB1/NUMA1/AKAP6/PLAG1/IL1RAPL1/PRKCZ/EVI2B/PTPRD/ADA/ADD1/PTK2/RAP1A/DICER1/PROX1/PLXND1/GPRC5B/STK3/CRB2/SLIT2/JUND/SHB/ZEB2/GJC2/ATP11A/FAXDC2/EEIG1/RPS6KA1/ARHGEF2/MTURN/NKX6-2/LAMA2/MAG/SEMA4D/LRP2/MAN2A1/SH3GL3/TMEM64/ITPKB/BIN1/SHTN1/ASPA",351,"BP"
"OPC","OPC","GO:0048568","embryonic organ development","171/6112","226/9726",0.756637168141593,1.2040335565028,4.03586304646068,2.24771212294574e-05,0.000856413439344249,0.000673019723655053,"MMP16/PDGFRA/CHST11/FGFR1/COL11A1/WNT5A/ZFPM2/NTN1/NCOA1/PRRX1/FBN2/TSHZ1/NECTIN3/ZEB1/VEGFA/SOX11/PRICKLE1/NOTCH2/PCSK5/BMP7/BMPR1A/HEY1/WNT7B/RARG/TTPA/BCR/PTCH1/FZD3/ITGA8/HIF1A/PLXNA4/RARRES2/CC2D2A/SMAD3/FOXG1/TTC39C/DYNC2I1/ATP8A2/EGFR/ALDH1A3/ZFP36L1/TGFBR1/PCGF2/TEAD1/TUBB2B/FBXW8/FZD6/RNF112/MIB1/MTHFD1L/RBBP6/SPRY2/CHD7/VANGL2/MEF2C/SOBP/HES1/KITLG/VASH1/TRA2B/INSIG2/RARB/ACVR1/NDRG4/SMAD2/PTK7/EPAS1/CTNNB1/FRZB/NR2F2/STOX1/BBS5/ID2/MAPK1/ZNF568/TECTA/ERCC2/MTHFD1/PBX1/TGFB2/EYA1/MAP2K1/SP3/SH2B3/FLVCR1/IFT140/KIT/EGLN1/MKKS/PRKRA/BBS7/CLUAP1/ZFPM1/BPTF/MBD3/STK4/YAP1/GLI3/TBC1D23/BMP5/TMED2/IFT122/NIPBL/SETD2/IFT52/SOD1/PKD2/SPARC/DNAJB6/CDC40/KMT2A/TBX18/HS6ST1/NAGLU/LEF1/GJA1/PHACTR4/EPN1/VPS52/REST/MAPK3/ID3/NHERF1/SOX9/GGNBP2/ATF4/CEP290/BMI1/CDC42/ZIC1/RUNX2/RBPJ/CDH23/USH1C/FZD5/LRIG1/MICAL2/TGFBR2/WDPCP/NPHP3/KDR/PDGFA/SPINT2/FBN1/SATB2/WHRN/CDKN1C/EPHB2/HEY2/EFNA1/NDST1/NECTIN1/MYO6/ALDH1A2/ADA/PROX1/ECE1/STK3/HIPK2/CRB2/DLG1/SALL1/RYR2/TPRN/TULP3/TFEB/LRIG3/PSEN1/INSIG1/HPN/FGFR2",171,"BP"
"OPC","OPC","GO:0006814","sodium ion transport","105/6112","132/9726",0.795454545454545,1.26580348643503,3.998436334529,2.35564200533606e-05,0.000890578764342944,0.000699868832429915,"FGF12/SERPINE2/FGF14/ATP2B4/SCN1A/CNTN1/SCN3A/SLC8A1/SCN9A/NKAIN3/ASIC4/WNK3/SLC24A3/NKAIN4/PON3/SCN8A/PRKCE/SLC8A3/SCN2A/NEDD4/MFSD4B/NOS1/ASIC2/TPCN2/SLC9A7/SLC4A10/ASIC1/SLC6A11/ANO6/EDNRB/SCN7A/DMD/FXYD6/ATP1B2/SPTBN4/SLC5A3/SLC4A7/SLC9B2/SLC24A4/CAMK2D/SLC4A4/NDUFA9/FGF13/DMPK/ATP1A2/UTRN/SLC38A1/SLC23A2/WNK2/AHCYL1/SHROOM2/SLC41A3/OXSR1/SLC22A5/SLC6A1/ATP1A1/SLC10A7/SCNN1D/PKP2/SLC6A13/CHP1/SNTA1/SLC9B1/MCOLN1/PKD2/FXYD7/SLC6A20/PER1/CNNM4/P2RX4/GPD1L/KCNK1/NKAIN1/SGK1/P2RX7/NALCN/NHERF1/SLC6A12/SLC6A9/STK39/SLC6A6/SCN1B/TPCN1/CNKSR3/KLHL3/GRIN2A/SLC38A2/SLC6A8/WNK1/ANK3/SLC20A2/SLC13A3/DLG1/SLC4A8/SLC4A5/SLC6A15/TRPV3/NEDD4L/HCN2/SLC12A2/ACTN4/ATP1B1/SLC24A2/SLC5A11/NKAIN2",105,"BP"
