Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000187164,SHTN1,284,0.36081,151,-0.6222,11,-4.3634,252,0.75748
ENSG00000165650,PDZD8,284,2.73393,1,-5.0973,2,-4.6253,51,-0.8981
ENSG00000170370,EMX2,284,2.53179,116,0.85082,2,-4.7550,46,-1.5202
ENSG00000107581,EIF3A,284,1.81581,34,-1.5993,158,0.78375,77,-1.0414
ENSG00000165672,PRDX3,284,1.87498,38,-1.3579,199,1.22739,68,-1.3525
ENSG00000198825,INPP5F,284,1.55492,3,-5.2564,53,-1.1337,111,-0.0226
ENSG00000066468,FGFR2,284,1.25259,5,-4.7547,2,-5.7098,144,0.57224
ENSG00000107679,PLEKHA1,284,2.47752,2,-4.9327,86,0.32183,52,-1.2436
ENSG00000166033,HTRA1,284,-0.2176,116,-1.5639,8,-5.3637,389,1.51352
ENSG00000065154,OAT,284,1.65170,1,-5.8612,6,-4.2073,109,0.16939
ENSG00000107902,LHPP,284,-0.1608,169,-0.9548,145,-1.1772,353,0.82193
ENSG00000188690,UROS,284,2.15896,49,-0.7834,2,-5.0107,71,-0.6391
ENSG00000150760,DOCK1,284,2.02218,70,-0.3388,62,-0.5309,70,-0.9755
ENSG00000176171,BNIP3,284,1.17301,43,-1.7738,175,0.37159,129,-0.3711
ENSG00000148826,NKX6-2,284,0.86865,2,-6.5008,106,-0.6823,178,0.44242
ENSG00000171798,KNDC1,284,1.63765,1,-5.8722,338,1.97356,73,-1.4992
ENSG00000130643,CALY,284,1.16941,21,-2.8110,154,0.16401,134,-0.1863
ENSG00000127884,ECHS1,284,1.59141,41,-1.5003,100,-0.1397,99,-0.5133
ENSG00000177963,RIC8A,284,2.50027,54,-0.3803,2,-4.7598,54,-1.0495
ENSG00000185627,PSMD13,284,2.27716,1,-5.3991,2,-4.9274,71,-0.4373
ENSG00000142089,IFITM3,284,-1.1028,1198,1.18476,1097,1.03348,490,-0.8094
ENSG00000182272,B4GALNT4,284,2.09110,1,-5.5310,90,0.10349,71,-0.8179
ENSG00000185187,SIGIRR,284,1.98947,185,1.20612,56,-0.7102,60,-1.5345
ENSG00000174915,PTDSS2,284,2.11864,28,-1.6217,137,0.80741,61,-1.2896
ENSG00000023191,RNH1,284,1.76289,32,-1.7042,137,0.50612,83,-0.8619
ENSG00000174775,HRAS,284,1.81943,111,0.21788,2,-5.2608,85,-0.6338
ENSG00000177030,DEAF1,284,1.54244,133,0.25767,131,0.23603,89,-1.0246
ENSG00000177156,TALDO1,284,1.85105,1,-5.7083,39,-1.3654,91,-0.2422
ENSG00000177225,GATD1,284,2.56366,1,-5.2060,63,-0.1031,51,-1.1787
ENSG00000184524,CEND1,284,1.04583,2,-6.2619,61,-1.3641,161,0.47604
ENSG00000177600,RPLP2,284,-2.2683,2082,0.78917,1771,0.52227,1244,-0.1483
ENSG00000177700,POLR2L,284,0.26182,175,-0.4950,505,1.22140,213,-0.5878
ENSG00000177830,CHID1,284,2.42549,1,-5.2976,104,0.59082,52,-1.3004
ENSG00000183020,AP2A2,284,1.76767,221,1.31215,112,0.18292,64,-1.6662
ENSG00000078902,TOLLIP,284,1.77223,1,-5.7682,2,-5.2967,101,0.07071
ENSG00000174672,BRSK2,284,2.48959,1,-5.2544,68,-0.0364,53,-1.1299
ENSG00000184545,DUSP8,284,2.65341,1,-5.1481,2,-4.6762,54,-0.8168
ENSG00000117984,CTSD,284,-0.2868,106,-1.7653,196,-0.8507,389,0.99382
ENSG00000214026,MRPL23,284,2.54576,5,-3.6420,112,0.80441,46,-1.5330
ENSG00000110651,CD81,284,-1.1765,380,-0.7364,963,0.73129,635,0.22812
ENSG00000129757,CDKN1C,284,1.34401,97,-0.4061,109,-0.2229,113,-0.5237
ENSG00000205531,NAP1L4,284,1.36479,15,-3.0970,241,1.07715,106,-0.7621
ENSG00000177105,RHOG,284,1.78970,4,-4.5556,113,0.21453,87,-0.6178
ENSG00000244734,HBB,284,-5.5221,141383,9.27355,2040,-2.6600,20,-11.159
ENSG00000166311,SMPD1,284,2.92195,1,-4.9827,2,-4.5105,45,-1.0882
ENSG00000166313,APBB1,284,-0.2325,150,-1.2033,341,0.05632,353,0.44988
ENSG00000166333,ILK,284,2.35240,1,-5.3472,59,-0.3646,61,-0.9106
ENSG00000166337,TAF10,284,0.92246,47,-1.8594,30,-2.5086,174,0.53389
ENSG00000166340,TPP1,284,1.22680,1,-6.2024,176,0.42946,128,-0.2632
ENSG00000175390,EIF3F,284,2.03225,15,-2.5545,9,-3.2472,82,-0.3334
ENSG00000166441,RPL27A,284,-1.1942,677,0.14229,1071,0.88952,600,-0.1757
ENSG00000175348,TMEM9B,284,2.22584,1,-5.4350,55,-0.5635,67,-0.7449
ENSG00000175352,NRIP3,284,2.88107,1,-5.0071,13,-2.2677,45,-1.1337
ENSG00000184014,DENND5A,284,1.10223,2,-6.2409,65,-1.2277,154,0.39827
ENSG00000205339,IPO7,284,2.22702,1,-5.4342,57,-0.5005,67,-0.7612
ENSG00000255823,MTRNR2L8,284,-3.4725,2265,-0.3921,1222,-1.3277,3466,1.46314
ENSG00000110315,RNF141,284,1.37458,2,-6.0700,14,-3.1973,132,0.39778
ENSG00000110321,EIF4G2,284,0.20331,116,-1.1723,538,1.26843,228,-0.4520
ENSG00000170242,USP47,284,2.30047,148,1.08026,12,-2.6891,52,-1.4951
ENSG00000050165,DKK3,284,-0.1975,56,-2.6082,97,-1.8186,381,1.38382
ENSG00000197601,FAR1,284,2.49997,1,-5.2479,52,-0.4272,55,-1.0319
ENSG00000129084,PSMA1,284,2.09544,1,-5.5279,241,1.77995,54,-1.6986
ENSG00000110696,C11orf58,284,1.27838,1,-6.1599,477,2.26074,89,-1.5007
ENSG00000110700,RPS13,284,-2.1358,1624,0.52774,1451,0.34543,1184,0.08050
ENSG00000011405,PIK3C2A,284,2.46574,1,-5.2706,212,1.87245,39,-2.0885
ENSG00000134333,LDHA,284,1.05335,134,-0.1593,387,1.60529,109,-1.2993
ENSG00000198168,SVIP,284,1.00577,26,-2.6414,329,1.26267,133,-0.6778
ENSG00000148943,LIN7C,284,2.47541,2,-5.2115,131,1.02046,47,-1.5500
ENSG00000049449,RCN1,284,1.91775,1,-5.6583,284,1.91742,60,-1.6605
ENSG00000149100,EIF3M,284,1.79821,10,-3.3183,320,2.03327,63,-1.7030
ENSG00000110427,KIAA1549L,284,2.57376,1,-5.1995,2,-4.7276,57,-0.7364
ENSG00000085063,CD59,284,0.47455,156,-0.4607,359,0.86305,192,-0.4709
ENSG00000110429,FBXO3,284,2.91083,1,-4.9894,36,-0.7420,41,-1.3563
ENSG00000135387,CAPRIN1,284,1.60135,1,-5.9006,222,1.16347,89,-0.9208
ENSG00000110436,SLC1A2,284,-2.0850,61,-4.3195,3,-8.4492,1466,3.65560
ENSG00000166326,TRIM44,284,1.85960,75,-0.3751,101,0.10170,76,-1.0147
ENSG00000166181,API5,284,2.04739,214,1.51470,2,-5.0911,59,-1.4810
ENSG00000149084,HSD17B12,284,1.56951,47,-1.3124,192,0.88955,90,-0.9513
ENSG00000175264,CHST1,284,2.78385,1,-5.0663,2,-4.5943,49,-0.9486
ENSG00000121671,CRY2,284,2.36931,52,-0.5212,19,-2.0566,59,-1.0033
ENSG00000121653,MAPK8IP1,284,0.06256,212,-0.3924,308,0.19100,274,0.03483
ENSG00000149091,DGKZ,284,1.21617,91,-0.6069,43,-1.7216,134,-0.0573
ENSG00000175224,ATG13,284,2.44246,2,-4.9058,17,-2.1176,61,-0.7188
ENSG00000175220,ARHGAP1,284,2.85118,1,-5.0249,2,-4.5360,47,-1.0169
ENSG00000175216,CKAP5,284,2.38616,55,-0.4504,98,0.47599,49,-1.5663
ENSG00000134569,LRP4,284,2.78193,2,-4.6991,2,-4.5954,49,-0.9514
ENSG00000149179,C11orf49,284,2.63808,1,-5.1579,18,-1.8960,53,-0.9261
ENSG00000149182,ARFGAP2,284,2.31695,68,-0.1550,60,-0.3447,55,-1.3190
ENSG00000110514,MADD,284,1.87568,51,-0.9264,104,0.16184,77,-0.9282
ENSG00000165916,PSMC3,284,0.76564,395,1.33401,166,-0.0983,141,-0.9915
ENSG00000149187,CELF1,284,1.86187,57,-0.7770,9,-3.4535,88,-0.4101
ENSG00000213619,NDUFS3,284,1.54863,2,-5.9387,233,1.20088,92,-0.9056
ENSG00000110536,PTPMT1,284,2.79165,1,-5.0615,2,-4.5894,49,-0.9564
ENSG00000172247,C1QTNF4,284,1.36965,38,-1.7666,83,-0.6250,120,-0.1640
ENSG00000109919,MTCH2,284,2.43519,97,0.48485,2,-4.8192,53,-1.2702
ENSG00000156587,UBE2L6,284,2.50956,2,-5.1925,2,-4.7697,60,-0.6721
ENSG00000213593,TMX2,284,1.45903,182,0.69452,222,1.02806,81,-1.4960
ENSG00000211450,SELENOH,284,1.50867,3,-5.3086,192,0.83485,100,-0.6749
ENSG00000186660,ZFP91,284,2.14467,1,-5.4926,271,2.05463,48,-1.9497
ENSG00000110107,PRPF19,284,2.48044,1,-5.2608,13,-2.4515,60,-0.7253
ENSG00000006118,TMEM132A,284,1.59340,40,-1.5320,5,-4.3752,109,-0.0008
ENSG00000167986,DDB1,284,0.76505,1,-6.5935,525,1.85499,145,-0.8923
ENSG00000011347,SYT7,284,2.90151,1,-4.9949,2,-4.5228,45,-1.0675
ENSG00000124920,MYRF,284,0.94094,164,0.05360,5,-4.8566,161,0.09437
ENSG00000134825,TMEM258,284,0.72099,65,-1.5527,202,0.17184,180,-0.0250
ENSG00000134824,FADS2,284,1.08603,29,-2.4288,171,0.25405,141,-0.1949
ENSG00000149485,FADS1,284,1.64148,1,-5.8691,211,1.11484,87,-0.9214
ENSG00000167996,FTH1,284,-4.1537,4055,-0.2170,8017,0.88103,4838,0.23231
ENSG00000162174,ASRGL1,284,1.88468,110,0.25101,89,-0.0721,71,-1.1697
ENSG00000124942,AHNAK,284,0.88564,133,-0.3299,484,1.83734,119,-1.3330
ENSG00000254772,EEF1G,284,-0.4835,640,0.81309,800,1.19179,325,-0.8216
ENSG00000149541,B3GAT3,284,2.24997,97,0.34602,2,-4.9464,61,-1.0503
ENSG00000089597,GANAB,284,2.07238,1,-5.5446,216,1.55722,58,-1.5249
ENSG00000162191,UBXN1,284,1.52880,44,-1.4275,228,1.14456,89,-1.0470
ENSG00000168000,BSCL2,284,0.84525,72,-1.2946,92,-0.9236,174,0.22540
ENSG00000162188,GNG3,284,1.10091,11,-3.7267,19,-2.9913,158,0.59002
ENSG00000214753,HNRNPUL2,284,2.16533,1,-5.4770,2,-5.0062,76,-0.3247
ENSG00000168002,POLR2G,284,2.53951,1,-5.2218,10,-2.7585,58,-0.7640
ENSG00000168003,SLC3A2,284,1.00416,51,-1.6621,250,0.79393,139,-0.4862
ENSG00000168539,CHRM1,284,3.29760,35,-0.5376,2,-4.2993,31,-1.7902
ENSG00000176485,PLAAT3,284,0.26352,48,-2.4082,587,1.48969,218,-0.4882
ENSG00000133318,RTN3,284,-0.5864,242,-0.8269,130,-1.7580,479,1.13209
ENSG00000072518,MARK2,284,2.86215,1,-5.0185,2,-4.5464,47,-1.0277
ENSG00000176340,COX8A,284,-0.4521,143,-1.4842,900,1.43590,359,-0.3014
ENSG00000167770,OTUB1,284,2.18138,3,-4.7473,47,-0.8320,70,-0.6531
ENSG00000173511,VEGFB,284,0.60791,147,-0.4321,212,0.13760,187,-0.1916
ENSG00000173457,PPP1R14B,284,2.19285,1,-5.4561,42,-0.9817,70,-0.6259
ENSG00000002330,BAD,284,1.23352,2,-6.0437,157,0.25500,129,-0.1890
ENSG00000173264,GPR137,284,2.43325,125,0.91131,50,-0.5515,44,-1.7799
ENSG00000173113,TRMT112,284,1.20292,132,-0.0531,240,0.91361,109,-0.9990
ENSG00000126432,PRDX5,284,-0.5867,120,-1.8699,1944,2.81799,292,-1.4231
ENSG00000110076,NRXN2,284,0.62227,62,-1.7015,112,-0.8331,206,0.42861
ENSG00000168066,SF1,284,1.55841,2,-5.8845,289,1.59140,85,-1.1652
ENSG00000068971,PPP2R5B,284,2.95318,1,-4.9643,2,-4.4921,44,-1.1198
ENSG00000213465,ARL2,284,0.74011,207,0.23052,55,-1.7839,178,-0.0300
ENSG00000149823,VPS51,284,2.66029,4,-3.9466,5,-3.6745,53,-0.8657
ENSG00000149809,TM7SF2,284,1.83709,23,-2.1203,110,0.21563,82,-0.7620
ENSG00000149806,FAU,284,-2.0896,1315,0.23851,1688,0.64287,1144,0.06160
ENSG00000245532,NEAT1,284,0.13388,333,0.38888,647,1.52038,207,-1.0235
ENSG00000251562,MALAT1,284,-2.9134,3421,0.88313,5621,1.76387,1611,-0.9482
ENSG00000168056,LTBP3,284,1.00311,146,-0.0704,363,1.43591,116,-1.1854
ENSG00000173327,MAP3K11,284,1.80691,250,1.57450,62,-0.6873,64,-1.6301
ENSG00000172922,RNASEH2C,284,2.25514,21,-1.9494,75,-0.0614,61,-1.0346
ENSG00000172757,CFL1,284,-1.0879,363,-0.7163,618,0.11023,628,0.57543
ENSG00000172500,FIBP,284,2.27218,15,-2.4672,49,-0.6889,64,-0.8461
ENSG00000175602,CCDC85B,284,-0.0799,194,-0.6634,48,-2.7434,340,0.95326
ENSG00000175573,C11orf68,284,2.35375,1,-5.3461,72,-0.0517,59,-1.0007
ENSG00000175550,DRAP1,284,1.38596,30,-2.1074,169,0.50900,110,-0.5448
ENSG00000175334,BANF1,284,1.01306,36,-2.1691,531,2.16727,108,-1.3814
ENSG00000087365,SF3B2,284,1.64513,2,-5.8626,130,0.31351,96,-0.5269
ENSG00000174996,KLC2,284,2.81413,1,-5.0475,71,0.26024,41,-1.5326
ENSG00000174903,RAB1B,284,1.86174,117,0.32578,121,0.38059,69,-1.3330
ENSG00000174871,CNIH2,284,2.02759,46,-0.9697,2,-5.1056,79,-0.4803
ENSG00000179292,TMEM151A,284,1.48900,1,-5.9895,2,-5.5182,123,0.35529
ENSG00000174684,B4GAT1,284,0.90284,1,-6.4748,390,1.45758,142,-0.6670
ENSG00000174080,CTSF,284,0.93562,45,-1.9052,304,1.05520,142,-0.5679
ENSG00000239306,RBM14,284,2.73952,69,0.16150,2,-4.6218,43,-1.4333
ENSG00000173933,RBM4,284,2.27703,63,-0.2998,106,0.51180,52,-1.5236
ENSG00000173898,SPTBN2,284,1.58614,1,-5.9125,56,-1.0281,109,-0.0654
ENSG00000173599,PC,284,2.42961,1,-5.2946,2,-4.8230,63,-0.5910
ENSG00000173621,LRFN4,284,2.84488,1,-5.0290,21,-1.5342,45,-1.1683
ENSG00000173227,SYT12,284,3.53023,1,-4.6531,2,-4.1806,29,-1.7053
ENSG00000173020,GRK2,284,1.79345,3,-4.9917,138,0.54469,84,-0.7520
ENSG00000172531,PPP1CA,284,1.93887,72,-0.3684,2,-5.1711,82,-0.5421
ENSG00000172508,CARNS1,284,0.19173,119,-1.1417,222,-0.1945,266,0.35072
ENSG00000110711,AIP,284,2.54363,1,-5.2191,5,-3.6972,58,-0.7286
ENSG00000110697,PITPNM1,284,2.12987,39,-1.1432,300,2.24526,41,-2.3241
ENSG00000167797,CDK2AP2,284,1.77354,173,0.90164,115,0.23446,69,-1.4631
ENSG00000084207,GSTP1,284,-0.3542,54,-2.8119,1357,2.35441,286,-0.9791
ENSG00000167792,NDUFV1,284,1.10760,214,0.63263,267,1.00373,107,-1.2459
ENSG00000110717,NDUFS8,284,0.82994,101,-0.7925,334,1.10667,146,-0.7089
ENSG00000110092,CCND1,284,2.55794,5,-3.7035,33,-1.0948,54,-0.9785
ENSG00000085733,CTTN,284,2.23380,7,-3.4490,76,-0.0493,64,-0.9307
ENSG00000172893,DHCR7,284,2.83077,1,-5.0375,3,-4.3509,48,-0.9996
ENSG00000137497,NUMA1,284,1.60708,22,-2.3978,183,0.83798,91,-0.8395
ENSG00000149357,LAMTOR1,284,1.35880,105,-0.2616,134,0.11809,108,-0.6878
ENSG00000110200,ANAPC15,284,2.97356,1,-4.9522,124,1.30367,30,-2.1868
ENSG00000186642,PDE2A,284,2.19957,64,-0.3508,2,-4.9819,68,-0.7797
ENSG00000054965,FAM168A,284,1.57607,37,-1.6509,57,-1.0198,105,-0.2529
ENSG00000021300,PLEKHB1,284,-1.3754,549,-0.3764,113,-2.7247,827,1.38954
ENSG00000175582,RAB6A,284,1.46978,59,-1.0476,167,0.56373,100,-0.7657
ENSG00000175575,PAAF1,284,2.56836,33,-1.0575,2,-4.7310,54,-0.9733
ENSG00000214517,PPME1,284,2.84443,1,-5.0293,2,-4.5572,47,-1.0098
ENSG00000165434,PGM2L1,284,2.65756,1,-5.1455,2,-4.6735,54,-0.8210
ENSG00000118363,SPCS2,284,0.95589,98,-0.7257,198,0.36313,145,-0.4083
ENSG00000137486,ARRB1,284,2.10602,1,-5.5203,74,-0.1950,72,-0.7349
ENSG00000149273,RPS3,284,-1.3989,1034,0.60394,442,-0.7319,751,0.35609
ENSG00000171533,MAP6,284,2.30599,1,-5.3791,230,1.88871,44,-1.9573
ENSG00000149269,PAK1,284,2.83867,3,-4.2734,74,0.34661,39,-1.5985
ENSG00000074201,CLNS1A,284,1.84246,7,-3.7170,70,-0.4895,88,-0.4544
ENSG00000048649,RSF1,284,1.66986,132,0.36082,3,-5.1802,94,-0.5723
ENSG00000151366,NDUFC2,284,0.92909,2,-6.4497,149,-0.1058,165,0.18698
ENSG00000182103,FAM181B,284,1.59324,1,-5.9070,191,0.89859,93,-0.7654
ENSG00000137502,RAB30,284,2.61350,107,0.77815,2,-4.7018,44,-1.5608
ENSG00000150672,DLG2,284,2.06851,32,-1.4608,2,-5.0758,78,-0.4354
ENSG00000137501,SYTL2,284,2.89994,132,1.35489,2,-4.5237,31,-2.1509
ENSG00000073921,PICALM,284,1.58619,62,-0.8787,2,-5.3722,108,-0.1037
ENSG00000166012,TAF1D,284,1.52209,34,-1.7963,198,0.89399,94,-0.8607
ENSG00000150316,CWC15,284,1.98276,7,-3.7475,323,2.24463,51,-2.0043
ENSG00000263465,SRSF8,284,2.49141,13,-2.4385,43,-0.7437,55,-1.0375
ENSG00000149218,ENDOD1,284,1.66246,7,-3.9786,403,2.35221,64,-1.8525
ENSG00000149212,SESN3,284,2.43704,1,-5.2898,45,-0.7200,58,-0.9062
ENSG00000152558,TMEM123,284,1.11367,2,-5.9929,300,1.21021,126,-0.6254
ENSG00000152578,GRIA4,284,2.77321,8,-2.9032,2,-4.6008,49,-0.9940
ENSG00000149313,AASDHPPT,284,2.25940,87,0.18489,4,-4.1750,62,-1.0116
ENSG00000075239,ACAT1,284,1.80069,88,-0.1593,311,1.97947,55,-2.0488
ENSG00000137710,RDX,284,0.81189,153,-0.1775,180,0.07875,160,-0.3600
ENSG00000109846,CRYAB,284,-2.3179,387,-1.8598,1353,0.03740,1537,1.18743
ENSG00000150764,DIXDC1,284,2.11190,128,0.68571,144,0.87830,50,-1.8911
ENSG00000150779,TIMM8B,284,1.67954,159,0.67783,79,-0.4257,81,-1.0948
ENSG00000204370,SDHD,284,2.30972,1,-5.3766,97,0.38578,59,-1.1135
ENSG00000149294,NCAM1,284,0.03948,124,-1.2305,142,-1.0163,308,0.74647
ENSG00000109906,ZBTB16,284,1.58042,1,-5.9169,446,2.47827,66,-1.8832
ENSG00000182985,CADM1,284,1.48976,35,-1.8155,145,0.35935,103,-0.5828
ENSG00000160584,SIK3,284,1.96935,39,-1.2696,23,-2.0189,81,-0.5028
ENSG00000168092,PAFAH1B2,284,1.45632,9,-3.7002,195,0.80551,103,-0.6517
ENSG00000186318,BACE1,284,1.78075,24,-2.1439,2,-5.2902,98,-0.0796
ENSG00000137726,FXYD6,284,0.27340,95,-1.4081,2,-6.5386,276,1.11845
ENSG00000149575,SCN2B,284,2.72085,1,-5.1055,42,-0.6134,47,-1.1986
ENSG00000167283,ATP5MG,284,-0.2742,42,-3.1106,1347,2.44871,265,-1.0718
ENSG00000118058,KMT2A,284,2.05054,76,-0.1982,190,1.30438,54,-1.7603
ENSG00000019144,PHLDB1,284,1.14578,120,-0.2524,347,1.50219,104,-1.2555
ENSG00000110367,DDX6,284,1.12775,10,-3.9311,155,0.13467,140,-0.0939
ENSG00000118181,RPS25,284,-2.2972,1293,-0.0128,2385,0.98450,1298,-0.0250
ENSG00000149428,HYOU1,284,3.10612,1,-4.8762,2,-4.4040,39,-1.2746
ENSG00000188486,H2AFX,284,1.83787,1,-5.7183,213,1.31127,73,-1.1846
ENSG00000154096,THY1,284,0.13499,1,-7.1540,2,-6.6596,315,1.71282
ENSG00000110400,NECTIN1,284,2.39128,18,-2.1004,2,-4.8489,63,-0.6716
ENSG00000184232,OAF,284,2.96673,1,-4.9563,2,-4.4841,43,-1.1335
ENSG00000196914,ARHGEF12,284,1.79874,1,-5.7480,164,0.83412,81,-0.8875
ENSG00000109929,SC5D,284,2.01807,25,-1.8568,89,0.03239,72,-0.8705
ENSG00000137642,SORL1,284,1.21962,1,-6.2083,45,-1.6712,143,0.38188
ENSG00000255248,MIR100HG,284,1.93951,1,-5.6421,308,2.10068,56,-1.8215
ENSG00000109971,HSPA8,284,-0.2702,113,-1.6569,198,-0.8211,384,0.95114
ENSG00000166257,SCN3B,284,1.13797,102,-0.5009,2,-5.8048,146,0.16889
ENSG00000154144,TBRG1,284,2.87872,1,-5.0085,2,-4.5364,46,-1.0445
ENSG00000154146,NRGN,284,-0.0331,133,-1.1874,216,-0.4551,316,0.58157
ENSG00000165478,HEPACAM,284,0.57536,14,-3.9239,106,-0.9601,219,0.70369
ENSG00000149557,FEZ1,284,-0.5902,51,-3.1231,376,-0.1556,475,1.00153
ENSG00000149547,EI24,284,2.12650,1,-5.5056,168,1.15552,60,-1.3220
ENSG00000084234,APLP2,284,0.46212,43,-2.3755,237,0.17113,220,0.22953
ENSG00000196323,ZBTB44,284,2.50180,123,0.93582,2,-4.7748,47,-1.5350
ENSG00000182667,NTM,284,0.89589,110,-0.6113,54,-1.6705,168,0.16958
ENSG00000183715,OPCML,284,3.02266,1,-4.9238,2,-4.4516,42,-1.1901
ENSG00000166086,JAM3,284,1.61210,2,-5.8262,2,-5.3499,113,0.23014
ENSG00000151502,VPS26B,284,2.57029,1,-5.2017,4,-4.0463,57,-0.7458
ENSG00000109956,B3GAT1,284,1.09388,114,-0.3722,5,-4.9640,149,0.14982
ENSG00000060237,WNK1,284,-0.1716,187,-0.8072,528,0.82684,311,-0.0978
ENSG00000006831,ADIPOR2,284,2.41722,1,-5.3032,2,-4.8314,64,-0.5785
ENSG00000004478,FKBP4,284,2.64331,10,-2.7127,2,-4.6826,54,-0.8752
ENSG00000118971,CCND2,284,1.84206,1,-5.7143,19,-2.4025,94,-0.1090
ENSG00000110799,VWF,284,1.28277,136,0.06892,2,-5.6851,127,-0.1496
ENSG00000010278,CD9,284,1.05109,20,-2.9993,161,0.12456,147,-0.0753
ENSG00000111639,MRPL51,284,1.30798,48,-1.4934,153,0.27382,117,-0.4577
ENSG00000111640,GAPDH,284,-2.5790,649,-1.3572,2676,0.85457,1705,0.50292
ENSG00000111642,CHD4,284,1.30184,5,-4.7741,204,0.73792,117,-0.4846
ENSG00000111652,COPS7A,284,2.95032,1,-4.9660,2,-4.4938,44,-1.1169
ENSG00000089693,MLF2,284,0.79268,290,0.82964,51,-1.8461,162,-0.3612
ENSG00000159335,PTMS,284,0.26882,154,-0.6826,265,0.16009,241,0.04239
ENSG00000250510,GPR162,284,1.92696,1,-5.6515,221,1.46512,66,-1.3497
ENSG00000111667,USP5,284,2.53355,1,-5.2257,2,-4.7440,59,-0.6960
ENSG00000111669,TPI1,284,-0.1805,116,-1.5388,511,0.76348,323,0.09158
ENSG00000111674,ENO2,284,0.44256,267,0.34577,3,-6.2141,225,0.28553
ENSG00000111676,ATN1,284,0.67433,62,-1.6720,256,0.50420,182,-0.1401
ENSG00000111678,C12orf57,284,0.28614,77,-1.7030,313,0.44738,241,0.09990
ENSG00000215021,PHB2,284,1.62040,82,-0.4204,160,0.62892,85,-1.0318
ENSG00000139182,CLSTN3,284,2.73363,1,-5.0975,2,-4.6254,51,-0.8978
ENSG00000059804,SLC2A3,284,2.55608,136,1.14052,38,-0.8842,39,-1.9462
ENSG00000175899,A2M,284,-0.3547,396,0.16942,249,-0.5532,372,0.26238
ENSG00000139112,GABARAPL1,284,1.53363,29,-2.0259,286,1.54827,84,-1.2383
ENSG00000111276,CDKN1B,284,1.86123,2,-5.6948,20,-2.3197,93,-0.1347
ENSG00000178878,APOLD1,284,0.65536,611,2.02201,2,-6.2179,152,-0.9767
ENSG00000273079,GRIN2B,284,3.05641,22,-1.3320,2,-4.4322,38,-1.4096
ENSG00000023734,STRAP,284,1.90416,1,-5.6685,125,0.47232,78,-0.8026
ENSG00000008394,MGST1,284,1.59305,1,-5.9071,213,1.08536,91,-0.8692
ENSG00000048540,LMO3,284,1.60894,2,-5.5939,226,1.20208,88,-0.9514
ENSG00000084453,SLCO1A2,284,1.96387,73,-0.3149,4,-4.3468,80,-0.5915
ENSG00000111716,LDHB,284,-0.7464,336,-0.4894,734,0.75305,463,0.03812
ENSG00000111726,CMAS,284,2.78813,1,-5.0637,2,-4.5916,49,-0.9529
ENSG00000205707,ETFRF1,284,2.21392,1,-5.4434,18,-2.2198,72,-0.4833
ENSG00000123095,BHLHE41,284,1.87419,46,-1.0975,39,-1.3188,85,-0.5362
ENSG00000110841,PPFIBP1,284,2.27214,61,-0.3533,113,0.61091,52,-1.5473
ENSG00000087448,KLHL42,284,3.08823,46,-0.2327,2,-4.4141,35,-1.6547
ENSG00000123106,CCDC91,284,2.29810,2,-5.3803,225,1.83500,45,-1.9097
ENSG00000087470,DNM1L,284,2.27122,1,-5.4010,59,-0.4232,65,-0.8210
ENSG00000139116,KIF21A,284,1.58868,65,-0.8052,106,-0.0573,96,-0.6569
ENSG00000018236,CNTN1,284,0.76307,163,-0.1247,69,-1.4275,178,0.05191
ENSG00000139168,ZCRB1,284,0.77139,53,-1.7971,218,0.34021,173,-0.0985
ENSG00000151239,TWF1,284,2.31565,5,-3.7832,61,-0.3223,62,-0.9147
ENSG00000184613,NELL2,284,2.08977,1,-5.5320,284,2.09077,49,-1.9335
ENSG00000139218,SCAF11,284,2.05449,5,-4.0454,289,2.09120,50,-1.9258
ENSG00000111371,SLC38A1,284,1.75576,25,-2.0514,112,0.17179,87,-0.6870
ENSG00000134294,SLC38A2,284,1.09863,3,-5.6286,427,1.83956,114,-1.0615
ENSG00000079337,RAPGEF3,284,2.87275,3,-4.2352,12,-2.3338,45,-1.1325
ENSG00000211584,SLC48A1,284,1.45488,61,-1.0100,2,-5.5454,119,0.04163
ENSG00000152556,PFKM,284,2.06497,1,-5.5500,144,0.83752,66,-1.1030
ENSG00000177981,ASB8,284,3.05739,1,-4.9037,51,-0.0893,35,-1.6572
ENSG00000167535,CACNB3,284,3.06291,1,-4.9007,2,-4.4285,41,-1.2309
ENSG00000134287,ARF3,284,0.74559,9,-4.2826,127,-0.5257,191,0.44857
ENSG00000181418,DDN,284,1.12536,244,0.86835,11,-3.7950,130,-0.4598
ENSG00000123416,TUBA1B,284,-1.3880,428,-0.7691,299,-1.3074,827,1.29443
ENSG00000167552,TUBA1A,284,-1.6550,476,-0.8810,1185,0.54520,908,0.48627
ENSG00000135519,KCNH3,284,2.87886,36,-0.7608,2,-4.4221,42,-1.3296
ENSG00000139644,TMBIM6,284,-0.7918,381,-0.3388,635,0.46651,488,0.17014
ENSG00000135472,FAIM2,284,-0.0054,77,-1.9640,298,0.07349,306,0.47788
ENSG00000178449,COX14,284,1.22079,150,0.16496,361,1.65587,92,-1.5273
