Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7
ENSG00000148175,STOM,320,1.67358,11,-3.7195,477,2.68521,48,-1.5901,21,-3.3042
ENSG00000136848,DAB2IP,154,1.81908,0,-7.3497,13,-2.3615,62,0.08900,62,0.10613
ENSG00000119421,NDUFA8,171,0.58924,1,-6.7668,83,-0.6176,104,-0.2548,164,0.86562
ENSG00000119446,RBM18,162,2.61141,8,-2.6011,1,-5.5335,27,-0.8282,40,-0.2956
ENSG00000056586,RC3H2,11,-1.7358,34,-0.0646,6,-2.7192,31,-0.1941,55,1.39158
ENSG00000011454,RABGAP1,11,-2.2025,40,-0.3009,20,-1.3871,51,0.09657,72,1.21225
ENSG00000165209,STRBP,179,2.44694,0,-7.2701,4,-3.7252,47,-0.2117,48,-0.2633
ENSG00000119522,DENND1A,77,1.28283,3,-3.5611,5,-2.9832,44,0.25959,45,0.47608
ENSG00000106689,LHX2,11,-1.9845,6,-2.8547,79,1.14987,58,0.58597,45,0.22417
ENSG00000136930,PSMB7,111,-0.0674,44,-1.5357,74,-0.7237,138,0.30729,147,0.67996
ENSG00000136942,RPL35,959,-0.3133,2490,1.41076,2043,1.01543,924,-0.3741,564,-1.5075
ENSG00000136950,ARPC5L,179,0.82957,37,-1.7531,12,-3.3484,94,-0.2838,154,0.92740
ENSG00000119414,PPP6C,11,-2.2062,50,0.03973,101,1.33817,38,-0.4051,46,-0.1062
ENSG00000044574,HSPA5,79,-0.4352,12,-3.2537,100,-0.0510,65,-0.7565,156,1.27472
ENSG00000119487,MAPKAP1,11,-1.9586,17,-1.3434,36,-0.1910,33,-0.3396,63,1.33024
ENSG00000196814,MVB12B,179,2.04675,145,1.56663,1,-5.8258,17,-2.0131,32,-1.4185
ENSG00000197958,RPL12,159,-2.1787,1432,1.49002,1609,1.74351,393,-0.7943,299,-1.5871
ENSG00000148356,LRSAM1,11,-1.1293,0,-6.1031,7,-1.7829,25,0.12463,40,1.82685
ENSG00000136854,STXBP1,11,-5.4116,5,-6.5498,71,-2.8040,311,-0.5533,886,3.14514
ENSG00000136807,CDK9,11,-1.4807,0,-5.8393,41,0.56854,28,-0.0839,42,1.04030
ENSG00000106992,AK1,728,1.94057,32,-3.2149,593,1.48355,127,-1.1822,128,-1.5324
ENSG00000160408,ST6GALNAC6,224,0.48088,9,-4.4136,192,0.21219,266,0.79279,165,-0.0645
ENSG00000136908,DPM2,11,-2.2362,11,-2.2730,81,0.85991,36,-0.5249,69,0.97873
ENSG00000167106,FAM102A,11,-2.1727,75,0.80762,27,-0.9185,67,0.60792,50,0.15422
ENSG00000148334,PTGES2,126,0.30563,41,-1.4956,5,-4.4609,120,0.23242,148,1.01285
ENSG00000171159,C9orf16,11,-5.2252,213,-0.9518,612,0.82418,579,0.71994,424,0.25906
ENSG00000148337,CIZ1,13,-1.7432,22,-0.9612,52,0.44583,46,0.21714,49,0.56762
ENSG00000106976,DNM1,115,-2.5632,28,-4.6009,135,-2.3205,525,-0.2206,1130,2.49140
ENSG00000167110,GOLGA2,382,2.78073,78,-0.4327,33,-1.7706,59,-0.8900,54,-1.3515
ENSG00000167112,TRUB2,11,-2.1585,58,0.36923,40,-0.2475,58,0.34108,54,0.35415
ENSG00000167113,COQ4,53,-0.7419,47,-0.9483,114,0.52835,58,-0.6159,106,0.63470
ENSG00000167114,SLC27A4,11,-2.0465,28,-0.7302,46,0.08733,36,-0.3034,61,1.00308
ENSG00000167118,URM1,11,-1.8044,29,-0.3638,31,-0.3091,33,-0.1941,51,0.96441
ENSG00000197694,SPTAN1,774,0.93331,56,-3.2269,291,-0.7363,321,-0.5796,587,0.70335
ENSG00000119335,SET,340,0.60335,495,1.32204,282,0.27100,158,-0.6780,135,-1.2318
ENSG00000160445,ZER1,11,-3.2566,39,-1.4673,31,-1.8357,105,0.10310,169,1.84684
ENSG00000107021,TBC1D13,103,1.13276,29,-1.0422,2,-4.8930,41,-0.4680,70,0.67177
ENSG00000167136,ENDOG,120,1.55903,26,-1.1043,41,-0.3641,39,-0.4578,45,-0.3166
ENSG00000136802,LRRC8A,423,2.80681,11,-3.4498,78,-0.5832,48,-1.3384,74,-0.9142
ENSG00000148341,SH3GLB2,11,-3.7855,97,-0.6318,119,-0.2955,153,0.12120,205,1.10864
ENSG00000095321,CRAT,11,-1.4892,7,-2.1841,19,-0.7570,45,0.71772,42,1.02222
ENSG00000119383,PTPA,11,-3.8397,81,-0.9759,123,-0.2985,206,0.57703,204,0.95157
ENSG00000136827,TOR1A,11,-1.5686,7,-2.3007,1,-5.0102,21,-0.6738,60,2.54809
ENSG00000136819,C9orf78,11,-2.5128,89,0.69989,59,-0.0028,47,-0.3744,70,0.42681
ENSG00000136878,USP20,118,1.36364,17,-1.8720,1,-5.4902,35,-0.7778,74,0.78644
ENSG00000187239,FNBP1,11,-2.4012,148,1.88258,46,-0.3050,19,-1.6678,54,-0.0502
ENSG00000148358,GPR107,12,-1.8739,61,0.79453,11,-1.9138,16,-1.4155,58,1.18960
ENSG00000107130,NCS1,11,-4.8936,7,-5.5298,266,-0.2299,623,1.30341,410,0.85079
ENSG00000130707,ASS1,434,2.34995,0,-8.5995,19,-3.0142,58,-1.3456,144,0.17468
ENSG00000126878,AIF1L,11,-4.0733,920,4.20582,140,-0.3587,78,-1.2820,22,-3.6494
ENSG00000130723,PRRC2B,305,1.37483,31,-2.3652,33,-2.2921,179,0.36941,154,0.16517
ENSG00000130714,POMT1,11,-1.7965,3,-3.5266,104,2.00885,24,-0.7044,38,0.10047
ENSG00000130717,UCK1,128,2.17657,32,-0.4685,16,-1.5459,34,-0.3344,29,-0.8623
ENSG00000107263,RAPGEF1,284,2.08402,25,-2.1286,19,-2.5172,87,-0.1881,90,-0.2101
ENSG00000196358,NTNG2,11,-1.9815,32,-0.4381,108,1.79734,45,0.14573,32,-0.6231
ENSG00000160271,RALGDS,425,3.29200,51,-1.0254,8,-3.8087,34,-1.6609,55,-1.2292
ENSG00000148296,SURF6,11,-2.0388,43,-0.0295,43,-0.0020,37,-0.2738,57,0.74434
ENSG00000148303,RPL7A,1283,0.70477,1009,0.27683,1320,0.75705,624,-0.5226,590,-0.8442
ENSG00000148290,SURF1,263,1.81568,106,0.08150,102,0.01162,82,-0.3470,52,-1.4057
ENSG00000148291,SURF2,11,-1.1086,9,-1.4957,21,-0.1509,42,1.05390,26,0.32767
ENSG00000148248,SURF4,102,1.53863,33,-0.4620,5,-3.3564,22,-1.0896,49,0.28331
ENSG00000235106,BRD3OS,12,-2.5960,23,-1.5610,1,-5.7757,54,-0.2590,118,2.36534
ENSG00000196363,WDR5,73,0.41431,0,-7.3665,71,0.38171,26,-1.2402,77,0.83899
ENSG00000186350,RXRA,282,2.76947,10,-2.9977,92,0.33902,50,-0.6600,31,-1.7911
ENSG00000130558,OLFM1,153,-2.2610,104,-2.8378,134,-2.4592,679,0.06387,1169,2.12456
ENSG00000196422,PPP1R26,24,-0.0330,9,-1.5556,7,-1.8547,33,0.53588,32,0.80760
ENSG00000122140,MRPS2,96,1.74911,1,-4.6822,1,-4.7488,28,-0.4714,46,0.53630
ENSG00000107147,KCNT1,112,1.78251,0,-6.9888,2,-4.2274,12,-1.9723,60,0.90860
ENSG00000130559,CAMSAP1,11,-1.8108,17,-1.2110,52,0.58726,30,-0.3469,50,0.82978
ENSG00000130560,UBAC1,243,2.21675,37,-1.1884,103,0.45464,52,-0.6680,39,-1.4580
ENSG00000148411,NACC2,11,-2.9511,155,1.18704,130,0.85533,73,-0.1473,64,-0.5332
ENSG00000238227,TMEM250,11,-1.6344,16,-1.1858,15,-1.2451,52,0.80382,46,0.93847
ENSG00000160360,GPSM1,11,-2.0882,13,-1.8648,13,-1.8879,41,-0.1295,78,1.94832
ENSG00000165688,PMPCA,11,-1.9420,22,-0.9989,85,1.35425,37,-0.1423,43,0.13410
ENSG00000148396,SEC16A,11,-1.6305,29,-0.1857,9,-1.9860,16,-1.1252,55,1.70514
ENSG00000172889,EGFL7,518,1.54502,2,-7.0239,413,1.08127,132,-0.8679,172,-0.6254
ENSG00000165716,DIPK1B,11,-2.6490,0,-7.5552,24,-1.5826,39,-0.8240,128,2.74890
ENSG00000233016,SNHG7,144,1.17986,65,-0.2173,82,0.16622,43,-0.9040,63,-0.4076
ENSG00000244187,TMEM141,172,1.32112,43,-1.0541,64,-0.4359,79,-0.1007,75,-0.2455
ENSG00000196642,RABL6,297,1.01494,135,-0.3663,117,-0.5969,189,0.19554,147,-0.3278
ENSG00000232434,AJM1,11,-1.5921,0,-6.5217,14,-1.2856,58,1.04438,47,1.15816
ENSG00000054148,PHPT1,405,0.91411,157,-0.7032,290,0.30836,238,-0.0227,201,-0.4393
ENSG00000107223,EDF1,436,0.34530,307,-0.2447,303,-0.2670,317,-0.1915,376,0.14258
ENSG00000159069,FBXW5,11,-2.7901,10,-2.9999,120,0.90095,113,0.79463,83,0.38297
ENSG00000107317,PTGDS,1632,0.32712,2625,1.20813,3223,1.63674,665,-1.1358,431,-2.2376
ENSG00000148362,PAXX,11,-2.5816,44,-0.5713,204,2.38493,56,-0.1679,40,-0.9655
ENSG00000107331,ABCA2,11,-4.1870,643,2.52156,240,0.42519,72,-1.5192,115,-1.0633
ENSG00000107281,NPDC1,14,-4.3045,11,-4.5606,277,0.23693,210,-0.2264,391,1.60844
ENSG00000177239,MAN1B1,202,1.55369,50,-0.8970,37,-1.3480,44,-1.0900,93,0.15617
ENSG00000176978,DPP7,244,1.07356,73,-0.9760,220,0.87734,77,-0.8895,108,-0.5081
ENSG00000176884,GRIN1,12,-5.3995,9,-5.7575,218,-1.1944,378,-0.3179,864,2.48065
ENSG00000176101,SSNA1,12,-3.0829,71,-0.3790,94,0.09685,89,-0.0034,119,0.84089
ENSG00000176058,TPRN,11,-2.3051,81,0.78694,44,-0.2803,27,-1.0167,66,0.68858
ENSG00000187713,TMEM203,11,-2.1496,8,-2.5725,23,-1.1203,35,-0.4722,83,2.06288
ENSG00000212864,RNF208,170,0.45628,1,-6.4977,44,-1.7149,202,0.76827,165,0.66163
ENSG00000188229,TUBB4B,846,1.64893,5,-6.2166,311,-0.2052,172,-1.1488,376,0.17380
ENSG00000188986,NELFB,383,2.72091,49,-1.2110,22,-2.3858,65,-0.7526,70,-0.8880
ENSG00000165802,NSMF,189,-0.7892,5,-6.1422,338,0.16342,687,1.49358,310,0.02593
ENSG00000182154,MRPL41,76,-1.3317,101,-0.8956,303,0.97467,192,0.15298,185,0.14077
ENSG00000148408,CACNA1B,11,-2.4192,0,-7.3380,13,-2.2021,29,-1.0549,113,3.02840
ENSG00000015171,ZMYND11,428,2.25155,138,0.00042,96,-0.5945,80,-0.8767,74,-1.3118
ENSG00000151240,DIP2C,11,-1.1834,24,-0.0493,1,-4.6468,30,0.33523,35,1.07596
ENSG00000107929,LARP4B,11,-1.6463,9,-1.9326,60,1.04244,33,-0.0171,40,0.47654
ENSG00000067064,IDI1,11,-3.4003,54,-1.1347,4,-4.9049,56,-1.0774,214,2.75624
ENSG00000067057,PFKP,114,-0.8481,20,-3.4297,80,-1.4007,100,-1.0649,346,2.13290
ENSG00000107959,PITRM1,11,-2.0393,10,-2.1729,19,-1.2633,41,-0.1058,74,1.82343
ENSG00000067082,KLF6,97,1.29059,64,0.51866,33,-0.5639,28,-0.8281,36,-0.6034
ENSG00000173848,NET1,11,-2.0712,128,2.07434,110,1.71116,30,-0.6435,10,-2.7553
ENSG00000057608,GDI2,183,1.01486,100,-0.0605,43,-1.3837,56,-0.9839,114,0.25628
ENSG00000134453,RBM17,100,0.82780,89,0.60046,63,0.00847,37,-0.8437,50,-0.5327
ENSG00000170525,PFKFB3,93,1.35069,39,-0.2236,20,-1.2852,33,-0.4654,42,-0.1392
ENSG00000165629,ATP5F1C,298,0.68572,34,-2.7222,194,-0.0634,76,-1.5488,269,0.83644
ENSG00000048740,CELF2,12,-3.1737,16,-2.7627,52,-1.0513,116,0.24827,169,1.76484
ENSG00000151461,UPF2,11,-1.4575,88,2.15712,11,-1.5379,39,0.51101,18,-1.0185
ENSG00000065665,SEC61A2,11,-1.9228,57,0.60825,14,-1.5932,22,-0.9603,58,1.14619
ENSG00000151465,CDC123,158,2.01893,0,-7.3091,1,-5.6724,23,-1.3854,69,0.60325
ENSG00000183049,CAMK1D,11,-2.9365,20,-2.1181,43,-1.0014,101,0.40175,127,1.53189
ENSG00000123240,OPTN,227,0.51917,141,-0.2870,77,-1.2434,168,0.00193,188,0.28932
ENSG00000065809,FAM107B,11,-2.4259,268,3.62753,85,0.71422,21,-1.5216,3,-4.7485
ENSG00000176244,ACBD7,11,-1.1902,0,-6.1630,24,-0.0066,64,1.81346,24,-0.0630
ENSG00000152465,NMT2,146,2.01597,0,-7.2204,90,0.98495,29,-0.9201,32,-1.0402
ENSG00000148468,FAM171A1,11,-3.0095,126,0.71354,50,-0.8203,83,-0.0050,105,0.62552
ENSG00000026025,VIM,3634,3.52914,70,-3.6937,1548,1.22510,175,-2.3477,31,-5.4225
ENSG00000165995,CACNB2,11,-1.5576,0,-6.5102,5,-2.8200,19,-0.8118,62,2.75248
ENSG00000078114,NEBL,298,1.52036,17,-3.0711,132,0.00788,82,-0.7572,130,-0.0280
ENSG00000168283,BMI1,11,-2.1418,96,1.32536,48,0.04335,26,-0.9357,48,0.08042
ENSG00000150867,PIP4K2A,11,-3.6350,482,2.77433,177,0.54819,52,-1.4448,60,-1.5818
ENSG00000148450,MSRB2,212,1.60275,81,-0.1833,13,-2.9734,96,0.10946,76,-0.3978
ENSG00000120549,KIAA1217,11,-1.8401,6,-2.7650,26,-0.5728,19,-1.0513,67,2.04965
ENSG00000107863,ARHGAP21,366,1.41143,344,1.28465,93,-0.9688,83,-1.1425,101,-1.1287
ENSG00000151025,GPR158,11,-2.4950,0,-7.0377,4,-4.0683,17,-1.9312,127,3.90578
ENSG00000136750,GAD2,33,-3.3416,0,-9.7271,20,-4.0830,86,-1.9366,642,4.19564
ENSG00000136754,ABI1,216,1.32694,32,-1.8283,52,-1.1320,55,-1.0227,126,0.49498
ENSG00000136758,YME1L1,288,2.38242,22,-2.1352,3,-5.0667,36,-1.3982,89,0.03232
ENSG00000107897,ACBD5,11,-2.2555,70,0.58353,74,0.67613,25,-1.0697,56,0.31439
ENSG00000099246,RAB18,84,-0.5988,58,-1.1823,52,-1.3503,54,-1.2744,200,1.68333
ENSG00000095787,WAC,11,-3.1303,42,-1.2329,203,1.48743,97,0.10693,94,0.09315
ENSG00000170759,KIF5B,607,1.38392,836,2.10357,276,-0.0596,127,-1.2933,52,-3.1483
ENSG00000150093,ITGB1,259,1.85702,151,0.74996,222,1.51148,24,-2.2012,10,-3.9101
ENSG00000108094,CUL2,11,-1.8290,0,-6.7682,29,-0.3932,19,-1.0581,67,2.13351
ENSG00000095794,CREM,11,-1.4671,19,-0.7203,66,1.49068,34,0.23986,25,-0.3660
ENSG00000108100,CCNY,11,-2.5600,65,0.08235,13,-2.4223,100,0.85273,81,0.76891
ENSG00000175395,ZNF25,11,-2.0322,21,-1.1316,20,-1.2281,27,-0.7581,74,1.87969
ENSG00000189180,ZNF33A,11,-1.4659,30,0.02616,24,-0.3085,35,0.28358,35,0.47704
ENSG00000198915,RASGEF1A,173,1.66858,3,-4.5241,44,-0.7743,46,-0.7236,78,0.21857
ENSG00000169740,ZNF32,12,-1.9959,51,0.27059,28,-0.7109,40,-0.1466,58,0.81711
ENSG00000265354,TIMM23,11,-1.8725,19,-1.1590,7,-2.5263,30,-0.3906,68,1.97023
ENSG00000266412,NCOA4,11,-2.7483,51,-0.5200,124,1.01522,36,-1.0541,89,0.67770
ENSG00000107643,MAPK8,11,-2.0278,0,-6.8740,58,0.50187,40,-0.1309,64,1.22182
ENSG00000197444,OGDHL,95,0.07710,0,-8.0342,66,-0.5301,67,-0.5029,137,1.25218
ENSG00000122873,CISD1,248,1.02013,0,-8.6536,93,-0.6731,80,-0.8937,186,0.82172
ENSG00000237949,LINC00844,12,-4.2327,710,2.52576,490,1.61740,107,-1.0561,42,-2.9420
ENSG00000165443,PHYHIPL,11,-3.9679,78,-1.1588,62,-1.5212,56,-1.6732,309,2.55871
ENSG00000108091,CCDC6,163,1.81159,0,-7.5083,12,-2.5769,37,-0.8621,76,0.52368
ENSG00000151150,ANK3,11,-3.3184,99,-0.0688,48,-1.2136,116,0.19049,150,1.11890
ENSG00000138311,ZNF365,11,-1.9301,13,-1.7027,1,-5.3510,36,-0.1637,73,2.20606
ENSG00000171988,JMJD1C,11,-1.5799,35,0.13804,52,0.86292,26,-0.3149,33,0.07562
ENSG00000108176,DNAJC12,11,-2.4612,17,-1.8607,39,-0.6118,34,-0.8485,100,1.95187
ENSG00000096746,HNRNPH3,12,-3.0330,174,1.16768,183,1.27596,77,-0.2747,63,-0.8142
ENSG00000204130,RUFY2,11,-1.9300,21,-1.0459,42,0.05769,24,-0.8375,61,1.30982
ENSG00000060339,CCAR1,268,1.95628,80,-0.3226,111,0.23398,49,-1.0927,57,-1.1447
ENSG00000198954,KIF1BP,95,0.77386,34,-0.9341,1,-5.9135,21,-1.6720,92,1.27990
ENSG00000122958,VPS26A,11,-1.8294,1,-5.0418,50,0.48092,42,0.18011,53,1.01578
ENSG00000156515,HK1,138,-0.4292,1,-7.1603,58,-1.7615,131,-0.5157,308,1.90493
ENSG00000171224,FAM241B,89,1.19006,0,-7.0525,1,-5.5465,28,-0.7917,68,1.19442
ENSG00000079332,SAR1A,391,2.17015,30,-2.2601,121,-0.1191,69,-1.0091,100,-0.6180
ENSG00000180817,PPA1,462,1.12473,144,-0.8778,193,-0.4117,113,-1.2500,273,0.26176
ENSG00000148730,EIF4EBP2,11,-2.4256,17,-1.8561,224,2.96115,52,-0.1290,30,-1.3377
ENSG00000166228,PCBD1,166,1.97908,20,-1.6654,76,0.42440,44,-0.5102,37,-1.0492
ENSG00000197746,PSAP,1173,-0.0693,645,-1.0314,1722,0.59539,539,-1.3109,1494,0.55038
ENSG00000107742,SPOCK2,184,-0.7027,97,-1.6845,257,-0.1596,185,-0.6951,420,1.21176
ENSG00000166295,ANAPC16,342,2.52242,40,-1.4259,83,-0.3029,60,-0.8249,57,-1.1898
ENSG00000107745,MICU1,101,0.84840,0,-7.4890,67,0.11608,48,-0.4282,73,0.44416
ENSG00000182180,MRPS16,11,-2.5255,27,-1.2859,80,0.49109,42,-0.5749,87,1.10583
ENSG00000138279,ANXA7,137,0.28579,45,-1.4893,77,-0.6679,57,-1.1360,165,1.05833
ENSG00000107758,PPP3CB,11,-4.5963,37,-2.9265,82,-1.7492,213,-0.2541,465,2.43184
ENSG00000176986,SEC24C,11,-1.6737,20,-0.8207,10,-1.9026,28,-0.3018,56,1.65369
ENSG00000172586,CHCHD1,11,-2.5692,16,-2.0709,100,0.85060,56,-0.1738,83,0.84946
ENSG00000148660,CAMK2G,148,0.32054,16,-3.0588,43,-1.6599,89,-0.5311,188,1.33742
ENSG00000156650,KAT6B,101,1.23441,144,2.00396,52,0.02989,28,-0.9829,11,-2.8457
ENSG00000156671,SAMD8,11,-1.7558,43,0.29145,49,0.51891,26,-0.5160,41,0.33647
ENSG00000165637,VDAC2,11,-3.5099,1,-6.5470,104,-0.2053,70,-0.8535,213,2.18326
ENSG00000156113,KCNMA1,88,0.13385,6,-3.9438,75,-0.1314,93,0.22547,102,0.64373
ENSG00000138326,RPS24,1144,-0.3617,2479,0.99078,3085,1.42842,857,-0.8236,799,-1.2428
ENSG00000108175,ZMIZ1,11,-2.4807,59,0.01511,80,0.53890,52,-0.1904,69,0.44090
ENSG00000165424,ZCCHC24,13,-3.7866,698,3.38290,243,0.76775,90,-0.8978,18,-3.8308
ENSG00000122359,ANXA11,11,-3.0391,0,-7.9387,110,0.44334,69,-0.3574,135,1.49971
ENSG00000122378,PRXL2A,464,1.54424,58,-1.9616,150,-0.4923,126,-0.7706,206,0.04924
ENSG00000165678,GHITM,302,-0.2855,52,-2.9672,153,-1.3548,223,-0.7735,594,1.69859
ENSG00000107771,CCSER2,11,-2.4240,22,-1.4446,69,0.35369,50,-0.1978,80,1.05874
ENSG00000173267,SNCG,91,-2.1153,7,-5.7178,264,-0.4725,376,0.11464,575,1.63539
ENSG00000148671,ADIRF,5102,4.25149,83,-3.7308,1095,0.22672,172,-2.6565,85,-4.2391
ENSG00000148672,GLUD1,413,1.43733,55,-1.9463,266,0.58580,204,0.12002,130,-0.8480
ENSG00000223482,NUTM2A-AS1,11,-1.5383,39,0.39983,2,-3.6770,28,-0.1664,45,1.14163
ENSG00000138138,ATAD1,11,-1.7488,0,-6.6878,1,-5.1839,43,0.33640,64,2.18056
ENSG00000171862,PTEN,173,0.69582,7,-4.0817,139,0.30718,82,-0.5599,137,0.44469
ENSG00000107798,LIPA,11,-2.4000,110,1.24078,192,2.55732,16,-1.8697,19,-2.1103
ENSG00000185745,IFIT1,303,2.27465,4,-4.6081,157,0.84876,35,-1.6035,59,-1.0647
ENSG00000180628,PCGF5,11,-2.2293,46,-0.1189,81,0.87237,35,-0.5536,57,0.39697
ENSG00000107854,TNKS2,11,-1.5817,16,-1.1072,63,1.23917,33,0.06346,33,0.09500
ENSG00000107864,CPEB3,11,-1.7968,0,-6.7336,2,-4.3156,39,0.08579,68,2.36214
ENSG00000138207,RBP4,152,1.47123,0,-7.6198,51,-0.4922,22,-1.7483,85,0.58781
ENSG00000148690,FRA10AC1,11,-3.4276,252,1.52108,160,0.63688,106,-0.0819,83,-0.6769
ENSG00000108231,LGI1,11,-1.8006,0,-6.7404,42,0.21489,23,-0.7440,61,1.63878
ENSG00000095637,SORBS1,295,2.08928,22,-2.3693,89,-0.2238,69,-0.6204,78,-0.5993
ENSG00000197430,OPALIN,11,-3.4231,556,3.89296,119,0.10978,28,-2.1273,21,-3.0466
ENSG00000077147,TM9SF3,42,-0.8701,71,-0.0385,69,-0.1019,47,-0.7008,94,0.70104
ENSG00000187122,SLIT1,11,-3.6034,2,-5.8095,14,-3.3525,117,-0.1112,244,2.74166
ENSG00000171314,PGAM1,110,-2.2223,28,-4.1953,127,-2.0020,332,-0.5216,866,2.53088
ENSG00000155229,MMS19,11,-1.9379,0,-6.8700,27,-0.6413,29,-0.5116,72,2.04411
ENSG00000171160,MORN4,11,-1.7515,0,-6.6937,4,-3.2200,29,-0.3315,68,2.57064
ENSG00000155252,PI4K2A,11,-1.5733,0,-6.5222,15,-1.1601,28,-0.2144,56,2.00115
ENSG00000155256,ZFYVE27,11,-2.2627,0,-7.1833,1,-5.6701,26,-1.0648,105,3.40555
ENSG00000155265,GOLGA7B,11,-2.6463,0,-7.5550,33,-1.0850,83,0.41789,110,1.76499
ENSG00000120053,GOT1,11,-4.5961,8,-5.0229,12,-4.4795,105,-1.3732,535,3.94235
ENSG00000196072,BLOC1S2,129,0.79078,18,-2.3112,40,-1.1584,52,-0.7500,112,0.90479
ENSG00000099194,SCD,62,-3.3991,2660,3.54520,566,-0.0274,241,-1.3844,165,-2.4137
ENSG00000166136,NDUFB8,30,-3.7250,376,0.11304,310,-0.2107,388,0.16781,452,0.71177
ENSG00000055950,MRPL43,27,-1.5939,43,-0.8913,80,0.11919,54,-0.5377,106,1.05414
ENSG00000107819,SFXN3,99,0.44922,41,-0.9939,53,-0.5987,27,-1.6160,104,0.92046
ENSG00000166167,BTRC,11,-2.2462,0,-7.1639,16,-1.7126,56,0.20235,88,2.04345
ENSG00000166171,DPCD,11,-1.7427,16,-1.2550,69,1.19397,48,0.52618,35,-0.0643
ENSG00000107829,FBXW4,12,-3.2532,356,2.62746,165,0.88545,67,-0.6592,33,-2.1496
ENSG00000198408,OGA,180,0.66839,49,-1.4405,32,-2.0768,102,-0.3133,166,0.85976
ENSG00000120049,KCNIP2,11,-2.7517,0,-7.6598,1,-6.1525,33,-1.1730,148,3.64799
ENSG00000166197,NOLC1,11,-1.7469,33,-0.1133,17,-1.1680,44,0.33880,48,0.85735
ENSG00000107862,GBF1,11,-1.6877,14,-1.3781,19,-0.9424,29,-0.2499,55,1.55477
ENSG00000059915,PSD,12,-4.8772,23,-3.8976,279,-0.1584,553,1.05631,427,0.97589
ENSG00000107872,FBXL15,343,1.60175,16,-3.3165,114,-0.3980,110,-0.4661,145,-0.0052
ENSG00000107874,CUEDC2,11,-3.1169,48,-1.0082,117,0.44804,73,-0.3452,127,1.02049
ENSG00000138107,ACTR1A,119,-0.2095,41,-1.8714,54,-1.4458,83,-0.7880,216,1.53430
ENSG00000171206,TRIM8,11,-2.5988,40,-0.7306,113,1.03449,63,0.00735,71,0.32246
ENSG00000138175,ARL3,11,-2.9223,0,-7.8235,81,0.05544,83,0.08861,125,1.49972
ENSG00000166275,BORCS7,61,-0.8090,54,-0.9965,140,0.57749,58,-0.8769,129,0.72595
ENSG00000148798,INA,11,-3.6603,0,-8.2462,55,-1.3633,136,0.06967,237,2.21364
ENSG00000173915,ATP5MD,325,-1.2127,216,-1.8356,697,0.00750,719,0.05973,966,0.98083
ENSG00000107954,NEURL1,11,-2.8161,0,-7.7253,89,0.32962,132,1.04260,94,0.68905
ENSG00000107957,SH3PXD2A,46,-0.9661,189,1.50401,87,0.06544,43,-1.0671,74,-0.3021
ENSG00000065613,SLK,204,1.99397,80,0.14940,77,0.09517,18,-2.1442,44,-1.1125
ENSG00000148834,GSTO1,11,-3.5643,56,-1.2468,156,0.41969,90,-0.4938,181,1.19748
ENSG00000148700,ADD3,11,-3.4164,206,1.11552,277,1.73918,96,-0.2279,61,-1.2698
ENSG00000119950,MXI1,84,0.27252,119,0.89056,47,-0.6750,55,-0.4482,66,-0.2121
ENSG00000150593,PDCD4,11,-1.7009,44,0.43254,66,1.16613,30,-0.2147,30,-0.3538
ENSG00000108061,SHOC2,11,-2.2449,0,-7.1672,38,-0.4199,64,0.42517,78,1.44479
ENSG00000099204,ABLIM1,64,-0.6725,35,-1.6136,206,1.39196,86,-0.1861,95,-0.0410
ENSG00000165832,TRUB1,11,-1.7210,6,-2.5707,30,-0.2420,28,-0.3558,56,1.54146
ENSG00000107518,ATRNL1,11,-2.7643,0,-7.6742,20,-1.9743,34,-1.1518,143,3.09202
ENSG00000165868,HSPA12A,12,-3.2335,19,-2.5068,10,-3.4083,119,0.31228,178,2.13541
ENSG00000187164,SHTN1,11,-4.3136,851,3.12610,165,-0.3589,124,-0.8150,94,-1.6080
ENSG00000165650,PDZD8,11,-1.5541,21,-0.6151,27,-0.2422,27,-0.2400,44,1.00595
ENSG00000107560,RAB11FIP2,11,-1.3349,0,-6.2946,4,-2.8073,35,0.45273,46,1.82748
ENSG00000165669,FAM204A,11,-2.2338,20,-1.4018,54,0.14005,44,-0.1676,72,1.13406
ENSG00000151893,CACUL1,11,-1.3782,22,-0.4031,36,0.43154,30,0.10551,32,0.37028
ENSG00000107581,EIF3A,13,-2.8292,127,0.78367,94,0.25450,68,-0.3033,89,0.23764
ENSG00000119979,DENND10,11,-1.8259,48,0.41572,42,0.20878,44,0.25684,39,0.10004
ENSG00000165672,PRDX3,11,-3.1000,3,-4.9365,169,1.15963,84,-0.1042,119,0.82150
ENSG00000151923,TIAL1,110,1.10559,39,-0.6618,1,-5.8715,23,-1.4959,81,0.89308
ENSG00000198825,INPP5F,262,0.24043,32,-2.9854,3,-6.0916,165,-0.5237,376,1.69676
ENSG00000066468,FGFR2,51,-0.7645,337,3.11094,77,-0.0914,17,-2.3978,29,-2.0362
ENSG00000107669,ATE1,318,2.91100,0,-7.4210,110,0.52985,22,-2.0098,39,-1.5045
ENSG00000138162,TACC2,11,-1.0504,16,-0.5831,1,-4.5236,27,0.28681,34,1.30334
