Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000150977,RILPL2,50,1.23623,18,-0.4428,15,-0.7190,26,0.15936,14,-0.8498,24,-0.0162
ENSG00000184209,SNRNP35,23,0.00036,20,-0.2625,26,0.17319,18,-0.4230,35,0.67770,24,0.05533
ENSG00000188026,RILPL1,47,0.16539,33,-0.4204,28,-0.6071,62,0.73237,49,0.23423,36,-0.3260
ENSG00000086598,TMED2,76,-0.1798,81,-0.0937,78,-0.1534,88,0.05200,76,-0.1891,96,0.23587
ENSG00000111364,DDX55,13,-0.1767,11,-0.4697,18,0.39608,15,0.03030,12,-0.2537,16,0.27440
ENSG00000111361,EIF2B1,23,-0.2304,18,-0.6396,14,-0.9359,47,1.14257,25,-0.0524,23,-0.2279
ENSG00000111358,GTF2H3,11,-0.7436,13,-0.5981,24,0.42673,25,0.59118,23,0.36681,16,-0.2332
ENSG00000119242,CCDC92,130,-0.4455,129,-0.5091,260,0.67240,241,0.63267,134,-0.3986,154,-0.2298
ENSG00000179195,ZNF664,59,0.69438,36,-0.0992,45,0.23273,28,-0.5238,51,0.43619,34,-0.2561
ENSG00000196498,NCOR2,68,0.17648,54,-0.2161,56,-0.1360,70,0.23383,100,0.79796,47,-0.5174
ENSG00000073060,SCARB1,37,0.08652,28,-0.4077,28,-0.3578,39,0.18286,44,0.35874,37,0.07045
ENSG00000150991,UBC,1448,0.09908,1147,-0.3030,895,-0.6593,1508,0.18627,1713,0.37352,1416,0.08245
ENSG00000184992,BRI3BP,46,-0.5283,40,-0.8306,111,0.87902,70,0.12618,65,-0.0136,70,0.14837
ENSG00000081760,AACS,9,-2.2619,24,-0.9683,42,-0.0425,78,1.15669,35,-0.3345,48,0.18643
ENSG00000139364,TMEM132B,80,-0.2886,67,-0.6226,101,0.07724,151,0.86107,93,-0.0561,84,-0.2629
ENSG00000256193,LINC00507,6,-1.6516,17,-0.2685,0,-9.0642,42,1.56816,18,-0.1292,18,-0.1701
ENSG00000181234,TMEM132C,27,1.42532,8,-0.6444,17,0.61861,6,-0.9638,5,-1.3132,12,0.20164
ENSG00000139370,SLC15A4,10,-0.2518,11,-0.1507,12,0.06104,22,1.26255,8,-0.5830,7,-0.9360
ENSG00000151948,GLT1D1,26,-0.2733,18,-0.8993,51,0.83518,32,0.11038,27,-0.2047,34,0.21191
ENSG00000151952,TMEM132D,9,-1.0629,13,-0.6539,4,-2.1539,34,1.12264,20,0.10660,21,0.19226
ENSG00000060709,RIMBP2,21,-1.5160,34,-0.8608,57,-0.0096,86,0.77435,63,0.15960,63,0.21549
ENSG00000111450,STX2,22,0.85878,10,-0.3930,14,0.17840,13,-0.0017,14,0.15806,11,-0.3582
ENSG00000132341,RAN,238,-0.3747,243,-0.3771,285,-0.0923,407,0.56442,261,-0.2311,311,0.06050
ENSG00000061936,SFSWAP,46,0.99677,18,-0.5282,41,0.78622,28,0.20115,10,-1.3843,20,-0.3942
ENSG00000198598,MMP17,20,-0.6217,17,-0.9081,51,0.86600,49,0.92935,33,0.13611,21,-0.6431
ENSG00000177169,ULK1,44,-0.2597,40,-0.4337,46,-0.2065,80,0.82396,60,0.22327,43,-0.3667
ENSG00000177192,PUS1,7,-0.8615,5,-1.2838,7,-0.7081,17,0.63016,28,1.47117,11,-0.2045
ENSG00000183495,EP400,24,0.10414,16,-0.5688,21,-0.0852,30,0.57575,27,0.30730,19,-0.2720
ENSG00000185163,DDX51,14,-0.7754,12,-1.0830,18,-0.3483,35,0.80854,20,-0.2098,28,0.39891
ENSG00000184967,NOC4L,13,-0.4670,13,-0.5617,14,-0.3484,25,0.65691,23,0.39977,17,-0.0699
ENSG00000182870,GALNT9,30,-0.6435,36,-0.3594,62,0.53819,71,0.87679,46,0.05429,32,-0.6587
ENSG00000112787,FBRSL1,23,0.01490,31,0.57983,26,0.24126,17,-0.4964,16,-0.5177,22,-0.0805
ENSG00000176894,PXMP2,25,0.22124,27,0.40090,26,0.28239,11,-1.1112,10,-1.1622,27,0.43652
ENSG00000247077,PGAM5,18,-0.7977,23,-0.4596,29,-0.0593,50,1.02478,28,-0.0821,25,-0.3048
ENSG00000176915,ANKLE2,48,0.63287,26,-0.3756,42,0.40785,42,0.47483,28,-0.2523,24,-0.6050
ENSG00000090615,GOLGA3,34,-0.2171,26,-0.6581,64,0.83377,36,-0.1358,38,-0.0302,42,0.18241
ENSG00000198393,ZNF26,14,0.23971,8,-0.6917,10,-0.2118,14,0.36603,8,-0.6147,14,0.33635
ENSG00000198040,ZNF84,10,-1.4089,19,-0.4883,35,0.54442,27,0.17103,18,-0.4767,31,0.48879
ENSG00000256223,ZNF10,10,-0.1493,8,-0.6763,24,1.17213,8,-0.6438,26,1.33651,8,-0.6342
ENSG00000090612,ZNF268,18,0.79135,6,-0.9365,20,0.95469,6,-1.0787,15,0.45318,11,0.05541
ENSG00000196199,MPHOSPH8,131,-0.0761,128,-0.1254,251,0.99870,135,-0.0338,88,-0.6961,127,-0.1684
ENSG00000121390,PSPC1,26,-1.1542,39,-0.6115,51,-0.1462,74,0.51253,53,-0.0690,67,0.40443
ENSG00000121741,ZMYM2,46,0.14398,29,-0.6067,45,0.11641,48,0.23256,53,0.38527,40,-0.0808
ENSG00000121742,GJB6,11,-1.7088,77,1.56999,49,0.48885,16,-1.2973,31,-0.2165,27,-0.5487
ENSG00000165475,CRYL1,35,0.32241,35,0.35854,40,0.51471,22,-0.4341,18,-0.7361,27,-0.1429
ENSG00000032742,IFT88,24,1.02355,9,-0.4820,14,0.11171,13,0.05254,13,0.03982,10,-0.3754
ENSG00000278291,AL161772.1,51,-0.2527,56,-0.1225,64,0.08591,63,0.07704,81,0.48145,56,-0.1438
ENSG00000172458,IL17D,7,-1.9361,39,0.77252,31,0.27410,13,-1.1883,26,0.00907,31,0.35871
ENSG00000150456,EEF1AKMT1,5,-1.3656,16,0.62492,11,-0.0530,11,-0.1385,13,0.20112,11,-0.1022
ENSG00000150459,SAP18,184,-0.3363,213,-0.1167,209,-0.1311,223,-0.0335,222,-0.0421,262,0.30346
ENSG00000173141,MRPL57,77,-0.5989,105,-0.1140,67,-0.8160,115,0.03565,149,0.46107,131,0.31659
ENSG00000180776,ZDHHC20,36,0.63904,11,-1.2178,36,0.64774,27,0.17450,22,-0.1481,24,-0.0276
ENSG00000165487,MICU2,32,0.38086,21,-0.3549,29,0.20972,28,0.20032,28,0.14611,22,-0.2597
ENSG00000102678,FGF9,6,-1.3949,9,-0.9593,15,-0.0686,15,-0.1632,19,0.30380,24,0.91320
ENSG00000151835,SACS,34,-0.5195,28,-0.9186,56,0.25615,65,0.57588,67,0.53839,45,-0.1139
ENSG00000182957,SPATA13,25,1.33900,16,0.69554,12,0.16552,8,-0.6206,6,-0.7815,6,-0.9553
ENSG00000165566,AMER2,82,0.27591,80,0.26826,104,0.68026,61,-0.2253,45,-0.6483,59,-0.3129
ENSG00000139505,MTMR6,60,-0.2933,42,-0.9272,106,0.63133,116,0.92479,67,-0.1115,57,-0.4505
ENSG00000139496,NUP58,48,0.75352,19,-0.8125,46,0.69555,37,0.39558,29,-0.0882,22,-0.5783
ENSG00000132932,ATP8A2,57,-0.5192,38,-1.2384,129,0.80522,106,0.54294,46,-0.8481,91,0.29452
ENSG00000127870,RNF6,60,0.39237,32,-0.6475,50,0.10047,62,0.51868,56,0.28957,38,-0.3984
ENSG00000132964,CDK8,26,1.11064,5,-1.5556,18,0.55383,18,0.57216,10,-0.4286,10,-0.4354
ENSG00000132970,WASF3,114,0.05752,109,-0.0206,191,0.91376,69,-0.7927,55,-1.0721,128,0.32443
ENSG00000132975,GPR12,12,-0.5673,10,-0.8797,26,0.70269,9,-0.9788,26,0.65794,23,0.61192
ENSG00000152484,USP12,66,0.45146,35,-0.6006,42,-0.2625,46,-0.1357,67,0.47298,54,0.15351
ENSG00000122026,RPL21,1730,0.76905,1299,0.32936,700,-0.6895,700,-0.7558,1047,-0.0588,1130,0.08130
ENSG00000122034,GTF3A,96,0.12475,74,-0.3301,67,-0.4533,94,0.10411,102,0.22293,96,0.16412
ENSG00000122033,MTIF3,57,-0.2099,43,-0.6856,61,-0.0832,69,0.11396,63,-0.0523,81,0.47424
ENSG00000186184,POLR1D,108,0.77030,45,-0.7038,73,0.11726,73,0.13528,60,-0.1802,67,-0.0321
ENSG00000102755,FLT1,360,5.22610,17,-1.5509,4,-3.6201,1,-4.9558,3,-3.7992,13,-2.1090
ENSG00000132963,POMP,288,0.47028,207,-0.0773,145,-0.6231,187,-0.2515,197,-0.1430,247,0.28328
ENSG00000139514,SLC7A1,57,1.38555,11,-1.3469,25,-0.0410,17,-0.6617,18,-0.4873,32,0.50485
ENSG00000122042,UBL3,118,0.32051,98,0.02946,161,0.83985,77,-0.4050,74,-0.4256,88,-0.1851
ENSG00000102781,KATNAL1,5,-2.4563,22,-0.4509,35,0.31581,36,0.42751,38,0.45202,31,0.13807
ENSG00000189403,HMGB1,528,0.05280,448,-0.2311,575,0.19194,577,0.22393,416,-0.3248,513,0.00659
ENSG00000132952,USPL1,12,-0.5003,12,-0.6153,15,-0.2212,21,0.38292,22,0.41197,18,0.16937
ENSG00000120694,HSPH1,377,-0.3756,328,-0.6510,482,0.01500,586,0.37746,767,0.78332,441,-0.1606
ENSG00000187676,B3GLCT,19,0.71482,7,-0.8429,30,1.47861,11,-0.1944,3,-1.8043,11,-0.1626
ENSG00000073910,FRY,45,-0.5812,33,-1.1259,89,0.51586,99,0.80902,87,0.46558,55,-0.3366
ENSG00000139597,N4BP2L1,55,0.52099,22,-0.9947,36,-0.1653,49,0.34671,47,0.25919,40,0.01556
ENSG00000244754,N4BP2L2,76,0.25888,69,0.11250,78,0.31238,70,0.14022,60,-0.1068,51,-0.4477
ENSG00000083642,PDS5B,89,0.12213,53,-0.7490,145,0.94401,89,0.14923,103,0.37361,67,-0.4121
ENSG00000133121,STARD13,25,1.58805,7,-0.6329,22,1.36007,6,-0.7831,6,-0.7318,6,-0.7840
ENSG00000172915,NBEA,83,-0.3476,67,-0.7423,168,0.79084,109,0.07740,91,-0.2033,115,0.21185
ENSG00000133083,DCLK1,205,-0.1148,98,-1.3618,422,1.08568,311,0.65030,122,-0.9240,214,-0.0669
ENSG00000133104,SPART,79,0.83995,43,-0.1628,45,-0.0734,48,0.02822,51,0.11491,39,-0.3974
ENSG00000133101,CCNA1,20,0.30541,5,-1.9763,11,-0.6411,25,0.76966,22,0.46606,17,0.14235
ENSG00000180440,SERTM1,49,-0.4741,33,-1.1861,47,-0.5462,97,0.70566,74,0.16113,79,0.36777
ENSG00000120697,ALG5,23,0.28463,20,0.03370,28,0.56813,19,-0.0516,14,-0.5583,18,-0.2045
ENSG00000120699,EXOSC8,6,-0.9455,12,0.09610,9,-0.2907,13,0.28347,11,-0.0409,12,0.13853
ENSG00000120686,UFM1,93,0.40736,52,-0.5668,90,0.34136,69,-0.0812,64,-0.1959,78,0.16264
ENSG00000188811,NHLRC3,10,-0.2206,11,-0.0162,14,0.39940,16,0.69022,9,-0.3850,8,-0.5945
ENSG00000183722,LHFPL6,141,2.48282,18,-1.1897,29,-0.3328,30,-0.3633,1,-5.1654,33,-0.2035
ENSG00000133103,COG6,12,-1.1480,18,-0.6647,19,-0.5383,43,0.91676,35,0.44752,26,-0.0501
ENSG00000150907,FOXO1,26,1.62273,11,0.10409,8,-0.3871,4,-1.3007,24,1.46343,4,-1.5420
ENSG00000102738,MRPS31,30,0.30143,22,-0.2348,22,-0.1856,22,-0.2423,24,-0.0650,29,0.29661
ENSG00000120688,WBP4,81,0.46267,46,-0.4877,49,-0.3220,73,0.33024,60,-0.0315,60,-0.0200
ENSG00000165572,KBTBD6,41,-0.7677,38,-0.9691,144,1.26118,81,0.32520,66,-0.0384,63,-0.1469
ENSG00000120696,KBTBD7,9,-1.2392,12,-1.0057,24,0.20128,25,0.30825,22,0.05316,28,0.58500
ENSG00000172766,NAA16,23,1.29270,10,-0.1088,16,0.65747,4,-1.5786,13,0.31628,9,-0.3630
ENSG00000102760,RGCC,109,0.72082,104,0.75627,60,-0.2557,41,-0.8947,53,-0.4264,63,-0.2250
ENSG00000102780,DGKH,15,-0.2271,9,-0.9788,35,1.21378,20,0.28363,11,-0.6856,17,-0.0144
ENSG00000023516,AKAP11,128,-0.3002,106,-0.6555,218,0.55604,176,0.23261,165,0.09881,158,0.04410
ENSG00000120675,DNAJC15,54,-0.2804,74,0.24170,62,-0.0648,42,-0.7249,64,-0.0218,78,0.40467
ENSG00000120658,ENOX1,8,-0.8308,9,-0.8482,36,1.48524,14,-0.1380,18,0.29489,14,-0.1622
ENSG00000151778,SERP2,73,-0.6295,89,-0.3561,71,-0.6743,115,0.08670,125,0.21741,139,0.51803
ENSG00000102804,TSC22D1,844,0.38206,437,-0.7298,484,-0.5046,891,0.54416,635,-0.0783,684,0.05131
ENSG00000083635,NUFIP1,7,-0.5708,6,-0.7785,13,0.39176,19,1.20845,6,-0.7075,8,-0.3927
ENSG00000133114,GPALPP1,24,-0.1106,19,-0.5324,43,0.83398,23,-0.1795,26,-0.0028,27,0.09062
ENSG00000188342,GTF2F2,25,-0.4629,34,-0.0045,38,0.16114,26,-0.4742,27,-0.3821,44,0.54252
ENSG00000180332,KCTD4,31,-1.4184,46,-0.9272,21,-1.9659,121,0.81845,214,1.74157,63,-0.4455
ENSG00000133112,TPT1,2913,1.53720,1215,0.03114,673,-0.8963,789,-0.7154,1347,0.19429,1001,-0.3516
ENSG00000170919,TPT1-AS1,10,0.00235,9,-0.2744,20,1.07323,17,0.85786,7,-0.5988,5,-1.1815
ENSG00000136152,COG3,25,0.82813,8,-0.9954,17,0.18052,18,0.31391,21,0.54838,11,-0.4795
ENSG00000123200,ZC3H13,152,0.54780,131,0.34380,210,1.10526,88,-0.3623,69,-0.7017,72,-0.7800
ENSG00000139684,ESD,111,0.04675,92,-0.2735,83,-0.4190,131,0.35195,76,-0.5537,121,0.24409
ENSG00000102468,HTR2A,60,-0.7568,48,-1.1886,66,-0.6046,162,1.00072,63,-0.6707,121,0.47113
ENSG00000136143,SUCLA2,65,-0.4897,59,-0.7125,93,0.06282,100,0.20624,70,-0.3887,115,0.56634
ENSG00000136159,NUDT15,17,0.54357,7,-0.8853,13,0.21975,18,0.84691,8,-0.5421,9,-0.3953
ENSG00000136146,MED4,51,0.31396,36,-0.2420,51,0.30931,44,0.10731,41,-0.0180,38,-0.1973
ENSG00000136156,ITM2B,1467,0.47016,788,-0.5799,761,-0.5783,1209,0.17354,1056,-0.0648,1239,0.25320
ENSG00000139687,RB1,41,0.85148,17,-0.6090,27,0.14785,21,-0.2115,16,-0.6589,27,0.26067
ENSG00000136161,RCBTB2,16,0.70981,7,-0.5683,12,0.26126,16,0.82286,8,-0.3036,6,-0.8212
ENSG00000102531,FNDC3A,76,0.68984,34,-0.6309,41,-0.3206,45,-0.1892,55,0.16709,56,0.24328
ENSG00000102543,CDADC1,17,0.06898,18,0.17331,14,-0.2503,22,0.50260,15,-0.2000,13,-0.4364
ENSG00000102547,CAB39L,25,-0.7006,24,-0.8407,38,-0.0961,47,0.30099,49,0.34006,48,0.39597
ENSG00000136147,PHF11,28,1.58956,12,0.13994,7,-0.6885,8,-0.4798,5,-1.0756,10,-0.2357
ENSG00000136144,RCBTB1,7,-1.0510,15,0.00279,15,0.01645,16,0.07451,13,-0.2299,18,0.34723
ENSG00000123179,EBPL,15,-0.3900,15,-0.3948,14,-0.4816,16,-0.3251,18,-0.0491,27,0.78648
ENSG00000102753,KPNA3,49,0.04857,33,-0.6558,62,0.41331,54,0.21681,47,-0.0221,49,0.05000
ENSG00000123178,SPRYD7,28,-1.0533,43,-0.4624,67,0.28604,77,0.58848,60,0.10888,55,-0.0269
ENSG00000204977,TRIM13,21,0.68985,10,-0.5614,20,0.64753,16,0.32912,9,-0.6134,11,-0.3766
ENSG00000136104,RNASEH2B,46,-0.0256,41,-0.2378,38,-0.3524,43,-0.1427,57,0.29282,54,0.27936
ENSG00000150510,FAM124A,14,0.18896,10,-0.4719,7,-0.8362,13,0.02034,13,0.03612,16,0.46524
ENSG00000102786,INTS6,27,0.43462,13,-0.7659,24,0.23518,25,0.35190,22,0.07740,19,-0.1488
ENSG00000136100,VPS36,20,-0.8586,26,-0.5359,46,0.39085,47,0.50866,25,-0.5869,40,0.24480
ENSG00000165416,SUGT1,65,-0.3375,73,-0.1893,88,0.14607,92,0.24777,72,-0.1746,84,0.07713
ENSG00000136099,PCDH8,38,-1.6169,59,-1.0458,14,-3.0164,168,0.81663,247,1.38561,114,0.08675
ENSG00000118946,PCDH17,92,-0.2041,91,-0.2379,341,2.11943,93,-0.2062,67,-0.6864,58,-1.0770
ENSG00000083544,TDRD3,6,-0.6400,15,0.93466,11,0.25071,6,-0.8208,9,-0.0209,8,-0.2077
ENSG00000280165,PCDH20,12,-1.4797,13,-1.4237,35,0.21194,55,1.13366,9,-1.8034,39,0.49985
ENSG00000184226,PCDH9,290,0.43537,201,-0.1774,340,0.69856,290,0.49896,168,-0.4400,147,-0.7885
ENSG00000204899,MZT1,35,-0.8736,50,-0.3535,71,0.23624,98,0.90743,56,-0.1303,51,-0.3467
ENSG00000083520,DIS3,40,1.16592,20,0.01864,24,0.28347,20,-0.0282,15,-0.4630,14,-0.7085
ENSG00000118922,KLF12,15,0.52295,9,-0.3827,17,0.65366,3,-1.8632,5,-1.0408,16,0.85754
ENSG00000136111,TBC1D4,34,1.91457,7,-0.8549,20,0.94587,8,-0.6457,16,0.56916,5,-1.5491
ENSG00000188243,COMMD6,275,1.14780,132,-0.0889,96,-0.5859,103,-0.5283,132,-0.0834,139,0.00383
ENSG00000118939,UCHL3,31,-0.6076,52,0.25032,42,-0.1199,35,-0.4748,62,0.49480,49,0.14969
ENSG00000136153,LMO7,74,0.29010,34,-1.0179,66,0.11223,84,0.58555,89,0.60320,50,-0.3930
ENSG00000178695,KCTD12,180,1.73520,49,-0.5263,35,-0.9933,49,-0.5336,107,0.79280,49,-0.5992
ENSG00000102805,CLN5,14,0.22576,12,-0.0372,16,0.45104,11,-0.1079,7,-0.8731,12,0.07982
ENSG00000005812,FBXL3,87,0.69067,39,-0.6432,57,-0.0008,60,0.10778,45,-0.3539,60,0.12032
ENSG00000005810,MYCBP2,122,-0.8129,135,-0.7278,263,0.39986,338,0.96477,198,-0.0591,176,-0.3075
ENSG00000139737,SLAIN1,81,0.87986,39,-0.3245,54,0.19146,50,0.09600,43,-0.1433,39,-0.3705
ENSG00000136160,EDNRB,52,0.30353,82,1.27747,52,0.30070,10,-2.3060,20,-1.1603,41,-0.0961
ENSG00000152193,OBI1,18,0.04027,13,-0.5330,28,0.78187,21,0.35382,14,-0.3053,15,-0.2485
ENSG00000139746,RBM26,55,-0.5418,59,-0.4782,107,0.51961,79,0.03833,65,-0.2707,91,0.33511
ENSG00000102471,NDFIP2,95,-0.6342,91,-0.7690,152,0.10495,225,0.87791,166,0.24852,127,-0.2337
ENSG00000136158,SPRY2,45,0.20761,36,-0.1899,82,1.20796,37,-0.1280,33,-0.3165,31,-0.4869
ENSG00000178235,SLITRK1,48,-0.8742,51,-0.8339,135,0.78076,128,0.81008,64,-0.4367,78,-0.1477
ENSG00000228824,MIR4500HG,4,-2.4407,21,-0.0482,29,0.47952,43,1.39627,7,-1.6600,15,-0.6014
ENSG00000165300,SLITRK5,33,-0.8381,25,-1.3592,49,-0.2291,88,0.84506,71,0.37337,62,0.20310
ENSG00000179399,GPC5,9,-0.0153,15,1.08214,12,0.52156,1,-3.1818,5,-0.7059,10,0.17915
ENSG00000152749,GPR180,8,-1.1361,9,-1.0211,20,0.30537,13,-0.4262,16,-0.1113,27,1.05686
ENSG00000125285,SOX21,19,0.69905,20,0.92667,18,0.60985,3,-2.0482,6,-1.0851,11,-0.1884
ENSG00000134873,CLDN10,50,-0.6681,135,1.09402,77,-0.0181,33,-1.3903,49,-0.7219,87,0.25013
ENSG00000134874,DZIP1,27,-0.1338,35,0.31250,67,1.35885,17,-0.9357,26,-0.2195,24,-0.3884
ENSG00000102580,DNAJC3,34,0.86186,19,-0.0942,10,-1.1026,21,0.08669,22,0.13791,18,-0.1810
ENSG00000102595,UGGT2,5,-0.7955,14,0.72372,9,0.01367,6,-0.6713,20,1.29270,6,-0.8036
ENSG00000185352,HS6ST3,34,-1.2059,45,-0.8661,40,-0.9726,117,0.86368,113,0.68290,79,0.10700
ENSG00000139793,MBNL2,181,0.19491,111,-0.6317,118,-0.4800,199,0.39859,194,0.30862,164,0.03838
ENSG00000125249,RAP2A,128,0.22955,84,-0.4898,119,0.11330,129,0.28018,71,-0.6916,122,0.19464
ENSG00000065150,IPO5,88,-0.2234,63,-0.8213,77,-0.4385,143,0.64482,129,0.38818,104,0.03688
ENSG00000152767,FARP1,70,-0.2752,68,-0.3396,89,0.10251,105,0.42789,101,0.32163,75,-0.2069
ENSG00000102572,STK24,65,0.08882,45,-0.5592,68,0.14669,73,0.31867,68,0.15537,60,-0.0558
ENSG00000088387,DOCK9,63,0.31384,33,-0.7957,77,0.64091,71,0.57294,39,-0.4629,45,-0.2910
ENSG00000134882,UBAC2,64,1.10653,21,-0.7973,22,-0.6259,30,-0.1445,32,-0.0493,37,0.21762
ENSG00000169508,GPR183,62,3.18430,12,0.04773,9,-0.4816,3,-2.1874,4,-1.7134,5,-1.4740
ENSG00000125304,TM9SF2,102,0.20102,53,-0.9068,104,0.22786,125,0.62594,72,-0.3446,88,-0.0338
ENSG00000175198,PCCA,27,0.74573,13,-0.5075,12,-0.5667,12,-0.5560,25,0.61254,19,0.22071
ENSG00000102452,NALCN,41,-0.1830,24,-1.0776,80,0.91457,59,0.45248,25,-0.9500,49,0.15141
ENSG00000102466,FGF14,31,-0.7497,31,-0.7994,40,-0.3322,65,0.49526,78,0.73385,52,0.10018
ENSG00000134900,TPP2,23,0.51793,14,-0.2623,30,0.99701,9,-0.8994,27,0.80137,12,-0.5344
ENSG00000134897,BIVM,10,-0.5267,9,-0.8033,24,0.86416,13,-0.1693,13,-0.0695,17,0.37504
ENSG00000134899,ERCC5,19,-0.2853,22,-0.0849,24,0.04005,23,-0.0073,25,0.10100,25,0.11834
ENSG00000125266,EFNB2,30,-0.2389,22,-0.8019,66,1.07024,36,0.03546,28,-0.3535,37,0.10429
ENSG00000134884,ARGLU1,117,0.33492,106,0.20681,161,0.87427,97,0.03403,104,0.14727,54,-1.0593
ENSG00000204442,FAM155A,38,-1.0570,47,-0.8002,125,0.82948,136,1.16921,60,-0.3720,55,-0.6042
ENSG00000174405,LIG4,16,-0.7029,12,-1.2168,33,0.45722,32,0.46301,24,-0.0769,30,0.36125
ENSG00000139826,ABHD13,23,0.14348,9,-1.3502,24,0.25701,29,0.62015,26,0.34884,20,-0.1214
ENSG00000041515,MYO16,21,0.11509,10,-1.1809,13,-0.5761,24,0.35129,4,-2.1432,30,0.97696
ENSG00000185950,IRS2,94,-0.4308,97,-0.4221,138,0.17951,170,0.59657,142,0.22943,109,-0.2474
ENSG00000213995,NAXD,23,-0.4771,25,-0.3827,30,-0.0991,38,0.35389,40,0.38250,32,0.01746
ENSG00000134905,CARS2,9,-0.7666,14,-0.2054,15,-0.1177,20,0.44292,17,0.07967,16,0.06063
ENSG00000153487,ING1,7,-1.3521,19,0.24151,33,1.13586,12,-0.5376,19,0.18263,15,-0.1761
ENSG00000088448,ANKRD10,47,0.88385,20,-0.5396,16,-0.8419,33,0.34059,24,-0.2309,27,-0.0151
ENSG00000102606,ARHGEF7,89,-0.3806,70,-0.8198,158,0.54956,155,0.59445,101,-0.1717,110,-0.0441
ENSG00000126216,TUBGCP3,13,-0.2069,6,-1.2783,28,1.10698,14,-0.0701,16,0.12031,16,0.17160
ENSG00000068650,ATP11A,28,1.67292,6,-0.8822,18,0.87214,10,-0.1274,13,0.32547,5,-1.3785
ENSG00000126217,MCF2L,52,-0.1853,48,-0.3171,54,-0.1264,65,0.19507,70,0.30359,60,0.05700
ENSG00000126226,PCID2,12,-0.3422,10,-0.7331,16,0.00454,27,1.10164,10,-0.6384,14,-0.1934
ENSG00000139842,CUL4A,27,0.27695,18,-0.4108,19,-0.2685,30,0.53263,19,-0.2451,21,-0.0882
ENSG00000185896,LAMP1,140,0.43075,92,-0.2630,124,0.24266,134,0.42180,70,-0.6664,94,-0.2506
ENSG00000150403,TMCO3,18,-0.3047,21,-0.0703,30,0.46276,18,-0.3424,14,-0.6966,27,0.41418
ENSG00000198176,TFDP1,28,0.32784,18,-0.3887,30,0.42692,24,0.10114,27,0.28650,19,-0.3128
ENSG00000183087,GAS6,78,0.70112,34,-0.7118,50,-0.0264,49,-0.0755,43,-0.2782,58,0.26886
ENSG00000185989,RASA3,44,1.48591,14,-0.4619,9,-1.0318,17,-0.1332,15,-0.2513,17,-0.0940
ENSG00000130177,CDC16,41,0.18245,39,0.09291,38,0.06386,41,0.21781,37,0.00715,30,-0.3797
ENSG00000169062,UPF3A,33,-0.0783,34,-0.0477,58,0.82884,34,-0.0812,20,-0.8400,35,-0.0303
ENSG00000198824,CHAMP1,18,-0.0970,9,-1.3206,40,1.19532,27,0.57316,16,-0.3165,17,-0.2936
ENSG00000136319,TTC5,6,-1.0799,11,-0.1844,21,0.87846,10,-0.2763,6,-1.1218,16,0.51888
ENSG00000100814,CCNB1IP1,32,0.61318,17,-0.4318,32,0.62222,11,-1.1453,14,-0.6591,28,0.54698
ENSG00000259001,AL355075.4,11,-0.1960,17,0.58746,9,-0.4625,7,-0.8745,15,0.30595,13,0.15560
ENSG00000129484,PARP2,35,-0.2456,23,-0.9657,57,0.52094,43,0.10188,47,0.22533,46,0.24501
ENSG00000092094,OSGEP,20,0.20041,14,-0.3412,20,0.24991,27,0.84772,12,-0.6319,13,-0.5367
ENSG00000100823,APEX1,72,0.02153,57,-0.3750,75,0.08977,63,-0.2010,94,0.45728,76,0.13691
ENSG00000165782,PIP4P1,59,0.18398,27,-1.0931,54,0.06079,77,0.74124,55,0.08120,49,-0.1455
ENSG00000198805,PNP,160,3.31538,20,-0.6616,12,-1.3273,9,-1.8570,27,-0.1816,14,-1.3707
ENSG00000129538,RNASE1,644,3.68168,92,-0.2968,103,-0.0930,18,-2.8478,6,-4.2710,40,-1.8011
ENSG00000165795,NDRG2,518,-0.0394,933,1.11267,418,-0.3805,253,-1.2481,404,-0.4317,534,0.01069
ENSG00000165801,ARHGEF40,10,0.24541,12,0.72902,6,-0.4570,4,-1.1413,6,-0.5442,9,0.28575
ENSG00000165804,ZNF219,6,-0.5970,15,0.93006,15,0.83191,5,-1.0242,9,0.03846,7,-0.5053
ENSG00000258441,LINC00641,34,-0.8011,42,-0.5234,74,0.42242,60,0.10833,52,-0.1284,68,0.37808
ENSG00000092199,HNRNPC,333,0.48861,196,-0.4010,210,-0.2593,267,0.14047,307,0.35413,231,-0.1359
ENSG00000092201,SUPT16H,71,0.33475,43,-0.5296,120,1.21903,52,-0.1875,30,-1.0088,56,-0.0578
ENSG00000100888,CHD8,33,-0.0982,31,-0.2222,54,0.70143,40,0.23939,26,-0.4528,32,-0.1871
ENSG00000129472,RAB2B,24,0.31457,12,-0.7588,26,0.43638,14,-0.5637,16,-0.3208,26,0.59405
ENSG00000092203,TOX4,52,-0.0709,47,-0.2506,65,0.27326,51,-0.1123,39,-0.5196,64,0.34544
ENSG00000165819,METTL3,26,1.08789,7,-0.9700,14,0.00897,18,0.53975,13,-0.0481,10,-0.5077
