Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000169020,ATP5ME,797,0.07777,744,-0.0328,634,-0.2860,555,-0.4955,464,-0.7723,925,0.31985,1096,0.60180,939,0.34416,770,0.02236,671,-0.1977
ENSG00000185619,PCGF3,18,-0.4758,18,-0.4604,40,0.79423,30,0.35076,33,0.50441,42,0.89081,20,-0.2909,22,-0.1495,9,-1.5554,11,-1.1425
ENSG00000168993,CPLX1,132,-0.7548,162,-0.4404,235,0.14594,406,1.06811,248,0.23015,321,0.65988,179,-0.2846,207,-0.0597,69,-1.7413,188,-0.2145
ENSG00000178950,GAK,39,-0.3458,46,-0.0770,64,0.44466,54,0.17073,52,0.09318,58,0.29197,43,-0.2112,34,-0.5655,41,-0.2712,56,0.21674
ENSG00000127419,TMEM175,45,0.64001,21,-0.5503,43,0.59278,18,-0.7525,19,-0.6858,56,1.03119,24,-0.3585,26,-0.2484,35,0.24154,13,-1.2231
ENSG00000145214,DGKQ,14,-0.5065,10,-0.9990,39,1.09337,33,0.81455,27,0.45452,13,-0.6389,32,0.77034,19,-0.0754,13,-0.7095,0,-5.4119
ENSG00000127418,FGFRL1,59,0.79121,9,-2.1496,3,-3.5056,6,-2.7198,12,-1.7185,16,-1.2055,9,-2.0850,38,0.08352,164,2.85964,48,0.45417
ENSG00000159692,CTBP1,117,-0.4444,107,-0.5837,197,0.37926,242,0.72458,262,0.86468,159,0.02801,133,-0.2492,144,-0.1197,159,0.03289,37,-2.1930
ENSG00000090316,MAEA,34,-0.6955,37,-0.5689,120,1.36065,46,-0.2490,75,0.53471,92,0.88871,50,-0.1204,50,-0.1002,27,-1.0744,6,-3.1235
ENSG00000163950,SLBP,41,-0.6637,25,-1.3635,126,1.18067,67,0.10978,87,0.54652,82,0.44749,82,0.43982,63,0.00845,34,-0.9532,17,-1.9565
ENSG00000168936,TMEM129,36,0.37741,25,-0.1898,24,-0.2664,32,0.18319,33,0.22039,53,1.03210,14,-1.1019,45,0.72586,20,-0.5323,3,-3.0810
ENSG00000068078,FGFR3,614,1.50545,157,-0.7666,66,-2.0536,239,-0.1101,123,-1.1304,117,-1.2050,61,-2.1704,837,2.12573,247,-0.0581,97,-1.4872
ENSG00000168924,LETM1,50,0.05249,34,-0.5586,55,0.20797,96,1.15941,55,0.19676,46,-0.0686,52,0.11215,50,0.05404,33,-0.6017,12,-2.0387
ENSG00000109685,NSD2,35,-0.4119,31,-0.5962,50,0.15332,57,0.35562,78,0.89089,63,0.53053,51,0.18081,55,0.31749,13,-1.8928,22,-1.1292
ENSG00000185049,NELFA,28,0.56213,16,-0.3885,14,-0.5794,17,-0.2637,24,0.30039,28,0.52293,24,0.28910,14,-0.5882,10,-0.9776,26,0.39027
ENSG00000243449,C4orf48,516,0.47054,464,0.29436,416,0.11496,284,-0.4884,299,-0.4094,478,0.34302,410,0.09195,445,0.22531,313,-0.3346,245,-0.7167
ENSG00000185818,NAT8L,335,0.67145,186,-0.2857,221,-0.0079,323,0.61242,234,0.07876,161,-0.5073,225,0.01618,354,0.76731,83,-1.5089,103,-1.1961
ENSG00000123933,MXD4,73,0.88483,48,0.18311,25,-0.7959,32,-0.4676,51,0.29754,42,-0.0259,22,-1.0008,40,-0.1214,67,0.73184,27,-0.7098
ENSG00000159733,ZFYVE28,14,-0.5433,8,-1.3794,36,0.97914,15,-0.3829,46,1.44634,17,-0.2285,32,0.79455,16,-0.3426,13,-0.6490,0,-5.3864
ENSG00000063978,RNF4,48,0.32695,25,-0.7113,50,0.36485,41,0.07920,58,0.61963,45,0.19299,21,-0.9872,48,0.30139,36,-0.1642,24,-0.7577
ENSG00000087274,ADD1,197,-0.0451,120,-0.8205,292,0.59811,243,0.29308,254,0.36932,178,-0.2032,161,-0.3638,210,0.05935,213,0.08304,157,-0.3990
ENSG00000109736,MFSD10,25,-0.6478,29,-0.3991,67,0.96736,29,-0.4279,24,-0.6940,52,0.54182,21,-0.8621,18,-1.1105,51,0.50926,58,0.71996
ENSG00000197386,HTT,95,0.41350,69,-0.1069,71,-0.0520,88,0.29821,103,0.55618,60,-0.3098,96,0.43900,77,0.06946,42,-0.8583,33,-1.2446
ENSG00000159788,RGS12,94,0.75915,37,-0.7031,20,-1.6624,21,-1.5503,24,-1.3946,263,2.84642,16,-1.9766,22,-1.4692,36,-0.7666,56,-0.0769
ENSG00000163956,LRPAP1,172,0.21041,104,-0.5877,277,1.01485,102,-0.6137,117,-0.4014,172,0.20930,183,0.30874,152,0.01316,141,-0.1116,90,-0.8068
ENSG00000132406,TMEM128,30,0.56069,16,-0.4707,32,0.63077,21,0.00341,19,-0.2246,30,0.53532,5,-2.2296,33,0.71143,23,0.08946,6,-1.8630
ENSG00000168824,NSG1,120,0.12574,53,-1.1436,146,0.44779,62,-0.9028,96,-0.2274,273,1.55528,89,-0.3493,86,-0.3924,125,0.19824,58,-1.0144
ENSG00000168818,STX18,29,0.73031,21,0.20558,26,0.52250,7,-1.4330,7,-1.4732,32,0.89899,15,-0.3769,24,0.38759,25,0.48914,0,-5.2744
ENSG00000163132,MSX1,46,0.56464,23,-0.5374,3,-3.4706,0,-6.3504,2,-3.6510,0,-5.8465,1,-4.4146,1,-4.3122,196,3.73142,52,0.76612
ENSG00000072832,CRMP1,203,-0.3165,115,-1.1849,512,1.22838,322,0.42911,363,0.62846,219,-0.1971,298,0.29835,264,0.10666,53,-2.3452,127,-1.0365
ENSG00000181215,C4orf50,6,-1.6092,16,-0.1242,42,1.49421,28,0.74710,34,1.11651,13,-0.3937,26,0.68058,8,-1.0983,0,-6.5870,0,-5.2032
ENSG00000152969,JAKMIP1,65,0.14453,34,-0.8743,127,1.28081,95,0.77013,63,0.10181,43,-0.4937,79,0.46402,60,0.01910,22,-1.4957,5,-3.4731
ENSG00000109501,WFS1,180,0.92457,97,-0.0896,102,-0.0087,52,-1.0532,129,0.35700,70,-0.6018,87,-0.2602,165,0.77448,91,-0.1897,56,-0.9372
ENSG00000074211,PPP2R2C,127,-0.7301,147,-0.5002,349,0.90840,297,0.63463,314,0.72897,174,-0.2321,211,0.07345,276,0.50797,69,-1.6493,55,-1.9781
ENSG00000013288,MAN2B2,26,-0.6798,22,-0.8735,66,0.83469,43,0.11910,60,0.68148,32,-0.3210,33,-0.3046,31,-0.3995,43,0.11738,41,0.06569
ENSG00000179010,MRFAP1,318,0.03731,271,-0.2167,371,0.28954,318,0.04029,312,0.00927,349,0.18921,380,0.32817,341,0.15270,230,-0.4734,213,-0.5886
ENSG00000251580,LINC02482,22,0.32114,11,-0.7374,17,-0.0559,12,-0.6237,19,0.11775,17,-0.0789,24,0.43939,25,0.50963,32,0.96520,0,-5.0898
ENSG00000170846,AC093323.1,22,-1.2450,36,-0.4727,86,0.91379,53,0.11111,38,-0.3988,44,-0.1748,70,0.56957,55,0.16320,46,-0.1139,44,-0.2001
ENSG00000178988,MRFAP1L1,67,-0.5932,96,-0.0141,85,-0.2210,78,-0.3525,117,0.29602,141,0.61073,103,0.08435,83,-0.2518,96,-0.0165,107,0.15934
ENSG00000170871,KIAA0232,46,-0.8561,50,-0.7304,120,0.67578,88,0.15084,168,1.25857,74,-0.1246,85,0.09992,62,-0.3998,55,-0.5657,50,-0.7383
ENSG00000132405,TBC1D14,49,-0.1388,41,-0.4208,62,0.22275,60,0.16744,69,0.39747,65,0.31053,50,-0.1109,51,-0.0796,38,-0.5505,53,-0.0282
ENSG00000173011,TADA2B,21,0.03698,14,-0.6039,31,0.64391,11,-0.9687,36,0.90830,13,-0.6659,15,-0.4425,24,0.27287,24,0.27041,16,-0.3979
ENSG00000109519,GRPEL1,35,-0.0093,17,-1.0885,51,0.61801,34,-0.0520,56,0.76298,35,0.02785,40,0.22024,35,0.01947,34,-0.0285,12,-1.6588
ENSG00000184985,SORCS2,52,1.47868,5,-2.0226,26,0.26121,19,-0.2248,11,-1.0167,9,-1.2940,6,-1.9893,58,1.66066,24,0.16062,8,-1.4324
ENSG00000196526,AFAP1,12,-1.2397,7,-2.1035,33,0.28557,48,0.88556,28,0.00155,34,0.34071,19,-0.5988,14,-1.0799,55,1.11715,29,0.06791
ENSG00000163995,ABLIM2,12,-1.2737,14,-0.9845,44,0.79165,33,0.30389,25,-0.0857,43,0.75921,75,1.77303,14,-0.9656,1,-4.0575,8,-1.7393
ENSG00000071127,WDR1,48,-0.6724,48,-0.6768,119,0.76692,45,-0.7744,65,-0.2077,109,0.62815,43,-0.8683,59,-0.3676,117,0.74807,91,0.31699
ENSG00000178163,ZNF518B,10,-0.7566,8,-1.0189,19,0.24767,18,0.16002,34,1.25272,25,0.69229,22,0.47180,19,0.25776,1,-3.6953,6,-1.4728
ENSG00000157869,RAB28,31,0.27539,12,-1.1534,21,-0.3161,18,-0.5351,36,0.54005,31,0.26613,12,-1.1059,30,0.23004,11,-1.3075,57,1.31381
ENSG00000038219,BOD1L1,36,-1.2323,85,0.09879,76,-0.0752,147,1.01852,147,1.02492,58,-0.4984,80,0.01138,29,-1.5411,69,-0.2174,69,-0.2154
ENSG00000137449,CPEB2,44,0.19907,23,-0.7674,60,0.72889,57,0.62963,47,0.31523,43,0.16635,21,-0.9084,46,0.26413,27,-0.5790,18,-1.1325
ENSG00000118564,FBXL5,80,0.19508,60,-0.2712,100,0.56549,70,-0.0252,58,-0.3010,83,0.25220,65,-0.1284,87,0.33708,55,-0.3865,49,-0.5635
ENSG00000237765,FAM200B,88,0.34055,90,0.37457,51,-0.5303,52,-0.4820,53,-0.4522,70,-0.0274,59,-0.2939,57,-0.3557,72,0.01632,120,0.86380
ENSG00000169762,TAPT1,28,-0.0555,16,-0.8924,38,0.45067,36,0.33463,34,0.23199,42,0.62060,21,-0.4897,28,-0.0287,27,-0.1019,19,-0.6644
ENSG00000169744,LDB2,4,-3.5637,16,-1.6541,102,1.29610,68,0.60241,54,0.22572,27,-0.8643,96,1.19020,37,-0.3745,53,0.18463,15,-1.7462
ENSG00000151552,QDPR,258,0.55885,411,1.37387,178,-0.0507,147,-0.3519,181,-0.0190,174,-0.0831,103,-0.8906,92,-1.0630,91,-1.0803,198,0.12518
ENSG00000002549,LAP3,51,0.57809,19,-0.9316,23,-0.7012,18,-1.0169,29,-0.2997,36,0.03005,15,-1.3285,50,0.53567,69,1.09090,46,0.42116
ENSG00000118579,MED28,42,0.16571,31,-0.3050,32,-0.2619,44,0.26237,41,0.13645,51,0.48869,33,-0.2219,26,-0.5965,59,0.72425,19,-1.0775
ENSG00000163257,DCAF16,16,-0.2261,20,0.10875,32,0.90664,11,-0.8115,24,0.40160,20,0.15247,13,-0.4838,6,-1.6096,32,0.92468,10,-0.9749
ENSG00000145147,SLIT2,5,-2.8958,3,-3.5120,31,-0.2671,41,0.18880,68,1.02882,63,0.88265,23,-0.7479,14,-1.4807,69,1.04572,51,0.51414
ENSG00000163138,PACRGL,25,0.21348,17,-0.3314,52,1.48096,16,-0.4405,19,-0.1962,28,0.42291,11,-0.9672,23,0.12182,17,-0.3455,7,-1.7384
ENSG00000185774,KCNIP4,22,-1.4569,14,-2.1116,108,1.07214,43,-0.4171,86,0.67314,53,-0.0963,128,1.38258,81,0.57730,24,-1.3194,8,-2.7981
ENSG00000152990,ADGRA3,74,1.71696,21,-0.4405,12,-1.1906,14,-1.0338,16,-0.7811,12,-1.2927,10,-1.5699,59,1.29090,33,0.30564,23,-0.2733
ENSG00000109606,DHX15,57,0.69064,34,-0.1374,68,0.99595,31,-0.2799,23,-0.7246,43,0.21246,25,-0.6197,60,0.77465,30,-0.3298,2,-4.3264
ENSG00000109610,SOD3,16,-0.3864,6,-1.9048,3,-2.6453,18,-0.2422,8,-1.5026,9,-1.3160,13,-0.7532,49,1.41861,86,2.57152,4,-2.4118
ENSG00000091490,SEL1L3,19,0.32227,15,-0.0326,14,-0.1728,23,0.62389,9,-0.8272,23,0.63452,7,-1.1691,17,0.11303,28,0.95670,1,-4.1259
ENSG00000250317,SMIM20,51,0.67815,28,-0.2715,28,-0.3105,39,0.21979,29,-0.2566,30,-0.1859,38,0.18354,63,1.03643,30,-0.2130,3,-3.6514
ENSG00000168214,RBPJ,59,0.08462,57,0.01803,48,-0.2393,71,0.37658,62,0.13941,54,-0.0773,37,-0.6416,63,0.18425,76,0.47816,36,-0.6897
ENSG00000109689,STIM2,23,-0.0598,10,-1.3095,34,0.57013,23,-0.0576,39,0.81137,10,-1.2734,19,-0.3681,12,-0.9997,34,0.56964,34,0.57629
ENSG00000169851,PCDH7,67,-1.3131,37,-2.1978,387,1.55715,234,0.65230,271,0.90452,112,-0.5359,241,0.70788,151,-0.0620,51,-1.7050,19,-3.1504
ENSG00000047365,ARAP2,27,0.32725,33,0.66447,30,0.46701,23,0.06844,32,0.59585,6,-1.9814,14,-0.6723,10,-1.2010,32,0.61356,14,-0.7321
ENSG00000109787,KLF3,43,0.81111,21,-0.3126,14,-0.9846,28,0.11301,19,-0.5322,6,-2.2366,9,-1.5949,19,-0.4532,68,1.65037,34,0.43734
ENSG00000109790,KLHL5,34,0.10945,48,0.68215,27,-0.2634,48,0.66442,24,-0.4586,44,0.53263,18,-0.8330,12,-1.4927,13,-1.3335,49,0.72329
ENSG00000035928,RFC1,38,-0.2811,34,-0.4460,31,-0.6246,45,-0.0467,34,-0.4901,22,-1.1496,33,-0.5130,19,-1.3211,88,1.08886,115,1.58116
ENSG00000163682,RPL9,1106,-0.0022,1383,0.36102,535,-1.1302,514,-1.1902,1019,-0.1337,1047,-0.0898,961,-0.2258,957,-0.2318,2099,1.07273,1455,0.44493
ENSG00000163683,SMIM14,59,0.05182,43,-0.4626,58,0.01508,86,0.65067,63,0.14274,70,0.30749,51,-0.1770,48,-0.2772,53,-0.1186,44,-0.4300
ENSG00000078140,UBE2K,88,-0.3666,50,-1.2197,183,0.81902,156,0.54527,202,0.99705,139,0.36130,110,-0.0244,73,-0.6557,51,-1.1999,61,-0.9386
ENSG00000121892,PDS5A,29,-0.4651,25,-0.6886,50,0.38593,35,-0.1945,44,0.19206,37,-0.1036,44,0.20254,18,-1.2211,30,-0.4332,81,1.21008
ENSG00000163697,APBB2,53,0.47415,31,-0.4002,33,-0.2816,43,0.12264,49,0.34523,41,0.06112,29,-0.5179,22,-0.9185,30,-0.4164,66,0.83088
ENSG00000154277,UCHL1,586,-1.2186,633,-1.1030,3449,1.71883,870,-0.6167,1616,0.36900,2026,0.74875,1562,0.31336,1411,0.14782,325,-2.0982,397,-1.8032
ENSG00000064042,LIMCH1,129,-0.0508,121,-0.1567,172,0.41592,125,-0.1030,187,0.55458,124,-0.1119,135,0.02355,114,-0.2444,69,-1.0216,156,0.25386
ENSG00000109133,TMEM33,35,-0.7613,34,-0.7886,112,1.13243,65,0.20783,77,0.47512,58,0.03495,56,-0.0275,67,0.26259,66,0.23181,0,-6.6251
ENSG00000014824,SLC30A9,50,-0.8255,68,-0.3673,114,0.46693,77,-0.1605,87,0.02635,101,0.26331,86,0.00072,158,1.01972,40,-1.1808,75,-0.1999
ENSG00000124406,ATP8A1,60,-0.8538,64,-0.7539,230,1.34113,165,0.74755,131,0.35928,141,0.48829,109,0.07226,61,-0.8355,42,-1.3942,42,-1.4146
ENSG00000151806,GUF1,32,1.12056,18,0.16588,22,0.50426,13,-0.2825,20,0.37120,8,-0.9665,13,-0.3247,18,0.22065,11,-0.5519,4,-1.9099
ENSG00000163281,GNPDA2,4,-2.2211,10,-0.8642,26,0.52633,24,0.43617,21,0.23253,8,-1.2778,17,-0.1762,31,0.81305,17,-0.1753,28,0.65412
ENSG00000163285,GABRG1,127,0.92393,65,-0.1666,11,-2.7668,84,0.23680,51,-0.5640,121,0.84016,26,-1.5633,107,0.62976,35,-1.1103,99,0.50600
ENSG00000260878,AC104072.1,30,-0.3752,19,-1.0486,57,0.63129,46,0.29241,50,0.41203,37,-0.0810,49,0.37569,90,1.42771,7,-2.5808,2,-4.3834
ENSG00000151834,GABRA2,120,0.68759,34,-1.2970,86,0.14725,73,-0.1208,77,-0.0277,85,0.11917,66,-0.2847,186,1.46381,19,-2.1256,42,-0.9694
ENSG00000109158,GABRA4,15,-1.9426,17,-1.7555,89,0.82319,77,0.57383,129,1.47830,66,0.31408,72,0.46736,64,0.25223,13,-2.1116,0,-6.8294
ENSG00000163288,GABRB1,20,-0.3654,13,-1.0607,23,-0.1434,47,0.98524,58,1.37599,14,-0.9757,29,0.19624,16,-0.6926,10,-1.4048,27,0.05514
ENSG00000260918,AC107398.3,107,0.04380,62,-0.8086,180,0.91817,133,0.40631,179,0.91062,72,-0.5619,95,-0.1370,113,0.13738,30,-1.8760,65,-0.7280
ENSG00000169019,COMMD8,17,-0.6321,6,-2.0372,29,0.19639,14,-0.8732,32,0.36976,43,0.84679,25,-0.0336,41,0.78001,30,0.26926,17,-0.6003
ENSG00000109171,SLAIN2,12,-1.0046,17,-0.4905,20,-0.2147,15,-0.6540,23,0.04978,19,-0.2494,6,-1.8641,18,-0.3646,58,1.58299,40,0.91767
ENSG00000075539,FRYL,16,-0.8801,29,0.00962,21,-0.4675,31,0.10817,12,-1.3238,54,1.03508,5,-2.6002,7,-2.0893,65,1.36654,49,0.85182
ENSG00000109180,OCIAD1,166,-0.6904,133,-1.0326,530,1.21685,268,0.05934,301,0.24734,348,0.48868,278,0.12100,284,0.15145,141,-0.9366,132,-1.0442
ENSG00000145247,OCIAD2,31,-0.4580,37,-0.1741,36,-0.2232,21,-1.0879,48,0.22530,54,0.40226,63,0.66417,54,0.42120,38,-0.1578,36,-0.2373
ENSG00000109184,DCUN1D4,39,-0.4318,41,-0.3699,62,0.30560,60,0.25640,77,0.66018,45,-0.2117,58,0.19118,37,-0.5276,47,-0.1365,48,-0.0993
ENSG00000163069,SGCB,54,-0.2606,45,-0.5696,86,0.46805,61,-0.0836,59,-0.1215,59,-0.1307,51,-0.3635,98,0.70027,98,0.69113,31,-1.1392
ENSG00000109189,USP46,61,-0.3669,54,-0.5493,113,0.61455,71,-0.1313,99,0.40377,64,-0.3062,130,0.86247,93,0.30664,38,-1.1096,49,-0.6964
ENSG00000226950,DANCR,86,0.98529,42,-0.1855,34,-0.5165,36,-0.4237,24,-1.0406,57,0.29484,61,0.38535,58,0.31413,30,-0.7015,47,-0.0184
ENSG00000145216,FIP1L1,39,0.42140,24,-0.3088,45,0.66472,23,-0.3932,22,-0.4465,26,-0.2086,39,0.43277,15,-1.0375,16,-0.9715,48,0.79793
ENSG00000072201,LNX1,20,-1.1027,11,-1.9711,95,1.41859,55,0.46628,52,0.38210,24,-0.8592,68,0.82961,51,0.34573,4,-3.2772,32,-0.4134
ENSG00000134853,PDGFRA,71,0.60761,73,0.64315,12,-2.0658,32,-0.6640,40,-0.3256,51,0.06922,48,-0.0281,22,-1.2412,66,0.48358,75,0.69553
ENSG00000157404,KIT,41,0.37047,29,-0.1675,3,-3.5068,29,-0.1704,11,-1.6045,182,3.44245,8,-2.0998,8,-2.0999,4,-3.1153,13,-1.4409
ENSG00000128039,SRD5A3,15,-0.1560,11,-0.5981,33,1.10911,18,0.07926,18,0.05561,23,0.48660,14,-0.2698,21,0.32362,6,-1.4636,10,-0.8221
ENSG00000134851,TMEM165,32,-0.3871,39,-0.0684,46,0.18213,20,-1.0592,21,-1.0280,65,0.74649,11,-1.9804,43,0.07101,59,0.58832,74,0.97713
ENSG00000134852,CLOCK,26,-0.3635,20,-0.7512,36,0.17255,23,-0.5014,55,0.86420,33,0.02164,42,0.40573,43,0.46501,20,-0.7412,26,-0.3281
ENSG00000090989,EXOC1,29,-0.1774,25,-0.3798,70,1.30852,43,0.46405,33,0.03843,20,-0.7475,23,-0.5120,31,-0.0734,47,0.60767,1,-4.1846
ENSG00000128050,PAICS,46,0.06548,42,-0.0702,31,-0.5318,29,-0.6224,30,-0.5705,44,0.00503,36,-0.3085,63,0.59193,52,0.28882,64,0.62438
ENSG00000174780,SRP72,61,-0.0819,42,-0.6888,89,0.52188,50,-0.4169,93,0.58728,125,1.09903,56,-0.2305,51,-0.3669,56,-0.2334,25,-1.4678
ENSG00000171476,HOPX,225,-0.9275,73,-2.6055,403,-0.0193,169,-1.3562,450,0.15800,314,-0.4152,1317,2.10036,890,1.32705,175,-1.3077,63,-2.8080
ENSG00000047315,POLR2B,64,0.06806,35,-0.8556,116,1.06367,55,-0.1811,80,0.43232,91,0.64485,63,0.04709,33,-0.9518,45,-0.4727,31,-1.0700
ENSG00000163453,IGFBP7,226,0.00475,162,-0.5201,50,-2.2678,86,-1.4863,69,-1.8139,106,-1.1626,80,-1.5952,180,-0.3555,811,2.33359,485,1.29994
ENSG00000150471,ADGRL3,86,0.09984,47,-0.8385,133,0.82912,104,0.41508,101,0.37102,87,0.12480,94,0.25071,88,0.14810,46,-0.8702,19,-2.1874
ENSG00000145242,EPHA5,33,-0.6661,26,-1.0249,163,2.10470,58,0.22803,78,0.72722,56,0.19332,31,-0.7253,31,-0.7310,4,-3.6952,21,-1.3429
ENSG00000033178,UBA6,29,0.36238,11,-1.1280,34,0.58781,19,-0.2980,25,0.13461,32,0.48857,13,-0.9109,29,0.35894,8,-1.5567,33,0.55285
ENSG00000083896,YTHDC1,41,-0.5543,70,0.29017,48,-0.3236,41,-0.5707,69,0.27427,51,-0.2175,54,-0.1142,34,-0.8226,54,-0.1242,122,1.24540
ENSG00000132467,UTP3,18,0.10518,23,0.49858,36,1.27912,9,-0.9560,19,0.18186,18,0.08411,20,0.23055,17,-0.0144,9,-0.9383,0,-4.6300
ENSG00000018189,RUFY3,147,-0.3607,152,-0.3104,314,0.87725,226,0.31962,276,0.65296,243,0.44209,226,0.32377,176,-0.0777,43,-2.2264,49,-2.0327
ENSG00000132463,GRSF1,95,0.01168,48,-1.0245,172,1.00146,81,-0.2406,114,0.30552,132,0.55765,116,0.33589,92,-0.0418,50,-0.9680,41,-1.2680
ENSG00000173542,MOB1B,54,-0.0110,15,-1.9542,89,0.82531,46,-0.2670,85,0.74519,44,-0.3034,76,0.56437,60,0.17492,53,-0.0301,18,-1.6811
ENSG00000156136,DCK,35,0.09561,13,-1.3514,51,0.70607,45,0.50573,39,0.25004,57,0.88771,23,-0.5401,30,-0.1450,16,-1.1297,21,-0.6867
ENSG00000080493,SLC4A4,147,0.41782,61,-0.9679,26,-2.2437,88,-0.3995,33,-1.8953,60,-0.9908,55,-1.1239,179,0.74646,460,2.60353,29,-2.0736
ENSG00000132466,ANKRD17,46,-0.7359,63,-0.2560,81,0.12744,136,1.00048,118,0.75587,48,-0.6957,63,-0.2663,52,-0.5529,81,0.13791,57,-0.4309
ENSG00000169116,PARM1,124,0.82263,20,-1.9901,200,1.69056,44,-0.8524,80,0.08861,85,0.18776,53,-0.5518,82,0.12380,26,-1.6271,42,-0.9208
ENSG00000163743,RCHY1,57,0.37834,24,-0.9798,70,0.72342,36,-0.3514,68,0.65657,45,-0.0008,51,0.20730,53,0.24164,28,-0.7454,20,-1.2585
ENSG00000138769,CDKL2,25,-0.0898,14,-0.9146,49,1.00766,31,0.23600,55,1.22107,35,0.44775,18,-0.5553,15,-0.8274,7,-2.0163,15,-0.8465
ENSG00000138757,G3BP2,123,-1.0491,154,-0.7000,564,1.45944,208,-0.2364,263,0.14079,405,0.86005,252,0.07051,213,-0.1981,136,-0.8897,92,-1.4735
ENSG00000138768,USO1,27,-1.2000,33,-0.9266,75,0.37397,37,-0.7454,68,0.21036,70,0.26820,40,-0.6279,48,-0.3407,60,0.02045,137,1.42399
ENSG00000198301,SDAD1,13,-1.0961,17,-0.7047,50,0.99278,13,-1.1167,40,0.59551,41,0.63379,18,-0.6739,28,0.02804,16,-0.7840,38,0.53492
ENSG00000138760,SCARB2,168,0.85757,90,-0.1691,92,-0.1271,75,-0.4544,55,-0.9214,139,0.53135,50,-1.0821,68,-0.5987,138,0.52486,126,0.36644
ENSG00000138758,SEPTIN11,99,-0.3916,101,-0.3506,131,0.04914,112,-0.1989,211,0.84641,77,-0.7839,168,0.46055,95,-0.4545,110,-0.2300,164,0.41609
ENSG00000118816,CCNI,274,0.38267,281,0.42619,136,-0.7292,208,-0.0581,220,0.02717,275,0.39385,161,-0.4609,165,-0.4213,281,0.42820,159,-0.4785
ENSG00000138764,CCNG2,32,-0.2139,24,-0.6859,34,-0.1290,32,-0.2563,35,-0.1055,92,1.55565,27,-0.5067,24,-0.6537,30,-0.3296,41,0.16969
ENSG00000138767,CNOT6L,23,-0.1248,5,-2.2410,10,-1.4361,17,-0.5859,25,-0.0175,21,-0.2658,9,-1.5527,20,-0.3503,18,-0.5521,105,2.61852
ENSG00000169288,MRPL1,26,-0.7160,29,-0.5672,72,0.92956,36,-0.2249,52,0.38913,58,0.54303,43,0.05127,42,0.02500,3,-3.5312,51,0.35867
ENSG00000138756,BMP2K,66,1.44653,9,-1.6682,14,-1.0107,10,-1.5548,24,-0.2460,20,-0.5379,12,-1.3036,26,-0.1111,22,-0.4140,78,1.77141
ENSG00000163291,PAQR3,16,-0.2939,16,-0.3511,34,0.88474,12,-0.8112,34,0.85929,21,0.06309,32,0.77791,6,-1.6478,27,0.51193,0,-4.7245
ENSG00000152784,PRDM8,35,-0.3473,16,-1.5068,88,1.15302,79,0.94585,87,1.13447,9,-2.3226,49,0.15144,41,-0.1175,18,-1.3505,20,-1.2279
ENSG00000138670,RASGEF1B,12,-0.9352,3,-2.6842,33,0.63232,6,-1.7977,58,1.65231,17,-0.4031,54,1.52369,25,0.18551,0,-5.0928,12,-0.8976
ENSG00000273156,AC124016.2,14,-0.4622,15,-0.2858,19,0.04026,29,0.70580,29,0.74504,38,1.17600,13,-0.5670,10,-0.9869,3,-2.6225,16,-0.2100
ENSG00000138668,HNRNPD,102,-0.2103,91,-0.3838,115,-0.0160,74,-0.7143,157,0.48606,109,-0.1050,107,-0.1368,97,-0.2896,181,0.72704,131,0.19325
ENSG00000152795,HNRNPDL,260,0.00304,192,-0.4727,374,0.60035,276,0.09982,241,-0.1186,319,0.33643,184,-0.5434,223,-0.2407,337,0.42790,188,-0.5092
ENSG00000145293,ENOPH1,120,0.03994,88,-0.4497,139,0.27561,144,0.34060,148,0.38380,113,-0.0479,142,0.32089,96,-0.3126,42,-1.5705,136,0.24881
ENSG00000249242,TMEM150C,44,-0.0877,24,-1.0026,88,1.05074,48,0.04934,100,1.28359,32,-0.5806,55,0.27689,41,-0.2194,20,-1.2566,14,-1.8297
ENSG00000145284,SCD5,651,0.67790,437,0.02236,419,-0.0442,465,0.12204,365,-0.2635,583,0.49200,244,-0.8848,643,0.65603,244,-0.8879,260,-0.7931
ENSG00000138674,SEC31A,44,-0.1740,32,-0.6381,68,0.53024,52,0.09451,43,-0.2132,56,0.21194,49,0.00019,28,-0.8815,77,0.75284,41,-0.2901
ENSG00000251022,THAP9-AS1,6,-1.5194,10,-0.6472,17,0.16106,19,0.28852,30,1.05834,27,0.84442,18,0.20395,14,-0.1960,17,0.10951,0,-5.0728
ENSG00000138663,COPS4,58,0.08528,28,-1.0200,103,1.04937,45,-0.3153,42,-0.4249,68,0.33294,68,0.33692,79,0.59687,44,-0.3428,14,-2.0033
ENSG00000163319,MRPS18C,73,0.04962,48,-0.6182,90,0.38316,47,-0.6471,75,0.09379,81,0.22533,83,0.26158,121,0.88858,48,-0.6104,42,-0.8103
