Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000144749,LRIG1,17,-2.4151,46,-0.9859,14,-2.7225,63,-0.4852,49,-0.8815,86,0.02366,232,1.84379,174,1.26150
ENSG00000172340,SUCLG2,17,-0.1824,19,-0.0088,5,-1.8923,17,-0.2385,21,0.16595,24,0.36448,27,0.56484,23,0.31456
ENSG00000144747,TMF1,21,-0.2756,17,-0.6582,29,0.24972,27,0.08560,21,-0.2952,18,-0.5292,33,0.44382,36,0.59576
ENSG00000144744,UBA3,32,-0.4483,59,0.52586,54,0.37971,27,-0.7321,27,-0.7202,26,-0.7702,56,0.43619,62,0.61623
ENSG00000144746,ARL6IP5,277,0.39617,321,0.64708,240,0.15336,204,-0.1173,156,-0.5466,122,-0.9343,233,0.10264,199,-0.1534
ENSG00000114861,FOXP1,37,-0.9975,15,-2.3573,81,0.24139,216,2.11668,45,-0.7178,51,-0.5235,46,-0.6578,71,0.00964
ENSG00000163412,EIF4E3,22,-1.1271,40,-0.2036,70,0.73607,44,-0.0330,42,-0.1335,64,0.56885,46,0.00862,35,-0.3982
ENSG00000170837,GPR27,30,-0.4172,63,0.80344,57,0.62968,43,0.14940,32,-0.3560,31,-0.3611,41,0.04908,18,-1.2479
ENSG00000163602,RYBP,45,-0.2756,77,0.61198,65,0.31574,52,-0.0393,34,-0.7090,41,-0.4231,48,-0.1921,66,0.35444
ENSG00000163605,PPP4R2,40,-0.0940,46,0.11423,47,0.15545,52,0.31824,36,-0.2575,17,-1.4173,62,0.61990,42,-0.0393
ENSG00000121440,PDZRN3,39,0.91274,18,-0.3512,20,-0.1622,29,0.39515,24,0.11370,19,-0.2871,21,-0.0846,10,-1.1991
ENSG00000113805,CNTN3,8,-0.9029,3,-2.2280,35,1.62616,12,-0.2597,22,0.80512,6,-1.3490,13,-0.1187,13,-0.0990
ENSG00000185008,ROBO2,28,-0.7631,60,0.47401,75,0.85940,98,1.37221,41,-0.1729,17,-1.5085,17,-1.5471,27,-0.8359
ENSG00000169855,ROBO1,11,-1.6655,61,1.00977,47,0.56352,33,-0.0273,26,-0.4011,30,-0.2037,41,0.31674,21,-0.7715
ENSG00000175161,CADM2,78,-0.9623,111,-0.4016,164,0.23071,209,0.64839,151,0.08831,134,-0.0978,158,0.17076,136,-0.0749
ENSG00000083937,CHMP2B,27,-1.0850,74,0.54558,69,0.41729,39,-0.5256,24,-1.2546,53,-0.0127,69,0.41326,75,0.55556
ENSG00000163320,CGGBP1,87,0.25583,95,0.39959,85,0.21567,63,-0.2645,94,0.38743,49,-0.6568,57,-0.4265,66,-0.2010
ENSG00000269028,MTRNR2L12,3495,-0.5091,3296,-0.6022,2193,-1.2344,3400,-0.5531,5275,0.16004,9337,1.17307,3827,-0.3644,7497,0.76762
ENSG00000113966,ARL6,12,-0.5920,24,0.48732,30,0.86473,16,-0.2094,25,0.53114,14,-0.3924,7,-1.4338,16,-0.1988
ENSG00000080822,CLDND1,179,-1.0437,224,-0.6944,184,-0.9983,140,-1.4157,129,-1.5396,277,-0.3566,906,1.77033,723,1.31072
ENSG00000080819,CPOX,14,-0.7845,13,-0.9554,29,0.34831,17,-0.5350,11,-1.1490,19,-0.3801,46,1.14778,41,0.90738
ENSG00000184220,CMSS1,72,-0.1400,104,0.46435,88,0.17674,103,0.44690,83,0.08325,60,-0.4368,71,-0.1705,50,-0.7353
ENSG00000036054,TBC1D23,28,0.55189,37,1.05626,26,0.42145,13,-0.6684,6,-1.8345,9,-1.1933,18,-0.1437,23,0.22306
ENSG00000114021,NIT2,63,0.63783,57,0.46543,66,0.70692,33,-0.4512,34,-0.3705,40,-0.1252,34,-0.3753,19,-1.2905
ENSG00000154174,TOMM70,42,-1.0218,110,0.50768,137,0.90429,112,0.54306,55,-0.6143,41,-1.0826,57,-0.5515,94,0.24560
ENSG00000206535,LNP1,33,0.66076,40,1.01192,25,0.19176,9,-1.3581,27,0.32847,16,-0.4664,16,-0.5009,11,-1.1230
ENSG00000114354,TFG,39,-0.7704,73,0.22940,91,0.61888,56,-0.1955,45,-0.5501,52,-0.3114,75,0.27427,75,0.29348
ENSG00000174173,TRMT10C,53,0.73681,46,0.48954,49,0.58527,31,-0.1965,20,-0.8433,11,-1.7974,38,0.16079,28,-0.3250
ENSG00000081154,PCNP,127,-0.4921,178,0.05643,156,-0.1628,164,-0.0792,228,0.47653,142,-0.3039,211,0.34034,170,-0.0201
ENSG00000066422,ZBTB11,9,-1.8180,22,-0.4720,33,0.15769,48,0.80500,21,-0.5781,24,-0.3686,47,0.76806,36,0.28053
ENSG00000114391,RPL24,1442,0.86322,749,-0.2516,578,-0.6648,514,-0.8479,969,0.17087,858,-0.0299,942,0.12393,940,0.12034
ENSG00000182504,CEP97,1,-3.7216,38,1.25660,13,-0.4981,13,-0.5131,10,-0.8800,8,-1.3422,40,1.36963,23,0.38234
ENSG00000144815,NXPE3,18,-1.1407,17,-1.2236,42,0.24182,39,0.08672,22,-0.8201,23,-0.7146,69,1.09042,64,0.95681
ENSG00000170017,ALCAM,81,-0.4773,179,0.85948,70,-0.7035,66,-0.7870,77,-0.5555,77,-0.5507,213,1.18217,106,-0.0436
ENSG00000242759,LINC00882,8,-0.7287,1,-3.0066,9,-0.5805,14,0.10044,11,-0.3220,17,0.41439,22,0.82120,24,0.97395
ENSG00000243701,DUBR,4,-1.7985,8,-0.6390,16,0.36626,17,0.44486,10,-0.4040,16,0.40084,17,0.45204,14,0.17189
ENSG00000114439,BBX,38,-0.4716,36,-0.5538,35,-0.5646,30,-0.8410,24,-1.1347,49,-0.0550,89,0.97761,103,1.25650
ENSG00000196776,CD47,82,-0.6299,148,0.33945,179,0.66462,117,-0.0601,55,-1.2312,66,-0.9709,184,0.71475,138,0.21272
ENSG00000114446,IFT57,31,-0.2400,32,-0.1959,59,0.84538,43,0.32319,28,-0.4030,25,-0.5877,26,-0.4852,42,0.28689
ENSG00000198919,DZIP3,55,-0.3731,103,0.65462,100,0.61109,77,0.16666,62,-0.1893,38,-0.9810,48,-0.5930,75,0.12035
ENSG00000240891,PLCXD2,4,-2.3438,24,0.29655,54,1.74663,22,0.15168,7,-1.5440,16,-0.3664,18,-0.1544,17,-0.3285
ENSG00000144827,ABHD10,27,-0.9109,70,0.61346,77,0.78053,58,0.27910,40,-0.3073,24,-1.1395,51,0.05937,43,-0.1901
ENSG00000144834,TAGLN3,301,-0.2970,331,-0.1458,545,0.70000,486,0.50028,399,0.16386,308,-0.2613,266,-0.4935,256,-0.5581
ENSG00000091972,CD200,49,-0.8931,110,0.39415,176,1.24700,133,0.72773,35,-1.4141,48,-0.9381,57,-0.6573,85,-0.0310
ENSG00000144848,ATG3,81,0.55441,54,-0.1354,47,-0.3504,35,-0.8327,25,-1.3375,46,-0.3821,99,0.89623,82,0.56187
ENSG00000138459,SLC35A5,18,-1.1063,40,0.17547,49,0.52724,19,-0.9954,21,-0.8725,20,-0.9116,65,1.02207,56,0.74728
ENSG00000163608,NEPRO,8,-1.4972,12,-0.7957,29,0.58232,29,0.57212,11,-0.8960,13,-0.6599,40,1.17190,21,0.02234
ENSG00000072858,SIDT1,0,-5.7567,15,0.00204,17,0.20028,52,2.39453,10,-0.5945,6,-1.3026,6,-1.4000,13,-0.2126
ENSG00000176542,USF3,0,-6.0082,12,-0.3602,20,0.47663,21,0.57050,11,-0.5279,13,-0.1765,23,0.75928,19,0.41194
ENSG00000121579,NAA50,92,1.11218,49,0.01267,51,0.06530,37,-0.4356,50,0.03675,34,-0.5525,35,-0.5363,41,-0.2645
ENSG00000114573,ATP6V1A,287,-0.2599,390,0.24420,702,1.29968,384,0.21790,272,-0.3500,185,-0.9578,281,-0.2963,195,-0.8691
ENSG00000184307,ZDHHC23,18,-0.3036,21,-0.0417,41,1.12733,32,0.69064,21,-0.0355,12,-0.8492,16,-0.4408,10,-1.2102
ENSG00000181722,ZBTB20,8,-1.7377,14,-0.8337,7,-1.7726,11,-1.2421,14,-0.8422,28,0.23812,25,0.09875,85,2.44160
ENSG00000172020,GAP43,561,-0.2972,702,0.06710,857,0.40449,753,0.18509,1236,1.05834,517,-0.4299,400,-0.8312,363,-0.9820
ENSG00000185565,LSAMP,54,-1.6637,192,0.32243,208,0.46346,180,0.22176,152,-0.0645,110,-0.5754,198,0.38076,169,0.10811
ENSG00000144847,IGSF11,7,-1.5679,21,0.17537,15,-0.3532,8,-1.2608,8,-1.2925,15,-0.3658,55,1.94763,23,0.28318
ENSG00000113845,TIMMDC1,39,-0.4923,71,0.49489,51,-0.0617,32,-0.7646,40,-0.4176,52,-0.0236,70,0.48864,65,0.36575
ENSG00000138495,COX17,131,0.14154,95,-0.3802,96,-0.3621,103,-0.2512,177,0.66059,139,0.23662,143,0.28533,78,-0.6927
ENSG00000082701,GSK3B,29,-1.3580,158,1.49159,98,0.59676,50,-0.5158,46,-0.6452,42,-0.7920,59,-0.2529,69,0.00226
ENSG00000163428,LRRC58,29,-0.1508,20,-0.6953,20,-0.7215,34,0.12427,16,-1.0086,29,-0.1195,41,0.43060,63,1.19539
ENSG00000163430,FSTL1,33,1.13133,0,-5.0842,4,-2.2125,3,-2.3828,3,-2.5899,20,0.26967,41,1.55138,32,1.10988
ENSG00000065518,NDUFB4,394,0.20869,373,0.11703,281,-0.3417,268,-0.4164,517,0.67907,373,0.11651,319,-0.1396,253,-0.5109
ENSG00000144840,RABL3,31,0.47006,28,0.27284,36,0.70027,15,-0.7472,13,-0.9203,21,-0.1702,22,-0.1493,23,-0.0153
ENSG00000145087,STXBP5L,20,-1.0178,60,0.76304,63,0.83900,43,0.19383,39,0.03686,32,-0.2832,16,-1.3810,34,-0.2073
ENSG00000173230,GOLGB1,34,-1.3517,61,-0.4581,109,0.50531,147,1.03537,42,-1.0153,80,-0.0217,51,-0.7344,123,0.70866
ENSG00000163406,SLC15A2,1,-4.7766,12,-1.1664,8,-1.7538,21,-0.3184,39,0.74239,34,0.48130,58,1.45864,31,0.30995
ENSG00000114023,FAM162A,115,-0.1251,155,0.37296,151,0.33028,107,-0.2347,156,0.38219,115,-0.1214,88,-0.5433,104,-0.2805
ENSG00000114030,KPNA1,41,-0.2526,44,-0.1480,60,0.36108,57,0.26385,39,-0.3434,58,0.29110,43,-0.2104,45,-0.1030
ENSG00000138463,SLC49A4,10,-0.6590,13,-0.3232,16,0.08952,15,-0.0861,10,-0.6819,24,0.76067,26,0.89825,9,-0.7743
ENSG00000173175,ADCY5,43,-0.4529,65,0.22607,62,0.15407,43,-0.4292,74,0.44942,54,-0.0729,58,0.03926,54,-0.0885
ENSG00000206527,HACD2,9,-2.4618,52,0.19951,56,0.32508,65,0.59225,38,-0.2988,35,-0.4381,39,-0.2448,73,0.78726
ENSG00000065534,MYLK,33,-0.2171,7,-2.4554,13,-1.6289,19,-1.0584,12,-1.7578,34,-0.2005,88,1.49151,98,1.71428
ENSG00000160145,KALRN,31,-1.4286,39,-1.0769,148,1.14764,149,1.15837,84,0.15176,43,-0.9255,79,0.04396,42,-0.9532
ENSG00000082781,ITGB5,35,0.97672,18,-0.1286,3,-2.5730,12,-0.7905,15,-0.4951,19,-0.0498,24,0.32132,32,0.81186
ENSG00000163848,ZNF148,25,-0.4056,25,-0.3475,41,0.44682,55,0.94608,22,-0.6090,23,-0.5039,30,-0.0686,32,0.01124
ENSG00000114520,SNX4,11,-1.1411,16,-0.6666,42,0.95784,18,-0.4467,23,-0.0605,25,0.11032,27,0.21744,28,0.28198
ENSG00000114544,SLC41A3,112,0.46736,135,0.79528,127,0.68146,84,-0.0189,80,-0.1037,39,-1.2053,56,-0.6622,46,-0.9705
ENSG00000144908,ALDH1L1,30,-0.9808,40,-0.5393,15,-2.0223,46,-0.2998,34,-0.7913,93,0.88356,113,1.23734,75,0.50199
ENSG00000163884,KLF15,1,-3.1148,6,-1.1311,8,-0.7574,11,-0.3766,18,0.47719,17,0.40247,14,0.00202,33,1.55489
ENSG00000159685,CHCHD6,63,0.11947,53,-0.1871,67,0.20116,68,0.22255,80,0.50950,64,0.13832,37,-0.7311,41,-0.6000
ENSG00000114554,PLXNA1,10,-1.7595,20,-0.7614,60,1.09011,63,1.17759,31,-0.0609,16,-1.0882,16,-1.0835,40,0.39130
ENSG00000163870,TPRA1,7,-1.5399,11,-1.0155,28,0.47725,40,1.11943,14,-0.6373,13,-0.6979,17,-0.2938,36,0.93908
ENSG00000114631,PODXL2,165,-0.0693,272,0.78252,247,0.61189,188,0.15077,130,-0.4538,81,-1.1805,126,-0.4983,167,-0.0503
ENSG00000114626,ABTB1,17,-0.6642,28,0.14203,27,0.08879,30,0.28065,44,0.95871,20,-0.3816,29,0.24929,8,-1.7742
ENSG00000074416,MGLL,26,-2.0606,71,-0.5755,87,-0.2454,110,0.14283,145,0.61093,169,0.87952,80,-0.3798,121,0.29891
ENSG00000058262,SEC61A1,32,-0.7763,71,0.50265,58,0.17745,44,-0.3015,34,-0.6724,50,-0.0808,62,0.27760,69,0.44549
ENSG00000175792,RUVBL1,32,0.69798,41,1.16231,24,0.24503,22,0.04991,11,-0.9483,5,-2.0735,17,-0.3062,15,-0.5193
ENSG00000163902,RPN1,116,0.36296,129,0.55374,95,0.04219,99,0.09669,71,-0.4388,70,-0.4512,101,0.14401,63,-0.6318
ENSG00000075785,RAB7A,162,-0.1005,149,-0.2453,216,0.37487,126,-0.5066,155,-0.1733,143,-0.3093,197,0.21818,234,0.50862
ENSG00000177646,ACAD9,22,-0.3535,28,0.00792,42,0.69772,32,0.20407,22,-0.3467,22,-0.4084,30,0.13577,25,-0.2004
ENSG00000240682,ISY1,3,-2.6262,21,0.22838,28,0.66547,36,1.11198,12,-0.6862,20,0.08347,9,-1.1875,21,0.20436
ENSG00000169714,CNBP,134,-0.3438,194,0.26836,149,-0.1740,142,-0.2523,140,-0.2667,159,-0.0673,262,0.78486,144,-0.2251
ENSG00000181789,COPG1,38,-0.7389,105,0.93743,87,0.61197,67,0.17028,48,-0.3846,26,-1.3412,58,-0.0849,57,-0.0955
ENSG00000183624,HMCES,44,0.48046,36,0.16097,42,0.40866,43,0.42483,30,-0.1696,10,-1.8373,35,0.09779,24,-0.4951
ENSG00000184897,H1FX,319,0.75104,212,0.05425,192,-0.1062,244,0.28623,158,-0.4269,152,-0.4866,148,-0.5266,218,0.09874
ENSG00000129071,MBD4,28,-0.1248,64,1.31672,39,0.43066,21,-0.5533,26,-0.2412,13,-1.2716,14,-1.2045,36,0.29886
ENSG00000163913,IFT122,17,-0.7021,44,0.87728,41,0.75269,34,0.41046,17,-0.6969,19,-0.5126,21,-0.3915,18,-0.5730
ENSG00000004399,PLXND1,102,1.99384,8,-2.2192,30,-0.2629,38,0.12966,22,-0.7381,26,-0.4894,21,-0.7917,33,-0.0869
ENSG00000172765,TMCC1,42,0.69052,22,-0.3622,33,0.26262,33,0.30067,16,-0.8855,13,-1.1511,38,0.53220,25,-0.1615
ENSG00000196455,PIK3R4,17,-0.4506,10,-1.2293,39,0.94491,24,0.15158,15,-0.6272,15,-0.6236,31,0.52134,28,0.36751
ENSG00000017260,ATP2C1,62,-0.8875,138,0.39401,173,0.79623,136,0.36660,70,-0.7021,54,-1.1172,108,-0.0082,130,0.29437
ENSG00000198585,NUDT16,76,0.78360,40,-0.3145,42,-0.2282,41,-0.2633,63,0.46184,46,-0.0859,36,-0.4844,42,-0.2260
ENSG00000114686,MRPL3,26,-0.8845,30,-0.6175,76,0.89968,42,-0.1205,48,0.11066,36,-0.3557,41,-0.1606,61,0.50998
ENSG00000196353,CPNE4,11,-1.7234,12,-1.6798,76,1.34115,90,1.66972,53,0.67709,20,-0.9112,10,-1.9040,12,-1.6235
ENSG00000138246,DNAJC13,5,-1.9835,19,-0.1258,29,0.54703,17,-0.3191,23,0.16452,16,-0.4575,30,0.58400,28,0.47146
ENSG00000081307,UBA5,27,-0.0752,24,-0.3088,43,0.69480,27,-0.0684,36,0.38086,32,0.20207,10,-1.5813,29,0.01224
ENSG00000144868,TMEM108,16,-1.0647,48,0.75878,52,0.89251,47,0.70948,15,-1.1267,20,-0.6720,21,-0.5991,28,-0.1716
ENSG00000091527,CDV3,51,-0.4048,94,0.59388,76,0.24257,80,0.33314,51,-0.4001,56,-0.2635,59,-0.1867,59,-0.1710
ENSG00000163781,TOPBP1,33,0.86002,9,-1.2308,24,0.33795,15,-0.4551,30,0.71643,13,-0.6807,22,0.15946,12,-0.7188
ENSG00000091513,TF,118,-1.7295,167,-1.1984,93,-2.0840,92,-2.1047,69,-2.5325,189,-1.0123,1122,2.17193,1012,1.93634
ENSG00000144867,SRPRB,25,-0.7547,62,0.73028,61,0.68653,54,0.47831,42,0.06893,27,-0.6134,29,-0.5484,23,-0.8651
ENSG00000154917,RAB6B,255,-0.5827,432,0.27656,531,0.63327,588,0.81599,305,-0.2942,316,-0.2375,277,-0.4512,222,-0.7957
ENSG00000114019,AMOTL2,66,0.71297,40,-0.1473,26,-0.8181,30,-0.5969,12,-1.9353,23,-0.9676,85,1.16202,66,0.70074
ENSG00000129055,ANAPC13,85,0.14212,90,0.24143,85,0.14586,117,0.68765,48,-0.7696,82,0.08063,57,-0.5058,59,-0.4306
ENSG00000182923,CEP63,40,1.21644,15,-0.4785,21,0.06547,27,0.49799,14,-0.5511,19,-0.0850,10,-1.0990,14,-0.5340
ENSG00000114054,PCCB,11,-1.4314,27,-0.1265,38,0.46462,39,0.49951,22,-0.4367,20,-0.5937,39,0.48658,35,0.33367
ENSG00000168917,SLC35G2,8,-1.3572,25,0.31004,25,0.34943,21,0.04225,16,-0.4197,18,-0.2067,43,1.29703,8,-1.5013
ENSG00000158092,NCK1,26,0.32757,21,-0.0278,19,-0.1632,18,-0.2728,20,-0.1091,16,-0.4770,29,0.51959,21,0.01542
ENSG00000114098,ARMC8,22,-0.9144,71,0.96901,61,0.70808,41,0.02204,48,0.30298,21,-1.0430,34,-0.2890,24,-0.8012
ENSG00000158186,MRAS,42,-1.0321,72,-0.1963,107,0.47641,93,0.23033,101,0.37772,74,-0.1444,59,-0.5022,98,0.32604
ENSG00000114107,CEP70,26,0.93939,0,-4.6831,13,-0.1432,15,0.03285,11,-0.4115,18,0.35704,17,0.26675,16,0.17710
ENSG00000158234,FAIM,1,-3.6544,7,-0.9612,14,0.12687,18,0.59331,10,-0.2694,19,0.67375,14,0.23351,17,0.54832
ENSG00000051382,PIK3CB,26,-1.1043,56,0.12308,62,0.27025,82,0.76056,36,-0.5808,51,-0.0587,54,0.04793,52,-0.0032
ENSG00000175110,MRPS22,34,0.07704,46,0.60370,45,0.53889,20,-0.7701,33,0.00648,27,-0.2764,30,-0.1367,25,-0.4359
ENSG00000184432,COPB2,16,-1.1069,24,-0.5035,70,1.30414,28,-0.2552,18,-0.9213,26,-0.4081,36,0.13423,47,0.57746
ENSG00000114115,RBP1,28,-0.0025,23,-0.2868,17,-0.7838,21,-0.4443,34,0.36944,37,0.48802,38,0.51820,23,-0.2660
ENSG00000158258,CLSTN2,108,-0.4686,87,-0.8067,300,1.29539,276,1.13781,84,-0.8578,94,-0.6837,100,-0.5856,104,-0.5218
ENSG00000114120,SLC25A36,33,-0.8419,87,0.72746,75,0.45560,74,0.43959,40,-0.5462,50,-0.2183,43,-0.4428,52,-0.1337
ENSG00000177311,ZBTB38,43,-0.2131,59,0.33081,55,0.20080,53,0.15261,50,0.05973,20,-1.3943,56,0.24982,52,0.10974
ENSG00000114125,RNF7,137,0.60707,118,0.35025,99,0.05907,65,-0.6115,103,0.11199,92,-0.0693,94,-0.0298,58,-0.7993
ENSG00000069849,ATP1B3,96,0.29739,96,0.28902,92,0.22388,120,0.67764,84,0.06411,44,-0.9643,64,-0.3795,49,-0.7974
ENSG00000114126,TFDP2,27,-0.2291,45,0.64865,30,-0.0112,36,0.24368,24,-0.4153,25,-0.3082,21,-0.5797,37,0.32872
ENSG00000175066,GK5,8,-1.0454,17,0.11415,18,0.27977,22,0.57756,8,-1.0017,8,-0.9899,15,-0.0839,28,1.02605
ENSG00000175054,ATR,1,-3.7612,22,0.65038,25,0.88731,27,1.06371,11,-0.4511,5,-1.6679,6,-1.2677,20,0.55847
ENSG00000144935,TRPC1,31,-0.1431,52,0.73030,53,0.79293,45,0.50885,16,-1.1178,14,-1.3744,13,-1.4715,44,0.45281
ENSG00000163714,U2SURP,17,-1.7760,39,-0.4804,67,0.40279,82,0.74712,55,0.07103,34,-0.6806,52,-0.0176,76,0.60822
ENSG00000175040,CHST2,33,-0.4757,116,1.73133,53,0.27765,29,-0.6905,25,-0.9384,31,-0.6102,50,0.17970,22,-1.1126
ENSG00000114698,PLSCR4,14,-1.4396,33,-0.1374,25,-0.5650,30,-0.3169,20,-0.8962,41,0.19234,48,0.47316,78,1.35024
ENSG00000239922,AC092958.1,46,1.42576,11,-0.9508,1,-4.0140,11,-1.0076,6,-1.7829,14,-0.6138,51,1.65536,23,0.22579
ENSG00000163754,GYG1,62,0.62328,43,0.00348,54,0.40529,41,-0.0487,22,-1.0619,27,-0.6900,50,0.27758,41,-0.0544
ENSG00000071794,HLTF,6,-2.2694,31,0.29385,30,0.24090,42,0.80289,22,-0.2546,23,-0.2217,25,-0.0654,30,0.21294
ENSG00000114744,COMMD2,22,-0.0804,30,0.46311,26,0.17936,21,-0.1487,15,-0.6654,25,0.15170,21,-0.1415,24,0.04947
ENSG00000082996,RNF13,65,-0.4363,38,-1.2529,79,-0.1155,46,-0.9504,53,-0.7592,59,-0.5678,202,1.56748,136,0.80216
ENSG00000070087,PFN2,331,-0.0290,346,0.04023,398,0.27482,385,0.22136,336,-0.0086,313,-0.1231,305,-0.1620,284,-0.2773
ENSG00000196428,TSC22D2,29,-0.4401,66,0.92741,41,0.08966,42,0.14012,33,-0.2302,27,-0.5480,37,-0.0489,32,-0.2963
ENSG00000120742,SERP1,94,-0.1534,101,-0.0509,80,-0.4144,85,-0.3142,115,0.17594,129,0.36673,123,0.28303,102,-0.0328
ENSG00000144895,EIF2A,69,0.92641,31,-0.3825,54,0.49533,26,-0.6573,28,-0.5436,35,-0.2159,42,0.06901,34,-0.2398
ENSG00000198843,SELENOT,76,-0.9002,242,1.03309,167,0.38042,134,0.00947,101,-0.4521,79,-0.8318,129,-0.0568,139,0.07204
ENSG00000181788,SIAH2,31,0.54945,15,-0.6577,33,0.62544,29,0.44150,19,-0.2737,18,-0.3848,20,-0.1672,15,-0.6428
ENSG00000152601,MBNL1,129,0.98232,79,0.12763,90,0.35292,83,0.22225,46,-0.7310,33,-1.2600,52,-0.5321,71,-0.0359
ENSG00000181467,RAP2B,35,-0.4052,36,-0.3662,65,0.63522,71,0.77845,47,0.08724,28,-0.7199,29,-0.7018,47,0.09194
ENSG00000243069,ARHGEF26-AS1,8,-1.1619,9,-0.9633,13,-0.3844,19,0.15764,17,0.01543,28,0.86342,11,-0.7160,30,1.00774
ENSG00000114790,ARHGEF26,7,-1.3755,2,-3.0538,8,-1.3345,12,-0.6588,15,-0.2775,25,0.55374,40,1.40238,36,1.15563
ENSG00000174953,DHX36,53,-0.1796,95,0.80952,81,0.52791,75,0.39754,39,-0.6759,28,-1.1526,38,-0.7052,64,0.13461
ENSG00000174928,C3orf33,11,-0.3679,11,-0.3194,29,1.25704,14,0.02495,10,-0.4802,8,-0.8043,18,0.44052,9,-0.6157
ENSG00000169359,SLC33A1,12,-0.4666,7,-1.3998,31,1.04608,14,-0.2981,7,-1.3371,12,-0.5459,15,-0.2186,37,1.38027
ENSG00000163655,GMPS,7,-1.8571,27,0.07495,33,0.41187,31,0.30409,30,0.27735,25,-0.0210,34,0.49312,17,-0.6541
ENSG00000169282,KCNAB1,33,-0.7698,45,-0.3024,96,0.97590,102,1.08882,53,-0.0340,52,-0.0837,31,-0.8646,23,-1.3660
ENSG00000114850,SSR3,122,0.45417,75,-0.3580,78,-0.2928,102,0.15615,72,-0.4258,66,-0.5609,136,0.63624,96,0.04144
ENSG00000163660,CCNL1,14,-0.4076,11,-0.7567,18,-0.0516,18,-0.0315,10,-0.9403,13,-0.5331,19,0.09088,43,1.51463
ENSG00000174891,RSRC1,41,-0.1887,36,-0.4150,53,0.22357,38,-0.3259,44,-0.0896,36,-0.3987,59,0.42702,63,0.51300
ENSG00000178053,MLF1,40,0.64768,51,1.08982,24,-0.2031,22,-0.3382,24,-0.1826,22,-0.3310,17,-0.7434,17,-0.7235
ENSG00000168827,GFM1,32,-0.2548,55,0.61889,38,-0.0054,29,-0.4403,28,-0.4663,23,-0.8095,62,0.82302,37,-0.0331
ENSG00000118855,MFSD1,37,0.78381,21,-0.1327,17,-0.4741,42,1.02774,10,-1.2476,15,-0.6847,23,-0.0191,20,-0.2599
ENSG00000180044,C3orf80,36,0.25088,21,-0.6459,59,1.09248,39,0.38077,29,-0.0969,22,-0.5371,18,-0.8383,25,-0.3742
ENSG00000068885,IFT80,26,-0.3864,40,0.33275,47,0.60933,48,0.63272,23,-0.5822,19,-0.8840,38,0.23943,22,-0.6121
ENSG00000186432,KPNA4,94,0.26891,60,-0.4500,106,0.47148,72,-0.1786,82,0.03914,55,-0.5923,93,0.24608,78,-0.0447
ENSG00000163590,PPM1L,21,-1.5524,38,-0.6280,92,0.81961,114,1.21740,26,-1.2405,52,-0.1357,36,-0.7078,75,0.47553
ENSG00000169255,B3GALNT1,71,-0.2768,115,0.50428,155,1.04334,101,0.29267,52,-0.7682,53,-0.7463,80,-0.0876,51,-0.8112
ENSG00000169251,NMD3,20,-0.6769,37,0.32804,20,-0.6681,44,0.61454,11,-1.5247,26,-0.2484,43,0.59140,42,0.54200
ENSG00000114209,PDCD10,70,0.71507,43,-0.0892,46,0.02208,25,-0.9819,29,-0.7177,41,-0.1816,49,0.09373,64,0.55475
ENSG00000163536,SERPINI1,462,0.14906,790,1.09270,745,0.98401,438,0.05959,279,-0.6670,181,-1.3305,270,-0.7195,215,-1.0701
ENSG00000173905,GOLIM4,28,-0.9824,34,-0.6892,24,-1.2714,29,-0.9761,29,-0.9474,65,0.32825,59,0.17174,158,2.02679
ENSG00000008952,SEC62,291,-0.8087,557,0.23932,414,-0.2487,693,0.61532,327,-0.6269,408,-0.2728,406,-0.2819,764,0.78804
ENSG00000173889,PHC3,38,1.04533,7,-1.6395,26,0.38666,24,0.26179,12,-0.8940,16,-0.4354,9,-1.2032,33,0.80287
ENSG00000163558,PRKCI,53,0.68017,74,1.30735,51,0.63597,36,0.04200,24,-0.6146,9,-2.0510,17,-1.1475,18,-1.0774
ENSG00000136603,SKIL,10,-1.2156,17,-0.4140,32,0.59665,19,-0.3058,13,-0.8807,25,0.18265,25,0.14648,39,0.94685
ENSG00000013297,CLDN11,40,-1.8322,44,-1.7158,39,-1.9010,33,-2.1284,24,-2.6217,92,-0.5769,414,2.16263,372,1.92117
ENSG00000013293,SLC7A14,57,-0.4159,145,1.16965,126,0.91608,52,-0.5804,35,-1.1890,54,-0.5030,84,0.20486,41,-0.9550
ENSG00000163584,RPL22L1,64,0.93083,36,-0.0406,21,-0.8972,16,-1.3388,35,-0.0928,35,-0.0796,52,0.55550,38,0.04659
ENSG00000154310,TNIK,35,-0.6742,41,-0.4328,62,0.24823,68,0.40117,33,-0.7827,78,0.62780,52,-0.0363,60,0.17142
ENSG00000144959,NCEH1,51,0.03784,70,0.56615,61,0.32806,97,1.13881,46,-0.1346,24,-1.1762,32,-0.7256,21,-1.3797
