Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000174365,SNHG11,9,-0.4863,18,0.56866,20,0.79143,7,-0.7443,12,0.01639,11,-0.1741,10,-0.2927
ENSG00000170471,RALGAPB,15,-0.9120,31,0.17344,30,0.13704,26,-0.0943,31,0.20034,24,-0.2247,30,0.11430
ENSG00000101438,SLC32A1,5,-3.5273,16,-1.7711,31,-0.7852,58,0.18113,72,0.72233,46,-0.2088,74,0.66999
ENSG00000101445,PPP1R16B,82,0.49758,60,0.00024,52,-0.2300,37,-0.7420,54,-0.2178,79,0.43492,65,0.13749
ENSG00000204103,MAFB,3,-3.1336,13,-0.9825,14,-0.8462,41,0.80030,36,0.83493,15,-0.7930,28,0.17747
ENSG00000198900,TOP1,76,0.18914,78,0.23498,74,0.15036,40,-0.8189,74,0.20504,44,-0.6458,69,0.05281
ENSG00000124181,PLCG1,28,0.41900,26,0.30321,22,0.03806,16,-0.4349,18,-0.2978,22,0.06538,22,0.08056
ENSG00000174306,ZHX3,44,0.54520,41,0.44492,33,0.09000,21,-0.6270,23,-0.5478,39,0.35340,32,0.04671
ENSG00000124177,CHD6,64,0.38244,57,0.19676,48,-0.0801,30,-0.7773,41,-0.3904,25,-1.0888,78,0.83550
ENSG00000196090,PTPRT,2,-4.7062,56,-0.0960,94,0.73203,21,-1.5565,71,0.35265,27,-1.2129,93,0.84546
ENSG00000233508,AL021395.1,1,-2.8202,2,-2.3960,23,1.01777,7,-0.7926,19,0.91455,12,-0.0043,11,-0.2539
ENSG00000124193,SRSF6,62,1.17341,42,0.48648,35,0.20378,26,-0.2302,21,-0.6976,28,-0.1651,25,-0.3313
ENSG00000185513,L3MBTL1,13,0.25459,5,-1.0548,22,1.12396,4,-1.5701,13,0.32524,9,-0.3163,9,-0.2887
ENSG00000101052,IFT52,14,-0.1661,22,0.55035,19,0.27662,16,0.03911,16,0.06160,14,-0.1555,12,-0.5126
ENSG00000124191,TOX2,2,-2.5439,15,0.34157,24,1.12190,7,-0.7677,12,0.05325,11,-0.2008,13,0.05299
ENSG00000132823,OSER1,23,-0.1351,43,0.91514,36,0.58430,31,0.35597,22,-0.2433,17,-0.5682,16,-0.7164
ENSG00000223891,OSER1-DT,19,-0.3395,19,-0.3177,19,-0.3530,30,0.39057,23,-0.0085,30,0.38217,24,0.04476
ENSG00000124194,GDAP1L1,6,-3.2141,46,-0.3303,81,0.59712,78,0.53501,73,0.55457,47,-0.2760,43,-0.4569
ENSG00000197296,FITM2,11,-0.7118,22,0.30140,22,0.29899,13,-0.5303,21,0.29981,15,-0.2802,18,-0.0441
ENSG00000124120,TTPAL,12,-0.8493,13,-0.7030,38,1.00011,14,-0.6099,23,0.24815,15,-0.4391,22,0.13395
ENSG00000132824,SERINC3,146,-0.8715,289,0.19676,383,0.66384,328,0.40571,306,0.38679,138,-0.9550,177,-0.6373
ENSG00000168734,PKIG,63,-1.0743,88,-0.5714,92,-0.5020,224,0.94232,140,0.21189,160,0.37255,110,-0.2456
ENSG00000101098,RIMS4,7,-2.1484,25,-0.2625,28,-0.0488,30,0.02589,34,0.34151,31,0.11482,34,0.27976
ENSG00000166913,YWHAB,369,-1.6459,1496,0.53885,1686,0.74076,876,-0.3255,1209,0.24637,562,-1.0107,1073,-0.0055
ENSG00000025772,TOMM34,13,-1.6195,38,0.02479,60,0.76897,38,0.02116,49,0.57032,24,-0.7044,28,-0.4991
ENSG00000101109,STK4,27,0.42809,13,-0.6298,28,0.53198,20,0.00530,22,0.15492,8,-1.4032,20,0.00775
ENSG00000124134,KCNS1,0,-4.9360,0,-4.7903,18,-0.0162,47,1.60434,29,1.07686,19,0.08799,5,-1.9585
ENSG00000124145,SDC4,104,1.94681,77,1.34775,8,-2.1682,21,-0.7740,12,-1.8575,44,0.37338,28,-0.3609
ENSG00000204070,SYS1,26,0.95544,14,-0.0374,16,0.16155,15,0.02947,12,-0.3326,14,-0.0269,12,-0.3879
ENSG00000244274,DBNDD2,2413,3.99926,587,0.73012,108,-1.9049,124,-1.7074,105,-2.2326,60,-2.7624,81,-2.4727
ENSG00000124155,PIGT,84,0.69968,82,0.64801,56,0.04258,44,-0.3536,53,-0.0562,37,-0.5976,43,-0.4371
ENSG00000101443,WFDC2,2,-2.0213,2,-1.9090,7,-0.4253,12,0.36304,14,0.78308,8,-0.2155,11,0.26799
ENSG00000101457,DNTTIP1,20,-0.1892,24,0.10341,24,0.07523,20,-0.2457,25,0.21391,21,-0.1455,22,-0.0845
ENSG00000124104,SNX21,19,-0.2578,32,0.56114,22,-0.0556,21,-0.1105,24,0.17192,21,-0.0770,18,-0.3567
ENSG00000101473,ACOT8,34,-1.2373,55,-0.5053,110,0.61971,97,0.41063,91,0.40542,62,-0.3008,61,-0.3598
ENSG00000064601,CTSA,44,-0.3936,69,0.32207,65,0.22370,44,-0.3858,59,0.08850,48,-0.2413,59,0.07006
ENSG00000100979,PLTP,56,0.60635,65,0.87035,16,-1.3504,24,-0.6956,20,-1.1898,68,0.93999,47,0.38930
ENSG00000100982,PCIF1,30,0.71542,31,0.75166,23,0.29016,8,-1.2682,18,-0.1743,17,-0.2166,16,-0.3721
ENSG00000198026,ZNF335,6,-1.4857,27,0.87848,17,0.10126,16,0.03574,16,0.01296,13,-0.2829,15,-0.0190
ENSG00000124140,SLC12A5,22,-3.3755,114,-0.9719,269,0.38030,308,0.60991,314,0.89283,159,-0.4611,156,-0.5408
ENSG00000124160,NCOA5,22,0.09707,29,0.53210,20,-0.0247,22,0.12365,21,0.07948,16,-0.3537,16,-0.4224
ENSG00000149654,CDH22,3,-3.1063,1,-4.5947,20,-0.6803,72,1.44324,47,0.94990,33,0.11526,19,-0.8012
ENSG00000080189,SLC35C2,17,-0.2319,17,-0.2173,22,0.15824,29,0.59559,22,0.25212,21,0.07313,13,-0.7466
ENSG00000062598,ELMO2,29,-0.4686,37,-0.1028,60,0.67977,57,0.60363,34,-0.2853,40,0.03315,34,-0.2460
ENSG00000172315,TP53RK,10,-0.1511,15,0.39807,11,-0.0621,11,-0.0788,13,0.29608,10,-0.2228,9,-0.4113
ENSG00000101040,ZMYND8,59,-0.3434,104,0.56789,114,0.71230,86,0.25051,71,-0.0689,38,-1.0083,61,-0.3403
ENSG00000196562,SULF2,30,-0.4776,75,1.01282,52,0.38656,5,-3.1103,31,-0.4908,18,-1.2625,66,0.94861
ENSG00000124126,PREX1,264,2.91597,96,0.84431,23,-1.4226,22,-1.4843,18,-1.9930,41,-0.5193,37,-0.7368
ENSG00000124198,ARFGEF2,15,-0.9708,32,0.19449,51,0.97854,29,0.02610,31,0.17014,21,-0.4465,21,-0.4848
ENSG00000124207,CSE1L,49,-0.3332,84,0.54374,93,0.71122,59,-0.0288,69,0.28983,31,-1.0372,39,-0.7137
ENSG00000124214,STAU1,50,-0.4277,69,0.10055,72,0.16346,67,0.04362,79,0.40438,59,-0.1620,49,-0.4849
ENSG00000124228,DDX27,17,-0.6045,26,0.07500,31,0.36747,16,-0.7076,29,0.36380,12,-1.0388,29,0.26723
ENSG00000124201,ZNFX1,19,0.27806,22,0.45731,17,0.08130,10,-0.7298,14,-0.2618,19,0.24743,16,0.00975
ENSG00000177410,ZFAS1,267,1.12875,180,0.45044,86,-0.7166,93,-0.6053,95,-0.6910,181,0.46604,135,-0.0137
ENSG00000158445,KCNB1,5,-3.7813,50,-0.5927,127,0.91682,55,-0.4511,97,0.61488,46,-0.7286,79,0.13768
ENSG00000158470,B4GALT5,18,-1.6095,56,0.09304,89,0.86751,53,0.01667,65,0.45454,33,-0.7298,41,-0.4299
ENSG00000197818,SLC9A8,11,0.06889,9,-0.2197,12,0.24258,12,0.20462,9,-0.2104,6,-0.8950,13,0.43163
ENSG00000158480,SPATA2,22,-0.7150,42,0.31853,48,0.52826,31,-0.1997,45,0.53184,24,-0.5487,23,-0.6746
ENSG00000124226,RNF114,64,0.87951,53,0.57143,28,-0.4329,28,-0.4733,30,-0.4497,35,-0.1174,39,0.05935
ENSG00000244687,UBE2V1,61,-0.9845,146,0.38684,130,0.19276,107,-0.1125,133,0.30499,105,-0.1467,102,-0.2199
ENSG00000240849,TMEM189,77,1.73818,40,0.56243,24,-0.2308,20,-0.5467,24,-0.3349,10,-1.5923,20,-0.5917
ENSG00000172216,CEBPB,15,-1.4043,38,-0.0169,31,-0.3686,47,0.30477,51,0.59700,44,0.20485,30,-0.4574
ENSG00000196396,PTPN1,21,0.40054,15,-0.1194,15,-0.1463,21,0.35874,17,-0.0007,11,-0.6133,16,-0.0385
ENSG00000124243,BCAS4,4,-2.4522,8,-1.6222,26,0.17651,20,-0.2286,33,0.72774,27,0.23338,26,0.14399
ENSG00000101126,ADNP,57,-0.2367,90,0.49919,76,0.23620,62,-0.1030,62,-0.1363,51,-0.4113,69,0.09696
ENSG00000000419,DPM1,22,-0.6466,33,-0.0548,44,0.40129,45,0.45837,37,0.14799,28,-0.3043,29,-0.2656
ENSG00000124217,MOCS3,3,-1.5806,1,-2.4718,13,0.54999,12,0.40482,13,0.71144,4,-1.0942,10,0.12782
ENSG00000026559,KCNG1,2,-3.7874,6,-2.7352,29,-0.3302,59,0.77961,62,1.25753,37,0.04041,23,-0.7997
ENSG00000054793,ATP9A,108,-1.2557,265,0.13536,343,0.55915,187,-0.4215,261,0.13952,149,-0.7688,302,0.39633
ENSG00000020256,ZFP64,14,-0.0512,19,0.39650,24,0.75440,5,-1.5622,14,-0.1454,8,-0.8426,18,0.36728
ENSG00000182463,TSHZ2,9,-1.3646,19,-0.2158,26,0.28467,0,-4.9430,11,-1.1720,2,-3.6245,65,2.46435
ENSG00000064787,BCAS1,1213,4.79168,276,0.90059,28,-2.6106,5,-5.1024,7,-4.9689,5,-4.9581,28,-2.7721
ENSG00000101132,PFDN4,62,-0.6610,110,0.23978,103,0.13793,98,0.05245,109,0.28989,75,-0.3659,87,-0.1593
ENSG00000101134,DOK5,10,-0.9280,5,-1.9587,12,-0.6975,37,1.09134,26,0.62298,22,0.22370,14,-0.5133
ENSG00000054803,CBLN4,1,-5.2282,0,-9.5318,15,-1.3611,115,2.02955,60,1.17728,38,0.08315,8,-2.3785
ENSG00000124098,FAM210B,42,0.29861,20,-0.8283,22,-0.6924,63,0.97860,39,0.24089,33,-0.0763,25,-0.5552
ENSG00000101138,CSTF1,11,-0.8496,39,1.22279,18,-0.0311,23,0.33841,21,0.23400,10,-0.9201,11,-0.8184
ENSG00000022277,RTF2,173,0.85948,65,-0.7160,79,-0.4070,113,0.14831,109,0.11545,94,-0.1349,89,-0.2576
ENSG00000101144,BMP7,53,1.31365,46,1.03785,6,-1.9474,18,-0.4299,12,-1.2809,44,0.97086,20,-0.3406
ENSG00000101146,RAE1,25,-0.5791,65,0.97239,56,0.71391,40,0.17066,36,0.00821,17,-1.1259,25,-0.6572
ENSG00000256222,MTRNR2L3,21,0.17619,11,-0.7893,7,-1.5485,17,-0.1929,16,-0.3923,39,1.15928,25,0.47513
ENSG00000132819,RBM38,19,0.87332,18,0.83326,12,0.10506,4,-1.3420,8,-0.6475,11,0.01332,11,0.01112
ENSG00000124225,PMEPA1,64,0.39318,84,0.85909,49,-0.0401,19,-1.4778,40,-0.4218,27,-0.9477,68,0.58107
ENSG00000124209,RAB22A,41,-0.3901,55,0.05888,70,0.45021,39,-0.4690,60,0.28342,50,-0.0971,46,-0.2359
ENSG00000124164,VAPB,45,-0.5494,98,0.68026,76,0.26338,50,-0.4106,72,0.24222,43,-0.6361,58,-0.1839
ENSG00000124222,STX16,57,0.70243,47,0.37512,54,0.61227,31,-0.2666,30,-0.3878,32,-0.2301,29,-0.4148
ENSG00000087460,GNAS,819,-1.4520,2520,0.29658,2798,0.46901,2561,0.32290,2173,0.07206,1613,-0.4167,2079,-0.0168
ENSG00000101158,NELFCD,37,0.43607,45,0.76556,23,-0.3004,32,0.21272,27,-0.0684,21,-0.4601,21,-0.5168
ENSG00000101160,CTSZ,13,0.11335,31,1.54046,13,0.06132,3,-1.9902,8,-0.9109,11,-0.2317,15,0.37851
ENSG00000124172,ATP5F1E,1233,0.04569,1120,-0.1072,1169,-0.0394,1325,0.16261,1104,-0.1664,1316,0.15084,1254,0.08223
ENSG00000101166,PRELID3B,48,1.14465,27,0.16013,20,-0.3213,21,-0.2550,20,-0.3492,23,-0.0892,22,-0.1954
ENSG00000087495,PHACTR3,157,1.24347,81,0.12227,59,-0.3858,77,0.03689,64,-0.3156,60,-0.3481,63,-0.3214
ENSG00000196227,FAM217B,66,-0.7790,160,0.63128,126,0.23681,103,-0.0902,125,0.28631,58,-0.9850,101,-0.1329
ENSG00000179242,CDH4,12,-0.8518,25,0.24310,24,0.23132,14,-0.6520,21,0.01555,34,0.75151,19,-0.1440
ENSG00000149657,LSM14B,23,-1.1133,61,0.42546,51,0.13777,54,0.22199,54,0.31067,39,-0.2842,39,-0.3187
ENSG00000101182,PSMA7,261,-0.1582,213,-0.4729,361,0.36493,347,0.30325,324,0.25162,193,-0.6300,266,-0.1417
ENSG00000184402,SS18L1,12,-1.2331,28,0.03045,42,0.67340,33,0.30430,31,0.22265,23,-0.3028,23,-0.3312
ENSG00000101181,MTG2,13,0.09827,9,-0.4424,13,0.18367,7,-0.8407,15,0.46278,4,-1.4936,14,0.32400
ENSG00000101180,HRH3,3,-3.4537,23,-0.7458,31,-0.2576,14,-1.4317,45,0.43023,20,-0.9538,70,1.31147
ENSG00000130703,OSBPL2,26,-0.2547,41,0.46940,33,0.13247,27,-0.1996,34,0.18999,37,0.28563,21,-0.6546
ENSG00000130706,ADRM1,58,-0.1632,68,0.10320,65,0.02483,76,0.27873,63,-0.0310,50,-0.3992,67,0.08469
ENSG00000171858,RPS21,2038,0.78621,1070,-0.2684,797,-0.7262,1116,-0.2013,1128,-0.2343,1690,0.47003,1288,0.02931
ENSG00000149679,CABLES2,3,-1.4228,3,-1.6387,16,1.00524,12,0.53189,9,0.04499,7,-0.2126,9,0.09635
ENSG00000101189,MRGBP,10,-0.1639,5,-1.1579,10,-0.0596,13,0.26604,18,1.11038,5,-1.2271,6,-0.8443
ENSG00000060491,OGFR,18,-1.0242,32,-0.1448,52,0.66240,23,-0.6272,46,0.63718,28,-0.3182,27,-0.4092
ENSG00000092758,COL9A3,67,2.92430,22,0.72640,18,0.36214,3,-2.2256,6,-1.5230,3,-2.0464,6,-1.4651
ENSG00000101190,TCFL5,50,1.32388,21,-0.0968,19,-0.2416,21,-0.1016,19,-0.3646,16,-0.4835,21,-0.1376
ENSG00000101191,DIDO1,18,-0.1478,19,-0.0864,26,0.42100,22,0.15512,19,-0.0894,18,-0.1732,20,-0.0210
ENSG00000101193,GID8,29,-0.5479,47,0.18241,50,0.30162,44,0.08755,39,-0.1532,36,-0.2357,47,0.23185
ENSG00000225978,HAR1A,1,-3.0209,1,-3.5009,15,0.32080,16,0.41194,18,0.87716,13,0.09000,11,-0.1885
ENSG00000149658,YTHDF1,29,0.31251,42,0.90956,24,0.01177,29,0.30545,25,0.06852,17,-0.5657,12,-1.0960
ENSG00000101198,NKAIN4,119,1.58245,89,1.05417,11,-2.1959,36,-0.4442,23,-1.3256,65,0.50537,43,-0.1736
ENSG00000101199,ARFGAP1,26,-0.1889,33,0.20962,31,0.07929,18,-0.7528,34,0.32671,22,-0.4445,30,0.04767
ENSG00000101204,CHRNA4,4,-2.3069,41,1.28013,34,0.96008,5,-2.0221,14,-0.5442,17,-0.2070,24,0.38585
ENSG00000075043,KCNQ2,20,-2.6395,116,0.00268,120,0.05891,115,-0.0170,118,0.04071,98,-0.2709,168,0.70373
ENSG00000101210,EEF1A2,71,-2.9477,465,-0.1304,668,0.45945,534,0.09331,609,0.40544,442,-0.2087,518,0.04762
ENSG00000125534,PPDPF,409,0.66963,295,0.12721,267,-0.0330,280,0.04420,248,-0.1904,274,0.01049,227,-0.3168
ENSG00000232442,MHENCR,15,0.91714,7,-0.2645,9,0.05064,11,0.38108,7,-0.4125,7,-0.2364,8,-0.1628
ENSG00000197457,STMN3,84,-2.3872,472,0.24742,615,0.68838,385,-0.0819,412,0.03608,366,-0.1595,446,0.17449
ENSG00000101246,ARFRP1,42,0.13031,33,-0.2868,41,0.06009,38,-0.0620,40,0.06727,31,-0.3464,43,0.15578
ENSG00000197114,ZGPAT,4,-1.5745,8,-0.3645,19,0.90065,11,0.08963,13,0.39880,5,-1.0788,10,-0.0358
ENSG00000203896,LIME1,6,-1.0487,13,0.16018,8,-0.4839,26,1.38843,13,0.30045,14,0.25298,4,-1.5782
ENSG00000125520,SLC2A4RG,40,1.47235,20,0.29640,8,-1.0526,17,0.05828,11,-0.8049,19,0.18194,15,-0.1796
ENSG00000130584,ZBTB46,2,-2.0518,18,1.33779,6,-0.3321,9,0.10046,9,0.24927,8,-0.0120,5,-0.7380
ENSG00000101150,TPD52L2,34,-0.1092,38,0.08049,48,0.44624,54,0.65296,37,0.04805,36,-0.0161,21,-0.9407
ENSG00000101152,DNAJC5,58,-1.4310,180,0.32838,161,0.14881,157,0.10217,177,0.39557,104,-0.5479,140,-0.0861
ENSG00000198276,UCKL1,24,0.81540,19,0.44109,16,0.13587,16,0.13389,17,0.36469,10,-0.5869,4,-1.8843
ENSG00000196700,ZNF512B,5,-1.8635,30,0.73096,19,-0.0201,14,-0.5052,18,-0.1096,13,-0.6153,28,0.71806
ENSG00000101161,PRPF6,67,0.24207,69,0.29297,71,0.33004,39,-0.6139,51,-0.2261,41,-0.5300,67,0.29078
ENSG00000171703,TCEA2,87,-0.7149,118,-0.2413,138,0.00988,119,-0.2238,147,0.14791,134,-0.0317,167,0.36216
ENSG00000125510,OPRL1,1,-2.8557,21,1.03206,15,0.45982,17,0.64150,11,-0.1139,7,-0.7479,10,-0.2499
ENSG00000171695,LKAAEAR1,3,-2.3454,11,-0.5979,17,-0.0259,22,0.38137,21,0.44258,13,-0.4043,20,0.33604
ENSG00000203880,PCMTD2,42,-0.0301,73,0.89972,47,0.17468,29,-0.5966,42,-0.0486,25,-0.8062,42,-0.0220
ENSG00000280071,GATD3B,19,0.10368,28,0.76502,19,0.11579,11,-0.6976,18,0.02083,14,-0.3302,16,-0.2004
ENSG00000185272,RBM11,3,-1.6841,9,-0.0480,14,0.70691,5,-0.9184,9,0.12657,4,-1.1667,13,0.74028
ENSG00000155304,HSPA13,42,-1.0912,91,0.10295,131,0.69878,72,-0.2719,98,0.27114,59,-0.5942,85,-0.0242
ENSG00000180530,NRIP1,16,-1.2162,36,0.05212,41,0.27593,38,0.15647,46,0.61950,20,-0.8420,29,-0.3194
ENSG00000229425,AJ009632.2,0,-7.3713,0,-7.3402,5,-0.6946,21,1.69850,13,1.23555,6,-0.3607,3,-1.3835
ENSG00000155313,USP25,17,-0.7555,32,0.21405,33,0.26417,30,0.11751,33,0.38666,14,-0.9895,26,-0.1231
ENSG00000215386,MIR99AHG,39,0.74852,9,-1.5229,18,-0.4536,21,-0.2658,22,-0.1891,21,-0.2440,35,0.68608
ENSG00000154639,CXADR,53,0.11561,49,-0.0101,66,0.45741,36,-0.5002,53,0.12730,29,-0.8169,52,0.08678
ENSG00000154640,BTG3,26,0.64161,14,-0.3345,16,-0.1183,15,-0.2586,20,0.22186,15,-0.2466,15,-0.2413
ENSG00000224924,LINC00320,157,3.74269,28,0.14589,9,-1.5327,16,-0.7371,8,-1.9781,11,-1.2775,6,-2.2134
ENSG00000154654,NCAM2,73,-1.0406,89,-0.7338,250,0.93272,162,0.19757,165,0.30245,107,-0.4533,127,-0.2142
ENSG00000154719,MRPL39,18,0.44903,9,-0.5413,17,0.39842,19,0.59622,12,-0.1533,12,-0.1616,10,-0.4216
ENSG00000154721,JAM2,40,0.58505,41,0.59476,13,-1.1177,29,0.03290,23,-0.3506,37,0.46553,25,-0.2063
ENSG00000154723,ATP5PF,311,-0.5202,421,-0.0424,413,-0.0741,464,0.11362,510,0.35381,425,-0.0288,380,-0.2286
ENSG00000142192,APP,655,-0.4811,1046,0.26518,1378,0.72467,874,-0.0251,1082,0.42632,421,-1.1589,631,-0.5945
ENSG00000156239,N6AMT1,6,-0.5720,17,1.15678,9,0.13002,7,-0.3403,10,0.45754,7,-0.1933,3,-1.4512
ENSG00000198862,LTN1,21,0.35352,24,0.61199,30,0.96920,12,-0.4632,13,-0.5118,14,-0.2060,13,-0.4105
ENSG00000156253,RWDD2B,11,-0.7579,32,0.85801,20,0.07052,21,0.13504,18,-0.0472,17,-0.1689,16,-0.2433
ENSG00000156256,USP16,73,1.12275,68,1.00152,24,-0.6897,32,-0.2085,28,-0.5258,26,-0.5617,32,-0.2707
ENSG00000156261,CCT8,37,-1.6540,130,0.25539,147,0.46500,100,-0.1649,142,0.54147,88,-0.3704,90,-0.3671
ENSG00000171189,GRIK1,4,-2.5633,16,-0.6349,8,-1.5717,19,-0.3723,49,1.76180,19,-0.3437,15,-0.7838
ENSG00000156299,TIAM1,43,-0.4898,52,-0.2061,51,-0.2371,81,0.50722,67,0.28258,59,0.00412,51,-0.2534
ENSG00000142168,SOD1,480,-0.6261,776,0.13222,841,0.26280,724,0.02092,819,0.28855,500,-0.5621,685,-0.0755
ENSG00000156304,SCAF4,12,-0.2358,28,1.10056,18,0.37299,13,-0.1182,14,-0.1039,11,-0.4257,10,-0.6043
ENSG00000142149,HUNK,0,-4.5038,6,-0.6492,9,-0.0047,8,-0.0962,13,0.81864,4,-0.9507,11,0.41707
ENSG00000142207,URB1,16,-0.5221,46,1.19678,29,0.40102,27,0.28873,21,-0.1203,13,-0.8756,15,-0.6447
ENSG00000256073,URB1-AS1,15,0.33376,16,0.37405,10,-0.2987,9,-0.5034,14,0.24994,12,-0.1126,10,-0.3394
ENSG00000159079,CFAP298,16,-1.2807,28,-0.4584,47,0.35985,31,-0.3053,47,0.52281,33,-0.1825,38,0.03485
ENSG00000159082,SYNJ1,25,-2.6586,197,0.51045,239,0.83190,119,-0.3073,183,0.51362,88,-0.7735,114,-0.4147
ENSG00000159086,PAXBP1,38,1.48680,27,0.84006,14,-0.1778,10,-0.7301,12,-0.4801,6,-1.5371,14,-0.2620
ENSG00000205927,OLIG2,170,2.66956,87,1.28571,9,-2.2465,14,-1.5644,14,-1.8076,30,-0.4649,26,-0.7420
ENSG00000184221,OLIG1,547,2.36098,228,0.68327,48,-1.7526,86,-0.8745,75,-1.2648,138,-0.1307,114,-0.4726
ENSG00000142166,IFNAR1,35,-0.0441,41,0.17064,41,0.19643,44,0.30119,33,-0.2164,33,-0.1646,36,-0.0131
ENSG00000159128,IFNGR2,22,-1.2204,71,0.57797,66,0.46304,65,0.41381,49,-0.0446,33,-0.6236,47,-0.0950
ENSG00000142188,TMEM50B,35,-0.4923,56,0.24355,50,0.04804,52,0.12937,56,0.29843,44,-0.1474,39,-0.3622
ENSG00000159131,GART,14,0.22650,10,-0.2662,16,0.52374,10,-0.1843,12,0.13143,10,-0.2991,10,-0.2746
ENSG00000159140,SON,348,0.93229,217,0.14203,218,0.14899,160,-0.3377,166,-0.3508,121,-0.7691,211,0.11109
ENSG00000205758,CRYZL1,46,0.01482,55,0.32457,41,-0.1546,44,-0.0310,43,-0.1166,44,-0.0571,47,0.07362
ENSG00000205726,ITSN1,31,-1.3420,91,0.31780,73,-0.0362,78,0.07815,69,-0.1566,74,-0.0102,96,0.46508
ENSG00000241837,ATP5PO,258,-0.5532,384,0.07226,358,-0.0403,420,0.21607,410,0.23293,347,-0.0899,337,-0.1517
ENSG00000243927,MRPS6,33,-1.0828,109,0.78996,78,0.24360,81,0.29925,63,-0.1171,65,-0.0537,58,-0.2617
ENSG00000198743,SLC5A3,11,-1.6267,74,1.40219,25,-0.4248,35,0.14207,33,0.03419,27,-0.3002,26,-0.3410
ENSG00000159200,RCAN1,85,1.12454,53,0.31804,43,-0.0305,53,0.30823,38,-0.2695,35,-0.3481,26,-0.8512
ENSG00000185917,SETD4,20,0.75615,7,-0.7648,14,0.16811,15,0.31483,11,-0.1981,11,-0.1564,11,-0.1337
ENSG00000159228,CBR1,396,2.66137,186,1.11355,61,-0.6987,39,-1.3898,42,-1.4905,50,-0.9857,49,-1.1194
ENSG00000159231,CBR3,5,-0.7978,12,0.39517,12,0.35427,9,-0.0215,10,0.18783,11,0.23702,7,-0.5531
ENSG00000142197,DOP1B,2,-2.9991,33,1.13798,30,0.97764,8,-1.1286,14,-0.2760,10,-0.6976,19,0.30845
ENSG00000159256,MORC3,14,-0.4759,19,0.02506,21,0.21431,16,-0.2014,25,0.65016,11,-0.7756,15,-0.4022
ENSG00000159259,CHAF1B,1,-2.4154,1,-2.5073,13,0.82222,7,-0.1168,12,0.96878,3,-1.3217,8,0.04079
ENSG00000185808,PIGP,34,0.22530,57,1.09356,37,0.34785,26,-0.1892,27,-0.1913,19,-0.6556,21,-0.5962
ENSG00000182670,TTC3,246,-0.5631,276,-0.3886,402,0.21391,180,-1.0412,333,-0.1132,235,-0.6375,592,1.01725
ENSG00000157538,VPS26C,14,-0.2651,35,1.22549,12,-0.5861,18,0.06929,19,0.19594,6,-1.4619,14,-0.3104
ENSG00000157540,DYRK1A,38,-0.6633,74,0.39415,64,0.17701,59,0.04717,66,0.26942,35,-0.7632,55,-0.0882
ENSG00000157542,KCNJ6,0,-7.2043,33,-0.9011,47,-0.3706,15,-2.0979,43,-0.6202,16,-1.9542,177,2.54156
ENSG00000157557,ETS2,26,-1.8634,45,-1.0553,147,0.82452,108,0.29826,136,0.96128,47,-0.9844,57,-0.7818
ENSG00000183527,PSMG1,12,-1.1134,17,-0.6322,34,0.48680,34,0.49766,31,0.49564,20,-0.3598,20,-0.4183
ENSG00000185658,BRWD1,72,-0.9571,114,-0.2456,197,0.64196,157,0.26415,147,0.21126,102,-0.4182,124,-0.1268
ENSG00000205581,HMGN1,93,0.69016,75,0.32323,54,-0.1930,58,-0.0883,48,-0.4869,64,0.07961,62,0.03101
ENSG00000182093,GET1,112,-0.1572,147,0.28656,136,0.15225,126,0.03772,145,0.34948,79,-0.6914,99,-0.3902
ENSG00000185437,SH3BGR,27,0.43630,38,1.02307,12,-0.8542,20,-0.0208,18,-0.1794,18,-0.1693,17,-0.3496
ENSG00000183036,PCP4,23,-1.7532,94,0.42750,150,1.24063,2,-5.2690,59,-0.3988,14,-2.4865,131,1.18553
ENSG00000171587,DSCAM,4,-1.4734,32,1.65625,22,0.96425,12,0.02608,9,-0.5076,6,-0.9260,8,-0.6738
ENSG00000157601,MX1,21,0.48025,17,0.13882,25,0.79013,16,0.07610,16,0.03995,10,-0.7278,9,-0.8464
ENSG00000157617,C2CD2,9,-0.0908,5,-1.1140,13,0.39435,8,-0.3068,12,0.48238,13,0.41748,7,-0.5818
ENSG00000173276,ZBTB21,10,-0.7575,10,-0.7129,26,0.76556,15,-0.1056,20,0.36773,11,-0.6038,16,-0.0167
ENSG00000160188,RSPH1,9,-0.8581,10,-0.7644,19,0.21817,20,0.31048,19,0.36179,19,0.25356,14,-0.2552
ENSG00000160194,NDUFV3,111,-0.1866,110,-0.2007,104,-0.2882,146,0.25205,136,0.18371,124,-0.0026,122,-0.0417
ENSG00000160199,PKNOX1,10,0.02621,18,0.98240,11,0.19126,7,-0.4256,6,-0.8032,6,-0.8296,13,0.58949
ENSG00000160208,RRP1B,16,0.28948,15,0.12129,17,0.35420,12,-0.2499,11,-0.4026,12,-0.1550,16,0.23415
ENSG00000160209,PDXK,90,-0.6738,165,0.28990,136,-0.0293,124,-0.1755,123,-0.2413,160,0.23870,170,0.38057
