Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000114120,SLC25A36,131,1.21159,39,-0.7949,86,0.64812,39,-1.1205
ENSG00000177311,ZBTB38,3,-4.1285,30,-0.7046,58,0.42547,56,0.43699
ENSG00000114125,RNF7,3,-4.6141,47,-0.5871,78,0.32180,82,0.51560
ENSG00000069849,ATP1B3,9,-2.9846,38,-0.9728,94,0.65611,77,0.22892
ENSG00000144935,TRPC1,3,-3.1215,13,-0.8889,38,1.17367,21,-0.3079
ENSG00000163714,U2SURP,17,-1.6644,37,-0.4751,60,0.45136,53,0.16886
ENSG00000114698,PLSCR4,250,2.87288,19,-1.6979,21,-1.8387,47,-0.4939
ENSG00000239922,AC092958.1,3,-3.1861,8,-1.6795,4,-3.0205,50,3.35092
ENSG00000163754,GYG1,210,2.28867,14,-2.1886,34,-1.1268,56,-0.2160
ENSG00000071794,HLTF,3,-3.1786,14,-0.8853,25,-0.0043,33,0.84902
ENSG00000169908,TM4SF1,3,-4.6774,21,-1.8078,5,-4.3621,148,4.21489
ENSG00000018408,WWTR1,48,0.17904,13,-1.7889,16,-1.8132,70,1.65996
ENSG00000082996,RNF13,199,0.75664,39,-1.8103,54,-1.5841,185,1.20419
ENSG00000070087,PFN2,351,0.90063,75,-1.5576,224,0.18929,188,-0.2213
ENSG00000196428,TSC22D2,187,2.22435,13,-2.1441,57,0.03584,33,-1.1506
ENSG00000120742,SERP1,131,0.34756,55,-1.0164,81,-0.5294,130,0.59569
ENSG00000144895,EIF2A,3,-3.4446,18,-0.7494,35,0.35810,35,0.48872
ENSG00000198843,SELENOT,13,-3.3447,44,-1.5683,185,1.01906,122,-0.0020
ENSG00000152601,MBNL1,72,0.02157,33,-1.1670,95,0.68873,62,-0.3331
ENSG00000114790,ARHGEF26,223,3.16711,17,-1.5235,18,-1.7085,31,-0.9230
ENSG00000174953,DHX36,12,-1.5656,29,-0.2054,56,1.31919,23,-0.8554
ENSG00000163655,GMPS,94,1.60713,17,-1.2606,37,-0.0219,29,-0.6050
ENSG00000169282,KCNAB1,3,-3.7884,14,-1.5203,82,2.34485,19,-1.4069
ENSG00000114850,SSR3,3,-4.8569,35,-1.2757,70,-0.2751,118,1.24191
ENSG00000163660,CCNL1,87,1.48181,16,-1.2587,20,-1.1263,42,0.35203
ENSG00000174891,RSRC1,3,-3.0306,22,-0.0532,23,0.03538,27,0.54517
ENSG00000168827,GFM1,3,-3.0842,20,-0.1971,19,-0.3870,32,0.97070
ENSG00000118855,MFSD1,3,-2.9056,19,-0.0856,15,-0.6621,29,1.14015
ENSG00000068885,IFT80,49,0.43086,18,-1.1466,55,0.92428,27,-0.7956
ENSG00000186432,KPNA4,3,-4.6003,31,-1.1736,96,0.88154,69,0.10735
ENSG00000163590,PPM1L,134,1.15352,32,-1.1941,98,0.86752,39,-1.2357
ENSG00000169255,B3GALNT1,58,0.21345,16,-1.7663,84,1.28497,33,-0.9786
ENSG00000169251,NMD3,3,-3.4515,15,-1.0795,38,0.55614,34,0.37486
ENSG00000163536,SERPINI1,3,-6.4100,158,-0.9654,710,3.10763,83,-2.4631
ENSG00000173905,GOLIM4,134,0.90927,30,-1.4454,46,-1.0306,100,0.72479
ENSG00000008952,SEC62,404,0.32218,219,-0.6596,285,-0.3157,377,0.35034
ENSG00000163558,PRKCI,3,-3.7061,19,-0.9677,89,3.24418,8,-2.7737
ENSG00000136603,SKIL,106,1.62458,23,-0.9573,45,0.14987,29,-0.8696
ENSG00000013297,CLDN11,68,-1.9147,44,-2.5767,37,-3.1844,481,3.41738
ENSG00000013293,SLC7A14,35,-0.2833,9,-2.2424,98,2.88723,8,-2.9481
ENSG00000163584,RPL22L1,14,-1.0533,17,-0.7749,19,-0.6780,40,1.13333
ENSG00000154310,TNIK,3,-4.3101,25,-1.1751,85,1.11221,51,-0.1327
ENSG00000144959,NCEH1,3,-3.4875,21,-0.5946,69,2.53659,11,-1.9772
ENSG00000177565,TBL1XR1,3,-4.6162,46,-0.6113,107,1.16949,59,-0.3236
ENSG00000172667,ZMAT3,88,0.29037,33,-1.2231,94,0.57153,64,-0.3216
ENSG00000114450,GNB4,3,-3.9760,13,-1.7681,100,2.72919,18,-1.7845
ENSG00000136522,MRPL47,3,-3.4115,23,-0.3517,41,0.79740,28,-0.0598
ENSG00000136521,NDUFB5,108,0.26362,53,-0.8514,95,0.07678,95,0.08749
ENSG00000114757,PEX5L,3,-5.0260,54,-0.7994,131,0.93450,88,-0.0229
ENSG00000163728,TTC14,133,1.50704,25,-1.2664,58,0.07818,43,-0.6159
ENSG00000114416,FXR1,85,-0.0933,35,-1.4444,94,0.08580,103,0.34808
ENSG00000205981,DNAJC19,4,-3.3518,24,-0.9333,56,0.52902,50,0.36444
ENSG00000242808,SOX2-OT,91,-1.8366,124,-1.3694,103,-1.9436,544,2.36753
ENSG00000181449,SOX2,398,1.76242,53,-1.5975,72,-1.3579,167,0.31796
ENSG00000043093,DCUN1D1,3,-3.7661,19,-1.0356,41,0.19731,48,0.72289
ENSG00000114796,KLHL24,93,0.56997,34,-1.0193,52,-0.4977,78,0.45990
ENSG00000163872,YEATS2,135,1.59890,24,-1.2807,75,0.76650,26,-1.5311
ENSG00000180834,MAP6D1,16,-2.0757,17,-2.0544,31,-1.3660,114,2.14387
ENSG00000175193,PARL,3,-3.4021,15,-1.0125,52,1.55777,22,-0.6704
ENSG00000114770,ABCC5,3,-4.0369,38,-0.2496,107,2.89168,11,-2.7003
ENSG00000145191,EIF2B5,3,-3.2588,15,-0.8327,37,0.82278,27,0.04525
ENSG00000161202,DVL3,48,0.16622,24,-0.8823,40,-0.1775,49,0.36184
ENSG00000161203,AP2M1,361,-0.0863,197,-1.0292,670,1.50285,214,-1.2577
ENSG00000161204,ABCF3,3,-3.5597,17,-0.9847,66,2.10897,18,-1.2872
ENSG00000145198,VWA5B2,3,-2.9799,25,0.25268,47,2.35526,6,-2.3479
ENSG00000163888,CAMK2N2,3,-4.3512,53,-0.0927,130,2.73350,15,-2.5499
ENSG00000175166,PSMD2,3,-4.8691,55,-0.5824,124,1.09163,72,-0.2461
ENSG00000114867,EIF4G1,123,0.94470,42,-0.8217,84,0.39995,54,-0.6188
ENSG00000175182,FAM131A,141,-0.3545,138,-0.3911,388,2.44052,37,-2.9611
ENSG00000163882,POLR2H,90,0.94508,39,-0.4396,78,1.02529,25,-1.5272
ENSG00000090539,CHRD,3,-3.0241,23,0.04524,56,3.24204,2,-4.0815
ENSG00000177383,MAGEF1,65,0.53641,16,-1.6114,70,0.97335,33,-0.8199
ENSG00000156931,VPS8,3,-2.5546,24,0.64341,26,1.27311,9,-1.1230
ENSG00000187068,C3orf70,296,3.05755,34,-0.9832,43,-0.7906,29,-1.6216
ENSG00000073803,MAP3K13,3,-3.8838,33,-0.4499,61,0.73228,45,0.05586
ENSG00000163904,SENP2,54,0.42824,26,-0.7116,45,0.19727,39,-0.1394
ENSG00000136527,TRA2B,3,-4.7588,35,-1.1504,89,0.41467,90,0.56576
ENSG00000244405,ETV5,3,-4.2409,34,-0.6446,107,2.14046,27,-1.4094
ENSG00000090520,DNAJB11,3,-2.9962,17,-0.3565,29,0.68493,22,0.03249
ENSG00000156976,EIF4A2,376,-0.4064,224,-1.2051,868,1.56488,290,-1.1443
ENSG00000073849,ST6GAL1,3,-4.2643,32,-0.7534,41,-0.4978,79,1.29830
ENSG00000157005,SST,3,-6.3106,23,-3.3814,627,5.57063,13,-4.8517
ENSG00000113916,BCL6,15,-1.3915,22,-0.8456,42,0.21467,44,0.45077
ENSG00000152492,CCDC50,3,-3.6504,32,-0.1272,20,-1.0274,54,1.47949
ENSG00000114279,FGF12,5,-3.8330,44,-0.8236,182,3.03050,20,-2.5257
ENSG00000127249,ATP13A4,3,-3.4382,18,-0.7802,13,-1.4879,52,2.06077
ENSG00000198836,OPA1,40,-0.9087,34,-1.1272,127,1.54487,46,-0.9688
ENSG00000114315,HES1,120,1.63093,33,-0.5954,9,-2.7948,62,0.77157
ENSG00000133657,ATP13A3,118,2.07557,13,-1.6096,31,-0.3774,29,-0.6501
ENSG00000114331,ACAP2,34,0.09608,29,-0.1484,29,-0.1569,34,0.15540
ENSG00000184203,PPP1R2,82,0.78615,22,-1.3234,70,0.73825,37,-0.7633
ENSG00000189058,APOD,239,-1.9273,379,-1.2389,323,-1.7608,1487,2.22742
ENSG00000061938,TNK2,55,-0.7075,81,-0.1117,131,1.03576,62,-0.7721
ENSG00000072274,TFRC,18,-0.9458,28,-0.3265,46,0.71858,30,-0.2808
ENSG00000161217,PCYT1A,181,2.88152,14,-1.6882,30,-0.6509,22,-1.3279
ENSG00000174013,FBXO45,3,-3.2649,15,-0.8892,32,0.47751,30,0.39988
ENSG00000163964,PIGX,63,1.13930,23,-0.5145,28,-0.2586,29,-0.2097
ENSG00000180370,PAK2,61,0.16410,25,-1.2531,39,-0.6762,73,0.84099
ENSG00000119231,SENP5,73,1.14378,18,-1.1054,46,0.50190,26,-0.8045
ENSG00000114503,NCBP2,34,-0.5093,24,-1.0546,64,0.72278,43,-0.2007
ENSG00000075711,DLG1,130,0.42603,66,-0.6645,75,-0.5792,120,0.50894
ENSG00000145016,RUBCN,3,-3.8833,22,-0.9270,59,0.92771,40,-0.0117
ENSG00000122068,FYTTD1,92,1.24863,24,-0.9585,38,-0.3066,42,-0.1278
ENSG00000182899,RPL35A,431,-1.1409,482,-0.9699,510,-1.0874,1399,1.51617
ENSG00000182903,ZNF721,3,-3.1405,18,-0.4810,40,1.25783,19,-0.5127
ENSG00000273238,TMEM271,3,-3.9151,32,-0.3835,107,3.65102,3,-4.2009
ENSG00000169020,ATP5ME,1049,0.56966,337,-1.2388,391,-1.2337,1035,1.01521
ENSG00000168993,CPLX1,3,-5.2893,99,-0.1222,239,2.52657,36,-2.1640
ENSG00000178950,GAK,225,2.15377,26,-1.5130,88,0.53527,28,-1.8612
ENSG00000127419,TMEM175,40,0.21151,18,-1.0102,53,1.00163,25,-0.7998
ENSG00000159692,CTBP1,189,0.57872,85,-0.7038,202,1.02519,80,-1.1347
ENSG00000090316,MAEA,71,0.64252,26,-0.9407,77,1.20319,26,-1.3375
ENSG00000163950,SLBP,157,1.40894,30,-1.2795,113,1.23380,25,-2.0554
ENSG00000168936,TMEM129,330,3.19740,27,-1.4059,40,-1.0483,34,-1.4531
ENSG00000068078,FGFR3,680,1.67190,169,-0.7070,200,-0.5690,234,-0.3115
ENSG00000168924,LETM1,118,0.99381,36,-0.9362,115,1.46129,23,-2.0692
ENSG00000109685,NSD2,6,-2.5728,21,-0.7599,67,1.88739,20,-1.1752
ENSG00000185049,NELFA,3,-3.3941,17,-0.7887,64,2.45468,12,-1.7879
ENSG00000243449,C4orf48,541,0.29994,175,-1.4714,323,-0.6694,593,0.81321
ENSG00000185818,NAT8L,575,1.63824,193,-0.2641,218,-0.0909,157,-0.8585
ENSG00000123933,MXD4,3,-4.0653,36,-0.3773,44,-0.0779,60,0.80759
ENSG00000063978,RNF4,178,2.20425,24,-1.2708,51,-0.1013,32,-1.1325
ENSG00000087274,ADD1,112,-0.9512,115,-0.9072,261,0.55186,210,0.05472
ENSG00000109736,MFSD10,21,-1.0329,37,-0.1913,58,0.79373,36,-0.3877
ENSG00000197386,HTT,3,-4.0388,39,-0.2259,67,0.98708,40,-0.2742
ENSG00000159788,RGS12,3,-3.7006,32,-0.1646,71,1.97553,18,-1.4437
ENSG00000163956,LRPAP1,75,-0.8040,70,-0.9241,197,1.13160,98,-0.5800
ENSG00000132406,TMEM128,167,2.20631,12,-2.1443,48,-0.0998,32,-0.9800
ENSG00000168824,NSG1,3,-4.4415,25,-1.3085,145,3.06393,18,-2.3060
ENSG00000072832,CRMP1,24,-2.6421,83,-0.7881,312,2.64520,47,-2.1233
ENSG00000152969,JAKMIP1,3,-4.1008,29,-0.7652,114,3.05891,12,-2.5826
ENSG00000109501,WFS1,439,1.96407,69,-1.1869,143,-0.0748,99,-0.9126
ENSG00000074211,PPP2R2C,6,-4.7111,111,-0.4367,297,2.04967,78,-1.3693
ENSG00000179010,MRFAP1,162,-1.0705,158,-1.1096,416,0.59900,331,0.07963
ENSG00000170846,AC093323.1,3,-3.0326,14,-0.7113,39,1.48715,16,-0.6971
ENSG00000178988,MRFAP1L1,347,2.00817,52,-1.2250,115,0.00455,72,-1.0362
ENSG00000170871,KIAA0232,174,1.27461,34,-1.3618,121,0.91634,44,-1.3735
ENSG00000132405,TBC1D14,20,-1.4651,36,-0.5319,87,1.39978,35,-0.8440
ENSG00000109519,GRPEL1,3,-3.3186,20,-0.4937,36,0.67514,28,0.10308
ENSG00000184985,SORCS2,3,-3.4602,14,-1.1654,33,0.21943,38,0.71702
ENSG00000071127,WDR1,218,1.53788,37,-1.3659,70,-0.5381,88,-0.0770
ENSG00000038219,BOD1L1,51,-0.4434,54,-0.3622,102,1.00199,50,-0.7204
ENSG00000137449,CPEB2,3,-4.0221,28,-0.9003,69,0.79127,52,0.12371
ENSG00000118564,FBXL5,83,0.08896,33,-1.3306,76,-0.0694,91,0.39455
ENSG00000237765,FAM200B,3,-5.1500,49,-1.0584,84,-0.3138,143,1.23418
ENSG00000169762,TAPT1,161,2.12457,17,-1.6557,47,-0.1561,34,-0.9050
ENSG00000169744,LDB2,32,-0.3725,18,-1.2498,83,2.00823,18,-1.7320
ENSG00000151552,QDPR,13,-5.0863,252,-0.8030,248,-1.0242,692,1.77270
ENSG00000002549,LAP3,187,2.48185,30,-0.8153,25,-1.3136,40,-0.5392
ENSG00000118579,MED28,73,0.60247,21,-1.3316,49,-0.0984,54,0.17649
ENSG00000185774,KCNIP4,3,-3.3954,15,-1.0013,67,2.71785,10,-2.0424
ENSG00000152990,ADGRA3,414,3.59019,17,-2.2939,17,-2.5944,51,-0.9154
ENSG00000109606,DHX15,64,0.33143,22,-1.3452,62,0.36171,50,-0.1080
ENSG00000250317,SMIM20,3,-3.2721,17,-0.6745,22,-0.3857,38,1.13837
ENSG00000168214,RBPJ,3,-4.8857,36,-1.2351,86,0.12583,108,0.86122
ENSG00000169851,PCDH7,3,-4.4737,51,-0.2897,140,2.72417,18,-2.3704
ENSG00000047365,ARAP2,3,-3.9984,21,-1.0952,22,-1.2976,76,2.04849
ENSG00000109787,KLF3,3,-3.9097,16,-1.4665,31,-0.5720,65,1.52239
ENSG00000109790,KLHL5,3,-4.0276,26,-0.8496,60,0.66880,49,0.23343
ENSG00000035928,RFC1,3,-3.3901,16,-0.8754,29,0.05880,38,0.79931
ENSG00000163682,RPL9,1242,-0.0275,596,-1.1753,561,-1.5236,1963,1.47742
ENSG00000163683,SMIM14,3,-4.2498,29,-0.9137,50,-0.0662,71,0.95538
ENSG00000078140,UBE2K,3,-5.0015,72,-0.3236,177,2.04280,46,-1.4044
ENSG00000121892,PDS5A,92,0.99823,21,-1.3682,63,0.47834,39,-0.6129
ENSG00000163697,APBB2,3,-4.5514,35,-0.9368,46,-0.6611,100,1.49768
ENSG00000154277,UCHL1,31,-4.7746,317,-1.3885,1922,3.25620,214,-2.5122
ENSG00000064042,LIMCH1,4,-4.9504,83,-0.7355,113,-0.3364,192,1.16750
ENSG00000109133,TMEM33,53,-0.2099,23,-1.4879,83,0.75871,54,-0.2539
ENSG00000014824,SLC30A9,3,-3.9025,23,-0.8995,67,1.25473,35,-0.3544
ENSG00000124406,ATP8A1,166,0.30703,48,-1.6321,173,0.51331,128,-0.1981
ENSG00000163285,GABRG1,265,1.56321,37,-1.6613,113,0.07202,85,-0.5856
ENSG00000151834,GABRA2,43,-0.3849,31,-0.9204,59,0.13629,62,0.29905
ENSG00000109158,GABRA4,3,-3.2870,24,-0.1822,65,3.01230,5,-3.0739
ENSG00000260918,AC107398.3,91,0.10047,44,-1.0304,158,1.64572,41,-1.5541
ENSG00000075539,FRYL,3,-3.5894,22,-0.6507,22,-0.7983,51,1.49435
ENSG00000109180,OCIAD1,194,-0.0604,81,-1.4133,338,1.34049,131,-0.9740
ENSG00000145247,OCIAD2,3,-3.3523,18,-0.7006,34,0.47708,32,0.35726
ENSG00000109184,DCUN1D4,143,1.15436,31,-1.3218,98,0.69906,47,-0.9932
ENSG00000163069,SGCB,29,-1.4458,36,-1.1226,82,0.24660,88,0.49240
ENSG00000109189,USP46,3,-4.1736,41,-0.2871,82,1.30962,38,-0.5918
ENSG00000226950,DANCR,3,-3.9247,33,-0.3383,38,-0.1747,56,0.87623
ENSG00000134853,PDGFRA,334,2.43903,66,-0.5169,48,-1.2484,70,-0.6234
ENSG00000134851,TMEM165,19,-1.9272,34,-1.0845,39,-1.0783,110,1.69214
ENSG00000090989,EXOC1,64,0.97781,21,-0.8254,36,0.00898,33,-0.2519
ENSG00000128050,PAICS,3,-3.5683,28,-0.2565,41,0.51940,35,0.19123
ENSG00000174780,SRP72,6,-3.3229,47,-0.3867,86,0.83258,58,-0.0883
ENSG00000171476,HOPX,13,-3.4686,146,0.12149,282,2.17744,53,-1.9079
ENSG00000047315,POLR2B,3,-4.2976,38,-0.5294,106,1.91812,31,-1.1867
ENSG00000163453,IGFBP7,1481,1.55577,160,-2.0580,151,-2.4747,854,1.02572
ENSG00000150471,ADGRL3,83,0.54862,29,-1.0938,96,1.22274,33,-1.2509
ENSG00000145242,EPHA5,3,-3.4522,14,-1.1513,74,3.19077,7,-2.6205
ENSG00000083896,YTHDC1,7,-2.9741,31,-0.8543,63,0.38647,63,0.46292
ENSG00000018189,RUFY3,3,-5.9357,86,-1.0397,273,1.24747,150,-0.2758
ENSG00000132463,GRSF1,293,1.65305,44,-1.4901,126,0.19564,80,-0.8250
ENSG00000173542,MOB1B,3,-4.0785,21,-1.2275,88,1.77886,32,-0.8310
ENSG00000156136,DCK,3,-3.4767,23,-0.4142,54,1.53997,21,-0.8280
ENSG00000080493,SLC4A4,3,-4.8644,37,-1.1761,79,-0.0121,110,0.97848
ENSG00000132466,ANKRD17,3,-4.0892,69,0.49475,76,0.97047,40,-0.5834
ENSG00000163743,RCHY1,3,-3.3836,20,-0.5361,42,0.96576,27,-0.1749
ENSG00000138757,G3BP2,3,-5.6932,57,-1.4026,291,2.10253,86,-1.1117
ENSG00000138768,USO1,3,-3.4102,18,-0.7147,35,0.41571,34,0.42290
ENSG00000138760,SCARB2,89,-0.9828,70,-1.3445,99,-1.0185,262,1.51453
ENSG00000138758,SEPTIN11,3,-4.6077,61,-0.1429,91,0.72934,66,-0.0261
ENSG00000118816,CCNI,163,-0.2717,131,-0.6182,112,-1.0532,277,1.13147
ENSG00000138764,CCNG2,33,-0.0283,26,-0.3965,48,0.85582,25,-0.7059
ENSG00000138767,CNOT6L,3,-3.0566,16,-0.4976,14,-0.9101,36,1.50140
ENSG00000169288,MRPL1,3,-3.0413,21,-0.1017,41,1.55285,14,-0.9975
ENSG00000163291,PAQR3,3,-2.9529,21,-0.0171,27,0.54726,21,0.04400
ENSG00000152784,PRDM8,3,-2.9565,23,0.14035,38,1.59468,12,-1.1762
ENSG00000138668,HNRNPD,349,1.55998,80,-0.9104,135,-0.1263,114,-0.5447
ENSG00000152795,HNRNPDL,601,1.05772,151,-1.1851,329,0.03491,293,-0.2469
ENSG00000145293,ENOPH1,86,-0.6738,84,-0.7047,160,0.43516,135,0.04849
ENSG00000249242,TMEM150C,3,-3.5101,32,0.06624,42,0.68131,30,-0.0939
ENSG00000145284,SCD5,844,0.73653,300,-0.9360,473,-0.2907,583,0.18427
ENSG00000138674,SEC31A,51,-0.2017,22,-1.4773,73,0.56529,56,-0.0625
ENSG00000251022,THAP9-AS1,135,2.73633,18,-0.9343,29,-0.2574,14,-1.7770
ENSG00000138663,COPS4,51,0.55211,17,-1.1499,35,-0.0714,39,0.14488
ENSG00000163319,MRPS18C,3,-3.5602,23,-0.5119,28,-0.2571,45,0.99129
ENSG00000163625,WDFY3,37,-0.6473,33,-0.8207,68,0.43294,58,0.07326
ENSG00000109339,MAPK10,100,-0.2362,73,-0.7262,220,1.76060,53,-1.6335
ENSG00000163629,PTPN13,54,0.92861,13,-1.3684,22,-0.6525,36,0.43918
ENSG00000198189,HSD17B11,8,-2.0374,11,-1.5347,25,-0.4155,45,1.25603
ENSG00000152583,SPARCL1,2833,1.02056,751,-1.1417,1260,-0.4347,1660,0.17214
ENSG00000118785,SPP1,46,-2.8038,55,-2.5449,45,-3.1917,597,3.65208
ENSG00000118777,ABCG2,3,-4.3386,35,-0.6953,26,-1.4343,96,2.03335
ENSG00000163644,PPM1K,3,-4.9630,69,-0.3368,135,1.15766,73,-0.3925
ENSG00000145337,PYURF,79,-0.0125,39,-1.1058,55,-0.7384,108,0.93259
ENSG00000177432,NAP1L5,3,-4.9335,46,-0.9257,203,3.06321,24,-2.4557
ENSG00000145335,SNCA,3,-5.9581,53,-1.7910,383,2.57004,82,-1.5457
ENSG00000163110,PDLIM5,146,0.99248,32,-1.4359,45,-1.1425,104,0.74039
ENSG00000138696,BMPR1B,96,1.47452,17,-1.3832,36,-0.2998,38,-0.2173
ENSG00000138698,RAP1GDS1,3,-5.1334,48,-1.0835,149,1.10212,91,-0.1256
ENSG00000168785,TSPAN5,3,-4.2441,42,-0.5961,115,1.76465,39,-0.9868
ENSG00000151247,EIF4E,56,-0.1697,36,-0.8701,76,0.43284,61,-0.0669
ENSG00000197894,ADH5,64,-0.2428,54,-0.5115,86,0.32817,73,-0.0365
ENSG00000109270,LAMTOR3,3,-4.1075,18,-1.4669,69,0.93572,49,0.09451
ENSG00000164031,DNAJB14,3,-4.4491,37,-0.7595,131,2.42027,26,-1.7001
ENSG00000164032,H2AFZ,141,0.92199,55,-0.6280,75,-0.1840,79,-0.0960
ENSG00000138814,PPP3CA,227,-0.2102,177,-0.6036,556,2.33529,64,-2.6898
ENSG00000109332,UBE2D3,137,-0.1396,80,-0.9774,151,0.02418,169,0.32962
ENSG00000145354,CISD2,3,-3.6252,29,-0.5890,61,0.89582,41,-0.0770
ENSG00000164039,BDH2,262,2.24787,20,-2.0628,37,-1.4196,77,-0.0205
ENSG00000168772,CXXC4,3,-2.8772,20,0.00542,41,2.08509,8,-1.7499
ENSG00000138777,PPA2,3,-3.3996,24,-0.2597,34,0.36427,33,0.33448
ENSG00000164022,AIMP1,3,-3.7027,24,-0.6437,33,-0.1288,48,0.92263
ENSG00000138801,PAPSS1,160,0.72423,51,-1.1136,127,0.45529,86,-0.4612
ENSG00000138796,HADH,3,-3.3697,16,-0.9117,30,0.01262,40,0.84981
ENSG00000109475,RPL34,1701,-0.2327,1060,-0.9712,864,-1.5413,3085,1.52590
ENSG00000164089,ETNPPL,495,1.48212,66,-1.7984,154,-0.6492,222,0.11821
ENSG00000138802,SEC24B,121,1.81545,15,-1.6312,39,-0.2583,35,-0.5026
ENSG00000123739,PLA2G12A,3,-3.7476,12,-1.6935,45,0.45453,45,0.59386
ENSG00000138660,AP1AR,3,-3.1366,9,-1.4043,52,2.34164,12,-1.4720
ENSG00000174720,LARP7,3,-3.8339,30,-0.4060,35,-0.2145,53,0.93074
ENSG00000145362,ANK2,407,0.26800,185,-0.9852,534,1.08153,230,-0.9304
ENSG00000145349,CAMK2D,133,0.09927,48,-1.4758,248,1.95717,50,-1.8768
ENSG00000174607,UGT8,3,-4.8732,10,-3.0654,10,-3.4693,170,4.23741
ENSG00000269893,SNHG8,3,-5.2614,49,-1.2502,57,-1.2595,192,2.09851
ENSG00000164096,C4orf3,74,-1.6256,123,-0.8703,244,0.30220,248,0.41244
ENSG00000164111,ANXA5,82,-0.5420,48,-1.3383,50,-1.5444,188,1.73862
ENSG00000138688,KIAA1109,239,1.80084,26,-1.8554,82,-0.1391,69,-0.5650
ENSG00000138685,FGF2,204,2.54706,28,-0.9897,18,-1.9178,48,-0.2524
ENSG00000164070,HSPA4L,81,0.85949,30,-0.7677,89,1.63799,15,-2.3217
ENSG00000164040,PGRMC2,33,-0.7104,38,-0.4739,51,0.00857,59,0.39008
ENSG00000077684,JADE1,3,-3.1986,32,0.38735,41,1.26050,17,-0.8934
ENSG00000138650,PCDH10,3,-4.6208,42,-0.7331,109,1.21467,59,-0.3363
ENSG00000151012,SLC7A11,315,2.27412,30,-1.7296,53,-1.0776,82,-0.2910
ENSG00000109390,NDUFC1,262,1.00317,61,-1.3389,149,0.05219,134,-0.1963
ENSG00000145391,SETD7,3,-3.4102,25,-0.2634,26,-0.1936,39,0.84619
ENSG00000153130,SCOC,88,-1.1856,81,-1.3083,322,1.39619,141,-0.6891
ENSG00000109436,TBC1D9,3,-3.4143,16,-0.9382,60,2.13226,15,-1.3374
ENSG00000170153,RNF150,3,-3.1316,23,-0.0553,45,1.75306,13,-1.2557
ENSG00000109458,GAB1,9,-2.6835,23,-1.2849,10,-2.8360,104,3.02251
ENSG00000153147,SMARCA5,186,0.97545,49,-1.1729,77,-0.6065,118,0.33911
ENSG00000164161,HHIP,217,1.14934,28,-2.0716,34,-2.1208,163,1.22098
ENSG00000164163,ABCE1,100,1.36242,11,-2.0710,53,0.36035,34,-0.6546
ENSG00000164164,OTUD4,37,0.28310,15,-1.1522,57,1.58648,15,-1.5508
ENSG00000170390,DCLK2,813,3.43423,34,-2.3293,101,-0.8594,65,-1.8173
ENSG00000145425,RPS3A,690,-0.4468,448,-1.1163,379,-1.6389,1486,1.70707
ENSG00000109670,FBXW7,3,-5.8483,175,0.16638,368,2.78987,35,-2.8619
ENSG00000109654,TRIM2,188,-0.4756,116,-1.2133,244,-0.0810,311,0.58464
ENSG00000171566,PLRG1,3,-3.1983,17,-0.5687,40,1.15987,21,-0.3772
ENSG00000164114,MAP9,3,-4.1754,88,0.81608,93,1.42731,29,-1.3470
ENSG00000061918,GUCY1B1,388,1.18528,210,0.12210,349,1.57463,26,-3.6317
ENSG00000109738,GLRB,21,-1.6695,21,-1.6272,139,2.58955,24,-1.9381
ENSG00000120251,GRIA2,110,-0.7134,118,-0.6059,378,2.41781,48,-2.4773
ENSG00000164125,GASK1B,93,0.49435,26,-1.5142,43,-0.9353,93,0.91340
ENSG00000164124,TMEM144,19,-3.1506,32,-2.3606,40,-2.3602,300,3.11115
ENSG00000171497,PPID,36,0.30249,18,-0.8021,47,1.07283,19,-0.9914
ENSG00000052795,FNIP2,3,-4.1420,27,-0.9248,76,1.12348,44,-0.2043
ENSG00000109756,RAPGEF2,3,-3.7666,23,-0.7399,47,0.52744,42,0.33595
ENSG00000145416,MARCH1,9,-1.5123,7,-1.9558,27,0.08821,34,0.78610
ENSG00000109466,KLHL2,24,-1.7576,34,-1.2591,109,0.85734,75,-0.0293
ENSG00000052802,MSMO1,3,-4.9314,42,-1.0745,130,1.11367,79,-0.1425
ENSG00000109472,CPE,3315,1.19599,722,-1.2943,1495,-0.2141,1592,-0.0983
ENSG00000196104,SPOCK3,84,-0.8873,56,-1.4980,140,-0.1240,194,0.78647
ENSG00000129116,PALLD,3,-3.4095,20,-0.5631,20,-0.6986,44,1.37539
ENSG00000109572,CLCN3,3,-4.9138,44,-0.9762,118,0.86341,85,0.08932
ENSG00000056050,HPF1,99,1.72740,22,-0.8205,24,-0.8601,36,-0.1130
ENSG00000198948,MFAP3L,3,-3.5266,23,-0.4997,16,-1.2832,53,1.81312
ENSG00000164106,SCRG1,301,1.09732,115,-0.5107,104,-0.8301,174,0.25746
ENSG00000150625,GPM6A,2003,0.35163,999,-0.7625,2989,1.68014,648,-1.8844
ENSG00000129128,SPCS3,104,0.78517,27,-1.3378,73,0.26116,59,-0.2573
ENSG00000218336,TENM3,3,-3.9263,11,-2.0126,107,3.51168,10,-2.6798
ENSG00000129187,DCTD,3,-3.4078,16,-0.9169,35,0.43624,34,0.45321
