Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000177963,RIC8A,55,-0.3461,47,-0.6006,66,-0.0565,73,0.38197
ENSG00000142082,SIRT3,6,-2.6686,22,-0.7912,41,0.17158,41,0.84104
ENSG00000185627,PSMD13,79,-0.3529,61,-0.7395,64,-0.6660,110,0.67947
ENSG00000185201,IFITM2,7,-1.9010,178,3.69523,9,-1.6118,14,-2.1304
ENSG00000142089,IFITM3,90,-0.3715,672,3.40567,74,-0.6683,59,-2.2330
ENSG00000182272,B4GALNT4,21,-2.0722,89,0.10506,87,0.07966,89,0.43426
ENSG00000185187,SIGIRR,34,-0.2102,139,2.22264,63,0.77189,25,-1.6145
ENSG00000174915,PTDSS2,38,0.15687,30,-0.2036,24,-0.5133,35,0.19874
ENSG00000023191,RNH1,22,-1.3650,136,1.52506,52,-0.0701,49,-0.5051
ENSG00000174775,HRAS,63,-0.8756,73,-0.6498,109,-0.0373,122,0.57012
ENSG00000099849,RASSF7,10,-0.4582,5,-1.3631,11,-0.3182,16,0.76321
ENSG00000070047,PHRF1,0,-4.1224,20,0.63868,11,-0.3659,15,0.45988
ENSG00000177030,DEAF1,36,-2.0764,126,-0.1971,167,0.25001,154,0.48703
ENSG00000177042,TMEM80,0,-4.3211,24,0.72092,20,0.42347,16,0.05033
ENSG00000177156,TALDO1,20,-2.2151,145,0.76036,89,-0.0164,92,0.11692
ENSG00000177225,GATD1,19,-0.6346,52,0.89140,36,0.31280,27,-0.3699
ENSG00000184524,CEND1,184,-0.5388,85,-1.6904,194,-0.4622,297,0.93818
ENSG00000177542,SLC25A22,3,-5.5387,32,-2.3539,103,-0.6392,192,2.04842
ENSG00000177600,RPLP2,1487,0.68892,1821,1.02855,1081,0.17170,805,-0.8612
ENSG00000177666,PNPLA2,0,-5.2210,41,0.52925,22,-0.4432,32,0.59209
ENSG00000177697,CD151,6,-2.5066,139,2.37502,19,-0.9222,29,-0.8908
ENSG00000177700,POLR2L,540,0.48018,496,0.34518,472,0.26241,365,-0.4601
ENSG00000214063,TSPAN4,0,-4.2324,48,2.01082,12,-0.2472,13,-0.6542
ENSG00000177830,CHID1,90,-0.0109,51,-0.8786,79,-0.2027,96,0.38746
ENSG00000183020,AP2A2,43,-2.0449,71,-1.3044,104,-0.7329,199,1.44739
ENSG00000078902,TOLLIP,183,-1.0548,84,-2.2133,243,-0.6245,429,1.33327
ENSG00000174672,BRSK2,82,-0.0599,35,-1.3261,55,-0.6760,94,0.71250
ENSG00000182208,MOB2,53,0.78544,44,0.48232,30,-0.1158,29,-0.5341
ENSG00000184545,DUSP8,101,0.34954,47,-0.8473,93,0.20888,82,0.02328
ENSG00000244242,IFITM10,0,-5.2557,13,-1.2310,15,-1.0323,37,1.89575
ENSG00000117984,CTSD,176,-1.0979,449,0.35105,247,-0.5829,383,0.39825
ENSG00000214026,MRPL23,63,-0.0576,71,0.11396,75,0.21243,64,-0.1146
ENSG00000110651,CD81,168,-1.5082,1146,1.54873,474,0.06778,407,-0.5505
ENSG00000184281,TSSC4,0,-4.9425,28,0.22174,15,-0.6666,27,0.88424
ENSG00000129757,CDKN1C,0,-4.7168,91,2.64938,11,-0.9927,16,-1.0618
ENSG00000205531,NAP1L4,79,-0.4259,117,0.18717,98,-0.0899,106,0.11087
ENSG00000110619,CARS,141,2.01587,21,-1.1120,21,-1.1118,37,-0.6890
ENSG00000005801,ZNF195,42,1.23825,19,-0.0466,16,-0.3010,17,-0.5384
ENSG00000177105,RHOG,0,-4.3444,81,2.98566,15,-0.0718,10,-1.6005
ENSG00000167323,STIM1,21,-2.0726,27,-1.7045,78,-0.1366,99,1.22677
ENSG00000167325,RRM1,31,0.35008,20,-0.3476,18,-0.4896,25,0.14742
ENSG00000244734,HBB,79956,9.79390,910,-2.9981,6,-10.250,8,-11.676
ENSG00000051009,FAM160A2,0,-4.4675,10,-0.7589,16,-0.1089,20,1.12190
ENSG00000110148,CCKBR,5,-2.8936,3,-3.4519,19,-1.0932,50,2.35444
ENSG00000166311,SMPD1,8,-3.0121,52,-0.2107,43,-0.4971,68,0.98090
ENSG00000166313,APBB1,233,-0.7818,172,-1.2420,275,-0.5305,441,0.95819
ENSG00000110171,TRIM3,57,1.09413,7,-2.0761,14,-1.0947,30,0.20373
ENSG00000132254,ARFIP2,22,-1.3084,34,-0.6757,42,-0.3639,60,0.85918
ENSG00000132286,TIMM10B,5,-2.2423,20,-0.3216,24,-0.0253,28,0.71631
ENSG00000166333,ILK,38,-0.3000,109,1.43019,30,-0.6544,42,-0.4984
ENSG00000166337,TAF10,120,0.00364,130,0.13124,142,0.27760,116,-0.1743
ENSG00000166340,TPP1,21,-2.0865,177,1.20477,102,0.28725,80,-0.3215
ENSG00000166341,DCHS1,0,-3.9886,16,0.45524,20,0.76882,12,-0.0049
ENSG00000158042,MRPL17,20,-0.8798,35,-0.0181,40,0.22357,36,0.19585
ENSG00000175390,EIF3F,155,0.61439,141,0.46374,119,0.19339,94,-0.5484
ENSG00000166402,TUB,29,-1.2337,45,-0.5934,51,-0.4044,74,0.82556
ENSG00000166405,RIC3,18,-0.7438,17,-0.7993,22,-0.4700,33,0.77830
ENSG00000166441,RPL27A,406,-0.1332,1091,1.51085,507,0.21827,366,-0.8661
ENSG00000166444,ST5,24,-0.0062,35,0.56961,18,-0.4833,24,-0.0979
ENSG00000166452,AKIP1,28,0.06223,36,0.47166,21,-0.3581,26,-0.1122
ENSG00000175348,TMEM9B,0,-6.1341,77,0.29271,43,-0.6016,72,0.82877
ENSG00000175352,NRIP3,29,-0.9055,22,-1.3339,48,-0.1575,59,0.84577
ENSG00000184014,DENND5A,6,-3.5389,126,0.94968,62,-0.1838,72,0.14833
ENSG00000166471,TMEM41B,27,-0.5175,22,-0.8215,24,-0.7113,43,0.79411
ENSG00000205339,IPO7,57,-0.7094,66,-0.4895,72,-0.3520,99,0.60296
ENSG00000133789,SWAP70,40,1.48233,37,1.34768,16,-0.0432,11,-1.4204
ENSG00000133812,SBF2,0,-4.5111,34,1.06368,19,0.14247,18,-0.0370
ENSG00000255823,MTRNR2L8,1441,-0.1246,2482,0.74970,3438,1.30715,1262,-0.9590
ENSG00000110315,RNF141,89,0.15330,108,0.46194,69,-0.2399,78,-0.1833
ENSG00000133800,LYVE1,0,-4.2555,79,3.06245,13,-0.2266,10,-1.6338
ENSG00000072952,MRVI1,38,0.80481,49,1.22190,27,0.22954,18,-1.0498
ENSG00000198730,CTR9,38,0.04677,50,0.49227,17,-1.1395,37,0.08710
ENSG00000110321,EIF4G2,229,-0.4241,316,0.07954,235,-0.3815,314,0.27205
ENSG00000236287,ZBED5,0,-5.2251,24,-0.3366,19,-0.6484,34,1.23039
ENSG00000110328,GALNT18,92,1.05465,16,-1.6107,20,-1.2784,49,0.20867
ENSG00000170242,USP47,11,-2.1653,50,0.13026,23,-1.0379,52,0.88657
ENSG00000050165,DKK3,407,-1.1704,356,-1.3735,738,-0.2653,1000,0.99789
ENSG00000133816,MICAL2,144,0.71490,7,-3.7425,44,-1.1344,101,0.63861
ENSG00000197702,PARVA,25,-0.5630,27,-0.4342,36,-0.0025,38,0.37743
ENSG00000187079,TEAD1,10,-1.0693,40,1.10879,20,-0.0338,19,-0.2721
ENSG00000133794,ARNTL,6,-1.8650,12,-0.9293,16,-0.5811,27,1.19363
ENSG00000148925,BTBD10,57,-0.5296,21,-2.0178,47,-0.8030,92,1.14835
ENSG00000197601,FAR1,0,-5.9265,55,0.19448,20,-1.3200,57,1.14671
ENSG00000262655,SPON1,15,-0.6549,50,1.22872,39,0.82470,20,-0.8103
ENSG00000129083,COPB1,9,-2.0962,39,0.09639,25,-0.6166,41,0.75047
ENSG00000129084,PSMA1,63,-1.1380,68,-1.0249,112,-0.2684,151,0.88821
ENSG00000110696,C11orf58,323,1.05094,153,-0.1625,118,-0.5649,160,-0.3038
ENSG00000110700,RPS13,943,0.56225,1851,1.73456,796,0.28788,486,-1.2984
ENSG00000011405,PIK3C2A,31,-0.6324,51,0.13153,73,0.72975,45,-0.2006
ENSG00000070081,NUCB2,44,0.11451,67,0.77951,30,-0.4696,39,-0.2664
ENSG00000260196,AC124798.1,1,-3.3726,4,-1.8560,4,-1.7423,19,2.39364
ENSG00000006071,ABCC8,49,1.47976,11,-0.9027,11,-0.9287,19,-0.3225
ENSG00000129159,KCNC1,77,0.48301,8,-2.9165,30,-0.9846,63,0.71744
ENSG00000129158,SERGEF,4,-3.6287,59,0.06275,63,0.17192,61,0.53608
ENSG00000110768,GTF2H1,61,0.60058,25,-0.7562,24,-0.8111,43,0.22860
ENSG00000134333,LDHA,218,-0.6077,120,-1.5016,205,-0.6978,370,1.02826
ENSG00000074319,TSG101,7,-3.0828,56,-0.0314,43,-0.4192,64,0.85123
ENSG00000110786,PTPN5,73,-0.4638,11,-3.2187,55,-0.8877,117,1.31232
ENSG00000166833,NAV2,41,1.40591,32,1.00368,12,-0.5260,13,-1.0460
ENSG00000270607,AC009549.1,1,-3.4238,4,-1.9227,15,-0.0901,19,1.42400
ENSG00000109854,HTATIP2,0,-4.1812,17,0.33895,8,-0.7537,16,0.81520
ENSG00000165973,NELL1,34,-1.0549,2,-4.8597,35,-1.0461,84,1.80276
ENSG00000171714,ANO5,43,0.84994,19,-0.4722,20,-0.3704,25,-0.1352
ENSG00000091664,SLC17A6,39,-0.2950,3,-3.9202,25,-0.9761,56,1.30151
ENSG00000198168,SVIP,72,-0.4329,65,-0.5868,84,-0.2003,102,0.47453
ENSG00000187398,LUZP2,4,-2.8963,17,-1.0019,40,0.34113,36,0.82077
ENSG00000134343,ANO3,14,-2.4773,4,-4.1981,38,-1.0116,93,2.28219
ENSG00000176971,FIBIN,0,-4.7388,81,2.37554,19,-0.1296,17,-1.0039
ENSG00000129151,BBOX1,0,-4.5743,79,2.56260,27,0.61340,13,-1.4423
ENSG00000109881,CCDC34,41,0.11615,8,-2.3015,25,-0.6342,42,0.77401
ENSG00000205213,LGR4,5,-1.6866,12,-0.3742,22,0.48467,17,0.36280
ENSG00000148943,LIN7C,26,-1.3127,59,-0.0815,45,-0.5017,69,0.65459
ENSG00000176697,BDNF,0,-4.7994,0,-8.8062,16,-0.4869,27,2.27650
ENSG00000169519,METTL15,21,0.47755,13,-0.3227,9,-0.8134,16,0.16394
ENSG00000152219,ARL14EP,114,2.17441,19,-0.8313,24,-0.4443,26,-1.0132
ENSG00000066382,MPPED2,45,0.78072,10,-1.5442,15,-0.8822,29,0.30644
ENSG00000170946,DNAJC24,0,-4.6872,16,-0.3035,11,-0.9171,24,1.31627
ENSG00000148950,IMMP1L,4,-3.5279,39,-0.2984,57,0.27050,52,0.64734
ENSG00000109911,ELP4,10,-0.5881,29,1.02858,26,0.85408,13,-0.7209
ENSG00000007372,PAX6,2,-2.8673,70,2.59045,30,1.01124,10,-1.7061
ENSG00000049449,RCN1,81,-0.1991,91,-0.0123,67,-0.4999,96,0.27091
ENSG00000149100,EIF3M,31,-1.6839,84,-0.2110,89,-0.1130,105,0.62355
ENSG00000060749,QSER1,0,-4.4382,51,1.84545,12,-0.4762,15,-0.4425
ENSG00000280798,LINC00294,5,-2.7165,16,-1.0046,32,0.01619,36,1.01983
ENSG00000176102,CSTF3,132,1.54720,32,-0.7357,29,-0.8927,48,-0.4195
ENSG00000110422,HIPK3,130,1.62596,55,0.16901,46,-0.1175,40,-0.9345
ENSG00000110427,KIAA1549L,124,-0.5067,15,-3.5989,118,-0.5759,201,1.22158
ENSG00000085063,CD59,202,-0.2361,238,0.01845,220,-0.1078,240,0.12777
ENSG00000110429,FBXO3,28,-1.6079,42,-1.0062,47,-0.8429,96,1.28273
ENSG00000135363,LMO2,38,0.21173,147,2.63669,30,-0.1732,21,-1.7642
ENSG00000135387,CAPRIN1,22,-2.3573,90,-0.2737,102,-0.0803,120,0.73823
ENSG00000135372,NAT10,0,-4.2141,9,-0.6246,17,0.27654,16,0.81005
ENSG00000121691,CAT,6,-1.7992,79,2.20542,18,-0.2903,18,-0.9400
ENSG00000110435,PDHX,42,-0.6120,28,-1.2222,33,-0.9675,72,1.05723
ENSG00000110436,SLC1A2,198,-2.8611,838,-0.7207,2679,1.14038,1370,0.14543
ENSG00000149090,PAMR1,0,-4.9546,43,0.92603,34,0.54896,24,-0.1324
ENSG00000179431,FJX1,0,-5.0428,4,-2.6171,21,-0.3341,33,1.85042
ENSG00000166326,TRIM44,139,0.43752,57,-0.9316,88,-0.2733,109,0.19874
ENSG00000110442,COMMD9,68,0.17803,57,-0.1073,62,0.01560,61,-0.0400
ENSG00000166352,C11orf74,38,0.82927,16,-0.5095,13,-0.7854,22,0.00622
ENSG00000148948,LRRC4C,1,-5.0948,11,-1.5287,20,-0.6748,39,1.80521
ENSG00000166181,API5,71,-0.1772,34,-1.2805,46,-0.8476,90,0.82268
ENSG00000052841,TTC17,72,2.05567,25,0.23840,13,-0.7951,16,-1.1247
ENSG00000149084,HSD17B12,61,-0.4783,115,0.52680,82,-0.0244,82,-0.0692
ENSG00000187479,C11orf96,28,-0.6122,223,3.11184,12,-1.8749,27,-1.7026
ENSG00000151348,EXT2,15,-0.9726,25,-0.1980,24,-0.2332,30,0.51174
ENSG00000085117,CD82,0,-3.9297,44,2.27577,17,0.58060,9,-1.1858
ENSG00000175274,TP53I11,26,-1.8153,139,0.76241,63,-0.4895,90,0.24436
ENSG00000019505,SYT13,86,-1.2344,19,-3.3896,107,-0.8997,234,1.71352
ENSG00000175264,CHST1,90,-1.5094,45,-2.5037,161,-0.6271,290,1.54833
ENSG00000121671,CRY2,69,-0.3353,45,-0.9864,59,-0.5760,96,0.71737
ENSG00000121653,MAPK8IP1,127,-0.9212,199,-0.2363,321,0.52118,237,0.13510
ENSG00000121680,PEX16,32,-0.3787,41,0.01645,50,0.31237,41,-0.0076
ENSG00000135365,PHF21A,33,1.15316,28,0.86198,14,-0.2373,13,-0.8883
ENSG00000149091,DGKZ,123,-1.5084,116,-1.5899,342,0.05122,376,0.95911
ENSG00000110492,MDK,20,0.30915,78,2.81426,8,-0.9828,10,-1.7886
ENSG00000110497,AMBRA1,16,-0.4921,11,-1.0437,19,-0.2236,24,0.65030
ENSG00000175224,ATG13,18,-1.8615,43,-0.6130,60,-0.0985,72,0.82058
ENSG00000175220,ARHGAP1,26,-1.0879,51,-0.0469,42,-0.3411,57,0.51773
ENSG00000175216,CKAP5,72,-0.1644,43,-0.9292,59,-0.4611,87,0.57798
ENSG00000134569,LRP4,1,-4.7221,71,1.55521,51,0.97548,23,-0.7917
ENSG00000149179,C11orf49,3,-4.7868,64,-0.3266,80,0.02181,89,0.85767
ENSG00000149182,ARFGAP2,56,-0.6874,70,-0.3428,92,0.08351,92,0.34235
ENSG00000134575,ACP2,0,-5.6377,27,-0.5578,20,-1.0258,47,1.54181
ENSG00000110514,MADD,182,0.37725,56,-1.4321,89,-0.7362,155,0.50745
ENSG00000165915,SLC39A13,0,-4.6495,27,0.52970,20,0.03968,21,0.36964
ENSG00000165916,PSMC3,197,0.28857,119,-0.5020,124,-0.4337,170,0.21322
ENSG00000149187,CELF1,163,0.30860,37,-1.9235,60,-1.2227,150,0.78501
ENSG00000213619,NDUFS3,100,-0.5939,107,-0.4985,148,0.00894,157,0.40536
ENSG00000110536,PTPMT1,0,-5.5719,65,0.79641,53,0.43981,40,0.01510
ENSG00000123444,KBTBD4,0,-4.5287,11,-0.7307,7,-1.4553,22,1.78945
ENSG00000172247,C1QTNF4,370,0.27850,118,-1.4687,316,0.03024,324,0.27429
ENSG00000109919,MTCH2,80,0.24006,50,-0.4839,55,-0.3339,71,0.19711
ENSG00000109920,FNBP4,1,-3.8498,34,1.28375,15,-0.0899,15,-0.1219
ENSG00000149177,PTPRJ,20,-0.9677,24,-0.6599,31,-0.2880,42,0.72189
ENSG00000134817,APLNR,12,-1.7018,400,6.71085,1,-4.7638,3,-5.4431
ENSG00000149115,TNKS1BP1,0,-4.1827,9,-0.5862,10,-0.4903,16,1.25086
ENSG00000149136,SSRP1,52,0.03490,36,-0.5346,43,-0.2467,53,0.27984
ENSG00000186907,RTN4RL2,26,-1.5202,5,-3.7779,29,-1.3629,88,2.11519
ENSG00000134809,TIMM10,52,-0.0987,40,-0.5144,63,0.19493,57,0.13929
ENSG00000156587,UBE2L6,4,-3.3324,56,0.40708,49,0.19906,46,0.31765
ENSG00000149131,SERPING1,31,0.04379,176,3.33451,8,-1.9881,16,-2.0889
ENSG00000166793,YPEL4,0,-5.2830,9,-2.0796,28,-0.3733,43,1.77128
ENSG00000156599,ZDHHC5,0,-4.6951,14,-0.5515,19,-0.0960,23,1.03048
ENSG00000156603,MED19,57,0.79893,25,-0.5168,23,-0.6383,34,-0.0114
ENSG00000213593,TMX2,65,-0.5928,96,0.01736,75,-0.3761,101,0.35656
ENSG00000211450,SELENOH,169,-0.6908,158,-0.7948,301,0.20615,283,0.43289
ENSG00000198561,CTNND1,7,-1.9719,45,0.70993,27,-0.0952,30,0.15398
ENSG00000186660,ZFP91,146,1.80021,55,0.13672,43,-0.2515,40,-1.0137
ENSG00000110042,DTX4,0,-4.7899,10,-1.1389,12,-0.9338,27,1.78229
ENSG00000110048,OSBP,29,-0.3602,24,-0.6351,22,-0.7475,40,0.67418
ENSG00000166900,STX3,6,-1.6892,10,-1.1008,8,-1.3870,24,1.55838
ENSG00000166902,MRPL16,1,-5.1982,56,0.83037,49,0.61586,33,-0.1050
ENSG00000110107,PRPF19,110,-0.2957,60,-1.2122,76,-0.8583,150,0.86769
ENSG00000110108,TMEM109,26,0.00197,50,1.05851,12,-1.1619,25,-0.2343
ENSG00000006118,TMEM132A,128,-0.5021,119,-0.6179,164,-0.1162,190,0.47326
ENSG00000167987,VPS37C,1,-4.2351,4,-2.1867,16,-0.2221,22,1.63898
ENSG00000167986,DDB1,75,-0.9296,131,-0.0700,122,-0.1748,146,0.41703
ENSG00000149476,TKFC,6,-2.7835,23,-0.8530,25,-0.7746,49,1.41075
ENSG00000162144,CYB561A3,0,-4.0301,21,0.80543,15,0.24674,13,0.07804
ENSG00000149532,CPSF7,37,-0.4218,45,-0.1071,31,-0.6799,52,0.45985
ENSG00000167985,SDHAF2,37,-0.1697,49,0.25509,33,-0.3410,42,0.08107
ENSG00000011347,SYT7,30,-2.6724,22,-3.1266,105,-0.8423,225,2.08979
ENSG00000134780,DAGLA,63,0.43142,11,-2.1468,36,-0.4249,51,0.48137
ENSG00000124920,MYRF,18,-0.4169,91,2.39869,13,-0.9026,17,-1.2028
ENSG00000134825,TMEM258,98,-0.5992,300,1.20027,185,0.39469,128,-0.6032
ENSG00000168496,FEN1,0,-4.4530,8,-1.0843,7,-1.1986,21,1.87431
ENSG00000134824,FADS2,82,0.13687,188,1.52671,79,0.08686,61,-0.9183
ENSG00000149485,FADS1,10,-2.0585,142,2.09999,40,-0.0776,34,-0.8854
ENSG00000221968,FADS3,6,-2.9020,37,-0.3842,46,-0.0685,54,0.84081
ENSG00000167996,FTH1,4770,0.34308,3872,0.01098,5308,0.51622,3576,-0.3788
ENSG00000162174,ASRGL1,22,-1.7329,80,0.20571,112,0.75651,69,-0.0355
ENSG00000124942,AHNAK,159,1.24046,431,3.32425,54,-0.4965,28,-2.9044
ENSG00000254772,EEF1G,217,-0.4983,725,1.47378,375,0.35952,253,-0.7955
ENSG00000149489,ROM1,64,2.13628,54,1.80910,23,0.32413,9,-2.3486
ENSG00000149541,B3GAT3,40,-0.7946,56,-0.2835,63,-0.1065,73,0.44080
ENSG00000089597,GANAB,78,0.43873,59,-0.0081,41,-0.5834,59,0.00149
ENSG00000185085,INTS5,18,0.16136,10,-0.7950,7,-1.1949,18,0.60011
ENSG00000214756,CSKMT,140,3.12263,39,0.61880,15,-0.8289,13,-2.2490
ENSG00000204922,UQCC3,5,-2.8876,48,0.28494,42,0.07179,43,0.42348
ENSG00000162191,UBXN1,14,-2.1771,126,1.14608,77,0.34359,59,-0.2975
ENSG00000168000,BSCL2,316,-0.5706,167,-1.5268,319,-0.5594,520,0.95910
ENSG00000162188,GNG3,232,-1.0874,70,-2.8590,422,-0.1721,548,1.18245
ENSG00000214753,HNRNPUL2,151,0.63795,42,-1.3238,70,-0.5762,106,0.27107
ENSG00000162222,TTC9C,3,-3.1256,8,-1.6218,18,-0.5271,30,1.61176
ENSG00000168002,POLR2G,38,-1.0096,142,1.06563,65,-0.2002,71,-0.1964
ENSG00000168569,TMEM223,3,-2.3808,16,-0.1692,7,-1.4485,21,1.23311
ENSG00000185475,TMEM179B,0,-4.7082,69,2.07312,19,-0.1173,17,-0.7391
ENSG00000162231,NXF1,31,0.35914,45,0.95400,10,-1.2929,23,-0.2928
ENSG00000162236,STX5,121,1.92765,27,-0.5492,25,-0.6753,33,-0.8129
ENSG00000133316,WDR74,15,-0.8168,25,-0.0429,17,-0.6483,28,0.55447
ENSG00000168003,SLC3A2,84,-0.1209,210,1.39792,76,-0.2776,79,-0.6291
ENSG00000168539,CHRM1,100,0.12952,16,-2.6095,43,-1.1469,105,0.97998
ENSG00000133321,PLAAT4,0,-4.7131,168,4.42662,16,-0.3611,7,-3.0283
ENSG00000176485,PLAAT3,39,-0.6281,235,2.44026,65,0.14589,41,-1.4540
ENSG00000184743,ATL3,42,1.01628,37,0.77470,14,-0.7470,20,-0.6363
ENSG00000133318,RTN3,756,-0.9808,371,-2.0414,875,-0.7589,1685,1.33622
ENSG00000188070,C11orf95,20,-0.4633,19,-0.5261,35,0.41866,27,0.16161
ENSG00000072518,MARK2,31,-0.4154,15,-1.4711,29,-0.4868,45,0.84548
ENSG00000176340,COX8A,491,-0.1692,553,0.01672,750,0.50469,530,-0.1738
ENSG00000167770,OTUB1,46,-1.9742,62,-1.5107,143,-0.2603,198,1.23463
ENSG00000133315,MACROD1,2,-2.8830,35,1.58915,17,0.35121,12,-0.5689
ENSG00000126500,FLRT1,26,0.63733,15,-0.2149,6,-1.6535,18,0.20256
ENSG00000168439,STIP1,106,0.39498,53,-0.6905,35,-1.2875,89,0.45133
ENSG00000149743,TRPT1,45,0.50625,42,0.37808,25,-0.4207,31,-0.2481
ENSG00000149761,NUDT22,35,0.18420,32,0.07805,33,0.10710,30,-0.1526
ENSG00000110011,DNAJC4,10,-1.9748,67,0.89323,48,0.35731,37,-0.1600
ENSG00000173511,VEGFB,142,0.13701,213,0.79428,198,0.67462,112,-0.7158
ENSG00000173486,FKBP2,0,-4.9960,56,1.31977,38,0.65464,23,-0.4507
ENSG00000173457,PPP1R14B,14,-1.9727,76,0.58956,76,0.59296,52,-0.1025
ENSG00000002330,BAD,181,0.26709,132,-0.2269,162,0.08659,151,-0.0663
ENSG00000173264,GPR137,0,-5.6171,30,-0.3711,50,0.41268,43,0.64737
ENSG00000182450,KCNK4,1,-4.5608,10,-1.2230,21,-0.1117,27,1.30427
ENSG00000173153,ESRRA,1,-4.5348,36,0.62794,21,-0.2021,26,0.41210
ENSG00000173113,TRMT112,159,0.24283,143,0.06555,122,-0.1718,135,-0.0659
ENSG00000126432,PRDX5,513,0.32078,380,-0.1537,443,0.08854,410,-0.1180
ENSG00000162302,RPS6KA4,9,-2.4983,49,-0.0364,46,-0.1511,55,0.67286
ENSG00000110076,NRXN2,84,-1.5415,72,-1.7861,205,-0.2042,271,1.16905
ENSG00000068831,RASGRP2,0,-4.3751,26,0.73404,18,0.14872,17,0.18064
ENSG00000068976,PYGM,0,-4.4858,68,2.35067,28,0.76038,13,-1.3203
ENSG00000168066,SF1,16,-2.5092,116,0.45404,74,-0.2576,93,0.44106
ENSG00000168067,MAP4K2,0,-4.8389,23,0.02659,15,-0.5971,26,0.97947
ENSG00000133895,MEN1,13,-0.9801,18,-0.5317,20,-0.3742,28,0.71532
ENSG00000110047,EHD1,0,-4.8251,62,1.71737,22,-0.0131,20,-0.4707
ENSG00000110046,ATG2A,4,-2.4160,36,0.76698,21,-0.0683,23,0.15413
ENSG00000068971,PPP2R5B,28,-1.1914,38,-0.7754,48,-0.4058,71,0.88468
ENSG00000213465,ARL2,170,0.15353,157,0.01902,155,0.00308,153,-0.0735
ENSG00000110025,SNX15,14,-1.1302,30,0.04387,32,0.12805,31,0.27545
ENSG00000168061,SAC3D1,0,-4.5641,19,0.03687,15,-0.3274,21,0.84316
ENSG00000162300,ZFPL1,95,1.81324,43,0.43229,23,-0.5048,25,-1.0694
ENSG00000149823,VPS51,66,-0.6944,92,-0.1867,105,0.01797,109,0.31401
ENSG00000149809,TM7SF2,54,-0.7491,97,0.16484,89,0.02092,90,0.17256
ENSG00000149806,FAU,688,-0.3344,1607,1.03440,1152,0.47972,754,-0.6069
ENSG00000162298,SYVN1,58,0.60778,43,0.12382,19,-1.1200,39,-0.0150
ENSG00000149792,MRPL49,9,-1.6247,21,-0.3803,18,-0.6358,31,0.92673
ENSG00000014216,CAPN1,4,-3.3709,50,0.32794,31,-0.4069,45,0.64908
ENSG00000133884,DPF2,1,-4.4936,24,0.04389,21,-0.1749,26,0.76240
ENSG00000245532,NEAT1,40,-0.1519,336,4.21485,15,-1.6197,15,-3.0371
ENSG00000251562,MALAT1,8879,3.16584,3713,1.34785,701,-1.3038,718,-2.6244
ENSG00000142186,SCYL1,5,-3.7134,57,-0.2069,64,-0.0189,73,0.78357
ENSG00000168056,LTBP3,0,-6.3560,145,1.30611,78,0.27676,62,-0.2498
ENSG00000173465,ZNRD2,0,-4.9408,30,0.35446,35,0.60779,25,0.16839
ENSG00000176973,FAM89B,37,-0.7639,62,0.03389,85,0.54676,60,-0.0244
ENSG00000173442,EHBP1L1,21,-1.2948,37,-0.4221,42,-0.2468,54,0.69826
ENSG00000173327,MAP3K11,22,0.33745,61,2.05103,13,-0.5118,13,-1.2171
ENSG00000197136,PCNX3,11,-1.1645,14,-0.7996,15,-0.6953,27,1.01286
ENSG00000173039,RELA,0,-4.4483,34,1.11350,14,-0.3374,17,0.11275
ENSG00000172977,KAT5,10,-1.4744,39,0.48638,23,-0.3383,30,0.31150
ENSG00000172922,RNASEH2C,19,-1.6621,79,0.52020,60,0.08621,58,0.14788
ENSG00000172757,CFL1,739,-0.3848,619,-0.6568,859,-0.1510,1015,0.45798
ENSG00000172803,SNX32,4,-2.5663,9,-1.4124,11,-1.2054,30,1.82361
ENSG00000172732,MUS81,17,-0.2856,30,0.62234,23,0.17521,19,-0.2598
ENSG00000172638,EFEMP2,0,-4.7135,68,2.04189,35,0.83795,16,-1.0933
ENSG00000172500,FIBP,10,-3.0214,68,-0.2036,88,0.19813,85,0.61562
ENSG00000175602,CCDC85B,481,-0.1848,298,-0.9188,618,0.20724,567,0.28410
ENSG00000175573,C11orf68,95,0.28825,37,-1.1561,52,-0.6545,85,0.47240
ENSG00000175550,DRAP1,62,-0.9553,129,0.15938,135,0.23033,119,0.13133
ENSG00000175467,SART1,79,1.50709,22,-0.5274,22,-0.5526,29,-0.5175
ENSG00000175376,EIF1AD,0,-4.3609,3,-2.3212,14,-0.2306,19,1.68084
ENSG00000175334,BANF1,117,0.12427,166,0.69131,115,0.09612,100,-0.4084
ENSG00000175229,GAL3ST3,19,-0.2144,6,-1.7703,12,-0.8582,25,0.95903
ENSG00000087365,SF3B2,48,-1.1917,116,0.17719,88,-0.2696,111,0.40058
ENSG00000175115,PACS1,12,-1.9087,26,-0.8604,29,-0.6553,53,1.21065
ENSG00000174996,KLC2,77,-0.4074,35,-1.5702,88,-0.1940,111,0.72867
ENSG00000174903,RAB1B,99,-0.1876,97,-0.2231,94,-0.2755,117,0.27457
ENSG00000174871,CNIH2,190,-0.2846,77,-1.6455,314,0.50920,239,0.30702
