Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000189058,APOD,284,-1.8573,777,-0.3398,3349,2.15765,355,-1.8410,1154,0.47081
ENSG00000061938,TNK2,284,1.92369,34,-1.5071,95,0.05466,59,-0.8545,90,-0.0416
ENSG00000180370,PAK2,284,2.05713,2,-5.5524,324,2.32578,25,-2.1962,64,-0.6544
ENSG00000075711,DLG1,284,1.85439,24,-2.0484,2,-5.2343,41,-1.5649,134,0.97556
ENSG00000182899,RPL35A,284,-1.9416,798,-0.3878,2270,1.31779,647,-0.9046,1269,0.57998
ENSG00000169020,ATP5ME,284,-1.6721,1036,0.30796,1186,0.52721,520,-0.9721,1131,0.78754
ENSG00000168993,CPLX1,284,1.84710,7,-3.7421,19,-2.4307,82,-0.3073,101,0.15170
ENSG00000159692,CTBP1,284,1.41248,41,-1.6441,197,0.78290,63,-1.2412,136,0.29503
ENSG00000068078,FGFR3,284,0.46550,52,-2.1031,3,-6.2349,289,0.73688,209,-0.0276
ENSG00000168924,LETM1,284,3.35901,1,-4.7394,2,-4.2670,18,-1.7623,44,-0.2156
ENSG00000243449,C4orf48,284,-0.8526,285,-0.8459,188,-1.4700,251,-1.2907,832,1.72477
ENSG00000185818,NAT8L,284,0.30154,29,-3.0937,448,1.05628,232,-0.0187,225,-0.1039
ENSG00000123933,MXD4,284,2.61282,33,-1.0405,11,-2.6252,44,-0.8086,57,-0.3213
ENSG00000087274,ADD1,284,0.61798,176,-0.1453,489,1.55787,90,-1.4376,201,0.10610
ENSG00000197386,HTT,284,2.65932,1,-5.1443,24,-1.4659,36,-1.1180,64,-0.0185
ENSG00000163956,LRPAP1,284,1.40430,83,-0.5899,282,1.39159,55,-1.4884,118,-0.0679
ENSG00000072832,CRMP1,284,2.09517,1,-5.5281,2,-5.0565,56,-0.7987,99,0.44091
ENSG00000109501,WFS1,284,1.78434,2,-5.7478,3,-5.1455,73,-0.6126,121,0.54807
ENSG00000074211,PPP2R2C,284,1.62345,9,-3.6867,2,-5.4119,100,-0.1576,120,0.26883
ENSG00000179010,MRFAP1,284,-0.0126,97,-1.6382,111,-1.4422,130,-1.4754,484,1.73669
ENSG00000178988,MRFAP1L1,284,1.88455,16,-2.5887,138,0.61735,42,-1.4961,104,0.25901
ENSG00000170871,KIAA0232,284,2.48559,2,-5.2335,10,-2.7826,32,-1.4548,83,0.44455
ENSG00000071127,WDR1,284,2.13089,14,-2.5744,131,0.73566,40,-1.3806,81,-0.0538
ENSG00000038219,BOD1L1,284,2.33414,13,-2.5344,83,0.15506,45,-1.0030,68,-0.2291
ENSG00000118564,FBXL5,284,2.05512,13,-2.8237,141,0.79348,29,-1.9868,96,0.28303
ENSG00000237765,FAM200B,284,1.73064,1,-5.8001,2,-5.3283,65,-0.8791,134,0.77838
ENSG00000151552,QDPR,284,-0.8205,225,-1.1658,94,-2.4543,226,-1.4349,858,1.99234
ENSG00000168214,RBPJ,284,1.87349,93,-0.0134,23,-2.0912,39,-1.6444,115,0.53581
ENSG00000169851,PCDH7,284,2.78269,1,-5.0670,2,-4.5950,25,-1.6705,69,0.32928
ENSG00000047365,ARAP2,284,2.80782,93,0.68962,2,-4.5795,19,-2.0913,54,-0.2554
ENSG00000109790,KLHL5,284,2.19015,381,2.83531,11,-2.8867,24,-2.1459,38,-1.5179
ENSG00000163682,RPL9,284,-2.1560,1627,0.50893,2281,1.07281,669,-1.1076,1468,0.58129
ENSG00000163683,SMIM14,284,2.71916,41,-0.6493,2,-4.6346,36,-1.0533,56,-0.2641
ENSG00000078140,UBE2K,284,1.92190,2,-5.5546,179,1.08720,40,-1.5465,96,0.10129
ENSG00000163697,APBB2,284,2.27687,49,-0.6845,25,-1.7111,27,-1.8735,91,0.44819
ENSG00000154277,UCHL1,284,-0.2128,62,-2.4779,281,-0.2251,103,-2.0695,572,1.93954
ENSG00000064042,LIMCH1,284,0.61372,192,-0.0123,39,-2.4027,72,-1.8106,304,1.40103
ENSG00000124406,ATP8A1,284,2.09132,49,-0.8187,5,-4.1182,12,-3.2229,125,1.16556
ENSG00000163285,GABRG1,284,1.46680,1,-6.0072,431,2.27324,79,-0.7797,75,-0.9720
ENSG00000151834,GABRA2,284,3.08817,1,-4.8863,2,-4.4141,52,-0.0673,30,-1.2283
ENSG00000260918,AC107398.3,284,2.51010,1,-5.2412,125,0.96886,47,-0.7743,46,-0.8831
ENSG00000075539,FRYL,284,2.88556,1,-5.0045,2,-4.5323,19,-2.0430,68,0.38855
ENSG00000109180,OCIAD1,284,1.02061,138,-0.1514,208,0.50689,78,-1.2556,175,0.37619
ENSG00000163069,SGCB,284,1.80126,2,-5.7375,214,1.28756,46,-1.4166,98,0.00985
ENSG00000109189,USP46,284,2.24650,99,0.36948,2,-4.9204,66,-0.3461,58,-0.6809
ENSG00000226950,DANCR,284,2.19719,17,-2.2863,147,0.98784,65,-0.4315,51,-0.9917
ENSG00000134853,PDGFRA,284,1.37293,81,-0.6441,2,-5.6114,72,-1.0490,166,0.82149
ENSG00000134851,TMEM165,284,1.83728,211,1.29462,4,-4.4626,10,-3.7238,123,0.66969
ENSG00000128050,PAICS,284,2.39391,1,-5.3189,151,1.19897,38,-1.2314,57,-0.5612
ENSG00000174780,SRP72,284,2.21789,4,-4.1516,71,-0.1647,42,-1.1888,84,0.15388
ENSG00000171476,HOPX,284,1.03074,3,-5.5094,191,0.37559,133,-0.2554,159,0.14134
ENSG00000163453,IGFBP7,284,-1.1707,746,0.32088,2155,2.19925,163,-2.3467,695,0.34210
ENSG00000150471,ADGRL3,284,2.43385,1,-5.2920,2,-4.8201,44,-0.9242,78,0.23397
ENSG00000083896,YTHDC1,284,1.77220,50,-1.0592,390,2.41003,37,-1.7871,64,-0.9572
ENSG00000018189,RUFY3,284,1.30739,1,-6.1362,17,-2.9652,74,-1.0637,188,1.13382
ENSG00000132463,GRSF1,284,1.99363,1,-5.6021,174,1.10494,36,-1.6702,92,0.09645
ENSG00000080493,SLC4A4,284,2.24075,1,-5.4246,82,0.07898,103,0.65021,32,-1.8016
ENSG00000132466,ANKRD17,284,2.00415,9,-3.3006,200,1.35512,55,-0.9170,69,-0.5651
ENSG00000138757,G3BP2,284,1.88398,1,-5.6835,97,0.04780,22,-2.5043,131,0.95173
ENSG00000138760,SCARB2,284,0.75878,98,-0.9022,116,-0.6540,67,-1.7839,272,1.30862
ENSG00000138758,SEPTIN11,284,1.99556,1,-5.6007,185,1.21239,61,-0.7500,70,-0.5434
ENSG00000118816,CCNI,284,0.21213,271,0.13825,227,-0.1374,178,-0.6654,296,0.47244
ENSG00000138668,HNRNPD,284,1.23127,154,0.21700,282,1.21873,55,-1.6595,134,0.00357
ENSG00000152795,HNRNPDL,284,0.68673,9,-4.3947,162,-0.2081,113,-0.9571,262,1.01232
ENSG00000145293,ENOPH1,284,1.36090,175,0.54634,2,-5.6213,57,-1.4705,161,0.70983
ENSG00000145284,SCD5,284,-0.2292,50,-2.8226,20,-4.1552,304,-0.1671,475,1.08341
ENSG00000163319,MRPS18C,284,2.47761,2,-5.2494,5,-3.7079,40,-1.0688,78,0.26627
ENSG00000163625,WDFY3,284,2.16368,98,0.29720,2,-5.0074,21,-2.3886,102,0.60152
ENSG00000109339,MAPK10,284,1.86073,22,-2.1866,195,1.18447,53,-1.1297,85,-0.2517
ENSG00000152583,SPARCL1,284,-1.8902,315,-1.7354,233,-2.1776,1413,0.86310,1076,0.21627
ENSG00000118785,SPP1,284,-0.2421,169,-1.0298,472,0.56740,38,-3.6253,579,1.90823
ENSG00000163644,PPM1K,284,1.95288,54,-0.7942,4,-4.5114,85,-0.1345,81,-0.2641
ENSG00000145337,PYURF,284,1.56778,7,-4.0742,321,1.79578,50,-1.4788,104,-0.1578
ENSG00000177432,NAP1L5,284,2.67270,1,-5.1359,2,-4.6639,29,-1.4705,73,0.33553
ENSG00000145335,SNCA,284,1.78472,276,1.73183,19,-2.4486,25,-2.3918,101,0.05638
ENSG00000163110,PDLIM5,284,1.49466,344,1.85138,236,1.17180,60,-1.2562,57,-1.4612
ENSG00000138698,RAP1GDS1,284,1.98521,90,0.01699,12,-2.9151,30,-1.9620,112,0.63240
ENSG00000168785,TSPAN5,284,2.44150,1,-5.2868,2,-4.8150,28,-1.7010,91,0.66221
ENSG00000151247,EIF4E,284,2.39417,46,-0.6905,7,-3.4968,52,-0.6597,65,-0.2520
ENSG00000197894,ADH5,284,1.79331,20,-2.3856,201,1.16942,55,-1.1089,91,-0.1882
ENSG00000164032,H2AFZ,284,1.95383,64,-0.5381,94,0.05935,22,-2.4779,111,0.55317
ENSG00000138814,PPP3CA,284,1.04493,58,-1.4330,2,-5.8830,104,-0.7274,207,0.92743
ENSG00000109332,UBE2D3,284,0.93613,31,-2.4322,373,1.41368,60,-1.7895,197,0.56583
ENSG00000164039,BDH2,284,2.28622,96,0.35234,97,0.37239,39,-1.2794,57,-0.6506
ENSG00000138801,PAPSS1,284,1.89529,95,0.02496,47,-1.0366,35,-1.7861,110,0.44830
ENSG00000109475,RPL34,284,-2.8671,2435,0.37558,3458,0.95499,1218,-0.9017,2406,0.60809
ENSG00000164089,ETNPPL,284,1.79161,1,-5.7534,2,-5.2819,158,1.19402,52,-1.3152
ENSG00000174720,LARP7,284,1.45154,72,-0.7721,610,3.04083,39,-2.0175,60,-1.4048
ENSG00000145362,ANK2,284,0.60693,38,-2.4330,73,-1.4858,183,-0.1300,241,0.58229
ENSG00000145349,CAMK2D,284,2.64047,1,-5.1564,7,-3.2997,31,-1.3762,73,0.28328
ENSG00000174607,UGT8,284,1.67312,1,-5.8446,31,-1.8076,21,-2.8071,172,1.58405
ENSG00000269893,SNHG8,284,1.27300,15,-3.1699,53,-1.3773,78,-1.0164,182,0.93859
ENSG00000164096,C4orf3,284,0.23235,436,0.93547,95,-1.4339,144,-1.0279,309,0.63518
ENSG00000164111,ANXA5,284,0.91412,206,0.38961,363,1.33957,58,-1.8655,170,0.13533
ENSG00000138685,FGF2,284,2.50100,60,-0.2163,43,-0.7444,39,-1.0850,57,-0.4365
ENSG00000138650,PCDH10,284,2.29421,4,-4.1180,2,-4.9156,55,-0.6595,81,0.15489
ENSG00000151012,SLC7A11,284,1.67678,1,-5.8417,362,2.14643,75,-0.6689,62,-1.1227
ENSG00000109390,NDUFC1,284,0.26080,25,-3.3555,857,2.21159,112,-1.4411,255,0.14430
ENSG00000153130,SCOC,284,0.89231,34,-2.3422,444,1.68388,71,-1.5511,183,0.29007
ENSG00000109458,GAB1,284,2.60263,1,-5.1807,2,-4.7085,16,-2.5066,89,0.81828
ENSG00000153147,SMARCA5,284,1.80973,23,-2.1334,54,-0.9053,46,-1.3998,125,0.67282
ENSG00000170390,DCLK2,284,2.32191,1,-5.3681,5,-4.0221,37,-1.3578,93,0.58072
ENSG00000145425,RPS3A,284,-2.0937,1719,0.66823,2427,1.25434,635,-1.1234,1329,0.41636
ENSG00000109670,FBXW7,284,1.66364,3,-5.1994,2,-5.3805,73,-0.7305,137,0.71779
ENSG00000109654,TRIM2,284,0.58387,1,-6.7514,168,-0.2478,139,-0.6965,271,0.90586
ENSG00000164114,MAP9,284,1.81601,1,-5.7348,229,1.42353,63,-0.8558,80,-0.4503
ENSG00000061918,GUCY1B1,284,1.30206,1,-6.1405,124,-0.0592,83,-0.8591,161,0.59667
ENSG00000120251,GRIA2,284,1.84402,1,-5.7136,2,-5.2422,60,-0.9021,124,0.70940
ENSG00000164125,GASK1B,284,2.33219,4,-4.0456,259,2.14655,52,-0.7173,29,-1.9035
ENSG00000164124,TMEM144,284,0.89014,2,-6.0141,85,-1.0039,34,-2.7256,291,2.00014
ENSG00000109466,KLHL2,284,2.19856,92,0.21893,5,-4.0837,34,-1.5751,88,0.25912
ENSG00000052802,MSMO1,284,2.00109,1,-5.5966,6,-3.9201,46,-1.2565,117,0.78823
ENSG00000109472,CPE,284,-1.9525,227,-2.2829,312,-1.8110,1558,1.02021,1064,0.07855
ENSG00000196104,SPOCK3,284,1.19216,143,0.06651,18,-3.0357,22,-3.1086,223,1.54201
ENSG00000109572,CLCN3,284,1.82557,56,-0.8294,2,-5.2561,35,-1.8692,136,0.98000
ENSG00000198948,MFAP3L,284,2.71696,3,-4.1927,79,0.36426,33,-1.2334,51,-0.4661
ENSG00000164106,SCRG1,284,0.58875,194,-0.0164,31,-2.7652,205,0.09956,205,0.10949
ENSG00000150625,GPM6A,284,-1.6413,520,-0.7323,199,-2.1638,970,0.33593,1029,0.56047
ENSG00000173320,STOX2,284,2.61593,1,-5.1722,98,0.64075,18,-2.2775,67,0.03160
ENSG00000151729,SLC25A4,284,1.64192,1,-5.8685,2,-5.3974,38,-1.8872,168,1.41812
ENSG00000073578,SDHA,284,2.27312,1,-5.4019,76,-0.0249,37,-1.3811,83,0.19305
ENSG00000249915,PDCD6,284,2.02966,3,-4.8529,2,-5.1041,38,-1.5516,121,0.93813
ENSG00000180104,EXOC3,284,2.79467,1,-5.0596,94,0.69707,30,-1.3415,46,-0.6203
ENSG00000171368,TPPP,284,0.49592,3,-6.1451,183,-0.2019,101,-1.3742,325,1.37946
ENSG00000145494,NDUFS6,284,0.63616,51,-1.9885,643,2.10107,119,-0.9219,167,-0.3170
ENSG00000078295,ADCY2,284,1.93634,40,-1.2434,2,-5.1729,87,-0.1108,84,-0.1847
ENSG00000247516,MIR4458HG,284,2.06931,15,-2.5484,283,2.06287,36,-1.6137,60,-0.7866
ENSG00000150753,CCT5,284,2.11490,1,-5.5139,216,1.59405,34,-1.6683,73,-0.3183
ENSG00000145495,MARCH6,284,1.25859,91,-0.5755,142,0.12022,60,-1.4785,165,0.61129
ENSG00000169862,CTNND2,284,0.83442,12,-3.8884,97,-0.8486,159,-0.1383,201,0.45065
ENSG00000038382,TRIO,284,2.62920,1,-5.1636,2,-4.6835,17,-2.3934,86,0.75790
ENSG00000154122,ANKH,284,1.93701,27,-1.8061,45,-1.0753,38,-1.6285,117,0.69292
ENSG00000154153,RETREG1,284,2.47436,7,-3.3665,78,0.15982,10,-3.2726,87,0.56760
ENSG00000145555,MYO10,284,0.81781,30,-2.6101,210,0.32780,132,-0.5214,200,0.40723
ENSG00000176788,BASP1,284,0.25121,65,-1.9738,50,-2.3572,152,-0.9090,379,1.39139
ENSG00000056097,ZFR,284,1.77693,1,-5.7636,3,-5.1338,62,-0.9113,131,0.76443
ENSG00000113387,SUB1,284,0.78894,2,-6.5513,307,0.92217,88,-1.2884,228,0.75400
ENSG00000164187,LMBRD2,284,2.50618,1,-5.2437,2,-4.7719,42,-0.9466,74,0.18269
ENSG00000079215,SLC1A3,284,-1.1484,26,-4.6344,793,0.44302,901,1.00027,500,-0.4272
ENSG00000113594,LIFR,284,1.30076,1,-6.1416,321,1.52516,42,-2.0284,154,0.48062
ENSG00000145592,RPL37,284,-3.2818,3299,0.40670,2550,-0.0039,1924,-0.5782,3369,0.77022
ENSG00000250722,SELENOP,284,-0.2724,95,-1.9222,196,-0.8374,99,-2.1977,616,2.14753
ENSG00000112972,HMGCS1,284,1.62117,1,-5.8850,127,0.26334,61,-1.1067,128,0.44572
ENSG00000172239,PAIP1,284,2.41472,158,1.29306,21,-1.8305,33,-1.4814,54,-0.6384
ENSG00000164172,MOCS2,284,2.26685,122,0.72700,145,1.02001,31,-1.6678,51,-0.9260
ENSG00000164258,NDUFS4,284,2.23525,62,-0.3757,2,-4.9567,50,-0.8763,79,0.00670
ENSG00000134352,IL6ST,284,0.81797,291,0.86095,93,-0.9329,86,-1.2970,207,0.51793
ENSG00000062194,GPBP1,284,1.79155,64,-0.6566,214,1.27708,48,-1.3614,86,-0.3280
ENSG00000164182,NDUFAF2,284,2.77474,1,-5.0719,58,-0.0897,42,-0.7258,44,-0.7168
ENSG00000130449,ZSWIM6,284,2.60490,2,-5.1364,2,-4.7073,17,-2.3990,87,0.78229
ENSG00000153006,SREK1IP1,284,2.47079,123,0.90588,9,-2.9859,29,-1.6075,62,-0.3005
ENSG00000112851,ERBIN,284,1.25787,2,-5.6109,258,1.09640,81,-0.9507,143,0.20347
ENSG00000153914,SREK1,284,1.90523,9,-3.4301,290,1.95080,34,-1.8422,79,-0.3748
ENSG00000145675,PIK3R1,284,2.10504,1,-5.5210,2,-5.0494,78,-0.1419,81,-0.0856
ENSG00000131711,MAP1B,284,-2.0262,280,-2.0432,228,-2.3464,880,-0.4303,1739,1.49671
ENSG00000083312,TNPO1,284,2.40025,68,-0.1017,33,-1.2058,25,-1.9042,77,0.14839
ENSG00000145741,BTF3,284,0.45846,198,-0.1132,393,0.99861,116,-1.1620,243,0.34146
ENSG00000171617,ENC1,284,1.22701,2,-6.1994,2,-5.7310,51,-1.7782,224,1.66936
ENSG00000164346,NSA2,284,1.20756,194,0.57134,383,1.75085,66,-1.3623,101,-0.6663
ENSG00000113161,HMGCR,284,3.07562,1,-4.8934,2,-4.4213,22,-1.6535,55,0.02990
ENSG00000171530,TBCA,284,0.12406,116,-1.2436,1022,2.40178,114,-1.5544,253,-0.0821
ENSG00000085365,SCAMP1,284,2.18652,13,-2.7093,2,-4.9911,33,-1.6626,107,0.80034
ENSG00000152413,HOMER1,284,2.68584,130,1.16579,2,-4.6556,19,-2.1239,54,-0.3759
ENSG00000039319,ZFYVE16,284,2.99232,8,-2.8253,2,-4.4692,29,-1.2343,52,-0.1706
ENSG00000186468,RPS23,284,-2.7032,1705,-0.0127,2409,0.54003,1122,-0.8467,2349,0.88784
ENSG00000174695,TMEM167A,284,2.20294,111,0.52765,48,-0.7846,36,-1.4958,74,-0.1698
ENSG00000038427,VCAN,284,1.00274,24,-2.7344,3,-5.6795,59,-1.7406,258,1.71133
ENSG00000164176,EDIL3,284,-0.2711,216,-0.6864,23,-3.9501,79,-2.5621,642,2.41939
ENSG00000127184,COX7C,284,-1.6213,483,-0.8245,2558,1.93903,523,-0.8971,895,0.20956
ENSG00000081189,MEF2C,284,1.48010,1,-5.9966,2,-5.5253,79,-0.7796,159,0.88469
ENSG00000175745,NR2F1,284,1.66572,1,-5.8503,146,0.51794,60,-1.0824,118,0.30265
ENSG00000164292,RHOBTB3,284,1.79398,12,-3.1232,46,-1.1652,95,-0.0766,92,-0.1635
ENSG00000113441,LNPEP,284,2.41122,1,-5.3072,147,1.16717,27,-1.7663,65,-0.2572
ENSG00000145730,PAM,284,2.25434,21,-1.9619,43,-0.9069,21,-2.3264,101,0.70388
ENSG00000145743,FBXL17,284,2.62077,1,-5.1690,73,0.17765,31,-1.3856,60,-0.1903
ENSG00000198961,PJA2,284,1.07173,18,-3.1126,198,0.47531,79,-1.1857,190,0.69801
ENSG00000164209,SLC25A46,284,2.93999,47,-0.2900,2,-4.4999,19,-1.9368,55,-0.0975
ENSG00000224032,EPB41L4A-AS1,284,2.47904,1,-5.2618,2,-4.7899,56,-0.4470,65,-0.1620
ENSG00000134982,APC,284,1.48383,1,-5.9936,20,-2.5998,144,0.48497,103,-0.2861
ENSG00000129625,REEP5,284,0.81363,75,-1.2667,2,-6.0285,76,-1.5242,278,1.54873
ENSG00000152503,TRIM36,284,2.75460,1,-5.0844,61,-0.0288,35,-1.0752,51,-0.4491
ENSG00000134970,TMED7,284,1.60975,12,-3.1987,28,-2.0279,28,-2.4112,174,1.47642
ENSG00000177879,AP3S1,284,2.09714,85,0.01122,80,-0.0842,35,-1.6292,84,0.00739
ENSG00000092421,SEMA6A,284,2.50493,26,-1.4498,2,-4.7727,14,-2.7001,92,0.79044
ENSG00000133835,HSD17B4,284,1.87541,97,0.05396,79,-0.2803,36,-1.7725,105,0.29090
ENSG00000155324,GRAMD2B,284,1.80481,23,-2.1825,247,1.54543,55,-1.1221,80,-0.4534
ENSG00000164904,ALDH7A1,284,1.16066,1,-6.2572,277,1.12156,112,-0.4524,133,-0.1166
ENSG00000164241,C5orf63,284,-0.9161,233,-1.2134,37,-3.8839,1100,2.30619,244,-1.5314
ENSG00000064651,SLC12A2,284,1.18820,71,-1.0156,219,0.75180,34,-2.4478,188,0.88414
ENSG00000169567,HINT1,284,-0.1398,132,-1.3038,292,-0.0942,170,-1.1567,467,1.23229
ENSG00000186687,LYRM7,284,3.23078,1,-4.8074,87,0.85856,31,-0.9383,23,-1.6266
ENSG00000158985,CDC42SE2,284,2.17931,14,-2.5517,48,-0.7909,30,-1.7780,100,0.57725
ENSG00000164398,ACSL6,284,2.48559,1,-5.2573,2,-4.7855,68,-0.0441,55,-0.5336
ENSG00000113522,RAD50,284,2.47779,209,1.85485,2,-4.7907,32,-1.4549,43,-1.0322
ENSG00000131437,KIF3A,284,1.70496,1,-5.8199,2,-5.3484,72,-0.7130,132,0.68089
ENSG00000164402,SEPTIN8,284,0.10445,81,-1.7864,6,-5.4173,124,-1.4374,464,1.90083
ENSG00000198944,SOWAHA,284,2.70827,1,-5.1134,2,-4.6414,67,0.13941,40,-0.9795
ENSG00000164405,UQCRQ,284,-0.5835,139,-1.6572,1210,1.82617,287,-0.7323,436,0.13556
ENSG00000072364,AFF4,284,2.03473,1,-5.5720,297,2.12967,26,-2.1523,71,-0.4651
ENSG00000170606,HSPA4,284,2.12264,1,-5.5079,129,0.70314,17,-2.7569,103,0.58119
ENSG00000213585,VDAC1,284,1.28779,65,-1.0565,470,2.24379,46,-1.8751,111,-0.3725
ENSG00000113558,SKP1,284,-0.6260,140,-1.6830,891,1.21749,203,-1.3994,595,0.96881
ENSG00000113575,PPP2CA,284,1.24717,119,-0.1769,27,-2.3833,56,-1.6132,189,1.01335
ENSG00000119048,UBE2B,284,2.24659,16,-2.3844,2,-4.9467,45,-1.0616,91,0.40063
ENSG00000152700,SAR1B,284,2.39668,1,-5.3171,18,-2.0540,53,-0.6388,71,-0.0426
ENSG00000164615,CAMLG,284,1.70440,206,1.13363,154,0.64285,41,-1.6990,86,-0.4241
ENSG00000181904,C5orf24,284,1.96854,190,1.23447,153,0.86236,14,-3.1770,79,-0.3001
ENSG00000113648,H2AFY,284,2.06154,205,1.45019,114,0.45035,27,-2.0713,63,-0.6748
ENSG00000145824,CXCL14,284,0.06515,1,-7.2177,2,-6.7469,261,-0.0896,387,1.02257
ENSG00000152377,SPOCK1,284,0.54245,165,-0.3192,2,-6.3174,119,-1.0283,299,1.17430
ENSG00000177733,HNRNPA0,284,1.54060,111,-0.0295,130,0.22403,48,-1.5806,127,0.31122
ENSG00000132563,REEP2,284,1.95549,1,-5.6302,81,-0.1676,75,-0.3751,83,-0.1941
ENSG00000113013,HSPA9,284,0.84409,1,-6.5252,285,0.85514,66,-1.7316,237,0.99049
ENSG00000044115,CTNNA1,284,1.27681,105,-0.3349,65,-1.0672,65,-1.3198,171,0.73888
ENSG00000120727,PAIP2,284,1.31699,3,-5.1276,407,1.98877,49,-1.7748,129,0.02036
ENSG00000170464,DNAJC18,284,2.77867,23,-1.4468,62,0.02142,22,-1.8676,55,-0.2295
ENSG00000131508,UBE2D2,284,2.03168,1,-5.5742,48,-0.8980,34,-1.7330,115,0.77408
ENSG00000171604,CXXC5,284,1.00515,177,0.22690,16,-3.3365,58,-1.7659,225,1.14555
ENSG00000146005,PSD2,284,2.26125,1,-5.4102,13,-2.6898,70,-0.2111,70,-0.2281
ENSG00000185129,PURA,284,1.97468,130,0.59215,149,0.82709,20,-2.6289,86,-0.0841
ENSG00000182700,IGIP,284,2.03824,54,-0.7180,96,0.15688,53,-0.9547,79,-0.2290
ENSG00000120306,CYSTM1,284,0.60675,6,-5.0963,909,2.80875,98,-1.3008,148,-0.6158
ENSG00000113068,PFDN1,284,1.99820,2,-5.5710,202,1.36426,44,-1.3307,80,-0.2441
ENSG00000131503,ANKHD1,284,2.16593,6,-3.6835,170,1.21099,42,-1.2702,70,-0.3593
ENSG00000131495,NDUFA2,284,0.58014,58,-1.8522,323,0.79301,111,-1.1117,252,0.66927
ENSG00000113141,IK,284,1.89885,126,0.48723,8,-3.6520,26,-2.2879,119,0.68038
ENSG00000146007,ZMAT2,284,2.12301,5,-3.9821,2,-5.0362,37,-1.4964,111,0.81765
ENSG00000178913,TAF7,284,2.28326,1,-5.3949,101,0.44455,28,-1.8402,84,0.24507
ENSG00000131507,NDFIP1,284,0.52374,124,-0.7699,97,-1.1384,119,-1.0554,295,1.07168
ENSG00000113578,FGF1,284,0.23195,232,-0.0858,12,-4.4378,146,-1.0081,365,1.19999
ENSG00000133706,LARS,284,2.04183,168,1.08594,129,0.64696,38,-1.5358,61,-0.7772
ENSG00000156475,PPP2R2B,284,2.41089,56,-0.3871,41,-0.8623,36,-1.2977,68,-0.1448
ENSG00000113657,DPYSL3,284,1.41677,6,-4.3728,243,1.14685,65,-1.1829,131,0.20915
ENSG00000113712,CSNK1A1,284,1.17717,41,-1.8152,272,1.10804,49,-1.8916,173,0.61074
ENSG00000070808,CAMK2A,284,1.12456,51,-1.5643,4,-5.0666,173,0.43485,136,-0.1070
ENSG00000070814,TCOF1,284,3.25541,6,-3.1587,2,-4.3218,16,-2.0001,50,-0.0420
ENSG00000019582,CD74,284,0.73370,337,1.02328,624,2.15841,34,-2.8718,155,-0.3440
ENSG00000164587,RPS14,284,-2.2448,1825,0.59776,1606,0.38929,802,-0.8886,1634,0.72378
ENSG00000070614,NDST1,284,2.93172,2,-4.9051,17,-1.7977,25,-1.5374,57,-0.0099
ENSG00000171992,SYNPO,284,1.53547,149,0.43983,5,-4.5909,103,-0.1983,101,-0.2553
ENSG00000197043,ANXA6,284,1.41745,65,-0.9427,330,1.69688,51,-1.5890,113,-0.1641
ENSG00000113140,SPARC,284,-0.9783,479,-0.1757,1067,1.12781,163,-2.1467,791,1.15637
ENSG00000177556,ATOX1,284,0.89988,49,-1.8116,366,1.34233,95,-1.0433,175,0.17935
ENSG00000145907,G3BP1,284,2.73506,1,-5.0966,99,0.74778,23,-1.8280,54,-0.3170
ENSG00000155511,GRIA1,284,2.39205,1,-5.3201,171,1.41293,30,-1.6167,59,-0.4739
ENSG00000155506,LARP1,284,1.42158,116,-0.0636,11,-3.5487,80,-0.8070,143,0.45182
ENSG00000170271,FAXDC2,284,1.56794,4,-4.8632,281,1.55044,29,-2.3602,129,0.40206
ENSG00000055163,CYFIP2,284,1.17309,109,-0.3666,85,-0.7606,108,-0.5077,151,0.21290
ENSG00000145860,RNF145,284,2.64430,5,-3.7629,14,-2.2751,53,-0.4208,53,-0.4676
ENSG00000113312,TTC1,284,2.47517,20,-1.8924,90,0.40224,35,-1.2992,61,-0.3183
ENSG00000164609,SLU7,284,1.65861,65,-0.7508,106,-0.0004,60,-1.1006,115,0.21550
ENSG00000145864,GABRB2,284,2.01968,1,-5.5830,2,-5.1114,75,-0.3293,93,0.14616
ENSG00000022355,GABRA1,284,2.36382,3,-4.4628,2,-4.8677,40,-1.1649,87,0.43746
ENSG00000113327,GABRG2,284,2.93538,1,-4.9748,2,-4.5026,33,-1.0733,54,-0.1540
ENSG00000145934,TENM2,284,3.33471,1,-4.7521,2,-4.2797,36,-0.5993,31,-0.9830
ENSG00000188573,FBLL1,284,3.27798,1,-4.7821,2,-4.3097,44,-0.2738,28,-1.2498
ENSG00000181163,NPM1,284,0.26276,171,-0.5268,1131,2.82444,98,-1.6682,181,-0.6375
ENSG00000072803,FBXW11,284,2.19181,3,-4.5100,79,-0.0220,32,-1.6681,93,0.39567
ENSG00000120129,DUSP1,284,0.19159,273,0.12964,385,0.68769,51,-2.7579,373,1.18514
ENSG00000113732,ATP6V0E1,284,1.70265,1,-5.8217,192,1.00573,64,-0.9305,101,-0.0523
ENSG00000113742,CPEB4,284,2.35790,1,-5.3434,143,1.07503,42,-1.0759,58,-0.5530
