Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000147421,HMBOX1,26,1.16186,11,-0.3427,16,0.33404,11,-0.4455,8,-0.6898,10,-0.4012
ENSG00000197892,KIF13B,58,3.04974,5,-1.2899,11,-0.1994,5,-1.5675,7,-0.7804,3,-1.9509
ENSG00000133872,SARAF,342,-1.4632,527,-0.8023,796,-0.1756,1005,0.30785,1121,0.40685,1288,0.64372
ENSG00000104660,LEPROTL1,28,-0.5395,24,-0.7920,36,-0.1648,42,0.13908,60,0.68638,46,0.22957
ENSG00000271869,AC026979.2,18,0.39198,12,-0.2826,23,0.97233,9,-0.8913,18,0.40137,6,-1.1687
ENSG00000104671,DCTN6,68,-0.1769,62,-0.3191,77,0.01458,95,0.50449,59,-0.4077,58,-0.4410
ENSG00000197265,GTF2E2,15,-0.1422,15,-0.0835,12,-0.5584,22,0.71446,13,-0.3468,13,-0.3363
ENSG00000253457,SMIM18,2,-2.8092,16,-0.1389,12,-0.6805,26,1.01296,19,0.16961,16,-0.1112
ENSG00000104687,GSR,26,-1.0313,36,-0.5362,56,0.19451,65,0.57567,50,-0.0133,36,-0.5348
ENSG00000104691,UBXN8,9,-0.4513,8,-0.6755,14,0.19364,13,0.07448,8,-0.5859,20,0.76887
ENSG00000104695,PPP2CB,210,-0.6742,244,-0.4369,287,-0.2047,384,0.40976,320,-0.0027,387,0.30939
ENSG00000198042,MAK16,8,-0.7073,9,-0.5099,9,-0.6649,19,0.91104,10,-0.4349,15,0.20940
ENSG00000133878,DUSP26,28,-1.1489,45,-0.4233,49,-0.3352,69,0.34755,76,0.43163,76,0.42405
ENSG00000156687,UNC5D,1,-3.9953,15,-0.5055,5,-2.1550,50,2.90213,6,-1.9100,5,-2.0198
ENSG00000183779,ZNF703,13,-0.5087,29,0.77132,17,-0.1035,25,0.67920,12,-0.6966,2,-2.8449
ENSG00000147475,ERLIN2,20,0.60189,18,0.38654,17,0.38771,10,-0.5739,7,-0.9528,15,0.06860
ENSG00000147471,PLPBP,37,-0.1075,37,-0.0891,34,-0.2659,43,0.17795,38,-0.0734,47,0.27570
ENSG00000104221,BRF2,6,-1.5238,15,-0.2202,10,-0.8516,21,0.51082,23,0.52542,24,0.56679
ENSG00000129691,ASH2L,21,-0.9440,31,-0.3697,29,-0.5513,46,0.35312,37,-0.1047,68,0.94296
ENSG00000175324,LSM1,35,-0.2022,23,-0.8450,41,0.05888,40,0.06687,39,-0.0290,55,0.55034
ENSG00000156735,BAG4,23,-1.9799,45,-0.9957,89,0.07977,101,0.39264,127,0.66400,89,0.08092
ENSG00000085788,DDHD2,50,-0.7703,38,-1.1826,80,-0.0148,96,0.38751,88,0.12544,105,0.42439
ENSG00000147548,NSD3,53,-0.4890,58,-0.3478,56,-0.4424,79,0.19883,74,0.03483,115,0.78204
ENSG00000077782,FGFR1,33,-0.1269,24,-0.6527,32,-0.2123,41,0.31521,16,-1.2599,63,0.93316
ENSG00000147526,TACC1,127,-0.3663,136,-0.2616,155,-0.0601,158,-0.0355,182,0.20811,214,0.47506
ENSG00000169499,PLEKHA2,12,-1.0205,22,-0.1162,23,-0.0421,33,0.80959,16,-0.6526,17,-0.5108
ENSG00000169490,TM2D2,13,-1.9458,24,-1.0960,49,0.02923,57,0.39296,78,0.79674,49,0.02513
ENSG00000168615,ADAM9,27,0.20260,13,-0.8538,20,-0.2801,23,-0.0029,17,-0.4835,43,1.03708
ENSG00000165061,ZMAT4,1,-3.6897,11,-0.6132,17,0.16013,28,1.48602,4,-2.1417,9,-0.9219
ENSG00000104332,SFRP1,54,2.59283,11,-0.3710,10,-0.5060,8,-0.9664,8,-0.7359,5,-1.5512
ENSG00000147533,GOLGA7,236,1.95989,48,-0.7842,72,-0.1931,53,-0.7901,71,-0.1860,59,-0.4864
ENSG00000158669,GPAT4,38,-0.0513,35,-0.1728,39,0.00279,49,0.50176,20,-1.0798,35,-0.1757
ENSG00000083168,KAT6A,40,1.20796,19,-0.0263,17,-0.2883,16,-0.4066,17,-0.2329,19,-0.0609
ENSG00000070718,AP3M2,23,-2.1514,44,-1.1847,87,-0.1437,139,0.93712,75,-0.3634,117,0.34930
ENSG00000070501,POLB,12,-0.8020,11,-0.9393,15,-0.5325,24,0.29278,23,0.16279,38,1.03909
ENSG00000078668,VDAC3,63,-1.8511,108,-1.0596,212,0.00038,239,0.27171,286,0.49853,307,0.62015
ENSG00000168575,SLC20A2,75,0.96404,21,-1.0788,31,-0.5322,47,0.22104,48,0.19568,34,-0.3435
ENSG00000176209,SMIM19,25,-1.1311,38,-0.4504,56,0.16909,58,0.30027,56,0.15074,53,0.07201
ENSG00000120925,RNF170,48,0.31157,23,-0.8165,42,0.10287,40,0.00119,47,0.26972,36,-0.1673
ENSG00000168172,HOOK3,76,1.03211,37,-0.1672,32,-0.4589,40,-0.0896,34,-0.3047,42,0.02148
ENSG00000168522,FNTA,109,1.22504,41,-0.4207,37,-0.6582,49,-0.1874,72,0.49882,38,-0.5244
ENSG00000165102,HGSNAT,12,-1.4356,13,-1.2665,30,-0.0577,41,0.65887,29,-0.1246,41,0.46371
ENSG00000255366,AC120036.4,2,-2.2618,8,-0.5483,9,-0.4751,14,0.28431,16,0.44502,22,1.01321
ENSG00000164808,SPIDR,14,-1.2065,19,-0.7731,23,-0.4857,44,0.84790,24,-0.3682,42,0.48669
ENSG00000221869,CEBPD,35,0.16518,32,-0.0136,36,0.23418,14,-1.4636,22,-0.5887,83,1.67409
ENSG00000253729,PRKDC,24,-1.0816,23,-1.1893,61,0.40361,48,-0.0608,63,0.42012,67,0.50501
ENSG00000104738,MCM4,12,-0.8897,16,-0.4423,15,-0.5596,23,0.22007,27,0.42088,34,0.80045
ENSG00000169139,UBE2V2,68,-1.5145,122,-0.6366,199,0.16934,218,0.41228,189,0.05863,206,0.20273
ENSG00000147481,SNTG1,7,-1.6121,12,-0.7274,14,-0.5742,34,1.43486,11,-0.8689,16,-0.3261
ENSG00000168300,PCMTD1,34,-0.1343,22,-0.8115,28,-0.4676,53,0.88980,35,-0.0989,25,-0.6325
ENSG00000023287,RB1CC1,112,0.13829,78,-0.4346,101,-0.0194,102,-0.0121,115,0.18471,109,0.10681
ENSG00000047249,ATP6V1H,40,-2.6740,130,-0.9214,191,-0.3740,338,0.88763,300,0.40490,244,0.06587
ENSG00000187735,TCEA1,85,1.19011,46,0.12986,37,-0.2379,32,-0.5644,36,-0.2552,44,0.05972
ENSG00000120992,LYPLA1,11,-1.1481,18,-0.4896,21,-0.2616,37,1.02436,20,-0.2633,16,-0.6484
ENSG00000137547,MRPL15,22,-1.4318,38,-0.6247,57,0.00626,79,0.79394,48,-0.2723,51,-0.1761
ENSG00000206579,XKR4,8,-1.9388,25,-0.2651,30,0.02290,27,-0.2035,42,0.56583,52,0.91130
ENSG00000167904,TMEM68,16,-0.3813,7,-1.5991,12,-0.8928,25,0.50298,18,-0.1507,41,1.20362
ENSG00000008988,RPS20,852,1.56395,409,0.24993,272,-0.4558,256,-0.6350,297,-0.2644,286,-0.3283
ENSG00000170791,CHCHD7,28,-0.1444,32,0.03632,35,0.21551,31,0.02601,29,-0.1324,27,-0.2359
ENSG00000170786,SDR16C5,4,-2.1388,8,-0.9551,10,-0.8273,26,1.24574,14,-0.2354,19,0.31629
ENSG00000104331,IMPAD1,57,-0.5136,43,-0.9243,80,0.03646,87,0.23287,79,0.00042,106,0.49548
ENSG00000169122,FAM110B,23,-1.0472,29,-0.6856,44,-0.0786,24,-1.2375,93,1.21483,107,1.47645
ENSG00000215114,UBXN2B,17,-1.2543,25,-0.6356,42,0.18303,42,0.23586,30,-0.3594,58,0.72716
ENSG00000137575,SDCBP,62,-1.3282,85,-0.8508,120,-0.3554,216,0.96339,136,-0.1143,142,-0.0455
ENSG00000178538,CA8,10,-0.5932,14,-0.1198,13,-0.2722,15,-0.0211,39,1.67474,1,-3.1732
ENSG00000104388,RAB2A,99,-1.4343,149,-0.8165,240,-0.0760,318,0.55657,223,-0.1840,346,0.53550
ENSG00000177182,CLVS1,5,-2.3253,13,-0.8233,17,-0.4748,28,0.50355,23,0.00807,44,1.11177
ENSG00000198363,ASPH,73,-1.2374,85,-1.0091,139,-0.2707,246,1.03381,147,-0.1529,135,-0.2895
ENSG00000274956,NKAIN3-IT1,24,0.38808,45,1.48915,20,0.05749,9,-1.3845,15,-0.4103,21,0.17650
ENSG00000137563,GGH,7,-2.3566,14,-1.3115,25,-0.4599,38,0.34577,55,0.86380,54,0.83553
ENSG00000185728,YTHDF3,29,-0.6069,29,-0.5911,29,-0.6485,59,0.80806,35,-0.2849,51,0.30203
ENSG00000254377,MIR124-2HG,3,-2.3067,11,-0.6658,22,0.45458,21,0.41959,9,-1.0397,26,0.63836
ENSG00000172817,CYP7B1,36,1.75200,8,-0.7394,6,-1.2300,9,-0.6614,20,0.72058,13,0.04862
ENSG00000104442,ARMC1,42,-0.1217,30,-0.6185,38,-0.3304,55,0.43570,52,0.22578,43,-0.0832
ENSG00000147576,ADHFE1,13,-0.0316,19,0.53958,13,-0.0947,11,-0.4969,25,0.98311,8,-0.8120
ENSG00000169085,VXN,91,-0.9943,109,-0.7072,205,0.34471,165,-0.0705,174,0.03285,258,0.68858
ENSG00000175073,VCPIP1,14,-1.6109,21,-1.0056,45,0.23968,48,0.42132,45,0.22026,43,0.14822
ENSG00000104205,SGK3,52,2.04016,13,-0.3641,4,-2.2347,17,0.01185,12,-0.4572,14,-0.2337
ENSG00000245910,SNHG6,854,1.66292,447,0.48181,253,-0.4959,230,-0.7485,311,-0.1184,201,-0.8058
ENSG00000121022,COPS5,39,-0.9620,43,-0.8414,61,-0.3256,99,0.70571,73,-0.0033,85,0.24184
ENSG00000104218,CSPP1,21,0.90801,14,0.22087,7,-0.8119,12,0.04300,3,-1.9335,19,0.72474
ENSG00000066777,ARFGEF1,24,-0.0879,13,-1.0103,18,-0.6263,32,0.54394,22,-0.2269,37,0.62948
ENSG00000046889,PREX2,50,1.08985,33,0.37432,31,0.31334,8,-2.0108,56,1.30390,10,-1.5044
ENSG00000137573,SULF1,5,-1.6523,3,-2.3343,23,0.64772,2,-3.3514,12,-0.4592,77,2.99024
ENSG00000140396,NCOA2,26,-0.2796,23,-0.4525,20,-0.7064,40,0.61574,25,-0.2982,41,0.47311
ENSG00000067167,TRAM1,57,1.59603,16,-0.5138,9,-1.5289,19,-0.3265,27,0.24556,29,0.39342
ENSG00000147601,TERF1,30,-0.4203,34,-0.2153,27,-0.6687,50,0.56661,30,-0.3964,54,0.52934
ENSG00000147604,RPL7,976,1.21266,449,-0.1180,577,0.33893,335,-0.7320,450,-0.1135,311,-0.6947
ENSG00000040341,STAU2,30,-1.8297,85,-0.2747,79,-0.4248,138,0.75080,82,-0.3250,135,0.48898
ENSG00000104343,UBE2W,23,-1.1979,33,-0.6522,69,0.60033,51,0.02073,44,-0.2271,63,0.37375
ENSG00000154582,ELOC,89,-0.9636,149,-0.1490,204,0.42379,188,0.30705,104,-0.7220,160,-0.0347
ENSG00000175606,TMEM70,19,-2.2486,41,-1.1274,68,-0.3649,103,0.46562,109,0.43420,141,0.86780
ENSG00000104369,JPH1,6,-1.6078,7,-1.3634,20,0.20600,11,-0.8509,21,0.27805,51,1.89749
ENSG00000104381,GDAP1,17,-2.6263,48,-1.0935,102,0.11403,117,0.45233,121,0.37821,123,0.41272
ENSG00000164751,PEX2,25,0.44359,23,0.31176,21,0.17899,15,-0.4194,16,-0.2164,18,-0.0651
ENSG00000171033,PKIA,59,-1.3864,126,-0.2140,141,-0.0388,118,-0.4163,258,0.98653,219,0.69622
ENSG00000104427,ZC2HC1A,20,-1.2078,20,-1.2372,49,0.19118,54,0.46508,46,0.07974,51,0.22278
ENSG00000104435,STMN2,143,-2.7694,571,-0.6951,947,0.12555,1151,0.61156,1009,0.21343,901,0.02769
ENSG00000164683,HEY1,17,-0.5810,20,-0.3734,17,-0.6985,40,1.21274,21,-0.2947,12,-1.0778
ENSG00000147586,MRPS28,46,-0.1871,38,-0.5015,51,-0.0605,62,0.39941,46,-0.2183,52,-0.0095
ENSG00000076554,TPD52,89,-0.5585,72,-0.8766,118,-0.1263,148,0.34915,186,0.64052,112,-0.1958
ENSG00000164684,ZNF704,53,1.18671,14,-0.9863,26,-0.0373,14,-1.1282,22,-0.2970,53,1.19795
ENSG00000164687,FABP5,146,0.65811,80,-0.3264,85,-0.2612,89,-0.1971,102,0.06205,118,0.29499
ENSG00000147588,PMP2,338,2.16125,167,0.78501,94,-0.1817,34,-1.9998,103,-0.0280,40,-1.4892
ENSG00000133731,IMPA1,19,-1.2596,25,-0.8918,48,0.15372,20,-1.4647,64,0.62421,131,1.98600
ENSG00000104231,ZFAND1,22,-0.3950,18,-0.7244,42,0.72160,24,-0.3939,27,-0.0949,37,0.40718
ENSG00000184672,RALYL,9,-2.8889,47,-0.4930,62,-0.0511,66,0.04883,81,0.37744,119,1.04540
ENSG00000176731,RBIS,89,-0.2588,98,-0.1042,112,0.12936,109,0.07667,91,-0.2316,115,0.14827
ENSG00000104267,CA2,244,2.98474,38,-0.5459,33,-0.8616,21,-1.7685,34,-0.7225,44,-0.3463
ENSG00000123124,WWP1,21,-0.6268,27,-0.2587,21,-0.6878,42,0.64833,32,0.04284,36,0.21148
ENSG00000176623,RMDN1,32,0.68745,12,-0.9025,23,0.17476,21,0.04519,14,-0.6335,21,-0.0016
ENSG00000085719,CPNE3,44,1.54636,27,0.63032,17,-0.0982,7,-1.7160,16,-0.1663,21,0.22456
ENSG00000156103,MMP16,8,-0.9735,15,0.02821,13,-0.2499,6,-1.7266,29,1.11351,39,1.70288
ENSG00000164823,OSGIN2,41,0.85022,21,-0.2163,17,-0.6629,21,-0.3572,36,0.62820,27,0.17177
ENSG00000104320,NBN,21,0.15550,15,-0.4286,13,-0.7276,23,0.42689,10,-1.0221,33,0.86753
ENSG00000104325,DECR1,37,0.58936,38,0.63848,33,0.47869,22,-0.3385,19,-0.4380,6,-2.2159
ENSG00000180694,TMEM64,26,1.15708,7,-1.0314,11,-0.3235,15,0.23133,13,-0.0352,7,-0.9716
ENSG00000123119,NECAB1,213,-0.6397,164,-1.0431,192,-0.8870,462,0.89974,495,0.73663,229,-0.5292
ENSG00000155099,PIP4P2,31,-0.7956,26,-1.0699,49,-0.0823,66,0.55715,56,0.13947,55,0.11502
ENSG00000253738,OTUD6B-AS1,79,-0.3590,56,-0.8864,93,-0.0957,117,0.39355,91,-0.1233,122,0.35112
ENSG00000155100,OTUD6B,20,0.52096,15,0.03260,14,-0.0852,13,-0.2228,6,-1.3185,23,0.76004
ENSG00000079102,RUNX1T1,9,-1.2603,14,-0.6774,15,-0.5544,27,0.52786,16,-0.4001,40,1.08520
ENSG00000205133,TRIQK,16,-1.1341,20,-0.8173,25,-0.5518,49,0.90704,35,0.07339,35,0.07898
ENSG00000188343,FAM92A,9,-2.4043,29,-0.7189,57,0.42425,48,0.11756,46,0.00762,68,0.67003
ENSG00000164951,PDP1,21,-2.4715,42,-1.4419,128,0.33179,105,-0.0498,114,0.09716,219,1.22277
ENSG00000164944,VIRMA,25,0.69775,10,-0.7351,14,-0.2856,17,0.18673,14,-0.1628,16,-0.0374
ENSG00000156162,DPY19L4,29,0.93897,10,-0.6990,12,-0.5503,14,-0.3668,21,0.37614,23,0.53064
ENSG00000156170,NDUFAF6,15,-0.7970,20,-0.3276,27,0.13869,25,0.04858,35,0.54958,24,-0.0534
ENSG00000156467,UQCRB,1271,0.60636,1023,0.24137,913,0.06345,803,-0.2017,822,-0.1146,595,-0.6256
ENSG00000156471,PTDSS1,18,-1.6411,26,-1.0311,46,-0.2192,64,0.49015,53,0.05752,83,0.80347
ENSG00000169439,SDC2,18,-0.4601,32,0.52292,40,1.04779,9,-1.7385,44,1.03313,12,-0.9927
ENSG00000104324,CPQ,51,2.71047,14,0.21747,12,-0.0363,3,-2.3377,5,-1.3708,7,-0.7517
ENSG00000180543,TSPYL5,13,-2.1042,33,-0.7427,46,-0.2698,69,0.61841,64,0.30593,68,0.41154
ENSG00000147649,MTDH,134,0.69272,49,-0.9189,73,-0.3451,100,0.27140,51,-0.8528,116,0.44234
ENSG00000104341,LAPTM4B,39,-0.5859,30,-0.9932,61,0.14028,86,1.02872,33,-0.8425,28,-1.1190
ENSG00000156482,RPL30,2716,2.13474,934,0.15179,710,-0.3281,484,-1.0949,634,-0.4702,504,-0.8267
ENSG00000132541,RIDA,54,-0.0407,84,0.69835,85,0.86186,36,-0.8504,40,-0.4950,41,-0.4719
ENSG00000104361,NIPAL2,4,-2.0126,15,-0.1160,12,-0.5000,10,-0.9305,25,0.64020,50,1.96264
ENSG00000253948,VPS13B-DT,31,-0.3293,45,0.23917,32,-0.3447,38,-0.0398,67,0.92266,27,-0.5530
ENSG00000164919,COX6C,586,-1.2680,1321,-4.7225,1576,0.33674,1648,0.50930,988,-0.4643,898,-0.6132
ENSG00000147669,POLR2K,58,-1.2491,95,-0.4977,194,0.78533,143,0.21252,80,-0.7643,121,-0.1164
ENSG00000034677,RNF19A,42,0.96454,17,-0.4681,11,-1.2348,26,0.23575,23,0.00035,28,0.27100
ENSG00000186106,ANKRD46,18,-2.1272,54,-0.5201,72,-0.0648,93,0.51195,87,0.24775,89,0.28274
ENSG00000070756,PABPC1,395,1.59316,189,0.27632,130,-0.3733,102,-0.8821,141,-0.2001,147,-0.1314
ENSG00000164924,YWHAZ,315,-1.7105,696,-0.4981,831,-0.2462,1192,0.51953,1146,0.30461,1170,0.33924
ENSG00000261087,AP003469.4,22,0.32773,19,0.09717,19,0.13129,17,-0.0264,11,-0.6838,17,-0.0664
ENSG00000120963,ZNF706,84,-0.1577,70,-0.4502,75,-0.3934,102,0.20072,107,0.22426,121,0.43330
ENSG00000104490,NCALD,72,-2.0568,165,-0.7958,405,0.77541,185,-0.7812,374,0.51387,490,0.98566
ENSG00000048392,RRM2B,25,-0.4922,15,-1.2656,26,-0.5191,46,0.68147,38,0.14243,43,0.33844
ENSG00000104517,UBR5,27,-0.2880,13,-1.3823,28,-0.2561,34,0.06452,54,0.83921,42,0.40747
ENSG00000155090,KLF10,5,-1.7465,8,-1.0280,10,-0.9078,14,-0.2843,24,0.56955,50,1.95632
ENSG00000155096,AZIN1,96,-0.7856,112,-0.5485,146,-0.1483,194,0.46849,148,-0.1082,194,0.33084
ENSG00000155097,ATP6V1C1,39,-2.3706,116,-0.7498,160,-0.2805,241,0.58564,220,0.26569,266,0.58016
ENSG00000164929,BAALC,215,-0.0926,286,0.37659,294,0.49329,162,-0.6797,260,0.21652,213,-0.1081
ENSG00000164933,SLC25A32,14,-0.8268,15,-0.8047,20,-0.3901,34,0.73337,24,-0.0733,29,0.23539
ENSG00000164934,DCAF13,11,-0.4410,8,-0.9304,15,0.00856,15,-0.0602,21,0.52722,21,0.54357
ENSG00000176406,RIMS2,32,-0.9803,55,-0.1262,67,0.19619,61,0.02186,52,-0.2292,85,0.58592
ENSG00000147650,LRP12,5,-2.2901,9,-1.4302,14,-0.9073,24,0.01228,68,1.87044,32,0.49348
ENSG00000169946,ZFPM2,15,-0.4345,6,-1.7348,12,-0.8470,4,-2.5859,64,2.08646,59,1.90212
ENSG00000254615,AC027031.2,4,-2.0868,11,-0.7296,9,-1.0759,28,1.09624,29,0.77047,14,-0.3459
ENSG00000164830,OXR1,38,-2.9024,106,-1.4047,219,-0.3215,415,1.17083,225,-0.2399,299,0.22012
ENSG00000147655,RSPO2,4,-3.3217,22,-0.8665,15,-1.5527,69,1.47076,70,0.97147,20,-1.0474
ENSG00000104408,EIF3E,121,0.60102,69,-0.3229,85,0.02243,81,-0.0639,67,-0.3545,85,0.01622
ENSG00000104412,EMC2,118,1.34377,48,-0.1865,44,-0.3621,48,-0.2373,30,-0.9034,58,0.09587
ENSG00000120526,NUDCD1,6,-1.0787,11,-0.2761,8,-0.8001,16,0.49026,11,-0.2879,24,1.03718
ENSG00000120533,ENY2,60,-0.6474,76,-0.2755,107,0.31436,88,-0.0569,96,0.08630,105,0.23927
ENSG00000147654,EBAG9,19,-0.5233,16,-0.7897,26,-0.0612,34,0.51455,17,-0.6820,36,0.48206
ENSG00000147642,SYBU,12,-3.1639,46,-1.2159,93,-0.1536,143,0.83585,97,-0.0560,138,0.51888
ENSG00000164794,KCNV1,1,-5.4475,28,-0.7769,29,-0.7490,80,1.49746,47,0.05536,34,-0.4556
ENSG00000104447,TRPS1,19,0.22136,10,-0.7292,16,-0.0502,25,0.97011,3,-2.3840,10,-0.7716
ENSG00000147677,EIF3H,130,-0.3702,147,-0.1678,125,-0.4804,234,0.86148,132,-0.3452,112,-0.6014
ENSG00000164754,RAD21,137,0.20134,90,-0.4778,95,-0.4336,121,-0.0038,170,0.56001,141,0.24496
ENSG00000177570,SAMD12,12,-1.6429,36,0.04351,35,-0.0091,44,0.52025,25,-0.5161,40,0.23507
ENSG00000147676,MAL2,4,-4.6191,63,-0.8280,100,-0.1279,114,0.12004,129,0.30304,229,1.30683
ENSG00000136999,CCN3,6,-2.1972,16,-0.7894,20,-0.4736,19,-0.6340,38,0.60324,79,1.99205
ENSG00000136960,ENPP2,482,3.95911,27,-1.6710,34,-1.4371,26,-2.0211,29,-1.5895,41,-1.0509
ENSG00000172172,MRPL13,28,-0.3892,27,-0.4830,44,0.36326,34,-0.1261,35,-0.0818,47,0.40744
ENSG00000136986,DERL1,25,-0.5486,23,-0.6927,22,-0.8285,49,0.74035,36,0.01558,47,0.42364
ENSG00000189376,C8orf76,8,-0.9594,12,-0.3921,8,-1.0385,24,0.95843,17,0.15281,17,0.06609
ENSG00000165156,ZHX1,36,-0.0528,31,-0.2908,35,-0.1007,48,0.63573,19,-0.9910,31,-0.2861
ENSG00000156795,WDYHV1,16,0.14472,7,-1.0118,10,-0.5371,14,-0.0259,23,0.76471,20,0.51086
ENSG00000156804,FBXO32,27,1.04544,8,-0.9376,4,-1.8964,26,1.63725,2,-2.8346,4,-1.7228
ENSG00000176853,FAM91A1,21,-0.1729,16,-0.6279,24,-0.0238,27,0.24864,12,-1.0859,38,0.78980
ENSG00000164983,TMEM65,20,-0.9959,17,-1.2302,47,0.41469,32,-0.3304,42,0.16847,71,1.06175
ENSG00000170881,RNF139,21,-0.3661,10,-1.4745,25,-0.1044,34,0.55231,17,-0.6981,40,0.65036
ENSG00000147687,TATDN1,30,-0.0286,14,-1.1832,28,-0.1894,36,0.32670,30,-0.0353,40,0.43072
ENSG00000147684,NDUFB9,415,-0.1251,597,0.47571,576,0.48626,413,-0.1742,366,-0.3247,264,-0.8358
ENSG00000170873,MTSS1,42,0.68779,26,-0.0865,23,-0.3099,26,-0.1447,24,-0.2130,33,0.27026
ENSG00000104549,SQLE,24,-0.8456,30,-0.5155,22,-1.0573,54,0.62640,60,0.61715,51,0.34887
ENSG00000164961,WASHC5,23,-0.0354,17,-0.4751,28,0.28980,21,-0.2886,24,0.01834,31,0.46453
ENSG00000156831,NSMCE2,4,-1.9218,7,-1.0066,13,-0.1118,21,0.91830,15,0.03377,13,-0.1524
ENSG00000153310,FAM49B,41,-1.3965,60,-0.8042,97,-0.0610,137,0.75462,60,-0.8137,134,0.48501
ENSG00000153317,ASAP1,22,-1.6757,45,-0.6435,53,-0.4298,67,-0.0035,139,1.24238,92,0.52274
ENSG00000155897,ADCY8,7,-1.4827,7,-1.5301,12,-0.7184,38,2.11847,5,-1.9939,8,-1.1689
ENSG00000132294,EFR3A,34,-2.6234,95,-1.1054,222,0.26035,205,0.13167,265,0.51977,286,0.65392
ENSG00000184156,KCNQ3,17,-2.2724,75,-0.0638,64,-0.3526,87,0.23993,146,1.06833,74,-0.0735
ENSG00000129292,PHF20L1,31,-0.2219,31,-0.1883,33,-0.1181,29,-0.4074,67,1.08281,36,0.02507
ENSG00000104419,NDRG1,321,2.63452,67,-0.3035,71,-0.2476,31,-1.7673,47,-0.8548,62,-0.4404
ENSG00000131773,KHDRBS3,61,-1.1940,84,-0.6996,131,-0.0075,132,0.02179,172,0.45126,204,0.74042
ENSG00000169427,KCNK9,3,-2.3198,9,-0.7961,8,-1.1191,22,0.88528,31,1.19084,12,-0.3371
ENSG00000167632,TRAPPC9,19,-0.9415,38,0.09702,27,-0.4559,46,0.62039,40,0.18033,29,-0.3393
ENSG00000282164,PEG13,6,-1.9145,6,-1.9976,25,0.23196,30,0.75565,17,-0.4415,29,0.43156
ENSG00000123908,AGO2,23,0.43747,20,0.20515,21,0.32423,18,0.11023,2,-2.7771,15,-0.2124
ENSG00000169398,PTK2,164,1.01527,52,-0.8575,80,-0.2268,65,-0.6551,133,0.64869,108,0.29147
ENSG00000105339,DENND3,15,0.34957,13,0.14612,9,-0.5252,12,-0.0107,11,-0.0960,15,0.36993
ENSG00000022567,SLC45A4,3,-2.4160,23,0.34213,18,-0.0343,24,0.58371,8,-1.2751,24,0.43698
ENSG00000184489,PTP4A3,16,-0.4947,21,-0.0684,22,-0.0346,27,0.44900,21,-0.0681,16,-0.4903
ENSG00000181790,ADGRB1,26,-1.8448,73,-0.2616,67,-0.4564,113,0.62220,95,0.15897,111,0.40775
ENSG00000198576,ARC,2,-3.5319,24,-0.0487,18,-0.5615,25,0.00597,44,0.96551,42,0.89722
ENSG00000130193,THEM6,13,-1.1487,14,-0.9570,33,0.39919,25,-0.1265,34,0.37628,39,0.59406
ENSG00000180155,LYNX1,57,-1.5635,161,0.04281,146,-0.1203,199,0.55301,143,-0.1442,158,0.01939
ENSG00000160932,LY6E,134,-1.1115,161,-0.8231,287,0.09598,249,-0.1846,349,0.40706,485,0.97912
ENSG00000176956,LY6H,193,-1.8898,391,-0.8205,624,-0.0994,466,-0.6946,1175,0.98341,1521,1.46495
ENSG00000250571,GLI4,23,-0.1075,23,-0.0793,28,0.21218,19,-0.5526,30,0.32155,34,0.52269
ENSG00000253716,MINCR,47,1.82066,21,0.38614,9,-1.0140,15,-0.1905,8,-1.0873,10,-0.7513
ENSG00000158106,RHPN1,31,-0.4182,33,-0.3535,27,-0.7517,50,0.46929,44,0.12349,56,0.51303
ENSG00000014164,ZC3H3,6,-1.3348,11,-0.5546,16,0.13186,21,0.79241,10,-0.6836,14,-0.1756
ENSG00000147813,NAPRT,16,0.44914,11,-0.1955,8,-0.8148,14,0.21040,8,-0.5868,20,0.74057
ENSG00000104529,EEF1D,473,2.49298,113,-0.1892,85,-0.7073,75,-1.0350,81,-0.7155,83,-0.6801
ENSG00000104524,PYCR3,10,-0.8978,18,0.03292,8,-1.3191,26,0.86822,23,0.38956,16,-0.1206
ENSG00000104522,TSTA3,11,-1.6956,24,-0.4656,29,-0.1937,49,0.95958,18,-0.9576,37,0.21224
ENSG00000183309,ZNF623,9,-0.8927,10,-0.7207,8,-1.1635,21,0.61534,11,-0.5533,35,1.34549
ENSG00000180900,SCRIB,41,1.14899,26,0.35232,15,-0.6042,20,-0.0618,22,0.08892,8,-1.3772
ENSG00000179950,PUF60,107,0.25624,83,-0.1534,75,-0.3529,99,0.19376,79,-0.2214,103,0.20065
ENSG00000185189,NRBP2,85,0.60297,43,-0.4994,46,-0.4467,62,0.11293,46,-0.3778,78,0.46561
ENSG00000178209,PLEC,143,0.40013,110,-0.0305,101,-0.1874,121,0.17076,107,-0.0784,83,-0.4695
ENSG00000178719,GRINA,184,-1.2668,240,-0.8573,327,-0.4255,560,0.71494,472,0.21505,496,0.29781
ENSG00000178896,EXOSC4,33,0.53682,20,-0.2726,24,0.01110,27,0.35253,14,-0.7940,15,-0.6821
