Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000135932,CAB39,118,-0.0235,59,-1.0920,49,-1.3675,128,0.09951,135,0.18241,185,0.69097,118,-0.0260,149,0.34238,122,0.01872,113,-0.0901,149,0.33626,117,-0.0360
ENSG00000135916,ITM2C,315,-1.1055,1091,0.84166,899,0.52064,442,-0.5946,381,-0.8213,759,0.24898,711,0.14364,660,0.02615,627,-0.0542,379,-0.8283,831,0.39312,693,0.10273
ENSG00000204128,C2orf72,43,-0.1125,41,-0.1595,37,-0.3427,27,-0.8233,37,-0.3430,27,-0.7883,98,1.24052,54,0.26248,64,0.52557,62,0.47941,39,-0.2527,22,-1.1147
ENSG00000173692,PSMD1,186,0.48147,45,-1.6912,84,-0.7625,213,0.70858,190,0.51734,178,0.41548,77,-0.8859,166,0.30501,127,-0.1169,85,-0.7438,184,0.46277,113,-0.3065
ENSG00000115053,NCL,349,0.99055,210,0.15965,145,-0.4116,143,-0.4337,238,0.36139,291,0.69009,149,-0.3707,149,-0.3765,183,-0.0551,121,-0.6883,185,-0.0386,111,-0.8190
ENSG00000187514,PTMA,1207,0.98751,1607,1.48885,472,-0.5175,347,-0.9834,543,-0.3017,687,0.06747,536,-0.3221,589,-0.1744,508,-0.4022,477,-0.5013,459,-0.5585,470,-0.5235
ENSG00000156973,PDE6D,0,-5.0071,46,0.98338,33,0.44494,34,0.47161,19,-0.4170,19,-0.4248,13,-0.9513,16,-0.6559,29,0.22612,18,-0.5266,37,0.60077,36,0.57813
ENSG00000144524,COPS7B,31,0.24185,19,-0.4755,19,-0.4932,24,-0.1367,24,-0.1669,33,0.35320,16,-0.7202,42,0.73916,19,-0.4852,30,0.16728,30,0.20326,30,0.17638
ENSG00000135930,EIF4E2,0,-5.4953,28,-0.3657,24,-0.6018,31,-0.1918,40,0.17737,38,0.10788,38,0.09426,48,0.46644,41,0.23562,31,-0.1975,56,0.71403,51,0.57718
ENSG00000115468,EFHD1,18,-1.0197,126,2.19831,50,0.55257,6,-2.4568,11,-1.6816,25,-0.5329,48,0.50198,46,0.40648,39,0.15597,22,-0.6990,9,-1.9469,22,-0.7158
ENSG00000204120,GIGYF2,35,0.36842,46,0.77803,25,-0.1719,36,0.38532,18,-0.6389,19,-0.6233,22,-0.3598,16,-0.8727,17,-0.7551,31,0.13394,33,0.24630,39,0.52680
ENSG00000182600,SNORC,182,0.34059,1129,4.29340,71,-1.1156,48,-1.6910,40,-1.9388,43,-1.8314,46,-1.7466,31,-2.3261,28,-2.4749,49,-1.6466,56,-1.4459,34,-2.1815
ENSG00000066248,NGEF,123,0.17887,19,-2.6326,73,-0.6339,164,0.64514,87,-0.3648,93,-0.2483,54,-1.0661,33,-1.8030,79,-0.5100,189,0.87957,282,1.58375,120,0.13825
ENSG00000085978,ATG16L1,4,-2.2221,8,-1.3186,19,-0.1587,40,1.03912,25,0.32437,28,0.49841,18,-0.2035,11,-0.9243,22,0.08801,23,0.15792,25,0.27281,25,0.27271
ENSG00000077044,DGKD,49,1.03085,24,-0.0871,8,-1.7360,13,-1.0775,17,-0.6668,17,-0.5856,17,-0.5992,23,-0.1662,53,1.15812,26,0.01972,20,-0.3789,42,0.78503
ENSG00000188042,ARL4C,0,-6.0150,38,-0.4720,51,0.01118,17,-1.6626,23,-1.1714,26,-1.0275,71,0.52194,49,-0.0760,236,2.76997,50,-0.0411,19,-1.4728,32,-0.6923
ENSG00000157985,AGAP1,4,-4.1477,47,-0.7177,110,0.60127,58,-0.4030,114,0.66053,72,-0.0691,135,0.93925,90,0.27206,51,-0.5944,101,0.46739,64,-0.2430,58,-0.3999
ENSG00000132321,IQCA1,110,2.62943,8,-1.6677,26,0.02361,22,-0.2165,21,-0.2579,15,-0.7415,14,-0.8518,26,0.05987,9,-1.5658,15,-0.7892,20,-0.3211,15,-0.7679
ENSG00000198612,COPS8,161,0.11073,60,-1.3801,136,-0.1527,199,0.44808,143,-0.0758,221,0.61951,136,-0.1529,152,0.02614,156,0.06754,148,-0.0182,115,-0.4147,172,0.21544
ENSG00000124831,LRRFIP1,49,0.08549,34,-0.4644,40,-0.2268,48,0.05539,40,-0.2282,41,-0.2000,43,-0.1127,39,-0.2735,61,0.42420,34,-0.4847,56,0.30417,72,0.69528
ENSG00000132329,RAMP1,129,-0.6104,463,1.47077,248,0.41372,133,-0.5655,89,-1.1602,119,-0.7253,108,-0.8824,91,-1.1331,135,-0.5421,243,0.37796,331,0.88969,207,0.12293
ENSG00000184182,UBE2F,29,-0.9309,44,-0.2611,48,-0.1492,62,0.24568,39,-0.4726,83,0.73487,38,-0.5027,53,0.00252,65,0.33951,40,-0.4215,61,0.24070,70,0.45101
ENSG00000132323,ILKAP,26,-0.5574,45,0.25519,27,-0.5327,58,0.67786,39,0.06656,44,0.23491,44,0.23096,31,-0.3296,30,-0.3775,41,0.11400,39,0.03576,32,-0.2681
ENSG00000144485,HES6,36,0.07989,69,1.14208,28,-0.2759,13,-1.4314,18,-0.9319,16,-1.0970,44,0.40961,65,1.05881,62,0.95344,9,-1.9380,15,-1.2011,32,-0.0906
ENSG00000132326,PER2,1,-4.7380,6,-2.1996,16,-0.7220,43,0.77022,48,0.98070,35,0.42546,39,0.63988,41,0.71752,18,-0.5570,27,0.02028,26,0.00745,15,-0.8084
ENSG00000204104,TRAF3IP1,24,-0.0304,17,-0.5145,21,-0.2649,30,0.32748,40,0.77836,27,0.12536,22,-0.1507,39,0.72325,14,-0.8011,10,-1.2735,22,-0.1871,28,0.20139
ENSG00000065802,ASB1,38,0.20874,16,-1.1352,39,0.22930,26,-0.3887,33,0.00048,55,0.79157,38,0.19771,33,-0.0352,37,0.15321,32,-0.0678,39,0.23858,16,-1.1168
ENSG00000068024,HDAC4,62,1.08486,9,-1.8608,23,-0.5151,35,0.14928,30,-0.1001,48,0.65649,43,0.46606,32,0.00482,37,0.23857,26,-0.3218,28,-0.2214,10,-1.7198
ENSG00000130414,NDUFA10,123,-0.3447,72,-1.1540,84,-0.9240,193,0.36226,184,0.28350,185,0.28844,174,0.19383,198,0.39852,142,-0.1248,195,0.37689,167,0.12582,129,-0.2711
ENSG00000172428,COPS9,501,-0.3592,774,0.32581,903,0.57546,424,-0.6155,422,-0.6219,606,-0.0618,665,0.08369,469,-0.4588,556,-0.1970,586,-0.1142,666,0.08672,994,0.73483
ENSG00000063660,GPC1,53,-1.3200,87,-0.5863,126,-0.0142,145,0.20450,174,0.49615,109,-0.2465,149,0.25045,197,0.70282,124,-0.0330,101,-0.3648,137,0.11956,125,-0.0323
ENSG00000188542,DUSP28,22,-0.1662,20,-0.2495,22,-0.1656,28,0.26184,12,-1.0631,20,-0.2657,19,-0.3757,17,-0.5105,23,-0.0564,36,0.63353,39,0.79262,30,0.34107
ENSG00000142327,RNPEPL1,39,0.86231,28,0.28817,22,-0.0670,12,-1.0145,16,-0.5088,29,0.34514,21,-0.1119,30,0.41145,27,0.27055,17,-0.4742,17,-0.4276,17,-0.4413
ENSG00000142330,CAPN10,8,-1.3232,24,0.37309,20,0.10942,22,0.26356,13,-0.5071,15,-0.3473,19,0.05863,17,-0.1920,21,0.16785,16,-0.2244,24,0.39073,26,0.49453
ENSG00000130294,KIF1A,199,-1.2325,205,-1.1832,361,-0.3265,458,0.04420,506,0.20395,743,0.82956,619,0.52799,732,0.80476,504,0.19777,352,-0.3664,294,-0.6390,367,-0.3013
ENSG00000162804,SNED1,60,2.06220,34,0.99880,5,-1.9719,20,0.18685,35,1.06211,5,-1.8437,8,-1.2152,7,-1.3430,3,-2.4954,17,-0.0402,6,-1.4996,15,-0.2745
ENSG00000122085,MTERF4,26,-0.2453,29,-0.0325,31,0.03799,39,0.41109,31,0.05128,25,-0.3094,11,-1.4304,29,-0.0726,39,0.42063,25,-0.2990,41,0.47882,35,0.25013
ENSG00000115685,PPP1R7,120,-0.1231,76,-0.8188,106,-0.3115,149,0.22295,93,-0.5141,107,-0.2967,100,-0.3937,92,-0.5298,126,-0.0386,207,0.75937,224,0.89288,152,0.25644
ENSG00000115677,HDLBP,87,-0.5675,129,0.04745,119,-0.0728,154,0.32659,121,-0.0570,127,0.02365,62,-1.0672,123,-0.0204,163,0.42214,116,-0.1177,163,0.41601,138,0.14901
ENSG00000168385,SEPTIN2,78,-0.9701,388,1.63837,182,0.34629,65,-1.2313,140,-0.0742,132,-0.1658,213,0.59858,133,-0.1488,117,-0.3429,126,-0.2374,108,-0.4683,75,-1.0224
ENSG00000115694,STK25,62,-1.4826,86,-0.9767,141,-0.2350,202,0.33455,173,0.09282,222,0.48506,204,0.35204,212,0.41490,197,0.29344,170,0.05966,164,0.00612,129,-0.3630
ENSG00000176720,BOK,6,-2.1228,45,0.99056,7,-1.7854,26,0.14117,22,-0.1495,60,1.50603,38,0.73431,53,1.27054,18,-0.4343,3,-2.8521,5,-2.3491,7,-1.8536
ENSG00000176946,THAP4,20,-1.0914,39,-0.0686,29,-0.5081,51,0.32827,42,0.02808,42,0.02297,51,0.35039,35,-0.2439,36,-0.2229,62,0.66016,47,0.20583,39,-0.0746
ENSG00000168397,ATG4B,22,-1.2616,38,-0.4638,49,-0.0811,75,0.60591,50,-0.0433,57,0.17060,72,0.54021,54,0.07203,43,-0.2644,53,0.04842,69,0.45331,35,-0.6133
ENSG00000168395,ING5,0,-5.0634,16,-0.7124,20,-0.3867,29,0.14650,31,0.27053,19,-0.5177,55,1.19811,20,-0.4433,34,0.41573,34,0.41683,23,-0.2051,33,0.36845
ENSG00000180902,D2HGDH,88,1.69171,27,-0.2848,24,-0.4449,25,-0.3618,17,-0.9390,11,-1.5532,38,0.25639,22,-0.5628,32,0.01631,31,-0.0648,29,-0.1474,40,0.34665
ENSG00000188011,RTP5,11,-1.7911,10,-2.0009,39,0.05662,36,-0.0658,54,0.60570,16,-1.3051,10,-1.9237,16,-1.2935,28,-0.4163,117,1.95283,76,1.17496,34,-0.1581
ENSG00000134121,CHL1,72,-1.8899,84,-1.6507,164,-0.6496,515,1.18609,353,0.55135,214,-0.2399,207,-0.2920,277,0.16107,281,0.18170,153,-0.7560,486,1.08566,195,-0.3860
ENSG00000144619,CNTN4,19,-0.3287,3,-2.8261,21,-0.1243,22,-0.0952,66,1.75250,19,-0.2740,10,-1.2091,10,-1.2243,18,-0.3392,38,0.78544,28,0.32017,22,-0.0581
ENSG00000072756,TRNT1,14,-0.2424,13,-0.4127,8,-1.1073,21,0.32348,14,-0.2578,14,-0.2848,17,0.02867,12,-0.4358,15,-0.1590,19,0.23580,24,0.54691,29,0.89861
ENSG00000113851,CRBN,35,-0.8962,41,-0.6476,61,-0.0420,99,0.72663,92,0.60906,45,-0.5178,45,-0.5093,104,0.80441,53,-0.2543,70,0.16296,52,-0.2898,57,-0.1493
ENSG00000144455,SUMF1,52,1.29313,28,0.28551,11,-1.1671,27,0.18189,20,-0.2414,25,0.11889,15,-0.6498,25,0.08075,23,-0.0245,12,-1.0097,22,-0.0776,22,-0.1162
ENSG00000175928,LRRN1,0,-4.6372,18,-0.1167,22,0.18287,33,0.84695,5,-1.9108,21,0.14017,30,0.66912,12,-0.6697,21,0.15281,12,-0.7378,24,0.30512,34,0.90466
ENSG00000150995,ITPR1,127,0.23904,30,-1.9281,53,-1.1007,142,0.41802,168,0.69117,94,-0.2334,160,0.60551,104,-0.0728,75,-0.5891,202,0.99712,113,0.05146,43,-1.4007
ENSG00000134107,BHLHE40,244,1.97619,73,-0.0687,46,-0.7859,83,0.11471,86,0.18089,76,-0.0235,34,-1.2386,74,-0.0637,24,-1.7357,58,-0.4445,57,-0.4520,67,-0.2082
ENSG00000134108,ARL8B,15,-3.5675,78,-1.1640,110,-0.6476,311,1.01512,148,-0.1851,232,0.52444,211,0.37182,205,0.33018,150,-0.1685,185,0.16660,139,-0.2855,218,0.42850
ENSG00000134109,EDEM1,15,-0.0559,3,-2.4776,8,-1.0031,17,0.19003,30,1.09688,6,-1.4465,10,-0.6661,14,-0.1088,14,-0.0654,34,1.28615,23,0.62783,10,-0.6549
ENSG00000196277,GRM7,36,0.24017,0,-5.2806,14,-1.1516,74,1.46977,51,0.82817,18,-0.8317,30,-0.0093,48,0.70656,22,-0.4865,22,-0.5235,22,-0.4998,29,-0.0673
ENSG00000196220,SRGAP3,161,1.06704,12,-2.8027,55,-0.6372,93,0.17855,82,-0.0343,89,0.10789,98,0.25419,79,-0.0860,106,0.37854,104,0.34100,64,-0.4201,59,-0.5465
ENSG00000206573,THUMPD3-AS1,0,-4.5852,12,-0.7103,21,0.13101,12,-0.6618,18,-0.1205,26,0.43708,24,0.35340,18,-0.1175,19,-0.0030,28,0.57394,30,0.68474,23,0.30098
ENSG00000134077,THUMPD3,6,-2.0105,32,0.58816,20,-0.1317,23,0.07489,17,-0.3756,16,-0.5163,18,-0.2977,31,0.53345,23,0.07800,14,-0.7013,36,0.77445,29,0.41693
ENSG00000168137,SETD5,1,-4.3065,20,0.05210,15,-0.3519,16,-0.3017,39,1.15984,8,-1.2609,29,0.64687,20,0.04664,17,-0.1347,39,1.15581,15,-0.3737,11,-0.8559
ENSG00000156959,LHFPL4,1,-4.1742,7,-2.2832,28,-0.1622,45,0.55911,75,1.43328,17,-0.9273,24,-0.4298,44,0.52664,32,0.03177,38,0.29845,34,0.09980,33,0.07305
ENSG00000163719,MTMR14,0,-4.5462,10,-0.8263,15,-0.3306,23,0.36513,18,0.02305,26,0.53231,18,-0.0554,17,-0.1216,26,0.58559,23,0.36472,26,0.54364,16,-0.1660
ENSG00000114026,OGG1,0,-3.9703,19,0.69724,15,0.30813,18,0.59157,11,-0.2048,8,-0.6509,11,-0.0749,15,0.31949,11,-0.1577,16,0.44403,13,0.09432,9,-0.4831
ENSG00000134072,CAMK1,43,-0.8356,40,-0.9495,68,-0.1313,100,0.46557,39,-0.9623,50,-0.5935,26,-1.5795,56,-0.4431,94,0.38008,113,0.67022,135,0.97413,126,0.85379
ENSG00000171148,TADA3,34,-1.4498,82,-0.1419,110,0.33339,73,-0.3235,98,0.14404,101,0.18384,121,0.47889,106,0.27170,96,0.10979,62,-0.5580,89,-0.0052,101,0.19744
ENSG00000241553,ARPC4,83,-0.9445,69,-1.2225,121,-0.3790,175,0.19883,224,0.59524,198,0.40045,208,0.47769,218,0.55121,125,-0.3279,175,0.20247,182,0.25966,73,-1.1489
ENSG00000214021,TTLL3,2,-2.8109,33,1.54420,13,-0.0075,10,-0.3493,14,0.13485,8,-0.6852,10,-0.4256,10,-0.3027,19,0.62072,16,0.33483,13,0.04009,6,-1.0952
ENSG00000156990,RPUSD3,24,-0.7270,17,-1.2174,38,-0.0297,42,0.14961,45,0.23203,23,-0.7815,28,-0.4968,36,-0.0916,48,0.35815,57,0.61597,52,0.49170,51,0.45938
ENSG00000171135,JAGN1,11,-1.5248,35,0.26835,23,-0.4193,42,0.55921,24,-0.3207,28,-0.1186,29,-0.0628,28,-0.0811,25,-0.2871,32,0.09145,35,0.24912,46,0.70987
ENSG00000163703,CRELD1,61,-0.1866,28,-1.3801,39,-0.8829,100,0.58906,67,-0.0416,80,0.23505,48,-0.5622,76,0.15311,70,0.02200,83,0.28526,69,-0.0118,108,0.72257
ENSG00000163704,PRRT3,22,-0.8975,7,-2.4572,32,-0.3214,61,0.69489,44,0.18534,41,0.06387,33,-0.2473,24,-0.7324,62,0.72901,46,0.24435,42,0.11649,56,0.58117
ENSG00000125037,EMC3,85,0.04291,63,-0.4341,69,-0.2899,121,0.59272,66,-0.3474,79,-0.0861,80,-0.0681,42,-1.0308,93,0.17711,65,-0.3709,161,1.08007,73,-0.1968
ENSG00000254999,BRK1,168,-0.4203,159,-0.5009,234,0.09665,257,0.24457,226,0.04427,229,0.06081,204,-0.1193,164,-0.4528,199,-0.1565,262,0.27564,309,0.54345,229,0.06473
ENSG00000157014,TATDN2,63,0.62162,10,-2.1418,32,-0.4193,40,-0.0892,56,0.42577,38,-0.1732,48,0.18062,36,-0.2521,50,0.25720,52,0.31908,47,0.15801,38,-0.1649
ENSG00000157020,SEC13,0,-5.4591,46,0.43119,39,0.15949,47,0.46757,29,-0.2933,31,-0.1844,28,-0.3462,37,0.08638,40,0.19719,41,0.23249,19,-0.9088,63,0.95615
ENSG00000157087,ATP2B2,171,-0.5020,28,-3.1716,152,-0.6831,430,0.97123,277,0.24992,290,0.32314,221,-0.1112,191,-0.3382,210,-0.1908,282,0.27495,257,0.13141,333,0.54379
ENSG00000132164,SLC6A11,2,-2.6498,16,0.14366,22,0.60185,14,-0.1602,6,-1.2812,7,-1.0383,25,0.83499,13,-0.2556,23,0.70191,20,0.45622,22,0.61690,8,-0.8770
ENSG00000157103,SLC6A1,202,-0.3638,358,0.54035,169,-0.6382,58,-2.2370,56,-2.2878,146,-0.8637,230,-0.1682,236,-0.1274,1286,2.98400,119,-1.1706,74,-1.8744,136,-0.9736
ENSG00000196639,HRH1,0,-4.1272,8,-0.8264,15,0.16181,20,0.57944,18,0.45504,13,-0.0561,23,0.85445,31,1.36478,8,-0.8268,10,-0.4278,8,-0.8123,8,-0.7649
ENSG00000197548,ATG7,50,0.97150,29,0.07485,20,-0.5091,34,0.33769,16,-0.8160,34,0.33064,39,0.53917,22,-0.3231,24,-0.2171,24,-0.1892,21,-0.3729,16,-0.7844
ENSG00000144560,VGLL4,78,0.70876,65,0.41845,51,0.01378,35,-0.5573,39,-0.3693,32,-0.6873,37,-0.4804,31,-0.7586,47,-0.0885,55,0.15582,51,0.02764,80,0.75686
ENSG00000144559,TAMM41,8,-0.7667,10,-0.3442,10,-0.3870,16,0.28554,11,-0.2136,7,-0.9713,5,-1.4150,14,0.08146,15,0.15976,10,-0.3607,25,1.02030,27,1.13031
ENSG00000157152,SYN2,292,-1.6518,66,-3.8327,451,-1.0059,1379,0.74836,1187,0.50145,1272,0.61446,1417,0.79364,1100,0.37748,488,-0.8857,1279,0.62277,747,-0.2347,733,-0.2637
ENSG00000075975,MKRN2,31,0.34921,11,-1.1860,21,-0.2659,30,0.30698,17,-0.5114,21,-0.2372,14,-0.8725,13,-0.9631,43,0.88769,20,-0.2982,34,0.50671,40,0.78935
ENSG00000132155,RAF1,0,-5.1644,34,0.13499,21,-0.5925,32,0.01417,31,-0.0180,28,-0.1507,31,0.00666,28,-0.1864,47,0.65263,40,0.37419,44,0.53521,39,0.33950
ENSG00000144712,CAND2,0,-4.6878,2,-3.1632,12,-0.7968,32,0.75450,33,0.79021,20,-0.0072,12,-0.7275,13,-0.6817,49,1.45317,17,-0.2329,24,0.26689,27,0.43652
ENSG00000144713,RPL32,2117,0.44411,3251,1.16205,1944,0.30697,655,-1.3652,1169,-0.4897,1593,-0.0090,1586,-0.0159,1063,-0.6351,1365,-0.2505,1681,0.07566,1322,-0.2999,1482,-0.1223
ENSG00000144711,IQSEC1,102,-0.9122,101,-0.9281,139,-0.4345,185,0.00015,222,0.29329,212,0.21619,336,0.97313,307,0.82153,145,-0.3767,151,-0.3164,156,-0.2632,160,-0.2187
ENSG00000163517,HDAC11,0,-6.1185,62,0.18619,51,-0.1132,47,-0.2306,57,0.06338,105,1.05914,66,0.28629,68,0.34561,54,-0.0101,60,0.14957,48,-0.2063,39,-0.5433
ENSG00000163520,FBLN2,0,-5.5642,13,-1.5657,24,-0.6628,75,1.13413,60,0.75564,42,0.18230,24,-0.6851,14,-1.4983,33,-0.1903,39,0.07794,67,0.95552,56,0.65415
ENSG00000163528,CHCHD4,0,-4.1542,8,-0.7473,17,0.31962,13,-0.0387,13,-0.0335,18,0.39825,15,0.13841,14,0.04577,23,0.80649,19,0.47369,6,-1.2013,18,0.40926
ENSG00000170876,TMEM43,2,-3.8056,38,0.55770,16,-0.7440,43,0.76930,32,0.29922,28,0.06687,35,0.41967,47,0.91190,18,-0.6282,17,-0.7031,29,0.13389,15,-0.8282
ENSG00000154767,XPC,2,-2.7119,19,0.22384,5,-1.8090,28,0.78535,19,0.16829,27,0.72795,16,-0.0642,17,0.00632,20,0.28385,21,0.36792,18,0.13812,9,-0.8894
ENSG00000170860,LSM3,157,0.54543,101,-0.1557,127,0.19796,93,-0.2821,82,-0.4866,80,-0.5211,136,0.30955,88,-0.3639,113,0.00906,157,0.53828,120,0.10661,89,-0.3614
ENSG00000225733,FGD5-AS1,58,-0.9708,154,0.55166,103,-0.0974,71,-0.6705,116,0.09463,142,0.41191,114,0.07004,99,-0.1471,162,0.62842,69,-0.7062,120,0.15309,103,-0.0923
ENSG00000177463,NR2C2,40,-0.0747,23,-0.9285,34,-0.3343,66,0.69851,46,0.12179,43,0.00856,65,0.68637,37,-0.2244,37,-0.2270,36,-0.2695,42,-0.0202,41,-0.0437
ENSG00000131368,MRPS25,102,0.56013,42,-0.8112,69,-0.0501,64,-0.1738,72,0.01138,81,0.19511,48,-0.6265,76,0.09369,87,0.30823,86,0.28486,71,-0.0140,61,-0.2387
ENSG00000131381,RBSN,78,0.46095,38,-0.6421,52,-0.1744,37,-0.6987,52,-0.1769,66,0.19188,105,0.95123,55,-0.1015,78,0.45823,64,0.13697,33,-0.8562,42,-0.5021
ENSG00000131375,CAPN7,14,-0.2286,13,-0.3061,9,-0.8493,14,-0.2530,9,-0.8036,36,1.29230,21,0.42882,20,0.33069,19,0.23209,7,-1.1519,18,0.13989,14,-0.2605
ENSG00000131370,SH3BP5,79,0.23919,26,-1.4213,26,-1.4440,88,0.41370,80,0.26759,70,0.05181,90,0.44077,101,0.64119,89,0.43584,32,-1.1446,85,0.34970,47,-0.5537
ENSG00000144597,EAF1,0,-4.9442,5,-2.3907,19,-0.3868,27,0.15320,37,0.66030,34,0.52363,31,0.41460,44,0.97692,32,0.44214,15,-0.6789,19,-0.3412,26,0.14802
ENSG00000206560,ANKRD28,9,-1.8040,24,-0.4309,24,-0.4663,45,0.53664,44,0.49472,54,0.81990,28,-0.2383,47,0.60628,29,-0.1594,35,0.11204,34,0.08376,13,-1.2987
ENSG00000131386,GALNT15,0,-4.0993,118,4.81976,1,-3.4880,13,-0.0453,10,-0.4094,4,-1.5741,2,-2.4946,1,-2.9437,0,-3.9505,0,-4.2811,5,-1.3058,3,-2.2438
ENSG00000154813,DPH3,80,1.96829,29,0.25369,14,-0.8763,20,-0.3316,19,-0.4339,28,0.14660,13,-0.9539,18,-0.5140,18,-0.5332,22,-0.2199,12,-1.1175,28,0.19721
ENSG00000131378,RFTN1,49,0.26649,17,-1.3237,25,-0.7920,83,1.13741,57,0.49614,39,-0.0972,24,-0.8309,24,-0.8499,28,-0.5864,65,0.72142,44,0.07984,43,0.05208
ENSG00000154822,PLCL2,30,-0.1745,7,-2.3707,12,-1.5281,51,0.63667,27,-0.3348,68,1.11467,60,0.89585,40,0.24662,26,-0.4108,40,0.25070,27,-0.3725,21,-0.7050
ENSG00000131374,TBC1D5,30,-0.7437,56,0.19678,57,0.23113,37,-0.4381,56,0.20620,39,-0.3794,68,0.50107,70,0.54283,46,-0.1218,39,-0.3501,49,-0.0256,46,-0.1037
ENSG00000182568,SATB1,7,-4.0042,25,-2.2990,70,-0.7575,193,0.83724,144,0.36467,147,0.39203,189,0.80332,298,1.59582,112,-0.0400,49,-1.2965,47,-1.3445,96,-0.2693
ENSG00000144566,RAB5A,95,-0.2875,72,-0.7101,85,-0.4637,126,0.15185,170,0.63455,123,0.12184,184,0.76832,123,0.11357,93,-0.3188,114,-0.0024,84,-0.4675,102,-0.1793
ENSG00000114166,KAT2B,10,-1.8186,63,0.93270,58,0.79210,6,-2.4972,13,-1.4551,39,0.15375,47,0.46864,55,0.72448,39,0.17654,36,0.01870,30,-0.2712,26,-0.4765
ENSG00000151789,ZNF385D,2,-2.8976,13,-0.6274,11,-0.9158,0,-6.7921,4,-2.2339,8,-1.3487,35,0.88794,27,0.50680,102,2.99686,10,-1.0831,6,-1.6575,20,0.01406
ENSG00000182247,UBE2E2,31,-1.4005,20,-2.0387,62,-0.3805,123,0.70812,91,0.21999,89,0.18606,67,-0.2469,68,-0.2290,59,-0.4440,102,0.41280,137,0.88869,98,0.34012
ENSG00000170142,UBE2E1,29,-0.8463,54,0.08182,47,-0.1250,38,-0.4567,44,-0.2407,48,-0.0955,62,0.28805,48,-0.1093,55,0.10129,74,0.58961,62,0.30622,54,0.07334
ENSG00000197885,NKIRAS1,97,0.69234,11,-2.5982,35,-0.8696,97,0.69707,75,0.29095,71,0.20265,53,-0.2712,42,-0.6045,59,-0.0831,56,-0.1620,76,0.29823,79,0.37230
ENSG00000174748,RPL15,965,-0.0738,1285,0.38079,1014,0.00276,771,-0.4235,811,-0.3444,882,-0.2151,1359,0.47179,824,-0.3205,1037,0.03825,1064,0.07898,1102,0.13505,1028,0.02512
ENSG00000174738,NR1D2,1,-5.0432,40,0.19170,30,-0.2683,54,0.66663,43,0.30027,40,0.19145,43,0.29537,26,-0.4845,53,0.63081,21,-0.8064,32,-0.1617,44,0.33437
ENSG00000151090,THRB,26,-2.1809,12,-3.2662,54,-1.1048,134,0.28392,331,1.83786,142,0.37890,187,0.82483,138,0.33633,98,-0.2093,94,-0.2658,87,-0.3910,40,-1.5501
ENSG00000077097,TOP2B,41,-1.2225,82,-0.1802,94,0.03739,107,0.24266,113,0.32262,91,-0.0142,91,-0.0158,82,-0.1739,94,0.04158,84,-0.1345,104,0.19626,119,0.40841
ENSG00000151092,NGLY1,0,-4.2552,15,0.01838,11,-0.4741,33,1.27811,11,-0.3784,7,-1.0293,11,-0.4172,13,-0.1607,30,1.15341,13,-0.1881,14,-0.0971,18,0.31340
ENSG00000179796,LRRC3B,11,-1.3584,12,-1.1911,35,0.43408,4,-2.6806,16,-0.8226,23,-0.2724,60,1.29721,41,0.64984,46,0.86734,25,-0.1170,22,-0.3187,29,0.12577
ENSG00000033867,SLC4A7,108,2.26262,44,0.65720,24,-0.3038,13,-1.1962,16,-0.8753,7,-2.1539,20,-0.5918,20,-0.5721,29,-0.0369,31,0.06384,18,-0.7495,22,-0.4375
ENSG00000187118,CMC1,50,0.67299,45,0.50079,32,-0.0092,24,-0.4561,11,-1.6228,33,0.00384,20,-0.7731,26,-0.3289,46,0.54431,41,0.34278,31,-0.0845,33,0.02811
ENSG00000163512,AZI2,51,-0.0850,33,-0.7409,49,-0.1281,60,0.17972,59,0.15693,48,-0.1650,71,0.43595,67,0.34503,69,0.38891,33,-0.7548,49,-0.1448,55,0.04582
ENSG00000163527,STT3B,21,-1.5494,32,-0.9348,45,-0.4383,81,0.49817,72,0.30235,69,0.22957,73,0.32225,80,0.48120,54,-0.1492,66,0.17377,64,0.12766,55,-0.1259
ENSG00000144645,OSBPL10,2,-2.6405,6,-1.4589,7,-1.1628,22,0.52609,23,0.61571,28,0.93550,12,-0.3839,19,0.33699,16,0.01761,19,0.28248,18,0.23822,15,-0.0710
ENSG00000152642,GPD1L,50,-0.2678,19,-1.6737,29,-1.1064,79,0.44190,67,0.19099,61,0.03266,66,0.14968,58,-0.0353,87,0.59543,40,-0.5925,93,0.71282,66,0.15932
ENSG00000144635,DYNC1LI1,10,-2.3025,31,-0.6228,29,-0.7355,79,0.83302,48,0.04640,79,0.83124,27,-0.8191,50,0.11696,55,0.24379,37,-0.3723,40,-0.2544,78,0.81161
