Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000121864,ZNF639,37,0.35798,28,-0.0798,32,0.14349,27,-0.2275
ENSG00000171109,MFN1,0,-5.4601,23,0.65888,13,-0.3545,18,0.53288
ENSG00000114450,GNB4,108,1.56347,31,-0.4910,68,1.20044,16,-2.0659
ENSG00000136522,MRPL47,41,0.10975,37,-0.0388,29,-0.5729,44,0.45267
ENSG00000136521,NDUFB5,138,0.25007,72,-0.7605,89,-0.5681,141,0.58085
ENSG00000114757,PEX5L,0,-8.8450,189,0.21284,138,-0.3696,207,0.73987
ENSG00000163728,TTC14,39,0.07590,41,0.13895,35,-0.1031,37,0.02264
ENSG00000114416,FXR1,17,-2.0462,99,0.62648,58,-0.2998,75,0.38627
ENSG00000205981,DNAJC19,170,1.22705,34,-1.2868,60,-0.5947,87,0.23062
ENSG00000242808,SOX2-OT,0,-8.6451,1187,4.57302,53,-1.8257,55,-2.0710
ENSG00000181449,SOX2,0,-7.6120,92,0.43560,74,0.12813,75,0.21211
ENSG00000043093,DCUN1D1,0,-6.8280,65,0.75671,38,-0.1628,45,0.33215
ENSG00000078070,MCCC1,0,-5.5907,28,0.79317,9,-1.1119,23,1.04885
ENSG00000114796,KLHL24,19,-1.2134,95,1.35298,33,-0.4693,42,0.04901
ENSG00000163872,YEATS2,0,-7.1616,30,-0.8215,46,-0.2240,67,0.89746
ENSG00000180834,MAP6D1,0,-6.7651,235,3.45783,12,-2.0567,30,-0.6322
ENSG00000175193,PARL,0,-6.1398,33,0.45170,24,-0.1139,29,0.41908
ENSG00000114770,ABCC5,0,-7.3308,31,-0.9630,59,0.05031,71,0.66812
ENSG00000145191,EIF2B5,0,-6.7222,26,-0.5620,33,-0.2502,49,0.86255
ENSG00000161202,DVL3,0,-6.6584,37,0.03190,39,0.19770,40,0.28725
ENSG00000161203,AP2M1,388,-0.4694,227,-1.2823,476,-0.2079,631,0.58650
ENSG00000161204,ABCF3,0,-6.6348,24,-0.5873,32,-0.2029,45,0.82502
ENSG00000145198,VWA5B2,0,-6.5162,16,-1.0357,49,0.98628,30,-0.2375
ENSG00000163888,CAMK2N2,0,-8.0716,23,-2.1422,84,-0.2960,134,1.15499
ENSG00000175166,PSMD2,34,-1.9135,49,-1.3723,116,-0.1004,152,0.73373
ENSG00000114867,EIF4G1,111,0.76762,51,-0.4573,49,-0.6754,78,0.37987
ENSG00000175182,FAM131A,0,-9.4850,33,-3.0379,322,0.50791,296,0.42654
ENSG00000163882,POLR2H,49,-0.1458,36,-0.6082,55,0.08111,56,0.12617
ENSG00000090539,CHRD,32,-0.2657,4,-3.3766,36,-0.1576,47,0.65450
ENSG00000177383,MAGEF1,18,-1.7049,35,-0.7373,44,-0.4857,74,0.94440
ENSG00000156931,VPS8,17,-0.7209,15,-0.8698,32,0.36072,28,0.05391
ENSG00000187068,C3orf70,2,-3.8536,26,-0.5674,32,-0.3493,50,0.91917
ENSG00000073803,MAP3K13,28,-0.6935,42,-0.0647,59,0.68923,37,-0.4629
ENSG00000163900,TMEM41A,17,0.07026,25,0.67149,15,-0.1988,16,-0.0984
ENSG00000163904,SENP2,43,-0.2559,46,-0.1618,39,-0.5308,60,0.56693
ENSG00000136527,TRA2B,170,1.36724,68,-0.1533,46,-0.9532,79,0.16885
ENSG00000244405,ETV5,45,-0.7666,38,-0.9974,89,0.42369,74,0.02471
ENSG00000058866,DGKG,47,0.72200,3,-3.0746,31,0.05894,31,0.09497
ENSG00000090520,DNAJB11,51,0.85377,46,0.67932,26,-0.2589,26,-0.3649
ENSG00000156976,EIF4A2,400,-0.7869,271,-1.3733,619,-0.1566,808,0.62347
ENSG00000073849,ST6GAL1,218,2.49428,29,-0.9198,49,-0.1599,32,-1.1796
ENSG00000157005,SST,3,-5.2877,21,-2.7236,37,-2.2869,240,3.03361
ENSG00000113916,BCL6,24,-0.4172,23,-0.4862,26,-0.3658,37,0.55960
ENSG00000145012,LPP,171,3.91001,17,-0.5271,16,-0.8489,7,-2.5491
ENSG00000152492,CCDC50,59,0.84689,59,0.84805,30,-0.2858,30,-0.4184
ENSG00000114279,FGF12,0,-8.7480,29,-2.5130,183,0.38177,182,0.52289
ENSG00000180611,MB21D2,0,-5.7117,10,-0.9592,25,0.71210,19,0.01919
ENSG00000127249,ATP13A4,0,-5.6348,5,-1.8907,17,-0.0268,23,0.86171
ENSG00000198836,OPA1,18,-2.8582,45,-1.5843,115,-0.2129,167,0.93651
ENSG00000114315,HES1,279,4.04346,10,-1.9809,20,-1.2064,15,-2.0039
ENSG00000133657,ATP13A3,83,1.26225,16,-1.2795,30,-0.5207,40,0.15274
ENSG00000041802,LSG1,0,-5.3463,24,0.84710,16,0.19845,14,-0.0424
ENSG00000114331,ACAP2,39,0.63364,43,0.79866,21,-0.4056,24,-0.1974
ENSG00000184203,PPP1R2,0,-7.3817,28,-1.1589,49,-0.3906,82,1.11566
ENSG00000189058,APOD,4013,3.51558,1679,1.57624,321,-1.3553,148,-2.9650
ENSG00000061938,TNK2,22,-2.1256,98,0.11263,106,0.34314,92,0.01152
ENSG00000072274,TFRC,45,0.29101,17,-1.1449,27,-0.6709,46,0.71498
ENSG00000161217,PCYT1A,0,-5.7990,37,1.01686,19,-0.0817,21,0.12783
ENSG00000213123,TCTEX1D2,0,-6.2531,7,-1.8983,22,-0.4201,38,1.24290
ENSG00000163960,UBXN7,0,-5.8955,21,0.02701,25,0.38979,22,0.10329
ENSG00000163961,RNF168,0,-6.0592,33,0.50603,27,0.28496,24,0.03304
ENSG00000174013,FBXO45,0,-6.4721,32,0.03879,28,-0.2602,39,0.70045
ENSG00000163964,PIGX,12,-1.8196,30,-0.4271,35,-0.2581,49,0.68634
ENSG00000180370,PAK2,61,0.69380,58,0.59844,37,-0.1379,35,-0.3574
ENSG00000119231,SENP5,27,-0.9539,28,-0.8740,56,0.23925,54,0.21259
ENSG00000114503,NCBP2,18,-1.2834,26,-0.6959,32,-0.5333,55,0.91911
ENSG00000270170,NCBP2AS2,33,0.02706,19,-0.8574,17,-1.1869,45,1.13663
ENSG00000119227,PIGZ,0,-5.3284,7,-0.9991,15,0.07225,17,0.64342
ENSG00000228109,MELTF-AS1,0,-5.4217,12,-0.2925,14,-0.2109,19,0.75001
ENSG00000075711,DLG1,39,-1.1201,150,0.98482,66,-0.4364,88,0.21724
ENSG00000161267,BDH1,0,-6.2573,26,-0.0645,19,-0.7399,38,1.14377
ENSG00000145016,RUBCN,0,-6.7186,29,-0.3909,39,0.06982,44,0.52585
ENSG00000122068,FYTTD1,116,1.48697,25,-0.9676,26,-1.1503,54,0.39873
ENSG00000186001,LRCH3,23,0.17978,47,1.30513,14,-0.7851,21,-0.0097
ENSG00000182899,RPL35A,2489,2.08340,1250,0.83675,527,-0.6960,516,-0.9162
ENSG00000182903,ZNF721,0,-5.9958,21,-0.9018,38,0.04918,46,0.65278
ENSG00000174227,PIGG,0,-5.9173,49,1.36227,17,-0.4133,23,0.20864
ENSG00000273238,TMEM271,0,-7.8928,10,-3.0884,86,0.00901,112,0.92055
ENSG00000169020,ATP5ME,497,0.04849,1263,1.61783,292,-0.9806,476,-0.0360
ENSG00000185619,PCGF3,0,-6.4719,34,0.12311,29,-0.1691,38,0.59146
ENSG00000168993,CPLX1,46,-2.0929,24,-3.0044,230,0.52709,201,0.28458
ENSG00000178950,GAK,85,0.87521,37,-0.4386,45,-0.2194,49,-0.0358
ENSG00000127419,TMEM175,0,-6.0787,41,0.85319,29,0.39098,22,-0.2220
ENSG00000145214,DGKQ,0,-5.7853,9,-1.1037,19,-0.0368,25,0.76837
ENSG00000127418,FGFRL1,0,-5.2150,4,-1.7762,10,-0.5868,19,1.37653
ENSG00000159692,CTBP1,38,-2.2850,86,-1.0900,188,0.15450,205,0.48460
ENSG00000090316,MAEA,20,-1.7509,16,-2.0367,53,-0.3787,87,1.04974
ENSG00000163950,SLBP,0,-7.8648,30,-1.5521,87,0.08664,104,0.72302
ENSG00000168936,TMEM129,50,0.65279,27,-0.3255,23,-0.7124,38,0.42734
ENSG00000068078,FGFR3,61,-1.2260,40,-1.8438,135,-0.0453,168,0.65445
ENSG00000168924,LETM1,23,-1.3127,18,-1.6247,62,0.27182,61,0.34576
ENSG00000109685,NSD2,17,-1.4841,38,-0.3239,48,0.02975,53,0.36482
ENSG00000185049,NELFA,0,-5.8829,24,0.21626,15,-0.6311,28,0.94985
ENSG00000243449,C4orf48,75,-1.9282,700,1.60269,205,-0.5546,273,0.03663
ENSG00000185818,NAT8L,30,-3.2395,72,-1.9638,275,0.07858,330,0.71943
ENSG00000123933,MXD4,103,1.41813,49,0.18382,45,0.07328,32,-0.7912
ENSG00000159733,ZFYVE28,15,-0.4881,7,-1.5288,20,-0.0689,24,0.50006
ENSG00000063978,RNF4,53,0.35873,44,0.07024,24,-1.0979,52,0.70082
ENSG00000087274,ADD1,248,0.16234,175,-0.3841,202,-0.2204,243,0.24445
ENSG00000109736,MFSD10,60,0.44272,15,-1.6794,49,0.18494,45,0.00015
ENSG00000197386,HTT,64,-0.1138,23,-1.6459,76,0.20881,73,0.16197
ENSG00000159788,RGS12,0,-7.1564,18,-1.5927,59,0.31994,60,0.50016
ENSG00000163956,LRPAP1,216,0.30332,98,-0.9238,138,-0.5254,212,0.55850
ENSG00000132406,TMEM128,11,-1.2035,27,0.18327,22,-0.1812,27,0.36221
ENSG00000168824,NSG1,0,-8.0564,1,-6.2096,58,-0.9717,152,1.95779
ENSG00000168818,STX18,0,-6.1266,32,0.39666,17,-0.7144,33,0.94580
ENSG00000072832,CRMP1,9,-4.8300,25,-3.4121,233,-0.1841,348,1.10576
ENSG00000181215,C4orf50,0,-6.3807,0,-8.6043,37,0.48991,35,0.50221
ENSG00000152969,JAKMIP1,0,-7.7158,8,-3.3310,82,0.18817,95,0.75357
ENSG00000109501,WFS1,88,-0.2730,41,-1.4377,77,-0.6394,138,0.92218
ENSG00000074211,PPP2R2C,0,-9.4438,89,-1.5665,269,0.15273,308,0.66253
ENSG00000013288,MAN2B2,73,1.22314,15,-1.2550,21,-0.9932,40,0.51011
ENSG00000179010,MRFAP1,110,-1.7680,431,0.30739,311,-0.2755,413,0.46900
ENSG00000170846,AC093323.1,0,-6.7892,12,-1.7672,32,-0.4143,55,1.22473
ENSG00000178988,MRFAP1L1,38,-1.4780,112,0.15528,86,-0.3505,121,0.55368
ENSG00000186222,BLOC1S4,0,-5.5288,12,-0.4452,16,-0.0446,20,0.63897
ENSG00000170871,KIAA0232,4,-4.3023,54,-0.6979,81,-0.1199,107,0.75069
ENSG00000132405,TBC1D14,75,0.25680,46,-0.4954,55,-0.2869,70,0.29391
ENSG00000173011,TADA2B,11,-1.0733,27,0.26295,21,-0.1575,25,0.29366
ENSG00000109519,GRPEL1,0,-6.7912,30,-0.4278,38,-0.0708,49,0.66580
ENSG00000184985,SORCS2,0,-5.9513,16,-0.4738,22,-0.0146,27,0.62123
ENSG00000196526,AFAP1,0,-6.4448,5,-2.6482,18,-1.0282,49,1.89222
ENSG00000163995,ABLIM2,0,-6.8853,7,-2.6570,28,-0.7951,64,1.67352
ENSG00000251615,AC104825.1,0,-5.2912,14,0.00485,18,0.59974,13,-0.0980
ENSG00000071127,WDR1,297,2.10575,53,-0.7720,55,-0.9095,80,-0.2430
ENSG00000178163,ZNF518B,1,-3.8555,9,-0.9697,22,0.48397,19,0.21900
ENSG00000157869,RAB28,0,-6.0319,36,0.68876,21,-0.1883,26,0.38211
ENSG00000038219,BOD1L1,218,1.33466,75,-0.3958,87,-0.2354,87,-0.2851
ENSG00000137449,CPEB2,0,-7.3866,109,0.97451,67,0.23186,57,-0.1273
ENSG00000118564,FBXL5,60,-0.5353,91,0.10585,61,-0.6648,105,0.65810
ENSG00000237765,FAM200B,115,0.23157,268,1.66657,93,-0.1448,73,-0.7790
ENSG00000169762,TAPT1,0,-6.7670,50,0.41083,38,-0.0381,44,0.37052
ENSG00000169744,LDB2,20,-2.1595,2,-5.5350,56,-0.8313,129,1.65303
ENSG00000151552,QDPR,50,-2.6416,1761,3.46436,162,-1.1362,175,-1.2260
ENSG00000002549,LAP3,202,2.75223,55,0.36947,15,-1.9562,35,-0.5795
ENSG00000118579,MED28,23,-0.8562,45,0.13994,38,-0.1491,45,0.29162
ENSG00000163257,DCAF16,0,-6.0892,31,0.41472,18,-0.5705,31,0.82192
ENSG00000145147,SLIT2,0,-6.3819,6,-2.2926,21,-0.6488,44,1.50081
ENSG00000163138,PACRGL,0,-5.6197,16,-0.1266,15,-0.2871,22,0.77175
ENSG00000185774,KCNIP4,2,-5.3792,13,-2.6492,44,-1.0624,120,1.91467
ENSG00000152990,ADGRA3,35,0.73402,17,-0.4035,14,-0.9012,26,0.54404
ENSG00000109606,DHX15,55,0.62088,54,0.58366,31,-0.3997,36,-0.1004
ENSG00000053900,ANAPC4,7,-1.3080,21,0.27861,14,-0.3723,20,0.50499
ENSG00000250317,SMIM20,22,-0.5775,27,-0.2511,22,-0.7287,41,0.82901
ENSG00000168214,RBPJ,42,-0.4730,141,1.49297,54,-0.1368,48,-0.4527
ENSG00000109689,STIM2,71,1.47879,18,-0.7533,20,-0.6811,29,0.05175
ENSG00000169851,PCDH7,0,-9.0297,34,-2.5361,138,-0.6227,278,1.50357
ENSG00000047365,ARAP2,46,0.41036,123,2.13170,32,-0.2315,22,-1.1634
ENSG00000065882,TBC1D1,104,2.51074,6,-2.1059,11,-1.5178,25,-0.0612
ENSG00000109787,KLF3,0,-6.0091,59,1.57155,22,-0.0530,21,-0.2275
ENSG00000109790,KLHL5,43,0.43148,71,1.28556,40,0.48515,19,-1.2385
ENSG00000157796,WDR19,24,0.35652,12,-0.7070,11,-0.9919,25,0.84319
ENSG00000035928,RFC1,56,0.93837,67,1.25218,26,-0.3426,24,-0.6402
ENSG00000163682,RPL9,3087,2.19617,1689,1.07720,544,-0.9344,590,-0.9723
ENSG00000163683,SMIM14,70,-0.0442,70,-0.0577,65,-0.2161,78,0.21824
ENSG00000078140,UBE2K,30,-2.1709,40,-1.7427,117,-0.1652,164,0.86394
ENSG00000121892,PDS5A,9,-2.2612,59,0.49450,40,-0.1771,49,0.35509
ENSG00000163697,APBB2,112,1.14474,151,1.68258,35,-0.9088,44,-0.6064
ENSG00000154277,UCHL1,197,-3.3187,198,-3.3162,1553,-0.3372,2550,1.21127
ENSG00000064042,LIMCH1,30,-2.3293,307,1.28245,118,-0.3696,147,0.12779
ENSG00000109133,TMEM33,16,-2.3771,83,0.05639,57,-0.6778,105,0.94610
ENSG00000014824,SLC30A9,37,-0.8107,49,-0.3977,47,-0.6195,81,0.83408
ENSG00000124406,ATP8A1,0,-8.6336,188,0.31747,120,-0.5161,197,0.82361
ENSG00000151806,GUF1,0,-5.6417,13,-0.4396,20,0.32030,19,0.29543
ENSG00000163281,GNPDA2,0,-5.7489,7,-1.4164,19,-0.0361,24,0.81499
ENSG00000163285,GABRG1,0,-7.2502,34,-0.7304,62,0.28774,62,0.39741
ENSG00000260878,AC104072.1,41,-0.7596,1,-5.2137,41,-0.9711,100,1.53448
ENSG00000151834,GABRA2,21,-1.7917,13,-2.5264,45,-0.8637,105,1.53420
ENSG00000109158,GABRA4,0,-7.3610,0,-7.8644,43,-0.6395,89,1.63218
ENSG00000163288,GABRB1,0,-5.9793,4,-2.4528,34,0.99262,22,-0.0952
ENSG00000260918,AC107398.3,37,-1.8787,6,-4.5270,117,-0.1983,172,1.01152
ENSG00000169019,COMMD8,23,-0.2490,11,-1.3816,18,-0.7489,36,0.99520
ENSG00000109171,SLAIN2,88,2.39377,18,-0.3000,18,-0.4861,15,-0.9256
ENSG00000075539,FRYL,14,-0.8675,133,3.04972,20,-0.4762,13,-1.5189
ENSG00000109180,OCIAD1,58,-2.2272,128,-1.0615,227,-0.2617,332,0.86092
ENSG00000145247,OCIAD2,105,1.48431,17,-1.3787,29,-0.7584,46,0.20415
ENSG00000109184,DCUN1D4,2,-4.4109,60,0.08181,71,0.52632,55,-0.0615
ENSG00000163069,SGCB,9,-2.9828,158,1.31469,51,-0.6645,80,0.37374
ENSG00000109189,USP46,22,-1.9432,34,-1.3521,71,-0.3156,108,0.93075
ENSG00000226950,DANCR,90,0.79829,65,0.26034,44,-0.4400,55,-0.0231
ENSG00000145216,FIP1L1,19,-0.4646,36,0.52942,19,-0.5644,29,0.40384
ENSG00000072201,LNX1,0,-6.9808,2,-4.2933,34,-0.5745,67,1.53397
ENSG00000134853,PDGFRA,54,0.08063,96,0.99763,64,0.49684,35,-0.9250
ENSG00000157404,KIT,0,-7.3762,7,-3.1860,30,-1.2714,98,2.16796
ENSG00000128039,SRD5A3,0,-6.0238,25,0.15324,21,-0.1722,28,0.58155
ENSG00000134851,TMEM165,71,0.60133,211,2.62486,29,-0.9964,31,-1.0932
ENSG00000134852,CLOCK,18,-0.8072,19,-0.7310,35,0.22881,33,0.16887
ENSG00000090989,EXOC1,0,-6.6107,48,0.51090,37,0.11041,37,0.19554
ENSG00000128059,PPAT,0,-5.4184,4,-1.8209,21,0.74605,15,0.09632
ENSG00000128050,PAICS,34,-0.6398,53,0.06280,31,-0.9629,67,0.91858
ENSG00000174780,SRP72,125,0.69741,60,-0.4619,64,-0.4842,89,0.26791
ENSG00000171476,HOPX,62,-3.4523,13,-5.6932,256,-1.6851,1088,2.56508
ENSG00000047315,POLR2B,0,-6.8370,47,-0.8146,83,0.09976,95,0.59209
ENSG00000163453,IGFBP7,5760,5.72635,120,-2.3641,104,-2.9736,109,-3.2547
ENSG00000150471,ADGRL3,52,-0.8542,21,-2.1700,77,-0.3429,118,0.89035
ENSG00000145242,EPHA5,8,-3.0100,1,-5.5352,70,0.23225,78,0.68714
ENSG00000145241,CENPC,0,-5.3476,32,1.29892,15,0.14326,13,-0.2358
ENSG00000033178,UBA6,0,-5.9609,49,1.31217,22,0.04108,21,-0.1462
ENSG00000083896,YTHDC1,150,1.24867,111,0.73856,50,-0.6806,63,-0.2727
ENSG00000132467,UTP3,0,-5.8332,19,-0.0856,18,-0.2086,25,0.69097
ENSG00000018189,RUFY3,26,-3.1974,198,-0.1925,225,0.01522,260,0.47050
ENSG00000132463,GRSF1,14,-2.7958,71,-0.3871,80,-0.2680,115,0.75970
ENSG00000173542,MOB1B,59,-0.2389,19,-1.9206,40,-1.0287,97,1.27917
ENSG00000156136,DCK,36,-0.5728,20,-1.4043,51,-0.0474,61,0.48428
ENSG00000080493,SLC4A4,0,-7.3199,21,-1.5015,44,-0.5180,81,1.28841
ENSG00000163626,COX18,0,-5.3817,14,-0.0255,14,-0.0531,17,0.52890
ENSG00000132466,ANKRD17,37,-1.0356,82,0.19797,79,0.18776,72,0.00144
ENSG00000163738,MTHFD2L,21,0.25682,20,0.17401,16,-0.1825,18,0.01831
ENSG00000169116,PARM1,107,0.46005,6,-3.6953,62,-0.5219,100,0.72831
ENSG00000163743,RCHY1,35,-0.0144,22,-0.7181,35,0.02472,37,0.16121
ENSG00000138769,CDKL2,4,-2.8356,14,-0.9881,32,0.33532,31,0.32912
ENSG00000138757,G3BP2,9,-4.7886,106,-1.3078,164,-0.8431,373,1.53414
ENSG00000138768,USO1,0,-6.7999,35,-0.2099,40,-0.0297,48,0.57021
ENSG00000198301,SDAD1,41,0.38981,14,-1.2648,24,-0.5992,39,0.63908
ENSG00000138750,NUP54,0,-5.7301,26,0.52690,12,-0.8673,25,1.00447
ENSG00000138760,SCARB2,175,0.57252,360,1.83540,81,-0.8058,101,-0.5039
ENSG00000138758,SEPTIN11,140,0.60500,44,-1.2006,98,0.04675,96,-0.0005
ENSG00000118816,CCNI,391,1.22458,335,0.95936,163,-0.2753,142,-0.6927
ENSG00000138764,CCNG2,0,-6.8498,36,-0.2236,33,-0.4714,55,0.96939
ENSG00000138767,CNOT6L,0,-6.0175,26,0.19060,19,-0.3317,29,0.70792
ENSG00000169288,MRPL1,4,-3.3740,28,-0.5315,42,0.09667,47,0.48789
ENSG00000138756,BMP2K,0,-5.5899,19,0.19119,13,-0.5398,22,0.88156
ENSG00000163291,PAQR3,31,-0.1427,26,-0.3783,22,-0.8557,44,0.84306
ENSG00000152784,PRDM8,0,-5.8748,25,-0.9328,48,0.12441,55,0.58636
ENSG00000138670,RASGEF1B,26,-0.2318,21,-0.5269,14,-1.3474,42,1.25395
ENSG00000273156,AC124016.2,0,-5.7919,12,-0.7409,21,0.11415,23,0.55874
ENSG00000138668,HNRNPD,229,0.88021,103,-0.3903,125,-0.1218,127,-0.1330
ENSG00000152795,HNRNPDL,126,-1.3449,406,0.46102,231,-0.5554,365,0.58723
ENSG00000145293,ENOPH1,0,-8.5164,177,0.47232,138,0.10309,142,0.22178
ENSG00000249242,TMEM150C,0,-7.1407,5,-3.4021,54,0.16060,64,0.78218
ENSG00000145284,SCD5,45,-3.1544,869,1.38763,320,-0.3372,387,0.08188
ENSG00000138674,SEC31A,95,0.51555,51,-0.4671,56,-0.4148,76,0.29256
ENSG00000251022,THAP9-AS1,20,-0.5744,15,-0.9763,31,0.14123,32,0.24798
ENSG00000138663,COPS4,30,-0.4268,14,-1.5620,31,-0.4647,51,0.83535
ENSG00000163319,MRPS18C,75,0.65853,53,0.11372,41,-0.3701,50,0.03466
ENSG00000163624,CDS1,0,-6.5236,0,-5.7661,31,-0.1102,45,1.09256
ENSG00000163625,WDFY3,56,-0.2322,65,-0.0105,59,-0.2202,71,0.26083
ENSG00000180769,WDFY3-AS2,0,-5.2418,22,0.80956,14,0.06962,14,0.09250
ENSG00000109339,MAPK10,28,-2.9860,57,-1.9476,197,-0.0979,267,0.87539
ENSG00000163629,PTPN13,0,-5.9968,42,0.98508,10,-1.4464,31,1.16144
ENSG00000172493,AFF1,0,-5.8946,28,0.44435,20,-0.0606,24,0.37331
ENSG00000145332,KLHL8,0,-5.4432,16,0.09967,19,0.54373,15,-0.0717
ENSG00000198189,HSD17B11,89,1.86586,25,-0.2462,25,-0.3415,23,-0.6031
ENSG00000170502,NUDT9,8,-1.9635,38,0.26304,17,-1.2066,46,1.22786
ENSG00000152583,SPARCL1,1601,0.25830,209,-2.8065,787,-1.0646,1894,1.19618
ENSG00000118785,SPP1,0,-8.5564,1408,6.12630,29,-2.6808,17,-3.8832
ENSG00000118762,PKD2,0,-5.3292,31,1.28027,17,0.47368,11,-0.5425
ENSG00000118777,ABCG2,905,6.15134,16,-2.5168,19,-2.5951,7,-4.5131
ENSG00000163644,PPM1K,13,-3.1454,76,-0.5696,96,-0.2861,141,0.83830
ENSG00000145337,PYURF,60,-0.5294,115,0.48528,57,-0.7785,102,0.59801
ENSG00000138641,HERC3,36,0.41018,13,-1.1818,21,-0.5457,33,0.57625
ENSG00000177432,NAP1L5,0,-8.6971,20,-2.9554,118,-0.4829,217,1.39641
ENSG00000138640,FAM13A,11,-1.5029,4,-2.9400,24,-0.4991,43,1.19426
ENSG00000145335,SNCA,10,-5.0667,102,-1.7094,314,-0.0115,404,0.82184
ENSG00000163104,SMARCAD1,0,-5.8731,25,0.30127,21,0.02057,23,0.35498
ENSG00000163110,PDLIM5,185,2.41486,53,0.18642,33,-0.7217,32,-0.9115
ENSG00000138698,RAP1GDS1,0,-8.0645,120,-0.1497,98,-0.6070,179,1.06616
ENSG00000168785,TSPAN5,32,-1.8119,81,-0.4051,71,-0.7996,145,1.13661
ENSG00000151247,EIF4E,40,-1.0981,66,-0.3412,80,-0.0596,94,0.39545
ENSG00000164024,METAP1,0,-6.0145,7,-1.7206,21,-0.2198,31,1.03072
ENSG00000197894,ADH5,101,0.22944,60,-0.5807,77,-0.2783,97,0.31558
ENSG00000109270,LAMTOR3,62,0.00703,35,-0.8802,45,-0.6599,78,0.76069
ENSG00000164031,DNAJB14,0,-8.0172,36,-1.4194,90,-0.0730,120,0.85900
ENSG00000164032,H2AFZ,239,1.44317,94,-0.1027,48,-1.3826,113,0.36454
ENSG00000138814,PPP3CA,128,-1.8888,56,-3.0930,498,0.24548,529,0.54507
ENSG00000109332,UBE2D3,230,0.37253,169,-0.1140,138,-0.5662,205,0.37585
ENSG00000145354,CISD2,39,-0.6283,58,-0.0490,46,-0.5177,72,0.61417
ENSG00000164038,SLC9B2,0,-5.5387,7,-1.2188,21,0.59585,17,0.17355
ENSG00000164039,BDH2,31,0.54498,46,1.18632,14,-0.9031,22,0.00298
ENSG00000168772,CXXC4,0,-6.2251,15,-0.8932,51,1.77344,17,-1.0794
ENSG00000138777,PPA2,61,0.58035,36,-0.2558,31,-0.6295,48,0.37925
ENSG00000145348,TBCK,0,-5.6683,14,-0.3854,19,0.17902,21,0.41660
ENSG00000164022,AIMP1,43,0.59595,63,1.24008,18,-0.9199,29,-0.0381
ENSG00000138801,PAPSS1,0,-7.2730,140,0.38876,136,0.49524,105,-0.1175
ENSG00000138796,HADH,1,-4.5263,31,-0.1465,29,-0.3007,43,0.77680
ENSG00000109475,RPL34,4547,1.96031,3062,1.23206,978,-0.7841,979,-0.9717
ENSG00000198856,OSTC,57,1.25312,26,-0.0403,20,-0.5362,26,-0.0906
ENSG00000164089,ETNPPL,0,-7.9989,22,-2.1289,42,-1.4747,152,2.25527
ENSG00000138802,SEC24B,18,-0.8440,22,-0.5020,24,-0.5047,39,0.77346
ENSG00000123739,PLA2G12A,0,-6.5445,63,1.04425,33,0.00489,34,0.04072
ENSG00000109534,GAR1,24,0.64027,32,1.16296,9,-1.0493,16,0.07026
ENSG00000170522,ELOVL6,0,-6.0021,11,-1.0443,18,-0.4455,31,1.13956
ENSG00000138660,AP1AR,0,-6.7172,3,-3.3671,42,0.22320,47,0.71761
ENSG00000174720,LARP7,86,1.01846,116,1.53797,36,-0.4747,34,-0.7614
ENSG00000145362,ANK2,34,-3.7610,267,-0.7511,503,0.33243,483,0.32309
ENSG00000145349,CAMK2D,74,-1.6641,31,-2.9291,168,-0.5613,313,1.27244
ENSG00000174607,UGT8,0,-7.0041,509,6.90690,9,-2.7896,1,-5.9584
ENSG00000269893,SNHG8,279,1.77617,228,1.40590,57,-1.0281,72,-0.7583
ENSG00000172403,SYNPO2,288,3.78120,10,-2.0751,40,-0.1197,9,-3.0429
ENSG00000164096,C4orf3,174,-0.5252,290,0.27172,214,-0.2820,269,0.29125
ENSG00000164111,ANXA5,372,3.26144,128,1.08181,35,-1.1912,25,-2.0616
ENSG00000164112,TMEM155,0,-6.4359,0,-8.2259,56,1.58940,24,-0.5975
ENSG00000138686,BBS7,0,-6.3703,13,-1.2301,30,0.03554,37,0.72322
ENSG00000138688,KIAA1109,46,-0.8282,60,-0.4330,73,-0.1843,92,0.48131
ENSG00000138685,FGF2,0,-5.9481,36,0.79741,21,-0.0546,23,0.21455
ENSG00000151458,ANKRD50,0,-6.2397,13,-1.3197,27,-0.3403,43,1.09106
ENSG00000164066,INTU,0,-6.2164,12,-1.2120,18,-0.7880,39,1.48266
ENSG00000164070,HSPA4L,0,-7.6395,7,-3.4583,72,0.00189,94,0.94227
ENSG00000164073,MFSD8,0,-5.3741,22,0.63139,12,-0.3661,17,0.55423
ENSG00000138709,LARP1B,76,1.66897,9,-1.7268,25,-0.1967,25,-0.3171
ENSG00000164040,PGRMC2,86,0.34888,64,-0.1088,64,-0.1473,70,0.04296
ENSG00000077684,JADE1,0,-6.4834,26,-0.3013,39,0.44884,33,0.14232
ENSG00000138650,PCDH10,44,-1.1307,118,0.39353,107,0.34647,85,-0.2034
ENSG00000151012,SLC7A11,146,2.18642,15,-1.4711,27,-0.8380,38,-0.2487
ENSG00000109381,ELF2,65,1.83900,33,0.66034,7,-1.9852,23,0.09715
