Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000159784,FAM131B,16,-3.3039,407,1.81712,311,1.28897,107,-0.5636,95,-0.9997
ENSG00000171130,ATP6V0E2,16,-3.9763,407,0.93428,682,1.93409,286,0.37947,108,-1.6326
ENSG00000133612,AGAP3,16,-4.3958,407,0.43270,1415,3.01066,320,0.04164,85,-2.5439
ENSG00000106615,RHEB,16,-3.8570,407,1.08235,712,2.21006,175,-0.3736,114,-1.3804
ENSG00000130226,DPP6,16,-4.1094,407,0.77239,1368,3.53342,219,-0.2848,20,-4.4422
ENSG00000105993,DNAJB6,16,-4.1010,407,0.78149,966,2.53303,194,-0.4866,130,-1.4478
ENSG00000117868,ESYT2,16,-4.6203,407,0.17589,457,0.37009,150,-1.5032,526,1.15551
ENSG00000164733,CTSB,16,-4.6909,407,0.09599,1066,1.83812,278,-0.5719,351,-0.2196
ENSG00000129422,MTUS1,16,-3.9752,407,0.93553,1,-7.7282,65,-2.1109,388,1.80512
ENSG00000078674,PCM1,16,-3.1512,407,2.03976,1,-6.9121,173,0.51411,106,-0.5344
ENSG00000147416,ATP6V1B2,16,-4.0062,407,0.89751,1174,3.25899,144,-0.8802,66,-2.4949
ENSG00000158856,DMTN,16,-4.1913,407,0.67259,1192,2.92229,369,0.59823,23,-4.3168
ENSG00000168481,LGI3,16,-4.0419,407,0.85367,123,-1.0751,74,-1.9843,378,1.44172
ENSG00000168490,PHYHIP,16,-5.4535,407,-0.7409,4225,4.37907,561,-0.2670,19,-5.8807
ENSG00000104722,NEFM,16,-3.7833,407,1.17455,625,2.03048,390,1.35658,4,-6.2535
ENSG00000277586,NEFL,16,-4.6629,407,0.12693,1545,2.74510,597,0.92891,56,-3.4840
ENSG00000104765,BNIP3L,16,-3.9028,407,1.02309,469,1.28675,183,-0.3585,187,-0.4260
ENSG00000092964,DPYSL2,68,-3.6924,407,-1.0466,1405,0.97288,818,0.05961,904,0.36181
ENSG00000015592,STMN4,16,-3.9469,407,0.96976,577,1.63117,110,-1.2569,211,-0.2068
ENSG00000120899,PTK2B,16,-3.6080,407,1.40218,863,3.15586,164,-0.1873,5,-5.8219
ENSG00000120885,CLU,1213,-0.9672,408,-2.5990,2177,-0.0480,6998,2.98332,598,-2.5713
ENSG00000133872,SARAF,521,-0.3694,407,-0.7579,2074,2.11181,639,-0.0500,407,-1.0701
ENSG00000104695,PPP2CB,16,-4.5631,407,0.24047,993,1.87342,328,-0.1258,272,-0.6066
ENSG00000147526,TACC1,762,1.03257,407,-0.0358,789,1.09418,160,-1.6128,366,-0.3137
ENSG00000147533,GOLGA7,16,-3.5453,407,1.48486,1,-7.3017,78,-1.3706,247,1.08934
ENSG00000221869,CEBPD,16,-4.7596,407,0.01795,1,-8.5066,142,-1.7429,728,2.35890
ENSG00000023287,RB1CC1,16,-3.3476,407,1.75528,1,-7.1060,114,-0.5114,179,0.45607
ENSG00000008988,RPS20,87,-3.4453,407,-1.1693,101,-3.2260,462,-1.0705,1552,2.34976
ENSG00000137575,SDCBP,16,-3.9338,407,0.98658,264,0.24184,197,-0.2601,241,0.16001
ENSG00000104388,RAB2A,16,-4.0538,407,0.83713,912,2.47029,208,-0.3155,119,-1.5546
ENSG00000169085,VXN,16,-3.4344,407,1.63525,314,1.13808,153,-0.0975,102,-1.0237
ENSG00000245910,SNHG6,16,-5.8696,407,-1.1828,28,-5.0675,370,-1.4444,1651,2.79029
ENSG00000147604,RPL7,16,-5.6906,407,-0.9936,119,-2.8265,485,-0.8003,1344,2.15007
ENSG00000104435,STMN2,16,-4.5184,407,0.29001,1896,3.69153,318,-0.1261,28,-4.3823
ENSG00000147588,PMP2,344,0.12284,407,0.40063,1,-8.1740,545,1.09907,257,-0.5178
ENSG00000123119,NECAB1,16,-4.6643,407,0.12593,1458,2.59263,377,0.00338,188,-1.4825
ENSG00000156467,UQCRB,16,-5.9392,407,-1.2558,376,-1.3730,791,-0.2526,1450,1.60503
ENSG00000147649,MTDH,16,-3.7419,407,1.22749,530,1.74371,114,-0.9710,153,-0.6220
ENSG00000156482,RPL30,901,-1.5400,407,-2.7201,272,-3.3100,1153,-1.2762,4494,2.53125
ENSG00000164919,COX6C,188,-1.0920,407,0.12320,380,0.01497,394,0.08410,407,0.20749
ENSG00000070756,PABPC1,16,-4.7708,407,0.00519,212,-1.0144,269,-0.7249,619,1.39825
ENSG00000164924,YWHAZ,16,-5.1240,407,-0.3848,2663,3.41660,411,-0.4124,187,-2.0635
ENSG00000104490,NCALD,16,-3.8909,407,1.03949,1133,3.40290,145,-0.7366,35,-3.3771
ENSG00000155096,AZIN1,16,-3.5897,407,1.42591,589,2.19365,99,-1.0309,101,-1.2489
ENSG00000164929,BAALC,16,-4.0181,407,0.88244,135,-0.9162,443,1.26940,182,-0.6666
ENSG00000164754,RAD21,16,-3.7915,407,1.16429,413,1.19224,160,-0.4541,175,-0.3998
ENSG00000136960,ENPP2,193,-0.2430,407,1.00714,88,-1.4604,31,-3.1625,318,1.08547
ENSG00000147684,NDUFB9,16,-4.3650,407,0.46832,158,-1.0410,358,0.29437,365,0.49404
ENSG00000104419,NDRG1,16,-5.9900,2987,2.12202,94,-3.4683,288,-1.9680,1200,0.70753
ENSG00000169398,PTK2,16,-3.4413,407,1.62572,59,-1.5717,106,-0.7431,191,0.46109
ENSG00000181790,ADGRB1,16,-3.3446,407,1.75979,373,1.58542,252,1.03180,16,-3.9601
ENSG00000180155,LYNX1,16,-3.4531,407,1.60995,556,2.27708,153,-0.1188,46,-2.4599
ENSG00000160932,LY6E,16,-4.8845,407,-0.1215,943,1.32807,199,-1.3478,546,0.62855
ENSG00000176956,LY6H,403,-1.5114,3907,2.45574,4273,2.68060,409,-1.6167,50,-5.2138
ENSG00000104529,EEF1D,16,-4.7881,407,-0.0132,117,-1.9307,201,-1.2207,687,1.86369
ENSG00000178209,PLEC,16,-4.0757,407,0.81201,519,1.25354,337,0.57262,161,-1.0059
ENSG00000178719,GRINA,16,-4.0223,407,0.87749,579,1.53372,322,0.55421,133,-1.3070
ENSG00000160948,VPS28,211,-0.3649,407,0.71705,190,-0.5281,195,-0.5455,297,0.30809
ENSG00000167702,KIFC2,16,-3.9265,407,0.99508,649,1.90077,181,-0.4025,151,-0.9250
ENSG00000161016,RPL8,1036,-0.6991,407,-2.1132,449,-1.9667,696,-1.4255,2802,2.09222
ENSG00000153707,PTPRD,16,-4.2771,407,0.57132,565,1.15276,141,-1.2248,331,0.38279
ENSG00000147862,NFIB,16,-3.7426,407,1.22611,98,-1.1126,260,0.51221,189,-0.1418
ENSG00000164985,PSIP1,16,-3.8081,407,1.14385,452,1.33996,233,0.20556,134,-0.9942
ENSG00000137154,RPS6,1283,-0.9698,407,-2.6876,455,-2.5237,949,-1.5522,4336,2.42257
ENSG00000155886,SLC24A2,16,-3.4553,407,1.60596,273,0.86052,60,-1.6789,164,0.01029
ENSG00000086061,DNAJA1,16,-3.4880,407,1.56237,194,0.24349,141,-0.3109,152,-0.2435
ENSG00000107262,BAG1,16,-3.4448,407,1.62065,32,-2.4849,102,-0.8195,201,0.61034
ENSG00000168913,ENHO,16,-4.6181,407,0.17812,105,-1.9080,1268,3.56696,54,-3.4824
ENSG00000198853,RUSC2,16,-3.4529,407,1.60854,570,2.33619,160,-0.0370,39,-2.7247
ENSG00000122705,CLTA,16,-3.8390,407,1.10491,337,0.77142,153,-0.5861,213,-0.0042
ENSG00000107372,ZFAND5,16,-3.7115,407,1.26654,548,1.85395,202,0.06224,96,-1.5179
ENSG00000156052,GNAQ,16,-3.4458,407,1.61890,174,0.10795,221,0.59999,106,-0.9675
ENSG00000135069,PSAT1,16,-3.2870,407,1.84170,1,-7.0463,252,1.12771,96,-0.9513
ENSG00000165119,HNRNPK,16,-4.7588,407,0.01937,154,-1.4912,516,0.48198,502,0.64156
ENSG00000148053,NTRK2,16,-4.3482,407,0.48912,325,0.11499,864,2.60050,62,-2.9927
ENSG00000187764,SEMA4D,16,-3.4383,407,1.62940,1,-7.1956,55,-1.8029,231,1.10948
ENSG00000136938,ANP32B,16,-4.8456,407,-0.0774,55,-3.1010,89,-2.5434,796,2.59600
ENSG00000136928,GABBR2,16,-3.9715,407,0.93947,1298,3.68581,180,-0.4606,5,-6.2856
ENSG00000241697,TMEFF1,16,-3.6040,407,1.40680,751,2.76563,107,-0.9224,61,-2.1758
ENSG00000070214,SLC44A1,16,-4.3084,407,0.53553,1,-8.0590,123,-1.4773,495,1.88242
ENSG00000136810,TXN,16,-3.4314,407,1.63910,1,-7.1887,189,0.30375,162,0.01336
ENSG00000198121,LPAR1,16,-4.5635,407,0.23993,2,-7.4142,136,-1.5931,616,2.13843
ENSG00000173258,ZNF483,392,0.54232,407,0.60675,829,1.94992,167,-0.9124,145,-1.4325
ENSG00000148180,GSN,352,-1.2981,4011,3.28824,81,-3.4704,325,-1.5421,549,-0.8911
ENSG00000148175,STOM,16,-4.9704,407,-0.2163,3,-7.2197,166,-1.7245,857,2.49469
ENSG00000136942,RPL35,16,-6.9216,407,-2.2738,374,-2.3957,1093,-0.8673,3292,2.46280
ENSG00000197958,RPL12,16,-6.3154,407,-1.6487,29,-5.4785,584,-1.2063,2248,2.79216
ENSG00000136854,STXBP1,16,-4.3951,407,0.43463,1748,3.71158,239,-0.4803,41,-3.6809
ENSG00000160408,ST6GALNAC6,16,-4.1560,407,0.71645,1010,2.55219,288,0.15621,94,-2.0906
ENSG00000171159,C9orf16,16,-4.5801,407,0.22155,704,1.17616,417,0.30745,308,-0.3469
ENSG00000106976,DNM1,16,-5.0585,407,-0.3132,3015,4.06806,493,-0.0065,7,-6.9674
ENSG00000207955,AL359091.1,16,-4.1224,407,0.75591,40,-2.8278,42,-2.9319,446,2.02625
ENSG00000167123,CERCAM,16,-3.7373,407,1.23362,1,-7.4920,54,-2.1295,314,1.55503
ENSG00000197694,SPTAN1,16,-4.2900,407,0.55712,550,1.08824,389,0.56660,216,-0.6932
ENSG00000119335,SET,16,-4.4343,407,0.38819,439,0.51574,123,-1.6172,446,1.00888
ENSG00000160445,ZER1,16,-3.8480,407,1.09386,1036,3.20966,158,-0.5458,39,-3.1853
ENSG00000148341,SH3GLB2,16,-4.1118,407,0.76948,821,2.13559,221,-0.2740,157,-1.1019
ENSG00000119383,PTPA,16,-4.2241,407,0.63494,1096,2.63917,279,0.00910,106,-1.9688
ENSG00000107130,NCS1,16,-3.5895,407,1.42538,4,-5.5288,531,2.73811,32,-3.2063
ENSG00000126878,AIF1L,16,-4.6361,407,0.15786,1,-8.3849,88,-2.3437,681,2.49934
ENSG00000130723,PRRC2B,16,-4.0582,407,0.83395,522,1.28931,129,-1.1239,257,0.09301
ENSG00000160271,RALGDS,16,-3.7245,407,1.25037,151,-0.4186,197,0.00473,201,0.05053
ENSG00000148303,RPL7A,639,-1.0935,407,-1.7762,189,-2.9108,646,-1.1820,2258,2.15855
ENSG00000130558,OLFM1,16,-5.3039,407,-0.5800,1946,2.22623,954,0.98892,248,-1.7814
ENSG00000148411,NACC2,16,-3.5355,407,1.49629,1,-7.2933,192,0.19150,188,0.21698
ENSG00000172889,EGFL7,1284,1.22493,407,-0.6947,271,-1.3182,173,-2.1368,842,0.86768
ENSG00000196642,RABL6,16,-3.7752,407,1.18473,1,-7.5298,256,0.43826,225,0.26369
ENSG00000054148,PHPT1,16,-4.0644,407,0.82542,133,-0.9817,257,0.05814,293,0.45156
ENSG00000107223,EDF1,16,-5.8322,3934,3.10169,1077,0.40246,366,-1.4213,459,-1.3251
ENSG00000107317,PTGDS,218,-3.3812,407,-2.4686,100,-4.5093,3589,1.15884,2632,0.73518
ENSG00000107331,ABCA2,642,0.04650,407,-0.6786,567,-0.1547,201,-1.8888,900,1.15612
ENSG00000107281,NPDC1,16,-4.5804,407,0.22047,1069,2.00496,335,-0.1099,259,-0.7374
ENSG00000176978,DPP7,16,-3.5722,407,1.44842,1,-7.3286,245,0.62739,171,-0.0950
ENSG00000176884,GRIN1,16,-5.7771,407,-1.0846,5335,4.43048,566,-0.6400,105,-3.7065
ENSG00000176101,SSNA1,16,-3.5267,407,1.50933,1,-7.2830,142,-0.3477,210,0.56874
ENSG00000212864,RNF208,16,-3.4499,407,1.61416,413,1.64750,247,0.82411,34,-2.9367
ENSG00000188229,TUBB4B,16,-4.5396,407,0.26648,911,1.72763,202,-0.9353,343,-0.0190
ENSG00000165802,NSMF,16,-4.4804,407,0.33518,1132,2.28737,609,1.27110,53,-3.3851
ENSG00000182154,MRPL41,16,-3.8836,407,1.04884,218,-0.0158,303,0.62635,183,-0.4456
ENSG00000067057,PFKP,16,-3.3362,407,1.77201,458,2.02483,194,0.49050,22,-3.5248
ENSG00000057608,GDI2,16,-3.5252,407,1.51051,1,-7.2828,153,-0.2059,204,0.47970
ENSG00000048740,CELF2,16,-3.8506,407,1.09023,1035,3.20148,224,0.08202,6,-5.8004
ENSG00000123240,OPTN,16,-3.6804,407,1.30730,560,1.94698,80,-1.4636,144,-0.6672
ENSG00000065809,FAM107B,16,-4.0434,407,0.85141,30,-3.1514,52,-2.5211,413,1.88513
ENSG00000148468,FAM171A1,16,-3.1211,407,2.08495,1,-6.8819,167,0.48626,103,-0.5559
ENSG00000026025,VIM,16,-6.1634,407,-1.4903,54,-4.4444,811,-0.4827,1864,2.14958
ENSG00000150867,PIP4K2A,16,-4.6285,407,0.16651,1,-8.3771,123,-1.8202,659,2.29247
ENSG00000107863,ARHGAP21,54,-2.6615,407,0.43420,245,-0.3894,195,-0.8304,430,0.97087
ENSG00000170759,KIF5B,16,-4.7994,407,-0.0260,1,-8.5475,209,-1.1749,720,2.09405
ENSG00000237949,LINC00844,16,-5.2313,407,-0.5010,51,-3.5896,244,-1.4056,1013,2.39430
ENSG00000151150,ANK3,16,-3.4994,407,1.54463,279,0.84584,123,-0.5687,143,-0.4034
ENSG00000096746,HNRNPH3,16,-3.3531,407,1.74753,1,-7.1115,182,0.33246,146,-0.1035
ENSG00000156515,HK1,16,-3.6164,407,1.39021,633,2.31869,230,0.44398,32,-3.2183
ENSG00000180817,PPA1,16,-4.0680,407,0.82213,130,-1.0227,185,-0.5355,331,0.84100
ENSG00000107738,VSIR,16,-4.1591,407,0.71234,16,-4.1483,222,-0.3243,377,1.09141
ENSG00000197746,PSAP,562,-0.9490,407,-1.4402,2928,1.89109,1250,0.37678,711,-0.8473
ENSG00000107742,SPOCK2,396,-0.3879,407,-0.3480,818,0.81107,377,-0.5253,543,0.19418
ENSG00000168209,DDIT4,16,-4.4328,407,0.39056,17,-4.3861,230,-0.5893,497,1.46224
ENSG00000107758,PPP3CB,16,-4.4106,407,0.41592,1950,4.11921,227,-0.5884,4,-6.8736
ENSG00000156113,KCNMA1,16,-3.7580,407,1.20688,968,3.18784,192,-0.0907,10,-5.0952
ENSG00000138326,RPS24,725,-1.7619,407,-2.6190,254,-3.3063,985,-1.4181,4263,2.66594
ENSG00000165424,ZCCHC24,16,-5.7920,3946,3.19567,1,-9.5374,264,-1.8918,724,-0.3098
ENSG00000122378,PRXL2A,16,-3.6808,407,1.30660,389,1.22358,294,0.86426,80,-1.8071
ENSG00000165678,GHITM,16,-4.5250,407,0.28358,702,1.24061,273,-0.4026,352,0.07201
ENSG00000173267,SNCG,16,-3.7212,407,1.25446,684,2.33240,221,0.22230,55,-2.4911
ENSG00000148671,ADIRF,585,0.14989,407,-0.4339,1,-8.9163,438,-0.3574,734,0.97275
ENSG00000148672,GLUD1,16,-3.9821,407,0.92688,3,-6.2682,596,2.16884,125,-1.3712
ENSG00000171862,PTEN,16,-3.5806,407,1.43678,1,-7.3373,179,0.00287,206,0.39976
ENSG00000197430,OPALIN,406,0.35738,407,0.35782,168,-1.0404,94,-2.0528,443,0.92003
ENSG00000187122,SLIT1,16,-4.2917,407,0.55278,1957,4.54770,112,-1.6084,5,-6.6486
ENSG00000171314,PGAM1,389,0.14119,407,0.21438,1017,1.88984,443,0.41699,128,-2.0760
ENSG00000099194,SCD,16,-6.0826,407,-1.4061,607,-0.7938,434,-1.4270,1784,2.23183
ENSG00000166136,NDUFB8,16,-4.4785,407,0.33675,208,-0.7323,338,0.03624,419,0.67869
ENSG00000107829,FBXW4,16,-3.7519,407,1.21550,369,1.03679,64,-1.8880,221,0.26457
ENSG00000198408,OGA,16,-3.6569,407,1.33696,505,1.76314,213,0.23981,84,-1.6778
ENSG00000059915,PSD,16,-4.6881,407,0.09854,1335,2.33711,717,1.32002,63,-3.3302
ENSG00000138107,ACTR1A,16,-3.8157,407,1.13426,963,3.05566,128,-0.8621,61,-2.4152
ENSG00000173915,ATP5MD,16,-5.0533,407,-0.3073,635,0.41817,412,-0.3215,638,0.75976
ENSG00000107957,SH3PXD2A,16,-3.4316,407,1.63853,260,0.80205,90,-0.9997,146,-0.2364
ENSG00000148700,ADD3,16,-4.0735,407,0.81521,1,-7.8257,422,1.06666,246,-0.0412
ENSG00000119950,MXI1,16,-3.6594,407,1.33407,73,-1.4616,129,-0.6620,235,0.63601
ENSG00000187164,SHTN1,16,-5.0591,407,-0.3135,337,-0.6091,165,-1.8358,840,1.94584
ENSG00000198825,INPP5F,16,-4.6616,407,0.12851,1652,2.93133,175,-1.3017,239,-1.0199
ENSG00000066468,FGFR2,16,-3.6176,407,1.38938,36,-2.4753,80,-1.3948,257,1.04812
ENSG00000166033,HTRA1,16,-5.1106,407,-0.3703,9,-5.8701,1043,1.52931,524,0.05642
ENSG00000065154,OAT,16,-3.4631,407,1.59408,435,1.73024,171,0.07150,70,-1.7629
ENSG00000107902,LHPP,16,-5.0503,407,-0.3038,56,-3.2638,166,-1.8087,903,2.47120
ENSG00000188690,UROS,16,-3.2216,407,1.93453,76,-0.9467,172,0.39934,103,-0.7072
ENSG00000176171,BNIP3,16,-3.8800,407,1.05328,347,0.76876,300,0.60976,151,-0.8567
ENSG00000148826,NKX6-2,16,-5.6460,3568,3.19713,1,-9.3914,49,-4.2521,749,0.02334
ENSG00000130643,CALY,16,-4.1073,407,0.77438,1369,3.53939,244,-0.0878,7,-5.9954
ENSG00000185201,IFITM2,16,-5.0658,407,-0.3222,1,-8.8144,148,-2.0100,939,2.70225
ENSG00000142089,IFITM3,16,-6.8423,407,-2.1922,30,-5.9821,564,-1.8415,3427,3.43628
ENSG00000182272,B4GALNT4,16,-3.0072,407,2.26040,1,-6.7696,261,1.69833,34,-2.4481
ENSG00000184524,CEND1,16,-4.1014,407,0.78222,1033,2.70614,319,0.42565,51,-3.0292
ENSG00000177600,RPLP2,1333,-0.6826,407,-2.4703,418,-2.4309,1033,-1.1803,3557,2.07399
ENSG00000177700,POLR2L,16,-3.8732,407,1.06129,21,-3.5048,296,0.59481,232,0.16208
ENSG00000183020,AP2A2,16,-3.5828,407,1.43568,778,2.90134,177,-0.0149,13,-4.5223
ENSG00000078902,TOLLIP,16,-4.5274,407,0.28126,1171,2.29039,250,-0.5617,247,-0.7582
ENSG00000174672,BRSK2,16,-2.8771,407,2.47020,1,-6.6417,195,1.18298,44,-1.8720
ENSG00000184545,DUSP8,16,-3.7435,407,1.22627,523,1.71363,213,0.12642,106,-1.3731
ENSG00000117984,CTSD,16,-5.0364,407,-0.2885,696,0.59580,604,0.41370,513,0.14161
ENSG00000110651,CD81,16,-5.7948,407,-1.1037,556,-0.6208,1046,0.46320,1083,0.81743
ENSG00000129757,CDKN1C,16,-5.2028,3931,4.99416,1,-8.9492,52,-3.6990,215,-1.9102
ENSG00000205531,NAP1L4,16,-3.4567,407,1.60357,1,-7.2145,168,0.04741,179,0.23333
ENSG00000244734,HBB,295135,7.91650,407,-6.5468,3,-13.302,275,-7.3031,2202,-4.7486
ENSG00000166313,APBB1,16,-6.0900,3824,2.53956,2338,1.47104,592,-0.9290,430,-1.7751
ENSG00000166337,TAF10,16,-3.5373,407,1.49585,1,-7.2932,174,0.00662,197,0.35011
ENSG00000166340,TPP1,16,-3.5382,407,1.49466,1,-7.2945,232,0.56718,168,-0.0808
ENSG00000166441,RPL27A,16,-6.3195,407,-1.6530,410,-1.6389,556,-1.2902,2175,2.48063
ENSG00000184014,DENND5A,16,-3.9795,407,0.93039,285,0.31747,111,-1.2834,296,0.66941
ENSG00000255823,MTRNR2L8,3103,-0.4214,645,-2.7886,374,-3.5868,8995,1.77783,3559,-0.3131
ENSG00000110321,EIF4G2,16,-4.7190,407,0.06410,627,0.79431,267,-0.6721,483,0.60852
ENSG00000050165,DKK3,16,-5.5588,407,-0.8538,4219,4.02525,671,-0.0758,76,-3.9610
ENSG00000110700,RPS13,734,-1.1296,407,-2.0182,589,-1.4643,717,-1.2769,2608,2.04260
ENSG00000134333,LDHA,394,-0.1063,407,-0.0553,140,-1.7047,310,-0.5420,556,0.83284
ENSG00000198168,SVIP,16,-4.4851,407,0.33028,373,0.18697,87,-2.2035,506,1.38072
ENSG00000110427,KIAA1549L,16,-3.7684,407,1.19404,1069,3.48957,159,-0.4396,4,-6.2385
ENSG00000085063,CD59,16,-5.3071,407,-0.5834,114,-2.5011,382,-0.7571,996,1.93510
ENSG00000110436,SLC1A2,16,-5.9640,407,-1.2818,198,-2.3572,3817,5.27196,17,-6.5695
ENSG00000121653,MAPK8IP1,16,-4.7777,407,-0.0020,826,1.21917,559,0.61774,324,-0.5440
ENSG00000149091,DGKZ,16,-4.4074,407,0.41932,1496,3.15259,331,0.08796,65,-2.9885
ENSG00000110514,MADD,16,-3.6694,407,1.32152,889,3.11472,134,-0.6202,32,-3.2897
ENSG00000165916,PSMC3,16,-3.9908,407,0.91632,355,0.67808,217,-0.1547,229,-0.0822
ENSG00000149187,CELF1,16,-3.4481,407,1.61652,443,1.78811,154,-0.0965,73,-1.6854
ENSG00000172247,C1QTNF4,16,-3.7085,407,1.27099,830,2.84342,147,-0.5002,51,-2.5824
ENSG00000006118,TMEM132A,17,-3.4007,407,1.58291,398,1.54121,295,1.19388,20,-3.8135
ENSG00000167986,DDB1,454,1.09171,407,0.89395,485,1.21412,201,-0.3178,102,-1.7713
ENSG00000011347,SYT7,16,-3.2965,407,1.82829,605,2.75454,137,-0.1220,4,-5.7653
ENSG00000124920,MYRF,16,-4.0745,407,0.81427,1,-7.8265,44,-2.7905,436,2.08341
ENSG00000134825,TMEM258,16,-3.9152,407,1.00903,1,-7.6684,133,-0.9137,333,1.26910
ENSG00000134824,FADS2,16,-3.0808,407,2.14602,1,-6.8425,261,1.56214,48,-1.9600
ENSG00000167996,FTH1,1066,-2.5271,407,-3.9360,1320,-2.2121,3210,-0.9637,10260,2.47689
ENSG00000124942,AHNAK,16,-4.3054,407,0.53872,1,-8.0564,246,-0.3179,432,1.23473
ENSG00000254772,EEF1G,16,-5.0202,407,-0.2714,336,-0.5718,317,-0.7340,735,1.39719
ENSG00000168000,BSCL2,16,-4.2603,407,0.59224,1248,2.92193,250,-0.2356,98,-2.1445
ENSG00000162188,GNG3,16,-5.5081,4017,3.96607,1272,1.08459,275,-1.5193,54,-4.4352
ENSG00000176485,PLAAT3,16,-4.9351,407,-0.1775,8,-5.8328,124,-2.1435,852,2.64538
ENSG00000133318,RTN3,16,-6.6575,7515,3.33941,3455,1.46717,663,-1.3841,284,-3.1115
ENSG00000176340,COX8A,16,-4.0557,407,0.83661,240,-0.0521,397,0.95642,192,-0.5980
ENSG00000173511,VEGFB,16,-3.2126,407,1.94790,1,-6.9733,283,1.53637,64,-1.6143
ENSG00000002330,BAD,16,-3.6143,407,1.39229,240,0.45364,201,0.17922,145,-0.5569
ENSG00000126432,PRDX5,16,-3.9704,407,0.94072,71,-1.8284,269,0.26862,267,0.37113
ENSG00000110076,NRXN2,16,-4.8269,407,-0.0564,2184,3.44057,476,0.23010,58,-3.6085
ENSG00000213465,ARL2,16,-4.2225,407,0.63625,634,1.44169,97,-1.7579,312,0.31783
ENSG00000149806,FAU,741,-1.0864,407,-1.9885,187,-3.1344,1023,-0.6551,2487,1.87828
ENSG00000245532,NEAT1,16,-4.4667,407,0.35101,1,-8.2169,167,-1.1625,550,1.85550
ENSG00000251562,MALAT1,2626,-0.4882,1625,-1.2287,726,-2.4321,3348,-0.1157,5105,1.12853
ENSG00000168056,LTBP3,16,-3.3813,407,1.70668,1,-7.1407,209,0.56964,140,-0.2647
ENSG00000172757,CFL1,16,-6.0827,407,-1.4066,1965,1.15150,696,-0.6500,1315,0.79811
ENSG00000175602,CCDC85B,140,-2.8791,3839,2.74569,1183,0.38781,530,-0.9875,548,-1.1815
ENSG00000174903,RAB1B,16,-3.6743,407,1.31427,304,0.78809,164,-0.2719,164,-0.3581
ENSG00000179292,TMEM151A,16,-5.3271,4019,4.58367,131,-2.3156,170,-2.0724,213,-2.0815
ENSG00000174684,B4GAT1,16,-4.1687,407,0.70077,1010,2.53019,263,-0.0320,112,-1.8028
ENSG00000174080,CTSF,16,-3.5031,407,1.54199,163,-0.0589,209,0.40715,129,-0.6329
ENSG00000173898,SPTBN2,273,0.61095,407,1.32782,475,1.62909,258,0.60925,7,-5.4096
ENSG00000173020,GRK2,16,-3.9822,407,0.92597,583,1.60268,200,-0.2974,178,-0.6579
ENSG00000172531,PPP1CA,16,-3.6677,407,1.32384,532,1.85626,149,-0.4247,113,-1.1508
ENSG00000172508,CARNS1,16,-4.4094,407,0.41778,184,-0.8518,49,-2.9939,534,1.91973
ENSG00000084207,GSTP1,16,-4.6579,407,0.13279,1,-8.4071,242,-0.7666,616,1.75969
ENSG00000167792,NDUFV1,16,-3.6387,407,1.36148,252,0.50870,137,-0.5461,180,-0.0710
ENSG00000110717,NDUFS8,16,-3.7357,407,1.23454,1,-7.4914,203,0.04151,239,0.52709
ENSG00000137497,NUMA1,16,-3.5511,407,1.47670,278,0.78157,176,0.00805,130,-0.6913
ENSG00000149357,LAMTOR1,16,-3.8026,407,1.14983,193,-0.1222,163,-0.4372,232,0.30304
ENSG00000186642,PDE2A,16,-4.4172,407,0.40794,1147,2.42119,254,-0.4010,195,-1.0909
ENSG00000054965,FAM168A,16,-3.2720,407,1.86218,304,1.28376,184,0.47252,51,-2.0968
ENSG00000021300,PLEKHB1,16,-5.9832,407,-1.3021,227,-2.1717,573,-0.8606,1659,2.20601
ENSG00000175582,RAB6A,16,-4.2212,407,0.63825,384,0.54212,154,-1.0136,345,0.62610
ENSG00000118363,SPCS2,16,-3.5783,407,1.44077,214,0.30297,188,0.09759,148,-0.4549
ENSG00000149273,RPS3,400,-1.7699,407,-1.7467,487,-1.4767,508,-1.5366,2256,2.28702
ENSG00000048649,RSF1,16,-4.0924,407,0.79253,266,0.07882,127,-1.1916,335,0.82880
ENSG00000151366,NDUFC2,16,-4.0348,407,0.86265,114,-1.1813,172,-0.6161,328,0.89412
ENSG00000073921,PICALM,360,0.66715,407,0.88165,130,-0.9685,101,-1.4780,268,0.28800
ENSG00000137710,RDX,16,-4.3270,407,0.51355,1,-8.0777,78,-2.1973,526,2.17562
ENSG00000109846,CRYAB,16,-6.6576,407,-2.0025,377,-2.1138,449,-1.9964,2939,3.11121
ENSG00000149294,NCAM1,16,-5.2364,407,-0.5072,1411,1.63918,535,-0.0806,532,-0.1265
ENSG00000160584,SIK3,16,-5.3477,4034,4.52492,381,-0.7273,85,-3.1402,208,-2.1443
ENSG00000168092,PAFAH1B2,16,-4.1965,407,0.66600,474,0.93566,134,-1.2200,323,0.46927
ENSG00000137726,FXYD6,16,-4.3679,407,0.46572,1262,2.74950,332,0.14621,103,-2.1824
ENSG00000167283,ATP5MG,16,-4.4384,407,0.38408,220,-0.6067,307,-0.0896,411,0.70789
