Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000083857,FAT1,18,-0.9413,103,2.04239,19,-1.1265,32,-0.0156
ENSG00000109536,FRG1,58,0.45416,61,0.52728,42,-0.0870,38,-0.3447
ENSG00000164366,CCDC127,7,-2.0116,15,-0.8978,32,0.49796,28,0.18997
ENSG00000073578,SDHA,26,-1.9827,74,-0.4280,139,0.97588,80,-0.4429
ENSG00000249915,PDCD6,12,-3.2753,112,0.05596,163,1.20072,75,-0.7776
ENSG00000180104,EXOC3,17,-1.6535,63,0.38741,60,0.47943,44,-0.2622
ENSG00000225138,SLC9A3-AS1,19,0.20667,16,-0.0604,16,-0.1075,17,0.04684
ENSG00000171368,TPPP,224,-0.0708,135,-0.8636,259,0.24675,237,0.03073
ENSG00000028310,BRD9,0,-5.7161,14,-1.2903,40,0.58464,37,0.32160
ENSG00000049656,CLPTM1L,57,-0.3180,41,-0.8388,98,0.94756,52,-0.6569
ENSG00000153395,LPCAT1,96,0.93670,31,-0.8454,70,0.66239,34,-0.9772
ENSG00000171421,MRPL36,54,0.64705,23,-0.7151,38,0.12302,33,-0.1966
ENSG00000145494,NDUFS6,62,-1.5050,200,0.29726,173,0.09473,177,0.15676
ENSG00000164151,ICE1,42,0.16266,15,-1.4410,48,0.63858,32,-0.3669
ENSG00000133398,MED10,61,0.15151,31,-0.8976,66,0.44179,49,-0.2535
ENSG00000215218,UBE2QL1,56,-0.7755,40,-1.3020,136,1.07589,72,-0.5581
ENSG00000145545,SRD5A1,36,0.25582,20,-0.6784,41,0.81079,21,-0.7855
ENSG00000112941,TENT4A,39,1.00359,2,-3.5240,25,0.38347,18,-0.3520
ENSG00000078295,ADCY2,31,-1.6741,73,-0.3628,107,0.39631,96,0.11613
ENSG00000247516,MIR4458HG,30,-0.8361,75,0.61256,48,-0.1430,54,0.11778
ENSG00000112902,SEMA5A,42,0.16208,70,1.00194,27,-0.7502,41,0.14039
ENSG00000150753,CCT5,38,-1.5259,71,-0.5807,159,1.25188,72,-0.7765
ENSG00000164237,CMBL,28,-0.4537,65,0.91065,37,-0.0359,33,-0.2567
ENSG00000145495,MARCH6,147,-0.5556,165,-0.3755,276,0.74809,169,-0.4853
ENSG00000164236,ANKRD33B,2,-3.5808,7,-1.9999,50,2.07387,15,-1.1872
ENSG00000112977,DAP,20,-0.9478,108,1.81568,32,-0.3765,31,-0.4689
ENSG00000169862,CTNND2,53,-2.2543,122,-1.0197,240,0.04930,304,0.68344
ENSG00000038382,TRIO,13,-2.5788,48,-0.6300,109,1.24684,54,-0.6235
ENSG00000154122,ANKH,27,-1.5804,72,-0.1060,106,0.88085,61,-0.5057
ENSG00000173545,ZNF622,0,-5.0515,21,-0.0164,30,0.87405,19,-0.3223
ENSG00000154153,RETREG1,3,-3.9295,66,0.42650,73,1.00595,37,-0.7040
ENSG00000145555,MYO10,28,-1.4421,92,0.37666,32,-1.6456,120,1.53544
ENSG00000176788,BASP1,548,-0.9178,67,-4.0022,1480,1.16855,833,-0.3861
ENSG00000248455,LINC02217,30,0.33294,5,-2.4364,18,-0.7073,35,0.97510
ENSG00000145526,CDH18,5,-2.1523,0,-6.4272,38,1.40371,20,-0.3968
ENSG00000040731,CDH10,16,-1.0891,1,-4.9309,49,1.16012,28,-0.3184
ENSG00000113360,DROSHA,27,0.05456,30,0.19313,31,0.39805,21,-0.5279
ENSG00000082213,C5orf22,16,-0.4539,18,-0.3184,35,1.44826,11,-1.4343
ENSG00000133401,PDZD2,10,-1.9358,36,-0.0384,44,0.42616,37,0.00985
ENSG00000113384,GOLPH3,26,-0.7223,76,1.02647,45,0.21152,32,-0.5244
ENSG00000150712,MTMR12,10,-1.3276,8,-1.6953,38,1.26354,19,-0.5763
ENSG00000056097,ZFR,60,-0.9955,112,-0.0359,140,0.52107,103,-0.2419
ENSG00000113387,SUB1,288,-0.4198,214,-0.8777,491,0.72087,321,-0.3542
ENSG00000113407,TARS,0,-5.3154,25,-0.0471,36,0.99797,21,-0.4430
ENSG00000113460,BRIX1,18,0.02430,4,-2.1630,25,0.89037,14,-0.4923
ENSG00000168724,DNAJC21,21,-0.5212,48,0.80036,32,0.22459,24,-0.4489
ENSG00000164187,LMBRD2,33,-1.6170,21,-2.2957,157,1.48178,70,-0.6905
ENSG00000152620,NADK2,1,-5.3904,67,0.47418,55,0.20184,54,0.17627
ENSG00000164188,RANBP3L,18,-0.0085,40,1.31902,9,-1.4686,22,0.52355
ENSG00000079215,SLC1A3,351,-0.6196,493,-0.0855,270,-1.3470,820,1.35357
ENSG00000285967,NIPBL-DT,22,-0.2716,32,0.31521,30,0.30562,22,-0.3558
ENSG00000164190,NIPBL,64,0.96871,58,0.79888,28,-0.5161,30,-0.3627
ENSG00000197603,CPLANE1,35,0.44517,33,0.36098,22,-0.3494,26,0.00126
ENSG00000113594,LIFR,56,0.08031,88,0.83563,39,-0.6464,57,0.18247
ENSG00000164327,RICTOR,0,-5.1304,15,-0.5250,30,0.94401,19,-0.2247
ENSG00000113638,TTC33,20,-0.8441,16,-1.1320,54,1.33464,23,-0.8764
ENSG00000132356,PRKAA1,3,-2.5466,24,0.45548,27,1.12730,12,-0.9524
ENSG00000145592,RPL37,2761,0.59465,3853,1.17414,950,-1.4352,2201,0.34246
ENSG00000182836,PLCXD3,19,-0.9467,5,-2.7362,63,1.73965,21,-1.0855
ENSG00000083720,OXCT1,80,-0.5077,47,-1.3038,160,1.02622,85,-0.5789
ENSG00000205765,C5orf51,63,1.71460,17,-0.4780,20,-0.3767,19,-0.5048
ENSG00000250722,SELENOP,28,-1.9896,509,3.07613,27,-2.4934,100,-0.1018
ENSG00000172262,ZNF131,18,-0.1707,4,-2.2222,27,0.81910,17,-0.3308
ENSG00000112972,HMGCS1,132,-0.5895,88,-1.2060,304,1.38245,120,-0.9960
ENSG00000172239,PAIP1,20,-1.6147,69,0.25390,78,0.72850,48,-0.4817
ENSG00000248092,NNT-AS1,4,-2.7651,49,0.79699,30,0.00663,32,0.12522
ENSG00000112992,NNT,44,-0.7598,50,-0.5657,83,0.33529,75,0.07033
ENSG00000112996,MRPS30,23,-0.3302,5,-2.6005,42,1.11933,22,-0.5744
ENSG00000164588,HCN1,0,-5.8927,8,-2.7170,103,2.48103,25,-1.4763
ENSG00000151883,PARP8,43,1.03109,6,-1.8554,31,0.76153,14,-0.9647
ENSG00000164172,MOCS2,15,-2.6323,50,-0.8318,118,0.85198,81,-0.1366
ENSG00000164258,NDUFS4,1,-5.8474,102,0.77161,79,0.53341,56,-0.3236
ENSG00000185305,ARL15,1,-4.2550,11,-1.1031,39,1.61170,16,-0.8189
ENSG00000067248,DHX29,55,1.04753,31,0.07368,28,-0.0984,24,-0.4708
ENSG00000039123,MTREX,12,-1.3945,26,-0.2177,42,0.93915,23,-0.5615
ENSG00000067113,PLPP1,67,0.73937,81,1.07493,36,-0.3590,33,-0.5569
ENSG00000134352,IL6ST,184,0.63429,199,0.77046,104,-0.4201,113,-0.2387
ENSG00000062194,GPBP1,58,-0.4787,103,0.43129,98,0.55065,60,-0.6251
ENSG00000145632,PLK2,3,-4.8334,8,-3.4755,164,2.16441,51,-1.1022
ENSG00000152932,RAB3C,60,-1.6697,78,-1.2739,329,2.04490,84,-1.5170
ENSG00000113448,PDE4D,31,0.23239,11,-1.3524,34,0.63111,22,-0.4052
ENSG00000164182,NDUFAF2,14,-1.8890,60,0.32349,57,0.37371,47,-0.0886
ENSG00000188725,SMIM15,18,-0.2055,8,-1.3605,25,0.47862,20,-0.0660
ENSG00000130449,ZSWIM6,1,-4.6759,18,-0.5318,35,0.77120,26,-0.0477
ENSG00000068796,KIF2A,48,0.21598,38,-0.1836,49,0.35607,35,-0.3967
ENSG00000086189,DIMT1,9,-0.8987,14,-0.2771,20,0.44730,16,-0.0992
ENSG00000086200,IPO11,0,-4.7498,4,-1.8989,25,1.28356,14,-0.3194
ENSG00000153006,SREK1IP1,15,-1.3505,20,-0.9115,40,0.21513,43,0.38967
ENSG00000153015,CWC27,116,1.65971,52,0.24184,33,-0.6132,35,-0.4991
ENSG00000113595,TRIM23,39,-0.7128,29,-1.1568,92,1.15039,45,-0.6907
ENSG00000113597,TRAPPC13,0,-5.4605,38,0.53954,36,0.74756,22,-0.4348
ENSG00000197860,SGTB,32,-1.5268,34,-1.4305,131,1.21450,68,-0.5298
ENSG00000123213,NLN,0,-4.7277,23,0.60249,19,0.40591,15,-0.1062
ENSG00000112851,ERBIN,61,0.13278,103,1.02369,34,-1.0328,64,0.36166
ENSG00000153914,SREK1,133,1.71710,69,0.54138,35,-0.7387,38,-0.5844
ENSG00000069020,MAST4,0,-5.3783,51,0.70029,38,0.30605,33,-0.0446
ENSG00000145675,PIK3R1,133,0.14900,33,-1.9527,176,1.06172,85,-0.7737
ENSG00000145740,SLC30A5,0,-5.0806,33,0.76493,30,1.05715,13,-0.9481
ENSG00000134056,MRPS36,36,-0.7597,38,-0.6640,69,0.41440,59,0.01447
ENSG00000085231,AK6,29,-0.6102,28,-0.6373,52,0.49931,41,-0.1193
ENSG00000273841,TAF9,54,-0.4278,43,-0.7516,96,0.84506,56,-0.5234
ENSG00000152942,RAD17,11,-0.6791,27,0.76775,21,0.66608,11,-0.9093
ENSG00000145734,BDP1,105,1.06138,31,-0.9015,48,-0.3094,56,0.03498
ENSG00000131844,MCCC2,0,-4.8732,19,0.07697,18,0.07000,21,0.46727
ENSG00000164326,CARTPT,9,-2.3508,3,-3.7872,73,1.44321,37,-0.4615
ENSG00000131711,MAP1B,1377,-0.4046,333,-2.5420,2409,0.82639,1610,-0.2319
ENSG00000113048,MRPS27,38,-0.0147,18,-1.0943,52,0.85216,29,-0.6013
ENSG00000083312,TNPO1,8,-2.1597,39,0.12359,42,0.39582,36,0.00291
ENSG00000145741,BTF3,299,0.79589,355,1.09547,160,-0.3266,138,-0.6420
ENSG00000171617,ENC1,549,-1.2298,171,-2.9527,2218,2.02171,639,-1.3232
ENSG00000049860,HEXB,16,-0.8649,42,0.59021,35,0.49507,23,-0.5373
ENSG00000164347,GFM2,21,-0.0790,15,-0.6407,29,0.68370,18,-0.4945
ENSG00000164346,NSA2,148,0.20554,212,0.80081,121,-0.1737,115,-0.2905
ENSG00000198780,FAM169A,30,-0.9689,41,-0.5016,84,1.17048,38,-0.8249
ENSG00000113161,HMGCR,59,-1.1321,24,-2.4800,230,2.16517,56,-1.5750
ENSG00000113163,CERT1,27,-1.1237,34,-0.7615,84,1.15519,41,-0.6898
ENSG00000145708,CRHBP,644,4.36297,0,-9.6082,51,-1.2148,18,-2.9187
ENSG00000164252,AGGF1,27,-0.7121,27,-0.7255,52,0.51138,41,-0.0830
ENSG00000113231,PDE8B,6,-3.1205,45,-0.1527,67,0.82900,44,-0.2807
ENSG00000164253,WDR41,7,-1.7134,20,-0.3014,31,0.73315,21,-0.2521
ENSG00000171530,TBCA,273,0.07879,334,0.40773,269,0.09049,228,-0.2994
ENSG00000132842,AP3B1,61,1.71564,39,0.91047,14,-1.0182,17,-0.5543
ENSG00000085365,SCAMP1,131,-0.0494,65,-1.1401,212,1.31179,78,-1.1444
ENSG00000152409,JMY,17,-0.3384,31,0.58492,29,0.84325,12,-1.1442
ENSG00000152413,HOMER1,65,-0.4325,24,-1.9121,117,0.85181,74,-0.3135
ENSG00000164329,TENT2,20,0.07199,31,0.78475,23,0.42408,12,-0.9046
ENSG00000177034,MTX3,1,-3.6917,26,0.31276,31,1.01066,16,-0.6583
ENSG00000113296,THBS4,9,-1.4036,38,0.86231,13,-1.1531,31,0.93882
ENSG00000164300,SERINC5,0,-5.0459,68,2.17330,9,-1.5473,24,0.45249
ENSG00000039319,ZFYVE16,3,-3.0967,37,0.59650,19,-0.6024,35,0.80595
ENSG00000249042,AC008771.1,1,-3.8712,10,-0.9416,22,0.50939,20,0.30053
ENSG00000228716,DHFR,21,0.01135,36,0.88052,13,-0.9505,25,0.42894
ENSG00000113318,MSH3,52,1.14997,39,0.65399,19,-0.6975,23,-0.2321
ENSG00000113319,RASGRF2,41,0.21710,20,-0.9102,51,0.91690,24,-0.8315
ENSG00000145687,SSBP2,1,-5.2405,56,-0.0924,84,0.93572,51,-0.3578
ENSG00000186468,RPS23,1718,0.38701,3196,1.47528,749,-1.2292,1407,0.09392
ENSG00000174695,TMEM167A,76,-0.1282,77,-0.1073,94,0.33297,74,-0.2590
ENSG00000038427,VCAN,25,-1.2431,263,2.99896,19,-2.0464,48,-0.3348
ENSG00000164176,EDIL3,85,-0.7393,200,0.63429,145,0.15026,124,-0.2122
ENSG00000127184,COX7C,561,-0.7343,889,-0.0117,926,0.07974,951,0.14760
ENSG00000145715,RASA1,39,-0.0043,30,-0.4534,54,0.84151,28,-0.7713
ENSG00000134480,CCNH,80,0.62548,30,-0.9037,71,0.68217,38,-0.7721
ENSG00000247828,TMEM161B-AS1,26,-0.9942,39,-0.3439,46,-0.1278,60,0.51422
ENSG00000245526,LINC00461,11,-1.9691,42,-0.0052,41,-0.1044,52,0.52706
ENSG00000081189,MEF2C,186,-1.1837,67,-2.6912,630,1.35623,305,-0.5971
ENSG00000153140,CETN3,0,-5.1531,45,1.21565,19,-0.2612,24,0.20389
ENSG00000176055,MBLAC2,16,-0.4070,5,-2.1533,34,1.58216,12,-1.1413
ENSG00000164199,ADGRV1,53,0.51137,72,1.03585,17,-1.6054,48,0.57351
ENSG00000113369,ARRDC3,15,-0.3754,20,0.03016,27,0.86713,13,-0.8465
ENSG00000237187,NR2F1-AS1,14,-1.3703,25,-0.5562,39,0.20111,40,0.32263
ENSG00000175745,NR2F1,82,-0.5345,170,0.63364,123,0.15855,103,-0.2760
ENSG00000113391,FAM172A,20,-0.8308,51,0.65124,31,-0.1985,36,0.14982
ENSG00000175471,MCTP1,0,-5.5463,2,-3.7068,37,0.71879,33,0.38854
ENSG00000198677,TTC37,62,0.41768,34,-0.5461,48,0.01102,48,-0.0107
ENSG00000164292,RHOBTB3,48,-0.7413,173,1.36713,35,-1.5634,103,0.76331
ENSG00000173221,GLRX,19,-0.1445,9,-1.1585,28,0.79790,16,-0.4733
ENSG00000118985,ELL2,49,0.13066,34,-0.4634,55,0.48151,38,-0.4049
ENSG00000175426,PCSK1,4,-2.8394,0,-6.5870,63,2.86635,11,-1.8709
ENSG00000153113,CAST,9,-1.9463,136,2.58819,23,-0.8303,25,-0.6459
ENSG00000113441,LNPEP,47,-0.3392,44,-0.4208,78,0.79025,44,-0.5888
ENSG00000145721,LIX1,23,-0.5680,109,2.14389,12,-1.9448,37,0.31487
ENSG00000174136,RGMB,26,-1.3107,16,-2.0716,96,1.27192,49,-0.5388
ENSG00000174132,FAM174A,45,-0.2894,38,-0.5227,73,0.82041,41,-0.6089
ENSG00000145730,PAM,163,0.04647,94,-0.8183,252,1.38799,80,-1.3960
ENSG00000145725,PPIP5K2,1,-4.8580,21,-0.3530,42,1.40813,18,-0.7972
ENSG00000181751,C5orf30,35,0.02856,2,-3.8394,58,1.55649,20,-1.1726
ENSG00000145743,FBXL17,72,-0.2494,38,-1.2371,105,0.57276,78,-0.1728
ENSG00000198961,PJA2,255,-0.6080,166,-1.2645,573,1.22343,262,-0.7848
ENSG00000164209,SLC25A46,85,-0.1678,22,-2.1719,145,1.24170,65,-0.8204
ENSG00000152495,CAMK4,14,-2.6286,30,-1.5261,139,1.62489,56,-0.8323
ENSG00000164211,STARD4,2,-2.8428,30,0.87097,27,1.19696,9,-1.3146
ENSG00000134986,NREP,31,-0.8253,39,-0.4809,70,0.75895,44,-0.3903
ENSG00000224032,EPB41L4A-AS1,49,-0.3413,41,-0.6292,62,0.03144,68,0.27859
ENSG00000134982,APC,149,-0.0465,89,-0.8397,132,-0.3385,191,0.58034
ENSG00000153037,SRP19,28,-0.9342,59,0.22764,63,0.54685,43,-0.3943
ENSG00000129625,REEP5,149,-0.9844,158,-0.9028,426,1.20382,200,-0.7412
ENSG00000172795,DCP2,1,-4.2793,26,0.06645,38,1.16449,18,-0.6998
ENSG00000047188,YTHDC2,27,0.21509,21,-0.1812,33,0.86328,14,-1.0121
ENSG00000080709,KCNN2,39,0.82808,44,1.03035,28,0.44339,10,-1.6542
ENSG00000152503,TRIM36,34,-0.9503,7,-3.1770,107,1.58723,42,-0.8758
ENSG00000164221,CCDC112,15,-0.4439,16,-0.2980,22,0.25959,20,-0.0135
ENSG00000145780,FEM1C,9,-1.3247,25,0.29640,22,0.15961,22,0.06365
ENSG00000134970,TMED7,90,0.43548,79,0.23362,74,0.18895,55,-0.4891
ENSG00000129596,CDO1,4,-3.7669,42,-0.2918,72,0.94993,44,-0.3349
ENSG00000145782,ATG12,37,-0.6964,55,-0.1026,66,0.30031,57,-0.0529
ENSG00000177879,AP3S1,117,-0.0679,48,-1.4306,169,0.90636,94,-0.5753
ENSG00000092421,SEMA6A,5,-2.4261,81,1.87814,19,-0.7883,28,0.06733
ENSG00000172869,DMXL1,1,-4.9605,42,0.53335,38,0.63368,26,-0.3114
ENSG00000133835,HSD17B4,8,-2.8776,115,1.10220,62,0.10389,56,-0.1513
ENSG00000205302,SNX2,0,-5.9821,55,0.55527,48,0.54880,35,-0.2191
ENSG00000064652,SNX24,24,0.30479,22,0.16999,22,0.28470,16,-0.5022
ENSG00000151292,CSNK1G3,52,0.32965,54,0.38683,42,-0.0169,37,-0.2863
ENSG00000155324,GRAMD2B,27,-0.3589,92,1.69943,8,-2.5397,48,0.88753
ENSG00000164904,ALDH7A1,15,-2.4932,174,1.29308,44,-1.2445,111,0.85737
ENSG00000164902,PHAX,92,0.62311,52,-0.3075,60,-0.1126,61,-0.0598
ENSG00000164241,C5orf63,242,0.41000,40,-2.3245,83,-1.6405,317,1.62960
ENSG00000145794,MEGF10,0,-4.9428,30,0.75695,7,-1.7327,32,1.61479
ENSG00000205279,CTXN3,0,-5.3783,10,-1.3223,42,1.55597,18,-0.6885
ENSG00000245937,LINC01184,7,-1.9304,20,-0.4141,35,0.74618,24,-0.2027
ENSG00000064651,SLC12A2,0,-5.8668,101,1.74154,28,-0.6209,39,0.14767
ENSG00000169567,HINT1,277,-0.9510,394,-0.4053,656,0.67257,450,-0.2886
ENSG00000186687,LYRM7,56,0.03936,15,-1.9284,64,0.40519,54,0.00159
ENSG00000158985,CDC42SE2,123,-0.0596,49,-1.4663,161,0.60756,115,-0.2382
ENSG00000158987,RAPGEF6,1,-3.8582,21,0.31729,18,0.21074,18,0.20933
ENSG00000217128,FNIP1,0,-4.9945,35,0.86296,28,0.74344,16,-0.6307
ENSG00000164398,ACSL6,84,-0.7526,58,-1.3174,176,0.70247,127,-0.1513
ENSG00000113522,RAD50,108,1.00748,36,-0.7646,58,-0.0186,53,-0.2505
ENSG00000131437,KIF3A,98,-1.3141,52,-2.2365,342,1.15660,192,-0.3951
ENSG00000164402,SEPTIN8,68,-1.2996,127,-0.3471,151,-0.1134,196,0.55730
ENSG00000198944,SOWAHA,26,-2.3256,85,-0.5553,122,0.01670,153,0.61518
ENSG00000164405,UQCRQ,434,-0.3225,537,0.01547,556,0.10890,531,-0.0048
ENSG00000072364,AFF4,57,0.00655,63,0.17771,66,0.39791,45,-0.5004
ENSG00000155329,ZCCHC10,14,-0.2131,12,-0.5103,18,0.25072,16,-0.0130
ENSG00000170606,HSPA4,69,-0.3122,63,-0.4575,117,0.89378,61,-0.7089
ENSG00000113583,C5orf15,7,-2.1012,37,0.37282,41,0.90000,21,-0.6747
ENSG00000213585,VDAC1,171,-0.5699,103,-1.3326,394,1.42582,151,-1.0278
ENSG00000113558,SKP1,561,-0.1016,584,-0.0378,724,0.49391,485,-0.4742
ENSG00000113575,PPP2CA,76,-1.7175,116,-1.0747,371,1.40614,162,-0.7874
ENSG00000119048,UBE2B,141,-0.0474,104,-0.5183,207,0.99233,95,-0.9180
ENSG00000237190,CDKN2AIPNL,15,-1.5045,31,-0.4197,61,1.11315,30,-0.6712
ENSG00000043143,JADE2,38,0.07584,11,-1.7695,42,0.35202,37,0.02331
ENSG00000152700,SAR1B,26,-0.8912,49,0.07587,45,-0.0721,53,0.29886
ENSG00000164615,CAMLG,137,0.04524,98,-0.4917,173,0.68946,102,-0.5977
ENSG00000145833,DDX46,31,-0.1768,34,-0.0485,38,0.24018,32,-0.1645
ENSG00000181904,C5orf24,19,-1.2842,65,0.63996,67,1.22825,22,-1.4230
ENSG00000113621,TXNDC15,36,0.04880,29,-0.2921,38,0.20285,33,-0.1240
ENSG00000113648,H2AFY,30,-1.4450,46,-0.7733,103,0.81391,69,-0.2441
ENSG00000145824,CXCL14,23,-3.5321,477,1.09876,293,0.42499,202,-0.4632
ENSG00000145832,SLC25A48,11,-0.6001,34,1.16668,5,-2.0718,25,1.14113
ENSG00000113658,SMAD5,1,-3.7246,65,1.76189,21,-0.2366,21,-0.2663
ENSG00000152377,SPOCK1,77,-1.5335,65,-1.8011,354,1.62465,136,-0.9286
ENSG00000146021,KLHL3,0,-4.8429,6,-1.4477,27,1.23344,15,-0.3304
ENSG00000177733,HNRNPA0,71,-0.6657,114,0.06265,139,0.63303,88,-0.4876
ENSG00000031003,FAM13B,48,0.43625,52,0.58334,42,0.35044,24,-0.8710
ENSG00000112981,NME5,0,-4.7491,10,-1.3173,32,0.86876,23,0.02508
ENSG00000112983,BRD8,20,-0.9835,22,-0.8446,50,0.69144,36,-0.1823
ENSG00000094880,CDC23,0,-5.0726,30,0.60886,27,0.72813,17,-0.4562
ENSG00000120709,FAM53C,1,-5.2715,8,-2.2847,49,0.66092,44,0.36337
ENSG00000120733,KDM3B,62,0.65978,45,0.14016,37,-0.2482,40,-0.1085
ENSG00000132563,REEP2,63,-1.2782,65,-1.2347,209,1.04222,120,-0.4202
ENSG00000120738,EGR1,44,-0.6824,39,-0.8554,99,1.07483,49,-0.6836
ENSG00000120705,ETF1,15,-1.7474,41,-0.2048,61,0.68446,43,-0.2275
ENSG00000113013,HSPA9,72,-1.3033,140,-0.2839,228,0.82591,139,-0.4260
ENSG00000044115,CTNNA1,8,-3.4222,202,1.56274,62,-0.5854,89,0.20768
ENSG00000146006,LRRTM2,12,-1.5542,3,-3.5218,49,1.11521,30,-0.2257
ENSG00000120725,SIL1,10,-1.0959,31,0.57488,25,0.37206,19,-0.3373
ENSG00000120727,PAIP2,92,-0.5774,169,0.38712,165,0.55023,103,-0.5704
ENSG00000170464,DNAJC18,71,0.65614,22,-1.1493,60,0.59531,36,-0.6271
ENSG00000131508,UBE2D2,72,-0.5870,82,-0.3979,137,0.70186,87,-0.4164
ENSG00000171604,CXXC5,53,-1.4413,210,0.72217,152,0.28751,121,-0.2629
ENSG00000146005,PSD2,68,-0.1140,102,0.54453,43,-1.1235,98,0.77652
ENSG00000185129,PURA,49,-0.1317,62,0.24718,60,0.32700,44,-0.3977
ENSG00000182700,IGIP,65,-0.2964,22,-1.9372,93,0.41894,82,0.10492
ENSG00000120306,CYSTM1,74,-0.5626,180,0.88861,86,-0.4607,114,0.19652
ENSG00000113068,PFDN1,87,-0.2155,109,0.14170,135,0.81735,65,-0.8994
ENSG00000131503,ANKHD1,46,0.00996,50,0.16741,43,-0.0986,46,0.02836
ENSG00000213523,SRA1,22,-0.8487,48,0.35042,41,0.16049,38,-0.0553
ENSG00000113108,APBB3,30,-0.2027,25,-0.4562,52,1.23291,19,-1.1860
ENSG00000176087,SLC35A4,1,-3.6757,54,1.68723,16,-0.4425,20,-0.0074
ENSG00000131495,NDUFA2,187,-0.1578,257,0.35695,210,0.03896,195,-0.1313
ENSG00000113141,IK,43,-0.5017,78,0.44689,65,0.23013,53,-0.2646
ENSG00000170445,HARS,49,-0.3522,32,-1.0120,85,0.93463,47,-0.5868
ENSG00000146007,ZMAT2,82,-0.5512,72,-0.7471,141,0.48651,112,-0.0938
ENSG00000178913,TAF7,77,-0.0429,61,-0.4013,104,0.75572,58,-0.6685
ENSG00000131504,DIAPH1,23,-0.1493,48,1.03093,23,-0.1970,23,-0.2689
ENSG00000171720,HDAC3,50,0.90309,14,-1.0951,35,0.51019,21,-0.6964
ENSG00000164620,RELL2,0,-5.8028,21,-0.7632,58,1.65732,22,-0.9326
ENSG00000081791,DELE1,0,-5.0379,50,1.50711,18,-0.2452,20,-0.0202
ENSG00000013561,RNF14,21,-1.0136,26,-0.6463,62,1.25661,27,-0.8703
ENSG00000113552,GNPDA1,1,-4.6058,10,-1.6867,51,1.63588,21,-0.7234
ENSG00000131507,NDFIP1,170,-1.8199,202,-1.5663,923,1.54517,381,-0.8294
ENSG00000113578,FGF1,68,-0.5823,157,0.75822,32,-2.1765,160,1.44141
ENSG00000145819,ARHGAP26,7,-3.2484,57,-0.1876,84,0.70311,61,-0.1268
ENSG00000113580,NR3C1,20,-0.9516,51,0.54125,41,0.28428,33,-0.2551
ENSG00000145817,YIPF5,28,-0.1077,40,0.48520,36,0.54135,20,-0.7812
ENSG00000183775,KCTD16,8,-3.1762,6,-3.5874,105,1.25516,62,-0.2163
ENSG00000133706,LARS,82,0.23564,56,-0.3764,89,0.59957,53,-0.6173
ENSG00000091009,RBM27,39,0.40401,31,0.03703,28,-0.1337,29,-0.0511
ENSG00000113649,TCERG1,72,0.92153,13,-1.7134,52,0.61320,30,-0.7175
ENSG00000156475,PPP2R2B,22,-2.7171,45,-1.6805,212,1.30805,111,-0.4554
ENSG00000113657,DPYSL3,38,-0.9235,130,1.03574,59,-0.3679,73,0.11038
ENSG00000176049,JAKMIP2,2,-3.6846,17,-0.9407,46,1.00691,29,-0.2194
ENSG00000173210,ABLIM3,0,-4.9751,19,0.02582,16,-0.3692,27,0.90030
ENSG00000145882,PCYOX1L,0,-4.9254,10,-0.9295,30,1.43822,14,-0.6543
ENSG00000113712,CSNK1A1,165,0.26067,144,0.04427,161,0.35437,112,-0.5051
ENSG00000113716,HMGXB3,0,-4.9062,35,1.09337,28,1.29454,8,-1.5627
ENSG00000182578,CSF1R,135,2.17504,81,1.17609,12,-2.2569,34,-0.3540
ENSG00000113721,PDGFRB,1,-4.8771,145,2.93594,13,-1.7290,29,-0.1874
ENSG00000011083,SLC6A7,0,-5.2397,3,-3.0650,38,1.49839,19,-0.4317
ENSG00000070808,CAMK2A,200,-0.8232,61,-2.6014,415,0.52193,368,0.20099
ENSG00000070814,TCOF1,39,0.29807,24,-0.4619,39,0.50957,26,-0.5143
ENSG00000019582,CD74,449,1.12761,1088,3.01676,66,-2.3425,123,-1.2834
ENSG00000164587,RPS14,1069,0.11474,2346,1.47242,624,-0.9931,1010,0.03633
ENSG00000070614,NDST1,9,-1.4905,31,0.35384,21,-0.4469,32,0.63799
ENSG00000171992,SYNPO,34,-2.1218,75,-0.9317,136,-0.0031,177,0.70386
ENSG00000086589,RBM22,25,-0.5544,34,-0.0884,47,0.68900,28,-0.5222
ENSG00000132912,DCTN4,9,-2.5312,68,0.52225,59,0.44683,45,-0.1987
ENSG00000211445,GPX3,76,0.24208,50,-0.4087,91,0.93791,40,-1.0328
ENSG00000145901,TNIP1,0,-5.4978,49,0.95446,35,0.63978,21,-0.5634
ENSG00000197043,ANXA6,106,-1.0565,117,-0.9092,337,1.42558,132,-0.9865
ENSG00000196743,GM2A,44,1.15117,45,1.17608,10,-1.5280,23,0.08147
ENSG00000123643,SLC36A1,1,-3.6940,2,-2.9278,31,1.81126,12,-0.8025
ENSG00000113140,SPARC,73,-2.2600,2078,4.00332,125,-1.8637,147,-1.5834
ENSG00000177556,ATOX1,91,-0.7577,191,0.42131,140,-0.1161,158,0.16643
ENSG00000145907,G3BP1,13,-1.8224,64,0.67076,48,0.29306,39,-0.1849
