Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000006116,CACNG3,148,-0.3068,85,-1.1487,263,0.60529,292,0.78061,268,0.63338,236,0.54422,90,-1.0583,56,-1.7531,126,-0.5965
ENSG00000122257,RBBP6,85,0.85038,69,0.49956,47,-0.0980,50,0.00331,42,-0.2602,45,-0.2019,55,0.15217,63,0.36393,27,-0.9849
ENSG00000090905,TNRC6A,101,1.23935,80,0.85452,36,-0.4195,37,-0.3804,33,-0.5422,37,-0.4533,39,-0.2841,78,0.80790,26,-0.9830
ENSG00000205629,LCMT1,50,-0.4908,80,0.25047,71,0.07424,58,-0.2503,84,0.32334,89,0.54798,64,-0.0934,39,-0.8393,52,-0.4639
ENSG00000182601,HS3ST4,53,2.23045,22,0.68860,9,-0.6610,3,-2.3019,2,-2.4635,4,-1.9201,28,1.06883,25,0.87239,9,-0.8369
ENSG00000169189,NSMCE1,31,-0.2900,51,0.47008,14,-1.4781,43,0.18986,35,-0.1223,51,0.58777,42,0.14326,35,-0.1363,26,-0.6232
ENSG00000077235,GTF3C1,87,0.90468,65,0.42416,45,-0.1504,41,-0.2899,58,0.26103,51,0.07385,41,-0.2801,29,-0.8357,37,-0.4874
ENSG00000169181,GSG1L,8,-1.3992,10,-1.0032,71,2.14385,16,-0.3721,34,0.80394,17,-0.3603,7,-1.5702,13,-0.6840,18,-0.2415
ENSG00000169180,XPO6,47,-0.1502,46,-0.1661,47,-0.1507,56,0.12365,69,0.47276,75,0.76430,51,-0.0308,30,-0.8257,24,-1.2116
ENSG00000188322,SBK1,15,-0.1376,17,0.05671,14,-0.1690,24,0.66305,31,1.04340,12,-0.4886,2,-3.0205,21,0.43957,16,-0.0065
ENSG00000188603,CLN3,11,0.02047,26,1.41001,3,-1.7576,6,-0.9721,10,-0.1683,11,0.07777,16,0.59114,8,-0.3888,8,-0.4197
ENSG00000176046,NUPR1,11,-1.4930,35,0.26646,14,-1.1456,13,-1.2299,12,-1.2999,15,-1.1403,102,2.11125,53,0.91789,36,0.30206
ENSG00000196502,SULT1A1,60,0.53077,45,0.07881,26,-0.7665,49,0.20743,49,0.21611,51,0.33011,30,-0.5547,34,-0.3540,35,-0.3566
ENSG00000168488,ATXN2L,48,0.66069,35,0.13973,27,-0.2571,34,0.10814,53,0.80806,41,0.49245,17,-0.9885,18,-0.8976,14,-1.2718
ENSG00000178952,TUFM,168,0.39352,123,-0.1010,91,-0.5686,181,0.51482,153,0.23599,147,0.21474,112,-0.2507,103,-0.3819,103,-0.4126
ENSG00000178188,SH2B1,46,0.58665,33,0.03465,43,0.45666,33,0.03951,37,0.21986,36,0.23244,19,-0.8248,18,-0.8361,24,-0.4999
ENSG00000176953,NFATC2IP,46,0.90968,56,1.22771,12,-1.2132,17,-0.6578,22,-0.2975,33,0.47592,27,0.06150,16,-0.7712,10,-1.5596
ENSG00000169682,SPNS1,17,0.11878,9,-0.7632,16,0.02724,17,0.09351,11,-0.4813,21,0.57929,3,-2.1235,11,-0.5216,20,0.43231
ENSG00000183336,BOLA2,15,-0.2970,14,-0.3945,21,0.20359,19,0.01768,23,0.37258,26,0.71111,13,-0.5596,9,-1.1226,14,-0.4095
ENSG00000103485,QPRT,35,1.18679,43,1.55685,5,-1.7272,6,-1.5375,12,-0.5054,8,-1.2766,15,-0.1808,23,0.51147,19,0.23306
ENSG00000079616,KIF22,28,-0.0166,26,-0.1509,31,0.12192,22,-0.3485,30,0.11247,28,0.01628,27,-0.0869,29,0.04316,30,0.12554
ENSG00000103495,MAZ,118,0.61218,87,0.11563,55,-0.5968,90,0.17717,63,-0.3746,97,0.36291,78,-0.0461,65,-0.3226,60,-0.4964
ENSG00000167371,PRRT2,364,1.08885,142,-0.4278,196,0.07225,160,-0.2374,195,0.07049,258,0.66092,93,-1.0685,166,-0.1810,76,-1.4598
ENSG00000280789,PAGR1,13,-0.5323,20,0.09297,35,0.96528,18,-0.1329,22,0.23442,20,0.08616,19,-0.0150,15,-0.4039,14,-0.5476
ENSG00000103502,CDIPT,106,0.26388,125,0.52680,72,-0.3298,123,0.50358,88,-0.0304,101,0.23622,85,-0.0897,46,-1.0121,64,-0.5709
ENSG00000174938,SEZ6L2,604,0.98112,492,0.63803,229,-0.5648,566,0.87224,436,0.44404,348,0.10246,158,-1.1304,134,-1.3705,150,-1.2840
ENSG00000174939,ASPHD1,61,-0.9418,95,-0.2789,162,0.56429,141,0.34211,143,0.36536,125,0.18868,80,-0.5490,94,-0.2980,106,-0.1161
ENSG00000174943,KCTD13,34,-0.3659,37,-0.2429,59,0.49652,43,0.01320,70,0.77320,51,0.33825,26,-0.7926,19,-1.2148,38,-0.2199
ENSG00000149932,TMEM219,110,-0.0350,130,0.22566,125,0.15870,139,0.33193,114,0.02274,78,-0.6716,126,0.17598,121,0.10947,127,0.20699
ENSG00000149930,TAOK2,29,-0.1637,30,-0.1344,32,-0.0115,42,0.39640,26,-0.3705,38,0.31272,17,-1.0062,33,0.00162,34,0.07136
ENSG00000149929,HIRIP3,22,-0.1510,29,0.30882,15,-0.6532,28,0.24947,17,-0.4699,27,0.27713,18,-0.4140,23,-0.0222,25,0.09084
ENSG00000169592,INO80E,29,-0.1357,50,0.75587,15,-1.0849,27,-0.2412,37,0.24485,32,0.02596,28,-0.1805,26,-0.3025,35,0.17730
ENSG00000149927,DOC2A,246,0.20957,71,-1.6876,247,0.21316,179,-0.2892,270,0.35796,385,1.27188,98,-1.2008,84,-1.4375,119,-0.9806
ENSG00000149926,TLCD3B,20,-0.2344,16,-0.5742,22,-0.0410,24,0.09583,38,0.79047,26,0.20782,14,-0.7541,18,-0.3674,23,0.03611
ENSG00000149925,ALDOA,23,-1.5633,38,-0.8487,56,-0.2570,61,-0.1361,139,1.22219,103,0.92366,46,-0.5608,23,-1.5732,49,-0.4859
ENSG00000149923,PPP4C,43,-0.0378,57,0.41332,38,-0.2215,59,0.48204,43,-0.0098,41,-0.1195,43,-0.0114,36,-0.2807,41,-0.1170
ENSG00000090238,YPEL3,295,0.03041,287,-0.0133,291,0.00847,351,0.30517,438,0.66726,349,0.37105,181,-0.7201,133,-1.1846,225,-0.4269
ENSG00000102882,MAPK3,231,-0.0500,160,-0.6175,296,0.34264,259,0.13334,292,0.32194,267,0.21911,174,-0.4904,163,-0.5903,243,0.03436
ENSG00000102879,CORO1A,66,-0.6831,37,-1.5168,158,0.69293,137,0.46611,148,0.58472,151,0.80528,82,-0.3476,33,-1.7026,57,-0.9467
ENSG00000169627,BOLA2B,14,-0.6472,22,0.03011,41,1.04438,16,-0.4207,25,0.20470,20,-0.1533,20,-0.0956,11,-1.0346,25,0.25220
ENSG00000169217,CD2BP2,43,-0.3082,51,-0.0536,50,-0.0842,45,-0.2287,73,0.51250,69,0.53882,34,-0.6747,30,-0.8469,49,-0.1024
ENSG00000169221,TBC1D10B,81,1.03463,45,0.08077,40,-0.1196,28,-0.6471,56,0.41658,38,-0.2176,48,0.18435,50,0.24326,26,-0.8251
ENSG00000180035,ZNF48,20,0.86089,11,-0.1077,7,-0.7497,14,0.35357,15,0.45272,13,0.21336,7,-0.7259,7,-0.8076,9,-0.3669
ENSG00000179965,ZNF771,21,-0.7831,36,0.05012,40,0.21289,49,0.53322,46,0.45877,37,0.10393,11,-1.7616,24,-0.5721,40,0.26411
ENSG00000179958,DCTPP1,36,-0.2905,32,-0.4772,36,-0.2816,51,0.23129,48,0.15707,58,0.58157,41,-0.0975,23,-0.9553,41,-0.1185
ENSG00000179918,SEPHS2,36,-0.5375,62,0.27397,38,-0.4625,48,-0.1304,84,0.77719,72,0.66192,39,-0.4422,30,-0.8108,34,-0.6740
ENSG00000229809,ZNF688,13,-0.2794,5,-1.5735,10,-0.6651,14,-0.1638,20,0.36936,24,0.92633,5,-1.5336,13,-0.3121,17,0.13262
ENSG00000156858,PRR14,14,0.25359,19,0.69406,17,0.54636,6,-0.9421,10,-0.2666,13,0.21297,13,0.19413,6,-0.9191,9,-0.5173
ENSG00000156860,FBRS,13,-0.3720,8,-1.0160,17,0.02200,10,-0.6988,13,-0.4258,23,0.67381,21,0.36240,14,-0.3113,17,0.03804
ENSG00000080603,SRCAP,19,-0.3239,26,0.18693,18,-0.3951,36,0.69931,27,0.20326,20,-0.3017,29,0.33862,18,-0.4209,24,0.04379
ENSG00000156873,PHKG2,13,-0.7795,26,0.22174,24,0.10756,18,-0.2912,25,0.19558,36,1.03246,2,-3.3460,8,-1.4633,21,-0.1246
ENSG00000196118,CCDC189,32,1.28784,4,-1.7081,7,-1.0100,6,-1.2893,19,0.45621,24,1.04140,2,-2.6079,8,-0.8399,11,-0.4026
ENSG00000103549,RNF40,40,0.37292,30,-0.0529,30,-0.0936,31,-0.0286,41,0.42431,33,0.09504,33,0.07516,32,0.02988,21,-0.6921
ENSG00000099385,BCL7C,31,0.41947,38,0.71319,13,-0.9234,14,-0.7721,19,-0.3249,12,-1.2330,44,0.98287,30,0.33220,32,0.48538
ENSG00000099364,FBXL19,21,-0.2249,27,0.18638,26,0.10678,35,0.57441,22,-0.1450,22,-0.1917,11,-1.1445,18,-0.4515,32,0.51255
ENSG00000099381,SETD1A,9,-0.1578,20,0.98429,16,0.64184,3,-1.6093,11,0.04776,12,0.26423,17,0.73016,5,-1.1849,5,-1.2455
ENSG00000099365,STX1B,264,0.86541,204,0.43724,188,0.31053,115,-0.4612,169,0.14098,121,-0.4516,126,-0.3227,125,-0.3271,151,-0.0422
ENSG00000103496,STX4,35,-0.3362,37,-0.2632,23,-0.9335,30,-0.5699,53,0.30265,41,-0.1226,87,1.13712,58,0.44841,38,-0.2140
ENSG00000167397,VKORC1,33,-0.4087,52,0.29522,44,0.02065,26,-0.7985,52,0.28363,50,0.27178,72,0.81470,39,-0.1522,26,-0.8259
ENSG00000103507,BCKDK,42,0.15440,23,-0.8016,38,-0.0227,36,-0.1109,31,-0.3289,55,0.72814,36,-0.0965,17,-1.2480,37,-0.0669
ENSG00000103510,KAT8,32,-0.1258,48,0.51525,37,0.12983,42,0.30518,46,0.44469,36,0.07599,36,0.07161,25,-0.4743,20,-0.8817
ENSG00000089280,FUS,138,-0.1422,133,-0.1963,192,0.38061,187,0.34196,185,0.31668,164,0.15904,190,0.36247,100,-0.6418,98,-0.7151
ENSG00000169900,PYDC1,3,-3.1239,1,-4.1910,36,0.60180,18,-0.5002,36,0.60416,38,0.89251,6,-2.1289,9,-1.5105,37,0.72263
ENSG00000140691,ARMC5,14,0.15825,15,0.22763,9,-0.4781,10,-0.3151,12,-0.1058,17,0.56783,9,-0.5400,7,-0.8314,13,-0.0039
ENSG00000140688,C16orf58,65,0.29162,36,-0.6381,45,-0.2672,61,0.18224,69,0.38580,74,0.62508,47,-0.2022,31,-0.8256,37,-0.6477
ENSG00000197302,ZNF720,16,0.44249,9,-0.3833,7,-0.8182,4,-1.4944,8,-0.5281,21,1.12155,5,-1.2195,6,-1.0883,14,0.19552
ENSG00000069329,VPS35,339,0.74505,155,-0.4961,159,-0.4596,253,0.26488,249,0.24283,292,0.63895,178,-0.2887,101,-1.1468,127,-0.8605
ENSG00000155330,C16orf87,14,-0.1923,21,0.41165,18,0.11744,15,-0.1796,12,-0.4315,18,0.20536,10,-0.8141,9,-0.8210,21,0.45762
ENSG00000166123,GPT2,42,-0.2133,42,-0.2105,44,-0.1265,48,0.00140,37,-0.3903,40,-0.3563,52,0.11605,66,0.50164,63,0.48756
ENSG00000069345,DNAJA2,107,0.07774,100,-0.0349,135,0.44290,135,0.44118,111,0.13791,132,0.51669,67,-0.6434,50,-1.0735,61,-0.8342
ENSG00000171208,NETO2,33,0.06370,104,2.02476,43,0.47966,32,0.02392,37,0.22640,23,-0.6046,15,-1.1624,7,-2.2024,21,-0.6687
ENSG00000129636,ITFG1,304,0.64181,269,0.44387,219,0.11305,223,0.14117,247,0.30417,259,0.47942,123,-0.7723,82,-1.3869,101,-1.1483
ENSG00000102893,PHKB,60,1.17280,48,0.78114,15,-0.9933,30,0.02988,29,-0.0364,23,-0.4497,31,0.08772,28,-0.0939,21,-0.5254
ENSG00000102910,LONP2,63,-0.0178,78,0.32473,63,-0.0144,59,-0.1313,102,0.75789,59,-0.1365,85,0.45040,47,-0.4850,45,-0.5694
ENSG00000196470,SIAH1,21,0.10197,29,0.64120,12,-0.7028,18,-0.0706,28,0.59752,17,-0.1991,25,0.37066,12,-0.6989,17,-0.1781
ENSG00000102921,N4BP1,32,0.54313,28,0.33304,28,0.30784,30,0.43727,20,-0.2003,22,-0.0632,28,0.35417,18,-0.3474,11,-1.1335
ENSG00000205423,CNEP1R1,14,0.33224,22,0.97717,8,-0.5671,12,0.00265,7,-0.8420,15,0.46363,17,0.60728,5,-1.1106,5,-1.2213
ENSG00000121274,TENT4B,48,0.76051,25,-0.2552,38,0.38434,23,-0.3744,37,0.35735,35,0.33699,19,-0.6518,16,-0.8845,22,-0.5263
ENSG00000166164,BRD7,46,-0.1213,31,-0.7201,49,-0.0266,45,-0.1662,52,0.06920,57,0.26548,60,0.29021,60,0.28461,42,-0.2871
ENSG00000083799,CYLD,71,0.43597,54,0.01769,86,0.76249,53,-0.0084,30,-0.8574,57,0.12363,48,-0.1791,41,-0.4124,44,-0.3300
ENSG00000224578,HNRNPA1P48,18,0.69470,11,-0.0774,2,-2.1567,10,-0.1862,7,-0.6414,9,-0.4869,28,1.41199,19,0.81620,8,-0.5737
ENSG00000103460,TOX3,6,-1.7159,11,-0.7351,15,-0.2766,19,0.04053,44,1.39501,28,0.84684,12,-0.6427,8,-1.2421,12,-0.7515
ENSG00000177200,CHD9,55,0.46515,88,1.25905,32,-0.3803,35,-0.2284,35,-0.2431,27,-0.7612,43,0.09225,55,0.46644,33,-0.3344
ENSG00000103479,RBL2,20,0.22377,27,0.72457,11,-0.5864,22,0.41512,12,-0.4908,12,-0.5979,29,0.85191,21,0.35199,12,-0.5246
ENSG00000166971,AKTIP,61,0.04441,62,0.06280,35,-0.7838,75,0.36473,31,-0.9771,71,0.36773,47,-0.3474,49,-0.2908,68,0.24747
ENSG00000103494,RPGRIP1L,15,0.12264,5,-1.4211,12,-0.2775,9,-0.6079,17,0.26804,24,1.15562,4,-1.7765,6,-1.3581,14,-0.0055
ENSG00000140718,FTO,95,0.15591,75,-0.2107,86,0.01461,92,0.10985,92,0.11526,111,0.52744,55,-0.6706,56,-0.6484,71,-0.3122
ENSG00000087258,GNAO1,1088,0.95428,771,0.38394,411,-0.6004,766,0.37475,597,-0.0225,668,0.19170,405,-0.6236,436,-0.5075,394,-0.7169
ENSG00000159461,AMFR,92,0.25110,100,0.38320,87,0.16512,58,-0.4571,97,0.34443,87,0.21442,70,-0.1755,48,-0.7415,62,-0.3785
ENSG00000167005,NUDT21,153,0.78135,127,0.47930,62,-0.6466,116,0.33208,127,0.46990,98,0.06817,50,-0.9727,48,-1.0290,77,-0.3320
ENSG00000087263,OGFOD1,49,0.81935,19,-0.6554,34,0.24581,21,-0.4783,34,0.26491,36,0.43187,20,-0.5771,21,-0.5227,21,-0.5116
ENSG00000125124,BBS2,24,-0.4999,43,0.40351,33,0.01026,27,-0.3081,33,-0.0085,28,-0.3384,33,-0.0165,46,0.51724,38,0.23820
ENSG00000087250,MT3,2044,-0.9494,3942,0.06242,3685,-0.0436,3350,-0.1923,3120,-0.3032,2676,-0.6358,3576,-0.0903,5443,0.58122,6136,0.88659
ENSG00000125148,MT2A,211,-2.2893,681,-0.5384,700,-0.4970,421,-1.2664,311,-1.7177,300,-1.9822,5373,3.25271,1104,0.21405,935,-0.0534
ENSG00000169715,MT1E,187,-1.0331,396,0.12194,294,-0.3430,241,-0.6492,145,-1.4117,159,-1.4491,955,1.60993,599,0.79442,551,0.74104
ENSG00000205364,MT1M,68,-1.4590,178,-0.0087,153,-0.2400,156,-0.2150,74,-1.3361,83,-1.3464,356,1.12755,300,0.83334,307,0.99677
ENSG00000205362,MT1A,0,-5.0891,6,-2.0342,14,-0.7388,0,-4.7281,1,-4.0153,2,-3.7022,205,4.79708,16,-0.5555,16,-0.6188
ENSG00000198417,MT1F,42,-1.3696,112,0.11424,88,-0.2546,112,0.11891,68,-0.6486,50,-1.2666,122,0.25261,169,0.78143,192,1.14338
ENSG00000125144,MT1G,61,-1.9594,120,-0.9603,264,0.25614,215,-0.0655,164,-0.4869,97,-1.4513,206,-0.1295,299,0.45820,535,1.72094
ENSG00000205358,MT1H,3,-3.8275,6,-2.8504,73,0.88026,16,-1.4319,20,-1.1173,18,-1.4122,56,0.44172,27,-0.6648,124,2.26184
ENSG00000187193,MT1X,55,-1.7372,150,-0.2278,196,0.18680,84,-1.1050,55,-1.7406,84,-1.2714,457,1.62117,309,0.93362,264,0.75841
ENSG00000102900,NUP93,21,0.00500,46,1.29799,34,0.76889,20,-0.0752,18,-0.2252,20,-0.0809,11,-0.9307,9,-1.2567,15,-0.4697
ENSG00000051108,HERPUD1,50,-0.5218,53,-0.4510,116,0.79920,46,-0.6698,98,0.51416,85,0.35616,107,0.65452,50,-0.5212,37,-1.0385
ENSG00000140848,CPNE2,13,-0.2847,57,2.24285,16,0.06614,13,-0.3025,6,-1.2729,7,-1.2610,23,0.62669,16,0.00390,10,-0.7066
ENSG00000172775,FAM192A,108,0.07446,116,0.17931,66,-0.6784,73,-0.5448,89,-0.2314,128,0.43241,114,0.16176,94,-0.1502,97,-0.1056
ENSG00000159579,RSPRY1,19,0.81811,16,0.57458,11,-0.0917,18,0.71114,8,-0.4970,8,-0.5823,15,0.39770,10,-0.2429,8,-0.6424
ENSG00000102931,ARL2BP,90,0.42415,111,0.75544,54,-0.3897,61,-0.1894,98,0.56294,77,0.21998,43,-0.7192,41,-0.8096,50,-0.5551
ENSG00000102934,PLLP,30,-0.3471,86,1.38573,13,-1.6037,12,-1.6936,11,-1.7664,17,-1.3475,118,1.97066,87,1.40706,19,-1.0848
ENSG00000006210,CX3CL1,135,0.31304,104,-0.1084,93,-0.2720,114,0.04552,169,0.66806,146,0.55034,142,0.38614,36,-1.6965,51,-1.2563
ENSG00000005194,CIAPIN1,36,-0.0206,48,0.43321,34,-0.1008,49,0.46129,35,-0.0915,46,0.46308,30,-0.3235,19,-1.0293,25,-0.6188
ENSG00000088682,COQ9,24,-0.0987,37,0.61052,23,-0.1093,23,-0.1502,17,-0.5789,34,0.60294,15,-0.7617,22,-0.1910,19,-0.4423
ENSG00000102978,POLR2C,53,0.12801,56,0.22819,48,-0.0323,33,-0.5832,42,-0.2422,64,0.54333,65,0.45143,24,-1.0786,36,-0.4934
ENSG00000125170,DOK4,29,1.72225,26,1.47434,6,-0.8878,7,-0.6255,8,-0.4073,9,-0.2630,4,-1.4177,8,-0.3717,5,-1.1057
ENSG00000205336,ADGRG1,82,-0.3934,141,0.46591,56,-0.9640,59,-0.8845,60,-0.8630,69,-0.7601,173,0.80546,154,0.61388,165,0.82025
ENSG00000140854,KATNB1,18,-0.7140,11,-1.3585,20,-0.5154,37,0.43110,39,0.52078,48,1.12651,11,-1.3936,6,-2.2892,26,-0.1141
ENSG00000140859,KIFC3,23,-0.1922,21,-0.3256,36,0.52315,24,-0.1126,37,0.56336,31,0.35387,28,0.10773,12,-1.0987,18,-0.5738
ENSG00000070729,CNGB1,3,-2.2733,0,-5.1445,22,0.65817,8,-0.8720,24,0.79695,31,1.72683,3,-2.0901,2,-2.6888,9,-0.6881
ENSG00000103005,USB1,40,0.86377,30,0.40250,14,-0.8005,27,0.19982,18,-0.3731,25,0.09542,14,-0.7572,21,-0.1379,21,-0.1684
ENSG00000070761,CFAP20,64,0.03798,64,0.05709,52,-0.2859,93,0.63998,91,0.60655,85,0.63968,31,-1.0492,23,-1.4681,36,-0.8892
ENSG00000070770,CSNK2A2,29,0.20241,30,0.26450,22,-0.2094,28,0.11953,29,0.20419,32,0.45001,29,0.17343,18,-0.5165,13,-1.1315
ENSG00000103021,CCDC113,14,0.14365,9,-0.4552,8,-0.7229,13,0.05497,10,-0.3834,20,0.97903,9,-0.5520,11,-0.2014,9,-0.6258
ENSG00000103034,NDRG4,996,0.86521,639,0.14357,278,-1.1360,605,0.05592,794,0.49198,712,0.39668,354,-0.7696,275,-1.1505,463,-0.3915
ENSG00000125107,CNOT1,36,-0.0244,39,0.11975,40,0.16074,32,-0.1678,44,0.29377,40,0.17724,57,0.73918,22,-0.7646,22,-0.7788
ENSG00000103042,SLC38A7,25,0.38472,14,-0.4390,10,-0.9718,10,-0.9909,28,0.58977,33,1.17794,13,-0.6123,7,-1.4622,12,-0.7747
ENSG00000125166,GOT2,113,0.09711,91,-0.2465,92,-0.2210,110,0.05715,128,0.29579,154,0.77281,84,-0.3727,38,-1.5620,78,-0.5158
ENSG00000150394,CDH8,119,0.64751,64,-0.3403,45,-0.8644,95,0.28245,50,-0.7035,132,1.08625,54,-0.5995,63,-0.3550,33,-1.3886
ENSG00000140937,CDH11,45,1.41347,15,-0.3890,21,0.15173,11,-0.8074,20,0.11010,17,-0.1448,29,0.70245,17,-0.1648,8,-1.3204
ENSG00000166548,TK2,43,0.09984,45,0.15211,35,-0.2548,38,-0.0951,45,0.16888,51,0.46372,39,-0.0560,37,-0.1653,26,-0.7360
ENSG00000217555,CKLF,7,-1.0753,16,0.15776,15,0.06403,14,-0.0790,14,-0.0431,16,0.21789,21,0.55443,10,-0.5426,14,-0.0324
ENSG00000183723,CMTM4,76,0.17239,60,-0.2009,79,0.23983,73,0.11472,69,0.02034,78,0.26935,71,0.06097,42,-0.7223,56,-0.3289
ENSG00000135720,DYNC1LI2,120,0.01910,129,0.12468,80,-0.6059,124,0.07071,88,-0.4712,126,0.11843,186,0.71732,154,0.40624,83,-0.5918
ENSG00000159593,NAE1,50,0.33826,33,-0.3187,28,-0.5708,46,0.20062,48,0.27462,54,0.58528,34,-0.2616,32,-0.3590,26,-0.7303
ENSG00000172840,PDP2,16,0.08366,12,-0.3736,17,0.11651,22,0.56239,16,0.03124,17,0.21952,22,0.58557,10,-0.6416,9,-0.8675
ENSG00000166592,RRAD,11,-1.6280,1,-4.3988,237,4.07176,8,-1.9763,37,0.20042,21,-0.7375,9,-1.8330,5,-2.6262,7,-2.2843
ENSG00000166595,CIAO2B,71,-0.7273,115,0.00153,91,-0.3568,75,-0.6556,120,0.07869,161,0.69441,114,-0.0028,78,-0.5979,114,-0.0084
ENSG00000172831,CES2,49,0.91688,45,0.79310,24,-0.1863,23,-0.2652,20,-0.4843,20,-0.6174,21,-0.4396,32,0.24075,29,0.07274
ENSG00000172824,CES4A,30,0.92923,11,-0.6664,7,-1.2606,16,-0.1294,16,-0.0480,28,1.09318,11,-0.7063,6,-1.5075,10,-0.7727
ENSG00000067955,CBFB,19,-0.0322,33,0.84661,9,-1.1410,10,-1.0333,14,-0.5490,20,0.04298,49,1.53344,19,-0.0225,10,-0.9962
ENSG00000125149,C16orf70,39,0.17445,16,-1.2014,42,0.29212,41,0.24988,59,0.84747,55,0.97711,18,-1.0207,9,-1.9340,14,-1.4478
ENSG00000140939,NOL3,28,0.49238,48,1.40579,10,-1.1200,15,-0.4506,21,0.05691,18,-0.1894,13,-0.6271,22,0.10525,16,-0.3861
ENSG00000196123,KIAA0895L,29,0.23339,36,0.55904,20,-0.3463,26,0.04660,32,0.38466,26,0.07636,38,0.65756,9,-1.5206,17,-0.6872
ENSG00000205250,E2F4,24,-0.0751,24,-0.0547,25,0.01301,30,0.28866,29,0.23576,35,0.63286,29,0.21727,8,-1.6496,14,-0.9313
ENSG00000168701,TMEM208,55,-0.2327,62,-0.0514,55,-0.2349,80,0.35985,83,0.40858,77,0.36226,65,0.03533,39,-0.7607,49,-0.4516
ENSG00000159713,TPPP3,151,2.04231,107,1.40221,0,-6.3587,13,-1.8937,3,-3.8349,27,-0.9200,85,0.98966,82,0.93249,14,-1.8674
ENSG00000159720,ATP6V0D1,428,0.67677,244,-0.2232,212,-0.4408,309,0.14820,381,0.48498,395,0.70231,160,-0.8636,108,-1.4494,172,-0.8122
ENSG00000276075,AC027682.6,13,0.14049,9,-0.4719,8,-0.5901,20,0.82478,22,0.98032,12,0.08964,11,-0.1297,10,-0.2752,6,-0.9937
ENSG00000039523,RIPOR1,75,0.58640,54,0.07087,49,-0.0811,52,0.00780,50,-0.0619,51,-0.0311,66,0.38122,37,-0.5047,43,-0.3249
ENSG00000102974,CTCF,34,0.48151,17,-0.6191,30,0.28566,21,-0.2623,26,0.04800,27,0.13028,24,-0.0834,22,-0.2314,24,-0.1011
ENSG00000159753,CARMIL2,49,0.22619,25,-0.8003,53,0.34378,49,0.21615,50,0.26932,56,0.57273,27,-0.7134,22,-0.9842,33,-0.4378
ENSG00000102977,ACD,29,0.54627,21,0.02230,17,-0.3304,15,-0.5228,15,-0.4568,29,0.65952,15,-0.5111,11,-0.9067,20,-0.0908
ENSG00000102981,PARD6A,17,-0.8203,9,-1.7654,35,0.30753,24,-0.2819,47,0.79101,41,0.70749,23,-0.3229,13,-1.1846,28,-0.0735
ENSG00000141098,GFOD2,25,0.02686,29,0.27843,31,0.35086,30,0.32743,33,0.47841,29,0.29421,19,-0.3658,15,-0.7604,13,-1.0116
ENSG00000102901,CENPT,19,-0.3254,18,-0.3650,8,-1.6531,28,0.24564,24,0.05546,38,1.02595,34,0.58349,11,-1.1799,13,-0.9823
ENSG00000168286,THAP11,40,0.31781,45,0.53038,29,-0.1461,30,-0.1171,55,0.84253,35,0.12854,26,-0.3343,15,-1.1909,22,-0.6064
ENSG00000102898,NUTF2,121,0.15178,132,0.29963,83,-0.4344,100,-0.1337,114,0.05699,140,0.48763,108,-0.0173,70,-0.6868,84,-0.4554
ENSG00000038358,EDC4,54,0.78080,49,0.61510,32,-0.0720,36,0.14926,28,-0.2777,32,-0.0752,29,-0.2155,22,-0.6495,26,-0.3701
ENSG00000205220,PSMB10,51,-0.5967,118,0.72582,80,0.10405,59,-0.3788,63,-0.2765,69,-0.1665,79,0.08002,81,0.11236,82,0.15663
ENSG00000103066,PLA2G15,15,-0.3072,16,-0.2663,10,-1.0026,17,-0.1450,28,0.60607,32,1.12204,13,-0.5253,11,-0.7817,10,-1.0113
ENSG00000132600,PRMT7,18,0.07630,26,0.64931,24,0.47589,13,-0.3787,25,0.59526,18,0.03920,12,-0.6079,11,-0.6350,13,-0.5163
ENSG00000103056,SMPD3,27,0.75558,11,-0.5865,25,0.66238,14,-0.2156,20,0.33451,22,0.60380,8,-1.0626,6,-1.5743,10,-0.8311
ENSG00000184939,ZFP90,39,0.51513,33,0.26502,18,-0.7024,36,0.39092,29,0.05912,32,0.25411,23,-0.3283,15,-0.9698,24,-0.2464
ENSG00000141076,UTP4,28,-0.0399,17,-0.7704,24,-0.2520,39,0.47321,39,0.49093,36,0.44373,16,-0.8549,19,-0.6321,27,-0.1063
ENSG00000168807,SNTB2,30,0.48509,19,-0.2311,35,0.74412,19,-0.2015,28,0.40247,22,-0.0104,18,-0.3279,17,-0.3715,16,-0.5427
ENSG00000132612,VPS4A,102,0.07663,87,-0.1807,97,-0.0050,71,-0.4889,114,0.24469,132,0.61143,88,-0.1566,48,-1.0810,84,-0.2601
ENSG00000132604,TERF2,65,0.61719,32,-0.4741,33,-0.4520,56,0.38085,58,0.43583,50,0.25093,38,-0.2420,38,-0.2155,29,-0.6864
ENSG00000103018,CYB5B,72,0.00817,98,0.49770,66,-0.1341,68,-0.0775,68,-0.0816,78,0.16083,65,-0.1528,66,-0.1415,62,-0.2455
