"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"184",4,"enrichment","Oligo.02","HAGLR",13.9844203341023,3.06682173865753e-39,9.26405009988714e-36,3031,3.58789070265298,"ENSG00000224189"
"185",5,"enrichment","Oligo.02","ENSG00000229494",13.7834791171377,2.72520788762242e-38,5.66461711521196e-35,2525,2.92640970249867,"ENSG00000229494"
"186",6,"enrichment","Oligo.02","ENSG00000286438",13.6855602459719,7.8516195962238e-38,1.48367059024643e-34,7452,3.70075534278332,"ENSG00000286438"
"187",7,"enrichment","Oligo.02","ENSG00000285885",13.6110589126324,1.75141735780143e-37,3.03374676660504e-34,3695,2.35687281015266,"ENSG00000285885"
"188",8,"enrichment","Oligo.02","ENSG00000285842",13.5296374648875,4.19722276995634e-37,6.71103634587019e-34,11953,2.51019401001292,"ENSG00000285842"
"189",9,"enrichment","Oligo.02","ENSG00000286525",13.2397917583537,9.19664531725851e-36,1.36543906831811e-32,3431,3.36367047352901,"ENSG00000286525"
"190",10,"enrichment","Oligo.02","PEX5L-AS2",13.0653207909849,5.78804858753885e-35,8.02069186270551e-32,4515,2.69831269719658,"ENSG00000244302"
"191",1,"enrichment","Oligo.03","LSMEM2",10.1793829333488,9.52677280482767e-23,1.98023499521148e-18,3841,2.25684263582777,"ENSG00000179564"
"192",2,"enrichment","Oligo.03","IFNG-AS1",9.8047152329597,2.57259326343555e-21,2.67369617868857e-17,12857,3.9704979635158,"ENSG00000255733"
"193",3,"enrichment","Oligo.03","ENSG00000240687",9.69751724433178,6.49690869094316e-21,4.50149146833148e-17,2047,3.33362669484197,"ENSG00000240687"
"194",4,"enrichment","Oligo.03","ENSG00000226764",9.54857666261808,2.32427745745847e-20,1.20781078076829e-16,2082,2.12689710253438,"ENSG00000226764"
"195",5,"enrichment","Oligo.03","LINC01099",9.49902124412143,3.54050616613862e-20,1.34975395838389e-16,5498,4.21561282841985,"ENSG00000251504"
"196",6,"enrichment","Oligo.03","LINC01299",9.47403202515826,4.37487433117753e-20,1.34975395838389e-16,9038,3.46002632780555,"ENSG00000254081"
"197",7,"enrichment","Oligo.03","CD22",9.46535152429809,4.7081112398707e-20,1.34975395838389e-16,18186,4.89145833350797,"ENSG00000012124"
"198",8,"enrichment","Oligo.03","TMEM235",9.45370863311477,5.19485791738242e-20,1.34975395838389e-16,17098,4.23207481246759,"ENSG00000204278"
"199",9,"enrichment","Oligo.03","ADAMTS14",9.41145367286366,7.41840329836411e-20,1.71332145510885e-16,10661,3.43844868155369,"ENSG00000138316"
"200",10,"enrichment","Oligo.03","LINC01792",9.36890865968355,1.06068203597121e-19,2.20473367996976e-16,3167,4.14622342438403,"ENSG00000237166"
"201",1,"enrichment","Oligo.04","ENSG00000289314",11.4893064166547,4.80219584028329e-28,4.99092213680642e-24,5365,3.41233148998123,"ENSG00000289314"
"202",2,"enrichment","Oligo.04","CAPN13",11.3619918377386,1.64198874557479e-27,1.13767926885059e-23,2203,3.19620567064271,"ENSG00000162949"
"203",3,"enrichment","Oligo.04","LINC01978",11.2140336740731,6.7746312395986e-27,3.52043712365741e-23,17116,2.59266821320066,"ENSG00000262188"
"204",4,"enrichment","Oligo.04","LINC02473",11.1209807231692,1.64139043996e-26,6.8235883370017e-23,4853,3.41431941849248,"ENSG00000261121"
"205",5,"enrichment","Oligo.04","ENSG00000240687",11.0535280157542,3.10777153942395e-26,1.07663565364111e-22,2047,3.73244162417029,"ENSG00000240687"
"206",6,"enrichment","Oligo.04","PLAC9P1",11.0266670627476,4.00434261282258e-26,1.18906093643043e-22,2821,3.26815255925464,"ENSG00000291116"
"207",7,"enrichment","Oligo.04","LINC01299",10.8165795960815,2.86542196719943e-25,7.44508262627591e-22,9038,3.8821479529346,"ENSG00000254081"
"208",8,"enrichment","Oligo.04","CLCA4",10.8034392380807,3.23794270952561e-25,7.47820857335547e-22,842,4.13465137322136,"ENSG00000016602"
"209",9,"enrichment","Oligo.04","TMEM235",10.7286547941186,6.47905204685552e-25,1.34673575845939e-21,17098,4.72434833667692,"ENSG00000204278"
"210",10,"enrichment","Oligo.04","PDE8A",10.5893658521748,2.33725307559076e-24,4.23153103970668e-21,15025,2.43280996460798,"ENSG00000073417"
"211",1,"enrichment","Oligo.05","SKAP1",10.3865621327898,1.48205183611096e-23,3.08059294654025e-19,16762,2.98415179078377,"ENSG00000141293"
"212",2,"enrichment","Oligo.05","ENSG00000241345",10.2827229629927,3.77844533378113e-23,3.92693823539873e-19,8437,4.26712664204484,"ENSG00000241345"
"213",3,"enrichment","Oligo.05","ENSG00000287801",10.2278015499044,6.18174390520738e-23,4.28312429378802e-19,19386,3.40205445880299,"ENSG00000287801"
"214",4,"enrichment","Oligo.05","GPR174",10.1751487772121,9.89255256727781e-23,5.14066494158592e-19,20415,1.42624074221067,"ENSG00000147138"
"215",5,"enrichment","Oligo.05","ENSG00000289279",10.0942922061075,2.02960485096035e-22,7.77775354499134e-19,3696,4.18960607509226,"ENSG00000289279"
"216",6,"enrichment","Oligo.05","LINC01445",10.0829016562354,2.24509387423978e-22,7.77775354499134e-19,8003,3.90501111850112,"ENSG00000231427"
"217",7,"enrichment","Oligo.05","LINC01299",10.047798627445,3.06240263273542e-22,8.5143138989224e-19,9038,3.64312334100544,"ENSG00000254081"
"218",8,"enrichment","Oligo.05","IL7R",10.0305728700553,3.56533814709348e-22,8.5143138989224e-19,5681,1.6924841125518,"ENSG00000168685"
"219",9,"enrichment","Oligo.05","KEL",10.0267824052585,3.68655946744451e-22,8.5143138989224e-19,8569,3.20559218942332,"ENSG00000197993"
"220",10,"enrichment","Oligo.05","ENSG00000289314",10.0024025921131,4.57004554066193e-22,8.9798664674061e-19,5365,3.03101750157194,"ENSG00000289314"
"221",1,"enrichment","Oligo.06","MCHR2",16.216713129015,3.07990338256444e-50,6.40188717099844e-46,7284,4.34939260271456,"ENSG00000152034"
"222",2,"enrichment","Oligo.06","ENSG00000256443",14.7043591768191,1.06810914747332e-42,5.75438409229727e-39,11554,1.89932120019308,"ENSG00000256443"
"223",3,"enrichment","Oligo.06","ADTRP",14.701138624768,1.10735766232989e-42,5.75438409229727e-39,6672,3.4202427777948,"ENSG00000111863"
"224",4,"enrichment","Oligo.06","ENSG00000259946",14.2797192563524,1.20151048745543e-40,4.16243283204144e-37,910,3.58901625471315,"ENSG00000259946"
"225",5,"enrichment","Oligo.06","PRB2",14.1052138267277,8.19307702969887e-40,2.12876623924151e-36,12396,3.32529334435757,"ENSG00000121335"
"226",6,"enrichment","Oligo.06","HTR1E",13.7737843677578,3.03098899126775e-38,5.72746701568105e-35,7233,4.77691630050502,"ENSG00000168830"
"227",7,"enrichment","Oligo.06","ANKRD34C-AS1",13.6884524049,7.6208385519688e-38,1.32005625117686e-34,14956,4.91718972547896,"ENSG00000259234"
"228",8,"enrichment","Oligo.06","SLC22A9",13.5046775510736,5.49070127019296e-37,6.71351274130769e-34,11605,2.99864098030485,"ENSG00000149742"
"229",9,"enrichment","Oligo.06","SLC22A10",13.4460250521973,1.02792998407816e-36,1.18703070272493e-33,11604,3.61580898440321,"ENSG00000184999"
"230",10,"enrichment","Oligo.06","ENSG00000288036",13.4308270543095,1.2089854003456e-36,1.32263002797809e-33,16819,3.56736467948964,"ENSG00000288036"
"231",1,"enrichment","Oligo.07","ASIC4",6.47993401230389,1.76274427098097e-10,4.52028392409398e-09,3317,3.83651990987659,"ENSG00000072182"
"232",2,"enrichment","Oligo.07","CACNG4",6.34203293172843,4.13657986807239e-10,9.70327557173807e-09,16946,4.86757991391174,"ENSG00000075461"
"233",3,"enrichment","Oligo.07","MYT1",6.20559867923498,9.4738104740356e-10,2.03013014962169e-08,19339,4.91899680920654,"ENSG00000196132"
"234",4,"enrichment","Oligo.07","ENSG00000279750",6.11782833154556,1.60154070078302e-09,3.19171860081264e-08,20308,0.523417111151881,"ENSG00000279750"
"235",5,"enrichment","Oligo.07","CACNG5",6.09252861966021,1.86101975499089e-09,3.66942541188145e-08,16945,3.75075316559083,"ENSG00000075429"
"236",6,"enrichment","Oligo.07","SPSB4",6.04668065473116,2.43974667134656e-09,4.58937324077915e-08,4317,3.56695774107131,"ENSG00000175093"
"237",7,"enrichment","Oligo.07","COL20A1",6.02343551927767,2.79690018040799e-09,5.15850640194858e-08,19308,3.8603811924234,"ENSG00000101203"
"238",8,"enrichment","Oligo.07","COL9A1",5.99745365237198,3.25660154600933e-09,5.84052801858066e-08,7162,4.57360635407558,"ENSG00000112280"
"239",9,"enrichment","Oligo.07","ENSG00000278254",5.98257194868012,3.55228975382569e-09,6.29479069249963e-08,7767,5.7909699686857,"ENSG00000278254"
"240",10,"enrichment","Oligo.07","RTP5",5.88243160520789,6.34471573903516e-09,1.05505009081268e-07,3461,2.42438279506926,"ENSG00000188011"
"241",1,"enrichment","Oligo.08","ENSG00000259403",17.2854190636977,9.27530614692852e-56,1.92796513570056e-51,15121,3.20489073853509,"ENSG00000259403"
"242",2,"enrichment","Oligo.08","ENSG00000279668",16.825374141169,2.29878195849654e-53,2.38912408946545e-49,16503,3.34945545928067,"ENSG00000279668"
"243",3,"enrichment","Oligo.08","TFAP2D",15.4205951678203,3.16900208224027e-46,2.19569590938154e-42,7109,2.26604475096719,"ENSG00000008197"
"244",4,"enrichment","Oligo.08","ENSG00000286648",15.2520852013757,2.17864260925677e-45,1.13213163190028e-41,8888,2.03642218659976,"ENSG00000286648"
"245",5,"enrichment","Oligo.08","ENSG00000286635",14.898550387071,1.20284668108332e-43,5.00047422259959e-40,15339,2.13594786120929,"ENSG00000286635"
"246",6,"enrichment","Oligo.08","ENSG00000289265",14.75093830723,6.33212404171139e-43,2.19365883885022e-39,3343,2.04338421160502,"ENSG00000289265"
"247",7,"enrichment","Oligo.08","ENSG00000289363",14.7370016084585,7.4040110292408e-43,2.19856818933999e-39,10355,2.54913670969159,"ENSG00000289363"
"248",8,"enrichment","Oligo.08","SLC5A8",14.3914422965336,3.49081307925685e-41,9.07000508317912e-38,13028,2.46564424162501,"ENSG00000256870"
"249",9,"enrichment","Oligo.08","ENSG00000259946",14.0753595378855,1.13594327542703e-39,2.62352410255847e-36,910,3.30804405268735,"ENSG00000259946"
"250",10,"enrichment","Oligo.08","HTR1E",14.0358611323186,1.75020642512052e-39,3.63797907525551e-36,7233,4.51791813483481,"ENSG00000168830"
"251",1,"enrichment","Oligo.09","ENSG00000289404",13.1006980764808,3.99433464831803e-35,8.30262399999386e-31,19488,5.38426520080163,"ENSG00000289404"
"252",2,"enrichment","Oligo.09","GPR20",13.0096954380776,1.03831661982062e-34,1.07912246297957e-30,9407,1.72296005664001,"ENSG00000204882"
"253",3,"enrichment","Oligo.09","FOXL2",11.5163950031484,3.69430925767058e-28,2.55966374099802e-24,4308,3.00863354930819,"ENSG00000183770"
"254",4,"enrichment","Oligo.09","SULT1B1",11.474701768138,5.53465567477961e-28,2.87608382139922e-24,5016,4.83289807737348,"ENSG00000173597"
"255",5,"enrichment","Oligo.09","PLA1A",11.0041154329871,4.95434331265847e-26,2.05961960193838e-22,4147,5.25024566310381,"ENSG00000144837"
"256",6,"enrichment","Oligo.09","FENDRR",10.7167974808869,7.23268621361864e-25,2.50564359393795e-21,16006,5.4568250236239,"ENSG00000268388"
"257",7,"enrichment","Oligo.09","DLL4",10.6092366153526,1.94841153777711e-24,5.78566888917643e-21,14580,4.74864429450527,"ENSG00000128917"
"258",8,"enrichment","Oligo.09","ADCY4",10.5249051216293,4.21687798863896e-24,1.09565032339812e-20,13860,5.45873709657954,"ENSG00000129467"
"259",9,"enrichment","Oligo.09","MATN3",10.4156529969557,1.13916850013551e-23,2.63097293820187e-20,2100,4.66555053787937,"ENSG00000132031"
"260",10,"enrichment","Oligo.09","ARHGEF15",10.3908400112549,1.42615769080911e-23,2.96441137611581e-20,16260,4.14085270346365,"ENSG00000198844"
"261",1,"enrichment","OPC.1","LINC02293",13.3110896406251,4.3190468230462e-36,8.97757072638384e-32,13874,2.82851776875533,"ENSG00000257185"
"262",2,"enrichment","OPC.1","NOVA1-DT",12.79650911819,9.57557541583249e-34,9.95189552967471e-30,13871,3.46865588796909,"ENSG00000257842"
"263",3,"enrichment","OPC.1","ENSG00000289079",12.6333406495004,5.16964078766938e-33,3.58187178041653e-29,9946,5.14764375378069,"ENSG00000289079"
"264",4,"enrichment","OPC.1","GDF6",12.5961818496999,7.57585257100763e-33,3.93679178852411e-29,9206,2.80157741961297,"ENSG00000156466"
"265",5,"enrichment","OPC.1","ENSG00000289644",12.4712351328074,2.72469458848879e-32,1.13271003432656e-28,13596,4.48177084339666,"ENSG00000289644"
"266",6,"enrichment","OPC.1","NR0B1",12.3961788381564,5.8560299881143e-32,2.0287239888824e-28,20193,2.72902330759978,"ENSG00000169297"
"267",7,"enrichment","OPC.1","LINC00237",12.3532516040883,9.05922016910412e-32,2.69007072049998e-28,18972,3.17202776106081,"ENSG00000225127"
"268",8,"enrichment","OPC.1","ENSG00000253361",12.3363695537235,1.07522436008352e-31,2.79370169358701e-28,8926,2.82802931349558,"ENSG00000253361"
"269",9,"enrichment","OPC.1","ENSG00000250092",12.3118651684003,1.37844852463423e-31,3.18360344811635e-28,4841,3.12613517327539,"ENSG00000250092"
"270",10,"enrichment","OPC.1","LINC02294",12.273851902637,2.02533270599568e-31,4.20985656268262e-28,13873,2.55695065107732,"ENSG00000257845"
"271",1,"enrichment","OPC.2","NR0B1",12.244157865938,2.73397528498079e-31,2.16136415123323e-27,20193,2.7016465415161,"ENSG00000169297"
"272",2,"enrichment","OPC.2","CACNG5",12.2182711280068,3.55005893120962e-31,2.16136415123323e-27,16945,4.72502046798839,"ENSG00000075429"
"273",3,"enrichment","OPC.2","SHD",12.2073733037835,3.96229718957037e-31,2.16136415123323e-27,17674,2.51120804449516,"ENSG00000105251"
"274",4,"enrichment","OPC.2","GDF6",12.178507880844,5.29898688549437e-31,2.16136415123323e-27,9206,2.72556658977924,"ENSG00000156466"
"275",5,"enrichment","OPC.2","NEU4",12.1751217563594,5.48264452387374e-31,2.16136415123323e-27,3460,3.79387191762867,"ENSG00000204099"
"276",6,"enrichment","OPC.2","ASIC4",12.1519468630572,6.92140148118106e-31,2.16136415123323e-27,3317,4.53922061747002,"ENSG00000072182"
"277",7,"enrichment","OPC.2","ENSG00000278192",12.146937209949,7.27872080180536e-31,2.16136415123323e-27,18918,2.86868617980898,"ENSG00000278192"
"278",8,"enrichment","OPC.2","COL20A1",12.060469132285,1.73174889675357e-30,4.49951657098997e-27,19308,4.8637878412767,"ENSG00000101203"
"279",9,"enrichment","OPC.2","ENSG00000289079",11.9911839230266,3.45843306993605e-30,7.98744331018786e-27,9946,4.93268168353037,"ENSG00000289079"
"280",10,"enrichment","OPC.2","LINC01561",11.9632457099651,4.56769348864202e-30,9.49440768549131e-27,11031,2.07544937049264,"ENSG00000177234"
"281",1,"enrichment","OPC.3","ENSG00000236494",15.1640513662201,5.93251747113733e-45,1.23313308155061e-40,7891,2.04430124934498,"ENSG00000236494"
"282",2,"enrichment","OPC.3","LINC02293",13.4323948902504,1.18743999610848e-36,1.23410638795554e-32,13874,2.84890657580108,"ENSG00000257185"
"283",3,"enrichment","OPC.3","ACAN",13.2176555223389,1.16236718202951e-35,8.0536547485551e-32,15044,2.91690024380646,"ENSG00000157766"
"284",4,"enrichment","OPC.3","LINC00402",12.8497811388618,5.50642309001971e-34,2.86141275872874e-30,13594,3.21802631610443,"ENSG00000235532"
"285",5,"enrichment","OPC.3","HECW1-IT1",12.7548047619196,1.47530538874961e-33,6.13313956210989e-30,7943,2.28098540211085,"ENSG00000181211"
"286",6,"enrichment","OPC.3","ENSG00000289079",12.6763762191482,3.31802367118205e-33,1.1494740004865e-29,9946,5.16183565190574,"ENSG00000289079"
"287",7,"enrichment","OPC.3","NOVA1-DT",12.626451401505,5.54962601835893e-33,1.64792180596584e-29,13871,3.4313687308844,"ENSG00000257842"
"288",8,"enrichment","OPC.3","ENSG00000278192",12.3537418788484,9.01442583017646e-32,2.25554420689651e-28,18918,2.90862241296082,"ENSG00000278192"
"289",9,"enrichment","OPC.3","ENSG00000289644",12.345851723997,9.76613964306198e-32,2.25554420689651e-28,13596,4.44500500409119,"ENSG00000289644"
"290",10,"enrichment","OPC.3","ATXN8OS",12.2660813387581,2.19091163910376e-31,4.55402893304108e-28,13584,3.03440993398344,"ENSG00000230223"
"291",1,"enrichment","OPC.4","GDF6",12.5564248409079,1.13938816692828e-32,1.72614440601125e-28,9206,2.79441670050912,"ENSG00000156466"
"292",2,"enrichment","OPC.4","ENSG00000289644",12.5196458274134,1.660872131253e-32,1.72614440601125e-28,13596,4.49591950019961,"ENSG00000289644"
"293",3,"enrichment","OPC.4","B3GNT7",12.3880971177912,6.35773962669376e-32,3.50093330558806e-28,3379,3.82622444483036,"ENSG00000156966"
"294",4,"enrichment","OPC.4","ENSG00000287209",12.3823979789623,6.73709863482741e-32,3.50093330558806e-28,17388,2.62232709460991,"ENSG00000287209"
"295",5,"enrichment","OPC.4","NOVA1-DT",12.3242525007247,1.21579667413635e-31,5.05430993371965e-28,13871,3.36440341483339,"ENSG00000257842"
"296",6,"enrichment","OPC.4","ENSG00000289079",12.2997928178157,1.55772162860869e-31,5.39646696204337e-28,9946,5.03675920607909,"ENSG00000289079"
"297",7,"enrichment","OPC.4","ENSG00000234173",11.9538119877839,5.01716069420635e-30,1.3722473022532e-26,10585,5.02088806167777,"ENSG00000234173"
"298",8,"enrichment","OPC.4","LHFPL3-AS1",11.9486496317792,5.28142904744809e-30,1.3722473022532e-26,8349,4.78222320302514,"ENSG00000226869"
"299",9,"enrichment","OPC.4","GALR1",11.7976607259666,2.35534489195729e-29,4.89581989242242e-26,17528,5.11710771483066,"ENSG00000166573"
"300",10,"enrichment","OPC.4","NR0B1",11.7847020555908,2.67628971027006e-29,5.05721435615214e-26,20193,2.61775041485739,"ENSG00000169297"
