Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11
ENSG00000087087,SRRT,31,0.58906,1,-3.6159,15,-0.5629,24,0.56479
ENSG00000087085,ACHE,25,-0.1632,41,0.66329,11,-1.3994,28,0.13003
ENSG00000106367,AP1S1,31,-3.1061,174,-0.5322,186,-0.4283,288,1.14105
ENSG00000128564,VGF,18,-3.8431,83,-1.6187,107,-1.2390,303,2.12630
ENSG00000106400,ZNHIT1,216,0.41039,138,-0.2978,208,0.35141,160,-0.2315
ENSG00000214253,FIS1,387,0.45922,290,-0.0049,328,0.19154,274,-0.2874
ENSG00000128581,IFT22,62,0.09301,88,0.66156,63,0.11621,54,-0.3982
ENSG00000160963,COL26A1,2,-3.8070,82,1.75456,9,-1.7879,29,-0.1059
ENSG00000233123,LINC01007,0,-4.6142,9,-0.8775,5,-1.6975,21,2.00220
ENSG00000257923,CUX1,68,1.10498,7,-2.4187,33,-0.0971,34,-0.0587
ENSG00000128563,PRKRIP1,26,0.20394,28,0.34604,22,-0.0237,22,-0.2310
ENSG00000160991,ORAI2,29,-1.0637,5,-3.6058,52,-0.1915,71,1.27318
ENSG00000160993,ALKBH4,16,-0.5929,23,-0.0233,15,-0.6977,25,0.49788
ENSG00000161036,LRWD1,11,-0.4568,3,-2.4066,20,0.51866,16,0.48143
ENSG00000005075,POLR2J,165,0.77315,90,-0.2072,123,0.29170,94,-0.4240
ENSG00000267368,UPK3BL1,45,0.43505,26,-0.4115,31,-0.1600,34,0.01139
ENSG00000170632,ARMC10,43,-0.8516,109,0.61111,61,-0.3165,76,0.09893
ENSG00000161048,NAPEPLD,27,-0.6876,48,0.19001,22,-0.9898,47,0.50694
ENSG00000105819,PMPCB,45,-0.3725,15,-1.9839,41,-0.4933,66,0.94864
ENSG00000105821,DNAJC2,18,-0.8852,62,1.07855,19,-0.7665,32,-0.0613
ENSG00000161057,PSMC2,64,0.03798,63,0.03096,61,-0.0231,62,-0.0193
ENSG00000189056,RELN,314,3.68793,2,-4.3089,62,0.34794,22,-2.5092
ENSG00000164815,ORC5,5,-1.4468,0,-4.2020,10,-0.5751,18,1.69674
ENSG00000005483,KMT2E,68,0.08672,180,1.76251,56,-0.2165,50,-1.0000
ENSG00000135250,SRPK2,52,-1.7096,261,0.79564,89,-0.9053,170,0.34239
ENSG00000008282,SYPL1,93,2.25265,14,-0.9709,20,-0.4254,20,-1.0705
ENSG00000105835,NAMPT,36,-0.0708,18,-1.1219,21,-0.9274,43,0.76467
ENSG00000005249,PRKAR2B,22,-2.0558,40,-1.1516,66,-0.4115,102,1.24648
ENSG00000105856,HBP1,30,0.69655,37,1.06344,7,-1.5169,17,-0.4970
ENSG00000164597,COG5,13,-0.6972,27,0.45395,18,-0.1788,21,0.09592
ENSG00000172209,GPR22,0,-7.1153,1,-5.0878,19,-0.7745,41,2.58346
ENSG00000075790,BCAP29,80,-0.3334,38,-1.4664,85,-0.2295,110,0.70482
ENSG00000233705,SLC26A4-AS1,27,-2.4549,73,-0.9625,113,-0.3026,162,1.18340
ENSG00000105879,CBLL1,7,-1.4409,19,0.12924,14,-0.3588,20,0.52749
ENSG00000091140,DLD,35,-1.3778,113,0.43258,67,-0.3852,91,0.35201
ENSG00000091136,LAMB1,21,-0.0042,40,1.05910,13,-0.7749,20,-0.3163
ENSG00000091129,NRCAM,128,-1.3402,304,-0.0176,229,-0.4604,340,0.62451
ENSG00000135241,PNPLA8,77,0.36429,29,-1.1305,68,0.16159,63,0.10655
ENSG00000177683,THAP5,37,0.05919,31,-0.2085,24,-0.5728,37,0.27176
ENSG00000128590,DNAJB9,39,-0.1463,72,0.81860,16,-1.5305,44,0.04749
ENSG00000173114,LRRN3,8,-2.4334,62,0.56612,38,-0.2197,46,0.35916
ENSG00000128512,DOCK4,46,-1.1282,141,0.61164,60,-0.7252,102,0.30118
ENSG00000198839,ZNF277,17,0.03838,4,-1.9824,19,0.24729,17,0.37820
ENSG00000006652,IFRD1,45,0.52033,9,-1.9661,25,-0.3983,35,0.40327
ENSG00000164603,BMT2,7,-1.6874,38,0.87104,11,-1.0150,23,0.31292
ENSG00000164604,GPR85,12,-1.2527,42,0.65375,28,-0.0026,28,0.04212
ENSG00000214194,SMIM30,85,1.19823,47,0.21947,40,-0.0533,35,-0.7015
ENSG00000105976,MET,8,-1.5320,0,-4.8358,10,-1.2150,29,2.14400
ENSG00000198898,CAPZA2,147,-0.3487,129,-0.5542,144,-0.3865,200,0.51712
ENSG00000004866,ST7,12,-0.4824,1,-3.2915,11,-0.6013,19,1.21899
ENSG00000077063,CTTNBP2,13,-0.7836,53,1.46477,17,-0.4281,20,-0.4606
ENSG00000128534,LSM8,34,0.15767,49,0.73698,29,-0.1035,29,-0.3826
ENSG00000184408,KCND2,4,-2.9929,44,0.44408,13,-1.3698,38,0.87857
ENSG00000071243,ING3,17,-0.1352,53,1.73899,21,0.15036,15,-1.0296
ENSG00000196937,FAM3C,42,-2.4606,149,-0.5595,125,-0.8303,255,1.26929
ENSG00000106278,PTPRZ1,215,0.23763,136,-0.4794,234,0.37823,181,-0.1051
ENSG00000081803,CADPS2,12,-1.1521,53,1.20575,9,-1.4735,26,0.05493
ENSG00000128609,NDUFA5,116,-1.6919,525,0.64540,299,-0.2587,367,0.22885
ENSG00000106299,WASL,35,-2.2643,195,0.32501,81,-1.0292,180,0.78807
ENSG00000170775,GPR37,82,2.26514,0,-4.7185,9,-1.3166,20,-0.6287
ENSG00000004059,ARF5,39,-1.4670,68,-0.6255,114,0.17681,112,0.60907
ENSG00000197157,SND1,57,0.46570,13,-1.7080,37,-0.2255,45,0.32958
ENSG00000128594,LRRC4,16,-1.7179,24,-1.0955,34,-0.6070,60,1.25465
ENSG00000106348,IMPDH1,31,0.55429,8,-1.3904,19,-0.2134,23,0.21501
ENSG00000128595,CALU,68,0.53165,28,-0.8643,40,-0.3259,50,0.15262
ENSG00000128596,CCDC136,20,-1.5870,7,-3.0420,47,-0.3136,70,1.47757
ENSG00000128524,ATP6V1F,149,-1.0323,253,-0.2245,250,-0.2393,319,0.55317
ENSG00000064419,TNPO3,22,-0.1697,47,1.08709,9,-1.5380,24,-0.1243
ENSG00000158457,TSPAN33,35,1.08158,28,0.75647,7,-1.3785,16,-0.5612
ENSG00000158467,AHCYL2,67,1.17537,23,-0.5544,51,0.70575,27,-0.7588
ENSG00000128578,STRIP2,8,-2.0700,54,0.89305,10,-1.7051,34,0.49954
ENSG00000240204,SMKR1,3,-2.1677,1,-3.6431,13,-0.3439,20,1.71144
ENSG00000186591,UBE2H,55,-0.4048,31,-1.2710,72,0.00830,78,0.57235
ENSG00000128607,KLHDC10,21,-1.2244,13,-1.9342,33,-0.5621,57,1.32784
ENSG00000106477,CEP41,19,-0.2823,1,-4.4668,17,-0.4735,27,1.11408
ENSG00000106484,MEST,23,-0.5290,20,-0.7206,22,-0.5883,36,0.73014
ENSG00000286214,AUXG01000058.1,17,-3.9334,237,-0.0579,120,-1.1043,291,1.22083
ENSG00000231721,LINC-PINT,10,-1.2483,25,0.11099,23,-0.0199,25,0.34751
ENSG00000128585,MKLN1,66,0.32721,46,-0.2468,49,-0.1381,54,0.00168
ENSG00000128567,PODXL,40,0.88112,1,-4.2370,12,-0.9795,25,0.50448
ENSG00000221866,PLXNA4,7,-2.4128,39,0.03698,15,-1.4556,45,1.12562
ENSG00000106554,CHCHD3,21,-0.2874,43,0.87939,16,-0.6533,24,-0.1294
ENSG00000131558,EXOC4,29,-0.8362,50,-0.0012,38,-0.4161,54,0.46534
ENSG00000205060,SLC35B4,22,-1.0700,12,-1.9137,34,-0.4044,52,1.18522
ENSG00000085662,AKR1B1,85,-0.3982,145,0.44582,62,-0.8730,114,0.23073
ENSG00000172331,BPGM,11,-1.4146,43,0.66666,24,-0.2741,29,0.17358
ENSG00000122786,CALD1,144,2.50606,58,0.76620,13,-1.5181,22,-1.6542
ENSG00000122783,CYREN,33,1.20117,24,0.64274,17,0.13222,12,-0.9538
ENSG00000080802,CNOT4,22,-0.1380,8,-1.6319,19,-0.3695,27,0.71088
ENSG00000243317,STMP1,105,1.50760,30,-0.5620,62,0.57830,34,-0.9181
ENSG00000105887,MTPN,104,-1.7060,224,-0.5446,196,-0.7527,371,1.08837
ENSG00000105894,PTN,1235,2.17231,479,0.45324,450,0.35382,226,-1.6721
ENSG00000157680,DGKI,5,-2.8950,81,1.35900,20,-0.9124,36,0.03562
ENSG00000122779,TRIM24,24,-0.2642,23,-0.3536,29,0.02278,30,0.23476
ENSG00000122778,KIAA1549,3,-2.5772,4,-2.3676,13,-0.7070,26,1.86720
ENSG00000157741,UBN2,18,0.22272,9,-0.7892,12,-0.3470,16,0.31125
ENSG00000164898,FMC1,78,0.66966,50,-0.0366,63,0.32408,47,-0.4409
ENSG00000146963,LUC7L2,79,0.23842,126,1.01423,45,-0.6329,62,-0.4202
ENSG00000236279,CLEC2L,15,-1.3257,38,0.10398,17,-1.1251,40,0.77999
ENSG00000064393,HIPK2,203,1.15222,76,-0.4454,110,0.13968,90,-0.5186
ENSG00000157800,SLC37A3,5,-1.7803,0,-4.3382,13,-0.2514,20,1.59091
ENSG00000133606,MKRN1,40,-0.8620,75,0.10672,54,-0.4078,75,0.41556
ENSG00000133597,ADCK2,12,-1.3438,39,0.40145,20,-0.5962,33,0.43950
ENSG00000090266,NDUFB2,465,-0.1394,413,-0.3268,663,0.42750,506,-0.0209
ENSG00000157764,BRAF,19,-1.0839,24,-0.7343,31,-0.3539,44,0.82885
ENSG00000090263,MRPS33,80,-0.0499,141,0.88780,90,0.15315,74,-0.4856
ENSG00000261115,TMEM178B,20,-1.3289,6,-3.0061,45,-0.1109,58,1.26065
ENSG00000006530,AGK,15,-1.2618,47,0.46392,19,-0.9301,38,0.48683
ENSG00000257093,DENND11,38,-0.1081,58,0.56987,23,-0.8861,41,0.05315
ENSG00000106028,SSBP1,107,0.18982,71,-0.4450,110,0.23245,95,-0.0233
ENSG00000270672,MTRNR2L6,34,0.26421,0,-5.1760,74,1.60524,26,-0.4789
ENSG00000106123,EPHB6,21,-2.0492,69,-0.2451,34,-1.3125,96,1.20266
ENSG00000197448,GSTK1,63,0.89293,44,0.29969,26,-0.4918,33,-0.4102
ENSG00000159784,FAM131B,17,-1.9793,55,-0.2010,49,-0.3735,70,0.80789
ENSG00000159840,ZYX,62,0.57445,72,0.80264,32,-0.4904,39,-0.4874
ENSG00000198420,TCAF1,58,-1.3056,106,-0.4024,73,-0.9736,159,1.00241
ENSG00000174469,CNTNAP2,37,-1.8861,179,0.53721,86,-0.6087,138,0.45666
ENSG00000055130,CUL1,36,-0.5591,14,-1.8887,37,-0.5152,59,1.02898
ENSG00000155660,PDIA4,40,0.54214,25,-0.2025,19,-0.6495,29,0.04200
ENSG00000204946,ZNF783,17,-0.1702,27,0.52220,9,-1.1480,20,0.16707
ENSG00000196453,ZNF777,11,-0.4968,5,-1.5212,15,0.00902,16,0.66504
ENSG00000181220,ZNF746,15,-0.1826,0,-4.4184,11,-0.5694,20,1.10154
ENSG00000171130,ATP6V0E2,177,-1.0673,241,-0.5940,351,-0.0090,389,0.60242
ENSG00000106538,RARRES2,195,2.91580,49,0.30176,30,-0.4987,22,-2.0356
ENSG00000214022,REPIN1,67,0.66909,66,0.65869,43,-0.0385,38,-0.5990
ENSG00000106565,TMEM176B,98,2.59027,30,0.37217,11,-1.1116,15,-1.6155
ENSG00000002933,TMEM176A,77,2.05827,8,-1.6827,25,0.08635,19,-0.9506
ENSG00000055118,KCNH2,3,-3.5073,113,1.79775,30,-0.4173,36,-0.4346
ENSG00000197150,ABCB8,37,-0.0243,24,-0.6602,36,-0.0704,39,0.27983
ENSG00000164885,CDK5,31,-1.8678,44,-1.3369,107,0.00190,124,1.02324
ENSG00000164896,FASTK,57,-0.2466,6,-3.4882,56,-0.2762,77,0.94702
ENSG00000164897,TMUB1,44,0.23782,32,-0.2469,40,0.07256,38,-0.0406
ENSG00000133612,AGAP3,112,-1.3608,163,-0.7911,310,0.21072,300,0.62287
ENSG00000033050,ABCF2,25,-0.8459,28,-0.6780,42,-0.0552,48,0.59109
ENSG00000033100,CHPF2,9,-1.4746,28,0.26843,10,-1.2848,27,0.75646
ENSG00000082014,SMARCD3,110,-0.4413,94,-0.6763,130,-0.1757,158,0.50675
ENSG00000013374,NUB1,39,0.24869,14,-1.3168,33,0.00130,35,0.28157
ENSG00000187260,WDR86,13,-0.0130,1,-3.2632,6,-1.2241,15,1.18570
ENSG00000106615,RHEB,149,-0.6219,105,-1.1505,215,-0.0513,247,0.65699
ENSG00000106617,PRKAG2,78,0.40774,10,-2.5815,32,-0.9753,68,0.75355
ENSG00000239911,PRKAG2-AS1,10,-2.7292,3,-4.2251,54,-0.1930,75,1.74505
ENSG00000178234,GALNT11,29,-1.6605,152,0.88993,67,-0.4359,90,0.12538
ENSG00000055609,KMT2C,75,0.80503,58,0.39119,33,-0.4775,42,-0.4043
ENSG00000261455,LINC01003,7,-1.2333,32,1.02281,21,0.30589,16,-0.3255
ENSG00000133627,ACTR3B,11,-3.3965,19,-2.6326,85,-0.4440,141,1.85797
ENSG00000130226,DPP6,106,-1.1493,222,-0.0179,153,-0.5905,248,0.62771
ENSG00000273344,PAXIP1-AS1,15,0.13199,6,-1.2971,8,-0.7577,16,0.64246
ENSG00000220575,HTR5A-AS1,1,-3.2543,54,2.02375,5,-1.7146,15,-0.3869
ENSG00000157219,HTR5A,6,-1.5373,13,-0.3393,12,-0.4622,19,0.82974
ENSG00000186480,INSIG1,63,0.02462,37,-0.7920,26,-1.3495,70,0.72722
ENSG00000184863,RBM33,22,-0.3452,23,-0.2753,19,-0.5385,30,0.46442
ENSG00000105983,LMBR1,20,-1.3479,6,-3.0830,35,-0.5154,60,1.53117
ENSG00000009335,UBE3C,20,-1.1759,30,-0.5613,25,-0.8476,51,0.99352
ENSG00000105993,DNAJB6,105,-1.4024,171,-0.6666,166,-0.7040,305,1.04770
ENSG00000155093,PTPRN2,62,-1.9755,163,-0.5177,188,-0.2989,261,0.92159
ENSG00000117868,ESYT2,51,-0.2962,46,-0.4548,44,-0.5222,67,0.51044
ENSG00000126870,WDR60,37,0.34716,41,0.53440,26,-0.1912,28,-0.3268
ENSG00000147364,FBXO25,28,-0.0706,46,0.72127,36,0.33227,27,-0.4599
ENSG00000180190,TDRP,20,-0.0312,10,-1.0136,14,-0.5072,22,0.56648
ENSG00000104714,ERICH1,17,0.07136,4,-2.0098,12,-0.5173,18,0.72797
ENSG00000198010,DLGAP2,2,-4.6777,76,0.80188,33,-0.5284,50,0.43471
ENSG00000182372,CLN8,16,-0.0976,26,0.59713,17,-0.0364,17,-0.2316
ENSG00000253982,AC100810.1,76,0.63046,25,-1.1143,65,0.38138,50,-0.1473
ENSG00000176595,KBTBD11,62,-0.7909,57,-0.9036,72,-0.5576,118,0.88280
ENSG00000036448,MYOM2,12,-0.9913,31,0.50440,11,-1.1178,24,0.44330
ENSG00000183117,CSMD1,4,-2.4325,36,0.82058,14,-0.6825,23,0.35323
ENSG00000155189,AGPAT5,65,0.25797,33,-0.7955,62,0.20168,56,0.06097
ENSG00000275342,PRAG1,17,-0.9008,12,-1.4269,17,-0.8440,36,1.21034
ENSG00000147324,MFHAS1,25,0.77302,2,-2.7269,16,0.00782,16,0.15317
ENSG00000173273,TNKS,21,-1.2215,31,-0.6634,53,0.15920,53,0.57636
ENSG00000253230,LINC00599,30,-1.1440,75,0.28578,48,-0.4152,67,0.39660
ENSG00000175806,MSRA,19,-1.4584,79,0.77114,43,-0.2112,50,0.09093
ENSG00000104643,MTMR9,19,-1.5252,8,-2.7540,28,-0.9597,64,1.80223
ENSG00000154319,FAM167A,105,2.82662,6,-1.8268,26,0.20239,14,-1.6789
ENSG00000154328,NEIL2,26,-0.9012,43,-0.1430,36,-0.4013,51,0.54697
ENSG00000079459,FDFT1,127,-0.0123,62,-1.1223,63,-1.0825,144,0.78028
ENSG00000164733,CTSB,308,-0.1299,272,-0.3216,281,-0.2716,352,0.29318
ENSG00000283674,AC068587.4,11,-0.7164,40,1.37338,7,-1.2612,17,-0.2144
ENSG00000154359,LONRF1,13,-1.2675,25,-0.3156,41,0.44878,33,0.29299
ENSG00000164741,DLC1,31,0.25320,15,-0.8760,18,-0.5758,28,0.40226
ENSG00000104723,TUSC3,36,-1.4576,59,-0.7297,57,-0.7727,111,1.11831
ENSG00000155970,MICU3,25,-1.6713,71,-0.0894,46,-0.7721,86,0.85556
ENSG00000104219,ZDHHC2,52,1.08567,43,0.77393,35,0.40603,21,-1.0560
ENSG00000198791,CNOT7,36,-1.4000,133,0.61310,58,-0.6857,97,0.34699
ENSG00000155975,VPS37A,20,-0.0051,16,-0.3917,19,-0.0856,21,0.18878
ENSG00000003987,MTMR7,10,-1.9654,15,-1.4360,26,-0.6409,48,1.44753
ENSG00000129422,MTUS1,72,0.78114,134,1.91046,38,-0.2206,30,-1.4086
ENSG00000078674,PCM1,115,0.50505,105,0.34855,66,-0.3831,80,-0.2501
ENSG00000104763,ASAH1,167,0.04758,229,0.55899,124,-0.4142,157,-0.1364
ENSG00000156011,PSD3,41,-3.2115,402,0.19602,251,-0.5435,402,0.79556
ENSG00000147408,CSGALNACT1,47,-0.0981,33,-0.6552,45,-0.1707,54,0.35491
ENSG00000104613,INTS10,40,-0.4873,67,0.31070,40,-0.5091,58,0.22759
ENSG00000147416,ATP6V1B2,59,-2.6611,270,-0.3937,150,-1.2896,418,1.38451
ENSG00000061337,LZTS1,10,-1.9527,8,-2.3331,29,-0.4184,46,1.53956
ENSG00000254092,AC021613.1,1,-3.2986,21,0.41390,27,0.83326,16,-0.0442
ENSG00000168546,GFRA2,6,-1.7353,0,-4.7260,3,-2.8436,27,2.93761
ENSG00000130227,XPO7,29,-0.7795,42,-0.2191,38,-0.3692,53,0.53135
ENSG00000158806,NPM2,29,-0.8688,46,-0.1443,40,-0.3702,55,0.52537
ENSG00000158856,DMTN,67,-2.5428,382,0.08215,322,-0.1890,403,0.64668
ENSG00000158863,FAM160B2,22,-0.1809,32,0.38270,32,0.38831,24,-0.2751
ENSG00000168481,LGI3,62,-0.2371,45,-0.7221,36,-1.0518,81,0.75914
ENSG00000168490,PHYHIP,95,-2.6811,525,-0.1148,356,-0.7159,655,1.00667
ENSG00000104635,SLC39A14,15,0.24904,0,-4.0873,9,-0.5345,15,0.80561
ENSG00000120896,SORBS3,93,2.11237,19,-0.6125,26,-0.0806,21,-1.1235
ENSG00000120913,PDLIM2,76,1.44575,2,-3.7602,58,0.97073,27,-0.7410
ENSG00000158941,CCAR2,29,-0.5724,2,-4.5330,45,0.11083,48,0.92667
ENSG00000147439,BIN3,19,0.27130,2,-2.7278,12,-0.4887,18,0.68546
ENSG00000179388,EGR3,14,-2.9397,73,-0.5397,68,-0.6490,123,1.23805
ENSG00000008853,RHOBTB2,11,-2.4304,115,1.16501,30,-0.9991,59,0.17744
ENSG00000147457,CHMP7,31,-0.3075,2,-4.2626,20,-0.9326,45,1.33100
ENSG00000104679,R3HCC1,30,-0.3659,10,-2.0359,38,-0.0138,42,0.71534
ENSG00000197217,ENTPD4,9,-2.0840,29,-0.3580,24,-0.6178,42,1.01417
ENSG00000147454,SLC25A37,26,-0.6413,282,4.24355,14,-1.4738,13,-2.9960
ENSG00000272163,AF106564.1,0,-6.8919,9,-0.7318,8,-0.8593,17,1.60308
ENSG00000104722,NEFM,37,-2.8506,187,-0.4397,136,-0.9228,295,1.29658
ENSG00000277586,NEFL,73,-3.4122,573,-0.3544,426,-0.8096,853,1.25455
ENSG00000221914,PPP2R2A,40,-0.4403,96,0.96990,28,-0.9634,53,-0.0610
ENSG00000104765,BNIP3L,128,-0.3321,216,0.49546,119,-0.4445,160,0.05224
ENSG00000240694,PNMA2,75,-2.5052,197,-1.0666,286,-0.5017,472,1.34231
ENSG00000092964,DPYSL2,741,-0.1399,529,-0.6636,608,-0.4468,878,0.48833
ENSG00000015592,STMN4,42,-2.1870,150,-0.2696,101,-0.8810,208,1.09215
ENSG00000120899,PTK2B,27,-2.8350,238,0.43344,125,-0.5759,201,0.62438
ENSG00000120885,CLU,9759,1.87663,2914,-0.1977,3596,0.13539,2508,-1.1124
ENSG00000168077,SCARA3,131,1.67974,49,0.01733,44,-0.1430,39,-0.9350
ENSG00000147419,CCDC25,68,0.03114,95,0.56736,45,-0.6158,66,-0.0740
ENSG00000134014,ELP3,24,-0.4412,16,-1.0243,17,-0.9412,37,0.92470
ENSG00000104290,FZD3,32,-1.3134,59,-0.3629,45,-0.7972,86,0.92178
ENSG00000012232,EXTL3,32,-0.8355,22,-1.3729,39,-0.5257,64,1.02962
ENSG00000147421,HMBOX1,39,1.44337,0,-4.3729,16,0.01190,15,-0.2621
ENSG00000133872,SARAF,373,-1.3040,652,-0.4536,670,-0.4117,986,0.80321
ENSG00000104660,LEPROTL1,30,-0.3037,9,-2.0607,32,-0.2088,41,0.79235
ENSG00000271869,AC026979.2,29,0.99874,0,-4.2988,23,0.63453,15,-0.2335
ENSG00000104671,DCTN6,96,0.13652,132,0.64942,98,0.16753,81,-0.4297
ENSG00000197265,GTF2E2,21,0.30257,32,0.98048,7,-1.2812,16,-0.2883
ENSG00000104687,GSR,35,-0.7293,28,-1.0741,39,-0.5410,64,0.90823
ENSG00000104691,UBXN8,11,-1.1087,106,2.83578,14,-0.7165,15,-1.5202
ENSG00000104695,PPP2CB,221,-0.5843,113,-1.5960,306,-0.0787,363,0.76239
ENSG00000133878,DUSP26,25,-1.5770,47,-0.6756,55,-0.4367,84,0.97573
ENSG00000156687,UNC5D,10,-1.6591,1,-5.0285,23,-0.4722,39,1.73922
ENSG00000183779,ZNF703,24,0.18328,0,-4.7808,27,0.32341,23,0.43792
ENSG00000147475,ERLIN2,48,1.23795,1,-3.8692,16,-0.5327,23,0.07676
ENSG00000147471,PLPBP,49,0.31620,4,-3.4483,47,0.26754,43,0.35076
ENSG00000104221,BRF2,14,-0.4635,13,-0.4808,7,-1.4934,21,0.88507
ENSG00000129691,ASH2L,21,-1.1494,27,-0.7617,24,-0.9051,52,1.09287
ENSG00000175324,LSM1,46,0.12348,37,-0.2004,43,0.03562,43,0.01065
ENSG00000156735,BAG4,22,-2.4353,90,-0.3239,62,-0.9038,131,1.16980
ENSG00000085788,DDHD2,32,-1.3335,77,-0.0014,35,-1.2000,88,0.86537
ENSG00000147535,PLPP5,20,0.40774,16,0.00978,16,0.08581,15,-0.2237
ENSG00000147548,NSD3,62,-0.6042,55,-0.7873,64,-0.5445,103,0.76624
ENSG00000077782,FGFR1,73,0.91251,61,0.63585,17,-1.3658,38,-0.3949
ENSG00000147526,TACC1,153,-0.1422,225,0.48175,114,-0.5997,168,0.03815
ENSG00000169499,PLEKHA2,29,-1.4721,80,0.04648,71,-0.1381,84,0.48168
ENSG00000169490,TM2D2,37,-0.2992,15,-1.5905,31,-0.5504,51,0.86017
ENSG00000168615,ADAM9,37,0.49400,32,0.22621,28,0.00609,26,-0.3238
ENSG00000104332,SFRP1,19,-0.3103,97,2.54959,11,-1.1068,16,-1.3473
ENSG00000147533,GOLGA7,113,0.66906,44,-0.8139,64,-0.2359,75,0.02516
ENSG00000158669,GPAT4,37,0.04744,3,-3.5960,28,-0.3953,41,0.84689
ENSG00000083168,KAT6A,27,0.19375,21,-0.2095,16,-0.6055,25,0.21725
ENSG00000070718,AP3M2,45,-1.0596,21,-2.1436,62,-0.5596,107,1.30911
ENSG00000070501,POLB,16,-1.0210,135,2.60264,27,-0.2692,22,-1.4234
ENSG00000078668,VDAC3,102,-0.8610,158,-0.1777,109,-0.7604,198,0.68490
ENSG00000168575,SLC20A2,127,1.74523,1,-5.2020,33,-0.4954,43,-0.3277
ENSG00000176209,SMIM19,50,-0.1003,65,0.30072,43,-0.3374,54,0.03212
ENSG00000120925,RNF170,44,0.26236,14,-1.4651,25,-0.5998,40,0.54959
ENSG00000168172,HOOK3,72,0.15160,259,2.48846,63,-0.0549,40,-1.6884
ENSG00000168522,FNTA,101,1.11752,36,-0.5632,46,-0.1814,48,-0.3455
ENSG00000165102,HGSNAT,25,-0.1033,3,-3.1084,22,-0.2633,30,0.83674
ENSG00000164808,SPIDR,16,-1.2739,60,0.76142,35,-0.1310,38,0.03215
ENSG00000221869,CEBPD,137,2.31691,49,0.42621,15,-1.3577,26,-1.3490
ENSG00000253729,PRKDC,64,0.20574,36,-0.6759,30,-0.9873,61,0.49356
ENSG00000104738,MCM4,8,-1.4099,7,-1.4486,24,0.32864,22,0.74170
ENSG00000169139,UBE2V2,74,-1.5299,181,-0.1673,139,-0.5672,227,0.78769
ENSG00000147481,SNTG1,4,-1.9817,0,-4.3296,17,0.08706,19,1.38359
ENSG00000168300,PCMTD1,37,0.43889,1,-3.9924,28,-0.0053,30,0.44290
ENSG00000023287,RB1CC1,48,-1.4353,67,-0.9332,106,-0.2312,141,0.93558
ENSG00000082556,OPRK1,0,-8.5602,24,0.22386,16,-0.4163,24,0.82653
ENSG00000047249,ATP6V1H,70,-2.3055,238,-0.4693,203,-0.7091,377,1.14681
ENSG00000147509,RGS20,36,-0.2646,12,-1.8910,73,0.83808,44,0.13357
ENSG00000187735,TCEA1,118,1.09920,95,0.72608,60,-0.0142,49,-0.8808
ENSG00000120992,LYPLA1,27,-0.1873,77,1.55460,20,-0.6022,26,-0.6446
ENSG00000137547,MRPL15,24,-1.2772,83,0.65596,41,-0.4586,58,0.21981
ENSG00000206579,XKR4,3,-3.3814,13,-1.3150,15,-1.0715,39,1.86117
ENSG00000167904,TMEM68,16,-0.5966,3,-2.9451,14,-0.8277,29,1.35083
ENSG00000008988,RPS20,1113,1.22933,575,0.12337,674,0.37973,437,-0.8498
ENSG00000170791,CHCHD7,32,-0.1214,26,-0.4480,35,-0.0046,36,0.22330
ENSG00000104331,IMPAD1,51,-0.7267,73,-0.1982,37,-1.2260,93,0.79072
ENSG00000169122,FAM110B,18,-1.1037,1,-5.0956,36,-0.0244,44,1.24146
ENSG00000215114,UBXN2B,14,-1.7506,29,-0.6812,37,-0.3164,52,0.95701
ENSG00000137575,SDCBP,152,0.14646,113,-0.3202,89,-0.6837,146,0.30858
ENSG00000198846,TOX,12,-0.3767,10,-0.6286,13,-0.2739,17,0.50819
ENSG00000178538,CA8,10,-1.4248,28,0.09332,24,-0.1466,29,0.45197
ENSG00000104388,RAB2A,96,-1.5969,230,-0.2790,188,-0.5935,313,0.86954
ENSG00000177182,CLVS1,2,-3.2574,0,-4.6283,17,-0.3240,26,1.95213
ENSG00000198363,ASPH,123,0.07527,70,-0.7964,124,0.09938,121,0.19680
ENSG00000274956,NKAIN3-IT1,35,-0.6457,41,-0.4320,94,0.90271,53,-0.0993
ENSG00000137563,GGH,27,-0.0422,14,-1.0224,12,-1.2154,32,0.80488
ENSG00000185728,YTHDF3,28,-0.9537,47,-0.1858,30,-0.8744,60,0.75673
ENSG00000254377,MIR124-2HG,4,-2.6286,52,1.01564,10,-1.4573,30,0.41743
ENSG00000180828,BHLHE22,5,-3.1421,78,1.05404,41,0.01219,41,-0.0146
ENSG00000172817,CYP7B1,42,1.29635,16,-0.2282,13,-0.5235,17,-0.4637
ENSG00000104442,ARMC1,23,-0.9575,56,0.38302,37,-0.2703,46,0.24083
ENSG00000147571,CRH,8,-1.8341,18,-0.7684,39,0.46119,32,0.55149
ENSG00000169085,VXN,47,-2.0413,163,-0.1604,97,-0.9531,210,1.03211
ENSG00000175073,VCPIP1,18,-1.0505,0,-5.4636,26,-0.5285,45,1.55545
ENSG00000104205,SGK3,54,1.37640,44,1.02246,22,-0.1038,17,-1.1841
