Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000104679,R3HCC1,33,-0.1445,39,0.14793,36,0.04126
ENSG00000197217,ENTPD4,32,-0.4416,43,0.17015,43,0.28518
ENSG00000147454,SLC25A37,26,0.54927,6,-1.9110,23,0.19844
ENSG00000272163,AF106564.1,15,-0.4712,26,0.52912,20,0.06247
ENSG00000104722,NEFM,324,-0.4780,543,0.53440,416,0.06419
ENSG00000277586,NEFL,611,-0.8756,1056,0.21498,1148,0.59621
ENSG00000221914,PPP2R2A,34,-0.4805,35,-0.3562,53,0.61986
ENSG00000104765,BNIP3L,122,-0.4080,159,0.13030,163,0.28228
ENSG00000240694,PNMA2,316,-0.7807,514,0.19382,556,0.53941
ENSG00000092964,DPYSL2,675,-0.5921,902,0.01672,1065,0.50355
ENSG00000015592,STMN4,205,-0.5964,388,0.65933,278,0.06616
ENSG00000120899,PTK2B,134,-0.6663,403,1.56664,137,-0.7048
ENSG00000120885,CLU,3134,0.15581,3405,0.27003,2576,-0.3237
ENSG00000168077,SCARA3,35,0.95293,17,-0.5620,18,-0.6684
ENSG00000147419,CCDC25,54,-0.0613,45,-0.3423,61,0.24575
ENSG00000134014,ELP3,28,-0.5908,56,0.74518,37,-0.0057
ENSG00000186918,ZNF395,13,-0.5269,25,0.62869,18,0.03351
ENSG00000104290,FZD3,52,-0.9452,116,0.60936,95,0.36678
ENSG00000012232,EXTL3,42,-0.6864,67,0.21684,69,0.45207
ENSG00000147421,HMBOX1,18,0.88807,16,0.38390,7,-1.2368
ENSG00000133872,SARAF,582,-0.9224,1141,0.40325,1088,0.50143
ENSG00000104660,LEPROTL1,24,-0.9604,50,0.41145,47,0.52267
ENSG00000104671,DCTN6,57,-0.3542,59,-0.2172,79,0.43987
ENSG00000197265,GTF2E2,12,-0.4884,13,-0.3555,20,0.62615
ENSG00000104687,GSR,44,-0.4845,52,-0.1200,66,0.49584
ENSG00000104695,PPP2CB,268,-0.3014,332,0.13643,330,0.18744
ENSG00000133878,DUSP26,80,0.03975,79,0.01957,77,-0.0491
ENSG00000156687,UNC5D,28,-0.6730,49,0.39797,44,0.31884
ENSG00000183779,ZNF703,22,0.08597,23,0.10751,20,-0.1477
ENSG00000147475,ERLIN2,19,0.02446,19,0.03892,19,-0.0465
ENSG00000147471,PLPBP,30,-0.4724,45,0.30658,41,0.22088
ENSG00000104221,BRF2,12,-0.5277,16,0.05235,18,0.42982
ENSG00000129691,ASH2L,37,-0.8386,79,0.60915,63,0.29009
ENSG00000175324,LSM1,36,0.04116,14,-1.4663,43,0.58346
ENSG00000156735,BAG4,61,-0.9498,124,0.44643,115,0.49018
ENSG00000085788,DDHD2,54,-0.4944,88,0.44642,72,0.14173
ENSG00000147548,NSD3,82,-0.2760,84,-0.1832,106,0.35369
ENSG00000077782,FGFR1,26,0.28444,23,0.01342,20,-0.2833
ENSG00000147526,TACC1,141,-0.4237,158,-0.1472,202,0.46042
ENSG00000169499,PLEKHA2,59,-0.3700,110,0.85549,62,-0.2821
ENSG00000169490,TM2D2,28,-0.6881,50,0.48390,43,0.26932
ENSG00000168615,ADAM9,14,-1.1334,32,0.41891,31,0.63622
ENSG00000165061,ZMAT4,20,-0.1633,12,-0.8880,26,0.58134
ENSG00000147533,GOLGA7,51,-0.2161,51,-0.2013,64,0.31102
ENSG00000158669,GPAT4,25,-0.9551,58,0.66003,46,0.33507
ENSG00000083168,KAT6A,15,-0.7759,26,0.33659,26,0.44020
ENSG00000070718,AP3M2,63,-0.5798,126,0.78905,81,-0.0499
ENSG00000070501,POLB,16,-0.5934,30,0.59441,23,0.11332
ENSG00000078668,VDAC3,122,-0.8213,227,0.41143,210,0.42197
ENSG00000168575,SLC20A2,29,-0.3852,40,0.22784,38,0.20037
ENSG00000176209,SMIM19,42,-0.4647,61,0.29242,56,0.22406
ENSG00000120925,RNF170,32,-0.3291,53,0.65873,35,-0.1574
ENSG00000168172,HOOK3,48,0.33299,30,-0.5300,41,-0.0375
ENSG00000168522,FNTA,36,-0.2254,47,0.29510,40,0.01696
ENSG00000165102,HGSNAT,18,-1.1041,37,0.25507,41,0.73102
ENSG00000164808,SPIDR,24,-0.4068,39,0.54396,29,-0.0026
ENSG00000221869,CEBPD,30,-0.5991,77,1.24801,34,-0.4393
ENSG00000253729,PRKDC,43,-0.8387,108,0.95124,66,0.01613
ENSG00000104738,MCM4,15,-1.3098,36,0.41253,37,0.75487
ENSG00000169139,UBE2V2,138,-0.9057,261,0.35677,257,0.52201
ENSG00000147481,SNTG1,21,0.10986,10,-1.1224,23,0.41292
ENSG00000168300,PCMTD1,23,-0.5095,27,-0.1620,36,0.54012
ENSG00000023287,RB1CC1,143,0.24793,84,-0.7135,135,0.12674
ENSG00000047249,ATP6V1H,225,-1.0235,691,1.18733,366,-0.0581
ENSG00000147509,RGS20,29,0.59677,33,0.67678,14,-1.1405
ENSG00000187735,TCEA1,39,-0.0443,49,0.36936,37,-0.2002
ENSG00000120992,LYPLA1,14,-0.4629,27,0.76192,17,-0.1245
ENSG00000137547,MRPL15,41,-0.1996,60,0.54241,42,-0.1834
ENSG00000206579,XKR4,20,-0.5813,13,-1.1095,36,1.03255
ENSG00000167904,TMEM68,11,-1.0873,24,0.42767,23,0.59892
ENSG00000008988,RPS20,442,0.71691,233,-0.5967,283,-0.3971
ENSG00000170791,CHCHD7,26,-0.4717,56,1.00832,29,-0.3263
ENSG00000104331,IMPAD1,53,-0.5760,65,-0.1148,84,0.56790
ENSG00000169122,FAM110B,26,-0.8781,46,0.27229,48,0.55975
ENSG00000215114,UBXN2B,31,-0.4550,34,-0.2205,46,0.52701
ENSG00000137575,SDCBP,70,-0.8839,116,0.11815,136,0.66518
ENSG00000198846,TOX,21,-0.5267,5,-2.4467,40,1.32960
ENSG00000178538,CA8,16,0.16248,18,0.31584,13,-0.3626
ENSG00000104388,RAB2A,183,-0.8197,340,0.40127,317,0.42790
ENSG00000177182,CLVS1,13,-0.8686,27,0.53114,23,0.37030
ENSG00000198363,ASPH,97,-0.3703,87,-0.4810,140,0.58820
ENSG00000274956,NKAIN3-IT1,49,0.89999,29,-0.2960,25,-0.7541
ENSG00000137563,GGH,23,-0.5635,15,-1.1074,41,1.01650
ENSG00000185728,YTHDF3,33,-0.8184,50,0.02427,62,0.67514
ENSG00000254377,MIR124-2HG,21,-1.1316,46,0.39381,46,0.65295
ENSG00000180828,BHLHE22,41,-0.2169,75,0.93926,37,-0.4949
ENSG00000104442,ARMC1,35,-0.6435,71,0.72660,49,0.05101
ENSG00000147571,CRH,22,0.14983,16,-0.4350,21,0.09456
ENSG00000147576,ADHFE1,17,0.11671,7,-1.2947,19,0.46180
ENSG00000169085,VXN,116,-0.8255,222,0.45174,200,0.39634
ENSG00000175073,VCPIP1,29,-0.6183,53,0.54860,42,0.16740
ENSG00000104205,SGK3,20,0.26730,22,0.40376,14,-0.5338
ENSG00000245910,SNHG6,333,0.87715,125,-1.0654,204,-0.3706
ENSG00000121022,COPS5,56,-0.5713,89,0.35260,81,0.27006
ENSG00000104218,CSPP1,21,1.03297,10,-0.5787,10,-0.7491
ENSG00000066777,ARFGEF1,18,-1.2018,51,0.82273,37,0.37192
ENSG00000046889,PREX2,36,0.80680,24,-0.1521,19,-0.7362
ENSG00000140396,NCOA2,25,-0.4029,36,0.34351,31,0.13766
ENSG00000067167,TRAM1,21,0.01370,22,0.10940,20,-0.0802
ENSG00000147601,TERF1,34,-0.4805,50,0.25241,48,0.26383
ENSG00000147604,RPL7,633,0.33387,379,-0.6300,551,0.00705
ENSG00000040341,STAU2,58,-0.5895,63,-0.3278,97,0.69526
ENSG00000104343,UBE2W,42,-0.9002,73,0.22116,80,0.61008
ENSG00000154582,ELOC,155,-0.1569,189,0.23413,166,-0.0036
ENSG00000175606,TMEM70,58,-0.9335,127,0.59826,105,0.36684
ENSG00000104369,JPH1,19,-0.5109,38,0.79076,24,-0.1078
ENSG00000104381,GDAP1,57,-1.1631,161,0.85085,115,0.32415
ENSG00000270866,AC067773.1,17,-0.0803,15,-0.3357,20,0.25976
ENSG00000164751,PEX2,14,-0.2572,11,-0.5418,18,0.51828
ENSG00000171033,PKIA,120,-0.4221,129,-0.2089,174,0.49307
ENSG00000104427,ZC2HC1A,26,-0.4940,32,-0.0262,38,0.44935
ENSG00000104435,STMN2,509,-0.5304,440,-0.6711,854,0.81236
ENSG00000164683,HEY1,27,-0.6575,65,1.09619,33,-0.2501
ENSG00000147586,MRPS28,50,0.37493,47,0.17043,35,-0.4781
ENSG00000076554,TPD52,96,-0.7299,120,-0.2171,175,0.74801
ENSG00000164684,ZNF704,21,-0.3711,24,-0.0745,28,0.37451
ENSG00000164687,FABP5,81,-0.0457,80,-0.0524,85,0.07348
ENSG00000147588,PMP2,190,0.95326,100,-0.4631,97,-0.7202
ENSG00000133731,IMPA1,23,-1.1746,43,0.05586,56,0.91044
ENSG00000104231,ZFAND1,25,-0.3550,23,-0.4301,36,0.55031
ENSG00000184672,RALYL,56,-0.6585,80,0.06746,92,0.52535
ENSG00000176731,RBIS,91,-0.0508,116,0.39052,86,-0.2092
ENSG00000104267,CA2,21,0.36919,15,-0.3643,17,-0.1545
ENSG00000123124,WWP1,25,0.15981,18,-0.4235,24,0.07943
ENSG00000176623,RMDN1,17,0.01488,13,-0.3711,18,0.19001
ENSG00000085719,CPNE3,33,-0.0022,48,0.67146,27,-0.4719
ENSG00000156103,MMP16,18,-0.3805,11,-1.1096,29,0.85756
ENSG00000164823,OSGIN2,18,0.12335,8,-1.1947,20,0.42401
ENSG00000104320,NBN,19,-0.7579,26,-0.1176,36,0.71347
ENSG00000104325,DECR1,36,0.14202,21,-0.7523,37,0.24424
ENSG00000104327,CALB1,55,-0.8970,174,1.41454,73,-0.3629
ENSG00000123119,NECAB1,193,-1.1759,439,0.41856,436,0.66457
ENSG00000155099,PIP4P2,40,-0.2734,36,-0.3873,54,0.45817
ENSG00000253738,OTUD6B-AS1,83,-0.2105,89,-0.0402,99,0.21518
ENSG00000155100,OTUD6B,15,-0.3789,30,0.90276,16,-0.3147
ENSG00000079102,RUNX1T1,24,0.09207,13,-0.8708,26,0.33874
ENSG00000205133,TRIQK,25,-0.5724,36,0.14072,38,0.41103
ENSG00000188343,FAM92A,32,-0.3506,39,0.04842,42,0.28426
ENSG00000164951,PDP1,93,-1.1978,204,0.32621,218,0.74458
ENSG00000164944,VIRMA,23,0.42243,17,-0.2784,18,-0.2533
ENSG00000156162,DPY19L4,15,0.23333,10,-0.5619,14,0.07430
ENSG00000156170,NDUFAF6,18,-0.5417,18,-0.4434,30,0.71476
ENSG00000156467,UQCRB,949,0.41067,649,-0.3615,740,-0.1976
ENSG00000156471,PTDSS1,44,-0.6063,120,1.38533,47,-0.5683
ENSG00000169439,SDC2,47,1.13257,28,-0.1735,19,-1.1046
ENSG00000180543,TSPYL5,42,-0.4989,71,0.52336,55,0.08961
ENSG00000147649,MTDH,85,-0.4566,107,0.03512,120,0.38167
ENSG00000104341,LAPTM4B,64,-0.3405,110,0.71472,69,-0.1919
ENSG00000132561,MATN2,15,-0.8924,56,1.75874,17,-0.7235
ENSG00000156482,RPL30,978,0.96673,461,-0.6439,515,-0.6433
ENSG00000132541,RIDA,80,-0.0310,72,-0.1849,85,0.13492
ENSG00000104361,NIPAL2,20,-0.4580,29,0.21977,28,0.26675
ENSG00000156486,KCNS2,10,-1.0072,16,-0.0526,23,0.86122
ENSG00000253948,VPS13B-DT,27,0.26127,34,0.58489,18,-0.6713
ENSG00000164919,COX6C,1060,0.11488,1040,0.05464,955,-0.1422
ENSG00000147669,POLR2K,119,0.10628,111,-0.0486,111,-0.0714
ENSG00000034677,RNF19A,20,-1.0389,43,0.42497,41,0.56785
ENSG00000186106,ANKRD46,64,-0.8196,110,0.26320,114,0.52270
ENSG00000070756,PABPC1,234,0.42512,183,-0.1255,171,-0.3422
ENSG00000164924,YWHAZ,800,-0.8827,1662,0.55150,1401,0.36540
ENSG00000261087,AP003469.4,23,-0.3163,23,-0.2365,31,0.41756
ENSG00000120963,ZNF706,114,-0.1455,157,0.45581,114,-0.1684
ENSG00000104490,NCALD,135,-0.9886,205,-0.1194,293,0.88772
ENSG00000048392,RRM2B,24,-0.3256,31,0.14779,30,0.20114
ENSG00000104517,UBR5,24,-0.4703,30,0.00749,34,0.40975
ENSG00000155090,KLF10,9,-1.3417,15,-0.3301,26,1.25747
ENSG00000155096,AZIN1,141,-0.8258,258,0.36864,247,0.45531
ENSG00000155097,ATP6V1C1,150,-0.9242,295,0.40606,281,0.50068
ENSG00000164929,BAALC,286,0.13064,261,-0.0615,261,-0.0872
ENSG00000164933,SLC25A32,16,-0.7686,20,-0.2744,31,0.80971
ENSG00000176406,RIMS2,60,0.01443,49,-0.3442,64,0.17685
ENSG00000147650,LRP12,14,-1.2551,31,0.32060,34,0.78577
ENSG00000169946,ZFPM2,7,-1.4841,22,0.54968,21,0.75801
ENSG00000254615,AC027031.2,15,-0.3283,11,-0.8284,23,0.70505
ENSG00000164830,OXR1,134,-0.8110,125,-0.7840,280,1.09324
ENSG00000147655,RSPO2,27,-0.7555,51,0.51143,43,0.30087
ENSG00000104408,EIF3E,111,0.08119,124,0.27570,96,-0.2545
ENSG00000104412,EMC2,44,0.04556,46,0.12540,41,-0.1205
ENSG00000120526,NUDCD1,7,-1.3934,18,0.42693,19,0.79596
ENSG00000120533,ENY2,68,-0.3872,72,-0.2123,95,0.46535
ENSG00000147654,EBAG9,27,-0.7585,55,0.66761,41,0.18580
ENSG00000147642,SYBU,96,-0.9329,236,0.81605,164,0.19619
ENSG00000164794,KCNV1,45,-1.3898,111,0.32168,124,0.86978
ENSG00000147677,EIF3H,113,0.02579,145,0.46948,98,-0.3404
ENSG00000164754,RAD21,110,-0.2009,98,-0.3555,138,0.37827
ENSG00000182197,EXT1,10,-0.8405,27,1.04129,15,-0.0599
ENSG00000177570,SAMD12,40,-0.3772,41,-0.2610,57,0.48297
ENSG00000147676,MAL2,85,-1.1411,196,0.48841,184,0.59087
ENSG00000136999,CCN3,19,-0.9619,19,-0.8435,46,1.23927
ENSG00000172172,MRPL13,27,-0.1614,36,0.36871,28,-0.0914
ENSG00000136986,DERL1,31,-0.8390,87,1.18035,44,-0.1850
ENSG00000165156,ZHX1,36,-0.1577,32,-0.2908,43,0.30653
ENSG00000156804,FBXO32,23,-0.6862,74,1.72788,22,-0.8647
ENSG00000176853,FAM91A1,14,-1.1797,39,0.79743,29,0.37822
ENSG00000164983,TMEM65,35,-0.6182,71,0.73952,48,0.02067
ENSG00000170881,RNF139,18,-0.9373,34,0.33140,35,0.56227
ENSG00000147687,TATDN1,22,-0.2574,15,-0.8818,31,0.66350
ENSG00000147684,NDUFB9,433,0.86402,195,-0.7766,255,-0.4717
ENSG00000170873,MTSS1,25,0.43438,18,-0.2548,19,-0.2783
ENSG00000104549,SQLE,29,-0.8575,51,0.26138,53,0.55204
ENSG00000164961,WASHC5,18,-0.3971,23,0.03162,25,0.33399
ENSG00000153310,FAM49B,63,-0.9925,110,0.12138,132,0.74181
ENSG00000153317,ASAP1,50,-0.5844,62,-0.1105,80,0.57219
ENSG00000132294,EFR3A,106,-0.7091,155,0.07298,181,0.56147
ENSG00000184156,KCNQ3,49,-0.4181,27,-1.3292,82,0.96445
ENSG00000129292,PHF20L1,44,-0.0733,46,0.02211,46,0.05452
ENSG00000104419,NDRG1,60,0.65253,24,-1.0935,44,-0.1289
ENSG00000131773,KHDRBS3,104,-0.8951,147,-0.1625,213,0.84384
ENSG00000167632,TRAPPC9,33,-0.3824,50,0.42179,41,0.06559
ENSG00000282164,PEG13,11,-0.8792,14,-0.3256,23,0.92270
ENSG00000123908,AGO2,20,0.11682,22,0.27132,17,-0.2862
ENSG00000169398,PTK2,63,-0.6054,127,0.77540,83,-0.0182
ENSG00000022567,SLC45A4,23,0.54966,8,-1.2600,19,0.02955
ENSG00000184489,PTP4A3,18,0.90139,5,-1.3725,11,-0.2938
ENSG00000226490,AC138647.1,18,0.38413,6,-1.4985,17,0.26248
ENSG00000181790,ADGRB1,106,-0.0262,142,0.51168,94,-0.3221
ENSG00000198576,ARC,17,0.05601,5,-1.8538,21,0.66621
ENSG00000130193,THEM6,17,-0.7497,38,0.74567,26,0.11802
ENSG00000180155,LYNX1,103,-0.3786,87,-0.5864,153,0.64476
ENSG00000160932,LY6E,208,-0.5930,379,0.58117,289,0.12297
ENSG00000176956,LY6H,543,-0.8988,1077,0.44531,988,0.45453
ENSG00000250571,GLI4,26,0.73182,13,-0.6777,16,-0.3755
ENSG00000253716,MINCR,24,0.42675,17,-0.2539,18,-0.2710
ENSG00000158106,RHPN1,62,-0.2522,114,0.93740,58,-0.4600
ENSG00000147813,NAPRT,15,0.03468,22,0.69131,12,-0.5252
ENSG00000104529,EEF1D,119,0.56473,68,-0.5538,85,-0.2592
ENSG00000104524,PYCR3,23,0.63949,13,-0.5838,16,-0.3223
ENSG00000104522,TSTA3,27,-0.3586,29,-0.1585,37,0.41144
ENSG00000183309,ZNF623,19,-0.5378,23,-0.0936,29,0.52461
ENSG00000180900,SCRIB,28,0.52259,20,-0.2228,19,-0.3869
ENSG00000179950,PUF60,109,0.21197,114,0.24318,86,-0.3612
ENSG00000185189,NRBP2,45,-0.1233,46,-0.0657,50,0.15203
ENSG00000178209,PLEC,110,0.31217,130,0.54793,72,-0.6954
ENSG00000178719,GRINA,318,-0.2959,476,0.48939,356,-0.0579
ENSG00000178896,EXOSC4,23,-0.0810,21,-0.2507,26,0.21617
ENSG00000197858,GPAA1,104,-0.3482,147,0.32901,127,0.10106
ENSG00000179091,CYC1,147,-0.2436,174,0.09848,175,0.16071
ENSG00000179526,SHARPIN,30,0.35893,22,-0.2300,23,-0.2157
ENSG00000179632,MAF1,56,-0.1960,86,0.60905,56,-0.2379
ENSG00000179832,MROH1,63,-0.3300,71,-0.0439,82,0.32159
ENSG00000261236,BOP1,35,-0.3262,38,-0.1087,46,0.35567
ENSG00000185122,HSF1,45,0.15847,46,0.18424,37,-0.2680
ENSG00000185000,DGAT1,36,-0.4438,47,0.06722,51,0.35152
ENSG00000261678,SCRT1,33,-0.2350,25,-0.5959,44,0.52338
ENSG00000185803,SLC52A2,12,-0.6557,21,0.42910,18,0.28341
ENSG00000173137,ADCK5,16,-0.0995,10,-0.8241,20,0.49819
ENSG00000071894,CPSF1,25,-0.4322,44,0.62370,31,-0.0414
ENSG00000160948,VPS28,144,0.05947,158,0.20473,131,-0.1855
ENSG00000187954,CYHR1,77,-0.5270,99,0.00132,117,0.46006
ENSG00000167702,KIFC2,146,0.16941,122,-0.1831,133,-0.0551
ENSG00000160972,PPP1R16A,50,0.53367,31,-0.4076,35,-0.2991
ENSG00000167700,MFSD3,35,-0.1081,25,-0.6393,43,0.42864
ENSG00000160959,LRRC14,22,-0.7515,36,0.16345,39,0.53686
ENSG00000254402,LRRC24,35,0.15258,39,0.30552,29,-0.3454
ENSG00000213563,C8orf82,27,0.58682,17,-0.3067,18,-0.4075
ENSG00000147799,ARHGAP39,17,-0.3002,14,-0.5054,23,0.53901
ENSG00000161016,RPL8,745,0.63990,423,-0.5240,500,-0.3512
ENSG00000170619,COMMD5,27,-0.4013,42,0.43846,34,0.06970
ENSG00000182307,C8orf33,45,0.12191,41,-0.0772,41,-0.0696
ENSG00000181404,WASHC1,77,0.15653,58,-0.3685,73,0.05525
ENSG00000172785,CBWD1,15,-0.6463,17,-0.3640,27,0.76025
ENSG00000107104,KANK1,19,1.38666,8,-0.5193,7,-1.1960
ENSG00000080503,SMARCA2,154,-0.1459,215,0.49361,152,-0.1960
ENSG00000147852,VLDLR,19,-0.8608,45,0.78668,31,0.16801
ENSG00000080298,RFX3,25,-0.6077,71,1.45358,26,-0.6368
ENSG00000106688,SLC1A1,25,-1.1345,63,0.60236,54,0.50139
ENSG00000106993,CDC37L1,34,-0.2085,54,0.64188,34,-0.2522
ENSG00000147853,AK3,59,0.14180,54,-0.0462,53,-0.1069
ENSG00000183354,KIAA2026,46,0.12001,44,0.01849,42,-0.1249
ENSG00000137040,RANBP6,30,-0.7398,49,0.22060,52,0.49077
ENSG00000147854,UHRF2,12,-0.5455,16,0.09465,18,0.41823
ENSG00000137038,DMAC1,109,-0.1211,107,-0.1303,124,0.18688
ENSG00000153707,PTPRD,52,-0.8209,46,-0.8765,110,1.14108
ENSG00000107186,MPDZ,50,-0.6349,66,-0.0397,82,0.57152
ENSG00000147862,NFIB,116,0.01232,157,0.56326,98,-0.3993
ENSG00000175893,ZDHHC21,25,-1.0355,68,0.90987,45,0.19064
ENSG00000155158,TTC39B,16,-0.6389,9,-1.5026,32,1.21241
ENSG00000164975,SNAPC3,28,-0.2890,36,0.16060,34,0.16130
ENSG00000164985,PSIP1,187,-0.2545,297,0.63974,193,-0.2089
ENSG00000107295,SH3GL2,217,-0.8749,330,-0.0104,425,0.73877
ENSG00000155876,RRAGA,136,-0.5154,224,0.45732,184,0.15117
ENSG00000137154,RPS6,688,0.65867,362,-0.6383,465,-0.3170
ENSG00000155886,SLC24A2,55,-1.0472,16,-2.7354,152,1.85648
ENSG00000171843,MLLT3,20,-0.1644,13,-0.8081,26,0.55075
ENSG00000188352,FOCAD,27,-0.8398,35,-0.2649,54,0.85956
ENSG00000198642,KLHL9,28,-0.4180,33,-0.0800,40,0.41742
ENSG00000107105,ELAVL2,88,-0.6619,64,-1.0550,170,1.08092
ENSG00000198680,TUSC1,33,-0.7224,78,0.94330,46,-0.0651
ENSG00000137055,PLAA,16,-0.4767,38,1.16843,17,-0.4689
ENSG00000147894,C9orf72,22,0.11059,12,-0.9092,23,0.33601
ENSG00000122729,ACO1,20,0.26227,9,-1.1410,20,0.27347
ENSG00000197579,TOPORS,15,-0.0009,12,-0.3877,17,0.21295
ENSG00000235453,SMIM27,46,0.52538,32,-0.2683,32,-0.3644
ENSG00000165264,NDUFB6,179,-0.1655,256,0.52040,178,-0.1980
ENSG00000137074,APTX,14,-1.0471,32,0.50443,29,0.51582
ENSG00000086061,DNAJA1,236,-0.5543,402,0.49647,324,0.15449
ENSG00000122692,SMU1,33,-0.5053,54,0.44584,45,0.15114
ENSG00000107262,BAG1,86,-0.0085,75,-0.2411,91,0.14450
ENSG00000086065,CHMP5,103,-0.3989,104,-0.3031,148,0.52362
ENSG00000086102,NFX1,28,0.19450,17,-0.6933,28,0.16954
ENSG00000165271,NOL6,18,-0.3876,44,1.34624,16,-0.7262
ENSG00000010438,PRSS3,52,-0.5891,86,0.40312,75,0.24920
ENSG00000107341,UBE2R2,64,-0.2932,86,0.27136,76,0.09252
ENSG00000137073,UBAP2,29,0.44752,17,-0.5753,23,-0.1303
ENSG00000165006,UBAP1,37,-0.4645,44,-0.0821,55,0.45753
ENSG00000164978,NUDT2,37,-0.2149,35,-0.2314,46,0.32615
ENSG00000164976,MYORG,40,0.93113,18,-0.7502,22,-0.5553
ENSG00000164972,C9orf24,34,-0.1263,21,-0.9090,43,0.55579
ENSG00000164970,FAM219A,69,-0.4037,59,-0.5953,105,0.67040
ENSG00000168913,ENHO,494,0.89545,250,-0.5680,272,-0.6023
ENSG00000122756,CNTFR,45,0.54954,39,0.13400,27,-0.6395
ENSG00000164967,RPP25L,20,-0.4694,37,0.71032,25,-0.0777
ENSG00000137100,DCTN3,149,-0.2342,232,0.62528,152,-0.2158
ENSG00000147955,SIGMAR1,27,-0.4776,38,0.18953,38,0.30260
ENSG00000213930,GALT,18,-0.1090,13,-0.6311,22,0.42589
ENSG00000187186,AL162231.1,76,0.24017,49,-0.5773,71,0.07469
ENSG00000122733,PHF24,70,-0.8284,110,0.07939,131,0.64849
ENSG00000165280,VCP,106,-0.7634,180,0.28505,181,0.46578
ENSG00000165283,STOML2,56,-0.7085,99,0.38760,90,0.35357
ENSG00000005238,FAM214B,24,-0.3840,32,0.18621,31,0.22646
ENSG00000198722,UNC13B,22,-0.7052,21,-0.6804,43,0.96140
ENSG00000198853,RUSC2,91,-0.0096,90,-0.0206,92,0.02131
ENSG00000107140,TESK1,41,-0.3709,82,0.96071,42,-0.3724
ENSG00000159884,CCDC107,48,0.05741,52,0.16431,44,-0.1569
ENSG00000137076,TLN1,24,1.66305,12,-0.1849,5,-1.8065
ENSG00000107175,CREB3,55,-0.1847,50,-0.2937,67,0.33226
ENSG00000070610,GBA2,56,-0.1672,70,0.26826,60,-0.0171
ENSG00000137133,HINT2,41,0.09220,25,-0.7421,43,0.28712
ENSG00000137103,TMEM8B,64,0.00014,53,-0.3186,68,0.17707
ENSG00000122705,CLTA,190,-0.6157,319,0.41363,280,0.26295
ENSG00000159921,GNE,15,-0.1803,16,-0.1318,18,0.24083
ENSG00000137075,RNF38,30,-0.6487,29,-0.5951,55,0.87592
ENSG00000281649,EBLN3P,32,-0.6807,61,0.58364,47,0.19015
ENSG00000137106,GRHPR,65,-0.1529,77,0.16231,71,0.03967
ENSG00000175768,TOMM5,112,0.22726,69,-0.6624,107,0.12487
ENSG00000122741,DCAF10,17,-0.4706,26,0.34599,23,0.19253
ENSG00000107242,PIP5K1B,23,-0.4128,24,-0.2704,34,0.51825
ENSG00000187866,FAM122A,18,-0.5054,23,0.04436,26,0.41642
ENSG00000107282,APBA1,67,0.02502,48,-0.5546,73,0.26839
ENSG00000188647,PTAR1,21,0.25656,14,-0.4864,19,0.01662
ENSG00000119138,KLF9,41,-0.5151,67,0.41853,56,0.17853
ENSG00000083067,TRPM3,12,-0.6579,13,-0.4580,22,0.81733
ENSG00000107362,ABHD17B,21,0.04711,21,0.00768,20,-0.0488
ENSG00000119125,GDA,105,-0.8660,232,0.68858,175,0.24925
ENSG00000107372,ZFAND5,203,-0.8083,377,0.41279,347,0.41132
ENSG00000165092,ALDH1A1,17,-0.0268,1,-3.4932,23,0.97730
ENSG00000198963,RORB,39,-0.5898,6,-3.3429,80,1.50876
ENSG00000135045,C9orf40,11,-0.5886,14,-0.1454,18,0.59545
ENSG00000106733,NMRK1,31,-0.4400,44,0.23667,42,0.24066
ENSG00000134996,OSTF1,28,-0.1414,27,-0.1659,32,0.22498
ENSG00000135002,RFK,71,-0.9121,125,0.20834,138,0.62725
ENSG00000106772,PRUNE2,56,-0.6946,83,0.09741,94,0.53497
ENSG00000197969,VPS13A,31,0.08241,22,-0.5114,32,0.19478
ENSG00000156052,GNAQ,151,-0.3672,228,0.44081,182,0.03900
ENSG00000135069,PSAT1,70,0.48623,54,-0.0864,48,-0.4288
ENSG00000106829,TLE4,18,-0.6096,16,-0.6343,32,0.86191
ENSG00000196781,TLE1,55,-0.5083,88,0.40140,76,0.18507
ENSG00000135018,UBQLN1,96,-0.7262,147,0.12458,165,0.54231
ENSG00000165119,HNRNPK,278,-0.5124,489,0.59733,359,0.04547
ENSG00000148053,NTRK2,483,0.36747,398,-0.0661,364,-0.3186
ENSG00000135049,AGTPBP1,23,-0.2284,22,-0.2964,30,0.37234
ENSG00000135040,NAA35,19,-0.0641,28,0.67811,16,-0.4170
ENSG00000135052,GOLM1,100,-0.1083,116,0.17513,105,-0.0090
ENSG00000135070,ISCA1,81,-0.5730,108,0.02059,126,0.48582
ENSG00000196730,DAPK1,22,-1.0769,46,0.36244,47,0.63823
ENSG00000135047,CTSL,32,-0.2182,31,-0.2464,40,0.33712
ENSG00000156345,CDK20,16,-0.7213,24,0.11739,28,0.54306
ENSG00000106723,SPIN1,121,-0.6657,189,0.23044,193,0.42705
ENSG00000148082,SHC3,127,0.53855,70,-0.6346,94,-0.1953
ENSG00000187742,SECISBP2,25,-0.4107,25,-0.3108,36,0.53768
ENSG00000187764,SEMA4D,34,-0.5592,56,0.39333,49,0.23209
