Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000251141,MRPS30-DT,28,1.08856,14,-0.0839,14,-0.0646,9,-0.7267
ENSG00000112996,MRPS30,41,0.43137,36,0.50776,21,-0.6655,22,-0.6007
ENSG00000164588,HCN1,69,0.69878,64,1.54251,13,-1.9016,6,-3.0205
ENSG00000151883,PARP8,30,0.77712,23,0.86305,10,-0.9458,6,-1.6890
ENSG00000164172,MOCS2,172,0.85861,105,0.08763,93,-0.1622,67,-0.6997
ENSG00000164258,NDUFS4,77,-0.3444,101,0.15601,110,0.23605,78,-0.3616
ENSG00000185305,ARL15,3,-2.5794,23,1.08648,12,-0.5810,13,-0.4971
ENSG00000067248,DHX29,54,1.26294,22,-0.3928,19,-0.4488,26,0.06789
ENSG00000039123,MTREX,44,0.40353,36,0.10401,25,-0.5312,35,0.04625
ENSG00000067113,PLPP1,16,-1.2721,35,-0.2304,33,-0.2685,63,0.93958
ENSG00000134352,IL6ST,182,0.83720,92,-0.4864,97,-0.1972,135,0.38319
ENSG00000062194,GPBP1,100,0.56783,67,-0.1412,55,-0.4310,81,0.24378
ENSG00000145632,PLK2,12,-2.5544,101,1.76171,46,-0.6527,21,-1.8866
ENSG00000152932,RAB3C,289,0.78448,223,0.82129,101,-0.9506,69,-1.5527
ENSG00000113448,PDE4D,30,0.64432,25,0.71759,9,-1.2718,13,-0.7476
ENSG00000164182,NDUFAF2,53,-0.3763,72,0.23308,64,-0.0877,63,-0.1136
ENSG00000188725,SMIM15,60,1.61778,14,-1.2005,16,-0.5951,37,0.90536
ENSG00000130449,ZSWIM6,6,-1.9564,21,-0.1196,15,-0.6060,39,1.10003
ENSG00000068796,KIF2A,54,0.41842,43,0.17197,21,-1.0795,48,0.27706
ENSG00000086189,DIMT1,10,-0.9513,18,-0.0338,22,0.31501,20,0.12088
ENSG00000086200,IPO11,32,0.98056,18,0.21005,11,-0.7994,13,-0.4404
ENSG00000153006,SREK1IP1,49,0.17396,41,-0.2198,31,-0.5739,63,0.67026
ENSG00000153015,CWC27,9,-1.7196,28,-0.1555,35,0.28286,39,0.49982
ENSG00000113595,TRIM23,53,-0.1890,77,0.95649,28,-1.2570,44,-0.5134
ENSG00000113597,TRAPPC13,34,0.25513,33,0.41658,19,-0.6861,25,-0.2615
ENSG00000197860,SGTB,129,0.68748,99,0.56658,67,-0.3932,35,-1.4206
ENSG00000123213,NLN,18,0.23565,16,0.05055,12,-0.4121,17,0.14661
ENSG00000112851,ERBIN,35,-0.6402,32,-1.2942,54,0.02774,124,1.74252
ENSG00000153914,SREK1,57,0.77664,35,-0.0105,19,-1.0185,41,0.26939
ENSG00000069020,MAST4,34,0.14208,35,0.35060,26,-0.3001,25,-0.4137
ENSG00000145675,PIK3R1,136,0.12938,148,0.57275,97,-0.4468,83,-0.7002
ENSG00000145740,SLC30A5,45,1.29928,21,0.09264,10,-1.1925,17,-0.3038
ENSG00000134056,MRPS36,84,0.20619,81,0.28899,84,0.22879,39,-1.0744
ENSG00000134058,CDK7,28,0.86468,19,0.58218,15,-0.1670,3,-2.4795
ENSG00000085231,AK6,53,0.28540,46,0.17939,45,0.04046,31,-0.5819
ENSG00000273841,TAF9,119,0.49883,110,0.84655,49,-0.9515,43,-1.1715
ENSG00000152942,RAD17,30,0.82737,20,0.27635,10,-1.0073,15,-0.2509
ENSG00000145734,BDP1,80,0.82832,43,-0.3417,33,-0.6074,62,0.47163
ENSG00000131844,MCCC2,0,-4.2971,15,0.49258,13,-0.0244,13,0.05544
ENSG00000164326,CARTPT,17,-1.5860,82,2.86911,12,-2.2052,6,-3.1651
ENSG00000131711,MAP1B,1407,-0.2544,2138,0.99433,831,-1.1441,1148,-0.6213
ENSG00000113048,MRPS27,14,-1.2448,34,0.27946,39,0.42064,23,-0.4810
ENSG00000083312,TNPO1,14,-1.4599,37,-0.0154,29,-0.4532,59,0.82504
ENSG00000145741,BTF3,268,0.46610,180,-0.3226,170,-0.2842,259,0.46423
ENSG00000164331,ANKRA2,17,0.14073,16,0.18270,11,-0.5700,16,0.11402
ENSG00000171617,ENC1,478,-1.4987,1878,1.78229,794,-0.7955,331,-2.1607
ENSG00000049860,HEXB,79,1.21633,39,0.09543,22,-0.8557,29,-0.4454
ENSG00000164347,GFM2,3,-2.6387,28,0.87871,15,-0.6412,21,-0.1038
ENSG00000164346,NSA2,472,1.74949,127,-0.7964,135,-0.3985,183,0.12900
ENSG00000198780,FAM169A,50,0.09034,54,0.44605,31,-0.7259,43,-0.1706
ENSG00000113161,HMGCR,40,-1.2604,134,1.72923,44,-1.1984,36,-1.5072
ENSG00000113163,CERT1,76,0.45941,69,0.65956,42,-0.5387,29,-1.1363
ENSG00000122008,POLK,11,-0.1383,9,-0.9359,7,-0.9332,30,1.74573
ENSG00000145708,CRHBP,1300,5.17175,50,-2.4207,9,-4.2327,18,-3.2767
ENSG00000164252,AGGF1,44,-0.0723,49,0.17366,45,-0.0397,41,-0.2193
ENSG00000113231,PDE8B,39,-0.4397,70,1.18806,26,-1.1201,30,-0.9004
ENSG00000164253,WDR41,21,-0.4954,34,0.65726,18,-0.7698,26,-0.1779
ENSG00000171530,TBCA,470,0.58438,326,-0.0144,274,-0.3107,315,-0.0700
ENSG00000132842,AP3B1,29,0.67588,15,-0.6270,16,-0.2370,28,0.70818
ENSG00000085365,SCAMP1,131,0.18687,148,0.91207,67,-0.9239,64,-1.0018
ENSG00000152409,JMY,17,-0.1739,20,0.21174,17,-0.1930,18,-0.0742
ENSG00000152413,HOMER1,76,-0.0843,110,1.29133,49,-0.8405,25,-1.8674
ENSG00000164329,TENT2,4,-1.4988,13,0.07689,17,0.53593,11,-0.1850
ENSG00000177034,MTX3,39,0.82416,26,0.27401,18,-0.4753,15,-0.7077
ENSG00000113296,THBS4,45,1.39742,8,-1.9570,35,1.13851,24,0.40116
ENSG00000164300,SERINC5,2,-2.6748,11,-0.9421,11,-0.5104,41,1.96870
ENSG00000039319,ZFYVE16,15,-0.6778,14,-1.3244,14,-0.9085,69,2.23560
ENSG00000249042,AC008771.1,15,-0.3630,23,0.73528,17,-0.1440,10,-1.0986
ENSG00000113318,MSH3,3,-2.5198,21,0.12256,25,0.36471,22,0.11481
ENSG00000113319,RASGRF2,49,-0.1114,72,1.26410,33,-0.8008,17,-1.8063
ENSG00000145687,SSBP2,69,0.20498,72,0.62299,44,-0.5554,39,-0.7542
ENSG00000186468,RPS23,1510,0.31650,820,-1.0855,1302,0.08777,2298,1.19375
ENSG00000174695,TMEM167A,73,-0.2155,95,0.43878,69,-0.3259,69,-0.3230
ENSG00000038427,VCAN,82,1.48032,12,-2.2660,28,-0.3385,81,1.77928
ENSG00000164176,EDIL3,108,-0.6998,151,-0.3572,99,-0.9002,329,1.28902
ENSG00000127184,COX7C,1250,0.06135,1157,-0.1194,1457,0.34670,1060,-0.2188
ENSG00000145715,RASA1,27,-0.4548,44,0.69888,32,-0.2352,22,-0.8110
ENSG00000134480,CCNH,56,0.22701,55,0.43175,36,-0.5281,38,-0.4065
ENSG00000247828,TMEM161B-AS1,62,0.10315,53,-0.2982,74,0.42691,57,-0.0267
ENSG00000245526,LINC00461,26,-0.7867,41,-0.1658,52,0.32305,50,0.26591
ENSG00000081189,MEF2C,145,-1.1854,426,1.26222,267,-0.2777,104,-1.7791
ENSG00000153140,CETN3,84,1.87938,19,-1.0223,17,-0.7973,38,0.55623
ENSG00000176055,MBLAC2,35,0.57310,30,0.74946,15,-0.8461,12,-1.1349
ENSG00000164199,ADGRV1,5,-2.0721,12,-1.3465,38,1.19394,36,1.07673
ENSG00000113369,ARRDC3,46,1.63383,17,-0.0857,10,-0.9570,12,-0.5756
ENSG00000237187,NR2F1-AS1,44,0.22270,37,-0.1375,32,-0.3256,48,0.37037
ENSG00000175745,NR2F1,127,0.50791,85,-0.2569,79,-0.2719,111,0.33564
ENSG00000113391,FAM172A,18,-0.7095,30,0.10533,24,-0.3078,37,0.39959
ENSG00000175471,MCTP1,23,-0.6271,42,0.57355,27,-0.4485,31,-0.2427
ENSG00000198677,TTC37,51,0.11009,53,0.40264,34,-0.5618,41,-0.2396
ENSG00000164292,RHOBTB3,78,0.31652,33,-1.6132,85,0.52100,129,1.37570
ENSG00000173221,GLRX,54,0.54130,49,0.96584,23,-0.8550,13,-1.7344
ENSG00000118985,ELL2,28,-0.5165,45,0.53095,28,-0.5709,36,-0.1143
ENSG00000175426,PCSK1,36,0.88071,30,1.50511,3,-2.6748,4,-2.4988
ENSG00000153113,CAST,54,0.92701,22,-0.8614,18,-0.8579,56,1.16948
ENSG00000113441,LNPEP,98,1.12001,50,0.01379,39,-0.3984,35,-0.5806
ENSG00000145721,LIX1,20,0.41251,5,-2.5309,13,-0.3429,49,2.52673
ENSG00000174136,RGMB,40,-0.8972,100,1.40550,53,-0.5094,21,-1.9804
ENSG00000174132,FAM174A,57,0.18714,67,1.04203,27,-1.0758,25,-1.1587
ENSG00000145730,PAM,319,1.30660,181,0.80880,60,-1.4555,39,-2.1055
ENSG00000145725,PPIP5K2,26,0.55538,21,0.52761,11,-0.8246,12,-0.6149
ENSG00000181751,C5orf30,21,-0.8039,49,1.27924,19,-1.0824,21,-0.8995
ENSG00000145743,FBXL17,46,-0.7054,88,0.75919,64,-0.2137,44,-0.8269
ENSG00000151422,FER,28,0.78497,14,-0.6600,20,0.25207,20,0.27682
ENSG00000198961,PJA2,318,-0.0945,421,0.83165,210,-0.7970,222,-0.7061
ENSG00000112893,MAN2A1,8,-1.1371,13,-0.7655,8,-1.1827,43,1.90109
ENSG00000164209,SLC25A46,67,-0.2962,105,1.01110,46,-0.9518,51,-0.7859
ENSG00000134987,WDR36,9,-0.5818,16,0.48973,12,-0.1493,11,-0.4146
ENSG00000152495,CAMK4,71,-0.0222,88,0.72418,57,-0.3992,40,-0.9766
ENSG00000164211,STARD4,66,2.08898,21,0.20090,5,-2.0077,7,-1.5738
ENSG00000134986,NREP,136,1.83094,44,-0.2052,32,-0.6624,27,-0.9297
ENSG00000224032,EPB41L4A-AS1,97,0.38265,66,-0.4259,89,0.28281,84,0.17035
ENSG00000134982,APC,241,0.62838,138,-0.4837,214,0.48675,150,-0.1503
ENSG00000153037,SRP19,60,-0.0693,69,0.31040,55,-0.2284,53,-0.2716
ENSG00000129625,REEP5,346,0.21918,370,0.75212,210,-0.6193,166,-0.9943
ENSG00000172795,DCP2,50,1.01999,25,-0.1512,23,-0.2603,23,-0.2707
ENSG00000047188,YTHDC2,30,0.85774,18,0.04971,19,0.16523,9,-1.1138
ENSG00000080709,KCNN2,4,-1.6157,15,1.09202,6,-1.0275,9,-0.3195
ENSG00000152503,TRIM36,66,-0.0984,93,1.07668,41,-0.9042,35,-1.1392
ENSG00000164221,CCDC112,3,-2.7715,26,0.64587,12,-1.0335,29,0.46833
ENSG00000145780,FEM1C,3,-1.9195,15,0.46687,12,-0.1285,13,-0.0034
ENSG00000134970,TMED7,40,-0.3333,49,-0.0350,37,-0.4921,69,0.58965
ENSG00000129596,CDO1,15,-1.7307,62,0.89647,42,-0.2442,32,-0.6772
ENSG00000145782,ATG12,67,0.35709,56,0.13243,33,-0.7930,60,0.21180
ENSG00000177879,AP3S1,90,-0.4338,145,0.74185,85,-0.5615,87,-0.5374
ENSG00000145781,COMMD10,52,1.59413,19,-0.1887,11,-0.9929,17,-0.2790
ENSG00000092421,SEMA6A,47,0.86562,12,-1.8896,17,-0.8400,75,2.11686
ENSG00000172869,DMXL1,36,0.40635,32,0.51442,22,-0.4407,17,-0.8356
ENSG00000133835,HSD17B4,62,-0.0249,57,-0.2697,49,-0.4246,93,0.73225
ENSG00000205302,SNX2,58,0.19765,55,0.26369,49,-0.0447,36,-0.5778
ENSG00000064652,SNX24,23,0.73766,12,-0.4946,13,-0.1597,18,0.43656
ENSG00000151292,CSNK1G3,19,-0.5237,26,-0.0693,29,0.15652,29,0.19631
ENSG00000155324,GRAMD2B,31,0.06817,14,-1.7891,38,0.41645,69,1.69617
ENSG00000164904,ALDH7A1,73,0.20075,42,-1.1412,91,0.62685,103,0.87177
ENSG00000164902,PHAX,75,0.39963,61,0.13629,42,-0.5474,58,0.00865
ENSG00000164241,C5orf63,118,-0.2263,120,-0.3709,88,-0.7375,242,1.09792
ENSG00000245937,LINC01184,61,1.16042,24,-0.6592,36,0.28422,29,-0.0915
ENSG00000064651,SLC12A2,56,0.05232,29,-1.5485,21,-1.5154,164,2.41882
ENSG00000066583,ISOC1,16,-0.0172,19,0.71953,8,-1.1442,13,-0.2795
ENSG00000169567,HINT1,721,-0.2355,983,0.56879,794,-0.0935,502,-0.8602
ENSG00000186687,LYRM7,50,-0.0268,55,0.25420,33,-0.7114,56,0.19180
ENSG00000158985,CDC42SE2,75,-0.5787,130,0.61161,87,-0.3872,87,-0.3908
ENSG00000158987,RAPGEF6,8,-1.1390,17,0.19614,7,-1.2861,27,0.90710
ENSG00000217128,FNIP1,42,1.24623,18,-0.1999,12,-0.7881,20,0.01453
ENSG00000164398,ACSL6,208,0.79154,147,0.46882,102,-0.3964,59,-1.2800
ENSG00000113522,RAD50,82,0.71880,56,0.21955,32,-0.8293,47,-0.1729
ENSG00000131437,KIF3A,281,0.27243,311,1.06680,111,-1.2561,119,-1.1380
ENSG00000164402,SEPTIN8,138,-0.3681,155,-0.3373,115,-0.7003,307,1.08683
ENSG00000198944,SOWAHA,73,-0.8953,146,0.35932,178,0.56506,68,-1.0760
ENSG00000164405,UQCRQ,609,-0.2029,657,-0.1629,1010,0.69796,525,-0.4759
ENSG00000072364,AFF4,35,-0.6012,54,0.16785,37,-0.5791,67,0.46355
ENSG00000155329,ZCCHC10,40,1.10672,17,-0.4137,16,-0.4030,23,0.21476
ENSG00000170606,HSPA4,101,0.35660,95,0.56178,60,-0.5052,50,-0.8177
ENSG00000113583,C5orf15,76,1.62047,27,-0.1517,17,-0.8887,22,-0.4682
ENSG00000213585,VDAC1,222,-0.1750,328,1.12014,162,-0.7200,104,-1.4155
ENSG00000113558,SKP1,929,0.33499,812,0.24809,602,-0.3874,643,-0.2754
ENSG00000113575,PPP2CA,188,-0.2769,291,1.01273,139,-0.8092,127,-0.9447
ENSG00000119048,UBE2B,173,0.36406,162,0.55469,92,-0.6929,96,-0.6099
ENSG00000237190,CDKN2AIPNL,65,0.39635,62,0.74193,40,-0.3840,19,-1.5453
ENSG00000043143,JADE2,71,0.71032,50,0.33653,37,-0.3438,27,-0.8767
ENSG00000152700,SAR1B,24,-0.7348,35,-0.3191,30,-0.4667,68,1.04592
ENSG00000164615,CAMLG,70,-0.8854,159,0.92916,87,-0.6023,85,-0.6324
ENSG00000145833,DDX46,33,0.00987,34,0.12692,18,-0.9610,44,0.49824
ENSG00000181904,C5orf24,41,-0.2068,56,0.57822,24,-1.1230,48,0.03925
ENSG00000113621,TXNDC15,61,0.51599,47,0.19546,33,-0.4639,38,-0.2510
ENSG00000113648,H2AFY,91,0.12493,91,0.24090,72,-0.2677,74,-0.2287
ENSG00000145824,CXCL14,51,-1.8267,243,1.57054,133,-0.4222,46,-2.0954
ENSG00000113658,SMAD5,36,1.11109,11,-1.1423,15,-0.2742,32,1.04892
ENSG00000152377,SPOCK1,200,0.12872,218,0.59563,132,-0.5719,129,-0.6132
ENSG00000146021,KLHL3,17,0.00439,22,0.87363,9,-1.0942,12,-0.6087
ENSG00000177733,HNRNPA0,127,0.26458,119,0.33998,92,-0.2710,80,-0.5192
ENSG00000031003,FAM13B,54,0.31925,48,0.27268,40,-0.1951,33,-0.5131
ENSG00000112981,NME5,41,0.42015,38,0.60606,22,-0.6073,19,-0.8689
ENSG00000112983,BRD8,44,-0.0915,55,0.55221,35,-0.4792,36,-0.4600
ENSG00000094880,CDC23,20,0.10489,23,0.60770,16,-0.3012,11,-0.9424
ENSG00000120709,FAM53C,28,-0.4413,46,0.70400,29,-0.4370,27,-0.5874
ENSG00000120733,KDM3B,33,0.11291,31,0.04154,21,-0.6577,39,0.39685
ENSG00000132563,REEP2,94,-0.6548,172,0.64560,129,-0.1845,98,-0.6469
ENSG00000120738,EGR1,234,2.19156,63,-0.2308,32,-1.2151,34,-1.1072
ENSG00000120705,ETF1,45,-0.2502,56,0.23278,49,-0.1081,48,-0.1544
ENSG00000113013,HSPA9,263,0.49689,215,0.35610,152,-0.4104,135,-0.6058
ENSG00000044115,CTNNA1,86,0.23763,47,-1.1835,63,-0.2891,161,1.55464
ENSG00000146006,LRRTM2,16,-0.7560,35,1.02374,13,-1.1268,21,-0.4198
ENSG00000120725,SIL1,31,0.33576,29,0.46146,10,-1.4391,26,0.07067
ENSG00000120727,PAIP2,357,0.95312,205,0.08075,137,-0.6420,169,-0.2894
ENSG00000170464,DNAJC18,69,0.75516,47,0.24290,30,-0.6392,34,-0.4022
ENSG00000131508,UBE2D2,104,-0.2891,144,0.49056,100,-0.3717,103,-0.3316
ENSG00000171604,CXXC5,108,-0.4359,164,0.47248,103,-0.5653,139,-0.0588
ENSG00000146005,PSD2,57,0.00038,42,-0.8567,88,0.78675,74,0.45419
ENSG00000185129,PURA,47,-0.1358,51,0.00364,38,-0.5083,67,0.47014
ENSG00000182700,IGIP,82,0.17654,76,0.10802,58,-0.4094,77,0.08899
ENSG00000120306,CYSTM1,170,1.02699,77,-0.4730,105,0.25570,79,-0.2508
ENSG00000113068,PFDN1,130,0.21604,135,0.61677,75,-0.7013,80,-0.6008
ENSG00000131503,ANKHD1,28,-0.4705,38,0.00744,23,-0.8432,58,0.77673
ENSG00000213523,SRA1,28,-0.1838,31,-0.1077,38,0.34495,30,-0.0963
ENSG00000113108,APBB3,61,0.93091,42,0.68463,20,-0.9221,14,-1.4266
ENSG00000176087,SLC35A4,9,-0.8923,15,-0.3895,27,0.87317,17,-0.0031
ENSG00000131495,NDUFA2,181,-0.5814,267,0.04173,304,0.25841,253,-0.0696
ENSG00000113141,IK,115,0.92021,58,-0.3629,61,-0.1260,68,0.06856
ENSG00000170445,HARS,71,0.31854,65,0.39067,45,-0.4126,43,-0.5137
ENSG00000146007,ZMAT2,249,0.60464,187,0.28817,128,-0.4967,130,-0.4782
ENSG00000178913,TAF7,95,0.12004,90,0.08753,72,-0.3438,93,0.10149
ENSG00000131504,DIAPH1,14,-0.6639,25,0.43903,22,0.00528,16,-0.4615
ENSG00000171720,HDAC3,24,-0.2920,34,0.59427,23,-0.3668,21,-0.5327
ENSG00000164620,RELL2,15,-1.1894,44,1.24190,31,-0.0811,8,-2.2398
ENSG00000081791,DELE1,4,-2.1059,16,-0.4871,16,-0.3398,39,1.38165
ENSG00000013561,RNF14,53,0.35867,47,0.35795,33,-0.4197,32,-0.4741
ENSG00000113552,GNPDA1,50,0.35818,46,0.46884,34,-0.2959,24,-0.8620
ENSG00000131507,NDFIP1,561,-0.0435,719,0.82729,413,-0.5667,319,-0.9894
ENSG00000113578,FGF1,46,-0.9006,36,-1.9608,57,-0.6478,271,2.69098
ENSG00000145819,ARHGAP26,25,-1.2422,71,0.92546,40,-0.5727,41,-0.5171
ENSG00000113580,NR3C1,24,-0.4580,29,-0.2925,25,-0.3963,51,0.89779
ENSG00000145817,YIPF5,120,1.57832,48,0.02776,23,-1.1909,34,-0.5583
ENSG00000183775,KCTD16,62,0.15454,74,1.02757,39,-0.6045,19,-1.7370
ENSG00000133706,LARS,32,-0.9341,68,0.54522,45,-0.4355,55,-0.0908
ENSG00000091009,RBM27,50,1.04068,23,-0.4547,21,-0.4139,32,0.34062
ENSG00000113649,TCERG1,30,-0.3329,44,0.56184,24,-0.7158,34,-0.1371
ENSG00000156475,PPP2R2B,106,-0.2698,144,0.44429,117,-0.1268,93,-0.5204
ENSG00000113657,DPYSL3,67,0.03570,57,-0.3970,60,-0.1655,96,0.69720
ENSG00000176049,JAKMIP2,19,-0.4834,30,0.43186,21,-0.3344,24,-0.1664
ENSG00000173210,ABLIM3,28,0.93552,12,-0.7957,13,-0.3149,25,0.80140
ENSG00000145882,PCYOX1L,8,-1.3287,28,1.47601,12,-0.8022,8,-1.3695
ENSG00000113712,CSNK1A1,85,-0.4797,138,0.62548,85,-0.5364,96,-0.3218
ENSG00000113716,HMGXB3,37,1.21031,20,0.49725,11,-0.7464,6,-1.6449
ENSG00000182578,CSF1R,66,0.65770,22,-1.6134,68,0.82150,72,0.94788
ENSG00000011083,SLC6A7,12,-0.8851,30,1.46860,13,-0.8029,8,-1.6278
ENSG00000070808,CAMK2A,104,-1.5041,347,0.82642,319,0.24590,118,-1.4117
ENSG00000070814,TCOF1,30,0.13319,32,0.48146,21,-0.4861,21,-0.4729
ENSG00000019582,CD74,732,1.47804,123,-2.0805,305,0.00065,637,1.45891
ENSG00000164587,RPS14,1409,0.21225,872,-0.9358,1399,0.22417,2068,0.97912
ENSG00000070614,NDST1,4,-3.0242,32,-0.0404,35,0.16318,44,0.58576
ENSG00000171992,SYNPO,85,-1.0380,198,0.60573,196,0.28609,86,-1.0952
ENSG00000086589,RBM22,35,0.08682,28,-0.4411,22,-0.6799,58,1.03576
ENSG00000132912,DCTN4,54,0.04277,53,0.00963,50,-0.0869,54,0.04472
ENSG00000211445,GPX3,311,2.70532,58,-0.5899,35,-1.1852,28,-1.5041
ENSG00000145901,TNIP1,15,-0.8896,26,-0.1175,22,-0.3854,42,0.79447
ENSG00000197043,ANXA6,194,-0.0264,254,0.97121,128,-0.7288,98,-1.1567
ENSG00000196743,GM2A,12,-0.4822,9,-1.4233,26,0.87242,30,1.18005
ENSG00000113140,SPARC,299,0.65863,113,-1.4196,143,-0.5671,464,1.72544
ENSG00000177556,ATOX1,216,0.01514,194,-0.2939,247,0.25772,239,0.20270
ENSG00000145907,G3BP1,57,0.45677,44,0.09450,27,-0.7680,48,0.19010
ENSG00000155511,GRIA1,253,0.95196,169,0.63870,92,-0.7288,53,-1.5997
ENSG00000164576,SAP30L,36,0.82574,18,-0.5445,14,-0.7215,33,0.80246
ENSG00000155506,LARP1,155,-0.2963,234,0.84119,123,-0.7097,126,-0.6698
ENSG00000170271,FAXDC2,49,0.86687,16,-1.4386,21,-0.4967,64,1.60199
ENSG00000155508,CNOT8,33,0.26389,29,0.10908,19,-0.6711,32,0.22526
ENSG00000082515,MRPL22,47,0.16400,46,0.26179,37,-0.2535,35,-0.3080
ENSG00000155868,MED7,9,-0.8728,18,0.37927,22,0.56075,8,-1.1355
ENSG00000055163,CYFIP2,181,-0.8921,411,0.93224,274,-0.2831,174,-1.0255
ENSG00000155858,LSM11,6,-1.9641,32,1.59432,14,-0.7465,9,-1.4684
ENSG00000113282,CLINT1,55,0.96497,33,0.22302,25,-0.3470,17,-0.9291
ENSG00000145860,RNF145,135,0.43546,128,0.81804,54,-1.0697,60,-0.9046
ENSG00000164332,UBLCP1,93,0.69654,68,0.40786,26,-1.3655,55,-0.1491
ENSG00000170214,ADRA1B,15,-0.2450,21,0.73669,16,-0.0991,8,-1.2818
ENSG00000113312,TTC1,168,0.79301,106,0.08832,86,-0.3065,79,-0.4559
ENSG00000170234,PWWP2A,36,1.15892,15,-0.5290,7,-1.4686,29,0.87195
ENSG00000170231,FABP6,37,0.33741,34,0.42631,20,-0.6734,24,-0.3519
ENSG00000164609,SLU7,68,-0.5100,113,0.66427,50,-1.0351,94,-0.0062
ENSG00000145864,GABRB2,113,-0.8655,293,1.81524,90,-1.2917,61,-1.8994
ENSG00000022355,GABRA1,174,-0.5442,370,1.88539,100,-1.4848,63,-2.1940
ENSG00000113327,GABRG2,89,-0.6084,190,1.62702,68,-1.1004,41,-1.8780
ENSG00000113328,CCNG1,15,-0.0346,16,0.03498,14,-0.2472,18,0.18698
ENSG00000170584,NUDCD2,12,-1.4348,27,-0.3691,26,-0.2294,54,1.10474
ENSG00000038274,MAT2B,100,0.75464,67,0.21008,48,-0.4613,47,-0.5048
ENSG00000145934,TENM2,33,-0.3355,55,1.15336,28,-0.6627,17,-1.4334
ENSG00000113645,WWC1,6,-2.3137,31,0.06126,43,0.64501,28,-0.1544
ENSG00000113643,RARS,62,0.89996,37,0.11273,23,-0.7151,31,-0.2356
ENSG00000188573,FBLL1,95,0.51200,83,0.67337,44,-0.7589,39,-0.9631
ENSG00000120137,PANK3,20,-1.0642,53,0.94006,28,-0.6403,30,-0.5422
ENSG00000184347,SLIT3,1,-4.2567,37,0.65894,13,-1.3373,44,0.65654
ENSG00000182132,KCNIP1,103,2.06766,31,-0.0327,20,-0.7693,8,-2.0944
ENSG00000181163,NPM1,333,0.97266,160,-0.4259,165,-0.1989,205,0.18750
ENSG00000072803,FBXW11,93,-0.1623,118,0.47258,86,-0.3249,81,-0.4190
ENSG00000214357,NEURL1B,1,-4.4438,26,0.76876,19,-0.1642,18,-0.2397
ENSG00000120129,DUSP1,138,2.21920,13,-2.3281,9,-2.2666,96,1.85285
ENSG00000113719,ERGIC1,32,-0.1611,42,0.58248,24,-0.6214,29,-0.3412
ENSG00000037241,RPL26L1,36,-0.4152,53,0.41204,47,-0.0206,35,-0.5018
ENSG00000113732,ATP6V0E1,88,1.10699,27,-1.2702,44,-0.0409,77,1.03524
ENSG00000164463,CREBRF,79,1.52024,29,-0.2483,16,-1.1732,33,0.02919
ENSG00000145919,BOD1,17,-1.0961,39,0.38789,30,-0.2374,36,0.03817
ENSG00000113742,CPEB4,42,-0.7096,78,0.55444,52,-0.4115,59,-0.2091
ENSG00000170091,NSG2,200,-1.0885,583,1.60840,222,-0.9983,155,-1.5702
ENSG00000164466,SFXN1,79,0.71143,58,0.39730,33,-0.7225,36,-0.5965
ENSG00000113749,HRH2,5,-1.3426,17,1.38142,7,-0.9806,7,-0.9494
ENSG00000145920,CPLX2,265,-0.8094,529,0.60300,536,0.32935,201,-1.3143
ENSG00000051596,THOC3,0,-4.9533,37,1.85456,17,-0.5684,7,-1.9684
ENSG00000122203,KIAA1191,114,0.09165,123,0.47072,92,-0.2774,73,-0.6468
ENSG00000175414,ARL10,17,-0.5240,28,0.65430,15,-0.7357,21,-0.1858
ENSG00000048162,NOP16,11,-1.0270,26,0.50717,21,-0.1148,19,-0.3036
ENSG00000146066,HIGD2A,172,0.41116,134,0.03157,137,0.04952,106,-0.3925
ENSG00000175416,CLTB,152,-0.3980,228,0.53010,180,-0.1449,138,-0.5977
ENSG00000113194,FAF2,57,1.08212,32,0.30844,16,-0.9615,20,-0.6361
ENSG00000146083,RNF44,43,-0.2117,57,0.50631,35,-0.5715,43,-0.2203
ENSG00000169258,GPRIN1,48,0.01306,60,0.84853,33,-0.6117,25,-1.0363
ENSG00000074317,SNCB,247,-0.9075,607,1.28101,296,-0.6871,204,-1.2869
ENSG00000048140,TSPAN17,40,0.32284,38,0.55236,25,-0.4098,19,-0.8778
ENSG00000113763,UNC5A,8,-2.6088,63,1.04879,54,0.21561,17,-1.6552
ENSG00000165671,NSD1,2,-2.9133,20,0.21081,12,-0.7499,30,0.86973
ENSG00000169228,RAB24,4,-1.6275,17,1.19350,8,-0.6421,7,-0.8307
ENSG00000169230,PRELID1,60,-0.7599,108,0.35254,93,-0.0915,89,-0.1527
ENSG00000169223,LMAN2,85,0.76089,58,0.30525,32,-0.8378,43,-0.3634
ENSG00000169220,RGS14,29,-0.6738,58,0.88743,48,0.07746,15,-1.7581
ENSG00000131187,F12,0,-4.8824,26,0.89231,18,-0.1939,16,-0.4039
ENSG00000198055,GRK6,7,-1.7498,29,0.72528,20,-0.2624,19,-0.3330
ENSG00000131188,PRR7,11,-2.0505,53,0.67196,50,0.21796,28,-0.7816
ENSG00000113758,DBN1,69,0.23232,74,0.76558,49,-0.3278,24,-1.4882
