Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000083720,OXCT1,220,0.51608,30,-2.4660,72,-1.2008,101,-0.6978,106,-0.6594,201,0.37024,236,0.62692,171,0.11580,251,0.81750,160,0.01094
ENSG00000205765,C5orf51,2,-2.8460,30,1.18981,14,-0.0037,10,-0.4817,18,0.43315,12,-0.2797,6,-1.1843,7,-1.0235,20,0.57940,13,-0.0884
ENSG00000198865,CCDC152,2,-2.4041,51,2.75937,31,1.79675,0,-3.9601,9,-0.2689,5,-1.0871,6,-0.8520,14,0.41514,2,-2.4794,3,-1.8078
ENSG00000250722,SELENOP,8,-4.5680,1303,3.72735,551,1.77598,36,-2.4944,134,-0.5841,83,-1.2677,18,-3.4620,77,-1.3760,27,-3.0254,41,-2.4057
ENSG00000172262,ZNF131,3,-2.2285,14,-0.1652,4,-1.7611,15,-0.0457,13,-0.2079,25,0.79702,25,0.77573,11,-0.4344,25,0.83647,12,-0.3592
ENSG00000177453,NIM1K,2,-2.4298,11,0.01367,0,-5.5087,0,-3.9864,9,-0.2235,26,1.43169,12,0.18401,15,0.50355,12,0.21120,15,0.59798
ENSG00000112972,HMGCS1,150,-0.4248,74,-1.4859,107,-0.9366,196,-0.0105,127,-0.7289,234,0.26384,374,1.02907,142,-0.5075,279,0.60657,241,0.34103
ENSG00000172239,PAIP1,2,-4.9430,101,0.78638,63,0.02930,41,-0.6259,56,-0.1533,75,0.31062,68,0.13831,73,0.26818,67,0.14537,66,0.12217
ENSG00000248092,NNT-AS1,2,-3.6013,56,1.37035,58,1.42658,14,-0.7739,27,0.20827,12,-1.0513,16,-0.6492,19,-0.3421,18,-0.4435,23,-0.1105
ENSG00000112992,NNT,2,-4.9272,22,-1.5042,66,0.12219,50,-0.3094,52,-0.2847,96,0.72108,76,0.33567,59,-0.0524,77,0.40835,83,0.53034
ENSG00000251141,MRPS30-DT,2,-2.6093,9,-0.3799,2,-2.6601,1,-3.6840,14,0.22847,23,1.01443,20,0.77769,10,-0.3278,18,0.67430,14,0.22270
ENSG00000112996,MRPS30,105,1.48992,18,-1.2661,19,-1.1756,25,-0.7951,28,-0.6542,42,-0.0068,45,0.08539,20,-1.1484,54,0.40804,56,0.49049
ENSG00000272335,AC093297.2,2,-2.7137,11,-0.2600,7,-0.8059,0,-4.2662,16,0.35197,27,1.19161,14,0.16188,2,-2.6727,21,0.83888,15,0.27915
ENSG00000164588,HCN1,2,-4.8822,0,-6.2073,3,-4.3696,65,0.14934,26,-1.2973,35,-0.8012,100,0.83894,67,0.17781,130,1.48159,93,0.79877
ENSG00000151883,PARP8,2,-3.4215,5,-1.9636,6,-1.7533,46,1.21495,11,-0.9841,28,0.43199,25,0.24507,28,0.42296,35,0.87151,22,0.06621
ENSG00000152684,PELO,2,-3.0345,7,-1.2244,23,0.55703,27,0.78523,12,-0.4459,27,0.78042,31,1.01464,6,-1.3988,15,-0.1725,17,0.11052
ENSG00000164172,MOCS2,154,0.58002,60,-0.8768,125,0.25480,53,-1.0536,92,-0.2398,91,-0.2438,127,0.26908,70,-0.6392,102,-0.0737,158,0.70197
ENSG00000164258,NDUFS4,129,0.46321,84,-0.2003,86,-0.1710,31,-1.7059,85,-0.2122,61,-0.6911,150,0.71359,72,-0.4400,111,0.24828,122,0.41455
ENSG00000185305,ARL15,2,-2.9356,3,-2.1425,3,-2.1850,0,-4.4863,11,-0.5431,12,-0.3774,39,1.51247,7,-1.0809,36,1.61652,19,0.36610
ENSG00000169271,HSPB3,2,-2.3670,0,-3.6200,0,-7.2236,0,-3.9242,5,-1.0702,0,-8.0586,18,0.93951,3,-1.7662,36,2.65418,13,0.42260
ENSG00000178996,SNX18,2,-2.9870,47,1.79011,39,1.45160,25,0.75192,15,-0.0725,11,-0.4816,7,-1.2125,3,-2.2782,13,-0.3434,8,-1.1338
ENSG00000067248,DHX29,2,-3.6137,32,0.41091,38,0.67576,38,0.67737,21,-0.2461,27,0.16937,26,0.10600,19,-0.3947,21,-0.2125,26,0.09133
ENSG00000039123,MTREX,2,-3.9531,38,0.29686,29,-0.0952,36,0.25231,21,-0.6127,51,0.77241,34,0.12899,29,-0.1257,39,0.40458,32,0.06479
ENSG00000067113,PLPP1,2,-4.5825,137,1.73846,56,0.24192,21,-1.2380,36,-0.4757,28,-0.8293,63,0.42931,16,-1.6652,57,0.28902,58,0.33395
ENSG00000134352,IL6ST,41,-1.4220,169,0.76977,217,1.18695,89,-0.2442,128,0.35520,61,-0.8279,45,-1.2709,150,0.57637,91,-0.2244,73,-0.5846
ENSG00000062194,GPBP1,79,0.11973,96,0.42574,66,-0.1482,9,-2.9795,69,-0.0904,62,-0.2419,72,-0.0123,101,0.50875,74,0.02678,88,0.32613
ENSG00000249436,AC008780.1,2,-3.2167,0,-5.5816,11,-0.8103,45,1.44624,13,-0.5803,126,3.65487,10,-0.8852,5,-1.8903,0,-6.6109,8,-1.2413
ENSG00000145632,PLK2,2,-5.3513,3,-4.8854,23,-1.9301,11,-2.9895,52,-0.7717,181,1.25634,162,1.06243,88,0.07691,123,0.68150,134,0.84586
ENSG00000152932,RAB3C,58,-1.8276,6,-5.0100,42,-2.2913,566,1.78698,93,-1.1963,85,-1.2569,301,0.69729,384,1.10317,150,-0.4320,301,0.77709
ENSG00000113448,PDE4D,2,-3.4170,4,-2.3947,16,-0.4296,46,1.22167,19,-0.2140,26,0.31286,16,-0.4202,15,-0.4833,26,0.34760,31,0.66348
ENSG00000152931,PART1,2,-3.0926,1,-3.7876,0,-5.0191,29,0.83400,25,0.64769,18,0.12378,36,1.20261,25,0.59713,1,-3.5574,29,0.94591
ENSG00000164181,ELOVL7,44,1.89721,23,0.79246,16,0.20224,0,-4.3581,13,-0.1269,9,-0.5772,15,0.17019,2,-2.4128,13,-0.1305,9,-0.6128
ENSG00000164182,NDUFAF2,2,-4.9611,63,-0.0102,30,-1.0973,47,-0.4543,75,0.30865,52,-0.2940,101,0.75238,53,-0.2624,71,0.20187,89,0.61342
ENSG00000188725,SMIM15,2,-3.3343,38,1.01854,49,1.42940,1,-3.6834,18,-0.1442,24,0.28280,15,-0.4568,12,-0.7683,16,-0.3354,26,0.40896
ENSG00000130449,ZSWIM6,2,-3.5250,72,1.90528,16,-0.5428,11,-1.0770,26,0.22013,24,0.08671,18,-0.3469,10,-1.2678,28,0.31849,19,-0.3220
ENSG00000068796,KIF2A,3,-3.4506,70,0.88966,53,0.43882,46,0.22760,34,-0.2403,43,0.13017,58,0.58906,49,0.32707,26,-0.6720,37,-0.1253
ENSG00000086189,DIMT1,2,-3.4191,32,0.64945,38,0.91077,36,0.81434,14,-0.6648,21,0.00101,15,-0.4997,12,-0.8662,27,0.38109,20,-0.1271
ENSG00000086200,IPO11,2,-3.3981,16,-0.4058,17,-0.2864,20,-0.0526,17,-0.3717,43,1.14970,29,0.49592,23,0.15255,18,-0.2215,26,0.37283
ENSG00000248285,AC122707.1,2,-2.7414,0,-9.3527,0,-7.5929,25,0.98328,7,-1.0886,21,0.71976,18,0.50070,3,-2.0739,26,1.23630,19,0.64583
ENSG00000164197,RNF180,2,-2.2989,8,-0.2713,8,-0.1835,0,-3.7547,13,0.48857,15,0.70348,10,0.02077,3,-1.6196,17,1.00169,9,-0.0399
ENSG00000186479,RGS7BP,2,-2.4146,0,-4.9179,0,-7.2705,2,-2.4428,8,-0.4328,20,1.04038,19,0.92744,4,-1.3007,15,0.61453,22,1.33147
ENSG00000153006,SREK1IP1,2,-3.9485,59,1.04411,50,0.77222,47,0.65834,27,-0.2284,46,0.61952,15,-1.0565,18,-0.8111,22,-0.5393,33,0.11237
ENSG00000153015,CWC27,2,-3.5723,39,0.76474,33,0.52716,9,-1.3560,30,0.43037,27,0.18992,22,-0.1126,18,-0.4211,25,0.07241,24,0.02400
ENSG00000113593,PPWD1,57,2.03130,18,0.07693,13,-0.3906,35,1.17472,10,-0.8107,18,0.10159,17,0.01997,5,-1.6392,11,-0.7281,7,-1.3138
ENSG00000113595,TRIM23,22,-1.7984,61,-0.2693,41,-0.8816,41,-0.8603,49,-0.6396,91,0.35009,106,0.60115,53,-0.4976,102,0.59770,114,0.80057
ENSG00000113597,TRAPPC13,2,-3.9361,27,-0.1925,19,-0.6936,39,0.38226,22,-0.5200,49,0.73985,44,0.57464,28,-0.1599,39,0.43128,34,0.15377
ENSG00000197860,SGTB,74,-0.1506,26,-1.6804,42,-1.0133,38,-1.1534,60,-0.5088,71,-0.2045,135,0.80938,98,0.29086,151,1.12414,76,-0.1055
ENSG00000123213,NLN,2,-3.1229,33,1.02446,17,0.01302,52,1.81687,12,-0.5836,20,0.20745,28,0.75777,6,-1.5016,10,-0.7933,11,-0.7421
ENSG00000112851,ERBIN,10,-2.6271,211,2.09544,176,1.75213,46,-0.4480,60,-0.0409,45,-0.4706,12,-2.3914,81,0.42457,24,-1.5225,26,-1.3950
ENSG00000153914,SREK1,2,-4.0238,54,0.78878,59,0.94082,29,-0.1778,35,0.12483,38,0.25802,30,-0.1165,33,0.02973,29,-0.2209,26,-0.3915
ENSG00000069020,MAST4,38,-0.1293,27,-0.6393,54,0.44208,119,1.77659,30,-0.5340,37,-0.1760,16,-1.3630,28,-0.5878,38,-0.1285,39,-0.0673
ENSG00000145675,PIK3R1,238,0.68970,91,-0.8031,57,-1.4989,40,-2.0177,101,-0.6914,146,-0.0845,256,0.81166,138,-0.1678,183,0.29628,235,0.74773
ENSG00000145740,SLC30A5,2,-3.6496,26,0.03160,34,0.48594,29,0.24642,13,-1.0483,14,-0.8682,43,0.85328,40,0.75625,27,0.11656,29,0.24299
ENSG00000134056,MRPS36,57,-0.3872,52,-0.5259,50,-0.6030,58,-0.3702,77,0.07868,53,-0.5009,83,0.18275,94,0.38460,106,0.65048,72,-0.0480
ENSG00000134058,CDK7,2,-2.9929,12,-0.3919,0,-7.6792,0,-4.5448,10,-0.7960,25,0.70832,34,1.21147,18,0.15977,30,1.17292,18,0.20888
ENSG00000085231,AK6,2,-4.3246,39,-0.0714,56,0.49263,25,-0.7632,34,-0.2941,52,0.38340,62,0.64496,35,-0.2320,55,0.52328,41,0.00995
ENSG00000273841,TAF9,179,1.06965,30,-1.6650,59,-0.6751,124,0.47135,62,-0.6492,88,-0.0769,90,-0.0440,93,0.00995,100,0.13390,106,0.23958
ENSG00000152942,RAD17,2,-3.3845,17,-0.2694,20,-0.0429,53,1.53981,15,-0.4845,21,0.02871,21,0.04390,18,-0.2292,27,0.47477,16,-0.4565
ENSG00000249437,NAIP,2,-2.6004,32,1.58516,50,2.43663,0,-3.9045,10,-0.3180,15,0.33949,6,-1.0189,4,-1.5037,7,-0.8886,7,-0.8809
ENSG00000145734,BDP1,37,0.22269,29,-0.1736,23,-0.5007,16,-1.0989,42,0.44122,60,0.98765,28,-0.2214,32,0.00052,27,-0.3184,29,-0.1739
ENSG00000131844,MCCC2,2,-3.0416,25,0.65601,19,0.27061,1,-3.6014,15,-0.1062,24,0.56988,21,0.38654,20,0.33718,16,-0.0014,19,0.21205
ENSG00000164326,CARTPT,45,-0.0540,4,-3.5654,1,-5.1026,0,-6.0689,12,-2.0378,0,-6.4551,22,-1.1459,6,-2.8672,234,4.23078,15,-1.7678
ENSG00000131711,MAP1B,505,-1.7405,771,-1.1110,729,-1.1950,1329,-0.2849,1558,-0.0422,1709,0.10606,2127,0.45438,2963,0.99823,1555,-0.0450,2200,0.56517
ENSG00000113048,MRPS27,2,-4.1584,26,-0.5110,36,0.00832,0,-5.4682,28,-0.3978,57,0.72517,57,0.72817,30,-0.2477,52,0.64134,49,0.55436
ENSG00000049883,PTCD2,2,-2.9594,9,-0.8099,6,-1.3935,38,1.46270,10,-0.7501,9,-0.7148,19,0.31421,36,1.36170,12,-0.4008,19,0.36108
ENSG00000083312,TNPO1,47,0.33092,53,0.53030,69,0.96627,35,-0.1368,30,-0.3832,30,-0.3527,31,-0.2787,29,-0.3784,39,0.04105,30,-0.3943
ENSG00000157107,FCHO2,2,-2.2709,24,1.52049,2,-1.9850,0,-3.8290,10,0.07576,15,0.70991,2,-2.2895,5,-0.8238,20,1.30634,7,-0.5426
ENSG00000145741,BTF3,118,-0.7879,382,1.06416,259,0.42418,223,0.18474,171,-0.2464,164,-0.2939,206,0.06038,169,-0.2422,190,-0.0666,165,-0.3056
ENSG00000164331,ANKRA2,2,-2.6790,24,1.00184,11,-0.2602,0,-4.1968,8,-0.6621,25,1.06590,12,-0.0426,19,0.59522,17,0.48469,11,-0.2391
ENSG00000171617,ENC1,1020,-0.2639,32,-5.3508,58,-4.4826,217,-2.5690,593,-1.1555,978,-0.3286,2983,1.49120,875,-0.4985,2097,1.00157,2086,0.99090
ENSG00000049860,HEXB,88,1.47379,18,-1.0583,12,-1.5551,32,-0.1486,23,-0.6969,26,-0.5079,37,0.03570,39,0.14930,41,0.24434,42,0.26552
ENSG00000164347,GFM2,71,1.60464,11,-1.3571,15,-0.9105,10,-1.4145,19,-0.5380,32,0.25976,50,0.99120,30,0.15674,22,-0.3409,24,-0.1728
ENSG00000164346,NSA2,68,-0.5410,144,0.63620,71,-0.4669,129,0.45951,96,-0.0026,80,-0.2771,75,-0.3784,154,0.75011,76,-0.3871,93,-0.0623
ENSG00000198780,FAM169A,73,0.31754,30,-1.0466,49,-0.2913,132,1.29520,34,-0.8839,62,0.05722,55,-0.1312,40,-0.5951,71,0.30524,61,0.04221
ENSG00000113161,HMGCR,152,0.67629,25,-2.0347,35,-1.5792,74,-0.4423,41,-1.4084,100,0.02048,225,1.33864,107,0.12206,141,0.61999,103,0.06674
ENSG00000113163,CERT1,51,-0.2888,48,-0.3934,17,-1.9147,52,-0.2492,44,-0.5580,88,0.56571,82,0.45574,45,-0.4788,73,0.29726,91,0.70000
ENSG00000122008,POLK,2,-2.6548,28,1.30426,29,1.34296,7,-0.8781,9,-0.4274,20,0.75078,13,0.08851,7,-0.9311,11,-0.2220,8,-0.7397
ENSG00000145708,CRHBP,2,-6.6463,29,-2.8859,8,-4.6740,2406,6.97210,22,-3.3715,2,-6.3712,1,-6.9674,25,-3.0665,41,-2.4721,15,-3.9665
ENSG00000164252,AGGF1,2,-4.4740,34,-0.4252,48,0.10522,91,1.14928,33,-0.5072,54,0.29017,49,0.14585,33,-0.4706,59,0.47977,44,-0.0400
ENSG00000132846,ZBED3,2,-2.1316,58,3.57673,11,0.42491,0,-3.6915,10,0.31365,7,-0.2941,0,-7.8967,1,-2.9671,4,-1.1878,2,-2.0176
ENSG00000113231,PDE8B,2,-4.3810,26,-0.7140,27,-0.6535,143,2.07736,29,-0.6120,14,-1.6131,16,-1.4650,31,-0.4384,57,0.52460,57,0.54608
ENSG00000164253,WDR41,2,-4.0696,26,-0.3941,42,0.32748,2,-4.1750,30,-0.2035,45,0.45159,42,0.32826,22,-0.6398,55,0.85789,45,0.49669
ENSG00000171530,TBCA,302,0.18232,333,0.33616,320,0.27292,189,-0.5384,262,-0.0453,282,0.07259,339,0.36755,286,0.09550,236,-0.2224,225,-0.3003
ENSG00000132842,AP3B1,2,-3.2126,42,1.33473,32,0.87444,18,-0.0078,21,0.24181,16,-0.1963,16,-0.2310,11,-0.7614,20,0.12374,10,-0.9671
ENSG00000085365,SCAMP1,63,-1.0563,47,-1.4948,96,-0.4095,246,1.08888,66,-1.0359,188,0.63835,168,0.46336,116,-0.1218,189,0.72556,99,-0.3941
ENSG00000145685,LHFPL2,66,2.18771,25,0.49548,23,0.38599,46,1.53579,17,-0.1084,5,-1.8601,8,-1.1469,4,-2.2724,4,-2.1250,8,-1.3425
ENSG00000152409,JMY,2,-3.4174,17,-0.3278,29,0.46390,70,1.99817,17,-0.4026,15,-0.5235,13,-0.6962,13,-0.7600,25,0.29785,17,-0.3752
ENSG00000152413,HOMER1,2,-5.3791,6,-3.8287,13,-2.7707,82,-0.0424,61,-0.5238,128,0.66192,106,0.35823,127,0.64787,121,0.63165,134,0.83345
ENSG00000164329,TENT2,2,-2.9023,28,1.02268,22,0.58630,1,-3.9722,13,-0.1588,17,0.24231,6,-1.2231,7,-1.1621,24,0.85999,17,0.26615
ENSG00000177034,MTX3,39,0.38579,16,-0.9838,30,0.00584,46,0.65743,24,-0.3468,22,-0.4453,41,0.46414,37,0.33643,24,-0.3868,32,0.11865
ENSG00000113296,THBS4,2,-2.8841,4,-1.8560,24,0.74611,57,2.32737,22,0.71657,26,0.87701,3,-2.0292,7,-1.1589,7,-1.1929,5,-1.6057
ENSG00000164300,SERINC5,89,1.77388,114,2.24320,84,1.65654,4,-2.7731,19,-0.7599,10,-1.6827,10,-1.6812,8,-2.0217,10,-1.6768,10,-1.6798
ENSG00000039319,ZFYVE16,46,0.71209,81,1.69995,38,0.39970,2,-3.7341,34,0.27272,12,-1.3047,11,-1.4368,43,0.60487,19,-0.6622,19,-0.6562
ENSG00000249042,AC008771.1,2,-2.6425,3,-2.1716,3,-2.1498,11,-0.4686,17,0.24129,21,0.55183,22,0.57165,8,-1.0068,25,0.87231,20,0.52993
ENSG00000228716,DHFR,2,-2.8090,26,0.96665,20,0.59929,14,0.04656,18,0.39972,12,-0.2082,9,-0.5969,10,-0.4911,12,-0.1768,13,-0.0502
ENSG00000113318,MSH3,2,-2.7077,17,0.42563,15,0.21393,0,-4.2604,16,0.39634,16,0.37546,16,0.36345,9,-0.5652,18,0.61833,11,-0.2169
ENSG00000113319,RASGRF2,2,-3.4321,20,-0.1233,11,-1.0164,106,2.82262,9,-1.4240,13,-0.7693,2,-3.2584,17,-0.3559,31,0.65422,15,-0.5789
ENSG00000145687,SSBP2,215,1.69402,32,-1.3393,61,-0.3769,27,-1.5996,47,-0.8059,97,0.35113,49,-0.7058,113,0.60139,100,0.45062,60,-0.4352
ENSG00000186468,RPS23,993,0.10105,2052,1.29183,1453,0.71052,701,-0.4387,1190,0.42841,526,-0.8748,547,-0.8172,756,-0.3231,714,-0.4427,635,-0.6331
ENSG00000174695,TMEM167A,2,-5.1629,89,0.32746,67,-0.1112,62,-0.2270,69,-0.0816,80,0.15747,83,0.21103,48,-0.6369,94,0.45194,92,0.41622
ENSG00000038427,VCAN,2,-4.1559,144,2.39167,173,2.78711,2,-3.9288,34,-0.0860,10,-1.8639,7,-2.3518,14,-1.3509,11,-1.8045,12,-1.6519
ENSG00000164176,EDIL3,2,-6.3002,906,3.21849,199,0.34966,122,-0.4065,81,-1.0893,82,-1.0050,107,-0.6086,154,-0.0476,84,-1.0393,83,-1.0510
ENSG00000127184,COX7C,968,-0.1208,763,-0.4875,871,-0.2846,1029,-0.0258,1237,0.29066,849,-0.3241,1244,0.27253,1194,0.20691,1028,-0.0297,1077,0.04870
ENSG00000145715,RASA1,54,0.14624,17,-1.5797,34,-0.5694,27,-0.8770,27,-0.9763,95,1.06936,79,0.75321,62,0.36263,44,-0.1971,64,0.47384
ENSG00000134480,CCNH,2,-4.5724,41,-0.2211,60,0.34475,53,0.14941,33,-0.6115,65,0.48493,91,1.02653,62,0.39673,57,0.30917,34,-0.5444
ENSG00000247828,TMEM161B-AS1,111,0.99031,31,-1.0044,65,0.12046,95,0.73592,54,-0.1639,62,0.05947,39,-0.6344,58,-0.0406,54,-0.1793,50,-0.2910
ENSG00000245526,LINC00461,3,-3.9396,39,-0.2051,114,1.52785,20,-1.1851,61,0.53932,52,0.24419,33,-0.4485,48,0.09740,43,-0.0572,32,-0.5409
ENSG00000081189,MEF2C,80,-1.6310,22,-3.5306,21,-3.5479,22,-3.4982,133,-0.9364,17,-3.8956,425,0.94252,182,-0.4062,797,2.55699,224,-0.0910
ENSG00000153140,CETN3,34,0.44037,54,1.19811,41,0.73251,44,0.85092,27,0.07178,16,-0.6943,13,-1.0221,9,-1.4767,18,-0.5666,16,-0.7367
ENSG00000176055,MBLAC2,2,-3.5272,10,-1.1810,20,-0.2004,70,1.84080,7,-1.7687,26,0.16057,29,0.38162,28,0.29599,30,0.44311,20,-0.2195
ENSG00000164199,ADGRV1,14,-0.7743,17,-0.5107,100,2.44495,6,-2.0654,39,0.86115,16,-0.5784,9,-1.4098,11,-1.2226,22,-0.1854,10,-1.4407
ENSG00000113369,ARRDC3,2,-3.2767,42,1.23942,18,-0.1204,19,0.00698,15,-0.4230,20,0.05332,19,-0.0446,20,0.06266,19,-0.0023,21,0.18350
ENSG00000237187,NR2F1-AS1,2,-4.3148,26,-0.6620,64,0.73498,15,-1.4218,37,-0.1464,74,0.97741,47,0.25048,63,0.73061,36,-0.1935,42,0.09841
ENSG00000175745,NR2F1,2,-5.5127,41,-1.2221,187,1.15069,121,0.43028,86,-0.1230,216,1.40028,84,-0.1490,85,-0.1306,60,-0.7031,85,-0.1339
ENSG00000113391,FAM172A,2,-3.6746,40,0.71666,39,0.68565,54,1.21259,21,-0.2973,39,0.65807,17,-0.5940,26,0.05002,27,0.09066,9,-1.6726
ENSG00000133302,SLF1,2,-2.6369,9,-0.5220,3,-1.7884,1,-3.1743,10,-0.3785,49,2.36829,11,-0.1047,6,-1.0380,17,0.51260,13,0.05429
ENSG00000175471,MCTP1,4,-3.4072,2,-4.0624,23,-0.9401,48,0.15311,36,-0.3045,191,2.62170,58,0.46601,43,-0.0152,11,-2.0603,48,0.19524
ENSG00000198677,TTC37,58,0.07154,60,0.12176,60,0.12500,50,-0.1433,41,-0.4821,61,0.16219,81,0.61705,36,-0.6418,46,-0.3136,68,0.37470
ENSG00000164292,RHOBTB3,16,-2.1285,192,1.76875,238,2.17857,35,-0.9690,99,0.69965,47,-0.5381,10,-2.7697,24,-1.5357,30,-1.2838,23,-1.6813
ENSG00000173221,GLRX,127,1.56869,6,-2.9479,35,-0.5123,35,-0.5322,47,-0.0774,62,0.35591,107,1.27061,63,0.40172,24,-1.1376,30,-0.7894
ENSG00000118985,ELL2,71,0.40861,83,0.65042,39,-0.5209,33,-0.7559,46,-0.3103,40,-0.4922,47,-0.2429,48,-0.2197,48,-0.2127,83,0.72293
ENSG00000175426,PCSK1,155,1.50270,1,-5.1914,2,-4.8218,36,-0.8246,22,-1.6629,24,-1.4134,120,1.06627,52,-0.2681,88,0.60845,99,0.82671
ENSG00000153113,CAST,27,-0.4678,88,1.40329,59,0.72214,67,0.94574,32,-0.2562,33,-0.1801,38,0.01660,24,-0.6467,17,-1.2475,25,-0.6574
ENSG00000164307,ERAP1,2,-2.2955,22,1.33405,12,0.37410,0,-3.8531,14,0.67619,10,0.09262,8,-0.2063,6,-0.5941,5,-1.0442,13,0.45089
ENSG00000113441,LNPEP,2,-4.6731,33,-0.6912,75,0.59699,10,-2.3904,36,-0.5612,146,1.74033,57,0.17498,84,0.78528,48,-0.1281,46,-0.1789
ENSG00000145721,LIX1,33,0.06461,49,0.69929,213,3.65797,16,-0.9858,28,-0.1698,13,-1.3323,0,-5.8399,5,-2.7688,7,-2.2810,5,-2.7194
ENSG00000058729,RIOK2,93,3.03393,13,-0.4532,11,-0.6139,0,-4.6636,10,-0.8526,17,0.01242,16,-0.1200,2,-2.8838,18,0.10311,7,-1.3339
ENSG00000174136,RGMB,2,-4.5281,10,-2.4595,23,-1.1962,51,-0.0251,34,-0.7015,59,0.20425,85,0.78738,55,0.09220,64,0.37569,96,1.12771
ENSG00000153922,CHD1,2,-2.3440,23,1.00971,15,0.36827,36,1.79047,9,-0.4419,7,-0.8010,11,-0.0554,5,-1.3540,13,0.16152,6,-1.0486
ENSG00000174132,FAM174A,2,-4.8691,36,-0.7510,34,-0.8271,135,1.35573,32,-0.9882,76,0.39737,69,0.25219,60,0.03597,65,0.17258,79,0.52526
ENSG00000145730,PAM,2,-6.2645,11,-3.8190,78,-1.0635,794,2.93082,55,-1.6689,18,-3.1977,83,-0.9699,157,-2.0192,287,1.10838,106,-0.6517
ENSG00000145725,PPIP5K2,2,-3.5742,18,-0.4543,7,-1.7018,49,1.15655,17,-0.5326,9,-1.4063,32,0.47258,22,-0.1428,41,0.97471,27,0.22097
ENSG00000181751,C5orf30,2,-3.9905,62,1.07110,21,-0.6218,3,-3.3668,16,-1.0984,19,-0.7639,62,1.06574,32,0.00011,41,0.43868,50,0.78210
ENSG00000112874,NUDT12,2,-2.8458,33,1.32780,11,-0.3616,1,-3.6934,17,0.26212,12,-0.3059,19,0.46175,11,-0.4485,18,0.41921,14,-0.0431
ENSG00000184349,EFNA5,2,-3.0458,4,-1.9909,8,-1.0121,44,1.60917,10,-0.7893,20,0.29079,12,-0.5152,42,1.52241,19,0.24018,12,-0.4935
ENSG00000145743,FBXL17,137,1.04234,22,-1.7665,38,-0.9476,88,0.32360,57,-0.3823,91,0.37422,75,0.07346,55,-0.3978,90,0.39594,66,-0.1512
ENSG00000151422,FER,13,-0.0201,17,0.48730,5,-1.2276,3,-2.0605,23,1.01282,7,-0.8317,5,-1.3539,12,-0.1196,7,-0.8829,22,0.94911
ENSG00000198961,PJA2,364,-0.0606,205,-0.9383,196,-1.0069,333,-0.2012,248,-0.7005,488,0.39857,584,0.69037,335,-0.1910,482,0.41848,481,0.41644
ENSG00000112893,MAN2A1,2,-3.9189,115,2.28905,34,0.17692,46,0.65762,21,-0.6286,39,0.40968,23,-0.3844,12,-1.4003,22,-0.4927,18,-0.8279
ENSG00000164209,SLC25A46,12,-3.2893,52,-1.1226,39,-1.5391,185,0.84265,67,-0.7990,138,0.36981,159,0.59815,133,0.30691,130,0.29724,154,0.60714
ENSG00000134987,WDR36,2,-2.6505,8,-0.7617,1,-3.0147,23,0.82353,10,-0.4938,13,-0.0619,21,0.64689,13,-0.1368,17,0.31027,22,0.82173
ENSG00000152495,CAMK4,57,-0.2488,9,-2.9691,23,-1.6154,19,-1.9156,46,-0.6298,76,0.18559,102,0.66841,71,0.07770,105,0.78767,108,0.85478
ENSG00000164211,STARD4,2,-3.0157,10,-0.6863,8,-0.9846,9,-0.8858,13,-0.3709,8,-0.9935,48,1.79090,4,-1.9213,29,1.07095,18,0.19043
ENSG00000134986,NREP,116,0.64292,26,-1.6210,39,-1.0227,100,0.39445,55,-0.5705,29,-1.5006,101,0.41350,96,0.33413,121,0.79643,74,-0.0690
ENSG00000224032,EPB41L4A-AS1,78,0.15992,66,-0.1055,54,-0.3982,67,-0.0752,74,0.09172,59,-0.2664,56,-0.3454,58,-0.3001,93,0.48275,71,0.01855
ENSG00000134982,APC,97,-0.4721,106,-0.3265,233,0.91688,116,-0.1927,193,0.68330,115,-0.2052,89,-0.6005,94,-0.5128,101,-0.4305,135,0.04093
ENSG00000153037,SRP19,2,-5.0353,56,-0.2640,37,-0.8630,139,1.20673,42,-0.7318,84,0.38679,94,0.55439,78,0.25487,78,0.27998,64,-0.0408
ENSG00000129625,REEP5,142,-1.4007,200,-0.8905,181,-1.0407,465,0.41185,201,-0.9418,362,0.01715,470,0.42929,310,-0.2249,688,1.20408,374,0.07510
ENSG00000172795,DCP2,70,1.27121,19,-0.8145,25,-0.3892,37,0.21201,24,-0.4970,23,-0.4927,21,-0.6445,43,0.45598,29,-0.1354,36,0.21444
ENSG00000047188,YTHDC2,12,-1.0898,10,-1.2817,1,-3.9440,30,0.31489,16,-0.6762,23,-0.1094,29,0.26929,56,1.35934,35,0.66162,26,0.12254
ENSG00000080709,KCNN2,2,-2.7152,10,-0.4466,19,0.62504,0,-4.2692,11,-0.2281,7,-0.8399,22,0.84550,7,-0.8441,23,0.98146,16,0.40512
