Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000142546,NOSIP,7,-2.7251,60,0.49722,53,0.30425,37,-0.2441,46,0.22587
ENSG00000126464,PRR12,71,1.65026,6,-2.0842,24,-0.1134,20,-0.4304,24,-0.3164
ENSG00000126458,RRAS,0,-4.1181,52,2.33437,12,-0.2191,10,-0.4833,11,-0.7283
ENSG00000126461,SCAF1,22,-1.6646,42,-0.7338,61,-0.1780,71,0.05908,77,0.65824
ENSG00000126456,IRF3,18,-0.2331,41,1.06134,20,-0.0914,10,-1.1682,21,-0.0989
ENSG00000126457,PRMT1,2,-5.2203,73,0.06732,80,0.21257,117,0.82014,71,0.06755
ENSG00000169169,CPT1C,96,0.31341,24,-1.7767,71,-0.1596,108,0.50078,81,0.11020
ENSG00000196961,AP2A1,86,-0.5393,56,-1.1801,87,-0.5162,186,0.68182,131,0.33070
ENSG00000010361,FUZ,5,-1.3518,26,1.09067,15,0.21736,13,0.01383,12,-0.2707
ENSG00000104973,MED25,10,-1.7520,35,0.04813,32,-0.1129,55,0.76967,34,0.06144
ENSG00000104960,PTOV1,191,-0.1547,160,-0.4276,185,-0.2053,237,0.18626,219,0.18388
ENSG00000039650,PNKP,7,-1.2836,16,-0.1846,24,0.44108,21,0.26259,18,0.09903
ENSG00000204673,AKT1S1,80,1.11651,28,-0.5335,53,0.44139,34,-0.2740,36,-0.4363
ENSG00000104946,TBC1D17,5,-3.1855,57,0.44911,30,-0.5434,36,-0.2759,48,0.59380
ENSG00000213024,NUP62,8,-1.6258,26,0.13879,6,-1.9488,20,-0.2500,28,0.88021
ENSG00000105053,VRK3,15,-0.7387,32,0.46146,16,-0.6198,20,-0.3193,26,0.31514
ENSG00000131398,KCNC3,1,-3.9147,2,-2.5624,16,0.21881,31,1.31865,14,0.21095
ENSG00000131408,NR1H2,69,0.63571,44,-0.0826,43,-0.1103,33,-0.5402,46,-0.0388
ENSG00000142530,FAM71E1,0,-4.3708,16,-0.0329,22,0.46750,21,0.44994,17,0.16711
ENSG00000161671,EMC10,36,-1.3833,131,0.58657,74,-0.3150,109,0.28448,93,0.07700
ENSG00000161677,JOSD2,7,-2.5430,70,1.00312,44,0.25401,30,-0.3404,38,-0.0061
ENSG00000204653,ASPDH,33,-0.4049,14,-1.6311,54,0.38643,33,-0.3794,47,0.47698
ENSG00000131409,LRRC4B,31,-2.0637,64,-0.9936,106,-0.2372,148,0.28964,141,0.69034
ENSG00000105472,CLEC11A,65,1.19509,48,0.65869,36,0.23175,13,-1.2916,27,-0.5936
ENSG00000169035,KLK7,1,-5.1211,3,-4.0480,35,-0.4373,66,0.55558,57,1.10271
ENSG00000142549,IGLON5,0,-4.3672,15,-0.1230,5,-1.6466,8,-0.9961,20,1.46621
ENSG00000105379,ETFB,98,-0.5717,263,1.00914,167,0.25653,89,-0.7229,135,-0.1854
ENSG00000160318,CLDND2,23,0.46748,36,1.25957,25,0.65599,5,-1.6530,14,-0.6743
ENSG00000105568,PPP2R1A,165,-1.6958,177,-1.5871,393,-0.3868,765,0.67008,569,0.60005
ENSG00000130844,ZNF331,62,1.16214,28,-0.1098,13,-1.2680,21,-0.5891,30,-0.0437
ENSG00000179820,MYADM,5,-2.8359,24,-0.5146,15,-1.1352,52,0.72418,38,0.64163
ENSG00000126583,PRKCG,259,-0.2644,28,-3.5705,167,-0.9371,540,0.91632,336,0.43696
ENSG00000105605,CACNG7,6,-1.4018,8,-1.0082,21,0.50800,14,-0.1512,17,0.45958
ENSG00000142408,CACNG8,5,-3.8066,20,-1.7698,58,-0.2010,53,-0.3515,83,1.26502
ENSG00000170906,NDUFA3,748,0.33165,560,-0.1252,826,0.49299,461,-0.4275,586,-0.1469
ENSG00000105619,TFPT,125,0.27961,64,-0.7522,118,0.17943,44,-1.3108,114,0.36772
ENSG00000105618,PRPF31,37,-0.5253,40,-0.4130,34,-0.6809,68,0.40511,56,0.33099
ENSG00000088038,CNOT3,0,-4.9110,18,-0.4216,16,-0.5633,21,-0.1372,28,0.99215
ENSG00000125505,MBOAT7,176,-0.5743,69,-1.9731,176,-0.5733,432,0.85121,276,0.37228
ENSG00000170892,TSEN34,43,0.64206,42,0.58553,25,-0.1979,28,-0.0163,26,-0.4161
ENSG00000170889,RPS9,586,0.26765,1231,1.52327,602,0.31200,279,-0.8794,405,-0.7356
ENSG00000167614,TTYH1,460,0.03057,600,0.45416,661,0.61197,272,-0.7779,428,-0.2201
ENSG00000167615,LENG8,35,0.19696,28,-0.1495,23,-0.4807,17,-0.9246,34,0.38423
ENSG00000125503,PPP1R12C,29,-1.6098,86,0.02145,97,0.22067,83,-0.0281,90,0.28445
ENSG00000105048,TNNT1,1,-5.2138,17,-1.9138,124,1.17432,10,-2.6659,72,0.90829
ENSG00000129990,SYT5,184,0.43821,28,-2.4228,109,-0.3901,190,0.49230,146,0.19101
ENSG00000105063,PPP6R1,46,-0.9717,58,-0.6306,107,0.32151,82,-0.1051,95,0.36464
ENSG00000133265,HSPBP1,71,-0.1728,49,-0.7415,69,-0.2085,88,0.15221,85,0.28557
ENSG00000160469,BRSK1,110,-0.1781,71,-0.8315,103,-0.2709,98,-0.3579,137,0.51446
ENSG00000108107,RPL28,1170,0.04740,2249,1.12051,1425,0.36099,557,-1.0923,1028,-0.3930
ENSG00000108106,UBE2S,13,-2.6989,49,-0.8030,116,0.54907,88,0.11814,90,0.43102
ENSG00000187902,SHISA7,1,-5.0715,13,-1.6252,39,0.01156,61,0.72710,44,0.61538
ENSG00000063241,ISOC2,5,-3.1263,58,0.30073,63,0.43671,40,-0.2848,51,0.29168
ENSG00000090971,NAT14,19,-2.4297,43,-1.2371,68,-0.5703,103,0.07522,118,1.01066
ENSG00000218891,ZNF579,0,-4.4472,13,-0.3668,22,0.40758,24,0.57692,18,0.24286
ENSG00000171443,ZNF524,3,-1.9527,32,1.55104,12,-0.0458,1,-3.3106,13,0.06555
ENSG00000213015,ZNF580,41,-0.6368,48,-0.4146,70,0.17272,62,-0.0131,66,0.25921
ENSG00000173581,CCDC106,97,0.17381,51,-0.8239,93,0.11725,67,-0.3930,91,0.24750
ENSG00000063244,U2AF2,24,-0.3039,37,0.41089,17,-0.7926,35,0.29359,29,0.04433
ENSG00000063245,EPN1,72,-1.4892,113,-0.8098,180,-0.0983,192,0.00062,218,0.64480
ENSG00000142409,ZNF787,32,0.91734,18,0.04084,19,0.11971,19,0.13889,16,-0.4924
ENSG00000167685,ZNF444,4,-2.8330,38,0.57062,25,-0.0941,19,-0.4863,29,0.42782
ENSG00000198046,ZNF667,37,0.31854,3,-3.1702,16,-0.9963,35,0.23391,34,0.56967
ENSG00000166770,ZNF667-AS1,80,0.30047,50,-0.4169,55,-0.2830,62,-0.0958,68,0.13848
ENSG00000196867,ZFP28,16,-0.2172,13,-0.5063,18,-0.0368,33,0.90160,18,-0.1652
ENSG00000268182,SMIM17,0,-4.9254,3,-3.0764,25,0.05554,16,-0.5661,30,1.41589
ENSG00000198300,PEG3,295,0.21209,63,-2.1216,142,-0.9101,289,0.18080,288,0.54447
ENSG00000083844,ZNF264,0,-4.1084,3,-1.9078,13,0.00478,12,-0.1676,16,1.11681
ENSG00000268205,AC005261.1,54,0.00570,47,-0.2004,34,-0.6912,62,0.21210,56,0.18460
ENSG00000121413,ZSCAN18,140,-0.1043,93,-0.7339,93,-0.7423,231,0.69361,155,0.15755
ENSG00000198131,ZNF544,0,-4.4805,26,0.61991,16,-0.1268,11,-0.7252,19,0.54202
ENSG00000142396,ERVK3-1,63,0.24076,32,-0.7742,43,-0.3452,60,0.18540,56,0.16821
ENSG00000283103,AC010642.2,46,-1.0400,84,-0.1316,104,0.20177,70,-0.4135,99,0.38040
ENSG00000121410,A1BG,68,0.41024,53,0.02911,60,0.21162,60,0.23060,48,-0.3200
ENSG00000083845,RPS5,469,0.14475,937,1.29639,509,0.27822,221,-1.0100,374,-0.5126
ENSG00000083807,SLC27A5,5,-3.2437,57,0.40174,58,0.42910,29,-0.6426,48,0.35679
ENSG00000119574,ZBTB45,0,-4.1758,19,0.47064,18,0.35171,21,0.60503,14,-0.0578
ENSG00000130726,TRIM28,39,-0.8924,76,0.12208,64,-0.1476,98,0.51997,71,0.03552
ENSG00000130724,CHMP2A,57,-0.9641,162,0.65456,123,0.21356,91,-0.2648,107,-0.0134
ENSG00000130725,UBE2M,66,-1.4744,87,-1.0682,161,-0.1359,113,-0.6865,210,0.97215
ENSG00000099326,MZF1,20,-0.3406,26,0.07385,19,-0.4327,28,0.20971,26,0.13723
ENSG00000247315,ZCCHC3,15,-0.7164,15,-0.7075,14,-0.8777,24,-0.0373,28,0.71343
ENSG00000125841,NRSN2,79,-0.7639,53,-1.3441,121,-0.1135,155,0.28481,143,0.48954
ENSG00000125826,RBCK1,0,-4.9708,63,1.56902,13,-0.9692,23,-0.1186,24,-0.0234
ENSG00000125875,TBC1D20,27,-0.4183,21,-0.8164,31,-0.2068,22,-0.7047,41,0.67383
ENSG00000101266,CSNK2A1,57,-0.3521,47,-0.6484,43,-0.7715,86,0.30237,78,0.41545
ENSG00000271303,SRXN1,0,-5.0140,6,-2.0502,17,-0.7005,34,0.39171,32,1.15060
ENSG00000125818,PSMF1,82,-0.1563,103,0.20418,80,-0.2000,94,0.06586,91,0.01880
ENSG00000125895,TMEM74B,0,-4.6546,3,-2.4463,15,-0.3762,31,0.73147,23,0.85467
ENSG00000101298,SNPH,22,-2.2727,32,-1.7264,93,-0.1368,95,-0.1183,123,1.01043
ENSG00000125775,SDCBP2,0,-4.8385,18,-0.2998,25,0.19901,16,-0.5346,26,0.78026
ENSG00000088832,FKBP1A,392,-0.0255,57,-2.8973,304,-0.4194,513,0.40072,440,0.47288
ENSG00000088833,NSFL1C,91,0.30560,65,-0.2201,50,-0.6093,67,-0.1840,78,0.19681
ENSG00000286288,AL109809.5,0,-4.2421,35,1.44143,33,1.33437,1,-3.2945,13,-0.4057
ENSG00000198053,SIRPA,148,-1.3316,153,-1.2861,268,-0.4365,523,0.62241,396,0.53528
ENSG00000125835,SNRPB,33,-0.2458,39,0.03385,33,-0.2227,57,0.62330,37,-0.1161
ENSG00000101361,NOP56,45,-0.4259,58,-0.0278,33,-0.8955,71,0.27464,63,0.28534
ENSG00000101365,IDH3B,62,-0.3587,61,-0.3833,50,-0.6811,111,0.56200,82,0.19947
ENSG00000132635,PCED1A,19,-0.5726,31,0.18860,23,-0.2449,22,-0.3078,29,0.28372
ENSG00000215305,VPS16,18,-0.5147,23,-0.1601,29,0.18445,38,0.62306,25,-0.1164
ENSG00000132670,PTPRA,211,-0.3258,200,-0.4056,198,-0.4231,341,0.42987,271,0.19200
ENSG00000125901,MRPS26,71,-0.6011,90,-0.2380,94,-0.1604,88,-0.2696,114,0.40976
ENSG00000185019,UBOX5,0,-4.3417,11,-0.5580,8,-1.0466,25,0.75670,18,0.67943
ENSG00000088899,LZTS3,66,-1.0972,56,-1.3311,127,-0.0930,165,0.32726,150,0.53500
ENSG00000198171,DDRGK1,58,-0.6849,70,-0.4057,134,0.63277,78,-0.2276,93,0.13195
ENSG00000125877,ITPA,27,-0.9047,34,-0.5617,46,-0.1043,55,0.16861,53,0.39854
ENSG00000088854,C20orf194,41,-0.0108,36,-0.1855,37,-0.1310,34,-0.2819,43,0.20184
ENSG00000088812,ATRN,55,-0.4568,33,-1.2373,41,-0.9101,117,0.72639,81,0.39034
ENSG00000101220,C20orf27,20,-1.8404,63,-0.1021,67,-0.0108,92,0.49636,70,0.22743
ENSG00000101222,SPEF1,0,-4.6455,6,-1.7934,20,0.04398,26,0.44536,23,0.78412
ENSG00000125817,CENPB,7,-2.8928,97,0.98310,73,0.50969,45,-0.2329,51,-0.1121
ENSG00000101224,CDC25B,20,-0.0430,35,0.82259,16,-0.4436,16,-0.4474,21,-0.0734
ENSG00000125843,AP5S1,21,0.12476,21,0.11622,8,-1.3332,36,0.97607,18,-0.2098
ENSG00000088888,MAVS,5,-1.6575,43,1.50118,11,-0.7273,10,-0.7653,17,-0.0140
ENSG00000125779,PANK2,24,-1.2151,15,-1.8526,43,-0.3294,55,0.07225,62,0.85179
ENSG00000101236,RNF24,75,0.53908,17,-1.7247,36,-0.6025,101,1.02962,52,-0.1478
ENSG00000088826,SMOX,11,-1.0035,82,2.36843,30,0.57108,10,-1.1070,15,-1.1289
ENSG00000171867,PRNP,491,-1.2505,476,-1.2977,582,-0.9944,1699,0.68142,1263,0.63666
ENSG00000101265,RASSF2,48,0.75271,68,1.33264,27,-0.1706,3,-3.0726,27,-0.4423
ENSG00000089057,SLC23A2,104,0.34128,35,-1.3044,55,-0.6435,108,0.39888,88,0.21687
ENSG00000089063,TMEM230,36,-1.6207,107,0.01014,87,-0.3124,147,0.51806,112,0.25007
ENSG00000132646,PCNA,13,-0.9722,39,0.73431,18,-0.4315,12,-1.0967,26,0.36559
ENSG00000101290,CDS2,27,-1.8996,50,-0.9708,79,-0.3013,115,0.28959,109,0.68824
ENSG00000125772,GPCPD1,2,-3.1801,26,0.26824,19,-0.2288,26,0.26416,24,0.36951
ENSG00000089199,CHGB,194,-0.0086,33,-2.6393,111,-0.8667,431,1.31365,196,0.02778
ENSG00000088766,CRLS1,2,-3.6177,38,0.33412,24,-0.4134,43,0.51612,33,0.29796
ENSG00000125827,TMX4,176,-0.0367,80,-1.2443,109,-0.7762,287,0.74924,189,0.21331
ENSG00000182621,PLCB1,34,-1.7079,23,-2.3036,66,-0.7353,162,0.68184,123,0.79084
ENSG00000101333,PLCB4,149,3.15193,21,-0.3722,9,-1.6474,12,-1.1998,17,-1.4586
ENSG00000125869,LAMP5,98,-1.0465,44,-2.2409,125,-0.6805,187,-0.0668,236,1.04955
ENSG00000101349,PAK5,3,-3.4347,3,-3.3606,19,-0.8514,51,0.69347,40,1.06167
ENSG00000132639,SNAP25,1258,-1.0714,245,-3.4814,1505,-0.8007,4436,0.91237,2864,0.62180
ENSG00000125863,MKKS,142,1.45150,29,-1.0816,47,-0.3703,57,-0.0568,54,-0.3327
ENSG00000101384,JAG1,28,0.60277,47,1.49516,12,-0.6718,12,-0.6336,16,-0.6206
ENSG00000132640,BTBD3,110,-0.3541,28,-2.3727,128,-0.1148,136,-0.0145,156,0.63411
ENSG00000089048,ESF1,240,3.06722,43,-0.0895,24,-0.9650,35,-0.3947,26,-1.7083
ENSG00000101247,NDUFAF5,58,1.04977,8,-1.9720,28,-0.1441,29,-0.0681,30,-0.0227
ENSG00000172264,MACROD2,0,-5.0198,7,-1.9282,20,-0.3499,55,1.24297,28,0.43662
ENSG00000125870,SNRPB2,22,-1.4272,75,0.41822,48,-0.2888,92,0.76837,56,-0.0710
ENSG00000125851,PCSK2,157,0.08022,15,-3.3879,91,-0.7498,300,1.14698,153,0.11968
ENSG00000125868,DSTN,718,0.41102,427,-0.4086,420,-0.4314,715,0.40244,547,-0.0582
ENSG00000125844,RRBP1,15,-0.1856,51,1.88471,10,-0.7809,7,-1.2771,15,-0.4853
ENSG00000089006,SNX5,35,-0.5549,88,0.87190,83,0.78592,36,-0.5353,46,-0.3875
ENSG00000232838,PET117,12,-0.9126,5,-2.1709,18,-0.3578,10,-1.2288,28,1.29340
ENSG00000149474,KAT14,1,-4.5664,7,-2.1637,21,-0.4839,49,0.83392,34,0.79096
ENSG00000132664,POLR3F,0,-4.5082,13,-0.4957,15,-0.2447,36,1.13222,19,0.20893
ENSG00000101310,SEC23B,45,0.29674,41,0.14180,25,-0.5758,54,0.58205,35,-0.2252
ENSG00000232388,SMIM26,152,0.43982,121,0.07158,118,0.02761,86,-0.4601,114,-0.0672
ENSG00000125821,DTD1,2,-4.4983,33,-0.4783,41,-0.1473,35,-0.3738,54,0.94053
ENSG00000185052,SLC24A3,23,-0.1665,11,-1.2648,25,-0.0270,6,-2.1294,30,0.87996
ENSG00000132669,RIN2,26,0.93473,41,1.68932,33,1.31180,1,-3.4361,9,-1.3902
ENSG00000173418,NAA20,22,-1.5824,44,-0.5437,57,-0.1469,67,0.10573,71,0.56087
ENSG00000101343,CRNKL1,27,0.21623,29,0.34253,11,-1.1822,49,1.16761,21,-0.4568
ENSG00000088970,KIZ,0,-4.2314,17,0.25358,12,-0.3686,14,-0.1208,17,0.61957
ENSG00000088930,XRN2,112,2.11148,37,0.17774,23,-0.5212,35,0.10170,23,-1.1370
ENSG00000125812,GZF1,82,1.91788,16,-0.7417,21,-0.3700,23,-0.2132,22,-0.6853
ENSG00000125814,NAPB,401,-0.5431,63,-3.2763,366,-0.6814,921,0.77793,635,0.53521
ENSG00000101439,CST3,1123,-1.5729,7960,1.54904,6539,1.19855,998,-1.7475,2657,-0.6448
ENSG00000101463,SYNDIG1,12,-1.8848,31,-0.5129,27,-0.7372,84,1.08785,45,0.23910
ENSG00000101474,APMAP,86,-0.7793,100,-0.5347,84,-0.7998,232,0.79183,150,0.25716
ENSG00000154930,ACSS1,0,-5.3122,106,2.10169,52,0.82990,1,-4.3420,27,-0.5729
ENSG00000197586,ENTPD6,117,-0.6536,53,-1.8465,137,-0.4186,254,0.56281,198,0.49887
ENSG00000100994,PYGB,127,-0.0591,102,-0.4058,116,-0.1982,114,-0.2306,141,0.29321
ENSG00000100997,ABHD12,136,0.40305,70,-0.6408,106,0.01010,122,0.22991,104,-0.0598
ENSG00000101294,HM13,146,1.35718,70,0.14174,53,-0.3024,56,-0.1995,55,-0.5465
ENSG00000125968,ID1,4,-3.4363,354,4.77603,15,-1.4737,6,-2.7950,14,-2.7147
ENSG00000171552,BCL2L1,91,0.26660,49,-0.6992,53,-0.5831,92,0.28270,80,0.16519
ENSG00000088356,PDRG1,9,-1.5611,40,0.63980,14,-0.9177,37,0.50230,27,0.12777
ENSG00000101337,TM9SF4,48,0.03024,31,-0.6537,24,-1.0357,76,0.77437,48,0.11003
ENSG00000101350,KIF3B,67,-0.7236,89,-0.2902,91,-0.2550,126,0.26676,114,0.28649
ENSG00000171456,ASXL1,75,1.45379,24,-0.4139,15,-1.0527,24,-0.4255,30,-0.2236
ENSG00000197183,NOL4L,21,-0.4415,14,-1.0851,27,-0.0620,26,-0.1420,31,0.50861
ENSG00000149600,COMMD7,71,-0.0605,59,-0.3540,55,-0.4480,59,-0.3490,80,0.39364
ENSG00000101367,MAPRE1,20,-0.6023,65,1.27193,32,0.08854,11,-1.4594,29,-0.1489
ENSG00000101391,CDK5RAP1,6,-1.8254,12,-0.9020,14,-0.6743,24,0.18410,25,0.83517
ENSG00000101400,SNTA1,40,-1.7755,222,0.86160,186,0.56753,51,-1.4086,133,0.09096
ENSG00000078699,CBFA2T2,43,0.42709,23,-0.5279,17,-1.0267,34,0.08285,34,0.23088
ENSG00000125967,NECAB3,6,-2.9689,26,-0.7848,51,0.22678,45,0.02790,50,0.64267
ENSG00000101417,PXMP4,77,2.13006,17,-0.4030,11,-1.0301,19,-0.2274,18,-0.7899
ENSG00000101421,CHMP4B,80,-0.8742,69,-1.0834,118,-0.2680,168,0.28461,157,0.52193
ENSG00000125970,RALY,14,-1.6690,76,0.98185,45,0.13399,26,-0.7401,42,0.07201
ENSG00000125977,EIF2S2,260,1.09951,149,0.18302,90,-0.6050,109,-0.3104,123,-0.3016
ENSG00000101444,AHCY,42,-0.0359,38,-0.1938,34,-0.3571,48,0.17352,45,0.12517
ENSG00000078747,ITCH,47,0.72648,24,-0.3065,15,-0.9888,28,-0.1163,30,0.08478
ENSG00000125971,DYNLRB1,457,0.33011,218,-0.8215,311,-0.2751,374,0.01063,387,0.18645
ENSG00000101460,MAP1LC3A,456,0.34224,136,-1.5097,242,-0.6438,413,0.18734,395,0.34071
ENSG00000101464,PIGU,0,-5.0171,18,-0.5005,20,-0.3440,19,-0.4448,31,1.06750
ENSG00000198646,NCOA6,58,0.83537,26,-0.4237,19,-0.8914,29,-0.2738,35,0.08951
ENSG00000078804,TP53INP2,5,-3.0842,89,1.07042,46,0.00575,18,-1.4219,49,0.31026
ENSG00000131067,GGT7,50,-0.3239,13,-2.2922,45,-0.5101,87,0.52824,69,0.49524
ENSG00000131069,ACSS2,0,-4.4347,25,0.59492,13,-0.4379,19,0.17084,18,0.35798
ENSG00000100983,GSS,22,-0.8314,31,-0.3073,29,-0.3953,54,0.59599,39,0.20522
ENSG00000100991,TRPC4AP,3,-3.7387,37,-0.3761,29,-0.7400,68,0.57219,54,0.64001
ENSG00000126005,MMP24OS,105,-0.4742,78,-0.9371,150,0.07885,99,-0.5710,160,0.56948
ENSG00000125966,MMP24,2,-2.8387,10,-0.8890,19,0.05799,14,-0.4194,21,0.91631
ENSG00000242372,EIF6,99,0.62684,66,-0.0249,45,-0.6002,83,0.33867,64,-0.1999
ENSG00000101019,UQCC1,23,-0.9268,18,-1.2556,29,-0.5353,60,0.56759,46,0.50848
ENSG00000125991,ERGIC3,109,0.33166,93,0.06646,72,-0.3313,102,0.21880,86,-0.1236
ENSG00000214078,CPNE1,3,-3.4524,37,0.05688,26,-0.4944,40,0.17772,41,0.59659
ENSG00000244462,RBM12,9,-1.4701,29,0.26435,14,-0.7856,30,0.33726,26,0.33884
ENSG00000244005,NFS1,24,-0.4124,18,-0.8418,27,-0.2517,45,0.58326,33,0.20170
ENSG00000125995,ROMO1,213,0.15205,347,0.94612,213,0.14951,100,-1.0058,181,-0.2673
ENSG00000131051,RBM39,110,-0.1544,183,0.66067,81,-0.6225,120,-0.0152,120,-0.0395
ENSG00000025293,PHF20,85,0.51835,58,-0.0818,34,-0.8917,71,0.24335,61,-0.0313
ENSG00000171222,SCAND1,118,-0.5184,192,0.24801,133,-0.3258,150,-0.1474,173,0.21832
ENSG00000260032,NORAD,398,-1.3294,319,-1.6583,769,-0.3288,1441,0.67068,1059,0.53299
ENSG00000088367,EPB41L1,65,-1.2784,77,-1.0336,174,0.23109,135,-0.1681,169,0.58569
ENSG00000080845,DLGAP4,41,-1.5148,59,-0.9940,91,-0.3276,93,-0.2867,133,0.89947
ENSG00000101335,MYL9,71,1.19026,296,4.74943,3,-3.6411,6,-2.5049,4,-4.2444
ENSG00000101084,RAB5IF,29,-1.2504,64,-0.0831,51,-0.4224,87,0.41034,72,0.31173
ENSG00000101079,NDRG3,95,-0.8677,49,-1.8545,124,-0.4645,274,0.80009,183,0.43168
ENSG00000149639,SOGA1,60,1.36464,29,0.17867,23,-0.1719,24,-0.1473,22,-0.6140
ENSG00000101347,SAMHD1,55,0.90315,43,0.46853,18,-0.8745,38,0.30395,28,-0.4461
ENSG00000118705,RPN2,207,1.07537,109,0.03279,75,-0.5536,102,-0.0749,99,-0.3159
ENSG00000101363,MANBAL,46,-0.9724,68,-0.3714,68,-0.3673,98,0.20574,94,0.43005
ENSG00000166619,BLCAP,388,0.26924,101,-1.7847,203,-0.7385,364,0.17051,359,0.44271
ENSG00000053438,NNAT,714,1.18052,283,-0.3204,217,-0.7278,365,0.07449,325,-0.2821
ENSG00000132792,CTNNBL1,132,2.70587,22,-0.4058,15,-0.9640,20,-0.5856,20,-1.2206
ENSG00000132821,VSTM2L,140,-0.2744,23,-2.9169,104,-0.7295,259,0.70714,184,0.48652
ENSG00000101407,TTI1,64,2.17749,3,-2.4139,9,-0.9841,16,-0.1763,15,-0.5731
ENSG00000101413,RPRD1B,18,-0.1834,9,-1.1144,12,-0.7226,19,-0.1113,23,0.62950
ENSG00000174365,SNHG11,29,0.75562,17,-0.0562,19,0.09187,19,0.10440,16,-0.3596
ENSG00000170471,RALGAPB,43,0.15389,17,-1.2026,23,-0.7706,52,0.45759,41,0.28178
ENSG00000101438,SLC32A1,5,-2.9366,15,-1.4302,30,-0.4236,16,-1.3268,51,1.58548
ENSG00000101445,PPP1R16B,34,-1.0069,44,-0.6106,89,0.48641,45,-0.5863,72,0.43837
ENSG00000198900,TOP1,94,0.99402,51,0.01580,28,-0.8970,44,-0.2325,49,-0.1438
ENSG00000124181,PLCG1,10,-1.4596,32,0.36290,24,-0.0977,26,-0.0097,27,0.23761
ENSG00000174306,ZHX3,61,0.77168,57,0.65523,35,-0.1066,29,-0.4068,34,-0.4247
ENSG00000124177,CHD6,71,0.92909,57,0.56548,33,-0.3083,47,0.24811,34,-0.6050
ENSG00000196090,PTPRT,11,-2.4622,7,-3.0597,25,-1.2519,99,0.85849,69,0.95276
ENSG00000233508,AL021395.1,0,-4.2608,0,-8.4762,5,-1.6433,14,-0.0605,20,1.96637
ENSG00000124193,SRSF6,13,-1.7057,65,0.67340,32,-0.4090,37,-0.2065,45,0.28582
ENSG00000185513,L3MBTL1,0,-4.3989,8,-1.1224,16,-0.0676,20,0.33475,19,0.76735
ENSG00000101052,IFT52,3,-2.0960,22,0.61760,18,0.29018,20,0.43235,15,-0.1230
ENSG00000132823,OSER1,0,-4.7903,30,0.49830,24,0.17992,17,-0.3562,23,0.38590
ENSG00000223891,OSER1-DT,0,-4.8109,26,0.26333,22,-0.0074,13,-0.7392,25,0.69323
ENSG00000124194,GDAP1L1,33,-1.0524,29,-1.2349,49,-0.4592,55,-0.2803,78,0.90414
ENSG00000197296,FITM2,3,-2.4334,8,-1.1232,21,0.40687,36,1.28542,16,-0.0787
ENSG00000124120,TTPAL,2,-3.9223,13,-1.1293,18,-0.6866,42,0.61923,34,0.81045
ENSG00000132824,SERINC3,196,-0.6650,121,-1.3948,144,-1.1292,463,0.69124,337,0.54262
ENSG00000168734,PKIG,255,0.92844,84,-0.8333,168,0.24629,147,0.03132,134,-0.2838
ENSG00000101098,RIMS4,6,-2.3168,16,-1.0721,46,0.56646,14,-1.2450,38,0.86874
ENSG00000166913,YWHAB,853,-0.3223,260,-2.1045,607,-0.8438,1522,0.59633,1169,0.52763
ENSG00000025772,TOMM34,50,-0.2405,5,-3.4248,41,-0.5661,100,0.85229,64,0.37202
ENSG00000101109,STK4,28,0.21468,15,-0.7551,15,-0.6989,34,0.50387,25,0.12903
ENSG00000124145,SDC4,0,-5.7719,75,0.88002,82,1.02977,6,-2.9659,45,0.13385
ENSG00000204070,SYS1,2,-2.4941,36,1.46846,9,-0.7740,18,0.26467,14,-0.2062
ENSG00000244274,DBNDD2,53,-1.7248,510,1.91473,113,-0.5975,122,-0.4780,150,-0.4149
ENSG00000124155,PIGT,26,-1.2246,61,0.07245,41,-0.5566,75,0.39255,62,0.29515
ENSG00000101457,DNTTIP1,40,0.92619,19,-0.2282,26,0.21406,24,0.07709,20,-0.4283
ENSG00000124104,SNX21,1,-3.8271,32,0.78589,26,0.42620,6,-1.6511,21,0.37078
ENSG00000101473,ACOT8,91,0.15029,40,-1.1153,81,-0.0220,96,0.24193,85,0.14648
ENSG00000064601,CTSA,9,-2.9396,55,-0.2406,47,-0.4910,81,0.36580,73,0.59444
ENSG00000100979,PLTP,98,0.85370,261,2.71239,42,-0.4878,12,-2.2684,35,-1.5482
ENSG00000100982,PCIF1,6,-1.8433,25,0.18123,16,-0.4947,24,0.15973,24,0.42797
ENSG00000198026,ZNF335,0,-4.6023,13,-0.5073,14,-0.4403,26,0.47474,22,0.67250
ENSG00000124140,SLC12A5,152,-1.0080,54,-2.5216,227,-0.3929,529,0.96277,318,0.40505
ENSG00000124160,NCOA5,59,1.44291,17,-0.5067,16,-0.6530,32,0.42807,21,-0.5458
ENSG00000149654,CDH22,65,0.15427,11,-2.5015,63,0.08523,102,0.88323,59,-0.0381
ENSG00000080189,SLC35C2,20,-0.4433,18,-0.5968,27,-0.0086,27,-0.0026,29,0.32386
ENSG00000062598,ELMO2,45,-0.5215,33,-0.9908,62,-0.0174,88,0.53038,66,0.21020
ENSG00000101040,ZMYND8,183,1.33905,24,-1.8432,49,-0.7713,133,0.79265,73,-0.4048
