Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000099849,RASSF7,3,-2.0751,15,0.25355,19,0.97228,3,-2.3321,6,-1.1446
ENSG00000177030,DEAF1,7,-4.1329,147,0.44873,136,0.32567,137,0.21631,66,-0.9292
ENSG00000177106,EPS8L2,3,-2.1046,8,-1.0522,18,0.76824,24,0.88705,14,0.02174
ENSG00000177156,TALDO1,159,0.77037,97,-0.0544,65,-0.8987,129,0.41841,155,0.73250
ENSG00000177225,GATD1,3,-3.6160,41,0.06662,37,-0.1639,72,0.99415,50,0.38815
ENSG00000184524,CEND1,144,-0.9978,274,0.00719,371,0.83777,196,-0.5228,84,-1.8075
ENSG00000177542,SLC25A22,75,-0.6769,152,0.59772,138,0.45481,63,-0.9495,11,-3.4979
ENSG00000177600,RPLP2,1099,0.51419,584,-0.6176,566,-0.7607,1267,0.75367,1642,1.21070
ENSG00000177666,PNPLA2,3,-3.1612,38,0.59647,20,-0.7821,47,0.79101,45,0.71125
ENSG00000177697,CD151,3,-3.4816,33,-0.2013,26,-0.6879,115,2.05139,40,0.16228
ENSG00000177700,POLR2L,489,0.70490,327,0.05585,259,-0.4703,414,0.42772,266,-0.2848
ENSG00000214063,TSPAN4,181,3.17730,16,-1.4673,14,-1.7745,56,0.72561,16,-1.1966
ENSG00000177830,CHID1,4,-4.4258,97,0.46049,85,0.18534,80,0.03442,71,-0.1584
ENSG00000183020,AP2A2,79,-0.9287,200,0.73320,146,0.03070,139,-0.0555,39,-1.9955
ENSG00000078902,TOLLIP,206,-0.6648,405,0.55293,361,0.34843,214,-0.6066,67,-2.3474
ENSG00000174672,BRSK2,29,-1.5006,102,0.56995,90,0.33374,65,-0.3073,27,-1.6403
ENSG00000182208,MOB2,62,0.75886,38,-0.0435,35,-0.2572,45,0.23830,29,-0.4733
ENSG00000184545,DUSP8,68,-0.1005,91,0.49686,80,0.24816,35,-1.1058,27,-1.4821
ENSG00000244242,IFITM10,3,-4.0792,34,-0.8917,94,1.72151,35,-0.6830,29,-0.9682
ENSG00000117984,CTSD,1353,1.71011,417,-0.3897,392,-0.5727,552,0.13575,348,-0.5929
ENSG00000214026,MRPL23,3,-3.5862,38,-0.0233,39,0.01969,76,1.13740,37,-0.0901
ENSG00000110651,CD81,394,-0.2298,436,-0.0874,243,-1.2946,1069,1.46558,808,0.95791
ENSG00000184281,TSSC4,3,-2.6747,29,0.77522,18,-0.3093,25,0.29202,18,-0.1641
ENSG00000129757,CDKN1C,238,1.98127,12,-3.0341,49,-0.9712,37,-1.1590,269,2.23988
ENSG00000205531,NAP1L4,147,0.48972,94,-0.2983,110,0.02494,129,0.27192,92,-0.2740
ENSG00000110619,CARS,53,0.51674,41,0.12015,38,-0.0297,30,-0.3983,28,-0.5127
ENSG00000005801,ZNF195,3,-2.1177,17,0.43795,17,0.58680,4,-1.6580,10,-0.4884
ENSG00000177105,RHOG,3,-2.8997,8,-1.8015,9,-1.8058,35,0.59772,139,3.58695
ENSG00000167323,STIM1,18,-1.7658,107,1.47002,47,-0.5168,29,-1.1134,35,-0.8286
ENSG00000167325,RRM1,3,-2.5769,24,0.52518,17,-0.2114,19,0.02580,26,0.46818
ENSG00000244734,HBB,15071,8.49935,21,-6.6899,20,-6.9434,176,-3.2630,51,-5.0667
ENSG00000051009,FAM160A2,3,-2.6610,26,0.56931,24,0.45960,16,-0.3464,7,-1.6001
ENSG00000110148,CCKBR,3,-3.0853,53,1.67085,25,-0.1625,7,-1.9282,2,-3.7251
ENSG00000166311,SMPD1,3,-3.8878,62,0.55450,44,-0.1947,47,-0.0091,66,0.53605
ENSG00000166313,APBB1,117,-2.1503,543,0.26661,575,0.46777,401,-0.2809,344,-0.5200
ENSG00000110171,TRIM3,3,-3.2260,44,0.86860,35,0.33983,13,-1.2852,14,-1.1386
ENSG00000132254,ARFIP2,3,-3.7863,64,0.80356,42,-0.1057,62,0.54485,18,-1.3397
ENSG00000132286,TIMM10B,3,-3.0540,21,-0.4239,31,0.37020,51,1.06183,25,-0.1063
ENSG00000166333,ILK,3,-4.0742,49,-0.1886,50,-0.1902,156,1.85226,35,-0.6755
ENSG00000166337,TAF10,43,-1.3947,107,0.02455,102,-0.0903,89,-0.2631,197,1.04075
ENSG00000166340,TPP1,29,-1.6579,77,-0.2162,65,-0.6083,200,1.44670,138,0.77527
ENSG00000158042,MRPL17,3,-3.3217,35,0.19098,36,0.29395,42,0.44650,25,-0.3683
ENSG00000175390,EIF3F,232,1.51144,95,-0.0278,67,-0.7783,100,0.06078,77,-0.3590
ENSG00000166402,TUB,3,-3.5297,63,1.26281,30,-0.4518,34,-0.1283,23,-0.7123
ENSG00000166405,RIC3,3,-3.2166,38,0.51622,34,0.34138,26,-0.2330,19,-0.7026
ENSG00000166441,RPL27A,1041,1.33773,302,-0.8618,328,-0.8017,722,0.69163,765,0.78971
ENSG00000166444,ST5,175,2.97957,15,-1.6123,21,-1.1731,48,0.42976,19,-1.0290
ENSG00000166452,AKIP1,38,0.67555,19,-0.5516,30,0.51707,18,-0.4907,15,-0.7610
ENSG00000175348,TMEM9B,55,-0.4323,79,0.16286,64,-0.3119,87,0.29339,95,0.43316
ENSG00000175352,NRIP3,80,-0.0092,51,-0.8648,119,1.12442,85,0.10165,8,-3.3013
ENSG00000184014,DENND5A,3,-4.4943,55,-0.5401,68,-0.1399,92,0.38713,193,1.68793
ENSG00000166471,TMEM41B,154,2.15397,38,-0.3692,34,-0.6513,21,-1.1777,35,-0.4507
ENSG00000205339,IPO7,3,-4.5753,81,0.11572,97,0.59291,71,-0.1201,65,-0.2747
ENSG00000133789,SWAP70,3,-2.3990,15,-0.2155,15,-0.2245,40,1.46669,19,0.17616
ENSG00000133812,SBF2,20,0.14121,13,-0.6558,19,0.07724,23,0.34936,26,0.55189
ENSG00000255823,MTRNR2L8,362,-1.1972,517,-0.7953,992,0.62038,905,0.23242,1052,0.47956
ENSG00000110315,RNF141,3,-4.5340,49,-0.8137,71,-0.1249,76,0.02092,239,2.07240
ENSG00000072952,MRVI1,89,1.55602,14,-1.6273,21,-1.0947,63,0.92439,79,1.34291
ENSG00000198730,CTR9,175,2.51315,36,-0.4065,27,-1.0274,27,-0.8065,27,-0.7650
ENSG00000110321,EIF4G2,127,-1.1559,340,0.52289,278,0.09373,200,-0.4579,216,-0.3366
ENSG00000236287,ZBED5,3,-2.9282,23,-0.1071,27,0.26368,49,1.16474,14,-0.8783
ENSG00000110328,GALNT18,113,1.54551,75,1.13590,22,-1.4621,29,-0.6921,5,-3.3334
ENSG00000170242,USP47,3,-3.6902,48,0.29187,37,-0.2550,58,0.53652,63,0.66889
ENSG00000050165,DKK3,220,-1.7041,926,0.72762,706,0.13132,637,-0.0789,232,-1.6272
ENSG00000133816,MICAL2,3,-4.4364,119,1.09090,87,0.37608,35,-1.1557,4,-4.1327
ENSG00000197702,PARVA,3,-3.3243,38,0.36157,33,0.06688,54,0.83477,18,-0.8689
ENSG00000187079,TEAD1,36,1.09604,10,-1.1472,11,-1.0111,33,0.98763,40,1.31722
ENSG00000133794,ARNTL,3,-2.6115,29,0.89716,23,0.38699,7,-1.5090,7,-1.6175
ENSG00000148925,BTBD10,13,-2.4212,109,1.13165,72,0.18646,34,-1.0666,9,-3.0062
ENSG00000197601,FAR1,45,-0.1097,51,0.12105,36,-0.6258,35,-0.5110,104,1.29909
ENSG00000262655,SPON1,3,-2.5924,10,-1.2140,15,-0.6056,66,2.19170,36,1.02718
ENSG00000129083,COPB1,102,1.71903,37,-0.0492,25,-0.8759,34,-0.1627,31,-0.3048
ENSG00000129084,PSMA1,232,1.00979,173,0.68683,91,-0.7197,101,-0.3673,52,-1.3611
ENSG00000110696,C11orf58,182,0.57201,150,0.33187,111,-0.3453,110,-0.2453,100,-0.3935
ENSG00000110700,RPS13,1258,0.89179,419,-1.0563,447,-1.0546,1193,0.80117,1862,1.60824
ENSG00000011405,PIK3C2A,3,-2.5924,27,0.74860,15,-0.5222,31,0.74275,17,-0.1773
ENSG00000070081,NUCB2,9,-1.8814,38,0.37026,29,-0.2058,60,1.04430,19,-0.7614
ENSG00000006071,ABCC8,3,-2.8047,31,0.74636,25,0.24703,20,-0.1781,8,-1.6165
ENSG00000129159,KCNC1,3,-4.0093,74,0.78328,67,0.68834,25,-1.0953,0,-6.3949
ENSG00000129158,SERGEF,103,0.68275,61,-0.2231,76,0.28128,52,-0.4173,38,-0.9134
ENSG00000110768,GTF2H1,3,-2.9320,39,1.04387,24,-0.0729,11,-1.2150,20,-0.2968
ENSG00000134333,LDHA,119,-1.5662,442,0.64715,366,0.25442,250,-0.4374,143,-1.2915
ENSG00000074319,TSG101,3,-3.6636,64,1.03197,35,-0.3575,45,0.13957,30,-0.4976
ENSG00000110786,PTPN5,3,-4.6861,144,1.33763,84,0.02216,52,-0.7249,7,-3.6030
ENSG00000166833,NAV2,3,-2.1852,13,-0.2610,15,0.09818,23,0.72093,21,0.56895
ENSG00000109854,HTATIP2,43,0.97354,25,0.08993,16,-0.7631,15,-0.6587,38,0.77606
ENSG00000165973,NELL1,3,-4.0669,132,2.66582,28,-1.3196,24,-1.2487,3,-4.0209
ENSG00000171714,ANO5,16,-0.1908,23,0.55167,22,0.43186,6,-1.7257,3,-2.4841
ENSG00000091664,SLC17A6,3,-3.5790,73,1.60474,39,0.02961,7,-2.5165,0,-6.8962
ENSG00000198168,SVIP,103,-0.0191,111,0.14388,93,-0.2638,62,-0.7984,170,0.80718
ENSG00000187398,LUZP2,3,-3.4128,27,-0.4614,53,1.25530,19,-0.8737,28,-0.3338
ENSG00000134343,ANO3,3,-3.5883,93,2.53605,26,-0.8854,3,-3.7575,1,-4.6511
ENSG00000176971,FIBIN,52,1.30187,9,-1.7080,16,-0.8500,56,1.43189,41,0.86562
ENSG00000129151,BBOX1,3,-2.2075,7,-1.3273,14,-0.1847,28,1.02781,42,1.78028
ENSG00000109881,CCDC34,3,-3.1327,49,1.32053,27,-0.0646,20,-0.5226,2,-3.5482
ENSG00000148943,LIN7C,3,-3.9823,58,0.23831,65,0.58011,29,-0.9229,53,0.04292
ENSG00000176697,BDNF,3,-2.3818,34,1.85132,15,-0.1776,0,-7.7121,0,-7.8972
ENSG00000152219,ARL14EP,42,1.46849,22,0.47941,13,-0.5874,8,-1.0791,6,-1.6799
ENSG00000066382,MPPED2,3,-2.2513,24,0.97893,13,-0.3723,18,0.22261,10,-0.6864
ENSG00000170946,DNAJC24,3,-2.4724,20,0.27119,21,0.47477,18,0.03035,10,-0.8876
ENSG00000148950,IMMP1L,129,1.88865,45,0.05028,27,-1.0190,47,0.10425,20,-1.1751
ENSG00000109911,ELP4,3,-2.2041,18,0.42135,11,-0.5757,21,0.53737,24,0.81887
ENSG00000049449,RCN1,7,-2.6683,75,1.28344,20,-1.6011,90,1.19553,39,-0.1814
ENSG00000149100,EIF3M,47,-0.8931,112,0.62318,79,-0.1472,66,-0.3901,78,-0.1332
ENSG00000280798,LINC00294,3,-3.1649,36,0.47446,35,0.48862,19,-0.6690,19,-0.6549
ENSG00000176102,CSTF3,115,1.83329,43,0.13174,26,-0.9622,36,-0.1613,21,-1.0324
ENSG00000110422,HIPK3,197,2.49249,44,-0.2878,28,-1.2177,27,-0.9641,40,-0.3777
ENSG00000110427,KIAA1549L,87,-0.8012,194,0.64844,173,0.46216,78,-0.9525,7,-4.4109
ENSG00000085063,CD59,216,-0.0916,284,0.46852,182,-0.5118,342,0.66491,148,-0.6778
ENSG00000110429,FBXO3,84,0.23107,80,0.21379,78,0.18030,56,-0.3979,32,-1.2537
ENSG00000135363,LMO2,130,1.64413,20,-1.6539,26,-1.2970,181,2.32885,25,-1.0563
ENSG00000135387,CAPRIN1,271,1.34469,115,-0.1366,118,-0.1026,71,-0.8494,71,-0.8441
ENSG00000135372,NAT10,3,-2.3224,24,0.90317,16,0.01939,14,-0.2211,7,-1.3025
ENSG00000121691,CAT,13,-0.4588,16,-0.2440,9,-1.3939,57,2.06122,25,0.55505
ENSG00000110435,PDHX,3,-3.7808,62,0.75769,51,0.37921,30,-0.5852,17,-1.4741
ENSG00000026508,CD44,80,1.91208,0,-5.2998,0,-9.3780,27,0.04556,160,3.69795
ENSG00000110436,SLC1A2,4,-7.6257,855,0.12706,737,-0.2046,2282,1.83247,246,-1.8149
ENSG00000149090,PAMR1,3,-3.2825,26,-0.3797,22,-0.7187,112,2.30175,31,-0.0210
ENSG00000179431,FJX1,3,-2.4903,22,0.45710,20,0.28121,16,-0.1858,13,-0.4827
ENSG00000166326,TRIM44,88,-0.2484,95,-0.1717,122,0.43359,60,-0.8537,111,0.11098
ENSG00000110442,COMMD9,3,-4.1724,69,0.37899,65,0.26045,60,0.06025,51,-0.2003
ENSG00000148948,LRRC4C,161,2.03342,44,-0.2822,51,-0.0083,5,-3.4515,9,-2.5909
ENSG00000166181,API5,3,-4.0365,66,0.47978,61,0.37143,41,-0.3913,41,-0.3927
ENSG00000052841,TTC17,3,-2.4049,18,0.10724,18,0.08714,33,1.07815,10,-0.8250
ENSG00000149084,HSD17B12,206,1.17011,77,-0.5614,80,-0.5695,137,0.47078,135,0.44669
ENSG00000187479,C11orf96,470,3.54657,18,-2.5616,19,-2.6686,214,1.64404,12,-2.8901
ENSG00000151348,EXT2,3,-2.8577,36,1.00907,22,-0.1703,29,0.37525,5,-2.1872
ENSG00000085117,CD82,55,0.99797,13,-1.5386,14,-1.4850,33,0.17166,117,2.50188
ENSG00000175274,TP53I11,161,1.57925,107,1.19365,25,-1.8656,57,-0.1972,8,-3.1082
ENSG00000019505,SYT13,3,-5.7070,226,0.64365,221,0.72375,105,-0.7417,17,-3.3879
ENSG00000175264,CHST1,43,-2.0018,280,1.35184,144,-0.2564,115,-0.5269,33,-2.3868
ENSG00000121671,CRY2,161,0.85379,111,0.30678,74,-0.5853,131,0.50694,40,-1.3301
ENSG00000121653,MAPK8IP1,294,0.43459,225,-0.0032,215,-0.1101,218,-0.0494,205,-0.1482
ENSG00000121680,PEX16,3,-3.6265,57,0.81440,35,-0.3181,56,0.54676,29,-0.4914
ENSG00000149091,DGKZ,324,-0.0153,317,-0.0665,413,0.61421,286,-0.2144,59,-2.5922
ENSG00000110497,AMBRA1,3,-2.4421,23,0.61509,22,0.61409,8,-1.1977,5,-1.7292
ENSG00000175224,ATG13,3,-4.2362,67,0.19219,67,0.22458,68,0.18847,70,0.22842
ENSG00000175220,ARHGAP1,3,-4.0321,60,0.10715,51,-0.2597,79,0.54041,103,0.98862
ENSG00000175216,CKAP5,17,-2.2083,92,0.45444,88,0.43116,52,-0.5732,47,-0.7081
ENSG00000134569,LRP4,38,0.12655,15,-1.5220,32,-0.1876,106,1.95320,32,-0.1343
ENSG00000149179,C11orf49,103,0.16099,98,0.10902,99,0.16207,89,-0.0679,46,-1.0685
ENSG00000149182,ARFGAP2,4,-4.7783,99,-0.0047,121,0.53364,116,0.25329,87,-0.1927
ENSG00000134575,ACP2,3,-3.6686,39,-0.1245,58,0.97283,37,-0.1443,21,-1.0483
ENSG00000110514,MADD,3,-5.3801,177,0.59817,166,0.54907,100,-0.4616,47,-1.5978
ENSG00000165915,SLC39A13,3,-2.4952,15,-0.3832,15,-0.4508,47,1.63716,27,0.65227
ENSG00000165916,PSMC3,275,0.66443,177,-0.0810,175,-0.1094,191,0.06546,139,-0.4372
ENSG00000149187,CELF1,3,-4.7248,129,0.94186,88,0.06153,55,-0.6847,59,-0.5765
ENSG00000213619,NDUFS3,23,-2.4208,141,0.46170,112,-0.0281,174,0.70305,68,-0.7992
ENSG00000110536,PTPMT1,3,-3.8555,50,0.15770,52,0.25355,58,0.36158,47,0.01898
ENSG00000123444,KBTBD4,3,-2.5026,33,1.48920,14,-0.6020,16,-0.2296,8,-1.3085
ENSG00000172247,C1QTNF4,3,-6.0234,335,1.09163,213,0.03536,199,-0.0891,43,-2.4110
ENSG00000109919,MTCH2,45,-0.4398,72,0.40808,60,0.02679,44,-0.4750,49,-0.2904
ENSG00000149177,PTPRJ,3,-3.1874,40,0.68620,30,0.06322,14,-1.1480,36,0.31591
ENSG00000134817,APLNR,10,-2.2065,4,-3.7070,8,-2.9996,204,3.01327,170,2.55423
ENSG00000149115,TNKS1BP1,67,2.05200,21,0.02301,13,-0.9986,18,-0.2298,9,-1.2548
ENSG00000149136,SSRP1,10,-2.4189,61,0.43956,52,0.14273,42,-0.2391,50,0.03277
ENSG00000186907,RTN4RL2,3,-4.0064,101,1.70651,40,-0.5724,46,-0.1954,6,-3.1909
ENSG00000134809,TIMM10,3,-3.5009,50,0.68699,32,-0.2770,47,0.40777,36,-0.0222
ENSG00000156587,UBE2L6,3,-3.6054,29,-0.5968,52,0.72574,48,0.33592,48,0.33311
ENSG00000149131,SERPING1,727,4.33323,17,-3.0731,23,-2.7656,142,0.49170,37,-1.5808
ENSG00000166793,YPEL4,3,-3.4599,39,0.20977,51,1.00653,21,-0.8086,9,-2.0335
ENSG00000156599,ZDHHC5,82,1.64114,26,-0.3940,32,0.04185,21,-0.6276,7,-2.2633
ENSG00000156603,MED19,72,1.14904,39,0.14389,31,-0.3593,18,-1.1041,33,-0.1707
ENSG00000213593,TMX2,26,-1.7618,100,0.38576,88,0.12471,59,-0.5307,97,0.25388
ENSG00000211450,SELENOH,155,-0.6538,280,0.37003,263,0.27027,221,-0.1049,90,-1.4817
ENSG00000198561,CTNND1,3,-3.4954,31,-0.2901,40,0.21435,78,1.28363,30,-0.3209
ENSG00000186660,ZFP91,6,-3.1781,50,-0.0751,57,0.23960,29,-0.8732,104,1.17958
ENSG00000110042,DTX4,65,1.35265,23,-0.4800,27,-0.1984,10,-1.5854,41,0.55981
ENSG00000110048,OSBP,3,-3.2095,37,0.48077,36,0.51830,24,-0.3629,13,-1.2074
ENSG00000166900,STX3,3,-2.0162,15,0.27969,18,0.88331,6,-1.1501,4,-1.7555
ENSG00000166902,MRPL16,3,-3.2985,42,0.58940,37,0.39227,25,-0.3835,16,-1.0286
ENSG00000110107,PRPF19,165,0.44442,133,0.11423,145,0.35849,63,-1.0718,51,-1.3876
ENSG00000110108,TMEM109,96,2.00118,27,-0.2983,15,-1.4041,57,1.00326,15,-1.0679
ENSG00000006118,TMEM132A,243,0.27216,267,0.57856,182,-0.2733,176,-0.2452,103,-1.0706
ENSG00000167987,VPS37C,43,0.89472,28,0.23165,25,-0.0270,14,-0.9031,10,-1.3262
ENSG00000167986,DDB1,3,-5.2374,143,0.34283,133,0.21664,186,0.69902,67,-0.9164
ENSG00000149476,TKFC,3,-2.7306,16,-0.5071,32,1.15878,15,-0.5271,17,-0.3124
ENSG00000149532,CPSF7,120,1.35398,50,-0.1367,42,-0.5399,71,0.44304,28,-0.9975
ENSG00000167985,SDHAF2,3,-3.2753,34,0.17234,38,0.49859,41,0.42934,15,-1.1463
ENSG00000011347,SYT7,34,-2.3326,200,0.48152,223,0.91743,46,-1.8957,28,-2.6245
ENSG00000134780,DAGLA,3,-3.6805,62,0.93579,48,0.35250,21,-1.0661,12,-1.8100
ENSG00000124920,MYRF,3,-4.3793,14,-2.6499,29,-1.6629,73,0.13258,438,4.05209
ENSG00000134825,TMEM258,196,0.62190,132,-0.0323,78,-1.1369,206,0.70742,231,0.90758
ENSG00000134824,FADS2,83,-0.6237,69,-1.0782,107,-0.3362,232,1.05421,286,1.43457
ENSG00000149485,FADS1,8,-2.7527,29,-1.0206,53,0.11865,87,0.89380,111,1.33018
ENSG00000221968,FADS3,39,-0.3468,71,0.84351,44,-0.2235,42,-0.2411,17,-1.5920
ENSG00000167996,FTH1,1722,-0.8454,2633,-0.2341,1920,-0.9263,3219,0.13672,9055,1.98953
ENSG00000162174,ASRGL1,3,-4.1300,68,0.39913,51,-0.2442,82,0.61817,72,0.38566
ENSG00000124942,AHNAK,981,3.52360,16,-3.8419,50,-2.3400,363,1.23877,150,-0.2416
ENSG00000254772,EEF1G,797,1.33084,237,-0.8189,273,-0.6368,545,0.66038,498,0.51031
ENSG00000149489,ROM1,3,-2.4692,6,-1.8468,9,-1.3491,45,1.56660,76,2.69738
ENSG00000149541,B3GAT3,107,0.44852,77,-0.0967,75,-0.1766,114,0.56498,57,-0.5607
ENSG00000089597,GANAB,5,-3.4387,61,0.19989,52,-0.1224,97,0.93624,58,0.07575
ENSG00000185085,INTS5,3,-2.1497,24,1.16706,14,-0.0835,9,-0.6380,4,-1.7336
ENSG00000214756,CSKMT,113,2.07904,24,-0.6944,13,-1.8517,40,0.22734,70,1.17105
ENSG00000204922,UQCC3,3,-3.4838,42,0.33501,31,-0.3344,65,0.98661,41,0.19679
ENSG00000162191,UBXN1,180,1.56869,47,-0.8303,62,-0.3508,66,-0.1544,90,0.34716
ENSG00000168000,BSCL2,376,-0.2311,624,0.82103,412,-0.1244,369,-0.2609,79,-2.5761
ENSG00000162188,GNG3,120,-1.9791,558,0.52403,537,0.52061,350,-0.3593,99,-2.2558
ENSG00000214753,HNRNPUL2,3,-4.7563,108,0.32936,112,0.49502,76,-0.3222,74,-0.3563
ENSG00000162222,TTC9C,3,-2.5405,22,0.37907,22,0.36712,16,-0.1997,13,-0.5001
ENSG00000168002,POLR2G,54,-0.4287,64,-0.1841,58,-0.4376,112,0.75317,115,0.80172
ENSG00000168569,TMEM223,18,0.19754,13,-0.3404,18,0.30954,20,0.43485,8,-1.0451
ENSG00000185475,TMEM179B,3,-2.4309,14,-0.3459,13,-0.5392,42,1.51061,30,0.90974
ENSG00000162231,NXF1,3,-2.4859,21,0.32914,23,0.60694,12,-0.6032,10,-0.8355
ENSG00000162236,STX5,131,2.13590,28,-0.6629,29,-0.6865,42,0.09488,24,-0.8024
ENSG00000133316,WDR74,43,0.29669,30,-0.3800,40,0.23944,39,0.12404,30,-0.2815
ENSG00000255717,SNHG1,3,-2.4917,14,-0.5373,17,-0.1020,29,0.76653,39,1.26312
ENSG00000168003,SLC3A2,415,1.89227,95,-0.7578,95,-0.8546,234,0.83011,101,-0.5298
ENSG00000168539,CHRM1,3,-4.7611,120,0.69763,109,0.58128,63,-0.5235,12,-2.8914
ENSG00000133321,PLAAT4,84,1.96632,4,-2.9560,7,-2.4316,68,1.55012,81,1.87421
ENSG00000176485,PLAAT3,37,-1.4054,44,-1.3522,51,-1.2241,122,0.46769,423,2.94325
ENSG00000133318,RTN3,546,-1.2389,1802,0.90237,1240,0.04836,761,-0.7341,481,-1.4308
ENSG00000188070,C11orf95,104,1.99514,34,0.04939,23,-0.8211,29,-0.2477,8,-2.0426
ENSG00000072518,MARK2,83,0.83055,54,0.13662,48,-0.1282,36,-0.5065,32,-0.7161
ENSG00000176340,COX8A,715,0.51626,535,0.05368,490,-0.1464,630,0.30855,303,-0.8481
ENSG00000167770,OTUB1,176,-0.1564,254,0.58089,196,0.01239,157,-0.3387,70,-1.5778
ENSG00000126500,FLRT1,77,2.35793,13,-0.8974,17,-0.4557,18,-0.2172,7,-1.5841
ENSG00000168439,STIP1,75,-0.0647,96,0.46287,75,-0.0882,81,0.07408,33,-1.3243
ENSG00000149743,TRPT1,3,-2.8821,27,0.27993,28,0.42273,16,-0.5949,24,0.03895
ENSG00000149761,NUDT22,3,-3.2428,38,0.33219,36,0.25277,34,0.05780,30,-0.1401
ENSG00000110011,DNAJC4,118,1.44565,43,-0.3081,40,-0.5066,45,-0.1777,51,0.02724
ENSG00000173511,VEGFB,159,0.50623,72,-0.9131,115,-0.0411,176,0.67395,157,0.48470
ENSG00000173486,FKBP2,3,-2.6645,24,0.31076,10,-1.3424,53,1.62437,35,0.90641
ENSG00000173457,PPP1R14B,25,-0.9505,33,-0.6404,45,-0.0547,105,1.41648,51,0.15818
ENSG00000002330,BAD,274,1.12286,128,-0.1859,113,-0.4943,196,0.54798,99,-0.5499
ENSG00000173264,GPR137,3,-3.7712,48,0.17492,51,0.35659,65,0.63712,25,-0.8512
ENSG00000182450,KCNK4,3,-2.2524,20,0.62883,18,0.34770,13,-0.1965,4,-1.7830
ENSG00000173153,ESRRA,55,0.98573,27,-0.2047,28,-0.1773,30,-0.0201,24,-0.3746
ENSG00000173113,TRMT112,3,-5.0890,116,0.10808,123,0.28094,143,0.43186,113,0.04622
ENSG00000126432,PRDX5,223,-0.8377,441,0.30814,370,-0.0755,483,0.38214,308,-0.3379
ENSG00000162302,RPS6KA4,3,-3.4698,48,0.64964,37,0.06381,40,0.16918,23,-0.6455
ENSG00000110076,NRXN2,61,-1.8809,247,0.35882,249,0.44713,196,-0.1017,96,-1.2016
ENSG00000068831,RASGRP2,3,-3.0221,23,-0.2573,36,0.84909,37,0.55492,9,-1.5477
ENSG00000068976,PYGM,3,-2.6843,7,-1.9283,14,-0.8094,91,2.77317,36,0.92845
ENSG00000168066,SF1,246,1.40294,103,-0.0891,79,-0.6770,137,0.38293,70,-0.6791
ENSG00000168067,MAP4K2,9,-1.5859,27,0.02503,28,0.12099,47,0.92519,18,-0.6497
ENSG00000133895,MEN1,145,2.53451,23,-0.8324,30,-0.4313,17,-1.1458,13,-1.5839
ENSG00000110047,EHD1,41,0.61192,19,-0.6929,18,-0.9178,63,1.35728,46,0.80805
ENSG00000110046,ATG2A,3,-2.9161,22,-0.2074,29,0.45881,34,0.52154,24,-0.0147
ENSG00000068971,PPP2R5B,3,-4.4259,81,0.34190,91,0.72101,55,-0.3628,27,-1.4234
ENSG00000213465,ARL2,121,-0.5839,183,0.08774,170,-0.0724,159,-0.1587,245,0.54542
ENSG00000110025,SNX15,3,-2.9472,20,-0.3814,30,0.48544,37,0.64251,27,0.11902
ENSG00000168061,SAC3D1,3,-2.4698,25,0.76688,14,-0.4736,19,0.14575,22,0.35985
ENSG00000162300,ZFPL1,3,-2.6491,19,-0.1274,23,0.31096,22,0.10966,29,0.56408
ENSG00000149823,VPS51,150,0.77015,105,0.24465,86,-0.1973,79,-0.2597,48,-1.0379
ENSG00000149809,TM7SF2,305,1.25533,134,-0.1661,141,-0.0733,105,-0.5098,78,-0.9687
ENSG00000149806,FAU,770,-0.0019,580,-0.5564,612,-0.5173,1164,0.67806,1586,1.22127
ENSG00000162298,SYVN1,3,-3.0390,34,0.55873,23,-0.3425,30,0.22755,37,0.55075
ENSG00000149792,MRPL49,3,-2.4603,29,1.15106,12,-0.7796,27,0.66888,11,-0.7315
ENSG00000014216,CAPN1,27,-0.8993,58,0.35203,52,0.14624,56,0.21729,25,-1.0410
ENSG00000133884,DPF2,3,-2.7971,28,0.52059,21,-0.1137,12,-0.9021,37,0.84296
ENSG00000245532,NEAT1,474,1.87833,36,-2.5985,78,-1.4918,400,1.54393,339,1.23723
ENSG00000251562,MALAT1,3115,1.48747,540,-1.6024,752,-1.1610,3081,1.46695,2283,0.92430
ENSG00000142186,SCYL1,3,-4.3134,99,0.99034,65,0.04063,55,-0.2368,26,-1.3550
ENSG00000168056,LTBP3,92,0.35635,49,-0.7574,55,-0.6437,160,1.31963,116,0.74532
ENSG00000173465,ZNRD2,3,-2.9372,28,0.28664,27,0.26718,40,0.79605,8,-1.5931
ENSG00000176973,FAM89B,38,-0.6720,77,0.58539,59,-0.0042,60,0.02594,25,-1.3233
ENSG00000173442,EHBP1L1,3,-3.1728,38,0.61122,33,0.28464,31,0.08577,11,-1.4703
ENSG00000173327,MAP3K11,3,-3.0876,18,-0.7548,20,-0.7036,29,0.06744,108,2.52350
ENSG00000197136,PCNX3,3,-2.3819,11,-0.7225,28,1.50717,9,-0.8715,10,-0.7713
ENSG00000173039,RELA,31,0.35500,19,-0.5204,16,-0.9454,59,1.47921,38,0.68825
