"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
8,"enrichment","L1~Sp9X6","SOX2",8.52762431049278,2.21049858081576e-14,6.22340369675822e-13,313,1.30494505579752,"ENSG00000181449"
9,"enrichment","L1~Sp9X6","GJA1",8.05786267296102,3.11639112125023e-13,6.40897804335918e-12,121,1.01880088802668,"ENSG00000152661"
10,"enrichment","L1~Sp9X6","LINC00609",7.78367535231526,1.42660296689037e-12,2.27015950383424e-11,175,2.03223250441959,"ENSG00000257585"
1,"enrichment","L1~Sp9X7","APOE",8.45488842323704,3.36935648435056e-14,1.2331844732723e-11,18,0.77411191477414,"ENSG00000130203"
2,"enrichment","L1~Sp9X7","FGFR3",8.00889007837779,4.12545808513968e-13,7.54958829580561e-11,111,1.20371371836659,"ENSG00000068078"
3,"enrichment","L1~Sp9X7","GJA1",7.82845981017792,1.12193880817375e-12,1.36876534597198e-10,121,0.999273724632655,"ENSG00000152661"
4,"enrichment","L1~Sp9X7","ELOVL2",7.65808148325575,2.86400475498835e-12,2.62056435081434e-10,97,1.07258121731464,"ENSG00000197977"
5,"enrichment","L1~Sp9X7","SLC4A4",7.60468382593918,3.83567786860149e-12,2.80771619981629e-10,302,1.07124558561136,"ENSG00000080493"
6,"enrichment","L1~Sp9X7","SPON1",7.48663724896348,7.29618597753765e-12,4.45067344629796e-10,318,1.02381232810173,"ENSG00000262655"
7,"enrichment","L1~Sp9X7","FZD8",7.30358879343587,1.96188943559295e-11,1.02578790489574e-09,117,1.12490551731198,"ENSG00000177283"
8,"enrichment","L1~Sp9X7","SNTA1",7.23324919831794,2.86145455917464e-11,1.3091154608224e-09,306,0.576679480144621,"ENSG00000101400"
9,"enrichment","L1~Sp9X7","MMD2",6.52013842203845,1.19680813113085e-09,4.86701973326545e-08,203,1.00873533956168,"ENSG00000136297"
10,"enrichment","L1~Sp9X7","EGFR",6.10694794585426,9.54382034831600e-09,3.49303824748365e-07,96,0.772628851038885,"ENSG00000146648"
1,"enrichment","L2.3~Sp9X4","ADAMTS3",13.438401223216,6.10267334175908e-27,2.23357844308382e-24,6,2.78089580455147,"ENSG00000156140"
2,"enrichment","L2.3~Sp9X4","LAMP5",12.5592486639401,1.10552808281461e-24,2.02311639155073e-22,170,2.9052288745804,"ENSG00000125869"
3,"enrichment","L2.3~Sp9X4","FSTL4",11.191286293543,3.7646839509403e-21,4.59291442014717e-19,116,2.55879167101289,"ENSG00000053108"
4,"enrichment","L2.3~Sp9X4","CD36",10.6369691569887,1.01133964050027e-19,9.25375771057743e-18,47,2.45532788974232,"ENSG00000135218"
5,"enrichment","L2.3~Sp9X4","ADRB1",10.3614887267904,5.16369347371238e-19,3.77982362275746e-17,10,2.02582356337761,"ENSG00000043591"
6,"enrichment","L2.3~Sp9X4","NPTXR",10.3200179784056,6.59752161983541e-19,4.0244881880996e-17,225,2.20584900021154,"ENSG00000221890"
7,"enrichment","L2.3~Sp9X4","MTX2",10.1788228276361,1.51818274999442e-18,7.65488526903633e-17,210,1.05158554012886,"ENSG00000128654"
8,"enrichment","L2.3~Sp9X4","ADAMTS16",10.1623352789079,1.67319896590958e-18,7.65488526903633e-17,5,2.64654230234018,"ENSG00000145536"
9,"enrichment","L2.3~Sp9X4","PABPN1",10.118812669952,2.16253234105893e-18,8.79429818697298e-17,245,0.784677365078314,"ENSG00000100836"
10,"enrichment","L2.3~Sp9X4","CORO1A",9.95881135852834,5.54601458666945e-18,2.02984133872102e-16,78,1.40290553675639,"ENSG00000102879"
1,"enrichment","L5~Sp9X1","PLCH1",9.83912149470208,1.12283609039444e-17,4.10958009084366e-15,256,1.60725284933385,"ENSG00000114805"
2,"enrichment","L5~Sp9X1","NTNG1",9.17225854377867,5.48190927197414e-16,1.00318939677127e-13,233,2.01505593167502,"ENSG00000162631"
3,"enrichment","L5~Sp9X1","CNTNAP3B",8.59919710661608,1.47346263974329e-14,1.79762442048681e-12,72,1.09002795732166,"ENSG00000154529"
4,"enrichment","L5~Sp9X1","RIT2",8.36920107330152,5.4311551942854e-14,4.96950700277114e-12,278,1.83382988930973,"ENSG00000152214"
5,"enrichment","L5~Sp9X1","SPHKAP",8.08455388352904,2.68819672348317e-13,1.96776000158968e-11,316,1.86465760906046,"ENSG00000153820"
6,"enrichment","L5~Sp9X1","LRRK1",7.94631492209512,5.80634375160254e-13,3.54186968847755e-11,184,1.30566294171281,"ENSG00000154237"
7,"enrichment","L5~Sp9X1","PCSK1",7.59376716189836,4.04983130316984e-12,2.1174832242288e-10,249,2.07890218690594,"ENSG00000175426"
8,"enrichment","L5~Sp9X1","OTOGL",7.41772009935562,1.05486219393915e-11,4.82599453727161e-10,242,1.38376155454834,"ENSG00000165899"
9,"enrichment","L5~Sp9X1","TRHDE",7.11974172039053,5.22159366274796e-11,2.1234480895175e-09,350,1.56221788224228,"ENSG00000072657"
10,"enrichment","L5~Sp9X1","MEPE",6.66816188931928,5.57661335215708e-10,2.04104048688949e-08,199,1.63989834367725,"ENSG00000152595"
1,"enrichment","L6~Sp9X9","HS3ST4",14.5501859206323,9.24541761968583e-30,3.38382284880501e-27,142,2.8983415270273,"ENSG00000182601"
2,"enrichment","L6~Sp9X9","POU6F2",13.9636885050947,2.82531857796021e-28,5.17033299766719e-26,261,1.83969874235234,"ENSG00000106536"
3,"enrichment","L6~Sp9X9","RXFP1",13.1080668915463,4.33302535509496e-26,5.28629093321585e-24,286,2.94060057592754,"ENSG00000171509"
4,"enrichment","L6~Sp9X9","BRINP3",10.4063879495269,3.98401788291178e-19,3.64537636286428e-17,29,1.85515979616249,"ENSG00000162670"
5,"enrichment","L6~Sp9X9","HS3ST2",9.82833322733316,1.19963388760239e-17,7.93601994519312e-16,141,2.67636679862393,"ENSG00000122254"
6,"enrichment","L6~Sp9X9","SULF1",9.814504495142,1.30098687626117e-17,7.93601994519312e-16,326,2.35996578419274,"ENSG00000137573"
7,"enrichment","L6~Sp9X9","KCNH5",9.75293811775403,1.86635214640265e-17,9.75835550833387e-16,162,2.12995324367201,"ENSG00000140015"
8,"enrichment","L6~Sp9X9","NPFFR2",9.5213761346115,7.22588994112917e-17,3.3058446480666e-15,223,2.52259338509228,"ENSG00000056291"
9,"enrichment","L6~Sp9X9","ROS1",9.31863853802473,2.35166646788365e-16,9.56344363606018e-15,283,2.48788113651877,"ENSG00000047936"
10,"enrichment","L6~Sp9X9","MCTP2",8.92363601098367,2.30610772829979e-15,8.44035428557725e-14,196,1.84987796578703,"ENSG00000140563"
1,"enrichment","LD~Sp9X8","CNDP1",3.23368023638767,0.00152577403184459,0.0265920616978628,69,1.07124970237383,"ENSG00000150656"
2,"enrichment","LD~Sp9X8","CDH1",3.17297623944625,0.00185650656291472,0.0295426696533386,55,0.771505722327889,"ENSG00000039068"
3,"enrichment","LD~Sp9X8","MAG",2.95061275192722,0.00372136024977209,0.0504451056080217,191,1.04087614179393,"ENSG00000105695"
4,"enrichment","LD~Sp9X8","MOG",2.9338037717244,0.00391632372127088,0.0511919457851837,205,1.03400299149048,"ENSG00000204655"
5,"enrichment","LD~Sp9X8","OPALIN",2.91087163019512,0.00419744370647718,0.0529746343645051,240,0.97436214513807,"ENSG00000197430"
6,"enrichment","LD~Sp9X8","MYRF",2.86892322015191,0.00476003384175696,0.0563365821155369,213,0.965659003667802,"ENSG00000124920"
7,"enrichment","LD~Sp9X8","CAPN3",2.86810397272521,0.00477167772016842,0.0563365821155369,36,0.858159999287392,"ENSG00000092529"
8,"enrichment","LD~Sp9X8","BCAS1",2.79355215421848,0.0059470473763034,0.0621891239922013,27,0.72366079346446,"ENSG00000064787"
9,"enrichment","LD~Sp9X8","ERMN",2.77301312712325,0.00631428971373551,0.0639919044632424,101,0.934161898723094,"ENSG00000136541"
10,"enrichment","LD~Sp9X8","MBP",2.75548064254277,0.00664396822295959,0.0639919044632424,195,0.868693601796725,"ENSG00000197971"
1,"enrichment","Vasc~Sp9X3","CAV1",27.2901218099844,9.04267810338497e-58,3.3096201858389e-55,37,3.87287772547977,"ENSG00000105974"
2,"enrichment","Vasc~Sp9X3","CEMIP",25.4502047344162,3.01705184730156e-54,5.52120488056186e-52,61,4.19213901050079,"ENSG00000103888"
3,"enrichment","Vasc~Sp9X3","S100A4",23.6406701065581,1.28696021309861e-50,1.5700914599803e-48,288,4.3981486404781,"ENSG00000196154"
4,"enrichment","Vasc~Sp9X3","CD163",22.2178520796692,1.21334280842414e-47,1.11020866970809e-45,45,3.99311330354138,"ENSG00000177575"
5,"enrichment","Vasc~Sp9X3","DCN",22.1641569279021,1.57890772502282e-47,1.1557604547167e-45,91,2.94472521982546,"ENSG00000011465"
6,"enrichment","Vasc~Sp9X3","ITGA8",21.8027706155919,9.37965064415308e-47,5.72158689293338e-45,155,2.99252774166198,"ENSG00000077943"
7,"enrichment","Vasc~Sp9X3","IGFBP4",21.7324464873003,1.3292114084232e-46,6.94987679261271e-45,150,3.07065206162768,"ENSG00000141753"
8,"enrichment","Vasc~Sp9X3","PECAM1",20.9541638240253,6.56505914159906e-45,2.88231826007723e-43,253,2.73617733665279,"ENSG00000261371"
9,"enrichment","Vasc~Sp9X3","PHLDB2",20.9390285363523,7.08766785264893e-45,2.88231826007723e-43,254,3.31057660348836,"ENSG00000144824"
10,"enrichment","Vasc~Sp9X3","CDH6",20.3244409250793,1.62883116755625e-43,5.96152207325589e-42,59,2.55764332656029,"ENSG00000113361"
1,"enrichment","WM~Sp9X2","GOLGA7",14.2400782010925,5.61535256069406e-29,2.05521903721403e-26,124,1.01980105213078,"ENSG00000147533"
2,"enrichment","WM~Sp9X2","PSEN1",13.0075657692012,7.84305174313071e-26,1.43527846899292e-23,263,1.03911160205455,"ENSG00000080815"
3,"enrichment","WM~Sp9X2","LINC00486",12.6744711591807,5.63530238527241e-25,6.87506891003234e-23,174,1.59971130635729,"ENSG00000230876"
4,"enrichment","WM~Sp9X2","PCSK6",12.1779767186493,1.07335046848555e-23,9.82115678664278e-22,250,2.54250874368056,"ENSG00000140479"
5,"enrichment","WM~Sp9X2","MKI67",12.019681767634,2.75010298333038e-23,2.01307538379784e-21,202,1.7500264881256,"ENSG00000148773"
6,"enrichment","WM~Sp9X2","LINC00706",11.8912623944107,5.90150012602701e-23,3.59991507687648e-21,176,1.90619440374677,"ENSG00000281186"
7,"enrichment","WM~Sp9X2","LRRC63",11.7596882968585,1.29061488484508e-22,6.74807211219002e-21,183,1.96139627086208,"ENSG00000173988"
8,"enrichment","WM~Sp9X2","LURAP1L-AS1",11.5415265704676,4.72422149496964e-22,2.16133133394861e-20,186,1.50495444975342,"ENSG00000235448"
9,"enrichment","WM~Sp9X2","ERBB3",11.3067238578503,1.90869532497887e-21,7.76202765491409e-20,99,2.11787604538074,"ENSG00000065361"
10,"enrichment","WM~Sp9X2","MAL",10.911841345106,1.99346989555476e-20,7.29609981773043e-19,193,2.23489242729786,"ENSG00000172005"
