Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000167861,HID1,44,-0.3740,70,0.62359,54,-0.0041,41,-0.5034
ENSG00000167862,MRPL58,26,-0.1039,30,0.18850,23,-0.3022,28,0.02570
ENSG00000180901,KCTD2,63,-0.5041,104,0.58520,60,-0.5185,81,-0.0364
ENSG00000167863,ATP5PD,268,-0.2836,356,0.32184,304,-0.0363,292,-0.1242
ENSG00000189159,JPT1,152,-0.5330,268,0.70081,114,-0.9206,203,-0.0088
ENSG00000188612,SUMO2,318,-0.1774,325,-0.1632,288,-0.3123,448,0.49946
ENSG00000125450,NUP85,11,-0.9479,22,0.38860,12,-0.7003,25,0.57580
ENSG00000125447,GGA3,38,-0.6146,62,0.38623,47,-0.1750,57,0.14551
ENSG00000125445,MRPS7,76,-0.3326,100,0.20449,86,-0.1001,97,0.10832
ENSG00000177885,GRB2,113,-0.6442,175,0.19769,157,-0.0365,190,0.32342
ENSG00000177728,TMEM94,79,0.34652,43,-0.8767,70,0.07467,87,0.53235
ENSG00000161526,SAP30BP,41,-0.5968,61,0.14956,55,-0.0512,68,0.35328
ENSG00000132475,H3F3B,253,0.21924,171,-0.5976,330,0.64156,230,0.03268
ENSG00000132471,WBP2,305,-0.6861,555,0.55670,476,0.11650,400,-0.1953
ENSG00000132481,TRIM47,29,0.43903,18,-0.4926,21,-0.1707,25,0.20218
ENSG00000204316,MRPL38,49,-0.6856,86,0.44573,68,-0.0961,75,0.08148
ENSG00000161533,ACOX1,40,0.29228,19,-1.1595,38,0.13070,51,0.77464
ENSG00000167881,SRP68,42,-0.5282,59,0.11356,64,0.21781,62,0.19482
ENSG00000182473,EXOC7,57,-0.2734,71,0.14664,76,0.21276,65,-0.0568
ENSG00000141576,RNF157,61,0.02000,61,0.01514,75,0.35885,52,-0.2826
ENSG00000185262,UBALD2,35,-0.0083,40,0.29583,31,-0.1963,31,-0.2741
ENSG00000161542,PRPSAP1,25,-0.5729,42,0.47718,39,0.21508,30,-0.2443
ENSG00000175931,UBE2O,45,-0.8305,95,0.74471,45,-0.7359,75,0.08949
ENSG00000161544,CYGB,22,-0.7273,33,-0.0235,29,-0.2129,46,0.70141
ENSG00000163597,SNHG16,32,0.25535,23,-0.4136,18,-0.6693,36,0.51334
ENSG00000182534,MXRA7,129,-0.0605,116,-0.3141,168,0.38224,147,0.18862
ENSG00000181038,METTL23,25,0.50017,19,0.01936,22,0.21005,12,-0.8113
ENSG00000161547,SRSF2,101,-0.4245,133,0.09732,134,0.07914,142,0.21513
ENSG00000167889,MGAT5B,59,-0.0747,53,-0.3202,27,-1.2783,94,0.87498
ENSG00000129657,SEC14L1,65,0.18318,44,-0.5905,40,-0.5954,83,0.71802
ENSG00000184640,SEPTIN9,57,0.03274,61,0.21924,59,0.07872,45,-0.3846
ENSG00000078687,TNRC6C,43,-0.1950,46,-0.1172,52,0.12948,54,0.24508
ENSG00000108639,SYNGR2,27,0.65289,14,-0.6683,35,0.99958,12,-0.8085
ENSG00000183077,AFMID,22,0.03145,25,0.34309,26,0.31267,14,-0.7750
ENSG00000087157,PGS1,18,-0.3963,25,0.28719,26,0.23951,21,-0.1507
ENSG00000108669,CYTH1,37,-0.0124,30,-0.4724,67,1.03271,33,-0.2113
ENSG00000035862,TIMP2,199,-0.4874,335,0.65516,216,-0.2952,225,-0.2595
ENSG00000108679,LGALS3BP,42,0.69508,22,-0.6922,60,1.21224,15,-1.1571
ENSG00000171302,CANT1,20,-0.9367,42,0.48710,32,-0.1281,39,0.21721
ENSG00000167281,RBFOX3,84,-0.7025,148,0.43610,108,-0.2294,136,0.17427
ENSG00000141582,CBX4,30,-0.6497,56,0.64737,56,0.44365,31,-0.6262
ENSG00000171298,GAA,29,-0.4121,36,-0.0357,35,-0.0888,46,0.44443
ENSG00000141543,EIF4A3,30,-0.5571,51,0.55072,27,-0.6563,43,0.10886
ENSG00000181045,SLC26A11,22,-0.4102,31,0.31798,32,0.25809,25,-0.1939
ENSG00000173818,ENDOV,14,-0.4489,24,0.66950,17,-0.1119,14,-0.4271
ENSG00000171246,NPTX1,448,-0.9564,745,-0.0607,625,-0.3284,1181,0.91573
ENSG00000141564,RPTOR,27,-0.1988,30,-0.0007,18,-0.8374,40,0.53728
ENSG00000176108,CHMP6,16,-0.5638,28,0.71348,17,-0.3241,19,-0.2609
ENSG00000226137,BAIAP2-DT,41,0.25830,43,0.44915,19,-0.9673,28,-0.4461
ENSG00000175866,BAIAP2,154,-0.8697,290,0.35829,128,-1.0625,347,0.67254
ENSG00000181409,AATK,35,-1.2744,101,0.84638,130,1.00473,40,-1.0684
ENSG00000224877,NDUFAF8,311,0.56033,193,-0.4373,208,-0.2059,239,0.02451
ENSG00000157637,SLC38A10,24,-0.4290,33,0.20162,35,0.25434,30,-0.0179
ENSG00000184009,ACTG1,1252,-0.3830,1935,0.57420,1327,-0.2408,1333,-0.2684
ENSG00000182446,NPLOC4,39,-0.4868,54,0.16976,58,0.23391,53,0.08380
ENSG00000204237,OXLD1,29,-0.4553,47,0.61002,30,-0.3413,33,-0.1986
ENSG00000214087,ARL16,49,-0.4495,75,0.45375,62,-0.0244,57,-0.1618
ENSG00000185359,HGS,60,-0.1808,75,0.31296,53,-0.3622,65,-0.0333
ENSG00000262814,MRPL12,90,0.08827,91,0.12509,89,0.05325,73,-0.2942
ENSG00000225663,MCRIP1,143,-0.2823,199,0.44446,154,-0.1191,145,-0.2481
ENSG00000185624,P4HB,104,-0.3295,147,0.41763,87,-0.5631,127,0.05562
ENSG00000141522,ARHGDIA,203,-0.4748,312,0.41843,305,0.24770,228,-0.2705
ENSG00000183684,ALYREF,28,0.22468,32,0.60309,12,-1.1329,18,-0.5860
ENSG00000141552,ANAPC11,253,0.31855,205,-0.1068,230,0.10756,185,-0.2818
ENSG00000183979,NPB,23,0.23658,20,-0.0205,33,0.83296,12,-0.9925
ENSG00000185813,PCYT2,50,-0.3597,54,-0.2668,61,0.01774,81,0.59377
ENSG00000197063,MAFG,48,0.04372,51,0.20457,35,-0.4373,45,-0.0774
ENSG00000169696,ASPSCR1,22,-0.5068,31,0.07526,26,-0.1781,37,0.43456
ENSG00000169689,CENPX,65,-0.1895,73,0.04343,99,0.54668,63,-0.2487
ENSG00000169750,RAC3,33,-0.2660,48,0.62372,31,-0.3254,30,-0.4128
ENSG00000169738,DCXR,155,0.36548,89,-0.7798,189,0.65650,132,0.05199
ENSG00000169733,RFNG,37,-0.0139,35,-0.1230,42,0.19733,38,0.04445
ENSG00000169727,GPS1,90,-0.3790,141,0.60788,94,-0.2623,94,-0.3099
ENSG00000169718,DUS1L,32,-0.3243,51,0.71370,24,-0.7311,33,-0.2872
ENSG00000169710,FASN,179,-0.2107,205,0.05178,187,-0.1071,221,0.19243
ENSG00000141551,CSNK1D,86,-0.2537,119,0.47624,57,-0.8589,100,0.02720
ENSG00000178927,CYBC1,17,-0.2401,20,0.02234,19,-0.0371,22,0.21558
ENSG00000141562,NARF,50,-0.0232,62,0.48677,40,-0.4013,41,-0.4272
ENSG00000141568,FOXK2,27,-0.9059,51,0.27779,60,0.47494,47,0.09254
ENSG00000141580,WDR45B,63,-0.1447,71,0.09257,66,-0.0498,70,0.05268
ENSG00000141542,RAB40B,166,-0.2809,173,-0.2434,157,-0.3386,268,0.67189
ENSG00000141560,FN3KRP,39,-0.2072,44,-0.0096,37,-0.2536,52,0.33167
ENSG00000141556,TBCD,58,-0.5059,85,0.23039,68,-0.1979,88,0.26532
ENSG00000101557,USP14,55,-0.9826,129,0.76101,45,-1.1800,112,0.30851
ENSG00000141433,ADCYAP1,12,-0.9883,36,1.38709,20,-0.1231,11,-1.1651
ENSG00000101577,LPIN2,36,-0.2782,43,0.05380,28,-0.6553,53,0.48059
ENSG00000118680,MYL12B,254,-0.3027,409,0.81771,230,-0.4221,211,-0.6329
ENSG00000170579,DLGAP1,115,-0.7424,222,0.63378,121,-0.5711,182,0.10585
ENSG00000263878,DLGAP1-AS4,23,-0.2939,32,0.45212,22,-0.2774,25,-0.1583
ENSG00000263753,LINC00667,24,-0.6523,45,0.70834,38,0.16743,26,-0.4907
ENSG00000082397,EPB41L3,112,-0.3673,163,0.44136,128,-0.0986,124,-0.1746
ENSG00000173482,PTPRM,43,-0.1490,50,0.16805,37,-0.3586,50,0.12022
ENSG00000206418,RAB12,22,-0.1872,20,-0.4575,22,-0.2091,36,0.75165
ENSG00000178127,NDUFV2,161,-0.3230,210,0.22730,174,-0.1511,201,0.09859
ENSG00000101745,ANKRD12,110,-0.1260,135,0.34238,99,-0.2747,107,-0.1716
ENSG00000017797,RALBP1,62,-0.2380,96,0.79073,65,-0.1360,44,-0.8585
ENSG00000168461,RAB31,74,0.84938,31,-0.9430,83,0.89707,35,-0.6342
ENSG00000101558,VAPA,193,-0.5692,314,0.42745,262,-0.0106,259,-0.0325
ENSG00000154856,APCDD1,57,1.02060,15,-1.6091,64,1.03003,29,-0.3582
ENSG00000134265,NAPG,57,-0.8291,118,0.67683,74,-0.3299,90,0.00294
ENSG00000141404,GNAL,91,-0.3457,58,-1.2572,46,-1.3690,237,1.81134
ENSG00000255112,CHMP1B,67,-0.8183,98,-0.1719,119,0.19353,149,0.71140
ENSG00000154889,MPPE1,22,-0.3146,30,0.29266,14,-0.9868,31,0.34735
ENSG00000141385,AFG3L2,50,-0.4375,63,-0.0023,59,-0.1062,78,0.43536
ENSG00000134278,SPIRE1,56,-0.2367,66,0.09592,76,0.30254,60,-0.0860
ENSG00000128789,PSMG2,51,-0.1618,59,0.14523,39,-0.5645,63,0.24721
ENSG00000085415,SEH1L,29,-0.9692,62,0.52791,39,-0.3833,58,0.30689
ENSG00000168675,LDLRAD4,36,-0.5918,49,-0.0177,74,0.66080,52,0.09482
ENSG00000101654,RNMT,33,-0.8640,76,0.90794,52,-0.0600,42,-0.4596
ENSG00000167088,SNRPD1,63,-0.3039,89,0.43435,61,-0.3253,71,-0.0994
ENSG00000101752,MIB1,42,0.17410,42,0.21278,29,-0.4835,35,-0.2088
ENSG00000134508,CABLES1,43,0.56193,17,-1.2432,41,0.39355,40,0.43056
ENSG00000101782,RIOK3,18,-0.3626,22,0.01110,29,0.42479,23,0.04886
ENSG00000141452,RMC1,11,-0.9539,25,0.57874,19,-0.0191,20,0.05353
ENSG00000141458,NPC1,16,-0.3648,13,-0.7879,81,2.83094,2,-3.3154
ENSG00000141447,OSBPL1A,85,-0.4058,140,0.71004,67,-0.7359,95,-0.2022
ENSG00000154059,IMPACT,13,-0.7966,27,0.63084,24,0.23264,18,-0.2949
ENSG00000266489,AC007922.3,14,-0.4979,25,0.69294,3,-2.5415,22,0.31218
ENSG00000134504,KCTD1,45,-0.6871,59,-0.2297,61,-0.1395,99,0.84925
ENSG00000171885,AQP4,557,1.39975,100,-2.0544,650,1.39310,158,-1.1196
ENSG00000170558,CDH2,50,-0.6010,77,0.22366,68,-0.0505,80,0.26953
ENSG00000118276,B4GALT6,44,-0.4866,67,0.39626,58,0.03147,54,-0.0844
ENSG00000153339,TRAPPC8,15,-0.9151,26,0.02622,27,0.07823,35,0.62461
ENSG00000101746,NOL4,29,-0.7144,35,-0.4915,20,-1.1987,83,1.43158
ENSG00000134769,DTNA,136,0.50509,67,-0.9421,162,0.72074,106,0.00250
ENSG00000166974,MAPRE2,191,-0.6878,365,0.68772,283,0.02812,233,-0.3270
ENSG00000172466,ZNF24,22,-0.5084,25,-0.3382,60,1.26649,27,-0.1377
ENSG00000141429,GALNT1,26,0.02505,28,0.22342,25,-0.0232,21,-0.3130
ENSG00000141425,RPRD1A,106,-0.2514,137,0.28131,119,-0.0296,115,-0.1035
ENSG00000141424,SLC39A6,31,-0.4338,49,0.54335,28,-0.5417,39,-0.0292
ENSG00000134759,ELP2,30,-0.5542,41,0.00239,44,0.13511,50,0.38995
ENSG00000134775,FHOD3,25,-0.6527,53,1.01615,12,-1.6615,34,-0.1288
ENSG00000134779,TPGS2,117,-0.1140,139,0.27740,85,-0.6129,128,0.06145
ENSG00000101489,CELF4,171,-0.9538,405,0.86590,234,-0.3514,268,-0.1569
ENSG00000078142,PIK3C3,22,-0.5060,34,0.38385,23,-0.3294,31,0.14053
ENSG00000132872,SYT4,116,-1.2770,373,1.20824,198,-0.3164,188,-0.4584
ENSG00000152234,ATP5F1A,447,-0.3673,665,0.49643,518,-0.0800,472,-0.2647
ENSG00000152242,C18orf25,18,-0.2206,21,0.02336,20,-0.0690,23,0.21455
ENSG00000141622,RNF165,21,-0.4121,32,0.46388,15,-0.9132,29,0.19617
ENSG00000101638,ST8SIA5,15,-1.3409,41,0.51390,47,0.57389,33,-0.0236
ENSG00000078043,PIAS2,23,-0.5803,33,0.11021,24,-0.4372,42,0.55807
ENSG00000167220,HDHD2,55,-0.0171,62,0.26336,63,0.21613,42,-0.4954
ENSG00000134049,IER3IP1,39,-0.1303,40,-0.1180,41,-0.0500,49,0.28804
ENSG00000175387,SMAD2,42,-0.1509,48,0.14933,55,0.30896,40,-0.2478
ENSG00000134030,CTIF,47,-0.5527,76,0.43430,49,-0.4257,69,0.15705
ENSG00000141627,DYM,25,-0.3759,40,0.66675,29,-0.0914,23,-0.5110
ENSG00000177576,C18orf32,216,0.05950,206,-0.0318,214,0.03737,205,-0.0426
ENSG00000265681,RPL17,1200,0.58035,790,-0.2942,811,-0.1730,817,-0.1879
ENSG00000167315,ACAA2,39,0.94509,10,-1.7651,60,1.57304,16,-0.7988
ENSG00000141644,MBD1,40,-0.2508,48,0.11453,37,-0.3441,52,0.26671
ENSG00000154832,CXXC1,19,-0.1250,25,0.52241,12,-0.8688,19,-0.1545
ENSG00000141639,MAPK4,35,0.50015,14,-1.2660,17,-0.7072,44,0.99684
ENSG00000134042,MRO,45,1.31015,9,-1.9633,40,0.79785,21,-0.2818
ENSG00000082212,ME2,31,-0.3192,41,0.25995,32,-0.2593,39,0.10916
ENSG00000141646,SMAD4,23,-0.1400,20,-0.5013,38,0.71284,28,0.22491
ENSG00000134046,MBD2,20,-0.1031,24,0.23672,25,0.26438,17,-0.3923
ENSG00000041353,RAB27B,40,-0.8863,101,1.12435,33,-1.0869,58,-0.2622
ENSG00000196628,TCF4,122,-0.4155,176,0.34892,138,-0.1564,154,0.02515
ENSG00000091164,TXNL1,115,-0.4364,180,0.52099,118,-0.3441,139,-0.0894
ENSG00000091157,WDR7,79,-0.6015,133,0.46461,117,0.10899,102,-0.1303
ENSG00000177511,ST8SIA3,89,-0.7407,162,0.46108,68,-1.0708,171,0.48213
ENSG00000066926,FECH,16,-0.7265,21,-0.2072,36,0.70397,28,0.37330
ENSG00000134440,NARS,78,-0.9284,180,0.84258,106,-0.3380,121,-0.1490
ENSG00000049759,NEDD4L,89,-0.2991,113,0.19243,59,-0.9173,130,0.42912
ENSG00000074657,ZNF532,28,0.04914,25,-0.2097,33,0.33222,27,-0.0035
ENSG00000166562,SEC11C,169,-0.3395,212,0.11260,154,-0.4438,245,0.38304
ENSG00000074695,LMAN1,29,0.61418,18,-0.3821,30,0.56051,15,-0.6732
ENSG00000101542,CDH20,26,0.17112,20,-0.3163,19,-0.3260,28,0.36005
ENSG00000134444,RELCH,18,-1.2770,46,0.48485,21,-0.9080,53,0.70403
ENSG00000081913,PHLPP1,41,-0.1860,32,-0.7456,97,1.32706,45,-0.0308
ENSG00000171791,BCL2,21,0.26370,14,-0.5708,16,-0.1748,23,0.45848
ENSG00000119537,KDSR,32,-0.2618,35,-0.1353,55,0.68286,36,-0.0572
ENSG00000119541,VPS4B,51,-0.4922,88,0.71159,91,0.52825,38,-1.0102
ENSG00000171451,DSEL,17,-0.8956,28,-0.0369,19,-0.6024,44,0.95801
ENSG00000166479,TMX3,31,-0.4192,50,0.62857,21,-0.9616,39,0.00689
ENSG00000206052,DOK6,70,0.40871,30,-1.2867,51,-0.1895,88,0.90639
ENSG00000141668,CBLN2,13,-1.0854,23,-0.0357,25,0.10601,35,0.76596
ENSG00000166342,NETO1,27,-0.5243,35,-0.0779,14,-1.4100,57,0.99042
ENSG00000263958,AC091138.1,21,-0.1679,28,0.50430,18,-0.3606,19,-0.3152
ENSG00000075336,TIMM21,18,-0.8728,35,0.37417,31,0.09112,33,0.19706
ENSG00000166347,CYB5A,36,0.01421,30,-0.3882,25,-0.5340,49,0.65382
ENSG00000133313,CNDP2,90,-0.2725,121,0.35591,116,0.17403,88,-0.3214
ENSG00000150656,CNDP1,11,-1.9269,15,-1.6601,217,4.40208,1,-5.2672
ENSG00000180011,ZADH2,26,-0.4768,33,-0.0748,47,0.52866,37,0.17166
ENSG00000179981,TSHZ1,27,0.25784,23,-0.0878,11,-1.1802,28,0.32717
ENSG00000197971,MBP,460,-1.0297,428,-1.2999,4152,3.59439,100,-3.4000
ENSG00000263146,LINC01896,40,1.32282,10,-1.4238,24,0.13248,20,-0.1816
ENSG00000166377,ATP9B,19,-0.4377,20,-0.4197,16,-0.6188,39,1.04641
ENSG00000122490,SLC66A2,61,-0.5358,94,0.34479,75,-0.1247,86,0.11144
ENSG00000226742,HSBP1L1,27,0.85788,13,-0.6108,27,0.73235,10,-0.9230
ENSG00000141759,TXNL4A,276,0.02717,289,0.13809,266,-0.0355,246,-0.1874
ENSG00000101546,RBFA,15,-0.4750,22,0.30628,16,-0.3271,22,0.21107
ENSG00000101544,ADNP2,21,-0.2353,23,-0.0465,27,0.22886,25,0.13862
ENSG00000105556,MIER2,22,0.12110,18,-0.2213,16,-0.3311,24,0.30835
ENSG00000183186,C2CD4C,24,-0.7416,40,0.15421,30,-0.3492,49,0.58009
ENSG00000129946,SHC2,58,-0.0792,60,-0.0381,61,-0.0033,65,0.12496
ENSG00000141933,TPGS1,57,-0.3245,74,0.19866,69,0.03211,69,0.03466
ENSG00000099804,CDC34,72,-0.4845,118,0.55877,65,-0.5820,95,0.01016
ENSG00000172270,BSG,408,-0.3648,502,0.03018,528,0.10305,558,0.23267
ENSG00000099822,HCN2,54,-0.3819,67,0.03387,112,0.89780,54,-0.3654
ENSG00000099821,POLRMT,39,-0.1461,49,0.31506,34,-0.3635,41,-0.0688
ENSG00000070423,RNF126,46,-0.6110,78,0.44108,66,0.03562,63,-0.0448
ENSG00000099864,PALM,190,0.28893,123,-0.6052,212,0.42881,175,0.12404
ENSG00000129951,PLPPR3,49,-0.4652,85,0.74644,49,-0.4171,53,-0.3507
ENSG00000175221,MED16,54,-0.4432,75,0.19812,68,-0.0078,75,0.15739
ENSG00000198858,R3HDM4,46,-0.3360,55,-0.0133,31,-0.9062,78,0.67566
ENSG00000065268,WDR18,30,-0.4248,41,0.21043,48,0.39192,35,-0.1301
ENSG00000182087,TMEM259,57,-0.5203,86,0.29554,93,0.33600,71,-0.1214
ENSG00000099817,POLR2E,161,-0.2047,199,0.24279,146,-0.3335,186,0.06567
ENSG00000167468,GPX4,742,-0.0907,801,0.06923,788,0.02076,774,-0.0099
ENSG00000118046,STK11,53,-0.1393,49,-0.3300,76,0.48347,64,0.20876
ENSG00000099625,CBARP,43,-0.4600,70,0.57291,42,-0.4398,53,-0.0933
ENSG00000099624,ATP5F1D,356,-0.4327,551,0.50381,474,0.08798,378,-0.3226
ENSG00000167470,MIDN,27,-0.3536,40,0.49457,33,0.02321,27,-0.3419
ENSG00000099622,CIRBP,307,-0.0796,328,0.05835,358,0.18678,302,-0.1112
ENSG00000228300,FAM174C,40,-0.2934,56,0.44287,60,0.41530,33,-0.6327
ENSG00000160953,PWWP3A,62,-0.0047,62,-0.0274,62,-0.0155,64,0.04765
ENSG00000115286,NDUFS7,193,-0.2582,223,0.01022,279,0.38437,220,-0.0137
ENSG00000130005,GAMT,104,0.28864,96,0.16189,92,0.04714,64,-0.5989
ENSG00000071626,DAZAP1,26,-0.4981,28,-0.4515,32,-0.1182,54,0.92626
ENSG00000115268,RPS15,1322,0.47104,853,-0.4444,1387,0.47550,888,-0.3068
ENSG00000115266,APC2,78,-0.5186,132,0.58991,79,-0.4544,101,-0.0599
ENSG00000119559,C19orf25,38,-0.3863,43,-0.2036,30,-0.7046,70,0.83982
ENSG00000115255,REEP6,23,0.32084,21,0.21023,10,-1.0207,18,-0.1539
ENSG00000071655,MBD3,47,0.10137,43,-0.0968,55,0.34752,40,-0.2127
ENSG00000127540,UQCR11,1368,0.56032,904,-0.3062,904,-0.2248,975,-0.1192
ENSG00000079313,REXO1,35,0.30920,30,-0.0092,30,0.02001,25,-0.3467
ENSG00000129911,KLF16,54,-0.2812,51,-0.4523,41,-0.6850,100,0.98980
ENSG00000129968,ABHD17A,156,0.42309,96,-0.5821,214,0.91403,97,-0.4798
ENSG00000227500,SCAMP4,28,-0.1945,34,0.17121,40,0.39188,27,-0.2974
ENSG00000133275,CSNK1G2,40,0.10511,29,-0.5975,60,0.78398,39,0.03614
ENSG00000133243,BTBD2,150,0.19745,135,-0.0086,161,0.28666,109,-0.4016
ENSG00000099875,MKNK2,23,0.51115,14,-0.4780,12,-0.5910,20,0.29488
ENSG00000065000,AP3D1,94,-0.4737,130,0.14666,86,-0.5538,155,0.48843
ENSG00000104886,PLEKHJ1,46,-0.6887,83,0.52255,49,-0.4984,73,0.17838
ENSG00000104904,OAZ1,806,-0.3177,1169,0.49987,885,-0.1262,819,-0.2898
ENSG00000130332,LSM7,114,-0.0386,107,-0.1922,134,0.24058,124,0.12247
ENSG00000005206,SPPL2B,23,0.22517,19,-0.1538,16,-0.3450,22,0.13650
ENSG00000099800,TIMM13,133,-0.2393,129,-0.3491,174,0.23580,191,0.46822
ENSG00000176533,GNG7,95,0.41350,43,-1.1598,115,0.68341,91,0.32278
ENSG00000176490,DIRAS1,84,-0.3547,124,0.50606,83,-0.3197,93,-0.1545
ENSG00000141873,SLC39A3,35,-0.7054,54,0.09363,43,-0.3023,70,0.60301
ENSG00000104969,SGTA,75,-0.1722,89,0.18496,84,0.01969,79,-0.0802
ENSG00000172009,THOP1,58,-0.1142,65,0.14251,54,-0.2058,63,0.04523
ENSG00000104964,TLE5,502,0.04762,498,0.03958,639,0.44779,390,-0.4219
ENSG00000088256,GNA11,79,0.38664,53,-0.4486,87,0.48246,59,-0.2016
ENSG00000125912,NCLN,36,-0.3136,48,0.29082,21,-1.0756,52,0.37447
ENSG00000161082,CELF5,100,-1.0093,214,0.48794,75,-1.3315,244,0.67449
ENSG00000141905,NFIC,73,0.63277,39,-0.6476,83,0.76354,40,-0.5338
ENSG00000129932,DOHH,22,-0.7452,41,0.52225,52,0.76975,23,-0.6480
ENSG00000105325,FZR1,34,-0.4143,46,0.20388,51,0.30999,41,-0.0715
ENSG00000161091,MFSD12,44,-0.6520,86,0.80085,46,-0.4997,56,-0.2228
ENSG00000186111,PIP5K1C,109,-0.3392,153,0.38524,143,0.14814,113,-0.2796
ENSG00000183617,MRPL54,72,-0.2947,95,0.28339,77,-0.1551,85,0.00442
ENSG00000007264,MATK,57,0.03572,47,-0.3767,38,-0.6068,77,0.65055
ENSG00000105278,ZFR2,16,-0.6797,29,0.63103,26,0.20586,19,-0.3735
ENSG00000167654,ATCAY,113,-0.6581,182,0.26579,166,0.02613,182,0.21908
ENSG00000167657,DAPK3,25,-0.5227,42,0.56390,40,0.26753,26,-0.4614
ENSG00000167658,EEF2,484,0.31859,346,-0.3810,536,0.44300,376,-0.1718
ENSG00000178951,ZBTB7A,90,-0.1375,89,-0.1842,141,0.63364,93,-0.0744
ENSG00000126934,MAP2K2,175,0.08772,168,0.00102,165,-0.0203,161,-0.0796
ENSG00000089847,ANKRD24,20,-0.2045,26,0.36390,29,0.41242,16,-0.6011
ENSG00000105255,FSD1,51,-0.8576,113,0.82966,118,0.61189,49,-0.9246
ENSG00000008382,MPND,32,-0.3685,38,-0.0772,50,0.37809,44,0.19123
ENSG00000141985,SH3GL1,46,-0.1866,52,0.01950,55,0.13440,53,0.07403
ENSG00000167671,UBXN6,153,-0.0280,170,0.21743,150,-0.0593,138,-0.2231
ENSG00000167674,HDGFL2,36,-0.6741,63,0.48162,46,-0.1762,54,0.06914
ENSG00000167680,SEMA6B,93,-0.5613,137,0.18466,96,-0.4417,160,0.46504
ENSG00000185361,TNFAIP8L1,23,-0.6312,49,0.99102,34,0.04785,20,-0.9139
ENSG00000074842,MYDGF,58,-0.4887,89,0.38161,66,-0.2298,80,0.08140
ENSG00000176840,MIR7-3HG,23,-0.7918,49,0.75295,23,-0.7475,38,0.05614
ENSG00000141965,FEM1A,32,0.05247,33,0.16832,27,-0.2474,29,-0.1340
ENSG00000127663,KDM4B,19,-0.2000,23,0.20613,31,0.65464,15,-0.5788
ENSG00000130254,SAFB2,39,-0.4732,41,-0.4692,88,0.93535,59,0.28927
ENSG00000160633,SAFB,72,-0.0492,89,0.47763,46,-0.7371,65,-0.2223
ENSG00000130255,RPL36,1722,0.74722,885,-0.6500,1296,0.12832,1102,-0.1617
ENSG00000174917,MICOS13,295,-0.0617,305,0.00451,297,-0.0389,317,0.07696
ENSG00000167733,HSD11B1L,120,-0.1001,131,0.08279,108,-0.2577,136,0.13181
ENSG00000196365,LONP1,48,-0.2685,51,-0.1780,88,0.77347,54,-0.0745
ENSG00000174886,NDUFA11,399,-0.1280,458,0.16665,386,-0.1649,429,0.00620
ENSG00000031823,RANBP3,32,-0.3650,43,0.23789,38,-0.0565,40,0.07038
ENSG00000130382,MLLT1,76,0.10151,65,-0.2336,69,-0.0785,81,0.21899
ENSG00000125656,CLPP,68,0.09881,63,-0.0438,61,-0.1026,65,0.01238
ENSG00000125652,ALKBH7,104,0.07543,96,-0.1087,109,0.13506,99,-0.0235
ENSG00000125651,GTF2F1,51,-0.2865,69,0.37076,60,0.02099,53,-0.2252
ENSG00000088247,KHSRP,34,-0.8412,61,0.24445,54,-0.0321,67,0.39730
ENSG00000125648,SLC25A23,179,0.26670,116,-0.6321,190,0.33323,176,0.23780
ENSG00000104833,TUBB4A,456,-0.6803,732,0.24067,767,0.24734,709,0.13521
ENSG00000125730,C3,89,1.20124,28,-1.2062,56,0.16946,45,-0.2300
ENSG00000171105,INSR,23,-0.2764,16,-1.0255,48,0.99150,36,0.59793
ENSG00000198816,ZNF358,105,0.66814,59,-0.5347,102,0.51023,58,-0.4902
ENSG00000090674,MCOLN1,31,-0.6948,55,0.49638,40,-0.1722,47,0.06327
ENSG00000032444,PNPLA6,72,-0.3337,88,0.04226,68,-0.3759,107,0.42914
ENSG00000076826,CAMSAP3,34,-0.1239,40,0.21637,41,0.20456,31,-0.2948
ENSG00000076924,XAB2,18,-0.8266,33,0.25990,31,0.10462,34,0.29713
ENSG00000229833,PET100,322,0.02618,336,0.13029,261,-0.3178,315,-0.0203
ENSG00000181029,TRAPPC5,278,-0.2181,335,0.17138,262,-0.2849,336,0.14340
ENSG00000142459,EVI5L,42,-0.3412,45,-0.2098,77,0.74305,51,0.05446
ENSG00000183248,PRR36,77,-0.4061,108,0.28196,97,0.01114,97,0.01048
ENSG00000076984,MAP2K7,22,-0.0086,27,0.45922,18,-0.3338,17,-0.4395
ENSG00000260001,TGFBR3L,138,-0.3466,180,0.18475,133,-0.3559,190,0.26816
ENSG00000104976,SNAPC2,17,-0.6156,21,-0.2271,36,0.72765,27,0.30112
ENSG00000178531,CTXN1,612,-0.2596,761,0.18866,618,-0.2087,748,0.12119
ENSG00000104980,TIMM44,27,-0.4631,41,0.41667,32,-0.1167,34,-0.0454
ENSG00000066044,ELAVL1,41,-0.2165,44,-0.1200,60,0.43162,48,0.07453
ENSG00000090661,CERS4,35,-0.2550,41,0.07199,69,0.94419,28,-0.6096
ENSG00000167775,CD320,48,0.31477,50,0.50618,25,-0.7478,27,-0.7188
