Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000133858,ZFC3H1,20,0.14178,19,0.08167,18,-0.0065,19,0.02299,14,-0.3651,17,-0.1003
ENSG00000173451,THAP2,19,0.98534,10,-0.1955,11,0.12253,6,-0.8789,22,1.19446,5,-0.9860
ENSG00000139291,TMEM19,39,0.12326,25,-0.7638,83,1.37386,39,0.15597,27,-0.4458,32,-0.1805
ENSG00000080371,RAB21,114,0.62971,68,-0.2837,95,0.33362,77,-0.0019,80,0.05145,58,-0.4481
ENSG00000121749,TBC1D15,47,0.77592,25,-0.3517,25,-0.2517,33,0.24000,35,0.26802,17,-0.8485
ENSG00000072657,TRHDE,3,-3.4466,49,0.76027,56,0.71690,36,0.01450,17,-1.1048,15,-1.3106
ENSG00000253719,ATXN7L3B,67,-1.2262,146,-0.0485,275,1.01426,176,0.34057,66,-1.2411,119,-0.3546
ENSG00000166006,KCNC2,6,-4.2977,144,0.63344,118,0.09958,131,0.33752,59,-0.9776,71,-0.6882
ENSG00000180881,CAPS2,6,-0.4894,9,0.31065,0,-3.5298,12,0.81463,4,-0.8484,5,-0.6450
ENSG00000139278,GLIPR1,15,-0.0207,15,-0.1159,11,-0.5325,18,0.32659,16,0.01341,15,-0.0368
ENSG00000111615,KRR1,60,0.37887,55,0.34490,51,0.11253,39,-0.3358,35,-0.4689,36,-0.4015
ENSG00000139289,PHLDA1,33,0.05284,30,-0.0927,26,-0.3068,32,0.02695,46,0.60515,26,-0.3266
ENSG00000187109,NAP1L1,520,0.60271,307,-0.3399,381,0.09747,418,0.31145,310,-0.2279,253,-0.5427
ENSG00000179941,BBS10,10,-0.5708,15,-0.0553,14,-0.0899,19,0.41795,16,0.05543,11,-0.4476
ENSG00000091039,OSBPL8,47,-0.4979,62,-0.0592,84,0.43001,80,0.45389,43,-0.6088,42,-0.6457
ENSG00000186908,ZDHHC17,40,-0.3555,47,-0.1478,53,0.09164,71,0.74911,36,-0.5187,21,-1.2974
ENSG00000175183,CSRP2,51,1.76012,7,-1.7887,50,1.71992,12,-0.7288,20,0.17692,14,-0.3838
ENSG00000067798,NAV3,29,-0.7835,40,-0.3867,91,1.03870,59,0.40929,40,-0.2815,33,-0.5954
ENSG00000067715,SYT1,88,-4.1685,1256,-0.3252,1112,-0.4252,2857,1.61220,533,-1.5414,715,-1.0989
ENSG00000058272,PPP1R12A,100,-0.2133,122,0.14164,52,-1.2027,153,0.61772,72,-0.7110,87,-0.4210
ENSG00000111052,LIN7A,2,-3.2499,29,0.39868,24,-0.0253,32,0.59150,8,-1.5426,20,-0.2768
ENSG00000139220,PPFIA2,84,-1.0407,211,0.58135,125,-0.4475,206,0.44938,60,-1.5511,96,-0.8441
ENSG00000133773,CCDC59,29,0.25956,22,-0.2305,28,0.20970,24,-0.0911,39,0.70469,17,-0.6123
ENSG00000179104,TMTC2,63,3.04703,4,-2.0191,18,0.62175,7,-1.0664,16,0.36897,3,-2.0029
ENSG00000072041,SLC6A15,22,-1.4064,54,-0.0791,72,0.38823,82,0.81485,25,-1.2148,36,-0.6967
ENSG00000182050,MGAT4C,16,-0.2043,14,-0.5568,48,1.55247,10,-1.1689,41,1.26887,16,-0.2727
ENSG00000133641,C12orf29,25,-0.5544,46,0.54366,58,0.76741,27,-0.5393,23,-0.7117,29,-0.3296
ENSG00000198707,CEP290,60,1.16982,28,-0.1300,29,-0.0549,28,-0.1086,23,-0.4038,18,-0.7217
ENSG00000139324,TMTC3,16,-0.1916,15,-0.3995,36,1.10086,20,0.17509,18,0.01754,10,-0.8883
ENSG00000049130,KITLG,5,-2.1861,36,1.31242,2,-3.4899,17,-0.4304,27,0.34103,13,-0.8394
ENSG00000139318,DUSP6,3,-3.7412,48,0.15883,13,-1.9076,82,1.36340,16,-1.5295,26,-0.8486
ENSG00000070961,ATP2B1,53,-3.1773,470,0.14511,592,0.47397,639,0.79910,128,-1.8811,284,-0.6836
ENSG00000271614,ATP2B1-AS1,5,-2.9375,43,0.42644,37,0.05634,42,0.32840,29,-0.2957,25,-0.5702
ENSG00000011465,DCN,17,-1.1483,24,-0.8578,62,0.83025,14,-1.6180,153,2.56606,35,-0.0996
ENSG00000133639,BTG1,24,-0.6771,42,0.20340,68,0.95658,26,-0.6846,57,0.64555,24,-0.7177
ENSG00000102189,EEA1,62,0.37954,43,-0.3127,68,0.52342,57,0.30119,32,-0.6742,37,-0.4297
ENSG00000173598,NUDT4,42,-2.3783,202,-0.0417,158,-0.4156,336,1.09210,117,-0.8672,132,-0.6949
ENSG00000177889,UBE2N,56,-1.5430,162,0.10903,179,0.23857,185,0.36622,148,-0.0644,114,-0.4811
ENSG00000198015,MRPL42,46,0.15905,38,-0.1802,50,0.29724,45,0.18657,44,0.09389,27,-0.6650
ENSG00000169372,CRADD,9,0.22936,7,-0.2848,6,-0.4564,8,0.06904,13,0.76849,7,-0.2019
ENSG00000136040,PLXNC1,4,-2.7663,34,0.59314,20,-0.4332,30,0.23670,18,-0.5503,24,-0.1392
ENSG00000184752,NDUFA12,126,-0.6709,227,0.37020,266,0.50335,175,-0.2081,155,-0.3567,159,-0.3146
ENSG00000120798,NR2C1,13,0.35903,10,-0.1614,7,-0.6014,13,0.41970,8,-0.2898,9,-0.2681
ENSG00000028203,VEZT,20,-0.9607,40,0.13152,32,-0.2803,49,0.53327,34,-0.1791,24,-0.7228
ENSG00000111142,METAP2,175,1.44064,57,-0.5503,74,-0.0118,70,-0.1200,90,0.30992,40,-0.9642
ENSG00000074527,NTN4,1,-4.4145,20,-0.2859,55,1.48353,27,0.37287,20,-0.2021,12,-0.9006
ENSG00000139343,SNRPF,70,0.21602,57,-0.1507,90,0.63640,51,-0.3268,71,0.25548,57,-0.1103
ENSG00000111144,LTA4H,18,-0.7932,29,-0.1064,27,-0.1746,44,0.78280,21,-0.5617,21,-0.6046
ENSG00000059758,CDK17,77,-0.5024,118,0.23800,123,0.23001,129,0.39196,60,-0.8851,53,-1.0742
ENSG00000120802,TMPO,29,0.20428,27,0.14159,25,0.01034,26,0.08563,24,-0.0971,13,-0.9753
ENSG00000075415,SLC25A3,213,-0.9749,407,0.03168,465,0.23584,515,0.52355,314,-0.3843,247,-0.7509
ENSG00000185046,ANKS1B,341,0.73310,203,-0.1523,320,0.62640,244,0.23235,83,-1.4604,103,-1.1438
ENSG00000111647,UHRF1BP1L,17,-0.6357,34,0.63805,12,-1.1181,26,-0.0090,26,0.00693,18,-0.5972
ENSG00000075089,ACTR6,53,0.31261,41,-0.1359,53,0.29913,49,0.22445,34,-0.3802,29,-0.6011
ENSG00000136021,SCYL2,17,-0.9037,27,-0.2429,47,0.72365,38,0.47840,28,-0.0986,17,-0.8283
ENSG00000151572,ANO4,39,1.88874,8,-0.9361,29,1.31119,8,-0.7969,9,-0.4692,8,-0.7508
ENSG00000120805,ARL1,56,-0.5214,67,-0.3203,105,0.47683,103,0.59985,61,-0.3747,55,-0.5303
ENSG00000196091,MYBPC1,80,1.42824,19,-1.1733,9,-1.9296,25,-0.5789,92,1.68950,43,0.38735
ENSG00000111666,CHPT1,42,-0.9569,58,-0.6037,122,0.73680,81,0.07655,160,1.19856,55,-0.5280
ENSG00000111670,GNPTAB,27,-1.7254,82,-0.1125,109,0.38438,120,0.70288,66,-0.4060,57,-0.6429
ENSG00000120860,WASHC3,68,0.26334,60,0.10808,70,0.32872,53,-0.1673,53,-0.1341,42,-0.4946
ENSG00000017427,IGF1,4,-1.3428,11,0.15786,34,1.95487,2,-2.3669,10,-0.0585,16,0.67898
ENSG00000139352,ASCL1,39,1.15490,10,-1.2376,16,-0.2485,12,-0.7873,64,2.11776,13,-0.5476
ENSG00000111696,NT5DC3,9,-2.3410,45,0.16348,69,0.79975,51,0.40782,18,-1.2455,32,-0.4223
ENSG00000166598,HSP90B1,476,0.46512,359,0.01008,391,0.14699,372,0.08429,305,-0.2478,202,-0.8776
ENSG00000204954,C12orf73,14,-1.4878,44,0.33995,45,0.25008,47,0.40080,22,-0.8222,23,-0.7835
ENSG00000139372,TDG,26,1.05253,12,-0.2194,10,-0.4273,17,0.44739,6,-1.1090,7,-1.0152
ENSG00000111727,HCFC2,13,0.20750,11,-0.0044,11,-0.0539,9,-0.4992,22,1.03961,8,-0.5125
ENSG00000120837,NFYB,70,0.87490,39,-0.0762,43,0.09278,40,-0.0497,35,-0.2546,24,-0.8121
ENSG00000198431,TXNRD1,26,-0.8260,49,0.21143,63,0.55442,52,0.29614,22,-1.0554,29,-0.6685
ENSG00000171310,CHST11,5,-1.0320,11,0.07661,8,-0.4482,7,-0.8157,25,1.44911,14,0.43339
ENSG00000151131,C12orf45,25,-0.1642,31,0.24751,18,-0.6812,30,0.11097,24,-0.2225,27,-0.0517
ENSG00000136051,WASHC4,65,1.64231,16,-0.8285,25,-0.0015,22,-0.2290,37,0.65556,13,-0.9457
ENSG00000136044,APPL2,23,0.57386,11,-0.7088,17,0.12827,10,-0.7789,51,1.96773,9,-0.8563
ENSG00000235162,C12orf75,20,0.77663,8,-0.8625,24,1.11427,8,-0.6189,21,0.89993,11,-0.1410
ENSG00000074590,NUAK1,41,-2.1197,162,-0.0767,130,-0.3955,293,1.28534,67,-1.3998,76,-1.2120
ENSG00000136026,CKAP4,20,-0.6978,35,0.23036,34,0.13947,35,0.20711,23,-0.4533,24,-0.3833
ENSG00000111783,RFX4,31,1.56296,4,-1.8279,10,-0.3501,3,-2.4384,61,2.96844,7,-0.7318
ENSG00000111785,RIC8B,12,-0.5911,18,0.13071,24,0.54098,20,0.31374,7,-1.2324,12,-0.4743
ENSG00000151135,TMEM263,26,-0.3587,35,0.09778,38,0.22465,32,-0.0492,35,0.09391,30,-0.1797
ENSG00000120832,MTERF2,9,-0.6937,13,-0.2312,19,0.48323,16,0.20744,18,0.40345,11,-0.3503
ENSG00000008405,CRY1,11,0.19821,9,-0.1124,14,0.63913,10,0.21076,7,-0.3299,4,-1.2557
ENSG00000151136,BTBD11,0,-8.7924,25,0.59165,44,1.34978,9,-1.3003,24,0.33450,19,-0.0184
ENSG00000136045,PWP1,31,-0.1091,38,0.33403,20,-0.7785,38,0.27754,32,-0.0206,14,-1.2962
ENSG00000110851,PRDM4,8,-1.0371,16,-0.0956,29,0.88307,22,0.53828,4,-1.9927,13,-0.3596
ENSG00000075035,WSCD2,5,-2.7339,43,0.69021,30,-0.1123,33,0.06807,28,-0.2326,21,-0.6429
ENSG00000198855,FICD,11,0.25423,9,-0.0218,11,0.26302,9,-0.0557,11,0.32652,5,-0.9381
ENSG00000075856,SART3,25,-0.3727,29,-0.1390,37,0.24417,38,0.36802,32,0.02259,21,-0.5868
ENSG00000136003,ISCU,77,-1.8009,296,0.37922,260,0.04555,288,0.26776,182,-0.5140,210,-0.2879
ENSG00000110880,CORO1C,46,0.71897,25,-0.3625,32,0.16314,32,0.18477,25,-0.2082,23,-0.3713
ENSG00000084112,SSH1,5,-1.9588,21,0.15129,27,0.53445,20,0.06348,24,0.32991,14,-0.4783
ENSG00000166111,SVOP,9,-3.5565,100,-0.1342,145,0.50465,164,0.95370,41,-1.4301,80,-0.4453
ENSG00000135093,USP30,26,0.85520,12,-0.5549,18,0.24876,17,0.21126,21,0.50063,5,-1.5102
ENSG00000189046,ALKBH2,17,0.79961,10,-0.0084,7,-0.4701,9,-0.2012,10,0.05204,9,-0.1581
ENSG00000076248,UNG,18,0.27086,14,-0.1733,10,-0.6194,16,0.11010,24,0.70446,11,-0.4856
ENSG00000110906,KCTD10,27,-0.0917,28,-0.0771,34,0.25862,38,0.51909,18,-0.6957,15,-0.9779
ENSG00000151148,UBE3B,19,-0.0705,20,-0.0010,16,-0.3303,24,0.33845,20,-0.0005,14,-0.5633
ENSG00000139428,MMAB,42,0.02866,36,-0.2984,42,0.02388,46,0.19436,49,0.25521,41,0.00221
ENSG00000110921,MVK,22,0.46322,14,-0.3561,22,0.46620,19,0.25197,15,-0.1964,11,-0.6515
ENSG00000139438,FAM222A,98,3.89064,6,-1.7346,8,-0.8715,7,-1.2945,7,-1.0127,4,-1.9925
ENSG00000139433,GLTP,209,3.82154,12,-1.7860,32,0.01851,12,-1.6828,17,-0.9483,9,-1.8882
ENSG00000139437,TCHP,16,0.68028,8,-0.5586,18,0.87765,8,-0.3550,16,0.70692,7,-0.6451
ENSG00000139436,GIT2,19,0.04198,14,-0.5548,29,0.68386,22,0.34152,22,0.26176,12,-0.6726
ENSG00000174456,C12orf76,174,0.38752,121,-0.2673,167,0.31621,171,0.46052,82,-0.7858,85,-0.7404
ENSG00000122970,IFT81,12,0.27458,9,-0.3638,11,0.16878,11,0.06207,11,0.10609,12,0.23070
ENSG00000174437,ATP2A2,104,-1.6506,346,0.27361,279,-0.1537,399,0.54100,238,-0.4064,186,-0.7824
ENSG00000196510,ANAPC7,21,-0.5733,32,0.05518,23,-0.4399,43,0.69523,18,-0.8236,22,-0.5348
ENSG00000111229,ARPC3,137,-0.5631,214,0.19681,199,0.02250,229,0.31550,131,-0.6261,150,-0.4183
ENSG00000111231,GPN3,26,0.58051,14,-0.5632,42,1.39121,17,-0.0865,15,-0.3385,10,-0.9577
ENSG00000204856,FAM216A,9,-2.1102,41,0.07896,48,0.32565,54,0.65129,26,-0.6244,25,-0.6989
ENSG00000111237,VPS29,52,-1.1482,115,0.08292,109,-0.0264,140,0.48828,83,-0.4388,94,-0.2620
ENSG00000196850,PPTC7,8,-0.9764,14,-0.2652,31,1.04184,20,0.45124,7,-1.2349,14,-0.2219
ENSG00000204852,TCTN1,14,0.23779,11,-0.2096,12,-0.0242,11,-0.2140,19,0.69175,12,-0.0001
ENSG00000186298,PPP1CC,97,0.12733,90,0.00912,113,0.37624,81,-0.1986,101,0.19361,71,-0.3525
ENSG00000111249,CUX2,0,-9.0329,56,3.72398,0,-8.6797,1,-4.5876,2,-3.2261,23,-0.0056
ENSG00000111252,SH2B3,9,0.12747,9,0.24791,3,-1.3316,8,0.09437,7,-0.2006,8,0.03803
ENSG00000204842,ATXN2,77,0.37716,58,-0.1208,50,-0.3168,64,0.09010,69,0.19275,53,-0.2335
ENSG00000089234,BRAP,11,-0.8602,18,-0.1727,30,0.72537,23,0.39672,15,-0.4225,15,-0.4195
ENSG00000111275,ALDH2,188,-0.0936,142,-0.7040,256,0.40193,134,-0.7328,556,1.76022,221,0.16468
ENSG00000234608,MAPKAPK5-AS1,32,-0.2788,41,0.15342,55,0.58161,36,-0.1009,35,-0.1243,26,-0.5974
ENSG00000089022,MAPKAPK5,25,-0.0262,25,-0.0180,22,-0.2077,25,0.01787,30,0.30259,23,-0.1034
ENSG00000089248,ERP29,81,-0.1743,96,0.15282,72,-0.3418,99,0.19705,92,0.03187,63,-0.5584
ENSG00000111300,NAA25,23,0.41805,16,-0.2563,16,-0.1972,22,0.43858,17,-0.0493,10,-0.8308
ENSG00000135148,TRAFD1,25,1.48825,8,-0.4006,10,-0.0348,8,-0.5116,14,0.51065,6,-0.7280
ENSG00000173064,HECTD4,30,-1.2642,58,-0.3902,115,0.80065,93,0.60276,55,-0.3737,57,-0.3326
ENSG00000089009,RPL6,930,0.52332,605,-0.2313,748,0.16919,610,-0.1896,762,0.19937,706,0.07702
ENSG00000179295,PTPN11,175,0.59445,117,-0.0739,105,-0.2294,126,0.07018,121,-0.0017,87,-0.5227
ENSG00000089169,RPH3A,55,-1.4000,126,-0.1771,237,0.90014,158,0.29768,102,-0.4597,131,-0.0659
ENSG00000135144,DTX1,19,-0.6137,33,0.32169,23,-0.3750,27,-0.1729,36,0.32449,29,-0.0239
ENSG00000111344,RASAL1,39,0.14583,33,-0.1800,47,0.44139,46,0.53597,16,-1.1669,20,-0.9050
ENSG00000123064,DDX54,22,-1.0915,56,0.52531,69,0.69527,37,-0.3430,35,-0.3722,32,-0.5330
ENSG00000139405,RITA1,8,-1.8721,35,0.36542,25,-0.2864,36,0.39146,22,-0.4753,25,-0.2654
ENSG00000186815,TPCN1,43,0.94709,22,-0.2186,17,-0.5318,19,-0.4584,41,0.88709,19,-0.3266
ENSG00000151176,PLBD2,35,-0.4142,34,-0.6093,54,0.27673,68,0.88551,35,-0.4168,35,-0.3943
ENSG00000123066,MED13L,43,0.37282,27,-0.4839,61,0.95720,35,0.09642,31,-0.1047,23,-0.6114
ENSG00000111412,C12orf49,17,-1.1149,32,-0.2165,45,0.35964,45,0.49661,32,-0.1622,33,-0.1167
ENSG00000135119,RNFT2,13,-1.4721,32,-0.1942,36,0.06026,47,0.65323,30,-0.2282,34,-0.0502
ENSG00000135116,HRK,3,-2.7733,12,-0.8720,14,-0.4270,35,1.45438,22,0.28232,13,-0.5681
ENSG00000088992,TESC,3,-3.2149,37,0.85683,9,-1.6006,34,0.49987,12,-1.2008,18,-0.6314
ENSG00000135108,FBXO21,57,-0.6174,87,0.04425,96,0.18786,105,0.41545,68,-0.3634,57,-0.6410
ENSG00000171435,KSR2,7,-1.7821,28,0.37155,39,0.76663,20,-0.3188,21,-0.2051,24,-0.0100
ENSG00000176871,WSB2,59,-1.9169,224,0.16262,191,-0.1403,274,0.56844,151,-0.5060,179,-0.2458
ENSG00000089220,PEBP1,1315,-0.2705,1581,0.02885,2234,0.58039,1725,0.20194,950,-0.7726,1175,-0.4448
ENSG00000135090,TAOK3,75,0.33502,58,-0.1095,75,0.33720,64,0.10025,54,-0.2004,42,-0.5777
ENSG00000111707,SUDS3,28,-0.5019,38,-0.0780,58,0.60904,44,0.22295,29,-0.4496,34,-0.2447
ENSG00000139767,SRRM4,6,-3.1070,51,0.00267,44,-0.2498,83,1.08015,19,-1.4979,40,-0.3995
ENSG00000152137,HSPB8,154,1.55781,48,-0.5244,28,-1.2080,59,-0.0625,90,0.61665,33,-0.9386
ENSG00000224982,TMEM233,3,-3.6866,12,-2.1184,171,2.72419,62,1.03844,9,-2.0761,8,-2.3038
ENSG00000111725,PRKAB1,10,-0.6212,17,0.40528,14,-0.0906,17,0.24886,9,-0.7795,9,-0.6724
ENSG00000122966,CIT,8,-2.9499,78,0.68363,37,-0.7227,64,0.17155,39,-0.6316,61,0.05226
ENSG00000135127,BICDL1,0,-5.4479,21,0.28021,26,0.52349,22,0.39948,10,-0.8806,16,-0.2031
ENSG00000111737,RAB35,22,-0.7760,33,-0.2477,41,0.15210,53,0.76984,34,-0.1346,19,-1.0389
ENSG00000089154,GCN1,29,0.70670,14,-0.5617,29,0.69520,20,0.13857,16,-0.1943,14,-0.4391
ENSG00000089157,RPLP0,529,0.95725,244,-0.4151,271,-0.1346,220,-0.5590,470,0.75663,346,0.25342
ENSG00000111775,COX6A1,859,-0.4118,1264,0.29039,899,-0.3415,1005,-0.2059,1034,-0.1230,1428,0.39388
ENSG00000170855,TRIAP1,19,0.22871,16,-0.0675,18,0.15990,18,0.11625,14,-0.2562,14,-0.2922
ENSG00000257218,GATC,36,0.16263,34,0.07685,35,0.10038,31,-0.1056,37,0.19651,23,-0.5197
ENSG00000111786,SRSF9,88,-0.3603,114,0.07608,151,0.50286,108,-0.0400,86,-0.3815,108,-0.0310
ENSG00000088986,DYNLL1,826,-0.5869,1287,0.15642,1599,0.45950,1275,0.11737,935,-0.3947,896,-0.4600
ENSG00000248008,NRAV,5,-0.9158,13,0.56029,8,-0.3238,11,0.10080,4,-1.2517,10,0.00655
ENSG00000110871,COQ5,16,-0.1587,17,-0.1823,25,0.49703,21,0.34005,16,-0.1809,11,-0.7468
ENSG00000022840,RNF10,53,-0.3013,61,-0.1027,86,0.46565,73,0.24941,59,-0.1245,45,-0.5501
ENSG00000167272,POP5,18,0.10176,17,-0.0507,11,-0.6336,16,-0.1790,25,0.59357,20,0.26209
ENSG00000157782,CABP1,8,-4.7034,199,0.04173,125,-0.6966,314,1.05791,96,-1.0935,182,-0.1154
ENSG00000110917,MLEC,78,0.52476,44,-0.5063,43,-0.4244,73,0.52960,70,0.33379,34,-0.7845
ENSG00000175970,UNC119B,14,0.02250,16,0.32189,9,-0.5519,14,0.08798,8,-0.7845,13,-0.0619
ENSG00000122971,ACADS,36,1.63586,11,-0.3496,12,-0.1321,6,-1.2752,26,1.07601,9,-0.6115
ENSG00000157837,SPPL3,79,-0.1197,94,0.22005,90,0.07612,92,0.14997,68,-0.3647,51,-0.7850
ENSG00000157895,C12orf43,19,-0.9764,32,-0.2012,35,-0.0008,51,0.77383,25,-0.5022,28,-0.3632
ENSG00000089041,P2RX7,132,3.01203,16,-0.9544,14,-1.0092,19,-0.6514,12,-1.1535,12,-1.1650
ENSG00000110931,CAMKK2,9,-3.9678,191,1.02561,44,-1.6378,134,0.07010,77,-0.7902,124,-0.0581
ENSG00000089053,ANAPC5,135,0.79543,72,-0.2992,116,0.54697,92,0.22755,46,-0.9076,47,-0.8721
ENSG00000170633,RNF34,38,-0.1627,45,0.13253,59,0.52566,44,0.07627,27,-0.7050,31,-0.5040
ENSG00000089094,KDM2B,13,-0.3052,16,-0.0141,26,0.70384,17,0.10434,11,-0.5490,13,-0.3573
ENSG00000188735,TMEM120B,8,-0.1582,14,1.11713,2,-2.3097,7,-0.3547,6,-0.5728,5,-0.7875
ENSG00000139725,RHOF,2,-2.9207,15,0.17449,26,0.97158,17,0.36467,3,-2.2889,13,-0.1010
ENSG00000212694,LINC01089,13,0.38763,11,0.25175,11,0.10401,9,-0.1011,7,-0.5210,6,-0.6948
ENSG00000139718,SETD1B,7,-0.3214,10,0.14716,3,-1.4588,11,0.30644,15,0.76909,4,-1.2325
ENSG00000110801,PSMD9,31,0.17619,22,-0.4417,34,0.35570,31,0.26988,29,0.06362,25,-0.1451
ENSG00000110987,BCL7A,20,-0.9635,36,-0.0467,53,0.58399,48,0.51428,25,-0.6167,22,-0.7899
ENSG00000175727,MLXIP,22,0.40212,15,-0.2303,25,0.63207,20,0.35002,7,-1.2111,10,-0.7332
ENSG00000176383,B3GNT4,0,-6.8823,15,0.49657,9,-0.3960,18,0.85064,3,-1.7806,6,-0.9120
ENSG00000139719,VPS33A,14,-0.7582,21,-0.2995,24,0.00086,30,0.50998,29,0.29978,20,-0.2326
ENSG00000130779,CLIP1,56,-0.4815,80,0.09513,67,-0.2064,85,0.20327,84,0.14157,62,-0.3343
ENSG00000111011,RSRC2,111,0.24674,85,-0.2522,117,0.33282,108,0.25146,85,-0.1762,71,-0.4567
ENSG00000139726,DENR,36,-1.0392,71,0.00088,61,-0.2290,98,0.69179,50,-0.5315,54,-0.4260
ENSG00000130787,HIP1R,139,1.89464,29,-0.9667,41,-0.1753,32,-0.6687,86,1.01923,31,-0.5978
ENSG00000139722,VPS37B,9,-1.1389,19,0.11268,29,0.71345,22,0.32738,15,-0.3519,8,-1.2198
ENSG00000150967,ABCB9,4,-1.9487,15,-0.2534,13,-0.3350,23,0.67473,27,0.79710,10,-0.7873
ENSG00000182196,ARL6IP4,262,0.36300,220,0.12473,156,-0.4510,181,-0.2717,211,0.01356,242,0.23535
ENSG00000090975,PITPNM2,8,-2.0973,44,0.54092,26,-0.4457,38,0.16856,22,-0.6967,39,0.15501
ENSG00000051825,MPHOSPH9,11,0.16330,5,-1.1762,12,0.26149,11,0.12953,23,1.29973,11,0.18357
ENSG00000130921,C12orf65,20,-0.5541,29,0.00651,31,0.11556,30,0.10565,33,0.21541,26,-0.1573
ENSG00000111328,CDK2AP1,322,1.55340,115,-0.2396,62,-1.1261,47,-1.7336,259,1.15970,169,0.43660
ENSG00000139697,SBNO1,35,-1.0714,78,0.23365,47,-0.6187,99,0.74045,36,-1.0143,46,-0.6682
ENSG00000183955,KMT5A,20,-0.2631,31,0.68322,10,-1.2476,24,0.07012,13,-0.8459,18,-0.4323
ENSG00000150977,RILPL2,11,-0.6026,19,0.41158,2,-2.6151,17,0.15530,14,-0.1903,20,0.37987
ENSG00000184209,SNRNP35,34,0.36590,26,-0.0484,41,0.66676,21,-0.4183,34,0.36592,17,-0.6564
ENSG00000188026,RILPL1,47,0.49185,43,0.49483,15,-1.2896,31,-0.1916,20,-0.8568,35,0.01635
ENSG00000086598,TMED2,77,0.08427,85,0.35786,49,-0.6338,77,0.08574,64,-0.2197,46,-0.7231
ENSG00000111364,DDX55,15,0.40047,14,0.32621,5,-1.3409,12,0.00335,15,0.33474,5,-1.1593
ENSG00000111361,EIF2B1,28,-0.1212,31,0.11990,55,0.98586,29,-0.0756,16,-0.9531,18,-0.7575
ENSG00000111358,GTF2H3,21,0.08658,16,-0.4816,31,0.72470,21,0.17122,18,-0.1056,19,-0.0182
ENSG00000119242,CCDC92,58,-1.3965,135,-0.1499,221,0.68733,193,0.60333,90,-0.7344,104,-0.5212
ENSG00000179195,ZNF664,75,1.04077,29,-0.6772,51,0.38963,38,-0.0878,44,0.15108,39,-0.0244
ENSG00000196498,NCOR2,56,-0.3141,76,0.23935,46,-0.6066,82,0.36901,47,-0.5964,55,-0.3491
ENSG00000073060,SCARB1,45,0.38264,32,-0.1868,52,0.63699,29,-0.3841,54,0.68146,21,-0.7964
ENSG00000150991,UBC,641,-0.8717,1283,0.31026,1124,-0.0016,1207,0.14257,1093,-0.0455,762,-0.6079
ENSG00000150990,DHX37,5,-0.8588,9,-0.1021,8,-0.2149,13,0.74723,7,-0.3058,6,-0.6513
ENSG00000184992,BRI3BP,40,-0.9384,71,-0.0664,116,0.74670,89,0.40812,45,-0.7395,52,-0.5269
ENSG00000081760,AACS,12,-2.3238,61,0.22907,32,-0.8452,85,0.91948,35,-0.6960,32,-0.8235
ENSG00000139364,TMEM132B,24,-1.8013,101,0.59357,65,-0.3054,79,0.00204,73,-0.1227,67,-0.2593
ENSG00000256193,LINC00507,0,-9.0218,56,3.68626,0,-8.6660,4,-2.8406,1,-4.2009,16,-0.5463
ENSG00000181234,TMEM132C,5,-0.8126,12,0.88743,8,-0.0598,5,-0.8595,7,-0.3567,9,0.16811
ENSG00000139370,SLC15A4,15,0.19053,11,-0.4769,34,1.50557,13,-0.0909,10,-0.4431,8,-0.7410
ENSG00000151948,GLT1D1,7,-2.0976,31,-0.0044,30,-0.0410,47,0.88804,19,-0.7590,21,-0.6430
ENSG00000151952,TMEM132D,3,-2.1878,21,0.95753,6,-1.3112,17,0.38274,3,-2.2176,10,-0.5397
ENSG00000060709,RIMBP2,2,-4.6884,63,0.58291,24,-1.0837,61,0.43562,37,-0.4529,46,-0.1007
ENSG00000111450,STX2,16,0.47869,9,-0.5763,14,0.35597,13,0.32601,15,0.45900,6,-1.0337
ENSG00000132341,RAN,130,-1.2328,317,0.20186,278,-0.0669,376,0.53874,196,-0.6118,196,-0.6126
ENSG00000061936,SFSWAP,52,1.29188,19,-0.5134,20,-0.2451,27,0.26532,21,-0.2290,13,-0.9158
ENSG00000198598,MMP17,14,-1.7288,48,0.22318,44,0.02225,55,0.49421,24,-0.8880,39,-0.1726
ENSG00000177169,ULK1,15,-2.0125,69,0.42978,59,0.03802,72,0.43311,25,-1.2608,46,-0.3752
ENSG00000177192,PUS1,3,-1.5800,9,0.11235,10,0.22460,11,0.61094,5,-0.7761,6,-0.6012
ENSG00000183495,EP400,23,-0.0791,24,-0.0634,34,0.50354,23,-0.1455,31,0.35612,19,-0.4282
ENSG00000185163,DDX51,13,-0.6601,20,-0.0607,20,-0.0082,27,0.59950,14,-0.5348,16,-0.4275
ENSG00000184967,NOC4L,14,-0.0738,17,0.35959,10,-0.5697,16,0.21935,8,-0.9525,12,-0.3224
ENSG00000182870,GALNT9,10,-2.8320,75,0.25821,66,-0.0178,91,0.64339,38,-0.8824,51,-0.4221
