Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000141378,PTRH2,15,-0.9709,15,-0.8999,30,0.13511,28,0.02698,25,-0.1821,32,0.27148,38,0.62402
ENSG00000062716,VMP1,47,-0.1844,31,-0.8273,40,-0.4532,42,-0.3729,48,-0.1709,96,1.02727,60,0.23569
ENSG00000108443,RPS6KB1,30,0.39066,22,-0.1081,17,-0.5144,29,0.36501,31,0.43831,11,-1.1149,24,0.03718
ENSG00000167434,CA4,6,-2.0859,21,-0.2709,27,0.12547,6,-2.2028,6,-2.0250,39,0.71361,48,1.42866
ENSG00000170832,USP32,22,-0.2363,15,-0.8165,29,0.18704,22,-0.2805,26,-0.0205,30,0.25581,31,0.37994
ENSG00000062725,APPBP2,65,0.30526,35,-0.7073,51,-0.0948,70,0.42241,57,0.09821,50,-0.1255,52,-0.0590
ENSG00000141376,BCAS3,26,-0.2204,24,-0.3011,25,-0.2332,26,-0.2011,46,0.76745,23,-0.4167,32,0.19155
ENSG00000108506,INTS2,16,0.52940,11,-0.0613,6,-0.9191,17,0.61047,5,-1.1514,14,0.35134,11,-0.0406
ENSG00000108510,MED13,29,0.35150,21,-0.1840,25,0.09058,18,-0.3968,27,0.24983,19,-0.3313,24,0.05373
ENSG00000146872,TLK2,24,-0.0369,18,-0.4796,25,0.03183,25,0.08308,33,0.49225,22,-0.1828,24,-0.0241
ENSG00000170921,TANC2,24,-1.3534,31,-0.9734,42,-0.5072,64,0.17932,87,0.70042,50,-0.2163,81,0.69668
ENSG00000008283,CYB561,18,-1.1452,25,-0.6319,36,-0.0297,27,-0.5213,41,0.17410,49,0.47921,50,0.60719
ENSG00000136485,DCAF7,49,-0.3279,59,-0.0336,52,-0.2444,65,0.13456,70,0.26715,63,0.09433,61,0.02408
ENSG00000136463,TACO1,28,0.49028,13,-0.7010,27,0.42858,14,-0.6733,13,-0.7081,27,0.45023,22,0.11240
ENSG00000198909,MAP3K3,6,-0.7415,8,-0.2507,7,-0.5311,15,0.70023,9,-0.2315,7,-0.5624,14,0.62201
ENSG00000266173,STRADA,26,0.17628,23,0.03568,21,-0.1390,26,0.17826,16,-0.5421,29,0.41575,21,-0.1591
ENSG00000136490,LIMD2,25,-0.3830,20,-0.6942,24,-0.4294,23,-0.4736,38,0.30577,48,0.71838,36,0.29711
ENSG00000108588,CCDC47,73,0.19538,54,-0.3122,44,-0.6155,62,-0.0771,56,-0.2317,49,-0.4438,91,0.68030
ENSG00000198231,DDX42,60,-0.1202,40,-0.7480,57,-0.1836,105,0.83232,91,0.57574,53,-0.3231,55,-0.3013
ENSG00000108592,FTSJ3,11,0.28956,12,0.38117,8,-0.3035,10,0.05053,8,-0.1642,14,0.58883,6,-0.6830
ENSG00000087191,PSMC5,186,0.04156,155,-0.2574,184,0.02879,205,0.20301,227,0.37410,164,-0.1615,165,-0.1814
ENSG00000266402,SNHG25,183,0.55056,330,1.66532,104,-0.3835,93,-0.5620,129,-0.0313,72,-0.9687,72,-1.0635
ENSG00000136478,TEX2,51,-0.0317,49,-0.1218,38,-0.5060,41,-0.3913,70,0.48882,56,0.10890,57,0.15897
ENSG00000261371,PECAM1,16,0.52979,28,1.61299,1,-2.7657,14,0.35812,8,-0.4589,9,-0.3341,7,-0.8766
ENSG00000108654,DDX5,260,-0.2810,274,-0.1942,246,-0.3681,268,-0.2332,323,0.07361,331,0.11565,385,0.43778
ENSG00000258890,CEP95,11,-0.0060,15,0.42841,10,-0.1534,9,-0.3869,9,-0.3311,19,0.82536,9,-0.4339
ENSG00000108854,SMURF2,17,0.33050,19,0.51490,11,-0.4246,17,0.25904,13,-0.0744,14,-0.0452,11,-0.4612
ENSG00000120063,GNA13,44,1.56664,30,0.83832,5,-2.0024,18,-0.0452,14,-0.3840,17,-0.0965,9,-1.2009
ENSG00000168646,AXIN2,10,-0.0345,10,-0.1472,3,-1.9420,10,-0.0423,18,0.91111,15,0.51677,9,-0.2058
ENSG00000154229,PRKCA,146,-0.0139,183,0.36729,143,-0.0461,61,-1.3813,80,-0.9530,102,-0.5854,230,0.94732
ENSG00000075461,CACNG4,15,-0.5871,22,0.01821,24,0.18637,28,0.41477,13,-0.8219,31,0.61201,20,-0.1339
ENSG00000198265,HELZ,32,-0.0553,20,-0.7617,23,-0.5511,48,0.60948,45,0.50807,25,-0.4278,36,0.14106
ENSG00000197170,PSMD12,49,0.07141,40,-0.2671,33,-0.5417,43,-0.1404,64,0.53986,53,0.20688,46,-0.0328
ENSG00000154217,PITPNC1,87,1.38160,39,-0.0114,44,0.16502,31,-0.3971,31,-0.4054,56,0.58806,15,-1.6745
ENSG00000130935,NOL11,9,-1.0549,17,-0.0946,19,0.10702,21,0.24431,25,0.51068,18,0.00747,18,-0.0393
ENSG00000171634,BPTF,55,0.30521,79,0.94853,34,-0.4810,34,-0.4833,52,0.22787,23,-1.0458,44,-0.0759
ENSG00000186665,C17orf58,13,-0.6644,16,-0.3278,13,-0.6250,19,-0.1029,23,0.25906,25,0.38799,25,0.42701
ENSG00000182481,KPNA2,31,-0.8513,29,-0.9349,37,-0.6036,70,0.45844,93,0.95552,60,0.18635,53,0.00245
ENSG00000278730,AC005332.6,26,0.52031,31,0.78692,15,-0.3581,18,-0.0798,14,-0.4477,19,0.02222,15,-0.4943
ENSG00000196704,AMZ2,87,-0.2409,86,-0.2525,92,-0.1510,99,-0.0246,95,-0.0985,104,0.05067,122,0.37172
ENSG00000108946,PRKAR1A,276,-0.4743,208,-0.9188,344,-0.1175,348,-0.0983,579,0.76756,323,-0.2196,440,0.34548
ENSG00000154265,ABCA5,17,-1.1226,21,-0.7280,31,-0.1620,21,-0.7682,29,-0.2394,41,0.28473,57,1.07328
ENSG00000108984,MAP2K6,11,0.18453,10,0.04100,2,-2.0033,6,-0.7006,10,0.03218,7,-0.5000,15,0.98661
ENSG00000153822,KCNJ16,19,0.92808,8,-0.5943,12,0.12267,8,-0.4713,10,-0.1819,12,0.05688,10,-0.1534
ENSG00000234899,SOX9-AS1,19,0.57515,32,1.53984,13,-0.0299,7,-0.9714,13,-0.0751,9,-0.5581,7,-1.1256
ENSG00000125398,SOX9,179,1.88115,88,0.50638,39,-0.8204,75,0.24060,50,-0.4018,39,-0.7939,24,-1.6912
ENSG00000180616,SSTR2,94,0.42539,23,-1.7934,39,-0.9913,101,0.56365,234,2.22328,29,-1.4317,31,-1.4665
ENSG00000166685,COG1,34,-0.3176,26,-0.7388,31,-0.4805,44,0.08426,47,0.18354,49,0.27765,51,0.40829
ENSG00000133193,FAM104A,33,0.53411,18,-0.4650,23,-0.0454,27,0.18997,13,-0.9141,23,-0.0769,27,0.24616
ENSG00000141219,C17orf80,10,-0.2964,9,-0.4895,20,0.87400,12,-0.0211,12,-0.0501,10,-0.2846,12,-0.0284
ENSG00000179604,CDC42EP4,144,1.20885,109,0.69752,64,-0.2013,75,0.07057,40,-0.9249,83,0.23903,31,-1.4545
ENSG00000069188,SDK2,36,1.98553,7,-0.8264,5,-1.2558,13,0.17016,29,1.51688,2,-2.7863,2,-2.4175
ENSG00000172809,RPL38,1896,0.22238,2741,0.86463,1842,0.17374,1733,0.07214,1455,-0.2146,1282,-0.4179,1162,-0.6505
ENSG00000141540,TTYH2,151,2.87378,45,0.35384,14,-1.4607,29,-0.3452,19,-0.9831,17,-1.1918,8,-2.4517
ENSG00000170412,GPRC5C,41,2.07005,18,0.48957,13,-0.0112,9,-0.6900,5,-1.5622,8,-0.8432,7,-1.1245
ENSG00000109062,SLC9A3R1,183,1.85076,76,0.20035,58,-0.2432,49,-0.5011,43,-0.7112,56,-0.2946,36,-1.0946
ENSG00000109065,NAT9,14,-0.5479,15,-0.4303,17,-0.2272,24,0.27033,22,0.15940,20,0.00579,24,0.33752
ENSG00000161509,GRIN2C,116,1.41025,44,-0.2841,61,0.24435,49,-0.1104,32,-0.7775,59,0.19132,29,-1.0215
ENSG00000167861,HID1,50,0.07486,20,-1.3339,50,0.05164,59,0.34947,51,0.08483,57,0.26934,49,0.03187
ENSG00000167862,MRPL58,26,-0.2182,36,0.32502,32,0.11735,24,-0.2942,17,-0.8221,44,0.67530,28,-0.0795
ENSG00000180901,KCTD2,64,-0.3896,56,-0.6075,104,0.40223,69,-0.2871,97,0.28120,65,-0.3667,100,0.39455
ENSG00000167863,ATP5PD,390,-0.0499,367,-0.1488,497,0.35552,385,-0.0683,276,-0.6042,487,0.32251,406,0.02053
ENSG00000125449,ARMC7,10,-0.1071,8,-0.4043,19,0.95791,10,-0.0424,9,-0.3411,11,0.07668,9,-0.2905
ENSG00000125458,NT5C,39,0.78162,41,0.87796,26,0.07841,24,-0.0305,13,-0.9638,30,0.31865,12,-1.2670
ENSG00000189159,JPT1,145,-0.3222,119,-0.6420,219,0.35357,168,-0.0933,192,0.13031,174,-0.0363,201,0.24845
ENSG00000188612,SUMO2,343,-0.4391,442,-0.0306,497,0.16318,342,-0.4462,388,-0.2431,647,0.61534,472,0.09032
ENSG00000125450,NUP85,20,-0.0405,11,-0.9629,13,-0.6742,26,0.39237,38,1.06641,22,0.12712,17,-0.3752
ENSG00000125447,GGA3,19,-1.3683,21,-1.2146,36,-0.3730,72,0.79776,70,0.74470,29,-0.7148,58,0.48477
ENSG00000125445,MRPS7,101,-0.0023,91,-0.1702,104,0.04995,133,0.47099,106,0.08094,94,-0.1130,89,-0.2371
ENSG00000125454,SLC25A19,6,-0.8212,9,-0.1455,9,-0.0361,13,0.41813,9,-0.1067,11,0.17635,11,0.16557
ENSG00000177885,GRB2,120,-0.4280,109,-0.5798,177,0.20871,128,-0.3179,158,0.01393,175,0.18840,191,0.40487
ENSG00000177728,TMEM94,114,0.49582,103,0.31829,57,-0.6472,87,0.04279,53,-0.7449,122,0.60696,72,-0.3089
ENSG00000177303,CASKIN2,42,1.32572,25,0.40568,14,-0.5303,24,0.36315,13,-0.6976,15,-0.3876,12,-0.8886
ENSG00000266714,MYO15B,25,0.91424,31,1.30556,13,-0.2285,5,-1.6347,7,-1.1001,10,-0.5518,13,-0.2159
ENSG00000108469,RECQL5,19,0.63896,9,-0.5310,7,-0.8992,14,0.15789,20,0.72552,9,-0.4879,12,-0.1105
ENSG00000161526,SAP30BP,49,-0.0993,57,0.15558,43,-0.2920,30,-0.8632,53,0.03957,67,0.41273,58,0.22203
ENSG00000132475,H3F3B,390,0.69555,424,0.84735,228,-0.2097,165,-0.7186,186,-0.5381,228,-0.2105,226,-0.2548
ENSG00000132478,UNK,5,-1.2732,13,0.33252,8,-0.5076,13,0.26539,11,0.10716,12,0.14459,12,0.25195
ENSG00000132471,WBP2,383,-0.1260,336,-0.3373,264,-0.7186,575,0.55790,583,0.58238,352,-0.2600,407,-0.0291
ENSG00000132481,TRIM47,29,1.69670,21,1.11165,10,-0.1441,4,-1.3383,3,-1.9410,9,-0.3131,6,-1.0260
ENSG00000204316,MRPL38,74,0.30873,69,0.19947,50,-0.3247,55,-0.1753,60,-0.0267,56,-0.1494,63,0.05307
ENSG00000161533,ACOX1,53,0.25623,54,0.31094,31,-0.5820,30,-0.6331,38,-0.2581,56,0.37249,49,0.14611
ENSG00000257949,TEN1,17,-0.3198,20,-0.0519,39,1.05063,18,-0.2134,19,-0.1592,18,-0.2109,18,-0.2845
ENSG00000167881,SRP68,35,-0.5596,44,-0.1768,26,-0.9847,42,-0.2557,60,0.33103,76,0.73548,56,0.22793
ENSG00000182473,EXOC7,74,0.08075,66,-0.1116,69,-0.0216,59,-0.2846,102,0.62602,74,0.09112,59,-0.3185
ENSG00000141576,RNF157,60,-0.0632,67,0.11749,65,0.07112,74,0.28114,71,0.21378,69,0.15777,47,-0.5301
ENSG00000185262,UBALD2,50,0.29514,34,-0.3258,40,-0.0803,53,0.36889,51,0.33317,41,-0.0408,33,-0.4213
ENSG00000161542,PRPSAP1,40,0.35413,24,-0.4818,37,0.22666,34,0.07405,33,0.04290,42,0.44423,24,-0.5275
ENSG00000175931,UBE2O,26,-1.0502,20,-1.4834,57,0.15155,54,0.08744,79,0.72980,51,-0.0165,63,0.38204
ENSG00000161544,CYGB,35,-0.2826,23,-0.9463,64,0.71865,59,0.56200,38,-0.1686,52,0.33755,33,-0.4541
ENSG00000163597,SNHG16,40,0.25054,35,0.06744,66,1.14046,26,-0.4453,25,-0.5040,27,-0.3750,27,-0.4209
ENSG00000182534,MXRA7,147,-0.4255,129,-0.6271,279,0.64143,191,-0.0003,138,-0.5307,231,0.31124,208,0.16054
ENSG00000070495,JMJD6,17,0.59425,10,-0.3582,8,-0.6235,16,0.43991,17,0.51640,12,-0.0035,9,-0.5955
ENSG00000181038,METTL23,17,-0.5100,27,0.18575,44,1.02510,8,-1.7186,18,-0.4662,28,0.23316,25,0.11117
ENSG00000161547,SRSF2,143,-0.0536,114,-0.4195,125,-0.2778,205,0.55416,183,0.36195,140,-0.0915,136,-0.1552
ENSG00000092931,MFSD11,14,-0.3511,11,-0.6816,33,1.12857,14,-0.2597,19,0.14563,21,0.35453,12,-0.5833
ENSG00000167889,MGAT5B,33,-1.2749,45,-0.7981,75,-0.0081,74,-0.0331,46,-0.7869,95,0.39413,117,0.92093
ENSG00000234912,SNHG20,25,0.32602,15,-0.5035,23,0.20396,29,0.59027,24,0.27975,13,-0.6877,17,-0.3350
ENSG00000129657,SEC14L1,54,-0.1495,67,0.20356,45,-0.4567,48,-0.3564,18,-1.8579,91,0.71473,77,0.51164
ENSG00000184640,SEPTIN9,67,0.18911,51,-0.2765,36,-0.7923,99,0.85556,78,0.44153,51,-0.2739,49,-0.3730
ENSG00000078687,TNRC6C,62,0.22875,31,-0.8696,54,-0.0131,51,-0.0894,74,0.52426,35,-0.7166,63,0.30227
ENSG00000108639,SYNGR2,30,1.32444,25,0.97546,6,-1.1832,20,0.60746,12,-0.1986,6,-1.3397,6,-1.3570
ENSG00000183077,AFMID,24,0.44715,19,0.04517,6,-1.7320,22,0.23636,29,0.71132,8,-1.2225,21,0.19358
ENSG00000087157,PGS1,23,-0.3113,19,-0.5796,31,0.17085,26,-0.1061,36,0.45518,36,0.43387,25,-0.1724
ENSG00000108669,CYTH1,52,0.16653,40,-0.2531,40,-0.2469,42,-0.1697,49,0.08289,36,-0.4050,57,0.40247
ENSG00000055483,USP36,7,-1.2968,16,-0.0236,19,0.19109,20,0.29095,17,0.02162,19,0.16733,18,0.13489
ENSG00000035862,TIMP2,204,-0.2786,220,-0.1509,239,-0.0199,197,-0.3295,361,0.68350,361,0.68320,176,-0.5844
ENSG00000108679,LGALS3BP,81,1.91793,36,0.35770,16,-0.9215,29,-0.0055,16,-0.8668,29,-0.0103,12,-1.5356
ENSG00000171302,CANT1,22,-0.2433,18,-0.5379,11,-1.3688,18,-0.5524,46,0.96896,26,0.02273,33,0.47285
ENSG00000167281,RBFOX3,115,0.00851,80,-0.5720,145,0.39470,103,-0.1752,148,0.43332,81,-0.5529,121,0.11927
ENSG00000141582,CBX4,36,-0.1942,29,-0.5272,39,-0.0464,45,0.17255,53,0.44777,44,0.14436,39,-0.0844
ENSG00000167291,TBC1D16,22,0.33284,20,0.13379,27,0.65112,7,-1.3658,11,-0.8166,28,0.73169,15,-0.3309
ENSG00000171298,GAA,48,0.08741,33,-0.5475,32,-0.5535,46,-0.0075,50,0.12572,63,0.53061,48,0.07700
ENSG00000141543,EIF4A3,34,0.03379,36,0.13921,15,-1.1863,22,-0.6729,30,-0.1645,45,0.51241,41,0.44978
ENSG00000181523,SGSH,19,1.10864,6,-0.6653,5,-1.1207,8,-0.3080,8,-0.2553,14,0.59346,9,-0.1376
ENSG00000181045,SLC26A11,36,0.15171,18,-0.9354,31,-0.0790,35,0.11480,47,0.59558,42,0.38674,27,-0.3658
ENSG00000173821,RNF213,26,1.61901,12,0.20626,3,-1.6173,20,1.12545,10,-0.0569,7,-0.6700,2,-2.1851
ENSG00000173818,ENDOV,21,-0.0783,17,-0.3794,23,0.04107,19,-0.2390,23,0.05697,23,0.08301,25,0.25750
ENSG00000171246,NPTX1,769,-0.2610,556,-0.7736,702,-0.4065,803,-0.1896,1489,0.86349,295,-1.7411,1301,0.75793
ENSG00000141564,RPTOR,24,-0.5149,40,0.34860,35,0.09608,29,-0.2212,32,-0.0135,28,-0.2392,37,0.23400
ENSG00000176108,CHMP6,23,0.42747,17,-0.1180,14,-0.3856,21,0.24560,15,-0.3079,20,0.15871,17,-0.0929
ENSG00000226137,BAIAP2-DT,32,-0.3146,36,-0.1356,30,-0.4062,49,0.37702,46,0.25878,40,0.05092,40,0.02464
ENSG00000175866,BAIAP2,157,-0.7492,161,-0.7096,219,-0.2257,259,0.05126,324,0.42672,160,-0.7197,364,0.77129
ENSG00000181409,AATK,116,0.63906,63,-0.3762,66,-0.2963,100,0.39110,141,0.99465,54,-0.6298,48,-0.9087
ENSG00000224877,NDUFAF8,278,-0.0139,355,0.39527,431,0.73436,264,-0.1004,174,-0.7619,214,-0.4382,264,-0.1162
ENSG00000157637,SLC38A10,34,0.00665,33,-0.0318,38,0.18825,23,-0.6119,27,-0.3486,50,0.65127,33,-0.0598
ENSG00000266074,BAHCC1,20,-0.0087,17,-0.2115,18,-0.1665,18,-0.1198,12,-0.7466,22,0.18643,25,0.48717
ENSG00000184009,ACTG1,1726,0.02789,1253,-0.4905,1836,0.13020,1760,0.06050,1878,0.16815,1981,0.25849,1571,-0.1465
ENSG00000185504,FAAP100,14,-0.1489,14,-0.2108,10,-0.6956,18,0.25838,13,-0.2651,20,0.37231,18,0.26995
ENSG00000182446,NPLOC4,32,-0.4825,26,-0.7729,35,-0.3158,33,-0.4477,47,0.14817,60,0.55410,56,0.51250
ENSG00000204237,OXLD1,28,-0.4642,43,0.24603,35,-0.1096,33,-0.1882,29,-0.3683,44,0.26719,43,0.26939
ENSG00000185298,CCDC137,16,0.36748,11,-0.2163,8,-0.7247,12,-0.1475,15,0.28972,13,0.06484,13,0.09402
ENSG00000214087,ARL16,79,0.04196,73,-0.0978,83,0.12108,68,-0.2112,68,-0.2133,73,-0.0954,87,0.23704
ENSG00000185359,HGS,72,0.29372,42,-0.5996,43,-0.5419,68,0.18091,73,0.31125,68,0.17690,60,-0.0270
ENSG00000262814,MRPL12,86,0.01443,79,-0.1229,106,0.36667,96,0.19972,86,0.02267,90,0.09681,69,-0.3954
ENSG00000225663,MCRIP1,176,0.14086,164,0.02491,185,0.21995,175,0.13520,199,0.34606,164,0.02724,115,-0.6223
ENSG00000185624,P4HB,131,0.22670,109,-0.0804,71,-0.7526,122,0.10715,139,0.31796,103,-0.1756,120,0.09683
ENSG00000141522,ARHGDIA,188,-0.1883,149,-0.5597,204,-0.0537,306,0.63146,324,0.72847,166,-0.3878,176,-0.3419
ENSG00000183684,ALYREF,30,-0.0268,33,0.11186,35,0.24007,30,-0.0147,23,-0.4693,39,0.39865,27,-0.2156
ENSG00000141552,ANAPC11,331,0.07238,356,0.19326,483,0.71904,297,-0.1061,204,-0.7090,290,-0.1434,287,-0.1864
ENSG00000183979,NPB,17,-0.5722,32,0.46563,27,0.20106,21,-0.2185,19,-0.3682,40,0.87520,18,-0.5080
ENSG00000185813,PCYT2,75,0.34604,47,-0.4209,56,-0.1434,79,0.44619,66,0.13340,47,-0.4072,58,-0.0801
ENSG00000187531,SIRT7,15,0.30182,9,-0.5164,12,-0.0758,13,0.07386,15,0.32639,9,-0.5397,13,0.13542
ENSG00000197063,MAFG,69,0.25950,47,-0.3452,57,-0.0606,69,0.27555,98,0.88325,51,-0.2441,40,-0.7149
ENSG00000169696,ASPSCR1,38,0.46440,27,-0.1057,29,0.03802,26,-0.1668,39,0.50002,16,-0.8630,27,-0.1062
ENSG00000169689,CENPX,113,0.31136,101,0.12086,131,0.57143,96,0.03387,85,-0.1490,99,0.09393,62,-0.7455
ENSG00000169750,RAC3,36,-0.5211,34,-0.6277,35,-0.5585,56,0.19678,79,0.78469,65,0.44223,47,-0.1124
ENSG00000169738,DCXR,232,0.34971,285,0.70998,180,-0.0758,192,0.03742,143,-0.4468,223,0.28341,125,-0.7400
ENSG00000169733,RFNG,35,-0.2341,30,-0.4628,38,-0.1107,35,-0.2223,43,0.08577,45,0.16776,49,0.37562
ENSG00000169727,GPS1,89,-0.1004,57,-0.8075,90,-0.0787,87,-0.1416,93,-0.0235,139,0.64279,102,0.13212
ENSG00000169718,DUS1L,33,-0.4294,30,-0.5885,41,-0.0840,35,-0.3211,42,-0.0578,46,0.08769,60,0.65031
ENSG00000169710,FASN,223,0.14179,158,-0.4177,208,0.02522,239,0.25693,203,-0.0099,169,-0.3159,219,0.13023
ENSG00000176155,CCDC57,12,-0.2743,11,-0.4079,11,-0.3605,25,0.95996,17,0.30372,11,-0.4487,13,-0.1184
ENSG00000141551,CSNK1D,43,-1.1683,71,-0.3862,77,-0.2445,89,-0.0087,98,0.14401,96,0.10884,122,0.62763
ENSG00000181396,OGFOD3,11,-0.2051,15,0.23557,11,-0.1663,10,-0.2961,13,0.08592,14,0.14297,13,0.08128
ENSG00000169660,HEXD,19,0.17810,18,0.08662,19,0.18250,17,-0.0181,13,-0.3878,23,0.45590,14,-0.3816
ENSG00000178927,CYBC1,17,-0.3599,33,0.72088,25,0.26220,19,-0.1807,18,-0.2830,20,-0.1168,19,-0.1617
ENSG00000141562,NARF,36,-0.3952,37,-0.3654,43,-0.1243,49,0.09818,56,0.30260,56,0.30763,47,0.02791
ENSG00000141568,FOXK2,18,-1.1264,25,-0.5596,29,-0.3529,43,0.29115,48,0.48721,40,0.16462,43,0.33473
ENSG00000141580,WDR45B,91,0.25962,77,-0.0144,62,-0.3632,88,0.20979,90,0.25316,50,-0.6980,81,0.08999
ENSG00000141542,RAB40B,102,-0.9914,166,-0.2228,173,-0.1562,103,-0.9715,102,-0.9904,178,-0.1082,350,1.34357
ENSG00000141560,FN3KRP,34,-0.6563,50,-0.0549,45,-0.2177,43,-0.2888,36,-0.5878,66,0.40596,70,0.60187
ENSG00000141556,TBCD,51,-0.0814,33,-0.7973,54,-0.0062,43,-0.3818,54,-0.0145,55,0.01608,72,0.57387
ENSG00000176845,METRNL,31,1.20362,15,-0.0151,13,-0.2375,15,-0.0505,12,-0.3384,21,0.53525,7,-1.2059
ENSG00000101557,USP14,52,-0.8518,47,-1.0063,87,-0.0414,105,0.26944,116,0.44696,75,-0.2849,115,0.52079
ENSG00000079134,THOC1,4,-1.4486,16,0.46098,15,0.31156,16,0.49702,9,-0.4084,7,-0.7404,14,0.30448
ENSG00000176105,YES1,17,0.89380,24,1.48746,7,-0.5597,9,-0.2222,12,0.23904,5,-1.1796,4,-1.5346
ENSG00000141433,ADCYAP1,8,-1.9860,19,-0.6577,18,-0.7700,15,-1.0574,36,0.34582,52,1.02223,42,0.76791
ENSG00000101596,SMCHD1,21,0.12404,19,-0.0824,12,-0.7668,15,-0.4663,23,0.26163,22,0.14114,23,0.31362
ENSG00000101577,LPIN2,34,-0.7321,40,-0.4616,67,0.36756,55,0.03352,62,0.24257,74,0.53723,49,-0.1800
ENSG00000101608,MYL12A,50,1.14756,43,0.86024,21,-0.3375,39,0.71039,15,-0.7949,20,-0.4012,9,-1.7716
ENSG00000118680,MYL12B,260,-0.4235,282,-0.2959,335,-0.0168,349,0.04975,299,-0.2014,416,0.34762,382,0.24114
ENSG00000170579,DLGAP1,88,-0.9665,67,-1.3833,158,-0.0388,218,0.50675,216,0.49169,167,0.05992,189,0.30896
ENSG00000177337,DLGAP1-AS1,17,0.85264,33,2.25682,6,-0.8448,8,-0.2847,7,-0.6350,4,-1.3684,3,-2.0628
ENSG00000263878,DLGAP1-AS4,44,-0.2344,20,-1.4459,49,-0.0641,85,0.85898,55,0.10408,69,0.49043,44,-0.2780
ENSG00000263753,LINC00667,39,-0.1701,44,0.05544,47,0.14278,37,-0.2566,36,-0.2887,51,0.29470,45,0.08516
ENSG00000082397,EPB41L3,81,-0.7098,76,-0.8103,118,-0.1058,180,0.60341,141,0.18805,123,-0.0466,145,0.27449
ENSG00000206432,TMEM200C,2,-2.1118,11,0.04229,12,0.24080,14,0.50491,11,0.16779,19,0.98852,7,-0.7267
ENSG00000173482,PTPRM,34,-0.6316,29,-0.8804,104,1.26085,67,0.47031,53,0.07549,41,-0.3417,39,-0.4959
ENSG00000206418,RAB12,32,-0.2342,27,-0.4565,31,-0.2437,52,0.57943,52,0.60524,27,-0.4644,35,-0.0661
ENSG00000168502,MTCL1,9,-0.6811,10,-0.4188,6,-1.3405,13,-0.0889,13,-0.0309,13,-0.0696,23,1.04404
ENSG00000178127,NDUFV2,203,-0.1399,171,-0.4170,179,-0.3383,259,0.26107,157,-0.5548,313,0.58782,244,0.19000
ENSG00000101745,ANKRD12,145,0.09544,105,-0.4322,140,0.04279,227,0.87398,220,0.81682,47,-1.6447,105,-0.4945
ENSG00000128791,TWSG1,20,0.59775,9,-0.6264,21,0.72108,12,-0.1929,18,0.43043,11,-0.3830,10,-0.6453
ENSG00000017797,RALBP1,53,-0.2448,60,-0.0470,90,0.63483,70,0.21743,85,0.53766,52,-0.2642,42,-0.7139
ENSG00000154845,PPP4R1,20,0.47604,18,0.31999,15,-0.0059,20,0.50106,19,0.38041,3,-2.3814,12,-0.3555
ENSG00000168461,RAB31,152,1.13991,116,0.64843,102,0.42487,72,-0.1418,51,-0.6836,55,-0.5664,42,-1.1272
ENSG00000101558,VAPA,261,-0.1141,183,-0.6755,223,-0.3640,303,0.13577,317,0.20787,308,0.16145,320,0.26742
ENSG00000154856,APCDD1,154,2.26423,63,0.49509,23,-1.1235,28,-0.8016,31,-0.6372,37,-0.3986,20,-1.4874
ENSG00000134265,NAPG,72,-0.3258,53,-0.7870,98,0.17514,92,0.08017,105,0.30413,102,0.25624,90,0.04152
ENSG00000141404,GNAL,41,-1.2750,115,0.35916,104,0.18784,12,-3.0126,27,-1.9274,62,-0.6337,190,1.65162
ENSG00000255112,CHMP1B,93,-0.0429,59,-0.7630,101,0.10070,103,0.13447,84,-0.2073,114,0.28988,104,0.17480
ENSG00000154889,MPPE1,24,-0.3570,28,-0.0822,28,-0.1294,27,-0.1443,33,0.14774,30,0.00491,35,0.28460
ENSG00000141385,AFG3L2,37,-0.6200,34,-0.7734,56,0.02228,46,-0.2862,60,0.14445,59,0.11187,74,0.60330
ENSG00000141391,PRELID3A,10,-0.2314,15,0.43355,16,0.57813,6,-0.9970,12,0.11750,16,0.56078,8,-0.6126
ENSG00000134278,SPIRE1,69,0.31146,45,-0.3711,50,-0.2336,65,0.20297,60,0.07833,54,-0.1025,58,0.01461
ENSG00000128789,PSMG2,87,0.32841,63,-0.2099,69,-0.0511,60,-0.2962,57,-0.3697,86,0.30982,75,0.09536
ENSG00000175354,PTPN2,12,-0.2378,11,-0.3514,8,-0.8614,15,0.08883,10,-0.5549,12,-0.2687,22,0.95073
ENSG00000085415,SEH1L,33,-0.4121,32,-0.4869,44,0.01425,55,0.39204,54,0.36417,37,-0.2323,45,0.09726
ENSG00000168675,LDLRAD4,34,-0.2195,39,-0.0027,35,-0.1852,30,-0.3902,51,0.44606,29,-0.4769,47,0.36278
ENSG00000177150,FAM210A,16,0.26041,15,0.15452,12,-0.1315,8,-0.7688,20,0.66305,15,0.19415,11,-0.4238
ENSG00000101654,RNMT,42,-0.3240,32,-0.7253,62,0.33933,56,0.16930,98,1.13860,25,-1.0836,46,-0.2064
ENSG00000175322,ZNF519,5,-1.2254,10,-0.2626,11,-0.1766,14,0.19068,20,0.76637,14,0.24767,12,-0.0535
