Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000169398,PTK2,177,0.53894,226,0.97078,109,-0.2461,158,0.40826,106,-0.2922,96,-0.4527,59,-1.3160
ENSG00000181790,ADGRB1,21,-2.0646,67,-0.3520,105,0.36620,125,0.79934,89,0.09216,99,0.27605,61,-0.5648
ENSG00000180155,LYNX1,67,-1.3815,49,-1.8521,345,1.30242,157,-0.0583,121,-0.4713,100,-0.7695,233,0.71176
ENSG00000160932,LY6E,409,0.97297,125,-0.9614,240,0.06295,294,0.46863,86,-1.5313,208,-0.1659,210,-0.1736
ENSG00000176956,LY6H,35,-3.7214,172,-1.3799,857,1.24003,606,0.73442,225,-0.9720,334,-0.3555,462,0.18937
ENSG00000158106,RHPN1,17,-1.8598,44,-0.4531,71,0.32312,81,0.62460,42,-0.5302,75,0.41784,58,-0.0248
ENSG00000104529,EEF1D,741,2.68500,205,0.16917,51,-1.9816,138,-0.5163,111,-0.7993,61,-1.7020,108,-0.9356
ENSG00000179950,PUF60,70,-0.4994,108,0.18820,121,0.36525,102,0.09409,108,0.17704,90,-0.1105,84,-0.2461
ENSG00000185189,NRBP2,115,0.81720,75,0.08528,90,0.38790,80,0.23031,46,-0.6665,59,-0.2816,46,-0.7575
ENSG00000178209,PLEC,290,1.33325,226,0.87560,136,0.02131,56,-1.4758,152,0.20518,128,-0.0777,82,-0.8559
ENSG00000178719,GRINA,135,-0.8650,131,-0.9082,416,0.97269,267,0.24338,206,-0.2076,376,0.79421,156,-0.7203
ENSG00000197858,GPAA1,236,1.18495,40,-1.6501,79,-0.6396,168,0.69642,79,-0.6351,140,0.27766,76,-0.7692
ENSG00000179091,CYC1,115,-0.2187,157,0.28594,173,0.45372,137,0.07116,98,-0.4673,163,0.34935,102,-0.4453
ENSG00000179632,MAF1,114,1.28980,60,0.19337,38,-0.5534,33,-0.8472,25,-1.1765,62,0.22473,59,0.18736
ENSG00000179832,MROH1,32,-0.8845,31,-0.9273,61,0.11211,84,0.78276,40,-0.5310,56,-0.0236,60,0.12224
ENSG00000261236,BOP1,27,-0.5109,28,-0.4750,68,0.97819,48,0.42586,20,-1.0139,34,-0.1822,35,-0.1535
ENSG00000185122,HSF1,120,1.45526,46,-0.1959,43,-0.3090,52,-0.0038,40,-0.4197,22,-1.3215,47,-0.1940
ENSG00000185000,DGAT1,59,0.73912,36,-0.0639,43,0.19081,47,0.38758,29,-0.4004,41,0.12968,20,-1.1111
ENSG00000261678,SCRT1,45,0.52758,10,-1.8590,33,-0.0080,27,-0.3830,44,0.47523,23,-0.5641,44,0.56939
ENSG00000160948,VPS28,164,0.33224,150,0.18489,110,-0.3179,131,-0.0439,70,-1.0057,152,0.20181,149,0.20061
ENSG00000187954,CYHR1,52,-0.7580,114,0.49022,109,0.40868,83,-0.0303,61,-0.5158,100,0.26808,80,-0.1070
ENSG00000167702,KIFC2,70,-0.7598,11,-3.4419,148,0.43474,111,-0.0386,104,-0.1313,108,-0.0743,178,0.90897
ENSG00000160972,PPP1R16A,57,0.90342,5,-2.6440,21,-0.7246,31,-0.1611,56,0.87879,27,-0.3488,36,0.15053
ENSG00000161016,RPL8,1542,1.77433,617,0.12363,361,-0.7271,367,-0.7778,551,-0.0583,309,-0.9688,515,-0.1894
ENSG00000182307,C8orf33,94,0.97704,34,-0.6712,79,0.68326,37,-0.6068,39,-0.4630,65,0.35695,43,-0.3466
ENSG00000181404,WASHC1,67,0.34636,54,-0.0020,61,0.21065,42,-0.4431,54,-0.0078,43,-0.3569,61,0.24059
ENSG00000080503,SMARCA2,144,-0.5181,248,0.35634,203,0.03104,219,0.17870,156,-0.3894,198,-0.0124,204,0.03771
ENSG00000147852,VLDLR,16,-1.3614,22,-0.8640,59,0.69498,62,0.96859,22,-0.8453,7,-2.5383,48,0.41834
ENSG00000080298,RFX3,60,-0.2333,45,-0.6835,50,-0.5276,119,1.09620,49,-0.5719,93,0.46522,46,-0.7184
ENSG00000106688,SLC1A1,24,-0.8291,16,-1.4071,64,0.73377,53,0.50225,32,-0.3813,47,0.24181,39,-0.0805
ENSG00000106993,CDC37L1,0,-5.8251,0,-6.3962,64,0.60131,57,0.46619,39,-0.1950,110,1.59203,36,-0.3630
ENSG00000147853,AK3,76,0.66156,80,0.73694,26,-1.0382,41,-0.3975,45,-0.1913,120,1.47767,16,-1.9245
ENSG00000183354,KIAA2026,61,-0.0912,99,0.72161,48,-0.4598,69,0.14698,54,-0.2710,50,-0.3921,63,-0.0218
ENSG00000137040,RANBP6,13,-2.2913,25,-1.3600,106,0.91638,116,1.32347,48,-0.4020,49,-0.3567,40,-0.7467
ENSG00000137038,DMAC1,101,-0.3798,119,-0.1237,112,-0.2166,135,0.08802,78,-0.7931,153,0.29034,162,0.44112
ENSG00000153707,PTPRD,13,-3.0193,102,0.02074,165,0.83835,118,0.31160,105,0.07191,57,-0.8983,112,0.21354
ENSG00000107186,MPDZ,42,-0.7572,42,-0.7564,81,0.29630,77,0.24416,80,0.27997,86,0.39538,62,-0.1625
ENSG00000147862,NFIB,227,0.87834,146,0.13123,89,-0.6513,132,-0.0392,137,0.02955,131,-0.0406,109,-0.3808
ENSG00000175893,ZDHHC21,37,-0.6483,44,-0.3876,119,1.27743,31,-1.0303,62,0.14346,66,0.26106,59,0.08084
ENSG00000164975,SNAPC3,91,1.00278,17,-1.6139,64,0.39267,53,0.11538,45,-0.1852,68,0.50377,30,-0.8906
ENSG00000164985,PSIP1,101,-1.3005,274,0.26559,233,0.00070,245,0.09640,143,-0.7678,293,0.37492,281,0.35806
ENSG00000107295,SH3GL2,37,-2.6285,84,-1.4393,459,1.33672,323,0.83549,132,-0.7453,162,-0.4295,195,-0.1554
ENSG00000155876,RRAGA,83,-0.5537,100,-0.2644,214,1.01737,125,0.10880,115,-0.0405,138,0.26547,80,-0.6859
ENSG00000137154,RPS6,2465,1.94624,1440,0.90800,267,-1.7710,406,-1.2490,843,0.00241,571,-0.6181,590,-0.6318
ENSG00000155886,SLC24A2,2,-5.3195,106,0.16863,259,1.77407,43,-1.3576,48,-1.0716,28,-1.8798,166,1.13109
ENSG00000188352,FOCAD,6,-2.6578,27,-0.4537,97,1.78618,39,0.19423,44,0.33887,8,-2.2543,30,-0.3101
ENSG00000198642,KLHL9,62,0.67253,74,0.97320,78,1.07819,33,-0.4067,27,-0.6808,13,-1.7624,26,-0.7779
ENSG00000107105,ELAVL2,6,-4.6230,32,-2.1731,321,1.56135,176,0.55404,73,-0.9252,84,-0.7054,161,0.37254
ENSG00000198680,TUSC1,29,-0.2558,26,-0.4381,36,0.04670,48,0.62395,22,-0.7089,35,0.02555,34,-0.0456
ENSG00000235453,SMIM27,6,-2.7489,24,-0.7881,12,-1.7726,57,0.73096,66,0.86517,90,1.43798,21,-1.0832
ENSG00000165264,NDUFB6,42,-2.2192,98,-0.9515,144,-0.3536,239,0.55222,214,0.28995,286,0.78084,177,-0.0234
ENSG00000086061,DNAJA1,251,-0.2475,197,-0.6305,363,0.35456,352,0.35064,192,-0.6666,363,0.35243,283,-0.0646
ENSG00000122692,SMU1,52,0.28633,53,0.30824,82,1.05139,42,-0.0811,38,-0.2343,30,-0.5875,28,-0.7825
ENSG00000107262,BAG1,96,0.02355,93,-0.0232,95,-0.0002,75,-0.4205,86,-0.1503,112,0.28082,110,0.28071
ENSG00000086065,CHMP5,119,-0.0683,141,0.19587,147,0.27380,127,0.03120,132,0.08741,131,0.07461,99,-0.4057
ENSG00000010438,PRSS3,0,-5.9103,4,-3.4348,58,0.32813,37,-0.4332,31,-0.6500,111,1.48457,73,0.87154
ENSG00000107341,UBE2R2,137,0.57195,25,-2.0536,94,-0.0514,128,0.53707,68,-0.5697,93,-0.0764,100,0.06165
ENSG00000137073,UBAP2,62,0.34977,95,1.09536,30,-0.7779,40,-0.3774,61,0.31991,23,-1.1935,49,-0.0458
ENSG00000165006,UBAP1,4,-3.7985,79,0.61960,53,-0.0490,40,-0.5269,46,-0.2614,108,1.17437,59,0.16201
ENSG00000164976,MYORG,49,0.50099,11,-1.8434,27,-0.4768,33,-0.1693,62,0.89121,77,1.27734,18,-1.2047
ENSG00000164970,FAM219A,73,-0.1756,22,-1.9623,115,0.57966,119,0.75742,53,-0.6671,59,-0.5149,85,0.08660
ENSG00000168913,ENHO,98,-1.6386,230,-0.3277,150,-0.9894,262,-0.1372,600,1.30085,311,0.15496,315,0.20506
ENSG00000137100,DCTN3,39,-1.7599,63,-1.0482,136,0.15247,117,-0.1019,95,-0.4297,166,0.48827,190,0.85730
ENSG00000147955,SIGMAR1,1,-4.7216,68,0.94840,42,0.14082,51,0.53928,28,-0.5123,29,-0.4659,39,0.00534
ENSG00000187186,AL162231.1,40,-0.6710,41,-0.6337,83,0.51071,47,-0.4550,53,-0.2057,41,-0.6057,97,0.94783
ENSG00000122733,PHF24,6,-4.6021,62,-1.1538,221,0.89262,173,0.55084,82,-0.7344,114,-0.2125,171,0.52272
ENSG00000165280,VCP,195,0.48086,28,-2.5132,197,0.49545,208,0.70276,112,-0.4141,153,0.07657,105,-0.5788
ENSG00000165283,STOML2,96,0.57154,6,-3.4751,62,-0.1484,91,0.55908,50,-0.4900,98,0.61141,59,-0.2607
ENSG00000198722,UNC13B,59,0.73403,59,0.72973,74,1.13447,9,-2.3518,26,-0.5783,52,0.52255,27,-0.6025
ENSG00000198853,RUSC2,11,-2.8352,50,-0.6011,126,0.91385,103,0.67755,61,-0.2786,39,-0.9931,82,0.22150
ENSG00000107140,TESK1,57,-0.0503,34,-0.8731,72,0.33095,95,0.96876,42,-0.5187,21,-1.5634,56,-0.0775
ENSG00000159884,CCDC107,127,1.75567,10,-2.2656,45,-0.0762,58,0.38852,16,-1.6691,42,-0.1896,34,-0.5524
ENSG00000198467,TPM2,1498,5.45018,172,-0.2179,14,-3.9365,11,-4.4016,30,-2.8558,15,-3.8708,9,-4.7155
ENSG00000107175,CREB3,79,0.06444,106,0.55859,51,-0.6110,83,0.16483,65,-0.2545,56,-0.4808,80,0.09353
ENSG00000070610,GBA2,71,0.14116,45,-0.5850,99,0.71565,70,0.15896,38,-0.8375,63,-0.0514,63,-0.0460
ENSG00000137133,HINT2,105,1.79237,18,-1.1533,26,-0.6277,12,-1.9303,40,0.05889,57,0.66195,38,-0.0208
ENSG00000137103,TMEM8B,40,-0.9375,49,-0.6380,99,0.48130,55,-0.5356,58,-0.3902,98,0.46379,105,0.70028
ENSG00000122705,CLTA,199,-0.2056,111,-1.1132,368,0.82038,285,0.45096,164,-0.5115,210,-0.1169,205,-0.1753
ENSG00000137075,RNF38,66,0.37124,9,-2.6896,92,0.94444,48,-0.1677,31,-0.8128,44,-0.2824,68,0.48393
ENSG00000281649,EBLN3P,24,-0.9604,28,-0.7554,62,0.54799,69,0.86251,24,-0.9635,17,-1.4681,55,0.37850
ENSG00000137106,GRHPR,4,-3.7390,34,-0.6636,53,-0.0002,75,0.69881,57,0.13815,106,1.19509,34,-0.7383
ENSG00000175768,TOMM5,35,-1.2879,91,0.19477,57,-0.5533,93,0.27564,104,0.42666,72,-0.1808,90,0.20305
ENSG00000107282,APBA1,39,-1.2656,3,-4.9114,118,0.46131,127,0.68609,83,-0.1121,112,0.36262,98,0.16458
ENSG00000188647,PTAR1,95,0.96796,102,1.08999,12,-2.2913,55,0.06624,72,0.48526,69,0.41065,11,-2.5410
ENSG00000119138,KLF9,281,1.79821,70,-0.5972,91,-0.1975,103,-0.0012,60,-0.8392,84,-0.3261,66,-0.7603
ENSG00000119125,GDA,18,-3.7486,99,-1.2680,370,0.85085,430,1.38609,111,-1.0889,128,-0.8754,212,-0.0983
ENSG00000107372,ZFAND5,104,-1.6171,217,-0.4986,427,0.60666,415,0.66177,223,-0.4530,295,-0.0065,285,-0.0692
ENSG00000198963,RORB,13,-1.3337,0,-5.9605,33,0.11122,30,-0.0409,56,0.99737,31,-0.0197,43,0.61884
ENSG00000135002,RFK,51,-1.5154,30,-2.2857,188,0.53654,171,0.44053,75,-0.9259,189,0.54096,175,0.47763
ENSG00000106772,PRUNE2,3,-4.9613,161,0.78910,184,1.02138,117,0.28604,97,-0.0624,70,-0.5681,78,-0.4501
ENSG00000197969,VPS13A,6,-3.6366,72,0.08788,51,-0.4449,70,0.06559,42,-0.7395,81,0.29029,109,0.95376
ENSG00000156052,GNAQ,63,-2.0983,184,-0.4749,207,-0.2885,352,0.69031,231,-0.1141,240,-0.0488,300,0.36790
ENSG00000135069,PSAT1,38,-1.0140,70,-0.0857,23,-1.7676,71,-0.0645,149,1.20671,178,1.54927,31,-1.4515
ENSG00000196781,TLE1,143,1.11488,57,-0.4223,87,0.26193,71,-0.0918,48,-0.7018,107,0.60306,43,-0.9487
ENSG00000135018,UBQLN1,139,-0.2044,101,-0.7128,191,0.31249,199,0.44142,109,-0.5885,227,0.59999,129,-0.3672
ENSG00000165119,HNRNPK,514,0.40871,268,-0.6395,489,0.32543,430,0.13145,378,-0.0962,331,-0.3077,385,-0.0764
ENSG00000148053,NTRK2,321,-0.5323,625,0.54948,536,0.29130,365,-0.3744,724,0.80343,585,0.43740,260,-0.9521
ENSG00000135049,AGTPBP1,41,-0.5311,118,1.26324,69,0.32081,35,-0.8177,49,-0.2437,28,-1.1025,68,0.33232
ENSG00000135052,GOLM1,50,-1.2701,189,0.85157,159,0.55248,133,0.29909,147,0.42034,95,-0.2929,59,-1.1258
ENSG00000135070,ISCA1,129,-0.0481,50,-1.4996,206,0.72992,134,0.01628,83,-0.7464,166,0.35627,148,0.19633
ENSG00000196730,DAPK1,0,-5.8597,20,-1.2794,63,0.52681,83,1.24261,42,-0.1455,36,-0.3594,42,-0.1693
ENSG00000135047,CTSL,87,0.92744,17,-1.6096,80,0.77858,73,0.74366,23,-1.2006,45,-0.1660,26,-1.1142
ENSG00000106723,SPIN1,57,-1.8001,160,-0.2237,278,0.68725,258,0.66434,163,-0.1936,143,-0.4014,169,-0.1528
ENSG00000148082,SHC3,103,-0.6177,109,-0.5352,82,-0.9651,125,-0.3556,175,0.22789,208,0.51331,222,0.74275
ENSG00000187742,SECISBP2,9,-2.0498,43,0.36439,50,0.64008,52,0.83781,17,-1.0517,26,-0.4347,29,-0.2894
ENSG00000187764,SEMA4D,21,-1.0542,54,0.44106,71,0.92040,39,-0.0805,30,-0.4857,48,0.24664,34,-0.3510
ENSG00000165023,DIRAS2,32,-1.9952,11,-3.4968,345,1.94835,99,-0.3162,59,-1.0786,54,-1.2215,180,0.84928
ENSG00000090054,SPTLC1,48,0.31165,12,-1.7980,54,0.53216,52,0.53855,31,-0.3607,54,0.52168,25,-0.7669
ENSG00000196305,IARS,23,-1.5259,93,0.65663,106,0.89049,78,0.41733,44,-0.5703,72,0.22623,35,-1.0097
ENSG00000185963,BICD2,102,1.47133,30,-0.5614,23,-0.9873,40,-0.1671,27,-0.7354,76,0.92719,27,-0.8057
ENSG00000131669,NINJ1,150,2.26611,47,0.11091,16,-1.5439,20,-1.3195,53,0.30799,21,-1.1363,34,-0.4404
ENSG00000165238,WNK2,16,-2.6450,19,-2.3470,121,0.47139,128,0.67805,47,-1.0421,148,0.81447,105,0.27996
ENSG00000188938,FAM120AOS,30,-0.8303,71,0.50845,40,-0.4012,89,1.11431,27,-0.9969,58,0.17516,31,-0.9085
ENSG00000048828,FAM120A,107,0.55861,72,-0.0843,80,0.07343,94,0.39100,74,-0.0499,40,-1.0081,63,-0.3412
ENSG00000182150,ERCC6L2,42,0.17743,73,1.10766,36,-0.0952,43,0.21534,31,-0.3214,44,0.24309,15,-1.5254
ENSG00000130956,HABP4,35,-2.2171,80,-0.9952,184,0.31855,185,0.38050,129,-0.2527,91,-0.8048,237,0.89594
ENSG00000136842,TMOD1,44,-0.3917,30,-0.9713,35,-0.7656,54,-0.0859,36,-0.6899,128,1.40647,64,0.23540
ENSG00000136938,ANP32B,228,1.83193,172,1.27662,26,-1.7715,36,-1.4008,82,0.00174,64,-0.3782,47,-0.9651
ENSG00000136928,GABBR2,17,-4.1974,102,-1.6055,556,1.12806,407,0.68104,141,-1.1139,237,-0.3091,361,0.43603
ENSG00000106803,SEC61B,244,1.66882,42,-1.2554,48,-1.0760,76,-0.3990,79,-0.2971,190,1.19135,50,-1.1033
ENSG00000241697,TMEFF1,1,-6.1198,37,-1.5100,268,1.77954,92,-0.1254,70,-0.5410,50,-1.0675,140,0.67269
ENSG00000165152,TMEM246,60,-1.0080,12,-3.3029,213,1.05134,196,1.09758,40,-1.6036,132,0.23115,91,-0.4163
ENSG00000155827,RNF20,90,0.84554,83,0.71869,47,-0.2300,45,-0.3475,44,-0.3184,52,-0.0510,41,-0.5058
ENSG00000070214,SLC44A1,97,0.42903,129,0.92334,55,-0.4871,78,0.08312,72,-0.0474,57,-0.4334,53,-0.6121
ENSG00000106701,FSD1L,5,-2.7825,20,-0.8356,70,1.23010,25,-0.5122,29,-0.2568,35,0.04344,48,0.68150
ENSG00000119318,RAD23B,123,-0.0906,88,-0.6212,190,0.62771,114,-0.2392,46,-1.6186,93,-0.5291,202,0.87734
ENSG00000070061,ELP1,71,0.56188,9,-2.4986,75,0.65794,67,0.55325,49,-0.0334,52,0.06914,31,-0.8397
ENSG00000106771,TMEM245,199,0.87367,98,-0.2938,167,0.56940,117,-0.0198,111,-0.1038,91,-0.4232,83,-0.6356
ENSG00000260230,FRRS1L,60,-1.9238,140,-0.6362,201,-0.0596,318,0.84135,142,-0.6113,224,0.11328,238,0.24721
ENSG00000095203,EPB41L4B,7,-3.4310,29,-1.4850,60,-0.3770,143,1.32701,71,-0.1108,105,0.54170,62,-0.3532
ENSG00000070159,PTPN3,11,-1.9672,22,-0.9673,67,0.79071,57,0.60686,18,-1.2808,45,0.11924,49,0.29438
ENSG00000157654,PALM2-AKAP2,124,0.45902,67,-0.5398,110,0.26151,118,0.44034,39,-1.3712,45,-1.1466,112,0.33536
ENSG00000136810,TXN,238,-0.1703,107,-1.4102,200,-0.4479,318,0.34551,212,-0.3568,349,0.45489,322,0.36960
ENSG00000198121,LPAR1,62,0.85965,70,1.09207,12,-1.6787,10,-2.1259,39,0.07153,0,-6.3890,65,1.15049
ENSG00000136813,ECPAS,98,-0.1649,63,-0.8599,112,0.04624,154,0.68589,67,-0.7654,111,0.03806,110,0.01316
ENSG00000173258,ZNF483,26,-3.6510,212,-0.5657,401,0.46784,382,0.44912,189,-0.7390,517,0.90827,306,0.01952
ENSG00000242616,GNG10,98,-0.1155,72,-0.6067,89,-0.2829,134,0.45898,121,0.21864,137,0.42796,83,-0.4337
ENSG00000148154,UGCG,32,-0.2327,30,-0.3580,87,1.44958,20,-1.0477,14,-1.5211,31,-0.3012,52,0.62059
ENSG00000148153,INIP,18,-1.2417,19,-1.0956,51,0.42342,58,0.76198,26,-0.6597,28,-0.5462,49,0.39004
ENSG00000148218,ALAD,71,0.68091,80,0.88341,42,-0.1680,38,-0.4022,47,0.01501,32,-0.6233,38,-0.3744
ENSG00000148229,POLE3,12,-1.4777,11,-1.6587,43,0.48331,39,0.40352,34,0.09275,44,0.55085,32,0.01099
ENSG00000136888,ATP6V1G1,205,0.34869,80,-1.1286,199,0.29863,204,0.39260,145,-0.2149,159,-0.0640,148,-0.2057
ENSG00000157693,TMEM268,10,-2.3408,26,-0.8721,82,0.96871,55,0.31762,9,-2.4478,50,0.12985,65,0.65399
ENSG00000078725,BRINP1,0,-6.7515,39,-1.2071,181,1.28795,152,1.18022,47,-0.9222,63,-0.4925,68,-0.4083
ENSG00000106780,MEGF9,35,-1.2965,120,0.67677,99,0.34946,100,0.42271,58,-0.4980,100,0.36954,54,-0.6909
ENSG00000119402,FBXW2,28,-0.8927,82,0.84848,32,-0.6777,87,1.16406,14,-1.8615,34,-0.5762,40,-0.3824
ENSG00000119396,RAB14,141,0.20576,63,-1.0752,172,0.53285,138,0.18957,109,-0.2213,134,0.11487,114,-0.1655
ENSG00000148180,GSN,1133,3.99969,160,-0.2577,27,-2.9476,46,-2.3091,129,-0.6046,98,-1.0281,29,-2.9964
ENSG00000148175,STOM,872,3.54004,132,-0.3332,16,-3.4894,44,-2.1514,119,-0.4963,182,0.18143,29,-2.7683
ENSG00000136848,DAB2IP,136,1.38299,13,-2.3337,57,-0.1005,61,-0.0135,50,-0.3035,47,-0.4102,62,0.03950
ENSG00000119421,NDUFA8,79,-0.8693,56,-1.3977,143,0.05487,146,0.10030,140,0.01951,158,0.21997,187,0.59683
ENSG00000119446,RBM18,24,-1.0408,20,-1.3478,78,0.83981,62,0.51532,24,-1.0552,53,0.19032,52,0.15672
ENSG00000056586,RC3H2,0,-6.2299,30,-1.1038,57,-0.1281,68,0.20876,63,0.05239,119,1.13697,72,0.31431
ENSG00000011454,RABGAP1,175,0.86700,101,-0.0549,133,0.39098,92,-0.2294,73,-0.5806,64,-0.7845,106,0.02615
ENSG00000165209,STRBP,31,-1.0192,17,-1.9066,106,0.97780,57,-0.0749,46,-0.3934,29,-1.1065,96,0.95824
ENSG00000119522,DENND1A,28,-0.4069,25,-0.6201,56,0.70475,45,0.39942,34,-0.1315,32,-0.1895,32,-0.2430
ENSG00000106689,LHX2,24,-2.0642,34,-1.5426,131,0.58584,99,0.12381,177,1.11327,125,0.49969,71,-0.4659
ENSG00000136930,PSMB7,69,-1.2387,62,-1.3799,174,0.21928,192,0.45046,149,-0.0344,193,0.39009,169,0.19546
ENSG00000136942,RPL35,1953,1.30335,1174,0.40114,366,-1.4341,653,-0.6090,1084,0.26880,657,-0.5368,871,-0.1010
ENSG00000136950,ARPC5L,46,-1.4217,30,-2.0574,161,0.53490,125,0.13214,86,-0.4754,227,1.14157,124,0.11116
ENSG00000173611,SCAI,0,-6.0612,24,-1.2378,92,0.94213,80,0.83892,26,-1.0592,44,-0.2807,63,0.34329
ENSG00000119414,PPP6C,44,-0.5859,80,0.38557,99,0.73581,47,-0.5475,47,-0.4670,94,0.64370,57,-0.1870
ENSG00000044574,HSPA5,366,1.27957,130,-0.4753,208,0.28261,177,0.02395,115,-0.6564,238,0.51215,81,-1.3177
ENSG00000119487,MAPKAP1,24,-0.9063,41,-0.0539,41,-0.0397,46,0.15777,37,-0.2340,39,-0.1453,54,0.46103
ENSG00000197958,RPL12,1204,1.70863,782,0.89309,141,-1.8201,250,-1.0555,543,0.26909,302,-0.6708,337,-0.5552
ENSG00000148356,LRSAM1,29,-0.3460,47,0.40142,63,0.90085,46,0.41465,14,-1.4607,33,-0.1935,27,-0.5663
ENSG00000136854,STXBP1,142,-2.2372,212,-1.6395,1081,0.96773,956,0.89924,325,-0.9920,518,-0.2649,655,0.12981
ENSG00000136807,CDK9,65,0.70394,19,-1.2384,46,0.14642,70,0.99483,20,-1.1894,48,0.19947,22,-1.0851
ENSG00000106992,AK1,81,-0.5109,111,-0.0195,123,0.14078,131,0.29560,135,0.30599,135,0.30384,81,-0.5711
ENSG00000160408,ST6GALNAC6,191,0.29756,159,-0.0093,129,-0.3419,152,-0.0848,198,0.35013,112,-0.5636,172,0.13609
ENSG00000136908,DPM2,8,-2.0032,0,-5.9437,88,1.88544,30,-0.0702,21,-0.5683,35,0.22612,32,0.08513
ENSG00000167106,FAM102A,24,-1.6984,85,0.22545,49,-0.6374,75,0.03268,93,0.37659,134,1.00763,65,-0.2437
ENSG00000148339,SLC25A25,55,0.43410,0,-6.2689,48,0.20356,60,0.68334,22,-0.9874,65,0.71882,35,-0.3451
ENSG00000148334,PTGES2,87,-0.4702,58,-1.0886,172,0.65060,150,0.48159,96,-0.3144,83,-0.5338,127,0.15776
ENSG00000171159,C9orf16,206,-1.0646,222,-0.9526,286,-0.5622,402,-0.0230,446,0.15007,447,0.15262,626,0.86082
ENSG00000148337,CIZ1,51,0.11513,35,-0.4941,70,0.64914,53,0.18711,51,0.10688,63,0.46222,26,-1.0085
ENSG00000106976,DNM1,169,-2.3965,382,-1.1789,1639,1.20931,1167,0.71414,434,-0.9837,796,-0.0324,778,-0.0800
ENSG00000167110,GOLGA2,15,-1.7842,68,0.58240,47,-0.0248,44,-0.1576,31,-0.6943,31,-0.6672,76,0.90989
ENSG00000167112,TRUB2,54,-0.1215,53,-0.1481,81,0.54817,65,0.19242,52,-0.1933,22,-1.5074,67,0.25490
ENSG00000167113,COQ4,24,-1.1446,25,-1.1054,63,0.35113,51,0.00797,46,-0.1465,88,0.92225,54,0.12773
ENSG00000167114,SLC27A4,10,-2.6213,23,-1.4074,90,0.77096,102,1.21086,43,-0.4469,46,-0.3195,47,-0.3208
ENSG00000197694,SPTAN1,440,0.03703,399,-0.1215,570,0.46570,469,0.16349,340,-0.3762,381,-0.1949,401,-0.1273
ENSG00000119335,SET,369,0.63396,254,0.01534,200,-0.3692,241,-0.0835,231,-0.1373,341,0.50207,195,-0.4568
ENSG00000160445,ZER1,47,-1.4212,34,-1.9006,231,1.16268,162,0.62350,61,-1.0122,144,0.33551,108,-0.1557
ENSG00000107021,TBC1D13,12,-2.1335,50,0.05335,46,-0.0932,55,0.25438,40,-0.2833,22,-1.2277,78,0.94340
ENSG00000167136,ENDOG,26,-0.6211,27,-0.5627,59,0.70045,46,0.30884,46,0.27937,25,-0.6639,37,-0.0891
ENSG00000136802,LRRC8A,91,0.30828,54,-0.5156,80,0.10134,66,-0.2415,134,0.97604,118,0.75425,34,-1.3433
ENSG00000148341,SH3GLB2,145,-0.3157,58,-1.7218,259,0.64133,174,-0.0268,156,-0.1927,204,0.24169,208,0.31841
ENSG00000095321,CRAT,0,-5.9020,29,-0.7341,46,-0.0229,103,1.71425,36,-0.4262,13,-1.8950,46,-0.0441
ENSG00000119383,PTPA,179,0.06058,132,-0.4282,210,0.32248,207,0.34414,109,-0.7269,152,-0.2057,179,0.06683
ENSG00000136827,TOR1A,39,0.14779,13,-1.5539,63,0.94729,45,0.45535,20,-0.9210,29,-0.3212,34,-0.1132
ENSG00000136819,C9orf78,76,-0.2363,90,0.02199,77,-0.2268,92,0.06436,65,-0.4975,74,-0.2928,116,0.52247
ENSG00000187239,FNBP1,80,0.59655,164,1.94340,31,-0.8966,44,-0.4258,65,0.24503,34,-0.7516,20,-1.7178
ENSG00000148358,GPR107,32,-0.3137,17,-1.2235,66,0.88393,63,0.96263,39,-0.0015,16,-1.3116,27,-0.6530
ENSG00000107130,NCS1,140,-1.2338,203,-0.6641,228,-0.4892,432,0.65446,359,0.24356,253,-0.3237,369,0.33354
ENSG00000130707,ASS1,118,0.58871,25,-1.8392,123,0.66411,136,1.00523,35,-1.3303,17,-2.3480,77,-0.1313
ENSG00000126878,AIF1L,267,2.84946,105,0.87615,31,-1.0946,14,-2.3890,71,0.21305,3,-4.4518,28,-1.3595
ENSG00000130723,PRRC2B,95,-1.2295,86,-1.3876,244,0.25216,315,0.81115,192,-0.1372,184,-0.2073,227,0.14872
ENSG00000130717,UCK1,108,1.41041,1,-5.3606,29,-0.7970,67,0.65989,35,-0.5143,25,-0.9982,50,0.06475
ENSG00000107263,RAPGEF1,50,-0.3888,81,0.36747,49,-0.4269,31,-1.2356,70,0.14035,112,0.92576,78,0.35573
ENSG00000107290,SETX,73,-0.0420,182,1.55985,27,-1.5669,84,0.22248,53,-0.5427,88,0.26988,41,-1.0406
ENSG00000165699,TSC1,10,-2.2359,47,0.11125,54,0.33031,50,0.23295,43,-0.0370,49,0.19613,46,0.09763
ENSG00000160271,RALGDS,72,1.06754,1,-4.6680,51,0.47416,42,0.17834,30,-0.3975,47,0.32115,30,-0.4447
