Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000006125,AP2B1,3,-5.2039,476,2.37078,89,-0.6540,211,0.83167,128,0.02376,59,-1.3456
ENSG00000270647,TAF15,3,-3.9364,111,1.24733,32,-0.9252,70,0.46455,70,0.51510,53,0.01256
ENSG00000275832,ARHGAP23,3,-4.6461,19,-2.2702,59,-0.7051,44,-1.0159,237,2.16883,76,-0.2338
ENSG00000277363,SRCIN1,3,-5.2463,194,0.64495,59,-1.4126,5,-4.6522,369,2.25149,105,-0.4060
ENSG00000275023,MLLT6,3,-4.0034,37,-0.6206,51,-0.1273,7,-2.9574,78,0.64202,82,0.87182
ENSG00000277972,CISD3,3,-3.9695,114,1.25274,36,-0.7222,144,1.67861,42,-0.4256,46,-0.3154
ENSG00000277791,PSMB3,314,1.75290,118,0.06959,65,-1.0024,174,0.69891,85,-0.4743,90,-0.4300
ENSG00000276293,PIP4K2B,3,-4.9178,456,2.72657,81,-0.4670,3,-5.2520,102,-0.0356,78,-0.5470
ENSG00000125691,RPL23,1257,1.31802,219,-1.4712,228,-1.6199,596,0.06513,583,0.03296,791,0.68992
ENSG00000067191,CACNB1,3,-3.3704,294,4.87749,19,-1.1338,1,-4.3903,0,-6.6080,12,-1.9000
ENSG00000108298,RPL19,2064,0.34690,490,-1.8607,482,-2.1276,1906,0.21785,1838,0.17864,2904,1.27752
ENSG00000171532,NEUROD2,3,-3.9958,415,4.43699,59,0.15031,1,-5.0130,0,-6.2823,1,-5.2418
ENSG00000131771,PPP1R1B,841,3.85987,71,-0.9191,122,-0.1036,9,-3.8423,28,-2.3945,24,-2.7899
ENSG00000141741,MIEN1,128,0.91045,71,-0.0594,52,-0.6348,2,-5.2105,106,0.68625,79,0.14840
ENSG00000108344,PSMD3,3,-3.6140,126,1.89892,36,-0.2854,13,-1.7182,67,0.85903,26,-0.8909
ENSG00000126351,THRA,19,-2.9820,265,1.06640,116,-0.3426,82,-0.8110,246,1.09342,107,-0.4917
ENSG00000188895,MSL1,3,-4.0763,137,1.45265,36,-0.8531,38,-0.6667,120,1.42815,37,-0.8336
ENSG00000108349,CASC3,249,1.46544,41,-1.4393,31,-2.0664,146,0.54303,154,0.71343,104,-0.0079
ENSG00000171475,WIPF2,132,1.31292,146,1.49832,45,-0.5518,1,-5.1441,39,-0.7276,56,-0.1250
ENSG00000073584,SMARCE1,258,2.33980,68,-0.0352,20,-2.1065,148,1.26468,45,-0.7370,47,-0.7383
ENSG00000186395,KRT10,308,1.88890,108,0.06933,66,-0.8336,63,-0.7620,153,0.73199,51,-1.2564
ENSG00000173812,EIF1,1190,0.31625,1562,0.76559,529,-1.1117,539,-0.9205,1528,0.83860,937,-0.0824
ENSG00000141698,NT5C3B,3,-3.1546,129,2.62031,31,0.00554,24,-0.3889,23,-0.4818,14,-1.3737
ENSG00000173786,CNP,28,-5.9378,158,-3.4392,200,-3.3873,374,-2.1799,5872,3.23326,1485,-0.1188
ENSG00000168259,DNAJC7,3,-4.5605,292,2.27505,59,-0.6045,47,-0.8446,119,0.70348,45,-1.0501
ENSG00000108773,KAT2A,3,-3.3935,131,2.27834,39,0.18659,1,-4.4134,52,0.68136,13,-1.7971
ENSG00000108774,RAB5C,3,-4.3871,102,0.56904,100,0.71050,19,-2.0053,79,0.15946,69,-0.0743
ENSG00000177469,CAVIN1,374,2.29744,0,-9.4239,17,-2.9218,192,1.02874,105,0.04016,101,-0.0369
ENSG00000033627,ATP6V0A1,3,-5.4445,833,3.35067,125,-0.3462,23,-2.8201,98,-0.7170,72,-1.3035
ENSG00000037042,TUBG2,3,-3.8840,96,1.04808,45,-0.2175,83,0.79957,60,0.31550,39,-0.4690
ENSG00000108797,CNTNAP1,3,-4.3613,349,3.01590,70,-0.0160,124,0.92358,0,-7.5937,30,-1.5025
ENSG00000183978,COA3,413,2.31095,78,-0.5683,94,-0.3531,42,-1.5149,146,0.47038,45,-1.6158
ENSG00000131469,RPL27,647,-0.4295,366,-1.2959,389,-1.3970,712,-0.2820,954,0.20293,1522,1.34248
ENSG00000108828,VAT1,8,-2.7312,106,1.16868,26,-1.2560,8,-2.8355,96,1.16449,61,0.32497
ENSG00000188554,NBR1,206,1.57319,56,-0.5667,59,-0.5979,5,-4.1053,194,1.77273,21,-2.2841
ENSG00000108861,DUSP3,3,-3.8105,148,1.93940,44,-0.1703,56,0.24345,35,-0.5181,40,-0.3644
ENSG00000108852,MPP2,3,-3.8236,187,2.41744,19,-1.6076,1,-4.8413,65,0.52220,52,0.12190
ENSG00000141349,G6PC3,469,3.03855,60,-0.7073,58,-0.8987,1,-5.7939,109,0.26243,38,-1.5788
ENSG00000108840,HDAC5,3,-4.9388,131,0.34536,79,-0.5309,115,0.13610,209,1.34260,84,-0.4233
ENSG00000087152,ATXN7L3,3,-3.9836,274,3.07201,47,-0.2545,1,-5.0008,23,-1.4066,43,-0.4336
ENSG00000108312,UBTF,93,0.24893,212,1.66313,55,-0.6818,17,-2.3286,102,0.44743,62,-0.4815
ENSG00000108309,RUNDC3A,3,-5.2505,655,3.05554,167,0.51089,25,-2.4847,71,-1.0191,37,-2.1324
ENSG00000030582,GRN,3,-3.6512,89,1.19664,40,-0.1623,1,-4.6698,49,0.21940,55,0.49134
ENSG00000073670,ADAM11,3,-3.7344,244,3.22282,62,0.63983,1,-4.7526,17,-1.5948,11,-2.3463
ENSG00000131097,HIGD1B,3,-5.0179,0,-7.5110,49,-1.4431,332,1.89229,3,-5.4278,245,1.99589
ENSG00000131095,GFAP,19391,2.00038,554,-3.6009,1165,-2.7875,3260,-0.9864,11247,1.15792,6220,0.01656
ENSG00000131094,C1QL1,3,-4.1375,81,0.46691,52,-0.2943,1,-5.1544,71,0.27753,94,0.97150
ENSG00000136448,NMT1,36,-0.8422,237,2.38884,40,-0.8291,11,-2.5787,81,0.48388,40,-0.8159
ENSG00000161714,PLCD3,361,2.80375,0,-9.0548,41,-1.1896,98,0.34406,54,-0.6581,61,-0.4844
ENSG00000186868,MAPT,3,-5.2281,480,2.35323,62,-1.3061,166,0.41038,149,0.26414,94,-0.5893
ENSG00000073969,NSF,3,-5.2670,1026,4.56475,79,-0.9341,85,-0.6907,14,-3.4698,25,-2.7621
ENSG00000141279,NPEPPS,147,1.54551,96,0.79487,51,-0.2823,78,0.43984,64,0.14969,15,-2.2447
ENSG00000108424,KPNB1,3,-4.8020,155,0.78870,64,-0.7379,61,-0.7021,238,1.88277,55,-1.0070
ENSG00000082641,NFE2L1,566,2.47245,220,0.69230,53,-1.7354,143,-0.0089,140,-0.0436,71,-1.2645
ENSG00000108468,CBX1,3,-4.3637,83,0.24890,49,-0.6902,78,0.16669,128,1.13194,70,-0.0056
ENSG00000159199,ATP5MC1,145,0.96738,133,0.81712,56,-0.6870,37,-1.1707,98,0.35924,69,-0.3007
ENSG00000159202,UBE2Z,272,1.58641,304,1.80155,57,-1.1268,18,-2.6730,113,0.10947,60,-1.0295
ENSG00000159210,SNF8,3,-3.8319,53,0.12221,27,-1.0846,3,-3.9435,112,1.67547,58,0.34752
ENSG00000167085,PHB,79,0.65953,56,0.09750,39,-0.5631,31,-0.7908,69,0.48686,52,-0.0023
ENSG00000121067,SPOP,240,1.68639,129,0.59562,51,-1.0273,10,-3.2790,95,0.10757,87,-0.0458
ENSG00000005882,PDK2,216,2.21898,158,1.59556,55,-0.2344,6,-3.3685,32,-1.0949,23,-1.6806
ENSG00000108819,PPP1R9B,3,-4.7945,240,1.56880,116,0.39838,161,0.85913,32,-1.7400,77,-0.4031
ENSG00000108826,MRPL27,222,2.12174,42,-0.7137,45,-0.7293,52,-0.3786,77,0.27089,42,-0.8524
ENSG00000154945,ANKRD40,172,-0.4577,27,-3.2024,55,-2.4171,22,-3.4993,334,0.68599,494,1.90238
ENSG00000108848,LUC7L3,3,-5.5978,147,-0.1948,105,-0.8441,259,0.71933,265,0.87329,192,0.28841
ENSG00000008294,SPAG9,138,-0.2392,138,-0.2406,81,-1.2268,21,-3.0023,340,1.48686,183,0.25834
ENSG00000239672,NME1,202,1.58910,209,1.65499,32,-1.5611,115,0.60982,29,-1.6050,62,-0.4448
ENSG00000243678,NME2,812,1.57870,155,-1.1169,150,-1.3564,297,-0.1179,283,-0.2172,415,0.54295
ENSG00000108924,HLF,3,-3.9690,165,1.94650,52,-0.0646,146,1.70519,7,-3.0201,35,-0.7827
ENSG00000108960,MMD,3,-4.4529,412,3.29582,48,-0.8240,127,0.85012,20,-2.1283,34,-1.4045
ENSG00000153944,MSI2,837,3.52530,65,-1.1946,84,-0.9457,71,-1.0600,68,-1.2006,65,-1.3782
ENSG00000136450,SRSF1,236,1.83174,97,0.27691,26,-1.9293,80,-0.0258,121,0.72574,54,-0.7569
ENSG00000264364,DYNLL2,36,-2.6621,586,1.74390,135,-0.8338,135,-0.6995,288,0.55691,199,-0.1290
ENSG00000005379,TSPOAP1,180,2.65717,94,1.35000,45,0.14523,1,-4.6337,4,-3.3680,14,-1.8907
ENSG00000108387,SEPTIN4,3,-7.9670,137,-2.7590,219,-2.3286,393,-1.2054,1566,1.15505,1712,1.66362
ENSG00000108395,TRIM37,167,1.58798,365,3.34682,45,-0.6839,1,-5.2684,0,-7.4845,17,-2.2844
ENSG00000182628,SKA2,334,2.80320,0,-8.9442,44,-0.9476,1,-5.4378,73,-0.0217,66,-0.2159
ENSG00000141367,CLTC,48,-1.7661,424,1.72384,126,-0.3989,141,-0.1437,270,1.05832,58,-1.7176
ENSG00000136485,DCAF7,3,-3.8475,130,1.64727,43,-0.2690,61,0.33164,64,0.45591,31,-0.8536
ENSG00000108588,CCDC47,3,-4.0068,103,1.02035,40,-0.5838,40,-0.5016,111,1.37322,39,-0.6420
ENSG00000198231,DDX42,3,-3.2806,99,1.87702,22,-0.7257,1,-4.2994,32,-0.0715,44,0.56440
ENSG00000087191,PSMC5,241,1.09283,138,0.15678,76,-0.8988,42,-1.6623,149,0.32449,141,0.24817
ENSG00000266402,SNHG25,1039,2.05467,107,-1.6774,146,-1.3992,164,-1.0381,402,0.40661,327,0.03611
ENSG00000136478,TEX2,3,-3.7538,102,1.31541,20,-1.4424,1,-4.7718,48,0.06802,82,1.29683
ENSG00000108654,DDX5,1282,2.13226,401,0.07568,181,-1.3331,459,0.29517,427,0.19813,221,-1.0001
ENSG00000154229,PRKCA,3,-4.8436,400,2.53732,122,0.44173,3,-4.9079,117,0.30371,26,-2.2471
ENSG00000154217,PITPNC1,3,-3.2343,0,-7.7649,68,1.82317,54,0.83028,12,-1.6094,23,-0.5856
ENSG00000171634,BPTF,3,-4.5196,29,-1.5201,46,-0.9892,188,1.46265,93,0.29122,108,0.66713
ENSG00000196704,AMZ2,246,1.95414,107,0.47061,49,-0.8895,101,0.37672,85,0.12014,35,-1.4427
ENSG00000108946,PRKAR1A,472,1.15862,520,1.32973,93,-1.6310,105,-1.2386,389,0.95372,144,-0.9026
ENSG00000141338,ABCA8,3,-4.4088,17,-2.1724,6,-3.9394,1,-5.4248,303,3.76544,52,-0.6207
ENSG00000125398,SOX9,1214,4.93467,5,-4.9353,111,-0.5211,2,-5.8643,17,-3.2947,6,-4.9333
ENSG00000179604,CDC42EP4,520,2.26407,45,-1.7645,187,0.52297,83,-0.8589,74,-1.1221,81,-1.0663
ENSG00000172809,RPL38,114,-4.0608,630,-1.5580,629,-1.7824,1458,-0.2827,2311,0.51253,3496,1.68265
ENSG00000141540,TTYH2,3,-6.4312,45,-2.8222,59,-2.7019,31,-3.3436,1105,3.23636,265,-0.2177
ENSG00000109062,SLC9A3R1,3,-4.5605,22,-1.9366,187,2.16719,27,-1.6619,83,0.04746,37,-1.3862
ENSG00000161509,GRIN2C,3,-3.6967,8,-2.4333,86,1.56673,135,1.91557,35,-0.4204,5,-3.5230
ENSG00000167861,HID1,3,-3.8157,171,2.22943,26,-1.0787,37,-0.4159,63,0.47545,38,-0.4348
ENSG00000180901,KCTD2,95,1.34809,148,2.20524,18,-1.4718,1,-4.6488,35,-0.3077,32,-0.5296
ENSG00000167863,ATP5PD,938,2.88378,176,-0.2073,102,-1.2116,115,-0.8606,160,-0.3891,117,-0.9877
ENSG00000188612,SUMO2,642,1.42226,377,0.50240,145,-1.1602,250,-0.1576,358,0.47416,205,-0.5604
ENSG00000125445,MRPS7,295,2.62978,85,0.32144,53,-0.5299,1,-5.3632,76,0.14693,25,-1.7460
ENSG00000177885,GRB2,213,1.54174,163,1.06437,40,-1.3314,74,-0.2222,121,0.63741,42,-1.2520
ENSG00000177728,TMEM94,302,2.45069,88,0.20246,85,0.18519,34,-1.2623,41,-1.0604,30,-1.6290
ENSG00000177303,CASKIN2,3,-3.8551,22,-1.2088,50,0.01313,68,0.51670,78,0.84012,49,-0.0392
ENSG00000161526,SAP30BP,215,2.18377,76,0.31783,32,-1.2072,33,-0.9864,112,1.11369,14,-2.4488
ENSG00000132475,H3F3B,1088,1.46766,260,-0.8701,210,-1.3842,326,-0.5234,716,0.84424,427,-0.1268
ENSG00000132471,WBP2,534,1.26776,566,1.37135,170,-0.7131,28,-3.2826,360,0.67551,130,-1.1786
ENSG00000204316,MRPL38,3,-3.9345,106,1.17054,34,-0.7839,104,1.13793,82,0.82763,32,-0.8960
ENSG00000182473,EXOC7,3,-3.9841,131,1.48005,41,-0.5415,3,-4.1209,105,1.26929,43,-0.4428
ENSG00000141576,RNF157,3,-3.8627,123,1.52166,52,0.06925,51,0.02714,42,-0.3005,44,-0.2288
ENSG00000185262,UBALD2,125,0.88863,118,0.78756,40,-1.0634,3,-4.6190,136,1.20381,54,-0.5686
ENSG00000182534,MXRA7,635,2.21302,135,-0.4670,104,-1.0215,177,-0.0400,164,-0.1762,138,-0.5239
ENSG00000161547,SRSF2,3,-4.5928,246,1.88060,81,-0.0446,92,0.15928,103,0.38726,41,-1.2713
ENSG00000129657,SEC14L1,55,-0.1873,47,-0.4338,49,-0.4594,130,1.21694,37,-0.8609,78,0.44803
ENSG00000184640,SEPTIN9,216,1.99406,103,0.65882,32,-1.3764,161,1.42571,53,-0.4523,25,-1.7375
ENSG00000078687,TNRC6C,3,-4.4799,172,1.34908,41,-1.1206,73,-0.0842,80,0.08735,104,0.63616
ENSG00000108639,SYNGR2,31,-1.3936,0,-9.0344,10,-3.2683,104,0.45423,250,2.61976,65,-0.3456
ENSG00000204278,TMEM235,129,1.03786,0,-8.8414,5,-3.9948,1,-5.3348,217,2.60647,57,-0.3370
ENSG00000108669,CYTH1,3,-4.7317,71,-0.3792,32,-1.7901,1,-5.7472,304,2.78207,74,-0.4053
ENSG00000035862,TIMP2,519,1.41705,145,-0.6713,104,-1.3693,170,-0.4306,347,0.82016,207,-0.1504
ENSG00000108679,LGALS3BP,25,-2.3533,3,-5.2909,57,-1.3314,118,-0.0263,337,2.23058,109,-0.1803
ENSG00000167281,RBFOX3,3,-4.0129,372,3.94246,72,0.53840,1,-5.0302,4,-3.8427,3,-4.4351
ENSG00000171246,NPTX1,3,-5.5931,1385,4.96661,66,-1.6228,144,-0.2223,0,-8.8222,31,-2.7653
ENSG00000175866,BAIAP2,3,-4.9503,794,4.39422,62,-0.9897,160,0.66714,0,-8.1809,8,-4.0307
ENSG00000181409,AATK,3,-5.5903,187,0.19378,43,-2.2669,1,-6.5236,533,2.66078,144,-0.2663
ENSG00000224877,NDUFAF8,426,1.36725,102,-0.9514,130,-0.6993,89,-1.1574,221,0.28084,209,0.21082
ENSG00000184009,ACTG1,181,-1.8033,906,0.69063,544,-0.1657,943,0.75776,984,0.95997,296,-1.2500
ENSG00000182446,NPLOC4,3,-3.7566,112,1.49142,33,-0.6095,83,0.95039,67,0.68167,25,-1.0741
ENSG00000185359,HGS,3,-4.0735,83,0.58035,42,-0.5814,106,0.99331,89,0.79663,46,-0.4184
ENSG00000262814,MRPL12,204,2.27962,56,0.00155,52,-0.1628,5,-3.4601,52,-0.1405,32,-1.0376
ENSG00000225663,MCRIP1,242,0.66862,198,0.34309,127,-0.4448,92,-0.8479,238,0.73787,124,-0.4855
ENSG00000185624,P4HB,111,0.22027,100,0.04560,100,0.06136,66,-0.6075,118,0.35410,85,-0.2632
ENSG00000141522,ARHGDIA,3,-5.5266,427,1.69672,116,-0.5853,170,0.11633,218,0.58273,119,-0.5352
ENSG00000141552,ANAPC11,356,1.24063,176,0.06718,112,-0.7665,129,-0.4271,224,0.51052,139,-0.3797
ENSG00000185813,PCYT2,3,-4.5809,249,1.92115,77,-0.1135,79,-0.0617,104,0.42306,44,-1.1245
ENSG00000197063,MAFG,3,-3.7162,141,1.97841,44,-0.0560,51,0.18343,54,0.33470,20,-1.4081
ENSG00000169689,CENPX,3,-3.7447,37,-0.3432,60,0.57234,1,-4.7629,67,0.69030,50,0.15073
ENSG00000169738,DCXR,5,-4.4353,153,0.42673,124,0.09943,102,-0.2294,176,0.74945,103,-0.2501
ENSG00000169727,GPS1,292,2.29506,138,0.88638,57,-0.6413,1,-5.5619,98,0.35673,28,-1.7983
ENSG00000169710,FASN,3,-4.3361,176,1.57839,80,0.28239,11,-2.7417,125,1.13197,28,-1.6065
ENSG00000141551,CSNK1D,224,1.68376,218,1.63494,43,-1.1903,8,-3.4175,111,0.52230,39,-1.3593
ENSG00000141580,WDR45B,3,-4.3638,166,1.43705,64,-0.1937,56,-0.3578,76,0.13375,69,-0.0435
ENSG00000141542,RAB40B,3,-5.3833,216,0.66237,34,-2.4197,143,-0.0029,266,1.19468,193,0.63219
ENSG00000101557,USP14,3,-3.6915,133,1.89717,44,-0.0162,1,-4.7097,70,0.86593,25,-0.9948
ENSG00000101608,MYL12A,299,1.77074,0,-8.7223,47,-1.4396,214,1.15213,106,-0.0125,102,-0.0824
ENSG00000118680,MYL12B,270,1.08620,251,0.96002,99,-0.6438,179,0.39568,108,-0.4425,109,-0.4819
ENSG00000170579,DLGAP1,3,-3.5210,278,4.13152,27,-0.6820,27,-0.5660,1,-5.5368,14,-1.8010
ENSG00000082397,EPB41L3,3,-4.6256,101,0.28640,18,-2.5519,56,-0.6374,226,2.07323,88,0.07746
ENSG00000178127,NDUFV2,665,3.14154,99,-0.4077,70,-1.0882,1,-6.2415,151,0.29014,45,-1.8168
ENSG00000101745,ANKRD12,344,0.71419,293,0.44668,128,-0.9997,494,1.34063,216,-0.0475,164,-0.5655
ENSG00000017797,RALBP1,3,-4.5091,151,1.08519,49,-0.8433,121,0.71396,95,0.34248,82,0.10206
ENSG00000168461,RAB31,3,-4.3331,7,-3.2642,143,1.76863,89,0.41085,40,-0.9074,51,-0.5802
ENSG00000101558,VAPA,378,1.39543,290,0.92709,103,-0.8693,69,-1.3336,272,0.94444,75,-1.4063
ENSG00000154856,APCDD1,3,-3.9767,40,-0.4494,108,1.65979,3,-4.0814,38,-0.5972,49,-0.1761
ENSG00000255112,CHMP1B,3,-3.3598,152,2.67649,27,-0.5076,62,0.91445,20,-0.8930,16,-1.3766
ENSG00000134278,SPIRE1,3,-3.6086,105,1.55027,53,0.47410,1,-4.6274,50,0.32903,31,-0.5796
ENSG00000168675,LDLRAD4,3,-4.2314,74,0.22023,21,-1.9206,1,-5.2481,175,2.12875,72,0.22513
ENSG00000067900,ROCK1,3,-4.5317,27,-1.6149,29,-1.7252,280,2.22983,121,0.77982,78,-0.0438
ENSG00000167088,SNRPD1,3,-3.7120,39,-0.2349,48,0.12137,82,0.98574,64,0.63669,33,-0.5643
ENSG00000141458,NPC1,3,-4.3926,2,-5.1342,27,-1.7145,20,-1.9499,247,2.87492,65,-0.2097
ENSG00000141447,OSBPL1A,3,-4.5944,105,0.28516,34,-1.6529,31,-1.5593,251,2.28875,73,-0.3501
ENSG00000171885,AQP4,987,1.43975,257,-0.7657,818,1.58948,91,-2.3146,187,-1.3316,154,-1.7543
ENSG00000170558,CDH2,278,2.55303,173,1.57774,51,-0.5394,2,-5.1400,25,-1.5973,31,-1.4061
ENSG00000118271,TTR,133979,13.9207,0,-16.308,0,-17.734,84,-7.3112,0,-15.018,0,-16.046
ENSG00000134769,DTNA,570,1.94677,89,-1.1322,146,-0.4548,40,-2.3003,208,0.19614,164,-0.2441
ENSG00000166974,MAPRE2,3,-5.6492,542,1.99777,83,-1.3004,59,-1.6419,339,1.31943,122,-0.6518
ENSG00000172466,ZNF24,3,-4.1379,42,-0.5493,23,-1.6557,21,-1.5940,190,2.57847,49,-0.3971
ENSG00000141425,RPRD1A,150,0.62875,334,2.07921,64,-0.8395,1,-5.9058,122,0.32573,66,-0.8093
ENSG00000134779,TPGS2,553,3.38500,188,1.07890,39,-1.6239,4,-4.7267,48,-1.1767,40,-1.5584
ENSG00000101489,CELF4,3,-5.0574,763,3.93530,131,0.28444,6,-4.2417,3,-5.1862,28,-2.3746
ENSG00000132872,SYT4,3,-4.2425,537,4.88647,56,-0.2740,1,-5.2590,0,-7.4752,1,-5.7667
ENSG00000152234,ATP5F1A,1076,2.76511,353,0.61590,213,-0.2414,106,-1.2607,122,-1.1360,79,-1.9278
ENSG00000167220,HDHD2,3,-3.9391,53,0.00867,30,-1.0365,150,1.80130,108,1.41862,22,-1.5087
ENSG00000175387,SMAD2,277,2.50085,97,0.54063,24,-1.8174,77,0.15444,74,0.10855,31,-1.4326
ENSG00000134030,CTIF,3,-4.0329,245,2.69852,61,0.15183,7,-3.0698,51,-0.1629,26,-1.3424
ENSG00000177576,C18orf32,461,0.92916,219,-0.2832,142,-1.1083,223,-0.2483,403,0.80514,248,-0.1044
ENSG00000265681,RPL17,1896,0.53867,458,-1.6623,542,-1.6177,1200,-0.1962,1647,0.34712,2158,1.02600
ENSG00000167315,ACAA2,3,-3.2692,57,0.87346,59,1.34871,1,-4.2897,24,-0.5084,25,-0.5298
ENSG00000134042,MRO,3,-3.0496,0,-7.5829,56,1.61363,28,-0.0363,33,0.29383,15,-1.0847
ENSG00000196628,TCF4,3,-5.9405,604,1.81129,208,-0.0266,213,0.01479,161,-0.4644,185,-0.2555
ENSG00000091164,TXNL1,35,-1.1868,189,1.54760,54,-0.6193,43,-0.8681,117,0.80481,57,-0.5499
ENSG00000091157,WDR7,3,-4.0539,280,3.00013,45,-0.4262,1,-5.0710,63,0.17153,26,-1.3503
ENSG00000177511,ST8SIA3,3,-4.0795,443,4.47523,49,-0.3386,1,-5.0956,2,-4.7962,13,-2.4384
ENSG00000134440,NARS,413,2.64270,114,0.24870,55,-1.0392,165,0.86537,42,-1.3585,43,-1.4429
ENSG00000049759,NEDD4L,156,1.82475,244,2.78290,38,-0.6724,40,-0.4516,4,-3.8044,11,-2.6470
ENSG00000074657,ZNF532,3,-3.9426,46,-0.2185,33,-0.8766,113,1.26812,78,0.71839,55,0.07357
ENSG00000166562,SEC11C,3,-5.0268,166,0.64260,105,-0.1202,26,-2.2120,249,1.60615,74,-0.7653
ENSG00000081913,PHLPP1,3,-4.8496,34,-1.6002,71,-0.6276,38,-1.4360,280,2.24514,80,-0.4055
ENSG00000119537,KDSR,3,-4.8449,91,-0.1330,46,-1.3593,53,-0.9449,205,1.44854,130,0.57572
ENSG00000133313,CNDP2,388,1.69432,100,-0.5724,67,-1.3613,70,-1.1169,296,1.42367,78,-1.1153
ENSG00000150656,CNDP1,3,-5.9945,17,-3.7840,15,-4.2211,46,-2.3339,966,4.17465,121,-1.0700
ENSG00000197971,MBP,122,-7.4965,1216,-4.1778,2677,-3.3168,9056,-1.2298,27700,0.58620,49210,2.41479
ENSG00000122490,SLC66A2,223,2.55562,88,0.78792,38,-0.6547,26,-1.1136,50,-0.1418,15,-2.1416
ENSG00000141759,TXNL4A,3,-5.1383,160,0.45173,88,-0.6001,61,-1.0545,176,0.68970,164,0.63945
ENSG00000141934,PLPP2,3,-4.2136,23,-1.5187,9,-3.1275,1,-5.2303,267,3.82508,37,-0.9977
ENSG00000129946,SHC2,3,-4.2237,116,0.96714,56,-0.2460,88,0.50438,84,0.49728,53,-0.3453
ENSG00000099804,CDC34,3,-3.9060,162,1.99344,55,0.14568,1,-4.9235,75,0.70112,27,-1.1252
ENSG00000172270,BSG,184,-1.2888,982,1.40520,415,-0.0529,383,-0.1688,434,0.03138,342,-0.4192
ENSG00000099822,HCN2,3,-5.0588,125,0.14255,59,-1.1984,59,-1.0093,299,2.01487,99,-0.2744
ENSG00000099864,PALM,140,-0.0795,217,0.63478,204,0.70301,183,0.35396,139,-0.0982,62,-1.5310
ENSG00000129951,PLPPR3,3,-3.3201,183,3.21550,30,-0.2243,72,1.23231,1,-4.6340,8,-2.3981
ENSG00000175221,MED16,3,-3.7930,162,2.14919,44,-0.1323,31,-0.6762,41,-0.2702,38,-0.4434
ENSG00000198858,R3HDM4,3,-3.6341,89,1.21970,21,-1.2492,39,-0.1204,58,0.55320,53,0.43695
ENSG00000182087,TMEM259,3,-4.1369,109,0.97391,46,-0.5115,18,-1.7861,131,1.54967,44,-0.5886
ENSG00000099817,POLR2E,3,-4.6555,163,1.04182,73,-0.3242,95,0.15168,115,0.51347,81,-0.1391
ENSG00000167468,GPX4,998,1.28629,578,0.35608,358,-0.4844,218,-1.1589,584,0.42275,350,-0.5253
ENSG00000118046,STK11,3,-3.8533,157,1.99775,46,-0.1591,72,0.59990,46,-0.1255,28,-1.0262
ENSG00000099624,ATP5F1D,503,0.95430,537,1.06661,228,-0.4002,49,-2.6244,363,0.46010,199,-0.6475
ENSG00000099622,CIRBP,3,-5.9622,195,-0.1452,155,-0.6034,73,-1.6436,441,1.42534,246,0.27912
ENSG00000160953,PWWP3A,3,-3.3383,41,0.26054,30,-0.2462,1,-4.3583,84,1.81680,25,-0.5935
ENSG00000115286,NDUFS7,3,-5.8105,178,-0.1772,116,-0.9806,34,-2.6328,487,1.84797,217,0.17182
ENSG00000130005,GAMT,3,-5.3105,129,-0.0871,53,-1.6355,5,-4.8747,368,2.11273,155,0.26247
ENSG00000071626,DAZAP1,3,-4.3021,75,0.15818,27,-1.6014,168,1.53857,115,1.01062,62,-0.1683
ENSG00000115268,RPS15,898,-1.2161,769,-1.4489,789,-1.6201,1518,-0.4158,2614,0.50820,3663,1.44262
ENSG00000115266,APC2,3,-4.3428,169,1.49896,71,0.04281,6,-3.4522,104,0.75072,55,-0.4543
ENSG00000119559,C19orf25,3,-3.5967,74,0.93622,36,-0.2669,3,-3.7440,78,1.22064,37,-0.2087
ENSG00000071655,MBD3,88,0.11707,3,-4.5650,60,-0.5876,127,0.71344,153,1.20850,65,-0.4271
ENSG00000127540,UQCR11,1007,0.66961,496,-0.4638,501,-0.5431,512,-0.4159,800,0.32610,741,0.21231
ENSG00000129911,KLF16,3,-3.6959,203,2.80969,49,0.20108,50,0.17441,12,-2.0863,21,-1.3554
ENSG00000129968,ABHD17A,377,0.89613,217,-0.0110,132,-0.9297,81,-1.5161,402,1.17419,177,-0.4061
ENSG00000133275,CSNK1G2,3,-3.5039,92,1.43671,37,-0.1177,8,-2.3771,49,0.40802,39,0.01497
ENSG00000133243,BTBD2,3,-4.7714,280,1.88921,116,0.43640,43,-1.2064,87,-0.1238,61,-0.7873
ENSG00000065000,AP3D1,139,0.74412,142,0.78501,85,-0.0658,103,0.24633,73,-0.3165,61,-0.6927
ENSG00000104886,PLEKHJ1,3,-3.6928,84,1.04338,51,0.30135,76,0.88664,35,-0.4008,33,-0.5378
ENSG00000104904,OAZ1,115,-1.6203,625,1.03990,255,-0.5080,506,0.68015,500,0.75878,217,-0.7930
ENSG00000130332,LSM7,64,-0.2052,147,1.15808,52,-0.6310,27,-1.4861,113,0.81231,61,-0.3474
