Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000113319,RASGRF2,45,-0.4714,87,0.86000,21,-1.6614,38,-0.7398,61,0.00359
ENSG00000145687,SSBP2,64,-0.1003,71,0.08999,34,-1.0682,89,0.43643,71,0.08974
ENSG00000186468,RPS23,815,0.00424,563,-0.7360,1186,0.62885,1589,1.14918,680,-0.3720
ENSG00000174695,TMEM167A,89,-0.2560,110,0.09418,96,-0.1366,105,0.00395,108,0.06725
ENSG00000038427,VCAN,219,1.62507,35,-1.6643,120,0.52451,168,1.11626,57,-0.8271
ENSG00000164176,EDIL3,226,-0.1305,326,0.66845,245,0.00151,282,0.22935,158,-0.8624
ENSG00000127184,COX7C,139,-2.1976,520,-0.2424,453,-0.4039,794,0.51002,768,0.64595
ENSG00000134480,CCNH,138,1.25899,58,-0.2778,29,-1.2631,71,0.10620,62,-0.1567
ENSG00000247828,TMEM161B-AS1,194,1.42426,66,-0.5271,64,-0.4614,88,0.04152,75,-0.2638
ENSG00000245526,LINC00461,37,-1.3001,54,-0.9154,91,0.10140,128,0.66624,118,0.75919
ENSG00000081189,MEF2C,131,-1.8894,737,1.29184,199,-1.2607,168,-1.5120,435,-0.0518
ENSG00000164199,ADGRV1,170,0.70750,17,-3.1397,69,-0.7557,173,0.74665,178,1.19937
ENSG00000175745,NR2F1,102,-0.4010,99,-0.5642,110,-0.2824,125,-0.0804,182,0.77972
ENSG00000113391,FAM172A,30,-0.6270,46,0.04900,40,-0.1920,63,0.54515,45,-0.0131
ENSG00000198677,TTC37,202,1.94917,59,-0.3206,55,-0.3597,39,-0.8885,49,-0.6904
ENSG00000164292,RHOBTB3,47,-1.6321,67,-1.3313,193,0.59337,203,0.68067,190,0.82598
ENSG00000118985,ELL2,312,2.40233,83,-0.0908,26,-1.8200,70,-0.3505,41,-1.4014
ENSG00000153113,CAST,124,1.40588,33,-1.0106,50,-0.1497,68,0.34535,52,-0.1270
ENSG00000113441,LNPEP,82,-0.3085,114,0.31067,74,-0.4807,109,0.14129,96,-0.0730
ENSG00000174136,RGMB,1,-5.9141,137,1.59733,39,-1.0246,20,-2.0225,70,-0.1668
ENSG00000174132,FAM174A,8,-2.8183,102,1.93705,44,-0.2473,8,-2.7366,32,-0.8940
ENSG00000145730,PAM,112,-0.6040,256,1.11032,52,-1.7739,139,-0.2617,135,-0.3969
ENSG00000145743,FBXL17,2,-5.5933,160,0.69439,90,-0.4403,141,0.28534,119,0.00191
ENSG00000198961,PJA2,421,0.16078,493,0.59925,213,-0.9140,222,-0.8505,365,-0.0917
ENSG00000164209,SLC25A46,102,0.02770,129,0.59034,74,-0.4760,66,-0.6630,91,-0.2095
ENSG00000152495,CAMK4,63,-0.5227,132,1.00408,49,-0.9051,30,-1.6696,84,-0.0949
ENSG00000134986,NREP,12,-2.0860,31,-0.9203,49,-0.0128,47,-0.0724,81,1.26582
ENSG00000134982,APC,456,0.58002,216,-0.7904,410,0.40169,195,-0.7912,395,0.47021
ENSG00000153037,SRP19,1,-5.3124,63,0.54928,32,-0.6999,47,-0.1113,60,0.41005
ENSG00000129625,REEP5,252,-0.0047,295,0.34420,122,-1.1339,285,0.19500,244,-0.0750
ENSG00000152503,TRIM36,1,-6.0730,135,1.17098,42,-1.0747,92,0.13476,74,-0.2787
ENSG00000134970,TMED7,82,-0.3294,98,-0.0490,47,-1.1719,150,0.67399,110,0.20029
ENSG00000129596,CDO1,1,-5.4738,81,0.88447,9,-2.6359,30,-0.9644,73,0.63618
ENSG00000177879,AP3S1,324,1.48964,140,0.02303,86,-0.7386,101,-0.5038,104,-0.5651
ENSG00000133835,HSD17B4,73,-0.1666,78,-0.0633,70,-0.2266,106,0.44510,81,0.00560
ENSG00000205302,SNX2,63,0.25047,58,0.18278,25,-1.1600,96,0.97759,41,-0.5241
ENSG00000155324,GRAMD2B,36,-1.0915,2,-5.5577,82,0.18391,162,1.38753,123,1.36731
ENSG00000164904,ALDH7A1,42,-1.8750,82,-1.0747,172,0.30221,160,0.18246,222,1.10065
ENSG00000164902,PHAX,92,0.22299,92,0.29725,70,-0.2259,52,-0.6788,78,-0.0668
ENSG00000164241,C5orf63,134,-2.2725,462,-0.5066,1460,1.59545,338,-0.8829,669,0.27415
ENSG00000064651,SLC12A2,195,1.72368,33,-1.4928,105,0.58006,184,1.60614,27,-1.8227
ENSG00000169567,HINT1,301,-0.3238,474,0.58855,217,-0.8312,419,0.21044,318,-0.3056
ENSG00000186687,LYRM7,52,-0.3366,79,0.47812,83,0.42492,59,-0.1316,49,-0.5598
ENSG00000158985,CDC42SE2,14,-3.7398,261,1.01546,144,-0.2980,113,-0.6776,168,-0.0657
ENSG00000164398,ACSL6,77,-1.4105,163,-0.3429,96,-1.0844,242,0.37854,275,0.86656
ENSG00000113522,RAD50,37,-1.0331,88,0.49924,50,-0.5505,29,-1.3824,86,0.43881
ENSG00000131437,KIF3A,233,-0.3507,456,1.13970,200,-0.5884,98,-1.6783,237,-0.4188
ENSG00000164402,SEPTIN8,113,-1.1629,237,-0.0129,213,-0.1798,218,-0.1479,297,0.50482
ENSG00000198944,SOWAHA,68,-1.5740,244,0.60705,128,-0.6061,170,-0.1618,198,0.11319
ENSG00000164405,UQCRQ,56,-2.5957,294,-0.1174,215,-0.5827,487,0.75340,385,0.49373
ENSG00000072364,AFF4,354,1.75477,119,-0.2208,95,-0.5340,125,-0.0889,87,-0.8390
ENSG00000170606,HSPA4,261,1.63781,107,0.07980,30,-1.9051,53,-1.0553,88,-0.3257
ENSG00000213585,VDAC1,73,-1.1933,231,0.94479,64,-1.3827,127,-0.3405,151,-0.0732
ENSG00000113558,SKP1,333,-0.7864,617,0.26480,327,-0.8160,558,0.02895,621,0.27985
ENSG00000113575,PPP2CA,59,-2.3042,410,1.08230,141,-0.9923,194,-0.5023,256,-0.0818
ENSG00000119048,UBE2B,98,-0.5801,201,0.85832,104,-0.4772,102,-0.5158,120,-0.3299
ENSG00000043143,JADE2,56,-0.0949,57,-0.0871,38,-0.7141,48,-0.3543,74,0.50652
ENSG00000152700,SAR1B,191,1.51195,33,-1.6675,74,-0.1350,51,-0.7114,103,0.58206
ENSG00000164615,CAMLG,128,0.11586,192,1.21287,95,-0.3593,44,-1.5434,76,-0.8771
ENSG00000181904,C5orf24,201,1.74821,65,-0.2957,45,-0.8137,68,-0.1574,56,-0.6030
ENSG00000113621,TXNDC15,45,-0.3952,60,0.09874,20,-1.6082,103,0.98639,56,-0.0438
ENSG00000113648,H2AFY,73,-0.1627,120,0.97227,56,-0.5928,72,-0.1833,55,-0.7542
ENSG00000145824,CXCL14,106,-1.4552,170,-0.9093,219,-0.3372,358,0.46541,412,1.05156
ENSG00000152377,SPOCK1,402,-0.1937,748,1.28511,287,-0.7244,269,-0.8237,294,-0.8604
ENSG00000177733,HNRNPA0,18,-3.0514,120,-0.2625,97,-0.5355,172,0.38588,192,0.83344
ENSG00000031003,FAM13B,125,1.15766,70,0.22128,28,-1.2724,56,-0.2097,51,-0.4573
ENSG00000120709,FAM53C,66,-0.2447,102,0.67094,75,-0.0433,50,-0.6758,64,-0.3582
ENSG00000120733,KDM3B,123,1.26549,37,-0.9139,34,-0.8655,97,0.84660,55,-0.1443
ENSG00000132563,REEP2,1,-7.0462,241,0.89576,122,-0.4949,117,-0.5580,179,0.15351
ENSG00000120738,EGR1,182,0.84138,121,0.20106,14,-3.0943,192,0.93719,81,-0.6278
ENSG00000120705,ETF1,99,1.08424,53,0.01808,40,-0.4051,63,0.30896,36,-0.7106
ENSG00000113013,HSPA9,140,-0.3329,194,0.26107,142,-0.3086,138,-0.3545,184,0.13415
ENSG00000044115,CTNNA1,134,0.08731,65,-1.2560,85,-0.6202,235,1.05587,163,0.58272
ENSG00000120727,PAIP2,102,-0.3521,132,0.06968,90,-0.5537,164,0.41137,132,0.07918
ENSG00000170464,DNAJC18,119,1.04677,74,0.32378,17,-2.0422,63,-0.0274,52,-0.4265
ENSG00000131508,UBE2D2,45,-0.9526,78,-0.1153,62,-0.4486,141,0.90527,87,0.10636
ENSG00000171604,CXXC5,313,0.22000,350,0.57233,168,-0.7697,110,-1.4064,273,-0.0012
ENSG00000146005,PSD2,25,-2.1595,31,-2.1341,73,-0.5401,90,-0.2115,215,2.18096
ENSG00000185129,PURA,253,1.50654,74,-0.7303,91,-0.2643,78,-0.4928,106,-0.0184
ENSG00000182700,IGIP,48,-0.5887,85,0.44582,111,0.76622,116,0.84382,33,-1.3970
ENSG00000120306,CYSTM1,252,1.02546,89,-0.8700,43,-1.7859,184,0.47754,165,0.40978
ENSG00000113068,PFDN1,132,0.70304,110,0.55423,47,-0.9582,70,-0.3426,67,-0.5287
ENSG00000131503,ANKHD1,256,1.98970,57,-0.7946,71,-0.3060,54,-0.7107,72,-0.3502
ENSG00000131495,NDUFA2,94,-1.0647,178,-0.0807,132,-0.5372,264,0.59308,213,0.32210
ENSG00000113141,IK,1,-5.3532,51,-0.0154,37,-0.4962,23,-1.2430,83,1.19902
ENSG00000170445,HARS,24,-1.6289,119,1.34810,34,-1.1435,95,0.49205,42,-1.0176
ENSG00000146007,ZMAT2,104,-0.1752,171,0.94280,98,-0.2680,100,-0.2451,77,-0.8192
ENSG00000178913,TAF7,25,-1.5572,83,0.40895,56,-0.3324,65,-0.1187,77,0.21184
ENSG00000131504,DIAPH1,98,1.11585,48,-0.1312,31,-0.7856,58,0.20565,42,-0.3639
ENSG00000131507,NDFIP1,335,-0.5937,688,0.82959,288,-0.8302,423,-0.2267,425,-0.2861
ENSG00000113578,FGF1,9,-3.6357,42,-1.6308,290,1.89907,200,1.16708,95,-0.1281
ENSG00000145819,ARHGAP26,62,-1.0072,193,1.22595,68,-0.8707,52,-1.2892,103,-0.2935
ENSG00000113580,NR3C1,16,-1.8318,64,0.44507,63,0.28586,83,0.75630,40,-0.5505
ENSG00000183775,KCTD16,126,-0.1900,227,1.19234,55,-1.4560,61,-1.3187,118,-0.3864
ENSG00000133706,LARS,1,-6.0180,120,0.89809,64,-0.4179,48,-0.8385,91,0.20011
ENSG00000113649,TCERG1,122,0.86729,95,0.62243,27,-1.5398,33,-1.2277,63,-0.3094
ENSG00000156475,PPP2R2B,77,-1.0119,215,0.92755,127,-0.2340,106,-0.5208,123,-0.3770
ENSG00000113657,DPYSL3,125,0.18357,84,-0.5723,94,-0.2748,184,0.83508,117,0.09459
ENSG00000113712,CSNK1A1,323,0.66291,257,0.38923,134,-0.7585,212,-0.0370,170,-0.4965
ENSG00000113721,PDGFRB,447,3.03944,16,-3.0854,20,-2.3854,281,1.90792,27,-2.2541
ENSG00000070808,CAMK2A,99,-2.7073,793,0.71152,370,-0.7310,446,-0.4392,664,0.27288
ENSG00000070814,TCOF1,74,0.75538,60,0.55655,51,0.14349,44,-0.0850,24,-1.2344
ENSG00000019582,CD74,872,3.52108,22,-3.3703,86,-1.0149,399,1.56441,17,-3.7267
ENSG00000164587,RPS14,761,0.14232,519,-0.6023,937,0.48888,1056,0.69222,657,-0.1291
ENSG00000070614,NDST1,1,-5.1282,33,-0.5516,49,0.19101,20,-1.2100,75,1.38282
ENSG00000171992,SYNPO,616,0.30169,605,0.37419,415,-0.3387,443,-0.2336,442,-0.3112
ENSG00000086589,RBM22,84,0.35906,82,0.44444,37,-0.9571,38,-0.9181,68,0.00687
ENSG00000132912,DCTN4,30,-0.5880,40,-0.2230,51,0.21989,75,0.89839,41,-0.1727
ENSG00000211445,GPX3,548,2.67948,111,-0.4167,36,-2.0167,148,0.13063,54,-1.7110
ENSG00000197043,ANXA6,214,0.08080,281,0.76530,138,-0.6145,107,-1.0070,177,-0.2932
ENSG00000113140,SPARC,981,1.61581,203,-1.2612,313,-0.3654,1011,1.67604,208,-1.2216
ENSG00000177556,ATOX1,50,-1.0835,88,-0.2660,119,0.28004,176,0.95076,97,-0.0593
ENSG00000145907,G3BP1,138,1.18333,56,-0.4281,25,-1.5633,41,-0.8115,83,0.42039
ENSG00000155511,GRIA1,50,-1.9402,334,1.75759,72,-1.3876,65,-1.5438,135,-0.5588
ENSG00000155506,LARP1,119,-1.5497,445,0.75664,213,-0.6618,136,-1.3444,370,0.29973
ENSG00000170271,FAXDC2,55,0.01239,7,-3.3567,46,-0.2640,67,0.35724,99,1.64048
ENSG00000155508,CNOT8,190,1.78345,57,-0.4036,29,-1.3520,124,0.97039,38,-1.1736
ENSG00000055163,CYFIP2,95,-2.2544,569,0.75902,268,-0.6907,253,-0.7755,467,0.27044
ENSG00000145860,RNF145,1,-6.6382,209,1.31432,95,-0.4471,89,-0.5482,106,-0.3500
ENSG00000113312,TTC1,100,0.16815,131,0.90264,51,-0.9056,62,-0.5837,69,-0.5529
ENSG00000164609,SLU7,67,-0.8357,118,0.07119,105,-0.1368,91,-0.3729,138,0.41534
ENSG00000145864,GABRB2,241,-0.3397,510,1.41522,145,-1.1230,96,-1.7459,222,-0.5969
ENSG00000022355,GABRA1,147,-0.7208,364,1.13839,94,-1.3963,127,-0.9422,208,-0.2283
ENSG00000113327,GABRG2,25,-2.6466,288,1.99235,56,-1.4632,71,-1.1088,93,-0.8530
ENSG00000038274,MAT2B,1,-5.0957,29,-0.9196,22,-1.1732,100,1.31465,70,0.98616
ENSG00000145934,TENM2,43,-0.7288,106,1.09020,46,-0.6230,23,-1.6316,61,-0.2196
ENSG00000113645,WWC1,1,-5.6423,57,-0.1983,33,-0.9912,47,-0.4749,104,1.30302
ENSG00000188573,FBLL1,15,-2.9582,183,1.37700,53,-1.0932,45,-1.3606,102,-0.1044
ENSG00000120137,PANK3,107,0.45471,100,0.47121,64,-0.3834,48,-0.8196,71,-0.2863
ENSG00000181163,NPM1,250,0.98694,118,-0.3511,117,-0.2876,166,0.28143,124,-0.2564
ENSG00000072803,FBXW11,176,0.62481,135,0.24276,84,-0.5744,122,0.01527,101,-0.3835
ENSG00000214357,NEURL1B,168,1.98616,36,-0.8686,35,-0.7402,63,0.20161,43,-0.5200
ENSG00000120129,DUSP1,945,2.31382,39,-3.3213,114,-1.3638,1136,2.77116,51,-2.9111
ENSG00000113719,ERGIC1,25,-1.2078,57,0.08206,42,-0.4198,109,1.15866,49,-0.2296
ENSG00000113732,ATP6V0E1,1,-5.4538,35,-0.8835,29,-1.0168,120,1.34253,80,0.91371
ENSG00000113742,CPEB4,310,0.79569,234,0.43892,118,-0.7702,59,-1.8210,182,-0.1189
ENSG00000170091,NSG2,76,-2.4591,677,1.52044,183,-1.1507,168,-1.2845,329,-0.3167
ENSG00000164466,SFXN1,27,-1.2300,49,-0.4246,43,-0.5485,48,-0.3462,92,1.05620
ENSG00000145920,CPLX2,735,-0.3966,1234,0.63093,583,-0.7589,585,-0.7553,959,0.03766
ENSG00000122203,KIAA1191,48,-1.8157,228,0.92949,106,-0.6072,150,-0.0644,138,-0.2546
ENSG00000146066,HIGD2A,89,-0.1009,71,-0.5804,52,-0.9213,113,0.29041,128,0.71347
ENSG00000175416,CLTB,139,-1.0022,390,0.96938,174,-0.6530,120,-1.2258,254,-0.0729
ENSG00000113194,FAF2,11,-2.0441,66,0.93491,26,-0.8291,62,0.52831,35,-0.4837
ENSG00000146083,RNF44,2,-4.8398,58,-0.1503,60,-0.0481,77,0.35737,82,0.64727
ENSG00000169258,GPRIN1,1,-5.1852,77,1.33237,25,-0.9155,32,-0.5646,41,-0.2282
ENSG00000074317,SNCB,409,-0.6473,994,1.22490,334,-0.9593,148,-2.1834,553,-0.2222
ENSG00000113763,UNC5A,1,-5.4848,120,2.25163,43,-0.4131,4,-3.8424,33,-1.0133
ENSG00000169230,PRELID1,96,0.45307,76,0.08025,64,-0.2184,68,-0.1046,67,-0.1751
ENSG00000169223,LMAN2,179,1.79004,38,-1.0670,15,-2.1988,99,0.68863,61,-0.1453
ENSG00000131188,PRR7,1,-5.0974,61,0.81763,49,0.20366,40,-0.1070,38,-0.2355
ENSG00000113758,DBN1,33,-1.2347,106,0.85837,49,-0.6611,62,-0.2912,68,-0.1668
ENSG00000183258,DDX41,49,-0.6585,121,1.24030,57,-0.4194,37,-1.0888,54,-0.6307
ENSG00000184840,TMED9,100,0.17863,105,0.36293,60,-0.6331,89,-0.0015,80,-0.2285
ENSG00000204677,FAM153CP,113,0.55408,120,0.98157,45,-0.9061,17,-2.3833,63,-0.4925
ENSG00000145916,RMND5B,21,-1.2125,65,0.79528,29,-0.7642,66,0.56331,36,-0.5106
ENSG00000145912,NHP2,127,-0.2509,186,0.51521,93,-0.7360,152,0.04261,135,-0.1930
ENSG00000197451,HNRNPAB,37,-0.7656,93,1.04804,31,-1.0751,159,1.70080,14,-2.5583
ENSG00000169045,HNRNPH1,465,1.66018,150,-0.4038,107,-0.8348,152,-0.2934,155,-0.3305
ENSG00000127022,CANX,122,-1.8672,464,0.28117,288,-0.5586,626,0.71440,418,0.04626
ENSG00000161013,MGAT4B,1,-5.6357,89,0.83041,47,-0.4703,47,-0.4627,68,0.17572
ENSG00000161011,SQSTM1,222,0.00988,210,-0.1045,115,-1.0180,261,0.27307,253,0.30239
ENSG00000197226,TBC1D9B,1,-5.7283,69,0.06231,60,-0.1934,110,0.81283,76,0.26955
ENSG00000113269,RNF130,55,-1.1825,121,0.06797,121,0.05541,101,-0.2325,138,0.37159
ENSG00000050748,MAPK9,20,-2.6256,171,0.95828,82,-0.5433,78,-0.6252,115,0.00054
ENSG00000131446,MGAT1,182,1.91061,36,-1.0816,62,-0.0290,84,0.48339,43,-0.7326
ENSG00000146063,TRIM41,1,-5.0495,38,-0.1588,80,1.11051,35,-0.2499,47,0.28912
ENSG00000204628,RACK1,640,1.23956,262,-0.3605,287,-0.1322,410,0.45169,228,-0.6358
ENSG00000124535,WRNIP1,89,0.44639,70,0.08389,29,-1.2948,75,0.17359,68,0.01753
ENSG00000124570,SERPINB6,106,1.16585,27,-1.2718,55,0.05808,128,1.52679,37,-0.7474
ENSG00000124588,NQO2,98,0.82938,79,0.66960,10,-2.6909,28,-1.1921,54,-0.1922
ENSG00000137267,TUBB2A,257,-1.4752,965,0.90573,276,-1.3696,330,-1.0974,742,0.24436
ENSG00000137285,TUBB2B,88,-2.8053,226,-1.6710,295,-0.9981,667,0.29867,1093,1.92213
ENSG00000112739,PRPF4B,155,1.24390,69,-0.1913,58,-0.4227,85,0.20119,58,-0.5384
ENSG00000198721,ECI2,1,-5.0548,26,-0.9333,51,0.32126,110,1.71645,45,0.18559
ENSG00000124785,NRN1,36,-2.5076,307,1.23037,140,-0.4811,138,-0.4977,156,-0.3975
ENSG00000124783,SSR1,182,0.71944,125,0.12170,66,-0.9115,89,-0.4621,118,-0.0120
ENSG00000111843,TMEM14C,103,0.45182,52,-0.7929,39,-1.0654,80,0.02941,108,0.77180
ENSG00000137210,TMEM14B,1,-5.2498,67,0.40282,22,-1.4343,71,0.38650,69,0.49930
ENSG00000224531,SMIM13,28,-1.9948,174,1.33696,58,-0.9068,56,-0.9653,90,-0.3002
ENSG00000205269,TMEM170B,63,-0.5719,113,0.51852,76,-0.2591,67,-0.4700,88,-0.0363
ENSG00000112137,PHACTR1,169,-0.4056,253,0.34233,202,-0.1170,107,-1.1035,240,0.21659
ENSG00000145990,GFOD1,130,-0.1786,168,0.32733,138,-0.0772,94,-0.6804,147,0.02217
ENSG00000225921,NOL7,38,-0.6509,26,-1.5027,58,-0.0110,101,0.93596,83,0.84361
ENSG00000010017,RANBP9,37,-0.3163,57,0.52299,35,-0.3980,15,-1.6942,50,0.21267
ENSG00000050393,MCUR1,2,-4.2979,44,-0.2764,31,-0.7661,29,-0.8842,87,1.40427
ENSG00000112149,CD83,1,-5.1349,75,1.36608,31,-0.5284,0,-6.1882,47,0.11888
ENSG00000047579,DTNBP1,63,0.29841,77,0.93756,34,-0.6804,35,-0.6162,36,-0.7446
ENSG00000124788,ATXN1,101,0.63860,55,-0.4671,66,-0.0695,64,-0.1134,75,0.17907
ENSG00000112186,CAP2,263,-0.2677,531,1.40627,132,-1.3265,131,-1.3430,225,-0.6506
ENSG00000137414,FAM8A1,39,-0.6437,72,0.47893,24,-1.3961,55,-0.0909,64,0.20032
ENSG00000137364,TPMT,1,-5.2079,49,0.11083,50,0.12496,27,-0.8410,64,0.77345
ENSG00000124795,DEK,348,2.88206,29,-1.8227,45,-0.8996,104,0.42792,45,-1.0934
ENSG00000172201,ID4,193,0.06806,32,-2.9949,93,-1.0706,223,0.30406,353,1.80049
ENSG00000152954,NRSN1,53,-0.7945,110,0.50907,64,-0.4924,112,0.39343,78,-0.2610
ENSG00000112294,ALDH5A1,80,-0.6245,127,0.14269,99,-0.2961,104,-0.2106,135,0.29038
ENSG00000111802,TDP2,1,-5.2969,68,0.76314,28,-0.9029,30,-0.7609,60,0.45354
ENSG00000112308,C6orf62,70,-0.9871,122,-0.1441,83,-0.7128,153,0.25339,169,0.58535
ENSG00000111913,RIPOR2,174,0.74902,154,0.77344,32,-1.9087,56,-1.0770,92,-0.3811
ENSG00000269293,ZSCAN16-AS1,184,1.32441,50,-1.0553,46,-0.9608,117,0.51173,91,0.14514
ENSG00000204681,GABBR1,152,-1.2624,313,-0.1876,293,-0.2488,256,-0.4667,480,0.81079
ENSG00000206503,HLA-A,616,1.02810,99,-2.2004,195,-0.8590,1027,2.03381,299,-0.2519
ENSG00000204619,PPP1R11,1,-5.5320,97,1.32878,43,-0.4759,53,-0.1385,45,-0.5380
ENSG00000231074,HCG18,160,1.58380,78,0.41160,66,0.01913,20,-1.7643,35,-1.1867
ENSG00000204592,HLA-E,1203,2.86573,25,-3.9816,114,-1.4004,1043,2.49619,28,-3.8377
ENSG00000204590,GNL1,131,0.42939,134,0.66123,54,-0.9664,85,-0.2779,79,-0.5032
ENSG00000204568,MRPS18B,12,-2.1754,42,-0.3320,34,-0.5720,30,-0.7673,80,1.24771
ENSG00000137343,ATAT1,1,-5.3068,65,0.60492,55,0.16447,30,-0.7812,56,0.25814
ENSG00000196230,TUBB,349,-0.1064,498,0.67970,234,-0.7393,349,-0.1093,311,-0.3787
ENSG00000137312,FLOT1,299,0.78968,276,0.95776,113,-0.7958,90,-1.1398,117,-0.9220
ENSG00000204580,DDR1,6,-3.8726,43,-1.3621,124,0.54822,116,0.44195,141,1.16758
ENSG00000204525,HLA-C,1297,2.71979,70,-2.6602,134,-1.3486,828,1.69640,134,-1.6188
ENSG00000234745,HLA-B,1877,2.85177,75,-3.0428,255,-0.8576,1404,2.13777,64,-3.2769
ENSG00000198563,DDX39B,210,1.16294,107,0.01560,49,-1.1970,84,-0.3855,98,-0.1777
ENSG00000213760,ATP6V1G2,10,-3.5567,166,0.86411,59,-1.0606,91,-0.3757,128,0.22356
ENSG00000204469,PRRC2A,100,-0.5975,153,0.10661,119,-0.3160,176,0.31880,151,0.09174
ENSG00000204463,BAG6,233,1.35901,88,-0.3882,65,-0.7658,109,0.04463,95,-0.2354
ENSG00000204435,CSNK2B,256,1.39985,77,-0.7877,62,-0.9695,144,0.37561,112,-0.0358
ENSG00000204389,HSPA1A,1,-6.9899,69,-1.8571,128,-0.6298,211,0.16523,390,2.08788
ENSG00000204388,HSPA1B,1,-5.3432,19,-1.7550,38,-0.4559,73,0.58463,96,1.74637
ENSG00000204387,SNHG32,72,-0.0506,41,-1.1436,83,0.19315,138,1.06250,83,0.26739
ENSG00000204371,EHMT2,107,0.61159,76,0.05935,73,-0.0200,41,-0.9348,72,-0.0480
ENSG00000204356,NELFE,90,0.15621,95,0.33878,71,-0.2230,63,-0.4161,75,-0.1680
ENSG00000204314,PRRT1,140,-0.3128,277,1.24777,49,-1.9056,80,-1.1793,143,-0.3543
ENSG00000204310,AGPAT1,75,-0.8857,184,0.80429,87,-0.6489,140,0.10167,109,-0.3740
ENSG00000204308,RNF5,46,-0.3134,72,0.57444,32,-0.8895,33,-0.8258,60,0.12421
ENSG00000204256,BRD2,99,0.45262,68,-0.2065,74,-0.0334,56,-0.4688,82,0.16951
ENSG00000204231,RXRB,60,-0.2049,91,0.68334,40,-0.8153,38,-0.9087,67,-0.0342
ENSG00000204227,RING1,143,0.64639,89,-0.1733,61,-0.7231,95,-0.0249,102,0.10291
ENSG00000231500,RPS18,955,0.07764,524,-1.0750,1216,0.47849,1710,1.07649,914,0.00887
ENSG00000204220,PFDN6,17,-1.6100,55,0.27028,30,-0.7803,36,-0.4943,64,0.62359
ENSG00000231925,TAPBP,180,0.22052,139,-0.2588,168,0.11108,275,0.94794,125,-0.4723
ENSG00000112511,PHF1,40,-0.2619,35,-0.5896,38,-0.3220,83,0.96067,52,0.22986
ENSG00000112514,CUTA,217,0.49682,163,0.02406,156,-0.0490,189,0.26603,133,-0.4018
ENSG00000197283,SYNGAP1,154,-0.0883,244,0.99026,120,-0.4899,95,-0.8528,122,-0.5848
ENSG00000137288,UQCC2,13,-2.5980,92,0.43261,54,-0.5224,59,-0.3956,93,0.47500
ENSG00000137309,HMGA1,22,-1.4868,87,0.93835,48,-0.3102,42,-0.5376,52,-0.2421
ENSG00000186577,SMIM29,37,-1.8995,163,0.59079,89,-0.5652,158,0.35958,122,-0.0748
ENSG00000272325,NUDT3,269,-0.3691,353,0.08661,442,0.43540,223,-0.6681,354,0.09060
ENSG00000124614,RPS10,92,-2.0052,253,-0.5902,532,0.75616,652,1.12118,338,-0.0061
ENSG00000124507,PACSIN1,228,-0.1283,284,0.30937,203,-0.3115,110,-1.2622,277,0.25554
ENSG00000196821,ILRUN,62,-0.0767,47,-0.6516,53,-0.3222,95,0.62683,78,0.41451
ENSG00000124562,SNRPC,3,-4.5296,73,0.36293,57,-0.1439,113,1.00670,56,-0.2163
ENSG00000064999,ANKS1A,230,2.27983,52,-0.5215,58,-0.2376,63,-0.0966,33,-1.3559
ENSG00000198755,RPL10A,212,-0.6831,205,-0.9227,435,0.47241,716,1.36010,322,-0.0325
ENSG00000096060,FKBP5,288,2.48684,38,-1.3412,40,-1.0428,143,1.04579,37,-1.3831
ENSG00000112078,KCTD20,144,1.84754,35,-0.7356,61,0.29089,70,0.50670,27,-1.2337
ENSG00000112081,SRSF3,158,-0.2520,141,-0.5502,142,-0.4132,270,0.63172,223,0.42952
ENSG00000124772,CPNE5,5,-4.5662,224,1.63493,88,-0.5307,56,-1.2280,94,-0.5378
ENSG00000198663,C6orf89,256,1.32494,130,0.19033,62,-1.0128,104,-0.2135,86,-0.6423
ENSG00000137409,MTCH1,503,-0.2250,859,0.97248,355,-0.7695,503,-0.2244,422,-0.6378
ENSG00000156639,ZFAND3,37,-1.1102,71,-0.1290,67,-0.2022,65,-0.2390,99,0.63877
ENSG00000183826,BTBD9,44,-1.0775,115,0.63590,58,-0.6480,11,-3.0288,110,0.52179
ENSG00000124767,GLO1,111,-0.0885,93,-0.4772,82,-0.5701,152,0.42318,144,0.47098
ENSG00000146122,DAAM2,29,-1.4863,9,-3.5359,192,1.64197,124,0.83313,103,0.72911
ENSG00000214736,TOMM6,87,-0.3374,128,0.39769,79,-0.4846,112,0.07492,101,-0.1240
ENSG00000112576,CCND3,19,-2.1564,57,-0.6174,63,-0.3294,101,0.42867,115,0.95628
ENSG00000048544,MRPS10,96,0.77471,64,0.13731,22,-1.5551,24,-1.4231,69,0.31619
ENSG00000146223,RPL7L1,1,-6.2559,127,0.65398,92,-0.0649,83,-0.2458,103,0.14443
ENSG00000112640,PPP2R5D,4,-4.2941,99,0.76680,46,-0.6998,47,-0.6658,84,0.35164
ENSG00000124733,MEA1,1,-5.7711,72,0.09768,67,-0.0469,89,0.42369,82,0.40084
ENSG00000124702,KLHDC3,38,-2.6186,344,1.18158,163,-0.4460,183,-0.2604,175,-0.4342
