Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000105968,H2AFV,152,0.47809,94,-0.2958,77,-0.6696,130,0.22142,107,-0.0836,100,-0.2249,153,0.49476,143,0.37558
ENSG00000146676,PURB,26,-0.7748,54,0.36580,28,-0.7169,39,-0.1492,55,0.37586,52,0.35670,35,-0.3457,61,0.57223
ENSG00000232956,SNHG15,38,0.50163,27,-0.0351,35,0.38238,29,0.05800,33,0.23985,17,-0.8108,30,0.08591,20,-0.5491
ENSG00000136280,CCM2,92,-0.2605,104,-0.0644,87,-0.3822,166,0.69996,94,-0.2372,107,-0.0287,140,0.40610,102,-0.1001
ENSG00000136274,NACAD,92,0.52082,80,0.30241,66,-0.0105,51,-0.4101,44,-0.6503,60,-0.1787,47,-0.5457,99,0.64736
ENSG00000136270,TBRG4,38,0.22404,54,0.78265,49,0.71709,35,0.05950,19,-0.8262,18,-0.9898,30,-0.1608,23,-0.5969
ENSG00000164742,ADCY1,249,-0.2892,359,0.29850,275,-0.1448,660,1.35137,315,0.08615,289,-0.0597,181,-0.7846,94,-1.7686
ENSG00000146674,IGFBP3,19,-0.1190,2,-2.9771,11,-1.0224,62,1.95688,37,0.98928,7,-1.6608,14,-0.5582,32,0.75794
ENSG00000136205,TNS3,39,-0.4024,22,-1.2725,22,-1.4210,55,0.12188,58,0.20219,45,-0.2404,122,1.49387,81,0.76560
ENSG00000183696,UPP1,10,-1.4513,36,0.46156,22,-0.3220,30,0.16859,60,1.36666,21,-0.4043,18,-0.5836,27,-0.0006
ENSG00000188730,VWC2,8,-1.2507,25,0.51905,4,-2.1522,5,-1.9849,51,1.78873,36,1.39671,10,-0.9304,1,-3.7776
ENSG00000106070,GRB10,49,-0.0117,53,0.12721,45,-0.1323,31,-0.6961,85,0.90799,55,0.21743,35,-0.4989,35,-0.5185
ENSG00000106078,COBL,84,-0.0396,88,0.03695,90,0.08206,87,0.00883,84,-0.0429,67,-0.4482,92,0.09314,114,0.45450
ENSG00000170419,VSTM2A,175,0.96016,174,0.95409,62,-0.7953,14,-2.9224,219,1.36262,93,-0.0929,49,-1.0687,41,-1.3295
ENSG00000132432,SEC61G,249,-0.0816,223,-0.2544,350,0.54343,176,-0.6236,265,0.01868,286,0.15982,279,0.09747,156,-0.8070
ENSG00000132434,LANCL2,108,0.26794,105,0.22186,136,0.76731,99,0.13372,113,0.34007,61,-0.6885,70,-0.4161,23,-2.0769
ENSG00000154978,VOPP1,92,-0.0082,66,-0.5276,75,-0.3521,174,1.06825,167,0.98981,56,-0.8308,79,-0.2313,79,-0.2444
ENSG00000146729,NIPSNAP2,75,0.01690,56,-0.4528,74,-0.0146,66,-0.1775,82,0.15014,82,0.18895,82,0.16566,70,-0.1045
ENSG00000239789,MRPS17,37,-0.3751,55,0.25474,58,0.39829,38,-0.3240,45,-0.0428,57,0.38313,31,-0.6207,30,-0.6990
ENSG00000146731,CCT6A,162,0.44618,128,0.06630,153,0.41424,84,-0.5879,102,-0.2902,147,0.33122,64,-1.0022,86,-0.5516
ENSG00000129103,SUMF2,17,-0.7927,31,0.10569,23,-0.3742,22,-0.4128,29,0.00669,26,-0.1765,36,0.36130,55,1.05690
ENSG00000106153,CHCHD2,694,0.14113,624,-0.0289,689,0.14781,517,-0.3270,519,-0.3207,738,0.27379,679,0.10736,468,-0.4821
ENSG00000286342,AC073210.3,10,-0.9130,19,0.05386,35,1.31589,6,-1.6213,17,-0.1095,21,0.28202,12,-0.5759,4,-2.0270
ENSG00000196715,VKORC1L1,55,-0.2101,68,0.13644,103,0.97406,59,-0.0835,70,0.17869,50,-0.3931,38,-0.7685,29,-1.1907
ENSG00000126522,ASL,8,-1.0374,32,1.12288,8,-1.1371,18,0.17832,16,-0.0264,14,-0.1936,22,0.50151,21,0.38086
ENSG00000169902,TPST1,41,0.48537,44,0.57894,54,1.11229,23,-0.4152,12,-1.4544,25,-0.3483,14,-1.1328,13,-1.2732
ENSG00000237310,AC008267.5,9,-1.3984,11,-1.0776,26,0.19474,18,-0.3804,25,0.11564,33,0.68543,16,-0.5219,33,0.57961
ENSG00000243335,KCTD7,2,-2.6792,14,-0.3068,17,-0.0366,24,0.52116,18,0.05602,17,-0.0112,23,0.45628,23,0.45842
ENSG00000154710,RABGEF1,42,0.16207,73,1.10046,32,-0.2681,43,0.22790,30,-0.3346,44,0.29812,15,-1.4205,20,-0.9601
ENSG00000272831,AC027644.3,13,-1.1558,18,-0.7441,22,-0.4247,23,-0.3535,36,0.34564,32,0.17268,49,0.86683,41,0.56572
ENSG00000106609,TMEM248,140,0.33660,121,0.10305,133,0.28454,140,0.33587,108,-0.0764,116,0.03432,57,-1.0604,73,-0.6961
ENSG00000126524,SBDS,114,0.06412,120,0.13846,114,0.06798,104,-0.0780,118,0.11959,101,-0.1519,95,-0.2284,116,0.09457
ENSG00000158321,AUTS2,22,-0.7948,7,-2.4784,53,0.68811,25,-0.6084,83,1.36053,16,-1.4136,58,0.72866,38,0.03080
ENSG00000185274,GALNT17,179,0.47285,213,0.76826,186,0.62262,63,-1.1703,178,0.46675,127,-0.0924,47,-1.5853,31,-2.2057
ENSG00000183166,CALN1,41,-0.4360,41,-0.4117,87,0.91348,51,-0.0830,61,0.19354,60,0.20596,38,-0.5588,13,-2.1014
ENSG00000196313,POM121,126,1.11244,62,-0.0633,77,0.32374,51,-0.3706,54,-0.2881,48,-0.5229,55,-0.2677,49,-0.4213
ENSG00000130305,NSUN5,65,0.57280,63,0.53542,35,-0.4451,39,-0.2255,56,0.32676,29,-0.7571,55,0.31876,48,0.07332
ENSG00000009954,BAZ1B,46,0.27869,37,-0.0830,22,-0.9481,59,0.68562,40,0.05331,38,-0.0173,23,-0.8034,62,0.76297
ENSG00000106635,BCL7B,98,0.73178,68,0.14294,65,0.06110,45,-0.5008,53,-0.2655,64,0.04803,59,-0.0991,44,-0.5332
ENSG00000009950,MLXIPL,27,-0.0608,34,0.33778,39,0.63753,13,-1.1354,43,0.70410,27,-0.0710,8,-1.8304,21,-0.4208
ENSG00000176428,VPS37D,12,-0.7800,40,1.05129,29,0.58587,15,-0.5312,25,0.31019,19,-0.1429,12,-0.8769,9,-1.2355
ENSG00000176410,DNAJC30,62,0.40088,52,0.11493,51,0.07603,60,0.33929,30,-0.7332,59,0.37571,32,-0.6602,29,-0.8102
ENSG00000071462,BUD23,93,0.47421,79,0.19691,83,0.31555,46,-0.6433,75,0.11791,54,-0.4534,53,-0.4151,77,0.16403
ENSG00000106089,STX1A,321,0.49095,222,-0.1043,353,0.76172,352,0.64764,190,-0.3510,178,-0.5032,170,-0.5216,55,-2.2127
ENSG00000106683,LIMK1,41,-1.2323,72,-0.3885,101,0.16610,87,-0.0865,118,0.39750,138,0.77133,94,0.02927,31,-1.6488
ENSG00000106682,EIF4H,346,0.41527,281,0.07640,329,0.37720,258,-0.0601,220,-0.3134,267,-0.0072,195,-0.5036,190,-0.5461
ENSG00000049541,RFC2,26,0.68388,25,0.65213,14,-0.2929,21,0.38928,3,-2.5367,15,-0.1771,23,0.52168,11,-0.6543
ENSG00000106665,CLIP2,84,-0.5378,174,0.63645,94,-0.3878,143,0.31624,123,0.07242,124,0.08664,124,0.08119,94,-0.3515
ENSG00000263001,GTF2I,426,-0.1884,655,0.51089,453,-0.1013,449,-0.1060,618,0.41247,436,-0.1701,403,-0.2740,466,-0.0468
ENSG00000274070,CASTOR2,62,-0.2657,72,-0.0213,69,-0.1081,81,0.14678,90,0.32032,77,0.08979,96,0.43928,41,-0.9051
ENSG00000274523,RCC1L,10,-1.4901,20,-0.4279,28,0.16280,27,0.04573,33,0.41492,25,-0.0231,29,0.19102,32,0.36354
ENSG00000272391,POM121C,67,0.18335,74,0.33970,79,0.51112,51,-0.2652,72,0.28309,49,-0.3729,51,-0.2663,31,-1.0215
ENSG00000005486,RHBDD2,1125,1.11827,423,-0.4948,651,0.21582,872,0.67468,780,0.48791,377,-0.7395,323,-0.9076,208,-1.5747
ENSG00000127948,POR,69,0.40029,45,-0.2908,66,0.39770,34,-0.7090,81,0.67366,48,-0.1801,56,0.06880,22,-1.3502
ENSG00000189077,TMEM120A,40,-0.3982,51,-0.0167,78,0.76258,13,-2.1180,52,-0.0068,64,0.39727,47,-0.1535,32,-0.7390
ENSG00000127952,STYXL1,41,0.91074,29,0.33724,13,-1.0075,44,1.03636,28,0.26882,18,-0.4867,14,-0.7995,18,-0.3842
ENSG00000146701,MDH2,218,-0.0517,281,0.35896,306,0.58020,162,-0.5196,228,0.01992,234,0.07213,179,-0.3640,102,-1.2171
ENSG00000177679,SRRM3,37,0.11228,58,0.86668,27,-0.3897,51,0.64500,39,0.21306,32,-0.0970,25,-0.4988,13,-1.4310
ENSG00000106211,HSPB1,176,0.30542,76,-1.0184,107,-0.5350,100,-0.5949,152,0.06428,104,-0.5883,125,-0.2428,408,1.80099
ENSG00000170027,YWHAG,1204,0.24542,1029,-0.0077,1761,1.04621,1194,0.23219,946,-0.1426,855,-0.3358,469,-1.2252,269,-2.0567
ENSG00000127947,PTPN12,15,-0.5566,26,0.31403,22,0.08819,9,-1.2674,12,-0.8010,24,0.20624,19,-0.1259,38,0.96364
ENSG00000187257,RSBN1L,6,-2.0721,36,0.60296,16,-0.6751,32,0.42990,61,1.55958,20,-0.3416,24,-0.0213,13,-0.9573
ENSG00000135211,TMEM60,66,1.48018,40,0.57835,32,0.27127,8,-1.9088,27,-0.0490,14,-1.1737,19,-0.6007,27,-0.0729
ENSG00000187391,MAGI2,52,-0.1105,67,0.30118,48,-0.2397,61,0.14672,52,-0.1055,67,0.34957,46,-0.2745,46,-0.3017
ENSG00000234456,MAGI2-AS3,20,-0.5272,21,-0.4857,22,-0.4650,10,-1.5204,44,0.71061,33,0.26548,28,-0.0307,52,0.99447
ENSG00000127955,GNAI1,99,0.14926,83,-0.1387,103,0.24225,104,0.22163,75,-0.3022,66,-0.5522,54,-0.7879,151,0.85060
ENSG00000153956,CACNA2D1,133,0.89776,89,0.22464,61,-0.4195,95,0.32863,135,0.91567,55,-0.5947,49,-0.7042,42,-0.9470
ENSG00000186472,PCLO,155,-0.0744,188,0.23378,198,0.36238,295,0.99359,150,-0.1238,163,0.00288,78,-1.1359,38,-2.1985
ENSG00000198822,GRM3,74,-0.5946,239,1.33790,82,-0.4842,160,0.62749,64,-0.8361,57,-1.0745,69,-0.7152,203,1.03982
ENSG00000164659,KIAA1324L,14,-0.9516,36,0.55177,26,0.05313,18,-0.5743,5,-2.3247,21,-0.3215,17,-0.6536,72,1.77748
ENSG00000135164,DMTF1,15,-1.2293,47,0.56740,31,-0.1237,42,0.37683,54,0.81831,27,-0.3504,32,-0.0361,25,-0.4518
ENSG00000182165,TP53TG1,22,-0.2047,20,-0.3312,15,-0.9025,33,0.43219,14,-0.8536,27,0.12147,32,0.38433,47,1.02291
ENSG00000105784,RUNDC3B,58,0.96131,18,-0.9502,47,0.69917,30,-0.1465,30,-0.1317,36,0.16390,13,-1.4172,12,-1.5315
ENSG00000075303,SLC25A40,31,-0.0485,34,0.09791,39,0.38887,26,-0.3240,33,0.08301,43,0.54694,13,-1.3437,17,-0.9665
ENSG00000008277,ADAM22,94,0.49589,132,1.06908,73,0.08455,55,-0.3631,54,-0.4057,69,-0.0137,25,-1.5290,51,-0.4861
ENSG00000075142,SRI,199,0.08854,228,0.30685,164,-0.2500,185,-0.0310,220,0.24789,189,0.00925,216,0.22033,131,-0.5724
ENSG00000157214,STEAP2,88,1.67815,43,0.40142,37,0.17144,11,-1.6868,47,0.56656,27,-0.3372,15,-1.1675,1,-5.1881
ENSG00000157224,CLDN12,38,0.31498,56,0.97815,26,-0.2885,55,0.96535,38,0.31375,23,-0.5398,18,-0.8336,7,-2.1726
ENSG00000058091,CDK14,200,0.23480,298,0.90296,234,0.56640,119,-0.5894,185,0.10732,182,0.09720,80,-1.1962,16,-3.5734
ENSG00000127914,AKAP9,104,0.68194,69,-0.0006,70,0.02637,91,0.45654,87,0.37936,52,-0.4830,35,-1.0413,58,-0.2717
ENSG00000001630,CYP51A1,112,0.00506,130,0.23552,143,0.44714,104,-0.1206,117,0.06798,88,-0.4180,110,-0.0334,86,-0.4091
ENSG00000001629,ANKIB1,22,-0.5777,19,-0.7996,38,0.27565,24,-0.4634,24,-0.4596,32,-0.0450,52,0.78670,43,0.46723
ENSG00000157259,GATAD1,26,0.08197,28,0.23139,24,-0.0142,40,0.80298,14,-0.8610,24,-0.0569,15,-0.7463,26,0.07925
ENSG00000127993,RBM48,30,0.59472,32,0.69873,21,-0.0093,13,-0.6909,20,-0.1009,16,-0.4337,12,-0.8152,27,0.43653
ENSG00000234545,FAM133B,17,-0.9313,31,-0.0403,26,-0.3087,43,0.47983,27,-0.2281,26,-0.3059,28,-0.1837,64,1.18231
ENSG00000004766,VPS50,84,0.57837,81,0.50889,73,0.38147,61,0.05526,57,-0.0650,63,0.10237,10,-2.6938,28,-1.1550
ENSG00000127920,GNG11,77,0.65560,21,-1.3910,20,-1.5431,17,-1.6785,27,-0.9832,43,-0.3160,59,0.21240,188,2.36078
ENSG00000127995,CASD1,39,-1.3614,154,0.79228,134,0.64204,153,0.78667,87,-0.1361,79,-0.3214,64,-0.6293,28,-1.8383
ENSG00000127990,SGCE,26,-0.6288,41,0.09724,34,-0.2001,46,0.29014,33,-0.2384,37,-0.0754,33,-0.2575,64,0.83607
ENSG00000242265,PEG10,282,0.98186,68,-1.2908,217,0.61848,89,-0.8770,327,1.24654,127,-0.3692,80,-1.0466,31,-2.4187
ENSG00000158528,PPP1R9A,86,0.18811,107,0.54448,71,-0.1348,120,0.73471,89,0.23715,72,-0.1026,28,-1.5449,50,-0.6687
ENSG00000105854,PON2,99,-0.0522,29,-1.9221,40,-1.5528,119,0.25179,78,-0.4303,101,-0.0274,310,1.96636,106,0.05489
ENSG00000158560,DYNC1I1,201,0.05995,201,0.05229,315,0.94093,193,-0.0087,183,-0.0922,202,0.07226,83,-1.3069,45,-2.1990
ENSG00000127922,SEM1,121,-0.5616,170,-0.0276,194,0.20814,131,-0.4469,141,-0.3306,210,0.35043,139,-0.3497,224,0.41689
ENSG00000231764,DLX6-AS1,5,-2.2515,1,-3.9016,11,-1.2805,0,-5.7806,108,2.86561,26,0.15517,27,0.19778,23,-0.0614
ENSG00000006128,TAC1,391,3.30902,65,-0.2164,12,-2.7940,13,-2.6429,56,-0.4496,80,0.13284,16,-2.2795,17,-2.1999
ENSG00000164715,LMTK2,70,0.20222,101,0.81432,62,0.01407,42,-0.5830,74,0.29869,80,0.48548,34,-0.9027,10,-2.6844
ENSG00000205356,TECPR1,102,0.81333,71,0.20105,64,0.05444,36,-0.8635,79,0.39161,70,0.19911,35,-0.9040,33,-0.9762
ENSG00000164713,BRI3,89,-0.7925,180,0.30998,159,0.11603,111,-0.4563,141,-0.0818,147,-0.0240,170,0.21111,185,0.35255
ENSG00000106236,NPTX2,313,2.17017,3,-4.7615,112,0.33719,135,0.60224,171,1.01075,19,-2.5330,28,-1.8442,22,-2.1853
ENSG00000166448,TMEM130,684,0.87554,659,0.81032,497,0.38406,329,-0.3228,444,0.15294,306,-0.4845,209,-1.0214,107,-2.0251
ENSG00000196367,TRRAP,4,-2.4293,31,0.52900,15,-0.7365,21,-0.0952,23,0.01621,31,0.61883,18,-0.3176,36,0.74139
ENSG00000198742,SMURF1,14,-0.5637,12,-0.7313,24,0.35793,31,0.72597,18,-0.1272,20,0.04693,16,-0.3235,18,-0.1624
ENSG00000241685,ARPC1A,176,0.00067,130,-0.4824,264,0.77663,137,-0.3997,167,-0.0873,185,0.09347,105,-0.8006,147,-0.2856
ENSG00000130429,ARPC1B,24,-0.2375,26,-0.1402,10,-1.6423,15,-0.9533,15,-0.9825,28,-0.0104,29,0.03665,97,2.20970
ENSG00000106244,PDAP1,92,-0.0274,128,0.50355,78,-0.3233,82,-0.2139,79,-0.2611,104,0.18497,82,-0.2206,111,0.27435
ENSG00000106245,BUD31,98,-0.1432,67,-0.7195,121,0.21991,100,-0.1139,112,0.07128,123,0.24683,105,-0.0320,102,-0.0748
ENSG00000160917,CPSF4,23,-0.2453,46,0.88367,15,-0.9168,43,0.78615,38,0.57595,25,-0.1430,26,-0.0720,12,-1.2667
ENSG00000241468,ATP5MF,557,-0.0925,501,-0.2619,681,0.26197,484,-0.3147,544,-0.1314,742,0.42493,572,-0.0517,401,-0.6073
ENSG00000197343,ZNF655,38,-0.2726,41,-0.1684,35,-0.4544,67,0.61869,53,0.23307,41,-0.2019,22,-1.0797,83,0.99960
ENSG00000106261,ZKSCAN1,39,-0.3447,37,-0.4548,33,-0.6626,54,0.16433,48,-0.0429,59,0.33168,42,-0.2557,86,0.93911
ENSG00000168090,COPS6,155,0.10213,151,0.06356,157,0.13491,131,-0.1605,110,-0.4371,174,0.32992,109,-0.4515,136,-0.1070
ENSG00000106290,TAF6,31,-0.6262,55,0.26198,42,-0.2005,56,0.29814,66,0.56301,58,0.41934,41,-0.1947,17,-1.5589
ENSG00000188186,LAMTOR4,276,-0.1034,278,-0.0904,296,0.00851,274,-0.1136,214,-0.5040,333,0.22801,330,0.18535,313,0.09948
ENSG00000146826,MAP11,38,0.06080,52,0.55318,47,0.44585,25,-0.5751,29,-0.3960,40,0.16830,32,-0.2294,18,-1.1154
ENSG00000239521,CASTOR3,48,-0.5678,76,0.14254,60,-0.2389,88,0.38541,79,0.21373,59,-0.2753,81,0.25947,81,0.25015
ENSG00000121716,PILRB,18,-0.3423,27,0.27607,16,-0.5799,28,0.35399,41,0.96126,13,-0.8900,20,-0.2191,34,0.66000
ENSG00000146834,MEPCE,10,-1.4182,29,0.09238,20,-0.5116,35,0.41136,39,0.61882,32,0.30442,29,0.11758,23,-0.2216
ENSG00000160813,PPP1R35,15,-0.6935,31,0.40368,21,-0.2528,13,-0.9541,41,0.89386,23,-0.0183,16,-0.6501,35,0.60627
ENSG00000166925,TSC22D4,113,-1.4075,102,-1.5572,96,-1.7630,345,0.33400,232,-0.3004,186,-0.7111,728,1.65412,724,1.64309
ENSG00000166924,NYAP1,23,0.36573,20,0.12170,22,0.29960,34,1.00159,15,-0.2727,14,-0.4694,14,-0.4036,6,-1.6166
ENSG00000106330,MOSPD3,7,-1.4926,12,-0.6729,25,0.53734,15,-0.3864,26,0.52607,17,-0.1895,24,0.39011,20,0.11574
ENSG00000077080,ACTL6B,92,0.57264,72,0.17439,97,0.77085,61,-0.0855,39,-0.7651,67,0.07882,31,-1.1111,21,-1.6676
ENSG00000172354,GNB2,260,-0.0840,326,0.28222,303,0.17981,346,0.37614,314,0.22136,270,-0.0255,189,-0.5808,160,-0.8425
ENSG00000146830,GIGYF1,12,-0.5373,15,-0.2341,12,-0.5568,21,0.32714,10,-0.7709,19,0.20126,17,0.02229,33,1.07037
ENSG00000172336,POP7,66,-0.0283,63,-0.1181,88,0.48817,56,-0.3026,68,0.01574,69,0.04079,74,0.14286,35,-1.0242
ENSG00000087087,SRRT,14,-1.2052,38,0.30670,42,0.55973,18,-0.8012,29,-0.0899,30,-0.0600,36,0.23326,31,0.00824
ENSG00000087085,ACHE,31,-0.3652,26,-0.6195,62,0.91512,23,-0.7692,50,0.42538,41,0.12627,23,-0.7774,26,-0.6420
ENSG00000227053,AC105446.1,32,1.01217,18,0.11431,18,0.13494,2,-3.0597,12,-0.5660,29,1.00745,12,-0.4801,0,-5.2299
ENSG00000106367,AP1S1,411,1.17027,149,-0.5098,239,0.27912,217,0.08447,350,0.88389,143,-0.6224,108,-0.9923,54,-2.0193
ENSG00000128564,VGF,378,1.12213,101,-1.0034,303,0.86094,105,-0.9558,267,0.52683,153,-0.4170,109,-0.8915,66,-1.6551
ENSG00000106400,ZNHIT1,129,-0.0984,138,0.00933,131,-0.0860,93,-0.6155,76,-0.9273,145,0.10087,182,0.46079,203,0.64333
ENSG00000214253,FIS1,184,-0.8739,270,-0.2755,336,0.07820,269,-0.2819,244,-0.4327,312,-0.0515,369,0.22329,582,0.99204
ENSG00000128581,IFT22,131,1.13304,62,-0.1084,54,-0.3542,73,0.14962,96,0.60177,48,-0.5510,49,-0.4766,49,-0.4898
ENSG00000160963,COL26A1,65,0.56906,111,1.52502,62,0.57143,6,-3.0563,47,0.04591,39,-0.2659,14,-1.7984,12,-2.0481
ENSG00000233123,LINC01007,23,-0.2891,126,2.84627,12,-1.3368,1,-4.8422,6,-2.2371,46,0.94347,3,-3.3416,5,-2.4427
ENSG00000257923,CUX1,5,-2.8691,60,0.96523,16,-1.2339,22,-0.6348,37,0.17540,41,0.35779,36,0.09635,62,1.01729
ENSG00000128563,PRKRIP1,23,-0.2675,36,0.47334,19,-0.5774,23,-0.2332,39,0.59900,20,-0.4955,34,0.34469,36,0.47374
ENSG00000160991,ORAI2,26,-0.8827,15,-1.6582,57,0.40596,42,-0.1230,86,1.06093,45,-0.0024,48,0.08349,34,-0.4647
ENSG00000160993,ALKBH4,27,0.19767,16,-0.6542,24,-0.0173,29,0.30525,47,1.13380,19,-0.4180,22,-0.1037,13,-0.9363
ENSG00000161036,LRWD1,31,0.53723,41,1.00250,22,0.00251,17,-0.4545,12,-0.9294,17,-0.5037,16,-0.5427,29,0.40046
ENSG00000005075,POLR2J,92,-0.3279,73,-0.6891,119,0.09045,92,-0.3333,109,-0.0666,108,-0.0956,171,0.67297,144,0.38787
ENSG00000267368,UPK3BL1,51,-0.0567,56,0.10362,53,0.02547,73,0.53876,61,0.25217,33,-0.7879,53,0.02490,58,0.15509
ENSG00000170632,ARMC10,89,0.16214,111,0.51379,102,0.42376,85,0.07443,90,0.17140,62,-0.4637,41,-1.0473,65,-0.3354
ENSG00000161048,NAPEPLD,62,0.51158,103,1.40119,41,-0.1589,46,0.02968,20,-1.2562,30,-0.6680,18,-1.3563,58,0.42188
ENSG00000105819,PMPCB,81,0.50870,60,0.02255,59,-0.0119,37,-0.7154,79,0.48006,67,0.24036,30,-1.0435,51,-0.2272
ENSG00000105821,DNAJC2,53,1.20930,17,-0.6097,31,0.37360,40,0.70848,9,-1.5447,18,-0.6415,12,-1.1683,28,0.11632
ENSG00000161057,PSMC2,91,0.42083,69,-0.0255,95,0.56485,28,-1.4111,93,0.44342,60,-0.2795,54,-0.4264,59,-0.2841
ENSG00000189056,RELN,8,-3.7846,195,1.11821,118,0.30392,0,-8.5880,117,0.25136,61,-0.8555,163,0.80566,161,0.78523
ENSG00000164815,ORC5,25,0.41885,14,-0.5234,28,0.72073,16,-0.2827,21,0.13982,21,0.15785,14,-0.5471,5,-2.0790
ENSG00000005483,KMT2E,40,-0.0954,40,-0.0690,32,-0.4678,45,0.09947,59,0.53694,28,-0.6998,55,0.44829,62,0.62969
ENSG00000135250,SRPK2,147,-0.1348,182,0.20968,171,0.11710,206,0.40753,224,0.54987,157,-0.0384,72,-1.2371,115,-0.5225
ENSG00000008282,SYPL1,13,-1.4497,24,-0.5631,14,-1.4813,36,0.05676,20,-0.8165,19,-0.9803,55,0.74535,133,2.44139
ENSG00000105835,NAMPT,45,0.18188,47,0.28001,65,0.92820,17,-1.2877,34,-0.2316,22,-0.9953,34,-0.2481,48,0.29367
ENSG00000005249,PRKAR2B,91,0.27000,12,-2.7360,96,0.41227,95,0.33154,178,1.42820,70,-0.1756,37,-1.1119,25,-1.7106
ENSG00000164597,COG5,34,0.83120,17,-0.2863,17,-0.3603,7,-1.5753,33,0.75076,18,-0.2063,23,0.19045,21,0.06870
ENSG00000172209,GPR22,81,1.23165,77,1.14247,48,0.40942,18,-1.1941,28,-0.5227,39,0.02280,5,-2.9759,4,-3.1623
ENSG00000075790,BCAP29,124,0.28913,143,0.52776,158,0.81186,79,-0.4325,81,-0.3951,94,-0.1767,64,-0.7437,41,-1.4123
ENSG00000233705,SLC26A4-AS1,134,-0.0881,155,0.14050,244,1.06535,22,-2.7740,103,-0.5082,215,0.79449,68,-1.1469,20,-2.9588
ENSG00000105879,CBLL1,7,-1.2302,15,0.02214,22,0.67786,17,0.16734,17,0.20211,8,-1.0835,17,0.13975,20,0.41276
ENSG00000091140,DLD,41,-1.1411,129,0.64556,124,0.66818,92,0.09566,105,0.30410,85,-0.0398,53,-0.7802,31,-1.5527
ENSG00000091129,NRCAM,329,0.21987,324,0.19447,378,0.51809,327,0.21314,286,-0.0063,303,0.10168,192,-0.6279,47,-2.7107
ENSG00000135241,PNPLA8,66,0.17637,59,0.00054,63,0.11869,61,0.05931,54,-0.1411,69,0.29678,56,-0.0879,29,-1.0768
ENSG00000177683,THAP5,19,-0.9250,57,0.82303,32,-0.1188,43,0.37619,29,-0.2610,31,-0.1929,24,-0.5218,45,0.44164
ENSG00000128590,DNAJB9,68,0.38496,70,0.42551,58,0.13592,42,-0.3896,44,-0.3012,63,0.28204,36,-0.6055,35,-0.6559
ENSG00000173114,LRRN3,52,0.15321,110,1.42979,39,-0.3555,83,0.91742,22,-1.2046,51,0.13185,19,-1.3675,9,-2.4132
ENSG00000128512,DOCK4,249,1.66684,119,0.36481,85,-0.2100,128,0.48080,96,0.01654,48,-1.1355,43,-1.2162,50,-0.9826
ENSG00000006652,IFRD1,115,1.66143,35,-0.3504,53,0.33820,38,-0.2183,30,-0.5839,14,-1.8274,22,-1.0454,65,0.62796
ENSG00000164604,GPR85,56,1.73404,25,0.33270,15,-0.5104,15,-0.4532,28,0.52389,7,-1.6662,14,-0.5893,21,0.05487
ENSG00000214194,SMIM30,10,-1.7634,22,-0.6344,34,0.05878,26,-0.3561,38,0.20906,35,0.07544,35,0.06074,63,1.06742
ENSG00000105976,MET,175,3.00703,1,-4.9313,23,-0.7587,0,-8.6660,109,1.91529,12,-1.8046,1,-4.8885,11,-1.8592
ENSG00000198898,CAPZA2,280,0.64419,241,0.39080,223,0.30268,164,-0.2271,207,0.14461,180,-0.0870,105,-0.9144,89,-1.1741
ENSG00000004866,ST7,22,0.26597,25,0.47742,17,-0.1168,12,-0.6407,20,0.13419,26,0.62539,7,-1.4534,12,-0.6001
ENSG00000077063,CTTNBP2,35,0.68848,40,0.90191,24,0.06025,22,-0.0999,21,-0.1655,11,-1.2257,21,-0.1397,22,-0.0457
ENSG00000128534,LSM8,55,0.98031,24,-0.3553,26,-0.2692,22,-0.4915,22,-0.5054,30,-0.0024,27,-0.1895,41,0.47959
ENSG00000184408,KCND2,51,0.81502,46,0.62177,24,-0.4531,20,-0.7084,38,0.32913,28,-0.1768,29,-0.1015,23,-0.4553
ENSG00000196937,FAM3C,368,0.97300,326,0.76283,171,-0.3216,282,0.51864,243,0.27419,170,-0.3269,93,-1.2245,58,-1.9329
ENSG00000106278,PTPRZ1,44,-1.2517,69,-0.5499,42,-1.3985,91,-0.1213,115,0.24270,107,0.14859,258,1.66517,110,0.18042
ENSG00000081803,CADPS2,32,0.24955,2,-3.8013,62,1.72427,53,1.11602,10,-1.4461,9,-1.7814,14,-1.0297,19,-0.5536
ENSG00000128609,NDUFA5,342,0.04984,358,0.12074,394,0.31523,330,-0.0081,358,0.12081,352,0.10754,269,-0.3312,170,-1.0426
ENSG00000106299,WASL,114,-0.3847,164,0.19831,157,0.14766,229,0.75071,135,-0.1105,188,0.48532,73,-1.0542,44,-1.8075
ENSG00000170775,GPR37,9,-2.3540,23,-0.9662,16,-1.5580,49,0.22897,12,-1.9346,10,-2.2965,56,0.45078,223,3.30235
ENSG00000004059,ARF5,172,-0.3188,337,0.77908,362,1.06731,85,-1.3913,162,-0.4106,205,-0.0503,142,-0.6157,72,-1.6397
