Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000177830,CHID1,92,0.16280,88,0.13196,78,-0.1348,61,-0.5258
ENSG00000183020,AP2A2,139,-0.5206,226,0.65874,142,-0.4231,152,-0.3156
ENSG00000078902,TOLLIP,367,-0.3427,546,0.70609,349,-0.3779,257,-0.8624
ENSG00000174672,BRSK2,91,-0.1536,120,0.63473,66,-0.6435,61,-0.7679
ENSG00000182208,MOB2,30,-0.5016,43,0.28107,41,0.08208,41,0.05876
ENSG00000184545,DUSP8,87,0.07811,84,0.01695,69,-0.2999,89,0.10023
ENSG00000244242,IFITM10,29,-0.4886,54,1.27569,11,-1.8313,18,-1.1181
ENSG00000117984,CTSD,218,-1.0045,434,0.39195,571,0.68593,315,-0.3127
ENSG00000214026,MRPL23,101,0.50778,69,-0.3612,80,0.02452,72,-0.1529
ENSG00000110651,CD81,365,-0.6406,413,-0.5958,1113,1.35822,654,0.38907
ENSG00000184281,TSSC4,24,-0.1791,26,-0.0578,36,0.55490,23,-0.2220
ENSG00000129757,CDKN1C,11,-0.9609,22,0.44301,23,0.32360,19,0.01266
ENSG00000205531,NAP1L4,101,-0.3036,131,0.30672,113,-0.0798,109,-0.1319
ENSG00000110619,CARS,30,-0.1791,40,0.60156,19,-0.8783,25,-0.4001
ENSG00000005801,ZNF195,15,-0.1707,18,0.22661,19,0.22513,12,-0.5437
ENSG00000110713,NUP98,13,-0.6038,18,-0.1217,36,1.15551,15,-0.3658
ENSG00000148985,PGAP2,7,-0.9089,15,0.54320,20,0.75765,6,-1.1203
ENSG00000167323,STIM1,114,-0.0076,119,0.10827,114,-0.0143,99,-0.2338
ENSG00000167325,RRM1,19,-0.2992,24,0.24089,22,-0.0115,21,-0.0524
ENSG00000051009,FAM160A2,15,-0.8757,30,0.49613,25,-0.0201,28,0.16015
ENSG00000110148,CCKBR,27,-0.6486,50,0.84106,26,-0.6020,30,-0.4132
ENSG00000166311,SMPD1,45,-0.3418,61,0.34458,48,-0.2086,53,-0.0357
ENSG00000166313,APBB1,520,0.06710,561,0.34228,349,-0.5875,383,-0.4391
ENSG00000110171,TRIM3,31,-0.1534,40,0.61137,18,-0.9596,25,-0.4180
ENSG00000132254,ARFIP2,55,-0.0539,66,0.48935,35,-0.7631,43,-0.4393
ENSG00000132286,TIMM10B,26,-0.0221,28,0.24534,15,-0.8368,28,0.14473
ENSG00000166333,ILK,36,-0.5761,40,-0.5806,97,1.17083,69,0.55219
ENSG00000166337,TAF10,211,0.40834,154,-0.2999,151,-0.2082,185,0.12820
ENSG00000166340,TPP1,39,-1.2775,67,-0.5319,214,1.75679,95,0.24373
ENSG00000166341,DCHS1,10,-1.2968,16,-0.7807,72,2.31603,16,-0.4121
ENSG00000158042,MRPL17,61,0.42760,44,-0.2713,47,-0.0761,46,-0.0948
ENSG00000175390,EIF3F,111,0.29675,88,-0.2318,101,0.09065,90,-0.1010
ENSG00000166402,TUB,66,-0.2306,74,-0.0157,110,0.65750,58,-0.4012
ENSG00000166405,RIC3,21,-0.7254,42,0.92224,21,-0.6473,24,-0.4605
ENSG00000166441,RPL27A,361,0.03365,292,-0.5101,393,0.17093,552,0.75775
ENSG00000166444,ST5,15,-0.5696,22,0.29381,15,-0.4328,27,0.52139
ENSG00000166452,AKIP1,21,-0.4597,30,0.31251,35,0.43040,19,-0.5388
ENSG00000175348,TMEM9B,63,-0.1731,70,0.07711,73,0.10034,69,0.00861
ENSG00000175352,NRIP3,63,0.20780,59,0.12961,28,-1.0901,62,0.14856
ENSG00000184014,DENND5A,75,0.12017,66,-0.1835,52,-0.4880,98,0.55412
ENSG00000166471,TMEM41B,28,-0.8206,51,0.38283,65,0.62154,34,-0.4429
ENSG00000205339,IPO7,69,-0.3744,104,0.67684,43,-1.0524,78,-0.1248
ENSG00000133789,SWAP70,13,-0.2192,15,0.17839,7,-1.1021,21,0.65974
ENSG00000133812,SBF2,19,-0.0442,21,0.24549,10,-0.9830,22,0.25754
ENSG00000255823,MTRNR2L8,1013,0.76068,389,-1.3782,373,-1.0016,1654,1.54808
ENSG00000110315,RNF141,70,-0.0712,76,0.14101,38,-1.0271,98,0.51190
ENSG00000072952,MRVI1,12,-0.4248,10,-0.9080,31,1.20682,25,0.85610
ENSG00000198730,CTR9,24,-0.4963,35,0.33866,27,-0.2268,36,0.20815
ENSG00000110321,EIF4G2,293,-0.0916,342,0.32362,265,-0.2406,241,-0.3948
ENSG00000236287,ZBED5,22,-0.4822,35,0.56275,30,0.04562,19,-0.6668
ENSG00000110328,GALNT18,40,-0.4630,57,0.25954,83,0.79101,26,-1.1064
ENSG00000170242,USP47,43,-0.0854,49,0.24558,28,-0.7778,51,0.20725
ENSG00000050165,DKK3,775,-0.4665,1107,0.31723,997,-0.0008,1005,0.01262
ENSG00000133816,MICAL2,77,-0.4487,131,0.99017,65,-0.6485,43,-1.2942
ENSG00000197702,PARVA,58,-0.0624,67,0.34518,45,-0.4457,49,-0.3064
ENSG00000187079,TEAD1,11,-0.8717,19,0.21467,20,0.18263,24,0.51222
ENSG00000133794,ARNTL,19,-0.6144,36,0.90491,23,-0.2546,13,-1.1018
ENSG00000148925,BTBD10,83,-0.0869,108,0.71333,44,-1.0601,53,-0.7993
ENSG00000197601,FAR1,32,-0.8379,65,0.81355,36,-0.5538,47,-0.1114
ENSG00000262655,SPON1,10,-1.7457,18,-1.0749,94,2.33650,38,0.50524
ENSG00000129083,COPB1,24,-0.7735,46,0.75470,32,-0.2243,29,-0.3626
ENSG00000129084,PSMA1,135,-0.0516,153,0.31096,113,-0.3229,111,-0.3548
ENSG00000110696,C11orf58,190,0.30025,171,0.12988,95,-0.8545,148,-0.1612
ENSG00000110700,RPS13,744,0.22375,479,-0.8269,849,0.41379,1060,0.80223
ENSG00000011405,PIK3C2A,40,-0.1254,25,-1.2619,107,1.64933,56,0.43877
ENSG00000070081,NUCB2,29,-0.2116,29,-0.2923,47,0.60117,39,0.29199
ENSG00000260196,AC124798.1,24,0.38778,18,-0.2545,33,0.86554,5,-2.0304
ENSG00000006071,ABCC8,24,-0.5089,37,0.47583,41,0.39607,18,-0.9188
ENSG00000129159,KCNC1,47,-0.4803,83,1.04790,42,-0.6009,23,-1.5323
ENSG00000129158,SERGEF,75,0.44447,59,-0.0346,32,-0.9927,61,0.02576
ENSG00000110768,GTF2H1,35,-0.1028,44,0.54418,31,-0.2633,18,-1.0735
ENSG00000134333,LDHA,257,-0.3636,390,0.73284,206,-0.6668,218,-0.5777
ENSG00000074319,TSG101,58,-0.0237,62,0.18496,64,0.14322,39,-0.6246
ENSG00000179119,SPTY2D1,10,-0.5026,17,0.97440,9,-0.5459,6,-1.2221
ENSG00000110786,PTPN5,109,-0.2279,155,0.77923,94,-0.4280,49,-1.4222
ENSG00000166833,NAV2,7,-1.1742,14,-0.0788,23,0.82360,21,0.65032
ENSG00000270607,AC009549.1,12,-0.3402,16,0.23758,15,-0.0228,15,0.02913
ENSG00000109854,HTATIP2,16,-0.1198,20,0.57096,6,-1.4428,16,-0.0993
ENSG00000165973,NELL1,84,-0.3929,138,0.98737,69,-0.6427,40,-1.4716
ENSG00000171714,ANO5,23,-0.3388,31,0.38359,36,0.42151,14,-1.0456
ENSG00000091664,SLC17A6,23,-0.3551,32,0.40304,37,0.48170,13,-1.2253
ENSG00000198168,SVIP,96,0.14508,88,-0.0368,86,-0.0512,82,-0.1240
ENSG00000187398,LUZP2,26,-0.0555,27,-0.0680,25,-0.1264,34,0.34090
ENSG00000134343,ANO3,86,0.21252,91,0.50873,49,-0.7238,33,-1.3091
ENSG00000129151,BBOX1,5,-1.8678,11,-0.9897,41,1.68586,35,1.34681
ENSG00000109881,CCDC34,35,0.20834,36,0.36604,20,-0.7271,20,-0.7275
ENSG00000205213,LGR4,8,-1.3496,14,-0.7018,64,2.36721,12,-0.7301
ENSG00000148943,LIN7C,54,-0.2166,66,0.23058,54,-0.1956,62,0.01730
ENSG00000176697,BDNF,20,-0.4049,37,1.44523,4,-2.6065,9,-1.6152
ENSG00000169519,METTL15,11,-0.5546,19,0.75968,8,-0.8626,13,-0.1579
ENSG00000152219,ARL14EP,26,0.13592,28,0.36975,17,-0.5764,16,-0.7011
ENSG00000066382,MPPED2,32,0.51084,23,-0.1410,26,0.10603,13,-0.9435
ENSG00000170946,DNAJC24,25,-0.3011,28,-0.1651,45,0.72889,29,-0.0104
ENSG00000148950,IMMP1L,84,0.40411,61,-0.3055,77,0.19032,58,-0.2611
ENSG00000109911,ELP4,10,-0.8041,16,-0.1198,24,0.59321,25,0.65042
ENSG00000049449,RCN1,67,0.39042,41,-0.7371,82,0.67190,60,0.13448
ENSG00000149100,EIF3M,99,-0.1262,112,0.15921,110,0.05826,93,-0.2236
ENSG00000060749,QSER1,9,-0.5630,11,-0.1896,12,-0.0716,23,1.05650
ENSG00000280798,LINC00294,47,0.29101,43,0.18569,31,-0.4275,26,-0.6744
ENSG00000176102,CSTF3,40,-0.2111,48,0.24416,47,0.07610,37,-0.3098
ENSG00000110422,HIPK3,43,0.02018,42,0.00914,20,-1.1588,63,0.67428
ENSG00000110427,KIAA1549L,193,0.04228,212,0.35976,147,-0.4085,129,-0.6157
ENSG00000085063,CD59,257,-0.1379,270,-0.0653,366,0.47593,250,-0.1644
ENSG00000110429,FBXO3,70,-0.1855,84,0.27593,68,-0.2086,71,-0.1277
ENSG00000135363,LMO2,10,-0.8533,9,-1.3049,32,1.11582,43,1.71800
ENSG00000135387,CAPRIN1,99,-0.3329,131,0.30703,101,-0.2590,124,0.07880
ENSG00000135372,NAT10,17,-0.2440,23,0.54797,13,-0.6668,16,-0.2999
ENSG00000121691,CAT,6,-1.4118,12,-0.3277,14,0.00873,36,1.71701
ENSG00000110435,PDHX,40,-0.5306,65,0.61246,50,-0.1156,39,-0.5050
ENSG00000110436,SLC1A2,1462,-0.4510,1189,-1.0941,4774,1.72018,2460,0.46728
ENSG00000149090,PAMR1,23,-0.1653,13,-1.5300,72,1.93403,32,0.42094
ENSG00000179431,FJX1,25,-0.6342,40,0.37064,56,0.78264,17,-1.1104
ENSG00000166326,TRIM44,93,-0.2558,131,0.66712,73,-0.6040,70,-0.6724
ENSG00000110442,COMMD9,72,0.14284,72,0.23063,52,-0.3935,50,-0.4782
ENSG00000166352,C11orf74,32,0.24046,30,0.15383,17,-0.7603,26,-0.1644
ENSG00000148948,LRRC4C,25,-0.3871,36,0.47799,38,0.36129,14,-1.1686
ENSG00000166181,API5,81,0.13790,86,0.40440,44,-0.8698,54,-0.5388
ENSG00000052841,TTC17,16,-0.5210,23,0.13694,33,0.72301,17,-0.4117
ENSG00000149084,HSD17B12,58,-0.6210,87,0.18972,102,0.37087,87,0.10414
ENSG00000166199,ALKBH3,15,-0.1369,20,0.64471,5,-1.7782,16,-0.1016
ENSG00000187479,C11orf96,9,-2.1218,25,-0.8260,80,1.50979,77,1.43797
ENSG00000151348,EXT2,30,-0.5960,38,-0.2408,101,1.58806,20,-1.1495
ENSG00000175274,TP53I11,87,-0.4653,93,-0.4926,286,1.71262,63,-0.8989
ENSG00000019485,PRDM11,14,-0.0538,17,0.47950,13,-0.2280,8,-1.0181
ENSG00000019505,SYT13,207,-0.0386,249,0.52049,175,-0.3055,105,-1.1082
ENSG00000175264,CHST1,124,-0.6719,208,0.46766,233,0.43925,121,-0.6326
ENSG00000121671,CRY2,94,-0.1629,112,0.25511,121,0.27105,65,-0.7270
ENSG00000121653,MAPK8IP1,240,0.21313,197,-0.2470,172,-0.3607,282,0.45623
ENSG00000121680,PEX16,39,-0.1544,45,0.18742,43,0.00385,38,-0.1824
ENSG00000135365,PHF21A,13,-0.3836,16,0.06281,19,0.26624,18,0.17633
ENSG00000149091,DGKZ,386,0.25151,344,0.03491,329,-0.0512,241,-0.5536
ENSG00000110497,AMBRA1,18,-0.6073,32,0.79015,21,-0.2760,16,-0.6899
ENSG00000175224,ATG13,77,0.00741,84,0.29237,58,-0.4320,63,-0.3182
ENSG00000175220,ARHGAP1,38,-0.5961,60,0.45039,38,-0.4867,62,0.29803
ENSG00000175216,CKAP5,60,-0.7584,115,0.74365,94,0.03264,60,-0.6811
ENSG00000134569,LRP4,13,-1.5625,22,-0.9072,79,1.59581,65,1.21657
ENSG00000149179,C11orf49,75,-0.6078,116,0.33413,123,0.27436,96,-0.1287
ENSG00000149182,ARFGAP2,94,-0.2283,119,0.37103,99,-0.1066,82,-0.4045
ENSG00000134575,ACP2,35,-0.3663,52,0.57290,47,0.15290,20,-1.1752
ENSG00000110514,MADD,149,-0.2749,202,0.49538,151,-0.2138,123,-0.5423
ENSG00000165915,SLC39A13,26,-0.0845,28,0.02737,33,0.29601,23,-0.2557
ENSG00000165916,PSMC3,190,0.18369,174,0.02376,168,-0.0433,138,-0.3704
ENSG00000149187,CELF1,120,0.16252,122,0.30244,64,-0.8590,91,-0.3141
ENSG00000213619,NDUFS3,87,-0.4715,126,0.35630,116,0.05488,104,-0.1290
ENSG00000110536,PTPMT1,70,0.01109,57,-0.4944,110,0.78717,75,0.13547
ENSG00000123444,KBTBD4,14,-0.9254,28,0.56579,28,0.26609,20,-0.2494
ENSG00000172247,C1QTNF4,280,-0.0228,308,0.25603,242,-0.2563,231,-0.3326
ENSG00000109919,MTCH2,66,-0.0591,72,0.13980,57,-0.2977,71,0.05573
ENSG00000109920,FNBP4,15,-0.4820,20,0.15892,32,0.84258,11,-0.7990
ENSG00000149177,PTPRJ,26,-0.5751,44,0.61333,24,-0.6402,37,0.04553
ENSG00000149115,TNKS1BP1,11,-0.8999,23,0.62025,27,0.58653,10,-1.0165
ENSG00000149136,SSRP1,41,-0.4379,61,0.50447,45,-0.2287,44,-0.2486
ENSG00000186907,RTN4RL2,86,-0.2104,116,0.59358,82,-0.2583,53,-0.9645
ENSG00000134809,TIMM10,97,0.12711,91,-0.0010,93,0.02866,77,-0.2670
ENSG00000156587,UBE2L6,42,-0.0809,39,-0.3162,62,0.58597,48,0.16901
ENSG00000149131,SERPING1,16,-1.6556,17,-1.9664,194,3.25420,41,-0.0164
ENSG00000166793,YPEL4,45,-0.0520,52,0.38164,30,-0.6508,39,-0.2452
ENSG00000156599,ZDHHC5,28,0.01194,28,0.02302,41,0.66789,13,-1.1757
ENSG00000156603,MED19,43,0.32184,38,0.13550,34,-0.1045,19,-1.0357
ENSG00000213593,TMX2,95,-0.1681,107,0.10613,123,0.28933,86,-0.2966
ENSG00000211450,SELENOH,435,0.46156,347,0.01139,249,-0.5254,257,-0.4761
ENSG00000198561,CTNND1,35,-0.3063,40,-0.0363,50,0.33661,46,0.20207
ENSG00000186660,ZFP91,33,-0.5171,44,0.04828,58,0.46747,48,0.16155
ENSG00000110042,DTX4,22,-0.3166,34,0.76157,9,-1.6262,25,-0.1275
ENSG00000110048,OSBP,36,-0.3343,51,0.48475,42,-0.0525,30,-0.5912
ENSG00000166900,STX3,17,-0.2651,24,0.76065,17,-0.2116,6,-1.6272
ENSG00000166902,MRPL16,43,-0.0541,41,-0.1977,72,0.86140,30,-0.6186
ENSG00000110104,CCDC86,9,-0.7078,17,0.77208,7,-0.9064,14,0.05215
ENSG00000110107,PRPF19,103,-0.6191,183,0.78744,114,-0.3890,104,-0.5276
ENSG00000110108,TMEM109,12,-1.6249,36,0.31878,62,1.13631,28,-0.2316
ENSG00000006118,TMEM132A,148,-0.6236,231,0.31311,249,0.29870,197,-0.0859
ENSG00000167987,VPS37C,19,0.28326,16,-0.1358,16,-0.0509,15,-0.1546
ENSG00000167986,DDB1,131,-0.3287,166,0.18069,137,-0.2132,187,0.29671
ENSG00000149476,TKFC,45,0.16344,50,0.66897,6,-2.8035,31,-0.4576
ENSG00000162144,CYB561A3,12,-0.2555,15,0.26251,12,-0.1384,13,-0.0469
ENSG00000149532,CPSF7,41,-0.3928,57,0.37337,51,0.01070,43,-0.2480
ENSG00000167985,SDHAF2,38,-0.1411,42,0.10156,56,0.52045,26,-0.7117
ENSG00000204950,LRRC10B,17,0.32455,16,0.30092,11,-0.3223,5,-1.4101
ENSG00000011347,SYT7,158,-0.2771,236,0.85163,115,-0.7427,91,-1.1074
ENSG00000134780,DAGLA,43,-0.3784,61,0.46085,47,-0.1669,43,-0.3020
ENSG00000124920,MYRF,5,-1.5548,9,-0.8881,0,-5.2461,58,3.05950
ENSG00000134825,TMEM258,243,0.24005,175,-0.5351,266,0.35559,266,0.35710
ENSG00000168496,FEN1,16,-0.4348,27,0.86552,14,-0.5926,12,-0.9240
ENSG00000134824,FADS2,57,-0.6813,59,-0.8303,141,0.93146,168,1.25171
ENSG00000149485,FADS1,47,-0.2346,40,-0.7428,74,0.55074,99,1.08153
ENSG00000221968,FADS3,38,-1.0481,80,0.50764,95,0.55801,55,-0.3571
ENSG00000167996,FTH1,7062,0.62282,4277,-0.5199,3706,-0.5480,6701,0.42506
ENSG00000162174,ASRGL1,73,-0.1297,59,-0.7026,130,0.88272,111,0.59414
ENSG00000124942,AHNAK,12,-2.0362,13,-2.3973,130,2.16443,125,2.06987
ENSG00000254772,EEF1G,267,-0.0164,207,-0.6867,335,0.36536,461,0.92625
ENSG00000149541,B3GAT3,68,-0.3463,93,0.40989,73,-0.1900,72,-0.2026
ENSG00000089597,GANAB,44,-0.6423,66,0.13241,102,0.81353,51,-0.3561
ENSG00000185085,INTS5,23,0.35571,18,-0.1346,22,0.19834,13,-0.6490
ENSG00000214756,CSKMT,31,-0.1668,27,-0.6206,48,0.57509,56,0.82069
ENSG00000204922,UQCC3,52,0.10042,54,0.26807,34,-0.5595,40,-0.3302
ENSG00000162191,UBXN1,89,-0.0584,89,-0.1015,105,0.20903,99,0.10745
ENSG00000168000,BSCL2,471,-0.2823,642,0.50670,539,-0.0244,327,-0.8213
ENSG00000162188,GNG3,688,0.23715,660,0.24135,465,-0.4377,394,-0.7006
ENSG00000214753,HNRNPUL2,95,-0.0077,102,0.21374,78,-0.3221,85,-0.1872
ENSG00000162222,TTC9C,35,0.27354,35,0.37602,17,-0.9113,19,-0.7678
ENSG00000168002,POLR2G,79,-0.1705,70,-0.5282,132,0.73115,118,0.52340
ENSG00000162227,TAF6L,16,0.28076,13,-0.2552,23,0.82632,6,-1.3295
ENSG00000168569,TMEM223,17,-0.5071,25,0.31815,27,0.26793,19,-0.2335
ENSG00000185475,TMEM179B,16,-0.7606,17,-0.8982,70,1.91456,27,0.14432
ENSG00000162231,NXF1,19,-0.6893,32,0.46209,42,0.69831,13,-1.1338
ENSG00000162236,STX5,31,-0.3674,39,0.10435,50,0.48668,33,-0.2117
ENSG00000133316,WDR74,37,0.20822,32,-0.0488,27,-0.3047,33,0.02326
ENSG00000168003,SLC3A2,60,-1.2311,86,-0.8596,360,2.04414,145,0.30059
ENSG00000168539,CHRM1,77,-0.3958,125,0.88823,62,-0.6954,52,-0.9793
ENSG00000133321,PLAAT4,5,-1.9520,6,-2.3448,50,1.90487,59,2.26845
ENSG00000176485,PLAAT3,63,-0.0489,46,-0.8509,87,0.48675,121,1.08716
ENSG00000184743,ATL3,14,-0.5512,15,-0.6328,38,1.20452,27,0.56967
ENSG00000133318,RTN3,1180,-0.3747,1773,0.67169,1145,-0.3748,945,-0.6790
ENSG00000188070,C11orf95,27,-0.1618,26,-0.2966,47,0.79604,29,-0.0275
ENSG00000168005,SPINDOC,10,-0.3292,15,0.64208,12,-0.0972,6,-1.0862
ENSG00000072518,MARK2,38,-0.3761,50,0.14923,46,-0.0237,55,0.26605
ENSG00000176340,COX8A,907,0.51375,600,-0.4267,711,0.01913,700,-0.0067
ENSG00000167770,OTUB1,199,-0.1965,257,0.47360,210,-0.0791,131,-0.8337
ENSG00000133315,MACROD1,16,-0.3433,15,-0.5838,44,1.46917,16,-0.2339
ENSG00000126500,FLRT1,14,-0.1769,21,1.06073,4,-2.0933,8,-1.0645
ENSG00000168439,STIP1,62,-0.3773,80,0.13118,107,0.57326,60,-0.3985
ENSG00000149743,TRPT1,30,-0.1100,30,-0.1714,43,0.49192,32,0.01856
ENSG00000149761,NUDT22,33,-0.1203,33,-0.1717,43,0.35532,39,0.19457
ENSG00000110011,DNAJC4,45,-0.0929,44,-0.2265,66,0.56467,48,0.02124
ENSG00000173511,VEGFB,120,-0.0974,100,-0.6223,173,0.52279,201,0.79257
ENSG00000173486,FKBP2,41,-0.4398,57,0.28223,50,-0.0469,55,0.09656
ENSG00000173457,PPP1R14B,63,0.10480,46,-0.6684,92,0.73822,75,0.38804
ENSG00000002330,BAD,210,0.27724,179,-0.0558,152,-0.2951,172,-0.0992
ENSG00000173264,GPR137,58,0.03591,49,-0.3899,104,1.04450,38,-0.6232
ENSG00000182450,KCNK4,22,-0.1977,28,0.39341,28,0.20267,13,-1.0187
ENSG00000173153,ESRRA,28,-0.2214,28,-0.3805,70,1.38615,18,-0.8949
ENSG00000173113,TRMT112,190,0.05936,194,0.15303,173,-0.1019,144,-0.3910
ENSG00000126432,PRDX5,593,0.18235,542,0.00846,480,-0.1947,489,-0.1634
ENSG00000162302,RPS6KA4,66,0.30120,57,0.03814,43,-0.4221,48,-0.2703
ENSG00000110076,NRXN2,208,0.06960,217,0.22506,150,-0.4714,174,-0.2309
ENSG00000068831,RASGRP2,13,-0.6617,21,0.45596,19,0.08538,17,-0.1227
ENSG00000068976,PYGM,8,-1.5990,11,-1.4869,65,2.09524,44,1.28993
ENSG00000168066,SF1,90,-0.1650,101,0.09820,87,-0.1847,112,0.21430
ENSG00000168067,MAP4K2,16,-0.6085,28,0.67984,11,-1.1170,26,0.22569
ENSG00000133895,MEN1,22,-0.4308,34,0.62459,14,-1.0637,29,0.08012
ENSG00000110047,EHD1,19,-0.5055,18,-0.7941,55,1.42298,33,0.49029
ENSG00000110046,ATG2A,21,-0.3446,24,-0.2276,36,0.53125,33,0.41849
ENSG00000068971,PPP2R5B,51,-0.8215,103,0.80152,64,-0.3866,70,-0.2479
ENSG00000213465,ARL2,221,0.22106,174,-0.3423,269,0.52830,171,-0.2328
ENSG00000110025,SNX15,29,-0.0669,36,0.56874,17,-0.8926,21,-0.5330
ENSG00000168061,SAC3D1,28,0.30006,26,0.25808,12,-1.0720,19,-0.3499
ENSG00000162300,ZFPL1,37,0.23897,30,-0.2431,35,0.11521,33,0.00946
ENSG00000149823,VPS51,94,0.00797,92,-0.0667,102,0.13497,94,-0.0009
ENSG00000149809,TM7SF2,92,-0.2271,99,-0.1521,167,0.81137,87,-0.2959
ENSG00000149806,FAU,1443,0.51007,830,-0.7666,1180,0.08511,1581,0.58343
ENSG00000162298,SYVN1,17,-1.1506,40,0.58897,39,0.26398,32,-0.0350
ENSG00000149792,MRPL49,31,0.03817,36,0.52991,17,-0.9171,20,-0.6420
ENSG00000014216,CAPN1,44,-0.4114,54,-0.0436,88,0.80685,47,-0.2505
ENSG00000133884,DPF2,21,-0.3597,26,0.02030,24,-0.1626,37,0.59121
ENSG00000126391,FRMD8,12,-0.1379,15,0.45335,5,-1.3126,14,0.13001
ENSG00000245532,NEAT1,24,-1.4464,23,-1.8873,178,2.24662,121,1.40302
ENSG00000251562,MALAT1,574,-0.3226,574,-0.4603,760,0.17984,1252,1.05906
ENSG00000142186,SCYL1,91,0.18692,84,0.05344,73,-0.1858,68,-0.2980
ENSG00000168056,LTBP3,67,-0.3832,74,-0.2625,120,0.65242,104,0.39833
ENSG00000173465,ZNRD2,25,-0.1116,32,0.53935,12,-1.2465,24,-0.1359
ENSG00000176973,FAM89B,76,-0.0772,74,-0.1779,113,0.60174,71,-0.1719
ENSG00000173442,EHBP1L1,46,-0.0369,46,-0.1079,54,0.21502,50,0.08046
ENSG00000173327,MAP3K11,16,-0.0927,14,-0.5242,18,0.14381,29,0.94240
ENSG00000173039,RELA,18,-0.3047,18,-0.4822,43,1.25490,20,-0.1221
ENSG00000172977,KAT5,23,-0.5371,33,0.21201,42,0.50163,27,-0.2343
ENSG00000172922,RNASEH2C,89,0.26991,55,-0.8462,140,1.02956,80,0.06627
ENSG00000172757,CFL1,1036,-0.2373,1342,0.41375,1116,-0.0847,842,-0.5368
ENSG00000172803,SNX32,29,-0.0766,32,0.13772,45,0.66518,12,-1.4021
ENSG00000172732,MUS81,28,-0.0200,27,-0.1122,33,0.28908,28,-0.0210
ENSG00000172638,EFEMP2,21,0.11866,11,-1.4146,40,1.19264,35,0.94178
ENSG00000172500,FIBP,98,-0.1134,119,0.42753,74,-0.5408,84,-0.3387
ENSG00000175602,CCDC85B,670,0.32925,537,-0.1555,464,-0.3273,588,0.05891
ENSG00000175573,C11orf68,75,-0.2248,97,0.39812,55,-0.6805,87,0.03510
ENSG00000175550,DRAP1,191,0.21817,165,-0.0979,184,0.11818,141,-0.3102
ENSG00000175467,SART1,25,-0.3422,33,0.26023,24,-0.3865,36,0.28569
ENSG00000175376,EIF1AD,23,0.45049,20,0.30093,3,-2.3788,16,-0.2333
ENSG00000175334,BANF1,149,0.16700,139,0.03168,110,-0.3522,133,-0.0462
ENSG00000175229,GAL3ST3,26,0.06187,32,0.74311,16,-0.7015,7,-1.9725
ENSG00000087365,SF3B2,107,-0.0759,107,-0.1115,140,0.38203,108,-0.0385
ENSG00000175115,PACS1,50,-0.2287,66,0.50366,50,-0.2032,37,-0.6821
ENSG00000174996,KLC2,110,-0.1394,142,0.57032,92,-0.4192,70,-0.8465
ENSG00000174903,RAB1B,96,-0.1461,113,0.24596,90,-0.2307,98,-0.1021
ENSG00000174871,CNIH2,339,0.33196,291,0.04781,176,-0.7737,273,-0.0802
ENSG00000174851,YIF1A,24,-0.7401,36,-0.0250,55,0.68739,44,0.31560
ENSG00000179292,TMEM151A,62,-0.5536,107,0.78902,64,-0.4555,59,-0.5811
ENSG00000174791,RIN1,20,0.04969,22,0.35167,13,-0.6959,16,-0.3338
ENSG00000174744,BRMS1,9,-1.1227,17,0.12656,25,0.71040,21,0.37014
ENSG00000174684,B4GAT1,395,-0.3904,582,0.56526,485,-0.0075,297,-0.7941
ENSG00000174576,NPAS4,31,-0.1063,43,0.93593,14,-1.3327,14,-1.3470
ENSG00000174547,MRPL11,32,0.16236,26,-0.3177,44,0.64248,24,-0.3497
ENSG00000174516,PELI3,40,-0.2932,54,0.38965,42,-0.1801,40,-0.2525
ENSG00000174483,BBS1,26,-0.0927,29,0.17435,24,-0.1565,25,-0.0936
ENSG00000174165,ZDHHC24,28,-0.4673,42,0.37604,30,-0.3031,40,0.15434
ENSG00000174080,CTSF,128,-0.4625,164,0.00533,230,0.57333,169,0.05197
ENSG00000173992,CCS,32,-0.6154,49,0.25108,51,0.20589,49,0.14539
ENSG00000239306,RBM14,25,-0.6721,38,0.14489,55,0.70024,33,-0.1576
ENSG00000173933,RBM4,88,-0.0237,94,0.17194,72,-0.3460,87,-0.0362
ENSG00000173914,RBM4B,15,-0.0599,18,0.39734,5,-1.7250,19,0.28049
ENSG00000173898,SPTBN2,190,0.38378,147,-0.1810,152,-0.0475,134,-0.2569
ENSG00000173715,C11orf80,13,0.00689,14,0.19603,11,-0.2843,11,-0.2060
ENSG00000173653,RCE1,12,-0.1747,15,0.35868,10,-0.5039,13,-0.0854
ENSG00000173599,PC,42,-0.2805,46,-0.1558,59,0.32224,62,0.41607
ENSG00000173621,LRFN4,35,-0.7184,62,0.56096,69,0.46824,29,-0.9128
ENSG00000173227,SYT12,35,-0.0995,48,0.85960,16,-1.2579,18,-1.1207
ENSG00000173120,KDM2A,26,-0.7843,47,0.44088,74,1.02767,12,-1.9157
ENSG00000173020,GRK2,159,-0.0254,165,0.06480,140,-0.2302,173,0.10908
ENSG00000172932,ANKRD13D,67,0.38579,49,-0.2961,70,0.40162,39,-0.5483
