source,ligand_complex,receptor_complex,target,APOE_carrier,lr_mean,n_sig_samples,lr_specificity
OPC.2,ANXA1,EGFR,Astro.2,E4+,0.002662637050968923,6,0.008374791403905048
OPC.2,ANXA1,EGFR,Astro.3,E4+,0.005987567141492455,3,0.018832692878147962
OPC.2,ANXA1,EGFR,Astro.4,E2+,0.002615630437017506,4,0.010201733559275636
OPC.2,ANXA1,EGFR,Astro.4,E4+,0.0027598928734718555,3,0.008680690109093156
OPC.2,ANXA1,EGFR,Astro.5,E2+,0.001919355490109723,3,0.00748605500169948
OPC.2,ANXA1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.006114956374681006,4,0.023850141357210468
OPC.2,ANXA1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.00477018489353202,3,0.015003660910844867
OPC.2,ANXA1,EGFR,Inhib.Vip,E4+,0.0022774078631969965,3,0.007163130171627202
OPC.2,ANXA1,EGFR,OPC.2,E2+,0.0028334972400528282,4,0.011051478632020661
OPC.2,ANXA1,EGFR,OPC.2,E4+,0.003548877291484895,4,0.011162282528678152
OPC.2,ANXA1,EGFR,OPC.5,E4+,0.0014394162709210564,3,0.004527395503628264
OPC.2,APOE,TREM2,Micro.1,E2+,0.04290229259640432,3,0.06952623253161565
OPC.2,APOE,TREM2,Micro.2,E2+,0.028685473362186242,8,0.04648686050465235
OPC.2,APOE,TREM2,Micro.2,E4+,0.023573888130617792,8,0.02164820918697683
OPC.2,APOE,TREM2,Micro.3,E2+,0.025518157852966482,8,0.04135399926885299
OPC.2,APOE,TREM2,Micro.3,E4+,0.04089951946722814,5,0.03755856259975315
OPC.2,APOE,TREM2,Micro.5,E2+,0.022860108786828415,8,0.03704644071501833
OPC.2,APOE,TREM2,Micro.5,E4+,0.02035736303967033,8,0.01869443220974785
OPC.2,APP,NCSTN,Astro.1,E2+,0.08228982572791124,7,0.09590664378169847
OPC.2,APP,NCSTN,Astro.1,E4+,0.08152906895413924,8,0.10035904310066544
OPC.2,APP,NCSTN,Astro.2,E2+,0.05306820053283724,7,0.06184960242189774
OPC.2,APP,NCSTN,Astro.2,E4+,0.05510013024930086,8,0.0678260701057732
OPC.2,APP,NCSTN,Excit.L2,E2+,0.08033364548019127,6,0.09362676676736133
OPC.2,APP,NCSTN,Excit.L2,E4+,0.07789000508992287,8,0.0958795001366657
OPC.2,APP,NCSTN,Excit.L2_5.2,E2+,0.06468282020962388,3,0.07538613846566847
OPC.2,APP,NCSTN,Excit.L2_5.2,E4+,0.07512968640646933,3,0.09248165756004909
OPC.2,APP,NCSTN,Excit.L5.1,E2+,0.051562445587142104,3,0.060094684339110596
OPC.2,APP,NCSTN,Excit.L5.2,E2+,0.058371922116481234,3,0.06803095147860526
OPC.2,APP,NCSTN,Excit.L5.2,E4+,0.065810751833742,4,0.08101041952882979
OPC.2,APP,NCSTN,Inhib.Lamp5_Lhx6,E2+,0.07127189504033096,4,0.08306553317880173
OPC.2,APP,NCSTN,Inhib.Lamp5_Lhx6,E4+,0.07778904406192032,4,0.09575522112439713
OPC.2,APP,NCSTN,Inhib.Pax6,E2+,0.09130252728546988,3,0.1064107121783138
OPC.2,APP,NCSTN,Inhib.Pax6,E4+,0.09370035034429797,3,0.11534140668330821
OPC.2,APP,NCSTN,Inhib.Pvalb,E2+,0.057443053133644374,6,0.06694837892642415
OPC.2,APP,NCSTN,Inhib.Pvalb,E4+,0.07053591861935289,6,0.08682691201645655
OPC.2,APP,NCSTN,Inhib.Vip,E2+,0.08288253270085645,7,0.09659742828656714
OPC.2,APP,NCSTN,Inhib.Vip,E4+,0.07778161039989362,8,0.09574607058193046
OPC.2,APP,NCSTN,OPC.2,E2+,0.0658558802095147,6,0.07675330927383228
OPC.2,APP,NCSTN,OPC.2,E4+,0.06913915449206531,8,0.0851075508971634
OPC.2,APP,NCSTN,OPC.4,E2+,0.08693794134130976,3,0.10132390119410736
OPC.2,APP,NCSTN,OPC.4,E4+,0.0809546204611123,4,0.09965191984008667
OPC.2,APP,NCSTN,OPC.5,E2+,0.06539321067610718,5,0.07621408001023075
OPC.2,APP,NCSTN,OPC.5,E4+,0.045644568812394065,5,0.05618664983566914
OPC.2,APP,NCSTN,Oligo.1,E4+,0.040922327786894405,4,0.05037375884244028
OPC.2,BCAN,EGFR,Astro.1,E2+,0.19400131949002986,8,0.42266802639086953
OPC.2,BCAN,EGFR,Astro.1,E4+,0.20943931291529105,8,0.3901873584043065
OPC.2,BCAN,EGFR,Astro.2,E2+,0.1407095793526382,8,0.30656203965832046
OPC.2,BCAN,EGFR,Astro.2,E4+,0.15574331957535414,8,0.2901512309620857
OPC.2,BCAN,EGFR,Astro.3,E2+,0.19879966586543313,8,0.4331221181350018
OPC.2,BCAN,EGFR,Astro.3,E4+,0.22476238564498977,5,0.418734383257546
OPC.2,BCAN,EGFR,Astro.4,E2+,0.05043687225852247,3,0.10988612505768895
OPC.2,BCAN,EGFR,Astro.5,E2+,0.07069679161807164,6,0.15402613479086452
OPC.2,BCAN,EGFR,Astro.5,E4+,0.0846652449332402,6,0.15773212683578614
OPC.2,BCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.2358483336176347,8,0.513839544801983
OPC.2,BCAN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.23307263819169677,8,0.4342164598731417
OPC.2,BCAN,EGFR,Inhib.Pax6,E2+,0.1761453271945128,3,0.38376541973522443
OPC.2,BCAN,EGFR,Inhib.Pax6,E4+,0.14681128174507108,3,0.27351076266769686
OPC.2,BCAN,EGFR,Inhib.Vip,E2+,0.14845760846933648,8,0.323442564923728
OPC.2,BCAN,EGFR,Inhib.Vip,E4+,0.1666315717243716,8,0.3104361444510038
OPC.2,BCAN,EGFR,OPC.2,E2+,0.1311494314544766,8,0.28573347594162657
OPC.2,BCAN,EGFR,OPC.2,E4+,0.1467797508205914,8,0.2734520202665711
OPC.2,BCAN,EGFR,OPC.4,E2+,0.132443944351826,7,0.2885538135192187
OPC.2,BCAN,EGFR,OPC.4,E4+,0.1652899754169686,7,0.3079367382414243
OPC.2,BCAN,EGFR,OPC.5,E2+,0.10267706299801639,7,0.2237011154721187
OPC.2,BCAN,EGFR,OPC.5,E4+,0.0959720751252882,7,0.1787968550530031
OPC.2,CD14,ITGB2,Macro,E4+,0.0028615551570762465,4,0.012374297588068739
OPC.2,CD14,ITGB2,Micro.2,E2+,0.0018344444308202228,6,0.007139695391654008
OPC.2,CD14,ITGB2,Micro.2,E4+,0.0012736785742950034,5,0.005507801473230012
OPC.2,CD14,ITGB2,Micro.3,E2+,0.004305212399670376,4,0.016755975059039887
OPC.2,CD14,ITGB2,Micro.5,E2+,0.0011859616295462152,5,0.00461578701370835
OPC.2,CD14,ITGB2,Micro.5,E4+,0.0008968510903795097,5,0.003878276557799819
OPC.2,CDH1,EGFR,Astro.1,E2+,0.0018393096329699019,7,0.01727792948152063
OPC.2,CDH1,EGFR,Astro.1,E4+,0.0014985846611525481,3,0.015297039481072115
OPC.2,CDH1,EGFR,Astro.2,E4+,0.0017276049195262791,5,0.017634799919387236
OPC.2,CDH1,EGFR,Astro.5,E4+,0.0006509748315757096,3,0.006644928350020144
OPC.2,CDH1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.004230415832666108,6,0.03973927234659868
OPC.2,CDH1,EGFR,Inhib.Vip,E4+,0.002063209715046799,3,0.021060538845052067
OPC.2,CDH1,EGFR,OPC.2,E2+,0.001774266943485848,5,0.01666693773654763
OPC.2,CDH1,EGFR,OPC.2,E4+,0.0023020413882044607,3,0.02349845084851102
OPC.2,CNTN2,NRP1,Astro.1,E2+,0.016942034645953816,7,0.0393223230247678
OPC.2,CNTN2,NRP1,Astro.1,E4+,0.013943385485981294,8,0.031351340389723745
OPC.2,CNTN2,NRP1,Astro.2,E2+,0.010616216018598659,7,0.024640150035565495
OPC.2,CNTN2,NRP1,Astro.2,E4+,0.010103812542274366,8,0.022718160275012327
OPC.2,CNTN2,NRP1,Astro.3,E2+,0.026015116705160247,4,0.0603808718365274
OPC.2,CNTN2,NRP1,Excit.L2,E2+,0.009506487578804167,5,0.022064479456955728
OPC.2,CNTN2,NRP1,Excit.L2,E4+,0.010533269952509965,6,0.023683784116131992
OPC.2,CNTN2,NRP1,Excit.L5_6_NP,E2+,0.0184707844552409,3,0.04287053875452347
OPC.2,CNTN2,NRP1,Excit.L6_CT,E2+,0.0171868731273393,5,0.039890591125685236
OPC.2,CNTN2,NRP1,Inhib.Vip,E2+,0.012211172229369852,4,0.028342030278460818
OPC.2,CNTN2,NRP1,Inhib.Vip,E4+,0.012417032683454713,6,0.02791937572698589
OPC.2,CNTN2,NRP1,Micro.2,E2+,0.009445389805414423,3,0.02192267202759249
OPC.2,CNTN2,NRP1,Vasc.Endo,E2+,0.018066999422639524,7,0.041933357015947005
OPC.2,CNTN2,NRP1,Vasc.Endo,E4+,0.016604071121014214,8,0.03733382298678254
OPC.2,CXCL14,CXCR4,Astro.1,E2+,0.0037754259731253995,7,0.054228426730182876
OPC.2,CXCL14,CXCR4,Astro.1,E4+,0.0056315890248845955,8,0.039616108082503966
OPC.2,CXCL14,CXCR4,Astro.2,E2+,0.003388056699236261,5,0.04866443833889902
OPC.2,CXCL14,CXCR4,Astro.2,E4+,0.0036888714230150985,8,0.025949821329446367
OPC.2,CXCL14,CXCR4,Astro.5,E2+,0.002119163831544972,3,0.030438663447837952
OPC.2,CXCL14,CXCR4,Macro,E4+,0.015653373319991108,3,0.11011558665953247
OPC.2,CXCL14,CXCR4,Micro.2,E4+,0.004913369796702691,3,0.03456370627461991
OPC.2,DCN,EGFR,Astro.1,E2+,0.0089977906397973,7,0.014154674538455701
OPC.2,DCN,EGFR,Astro.1,E4+,0.010811466090213672,7,0.01652144469074311
OPC.2,DCN,EGFR,Astro.2,E2+,0.005896126597841026,8,0.0092753606269563
OPC.2,DCN,EGFR,Astro.2,E4+,0.006060007684668687,8,0.009260546252682482
OPC.2,DCN,EGFR,Astro.5,E2+,0.0030279682320266932,3,0.0047633809846109616
OPC.2,DCN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.015544240161281276,5,0.024453076231554245
OPC.2,DCN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.010305190937511605,6,0.015747784868488664
OPC.2,DCN,EGFR,Inhib.Vip,E2+,0.007656772061819213,7,0.012045080941406846
OPC.2,DCN,EGFR,Inhib.Vip,E4+,0.009228689538982118,5,0.014102738936058509
OPC.2,DCN,EGFR,OPC.2,E2+,0.0075896409295885,4,0.011939475091463978
OPC.2,DCN,EGFR,OPC.2,E4+,0.006096441623818013,4,0.009316222449185224
OPC.2,DCN,EGFR,OPC.5,E2+,0.006319841070139156,4,0.009941917639973069
OPC.2,DCN,EGFR,OPC.5,E4+,0.005169844908602849,3,0.007900252010642322
OPC.2,DCN,ERBB4,Astro.1,E2+,0.004910170222011183,6,0.008483049663862173
OPC.2,DCN,ERBB4,Astro.1,E4+,0.005552581597002701,6,0.010270879978167398
OPC.2,DCN,ERBB4,Astro.2,E2+,0.005082215696019778,3,0.008780283819597782
OPC.2,DCN,ERBB4,Inhib.Chandelier,E2+,0.024003019894085643,4,0.04146878837956028
OPC.2,DCN,ERBB4,Inhib.Chandelier,E4+,0.020909004545809216,6,0.03867640167033074
OPC.2,DCN,ERBB4,Inhib.Lamp5_Lhx6,E2+,0.019072675033523244,5,0.032950884025729675
OPC.2,DCN,ERBB4,Inhib.Lamp5_Lhx6,E4+,0.011047150516700048,7,0.02043445108830536
OPC.2,DCN,ERBB4,Inhib.Pax6,E2+,0.021230282249887638,5,0.03667847153165319
OPC.2,DCN,ERBB4,Inhib.Pvalb,E2+,0.014045834439931378,8,0.024266268935075677
OPC.2,DCN,ERBB4,Inhib.Pvalb,E4+,0.016317719059559272,7,0.030183677817298065
OPC.2,DCN,ERBB4,Inhib.Vip,E2+,0.021587415010446014,7,0.03729547151483666
OPC.2,DCN,ERBB4,Inhib.Vip,E4+,0.018665231331985055,7,0.034525985332486214
OPC.2,DCN,ERBB4,OPC.2,E2+,0.005022830947600447,3,0.008677687830591354
OPC.2,DCN,ERBB4,OPC.2,E4+,0.004319982153211175,3,0.007990880895367338
OPC.2,DCN,TLR2,Macro,E2+,0.004672630262897005,3,0.0044941551635675064
OPC.2,DCN,TLR2,Macro,E4+,0.0010767017232223815,3,0.0013443908821283844
OPC.2,DCN,TLR2,Micro.2,E2+,0.003128095684074186,7,0.0030086154006970928
OPC.2,DCN,TLR2,Micro.2,E4+,0.00160341368880547,7,0.0020020537694121375
OPC.2,DCN,TLR2,Micro.3,E4+,0.0023607315647010464,3,0.002947655717721236
OPC.2,DCN,TLR2,Micro.5,E2+,0.0016224873799144336,6,0.0015605150902191747
OPC.2,DCN,TLR2,Micro.5,E4+,0.0009686597681914064,6,0.0012094875787360038
OPC.2,HLA-DMB,CD4,Micro.2,E2+,0.005707568697204022,4,0.014615508624794374
OPC.2,HLA-DMB,CD4,Micro.2,E4+,0.002275717118672108,6,0.005386277310923413
OPC.2,HLA-DMB,CD4,Micro.3,E2+,0.003115052532093649,4,0.00797679004228284
OPC.2,HLA-DMB,CD4,Micro.3,E4+,0.007023648187773985,3,0.016623910135100672
OPC.2,HLA-DMB,CD4,Micro.5,E2+,0.00257496083864661,8,0.006593764235230897
OPC.2,HLA-DMB,CD4,Micro.5,E4+,0.0012611585782803265,6,0.002984971102046053
OPC.2,HLA-DMB,CD4,Vasc.PC,E4+,0.0008771284429847156,4,0.0020760300093760763
OPC.2,HLA-DQA1,CD4,Macro,E4+,0.0046869066998370765,5,0.01026108790736049
OPC.2,HLA-DQA1,CD4,Micro.2,E2+,0.0015348991838659287,6,0.0051992687487665045
OPC.2,HLA-DQA1,CD4,Micro.2,E4+,0.0013447362066216144,5,0.0029440433343455538
OPC.2,HLA-DQA1,CD4,Micro.3,E2+,0.0017505765327524537,3,0.005929847350716213
OPC.2,HLA-DQA1,CD4,Micro.5,E2+,0.0014483137374749116,6,0.0049059719575173565
OPC.2,HLA-DQA1,CD4,Micro.5,E4+,0.0010712571560247562,6,0.002345313135791912
OPC.2,IGFBP4,FZD8,Astro.1,E2+,0.005539084030259829,6,0.03725020314630178
OPC.2,IGFBP4,FZD8,Astro.1,E4+,0.0059770191242526395,8,0.05524455695648031
OPC.2,IGFBP4,FZD8,Astro.2,E2+,0.0030295038942765137,7,0.020373338782697415
OPC.2,IGFBP4,FZD8,Astro.2,E4+,0.004355504189760905,8,0.0402571740667672
OPC.2,IGFBP4,FZD8,Astro.5,E2+,0.0013679814703596777,5,0.00919964156400138
OPC.2,IGFBP4,FZD8,Astro.5,E4+,0.002545864920373955,5,0.023530990393926556
OPC.2,NLGN1,NRXN1,Astro.1,E2+,0.08851245820632232,8,0.08640516375666434
OPC.2,NLGN1,NRXN1,Astro.1,E4+,0.08996888485805606,8,0.0816426790917074
OPC.2,NLGN1,NRXN1,Astro.2,E2+,0.06536276196604915,8,0.06380661282844072
OPC.2,NLGN1,NRXN1,Astro.2,E4+,0.06305059522066384,8,0.05721555313554458
OPC.2,NLGN1,NRXN1,Astro.3,E2+,0.04403445096430081,3,0.04298608380795649
OPC.2,NLGN1,NRXN1,Astro.5,E2+,0.02963571037109672,5,0.028930146778781723
OPC.2,NLGN1,NRXN1,Astro.5,E4+,0.035339658590253,3,0.03206913601348451
OPC.2,NLGN1,NRXN1,Excit.L2,E2+,0.11585241700705529,6,0.11309421595507059
OPC.2,NLGN1,NRXN1,Excit.L2,E4+,0.09386099921860552,8,0.08517459620091578
OPC.2,NLGN1,NRXN1,Excit.L2_5.1,E4+,0.06242544887512172,3,0.05664826120395098
OPC.2,NLGN1,NRXN1,Excit.L2_5.2,E2+,0.10018864134772942,5,0.09780336166948675
OPC.2,NLGN1,NRXN1,Excit.L2_5.2,E4+,0.0966857596627612,7,0.0877379380809113
OPC.2,NLGN1,NRXN1,Excit.L5.1,E2+,0.07231878201276043,5,0.07059702474796638
OPC.2,NLGN1,NRXN1,Excit.L5.1,E4+,0.062281242423097634,6,0.056517400394637506
OPC.2,NLGN1,NRXN1,Excit.L5.2,E2+,0.1027327264747282,6,0.10028687750967298
OPC.2,NLGN1,NRXN1,Excit.L5.2,E4+,0.10351260755132291,6,0.09393299265175649
OPC.2,NLGN1,NRXN1,Excit.L6_CT,E2+,0.05217530811195329,3,0.050933124362664305
OPC.2,NLGN1,NRXN1,Excit.L6b,E2+,0.07805430316421785,4,0.07619599526990463
OPC.2,NLGN1,NRXN1,Inhib.Lamp5_Lhx6,E2+,0.07796483564397283,7,0.0761086577821167
OPC.2,NLGN1,NRXN1,Inhib.Lamp5_Lhx6,E4+,0.07256376980967186,7,0.06584832724782948
OPC.2,NLGN1,NRXN1,Inhib.Pax6,E2+,0.11921205833432799,5,0.11637387132708601
OPC.2,NLGN1,NRXN1,Inhib.Pax6,E4+,0.10776432308522059,7,0.09779123150256462
OPC.2,NLGN1,NRXN1,Inhib.Sst,E2+,0.09485657585353846,3,0.09259824137881652
OPC.2,NLGN1,NRXN1,Inhib.Sst,E4+,0.07997044118779824,5,0.07256954531578867
OPC.2,NLGN1,NRXN1,Inhib.Vip,E2+,0.1149895933739465,8,0.11225193432802434
OPC.2,NLGN1,NRXN1,Inhib.Vip,E4+,0.11490703190321594,8,0.10427291552913824
OPC.2,NLGN1,NRXN1,OPC.2,E2+,0.08954709815305235,8,0.08741517111425018
OPC.2,NLGN1,NRXN1,OPC.2,E4+,0.09137646367789486,8,0.08291999297712113
OPC.2,NLGN1,NRXN1,OPC.4,E2+,0.09712276897002335,7,0.09481048122959174
OPC.2,NLGN1,NRXN1,OPC.4,E4+,0.08656078588958704,6,0.07854998398011984
OPC.2,NLGN1,NRXN1,OPC.5,E2+,0.07764748365998722,8,0.07579886127775502
OPC.2,NLGN1,NRXN1,OPC.5,E4+,0.06594320618142152,8,0.059840466279448556
OPC.2,NLGN1,NRXN3,Excit.L2,E2+,0.07253222027812613,7,0.13822914418378182
OPC.2,NLGN1,NRXN3,Excit.L2,E4+,0.06565462214671113,8,0.11462310946956523
OPC.2,NLGN1,NRXN3,Excit.L2_5.1,E2+,0.03386002149937969,3,0.06452913995954443
OPC.2,NLGN1,NRXN3,Excit.L2_5.1,E4+,0.028883879298010937,4,0.050426915126911054
OPC.2,NLGN1,NRXN3,Excit.L2_5.2,E2+,0.0586129040500073,6,0.11170224120937311
OPC.2,NLGN1,NRXN3,Excit.L2_5.2,E4+,0.053833992820348474,7,0.09398606602962074
OPC.2,NLGN1,NRXN3,Excit.L5.1,E2+,0.04340992944166425,6,0.08272899096140321
OPC.2,NLGN1,NRXN3,Excit.L5.1,E4+,0.036796542683064364,6,0.06424123697852548
OPC.2,NLGN1,NRXN3,Excit.L5.2,E2+,0.060335760001466926,6,0.11498559449442372
OPC.2,NLGN1,NRXN3,Excit.L5.2,E4+,0.05660941698869329,6,0.09883153978106173
OPC.2,NLGN1,NRXN3,Excit.L6_CT,E2+,0.03580665477269475,7,0.0682389595456293
OPC.2,NLGN1,NRXN3,Excit.L6_CT,E4+,0.051238621781445476,3,0.0894549379996467
OPC.2,NLGN1,NRXN3,Excit.L6b,E2+,0.05066434157468203,4,0.09655417343697541
OPC.2,NLGN1,NRXN3,Excit.L6b,E4+,0.0508832953747057,3,0.08883459146066046
OPC.2,NLGN1,NRXN3,Inhib.Chandelier,E2+,0.09880627924436042,6,0.18830124553695185
OPC.2,NLGN1,NRXN3,Inhib.Chandelier,E4+,0.07982312283328308,8,0.13935918367295475
OPC.2,NLGN1,NRXN3,Inhib.Lamp5_Lhx6,E2+,0.052814381243020424,8,0.10065163718723683
OPC.2,NLGN1,NRXN3,Inhib.Lamp5_Lhx6,E4+,0.05069285584195906,8,0.08850211263897792
OPC.2,NLGN1,NRXN3,Inhib.Pax6,E2+,0.12097409482917736,6,0.2305478245740097
OPC.2,NLGN1,NRXN3,Inhib.Pax6,E4+,0.09370918532137025,8,0.16360216320174595
OPC.2,NLGN1,NRXN3,Inhib.Pvalb,E2+,0.06304013485556086,8,0.120139489138764
OPC.2,NLGN1,NRXN3,Inhib.Pvalb,E4+,0.07135461882716702,8,0.12457444757977601
OPC.2,NLGN1,NRXN3,Inhib.Sst,E2+,0.08901313585162625,6,0.16963784567333368
OPC.2,NLGN1,NRXN3,Inhib.Sst,E4+,0.07962216682115429,8,0.139008344657762
OPC.2,NLGN1,NRXN3,Inhib.Vip,E2+,0.08700631430979705,8,0.1658133215764161
OPC.2,NLGN1,NRXN3,Inhib.Vip,E4+,0.08668749734342139,8,0.1513433505935634
OPC.2,NLGN1,NRXN3,OPC.2,E2+,0.025260621080082733,3,0.04814073001021394
OPC.2,NLGN1,NRXN3,OPC.5,E2+,0.016888316732516246,3,0.032185111109088387
OPC.2,NRG3,EGFR,Astro.1,E2+,0.022407917491750175,8,0.06372968328536857
OPC.2,NRG3,EGFR,Astro.1,E4+,0.024434576801919197,8,0.1304796856457881
OPC.2,NRG3,EGFR,Astro.2,E2+,0.016104847920237787,7,0.04580331294479509
OPC.2,NRG3,EGFR,Astro.2,E4+,0.016087440071641874,8,0.08590630156641041
OPC.2,NRG3,EGFR,Astro.3,E2+,0.02706236029874501,5,0.07696724389620402
OPC.2,NRG3,EGFR,Astro.3,E4+,0.0285324810479811,3,0.1523623342452392
OPC.2,NRG3,EGFR,Astro.5,E2+,0.007069884207974876,6,0.02010724475419677
OPC.2,NRG3,EGFR,Astro.5,E4+,0.00850906970346407,5,0.045438099830682824
OPC.2,NRG3,EGFR,Inhib.Lamp5_Lhx6,E2+,0.027401989010172313,7,0.07793317168587251
OPC.2,NRG3,EGFR,Inhib.Lamp5_Lhx6,E4+,0.02866351811919027,8,0.15306206708685627
OPC.2,NRG3,EGFR,Inhib.Pax6,E4+,0.022128452214431372,3,0.11816507043167071
OPC.2,NRG3,EGFR,Inhib.Vip,E2+,0.020420115565135216,7,0.0580762356919518
OPC.2,NRG3,EGFR,Inhib.Vip,E4+,0.01691334064381482,8,0.09031657836004567
OPC.2,NRG3,EGFR,OPC.2,E2+,0.015027446926900704,7,0.042739109227426304
OPC.2,NRG3,EGFR,OPC.2,E4+,0.014708697861799092,7,0.0785438720230129
OPC.2,NRG3,EGFR,OPC.4,E4+,0.02015164850980895,4,0.10760901586794673
OPC.2,NRG3,EGFR,OPC.5,E2+,0.011706881836520472,6,0.03329519005839624
OPC.2,NRG3,EGFR,OPC.5,E4+,0.01104851097177387,5,0.05899861700644905
OPC.2,NRG3,EGFR,Vasc.PC,E2+,0.008052958685771045,3,0.022903177269520646
OPC.2,NRG3,ERBB3,Excit.L2_5.2,E2+,0.013598192202643892,3,0.13921661071708652
OPC.2,NRG3,ERBB3,OPC.2,E2+,0.02057742269267573,6,0.2106691096784316
OPC.2,NRG3,ERBB3,OPC.2,E4+,0.019641296854584298,8,0.05254688651221446
OPC.2,NRG3,ERBB3,OPC.4,E2+,0.01663898107965291,3,0.17034783132750733
OPC.2,NRG3,ERBB3,OPC.4,E4+,0.02374518946856609,6,0.06352614012473161
OPC.2,NRG3,ERBB3,OPC.5,E2+,0.014371475240767338,8,0.1471333868655827
OPC.2,NRG3,ERBB3,OPC.5,E4+,0.013740272048380752,8,0.03675971710618988
OPC.2,NRG3,ERBB3,Oligo.1,E2+,0.013835126751000505,7,0.1416423173325275
OPC.2,NRG3,ERBB3,Oligo.1,E4+,0.021200910866517018,8,0.05671936356882797
OPC.2,NRG3,ERBB3,Oligo.2,E2+,0.012678176071220208,7,0.12979759929901374
OPC.2,NRG3,ERBB3,Oligo.2,E4+,0.016683587658111614,6,0.04463404803551742
OPC.2,NRG3,ERBB3,Oligo.3,E2+,0.008297038059570301,7,0.08494404994654119
OPC.2,NRG3,ERBB3,Oligo.3,E4+,0.008122497572575228,4,0.021730334880725028
OPC.2,NRG3,ERBB3,Oligo.4,E2+,0.013784272916018947,8,0.14112168205670592
OPC.2,NRG3,ERBB3,Oligo.4,E4+,0.01572547647194103,8,0.042070787567610075
OPC.2,NRG3,ERBB3,Oligo.5,E2+,0.018178371985228096,3,0.18610792511418114
OPC.2,NRXN1,NLGN1,Excit.L2,E2+,0.10711654593770334,8,0.14194373547033176
OPC.2,NRXN1,NLGN1,Excit.L2,E4+,0.12407819069485018,8,0.15404376347570967
OPC.2,NRXN1,NLGN1,Excit.L2_5.2,E2+,0.1157170986046845,6,0.15334061689489356
OPC.2,NRXN1,NLGN1,Excit.L2_5.2,E4+,0.11769831240861058,7,0.1461231091187623
OPC.2,NRXN1,NLGN1,Excit.L5.1,E2+,0.06718856212680221,7,0.08903382204561819
OPC.2,NRXN1,NLGN1,Excit.L5.1,E4+,0.06234971299539369,4,0.07740751527447476
OPC.2,NRXN1,NLGN1,Excit.L5.2,E2+,0.13711641707129843,6,0.18169757307827328
OPC.2,NRXN1,NLGN1,Excit.L5.2,E4+,0.12070837700554701,7,0.14986012104825952
OPC.2,NRXN1,NLGN1,Excit.L6_CT,E2+,0.0486344246618997,4,0.06444711084107688
OPC.2,NRXN1,NLGN1,Excit.L6b,E2+,0.06144762421130395,6,0.08142631224687052
OPC.2,NRXN1,NLGN1,Inhib.Lamp5_Lhx6,E2+,0.07837237069574945,5,0.1038538626954046
OPC.2,NRXN1,NLGN1,Inhib.Lamp5_Lhx6,E4+,0.05541692957091199,3,0.06880042611490092
OPC.2,NRXN1,NLGN1,Inhib.Pax6,E2+,0.10843964212153163,5,0.14369701469601137
OPC.2,NRXN1,NLGN1,Inhib.Pax6,E4+,0.09221746897966465,5,0.1144885003583603
OPC.2,NRXN1,NLGN1,Inhib.Pvalb,E2+,0.06579931862010123,8,0.0871928887790272
OPC.2,NRXN1,NLGN1,Inhib.Pvalb,E4+,0.068335763844277,8,0.08483923067872931
OPC.2,NRXN1,NLGN1,Inhib.Sst,E2+,0.062324742687583576,4,0.08258861142187923
OPC.2,NRXN1,NLGN1,Inhib.Vip,E2+,0.11314701360171282,8,0.14993491087063246
OPC.2,NRXN1,NLGN1,Inhib.Vip,E4+,0.1149452973890703,8,0.1427052256684942
OPC.2,NRXN1,NLGN1,OPC.2,E2+,0.08894958105478458,8,0.11787007966799162
OPC.2,NRXN1,NLGN1,OPC.2,E4+,0.09156337086002046,8,0.11367643390680979
OPC.2,NRXN1,NLGN1,OPC.3,E2+,0.53223921145365,3,0.705288068954837
OPC.2,NRXN1,NLGN1,OPC.4,E2+,0.11743112951169654,6,0.15561193686253316
OPC.2,NRXN1,NLGN1,OPC.4,E4+,0.09727713278382513,8,0.12077010109697468
OPC.2,NRXN1,NLGN1,OPC.5,E2+,0.06504318442563725,8,0.08619090994242909
OPC.2,NRXN1,NLGN1,OPC.5,E4+,0.05639379842536969,8,0.07001321422794612
OPC.2,NRXN1,NLGN1,Oligo.1,E2+,0.03104494577774978,4,0.04113870114641777
OPC.2,NRXN3,NLGN1,Excit.L2,E2+,0.028275118665072384,7,0.053698911723229076
OPC.2,NRXN3,NLGN1,Excit.L2,E4+,0.0267899624371158,8,0.04679748269093475
OPC.2,NRXN3,NLGN1,Excit.L2_5.2,E2+,0.02316875158241741,7,0.04400111492718545
OPC.2,NRXN3,NLGN1,Excit.L2_5.2,E4+,0.024891345991639963,6,0.04348092446684471
OPC.2,NRXN3,NLGN1,Excit.L5.1,E2+,0.01555771517508031,4,0.029546555885325766
OPC.2,NRXN3,NLGN1,Excit.L5.2,E2+,0.03350725080706828,4,0.06363555621075055
OPC.2,NRXN3,NLGN1,Excit.L5.2,E4+,0.025146204918096115,6,0.04392611942474948
OPC.2,NRXN3,NLGN1,Excit.L6_CT,E2+,0.011596419354071276,4,0.022023430089757483
OPC.2,NRXN3,NLGN1,Excit.L6b,E2+,0.008218012844401427,3,0.015607303067378486
