Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000078902,TOLLIP,76,-1.9257,66,-2.1239,350,0.64814,145,-0.9546,252,-0.0809,400,0.81596
ENSG00000174672,BRSK2,19,-1.8099,25,-1.3876,88,0.79237,41,-0.6628,69,0.15301,74,0.30352
ENSG00000184545,DUSP8,36,-1.4753,55,-0.8458,104,0.22889,100,0.10083,103,0.15431,120,0.46016
ENSG00000244242,IFITM10,0,-5.2312,37,0.35181,36,0.48398,16,-0.9341,28,-0.1009,38,0.45760
ENSG00000117984,CTSD,383,0.21876,329,-0.0317,418,0.51107,307,-0.1419,188,-0.9073,277,-0.3441
ENSG00000214026,MRPL23,3,-3.5537,21,-0.8942,45,0.42041,28,-0.4562,74,1.18187,37,-0.0092
ENSG00000110651,CD81,1249,1.70811,407,-0.2602,379,-0.4775,551,0.23221,549,0.22677,206,-1.4336
ENSG00000205531,NAP1L4,190,0.68766,142,0.19943,143,0.29135,89,-0.5538,85,-0.6135,98,-0.4468
ENSG00000110619,CARS,0,-5.4512,50,0.51297,41,0.25996,28,-0.3824,38,0.09123,44,0.34496
ENSG00000167323,STIM1,109,0.65553,18,-2.1424,97,0.62964,38,-1.0390,72,-0.0394,68,-0.1390
ENSG00000244734,HBB,2594,-0.7419,34266,6.49091,30,-7.6666,26,-7.4623,77,-5.9132,128,-5.3604
ENSG00000166311,SMPD1,48,0.42748,26,-0.5702,45,0.47479,28,-0.4487,41,0.16730,27,-0.5693
ENSG00000166313,APBB1,155,-1.1989,185,-0.9317,435,0.61548,255,-0.4331,270,-0.3378,418,0.43307
ENSG00000132254,ARFIP2,20,-0.8354,51,0.67274,34,0.01318,27,-0.3457,39,0.21855,33,-0.0483
ENSG00000166333,ILK,106,1.52121,22,-1.0452,35,-0.4528,79,0.98348,21,-1.1394,32,-0.5913
ENSG00000166337,TAF10,78,-0.4757,131,0.34670,89,-0.3563,147,0.54031,73,-0.5909,128,0.36543
ENSG00000166340,TPP1,229,1.26332,78,-0.5502,103,-0.1449,122,0.16269,161,0.62837,46,-1.4534
ENSG00000175390,EIF3F,335,1.84832,57,-1.1495,88,-0.6125,134,0.18043,124,0.05898,81,-0.6889
ENSG00000166402,TUB,18,-1.5589,34,-0.6317,59,0.33608,69,0.51481,89,0.95143,34,-0.6781
ENSG00000166405,RIC3,12,-1.6172,14,-1.3242,48,0.81680,38,0.14988,66,1.10522,17,-1.1900
ENSG00000166441,RPL27A,1880,1.81520,901,0.45679,367,-1.1940,799,0.25579,471,-0.5929,499,-0.5601
ENSG00000175348,TMEM9B,45,-0.5176,18,-1.8697,91,0.90111,59,-0.1050,69,0.15251,50,-0.4033
ENSG00000175352,NRIP3,27,-1.3773,13,-2.4485,74,0.24584,57,-0.2397,71,0.13036,102,0.87229
ENSG00000184014,DENND5A,115,1.15827,19,-1.7422,64,0.18867,60,0.03616,29,-1.0636,56,-0.0797
ENSG00000166471,TMEM41B,75,1.22295,8,-2.2855,49,0.67609,32,-0.2387,29,-0.3679,20,-1.0544
ENSG00000205339,IPO7,149,0.20819,175,0.47777,143,0.19827,103,-0.3836,120,-0.1369,101,-0.4649
ENSG00000255823,MTRNR2L8,1138,-1.0825,5475,1.55015,1035,-1.4800,4079,0.99712,1558,-0.5977,2536,0.20947
ENSG00000110315,RNF141,91,0.10224,161,1.09213,55,-0.8647,97,0.21469,89,0.06688,82,-0.0746
ENSG00000072952,MRVI1,151,1.68966,93,0.79194,42,-0.6534,61,0.07869,65,0.19869,13,-2.3973
ENSG00000198730,CTR9,82,1.28303,35,-0.1501,30,-0.5176,41,0.09385,60,0.73890,20,-1.1173
ENSG00000110321,EIF4G2,623,0.74296,278,-0.5779,416,0.08748,338,-0.2719,297,-0.4720,407,0.03383
ENSG00000236287,ZBED5,42,0.31245,28,-0.3295,38,0.19151,40,0.21292,35,0.02091,27,-0.4537
ENSG00000110328,GALNT18,90,1.47857,16,-1.3324,48,0.51191,14,-1.5382,64,0.84677,9,-2.3422
ENSG00000170242,USP47,80,0.37064,118,1.03786,54,-0.3392,33,-1.0361,115,0.99778,33,-1.1203
ENSG00000050165,DKK3,517,-0.9274,352,-1.5132,1497,1.20287,729,-0.3937,1000,0.11347,651,-0.6362
ENSG00000133816,MICAL2,5,-4.4780,60,-0.8684,184,1.47481,58,-0.9352,75,-0.5343,98,-0.1216
ENSG00000197702,PARVA,147,2.15067,28,-0.7690,26,-1.0799,54,0.28712,31,-0.5983,36,-0.4312
ENSG00000133794,ARNTL,53,0.50104,17,-1.2875,53,0.69885,27,-0.5859,29,-0.4711,34,-0.2530
ENSG00000148925,BTBD10,46,-1.0098,49,-0.9368,130,0.91773,50,-0.9022,47,-0.9918,109,0.39198
ENSG00000197601,FAR1,177,1.54406,66,-0.1720,83,0.25711,47,-0.7016,42,-0.8603,41,-1.0244
ENSG00000129083,COPB1,135,1.59061,15,-1.9714,70,0.55665,43,-0.3991,22,-1.4313,35,-0.8001
ENSG00000129084,PSMA1,109,-0.1075,77,-0.6505,166,0.84718,88,-0.4478,78,-0.6367,100,-0.2810
ENSG00000110696,C11orf58,96,-0.5114,130,-0.0225,144,0.19925,161,0.32733,102,-0.4066,133,0.00953
ENSG00000110700,RPS13,1578,1.70151,705,0.24633,420,-0.7345,782,0.42064,360,-0.8208,386,-0.7954
ENSG00000011405,PIK3C2A,132,1.15514,118,0.94811,29,-1.5593,61,-0.1576,138,1.23136,35,-1.1335
ENSG00000070081,NUCB2,125,1.62625,51,0.03481,40,-0.4369,39,-0.3703,50,0.01501,31,-0.8357
ENSG00000129159,KCNC1,5,-3.7556,25,-1.5151,107,1.11361,17,-2.0591,87,0.40459,79,0.28449
ENSG00000129158,SERGEF,51,0.01135,28,-0.9118,59,0.34888,37,-0.4826,55,0.12250,54,0.10352
ENSG00000110768,GTF2H1,0,-5.4419,43,0.38978,49,0.84789,25,-0.4570,40,0.27978,26,-0.5056
ENSG00000134333,LDHA,365,0.15411,181,-0.9580,485,0.92058,162,-1.1241,302,-0.1558,263,-0.4188
ENSG00000074319,TSG101,122,1.31667,24,-1.3409,73,0.57170,43,-0.4474,41,-0.5186,32,-1.0000
ENSG00000110786,PTPN5,0,-6.9085,4,-4.5585,176,1.62345,62,-0.6898,49,-1.0578,113,0.28887
ENSG00000165973,NELL1,0,-5.8651,17,-1.5449,92,1.97610,34,-0.4823,22,-1.1467,32,-0.6039
ENSG00000091664,SLC17A6,12,-2.0784,11,-2.1240,78,1.26572,14,-1.8125,81,0.91791,36,-0.4594
ENSG00000198168,SVIP,129,0.21236,43,-1.5002,151,0.69148,55,-1.1280,84,-0.4668,126,0.20230
ENSG00000187398,LUZP2,0,-5.6707,56,0.56738,41,0.04822,40,0.00686,28,-0.5657,56,0.65982
ENSG00000134343,ANO3,55,-0.6411,36,-1.2960,144,1.47277,46,-0.9090,65,-0.3720,54,-0.7447
ENSG00000109881,CCDC34,0,-5.8053,39,-0.1725,48,0.21198,27,-0.7595,49,0.16388,67,0.84783
ENSG00000148943,LIN7C,35,-1.0383,66,-0.0446,69,0.04652,75,0.15979,59,-0.2243,84,0.40748
ENSG00000254584,AL035078.1,26,-0.9724,78,0.77503,17,-1.9119,91,1.04265,59,0.28621,69,0.65013
ENSG00000049449,RCN1,126,0.33158,61,-0.8297,161,1.10517,85,-0.3188,115,0.18164,30,-2.0414
ENSG00000149100,EIF3M,136,0.47627,76,-0.4618,110,0.16920,75,-0.4815,127,0.35377,87,-0.2951
ENSG00000280798,LINC00294,23,-0.8121,48,0.34362,34,-0.3003,27,-0.5950,33,-0.2479,59,0.82591
ENSG00000176102,CSTF3,12,-1.8827,26,-0.7528,56,0.64010,57,0.48570,21,-1.0873,49,0.26578
ENSG00000110422,HIPK3,182,1.63239,133,1.03602,51,-0.6812,66,-0.1314,33,-1.2042,40,-0.9986
ENSG00000110427,KIAA1549L,34,-2.7006,64,-1.7745,316,1.12170,98,-1.1329,204,0.01351,235,0.28966
ENSG00000085063,CD59,838,1.78178,183,-0.8264,310,0.00629,189,-0.7755,264,-0.2548,190,-0.8556
ENSG00000110429,FBXO3,17,-2.4821,48,-0.9009,100,0.34223,85,-0.0307,56,-0.6738,134,0.88719
ENSG00000135387,CAPRIN1,202,0.73572,50,-1.4800,160,0.46990,131,0.00810,141,0.13189,84,-0.7697
ENSG00000110435,PDHX,45,-0.3414,24,-1.3274,92,1.23737,49,-0.2304,41,-0.5174,37,-0.7511
ENSG00000110436,SLC1A2,359,-2.1652,1096,-0.4733,857,-1.0555,3349,1.43298,5019,2.28281,436,-2.0198
ENSG00000166326,TRIM44,112,-0.5350,233,0.66048,145,-0.1613,73,-1.1835,145,-0.1241,206,0.52666
ENSG00000110442,COMMD9,27,-0.9219,66,0.52499,50,0.07389,33,-0.5730,58,0.29773,50,0.06537
ENSG00000148948,LRRC4C,0,-5.8432,38,-0.2731,76,1.35627,39,-0.2108,33,-0.5048,33,-0.5400
ENSG00000166181,API5,127,0.60622,31,-1.6134,114,0.59290,47,-0.9762,135,0.71361,56,-0.7983
ENSG00000149084,HSD17B12,189,1.32726,78,-0.2000,73,-0.3896,92,0.07140,104,0.27846,55,-0.8221
ENSG00000187479,C11orf96,1388,5.60479,126,-0.5597,16,-4.0280,5,-5.1442,9,-4.3759,19,-3.5529
ENSG00000175274,TP53I11,100,0.59394,59,-0.2622,79,0.28765,47,-0.6268,65,-0.1140,59,-0.2896
ENSG00000019505,SYT13,20,-3.3985,28,-2.8956,295,1.04784,111,-0.8660,242,0.36971,226,0.30018
ENSG00000175264,CHST1,80,-1.5866,65,-1.8813,393,1.52214,126,-0.8954,158,-0.5458,196,-0.2299
ENSG00000121671,CRY2,50,-0.7790,48,-0.8674,117,0.81847,63,-0.4357,78,-0.0963,78,-0.1030
ENSG00000121653,MAPK8IP1,127,-0.8827,134,-0.8047,223,0.00784,242,0.13814,246,0.16569,292,0.52464
ENSG00000121680,PEX16,14,-1.7512,82,0.99989,36,-0.4592,22,-1.0989,98,1.31828,42,-0.1502
ENSG00000149091,DGKZ,61,-2.3503,159,-0.9218,355,0.50301,251,-0.2033,150,-1.0096,440,0.87012
ENSG00000175224,ATG13,36,-1.1292,85,0.24106,93,0.54582,44,-0.8145,91,0.35486,63,-0.2742
ENSG00000175220,ARHGAP1,202,1.96580,48,-0.5604,59,-0.2949,43,-0.7306,22,-1.7257,60,-0.2128
ENSG00000175216,CKAP5,51,-0.9275,80,-0.2351,135,0.90196,58,-0.7553,82,-0.1980,80,-0.2648
ENSG00000134569,LRP4,42,0.20181,33,-0.2115,26,-0.7291,96,1.65975,56,0.65311,16,-1.3993
ENSG00000149179,C11orf49,59,-0.2628,50,-0.5321,90,0.57558,51,-0.5064,49,-0.5496,75,0.14083
ENSG00000149182,ARFGAP2,43,-1.3983,139,0.45011,120,0.27858,66,-0.7418,132,0.35743,107,0.01274
ENSG00000134575,ACP2,0,-5.2195,18,-0.7822,39,0.67919,24,-0.2756,38,0.44721,32,0.18413
ENSG00000110514,MADD,141,-0.0237,49,-1.6505,201,0.81575,91,-0.7132,98,-0.6027,153,0.12219
ENSG00000165916,PSMC3,112,-0.3576,107,-0.4244,201,0.86480,110,-0.3874,88,-0.7377,121,-0.2625
ENSG00000149187,CELF1,111,-0.3879,63,-1.2617,205,0.89690,73,-1.0371,129,-0.1518,142,0.00287
ENSG00000213619,NDUFS3,126,0.22352,33,-1.8535,135,0.47567,87,-0.3658,125,0.21432,106,-0.0695
ENSG00000110536,PTPMT1,104,1.66086,21,-0.9816,42,0.07284,33,-0.2984,34,-0.2741,23,-0.9791
ENSG00000172247,C1QTNF4,66,-1.9791,98,-1.3901,321,0.68241,199,-0.3000,243,0.01495,297,0.40341
ENSG00000109919,MTCH2,42,-0.6735,50,-0.4027,74,0.29632,44,-0.6208,70,0.12996,78,0.33572
ENSG00000149136,SSRP1,75,0.35502,43,-0.5435,83,0.76524,51,-0.2623,55,-0.1602,35,-0.9508
ENSG00000186907,RTN4RL2,1,-5.4541,18,-1.4005,82,1.58211,13,-1.9152,35,-0.4059,48,0.09759
ENSG00000134809,TIMM10,30,-1.0753,41,-0.5971,56,-0.1173,43,-0.4954,94,0.77057,79,0.55010
ENSG00000156587,UBE2L6,56,0.65602,6,-2.7594,31,-0.4171,55,0.61500,29,-0.4309,51,0.58048
ENSG00000149131,SERPING1,652,4.42748,53,-0.9704,16,-3.1261,15,-2.7988,103,0.06445,10,-3.5606
ENSG00000166793,YPEL4,3,-3.4856,0,-5.5208,51,0.61690,14,-1.5570,46,0.25082,68,1.11343
ENSG00000156603,MED19,72,0.99039,20,-1.0396,36,-0.1928,38,-0.0954,24,-0.8088,48,0.35829
ENSG00000213593,TMX2,167,0.87768,123,0.35192,113,0.28518,64,-0.6952,105,0.08687,48,-1.2361
ENSG00000211450,SELENOH,186,-0.1030,79,-1.4135,220,0.23366,184,-0.1177,275,0.54707,198,0.00607
ENSG00000198561,CTNND1,171,2.52236,15,-1.6336,33,-0.6209,32,-0.5404,18,-1.4412,35,-0.4317
ENSG00000186660,ZFP91,65,-0.2355,109,0.61052,71,-0.1251,71,-0.0921,40,-0.9989,90,0.34005
ENSG00000110048,OSBP,8,-2.5350,28,-0.6336,68,1.21900,13,-1.8251,59,0.56446,33,-0.4161
ENSG00000166902,MRPL16,98,1.28017,26,-0.9182,46,-0.0468,17,-1.5329,76,0.83110,32,-0.6328
ENSG00000110107,PRPF19,68,-0.7325,100,-0.1139,141,0.62487,44,-1.3852,153,0.58403,91,-0.3066
ENSG00000006118,TMEM132A,65,-1.2004,68,-1.1218,191,0.73339,122,-0.2193,219,0.74460,107,-0.4798
ENSG00000167986,DDB1,98,-0.4170,123,-0.0567,195,1.05875,102,-0.3475,75,-0.8341,81,-0.7882
ENSG00000149532,CPSF7,134,1.50786,46,-0.3370,58,0.03647,53,-0.1162,20,-1.6189,42,-0.5192
ENSG00000011347,SYT7,56,-1.7646,79,-1.2391,250,0.85535,80,-1.2179,146,-0.2931,233,0.55532
ENSG00000134780,DAGLA,1,-5.7728,27,-1.0599,91,1.36882,29,-0.9439,14,-2.0528,70,0.49684
ENSG00000134825,TMEM258,162,0.76697,52,-1.0536,75,-0.6222,117,0.21635,160,0.74782,102,0.00074
ENSG00000134824,FADS2,44,-0.9873,121,0.63616,82,-0.0164,94,0.20773,71,-0.2466,84,0.02933
ENSG00000149485,FADS1,75,0.62055,131,1.64781,39,-0.5656,59,0.21610,24,-1.1534,29,-1.0021
ENSG00000221968,FADS3,32,-0.1325,0,-5.6437,42,0.38848,31,-0.1833,31,-0.2109,48,0.60497
ENSG00000167996,FTH1,2900,0.15066,2522,-0.0766,1848,-0.7198,3570,0.49725,3587,0.50521,2840,0.13361
ENSG00000162174,ASRGL1,58,0.01000,19,-1.7039,53,-0.1979,118,1.21571,55,-0.0766,56,-0.0463
ENSG00000124942,AHNAK,1377,3.20486,769,1.77023,41,-3.2947,155,-0.9563,77,-2.0120,34,-3.3878
ENSG00000254772,EEF1G,1135,2.09327,400,0.16070,192,-1.2202,347,-0.0703,231,-0.7144,286,-0.4227
ENSG00000149541,B3GAT3,64,-0.0351,38,-0.8665,92,0.81932,60,-0.1426,44,-0.6151,53,-0.3684
ENSG00000089597,GANAB,135,1.18512,20,-1.8265,92,0.72308,41,-0.7985,59,-0.2262,39,-0.9494
ENSG00000204922,UQCC3,95,1.62537,11,-1.8210,33,-0.2570,43,0.22396,22,-0.8677,34,-0.1834
ENSG00000162191,UBXN1,94,0.83312,57,0.00875,50,-0.2629,54,-0.0925,47,-0.3127,55,-0.0553
ENSG00000168000,BSCL2,157,-1.2665,193,-0.9525,541,1.05449,226,-0.7112,332,-0.1008,327,-0.1464
ENSG00000162188,GNG3,67,-2.8637,210,-1.1625,567,0.57505,285,-0.6993,472,0.10294,625,0.67656
ENSG00000214753,HNRNPUL2,39,-1.5901,128,0.27188,116,0.13957,107,-0.0269,132,0.31583,112,0.06347
ENSG00000168002,POLR2G,121,0.90418,57,-0.3316,68,-0.0846,84,0.27172,70,-0.0206,50,-0.5977
ENSG00000162236,STX5,23,-0.6524,58,0.83731,24,-0.7594,19,-0.9431,47,0.45436,49,0.64277
ENSG00000133316,WDR74,24,-0.4856,62,1.04123,25,-0.5830,32,-0.0544,29,-0.2463,39,0.30147
ENSG00000168003,SLC3A2,328,2.20806,67,-0.6134,69,-0.7289,97,-0.0288,143,0.61313,25,-2.2425
ENSG00000168539,CHRM1,6,-3.5542,17,-2.1286,118,1.43241,48,-0.5443,61,-0.1863,64,-0.1094
ENSG00000176485,PLAAT3,131,1.15606,119,0.98596,31,-1.4520,90,0.50095,85,0.40153,41,-0.8460
ENSG00000133318,RTN3,246,-2.1485,447,-1.2512,1614,1.23034,617,-0.7570,725,-0.5073,1045,0.08973
ENSG00000072518,MARK2,14,-1.8916,54,0.18801,57,0.38897,24,-1.0469,57,0.30339,55,0.27122
ENSG00000176340,COX8A,482,0.03640,227,-1.1453,486,0.06889,561,0.28660,520,0.16006,496,0.09656
ENSG00000167770,OTUB1,65,-1.4258,77,-1.1824,246,0.99122,121,-0.4871,199,0.31586,139,-0.3002
ENSG00000168439,STIP1,16,-2.0341,105,0.89308,77,0.50525,42,-0.5845,33,-0.9734,64,0.06485
ENSG00000110011,DNAJC4,78,1.13414,28,-0.5834,33,-0.4142,37,-0.1231,27,-0.6081,46,0.26916
ENSG00000173511,VEGFB,263,1.40296,117,-0.0005,55,-1.4087,135,0.22622,84,-0.5228,145,0.40455
ENSG00000173457,PPP1R14B,118,1.54199,31,-0.6951,33,-0.8003,53,0.13804,65,0.45149,38,-0.4649
ENSG00000002330,BAD,113,0.19589,43,-1.3100,100,-0.0057,116,0.22697,133,0.46253,99,-0.0207
ENSG00000173264,GPR137,54,0.31445,33,-0.5023,42,-0.1553,30,-0.6038,56,0.36619,52,0.29667
ENSG00000173113,TRMT112,133,0.53609,39,-1.4081,94,-0.0453,97,0.02721,91,-0.0922,111,0.27768
ENSG00000126432,PRDX5,263,-0.5326,221,-0.8035,362,-0.0302,312,-0.2588,312,-0.2626,555,0.82456
ENSG00000162302,RPS6KA4,62,0.49245,22,-1.1239,53,0.29688,36,-0.4150,49,0.09865,44,-0.0874
ENSG00000110076,NRXN2,68,-2.5069,109,-1.8168,507,0.86825,228,-0.6943,376,0.09918,442,0.42495
ENSG00000168066,SF1,258,1.22913,61,-1.1340,120,-0.1121,91,-0.5161,151,0.29469,108,-0.2856
ENSG00000068971,PPP2R5B,52,-0.6028,58,-0.4538,92,0.40593,40,-1.0178,39,-1.0399,113,0.76203
ENSG00000213465,ARL2,229,0.37911,119,-0.6661,206,0.27614,156,-0.2433,186,0.03466,164,-0.1837
ENSG00000149823,VPS51,110,0.29049,93,0.01927,103,0.26277,105,0.22284,96,0.06997,56,-0.8515
ENSG00000149809,TM7SF2,21,-2.0982,56,-0.6532,128,1.04487,74,-0.1968,89,0.09799,66,-0.4407
ENSG00000149806,FAU,1469,1.32141,708,0.05263,425,-0.9398,882,0.41588,584,-0.2579,626,-0.1668
ENSG00000014216,CAPN1,56,0.38581,63,0.58080,53,0.40653,38,-0.2640,16,-1.5719,34,-0.4917
ENSG00000245532,NEAT1,1735,3.94665,531,1.01326,47,-3.1331,90,-1.8195,46,-2.7851,45,-3.0124
ENSG00000251562,MALAT1,7397,0.57920,18231,2.34145,1494,-2.2452,3627,-0.5802,6238,0.29174,3515,-0.7002
ENSG00000142186,SCYL1,63,0.11925,72,0.33800,74,0.51918,41,-0.5514,27,-1.2177,52,-0.2200
ENSG00000168056,LTBP3,185,2.00937,68,0.18568,31,-1.2755,62,0.03186,84,0.52517,28,-1.3028
ENSG00000176973,FAM89B,140,1.37659,41,-0.6715,56,-0.2472,51,-0.3242,33,-1.0144,67,0.11862
ENSG00000173442,EHBP1L1,147,1.23192,34,-1.1360,73,0.03706,41,-0.8900,42,-0.8515,81,0.23909
ENSG00000172922,RNASEH2C,121,1.63682,38,-0.3746,38,-0.4797,38,-0.3516,63,0.44422,28,-0.8890
ENSG00000172757,CFL1,1156,0.25006,460,-1.2021,1105,0.23888,758,-0.4305,946,-0.0779,1149,0.27734
ENSG00000172500,FIBP,43,-1.2246,78,-0.3004,135,0.88587,76,-0.3346,90,-0.0618,76,-0.3830
ENSG00000175602,CCDC85B,209,-1.1335,232,-0.9736,465,0.16783,447,0.06003,417,-0.0526,589,0.61057
ENSG00000175573,C11orf68,45,-0.6726,15,-2.3206,110,1.21276,57,-0.2871,49,-0.5252,59,-0.2544
ENSG00000175550,DRAP1,97,0.04470,75,-0.3650,71,-0.5693,125,0.46200,69,-0.4984,135,0.70070
ENSG00000175334,BANF1,113,0.63695,26,-1.6480,71,-0.1752,62,-0.3577,106,0.52451,87,0.22783
ENSG00000087365,SF3B2,190,0.96685,92,-0.2468,92,-0.3085,84,-0.3789,91,-0.2662,115,0.13567
ENSG00000175115,PACS1,91,0.88309,22,-1.3929,76,0.83604,26,-1.1109,35,-0.6904,41,-0.4904
ENSG00000174996,KLC2,37,-1.3631,31,-1.6395,126,0.83379,64,-0.5219,61,-0.5902,115,0.49529
ENSG00000174903,RAB1B,215,0.91888,34,-1.9769,147,0.36120,89,-0.5339,143,0.21531,102,-0.3725
ENSG00000174871,CNIH2,86,-0.9373,172,0.15114,177,0.26674,159,0.01594,108,-0.5921,178,0.24124
ENSG00000179292,TMEM151A,45,-0.8920,49,-0.7340,137,1.45359,50,-0.7055,25,-1.7672,65,-0.3567
ENSG00000174684,B4GAT1,238,-0.9757,198,-1.2587,698,1.14531,285,-0.6980,405,-0.1443,383,-0.2631
ENSG00000174516,PELI3,33,0.10291,1,-4.9886,27,-0.2622,34,0.14122,30,-0.0230,49,0.93194
ENSG00000174080,CTSF,176,0.21202,116,-0.4535,173,0.25635,165,0.10690,198,0.40808,108,-0.6387
ENSG00000173992,CCS,55,0.48967,56,0.50017,41,0.02445,33,-0.3531,18,-1.2409,41,0.01461
ENSG00000239306,RBM14,74,0.80583,5,-3.2237,56,0.45733,23,-1.0864,46,0.01776,48,0.08425
ENSG00000173933,RBM4,115,0.45237,45,-1.0212,109,0.49674,44,-1.0667,109,0.35414,74,-0.3016
ENSG00000173898,SPTBN2,52,-1.7182,87,-0.9498,161,0.03325,147,-0.1317,224,0.57167,218,0.61959
ENSG00000173599,PC,107,1.37785,18,-1.4779,24,-1.3069,64,0.46273,39,-0.3286,67,0.62771
ENSG00000173621,LRFN4,10,-1.9920,12,-1.7744,60,1.14348,24,-0.7075,30,-0.3575,43,0.21818
ENSG00000173227,SYT12,22,-1.1714,25,-1.0091,61,0.57566,44,-0.1050,29,-0.7465,62,0.50503
ENSG00000173120,KDM2A,41,0.08284,47,0.26896,49,0.47755,31,-0.3548,23,-0.8287,33,-0.3132
ENSG00000173020,GRK2,91,-0.6668,115,-0.3090,153,0.20471,90,-0.6851,65,-1.1815,217,0.88516
ENSG00000172932,ANKRD13D,14,-1.6720,30,-0.5518,53,0.49008,40,-0.1032,54,0.37605,44,0.04219
ENSG00000172531,PPP1CA,132,0.73346,104,0.32629,84,-0.0348,61,-0.5306,58,-0.6148,80,-0.1098
ENSG00000110711,AIP,112,1.35354,15,-1.8259,51,0.01791,48,-0.1093,58,0.21636,36,-0.6162
ENSG00000110697,PITPNM1,50,-0.8101,106,0.37885,58,-0.7471,115,0.51786,83,-0.0122,114,0.59892
ENSG00000167797,CDK2AP2,236,2.23117,32,-1.2156,62,-0.2886,69,-0.0365,52,-0.4746,31,-1.4035
ENSG00000084207,GSTP1,513,1.51780,180,-0.2951,149,-0.7473,252,0.25393,230,0.10206,162,-0.5168
ENSG00000167792,NDUFV1,95,-1.0390,124,-0.6243,239,0.60938,178,-0.0482,190,0.05226,176,-0.0838
ENSG00000110717,NDUFS8,150,-0.0036,72,-1.1509,144,-0.0983,169,0.19222,223,0.65983,154,0.04452
ENSG00000110066,KMT5B,16,-1.2198,26,-0.4911,35,0.00858,63,0.96105,66,1.06029,20,-0.9319
ENSG00000110075,PPP6R3,62,0.63292,79,1.06438,39,-0.1865,37,-0.2325,40,-0.0789,23,-1.0241
ENSG00000197345,MRPL21,16,-2.5117,56,-0.6199,128,1.08536,71,-0.2399,57,-0.5968,80,-0.0482
ENSG00000085733,CTTN,195,1.17687,79,-0.3423,120,0.45965,62,-0.7149,48,-1.1176,69,-0.6147
ENSG00000162105,SHANK2,2,-5.4672,96,-0.0046,148,1.06477,81,-0.2703,93,-0.0524,75,-0.4428
ENSG00000172893,DHCR7,20,-0.8240,57,0.89300,41,0.44463,44,0.45028,7,-2.4053,26,-0.4619
ENSG00000137497,NUMA1,152,1.26356,67,-0.1317,76,0.07861,56,-0.4241,75,0.05621,39,-1.0539
ENSG00000149357,LAMTOR1,165,0.48996,60,-1.1222,144,0.37163,124,0.02280,113,-0.1286,104,-0.3008
ENSG00000110200,ANAPC15,35,-0.0738,0,-6.1756,27,-0.5911,21,-0.8449,76,1.23066,58,0.92090
ENSG00000162129,CLPB,53,0.83813,3,-3.4436,24,-0.5839,17,-0.9670,38,0.27749,53,1.00339
ENSG00000186642,PDE2A,25,-3.1876,44,-2.3720,353,1.37582,137,-0.6627,197,-0.0879,206,-0.0209
ENSG00000110237,ARHGEF17,155,1.57021,21,-1.6826,59,-0.1499,27,-1.2894,73,0.22827,58,-0.1498
ENSG00000054965,FAM168A,70,-0.7242,79,-0.5446,129,0.32981,105,-0.0881,139,0.36501,110,-0.0107
ENSG00000021300,PLEKHB1,264,-0.0736,479,0.93331,139,-1.3088,469,0.89580,244,-0.2007,306,0.19460
ENSG00000175582,RAB6A,159,-0.8934,192,-0.6018,410,0.92706,212,-0.4407,202,-0.5167,263,-0.1144
ENSG00000175575,PAAF1,47,0.30836,39,0.02330,34,-0.2382,28,-0.4925,48,0.34404,41,0.12069
ENSG00000214517,PPME1,31,-1.5082,44,-0.9911,130,1.14222,35,-1.3248,69,-0.2804,87,0.09071
ENSG00000165434,PGM2L1,27,-3.6429,127,-1.3886,486,1.11412,213,-0.6026,274,-0.2095,352,0.23124
ENSG00000118363,SPCS2,196,0.69442,55,-1.3264,150,0.32694,139,0.12000,112,-0.2288,106,-0.3524
ENSG00000137486,ARRB1,12,-3.0264,157,0.86004,74,-0.4749,143,0.70837,60,-0.6931,124,0.54371
ENSG00000149273,RPS3,1369,2.40110,270,-0.5521,265,-0.7313,404,0.09286,196,-1.0464,202,-1.1001
ENSG00000171533,MAP6,37,-1.6240,82,-0.4375,165,1.06300,78,-0.5161,57,-0.9762,109,0.02711
ENSG00000137492,THAP12,71,0.77181,17,-1.5101,47,0.12693,32,-0.4960,49,0.16641,45,0.01866
ENSG00000078124,ACER3,33,-0.1108,37,0.09798,31,-0.2694,40,0.20310,38,0.12443,38,0.13922
ENSG00000149269,PAK1,49,-2.4260,42,-2.6586,405,1.34757,163,-0.6180,256,0.10217,221,-0.1541
ENSG00000074201,CLNS1A,86,0.39582,73,0.13620,79,0.34669,86,0.39436,49,-0.5161,39,-0.9633
ENSG00000048649,RSF1,133,0.21348,256,1.35859,85,-0.6415,118,0.01551,120,0.04032,85,-0.5649
ENSG00000151366,NDUFC2,318,0.30975,175,-0.6467,329,0.51344,204,-0.4098,227,-0.2412,230,-0.2491
ENSG00000149256,TENM4,0,-5.4606,14,-1.3231,50,0.89841,19,-0.8905,32,-0.1086,47,0.58586
ENSG00000137509,PRCP,64,1.06360,9,-1.9879,23,-0.7756,63,1.02482,45,0.43374,29,-0.2936
