Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000178950,GAK,85,0.87521,37,-0.4386,45,-0.2194,48,-0.0638,25,-1.0264,62,0.40408
ENSG00000127419,TMEM175,0,-6.0787,41,0.85319,29,0.39098,20,-0.3648,5,-2.2776,34,0.63960
ENSG00000145214,DGKQ,0,-5.7853,9,-1.1037,19,-0.0368,22,0.26903,13,-0.6068,34,1.01045
ENSG00000127418,FGFRL1,0,-5.2150,4,-1.7762,10,-0.5868,30,2.01913,0,-4.7018,11,-0.2520
ENSG00000159692,CTBP1,38,-2.2850,86,-1.0900,188,0.15450,185,0.10075,206,0.25047,234,0.51506
ENSG00000090316,MAEA,20,-1.7509,16,-2.0367,53,-0.3787,79,0.41935,91,0.54865,96,0.72607
ENSG00000163950,SLBP,0,-7.8648,30,-1.5521,87,0.08664,84,0.00668,102,0.30816,136,0.89205
ENSG00000168936,TMEM129,50,0.65279,27,-0.3255,23,-0.7124,36,0.15913,29,-0.1801,45,0.56231
ENSG00000068078,FGFR3,61,-1.2260,40,-1.8438,135,-0.0453,291,1.74524,38,-1.9293,50,-1.6363
ENSG00000168924,LETM1,23,-1.3127,18,-1.6247,62,0.27182,45,-0.3757,65,0.27952,84,0.78168
ENSG00000109685,NSD2,17,-1.4841,38,-0.3239,48,0.02975,43,-0.1689,34,-0.5040,77,0.91582
ENSG00000185049,NELFA,0,-5.8829,24,0.21626,15,-0.6311,32,0.88228,33,0.71049,19,-0.1940
ENSG00000243449,C4orf48,75,-1.9282,700,1.60269,205,-0.5546,285,0.10866,343,0.38724,219,-0.3492
ENSG00000185818,NAT8L,30,-3.2395,72,-1.9638,275,0.07858,366,0.65894,284,0.10822,299,0.21190
ENSG00000123933,MXD4,103,1.41813,49,0.18382,45,0.07328,41,-0.1047,12,-1.9513,28,-0.7446
ENSG00000159733,ZFYVE28,15,-0.4881,7,-1.5288,20,-0.0689,15,-0.4991,28,0.48148,35,0.97600
ENSG00000063978,RNF4,53,0.35873,44,0.07024,24,-1.0979,45,0.12523,55,0.42999,61,0.68551
ENSG00000087274,ADD1,248,0.16234,175,-0.3841,202,-0.2204,189,-0.3191,255,0.20905,318,0.62970
ENSG00000109736,MFSD10,60,0.44272,15,-1.6794,49,0.18494,30,-0.7153,39,-0.2198,71,0.80433
ENSG00000197386,HTT,64,-0.1138,23,-1.6459,76,0.20881,75,0.16863,78,0.19707,67,-0.0585
ENSG00000159788,RGS12,0,-7.1564,18,-1.5927,59,0.31994,103,1.61221,26,-1.0336,11,-2.3176
ENSG00000163956,LRPAP1,216,0.30332,98,-0.9238,138,-0.5254,186,0.07818,192,0.11723,263,0.70242
ENSG00000132406,TMEM128,11,-1.2035,27,0.18327,22,-0.1812,31,0.52532,13,-0.8860,27,0.24258
ENSG00000168824,NSG1,0,-8.0564,1,-6.2096,58,-0.9717,213,1.91261,81,-0.2597,96,0.01557
ENSG00000168818,STX18,0,-6.1266,32,0.39666,17,-0.7144,33,0.60490,30,0.30713,33,0.50225
ENSG00000072832,CRMP1,9,-4.8300,25,-3.4121,233,-0.1841,291,0.26439,355,0.53083,429,0.96474
ENSG00000181215,C4orf50,0,-6.3807,0,-8.6043,37,0.48991,36,0.39327,4,-2.9446,48,0.88698
ENSG00000152969,JAKMIP1,0,-7.7158,8,-3.3310,82,0.18817,86,0.25973,70,-0.1182,120,0.85141
ENSG00000109501,WFS1,88,-0.2730,41,-1.4377,77,-0.6394,139,0.55095,246,1.40488,84,-0.3896
ENSG00000074211,PPP2R2C,0,-9.4438,89,-1.5665,269,0.15273,235,-0.1219,375,0.64436,382,0.76706
ENSG00000013288,MAN2B2,73,1.22314,15,-1.2550,21,-0.9932,51,0.83278,15,-1.2003,37,0.10379
ENSG00000179010,MRFAP1,110,-1.7680,431,0.30739,311,-0.2755,415,0.30820,453,0.38604,388,0.15599
ENSG00000170846,AC093323.1,0,-6.7892,12,-1.7672,32,-0.4143,49,0.43719,83,1.21375,51,0.45554
ENSG00000178988,MRFAP1L1,38,-1.4780,112,0.15528,86,-0.3505,125,0.41204,109,0.10748,121,0.30682
ENSG00000186222,BLOC1S4,0,-5.5288,12,-0.4452,16,-0.0446,16,-0.0558,5,-1.7214,33,1.36059
ENSG00000170871,KIAA0232,4,-4.3023,54,-0.6979,81,-0.1199,83,-0.0648,100,0.25348,148,1.01460
ENSG00000132405,TBC1D14,75,0.25680,46,-0.4954,55,-0.2869,68,0.13071,58,-0.1515,80,0.39067
ENSG00000173011,TADA2B,11,-1.0733,27,0.26295,21,-0.1575,34,0.85786,6,-1.9885,20,-0.1612
ENSG00000109519,GRPEL1,0,-6.7912,30,-0.4278,38,-0.0708,47,0.32589,27,-0.5804,62,0.82316
ENSG00000184985,SORCS2,0,-5.9513,16,-0.4738,22,-0.0146,37,1.12011,17,-0.4056,16,-0.5299
ENSG00000196526,AFAP1,0,-6.4448,5,-2.6482,18,-1.0282,71,1.98390,1,-5.0162,40,0.46451
ENSG00000163995,ABLIM2,0,-6.8853,7,-2.6570,28,-0.7951,60,0.72116,70,0.81148,68,0.88044
ENSG00000251615,AC104825.1,0,-5.2912,14,0.00485,18,0.59974,15,0.15657,0,-7.1416,17,0.42323
ENSG00000071127,WDR1,297,2.10575,53,-0.7720,55,-0.9095,61,-0.6682,139,0.74153,80,-0.1507
ENSG00000178163,ZNF518B,1,-3.8555,9,-0.9697,22,0.48397,17,-0.0453,5,-1.8691,29,0.88292
ENSG00000157869,RAB28,0,-6.0319,36,0.68876,21,-0.1883,27,0.27672,36,0.69215,21,-0.1793
ENSG00000038219,BOD1L1,218,1.33466,75,-0.3958,87,-0.2354,96,-0.0300,63,-0.6608,87,-0.1776
ENSG00000137449,CPEB2,0,-7.3866,109,0.97451,67,0.23186,39,-0.7717,24,-1.3635,101,0.96278
ENSG00000118564,FBXL5,60,-0.5353,91,0.10585,61,-0.6648,108,0.47259,79,-0.1140,112,0.48211
ENSG00000237765,FAM200B,115,0.23157,268,1.66657,93,-0.1448,76,-0.5040,57,-0.8608,78,-0.4179
ENSG00000169762,TAPT1,0,-6.7670,50,0.41083,38,-0.0381,43,0.21945,41,0.08612,46,0.28795
ENSG00000169744,LDB2,20,-2.1595,2,-5.5350,56,-0.8313,37,-1.4340,367,2.62471,148,1.02782
ENSG00000151552,QDPR,50,-2.6416,1761,3.46436,162,-1.1362,178,-0.8892,150,-1.0237,183,-0.7826
ENSG00000002549,LAP3,202,2.75223,55,0.36947,15,-1.9562,50,0.25785,34,-0.3862,13,-1.8992
ENSG00000118579,MED28,23,-0.8562,45,0.13994,38,-0.1491,51,0.46021,17,-1.3186,49,0.32908
ENSG00000163257,DCAF16,0,-6.0892,31,0.41472,18,-0.5705,30,0.39623,39,0.75234,29,0.33067
ENSG00000145147,SLIT2,0,-6.3819,6,-2.2926,21,-0.6488,68,2.00568,14,-1.0881,22,-0.4787
ENSG00000163138,PACRGL,0,-5.6197,16,-0.1266,15,-0.2871,17,-0.0038,19,0.16590,30,1.02018
ENSG00000185774,KCNIP4,2,-5.3792,13,-2.6492,44,-1.0624,82,0.15547,211,1.71679,132,1.02701
ENSG00000152990,ADGRA3,35,0.73402,17,-0.4035,14,-0.9012,32,0.78435,40,0.96346,10,-1.2437
ENSG00000109606,DHX15,55,0.62088,54,0.58366,31,-0.3997,30,-0.4131,43,0.23652,42,0.18883
ENSG00000053900,ANAPC4,7,-1.3080,21,0.27861,14,-0.3723,17,0.00506,4,-2.2333,33,1.21452
ENSG00000250317,SMIM20,22,-0.5775,27,-0.2511,22,-0.7287,61,1.42814,35,0.10751,15,-1.2458
ENSG00000168214,RBPJ,42,-0.4730,141,1.49297,54,-0.1368,71,0.41062,20,-1.5920,29,-1.0902
ENSG00000109689,STIM2,71,1.47879,18,-0.7533,20,-0.6811,25,-0.2719,50,0.88551,26,-0.1939
ENSG00000169851,PCDH7,0,-9.0297,34,-2.5361,138,-0.6227,137,-0.5777,525,1.73330,367,1.26488
ENSG00000047365,ARAP2,46,0.41036,123,2.13170,32,-0.2315,25,-0.6050,0,-8.4131,27,-0.4381
ENSG00000065882,TBC1D1,104,2.51074,6,-2.1059,11,-1.5178,17,-0.6607,45,0.93453,25,0.00575
ENSG00000109787,KLF3,0,-6.0091,59,1.57155,22,-0.0530,20,-0.2839,29,0.40192,19,-0.3152
ENSG00000109790,KLHL5,43,0.43148,71,1.28556,40,0.48515,23,-0.6190,6,-2.3694,20,-0.8155
ENSG00000157796,WDR19,24,0.35652,12,-0.7070,11,-0.9919,30,0.87497,15,-0.3887,23,0.30175
ENSG00000035928,RFC1,56,0.93837,67,1.25218,26,-0.3426,29,-0.1071,10,-1.6242,23,-0.4740
ENSG00000163682,RPL9,3087,2.19617,1689,1.07720,544,-0.9344,687,-0.4484,667,-0.4221,408,-1.2463
ENSG00000163683,SMIM14,70,-0.0442,70,-0.0577,65,-0.2161,86,0.32951,84,0.22255,64,-0.2189
ENSG00000078140,UBE2K,30,-2.1709,40,-1.7427,117,-0.1652,137,0.14813,160,0.37236,206,0.88963
ENSG00000121892,PDS5A,9,-2.2612,59,0.49450,40,-0.1771,42,-0.0339,68,0.72892,48,0.17950
ENSG00000163697,APBB2,112,1.14474,151,1.68258,35,-0.9088,42,-0.4873,24,-1.2777,56,0.01580
ENSG00000154277,UCHL1,197,-3.3187,198,-3.3162,1553,-0.3372,1707,-0.1270,2975,0.78982,3600,1.29173
ENSG00000064042,LIMCH1,30,-2.3293,307,1.28245,118,-0.3696,115,-0.3789,147,0.06385,196,0.58940
ENSG00000109133,TMEM33,16,-2.3771,83,0.05639,57,-0.6778,109,0.64058,87,0.14199,108,0.53924
ENSG00000014824,SLC30A9,37,-0.8107,49,-0.3977,47,-0.6195,76,0.35614,119,1.02571,71,0.18641
ENSG00000124406,ATP8A1,0,-8.6336,188,0.31747,120,-0.5161,118,-0.4868,279,0.96246,274,1.07420
ENSG00000151806,GUF1,0,-5.6417,13,-0.4396,20,0.32030,23,0.49567,7,-1.3071,21,0.28426
ENSG00000163281,GNPDA2,0,-5.7489,7,-1.4164,19,-0.0361,18,-0.1440,34,0.95052,29,0.78581
ENSG00000163285,GABRG1,0,-7.2502,34,-0.7304,62,0.28774,101,1.35975,14,-2.0015,28,-1.1029
ENSG00000260878,AC104072.1,41,-0.7596,1,-5.2137,41,-0.9711,87,0.51384,143,1.23195,99,0.69786
ENSG00000151834,GABRA2,21,-1.7917,13,-2.5264,45,-0.8637,101,0.74354,162,1.37633,82,0.26915
ENSG00000109158,GABRA4,0,-7.3610,0,-7.8644,43,-0.6395,78,0.58009,109,0.99635,96,0.88689
ENSG00000163288,GABRB1,0,-5.9793,4,-2.4528,34,0.99262,24,0.15042,0,-4.8405,28,0.41297
ENSG00000260918,AC107398.3,37,-1.8787,6,-4.5270,117,-0.1983,143,0.20628,184,0.57131,210,0.89926
ENSG00000169019,COMMD8,23,-0.2490,11,-1.3816,18,-0.7489,48,1.23471,15,-0.8331,29,0.11246
ENSG00000109171,SLAIN2,88,2.39377,18,-0.3000,18,-0.4861,14,-0.7844,10,-1.1549,19,-0.2554
ENSG00000075539,FRYL,14,-0.8675,133,3.04972,20,-0.4762,21,-0.3710,0,-8.0081,8,-1.8259
ENSG00000109180,OCIAD1,58,-2.2272,128,-1.0615,227,-0.2617,319,0.42888,308,0.28504,363,0.62272
ENSG00000145247,OCIAD2,105,1.48431,17,-1.3787,29,-0.7584,44,0.04245,61,0.57339,41,-0.0639
ENSG00000109184,DCUN1D4,2,-4.4109,60,0.08181,71,0.52632,46,-0.3959,41,-0.4824,77,0.54679
ENSG00000163069,SGCB,9,-2.9828,158,1.31469,51,-0.6645,77,0.16193,83,0.24609,83,0.28055
ENSG00000109189,USP46,22,-1.9432,34,-1.3521,71,-0.3156,88,0.13026,160,1.08159,112,0.55624
ENSG00000226950,DANCR,90,0.79829,65,0.26034,44,-0.4400,68,0.40721,39,-0.5121,43,-0.4266
ENSG00000145216,FIP1L1,19,-0.4646,36,0.52942,19,-0.5644,26,0.02513,43,0.80396,28,0.12714
ENSG00000072201,LNX1,0,-6.9808,2,-4.2933,34,-0.5745,25,-1.0121,194,2.59574,67,0.71249
ENSG00000134853,PDGFRA,54,0.08063,96,0.99763,64,0.49684,56,0.17094,6,-3.1744,19,-1.5937
ENSG00000157404,KIT,0,-7.3762,7,-3.1860,30,-1.2714,190,3.52696,2,-4.5398,7,-3.2495
ENSG00000128039,SRD5A3,0,-6.0238,25,0.15324,21,-0.1722,22,-0.0995,55,1.42595,23,-0.0087
ENSG00000134851,TMEM165,71,0.60133,211,2.62486,29,-0.9964,40,-0.3658,10,-2.3423,28,-0.9133
ENSG00000134852,CLOCK,18,-0.8072,19,-0.7310,35,0.22881,37,0.30124,22,-0.5071,34,0.11429
ENSG00000090989,EXOC1,0,-6.6107,48,0.51090,37,0.11041,34,-0.0185,8,-2.0706,56,0.85056
ENSG00000128059,PPAT,0,-5.4184,4,-1.8209,21,0.74605,11,-0.5632,15,0.00538,23,0.72921
ENSG00000128050,PAICS,34,-0.6398,53,0.06280,31,-0.9629,81,0.94729,88,0.86464,37,-0.5427
ENSG00000174780,SRP72,125,0.69741,60,-0.4619,64,-0.4842,98,0.36621,76,-0.1045,82,0.01173
ENSG00000171476,HOPX,62,-3.4523,13,-5.6932,256,-1.6851,650,0.04341,3124,2.92988,727,0.23477
ENSG00000047315,POLR2B,0,-6.8370,47,-0.8146,83,0.09976,87,0.19129,67,-0.2561,121,0.77346
ENSG00000163453,IGFBP7,5760,5.72635,120,-2.3641,104,-2.9736,179,-1.9881,33,-4.2276,43,-3.9823
ENSG00000150471,ADGRL3,52,-0.8542,21,-2.1700,77,-0.3429,100,0.19070,145,0.75485,132,0.66665
ENSG00000145242,EPHA5,8,-3.0100,1,-5.5352,70,0.23225,72,0.25343,16,-2.0058,118,1.17015
ENSG00000145241,CENPC,0,-5.3476,32,1.29892,15,0.14326,5,-1.7603,29,1.13288,17,0.35264
ENSG00000033178,UBA6,0,-5.9609,49,1.31217,22,0.04108,21,-0.1004,8,-1.4772,27,0.37444
ENSG00000083896,YTHDC1,150,1.24867,111,0.73856,50,-0.6806,72,0.06815,82,0.24342,40,-0.9008
ENSG00000132467,UTP3,0,-5.8332,19,-0.0856,18,-0.2086,25,0.40416,12,-0.8280,32,0.83306
ENSG00000018189,RUFY3,26,-3.1974,198,-0.1925,225,0.01522,252,0.22884,215,-0.0605,295,0.49368
ENSG00000132463,GRSF1,14,-2.7958,71,-0.3871,80,-0.2680,107,0.30965,114,0.34564,128,0.60121
ENSG00000173542,MOB1B,59,-0.2389,19,-1.9206,40,-1.0287,55,-0.4080,152,1.31933,133,1.25110
ENSG00000156136,DCK,36,-0.5728,20,-1.4043,51,-0.0474,77,0.79664,20,-1.4435,58,0.17406
ENSG00000080493,SLC4A4,0,-7.3199,21,-1.5015,44,-0.5180,128,1.92642,45,-0.3823,29,-1.0983
ENSG00000163626,COX18,0,-5.3817,14,-0.0255,14,-0.0531,23,0.88820,8,-0.8392,14,-0.0625
ENSG00000132466,ANKRD17,37,-1.0356,82,0.19797,79,0.18776,57,-0.4326,119,0.79601,72,-0.0083
ENSG00000163738,MTHFD2L,21,0.25682,20,0.17401,16,-0.1825,19,0.20391,8,-1.0902,19,0.18073
ENSG00000169116,PARM1,107,0.46005,6,-3.6953,62,-0.5219,125,0.93649,23,-1.8476,101,0.40588
ENSG00000163743,RCHY1,35,-0.0144,22,-0.7181,35,0.02472,32,-0.1828,30,-0.2424,48,0.57504
ENSG00000138769,CDKL2,4,-2.8356,14,-0.9881,32,0.33532,29,0.08241,19,-0.6003,40,0.65383
ENSG00000138757,G3BP2,9,-4.7886,106,-1.3078,164,-0.8431,315,0.45499,432,0.88120,431,1.00402
ENSG00000138768,USO1,0,-6.7999,35,-0.2099,40,-0.0297,57,0.70419,22,-0.8923,48,0.31209
ENSG00000198301,SDAD1,41,0.38981,14,-1.2648,24,-0.5992,31,-0.0411,44,0.48508,49,0.74771
ENSG00000138750,NUP54,0,-5.7301,26,0.52690,12,-0.8673,32,1.10978,12,-0.6173,22,0.25810
ENSG00000138760,SCARB2,175,0.57252,360,1.83540,81,-0.8058,114,-0.1306,57,-1.1696,104,-0.2815
ENSG00000138758,SEPTIN11,140,0.60500,44,-1.2006,98,0.04675,99,0.05273,58,-0.7795,111,0.25512
ENSG00000118816,CCNI,391,1.22458,335,0.95936,163,-0.2753,205,0.19013,95,-1.0289,71,-1.5471
ENSG00000138764,CCNG2,0,-6.8498,36,-0.2236,33,-0.4714,62,0.83997,78,1.03446,32,-0.4046
ENSG00000138767,CNOT6L,0,-6.0175,26,0.19060,19,-0.3317,36,0.92719,23,0.03787,20,-0.2152
ENSG00000169288,MRPL1,4,-3.3740,28,-0.5315,42,0.09667,44,0.20218,41,0.03609,53,0.50685
ENSG00000138756,BMP2K,0,-5.5899,19,0.19119,13,-0.5398,32,1.40273,4,-1.9533,16,-0.1052
ENSG00000163291,PAQR3,31,-0.1427,26,-0.3783,22,-0.8557,47,0.67717,19,-0.8468,50,0.70814
ENSG00000152784,PRDM8,0,-5.8748,25,-0.9328,48,0.12441,47,0.04983,22,-1.1068,83,1.12145
ENSG00000138670,RASGEF1B,26,-0.2318,21,-0.5269,14,-1.3474,32,0.11070,80,1.65634,39,0.47211
ENSG00000273156,AC124016.2,0,-5.7919,12,-0.7409,21,0.11415,26,0.56139,21,0.11588,21,0.09724
ENSG00000138668,HNRNPD,229,0.88021,103,-0.3903,125,-0.1218,132,-0.0122,101,-0.4198,131,-0.0182
ENSG00000152795,HNRNPDL,126,-1.3449,406,0.46102,231,-0.5554,323,0.11550,396,0.42141,413,0.55031
ENSG00000145293,ENOPH1,0,-8.5164,177,0.47232,138,0.10309,162,0.41880,67,-1.0396,148,0.20890
ENSG00000249242,TMEM150C,0,-7.1407,5,-3.4021,54,0.16060,64,0.49045,60,0.28501,65,0.44207
ENSG00000145284,SCD5,45,-3.1544,869,1.38763,320,-0.3372,432,0.26974,341,-0.1549,343,-0.1576
ENSG00000138674,SEC31A,95,0.51555,51,-0.4671,56,-0.4148,85,0.40114,47,-0.5882,78,0.20984
ENSG00000251022,THAP9-AS1,20,-0.5744,15,-0.9763,31,0.14123,16,-1.0141,46,0.73137,48,0.88750
ENSG00000138663,COPS4,30,-0.4268,14,-1.5620,31,-0.4647,47,0.34657,78,1.11712,42,0.11911
ENSG00000163319,MRPS18C,75,0.65853,53,0.11372,41,-0.3701,41,-0.3626,87,0.90669,46,-0.1300
ENSG00000163624,CDS1,0,-6.5236,0,-5.7661,31,-0.1102,58,1.24616,8,-2.1210,43,0.48533
ENSG00000163625,WDFY3,56,-0.2322,65,-0.0105,59,-0.2202,50,-0.4874,93,0.55842,92,0.61843
ENSG00000180769,WDFY3-AS2,0,-5.2418,22,0.80956,14,0.06962,23,1.19220,1,-2.9212,5,-1.3702
ENSG00000109339,MAPK10,28,-2.9860,57,-1.9476,197,-0.0979,209,0.02019,249,0.29890,365,1.05795
ENSG00000163629,PTPN13,0,-5.9968,42,0.98508,10,-1.4464,34,0.83036,60,1.62049,13,-0.8407
ENSG00000172493,AFF1,0,-5.8946,28,0.44435,20,-0.0606,30,0.71465,3,-2.8929,25,0.30964
ENSG00000145332,KLHL8,0,-5.4432,16,0.09967,19,0.54373,13,-0.3032,17,0.19746,17,0.13889
ENSG00000198189,HSD17B11,89,1.86586,25,-0.2462,25,-0.3415,30,0.02769,3,-3.3370,24,-0.3646
ENSG00000170502,NUDT9,8,-1.9635,38,0.26304,17,-1.2066,51,0.96660,38,0.25934,41,0.39479
ENSG00000152583,SPARCL1,1601,0.25830,209,-2.8065,787,-1.0646,2348,1.18706,1868,0.50714,1226,-0.1775
ENSG00000118785,SPP1,0,-8.5564,1408,6.12630,29,-2.6808,20,-3.0695,0,-10.404,20,-2.9509
ENSG00000118762,PKD2,0,-5.3292,31,1.28027,17,0.47368,14,-0.0140,0,-7.1793,13,-0.0890
ENSG00000118777,ABCG2,905,6.15134,16,-2.5168,19,-2.5951,13,-3.0051,0,-9.7638,1,-6.6487
ENSG00000163644,PPM1K,13,-3.1454,76,-0.5696,96,-0.2861,147,0.58551,83,-0.4283,162,0.69522
ENSG00000145337,PYURF,60,-0.5294,115,0.48528,57,-0.7785,114,0.60249,109,0.40297,81,-0.0830
ENSG00000138641,HERC3,36,0.41018,13,-1.1818,21,-0.5457,27,-0.0455,36,0.42618,41,0.70261
ENSG00000177432,NAP1L5,0,-8.6971,20,-2.9554,118,-0.4829,267,1.27192,154,0.04995,173,0.25537
ENSG00000138640,FAM13A,11,-1.5029,4,-2.9400,24,-0.4991,31,0.01724,73,1.43391,45,0.70956
ENSG00000145335,SNCA,10,-5.0667,102,-1.7094,314,-0.0115,195,-0.8640,654,1.19723,591,1.17704
ENSG00000163104,SMARCAD1,0,-5.8731,25,0.30127,21,0.02057,14,-0.7009,38,0.96185,30,0.66379
ENSG00000163110,PDLIM5,185,2.41486,53,0.18642,33,-0.7217,45,-0.0778,22,-1.1599,19,-1.4551
ENSG00000138698,RAP1GDS1,0,-8.0645,120,-0.1497,98,-0.6070,163,0.41707,170,0.40263,208,0.82417
ENSG00000168785,TSPAN5,32,-1.8119,81,-0.4051,71,-0.7996,103,-0.0525,243,1.37705,161,0.76086
ENSG00000151247,EIF4E,40,-1.0981,66,-0.3412,80,-0.0596,74,-0.2071,106,0.40010,118,0.63459
ENSG00000164024,METAP1,0,-6.0145,7,-1.7206,21,-0.2198,30,0.51694,33,0.58487,32,0.56603
ENSG00000197894,ADH5,101,0.22944,60,-0.5807,77,-0.2783,94,0.13481,116,0.44604,93,0.09828
ENSG00000109270,LAMTOR3,62,0.00703,35,-0.8802,45,-0.6599,80,0.50375,83,0.45623,73,0.29481
ENSG00000164031,DNAJB14,0,-8.0172,36,-1.4194,90,-0.0730,121,0.52715,115,0.33426,121,0.47308
ENSG00000164032,H2AFZ,239,1.44317,94,-0.1027,48,-1.3826,116,0.27696,154,0.68622,89,-0.2086
ENSG00000138814,PPP3CA,128,-1.8888,56,-3.0930,498,0.24548,360,-0.3976,859,1.07218,618,0.58635
ENSG00000109332,UBE2D3,230,0.37253,169,-0.1140,138,-0.5662,218,0.35927,272,0.64602,153,-0.2885
ENSG00000145354,CISD2,39,-0.6283,58,-0.0490,46,-0.5177,81,0.63883,49,-0.2936,69,0.26832
ENSG00000164038,SLC9B2,0,-5.5387,7,-1.2188,21,0.59585,15,-0.1302,4,-2.0194,27,0.92086
ENSG00000164039,BDH2,31,0.54498,46,1.18632,14,-0.9031,37,1.09660,12,-0.9295,5,-2.3092
ENSG00000168772,CXXC4,0,-6.2251,15,-0.8932,51,1.77344,21,-0.4504,3,-3.2431,18,-0.6135
ENSG00000138777,PPA2,61,0.58035,36,-0.2558,31,-0.6295,45,0.10642,53,0.36049,50,0.29237
ENSG00000145348,TBCK,0,-5.6683,14,-0.3854,19,0.17902,20,0.21817,18,-0.0208,23,0.41088
ENSG00000164022,AIMP1,43,0.59595,63,1.24008,18,-0.9199,33,0.23127,8,-1.8864,33,0.21255
ENSG00000138801,PAPSS1,0,-7.2730,140,0.38876,136,0.49524,105,-0.0813,44,-1.3801,136,0.37817
ENSG00000138796,HADH,1,-4.5263,31,-0.1465,29,-0.3007,45,0.58004,26,-0.3798,48,0.60764
ENSG00000109475,RPL34,4547,1.96031,3062,1.23206,978,-0.7841,1200,-0.3530,961,-0.6366,656,-1.2922
ENSG00000198856,OSTC,57,1.25312,26,-0.0403,20,-0.5362,38,0.76471,4,-2.6694,17,-0.7145
ENSG00000164089,ETNPPL,0,-7.9989,22,-2.1289,42,-1.4747,247,2.60497,98,0.10585,37,-1.4556
ENSG00000138802,SEC24B,18,-0.8440,22,-0.5020,24,-0.5047,42,0.65419,19,-0.7087,43,0.61219
ENSG00000123739,PLA2G12A,0,-6.5445,63,1.04425,33,0.00489,34,0.05990,28,-0.2649,36,0.12307
ENSG00000109534,GAR1,24,0.64027,32,1.16296,9,-1.0493,15,-0.0459,19,0.28518,16,0.01756
ENSG00000170522,ELOVL6,0,-6.0021,11,-1.0443,18,-0.4455,31,0.65111,14,-0.7167,40,1.04267
ENSG00000138660,AP1AR,0,-6.7172,3,-3.3671,42,0.22320,39,0.05063,54,0.58233,55,0.70138
ENSG00000174720,LARP7,86,1.01846,116,1.53797,36,-0.4747,30,-0.7420,24,-0.9542,44,-0.0699
ENSG00000145362,ANK2,34,-3.7610,267,-0.7511,503,0.33243,416,-0.0819,708,0.78973,470,0.13853
ENSG00000145349,CAMK2D,74,-1.6641,31,-2.9291,168,-0.5613,145,-0.7589,464,1.21933,488,1.54161
ENSG00000174607,UGT8,0,-7.0041,509,6.90690,9,-2.7896,2,-4.4159,0,-8.8536,0,-9.6134
ENSG00000269893,SNHG8,279,1.77617,228,1.40590,57,-1.0281,82,-0.3231,112,0.22534,38,-1.5226
ENSG00000172403,SYNPO2,288,3.78120,10,-2.0751,40,-0.1197,8,-2.7528,0,-8.7529,15,-1.6255
ENSG00000164096,C4orf3,174,-0.5252,290,0.27172,214,-0.2820,184,-0.5174,361,0.62718,350,0.64540
ENSG00000164111,ANXA5,372,3.26144,128,1.08181,35,-1.1912,40,-0.8734,3,-4.5584,14,-2.4429
ENSG00000164112,TMEM155,0,-6.4359,0,-8.2259,56,1.58940,14,-1.3937,13,-1.2706,46,0.72940
ENSG00000138686,BBS7,0,-6.3703,13,-1.2301,30,0.03554,31,0.09397,21,-0.4832,53,1.09465
ENSG00000138688,KIAA1109,46,-0.8282,60,-0.4330,73,-0.1843,91,0.27928,107,0.48153,87,0.15365
ENSG00000138685,FGF2,0,-5.9481,36,0.79741,21,-0.0546,38,1.15625,5,-2.1858,12,-0.9937
ENSG00000151458,ANKRD50,0,-6.2397,13,-1.3197,27,-0.3403,62,1.51156,6,-2.4130,33,0.09960
ENSG00000164066,INTU,0,-6.2164,12,-1.2120,18,-0.7880,42,0.99122,29,0.15363,39,0.70673
ENSG00000164070,HSPA4L,0,-7.6395,7,-3.4583,72,0.00189,107,0.84371,40,-0.8952,102,0.63363
ENSG00000164073,MFSD8,0,-5.3741,22,0.63139,12,-0.3661,19,0.54769,5,-1.6442,21,0.65104
ENSG00000138709,LARP1B,76,1.66897,9,-1.7268,25,-0.1967,20,-0.6303,25,-0.1422,32,0.24849
ENSG00000164040,PGRMC2,86,0.34888,64,-0.1088,64,-0.1473,65,-0.1074,59,-0.2388,82,0.31847
ENSG00000077684,JADE1,0,-6.4834,26,-0.3013,39,0.44884,28,-0.2505,25,-0.3409,46,0.64950
ENSG00000138650,PCDH10,44,-1.1307,118,0.39353,107,0.34647,99,0.15495,63,-0.5897,75,-0.3311
ENSG00000151012,SLC7A11,146,2.18642,15,-1.4711,27,-0.8380,59,0.72722,21,-0.9926,14,-1.7071
ENSG00000109381,ELF2,65,1.83900,33,0.66034,7,-1.9852,21,-0.0563,20,-0.1377,26,0.30168
ENSG00000109390,NDUFC1,300,1.06553,134,-0.2387,96,-0.9513,183,0.31156,243,0.70671,132,-0.2810
ENSG00000164134,NAA15,0,-6.2602,16,-0.8252,33,0.45130,31,0.25842,17,-0.6988,34,0.37423
ENSG00000172007,RAB33B,0,-5.3739,29,1.11512,15,0.03566,20,0.59908,0,-7.2242,14,-0.0885
ENSG00000145391,SETD7,49,0.45680,36,-0.0023,28,-0.5589,57,0.94928,15,-1.3149,27,-0.4773
ENSG00000153130,SCOC,51,-2.4635,142,-0.9515,211,-0.4588,310,0.32489,332,0.36552,431,0.90709
