Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000114030,KPNA1,30,-1.1445,48,-0.4134,94,1.29811,26,-1.3738,43,-0.6761
ENSG00000173175,ADCY5,31,-0.7564,76,0.67350,48,-0.1514,36,-0.5212,61,0.34344
ENSG00000206527,HACD2,52,-0.5429,72,-0.0275,92,0.64067,70,-0.0708,50,-0.6908
ENSG00000160145,KALRN,682,1.93433,22,-3.5596,255,0.22901,143,-0.7793,120,-1.1448
ENSG00000163848,ZNF148,30,-1.0320,87,0.66168,65,0.30661,62,0.10082,42,-0.5662
ENSG00000114544,SLC41A3,986,3.51680,33,-2.6068,115,-1.0781,71,-1.4933,62,-1.8384
ENSG00000144908,ALDH1L1,30,-0.7507,67,0.54176,21,-1.7042,86,0.96486,84,1.12337
ENSG00000159685,CHCHD6,30,-1.2878,10,-2.9224,82,0.50212,117,0.90023,66,-0.0633
ENSG00000114554,PLXNA1,30,-0.9596,8,-2.7967,82,1.25192,28,-1.0405,52,-0.1140
ENSG00000114631,PODXL2,1171,3.58488,34,-2.7949,128,-1.1665,44,-2.4366,94,-1.4111
ENSG00000114626,ABTB1,30,-0.6743,42,-0.1427,52,0.35292,37,-0.3503,48,0.07217
ENSG00000074416,MGLL,30,-2.5265,256,0.80401,128,-0.5187,117,-0.4756,256,0.96994
ENSG00000058262,SEC61A1,323,2.52973,87,0.03432,52,-1.0927,38,-1.2378,55,-0.7620
ENSG00000163902,RPN1,30,-0.8030,56,0.19260,72,1.11941,37,-0.4683,20,-1.5215
ENSG00000075785,RAB7A,44,-2.2340,162,-0.2761,267,1.00962,133,-0.5898,162,-0.3137
ENSG00000169714,CNBP,169,0.00995,166,-0.0207,163,-0.0808,212,0.38336,157,-0.1245
ENSG00000181789,COPG1,30,-0.9318,40,-0.4789,75,0.99350,44,-0.3501,37,-0.6661
ENSG00000184897,H1FX,367,1.09236,170,-0.2096,186,-0.1037,210,0.13551,126,-0.7581
ENSG00000163913,IFT122,30,-0.2991,37,0.01930,41,0.37604,44,0.30811,25,-0.6732
ENSG00000004399,PLXND1,30,-0.4246,52,0.46355,39,-0.0071,74,1.08808,20,-1.1422
ENSG00000017260,ATP2C1,30,-2.2128,158,0.34422,191,1.29384,65,-1.0504,68,-1.1008
ENSG00000198585,NUDT16,30,-0.7129,57,0.32038,49,0.11248,52,0.16771,44,-0.1281
ENSG00000114686,MRPL3,30,-0.8711,39,-0.4745,65,0.61728,53,0.03288,44,-0.2929
ENSG00000196353,CPNE4,30,-0.5076,0,-6.2725,69,1.84247,15,-1.5094,25,-0.8850
ENSG00000138246,DNAJC13,322,2.97825,63,-0.2207,43,-1.1101,28,-1.4365,30,-1.4894
ENSG00000081307,UBA5,278,2.67735,25,-1.5527,55,-0.5444,12,-2.6164,44,-0.8041
ENSG00000091527,CDV3,30,-1.6427,170,1.13502,87,-0.0142,90,0.04632,74,-0.2865
ENSG00000091513,TF,30,-1.0472,205,2.33309,16,-2.5445,3,-4.3945,114,1.40087
ENSG00000144867,SRPRB,242,2.16233,24,-1.7385,68,-0.2489,50,-0.6431,43,-0.9523
ENSG00000154917,RAB6B,362,-0.7549,84,-2.9318,902,1.45100,405,-0.5830,399,-0.6764
ENSG00000129055,ANAPC13,30,-1.2449,74,0.16308,73,0.22991,73,0.14324,67,-0.0038
ENSG00000114098,ARMC8,208,2.12074,55,-0.2776,46,-0.8130,49,-0.4549,46,-0.6077
ENSG00000158186,MRAS,99,-0.2982,32,-2.0073,152,0.71079,169,0.58575,81,-0.6656
ENSG00000051382,PIK3CB,295,1.73684,41,-1.5194,109,-0.0417,77,-0.5712,74,-0.7041
ENSG00000184432,COPB2,30,-0.4011,46,0.28213,43,0.32557,8,-2.3965,45,0.28152
ENSG00000158258,CLSTN2,30,-1.5794,87,0.06447,127,1.38602,4,-4.2942,61,-0.5694
ENSG00000114120,SLC25A36,30,-1.5621,116,0.55479,107,0.75210,58,-0.5462,56,-0.6792
ENSG00000177311,ZBTB38,101,0.31650,113,0.51383,94,0.32982,55,-0.6381,51,-0.8339
ENSG00000114125,RNF7,30,-1.2777,59,-0.2473,85,0.61467,52,-0.4431,68,-0.0107
ENSG00000069849,ATP1B3,96,0.02119,184,1.14284,99,0.11452,69,-0.4937,53,-0.9939
ENSG00000144935,TRPC1,30,-0.4090,13,-1.6816,59,1.39752,16,-1.3540,26,-0.6768
ENSG00000163714,U2SURP,205,1.24532,135,0.50316,86,-0.3382,63,-0.7194,73,-0.5552
ENSG00000175040,CHST2,30,-0.4651,34,-0.2683,55,0.92918,20,-1.1025,30,-0.5399
ENSG00000163754,GYG1,534,3.77390,22,-2.1844,52,-1.2670,16,-2.6284,30,-1.8599
ENSG00000082996,RNF13,30,-0.9641,74,0.46914,54,-0.0484,29,-1.0120,75,0.56940
ENSG00000070087,PFN2,30,-3.8969,116,-1.9239,536,0.83278,589,0.62250,384,-0.0972
ENSG00000196428,TSC22D2,30,-0.7850,37,-0.4636,61,0.60387,49,0.00167,42,-0.2908
ENSG00000120742,SERP1,30,-1.9890,178,0.80379,100,-0.2441,101,-0.1353,141,0.48057
ENSG00000144895,EIF2A,30,-0.6221,58,0.42923,53,0.49507,43,-0.0471,28,-0.7767
ENSG00000198843,SELENOT,592,1.89471,94,-1.2353,202,-0.0602,112,-0.9664,128,-0.8359
ENSG00000181788,SIAH2,290,2.85314,16,-2.2151,56,-0.4391,27,-1.3943,25,-1.6635
ENSG00000152601,MBNL1,30,-1.8771,208,1.22525,117,0.37794,94,-0.1267,59,-0.9542
ENSG00000181467,RAP2B,30,-0.9305,43,-0.3534,70,0.72775,76,0.55367,30,-1.0074
ENSG00000174953,DHX36,30,-1.3668,78,0.11208,97,0.85650,51,-0.5635,54,-0.5300
ENSG00000163655,GMPS,30,-0.6235,38,-0.2607,53,0.51248,36,-0.3318,41,-0.1289
ENSG00000169282,KCNAB1,30,-0.9728,49,-0.2050,78,1.04574,20,-1.5492,45,-0.3952
ENSG00000114850,SSR3,411,2.25989,96,-0.3726,80,-0.9418,103,-0.2702,82,-0.7004
ENSG00000174891,RSRC1,30,-0.6852,68,0.63140,47,0.03557,53,0.20511,39,-0.2924
ENSG00000168827,GFM1,54,0.35710,29,-0.6477,49,0.30825,30,-0.5853,42,-0.0732
ENSG00000180044,C3orf80,265,2.38769,39,-1.0036,69,-0.1814,37,-1.0820,25,-1.7872
ENSG00000068885,IFT80,376,3.27101,37,-1.1131,49,-0.9739,22,-1.8774,26,-1.7916
ENSG00000186432,KPNA4,34,-1.3434,63,-0.4065,98,0.52186,70,-0.2461,87,0.12007
ENSG00000163590,PPM1L,30,-1.8743,66,-0.6946,152,1.30162,60,-0.8216,76,-0.5241
ENSG00000169255,B3GALNT1,30,-1.2825,22,-1.7150,103,1.33625,41,-0.7887,55,-0.3988
ENSG00000114209,PDCD10,30,-0.5885,116,1.74204,33,-0.6517,28,-0.6779,43,-0.0309
ENSG00000163536,SERPINI1,67,-3.0578,107,-2.3853,891,2.11894,297,-0.8489,276,-1.0614
ENSG00000173905,GOLIM4,30,-0.9693,172,2.04477,23,-1.7986,65,0.24587,71,0.47095
ENSG00000008952,SEC62,53,-3.0809,538,0.45974,462,0.34437,465,0.21757,381,-0.1219
ENSG00000173889,PHC3,30,-0.3807,81,1.28662,32,-0.4380,38,-0.0224,34,-0.2120
ENSG00000163558,PRKCI,30,-0.5618,48,0.20011,61,1.10039,24,-0.8804,19,-1.3456
ENSG00000136603,SKIL,76,0.59527,85,0.77883,49,-0.2149,23,-1.2692,50,-0.1282
ENSG00000013293,SLC7A14,441,2.70732,14,-3.0269,82,-0.6646,82,-0.4498,57,-1.1197
ENSG00000154310,TNIK,30,-1.0200,51,-0.1975,44,-0.6257,39,-0.5974,111,1.37653
ENSG00000144959,NCEH1,992,3.29764,24,-3.1512,159,-0.5478,87,-1.2818,28,-3.1042
ENSG00000169760,NLGN1,30,-0.2525,1,-4.7821,51,1.21499,34,-0.0620,22,-0.7690
ENSG00000177565,TBL1XR1,516,1.93124,124,-0.5618,146,-0.4654,182,0.04734,94,-1.0964
ENSG00000172667,ZMAT3,220,0.74040,60,-1.3385,137,-0.0735,199,0.57220,122,-0.2702
ENSG00000121879,PIK3CA,30,-0.6143,89,1.18695,50,0.35452,14,-1.7749,32,-0.5627
ENSG00000136522,MRPL47,30,-0.4231,32,-0.3049,39,-0.0203,41,0.08826,47,0.33244
ENSG00000136521,NDUFB5,30,-2.2203,72,-0.9020,147,0.35965,214,0.85696,127,-0.0183
ENSG00000114757,PEX5L,30,-2.4030,44,-1.8341,226,1.46614,141,-0.0483,96,-0.7328
ENSG00000163728,TTC14,30,-0.8625,116,1.39426,49,-0.1493,52,-0.0081,37,-0.5984
ENSG00000114416,FXR1,30,-1.4646,74,-0.0796,78,0.01846,128,0.83843,77,-0.0135
ENSG00000205981,DNAJC19,30,-1.4129,41,-0.9435,88,0.45444,100,0.47096,75,0.01078
ENSG00000242808,SOX2-OT,30,-1.5462,212,1.68922,49,-1.1248,39,-1.1390,129,0.91149
ENSG00000181449,SOX2,30,-1.2692,69,0.03618,23,-2.1821,66,-0.0567,178,2.27266
ENSG00000043093,DCUN1D1,30,-0.7901,48,-0.0410,55,0.28863,72,0.62021,38,-0.4919
ENSG00000114796,KLHL24,30,-0.7759,97,1.16272,44,-0.2644,17,-1.6234,61,0.40552
ENSG00000163872,YEATS2,380,3.00501,59,-0.5536,63,-0.6813,9,-3.3192,28,-1.8076
ENSG00000114770,ABCC5,45,-0.8721,33,-1.3318,111,1.09037,100,0.41668,40,-1.1272
ENSG00000161202,DVL3,30,-0.4622,48,0.28091,38,-0.1235,45,0.19835,43,0.11363
ENSG00000161203,AP2M1,940,0.83156,351,-0.7756,707,0.59434,383,-0.6394,332,-0.9526
ENSG00000163888,CAMK2N2,30,-2.1156,71,-0.8339,147,0.56811,98,-0.3229,147,0.39451
ENSG00000175166,PSMD2,67,-1.0901,111,-0.3145,179,0.82937,123,-0.1536,101,-0.5303
ENSG00000114867,EIF4G1,30,-1.4334,62,-0.3290,91,0.49024,49,-0.7019,91,0.33389
ENSG00000175182,FAM131A,30,-2.8541,64,-1.7302,315,1.58493,155,-0.3937,137,-0.6509
ENSG00000163882,POLR2H,30,-0.4511,48,0.30911,48,0.51977,31,-0.4011,29,-0.5697
ENSG00000177383,MAGEF1,30,-0.7653,47,-0.0475,57,0.42168,31,-0.7245,52,0.11251
ENSG00000073803,MAP3K13,30,-0.7961,37,-0.4647,57,0.36601,33,-0.6440,60,0.35840
ENSG00000163904,SENP2,30,-0.7924,49,-0.0261,44,-0.2786,76,0.71392,57,0.26671
ENSG00000136527,TRA2B,328,1.91227,101,-0.1847,100,-0.3184,74,-0.6773,60,-1.0994
ENSG00000244405,ETV5,30,-1.4700,49,-0.7329,107,0.97309,87,0.19202,53,-0.6842
ENSG00000156976,EIF4A2,30,-4.4480,525,-0.1940,818,0.99022,517,-0.2188,493,-0.3316
ENSG00000157005,SST,72964,9.86028,28,-8.3406,107,-7.0938,63,-7.1791,53,-7.6063
ENSG00000152492,CCDC50,30,-0.6753,150,2.16083,26,-1.2521,54,0.24513,39,-0.2995
ENSG00000114279,FGF12,690,1.54536,119,-1.3663,264,-0.2047,249,-0.2256,232,-0.3790
ENSG00000198836,OPA1,30,-2.2517,62,-1.1606,179,0.92912,147,0.17758,115,-0.2481
ENSG00000133657,ATP13A3,30,-0.4760,68,0.86718,42,0.12028,40,-0.0106,28,-0.6243
ENSG00000114331,ACAP2,30,-0.4751,90,1.39302,30,-0.6602,32,-0.3792,45,0.19597
ENSG00000184203,PPP1R2,30,-1.4115,69,-0.1220,98,0.79314,87,0.25541,47,-0.7957
ENSG00000189058,APOD,932,0.68110,3270,3.49780,134,-2.9099,140,-2.2811,352,-0.9822
ENSG00000061938,TNK2,30,-1.5909,59,-0.5545,99,0.43782,89,0.08444,93,0.18074
ENSG00000072274,TFRC,30,-0.8513,72,0.55849,65,0.64439,33,-0.6934,35,-0.6688
ENSG00000213123,TCTEX1D2,30,-0.7328,21,-1.2656,53,0.28717,85,0.97388,41,-0.2889
ENSG00000174013,FBXO45,150,1.99482,8,-2.7023,52,0.11037,22,-1.2596,30,-0.8650
ENSG00000163964,PIGX,30,-1.0436,78,0.48008,71,0.55166,38,-0.6580,48,-0.3682
ENSG00000180370,PAK2,400,2.97273,141,0.76645,40,-1.6656,22,-2.1013,40,-1.3676
ENSG00000119231,SENP5,87,0.58618,71,0.24863,65,0.14863,59,-0.0631,37,-0.8623
ENSG00000114503,NCBP2,30,-1.2756,49,-0.5380,78,0.37982,101,0.64439,61,-0.2092
ENSG00000270170,NCBP2AS2,30,-0.4728,30,-0.4577,40,-0.0420,75,1.04343,35,-0.2674
ENSG00000075711,DLG1,30,-1.5934,63,-0.4712,105,0.62400,57,-0.6241,95,0.22501
ENSG00000145016,RUBCN,596,3.47700,49,-1.2921,66,-1.2006,36,-1.7536,38,-1.8049
ENSG00000122068,FYTTD1,30,-0.8596,58,0.17878,60,0.42304,62,0.28559,38,-0.5650
ENSG00000182899,RPL35A,30,-4.4680,1282,1.31405,461,-0.6276,632,0.08331,809,0.57935
ENSG00000182903,ZNF721,437,3.31445,47,-0.9598,37,-1.7617,44,-1.0499,54,-0.8414
ENSG00000273238,TMEM271,311,2.23959,1,-5.8056,82,-0.2936,83,-0.1673,55,-0.9160
ENSG00000169020,ATP5ME,627,-0.0787,603,-0.1396,570,-0.3525,869,0.46045,771,0.30058
ENSG00000185619,PCGF3,288,2.77624,53,-0.4238,49,-0.7770,35,-1.0555,24,-1.7466
ENSG00000168993,CPLX1,412,1.00646,57,-2.1252,281,0.60076,138,-0.7917,160,-0.6292
ENSG00000178950,GAK,30,-0.8962,47,-0.1991,72,0.89519,40,-0.4562,37,-0.6138
ENSG00000127419,TMEM175,30,-0.2887,41,0.20697,43,0.50727,25,-0.5637,27,-0.4696
ENSG00000159692,CTBP1,30,-2.5268,113,-0.5405,217,0.95319,150,-0.0843,133,-0.3177
ENSG00000090316,MAEA,30,-1.2514,36,-0.9819,102,1.36072,39,-0.8485,46,-0.6606
ENSG00000163950,SLBP,30,-1.4947,37,-1.1837,111,1.05732,82,0.06374,59,-0.5311
ENSG00000068078,FGFR3,30,-2.4939,170,0.14926,88,-1.2486,225,0.62278,310,1.47845
ENSG00000168924,LETM1,30,-0.8987,50,-0.1085,65,0.54315,66,0.35446,37,-0.6150
ENSG00000109685,NSD2,30,-0.9628,59,0.09152,67,0.54320,23,-1.3594,59,0.12436
ENSG00000243449,C4orf48,227,-0.6821,285,-0.3268,365,0.11860,339,-0.0495,416,0.33197
ENSG00000185818,NAT8L,30,-3.1582,112,-1.2189,305,0.64265,246,0.01723,294,0.35467
ENSG00000123933,MXD4,30,-0.5941,77,0.95992,30,-0.8787,28,-0.7046,70,0.93663
ENSG00000063978,RNF4,394,3.48197,27,-1.5346,43,-1.1955,23,-1.7801,27,-1.6795
ENSG00000087274,ADD1,620,1.40469,308,0.17390,268,-0.0824,185,-0.6349,153,-1.0281
ENSG00000109736,MFSD10,30,-0.4302,19,-1.0821,54,0.98771,27,-0.6065,30,-0.4789
ENSG00000197386,HTT,84,-0.0691,73,-0.3047,82,-0.1757,127,0.61141,90,0.03703
ENSG00000159788,RGS12,30,-0.6654,24,-0.9974,40,-0.3012,72,0.76054,62,0.58221
ENSG00000163956,LRPAP1,254,0.64792,94,-0.9577,220,0.71686,121,-0.5587,100,-0.9413
ENSG00000168824,NSG1,30,-2.0921,57,-1.1402,170,1.15596,76,-0.6936,109,-0.1437
ENSG00000072832,CRMP1,30,-2.9770,42,-2.4898,338,1.52485,170,-0.3775,172,-0.4031
ENSG00000152969,JAKMIP1,30,-1.2370,16,-2.1682,95,1.09977,90,0.49245,42,-0.7947
ENSG00000109501,WFS1,30,-1.6493,84,-0.0757,93,0.16097,114,0.43816,94,0.13393
ENSG00000074211,PPP2R2C,30,-3.0607,75,-1.7161,339,1.28454,155,-0.6082,218,-0.0874
ENSG00000013288,MAN2B2,96,1.18254,59,0.31966,52,0.18251,17,-1.5623,27,-0.9664
ENSG00000179010,MRFAP1,499,0.33688,303,-0.4689,423,0.10565,468,0.23155,348,-0.2822
ENSG00000170846,AC093323.1,30,-1.1064,29,-1.1758,75,0.59555,75,0.33084,57,-0.1078
ENSG00000178988,MRFAP1L1,30,-1.7085,72,-0.3766,103,0.33434,96,0.08017,105,0.27176
ENSG00000170871,KIAA0232,30,-1.5799,66,-0.3805,113,0.91611,63,-0.4493,70,-0.3141
ENSG00000132405,TBC1D14,30,-0.9960,28,-1.0691,70,0.61747,27,-1.1254,71,0.44173
ENSG00000109519,GRPEL1,30,-0.4305,33,-0.2565,46,0.40986,53,0.49070,27,-0.6308
ENSG00000163995,ABLIM2,30,-1.1235,43,-0.5694,86,1.03651,64,0.05065,36,-0.9089
ENSG00000071127,WDR1,30,-1.5532,219,1.74086,87,0.14879,38,-1.1854,52,-0.7837
ENSG00000038219,BOD1L1,853,2.78619,171,-0.2816,120,-1.1829,113,-0.9270,111,-1.0467
ENSG00000137449,CPEB2,30,-0.9622,69,0.34907,66,0.49612,34,-0.7834,51,-0.1523
ENSG00000118564,FBXL5,30,-1.4963,62,-0.3968,105,0.85448,98,0.35948,50,-0.7947
ENSG00000237765,FAM200B,30,-0.9334,17,-1.7813,54,-0.0142,76,0.55298,75,0.62932
ENSG00000169762,TAPT1,30,-0.5074,26,-0.7018,41,-0.0143,45,0.14998,53,0.47337
ENSG00000169744,LDB2,30,-1.6497,50,-0.8926,139,1.58000,86,-0.0362,33,-1.6249
ENSG00000151552,QDPR,36,-2.4560,90,-1.0788,216,0.51125,130,-0.5138,250,0.64354
ENSG00000118579,MED28,30,-0.6524,72,0.77598,42,-0.1735,43,-0.0888,47,0.06316
ENSG00000145147,SLIT2,30,-0.3436,1,-4.4205,62,1.81190,19,-1.0624,18,-1.2001
ENSG00000185774,KCNIP4,32,-1.9305,34,-1.8087,161,1.11579,185,0.83450,59,-1.1040
ENSG00000109606,DHX15,30,-0.9603,101,1.01628,61,0.27857,37,-0.6265,42,-0.4757
ENSG00000168214,RBPJ,30,-1.1306,110,0.96198,63,0.03471,45,-0.4957,61,-0.0325
ENSG00000169851,PCDH7,349,0.45634,45,-2.6845,383,1.16963,249,-0.1008,104,-1.5782
ENSG00000047365,ARAP2,30,-0.6099,33,-0.4516,42,-0.0985,36,-0.3400,64,0.73993
ENSG00000035928,RFC1,30,-0.7114,116,1.57774,36,-0.6431,34,-0.5029,50,0.12488
ENSG00000163682,RPL9,189,-2.2325,1856,1.44713,585,-0.7610,830,0.03802,1042,0.48380
ENSG00000163683,SMIM14,30,-1.3784,80,0.13813,72,-0.0459,111,0.69027,75,0.05400
ENSG00000078140,UBE2K,30,-2.2646,84,-0.7133,181,0.93542,137,0.05796,110,-0.3421
ENSG00000121892,PDS5A,30,-0.9140,93,0.92525,61,0.36433,45,-0.2911,35,-0.7419
ENSG00000163697,APBB2,30,-0.7804,86,0.93873,46,-0.1703,41,-0.2840,51,0.06619
ENSG00000154277,UCHL1,3701,0.97854,313,-2.8748,2635,0.68592,2024,-0.0450,1075,-1.1394
ENSG00000064042,LIMCH1,30,-2.5553,143,-0.1963,205,0.69545,135,-0.2852,162,0.00990
ENSG00000109133,TMEM33,242,1.40057,82,-0.4381,116,0.18772,87,-0.3426,49,-1.3479
ENSG00000014824,SLC30A9,30,-1.8820,65,-0.7266,142,0.98270,66,-0.7109,99,-0.0740
ENSG00000124406,ATP8A1,235,0.43514,62,-1.6386,233,0.74516,176,-0.0427,110,-0.8626
ENSG00000163285,GABRG1,30,-0.6271,33,-0.5044,38,-0.3862,29,-0.7067,80,1.18205
ENSG00000260878,AC104072.1,334,2.62133,11,-3.0610,87,0.05382,23,-1.9867,25,-2.0099
ENSG00000151834,GABRA2,30,-1.6353,22,-2.0912,101,0.41361,153,0.95641,87,-0.0041
ENSG00000109158,GABRA4,30,-1.5247,0,-7.6787,115,1.10857,123,0.69709,57,-0.6259
ENSG00000163288,GABRB1,31,-0.7767,0,-7.0322,76,1.26720,64,0.36163,31,-0.8788
ENSG00000260918,AC107398.3,30,-2.2045,33,-2.0793,178,1.03182,179,0.56605,96,-0.4995
ENSG00000109180,OCIAD1,260,-0.2353,148,-1.1068,416,0.99739,218,-0.5136,208,-0.6537
ENSG00000145247,OCIAD2,30,-0.6308,30,-0.6154,51,0.38446,45,0.00420,46,0.04479
ENSG00000109184,DCUN1D4,361,2.41931,40,-1.4173,75,-0.6798,47,-1.1827,76,-0.4871
ENSG00000163069,SGCB,30,-1.3807,142,1.12658,80,0.23227,38,-1.0390,65,-0.2109
ENSG00000109189,USP46,30,-1.8236,84,-0.2579,115,0.44101,90,-0.1483,111,0.21679
ENSG00000226950,DANCR,30,-0.6933,27,-0.8343,42,-0.2742,34,-0.4903,81,1.11872
ENSG00000072201,LNX1,30,-0.9971,28,-1.0937,81,1.11813,68,0.30278,30,-1.1005
ENSG00000134853,PDGFRA,30,-0.4819,100,1.57793,25,-1.0604,25,-0.7368,55,0.57858
ENSG00000134851,TMEM165,30,-0.3838,52,0.50865,41,0.18313,15,-1.4566,42,0.16067
ENSG00000134852,CLOCK,140,1.38711,59,-0.1048,56,-0.2743,52,-0.2899,45,-0.6000
ENSG00000090989,EXOC1,30,-0.5813,38,-0.1883,48,0.25934,28,-0.6710,51,0.31403
ENSG00000128050,PAICS,30,-0.7968,66,0.45851,51,0.08124,53,0.09705,47,-0.1043
ENSG00000174780,SRP72,30,-1.4739,58,-0.4579,90,0.38408,94,0.31100,80,0.05190
ENSG00000171476,HOPX,850,0.63692,78,-3.0388,600,0.08770,1289,1.39007,303,-1.1224
ENSG00000047315,POLR2B,30,-1.2291,43,-0.6663,88,0.83406,37,-0.9045,67,0.03091
ENSG00000163453,IGFBP7,30,-3.3434,1916,4.72276,53,-3.0848,123,-1.2621,105,-1.6272
ENSG00000150471,ADGRL3,82,-0.5686,36,-1.8058,167,1.11804,89,-0.4346,88,-0.4952
ENSG00000145242,EPHA5,30,-0.9523,22,-1.4424,86,1.48950,12,-2.2666,44,-0.3991
ENSG00000083896,YTHDC1,30,-1.3165,155,1.37396,77,0.23909,31,-1.2398,54,-0.4639
ENSG00000018189,RUFY3,655,1.43983,108,-1.5078,313,0.23658,202,-0.5546,182,-0.7993
ENSG00000132463,GRSF1,30,-2.2598,60,-1.2371,204,1.44201,103,-0.4011,91,-0.6633
ENSG00000173542,MOB1B,400,2.46297,45,-1.3504,86,-0.5505,82,-0.4448,52,-1.2400
ENSG00000156136,DCK,30,-0.7919,23,-1.2012,64,0.73417,46,-0.1347,46,-0.1221
ENSG00000080493,SLC4A4,30,-1.1530,13,-2.4043,32,-1.4607,80,0.38646,159,2.14401
ENSG00000132466,ANKRD17,30,-1.6936,118,0.44356,115,0.70866,35,-1.4747,84,-0.1229
ENSG00000169116,PARM1,30,-1.4517,25,-1.6907,125,1.68410,34,-1.2655,52,-0.6990
ENSG00000163743,RCHY1,30,-0.5067,32,-0.4155,58,1.03568,48,0.24770,15,-1.6584
ENSG00000138757,G3BP2,599,0.84377,65,-2.6078,463,0.71338,282,-0.4032,233,-0.7771
ENSG00000138768,USO1,523,3.26168,47,-1.2505,51,-1.5514,67,-0.7269,57,-1.0640
ENSG00000138760,SCARB2,30,-1.8694,161,0.77344,110,0.20199,85,-0.2851,100,-0.0303
ENSG00000138758,SEPTIN11,30,-2.3270,146,0.09085,164,0.47726,105,-0.4387,154,0.19829
ENSG00000118816,CCNI,30,-3.0689,277,0.30808,226,-0.0371,255,0.16923,300,0.51544
ENSG00000138764,CCNG2,30,-0.8539,43,-0.3009,53,0.05766,97,1.07736,42,-0.3788
ENSG00000169288,MRPL1,30,-0.9426,54,-0.0215,59,0.21884,47,-0.2593,62,0.24220
ENSG00000152784,PRDM8,74,0.20020,17,-2.0282,99,1.30087,29,-1.2506,39,-0.9178
ENSG00000138668,HNRNPD,30,-1.9587,173,0.79366,111,0.07745,113,0.08087,105,-0.0503
ENSG00000152795,HNRNPDL,1086,1.70145,255,-0.7800,380,-0.2347,372,-0.1862,261,-0.8185
ENSG00000145293,ENOPH1,117,0.02592,55,-1.1424,158,0.97364,75,-0.6688,77,-0.7000
ENSG00000249242,TMEM150C,30,-0.6944,16,-1.6362,64,0.94978,24,-1.0462,47,0.02680
ENSG00000145284,SCD5,624,0.57382,237,-0.9786,426,-0.0955,444,0.00957,484,0.17238
ENSG00000138674,SEC31A,32,-1.1766,117,0.92811,76,0.31919,67,-0.0088,44,-0.7476
ENSG00000138663,COPS4,155,0.90409,21,-2.2430,112,0.59912,60,-0.6556,66,-0.5498
ENSG00000163319,MRPS18C,30,-1.3266,94,0.47470,69,-0.0727,124,0.95324,56,-0.4034
ENSG00000163624,CDS1,30,-0.7719,16,-1.7558,75,1.29302,31,-0.7292,37,-0.5447
ENSG00000163625,WDFY3,309,1.97095,76,-0.5026,84,-0.4982,48,-1.2124,83,-0.4069
ENSG00000109339,MAPK10,30,-3.3232,88,-1.7401,439,1.64423,185,-0.6152,199,-0.5656
ENSG00000170502,NUDT9,255,2.31997,32,-1.2830,64,-0.3324,72,-0.0280,22,-1.9437
ENSG00000152583,SPARCL1,190,-3.4444,2539,0.51711,1676,-0.2598,1954,0.08098,2674,0.71718
ENSG00000118785,SPP1,30,-1.3197,227,2.15175,21,-2.3667,8,-3.2502,142,1.50594
ENSG00000163644,PPM1K,467,1.33881,123,-0.8855,198,-0.2219,144,-0.6437,209,-0.0570
ENSG00000145337,PYURF,30,-1.5811,150,0.98316,78,-0.1687,102,0.32518,79,-0.0990
ENSG00000138641,HERC3,30,-0.5001,30,-0.4911,57,0.97593,26,-0.7211,29,-0.6369
ENSG00000177432,NAP1L5,30,-2.7654,47,-2.1197,275,1.25225,176,-0.0954,162,-0.2529
ENSG00000138640,FAM13A,30,-0.3445,22,-0.8442,53,1.07975,36,-0.0584,18,-1.2129
ENSG00000145335,SNCA,211,-0.9062,31,-3.7398,528,1.06782,475,0.39074,271,-0.5748
ENSG00000163110,PDLIM5,30,-0.9569,211,2.53734,22,-1.9035,44,-0.3690,63,0.25751
ENSG00000138698,RAP1GDS1,50,-1.4286,54,-1.3252,188,1.29115,50,-1.4421,115,-0.1726
ENSG00000168785,TSPAN5,30,-2.3331,77,-0.9304,233,1.82854,80,-0.8690,69,-1.2014
ENSG00000151247,EIF4E,587,2.33103,73,-1.3069,123,-0.7287,141,-0.2822,111,-0.7292
ENSG00000197894,ADH5,30,-1.5429,85,0.06280,90,0.25169,112,0.51828,75,-0.1594
ENSG00000109270,LAMTOR3,30,-1.0573,58,-0.0254,61,0.07076,68,0.22972,66,0.21880
ENSG00000164031,DNAJB14,30,-1.9627,43,-1.4164,154,1.11154,61,-0.9021,111,0.04770
ENSG00000164032,H2AFZ,30,-2.3665,110,-0.4079,168,0.47022,264,1.05222,101,-0.5989
ENSG00000138814,PPP3CA,50,-3.6769,209,-1.5811,855,1.23705,915,0.76100,319,-1.0406
ENSG00000109332,UBE2D3,30,-2.8538,187,-0.0920,263,0.85219,204,0.04960,154,-0.4535
ENSG00000145354,CISD2,30,-1.1466,22,-1.5729,82,0.80834,73,0.24235,55,-0.2481
ENSG00000138777,PPA2,30,-0.5348,36,-0.2393,47,0.28954,31,-0.4773,47,0.20733
ENSG00000164022,AIMP1,30,-0.5908,117,1.74976,31,-0.7959,60,0.53146,31,-0.5963
ENSG00000138801,PAPSS1,30,-1.3212,45,-0.7121,101,1.13748,42,-0.7978,56,-0.4126
