Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000186106,ANKRD46,81,-0.1376,126,0.93626,60,-0.6849,63,-0.6139
ENSG00000070756,PABPC1,717,1.44651,195,-1.0151,258,-0.3931,368,0.28195
ENSG00000164924,YWHAZ,1248,0.30229,1313,0.57925,860,-0.3582,713,-0.6908
ENSG00000261087,AP003469.4,21,0.30815,14,-0.3732,21,0.43171,15,-0.2161
ENSG00000120963,ZNF706,138,0.15995,131,0.11773,119,-0.0892,115,-0.1626
ENSG00000104490,NCALD,29,-2.3954,204,1.04293,103,-0.5428,130,-0.1214
ENSG00000048392,RRM2B,8,-1.6685,30,0.50220,18,-0.5003,30,0.40955
ENSG00000104517,UBR5,18,-0.9648,41,0.53796,26,-0.4319,35,0.13607
ENSG00000155090,KLF10,24,0.00117,35,1.04359,14,-0.8811,16,-0.7156
ENSG00000155096,AZIN1,191,0.15863,198,0.31677,132,-0.4994,169,-0.0467
ENSG00000155097,ATP6V1C1,189,0.22186,225,0.80266,110,-0.7350,118,-0.6129
ENSG00000164929,BAALC,232,0.01612,205,-0.2572,296,0.51187,200,-0.2631
ENSG00000164933,SLC25A32,18,-0.4574,35,1.06693,17,-0.6045,16,-0.7125
ENSG00000176406,RIMS2,37,-0.8598,77,0.46284,72,0.21934,50,-0.4622
ENSG00000147650,LRP12,11,-1.4253,42,1.05204,21,-0.5003,23,-0.3756
ENSG00000169946,ZFPM2,9,-1.0675,23,0.56031,17,-0.1451,17,-0.1166
ENSG00000164830,OXR1,136,-0.4042,280,1.32722,97,-1.0383,113,-0.7853
ENSG00000104408,EIF3E,200,1.05624,95,-0.3087,83,-0.5083,111,0.03657
ENSG00000104412,EMC2,74,-0.0699,54,-0.7558,71,-0.1474,119,0.91968
ENSG00000120526,NUDCD1,4,-1.9416,22,0.85478,11,-0.6227,17,0.11903
ENSG00000120533,ENY2,153,0.85894,77,-0.3977,95,0.04223,84,-0.1929
ENSG00000147654,EBAG9,17,-1.2241,61,1.38699,28,-0.5151,21,-1.0045
ENSG00000147642,SYBU,99,-0.2217,171,1.11248,79,-0.6528,69,-0.9036
ENSG00000164794,KCNV1,66,0.97534,44,0.38858,38,0.02242,13,-1.7908
ENSG00000147677,EIF3H,211,0.79104,112,-0.3775,130,-0.0408,128,-0.0689
ENSG00000147679,UTP23,11,-0.6085,12,-0.5318,18,0.27574,21,0.58620
ENSG00000164754,RAD21,88,-0.8392,199,0.72068,114,-0.5033,143,-0.0899
ENSG00000177570,SAMD12,16,-1.1876,47,0.76098,31,-0.2162,30,-0.2931
ENSG00000147676,MAL2,23,-1.4102,87,1.15822,43,-0.5115,42,-0.5352
ENSG00000136999,CCN3,37,-0.1887,61,1.03665,25,-0.8837,30,-0.5652
ENSG00000136960,ENPP2,52,-1.6739,69,-1.5685,69,-1.3969,416,2.64951
ENSG00000172172,MRPL13,22,-0.6415,35,0.11109,33,-0.0459,38,0.21387
ENSG00000178764,ZHX2,5,-1.5927,10,-0.6578,14,0.00348,25,1.17135
ENSG00000136986,DERL1,45,-0.2107,72,0.87556,32,-0.8472,43,-0.3282
ENSG00000165156,ZHX1,19,-1.2763,32,-0.5935,31,-0.5865,82,1.45880
ENSG00000176853,FAM91A1,25,-0.0320,31,0.46194,15,-0.9482,29,0.20533
ENSG00000164983,TMEM65,19,-1.3099,62,0.84053,29,-0.7638,47,0.10200
ENSG00000170881,RNF139,18,-0.9126,43,0.72672,18,-1.0332,38,0.30143
ENSG00000147687,TATDN1,36,0.34421,30,0.04948,27,-0.1819,28,-0.1073
ENSG00000147684,NDUFB9,276,-0.4038,303,-0.3441,505,0.73214,319,-0.1974
ENSG00000170873,MTSS1,7,-2.3810,34,-0.1534,25,-0.7044,67,1.31334
ENSG00000104549,SQLE,67,0.07104,81,0.57488,35,-1.0888,67,0.09160
ENSG00000164961,WASHC5,18,-0.6326,25,-0.1142,17,-0.7506,42,0.96172
ENSG00000153310,FAM49B,99,0.59721,75,0.20105,49,-0.6170,65,-0.1132
ENSG00000153317,ASAP1,51,-0.2086,75,0.63399,38,-0.7609,57,-0.0509
ENSG00000132294,EFR3A,93,-0.2251,142,0.72646,75,-0.6527,93,-0.2580
ENSG00000184156,KCNQ3,26,-1.3974,81,0.61792,72,0.24371,47,-0.5429
ENSG00000129292,PHF20L1,50,0.37628,42,0.10814,26,-0.7489,46,0.26031
ENSG00000155926,SLA,84,2.02061,22,-0.4981,10,-1.7573,28,-0.0375
ENSG00000104419,NDRG1,201,0.55881,88,-1.0163,104,-0.5993,241,1.10178
ENSG00000008513,ST3GAL1,13,-0.5202,23,0.61791,13,-0.5636,18,-0.0308
ENSG00000131773,KHDRBS3,63,-1.0488,152,0.55344,120,-0.0202,107,-0.2427
ENSG00000167632,TRAPPC9,31,-0.0938,40,0.49172,22,-0.6636,32,0.00380
ENSG00000123908,AGO2,25,0.33373,23,0.31388,17,-0.2597,16,-0.3930
ENSG00000169398,PTK2,75,-0.3208,86,-0.1290,73,-0.4181,126,0.64999
ENSG00000181790,ADGRB1,26,-1.1394,72,0.70541,56,0.04095,41,-0.5143
ENSG00000130193,THEM6,36,1.07272,18,-0.1228,15,-0.4697,17,-0.2437
ENSG00000180155,LYNX1,52,-1.1196,135,0.60399,95,-0.1947,100,-0.1115
ENSG00000160932,LY6E,141,0.06640,158,0.38430,136,0.01816,96,-0.6191
ENSG00000176956,LY6H,857,0.18710,1058,0.84226,538,-0.6442,508,-0.7429
ENSG00000250571,GLI4,32,0.75490,20,-0.0632,25,0.43191,10,-1.1476
ENSG00000158106,RHPN1,31,-0.0285,38,0.48028,22,-0.6443,31,-0.0330
ENSG00000147813,NAPRT,34,0.91702,24,0.39914,10,-1.1330,17,-0.2927
ENSG00000104529,EEF1D,287,1.05134,86,-1.2078,128,-0.3722,226,0.75860
ENSG00000104524,PYCR3,34,0.89623,22,0.24697,13,-0.7706,17,-0.3211
ENSG00000104522,TSTA3,36,0.60655,31,0.49741,15,-0.8939,21,-0.3206
ENSG00000183309,ZNF623,11,-0.8334,23,0.44960,15,-0.4335,21,0.20408
ENSG00000180900,SCRIB,16,-0.8039,20,-0.6002,31,0.29471,38,0.69558
ENSG00000179950,PUF60,92,-0.2564,102,-0.1383,89,-0.3569,145,0.58839
ENSG00000185189,NRBP2,19,-1.6625,48,-0.3403,49,-0.2611,95,1.10551
ENSG00000178209,PLEC,60,-1.0343,92,-0.4985,92,-0.4215,203,1.22195
ENSG00000178719,GRINA,228,-0.3249,351,0.58405,226,-0.3840,245,-0.2356
ENSG00000178896,EXOSC4,34,0.73057,21,-0.0544,25,0.26894,13,-0.8546
ENSG00000197858,GPAA1,133,0.65012,90,-0.0125,90,-0.0127,71,-0.4553
ENSG00000179091,CYC1,179,0.33766,152,0.09508,131,-0.2080,136,-0.1375
ENSG00000179526,SHARPIN,54,0.68882,33,-0.1478,34,-0.0782,32,-0.2280
ENSG00000179632,MAF1,63,0.43844,36,-0.6477,44,-0.1878,65,0.59253
ENSG00000179832,MROH1,22,-0.9823,65,1.20254,26,-0.8548,33,-0.4425
ENSG00000261236,BOP1,23,-0.6873,50,0.91924,26,-0.5619,28,-0.3902
ENSG00000185122,HSF1,57,0.64352,34,-0.3251,39,-0.0289,39,-0.0195
ENSG00000185000,DGAT1,9,-1.5456,32,0.49754,30,0.26519,21,-0.3376
ENSG00000185803,SLC52A2,4,-1.8518,16,0.26973,9,-0.7417,21,0.85408
ENSG00000071894,CPSF1,8,-1.2327,21,0.45844,10,-0.9816,25,0.66895
ENSG00000160948,VPS28,173,0.70629,98,-0.3392,98,-0.2948,126,0.19075
ENSG00000187954,CYHR1,62,-0.2551,80,0.21209,69,-0.1204,73,-0.0124
ENSG00000167702,KIFC2,17,-2.0143,92,1.00388,66,0.08983,40,-0.8303
ENSG00000160972,PPP1R16A,43,0.23637,22,-1.0691,47,0.46910,47,0.48325
ENSG00000167700,MFSD3,43,0.92619,25,0.03720,19,-0.4509,21,-0.3318
ENSG00000160959,LRRC14,13,-0.6123,25,0.62212,16,-0.3970,18,-0.1386
ENSG00000254402,LRRC24,1,-3.8893,22,0.44236,26,0.72057,13,-0.5372
ENSG00000213563,C8orf82,4,-1.9427,11,-0.5700,24,1.01162,16,0.18215
ENSG00000161016,RPL8,1547,1.24670,510,-0.8423,773,0.02457,742,-0.0553
ENSG00000170619,COMMD5,37,0.04003,36,-0.0162,29,-0.4114,44,0.35684
ENSG00000182307,C8orf33,45,-0.4291,63,0.15199,60,0.01974,59,0.01154
ENSG00000181404,WASHC1,49,-0.2427,54,-0.1432,57,-0.0040,67,0.29855
ENSG00000107104,KANK1,8,-1.5559,15,-0.9146,21,-0.2162,47,1.52296
ENSG00000080503,SMARCA2,155,0.19864,172,0.55095,108,-0.4550,108,-0.4537
ENSG00000147852,VLDLR,15,-0.2192,17,-0.0239,9,-1.1284,27,0.92309
ENSG00000080298,RFX3,6,-1.4458,15,-0.2120,15,-0.1701,25,0.88116
ENSG00000106688,SLC1A1,37,0.13452,45,0.71096,18,-1.0813,32,-0.1351
ENSG00000106993,CDC37L1,29,-0.4413,46,0.47200,31,-0.3483,37,-0.0536
ENSG00000147853,AK3,40,-0.7558,51,-0.4765,57,-0.2042,101,0.97768
ENSG00000099219,ERMP1,9,-1.0155,20,0.43683,10,-0.9448,23,0.61659
ENSG00000183354,KIAA2026,59,0.31744,44,-0.2078,47,-0.0774,52,0.12747
ENSG00000137040,RANBP6,33,0.00281,51,1.20655,16,-1.2075,22,-0.7232
ENSG00000137033,IL33,7,-1.9857,15,-1.1319,28,0.13710,50,1.48114
ENSG00000147854,UHRF2,14,-0.2442,22,0.64754,7,-1.3766,20,0.32176
ENSG00000178445,GLDC,65,1.57787,28,0.12920,15,-1.0253,17,-0.7638
ENSG00000137038,DMAC1,122,-0.1680,142,0.11409,130,-0.0782,137,0.02695
ENSG00000153707,PTPRD,24,-1.9815,95,0.20741,74,-0.3088,120,0.65238
ENSG00000107186,MPDZ,40,-0.2294,47,0.04614,44,-0.0701,50,0.13433
ENSG00000147862,NFIB,41,-1.6685,135,0.28605,124,0.06373,132,0.19454
ENSG00000175893,ZDHHC21,36,-0.2169,47,0.31560,35,-0.2888,41,-0.0101
ENSG00000155158,TTC39B,15,-0.2784,23,0.65974,8,-1.2424,20,0.25456
ENSG00000164975,SNAPC3,25,-0.3730,40,0.58870,27,-0.3012,27,-0.2970
ENSG00000164985,PSIP1,154,-0.4794,246,0.42524,171,-0.3499,210,0.02722
ENSG00000107295,SH3GL2,300,0.26594,324,0.59567,211,-0.3601,175,-0.6851
ENSG00000155876,RRAGA,86,-0.6929,181,0.82038,91,-0.6704,122,-0.1486
ENSG00000137154,RPS6,1821,1.11186,522,-1.2367,1002,0.07445,1163,0.37188
ENSG00000155886,SLC24A2,10,-3.1458,105,0.62516,48,-0.9610,117,0.73786
ENSG00000171843,MLLT3,20,-0.4978,42,1.10601,18,-0.7543,20,-0.6073
ENSG00000188352,FOCAD,58,0.64591,47,0.41157,31,-0.4358,28,-0.6445
ENSG00000198642,KLHL9,44,0.17945,47,0.43160,16,-1.5526,49,0.44029
ENSG00000107105,ELAVL2,153,-0.1417,299,1.77323,66,-1.6028,76,-1.3699
ENSG00000198680,TUSC1,18,-0.7503,36,0.45567,28,-0.0783,27,-0.1553
ENSG00000137055,PLAA,36,0.55604,29,0.25327,22,-0.3030,20,-0.4445
ENSG00000147894,C9orf72,43,1.01337,28,0.40880,16,-0.7335,15,-0.7460
ENSG00000122729,ACO1,54,0.60108,44,0.37516,21,-1.0433,37,-0.0383
ENSG00000197579,TOPORS,56,1.64681,17,-0.6222,17,-0.5389,20,-0.2089
ENSG00000235453,SMIM27,56,0.20130,46,-0.1617,54,0.18463,46,-0.1173
ENSG00000165264,NDUFB6,330,0.51926,241,-0.0124,237,-0.0407,206,-0.3063
ENSG00000137074,APTX,22,-0.5101,46,1.07861,24,-0.4325,19,-0.8967
ENSG00000086061,DNAJA1,241,-0.0667,315,0.57382,229,-0.1667,180,-0.6099
ENSG00000122692,SMU1,45,0.32198,33,-0.2227,28,-0.4861,47,0.47548
ENSG00000107262,BAG1,123,0.28235,88,-0.3675,109,0.10269,112,0.15700
ENSG00000086065,CHMP5,189,0.43609,161,0.23440,120,-0.3572,127,-0.2599
ENSG00000086102,NFX1,17,-0.4365,25,0.17542,22,-0.0495,24,0.05337
ENSG00000165271,NOL6,31,1.10838,15,-0.2219,14,-0.2750,14,-0.3364
ENSG00000010438,PRSS3,2,-3.2468,26,0.73195,34,1.20542,4,-2.6199
ENSG00000107341,UBE2R2,82,0.18165,85,0.35542,55,-0.5106,69,-0.1042
ENSG00000137073,UBAP2,40,-0.1638,33,-0.5825,48,0.18684,57,0.53564
ENSG00000165006,UBAP1,52,0.29673,48,0.25493,31,-0.6261,44,0.04477
ENSG00000164978,NUDT2,105,1.72533,25,-0.9971,34,-0.3227,39,-0.0967
ENSG00000164976,MYORG,5,-2.6958,24,-0.3604,43,0.83854,33,0.26825
ENSG00000164972,C9orf24,34,0.27107,28,-0.0945,43,0.80948,14,-1.2299
ENSG00000164970,FAM219A,35,-0.9515,88,0.78049,56,-0.2689,53,-0.3529
ENSG00000168913,ENHO,215,-0.7548,254,-0.6489,489,0.72357,400,0.29447
ENSG00000122756,CNTFR,7,-2.1815,27,-0.1247,32,0.19892,39,0.61367
ENSG00000164967,RPP25L,19,-0.0962,16,-0.4175,24,0.34657,22,0.18255
ENSG00000137100,DCTN3,137,-0.1184,160,0.19899,176,0.35130,104,-0.6272
ENSG00000147955,SIGMAR1,66,0.99484,37,0.02174,27,-0.5744,32,-0.2667
ENSG00000187186,AL162231.1,57,-0.0294,52,-0.2184,85,0.79373,39,-0.6950
ENSG00000122733,PHF24,46,-0.9781,110,0.64177,99,0.29252,54,-0.8184
ENSG00000137094,DNAJB5,9,-0.6591,14,0.03372,14,0.11710,15,0.15746
ENSG00000165280,VCP,198,0.40627,187,0.45817,108,-0.6567,133,-0.2881
ENSG00000165283,STOML2,102,0.73921,59,-0.2556,66,-0.0051,59,-0.2105
ENSG00000005238,FAM214B,35,0.03733,36,0.06592,23,-0.7049,44,0.47489
ENSG00000198722,UNC13B,17,-0.3349,29,0.72951,19,-0.2098,15,-0.6437
ENSG00000198853,RUSC2,64,-0.2282,94,0.58932,53,-0.6224,71,-0.0868
ENSG00000107140,TESK1,37,0.08437,37,0.10897,28,-0.4168,39,0.19221
ENSG00000159884,CCDC107,68,1.15509,33,-0.0844,26,-0.5052,29,-0.3521
ENSG00000137076,TLN1,77,1.30208,17,-1.4303,24,-0.7394,57,0.94556
ENSG00000107175,CREB3,26,-1.2595,75,0.67226,62,0.13749,43,-0.5389
ENSG00000070610,GBA2,60,0.23349,66,0.59062,41,-0.4373,38,-0.5639
ENSG00000137133,HINT2,39,-0.4427,49,-0.1106,54,0.09948,58,0.25476
ENSG00000137103,TMEM8B,25,-1.0023,54,0.35055,49,0.06444,45,-0.0659
ENSG00000122705,CLTA,221,0.05945,252,0.40388,189,-0.2308,176,-0.3555
ENSG00000159921,GNE,29,0.82121,20,0.25516,12,-0.7639,16,-0.2655
ENSG00000137075,RNF38,36,0.11775,39,0.32397,35,0.09505,23,-0.6588
ENSG00000281649,EBLN3P,38,0.00452,44,0.39300,27,-0.5757,38,0.00931
ENSG00000137106,GRHPR,98,0.00629,95,-0.0669,74,-0.4972,125,0.49285
ENSG00000175768,TOMM5,133,0.36490,109,0.05283,113,0.11244,84,-0.4504
ENSG00000122741,DCAF10,11,-0.8847,29,0.95281,13,-0.7779,18,-0.1737
ENSG00000154529,CNTNAP3B,6,-1.3603,22,0.84355,8,-1.1198,19,0.33392
ENSG00000231527,FAM27C,3,-2.0627,12,-0.0463,14,0.27693,15,0.44238
ENSG00000187866,FAM122A,38,1.37629,14,-0.5043,15,-0.2817,15,-0.2661
ENSG00000119139,TJP2,8,-2.9577,24,-1.7438,29,-1.2435,169,2.85309
ENSG00000107282,APBA1,66,-0.3519,93,0.31547,82,0.00441,72,-0.2302
ENSG00000188647,PTAR1,12,-1.0802,15,-0.8866,25,0.10408,40,1.16617
ENSG00000119138,KLF9,12,-0.7450,19,-0.0680,20,0.08172,23,0.33970
ENSG00000083067,TRPM3,13,-0.3851,16,-0.0275,10,-0.8023,25,0.81952
ENSG00000135048,CEMIP2,31,0.79958,28,0.95159,11,-1.0057,9,-1.2708
ENSG00000107362,ABHD17B,11,-2.0725,43,0.05343,25,-0.8807,72,1.17921
ENSG00000119125,GDA,132,-1.1144,425,1.29042,162,-0.9055,206,-0.4855
ENSG00000107372,ZFAND5,209,-0.1505,282,0.52118,171,-0.5319,216,-0.1102
ENSG00000198963,RORB,4,-3.1856,41,0.53304,45,0.65061,23,-0.6391
ENSG00000135045,C9orf40,10,-0.7673,21,0.78168,11,-0.6990,15,-0.0428
ENSG00000106733,NMRK1,29,0.27227,26,0.13139,21,-0.2662,23,-0.0837
ENSG00000134996,OSTF1,18,-0.5728,27,0.09353,26,0.00531,28,0.16003
ENSG00000099139,PCSK5,4,-1.8716,25,1.33883,6,-1.5499,16,0.05652
ENSG00000135002,RFK,112,0.08685,142,0.72418,94,-0.2307,63,-0.9260
ENSG00000106772,PRUNE2,86,0.14192,98,0.54082,62,-0.4500,63,-0.4003
ENSG00000197969,VPS13A,8,-1.8791,36,0.68832,36,0.53340,16,-0.9678
ENSG00000156052,GNAQ,111,-0.6046,188,0.36572,158,-0.0415,151,-0.1301
ENSG00000148019,CEP78,17,-0.4209,23,0.05849,12,-1.1408,35,0.92578
ENSG00000135069,PSAT1,38,-1.9309,69,-1.2760,136,0.06338,267,1.62538
ENSG00000106829,TLE4,18,-1.7274,60,0.22792,29,-1.1022,90,1.06913
ENSG00000196781,TLE1,76,0.65581,48,-0.1907,55,0.09654,43,-0.3355
ENSG00000148057,IDNK,33,0.63370,15,-0.8395,21,-0.1351,30,0.59332
ENSG00000135018,UBQLN1,145,0.17807,157,0.44661,94,-0.5903,120,-0.1603
ENSG00000165113,GKAP1,10,-1.1518,15,-0.6972,28,0.51341,30,0.67332
ENSG00000165119,HNRNPK,387,0.03390,402,0.13734,298,-0.4463,422,0.21013
ENSG00000148053,NTRK2,276,-1.1586,477,-0.4052,521,-0.1847,922,1.00775
ENSG00000135049,AGTPBP1,30,-0.4974,45,0.22004,33,-0.4321,49,0.35306
ENSG00000135040,NAA35,41,0.70058,30,0.24255,20,-0.4950,22,-0.3690
ENSG00000135052,GOLM1,173,0.65800,115,-0.0345,108,-0.1597,101,-0.2678
ENSG00000135070,ISCA1,112,0.09922,132,0.56319,98,-0.1407,69,-0.7522
ENSG00000196730,DAPK1,25,-0.4906,45,0.71423,19,-1.0158,37,0.15100
ENSG00000135047,CTSL,71,0.67386,44,-0.1815,34,-0.6367,56,0.30618
ENSG00000156345,CDK20,2,-2.4874,20,1.16082,9,-0.5719,11,-0.2488
ENSG00000106723,SPIN1,129,-0.0020,160,0.51610,104,-0.4101,110,-0.3021
ENSG00000148082,SHC3,34,-1.1866,78,0.13110,97,0.56000,63,-0.2841
ENSG00000187742,SECISBP2,33,0.35606,30,0.23850,24,-0.1702,22,-0.3933
ENSG00000187764,SEMA4D,67,-0.1218,57,-0.5120,32,-1.4275,139,1.45536
ENSG00000165023,DIRAS2,19,-3.1861,221,0.89200,106,-0.7130,182,0.28427
ENSG00000148090,AUH,34,0.10981,39,0.51827,28,-0.2094,23,-0.5979
ENSG00000090054,SPTLC1,55,0.03983,66,0.47797,29,-1.0701,61,0.22027
ENSG00000196305,IARS,51,0.00012,77,1.07661,33,-0.8054,32,-0.8482
ENSG00000198000,NOL8,12,-0.2501,11,-0.4147,12,-0.3113,21,0.82096
ENSG00000185963,BICD2,23,-0.3581,33,0.36166,18,-0.8130,35,0.39625
ENSG00000165233,CARD19,29,0.27742,26,0.10810,22,-0.1683,23,-0.1507
ENSG00000131669,NINJ1,40,0.05857,25,-0.8800,34,-0.2220,63,1.01419
ENSG00000165238,WNK2,25,-1.5402,80,0.43429,67,-0.0142,69,0.05549
ENSG00000188938,FAM120AOS,36,-0.2691,50,0.40473,26,-0.8570,50,0.33439
ENSG00000048828,FAM120A,46,-0.2666,64,0.37678,39,-0.6219,61,0.20744
ENSG00000197724,PHF2,25,0.30396,23,0.23367,16,-0.4008,19,-0.1191
ENSG00000158079,PTPDC1,46,1.65975,16,-0.3240,11,-0.9112,15,-0.2881
ENSG00000148110,MFSD14B,10,-1.7485,26,-0.4206,24,-0.4999,59,1.34759
ENSG00000148120,AOPEP,22,-0.0099,14,-0.9171,17,-0.4204,39,1.20913
ENSG00000185920,PTCH1,17,-0.1939,19,-0.0862,16,-0.3582,25,0.50754
ENSG00000182150,ERCC6L2,8,-1.3619,24,0.61497,18,-0.0369,17,-0.2139
ENSG00000130956,HABP4,116,-0.6019,168,-0.0098,188,0.20831,177,0.09495
ENSG00000081377,CDC14B,1,-3.5827,19,0.32312,15,-0.1514,22,0.55417
ENSG00000196312,MFSD14C,13,-0.9977,35,0.89668,25,0.06812,14,-0.9560
ENSG00000136842,TMOD1,56,1.31974,27,0.00388,26,-0.0745,13,-1.2749
ENSG00000136937,NCBP1,12,-0.7657,24,0.42054,14,-0.6572,25,0.38049
ENSG00000136936,XPA,29,-0.4368,39,0.01041,29,-0.4863,52,0.59992
ENSG00000136938,ANP32B,112,0.32367,40,-1.5899,87,-0.1064,164,1.27048
ENSG00000095380,NANS,23,-0.5430,44,0.73750,29,-0.2316,25,-0.5116
ENSG00000136928,GABBR2,49,-1.5502,238,1.72815,95,-0.6278,59,-1.4204
ENSG00000106803,SEC61B,179,0.99861,78,-0.5584,93,-0.1492,104,0.05603
ENSG00000119508,NR4A3,8,-0.8535,21,1.13306,9,-0.8089,11,-0.4270
ENSG00000136874,STX17,2,-2.7782,16,0.16714,12,-0.2956,21,0.77677
ENSG00000023318,ERP44,16,-0.3329,20,0.01804,18,-0.1804,24,0.31351
ENSG00000066697,MSANTD3,37,1.34493,16,-0.1717,16,-0.1252,10,-0.8936
ENSG00000241697,TMEFF1,35,-1.3365,132,1.34712,43,-1.1164,68,-0.3350
ENSG00000148123,PLPPR1,29,-0.3528,30,-0.3731,29,-0.3545,54,0.85414
ENSG00000136897,MRPL50,15,-0.8545,33,0.54346,19,-0.6275,30,0.24235
ENSG00000136870,ZNF189,5,-1.8501,22,0.71374,10,-0.8123,20,0.40609
ENSG00000165152,TMEM246,139,0.31437,151,0.69236,91,-0.4350,73,-0.8171
ENSG00000155827,RNF20,17,-1.3490,45,0.24664,36,-0.2215,50,0.42207
ENSG00000198785,GRIN3A,25,-0.5211,54,1.19623,24,-0.6720,22,-0.8339
ENSG00000136824,SMC2,14,-0.4955,20,0.04087,15,-0.5434,27,0.62926
ENSG00000136783,NIPSNAP3A,15,-1.1839,44,0.74285,31,-0.0912,27,-0.4016
ENSG00000070214,SLC44A1,47,-1.7289,85,-1.0673,95,-0.7508,330,1.99604
ENSG00000106701,FSD1L,27,-0.1967,42,0.79680,25,-0.3376,21,-0.7017
ENSG00000106692,FKTN,3,-2.2764,15,0.32768,15,0.20358,14,0.10897
ENSG00000148143,ZNF462,2,-3.4361,14,-0.6311,18,-0.1197,36,1.42891
ENSG00000119318,RAD23B,93,-0.2035,129,0.51214,74,-0.6358,106,0.01448
ENSG00000070061,ELP1,40,0.34489,39,0.43099,20,-0.8719,32,-0.0373
ENSG00000119328,ABITRAM,13,-0.4184,16,-0.0990,14,-0.3941,23,0.64125
ENSG00000106771,TMEM245,73,-0.4255,138,0.97358,66,-0.6640,72,-0.5150
ENSG00000260230,FRRS1L,112,-0.1764,186,1.07164,90,-0.5934,74,-0.9278
ENSG00000095203,EPB41L4B,10,-1.0785,27,0.58561,19,-0.1800,20,-0.1137
ENSG00000157654,PALM2-AKAP2,34,-0.9962,86,0.71471,57,-0.2407,56,-0.2663
ENSG00000136810,TXN,396,0.29208,353,0.14495,334,0.01191,266,-0.4083
ENSG00000198121,LPAR1,41,-1.1983,42,-1.4581,95,0.12961,177,1.55575
ENSG00000136813,ECPAS,105,0.58602,83,0.26305,44,-0.9214,76,0.03940
ENSG00000173258,ZNF483,196,-0.3371,335,0.85336,183,-0.5088,182,-0.5216
ENSG00000106853,PTGR1,21,0.27281,21,0.34548,19,0.13368,11,-0.8898
ENSG00000242616,GNG10,72,-0.4321,97,0.08151,111,0.32483,83,-0.2293
ENSG00000148154,UGCG,60,0.83025,49,0.70754,21,-1.0092,23,-0.8022
ENSG00000119471,HSDL2,28,-0.5579,36,-0.2353,45,0.22261,48,0.32046
ENSG00000148153,INIP,25,-0.2832,34,0.25944,27,-0.1820,30,-0.0011
ENSG00000148158,SNX30,31,-0.0091,29,-0.1855,36,0.26612,30,-0.0452
ENSG00000136867,SLC31A2,42,0.46182,8,-2.3876,15,-1.2991,78,2.25116
ENSG00000176386,CDC26,31,0.08242,23,-0.5058,28,-0.0623,39,0.56066
ENSG00000136875,PRPF4,5,-1.5492,18,0.52580,13,-0.2481,16,0.15612
ENSG00000119431,HDHD3,12,-0.7571,22,0.32336,16,-0.2752,21,0.20303
ENSG00000148218,ALAD,40,-0.5101,42,-0.5828,42,-0.5195,97,1.20281
ENSG00000148229,POLE3,21,-0.6308,34,0.14660,36,0.25632,29,-0.1447
ENSG00000136888,ATP6V1G1,147,0.37556,131,0.26109,105,-0.2078,94,-0.4025
ENSG00000157693,TMEM268,24,-0.6060,47,0.78460,21,-0.9139,35,0.04293
ENSG00000148219,ASTN2,1,-4.2302,42,0.88504,18,-0.8423,37,0.43093
ENSG00000136869,TLR4,11,-1.0338,9,-1.6640,19,-0.2430,50,1.90845
ENSG00000078725,BRINP1,20,-1.4902,60,0.36986,38,-0.5465,68,0.55720
ENSG00000136861,CDK5RAP2,18,-0.0105,14,-0.4659,15,-0.3057,26,0.75841
ENSG00000106780,MEGF9,57,-0.3242,70,-0.0160,39,-1.0222,108,0.90441
ENSG00000119402,FBXW2,24,-0.5354,40,0.43969,29,-0.2419,32,-0.0643
ENSG00000095261,PSMD5,2,-2.2690,16,0.70242,12,0.04514,11,-0.2301
ENSG00000119396,RAB14,99,-0.3620,143,0.35480,92,-0.5423,138,0.21917
ENSG00000148180,GSN,148,-0.4460,87,-1.5738,123,-0.8317,454,2.04830
ENSG00000148175,STOM,113,0.28539,46,-1.4329,96,0.01501,159,1.10705
ENSG00000136848,DAB2IP,34,0.20713,37,0.51843,30,0.02035,17,-0.9915
ENSG00000119421,NDUFA8,173,0.17621,164,0.12528,164,0.10001,126,-0.3950
ENSG00000106852,LHX6,9,-2.1039,78,2.81150,13,-1.7002,9,-2.2224
ENSG00000119446,RBM18,42,0.33766,43,0.51736,33,-0.0652,20,-0.9931
ENSG00000056586,RC3H2,34,-0.6429,62,0.48785,49,-0.0650,44,-0.2612
ENSG00000011454,RABGAP1,67,-0.2414,99,0.60654,50,-0.8047,79,0.03460
ENSG00000165209,STRBP,41,0.17413,45,0.43662,34,-0.1999,28,-0.5245
ENSG00000148204,CRB2,7,-2.0353,17,-0.9923,18,-0.7945,65,2.01175
ENSG00000119522,DENND1A,16,-0.3596,21,0.12977,19,-0.0248,20,0.05125
ENSG00000106689,LHX2,30,-1.3081,60,-0.2852,80,0.31364,89,0.51472
ENSG00000119408,NEK6,7,-1.6836,22,0.11554,28,0.55136,20,-0.1154
ENSG00000136930,PSMB7,189,-0.0231,190,-0.0184,205,0.12519,183,-0.0929
ENSG00000136942,RPL35,1786,0.93143,720,-0.7786,1184,0.25175,1011,-0.0571
ENSG00000136950,ARPC5L,118,0.30209,108,0.22034,108,0.17453,65,-0.7495
