Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000136824,SMC2,26,0.62375,32,0.94947,6,-1.5609,24,0.48543,15,-0.3681,16,-0.1233,20,0.22065,14,-0.3831
ENSG00000136783,NIPSNAP3A,32,0.34739,32,0.34664,12,-1.1706,21,-0.2990,32,0.51008,22,-0.2313,21,-0.3253,20,-0.4249
ENSG00000070214,SLC44A1,71,0.13589,118,0.96030,40,-0.7423,41,-0.7026,50,-0.5224,133,1.16360,114,0.90526,32,-1.1716
ENSG00000106701,FSD1L,41,0.64227,27,-0.0340,23,-0.2891,27,-0.0151,33,0.42365,27,-0.0356,14,-1.0031,19,-0.6062
ENSG00000106692,FKTN,23,1.23485,22,1.17076,7,-0.6490,10,-0.0913,9,-0.3056,5,-1.0831,7,-0.5026,8,-0.4082
ENSG00000148143,ZNF462,7,-0.5586,22,1.21249,9,-0.1856,6,-0.7421,9,-0.3699,3,-1.9538,17,0.76719,13,0.37895
ENSG00000119318,RAD23B,155,0.40310,93,-0.3986,110,-0.1444,148,0.32866,146,0.44558,104,-0.2218,48,-1.4007,100,-0.3087
ENSG00000070061,ELP1,26,-0.2201,34,0.20994,31,0.07710,25,-0.2322,40,0.67323,13,-1.2357,21,-0.5254,23,-0.3835
ENSG00000119328,ABITRAM,14,0.10305,17,0.35585,9,-0.5122,9,-0.6331,14,0.06428,22,0.81027,11,-0.3348,11,-0.2554
ENSG00000119326,CTNNAL1,8,-0.5227,10,-0.1250,20,0.94059,6,-0.8359,10,-0.2935,33,1.76949,8,-0.5458,5,-1.1715
ENSG00000106771,TMEM245,140,0.94032,74,-0.0920,64,-0.3244,104,0.44295,88,0.24909,68,-0.2251,52,-0.6326,44,-0.9313
ENSG00000260230,FRRS1L,204,0.05425,121,-0.7569,338,0.87171,359,0.97327,236,0.40577,68,-1.6131,79,-1.3826,127,-0.7298
ENSG00000095203,EPB41L4B,21,-1.1489,17,-1.5085,109,1.44821,28,-0.7186,63,0.76220,18,-1.3530,13,-1.8988,44,-0.0543
ENSG00000070159,PTPN3,11,-1.1619,1,-4.2744,35,0.58862,37,0.66457,42,1.44208,4,-2.4875,6,-1.9202,14,-0.9359
ENSG00000157654,PALM2-AKAP2,104,0.71688,92,0.52008,46,-0.5598,61,-0.1242,65,-0.0342,122,0.98479,53,-0.3355,28,-1.3698
ENSG00000136810,TXN,186,-0.8582,282,-0.2185,349,0.11358,388,0.28583,389,0.41406,283,-0.2138,199,-0.7504,324,-1.8438
ENSG00000198121,LPAR1,24,0.02859,51,1.23326,2,-3.6568,12,-1.0712,7,-2.1455,53,1.28826,70,1.80434,24,-0.0048
ENSG00000136813,ECPAS,81,0.28690,46,-0.6084,70,0.05681,62,-0.1495,85,0.50631,61,-0.1684,46,-0.6068,55,-0.3540
ENSG00000173258,ZNF483,395,0.83355,358,0.67147,191,-0.3260,356,0.65927,235,-0.0127,123,-0.9986,132,-0.8946,169,-0.5603
ENSG00000106853,PTGR1,18,0.28358,8,-0.8547,20,0.45520,22,0.66241,18,0.45428,5,-1.4490,6,-1.2673,12,-0.2882
ENSG00000059769,DNAJC25,8,-0.6219,12,-0.0390,16,0.39101,14,0.24640,15,0.45117,10,-0.2595,5,-1.3149,11,-0.2122
ENSG00000242616,GNG10,85,-0.3744,68,-0.7167,125,0.23432,121,0.18028,129,0.39922,86,-0.3501,81,-0.4538,107,-0.0082
ENSG00000148154,UGCG,52,0.31056,43,0.00590,27,-0.7063,43,0.01177,59,0.72148,42,-0.0333,27,-0.7331,24,-0.9643
ENSG00000106868,SUSD1,10,-0.1641,16,0.53697,16,0.53892,5,-1.1467,14,0.42391,14,0.32974,3,-1.7640,8,-0.5223
ENSG00000119314,PTBP3,23,0.55687,19,0.27105,30,0.99240,9,-0.8486,13,-0.4492,22,0.46754,11,-0.5400,14,-0.2565
ENSG00000119471,HSDL2,18,-0.1067,35,0.91768,15,-0.4659,13,-0.6491,10,-1.3140,21,0.09841,39,1.07621,29,0.67525
ENSG00000148153,INIP,40,0.51852,35,0.29173,31,0.10336,40,0.54400,26,-0.2291,16,-0.8661,26,-0.1355,27,-0.1172
ENSG00000148158,SNX30,43,0.48602,13,-1.2967,41,0.41484,40,0.37948,38,0.45640,26,-0.3190,16,-1.0399,23,-0.5476
ENSG00000136867,SLC31A2,13,0.00832,34,1.65440,2,-2.3055,2,-2.3699,5,-1.5819,43,2.10340,21,0.82106,7,-0.9137
ENSG00000119321,FKBP15,11,0.14214,11,0.11658,12,0.22383,10,-0.0673,9,-0.1962,21,1.15548,10,0.06079,5,-1.1162
ENSG00000136868,SLC31A1,18,0.63255,9,-0.3989,1,-2.7985,13,0.11775,10,-0.4312,30,1.50061,13,0.18458,10,-0.2905
ENSG00000176386,CDC26,16,-0.8563,20,-0.5333,20,-0.5618,38,0.42797,30,0.06492,39,0.48312,33,0.21115,30,0.08221
ENSG00000136875,PRPF4,19,0.17295,12,-0.5256,14,-0.3234,20,0.28613,19,0.22608,32,0.99066,10,-0.7319,11,-0.7511
ENSG00000119431,HDHD3,13,-0.1620,26,0.92617,6,-1.2078,12,-0.3116,16,0.22615,12,-0.2468,13,-0.1623,14,-0.1124
ENSG00000148218,ALAD,28,-0.3220,38,0.14514,32,-0.1483,31,-0.1719,37,0.15411,49,0.54383,33,-0.0877,29,-0.3323
ENSG00000148229,POLE3,42,0.33167,43,0.36199,19,-0.8724,27,-0.3653,47,0.74594,27,-0.3582,23,-0.6138,21,-0.8302
ENSG00000138835,RGS3,11,0.00648,26,1.39098,4,-1.5675,12,0.17776,9,-0.4246,12,0.21763,4,-1.3870,13,0.32378
ENSG00000136888,ATP6V1G1,138,0.07895,215,0.79432,140,0.10260,98,-0.4513,146,0.23565,92,-0.5588,76,-0.8394,117,-0.2045
ENSG00000157693,TMEM268,39,0.24539,35,0.08450,33,-0.0039,37,0.17120,48,0.85086,16,-1.1410,9,-1.8924,20,-0.8296
ENSG00000148219,ASTN2,33,1.10193,61,2.26653,7,-1.1912,7,-1.2151,6,-1.8799,14,-0.2396,15,-0.1458,19,0.22468
ENSG00000119401,TRIM32,22,0.88146,16,0.35755,11,-0.1702,15,0.29586,13,0.11035,5,-1.3980,3,-1.8237,13,0.01533
ENSG00000136869,TLR4,5,-1.0633,19,1.03866,5,-0.8194,0,-4.1672,2,-2.5199,27,1.69453,26,1.63171,13,0.49250
ENSG00000078725,BRINP1,53,-0.5367,26,-1.5792,110,0.61819,86,0.21097,111,0.96529,29,-1.4398,42,-0.8765,54,-0.5490
ENSG00000136861,CDK5RAP2,10,-0.1869,13,0.20785,4,-1.4803,12,0.07623,8,-0.6797,15,0.41523,26,1.33167,12,0.13241
ENSG00000106780,MEGF9,75,0.42250,51,-0.1871,42,-0.4913,54,-0.1042,68,0.39908,48,-0.2791,50,-0.2246,48,-0.3030
ENSG00000119402,FBXW2,44,0.46412,29,-0.2125,27,-0.3176,29,-0.1904,44,0.68702,35,0.08233,15,-1.2207,20,-0.8047
ENSG00000095261,PSMD5,18,0.25067,19,0.33552,14,-0.1079,21,0.45155,19,0.45790,6,-1.3975,10,-0.6801,11,-0.5950
ENSG00000119396,RAB14,118,-0.1053,99,-0.3741,105,-0.2913,169,0.46004,174,0.75957,106,-0.2814,73,-0.8436,76,-0.8481
ENSG00000148180,GSN,42,-1.5440,208,0.94884,56,-1.0992,56,-1.1019,45,-1.7578,422,2.24948,225,1.08222,102,-0.2135
ENSG00000148175,STOM,36,-1.2788,107,0.38446,41,-1.0739,27,-1.6751,33,-1.6878,336,2.45980,118,0.55427,102,0.35078
ENSG00000136848,DAB2IP,35,0.06870,53,0.75190,22,-0.6064,27,-0.2986,32,-0.1148,38,0.20504,20,-0.7716,39,0.26461
ENSG00000119421,NDUFA8,141,-0.3443,164,-0.1146,182,0.05016,184,0.06547,210,0.39252,117,-0.6301,108,-0.7612,191,0.13607
ENSG00000106852,LHX6,29,0.19894,176,3.79410,4,-2.5625,11,-1.2820,10,-1.7819,12,-1.1056,17,-0.6092,11,-1.3474
ENSG00000119446,RBM18,50,0.57652,48,0.51547,22,-0.7092,35,0.02637,38,0.18964,21,-0.7633,31,-0.1981,29,-0.2876
ENSG00000056586,RC3H2,53,0.14755,41,-0.2444,49,0.03447,62,0.38788,55,0.26984,46,-0.0766,34,-0.5512,38,-0.3968
ENSG00000011454,RABGAP1,128,1.05106,77,0.22226,44,-0.6481,87,0.41588,68,0.04281,60,-0.1776,51,-0.4152,42,-0.7782
ENSG00000165209,STRBP,89,1.09278,49,0.10620,27,-0.7980,46,0.00753,44,-0.0493,31,-0.5999,31,-0.6011,48,0.09625
ENSG00000119522,DENND1A,28,0.30076,15,-0.6929,29,0.33709,22,-0.0456,22,-0.0746,18,-0.3991,18,-0.3418,29,0.39946
ENSG00000106689,LHX2,66,-0.1605,51,-0.5641,79,0.10949,71,-0.0546,77,0.10326,43,-0.8048,91,0.34315,86,0.27429
ENSG00000236668,AC006450.3,7,-1.1180,5,-1.6853,25,0.81092,18,0.30382,17,0.27958,10,-0.6419,9,-0.6727,18,0.38575
ENSG00000119408,NEK6,20,0.21977,12,-0.5386,13,-0.3627,9,-1.0035,14,-0.4434,18,0.04140,24,0.50956,28,0.86488
ENSG00000136930,PSMB7,222,0.16626,205,0.04298,178,-0.1811,239,0.28203,234,0.35613,138,-0.5771,124,-0.7347,178,-0.1970
ENSG00000136942,RPL35,448,-0.8284,678,-0.1924,837,0.13818,836,0.13595,626,-0.4176,1117,0.60417,817,0.09970,981,0.43895
ENSG00000136950,ARPC5L,96,-0.6753,58,-1.4370,214,0.57989,129,-0.2167,227,1.04651,117,-0.3790,56,-1.4775,104,-0.6013
ENSG00000173611,SCAI,61,0.68422,37,-0.0875,28,-0.5180,70,0.91654,44,0.24348,24,-0.7719,25,-0.6751,26,-0.6749
ENSG00000119414,PPP6C,63,-0.0078,49,-0.3918,71,0.19512,55,-0.2107,78,0.49970,79,0.36653,40,-0.6770,42,-0.6605
ENSG00000136933,RABEPK,27,0.41057,44,1.17493,6,-1.8229,18,-0.2515,18,-0.3162,24,0.18446,15,-0.5565,24,0.20677
ENSG00000044574,HSPA5,127,-0.6091,174,-0.1292,232,0.32776,173,-0.1341,190,0.00961,290,0.69182,187,-0.0144,161,-0.2652
ENSG00000165219,GAPVD1,43,0.84810,33,0.41875,20,-0.3693,18,-0.4778,27,0.13359,19,-0.4559,26,0.08937,18,-0.5604
ENSG00000119487,MAPKAP1,34,-0.1690,39,0.03598,29,-0.4017,35,-0.1156,47,0.48406,15,-1.3510,30,-0.3794,42,0.20053
ENSG00000196814,MVB12B,35,0.75216,39,0.91857,11,-0.9732,14,-0.7050,19,-0.3403,39,0.89882,19,-0.2142,16,-0.5151
ENSG00000169155,ZBTB43,37,1.19729,20,0.15654,17,-0.0971,18,0.01710,14,-0.4340,23,0.41208,19,0.13599,11,-0.7840
ENSG00000136828,RALGPS1,29,0.61424,34,0.86944,21,0.08462,23,0.24040,18,-0.1484,19,-0.0343,13,-0.6767,12,-0.7804
ENSG00000136895,GARNL3,38,0.75510,28,0.26873,10,-1.3265,22,-0.1407,26,0.19857,16,-0.5963,18,-0.3866,24,0.04236
ENSG00000136856,SLC2A8,20,-0.2710,12,-1.0543,27,0.17895,19,-0.3582,31,0.53994,28,0.20339,14,-0.8540,24,-0.0186
ENSG00000197958,RPL12,259,-0.9607,415,-0.2426,470,-0.0495,316,-0.6622,359,-0.6067,1095,1.34971,558,0.22160,634,0.47761
ENSG00000148356,LRSAM1,50,0.98533,20,-0.4401,15,-0.9129,32,0.27428,36,0.64743,26,-0.0853,14,-0.9607,12,-1.2654
ENSG00000136830,NIBAN2,5,-1.3240,9,-0.4365,18,0.51512,8,-0.6920,8,-0.9432,49,2.32278,10,-0.3163,11,-0.2179
ENSG00000136854,STXBP1,896,0.52857,489,-0.4289,797,0.33989,717,0.16914,873,0.72057,313,-1.1067,254,-1.4194,385,-0.8515
ENSG00000187024,PTRH1,16,-0.4183,7,-1.5993,25,0.25523,27,0.38984,28,0.65139,23,0.09445,12,-0.8484,16,-0.4665
ENSG00000095370,SH2D3C,10,-0.7797,23,0.41126,29,0.77427,21,0.25551,19,0.15746,19,0.11244,7,-1.4307,14,-0.4298
ENSG00000136807,CDK9,39,-0.1111,32,-0.4158,42,-0.0263,51,0.28488,59,0.76884,37,-0.2185,18,-1.3106,28,-0.7083
ENSG00000106992,AK1,109,-0.4514,164,0.17766,136,-0.1100,156,0.09631,163,0.24392,107,-0.4868,129,-0.2018,151,0.05566
ENSG00000160408,ST6GALNAC6,146,0.48251,118,0.13645,87,-0.3375,88,-0.3123,84,-0.5245,113,0.06793,126,0.23907,142,0.48990
ENSG00000136908,DPM2,30,-0.3001,25,-0.5915,26,-0.4954,50,0.50283,49,0.70569,31,-0.2541,24,-0.6272,27,-0.4978
ENSG00000167106,FAM102A,36,-0.6604,37,-0.6070,73,0.45345,43,-0.3661,54,-0.0339,61,0.17458,59,0.11842,66,0.33723
ENSG00000148339,SLC25A25,49,-0.0222,56,0.19573,86,0.89611,37,-0.4525,46,-0.1775,72,0.58534,34,-0.5601,39,-0.3969
ENSG00000148334,PTGES2,120,0.23812,102,-0.0087,108,0.08102,98,-0.0769,121,0.36472,56,-0.9209,63,-0.7588,102,-0.0199
ENSG00000171159,C9orf16,260,-1.0273,217,-1.2963,808,0.75108,604,0.27790,628,0.49039,329,-0.6667,323,-0.6971,517,0.03204
ENSG00000148337,CIZ1,34,-0.1733,54,0.57050,45,0.28426,39,0.05147,36,-0.0986,35,-0.1321,25,-0.6271,38,0.03608
ENSG00000106976,DNM1,1151,0.53155,634,-0.4107,868,0.08014,937,0.20137,1190,0.88832,386,-1.1619,312,-1.4791,427,-1.0831
ENSG00000167110,GOLGA2,131,1.01158,125,0.93251,37,-0.9592,58,-0.2806,66,-0.1197,63,-0.1691,70,0.00124,46,-0.7002
ENSG00000175854,SWI5,20,0.12476,20,0.09569,9,-1.0017,32,0.85711,19,0.07363,4,-2.1033,19,0.01973,21,0.19776
ENSG00000167112,TRUB2,88,0.51812,59,-0.1091,54,-0.2469,37,-0.8137,79,0.48584,49,-0.4144,55,-0.2360,53,-0.3041
ENSG00000167113,COQ4,57,0.05766,73,0.43578,46,-0.2846,40,-0.4765,69,0.51871,49,-0.1775,29,-0.9820,45,-0.3269
ENSG00000167114,SLC27A4,46,0.20319,32,-0.3868,37,-0.1492,46,0.20456,61,0.98581,28,-0.5800,17,-1.3202,19,-1.2082
ENSG00000167118,URM1,33,0.23144,36,0.37548,8,-1.8572,28,-0.0450,32,0.22339,32,0.16961,21,-0.4351,29,0.01656
ENSG00000167123,CERCAM,8,-0.1269,16,1.01870,1,-2.4770,2,-1.7465,4,-1.2258,30,2.09662,23,1.59912,2,-1.8337
ENSG00000197694,SPTAN1,570,0.50834,342,-0.2976,370,-0.1763,522,0.36691,474,0.30353,407,-0.0283,241,-0.8338,311,-0.4820
ENSG00000119333,WDR34,23,0.41011,25,0.55652,17,-0.0589,12,-0.5715,22,0.48615,9,-1.0614,14,-0.3269,12,-0.6197
ENSG00000119335,SET,221,-0.2300,191,-0.4576,287,0.17736,266,0.06134,296,0.32276,353,0.51124,185,-0.5045,194,-0.4665
ENSG00000160445,ZER1,143,0.66243,79,-0.2748,106,0.17915,132,0.53258,110,0.32891,61,-0.6718,55,-0.8320,60,-0.7474
ENSG00000107021,TBC1D13,55,1.24958,27,0.11167,23,-0.1337,20,-0.3656,22,-0.3292,18,-0.5101,34,0.44641,21,-0.3517
ENSG00000167136,ENDOG,37,-0.3550,47,0.02283,36,-0.3821,55,0.26349,61,0.60421,27,-0.8162,22,-1.1214,46,-0.0231
ENSG00000198917,SPOUT1,17,0.04715,19,0.20087,14,-0.2396,25,0.66448,18,0.21765,5,-1.8655,21,0.32874,13,-0.4511
ENSG00000136802,LRRC8A,48,-0.4013,74,0.26337,44,-0.5521,34,-0.9369,62,-0.0112,107,0.85282,66,0.08104,65,0.06634
ENSG00000175287,PHYHD1,10,-0.0774,15,0.57574,4,-1.3058,8,-0.4552,3,-2.2636,24,1.34076,13,0.35239,20,1.22280
ENSG00000175283,DOLK,9,-0.0956,6,-0.7713,17,0.83559,13,0.39582,13,0.51697,9,-0.2220,5,-0.9467,5,-1.0125
ENSG00000148341,SH3GLB2,158,0.13115,77,-0.9801,182,0.35659,145,-0.0013,189,0.60378,99,-0.5884,92,-0.7062,119,-0.3416
ENSG00000148343,MIGA2,22,0.22634,20,0.03895,15,-0.3320,29,0.64673,23,0.40288,15,-0.3392,14,-0.4590,11,-0.8568
ENSG00000167130,DOLPP1,13,0.17647,16,0.50928,4,-1.5209,12,-0.0162,14,0.44862,16,0.49547,8,-0.6393,7,-0.7736
ENSG00000095321,CRAT,33,0.07391,47,0.65312,23,-0.4475,27,-0.1997,33,0.11779,20,-0.6663,32,0.05283,30,-0.0738
ENSG00000119383,PTPA,184,0.40448,180,0.36889,110,-0.4056,154,0.11609,162,0.28348,88,-0.7395,90,-0.7100,129,-0.1691
ENSG00000188483,IER5L,24,-0.2287,23,-0.3316,34,0.26866,27,-0.0526,34,0.41270,36,0.39525,23,-0.3087,18,-0.7457
ENSG00000204054,LINC00963,13,0.10655,18,0.58925,9,-0.5170,10,-0.3252,11,-0.2645,26,1.20093,13,0.11811,8,-0.7454
ENSG00000148335,NTMT1,24,-0.2613,27,-0.0625,18,-0.6549,39,0.51068,34,0.39556,23,-0.3030,12,-1.2982,31,0.12574
ENSG00000148331,ASB6,16,-0.3866,13,-0.6229,18,-0.1737,17,-0.3084,29,0.81637,14,-0.5848,11,-0.9069,20,-0.0209
ENSG00000136827,TOR1A,39,0.20291,29,-0.2594,25,-0.4990,33,-0.0430,51,0.96351,15,-1.2125,16,-1.1404,25,-0.5235
ENSG00000136819,C9orf78,133,0.61557,89,-0.0238,74,-0.3010,102,0.18639,106,0.36396,72,-0.3407,64,-0.5388,63,-0.6108
ENSG00000136878,USP20,32,2.69994,38,0.27284,30,-0.1357,47,0.58710,40,0.48642,26,-0.3028,21,-0.6359,16,-1.1010
ENSG00000187239,FNBP1,30,0.01042,47,0.75168,15,-0.9722,11,-1.4382,16,-1.1537,96,2.02528,45,0.69809,22,-0.4921
ENSG00000148358,GPR107,39,0.45893,33,0.20395,30,0.05987,21,-0.4675,26,-0.2065,47,0.78557,17,-0.7850,27,-0.0921
ENSG00000107130,NCS1,310,-0.1159,316,-0.0840,412,0.33476,424,0.38290,281,-0.3531,199,-0.7977,298,-0.1748,459,0.57243
ENSG00000130707,ASS1,14,-1.5178,53,0.46523,30,-0.4200,40,-0.0045,54,0.73023,21,-0.9575,14,-1.5719,44,0.16568
ENSG00000107164,FUBP3,30,0.32722,32,0.42074,26,0.10546,18,-0.4631,23,-0.1099,22,-0.1496,33,0.44473,20,-0.3490
ENSG00000130713,EXOSC2,26,0.55036,19,-0.0048,19,0.01425,30,0.77980,15,-0.4215,26,0.50941,10,-0.8980,16,-0.2101
ENSG00000097007,ABL1,17,0.10398,14,-0.1997,22,0.46255,6,-1.3416,12,-0.5080,30,1.01610,28,0.90448,12,-0.4098
ENSG00000126878,AIF1L,24,-0.1682,41,0.67035,2,-3.6530,4,-2.7344,3,-3.5676,149,3.22445,54,1.13227,18,-0.6635
ENSG00000126883,NUP214,15,0.25790,17,0.47601,18,0.53179,14,0.09815,14,0.24261,5,-1.2234,5,-1.3150,11,-0.2916
ENSG00000160539,PLPP7,12,0.01269,11,-0.0927,14,0.24925,14,0.18717,17,0.73052,12,0.01487,5,-1.1895,5,-1.4047
ENSG00000130723,PRRC2B,236,0.63431,169,0.09717,146,-0.1277,194,0.31730,162,0.04001,148,-0.1155,102,-0.6795,132,-0.3149
ENSG00000130714,POMT1,23,0.21416,20,0.02814,39,1.07076,24,0.27851,21,0.14947,14,-0.5362,11,-0.9224,12,-0.8704
ENSG00000130717,UCK1,16,-0.5717,33,0.52769,12,-1.0154,27,0.21296,27,0.27077,14,-0.7795,22,-0.1346,26,0.18360
ENSG00000107263,RAPGEF1,59,0.13030,59,0.13056,55,0.02021,47,-0.2287,47,-0.2923,91,0.82386,52,-0.0777,50,-0.1276
ENSG00000160563,MED27,35,0.12466,28,-0.2498,51,0.72029,35,0.12106,49,0.97126,10,-1.8119,10,-1.7036,14,-1.3844
ENSG00000196358,NTNG2,129,2.16854,66,0.94136,18,-1.1041,12,-1.7037,10,-2.3110,50,0.48323,90,1.47290,19,-1.0563
ENSG00000107290,SETX,34,0.18119,36,0.23527,32,0.08326,18,-0.8086,33,0.16647,53,0.89109,29,-0.0883,16,-1.0123
ENSG00000125482,TTF1,20,-0.0040,20,0.03209,16,-0.3253,17,-0.2467,27,0.72514,19,-0.0912,13,-0.5744,12,-0.7796
ENSG00000125484,GTF3C4,27,0.64992,19,0.11460,10,-0.9398,15,-0.3278,22,0.42771,13,-0.5323,15,-0.2842,15,-0.2724
ENSG00000165698,SPACA9,18,-0.5293,14,-0.8145,20,-0.3447,43,0.88376,36,0.88552,9,-1.4676,15,-0.7275,17,-0.5925
ENSG00000165699,TSC1,56,1.22476,35,0.41616,26,-0.0034,28,0.06141,26,-0.0158,16,-0.7299,19,-0.4655,16,-0.8137
ENSG00000148308,GTF3C5,11,-0.9042,10,-1.0900,37,0.95506,31,0.66574,27,0.64407,10,-0.9936,16,-0.3158,10,-1.0789
ENSG00000160271,RALGDS,32,-0.3400,51,0.39472,49,0.34483,23,-0.7852,43,0.20340,51,0.40740,34,-0.2341,30,-0.4473
ENSG00000148296,SURF6,53,0.35025,55,0.42295,32,-0.4498,52,0.32924,46,0.16328,53,0.33980,29,-0.5821,26,-0.7970
ENSG00000148297,MED22,22,0.61817,26,0.87502,14,-0.1065,7,-1.0110,14,-0.0795,19,0.41216,12,-0.2985,10,-0.6124
ENSG00000148303,RPL7A,441,-0.7806,579,-0.3649,702,-0.0653,797,0.13480,788,0.16287,1004,0.50447,607,-0.2927,751,0.04375
ENSG00000148290,SURF1,46,-0.5358,84,0.41514,50,-0.4039,72,0.16171,57,-0.2728,53,-0.2921,67,0.06172,88,0.56073
ENSG00000148291,SURF2,21,-0.6080,22,-0.5349,13,-1.3845,62,1.07774,43,0.70714,27,-0.2411,19,-0.7680,23,-0.5730
ENSG00000148248,SURF4,93,0.48341,49,-0.5035,75,0.15277,42,-0.7506,88,0.57963,74,0.13197,42,-0.7344,47,-0.6384
ENSG00000148300,REXO4,17,-0.0135,11,-0.7013,7,-1.2482,10,-0.7856,26,0.97946,14,-0.3727,11,-0.6555,17,-0.0610
ENSG00000160326,SLC2A6,32,0.30115,23,-0.2299,11,-1.3242,28,0.10643,46,1.40714,14,-0.9808,13,-1.0373,7,-2.0322
ENSG00000197859,ADAMTSL2,17,0.40389,15,0.17376,3,-2.0055,19,0.58897,19,0.78571,8,-0.7083,6,-1.0711,8,-0.8467
ENSG00000235106,BRD3OS,47,0.18928,49,0.24746,41,-0.0348,65,0.70996,45,0.20518,18,-1.2276,23,-0.8941,37,-0.2026
ENSG00000169925,BRD3,67,1.06782,58,0.82993,22,-0.7170,41,0.26117,24,-0.7027,29,-0.2533,44,0.39124,29,-0.3239
ENSG00000196363,WDR5,35,0.72763,23,0.03617,16,-0.5376,24,0.07559,23,0.04252,28,0.32208,15,-0.6352,19,-0.2937
ENSG00000186350,RXRA,37,0.41312,44,0.69553,23,-0.3291,30,0.08006,19,-0.8265,31,0.11814,34,0.26770,34,0.32322
ENSG00000130558,OLFM1,1012,-0.4398,489,-1.5376,1876,0.53513,2284,0.86042,1780,0.66245,591,-1.2547,526,-1.4288,1109,-0.3256
ENSG00000196422,PPP1R26,16,-0.3700,27,0.43134,11,-0.9259,21,0.03811,22,0.09780,11,-0.9651,19,-0.1584,28,0.54312
ENSG00000160345,C9orf116,12,-0.3924,12,-0.4757,11,-0.5230,16,0.04205,20,0.56946,5,-1.6018,11,-0.5794,21,0.46559
ENSG00000122140,MRPS2,40,0.12598,42,0.21789,27,-0.4903,49,0.46097,48,0.59114,28,-0.4473,20,-0.9154,23,-0.7846
ENSG00000107147,KCNT1,23,0.41217,30,0.87143,29,0.82440,23,0.40027,17,-0.1123,3,-2.3689,7,-1.2744,14,-0.3710
ENSG00000130559,CAMSAP1,44,-0.3071,36,-0.6163,71,0.43661,56,0.06001,78,0.86866,37,-0.5635,14,-1.9806,39,-0.5291
ENSG00000130560,UBAC1,41,-1.3208,107,0.11865,97,-0.0257,150,0.66074,107,0.17835,97,-0.0290,69,-0.5478,98,-0.0099
ENSG00000148411,NACC2,45,-0.0370,62,0.47168,38,-0.2952,32,-0.5568,26,-1.0609,40,-0.2174,75,0.78538,77,0.94623
ENSG00000238227,TMEM250,44,0.05723,31,-0.4964,38,-0.1615,62,0.60901,52,0.48349,36,-0.2708,22,-1.0244,33,-0.3975
ENSG00000165661,QSOX2,9,-0.4645,17,0.57807,13,0.18769,10,-0.2386,17,0.96594,2,-2.3017,5,-1.2697,7,-0.7727
ENSG00000160360,GPSM1,53,0.64229,35,-0.0090,21,-0.8101,23,-0.6654,48,0.73296,21,-0.8103,24,-0.5625,27,-0.4430
ENSG00000165684,SNAPC4,14,0.55481,10,-0.0692,11,0.10660,12,0.32237,10,-0.0524,2,-2.0858,6,-0.7649,13,0.44660
ENSG00000165688,PMPCA,35,0.04220,58,0.87452,28,-0.3093,29,-0.2243,39,0.32846,20,-0.7688,21,-0.6928,28,-0.2801
ENSG00000148384,INPP5E,25,0.76840,25,0.73011,10,-0.7237,7,-1.1527,22,0.86377,4,-1.9101,9,-0.7348,8,-0.9881
ENSG00000148396,SEC16A,32,-0.4466,29,-0.5926,56,0.44706,51,0.29165,60,0.84475,24,-0.8344,19,-1.1788,28,-0.6947
ENSG00000148400,NOTCH1,6,-0.9845,33,1.67369,4,-1.4405,2,-2.4111,3,-2.4860,43,2.14232,22,0.96300,12,-0.0366
ENSG00000172889,EGFL7,149,0.74622,85,-0.1535,64,-0.5868,94,0.00163,104,0.23298,146,0.71357,67,-0.5226,52,-0.9766
ENSG00000169692,AGPAT2,18,0.35362,15,0.08701,5,-1.6373,19,0.42377,16,0.27804,23,0.74280,9,-0.7232,9,-0.7075
ENSG00000165716,DIPK1B,54,0.15271,76,0.70658,33,-0.6054,43,-0.2126,63,0.56692,47,-0.0727,15,-1.7264,35,-0.5788
ENSG00000233016,SNHG7,24,0.16070,23,0.13463,16,-0.4004,16,-0.4233,27,0.54220,19,-0.1458,20,-0.0606,14,-0.6701
ENSG00000244187,TMEM141,30,-0.9425,41,-0.4952,31,-0.9295,54,-0.0721,85,0.99933,38,-0.6158,40,-0.5216,52,-0.1394
ENSG00000196642,RABL6,130,0.31177,81,-0.4371,111,0.05385,112,0.06585,108,0.01304,90,-0.2679,113,0.08436,109,0.02522
ENSG00000232434,AJM1,34,-0.1163,33,-0.1639,48,0.40858,41,0.16485,36,-0.0306,21,-0.8894,30,-0.3201,45,0.35877
ENSG00000054148,PHPT1,123,-0.8545,183,-0.2503,210,-0.0382,234,0.13098,232,0.16517,213,-0.0171,154,-0.5194,268,0.39261
ENSG00000107223,EDF1,263,-0.6300,312,-0.3726,377,-0.0747,401,0.01866,484,0.46107,317,-0.3474,264,-0.6246,440,0.18334
ENSG00000159069,FBXW5,51,-0.2218,39,-0.6104,61,0.07566,70,0.29229,63,0.15944,51,-0.2201,54,-0.1258,62,0.09741
