Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000235106,BRD3OS,70,0.26085,65,0.05150,70,0.22197,51,-0.3533,25,-1.4382
ENSG00000169925,BRD3,21,-0.5151,36,0.52667,24,-0.1980,40,0.67272,32,0.31541
ENSG00000196363,WDR5,35,-0.2014,65,0.90168,39,0.08793,31,-0.3060,25,-0.6603
ENSG00000186350,RXRA,31,-0.6828,47,0.16369,47,0.20627,53,0.35632,59,0.55704
ENSG00000130558,OLFM1,2094,0.93771,950,-0.7092,1529,0.04928,688,-1.2024,332,-2.2869
ENSG00000196422,PPP1R26,30,0.02051,19,-0.6986,31,0.11341,34,0.22039,30,0.01801
ENSG00000160345,C9orf116,20,0.31141,5,-1.7876,22,0.38872,16,-0.1382,11,-0.6776
ENSG00000122140,MRPS2,68,0.73161,33,-0.6893,47,-0.1724,38,-0.4767,31,-0.7821
ENSG00000107147,KCNT1,47,0.19190,69,0.76189,42,-0.0497,32,-0.4748,18,-1.3302
ENSG00000130559,CAMSAP1,85,0.68511,55,-0.2815,59,-0.1874,26,-1.4129,56,-0.2510
ENSG00000130560,UBAC1,42,-0.4432,64,0.38282,64,0.48073,46,-0.1616,41,-0.3564
ENSG00000148411,NACC2,34,-1.3781,39,-0.8417,90,0.67909,109,0.81400,111,0.85274
ENSG00000238227,TMEM250,43,-0.4134,51,-0.0387,73,0.75393,48,-0.1289,30,-0.8770
ENSG00000160360,GPSM1,52,0.32825,58,0.41063,36,-0.4272,49,0.13988,29,-0.6785
ENSG00000165684,SNAPC4,22,0.49674,12,-0.5568,19,0.09520,15,-0.2878,8,-1.1527
ENSG00000165688,PMPCA,54,0.00044,69,0.39857,52,-0.0658,36,-0.6341,62,0.22378
ENSG00000148384,INPP5E,19,-0.6390,41,0.80613,35,0.74698,12,-1.0810,17,-0.5775
ENSG00000148396,SEC16A,62,0.28371,79,0.59182,51,-0.1719,39,-0.5408,34,-0.7485
ENSG00000148400,NOTCH1,5,-2.8628,26,0.12008,21,-0.2666,53,1.32846,80,2.13167
ENSG00000172889,EGFL7,155,0.16856,171,0.26896,131,-0.1955,97,-0.6210,165,0.20984
ENSG00000169692,AGPAT2,18,-0.2515,26,0.45596,21,0.15696,8,-1.3031,28,0.57892
ENSG00000165716,DIPK1B,107,0.35934,103,0.17029,100,0.15719,49,-0.9848,47,-1.0373
ENSG00000233016,SNHG7,83,0.21318,73,-0.0694,59,-0.4969,79,0.05133,101,0.45444
ENSG00000244187,TMEM141,142,0.44472,54,-1.2349,116,-0.0688,124,0.05788,102,-0.2499
ENSG00000196642,RABL6,128,-0.1378,103,-0.4279,158,0.33139,154,0.20557,112,-0.3052
ENSG00000232434,AJM1,46,-0.3663,67,0.33412,63,0.31484,53,-0.0535,50,-0.1358
ENSG00000054148,PHPT1,193,-0.5433,251,0.02943,284,0.30346,332,0.48556,255,0.05862
ENSG00000107223,EDF1,419,-0.1035,399,-0.1482,466,0.13223,459,0.07623,444,0.02420
ENSG00000159069,FBXW5,86,-0.5674,133,0.28653,134,0.38605,135,0.30400,101,-0.1550
ENSG00000107317,PTGDS,460,-1.9636,1307,0.05650,799,-0.8706,2663,1.26651,4414,2.27460
ENSG00000148362,PAXX,67,-0.2247,101,0.51243,51,-0.6863,92,0.35722,122,0.83086
ENSG00000107331,ABCA2,133,-0.5860,164,-0.0841,108,-0.8961,157,-0.1571,554,2.08111
ENSG00000107281,NPDC1,469,0.48353,331,-0.2554,384,-0.0258,267,-0.5870,261,-0.6229
ENSG00000177239,MAN1B1,81,0.31839,85,0.27770,53,-0.5736,61,-0.2499,85,0.27230
ENSG00000176978,DPP7,85,-0.2940,106,0.15026,96,0.00360,100,0.05912,129,0.47440
ENSG00000176884,GRIN1,550,0.18800,814,0.77409,517,0.02976,321,-0.7251,210,-1.3650
ENSG00000176101,SSNA1,108,-0.0617,88,-0.3659,116,0.09210,76,-0.6019,166,0.65688
ENSG00000176058,TPRN,30,-0.2680,27,-0.3519,20,-1.0191,35,0.01390,100,1.86513
ENSG00000187713,TMEM203,75,0.91494,65,0.30133,35,-0.8303,38,-0.5609,31,-0.8415
ENSG00000212864,RNF208,115,-0.0656,166,0.54672,137,0.31095,66,-0.9155,81,-0.5957
ENSG00000188229,TUBB4B,480,0.78163,256,-0.5355,333,-0.1534,223,-0.7457,195,-0.9472
ENSG00000188986,NELFB,72,-0.0900,68,-0.1722,82,0.19028,76,0.01390,72,-0.0679
ENSG00000188747,NOXA1,38,0.34958,30,-0.1489,34,0.08006,22,-0.5813,22,-0.5908
ENSG00000165802,NSMF,293,-0.4778,408,0.19184,385,0.12722,561,0.72014,326,-0.1662
ENSG00000182154,MRPL41,235,-0.1253,188,-0.4389,273,0.20576,317,0.40083,214,-0.2363
ENSG00000165724,ZMYND19,31,0.54887,26,0.02817,23,-0.2221,13,-1.0076,21,-0.2878
ENSG00000197070,ARRDC1,31,0.25667,33,0.27701,21,-0.5636,23,-0.2609,36,0.40615
ENSG00000148408,CACNA1B,60,0.09161,56,-0.0566,76,0.57322,27,-1.1684,30,-1.0279
ENSG00000015171,ZMYND11,85,0.05365,135,0.81216,68,-0.3843,95,0.22583,54,-0.6619
ENSG00000151240,DIP2C,50,0.20611,37,-0.3601,45,-0.0602,34,-0.4569,55,0.28743
ENSG00000107929,LARP4B,55,-0.0492,83,0.65345,59,0.11184,32,-0.8418,47,-0.2679
ENSG00000107937,GTPBP4,48,0.77016,34,-0.0915,31,-0.2903,19,-0.9938,22,-0.7698
ENSG00000067064,IDI1,175,0.41508,138,-0.1196,150,0.01553,104,-0.5574,95,-0.6967
ENSG00000047056,WDR37,35,0.29033,45,0.58289,31,-0.0241,27,-0.2050,7,-2.1885
ENSG00000185736,ADARB2,10,-1.8396,6,-2.3070,40,0.86269,29,0.12015,76,1.77344
ENSG00000067057,PFKP,411,1.02133,183,-0.6952,270,-0.1150,158,-0.9253,62,-2.3080
ENSG00000107959,PITRM1,81,0.60000,39,-0.7749,66,0.04236,54,-0.2954,30,-1.1655
ENSG00000067082,KLF6,33,0.36411,18,-0.6636,22,-0.4818,23,-0.3338,45,0.74309
ENSG00000151632,AKR1C2,24,0.88851,0,-4.4908,17,-0.0219,9,-0.9520,16,-0.1409
ENSG00000196139,AKR1C3,12,-0.2835,3,-2.1323,15,0.15293,30,1.30633,11,-0.2936
ENSG00000173848,NET1,14,-0.6401,21,0.24677,4,-2.4375,30,0.78566,65,2.27590
ENSG00000196372,ASB13,22,0.17555,23,0.13676,17,-0.3486,16,-0.4309,28,0.47349
ENSG00000108021,TASOR2,19,0.19716,18,0.07043,15,-0.2233,18,0.07484,15,-0.1852
ENSG00000057608,GDI2,147,0.36012,128,0.01264,114,-0.2163,87,-0.5901,127,-0.0020
ENSG00000134452,FBH1,59,1.07504,24,-0.7660,31,-0.4867,16,-1.3686,32,-0.3715
ENSG00000134453,RBM17,53,0.01355,46,-0.1937,45,-0.3110,55,0.08344,77,0.63457
ENSG00000170525,PFKFB3,39,-0.2222,38,-0.1895,44,0.06143,53,0.33116,50,0.23873
ENSG00000165629,ATP5F1C,279,0.42378,166,-0.5598,273,0.30421,164,-0.5779,100,-1.3245
ENSG00000270111,CELF2-DT,28,0.97182,28,0.55843,13,-0.8072,14,-0.5328,4,-2.1338
ENSG00000048740,CELF2,213,0.20209,270,0.52631,205,0.09478,140,-0.5260,83,-1.3274
ENSG00000151461,UPF2,16,-1.0286,38,0.65603,36,0.78695,24,-0.1320,22,-0.2117
ENSG00000065665,SEC61A2,99,0.90432,49,-0.5739,62,-0.2641,51,-0.5181,28,-1.3993
ENSG00000165609,NUDT5,25,0.40313,27,0.39359,10,-1.3629,22,0.04683,33,0.75936
ENSG00000151465,CDC123,105,0.83734,38,-1.0850,68,-0.2461,56,-0.4937,52,-0.6059
ENSG00000183049,CAMK1D,103,0.08399,112,0.18179,115,0.30000,68,-0.6092,60,-0.7809
ENSG00000151468,CCDC3,28,-0.2760,22,-0.5547,34,0.17941,22,-0.5748,56,0.96700
ENSG00000123240,OPTN,213,0.56256,144,-0.2824,156,-0.1949,121,-0.5478,133,-0.4108
ENSG00000107537,PHYH,23,0.28231,15,-0.4394,24,0.34113,17,-0.2665,8,-1.4112
ENSG00000086475,SEPHS1,27,-0.1631,38,0.42873,26,-0.2067,36,0.34234,30,0.03874
ENSG00000151474,FRMD4A,23,-0.2650,20,-0.3837,29,0.27466,25,-0.0474,32,0.37816
ENSG00000065809,FAM107B,7,-2.8758,12,-1.6682,5,-3.2799,33,-0.1198,269,4.73907
ENSG00000176244,ACBD7,37,-0.8864,50,-0.1934,73,0.57355,106,1.05095,39,-0.5654
ENSG00000152465,NMT2,49,0.47758,50,0.35107,34,-0.3538,27,-0.6484,31,-0.4106
ENSG00000148468,FAM171A1,145,0.12557,187,0.50149,126,-0.1661,99,-0.5212,130,-0.0856
ENSG00000148481,MINDY3,44,0.72732,33,-0.0349,26,-0.4668,18,-0.9250,28,-0.2484
ENSG00000148484,RSU1,28,-0.0865,15,-0.9561,30,0.11072,22,-0.3897,48,0.83687
ENSG00000026025,VIM,91,-1.8442,133,-0.8768,166,-0.6639,457,1.12843,885,2.45149
ENSG00000136738,STAM,58,0.79245,53,0.33731,31,-0.6214,28,-0.6631,25,-0.8633
ENSG00000148482,SLC39A12,5,-1.9845,21,0.41875,15,-0.1860,61,2.42346,13,-0.3651
ENSG00000165995,CACNB2,89,0.85639,81,0.36946,57,-0.2682,21,-1.7371,21,-1.7090
ENSG00000078114,NEBL,84,-0.1685,95,0.08273,98,0.16856,115,0.39082,63,-0.5583
ENSG00000148444,COMMD3,40,0.14204,17,-1.1760,40,0.11735,47,0.35829,33,-0.2169
ENSG00000168283,BMI1,43,-0.0661,35,-0.3650,49,0.24723,31,-0.5418,54,0.34203
ENSG00000150867,PIP4K2A,57,-0.7717,51,-0.7203,39,-1.3534,105,0.41798,312,2.48267
ENSG00000148450,MSRB2,55,-0.7134,107,0.54377,72,-0.1312,121,0.76308,101,0.44825
ENSG00000120549,KIAA1217,12,-1.9311,142,2.66413,38,0.24305,14,-1.3486,20,-0.8092
ENSG00000107863,ARHGAP21,96,-0.6134,213,0.86398,85,-0.7592,124,-0.0334,290,1.41281
ENSG00000099256,PRTFDC1,18,-0.1394,12,-0.6885,13,-0.7234,34,0.90033,36,0.98837
ENSG00000151025,GPR158,53,0.11840,144,1.82049,36,-0.6422,26,-1.0399,16,-1.7670
ENSG00000136750,GAD2,96,-0.5205,19,-2.7301,216,1.43346,110,-0.1427,46,-1.4802
ENSG00000136754,ABI1,86,0.06837,88,0.07056,90,0.14039,75,-0.1848,62,-0.4709
ENSG00000136758,YME1L1,78,0.55271,46,-0.4992,56,-0.2295,52,-0.2875,51,-0.3227
ENSG00000107897,ACBD5,38,-0.2768,52,0.30381,36,-0.3607,47,0.13838,71,0.83310
ENSG00000099246,RAB18,148,0.40167,136,0.12067,116,-0.1607,108,-0.2458,77,-0.7711
ENSG00000254635,WAC-AS1,32,0.46760,35,0.41819,18,-0.7333,25,-0.0982,25,-0.1321
ENSG00000095787,WAC,113,0.15339,149,0.54508,99,-0.1478,71,-0.6255,94,-0.1924
ENSG00000165757,JCAD,51,0.63735,30,-0.4129,35,-0.2280,19,-1.1003,38,-0.0530
ENSG00000148516,ZEB1,35,-0.0491,51,0.57664,28,-0.4584,37,0.07340,44,0.34373
ENSG00000165322,ARHGAP12,23,-0.4722,32,0.19221,32,0.24790,26,-0.1604,39,0.49106
ENSG00000170759,KIF5B,55,-0.8845,116,0.53892,58,-0.6863,101,0.31464,221,1.69058
ENSG00000150093,ITGB1,18,-1.4227,45,0.28839,17,-1.4379,34,-0.1338,172,2.89695
ENSG00000108094,CUL2,85,0.98410,48,-0.3246,51,-0.3103,27,-1.2203,28,-1.1585
ENSG00000095794,CREM,65,0.63346,52,0.03221,37,-0.6417,44,-0.2554,46,-0.1871
ENSG00000108100,CCNY,126,0.05872,126,0.04425,122,-0.0184,88,-0.5193,145,0.26975
ENSG00000198105,ZNF248,37,0.63191,20,-0.6130,30,0.06189,13,-1.2338,20,-0.5631
ENSG00000175395,ZNF25,96,0.63194,98,0.43633,73,-0.0593,38,-1.0721,14,-2.4800
ENSG00000189180,ZNF33A,44,-0.0498,35,-0.3915,50,0.23400,36,-0.3606,52,0.23176
ENSG00000165733,BMS1,35,0.46562,21,-0.4597,24,-0.3858,26,-0.1770,32,0.14555
ENSG00000198915,RASGEF1A,51,0.34761,87,1.12713,39,-0.2620,29,-0.6524,7,-2.7335
ENSG00000169813,HNRNPF,22,-0.3656,21,-0.3140,15,-0.9274,33,0.42495,68,1.68529
ENSG00000169740,ZNF32,68,0.09337,59,-0.1602,70,0.14591,41,-0.7184,71,0.13910
ENSG00000107562,CXCL12,7,-1.7522,12,-0.6019,15,-0.3409,27,0.65245,68,2.37159
ENSG00000107551,RASSF4,22,-0.7832,46,0.57014,32,0.02022,34,0.08861,55,0.88813
ENSG00000172661,WASHC2C,33,0.82573,24,-0.0012,18,-0.5750,11,-1.1348,21,-0.2237
ENSG00000265354,TIMM23,86,0.82806,82,0.41719,50,-0.4647,36,-0.8883,22,-1.6071
ENSG00000266412,NCOA4,88,0.23725,51,-0.7087,84,0.10635,64,-0.3451,80,0.00273
ENSG00000265763,ZNF488,17,-0.6042,73,2.09881,12,-1.2004,4,-2.4746,44,1.13267
ENSG00000170324,FRMPD2,87,1.88227,15,-1.7617,32,-0.8119,17,-1.6291,13,-2.0241
ENSG00000107643,MAPK8,76,0.63959,54,-0.1472,62,0.08267,35,-0.8236,16,-1.9417
ENSG00000197444,OGDHL,115,0.28043,81,-0.3856,117,0.26001,101,-0.0275,38,-1.5423
ENSG00000227345,PARG,21,0.55442,13,-0.3789,17,0.01192,11,-0.7064,10,-0.7722
ENSG00000099290,WASHC2A,53,0.35286,68,0.64521,35,-0.5419,33,-0.5258,43,-0.1155
ENSG00000198964,SGMS1,14,-0.7393,24,0.28233,14,-0.6262,30,0.68572,46,1.39919
ENSG00000177613,CSTF2T,35,0.69845,19,-0.5784,17,-0.8475,35,0.39556,25,-0.1468
ENSG00000122873,CISD1,198,0.39170,189,0.17261,172,0.03202,114,-0.6217,85,-1.0744
ENSG00000072401,UBE2D1,47,0.62508,42,0.19026,31,-0.3401,16,-1.2986,31,-0.2696
ENSG00000108064,TFAM,17,-0.5353,24,0.18388,30,0.73565,14,-0.6604,19,-0.1549
ENSG00000237949,LINC00844,54,-2.2007,177,0.04605,50,-2.1581,413,1.50938,762,2.83679
ENSG00000165443,PHYHIPL,170,-0.0773,245,0.54674,172,-0.0357,136,-0.4008,177,0.01129
ENSG00000148541,FAM13C,30,0.01694,26,-0.2376,21,-0.6952,33,0.15391,58,1.09429
ENSG00000108091,CCDC6,86,0.26112,82,0.08805,89,0.29023,48,-0.7484,34,-1.2593
ENSG00000151150,ANK3,138,0.13824,159,0.31279,132,0.01265,74,-0.8862,127,-0.0491
ENSG00000150347,ARID5B,20,-0.0909,8,-1.3706,30,0.79101,11,-1.0172,20,-0.0655
ENSG00000138311,ZNF365,119,0.89024,96,0.18137,71,-0.3872,30,-1.6222,46,-0.9677
ENSG00000181915,ADO,56,0.80482,20,-1.1160,33,-0.4510,24,-0.8383,48,0.24031
ENSG00000148572,NRBF2,40,0.94710,22,-0.3702,21,-0.5440,19,-0.6490,18,-0.6743
ENSG00000171988,JMJD1C,30,0.00736,36,0.30892,22,-0.6146,26,-0.2233,52,0.90466
ENSG00000165476,REEP3,9,-1.6903,14,-0.6854,7,-1.8781,36,0.86189,107,3.12230
ENSG00000198739,LRRTM3,37,-0.0741,96,1.59723,38,0.00414,9,-2.1479,13,-1.5892
ENSG00000108176,DNAJC12,121,1.03806,60,-0.5163,75,-0.2172,49,-0.8396,18,-2.2897
ENSG00000148634,HERC4,47,0.76366,37,0.08485,21,-0.9383,31,-0.2111,33,-0.1104
ENSG00000096746,HNRNPH3,100,-0.0189,130,0.40662,79,-0.4853,96,-0.0760,146,0.61043
ENSG00000204130,RUFY2,52,1.05773,32,-0.1798,18,-1.2644,24,-0.6258,40,0.16709
ENSG00000122912,SLC25A16,33,0.82229,16,-0.5861,16,-0.7634,22,-0.1163,23,-0.0735
ENSG00000060339,CCAR1,35,-0.1469,81,1.27837,25,-0.7839,33,-0.1958,47,0.35136
ENSG00000165730,STOX1,10,-0.9456,14,-0.1640,21,0.74558,35,1.38123,1,-3.4502
ENSG00000107625,DDX50,23,-0.3728,28,0.09758,33,0.45702,20,-0.4322,29,0.11493
ENSG00000165732,DDX21,17,-0.3730,10,-0.9778,20,0.02492,23,0.23139,38,1.05665
ENSG00000198954,KIF1BP,93,0.68724,52,-0.4978,74,0.05751,40,-0.9141,32,-1.2301
ENSG00000122862,SRGN,17,-1.2548,8,-2.0411,15,-1.3409,21,-0.6201,173,3.42006
ENSG00000122958,VPS26A,77,0.49810,88,0.52339,55,-0.3058,29,-1.2257,47,-0.4641
ENSG00000156502,SUPV3L1,22,-0.0253,35,0.74442,24,0.18560,7,-1.7054,19,-0.2281
ENSG00000156515,HK1,319,0.44747,309,0.22578,268,0.00164,178,-0.6394,112,-1.3418
ENSG00000171224,FAM241B,84,0.96047,44,-0.4861,53,-0.2215,37,-0.7198,17,-1.8535
ENSG00000079332,SAR1A,95,0.18327,117,0.46787,78,-0.2397,65,-0.4627,84,-0.0810
ENSG00000180817,PPA1,298,0.56314,225,-0.1005,231,-0.0747,124,-1.0264,165,-0.5858
ENSG00000172731,LRRC20,29,-0.5747,31,-0.2677,58,1.02151,26,-0.5311,26,-0.5692
ENSG00000148730,EIF4EBP2,40,-0.5809,50,-0.0390,61,0.33414,63,0.32701,63,0.30955
ENSG00000166228,PCBD1,49,-0.5627,69,0.12309,67,0.11194,81,0.39518,87,0.51515
ENSG00000107738,VSIR,17,-1.9185,20,-1.2803,56,0.38789,93,1.15549,117,1.57455
ENSG00000197746,PSAP,1522,0.35213,1557,0.26186,1027,-0.4993,1261,-0.0784,1256,-0.0848
ENSG00000107742,SPOCK2,248,-0.0361,290,0.22620,249,-0.0211,260,0.05047,229,-0.1529
ENSG00000166295,ANAPC16,75,-0.2051,89,0.13685,71,-0.2974,109,0.46647,109,0.46631
ENSG00000168209,DDIT4,11,-1.9390,29,-0.0256,21,-0.6931,65,1.33622,97,2.11455
ENSG00000148719,DNAJB12,27,-0.2997,19,-0.7311,28,-0.1967,32,0.03554,66,1.27179
ENSG00000107745,MICU1,104,0.62932,88,0.10755,64,-0.4920,69,-0.2775,55,-0.6095
ENSG00000156026,MCU,25,1.04427,17,0.05499,9,-1.1113,11,-0.6378,14,-0.2508
ENSG00000122882,ECD,16,-0.0400,15,-0.1266,17,-0.0033,24,0.54470,12,-0.4483
ENSG00000213551,DNAJC9,26,0.07166,17,-0.5949,30,0.36336,13,-0.9812,28,0.16571
ENSG00000182180,MRPS16,65,0.30039,62,0.11281,57,-0.0402,44,-0.4432,42,-0.5143
ENSG00000138279,ANXA7,192,0.95191,101,-0.4717,102,-0.5645,86,-0.7136,101,-0.4662
ENSG00000107758,PPP3CB,454,0.50099,602,0.78726,344,-0.1674,166,-1.2519,123,-1.7088
ENSG00000166348,USP54,8,-1.8402,17,-0.3518,16,-0.6003,37,0.91806,80,2.39616
ENSG00000176986,SEC24C,51,0.44169,24,-0.9212,40,-0.1427,40,-0.1360,42,-0.0336
ENSG00000172586,CHCHD1,81,-0.1740,94,0.11795,101,0.31655,71,-0.3288,80,-0.1379
ENSG00000214655,ZSWIM8,30,-0.4870,44,0.26200,49,0.54933,23,-0.7664,43,0.20209
ENSG00000166507,NDST2,34,0.58580,21,-0.4075,18,-0.7582,28,0.07573,31,0.23417
ENSG00000148660,CAMK2G,188,0.22741,315,1.01057,137,-0.4480,126,-0.4885,114,-0.6460
ENSG00000185009,AP3M1,23,0.12342,22,-0.0098,24,0.19892,20,-0.1337,13,-0.8456
ENSG00000156110,ADK,34,0.50717,14,-1.0834,29,0.07435,21,-0.4247,21,-0.4282
ENSG00000156650,KAT6B,14,-0.8184,27,0.49708,18,-0.1900,21,0.07265,43,1.27923
ENSG00000156671,SAMD8,38,-0.1676,32,-0.3812,44,0.14588,45,0.12565,49,0.28400
ENSG00000165637,VDAC2,237,0.59588,102,-0.9598,185,-0.0402,162,-0.2469,121,-0.6935
ENSG00000165644,COMTD1,16,0.17644,7,-1.1117,14,-0.1992,21,0.53432,17,0.16804
ENSG00000165655,ZNF503,14,-0.9063,100,2.92428,9,-1.5133,9,-1.2599,23,0.08185
ENSG00000156113,KCNMA1,104,0.12123,168,0.87345,90,-0.2022,90,-0.1537,48,-1.1298
ENSG00000148606,POLR3A,50,0.42998,45,0.08422,48,0.23856,15,-1.5800,21,-1.0843
ENSG00000138326,RPS24,867,-0.6463,1115,-0.0637,1014,-0.2698,1815,0.73826,2166,1.04587
ENSG00000108175,ZMIZ1,75,0.00347,114,0.69388,64,-0.2930,44,-0.8220,96,0.41204
ENSG00000108179,PPIF,43,-0.0949,38,-0.2585,45,0.00031,51,0.19873,53,0.26175
ENSG00000165424,ZCCHC24,29,-1.6482,43,-0.7185,41,-0.9348,118,0.92108,275,2.61140
ENSG00000133678,TMEM254,20,-0.0886,19,-0.1535,26,0.48050,16,-0.3978,15,-0.5211
ENSG00000122359,ANXA11,142,0.43059,111,-0.1191,135,0.25521,59,-1.1073,55,-1.1890
ENSG00000122378,PRXL2A,177,-0.1684,246,0.41680,194,0.03387,226,0.27825,142,-0.4586
ENSG00000108219,TSPAN14,41,0.24122,17,-1.1971,25,-0.7589,33,-0.1684,82,1.35244
ENSG00000185737,NRG3,35,0.13773,45,0.48475,40,0.40274,23,-0.5699,3,-3.3177
ENSG00000165678,GHITM,649,0.83471,469,-0.0271,445,-0.1426,245,-1.0364,131,-1.9759
ENSG00000148600,CDHR1,28,-0.3821,92,1.79106,24,-0.5762,30,-0.1514,23,-0.5697
ENSG00000107771,CCSER2,78,0.54406,47,-0.4773,56,-0.2424,59,-0.1041,46,-0.4850
ENSG00000182771,GRID1,24,-0.0413,19,-0.3770,32,0.59961,11,-1.1953,21,-0.2026
ENSG00000062650,WAPL,16,-0.6863,46,1.28773,18,-0.2949,17,-0.3924,34,0.74251
ENSG00000173267,SNCG,692,0.48641,238,-1.3557,670,0.33219,491,-0.2466,225,-1.4386
ENSG00000148671,ADIRF,64,-2.1676,174,-0.2010,97,-1.3161,565,1.84344,695,2.28148
ENSG00000148672,GLUD1,159,-0.6461,310,0.61000,209,-0.0466,425,1.15895,137,-0.6949
ENSG00000223482,NUTM2A-AS1,42,0.34974,27,-0.4451,29,-0.4331,27,-0.4376,54,0.64991
ENSG00000138138,ATAD1,112,0.75730,48,-0.8761,76,-0.2246,44,-1.0212,78,-0.1186
ENSG00000171862,PTEN,134,0.35168,134,0.22195,119,0.03697,74,-0.7016,65,-0.8985
ENSG00000107798,LIPA,79,-0.1719,56,-0.6342,47,-1.0823,88,0.05503,246,1.87543
ENSG00000119917,IFIT3,14,-0.9400,9,-1.3191,22,0.05072,26,0.31634,59,1.73880
ENSG00000185745,IFIT1,58,-0.0046,74,0.37762,56,-0.0830,37,-0.7016,72,0.33105
ENSG00000152778,IFIT5,23,0.26762,17,-0.3000,13,-0.8833,24,0.21451,36,0.87478
ENSG00000148688,RPP30,32,0.28567,19,-0.6290,30,0.10717,24,-0.2305,23,-0.3088
ENSG00000180628,PCGF5,50,-0.4085,46,-0.4150,76,0.51078,69,0.23159,57,-0.0953
ENSG00000165338,HECTD2,29,0.38501,28,0.20568,26,0.12715,16,-0.6642,9,-1.5457
ENSG00000107854,TNKS2,58,0.20894,62,0.24105,53,-0.0362,27,-1.0393,55,0.04249
ENSG00000107864,CPEB3,59,0.02918,67,0.22446,75,0.55010,30,-1.0362,25,-1.2964
ENSG00000198060,MARCH5,43,0.91193,40,0.42294,22,-0.6407,21,-0.5985,9,-1.8472
ENSG00000138190,EXOC6,31,0.26666,44,0.75143,30,0.16365,10,-1.4536,9,-1.6574
ENSG00000138207,RBP4,161,1.01283,9,-3.7588,132,0.35080,40,-1.5761,32,-1.8988
ENSG00000148690,FRA10AC1,63,-0.3764,98,0.45112,81,0.18971,65,-0.2135,84,0.19827
ENSG00000108231,LGI1,79,0.63814,91,0.64097,49,-0.4492,43,-0.5494,20,-1.6740
ENSG00000095637,SORBS1,81,0.11726,100,0.43170,74,-0.0660,55,-0.5273,68,-0.2043
ENSG00000059573,ALDH18A1,24,0.29236,28,0.38008,20,-0.1276,15,-0.5821,16,-0.4891
ENSG00000119977,TCTN3,27,0.48386,12,-0.9457,19,-0.2613,25,0.18047,19,-0.2078
ENSG00000197430,OPALIN,25,-2.0446,43,-0.8446,9,-3.3817,116,0.74425,450,3.79237
ENSG00000077147,TM9SF3,135,0.49497,127,0.20954,87,-0.4839,84,-0.4503,102,-0.1336
ENSG00000196233,LCOR,19,-0.1805,16,-0.3509,19,-0.0770,17,-0.2678,36,0.94376
ENSG00000187122,SLIT1,186,0.10584,523,1.89706,130,-0.6118,84,-1.1658,41,-2.2156
ENSG00000052749,RRP12,33,0.55121,12,-1.1354,31,0.35204,19,-0.5238,8,-1.7314
ENSG00000171314,PGAM1,709,0.40567,521,-0.2386,656,0.17037,448,-0.4750,275,-1.2185
ENSG00000171311,EXOSC1,29,0.06116,28,-0.0302,25,-0.2402,26,-0.1635,39,0.49235
ENSG00000171307,ZDHHC16,33,0.45234,32,0.20680,31,0.21069,12,-1.2491,9,-1.6979
ENSG00000155229,MMS19,58,0.70525,55,0.33223,36,-0.4007,26,-0.8073,23,-1.0278
ENSG00000171160,MORN4,51,0.34843,32,-0.5047,46,0.08423,49,0.17063,20,-1.2472
ENSG00000155252,PI4K2A,59,0.54844,35,-0.4795,46,-0.0447,29,-0.7760,37,-0.3920
ENSG00000119986,AVPI1,19,-0.4086,20,-0.1866,31,0.67063,11,-1.0428,27,0.29593
ENSG00000155256,ZFYVE27,65,0.81380,46,-0.0867,40,-0.3757,18,-1.5291,39,-0.3468
ENSG00000155265,GOLGA7B,104,0.09902,116,0.24204,115,0.29196,86,-0.2338,37,-1.5397
ENSG00000095713,CRTAC1,17,-1.0402,28,0.05021,46,1.23392,23,-0.2955,18,-0.6294
ENSG00000107521,HPS1,37,0.24133,28,-0.2719,30,-0.2138,30,-0.1710,39,0.23090
ENSG00000119946,CNNM1,35,0.13898,48,0.61555,40,0.39660,15,-1.1526,7,-2.2442
ENSG00000120053,GOT1,475,1.00514,212,-0.7011,321,-0.0675,148,-1.2448,95,-1.9116
ENSG00000155287,SLC25A28,35,-0.0708,38,0.09310,40,0.20054,34,-0.0824,29,-0.3377
ENSG00000119929,CUTC,16,-0.5059,15,-0.5240,24,0.28918,14,-0.5772,41,1.13165
ENSG00000014919,COX15,19,0.09823,23,0.39110,20,0.21543,14,-0.3340,7,-1.3026
ENSG00000095485,CWF19L1,20,0.29174,11,-0.7295,20,0.23958,21,0.27041,6,-1.6731
ENSG00000196072,BLOC1S2,96,0.43973,87,0.10549,77,-0.0992,49,-0.7873,58,-0.5153
ENSG00000099194,SCD,124,-1.9780,358,0.06585,132,-1.7134,567,0.82973,1618,3.00001
ENSG00000235823,OLMALINC,13,-0.9863,9,-1.1835,4,-2.6205,57,1.76792,75,2.35183
ENSG00000166136,NDUFB8,478,-0.1865,397,-0.4186,636,0.44679,544,0.08014,414,-0.3539
ENSG00000166135,HIF1AN,24,-0.0936,28,0.15149,22,-0.2776,35,0.51872,27,0.11031
ENSG00000119906,SLF2,27,-0.4297,56,0.90560,19,-0.9316,29,-0.1529,72,1.36339
