Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000149476,TKFC,20,-1.1771,26,-0.8176,46,0.11177,37,-0.2292,71,1.07443,36,-0.3195
ENSG00000149532,CPSF7,79,1.26125,10,-1.9884,18,-1.1635,57,0.66459,48,0.43002,24,-0.8543
ENSG00000011347,SYT7,25,-2.1065,22,-2.2839,33,-1.7102,165,0.85710,143,0.73569,135,0.59608
ENSG00000134780,DAGLA,6,-2.5974,13,-1.4457,19,-0.9331,62,1.05701,43,0.46001,43,0.45751
ENSG00000124920,MYRF,377,4.47018,46,-0.4814,45,-0.4872,3,-4.4447,6,-3.6893,5,-3.8238
ENSG00000134825,TMEM258,232,0.88105,142,0.03537,123,-0.2015,90,-0.6967,140,0.01914,122,-0.2410
ENSG00000134824,FADS2,205,1.70965,87,0.13660,90,0.18887,94,0.26928,38,-1.2977,44,-1.0400
ENSG00000149485,FADS1,250,2.51422,70,0.02363,47,-0.6301,51,-0.4813,37,-1.1238,31,-1.3758
ENSG00000221968,FADS3,44,0.27124,2,-4.4125,11,-1.8480,53,0.57189,66,1.19296,30,-0.4107
ENSG00000167996,FTH1,5944,1.48157,3082,0.28063,2659,0.03403,2886,0.16994,1551,-0.9308,1584,-0.8943
ENSG00000162174,ASRGL1,60,0.09701,37,-0.6989,94,0.85240,96,0.89099,49,-0.2659,35,-0.8611
ENSG00000124942,AHNAK,476,2.85382,217,1.07978,87,-0.4761,121,0.06332,10,-3.7992,6,-4.5928
ENSG00000254772,EEF1G,612,1.01860,309,-0.1584,333,-0.0393,511,0.68932,225,-0.7500,255,-0.5317
ENSG00000149541,B3GAT3,60,-0.2145,48,-0.5870,36,-1.0242,85,0.34723,84,0.39373,77,0.21932
ENSG00000089597,GANAB,93,0.89045,20,-1.5973,38,-0.5896,35,-0.7199,90,1.01714,39,-0.6403
ENSG00000204922,UQCC3,45,0.24046,35,-0.1675,31,-0.3674,51,0.45162,45,0.31144,29,-0.5350
ENSG00000162191,UBXN1,103,0.87216,47,-0.4510,62,0.00081,63,0.02692,58,-0.1264,52,-0.3086
ENSG00000168000,BSCL2,136,-2.1210,136,-2.1180,347,-0.7014,495,-0.1318,914,1.15191,676,0.46243
ENSG00000162188,GNG3,77,-2.5654,160,-1.4845,355,-0.2434,199,-1.1501,527,0.49702,725,1.23575
ENSG00000214753,HNRNPUL2,89,-0.0132,85,-0.0976,34,-1.5045,129,0.61275,93,0.07132,98,0.16180
ENSG00000168002,POLR2G,99,0.52453,51,-0.5606,65,-0.1789,65,-0.1935,77,0.11820,73,0.01879
ENSG00000162236,STX5,37,0.24671,23,-0.5522,25,-0.3718,35,0.12512,37,0.26008,32,-0.0249
ENSG00000168003,SLC3A2,142,1.11136,24,-1.7765,87,0.24819,94,0.37426,81,0.14136,46,-0.8727
ENSG00000168539,CHRM1,1,-6.0155,35,-1.0913,31,-1.2442,94,0.51356,131,1.41015,66,-0.0863
ENSG00000176485,PLAAT3,392,3.01571,69,-0.4506,75,-0.3138,62,-0.6141,34,-1.6962,32,-1.7955
ENSG00000133318,RTN3,488,-1.4630,689,-0.9352,553,-1.2736,908,-0.5036,1943,0.95110,1696,0.64083
ENSG00000072518,MARK2,37,0.20508,18,-0.9406,7,-2.2066,54,0.85149,39,0.33890,34,0.05945
ENSG00000176340,COX8A,454,-0.1309,311,-0.7328,605,0.34677,394,-0.3624,413,-0.3291,673,0.64081
ENSG00000167770,OTUB1,90,-1.3355,80,-1.5093,105,-1.0962,117,-0.9217,343,1.05334,300,0.73598
ENSG00000168439,STIP1,55,-0.3803,44,-0.7462,49,-0.5680,39,-0.9448,91,0.51403,96,0.64819
ENSG00000110011,DNAJC4,48,0.51308,41,0.25850,42,0.27023,22,-0.7666,26,-0.5605,39,0.19306
ENSG00000173511,VEGFB,136,0.97101,95,0.32741,61,-0.3951,129,0.86620,41,-1.1305,60,-0.4835
ENSG00000173457,PPP1R14B,81,1.07762,46,0.06924,59,0.51193,36,-0.3097,25,-1.0108,39,-0.2119
ENSG00000002330,BAD,147,0.65201,58,-0.8752,63,-0.7369,98,-0.0383,87,-0.2685,131,0.54110
ENSG00000173264,GPR137,40,0.33671,19,-0.8891,27,-0.2852,36,0.16881,47,0.73911,23,-0.6543
ENSG00000173153,ESRRA,44,0.30951,17,-1.1677,27,-0.4681,13,-1.6367,55,0.84227,41,0.20953
ENSG00000173113,TRMT112,143,0.26134,96,-0.4012,122,-0.0019,103,-0.2897,133,0.16463,125,0.03595
ENSG00000126432,PRDX5,696,1.04028,173,-1.2540,279,-0.5131,232,-0.8016,334,-0.2569,508,0.57344
ENSG00000162302,RPS6KA4,37,0.07766,33,-0.0933,25,-0.5637,70,1.19406,24,-0.6905,35,-0.0367
ENSG00000110076,NRXN2,84,-0.8146,63,-1.2582,75,-0.9962,269,1.14110,202,0.75383,113,-0.3945
ENSG00000168066,SF1,131,0.51759,44,-1.2295,77,-0.3628,145,0.68469,112,0.29731,75,-0.4561
ENSG00000168067,MAP4K2,37,0.35719,26,-0.2315,26,-0.1894,22,-0.4445,42,0.70356,21,-0.6157
ENSG00000068971,PPP2R5B,45,-0.6325,42,-0.7556,36,-0.9964,72,0.12359,77,0.26720,94,0.69070
ENSG00000213465,ARL2,119,-0.6246,110,-0.7457,161,-0.1463,197,0.19235,201,0.26222,209,0.33812
ENSG00000149823,VPS51,55,-0.8155,108,0.25791,78,-0.2677,83,-0.1660,116,0.46645,90,-0.0412
ENSG00000149809,TM7SF2,139,0.45523,55,-1.0378,93,-0.2117,62,-0.8491,176,1.08120,74,-0.6590
ENSG00000149806,FAU,1396,0.96021,1122,0.56887,864,0.12288,819,0.03422,504,-0.8381,604,-0.5233
ENSG00000162298,SYVN1,84,1.49305,19,-1.0379,25,-0.6081,21,-0.8530,47,0.50018,24,-0.7152
ENSG00000014216,CAPN1,42,-0.1273,18,-1.4457,16,-1.5793,41,-0.1982,80,1.19429,45,-0.0352
ENSG00000245532,NEAT1,557,3.63922,122,0.20243,102,-0.0928,19,-2.6392,12,-3.5529,21,-2.6513
ENSG00000251562,MALAT1,5262,1.95881,5021,1.85475,1203,-0.6843,1211,-0.6736,365,-2.6766,655,-1.7727
ENSG00000142186,SCYL1,20,-1.8056,46,-0.5041,41,-0.7066,43,-0.6313,95,0.84088,84,0.56624
ENSG00000168056,LTBP3,157,1.44236,43,-0.7682,67,-0.0746,100,0.60688,65,-0.1366,31,-1.4000
ENSG00000176973,FAM89B,26,-0.9829,44,-0.1488,32,-0.6481,61,0.41294,69,0.75397,41,-0.2812
ENSG00000173442,EHBP1L1,58,0.14365,39,-0.4969,28,-1.0165,35,-0.6726,66,0.42046,67,0.46466
ENSG00000172922,RNASEH2C,74,0.73031,47,-0.0489,30,-0.7359,57,0.29054,49,0.01621,40,-0.3507
ENSG00000172757,CFL1,698,-0.6058,699,-0.6046,723,-0.5516,787,-0.4170,1318,0.52280,1299,0.49097
ENSG00000172500,FIBP,55,-0.7214,58,-0.6520,99,0.20990,48,-0.9288,108,0.44462,109,0.45251
ENSG00000175602,CCDC85B,140,-1.8376,417,-0.1540,405,-0.1983,303,-0.6644,547,0.35394,651,0.72749
ENSG00000175573,C11orf68,47,-0.4503,32,-1.0394,41,-0.6719,90,0.60875,69,0.17803,77,0.39911
ENSG00000175550,DRAP1,77,-0.4198,84,-0.2762,83,-0.3050,106,0.10334,90,-0.1999,135,0.60473
ENSG00000175334,BANF1,157,1.31480,20,-1.9806,63,-0.2771,85,0.21865,54,-0.6029,82,0.18565
ENSG00000087365,SF3B2,164,0.83042,32,-1.7683,99,-0.0327,95,-0.1035,115,0.25769,94,-0.1393
ENSG00000175115,PACS1,25,-0.8017,25,-0.8128,26,-0.7392,49,0.26593,66,0.94141,39,-0.1312
ENSG00000174996,KLC2,13,-2.7771,25,-1.8634,51,-0.7804,65,-0.3867,147,1.24564,108,0.53087
ENSG00000174903,RAB1B,128,0.34709,77,-0.4915,69,-0.6554,89,-0.2436,148,0.72786,86,-0.3485
ENSG00000174871,CNIH2,28,-3.0563,104,-1.1142,162,-0.4313,175,-0.3073,369,1.21561,242,0.26211
ENSG00000179292,TMEM151A,160,0.59956,68,-0.7932,49,-1.3095,86,-0.4303,149,0.57139,119,0.10806
ENSG00000174684,B4GAT1,134,-2.0724,215,-1.3610,288,-0.9115,414,-0.3404,876,1.17391,639,0.45246
ENSG00000174516,PELI3,18,-1.1503,6,-2.6454,21,-0.9171,15,-1.4188,68,1.25455,54,0.71190
ENSG00000174165,ZDHHC24,39,0.13493,8,-2.1962,58,0.78716,49,0.47981,48,0.56273,20,-1.0296
ENSG00000174080,CTSF,119,-0.1802,49,-1.5580,145,0.13714,162,0.32530,175,0.55207,120,-0.1919
ENSG00000173992,CCS,35,0.22807,23,-0.4451,26,-0.2825,53,0.95453,30,-0.0006,23,-0.5082
ENSG00000239306,RBM14,60,1.19923,14,-1.1389,20,-0.6742,25,-0.2991,35,0.32320,25,-0.3127
ENSG00000173933,RBM4,37,-1.0225,33,-1.2059,74,0.05675,70,-0.0255,90,0.46650,88,0.41845
ENSG00000173898,SPTBN2,12,-3.1053,62,-0.6837,91,-0.0691,127,0.49415,129,0.62131,105,0.19134
ENSG00000173599,PC,58,0.25322,31,-0.7607,58,0.24189,28,-0.9056,54,0.14227,59,0.31022
ENSG00000173621,LRFN4,22,-0.6414,12,-1.5689,30,-0.1563,62,1.10325,46,0.68488,22,-0.6741
ENSG00000173227,SYT12,14,-1.0874,10,-1.5802,24,-0.2624,2,-3.5806,59,1.65166,30,0.08817
ENSG00000173120,KDM2A,17,-0.9662,25,-0.3212,32,0.09281,54,0.97215,30,-0.0265,28,-0.1454
ENSG00000173020,GRK2,77,-0.4269,50,-1.0938,70,-0.5695,146,0.63387,148,0.81393,81,-0.3929
ENSG00000172932,ANKRD13D,43,-0.2037,26,-1.0029,26,-0.9718,62,0.37684,69,0.70624,48,-0.0272
ENSG00000172531,PPP1CA,82,-0.2574,86,-0.1766,36,-1.5325,76,-0.3750,121,0.47267,122,0.48744
ENSG00000172508,CARNS1,424,4.72928,65,-0.0350,16,-2.1516,0,-7.7151,8,-3.3052,5,-3.8902
ENSG00000110711,AIP,62,0.58126,13,-1.8902,53,0.30673,42,-0.0750,47,0.13224,44,-0.0028
ENSG00000110697,PITPNM1,22,-1.3383,63,0.32243,81,0.77114,39,-0.4353,41,-0.4002,62,0.37463
ENSG00000167797,CDK2AP2,75,1.61317,2,-3.6421,51,0.87742,21,-0.6024,38,0.39189,10,-1.8176
ENSG00000084207,GSTP1,529,1.49247,260,0.20050,188,-0.3284,314,0.52231,141,-0.8830,135,-0.9539
ENSG00000167792,NDUFV1,102,-0.8475,135,-0.4108,103,-0.8327,90,-1.0461,245,0.70475,235,0.61794
ENSG00000110717,NDUFS8,164,-0.1309,118,-0.6530,166,-0.1167,137,-0.4266,209,0.32244,210,0.32550
ENSG00000110721,CHKA,95,1.79832,20,-0.8625,10,-1.9462,42,0.28165,30,-0.2986,28,-0.4305
ENSG00000110066,KMT5B,52,0.86346,23,-0.5057,46,0.64926,36,0.21280,28,-0.2403,20,-0.8385
ENSG00000110075,PPP6R3,56,0.84314,41,0.30930,11,-1.7741,34,-0.0175,31,-0.1866,35,0.04058
ENSG00000197345,MRPL21,32,-1.0452,45,-0.5386,70,0.16700,42,-0.6393,83,0.55624,74,0.32503
ENSG00000085733,CTTN,89,0.34940,31,-1.3125,65,-0.1640,73,0.03045,91,0.45461,68,-0.0965
ENSG00000162105,SHANK2,21,-1.5032,36,-0.6815,40,-0.5071,63,0.22105,75,0.60779,67,0.35773
ENSG00000172893,DHCR7,43,-0.0643,36,-0.3597,34,-0.4360,56,0.36084,71,0.95381,24,-1.0732
ENSG00000137497,NUMA1,163,1.63485,40,-0.8151,45,-0.5992,94,0.59350,61,-0.1567,33,-1.2370
ENSG00000149357,LAMTOR1,116,-0.2186,68,-1.0473,168,0.38851,99,-0.4727,165,0.43384,141,0.11060
ENSG00000110200,ANAPC15,64,0.70716,5,-3.0394,47,0.17712,33,-0.4154,45,0.12701,49,0.30106
ENSG00000162129,CLPB,33,0.06235,15,-1.1107,38,0.29658,20,-0.6870,33,0.10896,40,0.45050
ENSG00000186642,PDE2A,20,-3.2167,32,-2.5403,68,-1.4423,279,0.85251,280,1.06789,200,0.32496
ENSG00000214530,STARD10,30,-0.0012,17,-0.8424,30,0.00022,6,-2.2757,34,0.25134,43,0.77716
ENSG00000110237,ARHGEF17,46,0.29862,3,-3.4647,34,-0.1929,40,0.07538,32,-0.3373,59,0.92199
ENSG00000054965,FAM168A,72,-0.4305,32,-1.6776,77,-0.3079,157,0.88326,85,-0.1819,121,0.51271
ENSG00000021300,PLEKHB1,1030,2.40309,433,0.62923,371,0.36093,271,-0.1598,77,-2.2672,66,-2.5049
ENSG00000175582,RAB6A,129,-1.1049,156,-0.8148,149,-0.8791,258,-0.0115,375,0.75965,317,0.40121
ENSG00000175581,MRPL48,69,1.00566,18,-1.1855,11,-1.8327,32,-0.3029,42,0.18194,46,0.37133
ENSG00000175575,PAAF1,74,0.96121,41,-0.0214,30,-0.5386,23,-0.9611,44,0.06753,41,-0.0604
ENSG00000214517,PPME1,47,-1.0582,57,-0.7495,32,-1.6420,97,0.10310,160,1.22141,89,-0.0515
ENSG00000165434,PGM2L1,64,-2.6930,226,-0.8041,189,-1.0856,482,0.42698,548,0.79195,468,0.44835
ENSG00000118363,SPCS2,263,1.29801,77,-0.7901,114,-0.1642,124,-0.0226,130,0.06052,85,-0.7084
ENSG00000137486,ARRB1,50,-0.9527,104,0.19915,120,0.44330,91,-0.0171,92,-0.0024,94,0.03313
ENSG00000149273,RPS3,895,1.54113,481,0.39102,416,0.14825,452,0.28823,185,-1.2704,216,-1.0107
ENSG00000171533,MAP6,111,0.05132,49,-1.2315,61,-0.9097,120,0.18403,149,0.67252,110,0.04925
ENSG00000078124,ACER3,84,1.04590,57,0.34848,28,-0.7869,26,-0.8741,38,-0.3625,48,0.10344
ENSG00000149269,PAK1,21,-2.6551,46,-1.5445,63,-1.0501,243,1.19541,185,0.85301,120,-0.0443
ENSG00000074201,CLNS1A,141,1.06443,80,0.09002,42,-0.9550,55,-0.5238,79,0.08007,67,-0.2543
ENSG00000048649,RSF1,102,0.57551,92,0.39060,47,-0.6915,89,0.34628,66,-0.1710,59,-0.3850
ENSG00000151366,NDUFC2,165,-1.1922,198,-0.9134,253,-0.5314,259,-0.4948,582,1.08290,386,0.18498
ENSG00000137509,PRCP,157,2.26676,14,-1.9133,11,-2.1667,66,0.54720,31,-0.7845,36,-0.5033
ENSG00000137502,RAB30,58,0.74723,35,-0.0925,41,0.15103,73,1.17356,20,-1.0898,25,-0.6780
ENSG00000137500,CCDC90B,71,0.69843,43,-0.1532,44,-0.1178,72,0.71878,34,-0.5868,39,-0.3295
ENSG00000150672,DLG2,75,-0.7245,143,0.33009,86,-0.4931,86,-0.5086,132,0.23273,142,0.38543
ENSG00000171204,TMEM126B,35,-1.1598,65,-0.1826,66,-0.1520,55,-0.4316,116,1.00353,63,-0.2593
ENSG00000171202,TMEM126A,26,-0.9041,27,-0.8339,18,-1.4070,63,0.53314,51,0.20389,65,0.72368
ENSG00000137501,SYTL2,48,0.30400,66,0.83817,26,-0.7006,121,2.05400,27,-0.7203,4,-3.6874
ENSG00000073921,PICALM,223,1.42069,90,-0.1697,70,-0.5766,76,-0.4502,117,0.29730,55,-1.0581
ENSG00000149196,HIKESHI,64,0.06523,37,-0.8202,36,-0.8468,43,-0.5691,82,0.57321,74,0.37751
ENSG00000151376,ME3,2,-4.2392,16,-1.6893,31,-0.6947,45,-0.0795,60,0.47384,82,1.19857
ENSG00000168959,GRM5,17,-2.5163,41,-1.2270,39,-1.2958,76,-0.2506,140,0.96089,129,0.77004
ENSG00000110172,CHORDC1,62,0.76703,22,-0.8904,23,-0.8673,8,-2.3199,42,0.10683,58,0.80663
ENSG00000165323,FAT3,4,-3.0441,23,-0.6849,21,-0.8087,41,0.22844,32,-0.2202,66,1.35431
ENSG00000180773,SLC36A4,46,0.75537,21,-0.5436,11,-1.4893,30,0.05006,26,-0.2185,37,0.47426
ENSG00000166012,TAF1D,150,0.56020,112,0.06329,70,-0.6991,88,-0.3224,97,-0.2079,125,0.28456
ENSG00000150316,CWC15,112,0.88409,45,-0.6129,66,-0.0047,71,0.09984,60,-0.1971,59,-0.2137
ENSG00000263465,SRSF8,57,-0.2439,33,-1.0937,50,-0.4490,116,0.95512,83,0.44512,55,-0.3629
ENSG00000149218,ENDOD1,212,1.81237,42,-1.0059,49,-0.7710,59,-0.4737,59,-0.5199,76,-0.0753
ENSG00000149212,SESN3,136,0.25990,89,-0.4264,49,-1.3464,306,1.77933,83,-0.6185,91,-0.4400
ENSG00000149231,CCDC82,53,0.05519,60,0.26680,67,0.45588,24,-1.1493,67,0.53783,35,-0.6658
ENSG00000110330,BIRC2,112,1.53946,40,-0.2662,37,-0.4055,43,-0.1835,31,-0.7539,43,-0.1887
ENSG00000152558,TMEM123,428,4.99246,24,-1.5497,33,-1.0502,15,-2.2316,7,-3.4990,2,-4.8994
ENSG00000137692,DCUN1D5,33,-0.0964,61,0.94007,21,-0.8095,10,-1.9352,33,-0.1460,46,0.52476
ENSG00000152578,GRIA4,34,-0.3383,38,-0.1464,39,-0.1186,73,0.96603,46,0.19286,29,-0.6639
ENSG00000170903,MSANTD4,66,1.25852,12,-1.5353,18,-0.9193,48,0.66354,26,-0.3748,31,-0.0855
ENSG00000149313,AASDHPPT,92,-0.4107,103,-0.2407,63,-1.0091,108,-0.1557,153,0.49500,141,0.33180
ENSG00000152402,GUCY1A2,42,-0.6758,38,-0.8181,35,-0.9480,38,-0.8148,75,0.32365,103,1.02726
ENSG00000110675,ELMOD1,28,-3.0002,86,-1.3554,53,-2.0748,232,0.21661,392,1.46697,224,0.18534
ENSG00000166266,CUL5,55,0.00536,61,0.17573,25,-1.2176,44,-0.3394,57,0.07498,69,0.47392
ENSG00000075239,ACAT1,142,1.15177,64,-0.2241,39,-1.0120,87,0.27565,64,-0.2624,64,-0.2490
ENSG00000149311,ATM,143,2.54169,40,0.05658,37,-0.0950,10,-2.0228,22,-1.0300,19,-1.2317
ENSG00000185742,C11orf87,12,-3.1217,42,-1.2509,40,-1.3287,54,-0.8796,146,0.93996,154,1.06768
ENSG00000137710,RDX,323,2.61740,130,0.69501,50,-0.8579,55,-0.7024,25,-2.0958,41,-1.3041
ENSG00000137714,FDX1,13,-1.1433,14,-0.9862,20,-0.5292,30,0.12564,34,0.45021,37,0.59040
ENSG00000137727,ARHGAP20,11,-1.8251,23,-0.7483,8,-2.3101,17,-1.2514,44,0.31835,76,1.61184
ENSG00000170145,SIK2,59,0.77778,39,0.05868,19,-1.0298,39,0.06872,32,-0.2874,39,0.10225
ENSG00000109846,CRYAB,1931,3.64434,405,0.12269,237,-0.7413,107,-1.9471,94,-2.3213,71,-2.7465
ENSG00000150764,DIXDC1,110,1.50673,23,-1.1145,25,-1.0044,43,-0.1354,49,0.09342,39,-0.3661
ENSG00000150768,DLAT,45,-0.4807,27,-1.2922,33,-0.9718,41,-0.6274,74,0.38841,97,0.97414
ENSG00000150779,TIMM8B,89,-0.1740,116,0.24894,107,0.11344,79,-0.3775,80,-0.4064,123,0.42122
ENSG00000204370,SDHD,89,0.95249,43,-0.2680,35,-0.6149,37,-0.5015,40,-0.4392,62,0.38353
ENSG00000150787,PTS,42,-0.8409,89,0.37240,51,-0.5272,78,0.15267,78,0.18112,76,0.13954
ENSG00000250303,LINC02762,33,-0.0709,38,0.12213,13,-1.5334,55,0.77905,49,0.68959,21,-0.8930
ENSG00000149294,NCAM1,483,0.16895,228,-1.0270,215,-1.1230,564,0.43102,524,0.36262,477,0.17230
ENSG00000109906,ZBTB16,42,0.20408,53,0.57187,28,-0.4817,40,0.09075,47,0.46799,21,-0.9969
ENSG00000182985,CADM1,213,0.03698,76,-1.5751,95,-1.2402,296,0.59709,305,0.79480,187,-0.1968
ENSG00000109917,ZPR1,36,-0.0044,20,-0.9432,30,-0.2814,17,-1.1408,46,0.48280,47,0.51320
ENSG00000160584,SIK3,180,1.14014,52,-0.9197,58,-0.7552,149,0.79243,86,-0.1586,69,-0.5639
ENSG00000168092,PAFAH1B2,159,-0.0235,94,-0.8648,89,-0.9413,170,0.08701,218,0.60870,172,0.12093
ENSG00000149577,SIDT2,36,0.25007,11,-1.6105,23,-0.4384,30,-0.0223,44,0.73703,29,-0.1238
ENSG00000186318,BACE1,150,0.87339,90,-0.0123,53,-0.8424,76,-0.2677,113,0.44376,64,-0.6352
ENSG00000137726,FXYD6,176,-2.1952,393,-0.9825,595,-0.3305,712,-0.0391,1072,0.80141,906,0.43593
ENSG00000177098,SCN4B,39,0.02370,8,-2.4429,8,-2.3749,55,0.59141,58,0.85722,41,0.12921
ENSG00000149575,SCN2B,27,-2.3559,54,-1.3239,66,-1.0108,99,-0.3722,164,0.55002,213,1.15062
ENSG00000110344,UBE4A,75,0.22554,12,-2.5934,55,-0.2769,42,-0.7213,87,0.56101,84,0.49012
ENSG00000167283,ATP5MG,431,-0.1854,419,-0.2296,320,-0.6571,321,-0.6525,527,0.17296,657,0.62978
ENSG00000118058,KMT2A,73,0.04900,97,0.54337,40,-0.9028,132,1.09604,58,-0.3674,53,-0.5195
ENSG00000149582,TMEM25,21,-1.3957,38,-0.5162,42,-0.3634,116,1.39602,64,0.36737,39,-0.5657
ENSG00000118096,IFT46,61,1.26301,15,-1.0582,18,-0.8037,18,-0.7660,37,0.39989,26,-0.2252
ENSG00000095139,ARCN1,67,0.41993,37,-0.5399,33,-0.7320,41,-0.3834,52,-0.0007,67,0.51257
ENSG00000019144,PHLDB1,257,3.03206,67,0.19789,54,-0.1542,36,-0.7800,18,-1.9993,12,-2.5793
ENSG00000110367,DDX6,175,0.44614,134,-0.0051,102,-0.4430,187,0.56170,117,-0.2578,121,-0.1973
ENSG00000118181,RPS25,1498,1.17379,1163,0.70944,1007,0.45674,705,-0.1408,405,-1.1328,480,-0.8472
ENSG00000196655,TRAPPC4,67,0.46055,28,-0.9568,31,-0.7610,44,-0.2151,65,0.48630,53,0.08737
ENSG00000149428,HYOU1,36,-0.8953,32,-1.0700,23,-1.5859,61,-0.0851,100,0.93453,80,0.44203
ENSG00000160695,VPS11,30,-0.3124,11,-1.7902,19,-1.0650,39,0.11451,47,0.49022,50,0.63063
ENSG00000172375,C2CD2L,17,-1.9735,14,-2.2567,38,-0.7412,98,0.82901,101,1.09520,58,-0.0875
ENSG00000154096,THY1,103,-3.3778,365,-1.5027,478,-1.0913,944,-0.0127,1742,1.34001,1118,0.32061
ENSG00000110400,NECTIN1,66,0.88856,32,-0.3478,22,-0.9166,25,-0.7379,75,1.44840,10,-2.2779
ENSG00000196914,ARHGEF12,150,0.29697,132,0.07903,125,-0.0071,141,0.18315,134,0.12034,95,-0.5107
ENSG00000109929,SC5D,172,0.64648,69,-0.8467,81,-0.5876,104,-0.1881,137,0.30211,119,0.03178
ENSG00000137642,SORL1,267,0.29220,109,-1.1371,170,-0.4464,94,-1.3668,220,-0.0336,356,0.98253
ENSG00000255248,MIR100HG,93,0.43229,33,-1.2264,55,-0.4209,95,0.47477,78,0.16995,71,-0.0305
ENSG00000109971,HSPA8,585,-0.8519,714,-0.5398,523,-1.0256,362,-1.5852,1308,0.54880,1590,0.99027
ENSG00000023171,GRAMD1B,19,-2.0972,50,-0.6258,30,-1.4187,81,0.16683,103,0.68739,101,0.65840
ENSG00000166257,SCN3B,45,-3.0268,184,-0.9300,155,-1.1930,341,0.05192,610,1.36247,348,0.10361
ENSG00000154144,TBRG1,76,0.38282,27,-1.2244,47,-0.3915,39,-0.7054,71,0.32916,75,0.44037
ENSG00000110013,SIAE,54,0.41208,14,-1.7050,34,-0.3168,12,-1.8881,54,0.49474,57,0.61943
ENSG00000154146,NRGN,73,-4.3654,450,-1.6957,828,-0.7629,453,-1.6861,2359,1.24892,2074,0.93171
ENSG00000165478,HEPACAM,354,2.42579,100,-0.0259,104,0.04506,171,0.89540,23,-2.4368,18,-2.7795
ENSG00000149557,FEZ1,631,1.87861,221,-0.0596,215,-0.1015,140,-0.7809,141,-0.8732,171,-0.5368
ENSG00000149547,EI24,103,0.52612,52,-0.5768,69,-0.1501,91,0.31096,93,0.42868,50,-0.7265
ENSG00000109832,DDX25,5,-2.8079,8,-2.2354,16,-1.2246,40,0.24491,51,0.81241,53,0.87220
ENSG00000182934,SRPRA,28,0.11306,15,-0.9044,16,-0.7724,23,-0.2258,40,0.84150,25,-0.1155
ENSG00000134909,ARHGAP32,29,-0.8923,56,0.17133,35,-0.5893,48,-0.0734,61,0.39041,56,0.21978
ENSG00000084234,APLP2,224,-0.2317,186,-0.5289,110,-1.3432,278,0.11910,400,0.91990,235,-0.1821
ENSG00000196323,ZBTB44,72,0.41701,83,0.65504,41,-0.4993,76,0.51201,48,-0.2727,40,-0.6134
ENSG00000120451,SNX19,40,0.37441,33,0.01898,26,-0.3445,21,-0.6638,39,0.36952,30,-0.1384
ENSG00000182667,NTM,225,0.89588,112,-0.2855,105,-0.3901,290,1.37852,85,-0.8049,83,-0.8536
ENSG00000183715,OPCML,28,-2.6093,83,-0.9754,71,-1.2148,67,-1.2977,272,1.26171,216,0.70631
ENSG00000166086,JAM3,230,2.56062,36,-0.8937,33,-0.9990,46,-0.5033,45,-0.6085,33,-1.1122
ENSG00000151502,VPS26B,44,-1.0621,39,-1.2527,57,-0.6612,82,-0.0875,128,0.80214,108,0.43372
ENSG00000151500,THYN1,23,-1.3285,46,-0.2769,27,-1.1223,60,0.13824,72,0.54175,69,0.47462
ENSG00000109956,B3GAT1,186,-0.0863,168,-0.2488,209,0.10578,166,-0.2668,234,0.35717,184,-0.1139
ENSG00000120645,IQSEC3,7,-2.7086,36,-0.3103,31,-0.5573,51,0.26394,50,0.28546,61,0.70139
ENSG00000060237,WNK1,521,1.85481,203,0.10421,160,-0.2886,136,-0.5468,128,-0.7180,125,-0.7656
ENSG00000082805,ERC1,39,-0.5683,77,0.56562,23,-1.3773,45,-0.3311,62,0.22341,67,0.38550
ENSG00000004478,FKBP4,88,0.28663,46,-0.7689,43,-0.8615,75,0.03021,85,0.27874,85,0.26581
ENSG00000118971,CCND2,87,-1.2801,174,-0.1855,137,-0.5718,229,0.26222,219,0.22313,249,0.48943
ENSG00000139180,NDUFA9,51,-0.6883,62,-0.3908,61,-0.4086,45,-0.8801,89,0.23285,117,0.81507
ENSG00000010278,CD9,296,4.54216,13,-1.9882,40,-0.2779,20,-1.3197,6,-3.3536,0,-6.0034
ENSG00000139190,VAMP1,29,-0.3727,22,-0.8260,26,-0.5504,15,-1.3378,49,0.57025,52,0.70849
ENSG00000111639,MRPL51,209,0.84136,92,-0.5371,150,0.26621,111,-0.2375,101,-0.4368,130,0.03285
ENSG00000111640,GAPDH,1702,-0.7719,1949,-0.5590,1907,-0.5930,1788,-0.6946,3542,0.50574,3810,0.66351
ENSG00000111642,CHD4,187,1.37719,86,0.00884,50,-0.8518,95,0.16300,75,-0.2569,60,-0.6587
ENSG00000111653,ING4,34,0.18444,24,-0.3472,22,-0.5362,19,-0.7721,28,-0.1352,44,0.75280
ENSG00000139200,PIANP,6,-4.3239,28,-2.0810,35,-1.7310,177,0.86262,186,1.19833,120,0.21807
ENSG00000111652,COPS7A,68,-0.3534,22,-2.0775,37,-1.3153,60,-0.5579,132,0.91744,115,0.61259
