Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000167985,SDHAF2,38,0.46044,45,0.61314,24,-0.6863
ENSG00000011347,SYT7,161,0.26221,65,-1.2222,145,0.03964
ENSG00000134780,DAGLA,41,0.20151,14,-1.4863,39,0.13774
ENSG00000124920,MYRF,13,-0.6627,113,3.60334,6,-2.3911
ENSG00000134825,TMEM258,188,0.17887,298,0.88070,144,-0.5425
ENSG00000168496,FEN1,23,0.91675,7,-1.2257,13,-0.6106
ENSG00000134824,FADS2,44,-0.6420,110,0.99382,62,0.11951
ENSG00000149485,FADS1,27,-0.3570,84,1.62247,27,-0.5171
ENSG00000221968,FADS3,57,0.84286,28,-0.5443,32,-0.6715
ENSG00000167996,FTH1,2139,-0.6791,5972,1.16886,3001,0.04646
ENSG00000162174,ASRGL1,49,-0.4698,82,0.47927,65,0.23569
ENSG00000124942,AHNAK,15,-0.8109,108,2.87406,14,-1.2762
ENSG00000254772,EEF1G,240,-0.2460,443,0.82014,258,-0.1198
ENSG00000149541,B3GAT3,106,0.51741,46,-0.9345,78,-0.2609
ENSG00000089597,GANAB,62,0.66109,48,0.00949,38,-0.6469
ENSG00000185085,INTS5,23,0.78837,10,-0.7933,14,-0.5598
ENSG00000214756,CSKMT,12,0.49053,19,1.06516,7,-0.9592
ENSG00000204922,UQCC3,55,0.27419,38,-0.3845,47,-0.1463
ENSG00000162191,UBXN1,61,0.02801,103,0.87859,53,-0.3984
ENSG00000168000,BSCL2,541,0.53473,176,-1.3851,406,-0.2040
ENSG00000162188,GNG3,816,0.39997,368,-0.9741,660,-0.1377
ENSG00000214753,HNRNPUL2,77,-0.0214,52,-0.6235,82,0.19575
ENSG00000162222,TTC9C,32,0.74995,15,-0.6807,20,-0.5453
ENSG00000168002,POLR2G,60,-0.1896,91,0.52887,65,-0.0310
ENSG00000168569,TMEM223,23,0.67682,22,0.35567,13,-0.7931
ENSG00000185475,TMEM179B,20,0.00730,42,1.22734,16,-0.5789
ENSG00000162231,NXF1,18,0.04770,21,0.28176,17,-0.1459
ENSG00000162236,STX5,28,0.22864,31,0.31930,22,-0.3321
ENSG00000133316,WDR74,31,0.47645,17,-0.5930,23,-0.2923
ENSG00000168003,SLC3A2,93,0.44890,104,0.47776,62,-0.6135
ENSG00000168539,CHRM1,87,0.55758,16,-2.2172,67,-0.1352
ENSG00000176485,PLAAT3,42,-0.4465,231,2.76322,28,-1.4840
ENSG00000184743,ATL3,7,-0.6718,25,1.38529,10,-0.0961
ENSG00000133318,RTN3,1661,0.65490,617,-1.1205,1128,-0.3645
ENSG00000188070,C11orf95,18,-0.4745,15,-0.6150,27,0.61292
ENSG00000072518,MARK2,35,0.12892,17,-1.0261,35,0.13558
ENSG00000176340,COX8A,670,-0.0209,682,0.01408,679,0.01476
ENSG00000167770,OTUB1,244,0.58545,101,-0.9961,173,-0.3170
ENSG00000126500,FLRT1,28,1.00000,9,-1.0849,14,-0.7189
ENSG00000168439,STIP1,114,0.81361,59,-0.5222,66,-0.6472
ENSG00000149743,TRPT1,41,0.35366,41,0.21857,31,-0.4146
ENSG00000149761,NUDT22,35,0.03674,38,0.12995,34,-0.0791
ENSG00000110011,DNAJC4,40,0.23118,40,0.14441,33,-0.2687
ENSG00000173511,VEGFB,99,-0.2481,167,0.66548,110,-0.0417
ENSG00000173486,FKBP2,52,0.31621,62,0.51087,38,-0.4968
ENSG00000173457,PPP1R14B,53,0.24163,85,0.92271,39,-0.6259
ENSG00000002330,BAD,149,0.07991,138,-0.0625,141,-0.0545
ENSG00000173264,GPR137,35,-0.0097,37,0.07972,35,-0.0180
ENSG00000182450,KCNK4,26,0.52950,11,-0.9925,19,-0.2621
ENSG00000173153,ESRRA,21,-0.2504,23,-0.0539,25,0.24801
ENSG00000173113,TRMT112,173,0.45534,146,0.03049,123,-0.4477
ENSG00000126432,PRDX5,485,0.09999,444,-0.0726,454,-0.0703
ENSG00000162302,RPS6KA4,32,-0.1491,29,-0.2545,37,0.21800
ENSG00000110076,NRXN2,183,0.09563,69,-1.4269,188,0.23247
ENSG00000068831,RASGRP2,43,0.87825,21,-0.5820,23,-0.6985
ENSG00000068976,PYGM,5,-1.6033,38,1.98394,12,0.07466
ENSG00000168066,SF1,94,0.30920,72,-0.2173,77,-0.2268
ENSG00000168067,MAP4K2,23,0.11151,17,-0.3743,22,0.00711
ENSG00000133895,MEN1,26,0.51365,15,-0.5417,19,-0.3413
ENSG00000110047,EHD1,19,-0.0882,41,1.13757,17,-0.4359
ENSG00000110046,ATG2A,25,0.66857,14,-0.4286,16,-0.5241
ENSG00000068971,PPP2R5B,104,0.93795,52,-0.4988,54,-0.7804
ENSG00000213465,ARL2,121,-0.1244,171,0.46824,125,-0.0633
ENSG00000110025,SNX15,29,0.44007,32,0.44032,19,-0.5885
ENSG00000168061,SAC3D1,17,-0.3194,19,-0.0757,22,0.31737
ENSG00000162300,ZFPL1,28,0.18663,32,0.31068,24,-0.2884
ENSG00000149823,VPS51,101,0.24719,73,-0.3523,87,-0.1289
ENSG00000149809,TM7SF2,141,0.94337,73,-0.4479,73,-0.7991
ENSG00000174276,ZNHIT2,18,0.89133,8,-0.6647,10,-0.6925
ENSG00000149806,FAU,664,-0.4591,1486,0.97550,817,-0.0197
ENSG00000162298,SYVN1,37,0.62626,27,-0.0898,23,-0.5790
ENSG00000149792,MRPL49,35,0.37689,22,-0.4738,28,-0.2233
ENSG00000014216,CAPN1,60,0.75222,31,-0.5648,36,-0.5745
ENSG00000149798,CDC42EP2,18,1.53236,22,1.29214,3,-2.4484
ENSG00000133884,DPF2,19,0.19464,41,1.40633,12,-0.8776
ENSG00000245532,NEAT1,8,-0.9692,78,3.53987,5,-1.9548
ENSG00000251562,MALAT1,324,-0.8166,1736,2.28285,378,-0.6831
ENSG00000142186,SCYL1,91,0.58205,58,-0.3324,61,-0.4631
ENSG00000168056,LTBP3,48,-0.2570,73,0.49867,54,0.04230
ENSG00000173465,ZNRD2,28,0.19720,26,-0.0133,24,-0.1820
ENSG00000176973,FAM89B,71,0.15383,72,0.13449,62,-0.1912
ENSG00000173442,EHBP1L1,41,0.24942,20,-0.9700,37,0.00856
ENSG00000173327,MAP3K11,9,-0.8478,38,1.60517,14,-0.1142
ENSG00000197136,PCNX3,22,0.03412,8,-1.5224,24,0.30532
ENSG00000173039,RELA,15,0.10459,23,0.72453,13,-0.3922
ENSG00000172977,KAT5,42,0.96487,26,-0.1661,21,-0.9029
ENSG00000172922,RNASEH2C,58,-0.0544,94,0.74745,55,-0.2555
ENSG00000172757,CFL1,1337,0.46887,805,-0.4894,993,-0.3098
ENSG00000172803,SNX32,21,0.14885,9,-1.1366,21,0.13575
ENSG00000172732,MUS81,23,0.62094,23,0.43070,13,-0.7674
ENSG00000172638,EFEMP2,11,-0.4681,30,1.18516,14,-0.1336
ENSG00000172500,FIBP,133,0.61007,80,-0.4101,88,-0.4702
ENSG00000175602,CCDC85B,559,-0.1173,479,-0.3258,627,0.20907
ENSG00000175573,C11orf68,84,0.51859,35,-1.0132,62,-0.2476
ENSG00000175550,DRAP1,178,0.32643,181,0.24792,135,-0.3991
ENSG00000175467,SART1,26,0.52594,19,-0.1690,18,-0.4541
ENSG00000175376,EIF1AD,22,0.70614,9,-0.9027,14,-0.4551
ENSG00000175334,BANF1,137,0.28897,146,0.29697,107,-0.3816
ENSG00000175229,GAL3ST3,32,0.52816,6,-2.1120,25,-0.1150
ENSG00000087365,SF3B2,103,0.42236,75,-0.2233,77,-0.3356
ENSG00000175115,PACS1,45,0.03072,28,-0.6905,46,0.16169
ENSG00000174996,KLC2,149,0.75312,46,-1.3317,95,-0.4294
ENSG00000174903,RAB1B,110,0.31574,54,-0.8811,94,-0.0730
ENSG00000174871,CNIH2,271,-0.1248,174,-0.7716,315,0.32682
ENSG00000174851,YIF1A,35,-0.0003,49,0.54967,32,-0.2126
ENSG00000179292,TMEM151A,121,0.82172,71,-0.3321,68,-0.7054
ENSG00000174791,RIN1,15,0.43365,5,-1.3770,12,-0.1051
ENSG00000174744,BRMS1,13,-0.2352,15,0.09461,15,0.18318
ENSG00000174684,B4GAT1,544,0.74086,158,-1.4359,353,-0.4023
ENSG00000174547,MRPL11,33,0.41036,24,-0.2069,25,-0.3286
ENSG00000174516,PELI3,47,0.52265,14,-1.4635,35,-0.1811
ENSG00000174483,BBS1,22,0.17312,27,0.41950,18,-0.3196
ENSG00000174165,ZDHHC24,34,0.85586,13,-0.9756,20,-0.5922
ENSG00000174080,CTSF,154,0.53799,116,-0.1013,104,-0.4869
ENSG00000173992,CCS,32,0.19355,45,0.66545,25,-0.4485
ENSG00000239306,RBM14,28,0.49720,30,0.42961,18,-0.6412
ENSG00000173933,RBM4,81,0.19602,65,-0.2081,72,-0.1203
ENSG00000173914,RBM4B,26,0.84293,12,-0.6855,15,-0.6385
ENSG00000173898,SPTBN2,110,-0.2960,58,-1.1808,148,0.56799
ENSG00000173599,PC,35,-0.0357,46,0.38988,34,-0.1115
ENSG00000173621,LRFN4,56,0.90997,14,-1.5341,32,-0.5592
ENSG00000173227,SYT12,38,0.53229,19,-0.6906,27,-0.3255
ENSG00000173120,KDM2A,25,0.14683,15,-0.6817,24,0.04873
ENSG00000173020,GRK2,116,-0.1290,81,-0.6507,135,0.30344
ENSG00000172932,ANKRD13D,50,0.01836,33,-0.6100,52,0.15492
ENSG00000175482,POLD4,32,0.15221,49,0.78112,26,-0.4655
ENSG00000172531,PPP1CA,118,0.51493,78,-0.3068,83,-0.4033
ENSG00000172508,CARNS1,25,-0.0442,136,3.15306,8,-2.5235
ENSG00000175634,RPS6KB2,12,-0.3775,11,-0.4338,17,0.47755
ENSG00000172725,CORO1B,20,0.38136,31,0.94470,13,-0.7769
ENSG00000172663,TMEM134,29,0.02361,52,0.94122,25,-0.4277
ENSG00000110711,AIP,53,0.20211,55,0.18180,45,-0.2544
ENSG00000110697,PITPNM1,48,-0.2394,56,0.07986,57,0.19222
ENSG00000167797,CDK2AP2,45,0.21739,62,0.68898,34,-0.4827
ENSG00000084207,GSTP1,183,-0.0004,343,1.03542,156,-0.4576
ENSG00000167792,NDUFV1,254,0.47463,135,-0.6695,190,-0.2731
ENSG00000110717,NDUFS8,240,0.35217,183,-0.1930,189,-0.2757
ENSG00000110721,CHKA,21,0.25042,31,0.79286,15,-0.5661
ENSG00000110066,KMT5B,23,0.52604,20,0.13124,15,-0.5532
ENSG00000171067,C11orf24,22,0.32633,24,0.34620,16,-0.4374
ENSG00000110075,PPP6R3,26,-0.1320,35,0.38687,27,-0.0221
ENSG00000197345,MRPL21,129,0.33410,96,-0.2358,103,-0.2456
ENSG00000110092,CCND1,21,0.38846,39,1.25475,12,-0.9728
ENSG00000131626,PPFIA1,17,0.08713,26,0.75001,14,-0.3882
ENSG00000085733,CTTN,63,0.17726,46,-0.3687,57,-0.0572
ENSG00000162105,SHANK2,53,-0.3069,26,-1.2625,72,0.59229
ENSG00000172893,DHCR7,51,0.42633,46,0.12780,36,-0.4529
ENSG00000137522,RNF121,22,0.02979,19,-0.1955,22,0.03382
ENSG00000137497,NUMA1,48,0.29227,63,0.64912,35,-0.5364
ENSG00000149357,LAMTOR1,174,0.15637,184,0.19809,151,-0.2167
ENSG00000110200,ANAPC15,79,0.33854,72,0.08147,61,-0.3505
ENSG00000165458,INPPL1,8,-0.5483,25,1.33678,10,-0.1626
ENSG00000162129,CLPB,29,0.25069,22,-0.2481,25,-0.1612
ENSG00000186642,PDE2A,229,0.19148,64,-1.7983,223,0.18596
ENSG00000186635,ARAP1,16,-0.1621,32,1.01200,15,-0.2969
ENSG00000214530,STARD10,37,-0.0379,24,-0.7162,41,0.23259
ENSG00000285693,AP002381.2,8,-0.4102,19,1.04368,9,-0.0990
ENSG00000168010,ATG16L2,15,-0.1629,12,-0.3687,17,0.26322
ENSG00000137478,FCHSD2,22,0.85499,34,1.21827,9,-1.4649
ENSG00000110237,ARHGEF17,47,0.68378,18,-1.0262,31,-0.4097
ENSG00000054965,FAM168A,86,0.08070,59,-0.5442,86,0.07989
ENSG00000021300,PLEKHB1,100,-0.9587,579,2.28049,131,-0.5769
ENSG00000175582,RAB6A,265,0.36751,115,-1.0420,220,-0.0936
ENSG00000175581,MRPL48,45,0.63760,35,-0.0127,28,-0.6156
ENSG00000181924,COA4,24,-0.2283,59,1.28971,24,-0.4033
ENSG00000175575,PAAF1,29,-0.1583,43,0.54463,30,-0.0661
ENSG00000214517,PPME1,103,0.63219,35,-1.2440,71,-0.3218
ENSG00000165434,PGM2L1,314,0.12902,92,-1.7867,320,0.24573
ENSG00000118363,SPCS2,146,0.47879,170,0.56192,94,-0.6811
ENSG00000137491,SLCO2B1,12,-1.4248,57,1.35765,29,0.44645
ENSG00000137486,ARRB1,76,-0.2026,93,0.18951,86,0.11916
ENSG00000149273,RPS3,322,-0.4609,804,1.16031,384,-0.1246
ENSG00000149243,KLHL35,19,0.53766,5,-1.5308,14,-0.1871
ENSG00000158555,GDPD5,31,1.03467,10,-1.0761,16,-0.7559
ENSG00000171533,MAP6,93,0.42170,44,-0.8893,74,-0.1752
ENSG00000062282,DGAT2,23,1.80291,2,-2.5108,7,-1.3719
ENSG00000137492,THAP12,25,0.09344,13,-0.9530,25,0.15614
ENSG00000255135,AP002360.1,18,0.21187,12,-0.4219,16,-0.0764
ENSG00000078124,ACER3,26,0.11595,39,0.76452,21,-0.4227
ENSG00000149260,CAPN5,25,0.66239,10,-0.9691,16,-0.3987
ENSG00000149269,PAK1,272,0.50416,66,-1.8420,213,-0.1174
ENSG00000074201,CLNS1A,71,0.29619,70,0.18150,55,-0.3449
ENSG00000048649,RSF1,53,-0.2370,63,0.11601,62,0.17715
ENSG00000087884,AAMDC,13,-0.0759,36,1.67445,10,-0.8090
ENSG00000151366,NDUFC2,478,0.70818,290,-0.3378,293,-0.5884
ENSG00000159063,ALG8,15,0.78663,10,-0.1754,8,-0.7154
ENSG00000188997,KCTD21,17,0.49585,6,-1.1677,13,-0.1986
ENSG00000149256,TENM4,35,0.93586,12,-1.0465,19,-0.6604
ENSG00000182103,FAM181B,13,-1.3332,76,1.75808,28,0.09886
ENSG00000137509,PRCP,43,0.36742,56,0.66456,30,-0.6178
ENSG00000137502,RAB30,22,0.00242,37,0.82844,20,-0.3486
ENSG00000246067,RAB30-DT,11,0.11592,17,0.82701,9,-0.4543
ENSG00000165494,PCF11,18,0.12743,32,1.01925,14,-0.5691
ENSG00000137494,ANKRD42,20,0.09797,8,-1.3531,21,0.21946
ENSG00000137500,CCDC90B,50,0.32320,36,-0.2912,41,-0.2193
ENSG00000150672,DLG2,89,-0.3075,98,-0.0781,112,0.30744
ENSG00000171204,TMEM126B,95,0.65678,64,-0.2038,59,-0.5748
ENSG00000171202,TMEM126A,66,0.23066,39,-0.6733,59,-0.0339
ENSG00000137504,CREBZF,20,0.14785,13,-0.5261,19,0.01132
ENSG00000137501,SYTL2,28,0.05121,24,-0.2012,28,0.01533
ENSG00000073921,PICALM,73,0.59927,69,0.30564,44,-0.6932
ENSG00000074266,EED,17,0.44639,8,-0.9104,13,-0.1954
ENSG00000149196,HIKESHI,76,0.33738,72,0.13815,58,-0.3693
ENSG00000151376,ME3,82,0.90412,24,-1.3256,47,-0.5824
ENSG00000166575,TMEM135,25,1.28155,16,0.05756,9,-1.3220
ENSG00000168959,GRM5,92,0.46490,22,-1.8518,74,-0.0774
ENSG00000110172,CHORDC1,45,0.64753,26,-0.4123,29,-0.5072
ENSG00000165323,FAT3,28,0.31014,11,-1.1648,25,-0.0164
ENSG00000180773,SLC36A4,24,0.74340,19,0.15606,13,-0.7832
ENSG00000166012,TAF1D,65,0.04036,77,0.29088,61,-0.1425
ENSG00000042429,MED17,10,-0.2375,11,-0.0398,13,0.23172
ENSG00000166025,AMOTL1,45,0.99639,17,-0.9223,23,-0.7454
ENSG00000150316,CWC15,106,0.25346,108,0.19126,86,-0.3072
ENSG00000263465,SRSF8,55,-0.0217,38,-0.5565,58,0.18003
ENSG00000149218,ENDOD1,51,0.80794,48,0.41407,26,-0.9551
ENSG00000149212,SESN3,78,-0.3157,70,-0.3929,102,0.41017
ENSG00000166037,CEP57,17,0.15257,13,-0.3139,16,-0.0485
ENSG00000087053,MTMR2,26,0.41919,26,0.28594,18,-0.5048
ENSG00000149231,CCDC82,34,0.31324,27,-0.1651,27,-0.2462
ENSG00000149972,CNTN5,42,-0.3485,2,-4.2869,62,0.85866
ENSG00000110318,CEP126,50,0.44755,12,-1.7924,41,-0.0667
ENSG00000110330,BIRC2,49,0.45084,56,0.53311,32,-0.6399
ENSG00000152558,TMEM123,12,-0.9576,102,3.19029,10,-1.5167
ENSG00000137692,DCUN1D5,44,0.38891,25,-0.6365,35,-0.1962
ENSG00000152578,GRIA4,118,0.77197,25,-1.8505,76,-0.3834
ENSG00000170903,MSANTD4,21,0.33448,21,0.19924,16,-0.3887
ENSG00000149313,AASDHPPT,162,0.94591,40,-1.5486,91,-0.5936
ENSG00000152402,GUCY1A2,50,0.76078,15,-1.3682,32,-0.4318
ENSG00000152404,CWF19L2,14,-0.0869,36,1.45792,12,-0.6421
ENSG00000110675,ELMOD1,137,0.46290,38,-1.6392,109,-0.0995
ENSG00000166266,CUL5,35,0.13825,27,-0.3275,32,-0.0311
ENSG00000075239,ACAT1,54,0.26125,37,-0.4073,46,-0.1278
ENSG00000149311,ATM,13,0.10643,19,0.65982,11,-0.3629
ENSG00000178105,DDX10,30,0.54536,14,-0.8220,22,-0.3107
ENSG00000185742,C11orf87,79,0.42234,14,-2.2796,66,0.00401
ENSG00000137710,RDX,48,-0.0971,146,1.85436,35,-0.9312
ENSG00000137714,FDX1,41,0.85470,21,-0.5035,22,-0.6937
ENSG00000137727,ARHGAP20,40,0.75859,20,-0.6280,24,-0.5660
ENSG00000170145,SIK2,44,0.75879,25,-0.3978,26,-0.6234
ENSG00000086848,ALG9,20,0.38905,14,-0.2563,15,-0.2934
ENSG00000137720,C11orf1,27,-0.3785,38,0.25189,35,0.25165
ENSG00000109846,CRYAB,208,-0.4796,1584,3.62387,75,-2.6856
ENSG00000170276,HSPB2,10,-0.3489,14,0.27085,12,0.21826
ENSG00000150764,DIXDC1,56,0.83848,39,-0.0632,30,-0.8045
ENSG00000150768,DLAT,54,0.58846,33,-0.3905,36,-0.4538
ENSG00000150776,NKAPD1,23,0.25346,19,-0.1352,20,-0.1974
ENSG00000150779,TIMM8B,124,-0.2104,173,0.37927,139,0.05155
ENSG00000204370,SDHD,70,0.35711,75,0.36481,51,-0.4751
ENSG00000150787,PTS,118,0.43610,99,0.00614,85,-0.4206
ENSG00000250303,LINC02762,38,0.30171,19,-0.8400,32,-0.0675
ENSG00000149294,NCAM1,346,0.43667,277,-0.0604,252,-0.3994
ENSG00000109906,ZBTB16,26,0.36761,28,0.34843,19,-0.4788
ENSG00000076043,REXO2,29,0.44107,35,0.59077,19,-0.6564
ENSG00000182985,CADM1,76,-0.3267,62,-0.5476,100,0.46141
ENSG00000109917,ZPR1,31,-0.1040,18,-0.9234,36,0.33876
ENSG00000160584,SIK3,77,0.61964,64,0.10823,47,-0.6392
ENSG00000168092,PAFAH1B2,125,0.23391,80,-0.5306,110,-0.0703
ENSG00000149577,SIDT2,28,0.36292,14,-0.7564,23,-0.1445
ENSG00000160613,PCSK7,15,-0.2852,14,-0.2852,19,0.35169
ENSG00000186318,BACE1,74,0.39559,82,0.43588,52,-0.5425
ENSG00000177103,DSCAML1,24,1.01756,16,0.04315,11,-1.0294
ENSG00000137726,FXYD6,965,1.22777,329,-0.9599,425,-0.9768
ENSG00000177098,SCN4B,17,-0.5865,10,-1.2111,28,0.84401
ENSG00000149575,SCN2B,117,1.02602,36,-1.1865,61,-0.7281
ENSG00000110344,UBE4A,55,0.31871,48,0.00338,44,-0.3047
ENSG00000167283,ATP5MG,522,0.06463,525,0.05347,495,-0.0786
ENSG00000118058,KMT2A,52,0.70897,51,0.42377,28,-0.8554
ENSG00000149582,TMEM25,65,0.67655,26,-0.9641,43,-0.4138
ENSG00000118096,IFT46,32,0.38550,26,-0.1125,25,-0.3327
ENSG00000095139,ARCN1,67,0.93101,36,-0.4116,35,-0.7961
ENSG00000019144,PHLDB1,21,-0.6087,98,2.19350,21,-0.7668
ENSG00000110367,DDX6,94,-0.0113,89,-0.0945,96,0.04129
ENSG00000278376,AP004609.3,13,-0.6355,31,0.95537,18,0.13581
ENSG00000118181,RPS25,661,-0.4070,1540,1.08816,766,-0.1272
ENSG00000196655,TRAPPC4,57,0.70348,42,-0.0461,34,-0.6714
ENSG00000149428,HYOU1,66,0.15432,14,-2.2529,67,0.26635
ENSG00000160695,VPS11,35,0.34462,26,-0.2358,28,-0.2559
ENSG00000188486,H2AFX,46,0.68383,37,0.09200,27,-0.6987
ENSG00000172269,DPAGT1,20,1.00041,11,-0.3139,9,-0.8954
ENSG00000172375,C2CD2L,80,0.18686,30,-1.3836,77,0.13760
ENSG00000172350,ABCG4,20,0.91462,2,-2.6612,12,-0.4603
ENSG00000110395,CBL,26,0.40356,11,-1.0378,21,-0.1297
ENSG00000173456,RNF26,26,0.38297,10,-1.1735,21,-0.0864
ENSG00000036672,USP2,20,0.24896,10,-0.9524,18,0.00569
ENSG00000154096,THY1,1433,0.77500,375,-1.5787,914,-0.4177
ENSG00000110400,NECTIN1,49,0.14720,36,-0.3835,45,-0.0244
ENSG00000184232,OAF,16,-0.7221,50,1.34545,22,-0.0311
ENSG00000181264,TLCD5,16,0.39767,22,0.72691,11,-0.6784
ENSG00000196914,ARHGEF12,75,0.01648,53,-0.5385,78,0.13949
ENSG00000109929,SC5D,106,0.65553,66,-0.3371,68,-0.5354
ENSG00000137642,SORL1,202,0.26941,141,-0.3833,172,-0.1420
ENSG00000255248,MIR100HG,61,0.07063,31,-0.9702,62,0.18132
ENSG00000109971,HSPA8,1870,0.99619,742,-0.8418,970,-0.7614
ENSG00000023171,GRAMD1B,58,-0.0984,36,-0.7987,67,0.30773
ENSG00000166257,SCN3B,506,0.15911,157,-1.6790,502,0.20378
ENSG00000110002,VWA5A,36,1.01348,14,-0.8150,18,-0.7847
ENSG00000154144,TBRG1,49,0.19400,28,-0.7035,45,0.00817
ENSG00000110013,SIAE,41,1.24260,26,0.01993,15,-1.2646
ENSG00000064199,SPA17,20,0.40217,12,-0.4952,16,-0.2427
ENSG00000154146,NRGN,1892,0.31251,781,-1.1604,1648,-0.0195
ENSG00000154134,ROBO3,10,-0.0119,19,0.94156,9,-0.3949
ENSG00000165478,HEPACAM,37,-1.1056,169,1.65373,64,0.03134
ENSG00000165495,PKNOX2,18,0.71751,10,-0.3499,11,-0.5945
ENSG00000149557,FEZ1,258,0.23631,458,1.12276,179,-0.7354
ENSG00000149547,EI24,101,0.36571,74,-0.2525,79,-0.2716
ENSG00000134910,STT3A,17,0.31834,22,0.60274,12,-0.5403
ENSG00000109832,DDX25,42,0.84086,10,-1.5647,25,-0.4856
ENSG00000165526,RPUSD4,12,-0.0562,8,-0.5582,13,0.21292
ENSG00000197798,FAM118B,15,0.10262,18,0.34783,14,-0.2234
ENSG00000182934,SRPRA,37,0.91315,13,-1.0591,21,-0.6350
ENSG00000110074,FOXRED1,46,1.04052,27,-0.2019,21,-0.9711
ENSG00000110080,ST3GAL4,12,0.33564,21,1.06538,8,-0.8002
ENSG00000149571,KIRREL3,36,0.72978,12,-1.1760,23,-0.4302
ENSG00000134909,ARHGAP32,55,0.09111,21,-1.4128,57,0.23484
ENSG00000170322,NFRKB,15,0.42030,12,-0.1088,11,-0.3680
ENSG00000084234,APLP2,420,0.68303,177,-0.9157,276,-0.4294
ENSG00000196323,ZBTB44,41,-0.1784,24,-0.9398,50,0.41230
ENSG00000134917,ADAMTS8,20,0.10589,8,-1.2498,21,0.19589
ENSG00000255455,AP003486.1,13,-0.3435,4,-1.8375,19,0.70855
ENSG00000120451,SNX19,34,0.69778,20,-0.3754,21,-0.5676
ENSG00000182667,NTM,139,0.17695,116,-0.1664,124,-0.1144
ENSG00000183715,OPCML,122,0.34106,43,-1.3649,105,-0.0158
ENSG00000080854,IGSF9B,10,-0.6268,13,-0.0820,17,0.58953
ENSG00000166086,JAM3,25,0.07554,64,1.60547,17,-0.9031
ENSG00000151502,VPS26B,108,0.27295,58,-0.7744,95,-0.0530
ENSG00000151500,THYN1,82,0.63303,33,-0.9867,56,-0.3661
ENSG00000151498,ACAD8,34,1.08696,13,-0.7685,16,-0.8705
ENSG00000109956,B3GAT1,122,-0.3653,149,0.05873,158,0.31222
ENSG00000120645,IQSEC3,42,0.04676,31,-0.4724,43,0.09426
ENSG00000060237,WNK1,74,-0.0002,143,1.07958,63,-0.4831
ENSG00000082805,ERC1,33,0.29336,24,-0.3309,28,-0.1793
ENSG00000006831,ADIPOR2,25,0.33795,46,1.22013,16,-0.8981
ENSG00000166159,LRTM2,24,0.75924,5,-1.9744,16,-0.3581
ENSG00000151067,CACNA1C,26,0.15330,4,-2.7332,27,0.30164
ENSG00000004478,FKBP4,118,0.79420,58,-0.6128,69,-0.6056
ENSG00000171792,RHNO1,23,0.94601,10,-0.7225,12,-0.7355
ENSG00000111218,PRMT8,48,1.10052,11,-1.5518,24,-0.7501
ENSG00000118971,CCND2,166,-0.1929,90,-1.0835,207,0.45340
ENSG00000078237,TIGAR,26,0.54149,13,-0.6850,18,-0.3358
ENSG00000047621,C12orf4,22,0.75495,8,-1.1005,14,-0.4681
ENSG00000010219,DYRK4,14,0.21166,17,0.48061,11,-0.3823
ENSG00000139180,NDUFA9,89,0.50709,43,-0.8109,66,-0.2750
ENSG00000130035,GALNT8,84,0.59387,42,-0.6966,58,-0.3853
ENSG00000111262,KCNA1,11,-0.7611,4,-1.8963,22,1.11170
ENSG00000110799,VWF,8,-0.9177,55,2.55715,9,-0.8644
ENSG00000010278,CD9,28,-0.5480,176,2.98964,18,-1.6520
ENSG00000215039,CD27-AS1,45,0.42096,39,0.05642,32,-0.4226
ENSG00000139190,VAMP1,37,1.64981,10,-1.0187,12,-1.4106
ENSG00000111639,MRPL51,138,-0.0049,174,0.37562,132,-0.1341
ENSG00000111640,GAPDH,3830,0.53724,2499,-0.3244,2662,-0.4206
ENSG00000010295,IFFO1,19,0.13930,13,-0.4483,18,-1.7677
ENSG00000111642,CHD4,78,0.28912,71,0.04434,62,-0.2897
ENSG00000111653,ING4,32,0.21352,26,-0.1889,28,-0.1427
ENSG00000126746,ZNF384,20,0.76982,10,-0.4922,11,-0.6101
ENSG00000139200,PIANP,119,0.16499,33,-1.8497,119,0.21753
ENSG00000111652,COPS7A,151,0.76998,60,-0.9557,93,-0.5091
ENSG00000089693,MLF2,346,0.37004,229,-0.4027,274,-0.2348
ENSG00000159335,PTMS,464,0.20044,260,-0.7621,427,0.01461
ENSG00000250510,GPR162,124,0.59230,47,-1.1167,88,-0.3027
ENSG00000111667,USP5,147,0.79801,69,-0.6709,87,-0.5962
ENSG00000111669,TPI1,1007,0.44647,526,-0.7205,774,-0.2341
ENSG00000010626,LRRC23,21,0.39463,18,-0.0073,16,-0.3753
ENSG00000111674,ENO2,764,0.98663,213,-1.3767,414,-0.6585
ENSG00000111676,ATN1,80,0.04361,75,-0.0682,78,-0.0185
ENSG00000111678,C12orf57,219,-0.2809,306,0.32810,260,0.13533
ENSG00000215021,PHB2,100,0.46516,72,-0.2160,73,-0.3799
ENSG00000126749,EMG1,16,-0.1138,26,0.73898,15,-0.1973
ENSG00000139182,CLSTN3,284,0.90031,70,-1.6056,165,-0.5403
ENSG00000139197,PEX5,53,0.35548,23,-1.0176,45,-0.0862
