SpX,cell_type_anno,n_cell,expected_n,std_resid,RoE,log2_RoE,enrichment,prop_SpX,prop_cell_type,n_donor,mean_log2_RoE,p_value,padj,sig_by_donor
L2.3~SpX4,Excit.L5.1,347,254.52814122052806,6.0409906714234385,1.362594725181758,0.44635652699025696,neutral,0.09248400852878465,0.01692187652394421,16,-0.35717911249190054,0.37545776367187506,0.4037941986659788,FALSE
WMtz~SpX8,Excit.L5.1,205,590.0470227835873,-17.375461540308063,0.34798245029051283,-1.5229135460469383,depleted,0.05463752665245203,0.004312430317436944,16,-0.974590553653542,5.798339843750002e-4,0.0011596679687500004,TRUE
Inhib~SpX5,Excit.L5.1,45,210.166316548619,-11.799658549757744,0.21598137160906405,-2.211021209564256,depleted,0.01199360341151386,0.002657689581856839,16,-2.1331582072302746,1.5258789062500005e-4,3.4107881433823544e-4,TRUE
L1b~SpX7,Excit.L5.1,57,317.68230012670415,-15.382906345252364,0.18071401198967632,-2.468219722363354,depleted,0.015191897654584221,0.0022270844729233414,16,-2.187519519096034,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Excit.L5.1,24,457.8428273217789,-21.77437263529204,0.053453438211655074,-4.225573442364526,depleted,0.006396588486140725,6.506533644201052e-4,16,-3.491465709808911,3.0517578125000014e-5,8.920522836538465e-5,TRUE
WM~SpX2,Excit.L5.1,12,712.1599581843265,-29.330990118583998,0.017539921889040563,-5.833213866766579,depleted,0.0031982942430703624,2.091503267973856e-4,16,-4.476652362476014,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1a~SpX6,Excit.L5.1,3,275.10785731063027,-17.148951457294615,0.012699202534183354,-6.299118286171134,depleted,7.995735607675906e-4,1.353546291283162e-4,16,-4.139960557124393,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Excit.L5.2,459,90.29236566218626,40.278118226364526,5.060998208920723,2.3394219637792277,enriched,0.34485349361382417,0.022383692577782114,16,1.789315535511391,0.0010970505857231035,0.001866623384663191,TRUE
Inhib~SpX5,Excit.L5.2,251,74.55526847713536,21.078762793896825,3.350864037967119,1.7445331500667103,enriched,0.188580015026296,0.014824001889912591,16,1.207784583747482,0.0013666635191949717,0.002236358485955408,TRUE
L5~SpX1,Excit.L5.2,479,217.31636666787966,19.448974643969635,2.2013956404438986,1.138418453367376,enriched,0.35987978963185574,0.009705393686428658,16,0.9368487590622562,0.0010970505857231035,0.001866623384663191,TRUE
L1b~SpX7,Excit.L5.2,94,112.69593322725032,-1.8448559642562399,0.834835645643588,-0.2604358931733541,neutral,0.07062359128474831,0.003672735797452528,16,-0.5926568457418392,0.20928655478176741,0.2346754155257851,FALSE
WMtz~SpX8,Excit.L5.2,26,209.31572156848475,-13.832820998139889,0.1263013076517733,-2.985058518842163,depleted,0.019534184823441023,5.4694238172371e-4,16,-2.978177290979629,0.0013666635191949717,0.002236358485955408,TRUE
Vasc~SpX3,Excit.L5.2,18,162.41705841292315,-12.120490308656821,0.11355471416081322,-3.1385404949169486,depleted,0.013523666416228399,4.8799002331507887e-4,16,-2.668638536398421,0.0013666635191949717,0.002236358485955408,TRUE
L6~SpX9,Excit.L5.2,2,114.17981732108416,-11.004090150848471,0.02179982544792883,-5.519539606442965,depleted,0.0015026296018031556,7.712776213798157e-5,16,-3.2982772323281235,0.0010970505857231035,0.001866623384663191,TRUE
L1a~SpX6,Excit.L5.2,1,97.59289927517294,-10.179586918414348,0.015291626724093026,-6.031114300934243,depleted,7.513148009015778e-4,4.511820970943873e-5,16,-3.2053839040614567,0.0010970505857231035,0.001866623384663191,TRUE
WM~SpX2,Excit.L5.2,1,252.63456938788337,-17.627398480704723,0.005925701904829596,-7.3987982319776515,depleted,7.513148009015778e-4,1.7429193899782134e-5,16,-4.053965795551733,0.0010970505857231035,0.001866623384663191,TRUE
L5~SpX1,Excit.L5_6_NP,188,48.00226281018529,22.100880314979914,3.886416613956735,1.9584405624448344,enriched,0.6394557823129252,0.0038092150585565506,16,0.4621639381656866,0.12627892855469783,0.14841028716737684,FALSE
L6~SpX9,Excit.L5_6_NP,70,25.22078609496525,9.330056722600142,2.7409737688304996,1.4546885216116137,enriched,0.23809523809523808,0.002699471674829355,16,0.5387315802913103,0.05278700063222456,0.06401827736248511,FALSE
L2.3~SpX4,Excit.L5_6_NP,10,19.94436927474287,-2.3074520920513493,0.5135888448743577,-0.9613142273555297,depleted,0.034013605442176874,4.876621476640983e-4,16,-0.4224613357274873,0.1535763965499838,0.1768455475424056,FALSE
WMtz~SpX8,Excit.L5_6_NP,19,46.23502790468408,-4.365231460408309,0.4172459261128543,-1.261030131352154,depleted,0.06462585034013606,3.996886635673265e-4,16,-0.3533726274950713,0.04149108738773155,0.05159982504219706,FALSE
L1b~SpX7,Excit.L5_6_NP,5,24.89301605470443,-4.169503636607056,0.21659498769863708,-2.206928237472005,depleted,0.017006802721088437,1.9535828709853873e-4,16,-0.5187894002848812,0.04149108738773155,0.05159982504219706,FALSE
Inhib~SpX5,Excit.L5_6_NP,1,16.468256147466413,-3.9250589529413014,0.08840036282832577,-3.4998038987829947,depleted,0.003401360544217687,5.9059768485707536e-5,16,-0.7297763781579698,0.0059215370241487075,0.008545002794341172,TRUE
WM~SpX2,Excit.L5_6_NP,1,55.80357881295095,-8.154460731627708,0.02664129051162499,-5.230192221118274,depleted,0.003401360544217687,1.7429193899782134e-5,16,-1.272125419634923,0.0059215370241487075,0.008545002794341172,TRUE
L1a~SpX6,Excit.L5_6_NP,0,21.55695896837028,-4.825483731258423,0.022668582768685424,-5.463161992630866,depleted,0,0,16,-0.9434918689947844,0.0059215370241487075,0.008545002794341172,TRUE
Vasc~SpX3,Excit.L5_6_NP,0,35.87574393193044,-6.395448660028593,0.013745423349571764,-6.184904848225998,depleted,0,0,16,-1.0027224898166702,0.0059215370241487075,0.008545002794341172,TRUE
L6~SpX9,Excit.L6_CT,1125,119.92741143116127,96.21009216879698,9.345878871135234,3.2243303390275626,enriched,0.8047210300429185,0.043384366202614634,16,2.9734282109137165,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L5~SpX1,Excit.L6_CT,120,228.25565785251374,-7.8515345010122335,0.5267629274450134,-0.9247742798040437,depleted,0.08583690987124463,0.0024314138671637556,16,-1.6708290624908901,7.629394531250003e-4,0.0013732910156250007,TRUE
WMtz~SpX8,Excit.L6_CT,73,219.85227554676308,-10.81372985044159,0.3335568004352279,-1.5839956401381396,depleted,0.05221745350500715,0.0015356459179165702,16,-1.5721017296984208,3.0517578125000014e-5,8.920522836538465e-5,TRUE
WM~SpX2,Excit.L6_CT,47,265.3517114983178,-14.926511141894403,0.178671033307606,-2.484622335666628,depleted,0.033619456366237484,8.191721132897603e-4,16,-2.4787590003511077,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Excit.L6_CT,10,94.83751104112426,-9.043962478156123,0.11013503379032812,-3.182654633833592,depleted,0.00715307582260372,4.876621476640983e-4,16,-2.4602926992305085,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Excit.L6_CT,15,170.59282318652635,-12.743098667813758,0.09059409805343976,-3.4644391239003722,depleted,0.01072961373390558,4.0665835276256575e-4,16,-2.726758671665553,1.5258789062500005e-4,3.4107881433823544e-4,TRUE
L1b~SpX7,Excit.L6_CT,8,118.36883144379861,-10.627853311987902,0.07150739093467756,-3.8057638246146603,depleted,0.005722460658082976,3.1257325935766194e-4,16,-2.903201257508087,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Inhib~SpX5,Excit.L6_CT,0,78.30823841550355,-9.129093741521663,0.0063445143560224215,-7.300274548172172,depleted,0,0,16,-3.090930437633796,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1a~SpX6,Excit.L6_CT,0,102.50553958429133,-10.541831740550084,0.004854107866604988,-7.68657811665779,depleted,0,0,16,-3.4571923726583633,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L6~SpX9,Excit.L6b,1163,122.15782108581807,98.7246133403084,9.485738371187535,3.2457600775893214,enriched,0.8167134831460674,0.04484979368323628,16,2.8311693253239363,7.265138800579516e-4,0.0013430689025936185,TRUE
WMtz~SpX8,Excit.L6b,90,223.9410875383338,-9.772957549605364,0.40322385260471927,-1.310347111266043,depleted,0.06320224719101124,0.0018932620905820728,16,-1.2342172475066417,8.919013770591247e-4,0.0015886993278865658,TRUE
WM~SpX2,Excit.L6b,92,270.2867218695311,-12.076416003856503,0.34159725174622046,-1.5496317268026363,depleted,0.06460674157303371,0.0016034858387799565,16,-1.5176745723436884,0.0010916281249421565,0.001866623384663191,TRUE
L5~SpX1,Excit.L6b,51,232.50075592416277,-13.043667941071863,0.22102932583086662,-2.177690298013001,depleted,0.03581460674157303,0.001033350893544596,16,-2.7899769011231452,7.265138800579516e-4,0.0013430689025936185,TRUE
L2.3~SpX4,Excit.L6b,13,96.60129880011513,-8.830823686608353,0.13903006619705474,-2.8465311855872453,depleted,0.009129213483146067,6.339607919633279e-4,16,-2.6376748402547574,7.265138800579516e-4,0.0013430689025936185,TRUE
L1b~SpX7,Excit.L6b,5,120.57025463230988,-11.027130989136625,0.04542816909655876,-4.4602690285258655,depleted,0.0035112359550561797,1.9535828709853873e-4,16,-3.029194693944609,7.265138800579516e-4,0.0013430689025936185,TRUE
L1a~SpX6,Excit.L6b,3,104.41193731618803,-10.334159958120342,0.03336131320739557,-4.905680110809029,depleted,0.002106741573033708,1.353546291283162e-4,16,-3.060303390299823,7.265138800579516e-4,0.0013430689025936185,TRUE
Vasc~SpX3,Excit.L6b,5,173.765508024044,-13.695772458782521,0.03156103615892335,-4.985711619505684,depleted,0.0035112359550561797,1.3555278425418857e-4,16,-3.1121438677174593,7.265138800579516e-4,0.0013430689025936185,TRUE
Inhib~SpX5,Excit.L6b,2,79.76461480949719,-8.982962642280414,0.031146975612274305,-5.004764106172465,depleted,0.0014044943820224719,1.1811953697141507e-4,16,-2.7972236290220702,7.265138800579516e-4,0.0013430689025936185,TRUE
Inhib~SpX5,Inhib.Chandelier,148,42.79506019273585,16.573192373470036,3.429952501253611,1.7781885977740806,enriched,0.193717277486911,0.008740845735884715,16,1.4373482375488222,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Inhib.Chandelier,138,51.8282249180393,12.413255639585769,2.6467551730816385,1.404224750588272,enriched,0.1806282722513089,0.006729737637764557,16,1.1144671674647546,1.5258789062500005e-4,3.4107881433823544e-4,TRUE
L5~SpX1,Inhib.Chandelier,268,124.74057410537947,14.040318939287541,2.1438739156056545,1.1002200612624327,enriched,0.3507853403141361,0.005430157636665721,16,0.9867126226215366,6.103515625000003e-5,1.546223958333334e-4,TRUE
L1b~SpX7,Inhib.Chandelier,62,64.6879736931775,-0.34976306674593083,0.9587658038608613,-0.06074964134477508,neutral,0.08115183246073299,0.00242244276002188,16,-0.1867913814337676,0.17535400390625003,0.19923943300975916,FALSE
L6~SpX9,Inhib.Chandelier,44,65.53972985222262,-2.7862063729646134,0.6738367964190319,-0.5695288825722584,neutral,0.05759162303664921,0.0016968107670355945,16,-0.5495337937398503,0.007629394531250003,0.010782036899535127,TRUE
WMtz~SpX8,Inhib.Chandelier,69,120.1481677523083,-5.089495599164437,0.5760551634955956,-0.7957211229925278,depleted,0.09031413612565445,0.0014515009361129225,16,-0.9041842482604848,0.0010070800781250004,0.001766263521634616,TRUE
L1a~SpX6,Inhib.Chandelier,9,56.01876412188739,-6.53416023973748,0.16808577023220933,-2.5727305004999503,depleted,0.011780104712041885,4.060638873849486e-4,16,-2.127347392594709,6.103515625000003e-5,1.546223958333334e-4,TRUE
Vasc~SpX3,Inhib.Chandelier,12,93.22812368705732,-8.989628262592696,0.1333644535735659,-2.9065539072769107,depleted,0.015706806282722512,3.253266822100526e-4,16,-2.562686800826591,3.0517578125000014e-5,8.920522836538465e-5,TRUE
WM~SpX2,Inhib.Chandelier,14,145.01338167719226,-12.102279892898002,0.09964719280709787,-3.327027026760808,depleted,0.01832460732984293,2.440087145969499e-4,16,-2.7345837846064196,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Inhib~SpX5,Inhib.Lamp5_Lhx6,470,144.3493064354454,28.01696950845664,3.24820333337037,1.6996419462125234,enriched,0.18238261544431508,0.02775809118828254,16,1.6384985840532875,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Inhib.Lamp5_Lhx6,327,174.818502112287,11.972411222766086,1.868028736580493,0.9015166487324169,enriched,0.12689173457508732,0.015946552228616014,16,0.8013669626744226,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1b~SpX7,Inhib.Lamp5_Lhx6,324,218.19490603052148,7.518905425221914,1.4838022791198995,0.5692988615425392,neutral,0.12572759022118743,0.012659217003985309,16,0.5129450898648297,0.002685546875000001,0.004193867722602741,TRUE
L5~SpX1,Inhib.Lamp5_Lhx6,583,420.7545281015221,8.684112932664108,1.3851483155081405,0.470040461900441,neutral,0.22623205277454406,0.01181261903797058,16,0.47104034052370697,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1a~SpX6,Inhib.Lamp5_Lhx6,195,188.95334442683745,0.4589156972496236,1.0319163305955659,0.04532599951274195,neutral,0.07566938300349244,0.008798050893340553,16,-0.2480882236244721,0.9398803710937501,0.9454090791590074,FALSE
L6~SpX9,Inhib.Lamp5_Lhx6,187,221.06791077117498,-2.4066760769271163,0.8462416752832105,-0.2408583583258158,neutral,0.07256499805975941,0.007211445759901277,16,-0.40719509400691156,0.10458374023437501,0.12462592041866291,FALSE
WMtz~SpX8,Inhib.Lamp5_Lhx6,308,405.2641731645268,-5.285628947643297,0.7602938366737254,-0.395370998983422,neutral,0.11951882033372138,0.0064791635988808716,16,-0.4763226384826332,0.002685546875000001,0.004193867722602741,TRUE
WM~SpX2,Inhib.Lamp5_Lhx6,119,489.13545102372314,-18.672881022430456,0.24405912551910003,-2.034697398902465,depleted,0.046177726038028714,0.002074074074074074,16,-1.9739139438428717,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Inhib.Lamp5_Lhx6,64,314.46187793396166,-15.138263315445634,0.20478668854496662,-2.287806153935715,depleted,0.02483507954986418,0.0017350756384536137,16,-2.203424138875666,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Inhib~SpX5,Inhib.Pax6,257,40.386437694977154,35.12398353592778,6.297931894214241,2.6548781562649015,enriched,0.3564493758668516,0.015178360500826837,16,2.3187901594454368,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1b~SpX7,Inhib.Pax6,147,61.047158419870385,11.51217159071419,2.3965363111285396,1.2609507991215778,enriched,0.20388349514563106,0.005743533640697038,16,0.941493198912445,7.629394531250003e-4,0.0013732910156250007,TRUE
L2.3~SpX4,Inhib.Pax6,96,48.911191316631324,6.982106106333084,1.9529988536730352,0.9656911024245445,enriched,0.13314840499306518,0.004681556617575344,16,0.8246619455297762,0.0013122558593750004,0.0021999583524816182,TRUE
L5~SpX1,Inhib.Pax6,85,117.71983498688297,-3.300752438213589,0.723228889716236,-0.46747578685509866,neutral,0.11789181692094314,0.0017222514892409936,16,-0.5365809154336431,0.018249511718750003,0.024669300426136367,TRUE
L1a~SpX6,Inhib.Pax6,38,52.865875565289024,-2.126459645332462,0.7214348043985191,-0.47105906970764344,neutral,0.052704576976421634,0.0017144919689586718,16,-0.8634539320718225,0.018249511718750003,0.024669300426136367,TRUE
WMtz~SpX8,Inhib.Pax6,43,113.38590176624906,-7.209056386677295,0.38196123774199725,-1.3885018570316978,depleted,0.059639389736477116,9.045585543892126e-4,16,-1.7360782389233074,1.5258789062500005e-4,3.4107881433823544e-4,TRUE
L6~SpX9,Inhib.Pax6,23,61.85097542336715,-5.172768435866444,0.37689867464676347,-1.4077513730713587,depleted,0.0319001386962552,8.869692645867881e-4,16,-1.2376345275801843,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Inhib.Pax6,27,87.98099107116273,-6.946689240342095,0.3108012203195434,-1.6859359265809373,depleted,0.03744798890429958,7.319850349726183e-4,16,-1.7638292692496476,9.155273437500004e-5,2.1895828780594417e-4,TRUE
WM~SpX2,Inhib.Pax6,5,136.8516337555702,-12.53675482411813,0.040043207711586114,-4.642298642068424,depleted,0.006934812760055479,8.714596949891067e-5,16,-3.2898010759606917,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L5~SpX1,Inhib.Pvalb,1319,446.38838953417206,45.357133725802754,2.9526388040097027,1.5620048825350301,enriched,0.4824433065106072,0.026725290756574947,16,1.5346105799555272,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Inhib~SpX5,Inhib.Pvalb,292,153.14357927609925,11.601305242663638,1.9037567425735,0.9288491463436248,enriched,0.10680321872713973,0.0172454523978266,16,0.886576814215179,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Inhib.Pvalb,311,185.4690666569626,9.590522447033639,1.6750097508129724,0.7441694940232901,enriched,0.11375274323335771,0.015166292792353457,16,0.6825603062048071,7.629394531250003e-4,0.0013732910156250007,TRUE
L6~SpX9,Inhib.Pvalb,255,234.53615368583328,1.4038837360368737,1.0870668022483052,0.12044059934504815,neutral,0.09326993416239941,0.009833789672592649,16,0.08303780575551163,0.7057189941406251,0.7269755903496801,FALSE
WMtz~SpX8,Inhib.Pvalb,311,429.95430711362684,-6.277629523165555,0.7236540437677011,-0.4666279398798925,neutral,0.11375274323335771,0.006542272335233607,16,-0.5260565160005861,1.5258789062500005e-4,3.4107881433823544e-4,TRUE
L1b~SpX7,Inhib.Pvalb,155,231.48811528422416,-5.27853909008479,0.6702929579366018,-0.5771363178430959,neutral,0.05669348939283102,0.0060561069000547,16,-0.5918349120959511,0.0033569335937500013,0.005102539062500002,TRUE
WM~SpX2,Inhib.Pvalb,55,518.9353213422037,-22.72897351896792,0.10684679635683965,-3.22638444331818,depleted,0.02011704462326262,9.586056644880174e-4,16,-2.9269444573306047,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Inhib.Pvalb,31,333.62001329897214,-17.76248834302515,0.09427750133546671,-3.406942666853809,depleted,0.011338697878566204,8.404272623759692e-4,16,-3.2770046541408435,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1a~SpX6,Inhib.Pvalb,5,200.46505380790595,-14.406501956398984,0.02736794231527049,-5.191369221390858,depleted,0.0018288222384784199,2.2559104854719364e-4,16,-4.133745578335413,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L5~SpX1,Inhib.Sst,759,302.54487410637194,28.777067044262665,2.506229489080246,1.3255185246355683,enriched,0.4096060442525634,0.015378692709810755,16,1.2344762901232549,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Inhib.Sst,302,125.70379682346442,16.336472745200705,2.396916793423744,1.2611798281366189,enriched,0.16297895304910956,0.014727396859455769,16,1.1106830148813986,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Inhib~SpX5,Inhib.Sst,200,103.79482531039206,9.749069018541366,1.922434784307769,0.9429346577701341,enriched,0.10793308148947653,0.011811953697141508,16,0.7666885748664274,0.005157470703125002,0.007570193049222105,TRUE
L6~SpX9,Inhib.Sst,168,158.9595803876551,0.7522397713994428,1.0566941138962433,0.07955781358774153,neutral,0.09066378845116028,0.006478732019590452,16,-0.06639952503655876,0.9398803710937501,0.9454090791590074,FALSE
WMtz~SpX8,Inhib.Sst,246,291.40648539925036,-2.9064123013073324,0.8444485214600616,-0.2439186175065996,neutral,0.13275769023205614,0.005174916380924333,16,-0.20531807559387744,0.08325195312500001,0.10060836738074207,FALSE
L1b~SpX7,Inhib.Sst,106,156.89373724274594,-4.259983830658081,0.6766469992115803,-0.5635247061465836,neutral,0.057204533189422556,0.004141595686489021,16,-0.5902083847586602,0.0033569335937500013,0.005102539062500002,TRUE
WM~SpX2,Inhib.Sst,49,351.7143929945514,-17.987850935573505,0.14053940152515498,-2.830953434791521,depleted,0.02644360496492175,8.540305010893246e-4,16,-2.6249352837677074,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Inhib.Sst,16,226.11480784308537,-14.958451766794468,0.07281077594640274,-3.7797042056426404,depleted,0.008634646519158122,4.3376890961340344e-4,16,-3.046489242767193,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1a~SpX6,Inhib.Sst,7,135.86749989248344,-11.520110565248538,0.05499844175418075,-4.184465445780381,depleted,0.0037776578521316784,3.158274679660711e-4,16,-3.4110647233724656,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Inhib~SpX5,Inhib.Vip,2221,346.50555281709944,104.7216099164072,6.401914845353826,2.678503487098615,enriched,0.359036534109279,0.13117174580675645,16,2.6591604419102657,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L2.3~SpX4,Inhib.Vip,1333,419.6458106583653,46.65970599110622,3.173898123392961,1.6662558209158222,enriched,0.21548658260588424,0.0650053642836243,16,1.5773803977764527,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L1b~SpX7,Inhib.Vip,744,523.7693786204136,10.162691703577957,1.4200714944655195,0.5059635650217652,neutral,0.12027158098933075,0.029069313120262563,16,0.4690421425078916,2.1362304687500008e-4,4.5378311820652186e-4,TRUE
L5~SpX1,Inhib.Vip,991,1010.00679504696,-0.6606094336616368,0.98119082905714,-0.027394345434995693,neutral,0.16020045263498223,0.02007942618632735,16,-0.00437168908641309,0.9799499511718748,0.982823704694373,FALSE
L1a~SpX6,Inhib.Vip,182,453.5760142120359,-13.384190018582524,0.40191508533366305,-1.3150373668870008,depleted,0.029421273844164243,0.008211514167117849,16,-1.3197094344497917,3.0517578125000014e-5,8.920522836538465e-5,TRUE
WMtz~SpX8,Inhib.Vip,376,972.8227299944753,-21.060667410580933,0.3868192824410225,-1.3702683817978791,depleted,0.060782411897833816,0.007909628289542883,16,-1.384512030179083,3.0517578125000014e-5,8.920522836538465e-5,TRUE
L6~SpX9,Inhib.Vip,159,530.665927834881,-17.049352542297886,0.3002828149202793,-1.7356061825587974,depleted,0.025703200775945685,0.006131657089969535,16,-1.7514732788953091,3.0517578125000014e-5,8.920522836538465e-5,TRUE
Vasc~SpX3,Inhib.Vip,84,754.8549386493935,-26.329708179494716,0.11186793873498671,-3.1601314746202096,depleted,0.013579049466537343,0.0022772867754703684,16,-3.0674678571148406,3.0517578125000014e-5,8.920522836538465e-5,TRUE
WM~SpX2,Inhib.Vip,96,1174.152852166376,-35.319454295054655,0.08215193094881439,-3.6055617042215387,depleted,0.015518913676042677,0.0016732026143790849,16,-3.2332446278442264,3.0517578125000014e-5,8.920522836538465e-5,TRUE
